Date,Open,High,Low,Close,Adj Close,Volume,ticker,PriceReturn_22days,PriceReturn_66days,PriceReturn_132days,PriceReturn_22days_mean,AdjRet22Day,AdjRet66Day,AdjRet132Day,Intangible Assets,Capital Surplus,Total Liab,Total Stockholder Equity,Minority Interest,Other Current Liab,Total Assets,Common Stock,Other Current Assets,Retained Earnings,Other Liab,Good Will,Treasury Stock,Other Assets,Cash,Total Current Liabilities,Other Stockholder Equity,Property Plant Equipment,Total Current Assets,Long Term Investments,Net Tangible Assets,Short Term Investments,Net Receivables,Inventory,Accounts Payable,Investments,Change To Liabilities,Total Cashflows From Investing Activities,Total Cash From Financing Activities,Change To Operating Activities,Issuance Of Stock,Net Income,Change In Cash,Total Cash From Operating Activities,Depreciation,Change To Inventory,Change To Account Receivables,Change To Netincome,Capital Expenditures,Other Cashflows From Financing Activities
2020-02-12,31.61000061035156,31.775999069213867,30.799999237060547,31.38999938964844,31.38999938964844,592200,ADPT,0.540299439765698,1.251991080000486,1.3816501999100708,0.6556544781362726,-0.1153550383705745,0.4086886185216766,0.3805373195088779,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02-13,31.06999969482422,31.979999542236328,30.8700008392334,31.709999084472656,31.709999084472656,666000,ADPT,0.5679596578008336,1.2636392573863295,1.363607787035226,0.6877233932900451,-0.1197637354892114,0.4299824012355131,0.3667459696049656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02-14,31.799999237060547,31.920000076293945,30.780000686645508,31.46999931335449,31.46999931335449,741700,ADPT,0.5951700016176402,1.2815380588184635,1.321893847530777,0.6328948362376976,-0.0377248346200573,0.4342718342940141,0.3185535538693029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02-18,31.040000915527344,31.88999938964844,30.8799991607666,31.75,31.75,590000,ADPT,0.7102361964428519,1.2611023910402313,1.317165344718873,0.6494822674924952,0.0607539289503566,0.4162834572636433,0.3130351383930152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02-19,32.279998779296875,33.689998626708984,31.57900047302246,33.52000045776367,33.52000045776367,1314300,ADPT,0.6840692121728444,1.2449283702969376,1.223448620569298,0.6212259546448674,0.062843257527977,0.4028985760658351,0.2241385194327805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02-20,33.59000015258789,34.11000061035156,32.310001373291016,33.79999923706055,33.79999923706055,1184100,ADPT,0.670414211801703,1.1653846236321403,1.2094675145226543,0.6024837075005126,0.0679305043011904,0.3031129426809402,0.2078115299964598,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02-21,33.54999923706055,34.599998474121094,33.54999923706055,34.15999984741211,34.15999984741211,825700,ADPT,0.6905737780433573,1.144028161757012,1.1946721766857002,0.672994196719796,0.0175795813235613,0.2549458090788339,0.1739761536223154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02-24,33.0099983215332,33.33000183105469,30.229999542236328,30.82999992370605,30.82999992370605,1159300,ADPT,0.8203049295527618,1.2624066904073727,1.3496594457775677,0.7128334632909551,0.1074714662618067,0.3533547654053421,0.3037170508113986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02-25,31.14999961853028,31.56999969482422,29.940000534057617,30.0,30.0,823200,ADPT,0.8726666768391927,1.290000025431315,1.390666707356771,0.7790606018039337,0.093606075035259,0.3473859223373707,0.2995202787106317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02-26,30.020000457763672,30.739999771118164,28.90999984741211,29.64999961853028,29.64999961853028,2007400,ADPT,0.8559864919831208,1.3177065833891866,1.409443556599912,0.7616966398962702,0.0942898520868505,0.3530240872049023,0.2944599128990472,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02-27,29.09000015258789,29.920000076293945,27.209999084472656,28.31999969482422,28.31999969482422,2004600,ADPT,0.9576271585973876,1.3707627158597389,1.2973164574285438,0.8080501435920159,0.1495770150053716,0.3613594578086343,0.1805065461033246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02-28,27.190000534057617,28.61000061035156,27.100000381469727,28.100000381469727,28.100000381469727,1362600,ADPT,0.9886121106590716,1.4113878757654934,1.2736654957175273,0.8039945572893201,0.1846175533697515,0.3707446571434976,0.1564026181131756,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-02,28.450000762939453,28.5,26.32999992370605,26.799999237060547,26.799999237060547,1437900,ADPT,1.0264925750758778,1.4626866372716716,1.352238907094896,0.7365135258588363,0.2899790492170414,0.455293337850349,0.2921638764550642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-03,26.850000381469727,28.489999771118164,25.40999984741211,25.71999931335449,25.71999931335449,1446000,ADPT,1.0937013962578443,1.5058320597281942,1.4887248031785982,0.7619740946148655,0.3317273016429788,0.446594823779842,0.3837618732128312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-04,26.5,29.14999961853028,26.1200008392334,28.71999931335449,28.71999931335449,1030500,ADPT,0.8955431729900831,1.3725626431549196,1.3638579075707598,0.7200387043581622,0.1755044686319209,0.3276792049702508,0.3106401571250798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-05,28.09000015258789,28.940000534057617,27.299999237060547,27.520000457763672,27.520000457763672,588300,ADPT,1.0210755782724716,1.5079941609627563,1.461845889282572,0.8035293557496315,0.2175462225228401,0.4478517675261302,0.3720526389482521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-06,26.65999984741211,27.38999938964844,26.18000030517578,27.040000915527344,27.040000915527344,690600,ADPT,0.9227070975656758,1.6172336561248035,1.5743342549363224,0.8279168057463571,0.0947902918193187,0.5523702712930478,0.4367220362818509,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-09,25.459999084472656,25.600000381469727,23.5,24.600000381469727,24.600000381469727,1327500,ADPT,1.0174796869312115,1.7032520681357644,1.8678861809104643,0.9535238275269462,0.0639558594042652,0.6042976396773081,0.6090500306756081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-10,25.559999465942383,26.040000915527344,23.420000076293945,24.96999931335449,24.96999931335449,993800,ADPT,1.0320384928477482,1.7104525534219954,1.831798275380972,0.93751496128262,0.0945235315651282,0.6372465782672911,0.620754754867155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-11,24.670000076293945,24.940000534057617,21.290000915527344,21.520000457763672,21.520000457763672,1305200,ADPT,1.2490705664027637,2.066914432903252,2.08503708073562,0.9759973030416064,0.2730732633611573,0.904233351743874,0.8012438360836593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-12,19.559999465942383,19.89999961853028,17.450000762939453,17.68000030517578,17.68000030517578,1177900,ADPT,1.5927601448721882,2.4688914464045832,2.621606203284523,1.1183169023040096,0.4744432425681786,1.1402413261977995,1.1930367721446704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-13,18.959999084472656,20.270000457763672,16.565000534057617,19.700000762939453,19.700000762939453,1403200,ADPT,1.4431471677229375,2.2436547741708988,2.3918780257373937,1.0020290023992315,0.4411181653237059,1.0212696057500144,1.0877512939206535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-16,16.34000015258789,17.559999465942383,15.1899995803833,16.959999084472656,16.959999084472656,1379300,ADPT,1.6662736883491134,2.627948237074451,2.8343161727428168,1.154696163181374,0.5115775251677395,1.2065225352833604,1.3031181518278296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-17,17.469999313354492,19.238000869750977,17.0,18.010000228881836,18.010000228881836,1080000,ADPT,1.5535812985369122,2.4836201540133698,2.67684611170412,1.1570109519637126,0.3965703465731995,1.1215300159281594,1.2380170294857678,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-18,16.959999084472656,18.780000686645508,16.5,18.729999542236328,18.729999542236328,1650900,ADPT,1.577149046315477,2.455953076574805,2.4463428091121777,1.2579863744882274,0.3191626718272495,0.9389313774852364,0.8515591323153224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-19,18.600000381469727,22.64999961853028,18.136999130249023,22.549999237060547,22.549999237060547,1163000,ADPT,1.3144124342556782,2.0824834001455166,2.141463527686668,1.1695174739874898,0.1448949602681883,0.6299620519550637,0.5934483476282097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-20,23.229999542236328,25.0,21.51000022888184,22.93000030517578,22.93000030517578,5369000,ADPT,1.3214129452157577,1.9986917235543995,2.109463510166925,1.2321109934680623,0.0893019517476954,0.5519193859568419,0.4817477570784707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-23,23.170000076293945,24.0,20.15999984741211,22.65999984741211,22.65999984741211,1119600,ADPT,1.2577228681338606,2.082524225263767,2.120035359180012,1.2782648704797976,-0.020542002345937,0.578092347930772,0.463339711447555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-24,23.920000076293945,23.979999542236328,22.46999931335449,23.59000015258789,23.59000015258789,660300,ADPT,1.2335735563052708,1.962272175333123,2.061466755131851,1.1633792784668344,0.0701942778384363,0.6468424958455536,0.5744886777836533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-25,23.809999465942383,25.61000061035156,22.9060001373291,25.290000915527344,25.290000915527344,926300,ADPT,1.2661130604429631,1.8212732188954364,1.9545274225287657,1.1630380067850696,0.1030750536578934,0.5249787162653938,0.5044540670772544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-26,25.459999084472656,26.75,25.06999969482422,26.18000030517578,26.18000030517578,805600,ADPT,1.2215431309950706,1.847975573115273,1.8441557760315204,1.1093241340992537,0.1122189968958169,0.6036497333489155,0.4642349683564402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-27,25.420000076293945,26.450000762939453,24.530000686645508,25.3799991607666,25.3799991607666,471200,ADPT,1.2813239374741336,1.8825847265258024,1.9334121874471355,1.195296091343066,0.0860278461310675,0.5917270354215638,0.4704439412475314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-30,25.450000762939453,27.68000030517578,24.64999961853028,27.1200008392334,27.1200008392334,671200,ADPT,1.1803096360980063,1.7511062023923298,1.8001474256666803,1.1443490799402438,0.0359605561577625,0.4761288880538332,0.3733718778065347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-31,27.43000030517578,28.239999771118164,26.93000030517578,27.780000686645508,27.780000686645508,750200,ADPT,1.0986320987542433,1.6907847393712518,1.815334739333489,1.1201491571206488,-0.0215170583664054,0.3820106552250206,0.338266872661767,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-01,26.68000030517578,28.09000015258789,26.51000022888184,27.51000022888184,27.51000022888184,781100,ADPT,1.1795710829864432,1.6921119174760764,1.8458741678229664,1.1936280309095093,-0.0140569479230661,0.3220381195165394,0.2553384138933434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-02,27.790000915527344,28.540000915527344,26.770000457763672,28.1299991607666,28.1299991607666,1029500,ADPT,1.173835813824596,1.7351582946851691,1.852826181544201,1.1939662404088118,-0.0201304265842159,0.3623127541203506,0.2645642398262791,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-03,28.299999237060547,28.489999771118164,25.26000022888184,25.71999931335449,25.71999931335449,825200,ADPT,1.3164852843822037,1.887247364362258,2.0555987691816653,1.2106828272376642,0.1058024571445395,0.5050435157061888,0.4241650289180978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-06,27.040000915527344,28.450000762939453,26.39999961853028,28.100000381469727,28.100000381469727,805600,ADPT,1.283274052802876,1.6345195616247703,1.891459103357456,1.1388974241006424,0.1443766287022336,0.3462273193858523,0.4005894241523247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-07,28.350000381469727,28.5,24.5,24.950000762939453,24.950000762939453,856500,ADPT,1.4444889704797483,1.7707414410503917,2.0797594309786738,1.1578204984735645,0.2866684720061838,0.5142315066665022,0.613313787914378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-08,25.56999969482422,25.56999969482422,23.68000030517578,25.030000686645508,25.030000686645508,952200,ADPT,1.522972348627353,1.7279264408121084,2.055133728148647,1.0946023996533671,0.4283699489739858,0.5125337210235412,0.6542894005243369,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-09,25.57999992370605,26.0,24.57999992370605,25.770000457763672,25.770000457763672,1092200,ADPT,1.4769111640362724,1.6915017220907975,2.005820632848939,1.034988442566395,0.4419227214698771,0.4793283632503629,0.6488106710373411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-13,25.950000762939453,27.440000534057617,24.270000457763672,26.8799991607666,26.8799991607666,983800,ADPT,1.323288720437958,1.4825148704723616,1.848958419443717,1.0242207536395156,0.2990679667984424,0.246781378900919,0.4792624891546442,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-14,27.530000686645508,28.5,27.14999961853028,28.15999984741211,28.15999984741211,1192500,ADPT,1.209872154809519,1.4165482814558434,1.71271306120652,1.0130380487332131,0.1968341060763059,0.2056342007063307,0.3730439247056596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-15,27.86000061035156,28.7509994506836,27.059999465942383,28.43000030517578,28.43000030517578,946100,ADPT,1.3380232327539592,1.4217375214585104,1.6512486525115413,1.0554691201654949,0.2825541125884645,0.1692583398133016,0.2738844842000971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-16,28.100000381469727,28.75,27.6200008392334,28.26000022888184,28.26000022888184,711300,ADPT,1.3906581358373729,1.3704882954195488,1.6606510943058352,1.1191469275195236,0.2715112083178492,0.0986257074784906,0.2571026442235939,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-17,28.979999542236328,29.0,27.520000457763672,27.979999542236328,27.979999542236328,740500,ADPT,1.4320943656320584,1.3638313249365457,1.769120829515341,1.059274009359354,0.3728203562727044,0.137166436040238,0.4176772971523488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-20,27.65999984741211,30.229999542236328,27.280000686645508,29.540000915527344,29.540000915527344,921700,ADPT,1.3652674536599527,1.2545700820818484,1.6909275292772197,1.0996299435474195,0.2656375101125332,0.0119786643565245,0.3483198971237224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-21,29.280000686645508,29.950000762939453,28.0,29.63999938964844,29.63999938964844,526500,ADPT,1.3508772516881706,1.2257085890407502,1.728070252207608,1.1321504200906551,0.2187268315975155,-0.0451048545574466,0.3575718573152218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-22,30.049999237060547,30.770000457763672,29.6299991607666,30.299999237060547,30.299999237060547,874900,ADPT,1.3772277423424986,1.2491748985863331,1.6828383815963892,1.1137589563145864,0.2634687860279121,-0.0071351001363739,0.3766472807523082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-23,30.1200008392334,30.51000022888184,28.459999084472656,28.5,28.5,1298800,ADPT,1.3821052417420503,1.3140351144891036,1.8189473737750137,1.1400400982322514,0.2420651435097989,0.0768643760800336,0.5090201036804518,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-24,28.920000076293945,29.709999084472656,28.309999465942383,29.100000381469727,29.100000381469727,772100,ADPT,1.342955371778621,1.3192439479861446,1.5835051968039653,1.150698834444404,0.1922565373342168,0.0767808975699939,0.3070261849110862,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-27,29.950000762939453,32.619998931884766,29.364999771118164,32.02000045776367,32.02000045776367,1521700,ADPT,1.2154902439893205,1.1864460067256375,1.4316052310197072,1.0982745432715075,0.1172157007178129,-0.0073550716089909,0.1762976350971463,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-28,33.439998626708984,33.45000076293945,31.86000061035156,31.979999542236328,31.979999542236328,702600,ADPT,1.2101313732612142,1.16697936926282,1.5078174456199869,1.0867168009353638,0.1234145723258504,-0.0121792973383161,0.2376956163424504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-29,32.470001220703125,33.349998474121094,30.600000381469727,32.52000045776367,32.52000045776367,1004400,ADPT,1.2014144878493331,1.212484617163111,1.537207902053778,1.062179364256442,0.1392351235928912,0.0630643901890328,0.3056471882523075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-30,32.36000061035156,32.59000015258789,31.56999969482422,32.0099983215332,32.0099983215332,598300,ADPT,1.212746070927155,1.257107272367373,1.5920025540954728,1.1015967726975993,0.1111492982295556,0.0719269133262541,0.2938214686935527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-01,31.11000061035156,31.530000686645508,30.190000534057617,30.520000457763672,30.520000457763672,551700,ADPT,1.2994757291140016,1.304718187993828,1.6808649563440905,1.1717589994825794,0.1277167296314221,0.0624978092032668,0.337931701683138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-04,30.59000015258789,32.619998931884766,30.426000595092773,32.45000076293945,32.45000076293945,337200,ADPT,1.2080123217657686,1.235439112789604,1.4816641202044585,1.1726715956239289,0.0353407261418396,-0.0008971587770318,0.107772202397669,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-05,32.099998474121094,33.869998931884766,31.559999465942383,33.02000045776367,33.02000045776367,928900,ADPT,1.1729254695733995,1.1574803358828187,1.425499668149069,1.199456117160557,-0.0265306475871573,-0.0754064954337905,0.0560042424614632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-06,34.61000061035156,34.630001068115234,33.25,33.86000061035156,33.86000061035156,689600,ADPT,1.1642054772111836,1.1104547488586325,1.5336680262580953,1.241846991780565,-0.0776415145693814,-0.143960380771589,0.1478501836909111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-07,34.279998779296875,36.4900016784668,34.279998779296875,36.060001373291016,36.060001373291016,1435500,ADPT,1.1508596344851585,1.0199666494338837,1.3502494945208952,1.1857653446877672,-0.0349057102026086,-0.2023820868316832,0.0145977554628538,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-08,36.06999969482422,36.619998931884766,35.5099983215332,36.040000915527344,36.040000915527344,732600,ADPT,1.213373985331833,1.064372908875945,1.362375061787721,1.1243771196277146,0.0889968657041184,-0.1277298566735913,0.039582352823831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-11,36.209999084472656,38.38999938964844,35.95000076293945,38.119998931884766,38.119998931884766,1758700,ADPT,1.0991606164719072,1.036201498079292,1.225078753186378,1.0573369744033387,0.0418236420685684,-0.1642637811768779,-0.1355851933487755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-12,39.22999954223633,39.459999084472656,36.90999984741211,38.060001373291016,38.060001373291016,1389200,ADPT,1.1221754478034471,1.032580079322848,1.2038885454948738,1.114546628139541,0.007628819663906,-0.2035060721859301,-0.1972757167408314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-13,35.5099983215332,37.77000045776367,34.02000045776367,35.56999969482422,35.56999969482422,1956900,ADPT,1.2504919854893506,1.153781311994193,1.3626652132852275,1.1712625506774148,0.0792294348119357,-0.1277527155047286,-0.0773527185424256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-14,34.91999816894531,35.970001220703125,33.84000015258789,34.06999969482422,34.06999969482422,1155600,ADPT,1.281185850216196,1.217786969477719,1.335779240656903,1.1765211541107627,0.1046646961054331,-0.038008720212302,-0.0917583910995947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-15,34.040000915527344,38.29999923706055,33.529998779296875,38.040000915527344,38.040000915527344,1189100,ADPT,1.1619347975593155,1.134332294620575,1.2197686753193304,1.1588394452292876,0.0030953523300278,-0.1094826652972902,-0.1989941804893644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-18,39.5,39.970001220703125,38.595001220703125,39.29999923706055,39.29999923706055,834800,ADPT,1.1340967063631384,1.1035623352121122,1.1661578300448474,1.0963411429637036,0.0377555633994348,-0.0698175807547609,-0.1981542067649482,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-19,39.88999938964844,40.38999938964844,39.15999984741211,40.06999969482422,40.06999969482422,1776800,ADPT,1.116296478235662,1.0791116048860874,1.1232842192246657,1.1004426756785022,0.0158538025571597,-0.1042060127366886,-0.2801443882175389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-20,40.54999923706055,41.06999969482422,40.0,40.33000183105469,40.33000183105469,733500,ADPT,1.1405900796309745,1.0314901211357863,1.1363749008254425,1.0815042987078811,0.0590857809230931,-0.145980119785412,-0.2309493403870615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-21,40.70000076293945,40.83000183105469,39.84999847412109,40.040000915527344,40.040000915527344,580900,ADPT,1.172827123144789,1.044455512951964,1.1738261469862654,1.0852165557818936,0.0876105673628955,-0.134904356821756,-0.2009603817017318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-22,40.0,41.900001525878906,39.84999847412109,41.72999954223633,41.72999954223633,669100,ADPT,1.09825071492437,0.9827461962952004,1.1555236460498413,1.0467790286512275,0.0514716862731423,-0.1940678059399205,-0.1997432418062064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-26,42.0,42.18999862670898,39.29999923706055,39.38999938964844,39.38999938964844,1226200,ADPT,1.1980197856796706,1.0378269028066642,1.2411779676873154,1.0266648888101892,0.1713548968694813,-0.109738587113898,-0.0848509276830882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-27,39.68999862670898,39.88999938964844,37.02000045776367,39.08000183105469,39.08000183105469,836900,ADPT,1.1844933149092964,1.0442681540731555,1.2203172055333018,0.98170303926403,0.2027902756452664,-0.0863176291095302,-0.0743695087329643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-28,39.11000061035156,39.88999938964844,38.900001525878906,38.91999816894531,38.91999816894531,737300,ADPT,1.1834533283725277,1.069116201643417,1.2297020262590757,1.0119748096323815,0.1714785187401459,-0.0646946696370316,-0.0903048414722853,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-29,38.91999816894531,39.459999084472656,38.02999877929688,38.70000076293945,38.70000076293945,1962100,ADPT,1.2501292019209909,1.0780361860006922,1.234625267115053,1.026394901998446,0.2237342999225449,-0.0659373420344895,-0.1064954712140873,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-06-01,38.810001373291016,39.7599983215332,38.459999084472656,39.06999969482422,39.06999969482422,1159100,ADPT,1.2229331751345398,1.069618665010214,1.3652418881296813,1.0098711599508363,0.2130620151837032,-0.0729166430645347,0.0475094163556393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-06-02,39.369998931884766,39.69499969482422,38.310001373291016,38.81999969482422,38.81999969482422,529400,ADPT,1.2233385381710482,0.9464194221352676,1.3547140794954615,1.004165475686864,0.2191730624841841,-0.1508364275337491,0.0436543930296737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-06-03,39.90999984741211,41.34999847412109,39.16999816894531,39.65999984741211,39.65999984741211,1778200,ADPT,1.18431672721673,0.9024206014429096,1.3058497507509883,0.9904777700587754,0.1938389571579547,-0.1625532785861548,0.0376498365286384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-06-04,39.75,40.34000015258789,38.650001525878906,39.20000076293945,39.20000076293945,892000,ADPT,1.1874999574252545,0.9244898207432918,1.4089285323293157,0.9737129878925916,0.2137869695326629,-0.1162081800406859,0.1386554390964898,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-06-05,39.2599983215332,40.04999923706055,38.25,38.72999954223633,38.72999954223633,1751200,ADPT,1.2602634120886604,0.9886393330258332,1.4471985514984629,0.9555197936840854,0.3047436184045751,-0.0406182994820325,0.2163618640449542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-06-08,39.900001525878906,40.0,38.5,39.41999816894531,39.41999816894531,1124100,ADPT,1.231354722734784,0.9936580413086638,1.4505327996240656,0.9235807988149242,0.3077739239198599,-0.0016464352782004,0.2527542684411843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-06-09,39.400001525878906,41.900001525878906,39.0099983215332,41.5,41.5,1768300,ADPT,1.1067469953054403,0.969397579330996,1.3496385137718845,0.9543505613494414,0.1523964339559989,-0.0469089524492193,0.1079280130923101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-06-10,41.84000015258789,43.88999938964844,41.5,43.72999954223633,43.72999954223633,1237400,ADPT,1.0102904360313296,0.97347359113755,1.2959066718994812,0.9608958633020044,0.0493945727293251,-0.0832388852864642,0.0272784595573434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-06-11,42.220001220703125,43.11000061035156,41.5099983215332,41.900001525878906,41.900001525878906,1158200,ADPT,1.0322195328152264,1.09665868948857,1.3723149858237114,1.045260445726958,-0.0130409129117314,-0.0385151827986305,-0.0050416877236034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-06-12,42.470001220703125,44.43999862670898,41.15999984741211,42.709999084472656,42.709999084472656,965100,ADPT,1.0206040994375756,1.0709436351895336,1.3949895366004623,1.0498126718293574,-0.0292085723917818,-0.0463360815947999,0.0511372189766543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-06-15,42.470001220703125,44.9900016784668,41.790000915527344,44.47999954223633,44.47999954223633,936800,ADPT,0.8959082482966577,1.0087679719798133,1.4017535772435463,1.031614340553077,-0.1357060922564196,-0.0856059424945825,0.0867521967055886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
