Date,Open,High,Low,Close,Adj Close,Volume,ticker,PriceReturn_22days,PriceReturn_66days,PriceReturn_132days,PriceReturn_22days_mean,AdjRet22Day,AdjRet66Day,AdjRet132Day,Intangible Assets,Capital Surplus,Total Liab,Total Stockholder Equity,Other Current Liab,Total Assets,Common Stock,Other Current Assets,Retained Earnings,Other Liab,Good Will,Treasury Stock,Other Assets,Cash,Total Current Liabilities,Other Stockholder Equity,Total Current Assets,Long Term Investments,Net Tangible Assets,Net Receivables,Long Term Debt,Accounts Payable,Investments,Change To Liabilities,Total Cashflows From Investing Activities,Total Cash From Financing Activities,Change To Operating Activities,Issuance Of Stock,Net Income,Change In Cash,Repurchase Of Stock,Total Cash From Operating Activities,Depreciation,Dividends Paid,Change To Account Receivables,Other Cashflows From Financing Activities,Change To Netincome,Capital Expenditures,Net Borrowings
2018-11-19,109.76000213623048,112.18000030517578,108.98999786376952,112.0500030517578,98.85548400878906,395800,THG,0.9782863347026122,1.1135757409054712,1.1670463787430387,0.8957911154576635,0.0824952192449486,0.0187588432427403,0.0868427401976934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-11-20,111.37000274658205,111.73999786376952,110.12999725341795,110.41000366210938,97.4085922241211,174300,THG,0.9588494697372768,1.1276466827318874,1.1838084849398152,0.8879637982276005,0.0708856715096762,0.0188497440757302,0.0592728180283284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-11-21,110.19000244140624,111.66000366210938,108.51000213623048,110.33999633789062,97.34683990478516,238700,THG,1.0021953932949277,1.1422397290791253,1.1923941049160052,0.9212998027107722,0.0808955905841555,0.0372734428485499,0.071205436454828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-11-23,109.5500030517578,111.23999786376952,109.45999908447266,110.44000244140624,97.43505096435548,96900,THG,1.0081164312258226,1.139401145109387,1.2018148608015011,0.929240887735936,0.0788755434898865,0.0413910899014458,0.0746123997698391,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-11-26,111.23999786376952,112.1500015258789,110.0,110.83999633789062,97.7879638671875,255400,THG,1.0130957745740432,1.1294225507097302,1.196617546459213,0.914613401743324,0.0984823728307191,0.051498193272816,0.0785350889224056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-11-27,110.29000091552734,111.83999633789062,110.29000091552734,111.16999816894533,98.07909393310548,304700,THG,1.056125029880386,1.118428386214907,1.188015439087457,0.926901793334764,0.1292232365456218,0.0476641222102507,0.0600177508685895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-11-28,111.04000091552734,112.7300033569336,110.16000366210938,111.95999908447266,98.77606201171876,217100,THG,1.0361001843238808,1.1039793227286854,1.173199103776878,0.9053221834064322,0.1307780009174486,0.0642946744448127,0.0732763188558083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-11-29,111.69000244140624,114.79000091552734,111.6500015258789,113.87000274658205,100.4611587524414,263400,THG,0.9997363233896418,1.0803956971804751,1.1597530917639411,0.8896719965366943,0.1100643268529475,0.0410550205244719,0.0583037939399757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-11-30,113.9800033569336,115.13999938964844,113.5,114.70999908447266,101.20223236083984,259600,THG,1.011524277939346,1.065535505717811,1.171206847848728,0.914333965059734,0.097190312879612,0.0177684923918237,0.0702097362369102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-12-03,115.33999633789062,115.55999755859376,112.88999938964844,114.06999969482422,100.63761138916016,211000,THG,1.0084729681876872,1.075099465361128,1.184185490873052,0.9162245864028972,0.0922483817847898,0.0370088093409104,0.1015837472989253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-12-04,114.0999984741211,114.37999725341795,112.54000091552734,113.13999938964844,99.8171157836914,203500,THG,1.0218282505029912,1.0792091157312924,1.1992559329199235,0.9618269940790172,0.0600012564239741,-0.0029984173637789,0.0767406159290766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-12-06,111.83999633789062,113.31999969482422,111.27999877929688,113.18000030517578,99.85240936279295,230500,THG,1.0128488587320077,1.0847891423002471,1.1919064659564156,0.9694525250380056,0.0433963336940022,0.0034732605313285,0.0591459230292175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-12-07,112.87999725341795,114.19000244140624,111.79000091552734,112.68000030517578,99.4112777709961,190900,THG,1.027954184313396,1.0871704488898148,1.20170790024739,0.9991068404183748,0.0288473438950211,-0.0242478837928661,0.0362420447598395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-12-10,112.6999969482422,112.72000122070312,110.26000213623048,110.9499969482422,97.88500213623048,174200,THG,1.0426592147472056,1.1035518909105335,1.2282742697320796,1.002962635548684,0.0396965791985215,-0.015646866031834,0.0515952819090979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-12-11,111.70999908447266,112.37000274658205,110.4800033569336,111.37000274658205,98.25555419921876,167700,THG,1.053417961895095,1.0867054774480855,1.2167940153520365,0.999317577953094,0.054100383942001,-0.0323863597559705,0.0438086271142716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-12-12,112.69000244140624,113.12999725341795,110.8000030517578,110.83999633789062,97.7879638671875,305700,THG,1.0648894335015648,1.0819149078929793,1.2051230278162328,0.999901327963336,0.0649881055382289,-0.0212246951049652,0.0481146150007933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-12-13,111.08999633789062,112.5999984741211,110.11000061035156,110.16999816894533,97.19686126708984,171300,THG,1.0376652294108213,1.0964370126439318,1.2393740962859112,1.01310217819441,0.0245630512164112,-0.0320738737509886,0.0830621510466915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-12-14,109.31999969482422,110.12999725341795,108.22000122070312,109.33000183105467,96.98394775390624,154600,THG,1.0650354628898324,1.0956793173000376,1.2055740771624657,1.0368354288357888,0.0282000340540435,-0.0195571430509979,0.0362586458993072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-12-17,109.0199966430664,111.12999725341795,108.54000091552734,109.5500030517578,97.17912292480467,186600,THG,1.0695616599287991,1.0903201909454177,1.2126732939419174,1.07745251528605,-0.0078908553572509,-0.0527442464875986,0.0012256341074889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-12-18,109.8499984741211,111.05999755859376,108.1999969482422,108.94000244140624,96.63799285888672,280100,THG,1.0730611805043764,1.097484276481295,1.240739318211334,1.0611103771593748,0.0119508033450015,-0.0545911028067171,0.0176625093550555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-12-19,108.77999877929688,111.76000213623048,108.38999938964844,109.79000091552734,97.39203643798828,297900,THG,1.0803345363537866,1.0970091816382277,1.2205776425264323,1.0767260051985343,0.0036085311552522,-0.0675038394802904,-0.029954291940982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-12-20,109.3000030517578,110.91000366210938,108.38999938964844,108.94000244140624,96.63799285888672,240300,THG,1.0898173809964604,1.0997942215451977,1.2394819104040686,1.103472266160576,-0.0136548851641156,-0.0945757102356827,-0.034355555917976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-12-21,108.9800033569336,111.6500015258789,108.79000091552734,109.0199966430664,96.70896911621094,637000,THG,1.0772490150158118,1.098025156206635,1.2436938686026122,1.141954602863601,-0.0647055878477891,-0.1303335065923891,-0.070705273681717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-12-24,108.08000183105467,108.30999755859376,105.0999984741211,105.29000091552734,93.40017700195312,116200,THG,1.1046131773607049,1.1430979269324304,1.2968584434692343,1.166284980250879,-0.0616718028901741,-0.1308126562423837,-0.0496388584348774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-12-26,105.41999816894533,110.0999984741211,104.58999633789062,109.9800033569336,97.56055450439452,217200,THG,1.0516277004880643,1.088154822338797,1.2397350778970364,1.1113287815869517,-0.0597010810988871,-0.1252396454418005,-0.0341501306087694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-12-27,108.37999725341795,110.75,107.47000122070312,110.7300033569336,98.2258758544922,244300,THG,1.0429973229588472,1.0828674958612503,1.2298155866150116,1.1155736616231424,-0.0725763386642952,-0.1271135928891242,-0.037273284261311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-12-28,110.94000244140624,112.3499984741211,110.58999633789062,111.68000030517578,99.06857299804688,195500,THG,1.0651342660319707,1.081918328646429,1.2211467344612092,1.125268657046021,-0.0601343910140503,-0.1294988170413777,-0.0477215513741056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-12-31,112.66000366210938,116.83999633789062,111.94000244140624,116.7699966430664,103.5837860107422,325900,THG,1.014953302417173,1.0387980821001264,1.164669062985796,1.1192605847178094,-0.1043072823006363,-0.1689879077371527,-0.0927810308393097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-02,115.19000244140624,116.33000183105467,114.0,115.37000274658205,102.3418960571289,404700,THG,1.0357681813326023,1.0498585934248423,1.1976130889179246,1.1282955545492954,-0.0925273732166931,-0.1593007767044161,-0.0705519557264846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-03,115.04000091552734,116.0999984741211,111.44000244140624,113.22000122070312,100.4346694946289,478500,THG,1.0586617936424871,1.0567374798249765,1.211143609249134,1.156797624498726,-0.0981358308562387,-0.1670120806039028,-0.0822466458990991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-04,114.66000366210938,116.48999786376952,114.61000061035156,115.4000015258789,102.36851501464844,252000,THG,1.0354084464592372,1.0466781580017837,1.1870770774545698,1.1153694690580065,-0.079961022598769,-0.1445017042148217,-0.0604341747898986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-07,115.5,115.98999786376952,114.33000183105467,114.41000366210938,101.49031066894533,249100,THG,1.0555821753713464,1.0616003502489524,1.1886930899953074,1.0926917705380343,-0.0371095951666879,-0.1146979968901618,-0.0326353974631594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-08,115.37000274658205,116.2300033569336,113.54000091552734,114.9800033569336,101.9959487915039,256500,THG,1.042637891636303,1.0628120088148438,1.1857322710699896,1.081303723883271,-0.0386658322469679,-0.1061168383705606,-0.0244796214412821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-09,110.58999633789062,111.4800033569336,108.83999633789062,109.3000030517578,101.1353988647461,340000,THG,1.0571820996937318,1.070108001504826,1.1913859658770858,1.0765719272798775,-0.0193898275861457,-0.0871498674163038,-0.0028208510408684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-10,109.3000030517578,111.16000366210938,109.27999877929688,110.44000244140624,102.19023895263672,288700,THG,1.0680007486778498,1.0714402021937872,1.1726865626735117,1.0832896482048868,-0.015288899527037,-0.0780334311850718,-0.0143389784109888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-11,110.11000061035156,110.6500015258789,109.91000366210938,110.3000030517578,102.06069946289062,209600,THG,1.0707162880401877,1.0609529576222407,1.183881126983771,1.0859071025850418,-0.015190814544854,-0.0779259707257673,-0.0103225281391705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-14,110.0500030517578,112.23999786376952,110.0500030517578,111.86000061035156,103.50416564941406,249300,THG,1.0435366592026918,1.0516384552594191,1.173781693698698,1.0927621499400229,-0.049225490737331,-0.0965630331130371,-0.0406309354949216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-15,111.9000015258789,112.83000183105467,111.68000030517578,112.54000091552734,104.13336944580078,255600,THG,1.0452283978372283,1.0442123503980412,1.16157366904416,1.0960145102552552,-0.0507861124180268,-0.0934309844597716,-0.0355066268955959,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-16,110.66999816894533,111.0,107.81999969482422,109.0,100.85780334472656,473600,THG,1.0838533805096269,1.0798774761842875,1.210880649191952,1.0938351035858227,-0.0099817230761958,-0.0665562562011889,0.0100348948972996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-17,108.79000091552734,112.13999938964844,108.79000091552734,111.62999725341795,103.29134368896484,311200,THG,1.0637822085484006,1.0641605341407825,1.1744807791468588,1.0858226358732557,-0.0220404273248551,-0.0727195657146433,-0.0094798263099402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-18,111.9000015258789,113.47000122070312,111.87000274658205,112.33000183105467,103.9390640258789,288900,THG,1.058043303259566,1.0652246437975084,1.1675216231128842,1.066978972170165,-0.008935668910599,-0.0486681793007393,-0.0009563877887182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-22,112.04000091552734,113.55999755859376,111.73999786376952,112.06999969482422,103.69847869873048,357500,THG,1.060944085576429,1.0725393167891004,1.1689685532638503,1.0921354993188457,-0.0311914137424165,-0.067249704444626,-0.0067355494250775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-23,112.68000030517578,115.02999877929688,111.87999725341795,113.70999908447266,105.21598052978516,309000,THG,1.0379034127581082,1.059280455785636,1.153618818364528,1.093735096733343,-0.0558316839752348,-0.0824503776785907,-0.0096530530221763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-24,113.58999633789062,114.70999908447266,113.11000061035156,113.81999969482422,105.31776428222656,519000,THG,1.0385697551688942,1.0651450535742355,1.1579168239254547,1.0815305230501042,-0.04296076788121,-0.0691326567957875,0.0143539991521028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-25,114.27999877929688,114.47000122070312,112.37999725341795,112.58999633789062,104.1796417236328,227800,THG,1.0566658420623485,1.0783884536647803,1.1503828551433857,1.071659144914872,-0.0149933028525235,-0.0317656538065058,0.0534516508669637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-28,112.0,113.1999969482422,111.38999938964844,111.5,103.17106628417967,365400,THG,1.064663571359799,1.093167573256442,1.1797452576153025,1.0717564169540592,-0.0070928455942602,-0.0223508340375315,0.0648478414256079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-29,111.0999984741211,112.2300033569336,110.83999633789062,110.87999725341795,102.59738159179688,200200,THG,1.0837842673408071,1.0977389794078427,1.1919893179801606,1.0799450686516954,0.0038391986891117,-0.0309059093113113,0.0734443787472007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-30,110.98999786376952,111.91999816894533,110.41000366210938,110.72000122070312,102.44932556152344,288500,THG,1.0836343532189403,1.1088579156848428,1.2128684344141056,1.0606854292749508,0.0229489239439895,-0.0032682184137455,0.0830296410646502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-31,108.52999877929688,114.44000244140624,107.38999938964844,114.04000091552734,105.52133178710938,623000,THG,1.046650281124312,1.068290678576624,1.173573114445547,1.0491297846528118,-0.0024795035284999,-0.0157386624684681,0.0644152108913651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-02-01,114.16999816894533,114.5999984741211,112.8000030517578,113.62000274658205,105.13270568847656,361700,THG,1.0433902754682636,1.0834752423701852,1.1715999197094564,1.033701269744067,0.0096890057241965,0.0056056946841773,0.0828443743954057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-02-04,113.41000366210938,114.6500015258789,112.58999633789062,114.55999755859376,106.00247955322266,285300,THG,1.0287186724415514,1.0713384962973471,1.163926374610199,1.0188657427648729,0.0098529296766785,0.0025634687586251,0.0693300338799489,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-02-05,114.5199966430664,115.4000015258789,114.0199966430664,114.91000366210938,106.32634735107422,287400,THG,1.0207987611154008,1.0818964314116255,1.145878417586398,1.0118359015222649,0.0089628595931361,0.0136603944713968,0.0887456501235894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-02-06,114.31999969482422,115.12999725341795,113.66999816894533,114.5500030517578,105.99322509765624,254100,THG,1.0173723060037674,1.061165382447125,1.1545935057897851,1.0285592028780797,-0.0111868968743122,0.0202214584333104,0.0951062534569728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-02-07,114.58000183105467,115.8499984741211,114.58000183105467,115.77999877929688,107.13136291503906,193600,THG,1.0099324722071523,1.049978628281798,1.1607336944329985,1.0380111047151712,-0.0280786325080188,-0.0092593352413357,0.0767650183820032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-02-08,115.38999938964844,116.69000244140624,114.5199966430664,114.93000030517578,106.34484100341795,227300,THG,1.01296443008743,1.0642161455289902,1.172042691384952,1.0411920338578655,-0.0282276037704356,0.0032535173374246,0.0804211134418897,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-02-11,115.3000030517578,115.7300033569336,114.38999938964844,115.5500030517578,106.91853332519533,168800,THG,1.013096664727181,1.0667700345354,1.1603347960107964,1.036831024960284,-0.0237343602331028,-0.0001151953749076,0.0796827211483257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-02-12,116.01000213623048,118.27999877929688,116.01000213623048,117.9499969482422,109.13925170898438,378700,THG,0.9902670376299362,1.0346670068716752,1.1346696632669468,1.0266865901713609,-0.0364195525414244,-0.0094185610048131,0.058226440875527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-02-13,118.13999938964844,119.4800033569336,117.8499984741211,118.0999984741211,109.2780532836914,191900,THG,0.9884983851129766,1.034884715407274,1.1389583387004651,1.0273780778147723,-0.0388796927017957,0.002552389741615,0.0664461288568636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-02-14,117.68000030517578,117.9800033569336,116.62999725341795,116.7300033569336,108.01039123535156,270200,THG,0.9885608941581272,1.050561278699127,1.1322520130834353,1.0248943927666594,-0.0363334986085321,0.0055273578466885,0.0868662395404868,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-02-15,117.25,118.63999938964844,117.12999725341795,117.62999725341795,108.84315490722656,194400,THG,0.9720248922459868,1.0412414860485804,1.12479116855188,1.0068242604495434,-0.0347993682035566,0.0125684807098518,0.0811993978585867,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-02-19,117.54000091552734,118.8499984741211,116.63999938964844,118.13999938964844,109.31507110595705,350000,THG,0.974890608658692,1.0319818790220223,1.1115573579133935,1.018602516828689,-0.0437119081699969,0.0200251100024251,0.0766163411577511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-02-20,118.06999969482422,118.98999786376952,117.8000030517578,118.75,109.8794937133789,240000,THG,0.9670895093605978,1.0292201324457328,1.1122265637883295,0.9918611625488268,-0.0247716531882289,0.0157846000624193,0.072053333125708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-02-21,119.0,119.63999938964844,118.25,118.8499984741211,109.97203063964844,148700,THG,0.9634846173794356,1.0224339046613165,1.1243775779169705,0.9945712384616436,-0.0310866210822081,0.0145895579144195,0.0675494490803105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-02-22,118.98999786376952,119.38999938964844,118.27999877929688,118.9000015258789,110.0182876586914,173100,THG,0.9640095290554292,1.0306270659653325,1.131040184484155,0.9944907779035737,-0.0304812488481442,0.0391690504486954,0.0826063898574722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-02-25,118.8499984741211,119.3000030517578,117.62000274658205,118.0199966430664,109.20402526855467,371800,THG,0.9783518320700816,1.034564284711243,1.1363926170862797,0.9897222410498856,-0.011370408979804,0.0418142884833716,0.0985069520439276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-02-26,117.6999969482422,119.20999908447266,117.6999969482422,118.20999908447266,109.37984466552734,230000,THG,0.9716772450439032,1.038768651081652,1.1387529221466544,1.0000281637041897,-0.0283509186602862,0.0535762656838977,0.085909534143324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-02-27,117.98999786376952,119.73999786376952,117.98999786376952,118.97000122070312,110.08306884765624,304100,THG,0.9646250057523812,1.0480170641954625,1.1406468919677917,1.0030742544286035,-0.0384492486762223,0.0626606997374813,0.0769400343781863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-02-28,118.48999786376952,119.45999908447266,118.48999786376952,118.70999908447266,109.84247589111328,196500,THG,0.971987820193449,1.049804431714256,1.1412734897782375,1.0182043788806252,-0.0462165586871762,0.0384126566600877,0.0744527753323918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-03-01,119.79000091552734,121.1500015258789,119.73999786376952,120.16999816894533,111.19342803955078,184600,THG,0.954741568145944,1.0439088000181138,1.1258107997306226,1.0101864486721943,-0.0554448805262502,0.0326616287642202,0.0671361356835367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-03-04,120.16000366210938,120.9000015258789,119.41000366210938,119.9800033569336,111.01760864257812,234900,THG,0.9580967336251746,1.0547776487324156,1.116313456529657,1.0217972965916944,-0.0637005629665198,0.0321451985882248,0.0486722922077524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-03-05,120.06999969482422,120.16999816894533,119.05999755859376,119.36000061035156,110.44393157958984,145500,THG,0.9704843297994412,1.0594950009695283,1.1186425328301317,1.025853178306934,-0.0553688485074927,0.0268479510112382,0.0381169551348155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-03-06,119.45999908447266,119.93000030517578,118.4000015258789,118.5500030517578,109.69444274902344,188700,THG,0.9809306246335514,1.0622186040074086,1.1226056432559206,1.0439701731821824,-0.063039548548631,0.0139605419345856,0.0295979606492062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-03-07,118.3499984741211,118.87999725341795,117.61000061035156,117.8499984741211,109.0467300415039,164900,THG,0.985307115601492,1.0627002513752737,1.127035082204381,1.051615733678982,-0.06630861807749,0.0092538098067833,0.027048493432634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-03-08,117.41000366210938,118.0199966430664,116.98999786376952,117.3000030517578,108.53780364990234,214000,THG,0.9778443635283944,1.0734521571962623,1.1330117732220266,1.0447938742436944,-0.0669495107152999,0.0184731668907114,0.0293526591308055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-03-11,117.48999786376952,117.52999877929688,116.13999938964844,116.54000091552734,107.8345718383789,227500,THG,0.993622795604925,1.0991720515776997,1.1424028411303082,1.0378598344851322,-0.0442370388802072,0.0528661420458766,0.0521148344797803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-03-12,116.66000366210938,117.8000030517578,116.37000274658205,116.93000030517578,108.19544219970705,185000,THG,0.99581042567539,1.101465984335953,1.1426709632826615,1.0369816348467653,-0.0411712091713752,0.0629573738156876,0.057733612760783,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-03-13,117.1999969482422,117.6999969482422,115.9800033569336,116.41999816894533,107.72354125976562,260300,THG,1.0063029673771242,1.111235918450601,1.1535156244466889,1.0381516152855237,-0.0318486479083994,0.0781852566758998,0.0765204398357088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-03-14,115.83999633789062,116.95999908447266,115.5,116.45999908447266,108.31880950927734,186600,THG,0.9991413315087948,1.0987448338845194,1.141802927727808,1.0368706366121625,-0.0377293051033676,0.0549596353170942,0.067984582704663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-03-15,116.1999969482422,117.76000213623048,116.01000213623048,116.1999969482422,108.0770034790039,804300,THG,1.0130807365224117,1.1053537202694732,1.1553023679662715,1.033509193192778,-0.0204284566703663,0.0602539998516877,0.0843902295951997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-03-18,116.23999786376952,117.37000274658205,115.7699966430664,116.13999938964844,108.02117919921876,431700,THG,1.0024108397525395,1.1130190431902922,1.1754540294798506,1.0209918251991643,-0.0185809854466247,0.0646975073740017,0.1203073114676895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-03-19,116.41000366210938,117.1500015258789,114.68000030517578,114.8000030517578,106.77484893798828,236700,THG,1.019425098317687,1.119709102975572,1.1932191288823242,1.0253191175225085,-0.0058940192048213,0.0739637921661837,0.128018672549111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-03-20,114.68000030517578,115.31999969482422,113.58000183105467,113.75,105.79825592041016,212100,THG,1.0277801795302568,1.113879676695832,1.2001514510258713,1.0305905868421654,-0.0028104073119086,0.0674379545642314,0.131315164498684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-03-21,113.26000213623048,115.20999908447266,113.26000213623048,114.58000183105467,106.57023620605467,218000,THG,1.02199332578008,1.1303650661129208,1.1850269759386456,1.0288626554622844,-0.0068693296822044,0.1067974922845385,0.1390862822377521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-03-22,113.95999908447266,115.45999908447266,113.95999908447266,114.25,106.2633056640625,180700,THG,1.034398194045093,1.1002982881279804,1.1974611979887628,1.055588179693563,-0.0211899856484698,0.0539855233575601,0.1201750456132166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-03-25,114.37999725341795,115.0,113.43000030517578,113.91999816894533,105.95635986328124,338600,THG,1.0449439051745144,1.1122175889363357,1.1874625213639027,1.049775645573302,-0.0048317403987876,0.0546261676392487,0.1266704330723906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-03-26,114.6500015258789,114.83999633789062,113.08999633789062,114.02999877929688,106.05867767333984,189700,THG,1.048671338692008,1.1305303818924286,1.1710031484053711,1.0495013150566668,-0.0008299763646588,0.0708633339462836,0.1353502899664995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-03-27,113.91999816894533,115.19000244140624,113.91999816894533,114.87000274658205,106.83995819091795,182700,THG,1.0431792907702355,1.112641227581772,1.1712272025868544,1.0553202646750557,-0.0121409739048201,0.0411895829459201,0.122664152856269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-03-28,115.18000030517578,115.68000030517578,113.9000015258789,114.2699966430664,106.28190612792967,281400,THG,1.055482534756983,1.1270125684626815,1.193630101025212,1.0490338384171682,0.0064486963398147,0.0630604140160799,0.139769286414076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
