Date,Open,High,Low,Close,Adj Close,Volume,ticker,PriceReturn_22days,PriceReturn_66days,PriceReturn_132days,PriceReturn_22days_mean,AdjRet22Day,AdjRet66Day,AdjRet132Day,Intangible Assets,Capital Surplus,Total Liab,Total Stockholder Equity,Total Assets,Common Stock,Other Current Assets,Retained Earnings,Other Liab,Good Will,Treasury Stock,Other Assets,Cash,Total Current Liabilities,Short Long Term Debt,Other Stockholder Equity,Property Plant Equipment,Total Current Assets,Net Tangible Assets,Net Receivables,Long Term Debt,Accounts Payable,Other Current Liab,Change To Liabilities,Total Cashflows From Investing Activities,Net Borrowings,Total Cash From Financing Activities,Change To Operating Activities,Issuance Of Stock,Net Income,Change In Cash,Repurchase Of Stock,Effect Of Exchange Rate,Total Cash From Operating Activities,Depreciation,Change To Account Receivables,Other Cashflows From Financing Activities,Change To Netincome,Capital Expenditures
2020-04-24,34.779998779296875,36.23500061035156,34.400001525878906,35.97999954223633,35.97999954223633,2688100,IAA,1.1367426916686607,1.249305206637743,1.5728182566027502,1.150698834444404,-0.0139561427757433,0.0068421562215923,0.2963392447098711,151700000.0,3500000.0,2288400000.0,-137200000.0,2151200000.0,1300000.0,246500000.0,-127100000.0,67900000.0,541300000.0,-14900000.0,15400000.0,47100000.0,243700000.0,,-14900000.0,982800000.0,460000000.0,-830200000.0,116300000.0,1254700000.0,96400000.0,,4600000.0,-84900000.0,1237500000.0,-182800000.0,-119300000.0,1600000.0,193200000.0,-1200000.0,-900000.0,-4700000.0,271200000.0,163600000.0,-23000000.0,-1421000000.0,50100000.0,-68500000.0
2020-04-27,36.150001525878906,38.34999847412109,36.06999969482422,37.959999084472656,37.959999084472656,3115100,IAA,1.0679663301706988,1.1749209575814896,1.5276607765300845,1.0982745432715075,-0.0303082131008087,-0.0188801207531388,0.2723531806075236,151700000.0,3500000.0,2288400000.0,-137200000.0,2151200000.0,1300000.0,246500000.0,-127100000.0,67900000.0,541300000.0,-14900000.0,15400000.0,47100000.0,243700000.0,,-14900000.0,982800000.0,460000000.0,-830200000.0,116300000.0,1254700000.0,96400000.0,,4600000.0,-84900000.0,1237500000.0,-182800000.0,-119300000.0,1600000.0,193200000.0,-1200000.0,-900000.0,-4700000.0,271200000.0,163600000.0,-23000000.0,-1421000000.0,50100000.0,-68500000.0
2020-04-28,39.119998931884766,40.935001373291016,38.900001525878906,38.970001220703125,38.970001220703125,2137600,IAA,1.052091319366406,1.1123940753456034,1.5278419053242482,1.0867168009353638,-0.0346254815689577,-0.0667645912555328,0.2577200760467117,151700000.0,3500000.0,2288400000.0,-137200000.0,2151200000.0,1300000.0,246500000.0,-127100000.0,67900000.0,541300000.0,-14900000.0,15400000.0,47100000.0,243700000.0,,-14900000.0,982800000.0,460000000.0,-830200000.0,116300000.0,1254700000.0,96400000.0,,4600000.0,-84900000.0,1237500000.0,-182800000.0,-119300000.0,1600000.0,193200000.0,-1200000.0,-900000.0,-4700000.0,271200000.0,163600000.0,-23000000.0,-1421000000.0,50100000.0,-68500000.0
2020-04-29,39.7599983215332,41.18999862670898,39.5,39.66999816894531,39.66999816894531,1335500,IAA,1.0731031424183202,1.098563242817849,1.526090338035851,1.062179364256442,0.0109237781618782,-0.0508569841562291,0.2945296242343804,151700000.0,3500000.0,2288400000.0,-137200000.0,2151200000.0,1300000.0,246500000.0,-127100000.0,67900000.0,541300000.0,-14900000.0,15400000.0,47100000.0,243700000.0,,-14900000.0,982800000.0,460000000.0,-830200000.0,116300000.0,1254700000.0,96400000.0,,4600000.0,-84900000.0,1237500000.0,-182800000.0,-119300000.0,1600000.0,193200000.0,-1200000.0,-900000.0,-4700000.0,271200000.0,163600000.0,-23000000.0,-1421000000.0,50100000.0,-68500000.0
2020-04-30,39.369998931884766,39.369998931884766,37.90999984741211,38.59999847412109,38.59999847412109,2404900,IAA,1.127720220208844,1.1847150608800014,1.6064767039591226,1.1015967726975993,0.0261234475112448,-0.0004652981611175,0.3082956185572025,151700000.0,3500000.0,2288400000.0,-137200000.0,2151200000.0,1300000.0,246500000.0,-127100000.0,67900000.0,541300000.0,-14900000.0,15400000.0,47100000.0,243700000.0,,-14900000.0,982800000.0,460000000.0,-830200000.0,116300000.0,1254700000.0,96400000.0,,4600000.0,-84900000.0,1237500000.0,-182800000.0,-119300000.0,1600000.0,193200000.0,-1200000.0,-900000.0,-4700000.0,271200000.0,163600000.0,-23000000.0,-1421000000.0,50100000.0,-68500000.0
2020-05-01,37.7400016784668,38.630001068115234,36.77000045776367,37.11000061035156,37.11000061035156,1625600,IAA,1.2155753130806597,1.2508757048092527,1.654001618393769,1.1717589994825794,0.0438163135980802,0.0086553260186914,0.3110683637328164,151700000.0,3500000.0,2288400000.0,-137200000.0,2151200000.0,1300000.0,246500000.0,-127100000.0,67900000.0,541300000.0,-14900000.0,15400000.0,47100000.0,243700000.0,,-14900000.0,982800000.0,460000000.0,-830200000.0,116300000.0,1254700000.0,96400000.0,,4600000.0,-84900000.0,1237500000.0,-182800000.0,-119300000.0,1600000.0,193200000.0,-1200000.0,-900000.0,-4700000.0,271200000.0,163600000.0,-23000000.0,-1421000000.0,50100000.0,-68500000.0
2020-05-04,36.959999084472656,37.790000915527344,35.880001068115234,36.959999084472656,36.959999084472656,2678200,IAA,1.1991342205807465,1.2613636387093523,1.6720779428542647,1.1726715956239289,0.0264626249568176,0.0250273671427163,0.2981860250474752,151700000.0,3500000.0,2288400000.0,-137200000.0,2151200000.0,1300000.0,246500000.0,-127100000.0,67900000.0,541300000.0,-14900000.0,15400000.0,47100000.0,243700000.0,,-14900000.0,982800000.0,460000000.0,-830200000.0,116300000.0,1254700000.0,96400000.0,,4600000.0,-84900000.0,1237500000.0,-182800000.0,-119300000.0,1600000.0,193200000.0,-1200000.0,-900000.0,-4700000.0,271200000.0,163600000.0,-23000000.0,-1421000000.0,50100000.0,-68500000.0
2020-05-05,37.04999923706055,38.90999984741211,36.45000076293945,37.68999862670898,37.68999862670898,2194600,IAA,1.1886442257738123,1.2586893169343518,1.6534890412721113,1.199456117160557,-0.0108118913867445,0.0258024856177425,0.2839936155845055,151700000.0,3500000.0,2288400000.0,-137200000.0,2151200000.0,1300000.0,246500000.0,-127100000.0,67900000.0,541300000.0,-14900000.0,15400000.0,47100000.0,243700000.0,,-14900000.0,982800000.0,460000000.0,-830200000.0,116300000.0,1254700000.0,96400000.0,,4600000.0,-84900000.0,1237500000.0,-182800000.0,-119300000.0,1600000.0,193200000.0,-1200000.0,-900000.0,-4700000.0,271200000.0,163600000.0,-23000000.0,-1421000000.0,50100000.0,-68500000.0
2020-05-06,38.63999938964844,40.59000015258789,37.25,39.20000076293945,39.20000076293945,2131000,IAA,1.1477041021132155,1.210204023045831,1.632908185980112,1.241846991780565,-0.0941428896673495,-0.0442111065843904,0.2470903434129279,151700000.0,3500000.0,2288400000.0,-137200000.0,2151200000.0,1300000.0,246500000.0,-127100000.0,67900000.0,541300000.0,-14900000.0,15400000.0,47100000.0,243700000.0,,-14900000.0,982800000.0,460000000.0,-830200000.0,116300000.0,1254700000.0,96400000.0,,4600000.0,-84900000.0,1237500000.0,-182800000.0,-119300000.0,1600000.0,193200000.0,-1200000.0,-900000.0,-4700000.0,271200000.0,163600000.0,-23000000.0,-1421000000.0,50100000.0,-68500000.0
2020-05-07,40.02999877929688,40.02999877929688,37.59000015258789,38.11000061035156,38.11000061035156,4242200,IAA,1.1634741391356502,1.2101810074324035,1.6615061317428852,1.1857653446877672,-0.0222912055521169,-0.0121677288331634,0.3258543926848438,151700000.0,3500000.0,2288400000.0,-137200000.0,2151200000.0,1300000.0,246500000.0,-127100000.0,67900000.0,541300000.0,-14900000.0,15400000.0,47100000.0,243700000.0,,-14900000.0,982800000.0,460000000.0,-830200000.0,116300000.0,1254700000.0,96400000.0,,4600000.0,-84900000.0,1237500000.0,-182800000.0,-119300000.0,1600000.0,193200000.0,-1200000.0,-900000.0,-4700000.0,271200000.0,163600000.0,-23000000.0,-1421000000.0,50100000.0,-68500000.0
2020-05-08,38.63999938964844,39.220001220703125,37.90999984741211,38.709999084472656,38.709999084472656,2891500,IAA,1.1141824357576782,1.1960733746344208,1.5970033881923145,1.1243771196277146,-0.0101946838700364,0.0039706090848843,0.2742106792284244,151700000.0,3500000.0,2288400000.0,-137200000.0,2151200000.0,1300000.0,246500000.0,-127100000.0,67900000.0,541300000.0,-14900000.0,15400000.0,47100000.0,243700000.0,,-14900000.0,982800000.0,460000000.0,-830200000.0,116300000.0,1254700000.0,96400000.0,,4600000.0,-84900000.0,1237500000.0,-182800000.0,-119300000.0,1600000.0,193200000.0,-1200000.0,-900000.0,-4700000.0,271200000.0,163600000.0,-23000000.0,-1421000000.0,50100000.0,-68500000.0
2020-05-11,38.0099983215332,38.31999969482422,35.720001220703125,36.04999923706055,36.04999923706055,2286100,IAA,1.1298197060810085,1.2907073443558512,1.681276058060011,1.0573369744033387,0.0724827316776697,0.0902420650996813,0.3206121115248574,151700000.0,3500000.0,2288400000.0,-137200000.0,2151200000.0,1300000.0,246500000.0,-127100000.0,67900000.0,541300000.0,-14900000.0,15400000.0,47100000.0,243700000.0,,-14900000.0,982800000.0,460000000.0,-830200000.0,116300000.0,1254700000.0,96400000.0,,4600000.0,-84900000.0,1237500000.0,-182800000.0,-119300000.0,1600000.0,193200000.0,-1200000.0,-900000.0,-4700000.0,271200000.0,163600000.0,-23000000.0,-1421000000.0,50100000.0,-68500000.0
2020-05-12,35.75,36.130001068115234,34.56999969482422,34.61000061035156,34.61000061035156,3413600,IAA,1.2129442011532487,1.3715689218019038,1.7564287732877288,1.114546628139541,0.0983975730137076,0.1354827702931258,0.3552645110520236,151700000.0,3500000.0,2288400000.0,-137200000.0,2151200000.0,1300000.0,246500000.0,-127100000.0,67900000.0,541300000.0,-14900000.0,15400000.0,47100000.0,243700000.0,,-14900000.0,982800000.0,460000000.0,-830200000.0,116300000.0,1254700000.0,96400000.0,,4600000.0,-84900000.0,1237500000.0,-182800000.0,-119300000.0,1600000.0,193200000.0,-1200000.0,-900000.0,-4700000.0,271200000.0,163600000.0,-23000000.0,-1421000000.0,50100000.0,-68500000.0
2020-05-13,34.66999816894531,34.880001068115234,32.125,33.220001220703125,33.220001220703125,3268100,IAA,1.269114939741106,1.4578566684396626,1.861529135466992,1.1712625506774148,0.097852389063691,0.1763226409407408,0.4215112036393384,151700000.0,3500000.0,2288400000.0,-137200000.0,2151200000.0,1300000.0,246500000.0,-127100000.0,67900000.0,541300000.0,-14900000.0,15400000.0,47100000.0,243700000.0,,-14900000.0,982800000.0,460000000.0,-830200000.0,116300000.0,1254700000.0,96400000.0,,4600000.0,-84900000.0,1237500000.0,-182800000.0,-119300000.0,1600000.0,193200000.0,-1200000.0,-900000.0,-4700000.0,271200000.0,163600000.0,-23000000.0,-1421000000.0,50100000.0,-68500000.0
2020-05-14,32.630001068115234,35.790000915527344,32.150001525878906,35.72999954223633,35.72999954223633,1406700,IAA,1.215785031717078,1.349286305685052,1.7008116774792463,1.1765211541107627,0.0392638776063152,0.0934906159950308,0.2732740457227487,151700000.0,3500000.0,2288400000.0,-137200000.0,2151200000.0,1300000.0,246500000.0,-127100000.0,67900000.0,541300000.0,-14900000.0,15400000.0,47100000.0,243700000.0,,-14900000.0,982800000.0,460000000.0,-830200000.0,116300000.0,1254700000.0,96400000.0,,4600000.0,-84900000.0,1237500000.0,-182800000.0,-119300000.0,1600000.0,193200000.0,-1200000.0,-900000.0,-4700000.0,271200000.0,163600000.0,-23000000.0,-1421000000.0,50100000.0,-68500000.0
2020-05-15,35.43000030517578,36.95000076293945,35.27000045776367,35.72999954223633,35.72999954223633,821600,IAA,1.2031906585290728,1.3355723994424755,1.6820598724910996,1.1588394452292876,0.0443512132997852,0.0917574395246103,0.2632970166824047,151700000.0,3500000.0,2288400000.0,-137200000.0,2151200000.0,1300000.0,246500000.0,-127100000.0,67900000.0,541300000.0,-14900000.0,15400000.0,47100000.0,243700000.0,,-14900000.0,982800000.0,460000000.0,-830200000.0,116300000.0,1254700000.0,96400000.0,,4600000.0,-84900000.0,1237500000.0,-182800000.0,-119300000.0,1600000.0,193200000.0,-1200000.0,-900000.0,-4700000.0,271200000.0,163600000.0,-23000000.0,-1421000000.0,50100000.0,-68500000.0
2020-05-18,36.91999816894531,38.31999969482422,36.5,37.43999862670898,37.43999862670898,1163800,IAA,1.1287393128103838,1.2852564288706163,1.6030983616261822,1.0963411429637036,0.0323981698466802,0.1118765129037431,0.2387863248163866,151700000.0,3500000.0,2288400000.0,-137200000.0,2151200000.0,1300000.0,246500000.0,-127100000.0,67900000.0,541300000.0,-14900000.0,15400000.0,47100000.0,243700000.0,,-14900000.0,982800000.0,460000000.0,-830200000.0,116300000.0,1254700000.0,96400000.0,,4600000.0,-84900000.0,1237500000.0,-182800000.0,-119300000.0,1600000.0,193200000.0,-1200000.0,-900000.0,-4700000.0,271200000.0,163600000.0,-23000000.0,-1421000000.0,50100000.0,-68500000.0
2020-05-19,37.06999969482422,37.72999954223633,35.630001068115234,35.790000915527344,35.790000915527344,1827000,IAA,1.1335568219341143,1.364347599384106,1.6638725262291074,1.1004426756785022,0.0331141462556121,0.1810299817613301,0.2604439187869027,151700000.0,3500000.0,2288400000.0,-137200000.0,2151200000.0,1300000.0,246500000.0,-127100000.0,67900000.0,541300000.0,-14900000.0,15400000.0,47100000.0,243700000.0,,-14900000.0,982800000.0,460000000.0,-830200000.0,116300000.0,1254700000.0,96400000.0,,4600000.0,-84900000.0,1237500000.0,-182800000.0,-119300000.0,1600000.0,193200000.0,-1200000.0,-900000.0,-4700000.0,271200000.0,163600000.0,-23000000.0,-1421000000.0,50100000.0,-68500000.0
2020-05-20,36.20000076293945,37.90999984741211,36.20000076293945,37.41999816894531,37.41999816894531,2448000,IAA,1.074826381313977,1.3511492209331677,1.6138429274367476,1.0815042987078811,-0.0066779173939044,0.1736789800119693,0.2465186862242436,151700000.0,3500000.0,2288400000.0,-137200000.0,2151200000.0,1300000.0,246500000.0,-127100000.0,67900000.0,541300000.0,-14900000.0,15400000.0,47100000.0,243700000.0,,-14900000.0,982800000.0,460000000.0,-830200000.0,116300000.0,1254700000.0,96400000.0,,4600000.0,-84900000.0,1237500000.0,-182800000.0,-119300000.0,1600000.0,193200000.0,-1200000.0,-900000.0,-4700000.0,271200000.0,163600000.0,-23000000.0,-1421000000.0,50100000.0,-68500000.0
2020-05-21,37.459999084472656,37.869998931884766,36.43000030517578,36.470001220703125,36.470001220703125,2141200,IAA,1.1063887338510805,1.3879900531275289,1.6446393620679989,1.0852165557818936,0.0211721780691869,0.2086301833538089,0.2698528333800016,151700000.0,3500000.0,2288400000.0,-137200000.0,2151200000.0,1300000.0,246500000.0,-127100000.0,67900000.0,541300000.0,-14900000.0,15400000.0,47100000.0,243700000.0,,-14900000.0,982800000.0,460000000.0,-830200000.0,116300000.0,1254700000.0,96400000.0,,4600000.0,-84900000.0,1237500000.0,-182800000.0,-119300000.0,1600000.0,193200000.0,-1200000.0,-900000.0,-4700000.0,271200000.0,163600000.0,-23000000.0,-1421000000.0,50100000.0,-68500000.0
2020-05-22,36.52999877929688,37.35499954223633,35.869998931884766,37.060001373291016,37.060001373291016,1626500,IAA,1.0545062164843706,1.360496392352613,1.6168374513911756,1.0467790286512275,0.0077271878331428,0.183682390117492,0.261570563535128,151700000.0,3500000.0,2288400000.0,-137200000.0,2151200000.0,1300000.0,246500000.0,-127100000.0,67900000.0,541300000.0,-14900000.0,15400000.0,47100000.0,243700000.0,,-14900000.0,982800000.0,460000000.0,-830200000.0,116300000.0,1254700000.0,96400000.0,,4600000.0,-84900000.0,1237500000.0,-182800000.0,-119300000.0,1600000.0,193200000.0,-1200000.0,-900000.0,-4700000.0,271200000.0,163600000.0,-23000000.0,-1421000000.0,50100000.0,-68500000.0
2020-05-26,38.400001525878906,39.5,38.2400016784668,39.2599983215332,39.2599983215332,2798600,IAA,0.9872643906934208,1.308456472951745,1.5328579439130654,1.0266648888101892,-0.0394004981167684,0.1608909830311826,0.2068290485426618,151700000.0,3500000.0,2288400000.0,-137200000.0,2151200000.0,1300000.0,246500000.0,-127100000.0,67900000.0,541300000.0,-14900000.0,15400000.0,47100000.0,243700000.0,,-14900000.0,982800000.0,460000000.0,-830200000.0,116300000.0,1254700000.0,96400000.0,,4600000.0,-84900000.0,1237500000.0,-182800000.0,-119300000.0,1600000.0,193200000.0,-1200000.0,-900000.0,-4700000.0,271200000.0,163600000.0,-23000000.0,-1421000000.0,50100000.0,-68500000.0
2020-05-27,40.0,40.97999954223633,39.39500045776367,40.900001525878906,40.900001525878906,2300400,IAA,0.921026815735206,1.270660129140089,1.464058651201443,0.98170303926403,-0.060676223528824,0.1400743459574032,0.1693719369351769,151700000.0,3500000.0,2288400000.0,-137200000.0,2151200000.0,1300000.0,246500000.0,-127100000.0,67900000.0,541300000.0,-14900000.0,15400000.0,47100000.0,243700000.0,,-14900000.0,982800000.0,460000000.0,-830200000.0,116300000.0,1254700000.0,96400000.0,,4600000.0,-84900000.0,1237500000.0,-182800000.0,-119300000.0,1600000.0,193200000.0,-1200000.0,-900000.0,-4700000.0,271200000.0,163600000.0,-23000000.0,-1421000000.0,50100000.0,-68500000.0
2020-05-28,41.31999969482422,41.43999862670898,39.970001220703125,40.540000915527344,40.540000915527344,2585200,IAA,0.9467192945576672,1.29057717102283,1.4649728181654111,1.0119748096323815,-0.0652555150747145,0.1567662997423813,0.1449659504340501,151700000.0,3500000.0,2288400000.0,-137200000.0,2151200000.0,1300000.0,246500000.0,-127100000.0,67900000.0,541300000.0,-14900000.0,15400000.0,47100000.0,243700000.0,,-14900000.0,982800000.0,460000000.0,-830200000.0,116300000.0,1254700000.0,96400000.0,,4600000.0,-84900000.0,1237500000.0,-182800000.0,-119300000.0,1600000.0,193200000.0,-1200000.0,-900000.0,-4700000.0,271200000.0,163600000.0,-23000000.0,-1421000000.0,50100000.0,-68500000.0
2020-05-29,40.22999954223633,41.21500015258789,39.869998931884766,41.0,41.0,2099700,IAA,0.9407316998737616,1.294634191001334,1.4634146341463414,1.026394901998446,-0.0856632021246843,0.1506606629661522,0.122293895817201,151700000.0,3500000.0,2288400000.0,-137200000.0,2151200000.0,1300000.0,246500000.0,-127100000.0,67900000.0,541300000.0,-14900000.0,15400000.0,47100000.0,243700000.0,,-14900000.0,982800000.0,460000000.0,-830200000.0,116300000.0,1254700000.0,96400000.0,,4600000.0,-84900000.0,1237500000.0,-182800000.0,-119300000.0,1600000.0,193200000.0,-1200000.0,-900000.0,-4700000.0,271200000.0,163600000.0,-23000000.0,-1421000000.0,50100000.0,-68500000.0
2020-06-01,41.08000183105469,42.7400016784668,40.77000045776367,42.56999969482422,42.56999969482422,4661300,IAA,0.900869127297264,1.2595724528136192,1.4174301288502054,1.0098711599508363,-0.1090020326535725,0.1170371447388705,0.0996976570761634,151700000.0,3500000.0,2288400000.0,-137200000.0,2151200000.0,1300000.0,246500000.0,-127100000.0,67900000.0,541300000.0,-14900000.0,15400000.0,47100000.0,243700000.0,,-14900000.0,982800000.0,460000000.0,-830200000.0,116300000.0,1254700000.0,96400000.0,,4600000.0,-84900000.0,1237500000.0,-182800000.0,-119300000.0,1600000.0,193200000.0,-1200000.0,-900000.0,-4700000.0,271200000.0,163600000.0,-23000000.0,-1421000000.0,50100000.0,-68500000.0
2020-06-02,42.77000045776367,43.869998931884766,42.33000183105469,43.52999877929688,43.52999877929688,2001100,IAA,0.8940960087381369,1.2079026718480417,1.3838732682693593,1.004165475686864,-0.1100694669487272,0.1106468221790248,0.0728135818035715,151700000.0,3500000.0,2288400000.0,-137200000.0,2151200000.0,1300000.0,246500000.0,-127100000.0,67900000.0,541300000.0,-14900000.0,15400000.0,47100000.0,243700000.0,,-14900000.0,982800000.0,460000000.0,-830200000.0,116300000.0,1254700000.0,96400000.0,,4600000.0,-84900000.0,1237500000.0,-182800000.0,-119300000.0,1600000.0,193200000.0,-1200000.0,-900000.0,-4700000.0,271200000.0,163600000.0,-23000000.0,-1421000000.0,50100000.0,-68500000.0
2020-06-03,44.2400016784668,45.93999862670898,43.790000915527344,45.11000061035156,45.11000061035156,3196900,IAA,0.8572378108119901,1.1651518657091278,1.3110174814778734,0.9904777700587754,-0.1332399592467852,0.1001779856800633,0.0428175672555235,151700000.0,3500000.0,2288400000.0,-137200000.0,2151200000.0,1300000.0,246500000.0,-127100000.0,67900000.0,541300000.0,-14900000.0,15400000.0,47100000.0,243700000.0,,-14900000.0,982800000.0,460000000.0,-830200000.0,116300000.0,1254700000.0,96400000.0,,4600000.0,-84900000.0,1237500000.0,-182800000.0,-119300000.0,1600000.0,193200000.0,-1200000.0,-900000.0,-4700000.0,271200000.0,163600000.0,-23000000.0,-1421000000.0,50100000.0,-68500000.0
2020-06-04,44.970001220703125,45.40999984741211,44.15999984741211,44.31999969482422,44.31999969482422,1265300,IAA,0.8583032756647273,1.1721570649966924,1.34905237651682,0.9737129878925916,-0.1154097122278642,0.1314590642127147,0.0787792832839942,151700000.0,3500000.0,2288400000.0,-137200000.0,2151200000.0,1300000.0,246500000.0,-127100000.0,67900000.0,541300000.0,-14900000.0,15400000.0,47100000.0,243700000.0,,-14900000.0,982800000.0,460000000.0,-830200000.0,116300000.0,1254700000.0,96400000.0,,4600000.0,-84900000.0,1237500000.0,-182800000.0,-119300000.0,1600000.0,193200000.0,-1200000.0,-900000.0,-4700000.0,271200000.0,163600000.0,-23000000.0,-1421000000.0,50100000.0,-68500000.0
2020-06-05,45.86000061035156,46.060001373291016,44.59999847412109,44.79999923706055,44.79999923706055,945200,IAA,0.8531250417764705,1.1837053500534016,1.3671875232830648,0.9555197936840854,-0.1023947519076148,0.1544477175455358,0.1363508358295562,151700000.0,3500000.0,2288400000.0,-137200000.0,2151200000.0,1300000.0,246500000.0,-127100000.0,67900000.0,541300000.0,-14900000.0,15400000.0,47100000.0,243700000.0,,-14900000.0,982800000.0,460000000.0,-830200000.0,116300000.0,1254700000.0,96400000.0,,4600000.0,-84900000.0,1237500000.0,-182800000.0,-119300000.0,1600000.0,193200000.0,-1200000.0,-900000.0,-4700000.0,271200000.0,163600000.0,-23000000.0,-1421000000.0,50100000.0,-68500000.0
2020-06-08,45.0,45.58000183105469,44.56999969482422,44.9900016784668,44.9900016784668,1212000,IAA,0.8477438979048334,1.1642587044664516,1.3680817279568969,0.9235807988149242,-0.0758369009100907,0.1689542278795874,0.1703031967740156,151700000.0,3500000.0,2288400000.0,-137200000.0,2151200000.0,1300000.0,246500000.0,-127100000.0,67900000.0,541300000.0,-14900000.0,15400000.0,47100000.0,243700000.0,,-14900000.0,982800000.0,460000000.0,-830200000.0,116300000.0,1254700000.0,96400000.0,,4600000.0,-84900000.0,1237500000.0,-182800000.0,-119300000.0,1600000.0,193200000.0,-1200000.0,-900000.0,-4700000.0,271200000.0,163600000.0,-23000000.0,-1421000000.0,50100000.0,-68500000.0
2020-06-09,44.5099983215332,44.70000076293945,43.97999954223633,44.34000015258789,44.34000015258789,1400600,IAA,0.8741542216542141,1.1777176599232673,1.425575075934758,0.9543505613494414,-0.0801963396952273,0.1614111281430519,0.1838645752551837,151700000.0,3500000.0,2288400000.0,-137200000.0,2151200000.0,1300000.0,246500000.0,-127100000.0,67900000.0,541300000.0,-14900000.0,15400000.0,47100000.0,243700000.0,,-14900000.0,982800000.0,460000000.0,-830200000.0,116300000.0,1254700000.0,96400000.0,,4600000.0,-84900000.0,1237500000.0,-182800000.0,-119300000.0,1600000.0,193200000.0,-1200000.0,-900000.0,-4700000.0,271200000.0,163600000.0,-23000000.0,-1421000000.0,50100000.0,-68500000.0
2020-06-10,44.61000061035156,45.0099983215332,43.060001373291016,43.130001068115234,43.130001068115234,1035100,IAA,0.891954562207115,1.2070484600979403,1.4704381311928574,0.9608958633020044,-0.0689413010948895,0.1503359836739259,0.2018099188507196,151700000.0,3500000.0,2288400000.0,-137200000.0,2151200000.0,1300000.0,246500000.0,-127100000.0,67900000.0,541300000.0,-14900000.0,15400000.0,47100000.0,243700000.0,,-14900000.0,982800000.0,460000000.0,-830200000.0,116300000.0,1254700000.0,96400000.0,,4600000.0,-84900000.0,1237500000.0,-182800000.0,-119300000.0,1600000.0,193200000.0,-1200000.0,-900000.0,-4700000.0,271200000.0,163600000.0,-23000000.0,-1421000000.0,50100000.0,-68500000.0
2020-06-11,41.5,42.34999847412109,40.5099983215332,40.72999954223633,40.72999954223633,1755600,IAA,0.9339553484669328,1.2730174087125512,1.591701511408736,1.045260445726958,-0.111305097260025,0.1378435364253507,0.2143448378614212,151700000.0,3500000.0,2288400000.0,-137200000.0,2151200000.0,1300000.0,246500000.0,-127100000.0,67900000.0,541300000.0,-14900000.0,15400000.0,47100000.0,243700000.0,,-14900000.0,982800000.0,460000000.0,-830200000.0,116300000.0,1254700000.0,96400000.0,,4600000.0,-84900000.0,1237500000.0,-182800000.0,-119300000.0,1600000.0,193200000.0,-1200000.0,-900000.0,-4700000.0,271200000.0,163600000.0,-23000000.0,-1421000000.0,50100000.0,-68500000.0
2020-06-12,42.43999862670898,42.77999877929688,40.81499862670898,41.97999954223633,41.97999954223633,1172000,IAA,0.9595045073492898,1.2446403184790644,1.5352548273231557,1.0498126718293574,-0.0903081644800676,0.1273606016947308,0.1914025096993477,151700000.0,3500000.0,2288400000.0,-137200000.0,2151200000.0,1300000.0,246500000.0,-127100000.0,67900000.0,541300000.0,-14900000.0,15400000.0,47100000.0,243700000.0,,-14900000.0,982800000.0,460000000.0,-830200000.0,116300000.0,1254700000.0,96400000.0,,4600000.0,-84900000.0,1237500000.0,-182800000.0,-119300000.0,1600000.0,193200000.0,-1200000.0,-900000.0,-4700000.0,271200000.0,163600000.0,-23000000.0,-1421000000.0,50100000.0,-68500000.0
2020-06-15,40.47999954223633,42.4900016784668,39.93999862670898,42.15999984741211,42.15999984741211,1952600,IAA,0.9452086958811312,1.2111006062165632,1.5249051505742268,1.031614340553077,-0.0864056446719461,0.1167266917421674,0.2099037700362691,151700000.0,3500000.0,2288400000.0,-137200000.0,2151200000.0,1300000.0,246500000.0,-127100000.0,67900000.0,541300000.0,-14900000.0,15400000.0,47100000.0,243700000.0,,-14900000.0,982800000.0,460000000.0,-830200000.0,116300000.0,1254700000.0,96400000.0,,4600000.0,-84900000.0,1237500000.0,-182800000.0,-119300000.0,1600000.0,193200000.0,-1200000.0,-900000.0,-4700000.0,271200000.0,163600000.0,-23000000.0,-1421000000.0,50100000.0,-68500000.0
2020-06-16,43.68000030517578,44.43999862670898,42.220001220703125,43.43999862670898,43.43999862670898,1092900,IAA,0.9208103421855566,1.1751841816512532,1.4829650139384865,1.0166643907242152,-0.0958540485386586,0.1117182607149058,0.186334757084029,151700000.0,3500000.0,2288400000.0,-137200000.0,2151200000.0,1300000.0,246500000.0,-127100000.0,67900000.0,541300000.0,-14900000.0,15400000.0,47100000.0,243700000.0,,-14900000.0,982800000.0,460000000.0,-830200000.0,116300000.0,1254700000.0,96400000.0,,4600000.0,-84900000.0,1237500000.0,-182800000.0,-119300000.0,1600000.0,193200000.0,-1200000.0,-900000.0,-4700000.0,271200000.0,163600000.0,-23000000.0,-1421000000.0,50100000.0,-68500000.0
