Date,Open,High,Low,Close,Adj Close,Volume,ticker,PriceReturn_22days,PriceReturn_66days,PriceReturn_132days,PriceReturn_22days_mean,AdjRet22Day,AdjRet66Day,AdjRet132Day,Intangible Assets,Capital Surplus,Total Liab,Total Stockholder Equity,Minority Interest,Other Current Liab,Total Assets,Common Stock,Other Current Assets,Retained Earnings,Other Liab,Good Will,Treasury Stock,Other Assets,Cash,Total Current Liabilities,Short Long Term Debt,Other Stockholder Equity,Property Plant Equipment,Total Current Assets,Long Term Investments,Net Tangible Assets,Net Receivables,Long Term Debt,Accounts Payable,Deferred Long Term Asset Charges,Investments,Change To Liabilities,Total Cashflows From Investing Activities,Net Borrowings,Total Cash From Financing Activities,Change To Operating Activities,Net Income,Change In Cash,Repurchase Of Stock,Effect Of Exchange Rate,Total Cash From Operating Activities,Depreciation,Dividends Paid,Change To Account Receivables,Other Cashflows From Financing Activities,Change To Netincome,Capital Expenditures
2018-09-18,472.7900085449219,475.010009765625,469.0400085449219,472.2000122070313,436.8371887207031,557500,BLK,0.8468233926663868,0.7878201496812868,0.9189799333965848,0.9312963299920388,-0.0844729373256518,-0.0288543309198959,-0.0724063934397371,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-09-19,473.7000122070313,485.510009765625,473.1099853515625,483.5400085449219,447.3280029296875,418700,BLK,0.8306447299516907,0.7539429544624099,0.9205685970106244,0.9281535809731144,-0.0975088510214235,-0.0446882441380321,-0.0855940512261278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-09-20,486.7300109863281,492.0,483.0700073242188,487.1400146484375,450.6584167480469,480400,BLK,0.8054355690915832,0.7886270055037609,0.9097217307982062,0.9173105895814624,-0.111875020489879,-0.0417873944197758,-0.089059445531768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-09-21,489.4800109863281,489.5499877929688,484.7900085449219,487.6099853515625,451.0931701660156,700100,BLK,0.7946720413416273,0.8014448678513385,0.9143007292735928,0.911986622194144,-0.1173145808525167,-0.0355893168626099,-0.089874292625789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-09-24,485.4700012207031,487.0,479.5700073242188,482.0700073242188,445.9680786132813,433600,BLK,0.7854875381514138,0.8115539472385841,0.9306423342499752,0.8905498993775471,-0.1050623612261333,-0.0305515664227029,-0.0805197286049277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-09-25,484.1600036621094,485.1700134277344,477.3699951171875,479.0899963378906,443.2112121582031,382800,BLK,0.8181344330033199,0.8262566406931832,0.943340371524212,0.9049442418293064,-0.0868098088259865,-0.0243373030951405,-0.0750705740641469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-09-26,480.9800109863281,481.6400146484375,474.3200073242188,474.8299865722656,439.2702026367188,416700,BLK,0.8148812776651613,0.8264538725355539,0.9540278085197408,0.8967353845070432,-0.0818541068418818,-0.0278392943710807,-0.0712568403349783,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-09-27,476.8200073242188,481.4599914550781,473.7000122070313,477.8900146484375,442.1011352539063,344400,BLK,0.8174474365231172,0.7970385393017214,0.9344693813734876,0.8940192753436789,-0.0765718388205616,-0.041647411725446,-0.0823530840956588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-09-28,474.5199890136719,477.510009765625,470.6600036621094,471.3299865722656,436.0323486328125,532200,BLK,0.8567882016037617,0.8377220094082353,0.953830679760816,0.9113153745879689,-0.054527172984207,-0.0273354576627549,-0.0690704527711594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-01,474.3599853515625,477.1099853515625,471.3599853515625,473.4700012207031,438.0120849609375,395500,BLK,0.8689464340706121,0.836255554673032,0.9567036490491736,0.9236523660614412,-0.0547059319908289,-0.0435883060805084,-0.0724534958804461,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-02,472.6900024414063,477.8900146484375,471.260009765625,477.2099914550781,441.4719848632813,363700,BLK,0.8654262217863848,0.8402602377936803,0.9667383604515756,0.9440697883215468,-0.078643566535162,-0.0549269192934115,-0.0741700585381477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-03,480.8599853515625,481.739990234375,472.3299865722656,474.3699951171875,438.8447265625,645800,BLK,0.8637983113287953,0.8501340466913083,0.9671961821588556,0.9398574419912976,-0.0760591306625024,-0.0501282670237448,-0.0698516809469415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-04,474.6900024414063,479.4800109863281,470.5,474.1499938964844,438.6411743164063,917200,BLK,0.8668143376574801,0.8490620934763214,0.9990817756752508,0.951596492949428,-0.0847821552919478,-0.0664848700868182,-0.0494266451250431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-05,476.2999877929688,482.4800109863281,470.1199951171875,470.8599853515625,435.5975646972656,712000,BLK,0.8780317817552203,0.8515918936284113,1.0081111636320914,0.963805777686949,-0.0857739959317286,-0.0718725264166936,-0.0398831053312749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-08,477.0,477.0,467.1300048828125,471.4599914550781,436.1526489257813,560400,BLK,0.9008823210431118,0.8473232646578294,1.0029516122825246,0.9817406222856884,-0.0808583012425766,-0.0720152304416209,-0.0490001460803646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-09,470.9800109863281,470.9800109863281,459.0799865722656,459.7099914550781,425.2825622558594,875400,BLK,0.916643123945556,0.8783845098391113,1.0248980690471834,0.985404470737889,-0.0687613467923329,-0.0539587293483789,-0.0310694771767996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-10,457.010009765625,458.4299926757813,426.25,426.760009765625,394.80023193359375,2075300,BLK,0.9699831040316418,0.975319271035357,1.127846469772233,1.004670879558299,-0.0346877755266572,0.0103913346636267,0.0254355282516489,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-11,424.1400146484375,427.8800048828125,415.3500061035156,417.6799926757813,386.400146484375,1737100,BLK,0.9706474557637448,0.9952672498491496,1.1672915501723329,1.005569825537468,-0.0349223697737233,0.001984817180626,0.0425564586914288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-12,431.0,437.4700012207031,420.2099914550781,427.7000122070313,395.6698303222656,1593400,BLK,0.9523263965401828,0.988278258543626,1.1263647476508274,0.9966747140918392,-0.0443483175516563,-0.0094672181777146,0.0182509295828887,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-15,427.739990234375,431.2900085449219,422.8399963378906,426.9400024414063,394.9667053222656,992900,BLK,0.941537453749416,0.97622990219103,1.1391436076626131,0.9891317727722226,-0.0475943190228066,-0.0070507862397442,0.0225324928747983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-16,410.0,416.3599853515625,402.5899963378906,408.0,377.4450988769531,2053500,BLK,0.9972547972323362,1.0089022414965054,1.194164578435156,0.9777864585235492,0.019468338708787,0.0485009607472604,0.1026270022742861,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-17,405.6199951171875,417.9299926757813,405.1400146484375,411.8500061035156,381.0068054199219,1821100,BLK,0.9979361354591024,0.994773016951531,1.1963147919262984,0.9825023252332036,0.0154338102258988,0.026261644436003,0.1005636123734567,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-18,410.3599853515625,412.4299926757813,399.0,399.8699951171875,369.9239501953125,1735800,BLK,1.019781601013986,1.033119451877415,1.2166408946359528,0.9779319429497442,0.0418496580642417,0.038302933782415,0.1143553947605451,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-19,400.2000122070313,408.30999755859375,399.4800109863281,401.6499938964844,371.5706481933594,1029100,BLK,1.003162136947855,1.017024667394952,1.2043730478931394,0.968237340120051,0.0349247968278039,0.017798678072732,0.0912832852739764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-22,403.1199951171875,404.8399963378906,392.2099914550781,392.3599853515625,362.976318359375,1036000,BLK,1.038893113238195,1.04690975489507,1.2486496561966327,0.9826563959246816,0.0562367173135136,0.0429186724452808,0.1176453339521945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-23,383.9800109863281,391.260009765625,376.30999755859375,387.489990234375,358.4711303710937,1300500,BLK,1.0493431935041788,1.0619135321837825,1.248279342524362,0.9881077347865406,0.0612354587176382,0.0405035310704311,0.1143003910863071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-24,388.0899963378906,388.5299987792969,378.0799865722656,378.6600036621094,350.3023681640625,1229800,BLK,1.1051866638649577,1.1046399124361383,1.2436011091143708,1.035209336841041,0.0699773270239163,0.0415120713730416,0.0918534431078867,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-25,380.7999877929688,396.6799926757813,380.2200012207031,391.9599914550781,362.6063537597656,1393000,BLK,1.0642923239873134,1.0716052208887732,1.2058071593859054,1.0143747476211535,0.0499175763661599,0.021485807175922,0.0742582893764316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-26,386.1600036621094,391.8599853515625,383.0899963378906,386.9299926757813,357.9530639648437,1006300,BLK,1.1042564303767817,1.0885829171571009,1.2182020129578603,1.053081568236106,0.0511748621406757,0.0142301477775574,0.069558302658047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-29,393.5899963378906,397.9200134277344,384.1600036621094,390.6499938964844,361.3944396972656,952600,BLK,1.0826573805331168,1.077133225464617,1.203430738598397,1.055315029975959,0.0273423505571577,-0.0072798231258812,0.0441050288226312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-30,392.3800048828125,406.2099914550781,390.8599853515625,403.8299865722656,373.5873718261719,1489700,BLK,1.0598767606913773,1.0390588374451906,1.1133134085586565,1.039498234163286,0.0203785265280913,-0.0201986939477785,0.0108162483876754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-31,408.8599853515625,417.2799987792969,406.7200012207031,411.4200134277344,380.6090393066406,1415200,BLK,1.0569975601751695,1.0165096497321118,1.1003756716053028,1.0407634740694096,0.0162340861057599,-0.0250102901287563,-0.0023412004251663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-11-01,413.739990234375,417.2699890136719,410.0700073242188,412.989990234375,382.0614318847656,1021600,BLK,0.9897334446593202,1.004715405839694,1.0925048339020378,0.9864869819371144,0.0032464627222058,-0.0204604130452121,0.0049063207391055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-11-02,416.9700012207031,419.1799926757813,405.9800109863281,409.760009765625,379.0733337402344,869900,BLK,0.9842796447281824,1.0149468561503363,1.108253085885533,0.988961756405294,-0.0046821116771116,-0.0166030176763558,0.0075609332730779,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-11-05,409.5299987792969,412.6199951171875,408.25,411.0,380.220458984375,761400,BLK,0.9638282618983256,1.043293139837792,1.090877051438214,0.9641545570690644,-0.0003262951707386,0.0009023489377648,0.0014093151916203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-11-06,412.3999938964844,413.9800109863281,410.3200073242188,413.4299926757813,382.468505859375,882100,BLK,0.958552998197998,1.0418896827570183,1.0759427636185834,0.9564908430667262,0.0020621551312718,0.0012141224012698,0.0002959389374286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-11-07,417.6099853515625,425.0,410.3299865722656,424.7300109863281,392.9222106933594,1078300,BLK,0.9150189025088784,1.0045133793258787,1.055852088596166,0.938443196526784,-0.0234242940179054,-0.0177971498570661,-0.0136949878887004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-11-08,421.6300048828125,425.3999938964844,419.7000122070313,421.3900146484375,389.8323364257813,698800,BLK,0.9328177349881704,1.0329698718321068,1.0581486995564278,0.9476590583772034,-0.0148413233890329,-0.0029095770910045,-0.0098015802670829,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-11-09,413.0,419.6300048828125,408.9500122070313,413.9500122070313,382.9495544433594,617100,BLK,0.9427669032077244,1.0493934290585218,1.0642892440214524,0.9499672718524812,-0.0072003686447567,-0.0001205696076047,-7.996360457585006e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-11-12,412.9500122070313,412.9500122070313,404.80999755859375,405.4200134277344,375.0583190917969,577400,BLK,0.9502492735708176,1.0867590497604092,1.091365348373963,0.9554368959668008,-0.0051876223959833,0.01442275918313,0.0022674910723907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-11-13,408.7799987792969,414.0,406.4599914550781,407.30999755859375,376.8068237304688,582900,BLK,0.9358197312007266,1.0762731260821274,1.0702219595267135,0.9321128663785744,0.0037068648221522,0.0073670004622481,-0.0102003387601754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-11-14,410.5199890136719,412.9500122070313,397.3500061035156,401.9800109863281,371.8759460449219,746900,BLK,0.9610133443233264,1.0948057593406528,1.0809266257939372,0.9389238595591888,0.0220894847641377,0.0086923166660186,0.0014131226068327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-11-15,397.2099914550781,407.7799987792969,394.7300109863281,406.8800048828125,376.408935546875,685200,BLK,0.92180031924326,1.0870948085026897,1.0645654413009455,0.9146569716831342,0.0071433475601258,0.0130966203293851,-0.0042043301830474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-11-16,404.1499938964844,411.2900085449219,400.4700012207031,411.0,380.220458984375,738100,BLK,0.9112847481961728,1.0801201438567136,1.0266438152978423,0.8964348880940413,0.0148498601021315,0.0128728225534844,-0.0274265247497149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-11-19,410.1000061035156,412.239990234375,401.6099853515625,407.7799987792969,377.24163818359375,725500,BLK,0.9122777142559444,1.0923066170047633,1.0455572621149585,0.8957911154576635,0.0164865987982808,-0.0025102806579675,-0.0346463764303868,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-11-20,400.8999938964844,408.4500122070313,397.239990234375,402.9200134277344,372.74560546875,632300,BLK,0.9047988526074068,1.108508196409928,1.0950369932262052,0.8879637982276005,0.0168350543798062,-0.0002887422462292,-0.0294986736852815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-11-21,408.0400085449219,412.3500061035156,403.2699890136719,407.6199951171875,377.0935974121094,673700,BLK,0.9424752903366728,1.097086310857442,1.0997804979248746,0.9212998027107722,0.0211754876259006,-0.0078799753731333,-0.0214081705363025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-11-23,403.6600036621094,410.8999938964844,403.3299865722656,406.6099853515625,376.15924072265625,299400,BLK,0.961099095845152,1.083850979548411,1.1052299588852363,0.929240887735936,0.0318582081092159,-0.0141590756595302,-0.0219725021464256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-11-26,413.1400146484375,424.2200012207031,411.4500122070313,418.489990234375,387.1495056152344,815000,BLK,0.9348511344883756,1.049419306068091,1.0857859163345125,0.914613401743324,0.0202377327450515,-0.0285050513688231,-0.0322965412022948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-11-27,415.25,417.6000061035156,413.9500122070313,417.1600036621094,385.9191589355469,626000,BLK,0.9489194791092282,1.0462904716420054,1.088511607688846,0.926901793334764,0.0220176857744641,-0.0244737923626507,-0.0394860805300216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-11-28,421.6499938964844,427.7099914550781,414.0199890136719,427.2699890136719,395.27197265625,701500,BLK,0.918447512529076,1.0056825551532582,1.06110341104634,0.9053221834064322,0.0131253291226437,-0.0340020931306144,-0.0388193738747297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-11-29,425.0,427.1900024414063,418.7099914550781,422.9400024414063,391.266357421875,616000,BLK,0.9005927455359232,1.0114648480276447,1.07953839227718,0.8896719965366943,0.0109207489992289,-0.0278758286283584,-0.0219109055467854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-11-30,421.2999877929688,428.010009765625,419.0,428.010009765625,395.9565734863281,1066400,BLK,0.922509991556648,1.0155918766553844,1.071603554762902,0.914333965059734,0.0081760264969139,-0.0321751366706029,-0.0293935568489158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-12-03,436.7900085449219,438.260009765625,430.3399963378906,434.8699951171875,402.3028259277344,998600,BLK,0.9104833857873438,0.9989640936627427,1.051617128228835,0.9162245864028972,-0.0057412006155534,-0.0391265623574749,-0.0309846153452917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-12-04,432.3299865722656,432.9100036621094,404.4299926757813,408.75,378.1389770507813,859700,BLK,0.9809921153159854,1.0727363674089396,1.1016712482702973,0.9618269940790172,0.0191651212369683,-0.0094711656861317,-0.0208440687205495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-12-06,399.7799987792969,400.4400024414063,381.3900146484375,400.2300109863281,373.1141662597656,1383100,BLK,0.9998999689601148,1.091689449015455,1.1398211464636818,0.9694525250380056,0.0304474439221092,0.0103735672465363,0.0070606035364837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-12-07,400.8200073242188,409.8299865722656,392.1600036621094,393.1000061035156,366.46722412109375,969500,BLK,1.0162807728391414,1.1112854520644635,1.1750624021622202,0.9991068404183748,0.0171739324207667,-0.0001328806182174,0.0095965466746696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-12-10,390.8800048828125,394.4500122070313,379.6499938964844,393.260009765625,366.6163330078125,876100,BLK,1.011824410377712,1.1285893182913185,1.2020286875761863,1.002962635548684,0.008861774829028,0.0093905613489508,0.0253496997532045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-12-11,400.2300109863281,401.0899963378906,382.0499877929688,385.6600036621094,359.53125,793700,BLK,1.0279003184756628,1.1353889103922208,1.2327193849141678,0.999317577953094,0.0285827405225688,0.0162970731881646,0.059733996676403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-12-12,392.5400085449219,397.7000122070313,388.6199951171875,390.0700073242188,363.64251708984375,736800,BLK,1.0272770576437846,1.110540945588552,1.2061844915984927,0.999901327963336,0.0273757296804487,0.0074013425906074,0.0491760787830533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-12-13,392.1799926757813,392.3999938964844,384.489990234375,387.2699890136719,361.03216552734375,595200,BLK,1.0665428490329325,1.1197150334792805,1.20169189256538,1.01310217819441,0.0534406708385224,-0.00879585291564,0.0453799473261602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-12-14,383.0299987792969,389.2699890136719,380.6400146484375,382.2999877929688,356.3988952636719,678700,BLK,1.0790477081818617,1.1000085713216592,1.224219266909672,1.0368354288357888,0.0422122793460728,-0.0152278890293764,0.0549038356465136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-12-17,380.0,389.0,376.4500122070313,378.25,352.6232604980469,900200,BLK,1.1089225660180364,1.1065921842246993,1.2467760686311156,1.07745251528605,0.0314700507319862,-0.036472253208317,0.0353284087966871,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-12-18,381.739990234375,388.7799987792969,379.7999877929688,383.3500061035156,357.37774658203125,997100,BLK,1.0789096741281414,1.110952479276386,1.2429549447447148,1.0611103771593748,0.0177992969687665,-0.0411229000116262,0.0198781358884363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-12-19,381.6499938964844,388.3800048828125,369.3399963378906,372.1900024414063,346.973876953125,997400,BLK,1.0975039667043107,1.1360611241868697,1.2901269521286514,1.0767260051985343,0.0207779615057763,-0.0284518969316485,0.0395950176612369,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-12-20,369.2699890136719,377.9599914550781,368.4500122070313,371.6700134277344,346.4891052246094,1107200,BLK,1.093873612738693,1.152100164218798,1.2835728796332138,1.103472266160576,-0.009598653421883,-0.0422697675620824,0.0097354133111691,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-12-21,371.3599853515625,382.1300048828125,367.4599914550781,369.1600036621094,344.1491394042969,1722800,BLK,1.1104942157450524,1.1664844238477003,1.3073718823819538,1.141954602863601,-0.0314603871185485,-0.0618742389513238,-0.0070272599023755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-12-24,365.1300048828125,370.9700012207031,360.7900085449219,361.7699890136719,337.2597961425781,499000,BLK,1.120490847752338,1.221005636516658,1.3434519956830533,1.166284980250879,-0.0457941324985409,-0.0529049466581561,-0.0030453062210584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-12-26,364.2699890136719,381.4500122070313,360.9400024414063,381.2300109863281,355.4013977050781,873400,BLK,1.069223280887785,1.1535513296518325,1.258229473939645,1.1113287815869517,-0.0421055006991664,-0.0598431381287649,-0.0156557345661609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-12-27,376.5700073242188,387.9599914550781,372.5499877929688,387.7999877929688,361.52630615234375,784000,BLK,1.0529395448138497,1.1408155020379869,1.24052601554519,1.1155736616231424,-0.0626341168092927,-0.0691655867123877,-0.0265628553311325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-12-28,391.9299926757813,394.260009765625,385.5299987792969,388.2300109863281,361.9271545410156,619100,BLK,1.0691598362815566,1.1467411838936952,1.2436502018739373,1.125268657046021,-0.0561088207644644,-0.0646759617941115,-0.0252180839613775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-12-31,389.1499938964844,393.8500061035156,385.8500061035156,392.8200073242188,366.2062072753906,612300,BLK,1.061071205503071,1.141703830341142,1.240827027349103,1.1192605847178094,-0.0581893792147383,-0.0660821594961371,-0.0166230664760027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-02,386.2799987792969,391.1600036621094,385.1000061035156,389.4200134277344,363.03656005859375,926800,BLK,1.073339804986255,1.1543630445977475,1.2578918663461327,1.1282955545492954,-0.0549557495630403,-0.0547963255315109,-0.0102731782982765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-03,385.0299987792969,386.5499877929688,377.2799987792969,377.9800109863281,352.37164306640625,781000,BLK,1.1047142020526717,1.1724268467521886,1.2939218711379037,1.156797624498726,-0.0520834224460542,-0.0513227136766907,0.0005316159896706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-04,385.1700134277344,392.9299926757813,381.989990234375,391.8200073242188,365.2738952636719,647800,BLK,1.0627073691474729,1.1386004773046363,1.236479341515102,1.1153694690580065,-0.0526620999105333,-0.0525793849119691,-0.0110319107293663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-07,390.9400024414063,398.1799926757813,389.4200134277344,392.9100036621094,366.2900390625,714500,BLK,1.0562470173109275,1.1440326389499869,1.2171053552432674,1.0926917705380343,-0.0364447532271068,-0.0322657081891273,-0.0042231322151995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-08,397.760009765625,400.8500061035156,393.6000061035156,397.9100036621094,370.9513549804688,642900,BLK,1.0348068592767583,1.1505225607128524,1.212375077476275,1.081303723883271,-0.0464968646065127,-0.018406286472552,0.0021631849650032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-09,399.5,403.1499938964844,395.2999877929688,400.1900024414063,373.0768432617188,640500,BLK,1.0312601687266287,1.137698444054969,1.2006473301964775,1.0765719272798775,-0.0453117585532487,-0.019559424866161,0.0064405132785232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-10,399.1199951171875,400.9200134277344,395.2200012207031,399.5,372.43359375,487100,BLK,1.0651063790734503,1.1766887055158743,1.2035088935475071,1.0832896482048868,-0.0181832691314365,0.0272150721370152,0.0164833524630065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-11,395.010009765625,399.6300048828125,389.6700134277344,397.9100036621094,370.9513549804688,706500,BLK,1.0742378613372532,1.183796101365869,1.2182948654475474,1.0859071025850418,-0.0116692412477885,0.044917173017861,0.0240912103246058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-14,392.8699951171875,399.9500122070313,391.1099853515625,396.4200134277344,369.5622863769531,919700,BLK,1.0680083770052018,1.1836705707443804,1.2220799868404286,1.0927621499400229,-0.024753772934821,0.0354690823719241,0.0076673576468089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-15,396.5499877929688,401.1199951171875,393.3999938964844,400.7099914550781,373.5616149902344,846600,BLK,1.077961552886736,1.1667988876931676,1.200685703063353,1.0960145102552552,-0.0180529573685193,0.0291555528353548,0.0036054071235971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-16,402.0899963378906,421.8299865722656,401.4299926757813,413.0400085449219,385.0562744140625,1331500,BLK,1.0436519875056312,1.1563869424777793,1.175413020811373,1.0938351035858227,-0.0501831160801915,0.0099532100923027,-0.0254327334832791,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-17,411.0,416.9400024414063,403.6900024414063,412.5199890136719,384.5714111328125,917200,BLK,1.0598760351433734,1.172842319838472,1.1772396060321058,1.0858226358732557,-0.0259466007298823,0.0359622199830462,-0.0067209994246932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-18,417.0799865722656,420.55999755859375,413.5899963378906,419.4500122070313,391.0318908691406,1031800,BLK,1.0371201622559878,1.139724301241527,1.1580316378260052,1.066978972170165,-0.0298588099141772,0.0258314781432793,-0.0104463730755972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
