Date,Open,High,Low,Close,Adj Close,Volume,ticker,PriceReturn_22days,PriceReturn_66days,PriceReturn_132days,PriceReturn_22days_mean,AdjRet22Day,AdjRet66Day,AdjRet132Day,Intangible Assets,Capital Surplus,Total Liab,Total Stockholder Equity,Minority Interest,Deferred Long Term Liab,Other Current Liab,Total Assets,Common Stock,Other Current Assets,Retained Earnings,Other Liab,Good Will,Treasury Stock,Other Assets,Cash,Total Current Liabilities,Other Stockholder Equity,Property Plant Equipment,Total Current Assets,Long Term Investments,Net Tangible Assets,Net Receivables,Long Term Debt,Accounts Payable,Deferred Long Term Asset Charges,Short Long Term Debt,Inventory,Investments,Change To Liabilities,Total Cashflows From Investing Activities,Net Borrowings,Total Cash From Financing Activities,Change To Operating Activities,Issuance Of Stock,Net Income,Change In Cash,Repurchase Of Stock,Effect Of Exchange Rate,Total Cash From Operating Activities,Depreciation,Other Cashflows From Investing Activities,Change To Account Receivables,Other Cashflows From Financing Activities,Change To Netincome,Capital Expenditures
2017-11-08,63.380001068115234,64.55500030517578,63.26499938964844,64.41000366210938,64.41000366210938,1401000,FISV,1.0233658929956453,1.0743672258002157,1.1372457046309865,1.0390384642435906,-0.0156725712479453,0.013362462702477,0.0225923992296348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-09,64.05999755859375,64.58000183105469,63.709999084472656,64.44000244140625,64.44000244140625,1847200,FISV,1.0180011792173596,1.089773367683761,1.1120422245059365,1.0401272810196784,-0.0221261018023188,0.0141985149496688,-0.0006367683203869,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-10,64.2699966430664,64.2699966430664,63.790000915527344,64.0,64.0,965400,FISV,1.0219531059265137,1.1150000095367432,1.1229687929153442,1.0393664161720684,-0.0174133102455547,0.0391067608963253,0.0096308325604161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-13,63.98500061035156,64.28500366210938,63.68999862670898,64.08000183105469,64.08000183105469,1387000,FISV,1.0135767024395723,1.1057272367710136,1.118601720614152,1.0305050740272153,-0.0169283715876429,0.0390600220046928,0.0069691597835452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-14,63.900001525878906,64.92500305175781,63.7599983215332,64.86499786376953,64.86499786376953,1428600,FISV,1.017189632773993,1.077545655514565,1.106451846245318,1.043144349882203,-0.0259547171082099,0.0126048730717427,-0.0072003745929329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-15,64.76499938964844,64.91500091552734,64.0,64.26000213623047,64.26000213623047,1989200,FISV,1.0297229375851198,1.1057422649090487,1.1146902407747077,1.0570826794517585,-0.0273597418666386,0.0377925466354516,0.0040621413440598,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-16,64.45500183105469,65.05000305175781,64.36000061035156,64.7699966430664,64.7699966430664,1337000,FISV,1.0202254941467337,1.1285318049885664,1.1232052458009174,1.0412088647392546,-0.0209833705925208,0.0580525926509483,0.0109905350377692,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-17,64.72000122070312,64.73999786376953,63.959999084472656,64.19499969482422,64.19499969482422,1611000,FISV,1.0249240358552427,1.132175413204896,1.1309291817003395,1.0392013474275237,-0.0142773115722809,0.0568543655259305,0.0309898097826637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-20,64.12000274658203,64.41000366210938,63.88999938964844,64.16000366210938,64.16000366210938,1371400,FISV,1.0180018502707626,1.123831035557067,1.1429239034529668,1.0381241126825425,-0.0201222624117798,0.0661214749282084,0.035755951663835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-21,64.3550033569336,64.375,63.89500045776367,64.13500213623047,64.13500213623047,1581000,FISV,1.0159819364112856,1.1178763125716502,1.157870112462042,1.03199537924298,-0.0160134428316944,0.0752747727682034,0.0523006472426375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-22,64.1449966430664,64.31999969482422,63.76499938964844,63.85499954223633,63.85499954223633,1376000,FISV,1.0288935466170586,1.1108761736295123,1.1695247175717127,1.0328322263084138,-0.0039386796913551,0.0763725273111326,0.0599006788757023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-24,63.79499816894531,64.125,63.650001525878906,64.06500244140625,64.06500244140625,681000,FISV,1.0262233706572057,1.123702413491851,1.1872316344350116,1.032019884081241,-0.0057965134240349,0.0809913914971423,0.0702065629457753,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-27,64.19000244140625,64.31500244140625,63.834999084472656,64.08000183105469,64.08000183105469,1191200,FISV,1.0298845327841313,1.1308519704625284,1.1715043313004951,1.0369551897736955,-0.0070706569895644,0.0738207336721601,0.0544368358146956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-28,64.05500030517578,64.28500366210938,63.880001068115234,64.20500183105469,64.20500183105469,2188800,FISV,1.0211821598250272,1.123121229715056,1.175453610597045,1.020376345675996,0.0008058141490312,0.0697080499616715,0.0640543605659103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-29,64.18499755859375,64.49500274658203,63.79499816894531,64.36000061035156,64.36000061035156,1915800,FISV,1.0126631826239474,1.1269421704702605,1.1673399089641117,1.026253639124301,-0.0135904565003535,0.0728888158150506,0.0550556455218944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-30,64.55500030517578,65.92500305175781,64.55500030517578,65.7249984741211,65.7249984741211,3568000,FISV,0.9996957528561332,1.1114492924715835,1.154050973527016,1.0246409570196735,-0.0249452041635402,0.0620241099977352,0.0432492715930807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-01,65.25,65.90499877929688,64.09500122070312,65.20500183105469,65.20500183105469,2301000,FISV,1.021854081471471,1.1366458980524303,1.1632542955929586,1.029880242563007,-0.0080261610915359,0.0684056223610887,0.0540903649245678,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-04,65.69499969482422,66.55500030517578,65.46499633789062,66.12000274658203,66.12000274658203,2270000,FISV,1.017695071390568,1.1164548794372249,1.1559285712390068,1.036157586789428,-0.01846251539886,0.0458435814836661,0.0385178487838968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-05,66.12000274658203,66.28500366210938,65.30999755859375,65.44000244140625,65.44000244140625,1550200,FISV,1.030333137779585,1.1269865105221286,1.1688568919638602,1.0465343935592823,-0.0162012557796973,0.0555768554969222,0.0438316829089964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-06,65.56999969482422,65.75499725341797,65.00499725341797,65.27999877929688,65.27999877929688,1658200,FISV,1.0438878357436203,1.1304381058344768,1.1675858248464888,1.048372731047773,-0.0044848953041527,0.0612987612481534,0.0396034697654428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-07,65.15499877929688,65.69999694824219,65.01000213623047,65.5999984741211,65.5999984741211,1431200,FISV,1.044283519007137,1.1255335488094598,1.1609756925856356,1.0387885930282448,0.0054949259788921,0.0685147359006856,0.0463646898026288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-08,65.94499969482422,66.05999755859375,65.63500213623047,65.86000061035156,65.86000061035156,1142400,FISV,1.0463862781181876,1.1269359327797754,1.157151508931118,1.0447156071702373,0.0016706709479503,0.0699538954884908,0.043325641226849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-11,65.69999694824219,65.91500091552734,65.56500244140625,65.91500091552734,65.91500091552734,1514400,FISV,1.0408859843342484,1.116892994372085,1.1496624095691346,1.0484619827112251,-0.0075759983769767,0.0722694745374339,0.0452112181282153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-12,66.0,66.16000366210938,65.54499816894531,65.5999984741211,65.5999984741211,1252000,FISV,1.0480944947055373,1.1198170852618583,1.1519817294605006,1.0415757419863072,0.00651875271923,0.0710298784132652,0.0444852575310656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-13,65.7300033569336,66.03500366210938,65.13999938964844,65.40499877929688,65.40499877929688,1732000,FISV,1.056876405322717,1.1187218031430703,1.137221904160665,1.0495576207370112,0.0073187845857058,0.069846010987681,0.0467276926225646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-14,65.37000274658203,65.5,64.91999816894531,64.94999694824219,64.94999694824219,1519400,FISV,1.061893833123109,1.0983833670498946,1.142109373219661,1.0539026313731312,0.0079912017499776,0.0676568743150194,0.0416572089079958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-15,65.4800033569336,66.13999938964844,64.70500183105469,65.9800033569336,65.9800033569336,3525600,FISV,1.0466049832038853,1.0610790932746046,1.110336441480824,1.0520989179928428,-0.0054939347889575,0.0603558956618333,0.0365018799092247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-18,66.16000366210938,66.68000030517578,66.05500030517578,66.16999816894531,66.16999816894531,1495000,FISV,1.0593169587482305,1.077225340059776,1.1172737245120912,1.049480051520865,0.0098369072273654,0.0613318516527912,0.0458813485986906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-19,66.26499938964844,66.44999694824219,65.70999908447266,66.08000183105469,66.08000183105469,1207400,FISV,1.0622729683678014,1.0635592740899165,1.1212166205339236,1.0585213557872055,0.0037516125805956,0.0589523057975325,0.0436419070667695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-20,66.38500213623047,66.38500213623047,65.77999877929688,65.79499816894531,65.79499816894531,1263200,FISV,1.064974567138094,1.0751576842076458,1.1359525791285177,1.0561912314345747,0.0087833357035191,0.0730303039641884,0.0554965231980515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-21,65.93499755859375,66.13500213623047,65.23999786376953,65.31500244140625,65.31500244140625,1123000,FISV,1.0778534623654707,1.0917858821572517,1.1394012920034275,1.054691754118366,0.0231617082471047,0.0777894937488501,0.0610108503265196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-22,65.18499755859375,65.48999786376953,65.09500122070312,65.16000366210938,65.16000366210938,819400,FISV,1.0940760728806185,1.0825659446140643,1.1514732130521184,1.0628648969920689,0.0312111758885498,0.091428044408789,0.0633303986931939,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-26,65.19999694824219,65.7750015258789,65.0199966430664,65.69999694824219,65.69999694824219,876000,FISV,1.0885084126562024,1.0802131585578705,1.1490106753466034,1.054562443450246,0.0339459692059562,0.0788017945661785,0.0520544377235983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-27,65.61499786376953,65.82499694824219,65.51499938964844,65.74500274658203,65.74500274658203,1353600,FISV,1.084036712535868,1.0819072824073446,1.1532435398486005,1.0427572783556516,0.0412794341802165,0.069959559998175,0.0489626667569249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-28,65.94999694824219,66.05000305175781,65.58000183105469,65.99500274658203,65.99500274658203,1158000,FISV,1.0670504619774783,1.079475640562181,1.15099622582267,1.039387058829826,0.0276634031476523,0.0637316746041491,0.0490828272446151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-29,65.93499755859375,66.23999786376953,65.53500366210938,65.56500244140625,65.56500244140625,1182800,FISV,1.0684054059840795,1.065202375311506,1.166170917980259,1.0452598484191695,0.0231455575649099,0.0651576366708535,0.0643899246754895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-02,65.9800033569336,65.98500061035156,64.91000366210938,65.17500305175781,65.17500305175781,1546400,FISV,1.0552358773387736,1.0760259910954697,1.189873408830876,1.0173995405954512,0.0378363367433223,0.0825173723668166,0.0892775988745488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-03,65.28500366210938,65.99500274658203,65.24500274658203,65.70500183105469,65.70500183105469,1273400,FISV,0.9901072748228478,1.0825659427924896,1.1787534402234257,0.9765980219270426,0.0135092528958051,0.0786171504686341,0.0833049793379114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-04,65.8949966430664,66.69999694824219,65.8949966430664,66.62999725341797,66.62999725341797,1496000,FISV,0.9811646809972876,1.063334855090162,1.1536846152674691,0.9849127815791188,-0.0037481005818312,0.0649779187711698,0.0640897554842716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-05,66.81999969482422,67.49500274658203,66.43499755859375,67.29000091552734,67.29000091552734,1625200,FISV,0.9598008352763968,1.0548373070471273,1.1465299520909404,0.9789917900086822,-0.0191909547322853,0.0552104879654721,0.0566405812025418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-08,67.20500183105469,67.63999938964844,66.98500061035156,67.42500305175781,67.42500305175781,1457400,FISV,0.9866518133460368,1.051538721792175,1.1455690673751602,0.942840182406444,0.0438116309395928,0.0598142373178581,0.0582190617221056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-09,67.42500305175781,68.37000274658203,67.21499633789062,68.1449966430664,68.1449966430664,1663400,FISV,1.0085847346494323,1.050553963820244,1.136253637383576,0.9530778204901076,0.0555069141593246,0.0493297167728288,0.0469558190326979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-10,68.0250015258789,68.69000244140625,67.625,68.50499725341797,68.50499725341797,2211800,FISV,1.011896977944417,1.0552514971733764,1.1291146861590715,0.966664672858564,0.0452323050858529,0.0419769191771681,0.0433296466994224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-11,68.44000244140625,68.95500183105469,68.19000244140625,68.91500091552734,68.91500091552734,1579600,FISV,1.0087063551643356,1.0465065920115597,1.1229775573029352,0.9609362737659176,0.0477700813984179,0.041632822163409,0.0478959510962142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-12,68.9000015258789,69.03500366210938,68.53500366210938,68.61000061035156,68.61000061035156,1528200,FISV,1.0085992760915616,1.045765914031703,1.1249088998482129,0.9729510699723092,0.0356482061192523,0.0510406900273481,0.0616438682028332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-16,68.86000061035156,69.27999877929688,68.66999816894531,68.75499725341797,68.75499725341797,1848400,FISV,1.0213802818620583,1.0375972538395255,1.128790687377904,0.9917823196316324,0.0295979622304257,0.0412842467705312,0.0465823972591126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-17,69.36000061035156,69.625,69.05000305175781,69.125,69.125,3045800,FISV,1.0323327393902575,1.0284267101322333,1.1171067084369348,0.9854883712686996,0.046844368121558,0.0405069127719772,0.0412783331485522,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-18,69.15499877929688,69.28500366210938,68.7699966430664,68.97000122070312,68.97000122070312,1528800,FISV,1.027330753992573,1.0279831850227146,1.103668281851975,0.981540936006692,0.0457898179858808,0.048176781768589,0.0381503785232388,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-19,68.79499816894531,69.34500122070312,68.55000305175781,69.05500030517578,69.05500030517578,1638200,FISV,1.0121641638430008,1.016001786287021,1.0782709254277096,0.9694690060853024,0.0426951577576982,0.044289753610853,0.0324555620789737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-22,69.11499786376953,70.0999984741211,69.05000305175781,70.09500122070312,70.09500122070312,1503000,FISV,1.0136956853948824,1.017476260115383,1.0768243390035062,0.962138874344328,0.0515568110505545,0.0442396601536433,0.0273801184148734,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-23,69.58499908447266,70.54000091552734,69.4749984741211,70.19499969482422,70.19499969482422,1574200,FISV,1.0413135057836995,1.0181637086889668,1.0647481756350865,0.9712482450100663,0.070065260773633,0.049232523850371,0.0224934704983124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
