Date,Open,High,Low,Close,Adj Close,Volume,ticker,PriceReturn_22days,PriceReturn_66days,PriceReturn_132days,Intangible Assets,Capital Surplus,Total Liab,Total Stockholder Equity,Deferred Long Term Liab,Other Current Liab,Total Assets,Common Stock,Other Current Assets,Retained Earnings,Other Liab,Good Will,Treasury Stock,Other Assets,Cash,Total Current Liabilities,Deferred Long Term Asset Charges,Other Stockholder Equity,Property Plant Equipment,Total Current Assets,Long Term Investments,Net Tangible Assets,Short Term Investments,Net Receivables,Inventory,Accounts Payable,Investments,Change To Liabilities,Total Cashflows From Investing Activities,Total Cash From Financing Activities,Change To Operating Activities,Net Income,Change In Cash,Repurchase Of Stock,Effect Of Exchange Rate,Total Cash From Operating Activities,Depreciation,Change To Inventory,Change To Account Receivables,Change To Netincome,Capital Expenditures,Issuance Of Stock
2001-08-16,0.6625000238418579,0.675000011920929,0.6458330154418945,0.6741669774055481,0.6741669774055481,1250400,AXON,0.9394305099311312,1.6934484284494828,2.187885306275637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001-08-17,0.6741669774055481,0.6791669726371765,0.6566669940948486,0.6641669869422913,0.6641669869422913,1190400,AXON,0.97866950471391,1.5846918474257043,2.2233370155075804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001-08-20,0.6708329916000366,0.6791669726371765,0.612500011920929,0.6291670203208923,0.6291670203208923,378000,AXON,1.092714617573814,1.589403080107366,2.339072144253075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001-08-21,0.6316670179367065,0.6458330154418945,0.6150000095367432,0.6399999856948853,0.6399999856948853,196800,AXON,1.1328125625732368,1.5820313598669624,2.2955734795832665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001-08-22,0.6499999761581421,0.6499999761581421,0.6050000190734863,0.6416670083999634,0.6416670083999634,663600,AXON,1.1103889818720851,1.690908249829593,2.131167614426459,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001-08-23,0.6449999809265137,0.6583330035209656,0.6449999809265137,0.6524999737739563,0.6524999737739563,432000,AXON,1.0536398890924226,1.647509717841192,2.158364751757378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001-08-24,0.6566669940948486,0.7124999761581421,0.6558330059051514,0.7124999761581421,0.7124999761581421,1924800,AXON,1.0046779399897907,1.5298246594420537,1.929824625979796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001-08-27,0.7166669964790344,0.7416669726371765,0.6833329796791077,0.7350000143051147,0.7350000143051147,1335600,AXON,1.0170067861711387,1.399092419959884,1.837868070838537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001-08-28,0.7400000095367432,0.7541670203208923,0.7041670083999634,0.7083330154418945,0.7083330154418945,1693200,AXON,1.040000905430022,1.4258829793965864,1.901177866847259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001-08-29,0.7049999833106995,0.7124999761581421,0.6933330297470093,0.7083330154418945,0.7083330154418945,166800,AXON,1.0411769546854153,1.423529534521455,2.154118158281285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001-08-30,0.6983330249786377,0.7041670083999634,0.675000011920929,0.6875,0.6875,153600,AXON,1.0581818493929775,1.4496974945068355,2.2339389107444068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001-08-31,0.6791669726371765,0.7166669964790344,0.6791669726371765,0.7083330154418945,0.7083330154418945,852000,AXON,1.3164711857834697,1.364706960434391,2.1305895998739803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001-09-04,0.7149999737739563,0.7674999833106995,0.7149999737739563,0.7566670179367065,0.7566670179367065,393600,AXON,1.1905276552557171,1.2984575690485354,1.980174821654846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001-09-05,0.7583330273628235,0.762499988079071,0.737500011920929,0.7533329725265503,0.7533329725265503,350400,AXON,1.2046466326392555,1.3329656305211797,2.061947506216952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001-09-06,0.7341669797897339,0.7541670203208923,0.7250000238418579,0.7250000238418579,0.7250000238418579,352800,AXON,1.1689655149734262,1.4241379236636351,2.1298855048250163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001-09-07,0.7166669964790344,0.7250000238418579,0.6958330273628235,0.7208330035209656,0.7208330035209656,118800,AXON,1.183815103082456,1.4161851780586558,2.1329489858702613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001-09-10,0.7033330202102661,0.7291669845581055,0.699167013168335,0.7291669845581055,0.7291669845581055,57600,AXON,1.2091428117401943,1.4411417536526256,2.1714271887960424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001-09-17,0.75,0.75,0.6333330273628235,0.699999988079071,0.699999988079071,1316400,AXON,1.1928571325175614,1.4619042441147436,2.345238623367695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001-09-18,0.6891670227050781,0.7291669845581055,0.6891670227050781,0.7083330154418945,0.7083330154418945,531600,AXON,1.2223529972089866,1.423529534521455,2.258824576804028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001-09-19,0.7166669964790344,0.7166669964790344,0.625,0.663332998752594,0.663332998752594,494400,AXON,1.5452268741125006,1.5025138646014813,2.443468125860992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001-09-20,0.6358330249786377,0.6358330249786377,0.5858330130577087,0.586667001247406,0.586667001247406,279600,AXON,1.5198860793329918,1.754261026946127,2.7201682394325344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001-09-21,0.5833330154418945,0.625,0.5541669726371765,0.5666670203208923,0.5666670203208923,530400,AXON,1.4382343923143714,1.780881751996798,2.7838217667962715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001-09-24,0.5874999761581421,0.6416670083999634,0.5874999761581421,0.6333330273628235,0.6333330273628235,262800,AXON,1.3486853640253482,1.627631848282891,2.3855269813887543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001-09-25,0.6166669726371765,0.6666669845581055,0.6150000095367432,0.6499999761581421,0.6499999761581421,447600,AXON,1.2820508400128745,1.6089738922476362,2.298718500090324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001-09-26,0.6583330035209656,0.6875,0.6583330035209656,0.6875,0.6875,387600,AXON,1.2024247429587624,1.666666204279119,2.26060659235174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001-09-27,0.6916670203208923,0.7291669845581055,0.6916670203208923,0.7250000238418579,0.7250000238418579,776400,AXON,1.0747130632494872,1.53908001014841,2.0839075521302206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001-09-28,0.7316669821739197,0.775833010673523,0.7124999761581421,0.7124999761581421,0.7124999761581421,1166400,AXON,1.1087719970426058,1.573099055142957,2.122807155502291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001-10-01,0.7083330154418945,0.7083330154418945,0.6875,0.6875,0.6875,154800,AXON,1.1563636606389829,1.6012117212468928,2.290909160267223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001-10-02,0.6916670203208923,0.7158330082893372,0.6916670203208923,0.7158330082893372,0.7158330082893372,164400,AXON,1.111757885406653,1.5227015529549692,2.2165322404376133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001-10-03,0.7250000238418579,0.7558330297470093,0.724166989326477,0.7475000023841858,0.7475000023841858,373200,AXON,1.1003344318927828,1.6276482303719912,2.148271636745135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001-10-04,0.7416669726371765,0.7425000071525574,0.7366669774055481,0.7366669774055481,0.7366669774055481,369600,AXON,1.1142525083093828,2.0079181365880587,2.183256533724901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001-10-05,0.7416669726371765,0.7416669726371765,0.7041670083999634,0.737500011920929,0.737500011920929,103200,AXON,1.0790955643880882,2.07683656859258,2.203389794892945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001-10-08,0.7416669726371765,0.7416669726371765,0.7275000214576721,0.7275000214576721,0.7275000214576721,126000,AXON,1.189003414465289,2.0904920557866684,2.2016041227568888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001-10-09,0.7358329892158508,0.949999988079071,0.7358329892158508,0.9325000047683716,0.9325000047683716,3620400,AXON,0.9472740191376612,1.4620192813514357,1.7596064469917518,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001-10-10,0.9408329725265504,0.9541670083999634,0.875,0.900833010673523,0.900833010673523,1616400,AXON,1.0360776843438335,1.5679931875340345,1.9056440380667048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001-10-11,0.939167022705078,0.939167022705078,0.8666669726371765,0.9075000286102296,0.9075000286102296,434400,AXON,1.04224021767944,1.486685340817706,1.871441290838868,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001-10-12,0.9083330035209656,0.9083330035209656,0.8291670083999634,0.8475000262260437,0.8475000262260437,457200,AXON,1.1061946560340892,1.6922324284281864,1.9980330116182987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001-10-15,0.8550000190734863,0.8691669702529907,0.8125,0.8533329963684082,0.8533329963684082,597600,AXON,1.05468788853629,1.6513682903537108,1.9257815708698576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001-10-16,0.8666669726371765,0.887499988079071,0.8566669821739197,0.8816670179367065,0.8816670179367065,488400,AXON,1.2533076508401413,1.5992431813102264,1.748581894518345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001-10-17,0.8816670179367065,0.8858330249786377,0.8341670036315918,0.8349999785423279,0.8349999785423279,306000,AXON,1.4181641412023365,1.6786431555484966,1.936128232079792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001-10-18,0.8408330082893372,0.9024999737739564,0.8408330082893372,0.8658329844474792,0.8658329844474792,1580400,AXON,1.3368629393911045,1.615014648980361,1.859481035285941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001-10-19,0.8908330202102661,1.0416669845581057,0.8908330202102661,1.024999976158142,1.024999976158142,4971600,AXON,1.129268346862522,1.3390243655652387,1.5081297829821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001-10-22,1.0333329439163208,1.046666979789734,0.8583329916000366,0.8916670083999634,0.8916670083999634,2266800,AXON,1.2990644859619418,1.493457685286259,1.7364476135534894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001-10-23,0.8766670227050781,0.9225000143051147,0.8125,0.8149999976158142,0.8149999976158142,1377600,AXON,1.437628200266634,1.6257669344292591,1.969325182538311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001-10-24,0.8166670203208923,0.8650000095367432,0.8041669726371765,0.8541669845581055,0.8541669845581055,711600,AXON,1.3365852685006236,1.6897551132741366,1.8634143965504728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001-10-25,0.8475000262260437,0.8666669726371765,0.8299999833106995,0.8333330154418945,0.8333330154418945,646800,AXON,1.2630004932405443,1.700001029968655,1.925001115799376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001-10-26,0.8424999713897705,0.8458330035209656,0.8083329796791077,0.8266670107841492,0.8266670107841492,243600,AXON,1.20967691580124,1.7792326592555532,1.8941520008658053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001-10-29,0.8233330249786377,0.8233330249786377,0.7666670083999634,0.7791669964790344,0.7791669964790344,240000,AXON,1.299464751791447,1.807485366141552,1.855613718614534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001-10-30,0.7699999809265137,0.7958329916000366,0.75,0.7900000214576721,0.7900000214576721,717600,AXON,1.3734177325020576,1.7826998805870016,1.6455695151977128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001-10-31,0.7983329892158508,0.8333330154418945,0.7916669845581055,0.7950000166893005,0.7950000166893005,510000,AXON,1.352201289454619,1.7924527325805055,1.4895182422823046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001-11-01,0.8025000095367432,0.8025000095367432,0.7933329939842224,0.7958329916000366,0.7958329916000366,518400,AXON,1.3696341379202392,1.7664924937061213,1.6460739333585084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001-11-02,0.8083329796791077,0.8333330154418945,0.8041669726371765,0.8224999904632568,0.8224999904632568,470400,AXON,1.2502528396450243,1.7304961280532434,1.5805470728140494,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001-11-05,0.8125,0.8208330273628235,0.8125,0.8208330273628235,0.8208330273628235,50400,AXON,1.230457299833792,1.908630511310739,1.491371507381333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001-11-06,0.8083329796791077,0.8166670203208923,0.7891669869422913,0.7958329916000366,0.7958329916000366,117600,AXON,1.2670157915053346,1.873298870224992,1.58219999577587,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001-11-07,0.800000011920929,0.8824999928474426,0.800000011920929,0.8650000095367432,0.8650000095367432,1736400,AXON,1.1522162040289703,1.7716763141204712,1.5751444361786546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001-11-08,0.875,0.8833330273628235,0.8658329844474792,0.8833330273628235,0.8833330273628235,608400,AXON,1.0943403750734908,1.6688688678692098,1.7235855458641371,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001-11-09,0.8849999904632568,0.9375,0.8708329796791077,0.9333329796791076,0.9333329796791076,730800,AXON,1.0526789881860783,1.5687509503485246,1.6535717554087566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001-11-12,0.9316669702529908,0.987500011920929,0.9308329820632936,0.9458330273628236,0.9458330273628236,1074000,AXON,1.0616746631443723,1.4828198982319942,1.585903596729232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001-11-13,0.9541670083999634,0.9583330154418944,0.9275000095367432,0.9375,0.9375,1089600,AXON,1.1013333638509115,1.493333307902018,1.577778116861979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001-11-14,0.9333329796791076,0.9333329796791076,0.8758329749107361,0.8999999761581421,0.8999999761581421,394800,AXON,1.1342589360941495,1.4703700667055466,1.4814811675146198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001-11-15,0.9058330059051514,1.125,0.8999999761581421,1.1050000190734863,1.1050000190734863,11160000,AXON,0.9509800621657556,1.211161074726207,1.2707393953359716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001-11-16,1.152500033378601,1.261667013168335,1.1291669607162476,1.1841670274734497,1.1841670274734497,10719600,AXON,0.8641795707117915,1.1991551226640564,1.201266359645374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001-11-19,1.234166979789734,1.2374999523162842,1.0916670560836792,1.1575000286102295,1.1575000286102295,3927600,AXON,0.8711299722116201,1.220302366245121,1.2332613168491178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001-11-20,1.162500023841858,1.1666669845581057,1.1258330345153809,1.1575000286102295,1.1575000286102295,729600,AXON,0.8610514063400183,1.200144204616072,1.2347015092153155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
