Date,Open,High,Low,Close,Adj Close,Volume,ticker,PriceReturn_22days,PriceReturn_66days,PriceReturn_132days,Intangible Assets,Capital Surplus,Total Liab,Total Stockholder Equity,Deferred Long Term Liab,Other Current Liab,Total Assets,Common Stock,Other Current Assets,Retained Earnings,Other Liab,Good Will,Treasury Stock,Other Assets,Cash,Total Current Liabilities,Short Long Term Debt,Other Stockholder Equity,Property Plant Equipment,Total Current Assets,Long Term Investments,Net Tangible Assets,Short Term Investments,Net Receivables,Long Term Debt,Accounts Payable,Investments,Change To Liabilities,Total Cashflows From Investing Activities,Net Borrowings,Total Cash From Financing Activities,Change To Operating Activities,Issuance Of Stock,Net Income,Change In Cash,Repurchase Of Stock,Effect Of Exchange Rate,Total Cash From Operating Activities,Depreciation,Change To Account Receivables,Other Cashflows From Financing Activities,Change To Netincome,Capital Expenditures
2020-05-04,103.43000030517578,108.95999908447266,103.16000366210938,107.08000183105467,107.08000183105467,2089200,DOCU,1.3079939779938856,2.014194891554728,1.845349297016998,56500000.0,1685167000.0,1344811000.0,546327000.0,153333000.0,507560000.0,1891138000.0,18000.0,2644000.0,-1137185000.0,23093000.0,194882000.0,-1673000.0,162511000.0,241203000.0,693965000.0,,-1673000.0,278126000.0,943890000.0,255229000.0,294945000.0,414939000.0,250343000.0,465321000.0,28144000.0,-249443000.0,134115000.0,-321489000.0,293171000.0,-70455000.0,-116962000.0,96049000.0,-208359000.0,-276695000.0,-166504000.0,-447000.0,115696000.0,46082000.0,-64801000.0,-33848000.0,225385000.0,-72046000.0
2020-05-05,109.0,111.76000213623048,107.36000061035156,109.3499984741211,109.3499984741211,2006100,DOCU,1.2770004694851076,1.872519408907854,1.813534525156176,56500000.0,1685167000.0,1344811000.0,546327000.0,153333000.0,507560000.0,1891138000.0,18000.0,2644000.0,-1137185000.0,23093000.0,194882000.0,-1673000.0,162511000.0,241203000.0,693965000.0,,-1673000.0,278126000.0,943890000.0,255229000.0,294945000.0,414939000.0,250343000.0,465321000.0,28144000.0,-249443000.0,134115000.0,-321489000.0,293171000.0,-70455000.0,-116962000.0,96049000.0,-208359000.0,-276695000.0,-166504000.0,-447000.0,115696000.0,46082000.0,-64801000.0,-33848000.0,225385000.0,-72046000.0
2020-05-06,110.87999725341795,116.0,110.87999725341795,115.48999786376952,115.48999786376952,2984200,DOCU,1.2688544116087823,1.7177245523618323,1.8057841103933576,56500000.0,1685167000.0,1344811000.0,546327000.0,153333000.0,507560000.0,1891138000.0,18000.0,2644000.0,-1137185000.0,23093000.0,194882000.0,-1673000.0,162511000.0,241203000.0,693965000.0,,-1673000.0,278126000.0,943890000.0,255229000.0,294945000.0,414939000.0,250343000.0,465321000.0,28144000.0,-249443000.0,134115000.0,-321489000.0,293171000.0,-70455000.0,-116962000.0,96049000.0,-208359000.0,-276695000.0,-166504000.0,-447000.0,115696000.0,46082000.0,-64801000.0,-33848000.0,225385000.0,-72046000.0
2020-05-07,117.37999725341795,119.53800201416016,115.11000061035156,117.6999969482422,117.6999969482422,3750900,DOCU,1.205777415876686,1.6297367230057818,1.8064570996606373,56500000.0,1685167000.0,1344811000.0,546327000.0,153333000.0,507560000.0,1891138000.0,18000.0,2644000.0,-1137185000.0,23093000.0,194882000.0,-1673000.0,162511000.0,241203000.0,693965000.0,,-1673000.0,278126000.0,943890000.0,255229000.0,294945000.0,414939000.0,250343000.0,465321000.0,28144000.0,-249443000.0,134115000.0,-321489000.0,293171000.0,-70455000.0,-116962000.0,96049000.0,-208359000.0,-276695000.0,-166504000.0,-447000.0,115696000.0,46082000.0,-64801000.0,-33848000.0,225385000.0,-72046000.0
2020-05-08,118.4800033569336,120.9000015258789,115.66000366210938,116.55999755859376,116.55999755859376,3157300,DOCU,1.2701613431085934,1.658373430855534,1.7647563594434572,56500000.0,1685167000.0,1344811000.0,546327000.0,153333000.0,507560000.0,1891138000.0,18000.0,2644000.0,-1137185000.0,23093000.0,194882000.0,-1673000.0,162511000.0,241203000.0,693965000.0,,-1673000.0,278126000.0,943890000.0,255229000.0,294945000.0,414939000.0,250343000.0,465321000.0,28144000.0,-249443000.0,134115000.0,-321489000.0,293171000.0,-70455000.0,-116962000.0,96049000.0,-208359000.0,-276695000.0,-166504000.0,-447000.0,115696000.0,46082000.0,-64801000.0,-33848000.0,225385000.0,-72046000.0
2020-05-11,117.68000030517578,121.83999633789062,117.5,120.6500015258789,120.6500015258789,4240800,DOCU,1.2341482968364983,1.6525487141419253,1.72507254248289,56500000.0,1685167000.0,1344811000.0,546327000.0,153333000.0,507560000.0,1891138000.0,18000.0,2644000.0,-1137185000.0,23093000.0,194882000.0,-1673000.0,162511000.0,241203000.0,693965000.0,,-1673000.0,278126000.0,943890000.0,255229000.0,294945000.0,414939000.0,250343000.0,465321000.0,28144000.0,-249443000.0,134115000.0,-321489000.0,293171000.0,-70455000.0,-116962000.0,96049000.0,-208359000.0,-276695000.0,-166504000.0,-447000.0,115696000.0,46082000.0,-64801000.0,-33848000.0,225385000.0,-72046000.0
2020-05-12,122.0,123.79000091552734,118.12000274658205,120.26000213623048,120.26000213623048,2618800,DOCU,1.2522867406314862,1.6606519471672363,1.7620987851144203,56500000.0,1685167000.0,1344811000.0,546327000.0,153333000.0,507560000.0,1891138000.0,18000.0,2644000.0,-1137185000.0,23093000.0,194882000.0,-1673000.0,162511000.0,241203000.0,693965000.0,,-1673000.0,278126000.0,943890000.0,255229000.0,294945000.0,414939000.0,250343000.0,465321000.0,28144000.0,-249443000.0,134115000.0,-321489000.0,293171000.0,-70455000.0,-116962000.0,96049000.0,-208359000.0,-276695000.0,-166504000.0,-447000.0,115696000.0,46082000.0,-64801000.0,-33848000.0,225385000.0,-72046000.0
2020-05-13,121.11000061035156,124.27999877929688,115.56999969482422,119.06999969482422,119.06999969482422,3581100,DOCU,1.366339152249768,1.7443520406531972,1.7999496755985538,56500000.0,1685167000.0,1344811000.0,546327000.0,153333000.0,507560000.0,1891138000.0,18000.0,2644000.0,-1137185000.0,23093000.0,194882000.0,-1673000.0,162511000.0,241203000.0,693965000.0,,-1673000.0,278126000.0,943890000.0,255229000.0,294945000.0,414939000.0,250343000.0,465321000.0,28144000.0,-249443000.0,134115000.0,-321489000.0,293171000.0,-70455000.0,-116962000.0,96049000.0,-208359000.0,-276695000.0,-166504000.0,-447000.0,115696000.0,46082000.0,-64801000.0,-33848000.0,225385000.0,-72046000.0
2020-05-14,118.3000030517578,123.48999786376952,117.11000061035156,122.01000213623048,122.01000213623048,3045300,DOCU,1.3363658732642594,1.7168264695776254,1.8006720195196435,56500000.0,1685167000.0,1344811000.0,546327000.0,153333000.0,507560000.0,1891138000.0,18000.0,2644000.0,-1137185000.0,23093000.0,194882000.0,-1673000.0,162511000.0,241203000.0,693965000.0,,-1673000.0,278126000.0,943890000.0,255229000.0,294945000.0,414939000.0,250343000.0,465321000.0,28144000.0,-249443000.0,134115000.0,-321489000.0,293171000.0,-70455000.0,-116962000.0,96049000.0,-208359000.0,-276695000.0,-166504000.0,-447000.0,115696000.0,46082000.0,-64801000.0,-33848000.0,225385000.0,-72046000.0
2020-05-15,121.75,126.27999877929688,121.47000122070312,125.87999725341795,125.87999725341795,2596200,DOCU,1.284636242788577,1.6540356788752135,1.7603273051539088,56500000.0,1685167000.0,1344811000.0,546327000.0,153333000.0,507560000.0,1891138000.0,18000.0,2644000.0,-1137185000.0,23093000.0,194882000.0,-1673000.0,162511000.0,241203000.0,693965000.0,,-1673000.0,278126000.0,943890000.0,255229000.0,294945000.0,414939000.0,250343000.0,465321000.0,28144000.0,-249443000.0,134115000.0,-321489000.0,293171000.0,-70455000.0,-116962000.0,96049000.0,-208359000.0,-276695000.0,-166504000.0,-447000.0,115696000.0,46082000.0,-64801000.0,-33848000.0,225385000.0,-72046000.0
2020-05-18,126.77999877929688,128.4600067138672,121.61000061035156,122.91999816894533,122.91999816894533,3899800,DOCU,1.3203710174864085,1.7448747064960952,1.7667588789780135,56500000.0,1685167000.0,1344811000.0,546327000.0,153333000.0,507560000.0,1891138000.0,18000.0,2644000.0,-1137185000.0,23093000.0,194882000.0,-1673000.0,162511000.0,241203000.0,693965000.0,,-1673000.0,278126000.0,943890000.0,255229000.0,294945000.0,414939000.0,250343000.0,465321000.0,28144000.0,-249443000.0,134115000.0,-321489000.0,293171000.0,-70455000.0,-116962000.0,96049000.0,-208359000.0,-276695000.0,-166504000.0,-447000.0,115696000.0,46082000.0,-64801000.0,-33848000.0,225385000.0,-72046000.0
2020-05-19,124.13999938964844,130.36000061035156,123.38999938964844,127.22000122070312,127.22000122070312,2963700,DOCU,1.2688256297758678,1.6520986531917878,1.7072786893897325,56500000.0,1685167000.0,1344811000.0,546327000.0,153333000.0,507560000.0,1891138000.0,18000.0,2644000.0,-1137185000.0,23093000.0,194882000.0,-1673000.0,162511000.0,241203000.0,693965000.0,,-1673000.0,278126000.0,943890000.0,255229000.0,294945000.0,414939000.0,250343000.0,465321000.0,28144000.0,-249443000.0,134115000.0,-321489000.0,293171000.0,-70455000.0,-116962000.0,96049000.0,-208359000.0,-276695000.0,-166504000.0,-447000.0,115696000.0,46082000.0,-64801000.0,-33848000.0,225385000.0,-72046000.0
2020-05-20,130.0,134.74000549316406,127.33000183105467,128.77000427246094,128.77000427246094,4327900,DOCU,1.3069814201112897,1.5880251511096426,1.7407003685595253,56500000.0,1685167000.0,1344811000.0,546327000.0,153333000.0,507560000.0,1891138000.0,18000.0,2644000.0,-1137185000.0,23093000.0,194882000.0,-1673000.0,162511000.0,241203000.0,693965000.0,,-1673000.0,278126000.0,943890000.0,255229000.0,294945000.0,414939000.0,250343000.0,465321000.0,28144000.0,-249443000.0,134115000.0,-321489000.0,293171000.0,-70455000.0,-116962000.0,96049000.0,-208359000.0,-276695000.0,-166504000.0,-447000.0,115696000.0,46082000.0,-64801000.0,-33848000.0,225385000.0,-72046000.0
2020-05-21,132.0,136.2899932861328,131.0800018310547,132.85000610351562,132.85000610351562,4879000,DOCU,1.255551339017543,1.5437710720019555,1.707715353361838,56500000.0,1685167000.0,1344811000.0,546327000.0,153333000.0,507560000.0,1891138000.0,18000.0,2644000.0,-1137185000.0,23093000.0,194882000.0,-1673000.0,162511000.0,241203000.0,693965000.0,,-1673000.0,278126000.0,943890000.0,255229000.0,294945000.0,414939000.0,250343000.0,465321000.0,28144000.0,-249443000.0,134115000.0,-321489000.0,293171000.0,-70455000.0,-116962000.0,96049000.0,-208359000.0,-276695000.0,-166504000.0,-447000.0,115696000.0,46082000.0,-64801000.0,-33848000.0,225385000.0,-72046000.0
2020-05-22,136.1699981689453,136.17999267578125,131.63999938964844,133.0,133.0,2937600,DOCU,1.232406042572251,1.6121052906925517,1.7133834953594924,56500000.0,1685167000.0,1344811000.0,546327000.0,153333000.0,507560000.0,1891138000.0,18000.0,2644000.0,-1137185000.0,23093000.0,194882000.0,-1673000.0,162511000.0,241203000.0,693965000.0,,-1673000.0,278126000.0,943890000.0,255229000.0,294945000.0,414939000.0,250343000.0,465321000.0,28144000.0,-249443000.0,134115000.0,-321489000.0,293171000.0,-70455000.0,-116962000.0,96049000.0,-208359000.0,-276695000.0,-166504000.0,-447000.0,115696000.0,46082000.0,-64801000.0,-33848000.0,225385000.0,-72046000.0
2020-05-26,136.00999450683594,136.0399932861328,126.5,128.9499969482422,128.9499969482422,4884900,DOCU,1.305932515563196,1.6655293474622188,1.672819013717764,56500000.0,1685167000.0,1344811000.0,546327000.0,153333000.0,507560000.0,1891138000.0,18000.0,2644000.0,-1137185000.0,23093000.0,194882000.0,-1673000.0,162511000.0,241203000.0,693965000.0,,-1673000.0,278126000.0,943890000.0,255229000.0,294945000.0,414939000.0,250343000.0,465321000.0,28144000.0,-249443000.0,134115000.0,-321489000.0,293171000.0,-70455000.0,-116962000.0,96049000.0,-208359000.0,-276695000.0,-166504000.0,-447000.0,115696000.0,46082000.0,-64801000.0,-33848000.0,225385000.0,-72046000.0
2020-05-27,126.6500015258789,127.45999908447266,118.20999908447266,126.54000091552734,126.54000091552734,4472700,DOCU,1.4033507234569995,1.700964153120633,1.7204045785772464,56500000.0,1685167000.0,1344811000.0,546327000.0,153333000.0,507560000.0,1891138000.0,18000.0,2644000.0,-1137185000.0,23093000.0,194882000.0,-1673000.0,162511000.0,241203000.0,693965000.0,,-1673000.0,278126000.0,943890000.0,255229000.0,294945000.0,414939000.0,250343000.0,465321000.0,28144000.0,-249443000.0,134115000.0,-321489000.0,293171000.0,-70455000.0,-116962000.0,96049000.0,-208359000.0,-276695000.0,-166504000.0,-447000.0,115696000.0,46082000.0,-64801000.0,-33848000.0,225385000.0,-72046000.0
2020-05-28,126.75,132.1300048828125,126.54000091552734,127.8000030517578,127.8000030517578,4278100,DOCU,1.3432706891205677,1.744913886345426,1.8075898982042988,56500000.0,1685167000.0,1344811000.0,546327000.0,153333000.0,507560000.0,1891138000.0,18000.0,2644000.0,-1137185000.0,23093000.0,194882000.0,-1673000.0,162511000.0,241203000.0,693965000.0,,-1673000.0,278126000.0,943890000.0,255229000.0,294945000.0,414939000.0,250343000.0,465321000.0,28144000.0,-249443000.0,134115000.0,-321489000.0,293171000.0,-70455000.0,-116962000.0,96049000.0,-208359000.0,-276695000.0,-166504000.0,-447000.0,115696000.0,46082000.0,-64801000.0,-33848000.0,225385000.0,-72046000.0
2020-05-29,130.02999877929688,141.42999267578125,129.89999389648438,139.74000549316406,139.74000549316406,8918700,DOCU,1.2323600969250823,1.9235721856767647,1.7405180453681977,56500000.0,1685167000.0,1344811000.0,546327000.0,153333000.0,507560000.0,1891138000.0,18000.0,2644000.0,-1137185000.0,23093000.0,194882000.0,-1673000.0,162511000.0,241203000.0,693965000.0,,-1673000.0,278126000.0,943890000.0,255229000.0,294945000.0,414939000.0,250343000.0,465321000.0,28144000.0,-249443000.0,134115000.0,-321489000.0,293171000.0,-70455000.0,-116962000.0,96049000.0,-208359000.0,-276695000.0,-166504000.0,-447000.0,115696000.0,46082000.0,-64801000.0,-33848000.0,225385000.0,-72046000.0
2020-06-01,142.35000610351562,150.5800018310547,140.44900512695312,147.22000122070312,147.22000122070312,6854300,DOCU,1.2155957426299802,1.801113989019725,1.579404988075508,56500000.0,1685167000.0,1344811000.0,546327000.0,153333000.0,507560000.0,1891138000.0,18000.0,2644000.0,-1137185000.0,23093000.0,194882000.0,-1673000.0,162511000.0,241203000.0,693965000.0,,-1673000.0,278126000.0,943890000.0,255229000.0,294945000.0,414939000.0,250343000.0,465321000.0,28144000.0,-249443000.0,134115000.0,-321489000.0,293171000.0,-70455000.0,-116962000.0,96049000.0,-208359000.0,-276695000.0,-166504000.0,-447000.0,115696000.0,46082000.0,-64801000.0,-33848000.0,225385000.0,-72046000.0
2020-06-02,151.97000122070312,152.0,141.02999877929688,147.67999267578125,147.67999267578125,7561700,DOCU,1.2932693321055768,1.6387459812389626,1.5900597167535475,56500000.0,1685167000.0,1344811000.0,546327000.0,153333000.0,507560000.0,1891138000.0,18000.0,2644000.0,-1137185000.0,23093000.0,194882000.0,-1673000.0,162511000.0,241203000.0,693965000.0,,-1673000.0,278126000.0,943890000.0,255229000.0,294945000.0,414939000.0,250343000.0,465321000.0,28144000.0,-249443000.0,134115000.0,-321489000.0,293171000.0,-70455000.0,-116962000.0,96049000.0,-208359000.0,-276695000.0,-166504000.0,-447000.0,115696000.0,46082000.0,-64801000.0,-33848000.0,225385000.0,-72046000.0
2020-06-03,146.86000061035156,150.57000732421875,145.22000122070312,147.4499969482422,147.4499969482422,4485000,DOCU,1.2930485426122778,1.4666666597677005,1.498609737498115,56500000.0,1685167000.0,1344811000.0,546327000.0,153333000.0,507560000.0,1891138000.0,18000.0,2644000.0,-1137185000.0,23093000.0,194882000.0,-1673000.0,162511000.0,241203000.0,693965000.0,,-1673000.0,278126000.0,943890000.0,255229000.0,294945000.0,414939000.0,250343000.0,465321000.0,28144000.0,-249443000.0,134115000.0,-321489000.0,293171000.0,-70455000.0,-116962000.0,96049000.0,-208359000.0,-276695000.0,-166504000.0,-447000.0,115696000.0,46082000.0,-64801000.0,-33848000.0,225385000.0,-72046000.0
2020-06-04,147.75,148.63999938964844,138.5399932861328,140.05999755859375,140.05999755859375,8408800,DOCU,1.411894926795724,1.4681565648092183,1.5892474669276693,56500000.0,1685167000.0,1344811000.0,546327000.0,153333000.0,507560000.0,1891138000.0,18000.0,2644000.0,-1137185000.0,23093000.0,194882000.0,-1673000.0,162511000.0,241203000.0,693965000.0,,-1673000.0,278126000.0,943890000.0,255229000.0,294945000.0,414939000.0,250343000.0,465321000.0,28144000.0,-249443000.0,134115000.0,-321489000.0,293171000.0,-70455000.0,-116962000.0,96049000.0,-208359000.0,-276695000.0,-166504000.0,-447000.0,115696000.0,46082000.0,-64801000.0,-33848000.0,225385000.0,-72046000.0
2020-06-05,139.82000732421875,144.9499969482422,131.25999450683594,139.63999938964844,139.63999938964844,8238800,DOCU,1.477728494739684,1.516685721941022,1.6147952340214615,56500000.0,1685167000.0,1344811000.0,546327000.0,153333000.0,507560000.0,1891138000.0,18000.0,2644000.0,-1137185000.0,23093000.0,194882000.0,-1673000.0,162511000.0,241203000.0,693965000.0,,-1673000.0,278126000.0,943890000.0,255229000.0,294945000.0,414939000.0,250343000.0,465321000.0,28144000.0,-249443000.0,134115000.0,-321489000.0,293171000.0,-70455000.0,-116962000.0,96049000.0,-208359000.0,-276695000.0,-166504000.0,-447000.0,115696000.0,46082000.0,-64801000.0,-33848000.0,225385000.0,-72046000.0
2020-06-08,136.99000549316406,147.07000732421875,135.4199981689453,146.5399932861328,146.5399932861328,4928400,DOCU,1.449570137171876,1.4054183593833385,1.5581412057609376,56500000.0,1685167000.0,1344811000.0,546327000.0,153333000.0,507560000.0,1891138000.0,18000.0,2644000.0,-1137185000.0,23093000.0,194882000.0,-1673000.0,162511000.0,241203000.0,693965000.0,,-1673000.0,278126000.0,943890000.0,255229000.0,294945000.0,414939000.0,250343000.0,465321000.0,28144000.0,-249443000.0,134115000.0,-321489000.0,293171000.0,-70455000.0,-116962000.0,96049000.0,-208359000.0,-276695000.0,-166504000.0,-447000.0,115696000.0,46082000.0,-64801000.0,-33848000.0,225385000.0,-72046000.0
2020-06-09,145.41000366210938,146.0500030517578,140.33999633789062,141.9199981689453,141.9199981689453,4231200,DOCU,1.4804819850704274,1.394729460225706,1.6467023672734236,56500000.0,1685167000.0,1344811000.0,546327000.0,153333000.0,507560000.0,1891138000.0,18000.0,2644000.0,-1137185000.0,23093000.0,194882000.0,-1673000.0,162511000.0,241203000.0,693965000.0,,-1673000.0,278126000.0,943890000.0,255229000.0,294945000.0,414939000.0,250343000.0,465321000.0,28144000.0,-249443000.0,134115000.0,-321489000.0,293171000.0,-70455000.0,-116962000.0,96049000.0,-208359000.0,-276695000.0,-166504000.0,-447000.0,115696000.0,46082000.0,-64801000.0,-33848000.0,225385000.0,-72046000.0
2020-06-10,144.5,149.94000244140625,143.66000366210938,148.0500030517578,148.0500030517578,4206300,DOCU,1.2834853114189435,1.370820619823233,1.6013508743270493,56500000.0,1685167000.0,1344811000.0,546327000.0,153333000.0,507560000.0,1891138000.0,18000.0,2644000.0,-1137185000.0,23093000.0,194882000.0,-1673000.0,162511000.0,241203000.0,693965000.0,,-1673000.0,278126000.0,943890000.0,255229000.0,294945000.0,414939000.0,250343000.0,465321000.0,28144000.0,-249443000.0,134115000.0,-321489000.0,293171000.0,-70455000.0,-116962000.0,96049000.0,-208359000.0,-276695000.0,-166504000.0,-447000.0,115696000.0,46082000.0,-64801000.0,-33848000.0,225385000.0,-72046000.0
2020-06-11,145.0,154.0,144.2899932861328,148.89999389648438,148.89999389648438,5593900,DOCU,1.3192075267131296,1.356749580613856,1.6588314984869306,56500000.0,1685167000.0,1344811000.0,546327000.0,153333000.0,507560000.0,1891138000.0,18000.0,2644000.0,-1137185000.0,23093000.0,194882000.0,-1673000.0,162511000.0,241203000.0,693965000.0,,-1673000.0,278126000.0,943890000.0,255229000.0,294945000.0,414939000.0,250343000.0,465321000.0,28144000.0,-249443000.0,134115000.0,-321489000.0,293171000.0,-70455000.0,-116962000.0,96049000.0,-208359000.0,-276695000.0,-166504000.0,-447000.0,115696000.0,46082000.0,-64801000.0,-33848000.0,225385000.0,-72046000.0
2020-06-12,152.05999755859375,155.13999938964844,146.27999877929688,150.60000610351562,150.60000610351562,3986800,DOCU,1.28041164685287,1.3081672411847065,1.6002655393941188,56500000.0,1685167000.0,1344811000.0,546327000.0,153333000.0,507560000.0,1891138000.0,18000.0,2644000.0,-1137185000.0,23093000.0,194882000.0,-1673000.0,162511000.0,241203000.0,693965000.0,,-1673000.0,278126000.0,943890000.0,255229000.0,294945000.0,414939000.0,250343000.0,465321000.0,28144000.0,-249443000.0,134115000.0,-321489000.0,293171000.0,-70455000.0,-116962000.0,96049000.0,-208359000.0,-276695000.0,-166504000.0,-447000.0,115696000.0,46082000.0,-64801000.0,-33848000.0,225385000.0,-72046000.0
2020-06-15,154.8800048828125,163.6999969482422,152.86300659179688,162.69000244140625,162.69000244140625,8193800,DOCU,1.178437509027343,1.1887024186338615,1.5243714812120597,56500000.0,1685167000.0,1344811000.0,546327000.0,153333000.0,507560000.0,1891138000.0,18000.0,2644000.0,-1137185000.0,23093000.0,194882000.0,-1673000.0,162511000.0,241203000.0,693965000.0,,-1673000.0,278126000.0,943890000.0,255229000.0,294945000.0,414939000.0,250343000.0,465321000.0,28144000.0,-249443000.0,134115000.0,-321489000.0,293171000.0,-70455000.0,-116962000.0,96049000.0,-208359000.0,-276695000.0,-166504000.0,-447000.0,115696000.0,46082000.0,-64801000.0,-33848000.0,225385000.0,-72046000.0
2020-06-16,164.94000244140625,165.0800018310547,158.1840057373047,163.0500030517578,163.0500030517578,5554100,DOCU,1.204599815921266,1.1950935109672838,1.5430849518208771,56500000.0,1685167000.0,1344811000.0,546327000.0,153333000.0,507560000.0,1891138000.0,18000.0,2644000.0,-1137185000.0,23093000.0,194882000.0,-1673000.0,162511000.0,241203000.0,693965000.0,,-1673000.0,278126000.0,943890000.0,255229000.0,294945000.0,414939000.0,250343000.0,465321000.0,28144000.0,-249443000.0,134115000.0,-321489000.0,293171000.0,-70455000.0,-116962000.0,96049000.0,-208359000.0,-276695000.0,-166504000.0,-447000.0,115696000.0,46082000.0,-64801000.0,-33848000.0,225385000.0,-72046000.0
2020-06-17,164.27000427246094,167.8679962158203,160.92999267578125,161.7100067138672,161.7100067138672,6212900,DOCU,1.2490878554632003,1.267825092823274,1.5091830617729465,56500000.0,1685167000.0,1344811000.0,546327000.0,153333000.0,507560000.0,1891138000.0,18000.0,2644000.0,-1137185000.0,23093000.0,194882000.0,-1673000.0,162511000.0,241203000.0,693965000.0,,-1673000.0,278126000.0,943890000.0,255229000.0,294945000.0,414939000.0,250343000.0,465321000.0,28144000.0,-249443000.0,134115000.0,-321489000.0,293171000.0,-70455000.0,-116962000.0,96049000.0,-208359000.0,-276695000.0,-166504000.0,-447000.0,115696000.0,46082000.0,-64801000.0,-33848000.0,225385000.0,-72046000.0
2020-06-18,161.7100067138672,163.60000610351562,160.41000366210938,162.3000030517578,162.3000030517578,5971900,DOCU,1.2386321318502254,1.3070240350837443,1.5091188420845103,56500000.0,1685167000.0,1344811000.0,546327000.0,153333000.0,507560000.0,1891138000.0,18000.0,2644000.0,-1137185000.0,23093000.0,194882000.0,-1673000.0,162511000.0,241203000.0,693965000.0,,-1673000.0,278126000.0,943890000.0,255229000.0,294945000.0,414939000.0,250343000.0,465321000.0,28144000.0,-249443000.0,134115000.0,-321489000.0,293171000.0,-70455000.0,-116962000.0,96049000.0,-208359000.0,-276695000.0,-166504000.0,-447000.0,115696000.0,46082000.0,-64801000.0,-33848000.0,225385000.0,-72046000.0
2020-06-19,163.07000732421875,165.0,160.0,161.4199981689453,161.4199981689453,14150300,DOCU,1.2636600052123008,1.3103705034804916,1.4198983988858491,56500000.0,1685167000.0,1344811000.0,546327000.0,153333000.0,507560000.0,1891138000.0,18000.0,2644000.0,-1137185000.0,23093000.0,194882000.0,-1673000.0,162511000.0,241203000.0,693965000.0,,-1673000.0,278126000.0,943890000.0,255229000.0,294945000.0,414939000.0,250343000.0,465321000.0,28144000.0,-249443000.0,134115000.0,-321489000.0,293171000.0,-70455000.0,-116962000.0,96049000.0,-208359000.0,-276695000.0,-166504000.0,-447000.0,115696000.0,46082000.0,-64801000.0,-33848000.0,225385000.0,-72046000.0
2020-06-22,164.3300018310547,169.85000610351562,163.49000549316406,168.3000030517578,168.3000030517578,5687700,DOCU,1.179382067106213,1.2112299608267088,1.355674388145689,56500000.0,1685167000.0,1344811000.0,546327000.0,153333000.0,507560000.0,1891138000.0,18000.0,2644000.0,-1137185000.0,23093000.0,194882000.0,-1673000.0,162511000.0,241203000.0,693965000.0,,-1673000.0,278126000.0,943890000.0,255229000.0,294945000.0,414939000.0,250343000.0,465321000.0,28144000.0,-249443000.0,134115000.0,-321489000.0,293171000.0,-70455000.0,-116962000.0,96049000.0,-208359000.0,-276695000.0,-166504000.0,-447000.0,115696000.0,46082000.0,-64801000.0,-33848000.0,225385000.0,-72046000.0
2020-06-23,170.33999633789062,171.1999969482422,165.38999938964844,166.8000030517578,166.8000030517578,6113700,DOCU,1.1447841334210926,1.2731414671764518,1.354316485392317,56500000.0,1685167000.0,1344811000.0,546327000.0,153333000.0,507560000.0,1891138000.0,18000.0,2644000.0,-1137185000.0,23093000.0,194882000.0,-1673000.0,162511000.0,241203000.0,693965000.0,,-1673000.0,278126000.0,943890000.0,255229000.0,294945000.0,414939000.0,250343000.0,465321000.0,28144000.0,-249443000.0,134115000.0,-321489000.0,293171000.0,-70455000.0,-116962000.0,96049000.0,-208359000.0,-276695000.0,-166504000.0,-447000.0,115696000.0,46082000.0,-64801000.0,-33848000.0,225385000.0,-72046000.0
2020-06-24,167.41000366210938,172.2100067138672,163.72999572753906,163.91000366210938,163.91000366210938,5546100,DOCU,1.1974254156998234,1.300957847165604,1.3562320668970025,56500000.0,1685167000.0,1344811000.0,546327000.0,153333000.0,507560000.0,1891138000.0,18000.0,2644000.0,-1137185000.0,23093000.0,194882000.0,-1673000.0,162511000.0,241203000.0,693965000.0,,-1673000.0,278126000.0,943890000.0,255229000.0,294945000.0,414939000.0,250343000.0,465321000.0,28144000.0,-249443000.0,134115000.0,-321489000.0,293171000.0,-70455000.0,-116962000.0,96049000.0,-208359000.0,-276695000.0,-166504000.0,-447000.0,115696000.0,46082000.0,-64801000.0,-33848000.0,225385000.0,-72046000.0
2020-06-25,165.0,169.8000030517578,161.6300048828125,168.39999389648438,168.39999389648438,3364900,DOCU,1.1682304207710903,1.264429931076301,1.3207245351732315,56500000.0,1685167000.0,1344811000.0,546327000.0,153333000.0,507560000.0,1891138000.0,18000.0,2644000.0,-1137185000.0,23093000.0,194882000.0,-1673000.0,162511000.0,241203000.0,693965000.0,,-1673000.0,278126000.0,943890000.0,255229000.0,294945000.0,414939000.0,250343000.0,465321000.0,28144000.0,-249443000.0,134115000.0,-321489000.0,293171000.0,-70455000.0,-116962000.0,96049000.0,-208359000.0,-276695000.0,-166504000.0,-447000.0,115696000.0,46082000.0,-64801000.0,-33848000.0,225385000.0,-72046000.0
