Date,Open,High,Low,Close,Adj Close,Volume,ticker,PriceReturn_22days,PriceReturn_66days,PriceReturn_132days,PriceReturn_22days_mean,AdjRet22Day,AdjRet66Day,AdjRet132Day,Intangible Assets,Capital Surplus,Total Liab,Total Stockholder Equity,Minority Interest,Other Current Liab,Total Assets,Common Stock,Other Current Assets,Retained Earnings,Other Liab,Good Will,Treasury Stock,Other Assets,Cash,Total Current Liabilities,Deferred Long Term Asset Charges,Short Long Term Debt,Other Stockholder Equity,Property Plant Equipment,Total Current Assets,Net Tangible Assets,Net Receivables,Long Term Debt,Inventory,Accounts Payable,Long Term Investments,Change To Liabilities,Total Cashflows From Investing Activities,Net Borrowings,Total Cash From Financing Activities,Change To Operating Activities,Issuance Of Stock,Net Income,Change In Cash,Repurchase Of Stock,Effect Of Exchange Rate,Total Cash From Operating Activities,Depreciation,Other Cashflows From Investing Activities,Change To Inventory,Change To Account Receivables,Other Cashflows From Financing Activities,Change To Netincome,Capital Expenditures
2018-03-20,11.640000343322754,11.727499961853027,11.462499618530272,11.505000114440918,11.436141967773438,3052800,TPX,0.916558035648764,1.1327683964460646,1.1714472653670085,0.9892852301876452,-0.0727271945388812,0.0820944497151077,0.0651073961408852,667100000.0,508000000.0,2579300000.0,112500000.0,2200000.0,162700000.0,2694000000.0,1000000.0,16800000.0,1416200000.0,321700000.0,732700000.0,-1812700000.0,231800000.0,41100000.0,576900000.0,23400000.0,72400000.0,-75500000.0,433500000.0,607400000.0,-1287300000.0,313200000.0,1608900000.0,179100000.0,228300000.0,21500000.0,3800000.0,-62100000.0,-142600000.0,-175200000.0,-20100000.0,12800000.0,151400000.0,-23800000.0,-44900000.0,-9400000.0,222900000.0,80700000.0,4500000.0,16300000.0,21000000.0,-500000.0,-56400000.0,-66600000.0
2018-03-21,11.5,11.697500228881836,11.432499885559082,11.5024995803833,11.433656692504885,2397200,TPX,0.9084981488954345,1.1112802190130366,1.159313267147427,0.9886352809649156,-0.0801371320694812,0.0752334032724224,0.0543402035624187,667100000.0,508000000.0,2579300000.0,112500000.0,2200000.0,162700000.0,2694000000.0,1000000.0,16800000.0,1416200000.0,321700000.0,732700000.0,-1812700000.0,231800000.0,41100000.0,576900000.0,23400000.0,72400000.0,-75500000.0,433500000.0,607400000.0,-1287300000.0,313200000.0,1608900000.0,179100000.0,228300000.0,21500000.0,3800000.0,-62100000.0,-142600000.0,-175200000.0,-20100000.0,12800000.0,151400000.0,-23800000.0,-44900000.0,-9400000.0,222900000.0,80700000.0,4500000.0,16300000.0,21000000.0,-500000.0,-56400000.0,-66600000.0
2018-03-22,11.352499961853027,11.600000381469728,11.262499809265137,11.265000343322754,11.197579383850098,3375200,TPX,0.9272080182511402,1.1149578423155515,1.1739901833775594,1.001420944386749,-0.0742129261356088,0.0521848588208406,0.0415977061212973,667100000.0,508000000.0,2579300000.0,112500000.0,2200000.0,162700000.0,2694000000.0,1000000.0,16800000.0,1416200000.0,321700000.0,732700000.0,-1812700000.0,231800000.0,41100000.0,576900000.0,23400000.0,72400000.0,-75500000.0,433500000.0,607400000.0,-1287300000.0,313200000.0,1608900000.0,179100000.0,228300000.0,21500000.0,3800000.0,-62100000.0,-142600000.0,-175200000.0,-20100000.0,12800000.0,151400000.0,-23800000.0,-44900000.0,-9400000.0,222900000.0,80700000.0,4500000.0,16300000.0,21000000.0,-500000.0,-56400000.0,-66600000.0
2018-03-23,11.302499771118164,11.40250015258789,11.010000228881836,11.020000457763672,10.954045295715332,3014400,TPX,0.9632486049066574,1.103901925701991,1.118420978171187,1.0208790000721215,-0.057630395165464,0.0353298031299049,-0.0283975323563689,667100000.0,508000000.0,2579300000.0,112500000.0,2200000.0,162700000.0,2694000000.0,1000000.0,16800000.0,1416200000.0,321700000.0,732700000.0,-1812700000.0,231800000.0,41100000.0,576900000.0,23400000.0,72400000.0,-75500000.0,433500000.0,607400000.0,-1287300000.0,313200000.0,1608900000.0,179100000.0,228300000.0,21500000.0,3800000.0,-62100000.0,-142600000.0,-175200000.0,-20100000.0,12800000.0,151400000.0,-23800000.0,-44900000.0,-9400000.0,222900000.0,80700000.0,4500000.0,16300000.0,21000000.0,-500000.0,-56400000.0,-66600000.0
2018-03-26,11.202500343322754,11.324999809265137,11.03499984741211,11.317500114440918,11.249764442443848,2662400,TPX,0.9646564288786088,1.0821736905332406,1.0686988803968185,1.0055604459985763,-0.0409040171199677,0.0311097758230856,-0.0460121454282074,667100000.0,508000000.0,2579300000.0,112500000.0,2200000.0,162700000.0,2694000000.0,1000000.0,16800000.0,1416200000.0,321700000.0,732700000.0,-1812700000.0,231800000.0,41100000.0,576900000.0,23400000.0,72400000.0,-75500000.0,433500000.0,607400000.0,-1287300000.0,313200000.0,1608900000.0,179100000.0,228300000.0,21500000.0,3800000.0,-62100000.0,-142600000.0,-175200000.0,-20100000.0,12800000.0,151400000.0,-23800000.0,-44900000.0,-9400000.0,222900000.0,80700000.0,4500000.0,16300000.0,21000000.0,-500000.0,-56400000.0,-66600000.0
2018-03-27,11.34749984741211,11.380000114440918,11.052499771118164,11.13249969482422,11.06587028503418,2542000,TPX,0.9863014359749198,1.0790479105876327,1.20503048846175,1.0208143643040246,-0.0345129283291048,0.0113150979804146,0.0717559460274657,667100000.0,508000000.0,2579300000.0,112500000.0,2200000.0,162700000.0,2694000000.0,1000000.0,16800000.0,1416200000.0,321700000.0,732700000.0,-1812700000.0,231800000.0,41100000.0,576900000.0,23400000.0,72400000.0,-75500000.0,433500000.0,607400000.0,-1287300000.0,313200000.0,1608900000.0,179100000.0,228300000.0,21500000.0,3800000.0,-62100000.0,-142600000.0,-175200000.0,-20100000.0,12800000.0,151400000.0,-23800000.0,-44900000.0,-9400000.0,222900000.0,80700000.0,4500000.0,16300000.0,21000000.0,-500000.0,-56400000.0,-66600000.0
2018-03-28,11.13249969482422,11.329999923706056,11.032500267028809,11.170000076293944,11.103147506713867,2553600,TPX,1.001566674631741,1.0816919467598611,1.1483884810247702,1.0137855361542834,-0.0122188615225422,0.010065663545387,0.0258790161418214,667100000.0,508000000.0,2579300000.0,112500000.0,2200000.0,162700000.0,2694000000.0,1000000.0,16800000.0,1416200000.0,321700000.0,732700000.0,-1812700000.0,231800000.0,41100000.0,576900000.0,23400000.0,72400000.0,-75500000.0,433500000.0,607400000.0,-1287300000.0,313200000.0,1608900000.0,179100000.0,228300000.0,21500000.0,3800000.0,-62100000.0,-142600000.0,-175200000.0,-20100000.0,12800000.0,151400000.0,-23800000.0,-44900000.0,-9400000.0,222900000.0,80700000.0,4500000.0,16300000.0,21000000.0,-500000.0,-56400000.0,-66600000.0
2018-03-29,11.229999542236328,11.412500381469728,11.13249969482422,11.322500228881836,11.254734992980955,3074000,TPX,0.9788032736669112,1.0867741196099292,1.1254139641374428,1.0027391855749308,-0.0239359119080195,0.0295708311800062,0.0250720081933462,667100000.0,508000000.0,2579300000.0,112500000.0,2200000.0,162700000.0,2694000000.0,1000000.0,16800000.0,1416200000.0,321700000.0,732700000.0,-1812700000.0,231800000.0,41100000.0,576900000.0,23400000.0,72400000.0,-75500000.0,433500000.0,607400000.0,-1287300000.0,313200000.0,1608900000.0,179100000.0,228300000.0,21500000.0,3800000.0,-62100000.0,-142600000.0,-175200000.0,-20100000.0,12800000.0,151400000.0,-23800000.0,-44900000.0,-9400000.0,222900000.0,80700000.0,4500000.0,16300000.0,21000000.0,-500000.0,-56400000.0,-66600000.0
2018-04-02,11.31999969482422,11.34749984741211,10.869999885559082,11.107500076293944,11.041021347045898,3062800,TPX,0.9995498969971538,1.1393202244036849,1.159126656791062,1.0209426799016277,-0.0213927829044736,0.0480443481566468,0.0369337786088426,667100000.0,508000000.0,2579300000.0,112500000.0,2200000.0,162700000.0,2694000000.0,1000000.0,16800000.0,1416200000.0,321700000.0,732700000.0,-1812700000.0,231800000.0,41100000.0,576900000.0,23400000.0,72400000.0,-75500000.0,433500000.0,607400000.0,-1287300000.0,313200000.0,1608900000.0,179100000.0,228300000.0,21500000.0,3800000.0,-62100000.0,-142600000.0,-175200000.0,-20100000.0,12800000.0,151400000.0,-23800000.0,-44900000.0,-9400000.0,222900000.0,80700000.0,4500000.0,16300000.0,21000000.0,-500000.0,-56400000.0,-66600000.0
2018-04-03,11.167499542236328,11.317500114440918,11.074999809265137,11.220000267028809,11.15284824371338,3030400,TPX,1.0182709828092584,1.145053417348113,1.1270053577678396,1.0073860021346626,0.0108849806745958,0.0563725659718605,0.0233901091931167,667100000.0,508000000.0,2579300000.0,112500000.0,2200000.0,162700000.0,2694000000.0,1000000.0,16800000.0,1416200000.0,321700000.0,732700000.0,-1812700000.0,231800000.0,41100000.0,576900000.0,23400000.0,72400000.0,-75500000.0,433500000.0,607400000.0,-1287300000.0,313200000.0,1608900000.0,179100000.0,228300000.0,21500000.0,3800000.0,-62100000.0,-142600000.0,-175200000.0,-20100000.0,12800000.0,151400000.0,-23800000.0,-44900000.0,-9400000.0,222900000.0,80700000.0,4500000.0,16300000.0,21000000.0,-500000.0,-56400000.0,-66600000.0
2018-04-04,11.125,11.557499885559082,11.09000015258789,11.462499618530272,11.393895149230955,3426800,TPX,0.9552890532766012,1.131297821737262,1.0569248533044735,1.0086288213636454,-0.0533397680870442,0.0469772722266799,-0.0003757762238707,667100000.0,508000000.0,2579300000.0,112500000.0,2200000.0,162700000.0,2694000000.0,1000000.0,16800000.0,1416200000.0,321700000.0,732700000.0,-1812700000.0,231800000.0,41100000.0,576900000.0,23400000.0,72400000.0,-75500000.0,433500000.0,607400000.0,-1287300000.0,313200000.0,1608900000.0,179100000.0,228300000.0,21500000.0,3800000.0,-62100000.0,-142600000.0,-175200000.0,-20100000.0,12800000.0,151400000.0,-23800000.0,-44900000.0,-9400000.0,222900000.0,80700000.0,4500000.0,16300000.0,21000000.0,-500000.0,-56400000.0,-66600000.0
2018-04-05,11.510000228881836,11.582500457763672,11.357500076293944,11.425000190734863,11.356621742248535,1711200,TPX,0.9663018533069552,1.036542637850081,1.0509845207717217,1.0070075641703935,-0.0407057108634383,-0.0409584318482929,0.0208304781803261,667100000.0,508000000.0,2579300000.0,112500000.0,2200000.0,162700000.0,2694000000.0,1000000.0,16800000.0,1416200000.0,321700000.0,732700000.0,-1812700000.0,231800000.0,41100000.0,576900000.0,23400000.0,72400000.0,-75500000.0,433500000.0,607400000.0,-1287300000.0,313200000.0,1608900000.0,179100000.0,228300000.0,21500000.0,3800000.0,-62100000.0,-142600000.0,-175200000.0,-20100000.0,12800000.0,151400000.0,-23800000.0,-44900000.0,-9400000.0,222900000.0,80700000.0,4500000.0,16300000.0,21000000.0,-500000.0,-56400000.0,-66600000.0
2018-04-06,11.324999809265137,11.484999656677246,11.06999969482422,11.1899995803833,11.123027801513672,1790400,TPX,1.003127748998143,1.1065682728961,1.0681412014054292,1.0294048035181318,-0.0262770545199888,0.0139968620057933,0.005214472729105,667100000.0,508000000.0,2579300000.0,112500000.0,2200000.0,162700000.0,2694000000.0,1000000.0,16800000.0,1416200000.0,321700000.0,732700000.0,-1812700000.0,231800000.0,41100000.0,576900000.0,23400000.0,72400000.0,-75500000.0,433500000.0,607400000.0,-1287300000.0,313200000.0,1608900000.0,179100000.0,228300000.0,21500000.0,3800000.0,-62100000.0,-142600000.0,-175200000.0,-20100000.0,12800000.0,151400000.0,-23800000.0,-44900000.0,-9400000.0,222900000.0,80700000.0,4500000.0,16300000.0,21000000.0,-500000.0,-56400000.0,-66600000.0
2018-04-09,11.289999961853027,11.335000038146973,11.039999961853027,11.05500030517578,10.988835334777832,1940400,TPX,1.0192220889868102,1.1203075270409208,1.081185031645122,1.0371214117684873,-0.017899322781677,0.0211317666057169,0.0192529748864798,667100000.0,508000000.0,2579300000.0,112500000.0,2200000.0,162700000.0,2694000000.0,1000000.0,16800000.0,1416200000.0,321700000.0,732700000.0,-1812700000.0,231800000.0,41100000.0,576900000.0,23400000.0,72400000.0,-75500000.0,433500000.0,607400000.0,-1287300000.0,313200000.0,1608900000.0,179100000.0,228300000.0,21500000.0,3800000.0,-62100000.0,-142600000.0,-175200000.0,-20100000.0,12800000.0,151400000.0,-23800000.0,-44900000.0,-9400000.0,222900000.0,80700000.0,4500000.0,16300000.0,21000000.0,-500000.0,-56400000.0,-66600000.0
2018-04-10,11.197500228881836,11.345000267028809,11.087499618530272,11.202500343322754,11.135452270507812,3839600,TPX,1.03191257760975,1.156438286289024,1.083017253310276,1.029383087600204,0.002529490009546,0.0742122311073938,0.0130963619386412,667100000.0,508000000.0,2579300000.0,112500000.0,2200000.0,162700000.0,2694000000.0,1000000.0,16800000.0,1416200000.0,321700000.0,732700000.0,-1812700000.0,231800000.0,41100000.0,576900000.0,23400000.0,72400000.0,-75500000.0,433500000.0,607400000.0,-1287300000.0,313200000.0,1608900000.0,179100000.0,228300000.0,21500000.0,3800000.0,-62100000.0,-142600000.0,-175200000.0,-20100000.0,12800000.0,151400000.0,-23800000.0,-44900000.0,-9400000.0,222900000.0,80700000.0,4500000.0,16300000.0,21000000.0,-500000.0,-56400000.0,-66600000.0
2018-04-11,11.145000457763672,11.3100004196167,11.087499618530272,11.135000228881836,11.068357467651367,1667200,TPX,1.0844184747666168,1.1596318081298196,1.102379766214309,1.0343834471238158,0.0500350276428009,0.0776595737279464,0.0321543178121059,667100000.0,508000000.0,2579300000.0,112500000.0,2200000.0,162700000.0,2694000000.0,1000000.0,16800000.0,1416200000.0,321700000.0,732700000.0,-1812700000.0,231800000.0,41100000.0,576900000.0,23400000.0,72400000.0,-75500000.0,433500000.0,607400000.0,-1287300000.0,313200000.0,1608900000.0,179100000.0,228300000.0,21500000.0,3800000.0,-62100000.0,-142600000.0,-175200000.0,-20100000.0,12800000.0,151400000.0,-23800000.0,-44900000.0,-9400000.0,222900000.0,80700000.0,4500000.0,16300000.0,21000000.0,-500000.0,-56400000.0,-66600000.0
2018-04-12,11.172499656677246,11.177499771118164,11.022500038146973,11.032500267028809,10.966470718383787,3938800,TPX,1.1151143151275684,1.2005437258210978,1.0994787627428677,1.0271557935683588,0.0879585215592095,0.1196437919653958,0.0510164457320605,667100000.0,508000000.0,2579300000.0,112500000.0,2200000.0,162700000.0,2694000000.0,1000000.0,16800000.0,1416200000.0,321700000.0,732700000.0,-1812700000.0,231800000.0,41100000.0,576900000.0,23400000.0,72400000.0,-75500000.0,433500000.0,607400000.0,-1287300000.0,313200000.0,1608900000.0,179100000.0,228300000.0,21500000.0,3800000.0,-62100000.0,-142600000.0,-175200000.0,-20100000.0,12800000.0,151400000.0,-23800000.0,-44900000.0,-9400000.0,222900000.0,80700000.0,4500000.0,16300000.0,21000000.0,-500000.0,-56400000.0,-66600000.0
2018-04-13,11.107500076293944,11.135000228881836,10.989999771118164,11.0,10.934164047241213,3233600,TPX,1.1327272495744112,1.1838637133151833,1.0881819772388028,1.0272560919411189,0.1054711576332925,0.095514094787334,0.0433179093226152,667100000.0,508000000.0,2579300000.0,112500000.0,2200000.0,162700000.0,2694000000.0,1000000.0,16800000.0,1416200000.0,321700000.0,732700000.0,-1812700000.0,231800000.0,41100000.0,576900000.0,23400000.0,72400000.0,-75500000.0,433500000.0,607400000.0,-1287300000.0,313200000.0,1608900000.0,179100000.0,228300000.0,21500000.0,3800000.0,-62100000.0,-142600000.0,-175200000.0,-20100000.0,12800000.0,151400000.0,-23800000.0,-44900000.0,-9400000.0,222900000.0,80700000.0,4500000.0,16300000.0,21000000.0,-500000.0,-56400000.0,-66600000.0
2018-04-16,10.5625,10.892499923706056,10.422499656677246,10.852499961853027,10.78754711151123,5865600,TPX,1.1596406261451224,1.2494817029264655,1.1137986854690196,1.0235757079403338,0.1360649182047886,0.170401276067559,0.0830441272451536,667100000.0,508000000.0,2579300000.0,112500000.0,2200000.0,162700000.0,2694000000.0,1000000.0,16800000.0,1416200000.0,321700000.0,732700000.0,-1812700000.0,231800000.0,41100000.0,576900000.0,23400000.0,72400000.0,-75500000.0,433500000.0,607400000.0,-1287300000.0,313200000.0,1608900000.0,179100000.0,228300000.0,21500000.0,3800000.0,-62100000.0,-142600000.0,-175200000.0,-20100000.0,12800000.0,151400000.0,-23800000.0,-44900000.0,-9400000.0,222900000.0,80700000.0,4500000.0,16300000.0,21000000.0,-500000.0,-56400000.0,-66600000.0
2018-04-17,10.887499809265137,11.119999885559082,10.869999885559082,10.920000076293944,10.854643821716309,3760800,TPX,1.153846201154656,1.235805754723786,1.1204211697517792,1.014767811419326,0.13907838973533,0.1719323579502525,0.1069972611289871,667100000.0,508000000.0,2579300000.0,112500000.0,2200000.0,162700000.0,2694000000.0,1000000.0,16800000.0,1416200000.0,321700000.0,732700000.0,-1812700000.0,231800000.0,41100000.0,576900000.0,23400000.0,72400000.0,-75500000.0,433500000.0,607400000.0,-1287300000.0,313200000.0,1608900000.0,179100000.0,228300000.0,21500000.0,3800000.0,-62100000.0,-142600000.0,-175200000.0,-20100000.0,12800000.0,151400000.0,-23800000.0,-44900000.0,-9400000.0,222900000.0,80700000.0,4500000.0,16300000.0,21000000.0,-500000.0,-56400000.0,-66600000.0
2018-04-18,10.949999809265137,11.077500343322754,10.8149995803833,10.822500228881836,10.757726669311523,2580000,TPX,1.1545391458768717,1.217833329521376,1.060060048080307,1.0120135674144035,0.1425255784624679,0.1560525078510664,0.08002860588703,667100000.0,508000000.0,2579300000.0,112500000.0,2200000.0,162700000.0,2694000000.0,1000000.0,16800000.0,1416200000.0,321700000.0,732700000.0,-1812700000.0,231800000.0,41100000.0,576900000.0,23400000.0,72400000.0,-75500000.0,433500000.0,607400000.0,-1287300000.0,313200000.0,1608900000.0,179100000.0,228300000.0,21500000.0,3800000.0,-62100000.0,-142600000.0,-175200000.0,-20100000.0,12800000.0,151400000.0,-23800000.0,-44900000.0,-9400000.0,222900000.0,80700000.0,4500000.0,16300000.0,21000000.0,-500000.0,-56400000.0,-66600000.0
2018-04-19,10.664999961853027,10.664999961853027,10.380000114440918,10.582500457763672,10.519164085388184,4002000,TPX,1.1977320692941151,1.2069453677980422,1.1131584604116194,1.024856428629928,0.1728756406641871,0.1453175790262166,0.1115799689062402,667100000.0,508000000.0,2579300000.0,112500000.0,2200000.0,162700000.0,2694000000.0,1000000.0,16800000.0,1416200000.0,321700000.0,732700000.0,-1812700000.0,231800000.0,41100000.0,576900000.0,23400000.0,72400000.0,-75500000.0,433500000.0,607400000.0,-1287300000.0,313200000.0,1608900000.0,179100000.0,228300000.0,21500000.0,3800000.0,-62100000.0,-142600000.0,-175200000.0,-20100000.0,12800000.0,151400000.0,-23800000.0,-44900000.0,-9400000.0,222900000.0,80700000.0,4500000.0,16300000.0,21000000.0,-500000.0,-56400000.0,-66600000.0
2018-04-20,10.574999809265137,10.619999885559082,10.40999984741211,10.545000076293944,10.481887817382812,3669200,TPX,1.1652441767196893,1.1851588236835475,1.078473260440125,1.0270315688040224,0.1382126079156669,0.1081232858851444,0.0862612338419867,667100000.0,508000000.0,2579300000.0,112500000.0,2200000.0,162700000.0,2694000000.0,1000000.0,16800000.0,1416200000.0,321700000.0,732700000.0,-1812700000.0,231800000.0,41100000.0,576900000.0,23400000.0,72400000.0,-75500000.0,433500000.0,607400000.0,-1287300000.0,313200000.0,1608900000.0,179100000.0,228300000.0,21500000.0,3800000.0,-62100000.0,-142600000.0,-175200000.0,-20100000.0,12800000.0,151400000.0,-23800000.0,-44900000.0,-9400000.0,222900000.0,80700000.0,4500000.0,16300000.0,21000000.0,-500000.0,-56400000.0,-66600000.0
2018-04-23,10.56999969482422,10.640000343322754,10.375,10.449999809265137,10.387455940246582,3608000,TPX,1.1602870978128337,1.161483292794543,1.0499999219613374,1.0289721591416667,0.1313149386711669,0.0809504042982305,0.0610484596358048,667100000.0,508000000.0,2579300000.0,112500000.0,2200000.0,162700000.0,2694000000.0,1000000.0,16800000.0,1416200000.0,321700000.0,732700000.0,-1812700000.0,231800000.0,41100000.0,576900000.0,23400000.0,72400000.0,-75500000.0,433500000.0,607400000.0,-1287300000.0,313200000.0,1608900000.0,179100000.0,228300000.0,21500000.0,3800000.0,-62100000.0,-142600000.0,-175200000.0,-20100000.0,12800000.0,151400000.0,-23800000.0,-44900000.0,-9400000.0,222900000.0,80700000.0,4500000.0,16300000.0,21000000.0,-500000.0,-56400000.0,-66600000.0
2018-04-24,10.539999961853027,10.725000381469728,10.425000190734863,10.44499969482422,10.382485389709473,2484400,TPX,1.161560693774356,1.1483964333035572,1.1093825794021674,1.0406249194487622,0.1209357743255936,0.0680291674232209,0.0886055641913707,667100000.0,508000000.0,2579300000.0,112500000.0,2200000.0,162700000.0,2694000000.0,1000000.0,16800000.0,1416200000.0,321700000.0,732700000.0,-1812700000.0,231800000.0,41100000.0,576900000.0,23400000.0,72400000.0,-75500000.0,433500000.0,607400000.0,-1287300000.0,313200000.0,1608900000.0,179100000.0,228300000.0,21500000.0,3800000.0,-62100000.0,-142600000.0,-175200000.0,-20100000.0,12800000.0,151400000.0,-23800000.0,-44900000.0,-9400000.0,222900000.0,80700000.0,4500000.0,16300000.0,21000000.0,-500000.0,-56400000.0,-66600000.0
2018-04-25,10.327500343322754,10.704999923706056,10.274999618530272,10.614999771118164,10.551468849182127,3367200,TPX,1.122232729758098,1.1462552886532986,1.0883184651650484,1.03953065299256,0.0827020767655382,0.0761773113934094,0.0570614630821864,667100000.0,508000000.0,2579300000.0,112500000.0,2200000.0,162700000.0,2694000000.0,1000000.0,16800000.0,1416200000.0,321700000.0,732700000.0,-1812700000.0,231800000.0,41100000.0,576900000.0,23400000.0,72400000.0,-75500000.0,433500000.0,607400000.0,-1287300000.0,313200000.0,1608900000.0,179100000.0,228300000.0,21500000.0,3800000.0,-62100000.0,-142600000.0,-175200000.0,-20100000.0,12800000.0,151400000.0,-23800000.0,-44900000.0,-9400000.0,222900000.0,80700000.0,4500000.0,16300000.0,21000000.0,-500000.0,-56400000.0,-66600000.0
2018-04-26,10.619999885559082,10.99250030517578,10.494999885559082,10.917499542236328,10.852157592773438,4339600,TPX,1.1110603171791054,1.1190749493466745,1.070987068462487,1.0247521280151235,0.0863081891639818,0.0474740052928808,0.0299619052202215,667100000.0,508000000.0,2579300000.0,112500000.0,2200000.0,162700000.0,2694000000.0,1000000.0,16800000.0,1416200000.0,321700000.0,732700000.0,-1812700000.0,231800000.0,41100000.0,576900000.0,23400000.0,72400000.0,-75500000.0,433500000.0,607400000.0,-1287300000.0,313200000.0,1608900000.0,179100000.0,228300000.0,21500000.0,3800000.0,-62100000.0,-142600000.0,-175200000.0,-20100000.0,12800000.0,151400000.0,-23800000.0,-44900000.0,-9400000.0,222900000.0,80700000.0,4500000.0,16300000.0,21000000.0,-500000.0,-56400000.0,-66600000.0
2018-04-27,10.914999961853027,11.03499984741211,10.852499961853027,10.979999542236328,10.914283752441406,3524000,TPX,1.0783242995560471,1.1031421677011122,1.148679500362446,1.0380132315445008,0.0403110680115463,0.0341871807682307,0.1109075134684369,667100000.0,508000000.0,2579300000.0,112500000.0,2200000.0,162700000.0,2694000000.0,1000000.0,16800000.0,1416200000.0,321700000.0,732700000.0,-1812700000.0,231800000.0,41100000.0,576900000.0,23400000.0,72400000.0,-75500000.0,433500000.0,607400000.0,-1287300000.0,313200000.0,1608900000.0,179100000.0,228300000.0,21500000.0,3800000.0,-62100000.0,-142600000.0,-175200000.0,-20100000.0,12800000.0,151400000.0,-23800000.0,-44900000.0,-9400000.0,222900000.0,80700000.0,4500000.0,16300000.0,21000000.0,-500000.0,-56400000.0,-66600000.0
2018-04-30,11.074999809265137,11.375,10.96500015258789,11.1875,11.120542526245115,9347600,TPX,1.0308379386752156,1.0871508603146254,1.0905027076340137,1.0376551498532594,-0.0068172111780437,0.0006614054845552,0.0421747731782407,667100000.0,508000000.0,2579300000.0,112500000.0,2200000.0,162700000.0,2694000000.0,1000000.0,16800000.0,1416200000.0,321700000.0,732700000.0,-1812700000.0,231800000.0,41100000.0,576900000.0,23400000.0,72400000.0,-75500000.0,433500000.0,607400000.0,-1287300000.0,313200000.0,1608900000.0,179100000.0,228300000.0,21500000.0,3800000.0,-62100000.0,-142600000.0,-175200000.0,-20100000.0,12800000.0,151400000.0,-23800000.0,-44900000.0,-9400000.0,222900000.0,80700000.0,4500000.0,16300000.0,21000000.0,-500000.0,-56400000.0,-66600000.0
2018-05-01,11.135000228881836,11.192500114440918,10.707500457763672,11.082500457763672,11.0161714553833,7484800,TPX,1.0378974890516588,1.129257824210675,1.1132414353960205,1.0446815749675655,-0.0067840859159067,0.0426781533852715,0.0614071654923351,667100000.0,508000000.0,2579300000.0,112500000.0,2200000.0,162700000.0,2694000000.0,1000000.0,16800000.0,1416200000.0,321700000.0,732700000.0,-1812700000.0,231800000.0,41100000.0,576900000.0,23400000.0,72400000.0,-75500000.0,433500000.0,607400000.0,-1287300000.0,313200000.0,1608900000.0,179100000.0,228300000.0,21500000.0,3800000.0,-62100000.0,-142600000.0,-175200000.0,-20100000.0,12800000.0,151400000.0,-23800000.0,-44900000.0,-9400000.0,222900000.0,80700000.0,4500000.0,16300000.0,21000000.0,-500000.0,-56400000.0,-66600000.0
2018-05-02,11.02750015258789,11.25749969482422,11.010000228881836,11.102499961853027,11.036051750183104,4450400,TPX,1.0643998486364536,1.1853185482822148,1.1074082328254098,1.0548014599130375,0.0095983887234161,0.0883862534715558,0.0309569900278792,667100000.0,508000000.0,2579300000.0,112500000.0,2200000.0,162700000.0,2694000000.0,1000000.0,16800000.0,1416200000.0,321700000.0,732700000.0,-1812700000.0,231800000.0,41100000.0,576900000.0,23400000.0,72400000.0,-75500000.0,433500000.0,607400000.0,-1287300000.0,313200000.0,1608900000.0,179100000.0,228300000.0,21500000.0,3800000.0,-62100000.0,-142600000.0,-175200000.0,-20100000.0,12800000.0,151400000.0,-23800000.0,-44900000.0,-9400000.0,222900000.0,80700000.0,4500000.0,16300000.0,21000000.0,-500000.0,-56400000.0,-66600000.0
2018-05-03,12.047499656677246,12.172499656677246,11.199999809265137,11.425000190734863,11.356621742248535,9352400,TPX,1.051203444057123,1.1947482596354586,1.0722100024344403,1.0605317444062077,-0.0093283003490847,0.0919024943660347,-0.0034735613155969,667100000.0,508000000.0,2579300000.0,112500000.0,2200000.0,162700000.0,2694000000.0,1000000.0,16800000.0,1416200000.0,321700000.0,732700000.0,-1812700000.0,231800000.0,41100000.0,576900000.0,23400000.0,72400000.0,-75500000.0,433500000.0,607400000.0,-1287300000.0,313200000.0,1608900000.0,179100000.0,228300000.0,21500000.0,3800000.0,-62100000.0,-142600000.0,-175200000.0,-20100000.0,12800000.0,151400000.0,-23800000.0,-44900000.0,-9400000.0,222900000.0,80700000.0,4500000.0,16300000.0,21000000.0,-500000.0,-56400000.0,-66600000.0
2018-05-04,11.25,11.300000190734863,10.927499771118164,10.949999809265137,10.8844633102417,7122000,TPX,1.1296804301900951,1.2924658116965928,1.0954338170398856,1.056267554793551,0.0734128753965441,0.2048147882087905,0.0444370811159016,667100000.0,508000000.0,2579300000.0,112500000.0,2200000.0,162700000.0,2694000000.0,1000000.0,16800000.0,1416200000.0,321700000.0,732700000.0,-1812700000.0,231800000.0,41100000.0,576900000.0,23400000.0,72400000.0,-75500000.0,433500000.0,607400000.0,-1287300000.0,313200000.0,1608900000.0,179100000.0,228300000.0,21500000.0,3800000.0,-62100000.0,-142600000.0,-175200000.0,-20100000.0,12800000.0,151400000.0,-23800000.0,-44900000.0,-9400000.0,222900000.0,80700000.0,4500000.0,16300000.0,21000000.0,-500000.0,-56400000.0,-66600000.0
