Date,Open,High,Low,Close,Adj Close,Volume,ticker,PriceReturn_22days,PriceReturn_66days,PriceReturn_132days,PriceReturn_22days_mean,AdjRet22Day,AdjRet66Day,AdjRet132Day,Intangible Assets,Capital Surplus,Total Liab,Total Stockholder Equity,Minority Interest,Deferred Long Term Liab,Other Current Liab,Total Assets,Common Stock,Other Current Assets,Other Liab,Treasury Stock,Other Assets,Cash,Total Current Liabilities,Other Stockholder Equity,Property Plant Equipment,Total Current Assets,Net Tangible Assets,Net Receivables,Long Term Debt,Accounts Payable,Change To Liabilities,Total Cashflows From Investing Activities,Net Borrowings,Total Cash From Financing Activities,Change To Operating Activities,Issuance Of Stock,Net Income,Change In Cash,Repurchase Of Stock,Total Cash From Operating Activities,Depreciation,Dividends Paid,Change To Account Receivables,Other Cashflows From Financing Activities,Change To Netincome,Capital Expenditures,Other Cashflows From Investing Activities
2017-11-03,30.01000022888184,30.309999465942383,29.8799991607666,30.15999984741211,27.91741371154785,463600,REXR,1.0043105153358682,0.9126562461035618,1.0370922809787546,1.0262436118253355,-0.0219330964894675,-0.1129801594641907,-0.0707180377106115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-06,30.18000030517578,30.450000762939453,30.170000076293945,30.32999992370605,28.07477569580078,239000,REXR,0.9973624367733503,0.9105227243637388,1.0296132932697468,1.0311845275729687,-0.0338220907996184,-0.1255882048387055,-0.0761149910663598,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-07,30.21999931335449,30.63999938964844,30.100000381469727,30.100000381469727,27.86187744140625,331600,REXR,1.0279070251418982,0.9238238763694196,1.040838333453818,1.0414917955670933,-0.013584770425195,-0.1220859336582463,-0.070988025641252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-08,30.15999984741211,30.36000061035156,30.0,30.209999084472656,27.963701248168945,333900,REXR,1.0165506755219773,0.9211253395309864,1.0387210096314496,1.0390384642435906,-0.0224877887216132,-0.1398794235667522,-0.075932295769902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-09,30.190000534057617,30.56999969482422,30.07999992370605,30.280000686645508,28.02849006652832,250300,REXR,1.0171731189402438,0.9306121176854631,1.0316474289453943,1.0401272810196784,-0.0229541620794346,-0.1449627350486291,-0.0810315638809291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-10,30.06999969482422,30.459999084472656,30.030000686645508,30.059999465942383,27.824853897094727,205400,REXR,1.0239519689733585,0.9340797657729304,1.0539900743318058,1.0393664161720684,-0.0154144471987098,-0.1418134828674874,-0.0593478860231222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-13,30.13999938964844,30.3700008392334,29.959999084472656,30.36000061035156,28.1025447845459,311700,REXR,1.011528301506459,0.8973756784303223,1.0379164897212383,1.0305050740272153,-0.0189767725207563,-0.1692915363359984,-0.0737160711093685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-14,30.36000061035156,30.479999542236328,30.190000534057617,30.309999465942383,28.056264877319336,234200,REXR,1.0089078105175526,0.8918931854059838,1.0462970925784811,1.043144349882203,-0.0342365393646504,-0.1730475970368384,-0.0673551282597697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-15,30.190000534057617,30.290000915527344,29.76000022888184,29.770000457763672,27.55641365051269,330500,REXR,1.03459858825373,0.9208991010692024,1.0622209507986056,1.0570826794517585,-0.0224840911980284,-0.1470506172043947,-0.0484071486320423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-16,29.84000015258789,30.459999084472656,29.770000457763672,30.38999938964844,28.130311965942383,384000,REXR,0.97466285291576,0.9169922672889268,1.0498615950153187,1.0412088647392546,-0.0665460118234945,-0.1534869450486913,-0.0623531157478294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-17,30.21999931335449,30.290000915527344,29.979999542236328,30.190000534057617,27.945186614990234,470100,REXR,0.9725076078438224,0.9214027453897348,1.046773786891371,1.0392013474275237,-0.0666937395837012,-0.1539183022892306,-0.0531655850263048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-20,30.170000076293945,30.540000915527344,30.07999992370605,30.43000030517578,28.167341232299805,469800,REXR,0.9562930129263,0.8943206093203192,1.0458243642129743,1.0381241126825425,-0.0818310997562424,-0.1633889513085394,-0.0613435875761574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-21,30.59000015258789,31.11000061035156,30.479999542236328,30.950000762939453,28.64867210388184,705200,REXR,0.943780407059714,0.8766972777577862,1.0390290246671887,1.03199537924298,-0.0882149721832661,-0.1659042620456605,-0.0665404405522158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-22,30.8799991607666,31.049999237060547,30.690000534057617,30.989999771118164,28.685699462890625,377400,REXR,0.946756914826277,0.8820513328574331,1.0321438754091872,1.0328322263084138,-0.0860753114821367,-0.1524523134609465,-0.0774801632868231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-24,31.1200008392334,31.709999084472656,31.06999969482422,31.520000457763672,29.176294326782227,893300,REXR,0.9330582035527606,0.8684951428669861,1.007093322444768,1.032019884081241,-0.09896168052848,-0.1742158791277225,-0.1099317490444682,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-27,31.549999237060547,31.670000076293945,31.32999992370605,31.520000457763672,29.176294326782227,572700,REXR,0.9344929498565744,0.8822048246621299,0.9984365338040728,1.0369551897736955,-0.1024622399171213,-0.1748264121282383,-0.1186309616817267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-28,31.540000915527344,31.63999938964844,31.280000686645508,31.459999084472656,29.12075424194336,469700,REXR,0.9314836809984396,0.8851650632559196,0.9971283749928443,1.020376345675996,-0.0888926646775564,-0.1682481164974647,-0.1142708750382903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-29,31.40999984741211,31.63999938964844,30.959999084472656,31.049999237060547,28.74123954772949,394600,REXR,0.9392523051278456,0.9097995731147648,1.004436352019257,1.026253639124301,-0.0870013339964552,-0.144253781540445,-0.1078479114229602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-30,31.13999938964844,31.40999984741211,30.96999931335449,31.3700008392334,29.03744506835937,946200,REXR,0.922623407906892,0.9024411087137244,1.0009555974310012,1.0246409570196735,-0.1020175491127814,-0.1469840737601239,-0.1098461045029339,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-01,31.36000061035156,31.57999992370605,30.76000022888184,31.34000015258789,29.00967597961425,524200,REXR,0.914207341829162,0.9106801210433664,1.0041710978554417,1.029880242563007,-0.1156729007338449,-0.1575601546479752,-0.104992832812949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-04,31.40999984741211,31.64999961853028,30.920000076293945,31.020000457763672,28.71347045898437,574800,REXR,0.9297936751965974,0.9229904249518804,1.0262585783779707,1.036157586789428,-0.1063639115928305,-0.1476208730016782,-0.0911521440771392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-05,30.979999542236328,31.1299991607666,29.88999938964844,29.979999542236328,27.75080108642578,457700,REXR,0.9744507200703368,0.9519918055794968,1.0439931180724005,1.0465343935592823,-0.0720836734889455,-0.1194178494457095,-0.0810320909824633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-06,30.01000022888184,30.3799991607666,29.76000022888184,30.290000915527344,28.03775215148925,424900,REXR,0.9638142058116622,0.9425803938092732,1.0453195565099715,1.048372731047773,-0.0845585252361108,-0.1265589507770501,-0.0826627985710743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-07,30.290000915527344,30.520000457763672,30.18000030517578,30.25,28.0007266998291,515600,REXR,0.9454878922267004,0.9368503475201194,1.0356770520239678,1.0387885930282448,-0.0933007008015444,-0.1201684653886546,-0.0789339507590389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-08,30.3700008392334,30.940000534057617,30.270000457763672,30.940000534057617,28.639419555664062,424000,REXR,0.9240776610317047,0.922128849339314,1.0298921686833646,1.0447156071702373,-0.1206379461385325,-0.1348531879519705,-0.0839336990209043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-11,30.90999984741211,31.049999237060547,30.63999938964844,30.709999084472656,28.4265193939209,347500,REXR,0.9287077563311028,0.929362292528632,1.0280621239729806,1.0484619827112251,-0.1197542263801223,-0.1152612273060189,-0.0763890674679386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-12,30.700000762939453,31.0,30.5,30.799999237060547,28.50982666015625,465000,REXR,0.9354562277218184,0.9312146091349912,1.0257142398390084,1.0415757419863072,-0.1061195142644888,-0.1175725977136018,-0.0817822320904264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-13,30.71999931335449,31.1200008392334,30.71999931335449,30.780000686645508,28.49131393432617,400400,REXR,0.949450362151915,0.9305137875063918,1.018828927219763,1.0495576207370112,-0.1001072585850961,-0.1183620046489974,-0.0716652843183374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-14,30.88999938964844,30.93000030517578,30.61000061035156,30.709999084472656,28.4265193939209,439200,REXR,0.9267442819335328,0.9296894599811336,1.0283910359607085,1.0539026313731312,-0.1271583494395984,-0.1010370327537415,-0.0720611283509566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-15,30.5,30.90999984741211,30.280000686645508,30.57999992370605,28.30618476867676,1746600,REXR,0.9461299154285816,0.9139237899725434,1.0337544463351294,1.0520989179928428,-0.1059690025642612,-0.0867994076402278,-0.04008011523647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-18,30.420000076293945,31.040000915527344,30.420000076293945,30.799999237060547,28.50982666015625,543100,REXR,0.9599276393958532,0.9214260578456662,1.0408820688067992,1.049480051520865,-0.0895524121250118,-0.0944674305613185,-0.0305103071066012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-19,30.790000915527344,30.81999969482422,29.57999992370605,29.6200008392334,27.417570114135746,456900,REXR,1.0103833101803912,0.9683121800846944,1.076518520069597,1.0585213557872055,-0.0481380456068145,-0.0362947882076895,-0.001056193397557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-20,29.690000534057617,29.709999084472656,29.1200008392334,29.36000061035156,27.17690658569336,898100,REXR,1.012142589345733,0.9940978456297864,1.0836295628053034,1.0561912314345747,-0.0440486420888417,-0.0080295346136709,0.0031735068748373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-21,29.440000534057617,29.440000534057617,29.030000686645508,29.100000381469727,26.93623161315918,234300,REXR,1.016351252763086,0.9998545567120132,1.10134062032058,1.054691754118366,-0.03834050135528,-0.0141418316963883,0.0229501786436721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-22,29.13999938964844,29.31999969482422,29.030000686645508,29.209999084472656,27.038055419921875,349700,REXR,1.013555776465237,0.9777519715389572,1.1003228193994692,1.0628648969920689,-0.0493091205268316,-0.013385928666318,0.0121800050405447,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-26,29.13999938964844,29.38999938964844,29.13999938964844,29.34000015258789,27.15838432312012,288600,REXR,0.9963919048038756,0.9913313010949296,1.0968326367046697,1.054562443450246,-0.0581705386463704,-0.0100800628967623,-0.0001236009183354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-27,29.43000030517578,29.56999969482422,29.34000015258789,29.40999984741211,27.223180770874023,586400,REXR,0.9885530415328136,0.987940827534244,1.085932481161528,1.0427572783556516,-0.0542042368228379,-0.0240068948749255,-0.0183483919301474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-28,29.209999084472656,29.420000076293945,29.14999961853028,29.309999465942383,27.26504135131836,370100,REXR,1.0129649841682955,0.9867671549537054,1.07805755602028,1.039387058829826,-0.0264220746615304,-0.0289768110043264,-0.0238558425577748,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-29,29.270000457763672,29.36000061035156,29.1200008392334,29.15999984741211,27.125507354736328,392800,REXR,0.998971281527268,0.9859803883929056,1.0777101528395794,1.0452598484191695,-0.0462885668919015,-0.0140643502477469,-0.0240708404651901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-02,29.18000030517578,29.420000076293945,28.96999931335449,29.020000457763672,26.995275497436523,324200,REXR,0.994486585777634,0.9824202117117712,1.087088953607212,1.0173995405954512,-0.0229129548178171,-0.0110884070168818,-0.0135068563491151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-03,29.030000686645508,29.21999931335449,28.59000015258789,28.799999237060547,26.790626525878903,463400,REXR,0.959027777580015,0.9885278403736752,1.091532509886798,0.9765980219270426,-0.0175702443470275,-0.0154209519501802,-0.0039159509987161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-04,28.780000686645508,28.8799991607666,28.51000022888184,28.51000022888184,26.52085876464844,393400,REXR,0.9589619037427124,1.001757839581927,1.0884536650113832,0.9849127815791188,-0.0259508778364064,0.0034009032629349,-0.0011411947718142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-05,28.540000915527344,28.700000762939453,28.489999771118164,28.700000762939453,26.697603225708008,418800,REXR,0.9533101292233972,0.977255719041042,1.0766692959958586,0.9789917900086822,-0.025681660785285,-0.0223711000406131,-0.0132200748925399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-08,28.670000076293945,29.209999084472656,28.56999969482422,29.06999969482422,27.04178810119629,557800,REXR,0.9081528472384596,0.9790005914223656,1.0664425821281824,0.942840182406444,-0.0346873351679843,-0.0127238930519512,-0.020907423524872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-09,29.100000381469727,29.36000061035156,28.959999084472656,29.049999237060547,27.02318382263184,590100,REXR,0.9428571468903962,0.987636797497108,1.0793553412985986,0.9530778204901076,-0.0102206735997114,-0.0135874495503071,-0.0099424770522795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-10,28.8700008392334,28.8700008392334,28.3799991607666,28.459999084472656,26.474348068237305,487100,REXR,0.9655656557265851,1.0402662558555604,1.0818417163520109,0.966664672858564,-0.0010990171319787,0.0269916778593521,-0.0039433231076382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-11,28.57999992370605,28.8799991607666,28.420000076293945,28.450000762939453,26.46504783630371,459100,REXR,0.9725834534688134,1.045226891195993,1.0808006626447977,0.9609362737659176,0.0116471797028957,0.0403531213478423,0.0057190564380766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-12,28.420000076293945,28.459999084472656,28.25,28.3799991607666,26.39992904663086,186800,REXR,0.9756872361764896,1.036820380595103,1.0670829321749338,0.9729510699723092,0.0027361662041802,0.0420951565907481,0.0038179005295542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-16,28.549999237060547,29.31999969482422,28.549999237060547,28.670000076293945,26.66969490051269,367500,REXR,0.978025905194606,1.0147576977988575,1.060167561099684,0.9917823196316324,-0.0137564144370265,0.0184446907298632,-0.0220407290191073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-17,28.700000762939453,29.13999938964844,28.59000015258789,29.07999992370605,27.051088333129883,391200,REXR,0.9607980533276042,0.996992433171978,1.0584289395970163,0.9854883712686996,-0.0246903179410953,0.009072635811722,-0.0173994356913662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-18,29.040000915527344,29.040000915527344,28.239999771118164,28.31999969482422,26.344114303588867,415100,REXR,0.9572741714157708,1.0272988450613938,1.0729129070773231,0.981540936006692,-0.0242667645909212,0.0474924418072683,0.007395003748587,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-19,28.239999771118164,28.799999237060547,28.21999931335449,28.790000915527344,26.781328201293945,350700,REXR,0.9343521450447468,1.0168152432756654,1.0553972547364248,0.9694690060853024,-0.0351168610405556,0.0451032105994975,0.0095818913876888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-22,28.780000686645508,29.420000076293945,28.770000457763672,29.420000076293945,27.36737060546875,516100,REXR,0.9272603102899948,1.0117905263756533,1.0527246831420178,0.962138874344328,-0.034878564054333,0.0385539264139135,0.003280462553385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-23,29.38999938964844,29.780000686645508,29.32999992370605,29.780000686645508,27.70225524902344,500600,REXR,0.9311616804232452,1.005299931974475,1.0624005436533837,0.9712482450100663,-0.0400865645868212,0.0363687471358793,0.0201458385166095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-24,29.81999969482422,29.81999969482422,29.51000022888184,29.56999969482422,27.50690460205078,271200,REXR,0.936083941104764,1.0389661575670837,1.0709711306836855,0.9795485186833895,-0.0434645775786255,0.0760547087559952,0.0174420225720906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-25,29.64999961853028,29.75,29.290000915527344,29.43000030517578,27.376672744750977,213900,REXR,0.9201495743719842,1.046984096506013,1.0853394221703343,0.966216685842239,-0.0460671114702547,0.0826578455347673,0.0294466302030693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-26,29.51000022888184,29.530000686645508,29.13999938964844,29.459999084472656,27.404577255249023,385900,REXR,0.91649700015124,1.070154067844752,1.0784012072474658,0.9510576163473856,-0.0345606161961457,0.1173732159907297,0.0255600265492039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-29,29.34000015258789,29.350000381469727,29.049999237060547,29.09000015258789,27.06039428710937,353300,REXR,0.9350292230310756,1.0806544380099583,1.091074993092482,0.9505813448789944,-0.0155521218479188,0.1224310055374222,0.0268451620787528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
