Date,Open,High,Low,Close,Adj Close,Volume,ticker,PriceReturn_22days,PriceReturn_66days,PriceReturn_132days,PriceReturn_22days_mean,AdjRet22Day,AdjRet66Day,AdjRet132Day,Intangible Assets,Total Liab,Total Stockholder Equity,Deferred Long Term Liab,Other Current Liab,Total Assets,Common Stock,Retained Earnings,Other Liab,Treasury Stock,Other Assets,Cash,Total Current Liabilities,Deferred Long Term Asset Charges,Other Stockholder Equity,Property Plant Equipment,Total Current Assets,Net Tangible Assets,Short Term Investments,Net Receivables,Long Term Debt,Inventory,Accounts Payable,Other Current Assets,Investments,Change To Liabilities,Total Cashflows From Investing Activities,Net Borrowings,Total Cash From Financing Activities,Change To Operating Activities,Issuance Of Stock,Net Income,Change In Cash,Effect Of Exchange Rate,Total Cash From Operating Activities,Depreciation,Other Cashflows From Investing Activities,Change To Inventory,Change To Account Receivables,Change To Netincome,Capital Expenditures
2020-11-27,84.6500015258789,86.0,83.0,86.0,86.0,461700,CVAC,0.9506976992584938,0.9615116562954216,1.2293023397756178,1.0432249427155542,-0.0925272434570604,-0.1693800831444878,-0.0180209503908077,5416000.0,173422000.0,-42802000.0,966000.0,16379000.0,130620000.0,11603000.0,-515947000.0,68192000.0,461542000.0,6343000.0,30684000.0,28086000.0,,461542000.0,61686000.0,57175000.0,-48218000.0,1458000.0,17153000.0,65018000.0,6197000.0,5331000.0,533000.0,38080000.0,-280000.0,28181000.0,67979000.0,67979000.0,296000.0,867717000.0,-99873000.0,9304000.0,107000.0,-86963000.0,5844000.0,2325000.0,-3246000.0,-10117000.0,19093000.0,-11172000.0
2020-11-30,90.94400024414062,106.5,90.94400024414062,105.16999816894533,105.16999816894533,1566300,CVAC,0.7708472102908397,0.7586764505534411,1.0059903479488554,1.057318771652863,-0.2864715613620232,-0.3938897118427136,-0.2519464050677771,5416000.0,173422000.0,-42802000.0,966000.0,16379000.0,130620000.0,11603000.0,-515947000.0,68192000.0,461542000.0,6343000.0,30684000.0,28086000.0,,461542000.0,61686000.0,57175000.0,-48218000.0,1458000.0,17153000.0,65018000.0,6197000.0,5331000.0,533000.0,38080000.0,-280000.0,28181000.0,67979000.0,67979000.0,296000.0,867717000.0,-99873000.0,9304000.0,107000.0,-86963000.0,5844000.0,2325000.0,-3246000.0,-10117000.0,19093000.0,-11172000.0
2020-12-01,99.54000091552734,105.0,93.0199966430664,97.12999725341795,97.12999725341795,1262100,CVAC,0.8761453812470531,0.8730567842034377,1.007103906732397,1.0299227666019029,-0.1537773853548497,-0.2810077023065161,-0.2475178817517129,5416000.0,173422000.0,-42802000.0,966000.0,16379000.0,130620000.0,11603000.0,-515947000.0,68192000.0,461542000.0,6343000.0,30684000.0,28086000.0,,461542000.0,61686000.0,57175000.0,-48218000.0,1458000.0,17153000.0,65018000.0,6197000.0,5331000.0,533000.0,38080000.0,-280000.0,28181000.0,67979000.0,67979000.0,296000.0,867717000.0,-99873000.0,9304000.0,107000.0,-86963000.0,5844000.0,2325000.0,-3246000.0,-10117000.0,19093000.0,-11172000.0
2020-12-02,97.0,103.41000366210938,96.9000015258789,102.66000366210938,102.66000366210938,514400,CVAC,0.8377167049697039,0.8345996225285475,0.9643482999069848,1.0415781929012056,-0.2038614879315017,-0.3288828528512115,-0.2802163371421642,5416000.0,173422000.0,-42802000.0,966000.0,16379000.0,130620000.0,11603000.0,-515947000.0,68192000.0,461542000.0,6343000.0,30684000.0,28086000.0,,461542000.0,61686000.0,57175000.0,-48218000.0,1458000.0,17153000.0,65018000.0,6197000.0,5331000.0,533000.0,38080000.0,-280000.0,28181000.0,67979000.0,67979000.0,296000.0,867717000.0,-99873000.0,9304000.0,107000.0,-86963000.0,5844000.0,2325000.0,-3246000.0,-10117000.0,19093000.0,-11172000.0
2020-12-03,101.98999786376952,103.8000030517578,101.0,102.5,102.5,318200,CVAC,0.8473170582841082,0.8448780338938643,0.958048750714558,1.0581536374396452,-0.210836579155537,-0.3260679829486327,-0.2743980072344377,5416000.0,173422000.0,-42802000.0,966000.0,16379000.0,130620000.0,11603000.0,-515947000.0,68192000.0,461542000.0,6343000.0,30684000.0,28086000.0,,461542000.0,61686000.0,57175000.0,-48218000.0,1458000.0,17153000.0,65018000.0,6197000.0,5331000.0,533000.0,38080000.0,-280000.0,28181000.0,67979000.0,67979000.0,296000.0,867717000.0,-99873000.0,9304000.0,107000.0,-86963000.0,5844000.0,2325000.0,-3246000.0,-10117000.0,19093000.0,-11172000.0
2020-12-04,101.97000122070312,106.68000030517578,101.0999984741211,106.1500015258789,106.1500015258789,497700,CVAC,0.9532736786323696,0.8270372082295686,0.8929816255576591,1.055411022203609,-0.1021373435712394,-0.3319017780500938,-0.3118078747579674,5416000.0,173422000.0,-42802000.0,966000.0,16379000.0,130620000.0,11603000.0,-515947000.0,68192000.0,461542000.0,6343000.0,30684000.0,28086000.0,,461542000.0,61686000.0,57175000.0,-48218000.0,1458000.0,17153000.0,65018000.0,6197000.0,5331000.0,533000.0,38080000.0,-280000.0,28181000.0,67979000.0,67979000.0,296000.0,867717000.0,-99873000.0,9304000.0,107000.0,-86963000.0,5844000.0,2325000.0,-3246000.0,-10117000.0,19093000.0,-11172000.0
2020-12-07,108.93099975585938,118.31999969482422,108.45999908447266,114.33000183105467,114.33000183105467,881000,CVAC,0.9413102512288244,0.7859704292066538,0.5058165040223652,1.0603009546150792,-0.1189907033862548,-0.3883508580947894,-0.6904062597951794,5416000.0,173422000.0,-42802000.0,966000.0,16379000.0,130620000.0,11603000.0,-515947000.0,68192000.0,461542000.0,6343000.0,30684000.0,28086000.0,,461542000.0,61686000.0,57175000.0,-48218000.0,1458000.0,17153000.0,65018000.0,6197000.0,5331000.0,533000.0,38080000.0,-280000.0,28181000.0,67979000.0,67979000.0,296000.0,867717000.0,-99873000.0,9304000.0,107000.0,-86963000.0,5844000.0,2325000.0,-3246000.0,-10117000.0,19093000.0,-11172000.0
2020-12-08,119.4000015258789,131.89999389648438,118.73999786376952,130.0500030517578,130.0500030517578,1212400,CVAC,0.7939253946722951,0.7198000646958561,0.476278332742967,1.055428864375226,-0.2615034697029308,-0.4351333635840696,-0.6957409125640499,5416000.0,173422000.0,-42802000.0,966000.0,16379000.0,130620000.0,11603000.0,-515947000.0,68192000.0,461542000.0,6343000.0,30684000.0,28086000.0,,461542000.0,61686000.0,57175000.0,-48218000.0,1458000.0,17153000.0,65018000.0,6197000.0,5331000.0,533000.0,38080000.0,-280000.0,28181000.0,67979000.0,67979000.0,296000.0,867717000.0,-99873000.0,9304000.0,107000.0,-86963000.0,5844000.0,2325000.0,-3246000.0,-10117000.0,19093000.0,-11172000.0
2020-12-09,139.14999389648438,151.8000030517578,116.91999816894533,136.27000427246094,136.27000427246094,2717900,CVAC,0.7470463041023824,0.6919351138127364,0.4378806508998116,1.0711936781318203,-0.3241473740294379,-0.4753627993117445,-0.7622103147791621,5416000.0,173422000.0,-42802000.0,966000.0,16379000.0,130620000.0,11603000.0,-515947000.0,68192000.0,461542000.0,6343000.0,30684000.0,28086000.0,,461542000.0,61686000.0,57175000.0,-48218000.0,1458000.0,17153000.0,65018000.0,6197000.0,5331000.0,533000.0,38080000.0,-280000.0,28181000.0,67979000.0,67979000.0,296000.0,867717000.0,-99873000.0,9304000.0,107000.0,-86963000.0,5844000.0,2325000.0,-3246000.0,-10117000.0,19093000.0,-11172000.0
2020-12-10,126.61000061035156,133.0,123.01399993896484,128.9499969482422,128.9499969482422,1069200,CVAC,0.7619232440884468,0.6942225572831758,0.450562232253803,1.062316503263218,-0.3003932591747712,-0.4487195288541926,-0.7485605949018359,5416000.0,173422000.0,-42802000.0,966000.0,16379000.0,130620000.0,11603000.0,-515947000.0,68192000.0,461542000.0,6343000.0,30684000.0,28086000.0,,461542000.0,61686000.0,57175000.0,-48218000.0,1458000.0,17153000.0,65018000.0,6197000.0,5331000.0,533000.0,38080000.0,-280000.0,28181000.0,67979000.0,67979000.0,296000.0,867717000.0,-99873000.0,9304000.0,107000.0,-86963000.0,5844000.0,2325000.0,-3246000.0,-10117000.0,19093000.0,-11172000.0
2020-12-11,119.43299865722656,121.81999969482422,115.0,118.08000183105467,118.08000183105467,830300,CVAC,0.8518800370769961,0.8099593318645716,0.481961373347853,1.073775639924845,-0.2218956028478489,-0.3402652665812683,-0.7231387060536718,5416000.0,173422000.0,-42802000.0,966000.0,16379000.0,130620000.0,11603000.0,-515947000.0,68192000.0,461542000.0,6343000.0,30684000.0,28086000.0,,461542000.0,61686000.0,57175000.0,-48218000.0,1458000.0,17153000.0,65018000.0,6197000.0,5331000.0,533000.0,38080000.0,-280000.0,28181000.0,67979000.0,67979000.0,296000.0,867717000.0,-99873000.0,9304000.0,107000.0,-86963000.0,5844000.0,2325000.0,-3246000.0,-10117000.0,19093000.0,-11172000.0
2020-12-14,126.3499984741211,129.44000244140625,118.6500015258789,121.05999755859376,121.05999755859376,730400,CVAC,0.828927808507109,0.7788700050971867,0.4936395136850139,1.0697624410001334,-0.2408346324930244,-0.3771202163329997,-0.7278185082435867,5416000.0,173422000.0,-42802000.0,966000.0,16379000.0,130620000.0,11603000.0,-515947000.0,68192000.0,461542000.0,6343000.0,30684000.0,28086000.0,,461542000.0,61686000.0,57175000.0,-48218000.0,1458000.0,17153000.0,65018000.0,6197000.0,5331000.0,533000.0,38080000.0,-280000.0,28181000.0,67979000.0,67979000.0,296000.0,867717000.0,-99873000.0,9304000.0,107000.0,-86963000.0,5844000.0,2325000.0,-3246000.0,-10117000.0,19093000.0,-11172000.0
2020-12-15,122.54000091552734,126.70999908447266,118.22000122070312,121.37999725341795,121.37999725341795,461500,CVAC,0.8504696465053407,0.7274674991745509,0.5211731731173017,1.0593177594136232,-0.2088481129082824,-0.3836236497924747,-0.6898962205149062,5416000.0,173422000.0,-42802000.0,966000.0,16379000.0,130620000.0,11603000.0,-515947000.0,68192000.0,461542000.0,6343000.0,30684000.0,28086000.0,,461542000.0,61686000.0,57175000.0,-48218000.0,1458000.0,17153000.0,65018000.0,6197000.0,5331000.0,533000.0,38080000.0,-280000.0,28181000.0,67979000.0,67979000.0,296000.0,867717000.0,-99873000.0,9304000.0,107000.0,-86963000.0,5844000.0,2325000.0,-3246000.0,-10117000.0,19093000.0,-11172000.0
2020-12-16,120.04000091552734,121.4499969482422,111.0199966430664,116.22000122070312,116.22000122070312,554300,CVAC,0.869471708745405,0.7197556414323778,0.5473240401155687,1.0685424132795076,-0.1990707045341025,-0.3807121765512127,-0.6603589576461345,5416000.0,173422000.0,-42802000.0,966000.0,16379000.0,130620000.0,11603000.0,-515947000.0,68192000.0,461542000.0,6343000.0,30684000.0,28086000.0,,461542000.0,61686000.0,57175000.0,-48218000.0,1458000.0,17153000.0,65018000.0,6197000.0,5331000.0,533000.0,38080000.0,-280000.0,28181000.0,67979000.0,67979000.0,296000.0,867717000.0,-99873000.0,9304000.0,107000.0,-86963000.0,5844000.0,2325000.0,-3246000.0,-10117000.0,19093000.0,-11172000.0
2020-12-17,105.36000061035156,113.0,103.48999786376952,111.27999877929688,111.27999877929688,990400,CVAC,0.9082494680403234,0.7613228086812748,0.6062185462301,1.0520021356846316,-0.1437526676443082,-0.3471242897284409,-0.5871470649644552,5416000.0,173422000.0,-42802000.0,966000.0,16379000.0,130620000.0,11603000.0,-515947000.0,68192000.0,461542000.0,6343000.0,30684000.0,28086000.0,,461542000.0,61686000.0,57175000.0,-48218000.0,1458000.0,17153000.0,65018000.0,6197000.0,5331000.0,533000.0,38080000.0,-280000.0,28181000.0,67979000.0,67979000.0,296000.0,867717000.0,-99873000.0,9304000.0,107000.0,-86963000.0,5844000.0,2325000.0,-3246000.0,-10117000.0,19093000.0,-11172000.0
2020-12-18,108.72000122070312,110.04000091552734,103.0,104.33000183105467,104.33000183105467,420600,CVAC,0.9842806540701096,0.8251700836476478,0.7043036716890162,1.0541479277304715,-0.0698672736603621,-0.303494987957951,-0.4922283610160934,5416000.0,173422000.0,-42802000.0,966000.0,16379000.0,130620000.0,11603000.0,-515947000.0,68192000.0,461542000.0,6343000.0,30684000.0,28086000.0,,461542000.0,61686000.0,57175000.0,-48218000.0,1458000.0,17153000.0,65018000.0,6197000.0,5331000.0,533000.0,38080000.0,-280000.0,28181000.0,67979000.0,67979000.0,296000.0,867717000.0,-99873000.0,9304000.0,107000.0,-86963000.0,5844000.0,2325000.0,-3246000.0,-10117000.0,19093000.0,-11172000.0
2020-12-21,109.0,113.94000244140624,107.51200103759766,111.3000030517578,111.3000030517578,390000,CVAC,0.938903837688166,0.7779873671488016,0.6096136263587417,1.057296658195766,-0.1183928205075999,-0.3424022286435644,-0.5985198525194362,5416000.0,173422000.0,-42802000.0,966000.0,16379000.0,130620000.0,11603000.0,-515947000.0,68192000.0,461542000.0,6343000.0,30684000.0,28086000.0,,461542000.0,61686000.0,57175000.0,-48218000.0,1458000.0,17153000.0,65018000.0,6197000.0,5331000.0,533000.0,38080000.0,-280000.0,28181000.0,67979000.0,67979000.0,296000.0,867717000.0,-99873000.0,9304000.0,107000.0,-86963000.0,5844000.0,2325000.0,-3246000.0,-10117000.0,19093000.0,-11172000.0
2020-12-22,112.4000015258789,113.63999938964844,104.47599792480467,108.83999633789062,108.83999633789062,435100,CVAC,0.9071114174832308,0.8155090511090942,0.5950018772068396,1.051384072668894,-0.1442726551856633,-0.3098858359543591,-0.6105368902431313,5416000.0,173422000.0,-42802000.0,966000.0,16379000.0,130620000.0,11603000.0,-515947000.0,68192000.0,461542000.0,6343000.0,30684000.0,28086000.0,,461542000.0,61686000.0,57175000.0,-48218000.0,1458000.0,17153000.0,65018000.0,6197000.0,5331000.0,533000.0,38080000.0,-280000.0,28181000.0,67979000.0,67979000.0,296000.0,867717000.0,-99873000.0,9304000.0,107000.0,-86963000.0,5844000.0,2325000.0,-3246000.0,-10117000.0,19093000.0,-11172000.0
2020-12-23,103.25,104.6999969482422,97.5,101.13999938964844,101.13999938964844,531100,CVAC,0.934249539588592,0.9042910780740372,0.6072770272849297,1.0287074732832335,-0.0944579336946415,-0.2133040005561854,-0.5790526542444772,5416000.0,173422000.0,-42802000.0,966000.0,16379000.0,130620000.0,11603000.0,-515947000.0,68192000.0,461542000.0,6343000.0,30684000.0,28086000.0,,461542000.0,61686000.0,57175000.0,-48218000.0,1458000.0,17153000.0,65018000.0,6197000.0,5331000.0,533000.0,38080000.0,-280000.0,28181000.0,67979000.0,67979000.0,296000.0,867717000.0,-99873000.0,9304000.0,107000.0,-86963000.0,5844000.0,2325000.0,-3246000.0,-10117000.0,19093000.0,-11172000.0
2020-12-24,102.80999755859376,103.70500183105467,100.0,101.7300033569336,101.7300033569336,145000,CVAC,0.8309249581238275,0.896392405704084,0.5895016144872245,1.0314131762138377,-0.2004882180900101,-0.2369228169109931,-0.5958343797188199,5416000.0,173422000.0,-42802000.0,966000.0,16379000.0,130620000.0,11603000.0,-515947000.0,68192000.0,461542000.0,6343000.0,30684000.0,28086000.0,,461542000.0,61686000.0,57175000.0,-48218000.0,1458000.0,17153000.0,65018000.0,6197000.0,5331000.0,533000.0,38080000.0,-280000.0,28181000.0,67979000.0,67979000.0,296000.0,867717000.0,-99873000.0,9304000.0,107000.0,-86963000.0,5844000.0,2325000.0,-3246000.0,-10117000.0,19093000.0,-11172000.0
2020-12-28,91.1240005493164,93.5999984741211,87.5,87.87999725341797,87.87999725341797,793000,CVAC,1.016044648454453,1.0534820746987894,0.6682976943305732,1.0230201952264786,-0.0069755467720256,-0.0890778468920092,-0.5066263783222305,5416000.0,173422000.0,-42802000.0,966000.0,16379000.0,130620000.0,11603000.0,-515947000.0,68192000.0,461542000.0,6343000.0,30684000.0,28086000.0,,461542000.0,61686000.0,57175000.0,-48218000.0,1458000.0,17153000.0,65018000.0,6197000.0,5331000.0,533000.0,38080000.0,-280000.0,28181000.0,67979000.0,67979000.0,296000.0,867717000.0,-99873000.0,9304000.0,107000.0,-86963000.0,5844000.0,2325000.0,-3246000.0,-10117000.0,19093000.0,-11172000.0
2020-12-29,81.09700012207031,86.69999694824219,80.05000305175781,84.87000274658203,84.87000274658203,878000,CVAC,1.1140567926465117,1.0903734879312728,0.6928242881367009,1.0446043805401628,0.0694524121063489,-0.0645653597317745,-0.51303354083514,5416000.0,173422000.0,-42802000.0,966000.0,16379000.0,130620000.0,11603000.0,-515947000.0,68192000.0,461542000.0,6343000.0,30684000.0,28086000.0,,461542000.0,61686000.0,57175000.0,-48218000.0,1458000.0,17153000.0,65018000.0,6197000.0,5331000.0,533000.0,38080000.0,-280000.0,28181000.0,67979000.0,67979000.0,296000.0,867717000.0,-99873000.0,9304000.0,107000.0,-86963000.0,5844000.0,2325000.0,-3246000.0,-10117000.0,19093000.0,-11172000.0
2020-12-30,90.20999908447266,90.20999908447266,80.90899658203125,81.76000213623047,81.76000213623047,439500,CVAC,1.2071917119545317,1.093077304446147,0.7179549807879422,1.043669894425415,0.1635218175291166,-0.0461570075421768,-0.4799654799512096,5416000.0,173422000.0,-42802000.0,966000.0,16379000.0,130620000.0,11603000.0,-515947000.0,68192000.0,461542000.0,6343000.0,30684000.0,28086000.0,,461542000.0,61686000.0,57175000.0,-48218000.0,1458000.0,17153000.0,65018000.0,6197000.0,5331000.0,533000.0,38080000.0,-280000.0,28181000.0,67979000.0,67979000.0,296000.0,867717000.0,-99873000.0,9304000.0,107000.0,-86963000.0,5844000.0,2325000.0,-3246000.0,-10117000.0,19093000.0,-11172000.0
2020-12-31,81.5,83.08000183105469,79.0999984741211,81.06999969482422,81.06999969482422,344400,CVAC,1.2982607671912882,1.1029973912119575,0.6794128782335641,1.045383884821216,0.2528768823700722,-0.0360342552395336,-0.4991142966560714,13458000.0,800009000.0,711347000.0,1034000.0,207578000.0,1511356000.0,21655000.0,-645069000.0,500345000.0,1334761000.0,7455000.0,1322593000.0,247622000.0,445000.0,1334761000.0,100589000.0,1389854000.0,697889000.0,2619000.0,10057000.0,25189000.0,14531000.0,17623000.0,,-1161000.0,650808000.0,-45274000.0,-47884000.0,819833000.0,-47633000.0,867717000.0,-129122000.0,1291909000.0,-5053000.0,522403000.0,9543000.0,3239000.0,-8334000.0,15332000.0,30681000.0,-36329000.0
2021-01-04,83.0199966430664,87.55000305175781,82.80000305175781,85.0999984741211,85.0999984741211,383500,CVAC,1.2924794340298076,1.033137482319483,0.5875440763398485,1.0757807590012936,0.216698675028514,-0.1304872409689195,-0.6037160270127335,13458000.0,800009000.0,711347000.0,1034000.0,207578000.0,1511356000.0,21655000.0,-645069000.0,500345000.0,1334761000.0,7455000.0,1322593000.0,247622000.0,445000.0,1334761000.0,100589000.0,1389854000.0,697889000.0,2619000.0,10057000.0,25189000.0,14531000.0,17623000.0,,-1161000.0,650808000.0,-45274000.0,-47884000.0,819833000.0,-47633000.0,867717000.0,-129122000.0,1291909000.0,-5053000.0,522403000.0,9543000.0,3239000.0,-8334000.0,15332000.0,30681000.0,-36329000.0
2021-01-05,85.01000213623047,87.5,85.01000213623047,86.0,86.0,259800,CVAC,1.400348840757858,1.0715116456497549,0.5930232558139535,1.0714255300260027,0.3289233107318552,-0.0781637286991416,-0.5797546903108987,13458000.0,800009000.0,711347000.0,1034000.0,207578000.0,1511356000.0,21655000.0,-645069000.0,500345000.0,1334761000.0,7455000.0,1322593000.0,247622000.0,445000.0,1334761000.0,100589000.0,1389854000.0,697889000.0,2619000.0,10057000.0,25189000.0,14531000.0,17623000.0,,-1161000.0,650808000.0,-45274000.0,-47884000.0,819833000.0,-47633000.0,867717000.0,-129122000.0,1291909000.0,-5053000.0,522403000.0,9543000.0,3239000.0,-8334000.0,15332000.0,30681000.0,-36329000.0
2021-01-06,85.80000305175781,90.0,85.56999969482422,86.8499984741211,86.8499984741211,318000,CVAC,1.454116328547297,1.1013241589679472,0.5786988970012394,1.0611421164765942,0.3929742120707029,-0.02075155634363,-0.556637550109778,13458000.0,800009000.0,711347000.0,1034000.0,207578000.0,1511356000.0,21655000.0,-645069000.0,500345000.0,1334761000.0,7455000.0,1322593000.0,247622000.0,445000.0,1334761000.0,100589000.0,1389854000.0,697889000.0,2619000.0,10057000.0,25189000.0,14531000.0,17623000.0,,-1161000.0,650808000.0,-45274000.0,-47884000.0,819833000.0,-47633000.0,867717000.0,-129122000.0,1291909000.0,-5053000.0,522403000.0,9543000.0,3239000.0,-8334000.0,15332000.0,30681000.0,-36329000.0
2021-01-07,102.0,104.3000030517578,96.12000274658205,101.19000244140624,101.19000244140624,1364300,CVAC,1.1298547195633988,1.0140329887803647,0.4957011427730433,1.048112954760671,0.0817417648027281,-0.0972317757802201,-0.6079582236464107,13458000.0,800009000.0,711347000.0,1034000.0,207578000.0,1511356000.0,21655000.0,-645069000.0,500345000.0,1334761000.0,7455000.0,1322593000.0,247622000.0,445000.0,1334761000.0,100589000.0,1389854000.0,697889000.0,2619000.0,10057000.0,25189000.0,14531000.0,17623000.0,,-1161000.0,650808000.0,-45274000.0,-47884000.0,819833000.0,-47633000.0,867717000.0,-129122000.0,1291909000.0,-5053000.0,522403000.0,9543000.0,3239000.0,-8334000.0,15332000.0,30681000.0,-36329000.0
2021-01-08,107.70999908447266,109.16999816894533,102.0199966430664,107.62000274658205,107.62000274658205,656300,CVAC,1.0776807321779878,0.966827730870527,0.4891283966383308,1.048457502162525,0.0292232300154624,-0.1517741495650392,-0.6401930560535256,13458000.0,800009000.0,711347000.0,1034000.0,207578000.0,1511356000.0,21655000.0,-645069000.0,500345000.0,1334761000.0,7455000.0,1322593000.0,247622000.0,445000.0,1334761000.0,100589000.0,1389854000.0,697889000.0,2619000.0,10057000.0,25189000.0,14531000.0,17623000.0,,-1161000.0,650808000.0,-45274000.0,-47884000.0,819833000.0,-47633000.0,867717000.0,-129122000.0,1291909000.0,-5053000.0,522403000.0,9543000.0,3239000.0,-8334000.0,15332000.0,30681000.0,-36329000.0
2021-01-11,103.41000366210938,103.84200286865234,99.0,103.25,103.25,418100,CVAC,1.1097336739085195,1.0584987982133398,0.5198062776653299,1.0505801982022729,0.0591534757062468,-0.0630385616317592,-0.6202626881934391,13458000.0,800009000.0,711347000.0,1034000.0,207578000.0,1511356000.0,21655000.0,-645069000.0,500345000.0,1334761000.0,7455000.0,1322593000.0,247622000.0,445000.0,1334761000.0,100589000.0,1389854000.0,697889000.0,2619000.0,10057000.0,25189000.0,14531000.0,17623000.0,,-1161000.0,650808000.0,-45274000.0,-47884000.0,819833000.0,-47633000.0,867717000.0,-129122000.0,1291909000.0,-5053000.0,522403000.0,9543000.0,3239000.0,-8334000.0,15332000.0,30681000.0,-36329000.0
2021-01-12,103.9499969482422,104.5,97.6500015258789,101.8000030517578,101.8000030517578,342000,CVAC,1.1489194064660992,1.1100196130892828,0.5410609054996842,1.0463067685815588,0.1026126378845404,0.0055351446334173,-0.5821751503294645,13458000.0,800009000.0,711347000.0,1034000.0,207578000.0,1511356000.0,21655000.0,-645069000.0,500345000.0,1334761000.0,7455000.0,1322593000.0,247622000.0,445000.0,1334761000.0,100589000.0,1389854000.0,697889000.0,2619000.0,10057000.0,25189000.0,14531000.0,17623000.0,,-1161000.0,650808000.0,-45274000.0,-47884000.0,819833000.0,-47633000.0,867717000.0,-129122000.0,1291909000.0,-5053000.0,522403000.0,9543000.0,3239000.0,-8334000.0,15332000.0,30681000.0,-36329000.0
2021-01-13,99.29000091552734,100.9800033569336,96.75,98.25,98.25,263200,CVAC,1.1501272264631044,1.1275317941913168,0.5513485818722169,1.0474268478686666,0.1027003785944378,0.0333467569153531,-0.5824738510246682,13458000.0,800009000.0,711347000.0,1034000.0,207578000.0,1511356000.0,21655000.0,-645069000.0,500345000.0,1334761000.0,7455000.0,1322593000.0,247622000.0,445000.0,1334761000.0,100589000.0,1389854000.0,697889000.0,2619000.0,10057000.0,25189000.0,14531000.0,17623000.0,,-1161000.0,650808000.0,-45274000.0,-47884000.0,819833000.0,-47633000.0,867717000.0,-129122000.0,1291909000.0,-5053000.0,522403000.0,9543000.0,3239000.0,-8334000.0,15332000.0,30681000.0,-36329000.0
2021-01-14,99.4800033569336,101.79000091552734,98.48500061035156,100.58999633789062,100.58999633789062,257300,CVAC,1.0935481062202284,1.1227756889664342,0.5388209835586125,1.0370807891473377,0.0564673170728906,0.0207768773403826,-0.5890384557472742,13458000.0,800009000.0,711347000.0,1034000.0,207578000.0,1511356000.0,21655000.0,-645069000.0,500345000.0,1334761000.0,7455000.0,1322593000.0,247622000.0,445000.0,1334761000.0,100589000.0,1389854000.0,697889000.0,2619000.0,10057000.0,25189000.0,14531000.0,17623000.0,,-1161000.0,650808000.0,-45274000.0,-47884000.0,819833000.0,-47633000.0,867717000.0,-129122000.0,1291909000.0,-5053000.0,522403000.0,9543000.0,3239000.0,-8334000.0,15332000.0,30681000.0,-36329000.0
2021-01-15,100.4499969482422,103.5999984741211,98.2699966430664,100.3499984741211,100.3499984741211,402100,CVAC,1.058893908838808,1.1370204305837228,0.5218734402411603,1.0379703062726533,0.0209236025661547,0.0305552652584819,-0.6110595556316877,13458000.0,800009000.0,711347000.0,1034000.0,207578000.0,1511356000.0,21655000.0,-645069000.0,500345000.0,1334761000.0,7455000.0,1322593000.0,247622000.0,445000.0,1334761000.0,100589000.0,1389854000.0,697889000.0,2619000.0,10057000.0,25189000.0,14531000.0,17623000.0,,-1161000.0,650808000.0,-45274000.0,-47884000.0,819833000.0,-47633000.0,867717000.0,-129122000.0,1291909000.0,-5053000.0,522403000.0,9543000.0,3239000.0,-8334000.0,15332000.0,30681000.0,-36329000.0
2021-01-19,101.0,106.72000122070312,100.50499725341795,103.2300033569336,103.2300033569336,403600,CVAC,1.009880815750239,1.127288568849648,0.5113823423312097,1.0431767404393268,-0.0332959246890878,0.0132009054056987,-0.6180203721682102,13458000.0,800009000.0,711347000.0,1034000.0,207578000.0,1511356000.0,21655000.0,-645069000.0,500345000.0,1334761000.0,7455000.0,1322593000.0,247622000.0,445000.0,1334761000.0,100589000.0,1389854000.0,697889000.0,2619000.0,10057000.0,25189000.0,14531000.0,17623000.0,,-1161000.0,650808000.0,-45274000.0,-47884000.0,819833000.0,-47633000.0,867717000.0,-129122000.0,1291909000.0,-5053000.0,522403000.0,9543000.0,3239000.0,-8334000.0,15332000.0,30681000.0,-36329000.0
2021-01-20,103.4000015258789,104.16999816894533,98.9800033569336,101.0500030517578,101.0500030517578,339300,CVAC,1.0188025120148807,1.1963384041436258,0.5132112720846617,1.0311275448261352,-0.0123250328112545,0.0841650358881151,-0.6153359121068508,13458000.0,800009000.0,711347000.0,1034000.0,207578000.0,1511356000.0,21655000.0,-645069000.0,500345000.0,1334761000.0,7455000.0,1322593000.0,247622000.0,445000.0,1334761000.0,100589000.0,1389854000.0,697889000.0,2619000.0,10057000.0,25189000.0,14531000.0,17623000.0,,-1161000.0,650808000.0,-45274000.0,-47884000.0,819833000.0,-47633000.0,867717000.0,-129122000.0,1291909000.0,-5053000.0,522403000.0,9543000.0,3239000.0,-8334000.0,15332000.0,30681000.0,-36329000.0
2021-01-21,102.0,103.16999816894533,98.5999984741211,101.06999969482422,101.06999969482422,282000,CVAC,0.9904026790973384,1.2617987450714088,0.4873849655711021,1.0380301751047352,-0.0476274960073968,0.1409225608723536,-0.6438129187602856,13458000.0,800009000.0,711347000.0,1034000.0,207578000.0,1511356000.0,21655000.0,-645069000.0,500345000.0,1334761000.0,7455000.0,1322593000.0,247622000.0,445000.0,1334761000.0,100589000.0,1389854000.0,697889000.0,2619000.0,10057000.0,25189000.0,14531000.0,17623000.0,,-1161000.0,650808000.0,-45274000.0,-47884000.0,819833000.0,-47633000.0,867717000.0,-129122000.0,1291909000.0,-5053000.0,522403000.0,9543000.0,3239000.0,-8334000.0,15332000.0,30681000.0,-36329000.0
