Date,Open,High,Low,Close,Adj Close,Volume,ticker,PriceReturn_22days,PriceReturn_66days,PriceReturn_132days,Intangible Assets,Capital Surplus,Total Liab,Total Stockholder Equity,Other Current Liab,Total Assets,Other Current Assets,Retained Earnings,Other Assets,Cash,Total Current Liabilities,Short Long Term Debt,Property Plant Equipment,Total Current Assets,Net Tangible Assets,Net Receivables,Long Term Debt,Accounts Payable,Change To Liabilities,Total Cashflows From Investing Activities,Net Borrowings,Total Cash From Financing Activities,Change To Operating Activities,Issuance Of Stock,Net Income,Change In Cash,Total Cash From Operating Activities,Depreciation,Dividends Paid,Change To Account Receivables,Other Cashflows From Financing Activities,Change To Netincome,Capital Expenditures
2021-01-21,11.399999618530272,11.960000038146973,10.850000381469728,11.539999961853027,11.275350570678713,14422500,UWMC,0.6967071220636413,0.7272836765974837,0.6766973733200417,1756864000.0,24839000.0,9119196000.0,2374280000.0,112559000.0,11493476000.0,176963000.0,2349441000.0,57989000.0,1223837000.0,7038036000.0,5526345000.0,223599000.0,9455024000.0,617416000.0,8054224000.0,1975309000.0,801423000.0,526128000.0,231882000.0,2487589000.0,802260000.0,-2506614000.0,300000000.0,3382510000.0,1090554000.0,56412000.0,570353000.0,-1969554000.0,-138059000.0,-15775000.0,-1778259000.0,-57288000.0
2021-01-22,11.949999809265137,12.350000381469728,10.93000030517578,11.350000381469728,11.08970832824707,12684300,UWMC,0.7013216003368304,0.7323225495644199,0.708765271444864,1756864000.0,24839000.0,9119196000.0,2374280000.0,112559000.0,11493476000.0,176963000.0,2349441000.0,57989000.0,1223837000.0,7038036000.0,5526345000.0,223599000.0,9455024000.0,617416000.0,8054224000.0,1975309000.0,801423000.0,526128000.0,231882000.0,2487589000.0,802260000.0,-2506614000.0,300000000.0,3382510000.0,1090554000.0,56412000.0,570353000.0,-1969554000.0,-138059000.0,-15775000.0,-1778259000.0,-57288000.0
2021-01-25,11.140000343322754,11.199999809265137,10.5,10.850000381469728,10.60117530822754,11166000,UWMC,0.7041474296198913,0.7744679851941383,0.706525413772301,1756864000.0,24839000.0,9119196000.0,2374280000.0,112559000.0,11493476000.0,176963000.0,2349441000.0,57989000.0,1223837000.0,7038036000.0,5526345000.0,223599000.0,9455024000.0,617416000.0,8054224000.0,1975309000.0,801423000.0,526128000.0,231882000.0,2487589000.0,802260000.0,-2506614000.0,300000000.0,3382510000.0,1090554000.0,56412000.0,570353000.0,-1969554000.0,-138059000.0,-15775000.0,-1778259000.0,-57288000.0
2021-01-26,10.699999809265137,10.710000038146973,10.020000457763672,10.06999969482422,9.839062690734863,9936100,UWMC,0.7517378347689082,0.8203813994468356,0.7551532154922868,1756864000.0,24839000.0,9119196000.0,2374280000.0,112559000.0,11493476000.0,176963000.0,2349441000.0,57989000.0,1223837000.0,7038036000.0,5526345000.0,223599000.0,9455024000.0,617416000.0,8054224000.0,1975309000.0,801423000.0,526128000.0,231882000.0,2487589000.0,802260000.0,-2506614000.0,300000000.0,3382510000.0,1090554000.0,56412000.0,570353000.0,-1969554000.0,-138059000.0,-15775000.0,-1778259000.0,-57288000.0
2021-01-27,9.43000030517578,11.197999954223633,9.199999809265137,10.260000228881836,10.024704933166504,10008000,UWMC,0.7436647762271724,0.779533641911153,0.7401714190853685,1756864000.0,24839000.0,9119196000.0,2374280000.0,112559000.0,11493476000.0,176963000.0,2349441000.0,57989000.0,1223837000.0,7038036000.0,5526345000.0,223599000.0,9455024000.0,617416000.0,8054224000.0,1975309000.0,801423000.0,526128000.0,231882000.0,2487589000.0,802260000.0,-2506614000.0,300000000.0,3382510000.0,1090554000.0,56412000.0,570353000.0,-1969554000.0,-138059000.0,-15775000.0,-1778259000.0,-57288000.0
2021-01-28,10.149999618530272,10.25,9.869999885559082,9.960000038146973,9.731585502624512,4151600,UWMC,0.9166666585001804,0.7999640739934618,0.7645208537924232,1756864000.0,24839000.0,9119196000.0,2374280000.0,112559000.0,11493476000.0,176963000.0,2349441000.0,57989000.0,1223837000.0,7038036000.0,5526345000.0,223599000.0,9455024000.0,617416000.0,8054224000.0,1975309000.0,801423000.0,526128000.0,231882000.0,2487589000.0,802260000.0,-2506614000.0,300000000.0,3382510000.0,1090554000.0,56412000.0,570353000.0,-1969554000.0,-138059000.0,-15775000.0,-1778259000.0,-57288000.0
2021-01-29,9.960000038146973,10.25,9.760000228881836,9.90999984741211,9.682731628417969,3937300,UWMC,0.9707366631603416,0.7968490842187789,0.7776731297300917,1756864000.0,24839000.0,9119196000.0,2374280000.0,112559000.0,11493476000.0,176963000.0,2349441000.0,57989000.0,1223837000.0,7038036000.0,5526345000.0,223599000.0,9455024000.0,617416000.0,8054224000.0,1975309000.0,801423000.0,526128000.0,231882000.0,2487589000.0,802260000.0,-2506614000.0,300000000.0,3382510000.0,1090554000.0,56412000.0,570353000.0,-1969554000.0,-138059000.0,-15775000.0,-1778259000.0,-57288000.0
2021-02-01,10.149999618530272,10.279999732971191,9.850000381469728,10.100000381469728,9.868374824523926,3078400,UWMC,0.8643563846447259,0.720713438807562,0.754936850468136,1756864000.0,24839000.0,9119196000.0,2374280000.0,112559000.0,11493476000.0,176963000.0,2349441000.0,57989000.0,1223837000.0,7038036000.0,5526345000.0,223599000.0,9455024000.0,617416000.0,8054224000.0,1975309000.0,801423000.0,526128000.0,231882000.0,2487589000.0,802260000.0,-2506614000.0,300000000.0,3382510000.0,1090554000.0,56412000.0,570353000.0,-1969554000.0,-138059000.0,-15775000.0,-1778259000.0,-57288000.0
2021-02-02,10.479999542236328,10.5,10.199999809265137,10.329999923706056,10.093100547790527,4062600,UWMC,0.8402710173108164,0.6821250823106374,0.7510080661353746,1756864000.0,24839000.0,9119196000.0,2374280000.0,112559000.0,11493476000.0,176963000.0,2349441000.0,57989000.0,1223837000.0,7038036000.0,5526345000.0,223599000.0,9455024000.0,617416000.0,8054224000.0,1975309000.0,801423000.0,526128000.0,231882000.0,2487589000.0,802260000.0,-2506614000.0,300000000.0,3382510000.0,1090554000.0,56412000.0,570353000.0,-1969554000.0,-138059000.0,-15775000.0,-1778259000.0,-57288000.0
2021-02-03,10.949999809265137,11.68000030517578,10.75,11.380000114440918,11.119020462036133,11675800,UWMC,0.7170474352392089,0.5978360492859763,0.670023032577537,1756864000.0,24839000.0,9119196000.0,2374280000.0,112559000.0,11493476000.0,176963000.0,2349441000.0,57989000.0,1223837000.0,7038036000.0,5526345000.0,223599000.0,9455024000.0,617416000.0,8054224000.0,1975309000.0,801423000.0,526128000.0,231882000.0,2487589000.0,802260000.0,-2506614000.0,300000000.0,3382510000.0,1090554000.0,56412000.0,570353000.0,-1969554000.0,-138059000.0,-15775000.0,-1778259000.0,-57288000.0
2021-02-04,11.649999618530272,11.68000030517578,10.199999809265137,10.390000343322754,10.151724815368652,10575200,UWMC,0.8457836203499249,0.6616210366416452,0.774252678876321,1756864000.0,24839000.0,9119196000.0,2374280000.0,112559000.0,11493476000.0,176963000.0,2349441000.0,57989000.0,1223837000.0,7038036000.0,5526345000.0,223599000.0,9455024000.0,617416000.0,8054224000.0,1975309000.0,801423000.0,526128000.0,231882000.0,2487589000.0,802260000.0,-2506614000.0,300000000.0,3382510000.0,1090554000.0,56412000.0,570353000.0,-1969554000.0,-138059000.0,-15775000.0,-1778259000.0,-57288000.0
2021-02-05,10.18000030517578,10.19499969482422,9.859999656677246,9.989999771118164,9.760896682739258,5858500,UWMC,0.8695147513806001,0.7479043075739209,0.7642740498768837,1756864000.0,24839000.0,9119196000.0,2374280000.0,112559000.0,11493476000.0,176963000.0,2349441000.0,57989000.0,1223837000.0,7038036000.0,5526345000.0,223599000.0,9455024000.0,617416000.0,8054224000.0,1975309000.0,801423000.0,526128000.0,231882000.0,2487589000.0,802260000.0,-2506614000.0,300000000.0,3382510000.0,1090554000.0,56412000.0,570353000.0,-1969554000.0,-138059000.0,-15775000.0,-1778259000.0,-57288000.0
2021-02-08,9.84000015258789,9.850000381469728,9.350000381469728,9.510000228881836,9.291905403137209,7874700,UWMC,0.9208537709468966,0.7899116302752186,0.7867062379166581,1756864000.0,24839000.0,9119196000.0,2374280000.0,112559000.0,11493476000.0,176963000.0,2349441000.0,57989000.0,1223837000.0,7038036000.0,5526345000.0,223599000.0,9455024000.0,617416000.0,8054224000.0,1975309000.0,801423000.0,526128000.0,231882000.0,2487589000.0,802260000.0,-2506614000.0,300000000.0,3382510000.0,1090554000.0,56412000.0,570353000.0,-1969554000.0,-138059000.0,-15775000.0,-1778259000.0,-57288000.0
2021-02-09,9.43000030517578,9.479999542236328,9.149999618530272,9.279999732971191,9.067179679870604,6695200,UWMC,0.9054933476039816,0.8193078041450302,0.8205418134304177,1756864000.0,24839000.0,9119196000.0,2374280000.0,112559000.0,11493476000.0,176963000.0,2349441000.0,57989000.0,1223837000.0,7038036000.0,5526345000.0,223599000.0,9455024000.0,617416000.0,8054224000.0,1975309000.0,801423000.0,526128000.0,231882000.0,2487589000.0,802260000.0,-2506614000.0,300000000.0,3382510000.0,1090554000.0,56412000.0,570353000.0,-1969554000.0,-138059000.0,-15775000.0,-1778259000.0,-57288000.0
2021-02-10,9.3100004196167,9.399999618530272,8.899999618530273,9.09000015258789,8.881537437438965,6216800,UWMC,0.9355574866742252,0.904372258593851,0.7971592726571457,1756864000.0,24839000.0,9119196000.0,2374280000.0,112559000.0,11493476000.0,176963000.0,2349441000.0,57989000.0,1223837000.0,7038036000.0,5526345000.0,223599000.0,9455024000.0,617416000.0,8054224000.0,1975309000.0,801423000.0,526128000.0,231882000.0,2487589000.0,802260000.0,-2506614000.0,300000000.0,3382510000.0,1090554000.0,56412000.0,570353000.0,-1969554000.0,-138059000.0,-15775000.0,-1778259000.0,-57288000.0
2021-02-11,8.979999542236328,9.369999885559082,8.8100004196167,9.199999809265137,8.989013671875,6933800,UWMC,0.930974305895054,0.9265724939908744,0.8076525961460116,1756864000.0,24839000.0,9119196000.0,2374280000.0,112559000.0,11493476000.0,176963000.0,2349441000.0,57989000.0,1223837000.0,7038036000.0,5526345000.0,223599000.0,9455024000.0,617416000.0,8054224000.0,1975309000.0,801423000.0,526128000.0,231882000.0,2487589000.0,802260000.0,-2506614000.0,300000000.0,3382510000.0,1090554000.0,56412000.0,570353000.0,-1969554000.0,-138059000.0,-15775000.0,-1778259000.0,-57288000.0
2021-02-12,9.0600004196167,9.229999542236328,8.9399995803833,9.020000457763672,8.813142776489258,4182100,UWMC,1.0157741647504397,0.9383283646692816,0.8464630867036386,1756864000.0,24839000.0,9119196000.0,2374280000.0,112559000.0,11493476000.0,176963000.0,2349441000.0,57989000.0,1223837000.0,7038036000.0,5526345000.0,223599000.0,9455024000.0,617416000.0,8054224000.0,1975309000.0,801423000.0,526128000.0,231882000.0,2487589000.0,802260000.0,-2506614000.0,300000000.0,3382510000.0,1090554000.0,56412000.0,570353000.0,-1969554000.0,-138059000.0,-15775000.0,-1778259000.0,-57288000.0
2021-02-16,9.329999923706056,9.350000381469728,8.920000076293945,8.970000267028809,8.764289855957031,6600100,UWMC,1.0135354379923274,0.9390440112017118,0.8580273022137919,1756864000.0,24839000.0,9119196000.0,2374280000.0,112559000.0,11493476000.0,176963000.0,2349441000.0,57989000.0,1223837000.0,7038036000.0,5526345000.0,223599000.0,9455024000.0,617416000.0,8054224000.0,1975309000.0,801423000.0,526128000.0,231882000.0,2487589000.0,802260000.0,-2506614000.0,300000000.0,3382510000.0,1090554000.0,56412000.0,570353000.0,-1969554000.0,-138059000.0,-15775000.0,-1778259000.0,-57288000.0
2021-02-17,8.890000343322754,8.979999542236328,8.680000305175781,8.859999656677246,8.656811714172363,6584300,UWMC,1.012406959098633,0.9221358715260276,0.8594388214589651,1756864000.0,24839000.0,9119196000.0,2374280000.0,112559000.0,11493476000.0,176963000.0,2349441000.0,57989000.0,1223837000.0,7038036000.0,5526345000.0,223599000.0,9455024000.0,617416000.0,8054224000.0,1975309000.0,801423000.0,526128000.0,231882000.0,2487589000.0,802260000.0,-2506614000.0,300000000.0,3382510000.0,1090554000.0,56412000.0,570353000.0,-1969554000.0,-138059000.0,-15775000.0,-1778259000.0,-57288000.0
2021-02-18,8.6899995803833,8.75,8.449999809265137,8.609999656677246,8.412545204162598,5514300,UWMC,1.0323962983238208,0.9689004650504756,0.8760725448360556,1756864000.0,24839000.0,9119196000.0,2374280000.0,112559000.0,11493476000.0,176963000.0,2349441000.0,57989000.0,1223837000.0,7038036000.0,5526345000.0,223599000.0,9455024000.0,617416000.0,8054224000.0,1975309000.0,801423000.0,526128000.0,231882000.0,2487589000.0,802260000.0,-2506614000.0,300000000.0,3382510000.0,1090554000.0,56412000.0,570353000.0,-1969554000.0,-138059000.0,-15775000.0,-1778259000.0,-57288000.0
2021-02-19,8.649999618530273,8.680000305175781,8.100000381469727,8.319999694824219,8.129195213317871,9750800,UWMC,1.027009017631113,1.0184911472547358,0.9016882645034144,1756864000.0,24839000.0,9119196000.0,2374280000.0,112559000.0,11493476000.0,176963000.0,2349441000.0,57989000.0,1223837000.0,7038036000.0,5526345000.0,223599000.0,9455024000.0,617416000.0,8054224000.0,1975309000.0,801423000.0,526128000.0,231882000.0,2487589000.0,802260000.0,-2506614000.0,300000000.0,3382510000.0,1090554000.0,56412000.0,570353000.0,-1969554000.0,-138059000.0,-15775000.0,-1778259000.0,-57288000.0
2021-02-22,8.15999984741211,8.260000228881836,7.920000076293945,8.010000228881836,7.826305389404297,6828000,UWMC,1.0275740768631991,1.0831868636428108,0.931473996877588,1756864000.0,24839000.0,9119196000.0,2374280000.0,112559000.0,11493476000.0,176963000.0,2349441000.0,57989000.0,1223837000.0,7038036000.0,5526345000.0,223599000.0,9455024000.0,617416000.0,8054224000.0,1975309000.0,801423000.0,526128000.0,231882000.0,2487589000.0,802260000.0,-2506614000.0,300000000.0,3382510000.0,1090554000.0,56412000.0,570353000.0,-1969554000.0,-138059000.0,-15775000.0,-1778259000.0,-57288000.0
2021-02-23,7.590000152587891,8.100000381469727,7.369999885559082,8.039999961853027,7.855617046356201,5907400,UWMC,1.0312951172857463,1.1546979217420847,0.9356362283522768,1756864000.0,24839000.0,9119196000.0,2374280000.0,112559000.0,11493476000.0,176963000.0,2349441000.0,57989000.0,1223837000.0,7038036000.0,5526345000.0,223599000.0,9455024000.0,617416000.0,8054224000.0,1975309000.0,801423000.0,526128000.0,231882000.0,2487589000.0,802260000.0,-2506614000.0,300000000.0,3382510000.0,1090554000.0,56412000.0,570353000.0,-1969554000.0,-138059000.0,-15775000.0,-1778259000.0,-57288000.0
2021-02-24,8.050000190734863,8.229999542236328,7.820000171661377,7.960000038146973,7.777451992034912,4334000,UWMC,1.0149506155513697,1.1306907287140633,0.95146843759961,1756864000.0,24839000.0,9119196000.0,2374280000.0,112559000.0,11493476000.0,176963000.0,2349441000.0,57989000.0,1223837000.0,7038036000.0,5526345000.0,223599000.0,9455024000.0,617416000.0,8054224000.0,1975309000.0,801423000.0,526128000.0,231882000.0,2487589000.0,802260000.0,-2506614000.0,300000000.0,3382510000.0,1090554000.0,56412000.0,570353000.0,-1969554000.0,-138059000.0,-15775000.0,-1778259000.0,-57288000.0
2021-02-25,8.010000228881836,8.0600004196167,7.5,7.639999866485596,7.464790344238281,5067600,UWMC,1.0521611262999209,1.1793745049441704,0.9926601425760788,1756864000.0,24839000.0,9119196000.0,2374280000.0,112559000.0,11493476000.0,176963000.0,2349441000.0,57989000.0,1223837000.0,7038036000.0,5526345000.0,223599000.0,9455024000.0,617416000.0,8054224000.0,1975309000.0,801423000.0,526128000.0,231882000.0,2487589000.0,802260000.0,-2506614000.0,300000000.0,3382510000.0,1090554000.0,56412000.0,570353000.0,-1969554000.0,-138059000.0,-15775000.0,-1778259000.0,-57288000.0
2021-02-26,7.690000057220459,7.789999961853027,7.239999771118164,7.570000171661377,7.396395683288574,5136300,UWMC,1.051191365093184,1.2049916171148305,1.0031913372426386,1756864000.0,24839000.0,9119196000.0,2374280000.0,112559000.0,11493476000.0,176963000.0,2349441000.0,57989000.0,1223837000.0,7038036000.0,5526345000.0,223599000.0,9455024000.0,617416000.0,8054224000.0,1975309000.0,801423000.0,526128000.0,231882000.0,2487589000.0,802260000.0,-2506614000.0,300000000.0,3382510000.0,1090554000.0,56412000.0,570353000.0,-1969554000.0,-138059000.0,-15775000.0,-1778259000.0,-57288000.0
2021-03-01,7.980000019073486,7.989999771118164,7.570000171661377,7.630000114440918,7.455019950866699,5478600,UWMC,1.0522131773004373,1.1742859134813113,0.9939611022168552,1756864000.0,24839000.0,9119196000.0,2374280000.0,112559000.0,11493476000.0,176963000.0,2349441000.0,57989000.0,1223837000.0,7038036000.0,5526345000.0,223599000.0,9455024000.0,617416000.0,8054224000.0,1975309000.0,801423000.0,526128000.0,231882000.0,2487589000.0,802260000.0,-2506614000.0,300000000.0,3382510000.0,1090554000.0,56412000.0,570353000.0,-1969554000.0,-138059000.0,-15775000.0,-1778259000.0,-57288000.0
2021-03-02,8.140000343322754,9.649999618530272,8.039999961853027,9.130000114440918,8.92061996459961,40070800,UWMC,0.8593815680822686,0.9824671892552748,0.8082397935075115,1756864000.0,24839000.0,9119196000.0,2374280000.0,112559000.0,11493476000.0,176963000.0,2349441000.0,57989000.0,1223837000.0,7038036000.0,5526345000.0,223599000.0,9455024000.0,617416000.0,8054224000.0,1975309000.0,801423000.0,526128000.0,231882000.0,2487589000.0,802260000.0,-2506614000.0,300000000.0,3382510000.0,1090554000.0,56412000.0,570353000.0,-1969554000.0,-138059000.0,-15775000.0,-1778259000.0,-57288000.0
2021-03-03,12.170000076293944,12.449999809265137,9.31999969482422,9.619999885559082,9.39938259124756,94546500,UWMC,0.8156085039651613,0.9576822852592748,0.7564326767733698,1756864000.0,24839000.0,9119196000.0,2374280000.0,112559000.0,11493476000.0,176963000.0,2349441000.0,57989000.0,1223837000.0,7038036000.0,5526345000.0,223599000.0,9455024000.0,617416000.0,8054224000.0,1975309000.0,801423000.0,526128000.0,231882000.0,2487589000.0,802260000.0,-2506614000.0,300000000.0,3382510000.0,1090554000.0,56412000.0,570353000.0,-1969554000.0,-138059000.0,-15775000.0,-1778259000.0,-57288000.0
2021-03-04,9.9399995803833,10.90999984741211,8.350000381469727,8.729999542236328,8.529792785644531,27170600,UWMC,0.9207916784807386,1.0727107682620212,0.8241701043007396,1756864000.0,24839000.0,9119196000.0,2374280000.0,112559000.0,11493476000.0,176963000.0,2349441000.0,57989000.0,1223837000.0,7038036000.0,5526345000.0,223599000.0,9455024000.0,617416000.0,8054224000.0,1975309000.0,801423000.0,526128000.0,231882000.0,2487589000.0,802260000.0,-2506614000.0,300000000.0,3382510000.0,1090554000.0,56412000.0,570353000.0,-1969554000.0,-138059000.0,-15775000.0,-1778259000.0,-57288000.0
2021-03-05,8.859999656677246,8.859999656677246,7.75,8.680000305175781,8.480939865112305,12503500,UWMC,0.9039347637612436,1.1743981441395448,0.8300966725177698,1756864000.0,24839000.0,9119196000.0,2374280000.0,112559000.0,11493476000.0,176963000.0,2349441000.0,57989000.0,1223837000.0,7038036000.0,5526345000.0,223599000.0,9455024000.0,617416000.0,8054224000.0,1975309000.0,801423000.0,526128000.0,231882000.0,2487589000.0,802260000.0,-2506614000.0,300000000.0,3382510000.0,1090554000.0,56412000.0,570353000.0,-1969554000.0,-138059000.0,-15775000.0,-1778259000.0,-57288000.0
2021-03-08,8.770000457763672,8.779999732971191,8.100000381469727,8.15999984741211,7.972865104675293,8279400,UWMC,0.9702233391605778,1.2116095933628024,0.8880120045621164,1756864000.0,24839000.0,9119196000.0,2374280000.0,112559000.0,11493476000.0,176963000.0,2349441000.0,57989000.0,1223837000.0,7038036000.0,5526345000.0,223599000.0,9455024000.0,617416000.0,8054224000.0,1975309000.0,801423000.0,526128000.0,231882000.0,2487589000.0,802260000.0,-2506614000.0,300000000.0,3382510000.0,1090554000.0,56412000.0,570353000.0,-1969554000.0,-138059000.0,-15775000.0,-1778259000.0,-57288000.0
2021-03-09,8.25,8.9399995803833,8.149999618530273,8.680000305175781,8.586162567138672,8539800,UWMC,0.8882488356419086,1.1902873008884354,0.8373938882473917,1756864000.0,24839000.0,9119196000.0,2374280000.0,112559000.0,11493476000.0,176963000.0,2349441000.0,57989000.0,1223837000.0,7038036000.0,5526345000.0,223599000.0,9455024000.0,617416000.0,8054224000.0,1975309000.0,801423000.0,526128000.0,231882000.0,2487589000.0,802260000.0,-2506614000.0,300000000.0,3382510000.0,1090554000.0,56412000.0,570353000.0,-1969554000.0,-138059000.0,-15775000.0,-1778259000.0,-57288000.0
2021-03-10,8.710000038146973,9.227999687194824,8.529999732971191,8.579999923706055,8.48724365234375,8571400,UWMC,0.8752913640286217,1.1923776787961595,0.8530448833195499,1756864000.0,24839000.0,9119196000.0,2374280000.0,112559000.0,11493476000.0,176963000.0,2349441000.0,57989000.0,1223837000.0,7038036000.0,5526345000.0,223599000.0,9455024000.0,617416000.0,8054224000.0,1975309000.0,801423000.0,526128000.0,231882000.0,2487589000.0,802260000.0,-2506614000.0,300000000.0,3382510000.0,1090554000.0,56412000.0,570353000.0,-1969554000.0,-138059000.0,-15775000.0,-1778259000.0,-57288000.0
2021-03-11,8.779999732971191,8.84000015258789,8.449999809265137,8.649999618530273,8.556486129760742,5201200,UWMC,0.8890173856229839,1.1464987228222163,0.8251050531390219,1756864000.0,24839000.0,9119196000.0,2374280000.0,112559000.0,11493476000.0,176963000.0,2349441000.0,57989000.0,1223837000.0,7038036000.0,5526345000.0,223599000.0,9455024000.0,617416000.0,8054224000.0,1975309000.0,801423000.0,526128000.0,231882000.0,2487589000.0,802260000.0,-2506614000.0,300000000.0,3382510000.0,1090554000.0,56412000.0,570353000.0,-1969554000.0,-138059000.0,-15775000.0,-1778259000.0,-57288000.0
2021-03-12,8.600000381469727,8.600000381469727,8.229999542236328,8.300000190734863,8.210270881652832,6942100,UWMC,0.9144577715678064,1.1911908722556488,0.8282309181698931,1756864000.0,24839000.0,9119196000.0,2374280000.0,112559000.0,11493476000.0,176963000.0,2349441000.0,57989000.0,1223837000.0,7038036000.0,5526345000.0,223599000.0,9455024000.0,617416000.0,8054224000.0,1975309000.0,801423000.0,526128000.0,231882000.0,2487589000.0,802260000.0,-2506614000.0,300000000.0,3382510000.0,1090554000.0,56412000.0,570353000.0,-1969554000.0,-138059000.0,-15775000.0,-1778259000.0,-57288000.0
2021-03-15,8.390000343322754,8.680000305175781,8.220000267028809,8.399999618530273,8.309188842773438,5368400,UWMC,0.9023809868129892,1.187841565803754,0.8255920359158279,1756864000.0,24839000.0,9119196000.0,2374280000.0,112559000.0,11493476000.0,176963000.0,2349441000.0,57989000.0,1223837000.0,7038036000.0,5526345000.0,223599000.0,9455024000.0,617416000.0,8054224000.0,1975309000.0,801423000.0,526128000.0,231882000.0,2487589000.0,802260000.0,-2506614000.0,300000000.0,3382510000.0,1090554000.0,56412000.0,570353000.0,-1969554000.0,-138059000.0,-15775000.0,-1778259000.0,-57288000.0
2021-03-16,8.489999771118164,8.579999923706055,8.3100004196167,8.460000038146973,8.36854076385498,4827100,UWMC,0.8853427746459821,1.1375938441839255,0.8245165184794937,1756864000.0,24839000.0,9119196000.0,2374280000.0,112559000.0,11493476000.0,176963000.0,2349441000.0,57989000.0,1223837000.0,7038036000.0,5526345000.0,223599000.0,9455024000.0,617416000.0,8054224000.0,1975309000.0,801423000.0,526128000.0,231882000.0,2487589000.0,802260000.0,-2506614000.0,300000000.0,3382510000.0,1090554000.0,56412000.0,570353000.0,-1969554000.0,-138059000.0,-15775000.0,-1778259000.0,-57288000.0
2021-03-17,8.5,9.140000343322754,8.210000038146973,9.050000190734863,8.952162742614746,10812000,UWMC,0.82872924674841,1.0198652970169564,0.7729975733520628,1756864000.0,24839000.0,9119196000.0,2374280000.0,112559000.0,11493476000.0,176963000.0,2349441000.0,57989000.0,1223837000.0,7038036000.0,5526345000.0,223599000.0,9455024000.0,617416000.0,8054224000.0,1975309000.0,801423000.0,526128000.0,231882000.0,2487589000.0,802260000.0,-2506614000.0,300000000.0,3382510000.0,1090554000.0,56412000.0,570353000.0,-1969554000.0,-138059000.0,-15775000.0,-1778259000.0,-57288000.0
2021-03-18,9.399999618530272,10.050000190734863,8.854999542236328,8.979999542236328,8.882918357849121,15618800,UWMC,0.8051225439278795,1.021060796625446,0.768891444068146,1756864000.0,24839000.0,9119196000.0,2374280000.0,112559000.0,11493476000.0,176963000.0,2349441000.0,57989000.0,1223837000.0,7038036000.0,5526345000.0,223599000.0,9455024000.0,617416000.0,8054224000.0,1975309000.0,801423000.0,526128000.0,231882000.0,2487589000.0,802260000.0,-2506614000.0,300000000.0,3382510000.0,1090554000.0,56412000.0,570353000.0,-1969554000.0,-138059000.0,-15775000.0,-1778259000.0,-57288000.0
2021-03-19,9.489999771118164,9.510000228881836,8.720000267028809,8.859999656677246,8.764216423034668,14065300,UWMC,0.8397291083397979,1.0714021528089337,0.8055483345007322,1756864000.0,24839000.0,9119196000.0,2374280000.0,112559000.0,11493476000.0,176963000.0,2349441000.0,57989000.0,1223837000.0,7038036000.0,5526345000.0,223599000.0,9455024000.0,617416000.0,8054224000.0,1975309000.0,801423000.0,526128000.0,231882000.0,2487589000.0,802260000.0,-2506614000.0,300000000.0,3382510000.0,1090554000.0,56412000.0,570353000.0,-1969554000.0,-138059000.0,-15775000.0,-1778259000.0,-57288000.0
2021-03-22,8.449999809265137,8.789999961853027,8.270000457763672,8.779999732971191,8.685080528259277,7093100,UWMC,0.8701595163351311,1.0938298118352685,0.8002228403814354,1756864000.0,24839000.0,9119196000.0,2374280000.0,112559000.0,11493476000.0,176963000.0,2349441000.0,57989000.0,1223837000.0,7038036000.0,5526345000.0,223599000.0,9455024000.0,617416000.0,8054224000.0,1975309000.0,801423000.0,526128000.0,231882000.0,2487589000.0,802260000.0,-2506614000.0,300000000.0,3382510000.0,1090554000.0,56412000.0,570353000.0,-1969554000.0,-138059000.0,-15775000.0,-1778259000.0,-57288000.0
2021-03-23,8.699999809265137,8.850000381469727,8.329999923706055,8.4399995803833,8.348756790161133,5158600,UWMC,0.9300948013469028,1.1259160920351652,0.809701420078302,1756864000.0,24839000.0,9119196000.0,2374280000.0,112559000.0,11493476000.0,176963000.0,2349441000.0,57989000.0,1223837000.0,7038036000.0,5526345000.0,223599000.0,9455024000.0,617416000.0,8054224000.0,1975309000.0,801423000.0,526128000.0,231882000.0,2487589000.0,802260000.0,-2506614000.0,300000000.0,3382510000.0,1090554000.0,56412000.0,570353000.0,-1969554000.0,-138059000.0,-15775000.0,-1778259000.0,-57288000.0
2021-03-24,8.449999809265137,8.6899995803833,8.010000228881836,8.130000114440918,8.042108535766602,9431100,UWMC,1.0036900128332804,1.150195867024351,0.8642011952904636,1756864000.0,24839000.0,9119196000.0,2374280000.0,112559000.0,11493476000.0,176963000.0,2349441000.0,57989000.0,1223837000.0,7038036000.0,5526345000.0,223599000.0,9455024000.0,617416000.0,8054224000.0,1975309000.0,801423000.0,526128000.0,231882000.0,2487589000.0,802260000.0,-2506614000.0,300000000.0,3382510000.0,1090554000.0,56412000.0,570353000.0,-1969554000.0,-138059000.0,-15775000.0,-1778259000.0,-57288000.0
2021-03-25,8.0,8.25,7.699999809265137,8.1899995803833,8.101459503173828,6554900,UWMC,1.012210011635085,1.0960988092283974,0.8640418429861533,1756864000.0,24839000.0,9119196000.0,2374280000.0,112559000.0,11493476000.0,176963000.0,2349441000.0,57989000.0,1223837000.0,7038036000.0,5526345000.0,223599000.0,9455024000.0,617416000.0,8054224000.0,1975309000.0,801423000.0,526128000.0,231882000.0,2487589000.0,802260000.0,-2506614000.0,300000000.0,3382510000.0,1090554000.0,56412000.0,570353000.0,-1969554000.0,-138059000.0,-15775000.0,-1778259000.0,-57288000.0
