Date,Open,High,Low,Close,Adj Close,Volume,ticker,PriceReturn_22days,PriceReturn_66days,PriceReturn_132days,Intangible Assets,Capital Surplus,Total Liab,Total Stockholder Equity,Other Current Liab,Total Assets,Common Stock,Retained Earnings,Other Liab,Good Will,Treasury Stock,Other Assets,Cash,Total Current Liabilities,Deferred Long Term Asset Charges,Short Long Term Debt,Other Stockholder Equity,Property Plant Equipment,Total Current Assets,Net Tangible Assets,Net Receivables,Long Term Debt,Inventory,Accounts Payable,Long Term Investments,Change To Liabilities,Total Cashflows From Investing Activities,Net Borrowings,Total Cash From Financing Activities,Change To Operating Activities,Issuance Of Stock,Net Income,Change In Cash,Effect Of Exchange Rate,Total Cash From Operating Activities,Depreciation,Change To Inventory,Change To Account Receivables,Other Cashflows From Financing Activities,Change To Netincome,Capital Expenditures
2016-07-12,36.970001220703125,37.77000045776367,36.91999816894531,37.369998931884766,37.369998931884766,188000,SITE,1.025956683126247,0.9261440085517818,0.9860850823487712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-07-13,37.5099983215332,37.560001373291016,36.83000183105469,37.02999877929688,37.02999877929688,132400,SITE,1.0442883997761658,0.9392384533034888,1.0062111679670085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-07-14,37.2400016784668,37.4900016784668,35.380001068115234,35.599998474121094,35.599998474121094,191900,SITE,1.0811798687701222,0.945786505957893,1.041853981526149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-07-15,35.790000915527344,36.79999923706055,35.75,36.41999816894531,36.41999816894531,105100,SITE,1.0538166666038216,0.8893465408591595,1.026359224256867,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-07-18,36.2400016784668,38.5,36.220001220703125,38.310001373291016,38.310001373291016,161900,SITE,0.9444009138146304,0.8436439189834405,0.9872095624927746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-07-19,38.0099983215332,38.380001068115234,37.57099914550781,37.86000061035156,37.86000061035156,112400,SITE,0.9881140846358988,0.8441626669106354,0.9986793651279848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-07-20,37.81999969482422,38.43999862670898,37.15999984741211,37.27000045776367,37.27000045776367,154200,SITE,1.0257579574102924,0.8518915913612819,1.015025526332516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-07-21,37.27999877929688,37.380001068115234,36.75,37.310001373291016,37.310001373291016,155800,SITE,1.0653979774028015,0.8608951420430233,1.0190297254982392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-07-22,37.20000076293945,37.59000015258789,36.68999862670898,37.18000030517578,37.18000030517578,148200,SITE,1.0909091188911235,0.8536847635985543,1.0333512063903052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-07-25,37.25,40.54999923706055,37.25,39.27000045776367,39.27000045776367,519900,SITE,1.0104405358449913,0.7955181921812793,0.9696970050206932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-07-26,39.4900016784668,40.29899978637695,38.720001220703125,38.959999084472656,38.959999084472656,265400,SITE,0.9961499559880272,0.7787474554813265,0.978439420628152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-07-27,38.869998931884766,39.13999938964844,38.59999847412109,38.7599983215332,38.7599983215332,221900,SITE,0.988132118049729,0.7938596953103925,0.9847781171791198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-07-28,38.880001068115234,39.150001525878906,38.58000183105469,38.93000030517578,38.93000030517578,66600,SITE,0.9858720977973529,0.8009247382674788,0.9807346520904012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-07-29,39.06999969482422,40.52000045776367,38.25,38.84000015258789,38.84000015258789,199300,SITE,0.9850668942127684,0.7855303838573485,0.9894438762667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-08-01,38.900001525878906,39.08000183105469,37.619998931884766,38.7400016784668,38.7400016784668,114300,SITE,0.9870934440284777,0.7816210473598485,0.9814145278908616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-08-02,38.97999954223633,38.97999954223633,37.775001525878906,38.02999877929688,38.02999877929688,110600,SITE,0.997633443190198,0.7883250198408398,0.9984223623318542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-08-03,37.95000076293945,39.400001525878906,37.95000076293945,38.43000030517578,38.43000030517578,108900,SITE,0.9875097700123702,0.7759562700499911,1.0075462116373777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-08-04,38.38999938964844,38.62200164794922,37.18000030517578,37.400001525878906,37.400001525878906,108800,SITE,1.0203208099071153,0.815775373906615,1.0315508090115793,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-08-05,37.5,37.999000549316406,37.29100036621094,37.58000183105469,37.58000183105469,134700,SITE,1.0383182159804747,0.7959020327320905,1.0340606364270886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-08-08,37.4900016784668,37.4900016784668,36.10499954223633,36.84999847412109,36.84999847412109,207900,SITE,1.0906377283823634,0.8767979026099986,1.0472185006924428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-08-09,37.0,37.459999084472656,35.93000030517578,37.15999984741211,37.15999984741211,105200,SITE,0.9827771961174264,0.8248116185249339,1.045748136973091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-08-10,37.29999923706055,38.06999969482422,36.38999938964844,37.84000015258789,37.84000015258789,80400,SITE,0.9704017196784244,0.8464587381114567,1.0235200683419543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-08-11,37.84000015258789,38.43000030517578,37.59000015258789,38.34000015258789,38.34000015258789,46600,SITE,0.9903495323314496,0.8946269979277857,1.026604080691294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-08-12,38.41999816894531,39.025001525878906,38.31999969482422,38.66999816894531,38.66999816894531,130700,SITE,0.9865529695451604,0.9113008364910388,1.0209465066368042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-08-15,38.880001068115234,39.47999954223633,38.220001220703125,38.4900016784668,38.4900016784668,191000,SITE,1.018446325110707,0.9017926103103068,1.0270199286951944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-08-16,38.5,38.7400016784668,37.810001373291016,38.380001068115234,38.380001068115234,124100,SITE,1.029442345543777,0.9205315489270692,1.0237102611278484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-08-17,37.369998931884766,37.369998931884766,33.65999984741211,36.18000030517578,36.18000030517578,1085400,SITE,1.112216731316893,0.9676616369880128,1.0936981581275298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-08-18,36.150001525878906,37.68999862670898,36.150001525878906,37.40999984741211,37.40999984741211,706600,SITE,1.0390269738152285,0.9198075377643304,1.048115456947404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-08-19,37.220001220703125,38.88999938964844,36.9010009765625,38.22999954223633,38.22999954223633,444000,SITE,1.0151713794925346,0.9411456963918032,1.0410672172017603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-08-22,38.18999862670898,40.209999084472656,37.93999862670898,39.75,39.75,286400,SITE,0.9363522319673742,0.89937106918239,0.9916980671432784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-08-23,39.77999877929688,40.810001373291016,39.630001068115234,40.560001373291016,40.560001373291016,176900,SITE,0.9127218738740366,0.8777119642200971,0.984713936745813,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-08-24,40.45000076293945,40.45000076293945,39.5099983215332,39.68000030517578,39.68000030517578,335900,SITE,0.9160785835321597,0.8838205500278123,1.0037802803610196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-08-25,39.54999923706055,39.54999923706055,38.560001373291016,38.810001373291016,38.810001373291016,254400,SITE,0.9304302842720952,0.8693635785771091,1.014686927973584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-08-26,39.02000045776367,39.02000045776367,37.90999984741211,38.29999923706055,38.29999923706055,225700,SITE,0.9375979259201712,0.8746736466663978,1.041514365124304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-08-29,38.380001068115234,38.810001373291016,37.970001220703125,38.380001068115234,38.380001068115234,154200,SITE,0.9296508419020728,0.841584115115991,1.035956154638162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-08-30,38.2599983215332,38.56999969482422,37.900001525878906,38.2599983215332,38.2599983215332,155900,SITE,0.9391009378312996,0.8379509351741724,1.0470466056122316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-08-31,38.13999938964844,38.400001525878906,37.70000076293945,38.2400016784668,38.2400016784668,112100,SITE,0.9461296735650768,0.8676777941633738,1.063545930539194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-09-01,38.27999877929688,38.45000076293945,37.77999877929688,37.93999862670898,37.93999862670898,102800,SITE,0.9712704219282562,0.8550342593811243,1.0793358525350998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-09-02,38.08000183105469,38.47999954223633,37.54999923706055,37.95000076293945,37.95000076293945,262000,SITE,0.9641633574964328,0.870092221184084,1.156785260693591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-09-06,38.060001373291016,39.61000061035156,37.66999816894531,38.15999984741211,38.15999984741211,307800,SITE,0.9473270877995164,0.8781446136144506,1.17741091417281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-09-07,38.7599983215332,39.08000183105469,36.72999954223633,39.02000045776367,39.02000045776367,299200,SITE,0.9290107528122148,0.856227561646905,1.161455642315531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-09-08,38.84000015258789,40.54499816894531,38.83000183105469,40.18999862670898,40.18999862670898,408200,SITE,0.9119184567854772,0.8161234226881193,1.1321224571966562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-09-09,39.9900016784668,39.9900016784668,36.369998931884766,36.52000045776367,36.52000045776367,485100,SITE,0.9863088720226534,0.8822563202858223,1.2278203611866465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-09-12,36.29999923706055,36.84999847412109,34.790000915527344,36.720001220703125,36.720001220703125,615300,SITE,0.9901960621355156,0.8638343752415351,1.269880161164721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-09-13,36.79999923706055,38.04999923706055,36.79999923706055,37.970001220703125,37.970001220703125,301600,SITE,0.9115090728909556,0.8735843324350326,1.2299183371497049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-09-14,38.02000045776367,38.41999816894531,37.459999084472656,38.150001525878906,38.150001525878906,156300,SITE,0.9116644138455406,0.882568724043311,1.2280470930608107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-09-15,38.29999923706055,39.369998931884766,37.61000061035156,39.20000076293945,39.20000076293945,260500,SITE,0.8589285080008895,0.8931121846975174,1.1923469583872006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-09-16,39.130001068115234,40.45000076293945,38.040000915527344,39.5099983215332,39.5099983215332,1194100,SITE,0.8197924769841278,0.8949633538981988,1.1938749727366442,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-09-19,39.869998931884766,40.970001220703125,39.13999938964844,40.2400016784668,40.2400016784668,333100,SITE,0.8031808734272314,0.8749999407508526,1.165258385531832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-09-20,40.400001525878906,40.45000076293945,38.65499877929688,38.869998931884766,38.869998931884766,262500,SITE,0.8222279383253626,0.9073836230242848,1.2233084780986614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-09-21,39.02999877929688,39.492000579833984,38.040000915527344,38.810001373291016,38.810001373291016,217100,SITE,0.8180880926701101,0.9018293934946096,1.24735888004188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-09-22,39.209999084472656,39.27000045776367,36.93999862670898,37.220001220703125,37.220001220703125,310000,SITE,0.8629768371425643,0.9537882545864508,1.2998387824126267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-09-23,37.18999862670898,37.60499954223633,36.619998931884766,37.02000045776367,37.02000045776367,190600,SITE,0.8573743754360703,0.9430037659573,1.323608843708805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-09-26,36.77999877929688,37.16999816894531,36.28499984741211,36.34999847412109,36.34999847412109,200900,SITE,0.8594223131359711,0.9636863892645288,1.331224248168788,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-09-27,36.34000015258789,36.77000045776367,35.70000076293945,36.11000061035156,36.11000061035156,292400,SITE,0.8402104580383308,0.9617834105569184,1.373303774976178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-09-28,36.13999938964844,36.310001373291016,35.56999969482422,35.90999984741211,35.90999984741211,306100,SITE,0.8568643995686662,0.9947090329290916,1.3692564293477378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-09-29,35.900001525878906,36.04999923706055,35.33000183105469,35.68000030517578,35.68000030517578,256300,SITE,0.8738789248455464,1.030549331369534,1.3761210216973734,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-09-30,35.56999969482422,36.209999084472656,35.400001525878906,35.93000030517578,35.93000030517578,233500,SITE,0.8491511263496099,1.014472598200584,1.3554133133676631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-10-03,35.959999084472656,36.29999923706055,35.5,36.18000030517578,36.18000030517578,193200,SITE,0.8369264906367002,1.008844657051549,1.3023769633618258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-10-04,36.310001373291016,36.86000061035156,36.09000015258789,36.84999847412109,36.84999847412109,174500,SITE,0.8135685422969718,0.9921303361509302,1.2548169224739614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-10-05,37.0,37.00400161743164,36.310001373291016,36.59000015258789,36.59000015258789,182800,SITE,0.8149767578701458,0.9991801372185904,1.2855971773533963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-10-06,36.380001068115234,36.7599983215332,35.90999984741211,36.150001525878906,36.150001525878906,389200,SITE,0.8439833731968303,1.020470202836362,1.290179735020481,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-10-07,36.18999862670898,36.34000015258789,35.52000045776367,36.25,36.25,153100,SITE,0.8251034440665409,1.0035862363617996,1.3263448780980605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-10-10,36.369998931884766,36.7599983215332,36.290000915527344,36.650001525878906,36.650001525878906,187100,SITE,0.8815825382838421,0.9844474850997826,1.3064119802097889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-10-11,36.400001525878906,36.459999084472656,35.81999969482422,36.02000045776367,36.02000045776367,291600,SITE,0.850916136285724,1.0061077517464525,1.3406440949980338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-10-12,35.900001525878906,36.40999984741211,35.84000015258789,36.36000061035156,36.36000061035156,134100,SITE,0.8809130429491261,1.0052254846952586,1.3366335989632752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-10-13,36.08000183105469,36.08000183105469,34.40999984741211,34.61000061035156,34.61000061035156,273400,SITE,0.9910430116202223,1.0647211159857524,1.392661078096694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-10-14,34.72999954223633,35.439998626708984,34.61000061035156,34.779998779296875,34.779998779296875,196500,SITE,1.01322607577099,1.0713053372420638,1.365727477491311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
