Date,Open,High,Low,Close,Adj Close,Volume,ticker,PriceReturn_22days,PriceReturn_66days,PriceReturn_132days,PriceReturn_22days_mean,AdjRet22Day,AdjRet66Day,AdjRet132Day,Intangible Assets,Capital Surplus,Total Liab,Total Stockholder Equity,Minority Interest,Other Current Liab,Total Assets,Common Stock,Other Current Assets,Retained Earnings,Other Liab,Good Will,Treasury Stock,Other Assets,Cash,Total Current Liabilities,Other Stockholder Equity,Property Plant Equipment,Total Current Assets,Net Tangible Assets,Net Receivables,Long Term Debt,Accounts Payable,Deferred Long Term Asset Charges,Short Term Investments,Investments,Change To Liabilities,Total Cashflows From Investing Activities,Total Cash From Financing Activities,Change To Operating Activities,Issuance Of Stock,Net Income,Change In Cash,Repurchase Of Stock,Effect Of Exchange Rate,Total Cash From Operating Activities,Depreciation,Dividends Paid,Change To Account Receivables,Other Cashflows From Financing Activities,Change To Netincome,Capital Expenditures,Net Borrowings
2017-11-09,159.3800048828125,159.97000122070312,156.4499969482422,157.91000366210938,152.13754272460938,753200,SPGI,1.0955742779238644,1.1993734307434964,1.2732953037595158,1.0401272810196784,0.0554469969041859,0.1237985780094041,0.1606163109331924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-10,157.6999969482422,157.88999938964844,156.72000122070312,156.94000244140625,151.20297241210938,679300,SPGI,1.079605111916779,1.2090864100751235,1.2869937123318664,1.0393664161720684,0.0402386957447107,0.1331931614347057,0.1736557519769384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-13,156.6999969482422,158.7899932861328,156.5,158.02999877929688,152.253173828125,789700,SPGI,1.063150326556334,1.191992053769148,1.2709926494758903,1.0305050740272153,0.0326452525291187,0.1253248390028272,0.1593600886452835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-14,157.63999938964844,159.9199981689453,156.94000244140625,159.3000030517578,153.4767303466797,941100,SPGI,1.0638626934245328,1.1804753132527712,1.2674386431597302,1.043144349882203,0.0207183435423297,0.1155345308099489,0.1537864223214793,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-15,157.7899932861328,159.22999572753906,156.72999572753906,158.82000732421875,153.01426696777344,1281100,SPGI,1.0788186570266705,1.185747565577507,1.251219517302801,1.0570826794517585,0.0217359775749119,0.1177978473039098,0.140591417872153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-16,158.94000244140625,161.5800018310547,158.94000244140625,160.10000610351562,154.2474822998047,1091700,SPGI,1.0770188202057958,1.2033901675209917,1.2558185408046465,1.0412088647392546,0.0358099554665412,0.1329109551833736,0.1436038300414983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-17,159.88999938964844,161.3000030517578,158.89999389648438,160.58999633789062,154.71957397460938,931600,SPGI,1.0613094941054482,1.2099209621742335,1.2393111750226982,1.0392013474275237,0.0221081466779244,0.1345999144952681,0.1393718031050224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-20,161.14999389648438,162.9199981689453,160.55999755859375,162.19000244140625,156.26109313964844,1054100,SPGI,1.043236871757249,1.1969936314091765,1.244606266723056,1.0381241126825425,0.0051127590747066,0.1392840707803178,0.1374383149339242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-21,162.69000244140625,164.3000030517578,162.19000244140625,163.6999969482422,157.71591186523438,1894900,SPGI,1.027796057882735,1.177723931823217,1.2400814816463122,1.03199537924298,-0.0041993213602451,0.1351223920197704,0.1345120164269075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-22,164.0,164.5500030517578,162.66000366210938,163.22000122070312,157.2534637451172,563000,SPGI,1.028300379117975,1.167146188011504,1.2555205276892163,1.0328322263084138,-0.0045318471904387,0.1326425416931242,0.1458964889932059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-24,163.47999572753906,164.6300048828125,163.33999633789062,164.13999938964844,158.1398162841797,253700,SPGI,1.0346298880599498,1.1575425968590247,1.265857643071094,1.032019884081241,0.0026100039787091,0.114831574864316,0.1488325715818577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-27,163.80999755859375,164.7899932861328,163.5399932861328,164.39999389648438,158.78692626953125,675600,SPGI,1.0331508149902078,1.1610588242077364,1.255318241135624,1.0369551897736955,-0.0038043747834879,0.1040275874173681,0.1382507456498245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-28,164.97999572753906,165.83999633789062,163.60000610351562,165.8300018310547,160.16810607910156,1030700,SPGI,1.021527846118861,1.1547954195845067,1.2515246346569049,1.020376345675996,0.001151500442865,0.1013822398311223,0.1401253846257701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-29,166.22000122070312,167.8699951171875,163.63999938964844,164.72999572753906,159.10565185546875,1070600,SPGI,1.020579260982965,1.1546548490536437,1.2656786879787263,1.026253639124301,-0.0056743781413359,0.1006014943984339,0.1533944245365091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-30,165.4199981689453,166.6199951171875,163.24000549316406,165.47999572753906,159.83004760742188,1652300,SPGI,1.0322698041036709,1.166387006614654,1.260367772698623,1.0246409570196735,0.0076288470839973,0.1169618241408056,0.1495660707646879,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-01,165.25999450683594,166.55999755859375,162.3000030517578,166.1699981689453,160.49647521972656,1053500,SPGI,1.043389533495774,1.1763874893435695,1.2542873622982884,1.029880242563007,0.0135092909327669,0.1081472136522279,0.1451234316298977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-04,167.3800048828125,169.0,162.25,167.4600067138672,161.7424774169922,1213100,SPGI,1.049205397570084,1.1733126225535864,1.2442646218781117,1.036157586789428,0.0130478107806559,0.1027013246000276,0.1268538994230017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-05,168.0399932861328,171.10000610351562,167.5,167.88999938964844,162.1577606201172,1054400,SPGI,1.0553338230842433,1.1698899923601491,1.2494002401956266,1.0465343935592823,0.0087994295249609,0.0984803373349427,0.1243750311407627,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-06,168.0399932861328,169.39999389648438,167.77999877929688,168.6199951171875,162.86282348632812,666400,SPGI,1.0511207417183202,1.1439535824553388,1.2375532844428447,1.048372731047773,0.002748010670547,0.0748142378690155,0.1095709293617988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-07,168.22000122070312,169.92999267578125,167.75999450683594,169.52999877929688,163.74179077148438,544700,SPGI,1.0358636329834492,1.1397645620876078,1.2287753348202428,1.0387885930282448,-0.0029249600447955,0.0827457491788337,0.114164332037236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-08,170.02000427246094,171.2100067138672,169.39999389648438,171.2100067138672,165.36439514160156,932700,SPGI,1.030313672539551,1.1274095323004645,1.2112582067099429,1.0447156071702373,-0.0144019346306862,0.0704274950091798,0.0974323390056739,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-11,171.27999877929688,172.3000030517578,170.6300048828125,171.6999969482422,165.83767700195312,1161600,SPGI,1.0345951699330662,1.1121623195745292,1.2099089115557502,1.0484619827112251,-0.0138668127781589,0.0675387997398782,0.105457720114831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-12,171.86000061035156,174.07000732421875,171.4499969482422,172.57000732421875,166.677978515625,1333100,SPGI,1.0188909907970114,1.1367684883691975,1.2019453086436027,1.0415757419863072,-0.0226847511892958,0.0879812815206044,0.0944488367141678,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-13,172.5399932861328,173.22000122070312,168.94000244140625,169.00999450683594,163.239501953125,2066900,SPGI,1.0460328149093143,1.149797383900489,1.2129893782650767,1.0495576207370112,-0.0035248058276968,0.1009215917450996,0.1224951667269762,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-14,169.0,170.0,167.33999633789062,167.58999633789062,161.86801147460938,1250700,SPGI,1.0659346719353042,1.1312407724528104,1.218528490555686,1.0539026313731312,0.0120320405621729,0.1005142797179352,0.1180763262440207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-15,168.89999389648438,169.99000549316406,168.4600067138672,169.0500030517578,163.27816772460938,1713800,SPGI,1.0715174049151273,1.1061090230658135,1.2000962002310525,1.0520989179928428,0.0194184869222844,0.1053858254530422,0.126261638659453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-18,169.49000549316406,171.38999938964844,169.16000366210938,170.91000366210938,165.07464599609375,1268700,SPGI,1.0657656836562237,1.1221724384128715,1.1979752516376831,1.049480051520865,0.0162856321353586,0.1062789500058867,0.1265828757242826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-19,171.4199981689453,172.2100067138672,170.5399932861328,172.0,166.12744140625,1017500,SPGI,1.0635461703734836,1.0951824910574937,1.1915521420866535,1.0585213557872055,0.0050248145862779,0.0905755227651097,0.1139774286194994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-20,171.0800018310547,172.30999755859375,169.44000244140625,170.00999450683594,164.20535278320312,1391200,SPGI,1.0770545587073457,1.1045223643624291,1.2080420675375478,1.0561912314345747,0.0208633272727709,0.1023949841189717,0.1275860116070817,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-21,170.42999267578125,171.25,168.5800018310547,168.77999877929688,163.017333984375,701600,SPGI,1.077675358197086,1.135027515317072,1.2073765311455866,1.054691754118366,0.0229836040787199,0.1210311269086703,0.1289860894686787,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-22,169.25999450683594,169.63999938964844,167.6300048828125,167.8300018310547,162.09979248046875,874700,SPGI,1.0951561330997353,1.1149859950305798,1.22666842505374,1.0628648969920689,0.0322912361076666,0.1238480948253045,0.1385256106948156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-26,168.2899932861328,168.75999450683594,166.6699981689453,167.4199981689453,161.70379638671875,553500,SPGI,1.0813525367495107,1.1331080583764723,1.239038747166763,1.054562443450246,0.0267900932992646,0.1316966943847803,0.1420825095437579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-27,167.9499969482422,169.88999938964844,167.75999450683594,169.39999389648438,163.61618041992188,664100,SPGI,1.0645810076706068,1.1214029982980112,1.240636963465529,1.0427572783556516,0.0218237293149552,0.1094552758888416,0.1363560903738534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-28,169.49000549316406,169.92999267578125,168.60000610351562,169.85000610351562,164.05084228515625,394900,SPGI,1.0662349891677572,1.1200846116669747,1.2413741080560408,1.039387058829826,0.0268479303379312,0.1043406457089428,0.1394607094779858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-29,170.25,171.08999633789062,169.3699951171875,169.39999389648438,163.61618041992188,685600,SPGI,1.0743804527756406,1.108736471520832,1.242773262455993,1.0452598484191695,0.0291206043564711,0.1086917328801795,0.1409922691512235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-02,169.74000549316406,170.3000030517578,167.99000549316406,168.1199951171875,162.3799285888672,941800,SPGI,1.054782065060656,1.11986142104137,1.2600672766488836,1.0173995405954512,0.0373825244652048,0.1263528023127169,0.1594714666925565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-03,168.25999450683594,171.19000244140625,167.9499969482422,170.82000732421875,164.98773193359375,808400,SPGI,0.9738905480587712,1.1241136758881,1.2395622122117125,0.9765980219270426,-0.0027074738682714,0.1201648835642446,0.1441137513261983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-04,171.3000030517578,174.00999450683594,171.2899932861328,173.3800048828125,167.46034240722656,727400,SPGI,1.0379511714281262,1.095602687677209,1.2260135852695857,0.9849127815791188,0.0530383898490073,0.0972457513582167,0.1364187254863882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-05,173.5800018310547,175.7899932861328,173.5800018310547,175.6999969482422,169.70108032226562,688300,SPGI,1.0397839146232577,1.0966586431902807,1.2162328384673688,0.9789917900086822,0.0607921246145755,0.0970318241086255,0.1263434675789703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-08,175.52000427246094,177.44000244140625,175.1300048828125,177.17999267578125,171.1305694580078,948300,SPGI,0.9781580608411092,1.079518596748898,1.215547667262316,0.942840182406444,0.0353178784346652,0.0877941122745812,0.1281976616092615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-09,177.3300018310547,178.5,176.52999877929688,177.24000549316406,171.18849182128906,906200,SPGI,1.0014670636238905,1.0842446957659095,1.1981793579094198,0.9530778204901076,0.0483892431337827,0.0830204487184944,0.1088815395585416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-10,177.3699951171875,178.0399932861328,175.00999450683594,175.61000061035156,169.61416625976562,935700,SPGI,1.0270486227124298,1.1073834855756213,1.2153679157137467,0.966664672858564,0.0603839498538658,0.094108907579413,0.1295828762540976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-11,175.9499969482422,176.49000549316406,174.47999572753906,176.39999389648438,170.377197265625,714100,SPGI,1.0314059667700772,1.106516930208565,1.2130019774598235,0.9609362737659176,0.0704696930041596,0.1016431603604142,0.1379203712531025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-12,176.97000122070312,177.94000244140625,175.9600067138672,177.63999938964844,171.57485961914062,711200,SPGI,1.0472303818902504,1.0946725149475336,1.205949487430554,0.9729510699723092,0.0742793119179411,0.0999472909431786,0.1426844557851745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-16,178.11000061035156,178.6199951171875,175.0800018310547,175.8300018310547,169.82669067382812,840800,SPGI,1.07444669526626,1.100352550216258,1.2278530304601305,0.9917823196316324,0.0826643756346273,0.1040395431472638,0.1456447403413392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-17,176.77999877929688,177.30999755859375,174.9499969482422,176.7899932861328,170.75387573242188,1044300,SPGI,1.0706489578774046,1.0892166284230071,1.2054363664406835,0.9854883712686996,0.085160586608705,0.1012968310627511,0.1296079911523009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-18,176.4499969482422,179.6699981689453,176.4499969482422,178.63999938964844,172.5407257080078,1109500,SPGI,1.051836154157516,1.0612101794284194,1.147093701075619,0.981540936006692,0.070295218150824,0.0814037761742939,0.0815757977468829,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-19,179.89999389648438,182.2400054931641,178.22999572753906,181.13999938964844,174.9553985595703,1088300,SPGI,1.0355524483648306,1.0493868894634053,1.1147252844243838,0.9694690060853024,0.0660834422795281,0.0776748567872374,0.0689099210756478,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-22,181.27999877929688,182.1699981689453,179.77999877929688,182.1499938964844,175.93089294433594,873400,SPGI,1.031292978277954,1.0472562983925056,1.106116260228814,0.962138874344328,0.0691541039336262,0.0740196984307658,0.0566720396401811,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-23,182.22999572753903,183.6699981689453,181.1699981689453,182.92999267578125,176.6842041015625,776100,SPGI,1.0505744104761858,1.0253612174130526,1.086508832752866,0.9712482450100663,0.0793261654661193,0.0564300325744568,0.0442541276160919,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-24,183.1600036621093,184.5,181.94000244140625,183.1100006103516,176.85812377929688,791200,SPGI,1.0584668196760574,1.03273073447441,1.0829702653207685,0.9795485186833895,0.0789183009926678,0.0698192856633217,0.0294411572091735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-25,183.6300048828125,184.7700042724609,181.6000061035156,181.88999938964844,175.6797637939453,748600,SPGI,1.0646845674529626,1.047540554881121,1.0946554299708973,0.966216685842239,0.0984678816107236,0.0832143039098751,0.0387626380036323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
