Date,Open,High,Low,Close,Adj Close,Volume,ticker,PriceReturn_22days,PriceReturn_66days,PriceReturn_132days,PriceReturn_22days_mean,AdjRet22Day,AdjRet66Day,AdjRet132Day,Intangible Assets,Capital Surplus,Total Liab,Total Stockholder Equity,Other Current Liab,Total Assets,Common Stock,Other Current Assets,Retained Earnings,Other Liab,Good Will,Treasury Stock,Other Assets,Cash,Total Current Liabilities,Deferred Long Term Asset Charges,Short Long Term Debt,Other Stockholder Equity,Property Plant Equipment,Total Current Assets,Net Tangible Assets,Net Receivables,Long Term Debt,Inventory,Accounts Payable,Change To Liabilities,Total Cashflows From Investing Activities,Net Borrowings,Total Cash From Financing Activities,Change To Operating Activities,Issuance Of Stock,Net Income,Change In Cash,Repurchase Of Stock,Effect Of Exchange Rate,Total Cash From Operating Activities,Depreciation,Dividends Paid,Change To Inventory,Change To Account Receivables,Change To Netincome,Capital Expenditures,Other Cashflows From Financing Activities
2019-11-14,23.540000915527344,23.71999931335449,23.540000915527344,23.600000381469727,22.23672676086425,1179200,NVT,1.0601694959595398,1.2111144458409522,0.8261472859726025,1.030070938868324,0.0300985570912157,0.127884240872631,-0.1446344060324448,1173300000.0,2709700000.0,1865600000.0,2687100000.0,140900000.0,4552700000.0,1800000.0,12300000.0,83400000.0,474700000.0,2234300000.0,-107800000.0,33800000.0,159000000.0,461700000.0,4600000.0,12500000.0,-107800000.0,264800000.0,846500000.0,-720500000.0,415300000.0,929200000.0,228200000.0,186400000.0,13400000.0,-39100000.0,947200000.0,-166600000.0,18100000.0,8600000.0,230800000.0,132100000.0,-56000000.0,-5700000.0,343500000.0,97100000.0,-62900000.0,-12000000.0,-1300000.0,-2600000.0,-39500000.0,-1003500000.0
2019-11-15,23.75,24.045000076293945,23.61000061035156,23.96999931335449,22.585351943969727,982000,NVT,1.0475594214080313,1.1575588142075457,0.8002415965437372,1.0243368944408853,0.0232225269671459,0.1146293351913263,-0.1569878681439966,1173300000.0,2709700000.0,1865600000.0,2687100000.0,140900000.0,4552700000.0,1800000.0,12300000.0,83400000.0,474700000.0,2234300000.0,-107800000.0,33800000.0,159000000.0,461700000.0,4600000.0,12500000.0,-107800000.0,264800000.0,846500000.0,-720500000.0,415300000.0,929200000.0,228200000.0,186400000.0,13400000.0,-39100000.0,947200000.0,-166600000.0,18100000.0,8600000.0,230800000.0,132100000.0,-56000000.0,-5700000.0,343500000.0,97100000.0,-62900000.0,-12000000.0,-1300000.0,-2600000.0,-39500000.0,-1003500000.0
2019-11-18,23.81999969482422,24.104999542236328,23.68000030517578,24.01000022888184,22.62303924560547,1259300,NVT,1.0433154472460473,1.1057320014150591,0.7764575767212647,1.0296677569338806,0.0136476903121667,0.0965716033674031,-0.1869879906751967,1173300000.0,2709700000.0,1865600000.0,2687100000.0,140900000.0,4552700000.0,1800000.0,12300000.0,83400000.0,474700000.0,2234300000.0,-107800000.0,33800000.0,159000000.0,461700000.0,4600000.0,12500000.0,-107800000.0,264800000.0,846500000.0,-720500000.0,415300000.0,929200000.0,228200000.0,186400000.0,13400000.0,-39100000.0,947200000.0,-166600000.0,18100000.0,8600000.0,230800000.0,132100000.0,-56000000.0,-5700000.0,343500000.0,97100000.0,-62900000.0,-12000000.0,-1300000.0,-2600000.0,-39500000.0,-1003500000.0
2019-11-19,24.1200008392334,24.25,23.739999771118164,24.229999542236328,22.83033561706543,1830500,NVT,1.056954029897731,1.0736702788238708,0.7874568983558529,1.0348511569492849,0.022102872948446,0.0777628368785635,-0.187614070596047,1173300000.0,2709700000.0,1865600000.0,2687100000.0,140900000.0,4552700000.0,1800000.0,12300000.0,83400000.0,474700000.0,2234300000.0,-107800000.0,33800000.0,159000000.0,461700000.0,4600000.0,12500000.0,-107800000.0,264800000.0,846500000.0,-720500000.0,415300000.0,929200000.0,228200000.0,186400000.0,13400000.0,-39100000.0,947200000.0,-166600000.0,18100000.0,8600000.0,230800000.0,132100000.0,-56000000.0,-5700000.0,343500000.0,97100000.0,-62900000.0,-12000000.0,-1300000.0,-2600000.0,-39500000.0,-1003500000.0
2019-11-20,24.1200008392334,24.57999992370605,23.989999771118164,24.21999931335449,22.820911407470703,1493200,NVT,1.070602763288432,1.019244312241062,0.7928210665848708,1.0367429245182895,0.0338598387701425,0.0591571408476665,-0.1915089114278356,1173300000.0,2709700000.0,1865600000.0,2687100000.0,140900000.0,4552700000.0,1800000.0,12300000.0,83400000.0,474700000.0,2234300000.0,-107800000.0,33800000.0,159000000.0,461700000.0,4600000.0,12500000.0,-107800000.0,264800000.0,846500000.0,-720500000.0,415300000.0,929200000.0,228200000.0,186400000.0,13400000.0,-39100000.0,947200000.0,-166600000.0,18100000.0,8600000.0,230800000.0,132100000.0,-56000000.0,-5700000.0,343500000.0,97100000.0,-62900000.0,-12000000.0,-1300000.0,-2600000.0,-39500000.0,-1003500000.0
2019-11-21,24.40999984741211,24.44499969482422,24.15999984741211,24.38999938964844,22.981088638305664,1068200,NVT,1.0496105433370495,0.9910881738450152,0.8169022091910428,1.0414325601773815,0.008177983159668,0.0375489006184065,-0.1862780006746657,1173300000.0,2709700000.0,1865600000.0,2687100000.0,140900000.0,4552700000.0,1800000.0,12300000.0,83400000.0,474700000.0,2234300000.0,-107800000.0,33800000.0,159000000.0,461700000.0,4600000.0,12500000.0,-107800000.0,264800000.0,846500000.0,-720500000.0,415300000.0,929200000.0,228200000.0,186400000.0,13400000.0,-39100000.0,947200000.0,-166600000.0,18100000.0,8600000.0,230800000.0,132100000.0,-56000000.0,-5700000.0,343500000.0,97100000.0,-62900000.0,-12000000.0,-1300000.0,-2600000.0,-39500000.0,-1003500000.0
2019-11-22,24.46999931335449,24.709999084472656,24.34000015258789,24.670000076293945,23.24491310119629,716200,NVT,1.0376977030250767,1.0247300634141432,0.8480326911505667,1.0399834010172984,-0.0022856979922216,0.0421536099611773,-0.1529822186021172,1173300000.0,2709700000.0,1865600000.0,2687100000.0,140900000.0,4552700000.0,1800000.0,12300000.0,83400000.0,474700000.0,2234300000.0,-107800000.0,33800000.0,159000000.0,461700000.0,4600000.0,12500000.0,-107800000.0,264800000.0,846500000.0,-720500000.0,415300000.0,929200000.0,228200000.0,186400000.0,13400000.0,-39100000.0,947200000.0,-166600000.0,18100000.0,8600000.0,230800000.0,132100000.0,-56000000.0,-5700000.0,343500000.0,97100000.0,-62900000.0,-12000000.0,-1300000.0,-2600000.0,-39500000.0,-1003500000.0
2019-11-25,24.81999969482422,25.3799991607666,24.770000457763672,24.93000030517578,23.48989486694336,1583000,NVT,1.031287721865264,0.9801203689343564,0.8644823949065688,1.0272769628028116,0.0040107590624525,0.0302674401739582,-0.1500067026454319,1173300000.0,2709700000.0,1865600000.0,2687100000.0,140900000.0,4552700000.0,1800000.0,12300000.0,83400000.0,474700000.0,2234300000.0,-107800000.0,33800000.0,159000000.0,461700000.0,4600000.0,12500000.0,-107800000.0,264800000.0,846500000.0,-720500000.0,415300000.0,929200000.0,228200000.0,186400000.0,13400000.0,-39100000.0,947200000.0,-166600000.0,18100000.0,8600000.0,230800000.0,132100000.0,-56000000.0,-5700000.0,343500000.0,97100000.0,-62900000.0,-12000000.0,-1300000.0,-2600000.0,-39500000.0,-1003500000.0
2019-11-26,24.989999771118164,25.100000381469727,24.81999969482422,25.06999969482422,23.621807098388672,588900,NVT,1.0215397634002792,1.0043644420543851,0.8596548302210079,1.019753497826135,0.0017862655741442,0.0241273893118819,-0.1711271638712819,1173300000.0,2709700000.0,1865600000.0,2687100000.0,140900000.0,4552700000.0,1800000.0,12300000.0,83400000.0,474700000.0,2234300000.0,-107800000.0,33800000.0,159000000.0,461700000.0,4600000.0,12500000.0,-107800000.0,264800000.0,846500000.0,-720500000.0,415300000.0,929200000.0,228200000.0,186400000.0,13400000.0,-39100000.0,947200000.0,-166600000.0,18100000.0,8600000.0,230800000.0,132100000.0,-56000000.0,-5700000.0,343500000.0,97100000.0,-62900000.0,-12000000.0,-1300000.0,-2600000.0,-39500000.0,-1003500000.0
2019-11-27,25.1200008392334,25.1200008392334,24.780000686645508,24.959999084472656,23.51816177368164,854900,NVT,1.0248398050654122,0.9349766307199588,0.8573311738815552,1.0184708296222131,0.006368975443199,-0.0083423753982032,-0.1489597980047068,1173300000.0,2709700000.0,1865600000.0,2687100000.0,140900000.0,4552700000.0,1800000.0,12300000.0,83400000.0,474700000.0,2234300000.0,-107800000.0,33800000.0,159000000.0,461700000.0,4600000.0,12500000.0,-107800000.0,264800000.0,846500000.0,-720500000.0,415300000.0,929200000.0,228200000.0,186400000.0,13400000.0,-39100000.0,947200000.0,-166600000.0,18100000.0,8600000.0,230800000.0,132100000.0,-56000000.0,-5700000.0,343500000.0,97100000.0,-62900000.0,-12000000.0,-1300000.0,-2600000.0,-39500000.0,-1003500000.0
2019-11-29,24.96999931335449,24.979999542236328,24.670000076293945,24.709999084472656,23.282604217529297,272900,NVT,1.0489680743258465,0.9151006939580348,0.8310191295172604,1.027957565839464,0.0210105084863825,-0.0125168565553146,-0.162927490848755,1173300000.0,2709700000.0,1865600000.0,2687100000.0,140900000.0,4552700000.0,1800000.0,12300000.0,83400000.0,474700000.0,2234300000.0,-107800000.0,33800000.0,159000000.0,461700000.0,4600000.0,12500000.0,-107800000.0,264800000.0,846500000.0,-720500000.0,415300000.0,929200000.0,228200000.0,186400000.0,13400000.0,-39100000.0,947200000.0,-166600000.0,18100000.0,8600000.0,230800000.0,132100000.0,-56000000.0,-5700000.0,343500000.0,97100000.0,-62900000.0,-12000000.0,-1300000.0,-2600000.0,-39500000.0,-1003500000.0
2019-12-02,24.82999992370605,25.0,24.57200050354004,24.600000381469727,23.1789608001709,561400,NVT,1.0402438158359988,0.8111485493749367,0.7694116191046564,1.0333786657950568,0.006865150040942,-0.0430178262800532,-0.1720567156920904,1173300000.0,2709700000.0,1865600000.0,2687100000.0,140900000.0,4552700000.0,1800000.0,12300000.0,83400000.0,474700000.0,2234300000.0,-107800000.0,33800000.0,159000000.0,461700000.0,4600000.0,12500000.0,-107800000.0,264800000.0,846500000.0,-720500000.0,415300000.0,929200000.0,228200000.0,186400000.0,13400000.0,-39100000.0,947200000.0,-166600000.0,18100000.0,8600000.0,230800000.0,132100000.0,-56000000.0,-5700000.0,343500000.0,97100000.0,-62900000.0,-12000000.0,-1300000.0,-2600000.0,-39500000.0,-1003500000.0
2019-12-03,24.229999542236328,24.420000076293945,24.040000915527344,24.200000762939453,22.80206680297852,736300,NVT,1.04958673676374,0.8486852616302168,0.7926359594641504,1.0417166514803613,0.0078700852833786,-0.0467273306199178,-0.1729351755152018,1173300000.0,2709700000.0,1865600000.0,2687100000.0,140900000.0,4552700000.0,1800000.0,12300000.0,83400000.0,474700000.0,2234300000.0,-107800000.0,33800000.0,159000000.0,461700000.0,4600000.0,12500000.0,-107800000.0,264800000.0,846500000.0,-720500000.0,415300000.0,929200000.0,228200000.0,186400000.0,13400000.0,-39100000.0,947200000.0,-166600000.0,18100000.0,8600000.0,230800000.0,132100000.0,-56000000.0,-5700000.0,343500000.0,97100000.0,-62900000.0,-12000000.0,-1300000.0,-2600000.0,-39500000.0,-1003500000.0
2019-12-04,24.32999992370605,24.709999084472656,24.31999969482422,24.36000061035156,22.95282554626465,716500,NVT,1.0455664755481,0.7897965836652501,0.7949450431286107,1.0344529937206122,0.0111134818274878,-0.0473261924471763,-0.178686596516827,1173300000.0,2709700000.0,1865600000.0,2687100000.0,140900000.0,4552700000.0,1800000.0,12300000.0,83400000.0,474700000.0,2234300000.0,-107800000.0,33800000.0,159000000.0,461700000.0,4600000.0,12500000.0,-107800000.0,264800000.0,846500000.0,-720500000.0,415300000.0,929200000.0,228200000.0,186400000.0,13400000.0,-39100000.0,947200000.0,-166600000.0,18100000.0,8600000.0,230800000.0,132100000.0,-56000000.0,-5700000.0,343500000.0,97100000.0,-62900000.0,-12000000.0,-1300000.0,-2600000.0,-39500000.0,-1003500000.0
2019-12-05,24.57999992370605,24.63999938964844,24.13999938964844,24.209999084472656,22.81148910522461,614400,NVT,1.0541098965784517,0.6982128866811207,0.8175144379625395,1.0367512645970387,0.0173586319814129,-0.0532755168730536,-0.1771032054596419,1173300000.0,2709700000.0,1865600000.0,2687100000.0,140900000.0,4552700000.0,1800000.0,12300000.0,83400000.0,474700000.0,2234300000.0,-107800000.0,33800000.0,159000000.0,461700000.0,4600000.0,12500000.0,-107800000.0,264800000.0,846500000.0,-720500000.0,415300000.0,929200000.0,228200000.0,186400000.0,13400000.0,-39100000.0,947200000.0,-166600000.0,18100000.0,8600000.0,230800000.0,132100000.0,-56000000.0,-5700000.0,343500000.0,97100000.0,-62900000.0,-12000000.0,-1300000.0,-2600000.0,-39500000.0,-1003500000.0
2019-12-06,24.59000015258789,24.83300018310547,24.5,24.6200008392334,23.197803497314453,758500,NVT,1.04914707954808,0.7785935754086593,0.8030741642432001,1.0330572442281234,0.0160898353199565,-0.0242981687290824,-0.179773530838475,1173300000.0,2709700000.0,1865600000.0,2687100000.0,140900000.0,4552700000.0,1800000.0,12300000.0,83400000.0,474700000.0,2234300000.0,-107800000.0,33800000.0,159000000.0,461700000.0,4600000.0,12500000.0,-107800000.0,264800000.0,846500000.0,-720500000.0,415300000.0,929200000.0,228200000.0,186400000.0,13400000.0,-39100000.0,947200000.0,-166600000.0,18100000.0,8600000.0,230800000.0,132100000.0,-56000000.0,-5700000.0,343500000.0,97100000.0,-62900000.0,-12000000.0,-1300000.0,-2600000.0,-39500000.0,-1003500000.0
2019-12-09,24.57999992370605,24.73500061035156,24.51000022888184,24.59000015258789,23.169538497924805,558800,NVT,1.0431068553879062,0.6718648371670543,0.7899911348094272,1.0340376238600335,0.0090692315278726,-0.0290279191139724,-0.1986339904489352,1173300000.0,2709700000.0,1865600000.0,2687100000.0,140900000.0,4552700000.0,1800000.0,12300000.0,83400000.0,474700000.0,2234300000.0,-107800000.0,33800000.0,159000000.0,461700000.0,4600000.0,12500000.0,-107800000.0,264800000.0,846500000.0,-720500000.0,415300000.0,929200000.0,228200000.0,186400000.0,13400000.0,-39100000.0,947200000.0,-166600000.0,18100000.0,8600000.0,230800000.0,132100000.0,-56000000.0,-5700000.0,343500000.0,97100000.0,-62900000.0,-12000000.0,-1300000.0,-2600000.0,-39500000.0,-1003500000.0
2019-12-10,24.59000015258789,24.59000015258789,24.13999938964844,24.290000915527344,22.886865615844727,1079300,NVT,1.0526966177802406,0.6523927336149108,0.7834182785025371,1.0438020196584652,0.0088945981217753,-0.0852728092007142,-0.2029010351970588,1173300000.0,2709700000.0,1865600000.0,2687100000.0,140900000.0,4552700000.0,1800000.0,12300000.0,83400000.0,474700000.0,2234300000.0,-107800000.0,33800000.0,159000000.0,461700000.0,4600000.0,12500000.0,-107800000.0,264800000.0,846500000.0,-720500000.0,415300000.0,929200000.0,228200000.0,186400000.0,13400000.0,-39100000.0,947200000.0,-166600000.0,18100000.0,8600000.0,230800000.0,132100000.0,-56000000.0,-5700000.0,343500000.0,97100000.0,-62900000.0,-12000000.0,-1300000.0,-2600000.0,-39500000.0,-1003500000.0
2019-12-11,24.31999969482422,24.40999984741211,24.06999969482422,24.299999237060547,22.896289825439453,1370200,NVT,1.046913468146698,0.5183020596871942,0.7973263635795655,1.044148768614289,0.002764699532409,-0.1613476447397386,-0.1918458740566527,1173300000.0,2709700000.0,1865600000.0,2687100000.0,140900000.0,4552700000.0,1800000.0,12300000.0,83400000.0,474700000.0,2234300000.0,-107800000.0,33800000.0,159000000.0,461700000.0,4600000.0,12500000.0,-107800000.0,264800000.0,846500000.0,-720500000.0,415300000.0,929200000.0,228200000.0,186400000.0,13400000.0,-39100000.0,947200000.0,-166600000.0,18100000.0,8600000.0,230800000.0,132100000.0,-56000000.0,-5700000.0,343500000.0,97100000.0,-62900000.0,-12000000.0,-1300000.0,-2600000.0,-39500000.0,-1003500000.0
2019-12-12,24.38999938964844,24.88999938964844,24.290000915527344,24.8700008392334,23.43336677551269,1032900,NVT,1.0176918406753537,0.5906242987349739,0.7770074686836456,1.0379600676281349,-0.0202682269527811,-0.1016532559742525,-0.2100250841955734,1173300000.0,2709700000.0,1865600000.0,2687100000.0,140900000.0,4552700000.0,1800000.0,12300000.0,83400000.0,474700000.0,2234300000.0,-107800000.0,33800000.0,159000000.0,461700000.0,4600000.0,12500000.0,-107800000.0,264800000.0,846500000.0,-720500000.0,415300000.0,929200000.0,228200000.0,186400000.0,13400000.0,-39100000.0,947200000.0,-166600000.0,18100000.0,8600000.0,230800000.0,132100000.0,-56000000.0,-5700000.0,343500000.0,97100000.0,-62900000.0,-12000000.0,-1300000.0,-2600000.0,-39500000.0,-1003500000.0
2019-12-13,24.71999931335449,25.14999961853028,24.5,24.600000381469727,23.1789608001709,1082000,NVT,1.045121926432783,0.5840106246879745,0.7466723379505912,1.049983828710455,-0.0048619022776721,-0.082573328061149,-0.2135618579258807,1173300000.0,2709700000.0,1865600000.0,2687100000.0,140900000.0,4552700000.0,1800000.0,12300000.0,83400000.0,474700000.0,2234300000.0,-107800000.0,33800000.0,159000000.0,461700000.0,4600000.0,12500000.0,-107800000.0,264800000.0,846500000.0,-720500000.0,415300000.0,929200000.0,228200000.0,186400000.0,13400000.0,-39100000.0,947200000.0,-166600000.0,18100000.0,8600000.0,230800000.0,132100000.0,-56000000.0,-5700000.0,343500000.0,97100000.0,-62900000.0,-12000000.0,-1300000.0,-2600000.0,-39500000.0,-1003500000.0
2019-12-16,24.850000381469727,25.14999961853028,24.850000381469727,25.100000381469727,23.650075912475582,1175500,NVT,1.0187251032323932,0.5531238842751991,0.7435492103642332,1.044141152852935,-0.0254160496205417,-0.0905509827472694,-0.2223528173982478,1173300000.0,2709700000.0,1865600000.0,2687100000.0,140900000.0,4552700000.0,1800000.0,12300000.0,83400000.0,474700000.0,2234300000.0,-107800000.0,33800000.0,159000000.0,461700000.0,4600000.0,12500000.0,-107800000.0,264800000.0,846500000.0,-720500000.0,415300000.0,929200000.0,228200000.0,186400000.0,13400000.0,-39100000.0,947200000.0,-166600000.0,18100000.0,8600000.0,230800000.0,132100000.0,-56000000.0,-5700000.0,343500000.0,97100000.0,-62900000.0,-12000000.0,-1300000.0,-2600000.0,-39500000.0,-1003500000.0
2019-12-17,25.190000534057617,25.395000457763672,25.0,25.020000457763672,23.57469940185547,1639200,NVT,1.017186259600781,0.6100195373243154,0.7312926155257164,1.0401829423118685,-0.0229966827110872,-0.100862035376028,-0.2150644029968701,1173300000.0,2709700000.0,1865600000.0,2687100000.0,140900000.0,4552700000.0,1800000.0,12300000.0,83400000.0,474700000.0,2234300000.0,-107800000.0,33800000.0,159000000.0,461700000.0,4600000.0,12500000.0,-107800000.0,264800000.0,846500000.0,-720500000.0,415300000.0,929200000.0,228200000.0,186400000.0,13400000.0,-39100000.0,947200000.0,-166600000.0,18100000.0,8600000.0,230800000.0,132100000.0,-56000000.0,-5700000.0,343500000.0,97100000.0,-62900000.0,-12000000.0,-1300000.0,-2600000.0,-39500000.0,-1003500000.0
2019-12-18,25.059999465942383,25.190000534057617,24.86000061035156,25.11000061035156,23.65949821472168,1163600,NVT,1.0358423883929488,0.6495315650724006,0.7477086944453782,1.0376155592547895,-0.0017731708618407,-0.0792875926101008,-0.2131455769023409,1173300000.0,2709700000.0,1865600000.0,2687100000.0,140900000.0,4552700000.0,1800000.0,12300000.0,83400000.0,474700000.0,2234300000.0,-107800000.0,33800000.0,159000000.0,461700000.0,4600000.0,12500000.0,-107800000.0,264800000.0,846500000.0,-720500000.0,415300000.0,929200000.0,228200000.0,186400000.0,13400000.0,-39100000.0,947200000.0,-166600000.0,18100000.0,8600000.0,230800000.0,132100000.0,-56000000.0,-5700000.0,343500000.0,97100000.0,-62900000.0,-12000000.0,-1300000.0,-2600000.0,-39500000.0,-1003500000.0
2019-12-19,25.190000534057617,25.239999771118164,24.89999961853028,25.049999237060547,23.60296630859375,1517800,NVT,1.0397300083266314,0.7061482121015435,0.7604617854159825,1.034943648284932,0.0047863600416995,-0.0613104330661468,-0.2096126012830007,1173300000.0,2709700000.0,1865600000.0,2687100000.0,140900000.0,4552700000.0,1800000.0,12300000.0,83400000.0,474700000.0,2234300000.0,-107800000.0,33800000.0,159000000.0,461700000.0,4600000.0,12500000.0,-107800000.0,264800000.0,846500000.0,-720500000.0,415300000.0,929200000.0,228200000.0,186400000.0,13400000.0,-39100000.0,947200000.0,-166600000.0,18100000.0,8600000.0,230800000.0,132100000.0,-56000000.0,-5700000.0,343500000.0,97100000.0,-62900000.0,-12000000.0,-1300000.0,-2600000.0,-39500000.0,-1003500000.0
2019-12-20,25.309999465942383,25.96999931335449,25.13999938964844,25.61000061035156,24.130615234375,2851700,NVT,1.0075600376622589,0.6392089502878419,0.7279478811501533,1.0184381935354383,-0.0108781558731794,-0.099748331929836,-0.2377159973273634,1173300000.0,2709700000.0,1865600000.0,2687100000.0,140900000.0,4552700000.0,1800000.0,12300000.0,83400000.0,474700000.0,2234300000.0,-107800000.0,33800000.0,159000000.0,461700000.0,4600000.0,12500000.0,-107800000.0,264800000.0,846500000.0,-720500000.0,415300000.0,929200000.0,228200000.0,186400000.0,13400000.0,-39100000.0,947200000.0,-166600000.0,18100000.0,8600000.0,230800000.0,132100000.0,-56000000.0,-5700000.0,343500000.0,97100000.0,-62900000.0,-12000000.0,-1300000.0,-2600000.0,-39500000.0,-1003500000.0
2019-12-23,25.540000915527344,26.030000686645508,25.51499938964844,25.93000030517578,24.43213081359864,1232000,NVT,0.9729945174169148,0.6487924991137417,0.7354382963295991,1.004497558926818,-0.0315030415099031,-0.107546435490197,-0.2355774438843506,1173300000.0,2709700000.0,1865600000.0,2687100000.0,140900000.0,4552700000.0,1800000.0,12300000.0,83400000.0,474700000.0,2234300000.0,-107800000.0,33800000.0,159000000.0,461700000.0,4600000.0,12500000.0,-107800000.0,264800000.0,846500000.0,-720500000.0,415300000.0,929200000.0,228200000.0,186400000.0,13400000.0,-39100000.0,947200000.0,-166600000.0,18100000.0,8600000.0,230800000.0,132100000.0,-56000000.0,-5700000.0,343500000.0,97100000.0,-62900000.0,-12000000.0,-1300000.0,-2600000.0,-39500000.0,-1003500000.0
2019-12-24,25.90999984741211,25.93000030517578,25.56999969482422,25.600000381469727,24.121192932128903,370400,NVT,0.9926159526798506,0.663448293639987,0.7496859988872769,1.013647133004122,-0.0210311803242713,-0.0797750593126723,-0.2304824911434979,1173300000.0,2709700000.0,1865600000.0,2687100000.0,140900000.0,4552700000.0,1800000.0,12300000.0,83400000.0,474700000.0,2234300000.0,-107800000.0,33800000.0,159000000.0,461700000.0,4600000.0,12500000.0,-107800000.0,264800000.0,846500000.0,-720500000.0,415300000.0,929200000.0,228200000.0,186400000.0,13400000.0,-39100000.0,947200000.0,-166600000.0,18100000.0,8600000.0,230800000.0,132100000.0,-56000000.0,-5700000.0,343500000.0,97100000.0,-62900000.0,-12000000.0,-1300000.0,-2600000.0,-39500000.0,-1003500000.0
2019-12-26,25.600000381469727,25.670000076293945,25.440000534057617,25.600000381469727,24.121192932128903,834200,NVT,1.0103133274059797,0.6131095108730893,0.7345888791575693,1.009368571505801,0.0009447559001787,-0.0906916663016209,-0.2372347050243628,1173300000.0,2709700000.0,1865600000.0,2687100000.0,140900000.0,4552700000.0,1800000.0,12300000.0,83400000.0,474700000.0,2234300000.0,-107800000.0,33800000.0,159000000.0,461700000.0,4600000.0,12500000.0,-107800000.0,264800000.0,846500000.0,-720500000.0,415300000.0,929200000.0,228200000.0,186400000.0,13400000.0,-39100000.0,947200000.0,-166600000.0,18100000.0,8600000.0,230800000.0,132100000.0,-56000000.0,-5700000.0,343500000.0,97100000.0,-62900000.0,-12000000.0,-1300000.0,-2600000.0,-39500000.0,-1003500000.0
2019-12-27,25.65999984741211,25.799999237060547,25.489999771118164,25.709999084472656,24.22484016418457,678200,NVT,1.0071653006233547,0.6183180845479491,0.7310502580429427,1.013204306983852,-0.0060390063604971,-0.0937393856669137,-0.249794386313405,1173300000.0,2709700000.0,1865600000.0,2687100000.0,140900000.0,4552700000.0,1800000.0,12300000.0,83400000.0,474700000.0,2234300000.0,-107800000.0,33800000.0,159000000.0,461700000.0,4600000.0,12500000.0,-107800000.0,264800000.0,846500000.0,-720500000.0,415300000.0,929200000.0,228200000.0,186400000.0,13400000.0,-39100000.0,947200000.0,-166600000.0,18100000.0,8600000.0,230800000.0,132100000.0,-56000000.0,-5700000.0,343500000.0,97100000.0,-62900000.0,-12000000.0,-1300000.0,-2600000.0,-39500000.0,-1003500000.0
2019-12-30,25.68000030517578,25.729999542236328,25.39999961853028,25.61000061035156,24.130615234375,963000,NVT,0.9788624840649948,0.5908555754181042,0.7080910938495938,0.9989207364455844,-0.0200582523805895,-0.1101051780802034,-0.2681464394195425,1173300000.0,2709700000.0,1865600000.0,2687100000.0,140900000.0,4552700000.0,1800000.0,12300000.0,83400000.0,474700000.0,2234300000.0,-107800000.0,33800000.0,159000000.0,461700000.0,4600000.0,12500000.0,-107800000.0,264800000.0,846500000.0,-720500000.0,415300000.0,929200000.0,228200000.0,186400000.0,13400000.0,-39100000.0,947200000.0,-166600000.0,18100000.0,8600000.0,230800000.0,132100000.0,-56000000.0,-5700000.0,343500000.0,97100000.0,-62900000.0,-12000000.0,-1300000.0,-2600000.0,-39500000.0,-1003500000.0
2019-12-31,25.56999969482422,25.780000686645508,25.479999542236328,25.57999992370605,24.10234832763672,994400,NVT,0.977255461370378,0.6619989978294747,0.7291992638509874,1.003635286357499,-0.0263798249871211,-0.0904312433864984,-0.2520443355302881,1160500000.0,2502700000.0,2047800000.0,2592500000.0,126900000.0,4640300000.0,1700000.0,11400000.0,186700000.0,504800000.0,2279100000.0,-98600000.0,73300000.0,106400000.0,462200000.0,40900000.0,17500000.0,-98600000.0,328700000.0,798700000.0,-847100000.0,403700000.0,1047100000.0,244700000.0,187100000.0,-7900000.0,-160300000.0,120500000.0,-226400000.0,-25000000.0,9500000.0,222700000.0,-52600000.0,-235700000.0,-2200000.0,336300000.0,96800000.0,-120700000.0,900000.0,26600000.0,22200000.0,-38800000.0,
2020-01-02,25.81999969482422,25.93000030517578,25.57999992370605,25.920000076293945,24.42270851135254,1070800,NVT,0.979584573681836,0.6498196380922288,0.7188492544007657,1.01505070885822,-0.035466135176384,-0.1040784297758732,-0.2424572805093021,1160500000.0,2502700000.0,2047800000.0,2592500000.0,126900000.0,4640300000.0,1700000.0,11400000.0,186700000.0,504800000.0,2279100000.0,-98600000.0,73300000.0,106400000.0,462200000.0,40900000.0,17500000.0,-98600000.0,328700000.0,798700000.0,-847100000.0,403700000.0,1047100000.0,244700000.0,187100000.0,-7900000.0,-160300000.0,120500000.0,-226400000.0,-25000000.0,9500000.0,222700000.0,-52600000.0,-235700000.0,-2200000.0,336300000.0,96800000.0,-120700000.0,900000.0,26600000.0,22200000.0,-38800000.0,
2020-01-03,25.479999542236328,25.670000076293945,25.299999237060547,25.59000015258789,24.11177062988281,739100,NVT,1.0531979086046035,0.7010827502279792,0.7400428841106983,1.029111122076935,0.0240867865276686,-0.0905888387602595,-0.2420762093550098,1160500000.0,2502700000.0,2047800000.0,2592500000.0,126900000.0,4640300000.0,1700000.0,11400000.0,186700000.0,504800000.0,2279100000.0,-98600000.0,73300000.0,106400000.0,462200000.0,40900000.0,17500000.0,-98600000.0,328700000.0,798700000.0,-847100000.0,403700000.0,1047100000.0,244700000.0,187100000.0,-7900000.0,-160300000.0,120500000.0,-226400000.0,-25000000.0,9500000.0,222700000.0,-52600000.0,-235700000.0,-2200000.0,336300000.0,96800000.0,-120700000.0,900000.0,26600000.0,22200000.0,-38800000.0,
