Date,Open,High,Low,Close,Adj Close,Volume,ticker,PriceReturn_22days,PriceReturn_66days,PriceReturn_132days,Capital Surplus,Total Liab,Total Stockholder Equity,Minority Interest,Deferred Long Term Liab,Other Current Liab,Total Assets,Common Stock,Other Current Assets,Retained Earnings,Other Liab,Good Will,Treasury Stock,Other Assets,Cash,Total Current Liabilities,Short Long Term Debt,Other Stockholder Equity,Property Plant Equipment,Total Current Assets,Long Term Investments,Net Tangible Assets,Net Receivables,Long Term Debt,Inventory,Accounts Payable,Investments,Change To Liabilities,Total Cashflows From Investing Activities,Net Borrowings,Total Cash From Financing Activities,Change To Operating Activities,Net Income,Change In Cash,Repurchase Of Stock,Effect Of Exchange Rate,Total Cash From Operating Activities,Depreciation,Other Cashflows From Investing Activities,Dividends Paid,Change To Inventory,Change To Account Receivables,Other Cashflows From Financing Activities,Change To Netincome,Capital Expenditures
1962-02-06,0.0,7.839684009552002,7.696623802185059,7.839684009552002,0.8408302664756775,59416,IP,1.0995506348679869,0.915678838652958,0.7864936823690094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1962-02-07,0.0,8.03996753692627,7.839684009552002,8.03996753692627,0.8623114824295044,117521,IP,1.0721595063476754,0.9072122249620624,0.7632840277300644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1962-02-08,0.0,8.011356353759766,7.954132080078125,8.011356353759766,0.8592427968978882,66406,IP,1.0831857512037917,0.91404983260614,0.7587496606131287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1962-02-09,0.0,8.09719181060791,7.982744216918945,8.09719181060791,0.8684479594230652,41504,IP,1.0823856930946232,0.8943825450120964,0.7686659681146487,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1962-02-12,0.0,8.183027267456055,8.09719181060791,8.12580394744873,0.8715176582336426,23155,IP,1.0785732653792597,0.8769155853926098,0.7595276590040515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1962-02-13,0.0,8.29747486114502,8.183027267456055,8.29747486114502,0.8899295926094055,29271,IP,1.0562584436826503,0.8657836310151119,0.7650647086398276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1962-02-14,0.0,8.29747486114502,8.183027267456055,8.240250587463379,0.8837927579879761,31892,IP,1.060094154259272,0.854147358618553,0.7775115322242022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1962-02-15,0.0,8.35469913482666,8.211639404296875,8.32608699798584,0.892998993396759,47183,IP,1.0353152244918364,0.8348619750438475,0.7730248563663272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1962-02-16,0.0,8.526371002197266,8.35469913482666,8.35469913482666,0.8960673213005066,64221,IP,1.0317700817140902,0.835484116655353,0.7563076233335982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1962-02-19,0.0,8.526371002197266,8.35469913482666,8.4119234085083,0.902204155921936,41940,IP,1.0076145871224698,0.829801114843523,0.7441748322627846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1962-02-20,0.0,8.526371002197266,8.2688627243042,8.526371002197266,0.9214430451393129,62911,IP,1.0033560491845366,0.7887788080779343,0.7217956059831884,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1962-02-21,0.0,8.554983139038086,8.38331127166748,8.38331127166748,0.9059828519821168,97861,IP,1.0238904674842613,0.7712509383303935,0.7375920978271524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1962-02-23,0.0,8.440534591674805,8.32608699798584,8.35469913482666,0.902890145778656,50678,IP,1.030822585422759,0.8084416915440161,0.7366273120322355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1962-02-26,0.0,8.4119234085083,8.211639404296875,8.29747486114502,0.8967065811157227,33640,IP,1.0379309955172211,0.8209739408570988,0.7276470596055368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1962-02-27,0.0,8.35469913482666,8.2688627243042,8.35469913482666,0.902890145778656,194412,IP,1.0273976409928636,0.8153513903468205,0.7226636708002643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1962-02-28,0.0,8.469146728515625,8.35469913482666,8.4119234085083,0.909074068069458,62474,IP,1.0068036207297637,0.796079160058674,0.7177477941521658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1962-03-01,0.0,8.497758865356445,8.4119234085083,8.440534591674805,0.912166178226471,60289,IP,1.0135603307690362,0.766022838142297,0.718769735949213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1962-03-02,0.0,8.469146728515625,8.35469913482666,8.4119234085083,0.909074068069458,43688,IP,1.0034013841837766,0.775492121157125,0.7316164485449915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1962-03-05,0.0,8.440534591674805,8.32608699798584,8.32608699798584,0.8997981548309326,58105,IP,1.0068734272436315,0.780019061866807,0.746164706823772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1962-03-06,0.0,8.38331127166748,8.32608699798584,8.38331127166748,0.9059828519821168,30145,IP,0.9931734942469902,0.7712509383303935,0.7410710091599467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1962-03-07,0.0,8.4119234085083,8.35469913482666,8.38331127166748,0.9059828519821168,30582,IP,0.989761096640958,0.7609222973617537,0.7410710091599467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1962-03-08,0.0,8.554983139038086,8.38331127166748,8.554983139038086,0.9245354533195496,93492,IP,0.9598662405726572,0.7254091916314807,0.7330195328761004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1962-03-09,0.0,8.66943073272705,8.526371002197266,8.554983139038086,0.9245354533195496,100045,IP,0.9531770442787184,0.7119127547823559,0.726199978583122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1962-03-12,0.0,8.612207412719727,8.469146728515625,8.554983139038086,0.9245354533195496,100919,IP,0.9531770442787184,0.7051651488211917,0.7159722911243545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1962-03-13,0.0,8.66943073272705,8.526371002197266,8.612207412719727,0.930719554424286,68153,IP,0.9501660050863012,0.7239396542388438,0.7078286785754334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1962-03-14,0.0,8.698042869567871,8.583595275878906,8.698042869567871,0.9399956464767456,95677,IP,0.934210244310425,0.7433440009232422,0.7041966302928694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1962-03-15,0.0,8.698042869567871,8.66943073272705,8.698042869567871,0.9399956464767456,54610,IP,0.930920433137546,0.7400260993461848,0.7008436632677066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1962-03-16,0.0,8.726655006408691,8.66943073272705,8.698042869567871,0.9399956464767456,40193,IP,0.9276320803829426,0.720115012133406,0.7008436632677066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1962-03-19,0.0,8.698042869567871,8.64081859588623,8.66943073272705,0.9369035363197328,48057,IP,0.9339927969563256,0.6991850372739156,0.6997918330429879,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1962-03-20,0.0,8.698042869567871,8.554983139038086,8.554983139038086,0.9245354533195496,61600,IP,0.9498322204873392,0.6950425471875649,0.692106139777944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1962-03-21,0.0,8.583595275878906,8.526371002197266,8.554983139038086,0.9245354533195496,57231,IP,0.9364547304771006,0.6984168981617137,0.6852873591229421,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1962-03-22,0.0,8.554983139038086,8.4119234085083,8.4119234085083,0.909074068069458,24028,IP,0.9387760026205548,0.7068637188222295,0.7038773694685955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1962-03-23,0.0,8.554983139038086,8.4119234085083,8.554983139038086,0.9245354533195496,122763,IP,0.9163881086427548,0.6815461748082715,0.6886963948663705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1962-03-26,0.0,8.583595275878906,8.526371002197266,8.583595275878906,0.9276272058486938,34950,IP,0.8999998200861248,0.6893632089747209,0.6897993716122378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1962-03-27,0.0,8.612207412719727,8.497758865356445,8.612207412719727,0.930719554424286,47183,IP,0.8870427655461779,0.697127797883596,0.6841203997493929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1962-03-28,0.0,8.66943073272705,8.554983139038086,8.612207412719727,0.930719554424286,54610,IP,0.8704312417838801,0.7038306338894758,0.6908945139070205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1962-03-29,0.0,8.698042869567871,8.554983139038086,8.583595275878906,0.9276272058486938,48494,IP,0.8800000796761448,0.7061769316742361,0.6999931632727413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1962-03-30,0.0,8.554983139038086,8.469146728515625,8.469146728515625,0.915259063243866,27523,IP,0.8851345045836674,0.7293523968188855,0.6991208165882463,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1962-04-02,0.0,8.583595275878906,8.440534591674805,8.554983139038086,0.9245354533195496,30145,IP,0.8829429008110369,0.7119127547823559,0.6989253072519341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1962-04-03,0.0,8.583595275878906,8.38331127166748,8.440534591674805,0.912166178226471,10922,IP,0.891526305984425,0.7352459802129028,0.7084029656011206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1962-04-04,0.0,8.554983139038086,8.38331127166748,8.38331127166748,0.9059828519821168,99172,IP,0.8873717998903937,0.7368201175404788,0.7027994318372459,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1962-04-05,0.0,8.4119234085083,8.32608699798584,8.32608699798584,0.8997981548309326,78638,IP,0.8797246283611644,0.7384178756537778,0.7076300725988447,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1962-04-06,0.0,8.4119234085083,8.29747486114502,8.29747486114502,0.8967065811157227,33203,IP,0.872414159837918,0.7513994060185161,0.7065549339813776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1962-04-09,0.0,8.35469913482666,8.211639404296875,8.211639404296875,0.8874303698539734,26213,IP,0.8710796460462296,0.7592537006978018,0.7032848128008717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1962-04-10,0.0,8.440534591674805,8.15441608428955,8.15441608428955,0.8812459707260132,53299,IP,0.8736839741535493,0.7539632112701282,0.6974898095036989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1962-04-11,0.0,8.29747486114502,8.15441608428955,8.15441608428955,0.8812459707260132,37572,IP,0.8877198246259314,0.7362648964947507,0.6903362048756112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1962-04-12,0.0,8.183027267456055,7.925519943237305,8.183027267456055,0.8843380808830261,50241,IP,0.8881114040552464,0.7336905279202002,0.6843579626805932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1962-04-13,0.0,8.15441608428955,7.982744216918945,8.12580394744873,0.8781535625457764,58105,IP,0.8844975745559008,0.7282007323437525,0.6784090813448909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1962-04-16,0.0,8.15441608428955,8.03996753692627,8.09719181060791,0.8750611543655396,46309,IP,0.8733645798779246,0.7414687192844673,0.6699999114507166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1962-04-17,0.0,8.15441608428955,8.03996753692627,8.06857967376709,0.8719701170921326,27087,IP,0.8836156869763011,0.7405198537093303,0.6904494843235437,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1962-04-18,0.0,8.183027267456055,8.06857967376709,8.09719181060791,0.8750611543655396,31455,IP,0.8626702785692343,0.7343389353242845,0.6808065341197418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1962-04-19,0.0,8.12580394744873,8.06857967376709,8.12580394744873,0.8781535625457764,27523,IP,0.8489755495361018,0.7282007323437525,0.6891776486102057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1962-04-23,0.0,8.15441608428955,8.011356353759766,8.011356353759766,0.8657855987548828,43688,IP,0.864706014372545,0.7386032619112136,0.7499924959409237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1962-04-24,0.0,8.06857967376709,7.896907806396484,7.896907806396484,0.853416919708252,39319,IP,0.8772383076918779,0.7675837200271547,0.7682498763790372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1962-04-25,0.0,7.954132080078125,7.839684009552002,7.839684009552002,0.8472332954406738,72522,IP,0.8578684888424377,0.8136868048156859,0.7701372344419136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1962-04-26,0.0,7.839684009552002,7.696623802185059,7.725235939025879,0.8348643183708191,64658,IP,0.836950519176574,0.8107963910697302,0.785322151921734,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1962-04-27,0.0,7.782460212707519,7.582176208496094,7.639400005340576,0.825588047504425,72522,IP,0.8841383289621906,0.7934573858523122,0.805599769952774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1962-04-30,0.0,7.696623802185059,7.496339797973633,7.496339797973633,0.8101273775100708,38445,IP,0.9087123286139271,0.8163008816715989,0.8482111338390642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1962-05-01,0.0,7.553564071655273,7.41050386428833,7.553564071655273,0.8163120150566101,93055,IP,0.90182763711988,0.8254010476331434,0.8495072412042458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1962-05-02,0.0,7.582176208496094,7.467728137969971,7.496339797973633,0.8101273775100708,88250,IP,0.8933100406557481,0.8240017681402493,0.8248650902809527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1962-05-03,0.0,7.639400005340576,7.467728137969971,7.553564071655273,0.8163120150566101,82570,IP,0.8559718732720073,0.8139375995358457,0.8533683795405523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1962-05-04,0.0,7.553564071655273,7.43911600112915,7.524951934814453,0.8132201433181763,53299,IP,0.8668990594104036,0.8016896604041318,0.8682409369395253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1962-05-07,0.0,7.553564071655273,7.43911600112915,7.43911600112915,0.8039436340332031,46309,IP,0.8730210463632093,0.8109401616377776,0.8625766017869598,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1962-05-08,0.0,7.496339797973633,7.324667930603027,7.324667930603027,0.7915745973587036,60726,IP,0.8827217637276176,0.8314928039162622,0.8959645697898967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1962-05-09,0.0,7.324667930603027,7.210219860076904,7.238831996917725,0.7822995185852051,57231,IP,0.8812258434561481,0.8293888184878591,0.9025584221879664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1962-05-10,0.0,7.267444133758545,7.095771789550781,7.152996063232422,0.7730225324630737,62474,IP,0.8675898666113149,0.855483074239315,0.9297004140435862,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1962-05-11,0.0,7.267444133758545,7.095771789550781,7.124383926391602,0.7699304819107056,23592,IP,0.8548675457468246,0.8589187050844256,0.9447897353082574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1962-05-14,0.0,7.296055793762207,7.067160129547119,7.238831996917725,0.7822995185852051,115773,IP,0.8333766863484784,0.8413511268126741,0.9381543714772818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1962-05-15,0.0,7.353280067443848,7.152996063232422,7.267444133758545,0.7853907346725464,98735,IP,0.857897556818225,0.8300966025558809,0.9261917464731224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1962-05-16,0.0,7.181608200073242,7.095771789550781,7.124383926391602,0.7767246961593628,67280,IP,0.8995981821583424,0.8594375778031902,0.9532494050084728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1962-05-17,0.0,7.124383926391602,6.924099922180176,7.009935855865479,0.7642474174499512,71648,IP,0.9102043340697792,0.866135431569503,0.9560644626119096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1962-05-18,0.0,7.067160129547119,6.924099922180176,7.067160129547119,0.7704864740371704,44999,IP,0.878542322516222,0.8836673289177417,0.9398938686050752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1962-05-21,0.0,6.952712059020996,6.895487785339356,6.924099922180176,0.7548892498016357,63348,IP,0.8677682642002252,0.910277979998326,0.9679165475714848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1962-05-22,0.0,6.924099922180176,6.75242805480957,6.838263988494873,0.745530903339386,73396,IP,0.8619246681286189,0.9259313269426692,0.980066410653143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1962-05-23,0.0,6.895487785339356,6.69520378112793,6.866876125335693,0.7486500144004822,204023,IP,0.8625007294831326,0.9052327964788636,0.9716454981874184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1962-05-24,0.0,6.924099922180176,6.809651851654053,6.866876125335693,0.7486500144004822,134559,IP,0.8583336192880675,0.8968110779209002,0.9542946672374616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1962-05-25,0.0,6.866876125335693,6.666592121124268,6.666592121124268,0.7268147468566895,67716,IP,0.8669521420825185,0.9150798659791988,1.0008360718547789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1962-05-28,0.0,6.666592121124268,6.380472183227539,6.409083843231201,0.6987401247024536,130190,IP,0.9151786833887888,0.956358120515087,1.0503443085908504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1962-05-29,0.0,6.809651851654053,6.208800792694092,6.69520378112793,0.72993403673172,191353,IP,0.8888891883000044,0.9111693765141866,1.0143551570556923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1962-05-31,0.0,6.895487785339356,6.666592121124268,6.75242805480957,0.7361727356910706,180431,IP,0.8898304734809827,0.8863217495623203,1.0057589999910128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1962-06-01,0.0,6.809651851654053,6.666592121124268,6.75242805480957,0.7361727356910706,67716,IP,0.8898304734809827,0.8863217495623203,1.00134775286944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1962-06-04,0.0,6.75242805480957,6.609367847442627,6.637979984283447,0.723694920539856,95240,IP,0.9224140898890804,0.9016035466865696,1.0141258316664723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1962-06-05,0.0,6.609367847442627,6.380472183227539,6.409083843231201,0.6987401247024536,107472,IP,0.9419647708752278,0.9383137161971844,1.0503443085908504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
