Date,Open,High,Low,Close,Adj Close,Volume,ticker,PriceReturn_22days,PriceReturn_66days,PriceReturn_132days,PriceReturn_22days_mean,AdjRet22Day,AdjRet66Day,AdjRet132Day,Intangible Assets,Total Liab,Total Stockholder Equity,Minority Interest,Other Current Liab,Total Assets,Common Stock,Other Current Assets,Retained Earnings,Other Liab,Good Will,Treasury Stock,Other Assets,Cash,Total Current Liabilities,Short Long Term Debt,Other Stockholder Equity,Property Plant Equipment,Total Current Assets,Long Term Investments,Net Tangible Assets,Net Receivables,Long Term Debt,Inventory,Accounts Payable,Change To Liabilities,Total Cashflows From Investing Activities,Net Borrowings,Total Cash From Financing Activities,Change To Operating Activities,Issuance Of Stock,Net Income,Change In Cash,Effect Of Exchange Rate,Total Cash From Operating Activities,Depreciation,Other Cashflows From Investing Activities,Dividends Paid,Change To Inventory,Change To Account Receivables,Other Cashflows From Financing Activities,Change To Netincome,Capital Expenditures,Repurchase Of Stock
2019-05-30,131.8800048828125,132.67999267578125,131.33999633789062,132.1999969482422,130.60385131835938,5274000,DIS,1.071482748379707,1.0374747612350328,1.1221866999156702,1.070190523354997,0.0012922250247098,-0.0025503741455434,-0.0029674047920686,6812000000.0,44643000000.0,48773000000.0,5182000000.0,5378000000.0,98598000000.0,36779000000.0,635000000.0,82679000000.0,9699000000.0,31269000000.0,-70685000000.0,11253000000.0,4150000000.0,17860000000.0,2785000000.0,-3097000000.0,29540000000.0,16825000000.0,2899000000.0,10692000000.0,9334000000.0,17084000000.0,2706000000.0,6503000000.0,235000000.0,-5336000000.0,-2583000000.0,-8843000000.0,-927000000.0,210000000.0,12598000000.0,91000000.0,-25000000.0,14295000000.0,3011000000.0,710000000.0,-2515000000.0,-17000000.0,-720000000.0,-378000000.0,-477000000.0,-4465000000.0,-3577000000.0
2019-05-31,130.9600067138672,132.92999267578125,130.77999877929688,132.0399932861328,130.44578552246094,7420700,DIS,1.079445706140969,1.050772058845032,1.1252230843869295,1.082059629815577,-0.0026139236746076,-0.0128215477996316,-0.0222248203630697,6812000000.0,44643000000.0,48773000000.0,5182000000.0,5378000000.0,98598000000.0,36779000000.0,635000000.0,82679000000.0,9699000000.0,31269000000.0,-70685000000.0,11253000000.0,4150000000.0,17860000000.0,2785000000.0,-3097000000.0,29540000000.0,16825000000.0,2899000000.0,10692000000.0,9334000000.0,17084000000.0,2706000000.0,6503000000.0,235000000.0,-5336000000.0,-2583000000.0,-8843000000.0,-927000000.0,210000000.0,12598000000.0,91000000.0,-25000000.0,14295000000.0,3011000000.0,710000000.0,-2515000000.0,-17000000.0,-720000000.0,-378000000.0,-477000000.0,-4465000000.0,-3577000000.0
2019-06-03,132.02000427246094,132.9499969482422,131.49000549316406,132.47000122070312,130.87062072753906,7901400,DIS,1.0793385643048166,1.054576816334697,1.110556730374267,1.0882635205145406,-0.008924956209724,-0.0213868716652392,-0.0289963686119527,6812000000.0,44643000000.0,48773000000.0,5182000000.0,5378000000.0,98598000000.0,36779000000.0,635000000.0,82679000000.0,9699000000.0,31269000000.0,-70685000000.0,11253000000.0,4150000000.0,17860000000.0,2785000000.0,-3097000000.0,29540000000.0,16825000000.0,2899000000.0,10692000000.0,9334000000.0,17084000000.0,2706000000.0,6503000000.0,235000000.0,-5336000000.0,-2583000000.0,-8843000000.0,-927000000.0,210000000.0,12598000000.0,91000000.0,-25000000.0,14295000000.0,3011000000.0,710000000.0,-2515000000.0,-17000000.0,-720000000.0,-378000000.0,-477000000.0,-4465000000.0,-3577000000.0
2019-06-04,133.4499969482422,134.8800048828125,132.9199981689453,134.82000732421875,133.19224548339844,8247500,DIS,1.0631371445179667,1.0414938353538086,1.0903779599850474,1.0615273897798907,0.001609754738076,-0.0089746654084448,-0.0201183964984208,6812000000.0,44643000000.0,48773000000.0,5182000000.0,5378000000.0,98598000000.0,36779000000.0,635000000.0,82679000000.0,9699000000.0,31269000000.0,-70685000000.0,11253000000.0,4150000000.0,17860000000.0,2785000000.0,-3097000000.0,29540000000.0,16825000000.0,2899000000.0,10692000000.0,9334000000.0,17084000000.0,2706000000.0,6503000000.0,235000000.0,-5336000000.0,-2583000000.0,-8843000000.0,-927000000.0,210000000.0,12598000000.0,91000000.0,-25000000.0,14295000000.0,3011000000.0,710000000.0,-2515000000.0,-17000000.0,-720000000.0,-378000000.0,-477000000.0,-4465000000.0,-3577000000.0
2019-06-05,135.41000366210938,136.0,134.94000244140625,135.94000244140625,134.29872131347656,6842800,DIS,1.0437935960422664,1.0275837903533769,1.0924230131089356,1.047279977293423,-0.0034863812511565,-0.0178185258126299,-0.0136347451593281,6812000000.0,44643000000.0,48773000000.0,5182000000.0,5378000000.0,98598000000.0,36779000000.0,635000000.0,82679000000.0,9699000000.0,31269000000.0,-70685000000.0,11253000000.0,4150000000.0,17860000000.0,2785000000.0,-3097000000.0,29540000000.0,16825000000.0,2899000000.0,10692000000.0,9334000000.0,17084000000.0,2706000000.0,6503000000.0,235000000.0,-5336000000.0,-2583000000.0,-8843000000.0,-927000000.0,210000000.0,12598000000.0,91000000.0,-25000000.0,14295000000.0,3011000000.0,710000000.0,-2515000000.0,-17000000.0,-720000000.0,-378000000.0,-477000000.0,-4465000000.0,-3577000000.0
2019-06-06,136.50999450683594,137.44000244140625,135.72999572753906,137.2100067138672,135.5533905029297,6027300,DIS,1.038458953758414,0.9957795391454414,1.0835583258954928,1.0447668278492974,-0.0063078740908835,-0.0491394391001069,-0.0272014484979461,6812000000.0,44643000000.0,48773000000.0,5182000000.0,5378000000.0,98598000000.0,36779000000.0,635000000.0,82679000000.0,9699000000.0,31269000000.0,-70685000000.0,11253000000.0,4150000000.0,17860000000.0,2785000000.0,-3097000000.0,29540000000.0,16825000000.0,2899000000.0,10692000000.0,9334000000.0,17084000000.0,2706000000.0,6503000000.0,235000000.0,-5336000000.0,-2583000000.0,-8843000000.0,-927000000.0,210000000.0,12598000000.0,91000000.0,-25000000.0,14295000000.0,3011000000.0,710000000.0,-2515000000.0,-17000000.0,-720000000.0,-378000000.0,-477000000.0,-4465000000.0,-3577000000.0
2019-06-07,137.60000610351562,138.75999450683594,137.3300018310547,138.0399932861328,136.37335205078125,7026300,DIS,1.0462831098744552,0.992707917009982,1.0733768927840468,1.0378656899032048,0.0084174199712503,-0.0549810405559634,-0.0271870404149874,6812000000.0,44643000000.0,48773000000.0,5182000000.0,5378000000.0,98598000000.0,36779000000.0,635000000.0,82679000000.0,9699000000.0,31269000000.0,-70685000000.0,11253000000.0,4150000000.0,17860000000.0,2785000000.0,-3097000000.0,29540000000.0,16825000000.0,2899000000.0,10692000000.0,9334000000.0,17084000000.0,2706000000.0,6503000000.0,235000000.0,-5336000000.0,-2583000000.0,-8843000000.0,-927000000.0,210000000.0,12598000000.0,91000000.0,-25000000.0,14295000000.0,3011000000.0,710000000.0,-2515000000.0,-17000000.0,-720000000.0,-378000000.0,-477000000.0,-4465000000.0,-3577000000.0
2019-06-10,138.8800048828125,138.8800048828125,136.07000732421875,137.07000732421875,135.41506958007812,8479500,DIS,1.0538340934459638,1.0093493064784491,1.0963329795881758,1.033488437542036,0.0203456559039278,-0.0338401219952109,-0.005844460668954,6812000000.0,44643000000.0,48773000000.0,5182000000.0,5378000000.0,98598000000.0,36779000000.0,635000000.0,82679000000.0,9699000000.0,31269000000.0,-70685000000.0,11253000000.0,4150000000.0,17860000000.0,2785000000.0,-3097000000.0,29540000000.0,16825000000.0,2899000000.0,10692000000.0,9334000000.0,17084000000.0,2706000000.0,6503000000.0,235000000.0,-5336000000.0,-2583000000.0,-8843000000.0,-927000000.0,210000000.0,12598000000.0,91000000.0,-25000000.0,14295000000.0,3011000000.0,710000000.0,-2515000000.0,-17000000.0,-720000000.0,-378000000.0,-477000000.0,-4465000000.0,-3577000000.0
2019-06-11,137.58999633789062,137.75,134.94000244140625,135.0800018310547,133.4490966796875,6352200,DIS,1.0791917646574554,1.0280924840950774,1.10701383076522,1.0434176593512368,0.0357741053062186,-0.0164019077564228,0.0019189569133963,6812000000.0,44643000000.0,48773000000.0,5182000000.0,5378000000.0,98598000000.0,36779000000.0,635000000.0,82679000000.0,9699000000.0,31269000000.0,-70685000000.0,11253000000.0,4150000000.0,17860000000.0,2785000000.0,-3097000000.0,29540000000.0,16825000000.0,2899000000.0,10692000000.0,9334000000.0,17084000000.0,2706000000.0,6503000000.0,235000000.0,-5336000000.0,-2583000000.0,-8843000000.0,-927000000.0,210000000.0,12598000000.0,91000000.0,-25000000.0,14295000000.0,3011000000.0,710000000.0,-2515000000.0,-17000000.0,-720000000.0,-378000000.0,-477000000.0,-4465000000.0,-3577000000.0
2019-06-12,135.08999633789062,136.27999877929688,134.82000732421875,135.72000122070312,134.0813751220703,5537000,DIS,1.0754370270156774,1.006785926324066,1.09083006028002,1.0429082865131034,0.032528740502574,-0.0403121695072772,-0.0161124081256149,6812000000.0,44643000000.0,48773000000.0,5182000000.0,5378000000.0,98598000000.0,36779000000.0,635000000.0,82679000000.0,9699000000.0,31269000000.0,-70685000000.0,11253000000.0,4150000000.0,17860000000.0,2785000000.0,-3097000000.0,29540000000.0,16825000000.0,2899000000.0,10692000000.0,9334000000.0,17084000000.0,2706000000.0,6503000000.0,235000000.0,-5336000000.0,-2583000000.0,-8843000000.0,-927000000.0,210000000.0,12598000000.0,91000000.0,-25000000.0,14295000000.0,3011000000.0,710000000.0,-2515000000.0,-17000000.0,-720000000.0,-378000000.0,-477000000.0,-4465000000.0,-3577000000.0
2019-06-13,137.9499969482422,141.85000610351562,137.61000061035156,141.74000549316406,140.0286865234375,17939500,DIS,1.0243659092593158,0.9676460075929616,1.0437146667945236,1.0345098194162052,-0.0101439101568894,-0.0733731032083315,-0.0601304675720406,6812000000.0,44643000000.0,48773000000.0,5182000000.0,5378000000.0,98598000000.0,36779000000.0,635000000.0,82679000000.0,9699000000.0,31269000000.0,-70685000000.0,11253000000.0,4150000000.0,17860000000.0,2785000000.0,-3097000000.0,29540000000.0,16825000000.0,2899000000.0,10692000000.0,9334000000.0,17084000000.0,2706000000.0,6503000000.0,235000000.0,-5336000000.0,-2583000000.0,-8843000000.0,-927000000.0,210000000.0,12598000000.0,91000000.0,-25000000.0,14295000000.0,3011000000.0,710000000.0,-2515000000.0,-17000000.0,-720000000.0,-378000000.0,-477000000.0,-4465000000.0,-3577000000.0
2019-06-14,142.0500030517578,142.9499969482422,140.52999877929688,141.64999389648438,139.9397735595703,11125200,DIS,1.0127279267585665,0.9717414271123408,1.0495944158455268,1.0327814598604146,-0.020053533101848,-0.0724469209604699,-0.0662492830554466,6812000000.0,44643000000.0,48773000000.0,5182000000.0,5378000000.0,98598000000.0,36779000000.0,635000000.0,82679000000.0,9699000000.0,31269000000.0,-70685000000.0,11253000000.0,4150000000.0,17860000000.0,2785000000.0,-3097000000.0,29540000000.0,16825000000.0,2899000000.0,10692000000.0,9334000000.0,17084000000.0,2706000000.0,6503000000.0,235000000.0,-5336000000.0,-2583000000.0,-8843000000.0,-927000000.0,210000000.0,12598000000.0,91000000.0,-25000000.0,14295000000.0,3011000000.0,710000000.0,-2515000000.0,-17000000.0,-720000000.0,-378000000.0,-477000000.0,-4465000000.0,-3577000000.0
2019-06-17,140.80999755859375,141.47999572753906,139.11000061035156,140.97000122070312,139.26797485351562,8542700,DIS,1.0109037230584286,0.9514471572792396,1.038860461839544,1.0362360305179736,-0.025332307459545,-0.0903000623053387,-0.0758497410305834,6812000000.0,44643000000.0,48773000000.0,5182000000.0,5378000000.0,98598000000.0,36779000000.0,635000000.0,82679000000.0,9699000000.0,31269000000.0,-70685000000.0,11253000000.0,4150000000.0,17860000000.0,2785000000.0,-3097000000.0,29540000000.0,16825000000.0,2899000000.0,10692000000.0,9334000000.0,17084000000.0,2706000000.0,6503000000.0,235000000.0,-5336000000.0,-2583000000.0,-8843000000.0,-927000000.0,210000000.0,12598000000.0,91000000.0,-25000000.0,14295000000.0,3011000000.0,710000000.0,-2515000000.0,-17000000.0,-720000000.0,-378000000.0,-477000000.0,-4465000000.0,-3577000000.0
2019-06-18,141.99000549316406,143.50999450683594,138.97000122070312,139.24000549316406,137.55886840820312,11231400,DIS,1.0106009301326735,0.9558253535362724,1.056202300639663,1.0211818473819212,-0.0105809172492477,-0.0715604029657561,-0.0477462489253057,6812000000.0,44643000000.0,48773000000.0,5182000000.0,5378000000.0,98598000000.0,36779000000.0,635000000.0,82679000000.0,9699000000.0,31269000000.0,-70685000000.0,11253000000.0,4150000000.0,17860000000.0,2785000000.0,-3097000000.0,29540000000.0,16825000000.0,2899000000.0,10692000000.0,9334000000.0,17084000000.0,2706000000.0,6503000000.0,235000000.0,-5336000000.0,-2583000000.0,-8843000000.0,-927000000.0,210000000.0,12598000000.0,91000000.0,-25000000.0,14295000000.0,3011000000.0,710000000.0,-2515000000.0,-17000000.0,-720000000.0,-378000000.0,-477000000.0,-4465000000.0,-3577000000.0
2019-06-19,139.50999450683594,141.07000732421875,138.5800018310547,140.9199981689453,139.2185821533203,6877100,DIS,1.0056215433235325,0.945787015517279,1.0465556730622636,1.017305083656913,-0.0116835403333805,-0.0779330366332711,-0.0553070031387856,6812000000.0,44643000000.0,48773000000.0,5182000000.0,5378000000.0,98598000000.0,36779000000.0,635000000.0,82679000000.0,9699000000.0,31269000000.0,-70685000000.0,11253000000.0,4150000000.0,17860000000.0,2785000000.0,-3097000000.0,29540000000.0,16825000000.0,2899000000.0,10692000000.0,9334000000.0,17084000000.0,2706000000.0,6503000000.0,235000000.0,-5336000000.0,-2583000000.0,-8843000000.0,-927000000.0,210000000.0,12598000000.0,91000000.0,-25000000.0,14295000000.0,3011000000.0,710000000.0,-2515000000.0,-17000000.0,-720000000.0,-378000000.0,-477000000.0,-4465000000.0,-3577000000.0
2019-06-20,141.97999572753906,142.22999572753906,139.91000366210938,142.02000427246094,140.3052978515625,8485800,DIS,1.000808369896492,0.9349898989108052,1.0388061051992332,1.01821240149517,-0.017404031598678,-0.0703287057236774,-0.0529317771538977,6812000000.0,44643000000.0,48773000000.0,5182000000.0,5378000000.0,98598000000.0,36779000000.0,635000000.0,82679000000.0,9699000000.0,31269000000.0,-70685000000.0,11253000000.0,4150000000.0,17860000000.0,2785000000.0,-3097000000.0,29540000000.0,16825000000.0,2899000000.0,10692000000.0,9334000000.0,17084000000.0,2706000000.0,6503000000.0,235000000.0,-5336000000.0,-2583000000.0,-8843000000.0,-927000000.0,210000000.0,12598000000.0,91000000.0,-25000000.0,14295000000.0,3011000000.0,710000000.0,-2515000000.0,-17000000.0,-720000000.0,-378000000.0,-477000000.0,-4465000000.0,-3577000000.0
2019-06-21,141.9499969482422,142.0,140.0,140.22999572753906,138.53689575195312,14150000,DIS,1.0137987526150565,0.9549612221579236,1.0377741141961023,1.0334902234173289,-0.0196914708022721,-0.0622377622392484,-0.0548572624646683,6812000000.0,44643000000.0,48773000000.0,5182000000.0,5378000000.0,98598000000.0,36779000000.0,635000000.0,82679000000.0,9699000000.0,31269000000.0,-70685000000.0,11253000000.0,4150000000.0,17860000000.0,2785000000.0,-3097000000.0,29540000000.0,16825000000.0,2899000000.0,10692000000.0,9334000000.0,17084000000.0,2706000000.0,6503000000.0,235000000.0,-5336000000.0,-2583000000.0,-8843000000.0,-927000000.0,210000000.0,12598000000.0,91000000.0,-25000000.0,14295000000.0,3011000000.0,710000000.0,-2515000000.0,-17000000.0,-720000000.0,-378000000.0,-477000000.0,-4465000000.0,-3577000000.0
2019-06-24,140.1199951171875,140.47000122070312,137.8000030517578,139.22000122070312,137.5391082763672,10497400,DIS,1.0350299869211117,0.9487353949732203,1.0515554935269542,1.0339344217234232,0.0010955651976884,-0.0711511290620764,-0.0521514618931653,6812000000.0,44643000000.0,48773000000.0,5182000000.0,5378000000.0,98598000000.0,36779000000.0,635000000.0,82679000000.0,9699000000.0,31269000000.0,-70685000000.0,11253000000.0,4150000000.0,17860000000.0,2785000000.0,-3097000000.0,29540000000.0,16825000000.0,2899000000.0,10692000000.0,9334000000.0,17084000000.0,2706000000.0,6503000000.0,235000000.0,-5336000000.0,-2583000000.0,-8843000000.0,-927000000.0,210000000.0,12598000000.0,91000000.0,-25000000.0,14295000000.0,3011000000.0,710000000.0,-2515000000.0,-17000000.0,-720000000.0,-378000000.0,-477000000.0,-4465000000.0,-3577000000.0
2019-06-25,139.02000427246094,140.41000366210938,138.6699981689453,139.94000244140625,138.2504119873047,14675400,DIS,1.040058478789905,0.9344349723118648,1.071967850351514,1.0504564498504023,-0.0103979710604973,-0.0859891313938081,-0.045264058934858,6812000000.0,44643000000.0,48773000000.0,5182000000.0,5378000000.0,98598000000.0,36779000000.0,635000000.0,82679000000.0,9699000000.0,31269000000.0,-70685000000.0,11253000000.0,4150000000.0,17860000000.0,2785000000.0,-3097000000.0,29540000000.0,16825000000.0,2899000000.0,10692000000.0,9334000000.0,17084000000.0,2706000000.0,6503000000.0,235000000.0,-5336000000.0,-2583000000.0,-8843000000.0,-927000000.0,210000000.0,12598000000.0,91000000.0,-25000000.0,14295000000.0,3011000000.0,710000000.0,-2515000000.0,-17000000.0,-720000000.0,-378000000.0,-477000000.0,-4465000000.0,-3577000000.0
2019-06-26,140.36000061035156,140.74000549316406,139.50999450683594,140.39999389648438,138.70484924316406,8842100,DIS,1.0491209121598617,0.9339534250273456,1.0561995546613532,1.0472753859585069,0.001845526201355,-0.0940477721172348,-0.0572581908325313,6812000000.0,44643000000.0,48773000000.0,5182000000.0,5378000000.0,98598000000.0,36779000000.0,635000000.0,82679000000.0,9699000000.0,31269000000.0,-70685000000.0,11253000000.0,4150000000.0,17860000000.0,2785000000.0,-3097000000.0,29540000000.0,16825000000.0,2899000000.0,10692000000.0,9334000000.0,17084000000.0,2706000000.0,6503000000.0,235000000.0,-5336000000.0,-2583000000.0,-8843000000.0,-927000000.0,210000000.0,12598000000.0,91000000.0,-25000000.0,14295000000.0,3011000000.0,710000000.0,-2515000000.0,-17000000.0,-720000000.0,-378000000.0,-477000000.0,-4465000000.0,-3577000000.0
2019-06-27,141.0,141.74000549316406,138.9199981689453,139.3000030517578,137.61814880371094,6466300,DIS,1.04685937143632,0.9357665305125,1.0583632693986424,1.037785887388319,0.0090734840480009,-0.0650241789190879,-0.0439930254082374,6812000000.0,44643000000.0,48773000000.0,5182000000.0,5378000000.0,98598000000.0,36779000000.0,635000000.0,82679000000.0,9699000000.0,31269000000.0,-70685000000.0,11253000000.0,4150000000.0,17860000000.0,2785000000.0,-3097000000.0,29540000000.0,16825000000.0,2899000000.0,10692000000.0,9334000000.0,17084000000.0,2706000000.0,6503000000.0,235000000.0,-5336000000.0,-2583000000.0,-8843000000.0,-927000000.0,210000000.0,12598000000.0,91000000.0,-25000000.0,14295000000.0,3011000000.0,710000000.0,-2515000000.0,-17000000.0,-720000000.0,-378000000.0,-477000000.0,-4465000000.0,-3577000000.0
2019-06-28,139.41000366210938,140.2100067138672,138.61000061035156,139.63999938964844,137.9540252685547,20078800,DIS,1.0304758734005424,0.9305338871833784,1.0561489355936402,1.0177841146895463,0.0126917587109958,-0.0442410398766837,-0.0335703482902556,6812000000.0,44643000000.0,48773000000.0,5182000000.0,5378000000.0,98598000000.0,36779000000.0,635000000.0,82679000000.0,9699000000.0,31269000000.0,-70685000000.0,11253000000.0,4150000000.0,17860000000.0,2785000000.0,-3097000000.0,29540000000.0,16825000000.0,2899000000.0,10692000000.0,9334000000.0,17084000000.0,2706000000.0,6503000000.0,235000000.0,-5336000000.0,-2583000000.0,-8843000000.0,-927000000.0,210000000.0,12598000000.0,91000000.0,-25000000.0,14295000000.0,3011000000.0,710000000.0,-2515000000.0,-17000000.0,-720000000.0,-378000000.0,-477000000.0,-4465000000.0,-3577000000.0
2019-07-01,140.4499969482422,141.9499969482422,139.22000122070312,141.64999389648438,139.9397735595703,8972400,DIS,1.0076134872909914,0.9102972241149446,1.0390183590985285,0.999153047119394,0.0084604401715973,-0.0666025810626503,-0.0472410410463837,6812000000.0,44643000000.0,48773000000.0,5182000000.0,5378000000.0,98598000000.0,36779000000.0,635000000.0,82679000000.0,9699000000.0,31269000000.0,-70685000000.0,11253000000.0,4150000000.0,17860000000.0,2785000000.0,-3097000000.0,29540000000.0,16825000000.0,2899000000.0,10692000000.0,9334000000.0,17084000000.0,2706000000.0,6503000000.0,235000000.0,-5336000000.0,-2583000000.0,-8843000000.0,-927000000.0,210000000.0,12598000000.0,91000000.0,-25000000.0,14295000000.0,3011000000.0,710000000.0,-2515000000.0,-17000000.0,-720000000.0,-378000000.0,-477000000.0,-4465000000.0,-3577000000.0
2019-07-02,141.39999389648438,142.86000061035156,141.27000427246094,142.52999877929688,140.80914306640625,7554100,DIS,1.000404093251155,0.9196432015888916,1.0285553812564017,0.9900308614668376,0.0103732317843174,-0.0686799655997021,-0.0630240386848481,6812000000.0,44643000000.0,48773000000.0,5182000000.0,5378000000.0,98598000000.0,36779000000.0,635000000.0,82679000000.0,9699000000.0,31269000000.0,-70685000000.0,11253000000.0,4150000000.0,17860000000.0,2785000000.0,-3097000000.0,29540000000.0,16825000000.0,2899000000.0,10692000000.0,9334000000.0,17084000000.0,2706000000.0,6503000000.0,235000000.0,-5336000000.0,-2583000000.0,-8843000000.0,-927000000.0,210000000.0,12598000000.0,91000000.0,-25000000.0,14295000000.0,3011000000.0,710000000.0,-2515000000.0,-17000000.0,-720000000.0,-378000000.0,-477000000.0,-4465000000.0,-3577000000.0
2019-07-03,142.6999969482422,143.0,142.0,142.97999572753906,141.2537078857422,4150900,DIS,0.9732583373185184,0.921182240467234,1.0238314964033952,0.9525258317006552,0.0207325056178632,-0.0549457586698388,-0.0552688985746563,6812000000.0,44643000000.0,48773000000.0,5182000000.0,5378000000.0,98598000000.0,36779000000.0,635000000.0,82679000000.0,9699000000.0,31269000000.0,-70685000000.0,11253000000.0,4150000000.0,17860000000.0,2785000000.0,-3097000000.0,29540000000.0,16825000000.0,2899000000.0,10692000000.0,9334000000.0,17084000000.0,2706000000.0,6503000000.0,235000000.0,-5336000000.0,-2583000000.0,-8843000000.0,-927000000.0,210000000.0,12598000000.0,91000000.0,-25000000.0,14295000000.0,3011000000.0,710000000.0,-2515000000.0,-17000000.0,-720000000.0,-378000000.0,-477000000.0,-4465000000.0,-3577000000.0
2019-07-05,141.4199981689453,142.88999938964844,140.6999969482422,142.4499969482422,141.60162353515625,5596000,DIS,0.9959283422722662,0.9018603332498564,1.0160900792715175,0.9643929056443962,0.03153543662787,-0.0568482861606409,-0.0721983210270735,6812000000.0,44643000000.0,48773000000.0,5182000000.0,5378000000.0,98598000000.0,36779000000.0,635000000.0,82679000000.0,9699000000.0,31269000000.0,-70685000000.0,11253000000.0,4150000000.0,17860000000.0,2785000000.0,-3097000000.0,29540000000.0,16825000000.0,2899000000.0,10692000000.0,9334000000.0,17084000000.0,2706000000.0,6503000000.0,235000000.0,-5336000000.0,-2583000000.0,-8843000000.0,-927000000.0,210000000.0,12598000000.0,91000000.0,-25000000.0,14295000000.0,3011000000.0,710000000.0,-2515000000.0,-17000000.0,-720000000.0,-378000000.0,-477000000.0,-4465000000.0,-3577000000.0
2019-07-08,142.17999267578125,142.22999572753906,140.97000122070312,141.02000427246094,140.18014526367188,4993900,DIS,0.9563183055425116,0.9171039767075664,1.0358100048700063,0.9738381931141588,-0.0175198875716472,-0.056512450151266,-0.0628701430288418,6812000000.0,44643000000.0,48773000000.0,5182000000.0,5378000000.0,98598000000.0,36779000000.0,635000000.0,82679000000.0,9699000000.0,31269000000.0,-70685000000.0,11253000000.0,4150000000.0,17860000000.0,2785000000.0,-3097000000.0,29540000000.0,16825000000.0,2899000000.0,10692000000.0,9334000000.0,17084000000.0,2706000000.0,6503000000.0,235000000.0,-5336000000.0,-2583000000.0,-8843000000.0,-927000000.0,210000000.0,12598000000.0,91000000.0,-25000000.0,14295000000.0,3011000000.0,710000000.0,-2515000000.0,-17000000.0,-720000000.0,-378000000.0,-477000000.0,-4465000000.0,-3577000000.0
2019-07-09,140.05999755859375,141.72000122070312,139.75,141.61000061035156,140.76663208007812,7396300,DIS,0.9737306675286458,0.9133535430136444,1.0252430223813211,0.9920007326738394,-0.0182700651451935,-0.0643975285031736,-0.0738817079999036,6812000000.0,44643000000.0,48773000000.0,5182000000.0,5378000000.0,98598000000.0,36779000000.0,635000000.0,82679000000.0,9699000000.0,31269000000.0,-70685000000.0,11253000000.0,4150000000.0,17860000000.0,2785000000.0,-3097000000.0,29540000000.0,16825000000.0,2899000000.0,10692000000.0,9334000000.0,17084000000.0,2706000000.0,6503000000.0,235000000.0,-5336000000.0,-2583000000.0,-8843000000.0,-927000000.0,210000000.0,12598000000.0,91000000.0,-25000000.0,14295000000.0,3011000000.0,710000000.0,-2515000000.0,-17000000.0,-720000000.0,-378000000.0,-477000000.0,-4465000000.0,-3577000000.0
2019-07-10,142.39999389648438,144.25,142.00999450683594,143.5399932861328,142.6851348876953,9533700,DIS,0.9650272114903486,0.905810311674254,1.0170645682986432,0.9810388553975538,-0.0160116439072051,-0.085796742687932,-0.0922234282843508,6812000000.0,44643000000.0,48773000000.0,5182000000.0,5378000000.0,98598000000.0,36779000000.0,635000000.0,82679000000.0,9699000000.0,31269000000.0,-70685000000.0,11253000000.0,4150000000.0,17860000000.0,2785000000.0,-3097000000.0,29540000000.0,16825000000.0,2899000000.0,10692000000.0,9334000000.0,17084000000.0,2706000000.0,6503000000.0,235000000.0,-5336000000.0,-2583000000.0,-8843000000.0,-927000000.0,210000000.0,12598000000.0,91000000.0,-25000000.0,14295000000.0,3011000000.0,710000000.0,-2515000000.0,-17000000.0,-720000000.0,-378000000.0,-477000000.0,-4465000000.0,-3577000000.0
2019-07-11,144.00999450683594,145.33999633789062,143.5399932861328,143.55999755859375,142.70501708984375,10471100,DIS,0.9455976466150204,0.9034549303081718,1.0113870190014966,0.966091893467101,-0.0204942468520805,-0.0853938532918781,-0.098524213032334,6812000000.0,44643000000.0,48773000000.0,5182000000.0,5378000000.0,98598000000.0,36779000000.0,635000000.0,82679000000.0,9699000000.0,31269000000.0,-70685000000.0,11253000000.0,4150000000.0,17860000000.0,2785000000.0,-3097000000.0,29540000000.0,16825000000.0,2899000000.0,10692000000.0,9334000000.0,17084000000.0,2706000000.0,6503000000.0,235000000.0,-5336000000.0,-2583000000.0,-8843000000.0,-927000000.0,210000000.0,12598000000.0,91000000.0,-25000000.0,14295000000.0,3011000000.0,710000000.0,-2515000000.0,-17000000.0,-720000000.0,-378000000.0,-477000000.0,-4465000000.0,-3577000000.0
2019-07-12,144.14999389648438,145.42999267578125,144.0,144.8800048828125,144.0171661376953,8510000,DIS,0.9456790405993276,0.8956376613649755,0.9968255966190552,0.9709027016272972,-0.0252236610279694,-0.0940492580602965,-0.100798037853362,6812000000.0,44643000000.0,48773000000.0,5182000000.0,5378000000.0,98598000000.0,36779000000.0,635000000.0,82679000000.0,9699000000.0,31269000000.0,-70685000000.0,11253000000.0,4150000000.0,17860000000.0,2785000000.0,-3097000000.0,29540000000.0,16825000000.0,2899000000.0,10692000000.0,9334000000.0,17084000000.0,2706000000.0,6503000000.0,235000000.0,-5336000000.0,-2583000000.0,-8843000000.0,-927000000.0,210000000.0,12598000000.0,91000000.0,-25000000.0,14295000000.0,3011000000.0,710000000.0,-2515000000.0,-17000000.0,-720000000.0,-378000000.0,-477000000.0,-4465000000.0,-3577000000.0
