Date,Open,High,Low,Close,Adj Close,Volume,ticker,PriceReturn_22days,PriceReturn_66days,PriceReturn_132days,PriceReturn_22days_mean,AdjRet22Day,AdjRet66Day,AdjRet132Day,Intangible Assets,Capital Surplus,Total Liab,Total Stockholder Equity,Deferred Long Term Liab,Other Current Liab,Total Assets,Common Stock,Other Current Assets,Retained Earnings,Other Liab,Good Will,Treasury Stock,Other Assets,Cash,Total Current Liabilities,Deferred Long Term Asset Charges,Short Long Term Debt,Other Stockholder Equity,Property Plant Equipment,Total Current Assets,Net Tangible Assets,Short Term Investments,Net Receivables,Long Term Debt,Accounts Payable,Minority Interest,Long Term Investments,Inventory,Investments,Change To Liabilities,Total Cashflows From Investing Activities,Net Borrowings,Total Cash From Financing Activities,Change To Operating Activities,Issuance Of Stock,Net Income,Change In Cash,Repurchase Of Stock,Effect Of Exchange Rate,Total Cash From Operating Activities,Depreciation,Other Cashflows From Investing Activities,Change To Account Receivables,Other Cashflows From Financing Activities,Change To Netincome,Capital Expenditures
2018-09-21,14.805194854736328,15.004328727722168,14.56277084350586,14.571429252624512,14.571429252624512,4529333,NUAN,1.0297087861178535,0.7795602677120756,1.0219845200527171,0.911986622194144,0.1177221639237094,-0.0574739170018727,0.0178094981533352,664474000.0,2629245000.0,4000541000.0,1931382000.0,,415014000.0,5931923000.0,294000.0,220000.0,-580027000.0,647730000.0,3590608000.0,-118130000.0,142508000.0,592299000.0,1111528000.0,20705000.0,376121000.0,-101342000.0,176548000.0,1327941000.0,-2323700000.0,251981000.0,395392000.0,2241283000.0,94604000.0,,29844000.0,6088000.0,-158606000.0,51150000.0,-334210000.0,203427000.0,67051000.0,-11301000.0,17383000.0,-150996000.0,110679000.0,-153176000.0,-1029000.0,378867000.0,192099000.0,1147000.0,-15403000.0,-583000.0,301418000.0,-61835000.0
2018-09-24,14.502164840698242,14.692641258239746,14.372294425964355,14.658008575439451,14.658008575439451,3362436,NUAN,0.984642651455078,0.7720023557524525,1.0,0.8905498993775471,0.0940927520775308,-0.0701031579088345,-0.0111620628549029,664474000.0,2629245000.0,4000541000.0,1931382000.0,,415014000.0,5931923000.0,294000.0,220000.0,-580027000.0,647730000.0,3590608000.0,-118130000.0,142508000.0,592299000.0,1111528000.0,20705000.0,376121000.0,-101342000.0,176548000.0,1327941000.0,-2323700000.0,251981000.0,395392000.0,2241283000.0,94604000.0,,29844000.0,6088000.0,-158606000.0,51150000.0,-334210000.0,203427000.0,67051000.0,-11301000.0,17383000.0,-150996000.0,110679000.0,-153176000.0,-1029000.0,378867000.0,192099000.0,1147000.0,-15403000.0,-583000.0,301418000.0,-61835000.0
2018-09-25,14.658008575439451,15.082250595092772,14.640692710876465,14.891775131225586,14.891775131225586,3421572,NUAN,0.9912790507787368,0.769186005034339,0.9889534899358688,0.9049442418293064,0.0863348089494303,-0.0814079387539847,-0.0294574556524901,664474000.0,2629245000.0,4000541000.0,1931382000.0,,415014000.0,5931923000.0,294000.0,220000.0,-580027000.0,647730000.0,3590608000.0,-118130000.0,142508000.0,592299000.0,1111528000.0,20705000.0,376121000.0,-101342000.0,176548000.0,1327941000.0,-2323700000.0,251981000.0,395392000.0,2241283000.0,94604000.0,,29844000.0,6088000.0,-158606000.0,51150000.0,-334210000.0,203427000.0,67051000.0,-11301000.0,17383000.0,-150996000.0,110679000.0,-153176000.0,-1029000.0,378867000.0,192099000.0,1147000.0,-15403000.0,-583000.0,301418000.0,-61835000.0
2018-09-26,14.900432586669922,14.96103858947754,14.597402572631836,14.640692710876465,14.640692710876465,4187222,NUAN,0.98994676807966,0.794204605182206,1.004730951826809,0.8967353845070432,0.0932113835726168,-0.0600885617244286,-0.0205536970279101,664474000.0,2629245000.0,4000541000.0,1931382000.0,,415014000.0,5931923000.0,294000.0,220000.0,-580027000.0,647730000.0,3590608000.0,-118130000.0,142508000.0,592299000.0,1111528000.0,20705000.0,376121000.0,-101342000.0,176548000.0,1327941000.0,-2323700000.0,251981000.0,395392000.0,2241283000.0,94604000.0,,29844000.0,6088000.0,-158606000.0,51150000.0,-334210000.0,203427000.0,67051000.0,-11301000.0,17383000.0,-150996000.0,110679000.0,-153176000.0,-1029000.0,378867000.0,192099000.0,1147000.0,-15403000.0,-583000.0,301418000.0,-61835000.0
2018-09-27,14.675325393676758,14.753247261047363,14.571429252624512,14.658008575439451,14.658008575439451,2681679,NUAN,0.973419971169879,0.7885410938530009,0.9935026827523372,0.8940192753436789,0.0794006958262001,-0.0501448571741666,-0.0233197827168092,664474000.0,2629245000.0,4000541000.0,1931382000.0,,415014000.0,5931923000.0,294000.0,220000.0,-580027000.0,647730000.0,3590608000.0,-118130000.0,142508000.0,592299000.0,1111528000.0,20705000.0,376121000.0,-101342000.0,176548000.0,1327941000.0,-2323700000.0,251981000.0,395392000.0,2241283000.0,94604000.0,,29844000.0,6088000.0,-158606000.0,51150000.0,-334210000.0,203427000.0,67051000.0,-11301000.0,17383000.0,-150996000.0,110679000.0,-153176000.0,-1029000.0,378867000.0,192099000.0,1147000.0,-15403000.0,-583000.0,301418000.0,-61835000.0
2018-09-28,14.606060981750488,15.03896141052246,14.606060981750488,14.995671272277832,14.995671272277832,2284475,NUAN,0.980946891653774,0.8048498925312169,0.9901847488768992,0.9113153745879689,0.0696315170658052,-0.0602075745397733,-0.0327163836550762,664474000.0,2629245000.0,4000541000.0,1931382000.0,,415014000.0,5931923000.0,294000.0,220000.0,-580027000.0,647730000.0,3590608000.0,-118130000.0,142508000.0,592299000.0,1111528000.0,20705000.0,376121000.0,-101342000.0,176548000.0,1327941000.0,-2323700000.0,251981000.0,395392000.0,2241283000.0,94604000.0,,29844000.0,6088000.0,-158606000.0,51150000.0,-334210000.0,203427000.0,67051000.0,-11301000.0,17383000.0,-150996000.0,110679000.0,-153176000.0,-1029000.0,378867000.0,192099000.0,1147000.0,-15403000.0,-583000.0,301418000.0,-61835000.0
2018-10-01,15.021644592285156,15.073593139648438,14.917749404907228,14.98701286315918,14.98701286315918,3111801,NUAN,1.0046216289102237,0.8370884240569311,0.9861351769027114,0.9236523660614412,0.0809692628487825,-0.0427554366966094,-0.0430219680269083,450001000.0,2597693000.0,3584883000.0,1717496000.0,,427418000.0,5302379000.0,291000.0,34545000.0,-740837000.0,635358000.0,3247105000.0,-139651000.0,501258000.0,315963000.0,764164000.0,21369000.0,,-122863000.0,153452000.0,928631000.0,-1979610000.0,135579000.0,347873000.0,2185361000.0,80912000.0,,21932000.0,,121700000.0,39590000.0,-37315000.0,-481172000.0,-680348000.0,4157000.0,18384000.0,-159928000.0,-276336000.0,-191486000.0,-3099000.0,444426000.0,149801000.0,1147000.0,6168000.0,-26074000.0,397638000.0,-48845000.0
2018-10-02,14.926406860351562,15.05627727508545,14.874459266662598,14.96103858947754,14.96103858947754,2410485,NUAN,1.0092593052964898,0.8495370857302617,0.9907407584473678,0.9440697883215468,0.0651895169749429,-0.0456500713568301,-0.0501676605423555,450001000.0,2597693000.0,3584883000.0,1717496000.0,,427418000.0,5302379000.0,291000.0,34545000.0,-740837000.0,635358000.0,3247105000.0,-139651000.0,501258000.0,315963000.0,764164000.0,21369000.0,,-122863000.0,153452000.0,928631000.0,-1979610000.0,135579000.0,347873000.0,2185361000.0,80912000.0,,21932000.0,,121700000.0,39590000.0,-37315000.0,-481172000.0,-680348000.0,4157000.0,18384000.0,-159928000.0,-276336000.0,-191486000.0,-3099000.0,444426000.0,149801000.0,1147000.0,6168000.0,-26074000.0,397638000.0,-48845000.0
2018-10-03,15.021644592285156,15.324674606323242,14.952381134033203,15.290042877197266,15.290042877197266,4621386,NUAN,0.969422442981164,0.8312571275884171,0.968289950109688,0.9398574419912976,0.0295650009898662,-0.069005186126636,-0.0687579129961091,450001000.0,2597693000.0,3584883000.0,1717496000.0,,427418000.0,5302379000.0,291000.0,34545000.0,-740837000.0,635358000.0,3247105000.0,-139651000.0,501258000.0,315963000.0,764164000.0,21369000.0,,-122863000.0,153452000.0,928631000.0,-1979610000.0,135579000.0,347873000.0,2185361000.0,80912000.0,,21932000.0,,121700000.0,39590000.0,-37315000.0,-481172000.0,-680348000.0,4157000.0,18384000.0,-159928000.0,-276336000.0,-191486000.0,-3099000.0,444426000.0,149801000.0,1147000.0,6168000.0,-26074000.0,397638000.0,-48845000.0
2018-10-04,15.28138542175293,15.28138542175293,15.047618865966797,15.168830871582031,15.168830871582031,3608913,NUAN,0.9731735320582494,0.8613013646955626,0.9731735320582494,0.951596492949428,0.0215770391088214,-0.054245598867577,-0.0753348887420445,450001000.0,2597693000.0,3584883000.0,1717496000.0,,427418000.0,5302379000.0,291000.0,34545000.0,-740837000.0,635358000.0,3247105000.0,-139651000.0,501258000.0,315963000.0,764164000.0,21369000.0,,-122863000.0,153452000.0,928631000.0,-1979610000.0,135579000.0,347873000.0,2185361000.0,80912000.0,,21932000.0,,121700000.0,39590000.0,-37315000.0,-481172000.0,-680348000.0,4157000.0,18384000.0,-159928000.0,-276336000.0,-191486000.0,-3099000.0,444426000.0,149801000.0,1147000.0,6168000.0,-26074000.0,397638000.0,-48845000.0
2018-10-05,15.160173416137695,15.272727012634276,14.874459266662598,15.05627727508545,15.05627727508545,2265071,NUAN,0.9913743342819016,0.8706152675911065,0.9580218108444378,0.963805777686949,0.0275685565949526,-0.0528491524539983,-0.0899724581189285,450001000.0,2597693000.0,3584883000.0,1717496000.0,,427418000.0,5302379000.0,291000.0,34545000.0,-740837000.0,635358000.0,3247105000.0,-139651000.0,501258000.0,315963000.0,764164000.0,21369000.0,,-122863000.0,153452000.0,928631000.0,-1979610000.0,135579000.0,347873000.0,2185361000.0,80912000.0,,21932000.0,,121700000.0,39590000.0,-37315000.0,-481172000.0,-680348000.0,4157000.0,18384000.0,-159928000.0,-276336000.0,-191486000.0,-3099000.0,444426000.0,149801000.0,1147000.0,6168000.0,-26074000.0,397638000.0,-48845000.0
2018-10-08,15.004328727722168,15.14285659790039,14.744588851928713,14.926406860351562,14.926406860351562,2125662,NUAN,1.0237819164868327,0.8689095185424093,0.9634570473627018,0.9817406222856884,0.0420412942011442,-0.050428976557041,-0.0884947110001874,450001000.0,2597693000.0,3584883000.0,1717496000.0,,427418000.0,5302379000.0,291000.0,34545000.0,-740837000.0,635358000.0,3247105000.0,-139651000.0,501258000.0,315963000.0,764164000.0,21369000.0,,-122863000.0,153452000.0,928631000.0,-1979610000.0,135579000.0,347873000.0,2185361000.0,80912000.0,,21932000.0,,121700000.0,39590000.0,-37315000.0,-481172000.0,-680348000.0,4157000.0,18384000.0,-159928000.0,-276336000.0,-191486000.0,-3099000.0,444426000.0,149801000.0,1147000.0,6168000.0,-26074000.0,397638000.0,-48845000.0
2018-10-09,14.883116722106934,15.125540733337402,14.770563125610352,14.822510719299316,14.822510719299316,2663546,NUAN,1.0367990305824748,0.8825934312234514,0.9807243081225714,0.985404470737889,0.0513945598445858,-0.0497498079640389,-0.0752432381014116,450001000.0,2597693000.0,3584883000.0,1717496000.0,,427418000.0,5302379000.0,291000.0,34545000.0,-740837000.0,635358000.0,3247105000.0,-139651000.0,501258000.0,315963000.0,764164000.0,21369000.0,,-122863000.0,153452000.0,928631000.0,-1979610000.0,135579000.0,347873000.0,2185361000.0,80912000.0,,21932000.0,,121700000.0,39590000.0,-37315000.0,-481172000.0,-680348000.0,4157000.0,18384000.0,-159928000.0,-276336000.0,-191486000.0,-3099000.0,444426000.0,149801000.0,1147000.0,6168000.0,-26074000.0,397638000.0,-48845000.0
2018-10-10,14.744588851928713,14.779220581054688,14.45021629333496,14.71861457824707,14.71861457824707,4700388,NUAN,1.0288235021983874,0.8941176729763258,0.9923529761650988,1.004670879558299,0.0241526226400883,-0.0708102633954044,-0.1100579653554852,450001000.0,2597693000.0,3584883000.0,1717496000.0,,427418000.0,5302379000.0,291000.0,34545000.0,-740837000.0,635358000.0,3247105000.0,-139651000.0,501258000.0,315963000.0,764164000.0,21369000.0,,-122863000.0,153452000.0,928631000.0,-1979610000.0,135579000.0,347873000.0,2185361000.0,80912000.0,,21932000.0,,121700000.0,39590000.0,-37315000.0,-481172000.0,-680348000.0,4157000.0,18384000.0,-159928000.0,-276336000.0,-191486000.0,-3099000.0,444426000.0,149801000.0,1147000.0,6168000.0,-26074000.0,397638000.0,-48845000.0
2018-10-11,14.597402572631836,14.96103858947754,14.320345878601074,14.39826774597168,14.39826774597168,3861281,NUAN,1.0132291866338652,0.9260373018950332,1.013830471149272,1.005569825537468,0.007659361096397,-0.0672451307734903,-0.1109046203316319,450001000.0,2597693000.0,3584883000.0,1717496000.0,,427418000.0,5302379000.0,291000.0,34545000.0,-740837000.0,635358000.0,3247105000.0,-139651000.0,501258000.0,315963000.0,764164000.0,21369000.0,,-122863000.0,153452000.0,928631000.0,-1979610000.0,135579000.0,347873000.0,2185361000.0,80912000.0,,21932000.0,,121700000.0,39590000.0,-37315000.0,-481172000.0,-680348000.0,4157000.0,18384000.0,-159928000.0,-276336000.0,-191486000.0,-3099000.0,444426000.0,149801000.0,1147000.0,6168000.0,-26074000.0,397638000.0,-48845000.0
2018-10-12,14.623376846313477,14.735931396484377,14.337661743164062,14.5887451171875,14.5887451171875,2419379,NUAN,1.003560799319728,0.9109791671896312,0.9905044044062888,0.9966747140918392,0.0068860852278888,-0.0867663095317095,-0.1176094136616497,450001000.0,2597693000.0,3584883000.0,1717496000.0,,427418000.0,5302379000.0,291000.0,34545000.0,-740837000.0,635358000.0,3247105000.0,-139651000.0,501258000.0,315963000.0,764164000.0,21369000.0,,-122863000.0,153452000.0,928631000.0,-1979610000.0,135579000.0,347873000.0,2185361000.0,80912000.0,,21932000.0,,121700000.0,39590000.0,-37315000.0,-481172000.0,-680348000.0,4157000.0,18384000.0,-159928000.0,-276336000.0,-191486000.0,-3099000.0,444426000.0,149801000.0,1147000.0,6168000.0,-26074000.0,397638000.0,-48845000.0
2018-10-15,14.580086708068848,14.649351119995115,14.406926155090332,14.606060981750488,14.606060981750488,2370753,NUAN,0.9887373400850704,0.8980438527733061,1.0011855259665576,0.9891317727722226,-0.0003944326871522,-0.085236835657468,-0.1154255888212572,450001000.0,2597693000.0,3584883000.0,1717496000.0,,427418000.0,5302379000.0,291000.0,34545000.0,-740837000.0,635358000.0,3247105000.0,-139651000.0,501258000.0,315963000.0,764164000.0,21369000.0,,-122863000.0,153452000.0,928631000.0,-1979610000.0,135579000.0,347873000.0,2185361000.0,80912000.0,,21932000.0,,121700000.0,39590000.0,-37315000.0,-481172000.0,-680348000.0,4157000.0,18384000.0,-159928000.0,-276336000.0,-191486000.0,-3099000.0,444426000.0,149801000.0,1147000.0,6168000.0,-26074000.0,397638000.0,-48845000.0
2018-10-16,14.796537399291992,15.151515007019045,14.701298713684082,15.116883277893066,15.116883277893066,3003578,NUAN,0.9707904151868366,0.8722794569320016,0.9650630258237216,0.9777864585235492,-0.0069960433367125,-0.0881218238172434,-0.1264745503371482,450001000.0,2597693000.0,3584883000.0,1717496000.0,,427418000.0,5302379000.0,291000.0,34545000.0,-740837000.0,635358000.0,3247105000.0,-139651000.0,501258000.0,315963000.0,764164000.0,21369000.0,,-122863000.0,153452000.0,928631000.0,-1979610000.0,135579000.0,347873000.0,2185361000.0,80912000.0,,21932000.0,,121700000.0,39590000.0,-37315000.0,-481172000.0,-680348000.0,4157000.0,18384000.0,-159928000.0,-276336000.0,-191486000.0,-3099000.0,444426000.0,149801000.0,1147000.0,6168000.0,-26074000.0,397638000.0,-48845000.0
2018-10-17,15.099567413330078,15.264068603515623,14.969696998596191,15.160173416137695,15.160173416137695,1207899,NUAN,0.9645916603267342,0.8709308421665672,0.9611650772486232,0.9825023252332036,-0.0179106649064694,-0.0975805303489606,-0.1345861023042184,450001000.0,2597693000.0,3584883000.0,1717496000.0,,427418000.0,5302379000.0,291000.0,34545000.0,-740837000.0,635358000.0,3247105000.0,-139651000.0,501258000.0,315963000.0,764164000.0,21369000.0,,-122863000.0,153452000.0,928631000.0,-1979610000.0,135579000.0,347873000.0,2185361000.0,80912000.0,,21932000.0,,121700000.0,39590000.0,-37315000.0,-481172000.0,-680348000.0,4157000.0,18384000.0,-159928000.0,-276336000.0,-191486000.0,-3099000.0,444426000.0,149801000.0,1147000.0,6168000.0,-26074000.0,397638000.0,-48845000.0
2018-10-18,15.090909004211426,15.14285659790039,14.883116722106934,14.94372272491455,14.94372272491455,1448717,NUAN,0.9426419732081724,0.9038238875981046,0.9739282276561876,0.9779319429497442,-0.0352899697415717,-0.0909926304968953,-0.1283572722192201,450001000.0,2597693000.0,3584883000.0,1717496000.0,,427418000.0,5302379000.0,291000.0,34545000.0,-740837000.0,635358000.0,3247105000.0,-139651000.0,501258000.0,315963000.0,764164000.0,21369000.0,,-122863000.0,153452000.0,928631000.0,-1979610000.0,135579000.0,347873000.0,2185361000.0,80912000.0,,21932000.0,,121700000.0,39590000.0,-37315000.0,-481172000.0,-680348000.0,4157000.0,18384000.0,-159928000.0,-276336000.0,-191486000.0,-3099000.0,444426000.0,149801000.0,1147000.0,6168000.0,-26074000.0,397638000.0,-48845000.0
2018-10-19,15.14285659790039,15.246752738952637,14.81385326385498,14.909090995788574,14.909090995788574,2269229,NUAN,0.9216028078497748,0.9053425968836424,0.9645760352170988,0.968237340120051,-0.0466345322702762,-0.0938833924385774,-0.1485137274020641,450001000.0,2597693000.0,3584883000.0,1717496000.0,,427418000.0,5302379000.0,291000.0,34545000.0,-740837000.0,635358000.0,3247105000.0,-139651000.0,501258000.0,315963000.0,764164000.0,21369000.0,,-122863000.0,153452000.0,928631000.0,-1979610000.0,135579000.0,347873000.0,2185361000.0,80912000.0,,21932000.0,,121700000.0,39590000.0,-37315000.0,-481172000.0,-680348000.0,4157000.0,18384000.0,-159928000.0,-276336000.0,-191486000.0,-3099000.0,444426000.0,149801000.0,1147000.0,6168000.0,-26074000.0,397638000.0,-48845000.0
2018-10-22,14.978355407714844,15.246752738952637,14.917749404907228,15.160173416137695,15.160173416137695,1594131,NUAN,0.9234722859500596,0.8812107172140146,0.9703026950301428,0.9826563959246816,-0.0591841099746218,-0.1227803652357747,-0.1607016272142953,450001000.0,2597693000.0,3584883000.0,1717496000.0,,427418000.0,5302379000.0,291000.0,34545000.0,-740837000.0,635358000.0,3247105000.0,-139651000.0,501258000.0,315963000.0,764164000.0,21369000.0,,-122863000.0,153452000.0,928631000.0,-1979610000.0,135579000.0,347873000.0,2185361000.0,80912000.0,,21932000.0,,121700000.0,39590000.0,-37315000.0,-481172000.0,-680348000.0,4157000.0,18384000.0,-159928000.0,-276336000.0,-191486000.0,-3099000.0,444426000.0,149801000.0,1147000.0,6168000.0,-26074000.0,397638000.0,-48845000.0
2018-10-23,14.952381134033203,15.151515007019045,14.7619047164917,15.004328727722168,15.004328727722168,1555208,NUAN,0.9474898874537688,0.9007501916809056,0.9890363543184756,0.9881077347865406,-0.0406178473327717,-0.1206598094324457,-0.1449425971195791,450001000.0,2597693000.0,3584883000.0,1717496000.0,,427418000.0,5302379000.0,291000.0,34545000.0,-740837000.0,635358000.0,3247105000.0,-139651000.0,501258000.0,315963000.0,764164000.0,21369000.0,,-122863000.0,153452000.0,928631000.0,-1979610000.0,135579000.0,347873000.0,2185361000.0,80912000.0,,21932000.0,,121700000.0,39590000.0,-37315000.0,-481172000.0,-680348000.0,4157000.0,18384000.0,-159928000.0,-276336000.0,-191486000.0,-3099000.0,444426000.0,149801000.0,1147000.0,6168000.0,-26074000.0,397638000.0,-48845000.0
2018-10-24,14.935065269470217,15.082250595092772,14.42424201965332,14.432900428771973,14.432900428771973,1821666,NUAN,0.993401278829718,0.9520096249548948,1.006598721170282,1.035209336841041,-0.0418080580113233,-0.1111182161082018,-0.145148944836202,450001000.0,2597693000.0,3584883000.0,1717496000.0,,427418000.0,5302379000.0,291000.0,34545000.0,-740837000.0,635358000.0,3247105000.0,-139651000.0,501258000.0,315963000.0,764164000.0,21369000.0,,-122863000.0,153452000.0,928631000.0,-1979610000.0,135579000.0,347873000.0,2185361000.0,80912000.0,,21932000.0,,121700000.0,39590000.0,-37315000.0,-481172000.0,-680348000.0,4157000.0,18384000.0,-159928000.0,-276336000.0,-191486000.0,-3099000.0,444426000.0,149801000.0,1147000.0,6168000.0,-26074000.0,397638000.0,-48845000.0
2018-10-25,14.51948070526123,14.96103858947754,14.502164840698242,14.7619047164917,14.7619047164917,2635710,NUAN,0.9466275521143868,0.9419355113796588,0.9824047180372814,1.0143747476211535,-0.0677471955067667,-0.1081839023331923,-0.1491441519721924,450001000.0,2597693000.0,3584883000.0,1717496000.0,,427418000.0,5302379000.0,291000.0,34545000.0,-740837000.0,635358000.0,3247105000.0,-139651000.0,501258000.0,315963000.0,764164000.0,21369000.0,,-122863000.0,153452000.0,928631000.0,-1979610000.0,135579000.0,347873000.0,2185361000.0,80912000.0,,21932000.0,,121700000.0,39590000.0,-37315000.0,-481172000.0,-680348000.0,4157000.0,18384000.0,-159928000.0,-276336000.0,-191486000.0,-3099000.0,444426000.0,149801000.0,1147000.0,6168000.0,-26074000.0,397638000.0,-48845000.0
2018-10-26,14.528139114379885,14.701298713684082,14.216449737548828,14.49350643157959,14.49350643157959,1887848,NUAN,0.9928315386243683,0.9611708287319864,1.0830346721177233,1.053081568236106,-0.0602500296117375,-0.1131819406475569,-0.0656090381820899,450001000.0,2597693000.0,3584883000.0,1717496000.0,,427418000.0,5302379000.0,291000.0,34545000.0,-740837000.0,635358000.0,3247105000.0,-139651000.0,501258000.0,315963000.0,764164000.0,21369000.0,,-122863000.0,153452000.0,928631000.0,-1979610000.0,135579000.0,347873000.0,2185361000.0,80912000.0,,21932000.0,,121700000.0,39590000.0,-37315000.0,-481172000.0,-680348000.0,4157000.0,18384000.0,-159928000.0,-276336000.0,-191486000.0,-3099000.0,444426000.0,149801000.0,1147000.0,6168000.0,-26074000.0,397638000.0,-48845000.0
2018-10-29,14.692641258239746,14.796537399291992,14.103896141052246,14.26839828491211,14.26839828491211,2455877,NUAN,0.9830097249607326,0.993325201350132,1.0952669852621728,1.055315029975959,-0.0723053050152264,-0.0910878472403663,-0.064058724513593,450001000.0,2597693000.0,3584883000.0,1717496000.0,,427418000.0,5302379000.0,291000.0,34545000.0,-740837000.0,635358000.0,3247105000.0,-139651000.0,501258000.0,315963000.0,764164000.0,21369000.0,,-122863000.0,153452000.0,928631000.0,-1979610000.0,135579000.0,347873000.0,2185361000.0,80912000.0,,21932000.0,,121700000.0,39590000.0,-37315000.0,-481172000.0,-680348000.0,4157000.0,18384000.0,-159928000.0,-276336000.0,-191486000.0,-3099000.0,444426000.0,149801000.0,1147000.0,6168000.0,-26074000.0,397638000.0,-48845000.0
2018-10-30,14.242424011230469,14.727272987365724,14.103896141052246,14.709957122802734,14.709957122802734,2085006,NUAN,0.9411418503591816,0.9635078797975274,1.0270747047490916,1.039498234163286,-0.0983563838041042,-0.0957496515954416,-0.0754224554218894,450001000.0,2597693000.0,3584883000.0,1717496000.0,,427418000.0,5302379000.0,291000.0,34545000.0,-740837000.0,635358000.0,3247105000.0,-139651000.0,501258000.0,315963000.0,764164000.0,21369000.0,,-122863000.0,153452000.0,928631000.0,-1979610000.0,135579000.0,347873000.0,2185361000.0,80912000.0,,21932000.0,,121700000.0,39590000.0,-37315000.0,-481172000.0,-680348000.0,4157000.0,18384000.0,-159928000.0,-276336000.0,-191486000.0,-3099000.0,444426000.0,149801000.0,1147000.0,6168000.0,-26074000.0,397638000.0,-48845000.0
2018-10-31,14.900432586669922,15.082250595092772,14.735931396484377,15.05627727508545,15.05627727508545,2293022,NUAN,0.928694648747936,0.9350200989368208,1.0143760461895186,1.0407634740694096,-0.1120688253214736,-0.1064998409240473,-0.0883408258409506,450001000.0,2597693000.0,3584883000.0,1717496000.0,,427418000.0,5302379000.0,291000.0,34545000.0,-740837000.0,635358000.0,3247105000.0,-139651000.0,501258000.0,315963000.0,764164000.0,21369000.0,,-122863000.0,153452000.0,928631000.0,-1979610000.0,135579000.0,347873000.0,2185361000.0,80912000.0,,21932000.0,,121700000.0,39590000.0,-37315000.0,-481172000.0,-680348000.0,4157000.0,18384000.0,-159928000.0,-276336000.0,-191486000.0,-3099000.0,444426000.0,149801000.0,1147000.0,6168000.0,-26074000.0,397638000.0,-48845000.0
2018-11-01,14.926406860351562,15.18614673614502,14.900432586669922,15.099567413330078,15.099567413330078,2728341,NUAN,0.8990825769195109,0.9615825611297486,1.0154816092218275,0.9864869819371144,-0.0874044050176034,-0.0635932577551576,-0.0721169039411047,450001000.0,2597693000.0,3584883000.0,1717496000.0,,427418000.0,5302379000.0,291000.0,34545000.0,-740837000.0,635358000.0,3247105000.0,-139651000.0,501258000.0,315963000.0,764164000.0,21369000.0,,-122863000.0,153452000.0,928631000.0,-1979610000.0,135579000.0,347873000.0,2185361000.0,80912000.0,,21932000.0,,121700000.0,39590000.0,-37315000.0,-481172000.0,-680348000.0,4157000.0,18384000.0,-159928000.0,-276336000.0,-191486000.0,-3099000.0,444426000.0,149801000.0,1147000.0,6168000.0,-26074000.0,397638000.0,-48845000.0
2018-11-02,15.099567413330078,15.194805145263672,14.666666984558104,14.822510719299316,14.822510719299316,2125778,NUAN,0.9117991029645176,0.9532710538934815,1.0496495776202186,0.988961756405294,-0.0771626534407764,-0.0782788199332106,-0.0510425749922365,450001000.0,2597693000.0,3584883000.0,1717496000.0,,427418000.0,5302379000.0,291000.0,34545000.0,-740837000.0,635358000.0,3247105000.0,-139651000.0,501258000.0,315963000.0,764164000.0,21369000.0,,-122863000.0,153452000.0,928631000.0,-1979610000.0,135579000.0,347873000.0,2185361000.0,80912000.0,,21932000.0,,121700000.0,39590000.0,-37315000.0,-481172000.0,-680348000.0,4157000.0,18384000.0,-159928000.0,-276336000.0,-191486000.0,-3099000.0,444426000.0,149801000.0,1147000.0,6168000.0,-26074000.0,397638000.0,-48845000.0
2018-11-05,14.839826583862305,14.926406860351562,14.571429252624512,14.7619047164917,14.7619047164917,1569645,NUAN,0.8873900533103637,0.9695014768092908,1.0492668153371096,0.9641545570690644,-0.0767645037587005,-0.0728893140907364,-0.040200920909484,450001000.0,2597693000.0,3584883000.0,1717496000.0,,427418000.0,5302379000.0,291000.0,34545000.0,-740837000.0,635358000.0,3247105000.0,-139651000.0,501258000.0,315963000.0,764164000.0,21369000.0,,-122863000.0,153452000.0,928631000.0,-1979610000.0,135579000.0,347873000.0,2185361000.0,80912000.0,,21932000.0,,121700000.0,39590000.0,-37315000.0,-481172000.0,-680348000.0,4157000.0,18384000.0,-159928000.0,-276336000.0,-191486000.0,-3099000.0,444426000.0,149801000.0,1147000.0,6168000.0,-26074000.0,397638000.0,-48845000.0
2018-11-06,14.796537399291992,15.073593139648438,14.709957122802734,14.926406860351562,14.926406860351562,3982671,NUAN,0.8729698395141364,0.9593967263909746,1.0295823293809043,0.9564908430667262,-0.0835210035525897,-0.0812788339647738,-0.0460644953002504,450001000.0,2597693000.0,3584883000.0,1717496000.0,,427418000.0,5302379000.0,291000.0,34545000.0,-740837000.0,635358000.0,3247105000.0,-139651000.0,501258000.0,315963000.0,764164000.0,21369000.0,,-122863000.0,153452000.0,928631000.0,-1979610000.0,135579000.0,347873000.0,2185361000.0,80912000.0,,21932000.0,,121700000.0,39590000.0,-37315000.0,-481172000.0,-680348000.0,4157000.0,18384000.0,-159928000.0,-276336000.0,-191486000.0,-3099000.0,444426000.0,149801000.0,1147000.0,6168000.0,-26074000.0,397638000.0,-48845000.0
