Date,Open,High,Low,Close,Adj Close,Volume,ticker,PriceReturn_22days,PriceReturn_66days,PriceReturn_132days,Capital Surplus,Total Liab,Total Stockholder Equity,Other Current Liab,Total Assets,Common Stock,Other Current Assets,Retained Earnings,Other Liab,Treasury Stock,Other Assets,Cash,Total Current Liabilities,Deferred Long Term Asset Charges,Short Long Term Debt,Other Stockholder Equity,Property Plant Equipment,Total Current Assets,Net Tangible Assets,Net Receivables,Long Term Debt,Inventory,Accounts Payable,Change To Liabilities,Total Cashflows From Investing Activities,Net Borrowings,Total Cash From Financing Activities,Change To Operating Activities,Issuance Of Stock,Net Income,Change In Cash,Repurchase Of Stock,Effect Of Exchange Rate,Total Cash From Operating Activities,Depreciation,Other Cashflows From Investing Activities,Dividends Paid,Change To Inventory,Change To Account Receivables,Change To Netincome,Capital Expenditures,Other Cashflows From Financing Activities
1995-05-08,5.65625,5.6875,5.625,5.65625,4.586345672607422,224000,EOG,1.0220996221355538,0.918462728825077,0.9031319997038968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995-05-09,5.65625,5.8125,5.625,5.8125,4.713040828704834,509200,EOG,0.994623715204114,0.9153099824432772,0.8572873046975186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995-05-10,5.78125,5.9375,5.78125,5.9375,4.814398765563965,706400,EOG,0.9684207221374956,0.8854979425596489,0.8445169160164595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995-05-11,5.90625,5.90625,5.78125,5.8125,4.713040828704834,222000,EOG,0.9838704373943932,0.9045413261866724,0.9273800397674496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995-05-12,5.8125,5.8125,5.75,5.78125,4.687702178955078,38800,EOG,1.0,0.904017506569134,0.9378135545911512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995-05-15,5.8125,5.875,5.78125,5.875,4.763717651367188,279600,EOG,0.9893619172312176,0.9002454395489996,0.8855075553740449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995-05-16,5.90625,5.9375,5.84375,5.84375,4.738379955291748,43200,EOG,0.973262026165976,0.9264813899986748,0.9170577179284546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995-05-17,5.84375,5.84375,5.78125,5.8125,4.713040828704834,295600,EOG,0.9784946584684706,0.9314625115452172,0.932771601836227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995-05-18,5.8125,5.8125,5.65625,5.71875,4.637021541595459,107600,EOG,0.9344268144741876,0.9686223686284768,0.9316230825954834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995-05-19,5.71875,5.75,5.71875,5.75,4.662363529205322,130800,EOG,0.9076081915095444,0.979685682244826,0.9047574144595576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995-05-22,5.75,5.75,5.6875,5.6875,4.611685276031494,64000,EOG,0.9065930958325084,0.968441503587121,0.925720513203614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995-05-23,5.71875,5.90625,5.71875,5.875,4.763717651367188,340800,EOG,0.9042557536155286,0.937534033216419,0.8908420618523677,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995-05-24,5.875,6.09375,5.84375,6.09375,4.9410905838012695,449200,EOG,0.8769232610238467,0.9090144600316264,0.8640059493054479,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995-05-25,6.03125,6.125,6.0,6.0625,4.915750503540039,798400,EOG,0.8917528593251228,0.9137003161098046,0.873629120592379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995-05-26,6.0625,6.0625,5.9375,5.96875,4.839736461639404,177600,EOG,0.8795808294324649,0.9490243173591084,0.8926015573127896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995-05-30,5.9375,6.03125,5.9375,6.03125,4.890411376953125,303600,EOG,0.8601034561838139,0.965134922838832,0.8937448517619455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995-05-31,6.0625,6.0625,6.0,6.0625,4.915750503540039,254800,EOG,0.896907443499301,0.985970614631224,0.8994764419236021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995-06-01,6.0625,6.09375,6.03125,6.03125,4.890411376953125,26000,EOG,0.9067364499934476,1.0014567173586106,0.9145294003394718,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995-06-02,6.0625,6.09375,5.9375,5.96875,4.839736461639404,201600,EOG,0.8848161756700691,1.0066991386807622,0.9503581547485862,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995-06-05,6.0,6.0,5.96875,6.0,4.865072727203369,137600,EOG,0.8750001592700511,1.006672582038043,0.9819714143092332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995-06-06,6.0,6.0,5.875,5.90625,4.789061069488525,53200,EOG,0.8888881034081225,1.0067549907705458,0.9975571990689596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995-06-07,5.9375,5.9375,5.8125,5.8125,4.713040828704834,307600,EOG,0.8817197110106544,1.0391455330215218,1.0352141140147937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995-06-08,5.8125,5.8125,5.75,5.78125,4.687702178955078,242000,EOG,0.8918915647355705,1.0664155924264336,1.0245480948494246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995-06-09,5.78125,5.8125,5.75,5.78125,4.687702178955078,652000,EOG,0.9094306845489252,1.0501758550453146,1.0408098039391205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995-06-12,5.78125,5.78125,5.71875,5.75,4.662363529205322,188000,EOG,0.9089305904209432,1.0613260705371468,1.0410166619194623,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995-06-13,5.6875,5.71875,5.6875,5.71875,4.637021541595459,119200,EOG,0.9084252734242724,1.0835438060354323,1.0631459239353145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995-06-14,5.78125,5.78125,5.71875,5.78125,4.687702178955078,300400,EOG,0.904017506569134,1.0772427621529996,1.0462309161470087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995-06-15,5.75,5.8125,5.71875,5.8125,4.713040828704834,186800,EOG,0.9099253002060004,1.0606822384907757,1.0406060807795416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995-06-16,5.8125,5.8125,5.6875,5.6875,4.611685276031494,190000,EOG,0.9244213224448776,1.0564811420884557,1.063476506257364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995-06-19,5.65625,5.71875,5.59375,5.6875,4.611685276031494,399600,EOG,0.9299236253677724,1.0619838586017234,1.063476506257364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995-06-20,5.71875,5.71875,5.34375,5.34375,4.332957267761231,788000,EOG,1.001456497121671,1.1010166316894594,1.1142938107401117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995-06-21,5.34375,5.34375,5.1875,5.21875,4.2315993309021,494400,EOG,1.031441215635204,1.1093986268448903,1.1830199248234257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995-06-22,5.21875,5.21875,5.0625,5.15625,4.180922031402588,762800,EOG,1.0560817031969214,1.0985681046447269,1.1669689961107566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995-06-23,5.1875,5.34375,5.1875,5.3125,4.307619094848633,2558400,EOG,1.0073472403210544,1.0839292110945953,1.1503438446037584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995-06-26,5.28125,5.375,5.25,5.34375,4.332957267761231,352400,EOG,0.9897432229139403,1.0541647453963794,1.1201583163399496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995-06-27,5.3125,5.4375,5.3125,5.40625,4.383634567260742,496800,EOG,0.9956682955609982,1.0072452874684494,1.1072086514869552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995-06-28,5.375,5.375,5.21875,5.25,4.25693941116333,1011200,EOG,1.0312622340379654,1.0670282182513728,1.1580692311991925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995-06-29,5.25,5.25,5.1875,5.1875,4.206259727478027,250400,EOG,1.0074900529023034,1.0919505425926683,1.1841053665694534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995-06-30,5.21875,5.4375,5.21875,5.4375,4.408973217010498,653600,EOG,0.9611681964879524,1.0417454054800592,1.1066083066640695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995-07-03,5.40625,5.46875,5.34375,5.46875,4.434314250946045,317600,EOG,0.9785657853690188,1.012901326973661,1.0945543872522954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995-07-05,5.4375,5.4375,5.28125,5.28125,4.2822771072387695,124000,EOG,1.013308597011375,1.05478929771398,1.099191077286048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995-07-06,5.25,5.28125,5.21875,5.25,4.25693941116333,680800,EOG,1.0253014046901865,1.0491451701376284,1.1117105233533118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995-07-07,5.25,5.25,5.21875,5.25,4.25693941116333,272400,EOG,1.0193399032579185,1.0253014046901865,1.099756716616359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995-07-10,5.28125,5.3125,5.125,5.125,4.155580997467041,638400,EOG,1.038096314523944,1.0442025339404937,1.126580786780319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995-07-11,5.125,5.28125,5.0,5.15625,4.180922031402588,582000,EOG,1.0075259787575976,1.069722169030235,1.119752455198312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995-07-12,5.1875,5.28125,5.1875,5.25,4.263140201568604,335600,EOG,1.0119051014529128,1.0550522439970322,1.1041252607669878,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995-07-13,5.375,5.4375,5.21875,5.21875,4.237764835357666,817600,EOG,1.0059879127787412,1.049377663721582,1.1047327757772183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995-07-14,5.25,5.28125,5.15625,5.1875,4.212387561798096,286000,EOG,1.0120484259878606,1.0617315995656338,1.1355493203148692,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995-07-17,5.1875,5.25,5.15625,5.21875,4.237764835357666,460400,EOG,1.0,1.0074017380204894,1.1107366665252654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995-07-18,5.21875,5.28125,5.21875,5.28125,4.288515090942383,77600,EOG,1.0,0.9895546511167634,1.1153916288659975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995-07-19,5.25,5.28125,5.1875,5.25,4.263140201568604,132000,EOG,1.0297622503020818,0.9775619870715722,1.133967708347664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995-07-20,5.25,5.375,5.25,5.28125,4.288515090942383,379200,EOG,1.023669208158451,0.9480766912899165,1.1153916288659975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995-07-21,5.28125,5.375,5.21875,5.34375,4.339268207550049,248000,EOG,1.0350876171209014,0.9252751479241174,1.1257997572555485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995-07-24,5.3125,5.40625,5.3125,5.375,4.364645957946777,176400,EOG,1.046511180744573,0.8791404894789063,1.1250840404897628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995-07-25,5.40625,5.46875,5.40625,5.4375,4.415395259857178,344000,EOG,1.0114943645917198,0.8690358978180308,1.123677030331796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995-07-26,5.40625,5.40625,5.34375,5.34375,4.339268207550049,244000,EOG,1.0292397725081197,0.9135627555945784,1.1668447781646476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995-07-27,5.28125,5.375,5.21875,5.28125,4.288515090942383,758000,EOG,1.04733752680219,0.9421513002258922,1.168787862749659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995-07-28,5.3125,5.375,5.25,5.375,4.364645957946777,111600,EOG,1.0290692148405949,0.9315397485023476,1.1367424256494305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995-07-31,5.34375,5.4375,5.34375,5.40625,4.390020847320557,217200,EOG,1.046242774566474,0.9261553280433988,1.1185809089428915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995-08-01,5.375,5.375,5.1875,5.21875,4.237764835357666,532800,EOG,1.113772705735202,0.9474374319037514,1.176781265088351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995-08-02,5.21875,5.25,5.1875,5.21875,4.237764835357666,302000,EOG,1.1437127197125496,0.9534342338344302,1.1887893841471764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995-08-03,5.1875,5.34375,5.125,5.34375,4.339268207550049,552400,EOG,1.1286546693691997,0.9194188968149268,1.172708666548353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995-08-04,5.34375,5.34375,5.28125,5.34375,4.339268207550049,558800,EOG,1.1228064950898915,0.9428440660849516,1.225480035669918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995-08-07,5.375,5.40625,5.34375,5.375,4.364645957946777,101600,EOG,1.1220922318291733,0.9315397485023476,1.1833782605361156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995-08-08,5.40625,5.4375,5.34375,5.34375,4.339268207550049,305200,EOG,1.1111115750862215,0.9428440660849516,1.2313435943870978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995-08-09,5.40625,5.40625,5.3125,5.3125,4.3138933181762695,703200,EOG,1.135293564970946,0.9248270400104344,1.3034643949467717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995-08-10,5.3125,5.34375,5.1875,5.1875,4.212387561798096,166000,EOG,1.186747093649469,0.9833082730087568,1.304673174163011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995-08-11,5.15625,5.3125,5.15625,5.3125,4.3138933181762695,349600,EOG,1.141176028447345,0.9366087130494568,1.250382396602589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995-08-14,5.34375,5.34375,5.25,5.25,4.263140201568604,134400,EOG,1.1607143396425217,0.953719794735233,1.2831731233305512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995-08-15,5.3125,5.34375,5.25,5.25,4.263140201568604,108800,EOG,1.178571600342846,1.02524894432083,1.2772044101121047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995-08-16,5.21875,5.21875,5.125,5.21875,4.237764835357666,242000,EOG,1.1916171471515835,1.0373842849020456,1.2908566520730795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995-08-17,5.1875,5.3125,5.1875,5.28125,4.288515090942383,371600,EOG,1.1656805654822928,0.9836290376740614,1.251849189896714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995-08-18,5.28125,5.5,5.28125,5.40625,4.390020847320557,542400,EOG,1.1098258292663878,0.9898285360375846,1.2229040200874577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995-08-21,5.46875,5.5,5.40625,5.40625,4.390020847320557,575600,EOG,1.1156063933240508,1.0014054138248012,1.1881295048813665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995-08-22,5.4375,5.53125,5.4375,5.53125,4.491522789001465,362400,EOG,1.0621471247762333,0.9618021561019876,1.1329559422324509,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995-08-23,5.5625,5.71875,5.5625,5.625,4.56765079498291,317600,EOG,1.027777887971865,0.9235180536541276,1.1140732209785138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995-08-24,5.59375,5.625,5.46875,5.5,4.466147422790527,2007200,EOG,1.028409310509396,0.9558868654169944,1.1507867126334188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995-08-25,5.5,5.53125,5.5,5.5,4.466147422790527,160000,EOG,1.0454545551606362,0.9501970384969768,1.1393930723164916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995-08-28,5.5,5.5625,5.46875,5.53125,4.491522789001465,280000,EOG,1.0169492641043394,0.9504864744125054,1.161279490447699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995-08-29,5.53125,5.5625,5.5,5.53125,4.491522789001465,56400,EOG,0.9830508420594676,0.9561440498477292,1.155614695873604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995-08-30,5.625,5.65625,5.625,5.65625,4.593027591705322,290400,EOG,0.9889499647902568,0.9405465602785302,1.1023779735570312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995-08-31,5.6875,5.84375,5.6875,5.8125,4.719906806945801,116800,EOG,0.9731182795698924,0.9260309938149364,1.0619625752220418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995-09-01,5.84375,5.96875,5.84375,5.96875,4.846785545349121,431200,EOG,0.947644072288839,0.9122751008761324,1.028913331823495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995-09-05,5.96875,6.03125,5.90625,6.03125,4.89753532409668,545200,EOG,0.9170985999636252,0.9131991273188385,1.0286418607332033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995-09-06,5.96875,6.0,5.90625,6.0,4.872158527374268,415600,EOG,0.9270839684675264,0.9440339404620844,1.0548883173510326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995-09-07,6.0,6.03125,5.78125,6.03125,4.89753532409668,284000,EOG,0.9119173476536956,0.9754625603502564,1.0078607705905511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995-09-08,6.03125,6.09375,5.9375,5.9375,4.8214111328125,248000,EOG,0.9052631766336684,0.9908639224181583,1.0765457661341369,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995-09-11,5.96875,6.03125,5.9375,6.03125,4.89753532409668,230800,EOG,0.8860105992906545,0.9962166810309072,1.0546176392354458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995-09-12,6.0,6.15625,5.90625,6.15625,4.999038696289063,312400,EOG,0.894657004215288,0.960739979915572,1.0077557216200623,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995-09-13,6.125,6.125,6.03125,6.0625,4.922911643981934,547600,EOG,0.913653537056133,0.9910814450159016,1.0130025937384917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995-09-14,6.03125,6.09375,5.9375,6.09375,4.948287963867188,348000,EOG,0.8986978516209205,0.9808641197258016,1.002665622851081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995-09-15,6.0625,6.1875,6.0625,6.1875,5.024415969848633,221200,EOG,0.8901382789198105,0.9811748431521642,1.017857895310262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995-09-18,6.15625,6.34375,6.125,6.21875,5.049793243408203,490000,EOG,0.8454072186092328,0.9712118316357864,1.0177808997464066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995-09-19,6.15625,6.1875,6.0,6.15625,4.999038696289063,504800,EOG,0.8489072224579309,0.9810724107723346,1.0637418273471766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995-09-20,6.125,6.125,6.0,6.0,4.872158527374268,284800,EOG,0.8553670376682248,1.0066213810074072,1.112332112929608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995-09-21,6.0625,6.0625,5.9375,6.03125,4.89753532409668,451200,EOG,0.8301810867933758,1.0014055276297755,1.096178748531284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995-09-22,6.03125,6.03125,5.78125,5.875,4.770658016204834,143600,EOG,0.8416065496594383,1.0120590177010125,1.141331331626485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995-09-25,5.84375,5.84375,5.75,5.78125,4.694530487060547,183200,EOG,0.8173633112933645,1.0663614468208895,1.1869384541252013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995-09-26,5.78125,5.78125,5.65625,5.65625,4.593027591705322,232000,EOG,0.8354265040343005,1.062263678671201,1.2297886574482857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995-09-27,5.6875,5.75,5.625,5.75,4.669154167175293,229200,EOG,0.8490175477224807,1.0612721133717715,1.1988390230890225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995-09-28,5.8125,5.96875,5.625,5.625,4.56765079498291,263600,EOG,0.8845750803471489,1.0626027110390186,1.2143387168132815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995-09-29,5.59375,5.59375,5.4375,5.4375,4.415395259857178,635600,EOG,0.9208328946068228,1.099244310459618,1.267737969309123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995-10-02,5.46875,5.6875,5.4375,5.59375,4.542274475097656,548400,EOG,0.8951112972714217,1.085322029343344,1.2435297044670075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995-10-03,5.5625,5.6875,5.5625,5.65625,4.593027591705322,304400,EOG,0.8741547818859445,1.0843946867391792,1.2200282446196262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995-10-04,5.625,5.65625,5.5625,5.65625,4.593027591705322,230800,EOG,0.8796877415381639,1.062263678671201,1.181208659177887,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995-10-05,5.625,5.625,5.5,5.53125,4.491522789001465,76800,EOG,0.8882522422326843,1.0806130450264062,1.2249159872713842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995-10-06,5.5,5.5625,5.5,5.5625,4.516900062561035,259200,EOG,0.9057657295875504,1.0420954020564095,1.2180340488477008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995-10-09,5.59375,5.59375,5.5,5.5,4.466147422790527,48000,EOG,0.9103687838918492,1.0596346006220243,1.2204693690817718,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995-10-10,5.46875,5.46875,5.375,5.375,4.364645957946777,109600,EOG,0.9373620037131858,1.0726179751491425,1.2196729363730736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995-10-11,5.375,5.40625,5.34375,5.34375,4.339268207550049,166000,EOG,0.9194188968149268,1.078891067740427,1.2502854637391547,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995-10-12,5.375,5.5625,5.34375,5.5,4.472424983978272,620000,EOG,0.926136392107986,1.0467694207117653,1.241536864741765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995-10-13,5.5,5.59375,5.5,5.53125,4.497835636138916,227200,EOG,0.8983054063838933,1.0465124045270442,1.251511320525685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995-10-16,5.53125,5.53125,5.40625,5.46875,4.447015762329102,188800,EOG,0.9142853129528972,1.0527504195766104,1.2887243584327286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995-10-17,5.4375,5.5,5.40625,5.5,4.472424983978272,398400,EOG,0.9772729574688236,1.0695257829562903,1.2643176423112248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995-10-18,5.4375,5.46875,5.25,5.25,4.269131660461426,1966400,EOG,1.029762254471062,1.1025756901192425,1.2946916894392484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995-10-19,5.21875,5.3125,5.21875,5.21875,4.243720054626465,1503600,EOG,0.9940118381172632,1.1271652632901283,1.3024443673883892,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995-10-20,5.25,5.25,5.125,5.125,4.167483806610107,333600,EOG,1.04268381357248,1.1599957070186695,1.295710668619256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995-10-23,5.15625,5.15625,5.0,5.0,4.065841197967529,608000,EOG,1.0812499626173682,1.176478273448996,1.303044077963692,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995-10-24,5.0,5.0,4.90625,4.9375,4.015017032623291,1186800,EOG,1.0759496827888406,1.216718896839836,1.332226537425145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995-10-25,4.9375,4.9375,4.71875,4.71875,3.83713698387146,658400,EOG,1.099337341795472,1.2797545488510431,1.407261000120603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995-10-26,4.75,4.8125,4.6875,4.71875,3.83713698387146,439600,EOG,1.1125825526703264,1.293015666157309,1.39398521907288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995-10-27,4.71875,4.875,4.71875,4.875,3.964193820953369,352000,EOG,1.0705127565144812,1.2772464409467137,1.2786286477792732,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995-10-30,4.9375,5.0,4.9375,4.96875,4.040430068969727,646800,EOG,1.056603279251908,1.2405521941851885,1.2608071191290953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995-10-31,5.0,5.03125,4.96875,5.0,4.065841197967529,314800,EOG,1.0562495140257877,1.2202833292696214,1.2779856936228573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
