Date,Open,High,Low,Close,Adj Close,Volume,ticker,PriceReturn_22days,PriceReturn_66days,PriceReturn_132days,PriceReturn_22days_mean,AdjRet22Day,AdjRet66Day,AdjRet132Day,Capital Surplus,Total Liab,Total Stockholder Equity,Other Current Liab,Total Assets,Common Stock,Other Current Assets,Retained Earnings,Other Liab,Treasury Stock,Other Assets,Cash,Total Current Liabilities,Deferred Long Term Asset Charges,Short Long Term Debt,Other Stockholder Equity,Property Plant Equipment,Total Current Assets,Net Tangible Assets,Net Receivables,Long Term Debt,Inventory,Accounts Payable,Change To Liabilities,Total Cashflows From Investing Activities,Net Borrowings,Total Cash From Financing Activities,Change To Operating Activities,Issuance Of Stock,Net Income,Change In Cash,Repurchase Of Stock,Effect Of Exchange Rate,Total Cash From Operating Activities,Depreciation,Other Cashflows From Investing Activities,Dividends Paid,Change To Inventory,Change To Account Receivables,Other Cashflows From Financing Activities,Change To Netincome,Capital Expenditures
2017-12-27,109.05999755859376,109.3000030517578,107.72000122070312,108.36000061035156,99.76652526855467,1802000,EOG,1.0643915183444503,0.962730520583412,1.1676471204513592,1.0427572783556516,0.0216342399887987,-0.0492172018257575,0.0633662473596836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-28,108.5,108.62999725341795,107.86000061035156,108.4499969482422,99.84938049316406,1250500,EOG,1.0619384604710862,0.9638706767960592,1.1744481625079524,1.039387058829826,0.0225514016412602,-0.0518732891619726,0.0725347639298974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-29,109.11000061035156,109.11000061035156,107.87999725341795,107.91000366210938,99.35221099853516,1778200,EOG,1.0813587898843928,0.9459570599432834,1.1588512099981163,1.0452598484191695,0.0360989414652233,-0.0540876786973691,0.0570702166933467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-02,108.66999816894533,109.38999938964844,108.22000122070312,109.3000030517578,100.63197326660156,1899800,EOG,1.0337974109846872,0.947212721362204,1.139341187445006,1.0173995405954512,0.016397870389236,-0.046295897366449,0.0387453774886787,5536547000.0,13549805000.0,16283273000.0,522176000.0,29833078000.0,205788000.0,250164000.0,10593533000.0,4793427000.0,-52595000.0,888933000.0,834228000.0,2725542000.0,17506000.0,356235000.0,-19297000.0,25665037000.0,3279108000.0,16283273000.0,1710851000.0,6030836000.0,483865000.0,1847131000.0,324192000.0,-3987409000.0,-606555000.0,-1035711000.0,-658488000.0,20840000.0,2582579000.0,-765667000.0,-63408000.0,-7883000.0,4265336000.0,3844387000.0,-89935000.0,-386531000.0,-174548000.0,-392131000.0,-57000.0,-1196718000.0,-4124242000.0
2018-01-03,110.13999938964844,111.83000183105467,109.81999969482422,110.93000030517578,102.13272857666016,3068400,EOG,0.9890859171773024,0.9719329745753652,1.1390578931795277,0.9765980219270426,0.0124878952502598,-0.0320158177484902,0.0436094322940134,5536547000.0,13549805000.0,16283273000.0,522176000.0,29833078000.0,205788000.0,250164000.0,10593533000.0,4793427000.0,-52595000.0,888933000.0,834228000.0,2725542000.0,17506000.0,356235000.0,-19297000.0,25665037000.0,3279108000.0,16283273000.0,1710851000.0,6030836000.0,483865000.0,1847131000.0,324192000.0,-3987409000.0,-606555000.0,-1035711000.0,-658488000.0,20840000.0,2582579000.0,-765667000.0,-63408000.0,-7883000.0,4265336000.0,3844387000.0,-89935000.0,-386531000.0,-174548000.0,-392131000.0,-57000.0,-1196718000.0,-4124242000.0
2018-01-04,110.38999938964844,111.20999908447266,109.75,110.9499969482422,102.15111541748048,2125000,EOG,0.9772640550547228,0.9874635815220844,1.1283042517034871,0.9849127815791188,-0.007648726524396,-0.0108933547969077,0.0387093919202896,5536547000.0,13549805000.0,16283273000.0,522176000.0,29833078000.0,205788000.0,250164000.0,10593533000.0,4793427000.0,-52595000.0,888933000.0,834228000.0,2725542000.0,17506000.0,356235000.0,-19297000.0,25665037000.0,3279108000.0,16283273000.0,1710851000.0,6030836000.0,483865000.0,1847131000.0,324192000.0,-3987409000.0,-606555000.0,-1035711000.0,-658488000.0,20840000.0,2582579000.0,-765667000.0,-63408000.0,-7883000.0,4265336000.0,3844387000.0,-89935000.0,-386531000.0,-174548000.0,-392131000.0,-57000.0,-1196718000.0,-4124242000.0
2018-01-05,110.66000366210938,112.3000030517578,110.12000274658205,112.16999816894533,103.27437591552734,2221200,EOG,0.9444041866735556,0.981901806975115,1.1134349887809734,0.9789917900086822,-0.0345876033351265,-0.0177250121065402,0.0235456178925748,5536547000.0,13549805000.0,16283273000.0,522176000.0,29833078000.0,205788000.0,250164000.0,10593533000.0,4793427000.0,-52595000.0,888933000.0,834228000.0,2725542000.0,17506000.0,356235000.0,-19297000.0,25665037000.0,3279108000.0,16283273000.0,1710851000.0,6030836000.0,483865000.0,1847131000.0,324192000.0,-3987409000.0,-606555000.0,-1035711000.0,-658488000.0,20840000.0,2582579000.0,-765667000.0,-63408000.0,-7883000.0,4265336000.0,3844387000.0,-89935000.0,-386531000.0,-174548000.0,-392131000.0,-57000.0,-1196718000.0,-4124242000.0
2018-01-08,112.44000244140624,113.22000122070312,111.6500015258789,112.70999908447266,103.77154541015624,1934400,EOG,0.8977634450912338,0.9881001745095996,1.1015045056649453,0.942840182406444,-0.0450767373152101,-0.0036243099647171,0.0141545000118907,5536547000.0,13549805000.0,16283273000.0,522176000.0,29833078000.0,205788000.0,250164000.0,10593533000.0,4793427000.0,-52595000.0,888933000.0,834228000.0,2725542000.0,17506000.0,356235000.0,-19297000.0,25665037000.0,3279108000.0,16283273000.0,1710851000.0,6030836000.0,483865000.0,1847131000.0,324192000.0,-3987409000.0,-606555000.0,-1035711000.0,-658488000.0,20840000.0,2582579000.0,-765667000.0,-63408000.0,-7883000.0,4265336000.0,3844387000.0,-89935000.0,-386531000.0,-174548000.0,-392131000.0,-57000.0,-1196718000.0,-4124242000.0
2018-01-09,112.93000030517578,113.0999984741211,111.54000091552734,111.70999908447266,102.8508529663086,1944100,EOG,0.8971044666489181,0.9969453745074408,1.1006632585278084,0.9530778204901076,-0.0559733538411896,-0.0042788725399742,0.0113654401769303,5536547000.0,13549805000.0,16283273000.0,522176000.0,29833078000.0,205788000.0,250164000.0,10593533000.0,4793427000.0,-52595000.0,888933000.0,834228000.0,2725542000.0,17506000.0,356235000.0,-19297000.0,25665037000.0,3279108000.0,16283273000.0,1710851000.0,6030836000.0,483865000.0,1847131000.0,324192000.0,-3987409000.0,-606555000.0,-1035711000.0,-658488000.0,20840000.0,2582579000.0,-765667000.0,-63408000.0,-7883000.0,4265336000.0,3844387000.0,-89935000.0,-386531000.0,-174548000.0,-392131000.0,-57000.0,-1196718000.0,-4124242000.0
2018-01-10,111.94000244140624,113.75,111.86000061035156,112.01000213623048,103.12706756591795,4750900,EOG,0.9221495544411952,0.9954394705776128,1.0973565205065503,0.966664672858564,-0.0445151184173687,-0.0178351074185953,0.0115714810469012,5536547000.0,13549805000.0,16283273000.0,522176000.0,29833078000.0,205788000.0,250164000.0,10593533000.0,4793427000.0,-52595000.0,888933000.0,834228000.0,2725542000.0,17506000.0,356235000.0,-19297000.0,25665037000.0,3279108000.0,16283273000.0,1710851000.0,6030836000.0,483865000.0,1847131000.0,324192000.0,-3987409000.0,-606555000.0,-1035711000.0,-658488000.0,20840000.0,2582579000.0,-765667000.0,-63408000.0,-7883000.0,4265336000.0,3844387000.0,-89935000.0,-386531000.0,-174548000.0,-392131000.0,-57000.0,-1196718000.0,-4124242000.0
