Date,Open,High,Low,Close,Adj Close,Volume,ticker,PriceReturn_22days,PriceReturn_66days,PriceReturn_132days,PriceReturn_22days_mean,AdjRet22Day,AdjRet66Day,AdjRet132Day,Intangible Assets,Capital Surplus,Total Liab,Total Stockholder Equity,Deferred Long Term Liab,Other Current Liab,Total Assets,Common Stock,Other Current Assets,Retained Earnings,Other Liab,Good Will,Treasury Stock,Other Assets,Cash,Total Current Liabilities,Deferred Long Term Asset Charges,Other Stockholder Equity,Property Plant Equipment,Total Current Assets,Long Term Investments,Net Tangible Assets,Short Term Investments,Net Receivables,Long Term Debt,Accounts Payable,Investments,Change To Liabilities,Total Cashflows From Investing Activities,Total Cash From Financing Activities,Change To Operating Activities,Issuance Of Stock,Net Income,Change In Cash,Effect Of Exchange Rate,Total Cash From Operating Activities,Depreciation,Change To Account Receivables,Change To Netincome,Capital Expenditures,Net Borrowings,Other Cashflows From Financing Activities
2018-09-06,93.83000183105467,101.12999725341795,92.11000061035156,98.91000366210938,98.91000366210938,2652800,GWRE,0.9614800824292374,0.8610857852143867,0.9648164672117314,0.9766839873062472,-0.0152039048770097,-0.0391025264446404,-0.0335798453107289,95654000.0,1296380000.0,567817000.0,1413616000.0,9377000.0,147387000.0,1981433000.0,8000.0,9074000.0,124976000.0,24532000.0,340877000.0,-7748000.0,102222000.0,437140000.0,238157000.0,90369000.0,-7748000.0,18595000.0,1222461000.0,201624000.0,977085000.0,636694000.0,124849000.0,305128000.0,30635000.0,-395514000.0,49152000.0,-537584000.0,573000000.0,15351000.0,222961000.0,-26743000.0,173964000.0,-1911000.0,140459000.0,35211000.0,-40832000.0,103408000.0,-9398000.0,387239000.0,-37200000.0
2018-09-07,97.5999984741211,98.9499969482422,96.23999786376952,96.3000030517578,96.3000030517578,1113800,GWRE,0.9766355147591148,0.8860851415050618,0.9820352720445528,0.9729456327900377,0.0036898819690771,-0.0224255115053177,-0.0121589704800005,95654000.0,1296380000.0,567817000.0,1413616000.0,9377000.0,147387000.0,1981433000.0,8000.0,9074000.0,124976000.0,24532000.0,340877000.0,-7748000.0,102222000.0,437140000.0,238157000.0,90369000.0,-7748000.0,18595000.0,1222461000.0,201624000.0,977085000.0,636694000.0,124849000.0,305128000.0,30635000.0,-395514000.0,49152000.0,-537584000.0,573000000.0,15351000.0,222961000.0,-26743000.0,173964000.0,-1911000.0,140459000.0,35211000.0,-40832000.0,103408000.0,-9398000.0,387239000.0,-37200000.0
2018-09-10,96.4800033569336,98.5500030517578,95.3499984741211,98.22000122070312,98.22000122070312,946700,GWRE,0.9111178655219416,0.8586845376673969,0.97994297295643,0.9403069119583948,-0.0291890464364532,-0.0393350898924449,-0.023768417905202,95654000.0,1296380000.0,567817000.0,1413616000.0,9377000.0,147387000.0,1981433000.0,8000.0,9074000.0,124976000.0,24532000.0,340877000.0,-7748000.0,102222000.0,437140000.0,238157000.0,90369000.0,-7748000.0,18595000.0,1222461000.0,201624000.0,977085000.0,636694000.0,124849000.0,305128000.0,30635000.0,-395514000.0,49152000.0,-537584000.0,573000000.0,15351000.0,222961000.0,-26743000.0,173964000.0,-1911000.0,140459000.0,35211000.0,-40832000.0,103408000.0,-9398000.0,387239000.0,-37200000.0
2018-09-11,98.31999969482422,101.86000061035156,98.05999755859376,101.16000366210938,101.16000366210938,1533900,GWRE,0.8603202414858645,0.8185053386150825,0.925167980919576,0.921033808447608,-0.0607135669617435,-0.0669415046625178,-0.0541535127102446,95654000.0,1296380000.0,567817000.0,1413616000.0,9377000.0,147387000.0,1981433000.0,8000.0,9074000.0,124976000.0,24532000.0,340877000.0,-7748000.0,102222000.0,437140000.0,238157000.0,90369000.0,-7748000.0,18595000.0,1222461000.0,201624000.0,977085000.0,636694000.0,124849000.0,305128000.0,30635000.0,-395514000.0,49152000.0,-537584000.0,573000000.0,15351000.0,222961000.0,-26743000.0,173964000.0,-1911000.0,140459000.0,35211000.0,-40832000.0,103408000.0,-9398000.0,387239000.0,-37200000.0
2018-09-12,101.16000366210938,103.22000122070312,100.06999969482422,102.83000183105467,102.83000183105467,794200,GWRE,0.8633666945290795,0.7806087252137426,0.9082952432436124,0.9287627078344606,-0.065396013305381,-0.0832641074250917,-0.0705426015717662,95654000.0,1296380000.0,567817000.0,1413616000.0,9377000.0,147387000.0,1981433000.0,8000.0,9074000.0,124976000.0,24532000.0,340877000.0,-7748000.0,102222000.0,437140000.0,238157000.0,90369000.0,-7748000.0,18595000.0,1222461000.0,201624000.0,977085000.0,636694000.0,124849000.0,305128000.0,30635000.0,-395514000.0,49152000.0,-537584000.0,573000000.0,15351000.0,222961000.0,-26743000.0,173964000.0,-1911000.0,140459000.0,35211000.0,-40832000.0,103408000.0,-9398000.0,387239000.0,-37200000.0
2018-09-13,103.3499984741211,106.8499984741211,102.9499969482422,105.62999725341795,105.62999725341795,1494000,GWRE,0.8394395576496727,0.7691943776640676,0.8986083559315242,0.9265966228653494,-0.0871570652156766,-0.0916121106093407,-0.0847010664332892,95654000.0,1296380000.0,567817000.0,1413616000.0,9377000.0,147387000.0,1981433000.0,8000.0,9074000.0,124976000.0,24532000.0,340877000.0,-7748000.0,102222000.0,437140000.0,238157000.0,90369000.0,-7748000.0,18595000.0,1222461000.0,201624000.0,977085000.0,636694000.0,124849000.0,305128000.0,30635000.0,-395514000.0,49152000.0,-537584000.0,573000000.0,15351000.0,222961000.0,-26743000.0,173964000.0,-1911000.0,140459000.0,35211000.0,-40832000.0,103408000.0,-9398000.0,387239000.0,-37200000.0
2018-09-14,106.33000183105467,107.4499969482422,105.80999755859376,107.30999755859376,107.30999755859376,1207700,GWRE,0.8625477557023878,0.7475538444300227,0.8757805003734002,0.9450727450922518,-0.0825249893898639,-0.0982792678797968,-0.1004282428028137,95654000.0,1296380000.0,567817000.0,1413616000.0,9377000.0,147387000.0,1981433000.0,8000.0,9074000.0,124976000.0,24532000.0,340877000.0,-7748000.0,102222000.0,437140000.0,238157000.0,90369000.0,-7748000.0,18595000.0,1222461000.0,201624000.0,977085000.0,636694000.0,124849000.0,305128000.0,30635000.0,-395514000.0,49152000.0,-537584000.0,573000000.0,15351000.0,222961000.0,-26743000.0,173964000.0,-1911000.0,140459000.0,35211000.0,-40832000.0,103408000.0,-9398000.0,387239000.0,-37200000.0
2018-09-17,107.0999984741211,107.79000091552734,104.58000183105467,104.8000030517578,104.8000030517578,1243700,GWRE,0.896851098538141,0.7608778200549113,0.913835819220046,0.9498029031390748,-0.0529518046009338,-0.0768186431657977,-0.0768480161168649,95654000.0,1296380000.0,567817000.0,1413616000.0,9377000.0,147387000.0,1981433000.0,8000.0,9074000.0,124976000.0,24532000.0,340877000.0,-7748000.0,102222000.0,437140000.0,238157000.0,90369000.0,-7748000.0,18595000.0,1222461000.0,201624000.0,977085000.0,636694000.0,124849000.0,305128000.0,30635000.0,-395514000.0,49152000.0,-537584000.0,573000000.0,15351000.0,222961000.0,-26743000.0,173964000.0,-1911000.0,140459000.0,35211000.0,-40832000.0,103408000.0,-9398000.0,387239000.0,-37200000.0
2018-09-18,104.83000183105467,106.0500030517578,103.8000030517578,104.62000274658205,104.62000274658205,1219600,GWRE,0.8698145441692123,0.7205122851698706,0.928694332932271,0.9312963299920388,-0.0614817858228263,-0.0961621954313121,-0.0626919939040508,95654000.0,1296380000.0,567817000.0,1413616000.0,9377000.0,147387000.0,1981433000.0,8000.0,9074000.0,124976000.0,24532000.0,340877000.0,-7748000.0,102222000.0,437140000.0,238157000.0,90369000.0,-7748000.0,18595000.0,1222461000.0,201624000.0,977085000.0,636694000.0,124849000.0,305128000.0,30635000.0,-395514000.0,49152000.0,-537584000.0,573000000.0,15351000.0,222961000.0,-26743000.0,173964000.0,-1911000.0,140459000.0,35211000.0,-40832000.0,103408000.0,-9398000.0,387239000.0,-37200000.0
2018-09-19,102.2300033569336,103.66999816894533,100.9499969482422,101.52999877929688,101.52999877929688,1138800,GWRE,0.8808234155461409,0.7343642121051358,0.972520427961472,0.9281535809731144,-0.0473301654269734,-0.0642669864953062,-0.0336422202752803,95654000.0,1296380000.0,567817000.0,1413616000.0,9377000.0,147387000.0,1981433000.0,8000.0,9074000.0,124976000.0,24532000.0,340877000.0,-7748000.0,102222000.0,437140000.0,238157000.0,90369000.0,-7748000.0,18595000.0,1222461000.0,201624000.0,977085000.0,636694000.0,124849000.0,305128000.0,30635000.0,-395514000.0,49152000.0,-537584000.0,573000000.0,15351000.0,222961000.0,-26743000.0,173964000.0,-1911000.0,140459000.0,35211000.0,-40832000.0,103408000.0,-9398000.0,387239000.0,-37200000.0
2018-09-20,101.51000213623048,102.18000030517578,100.75,101.73999786376952,101.73999786376952,839700,GWRE,0.8914880956621413,0.7786514928649713,0.9760173494864932,0.9173105895814624,-0.025822493919321,-0.0517629070585654,-0.0227638268434809,95654000.0,1296380000.0,567817000.0,1413616000.0,9377000.0,147387000.0,1981433000.0,8000.0,9074000.0,124976000.0,24532000.0,340877000.0,-7748000.0,102222000.0,437140000.0,238157000.0,90369000.0,-7748000.0,18595000.0,1222461000.0,201624000.0,977085000.0,636694000.0,124849000.0,305128000.0,30635000.0,-395514000.0,49152000.0,-537584000.0,573000000.0,15351000.0,222961000.0,-26743000.0,173964000.0,-1911000.0,140459000.0,35211000.0,-40832000.0,103408000.0,-9398000.0,387239000.0,-37200000.0
2018-09-21,103.0,103.12000274658205,98.52999877929688,98.6999969482422,98.6999969482422,2314200,GWRE,0.920770010773911,0.8082066779079781,1.0130699184945648,0.911986622194144,0.0087833885797669,-0.0288275068059703,0.0088948965951829,95654000.0,1296380000.0,567817000.0,1413616000.0,9377000.0,147387000.0,1981433000.0,8000.0,9074000.0,124976000.0,24532000.0,340877000.0,-7748000.0,102222000.0,437140000.0,238157000.0,90369000.0,-7748000.0,18595000.0,1222461000.0,201624000.0,977085000.0,636694000.0,124849000.0,305128000.0,30635000.0,-395514000.0,49152000.0,-537584000.0,573000000.0,15351000.0,222961000.0,-26743000.0,173964000.0,-1911000.0,140459000.0,35211000.0,-40832000.0,103408000.0,-9398000.0,387239000.0,-37200000.0
2018-09-24,98.08999633789062,99.8499984741211,96.87000274658205,99.4000015258789,99.4000015258789,935600,GWRE,0.8736418008533101,0.7987927596279465,1.0005029720482477,0.8905498993775471,-0.016908098524237,-0.0433127540333405,-0.0106590908066552,95654000.0,1296380000.0,567817000.0,1413616000.0,9377000.0,147387000.0,1981433000.0,8000.0,9074000.0,124976000.0,24532000.0,340877000.0,-7748000.0,102222000.0,437140000.0,238157000.0,90369000.0,-7748000.0,18595000.0,1222461000.0,201624000.0,977085000.0,636694000.0,124849000.0,305128000.0,30635000.0,-395514000.0,49152000.0,-537584000.0,573000000.0,15351000.0,222961000.0,-26743000.0,173964000.0,-1911000.0,140459000.0,35211000.0,-40832000.0,103408000.0,-9398000.0,387239000.0,-37200000.0
2018-09-25,99.7300033569336,101.87999725341795,99.43000030517578,101.37999725341795,101.37999725341795,757900,GWRE,0.8668376369526402,0.7913790247634742,0.986289214565928,0.9049442418293064,-0.0381066048766662,-0.0592149190248495,-0.0321217310224309,95654000.0,1296380000.0,567817000.0,1413616000.0,9377000.0,147387000.0,1981433000.0,8000.0,9074000.0,124976000.0,24532000.0,340877000.0,-7748000.0,102222000.0,437140000.0,238157000.0,90369000.0,-7748000.0,18595000.0,1222461000.0,201624000.0,977085000.0,636694000.0,124849000.0,305128000.0,30635000.0,-395514000.0,49152000.0,-537584000.0,573000000.0,15351000.0,222961000.0,-26743000.0,173964000.0,-1911000.0,140459000.0,35211000.0,-40832000.0,103408000.0,-9398000.0,387239000.0,-37200000.0
2018-09-26,101.68000030517578,102.0,100.47000122070312,100.5999984741211,100.5999984741211,468500,GWRE,0.8355864695188621,0.78260441899695,0.9952286706280364,0.8967353845070432,-0.061148914988181,-0.0716887479096847,-0.0300559782266827,95654000.0,1296380000.0,567817000.0,1413616000.0,9377000.0,147387000.0,1981433000.0,8000.0,9074000.0,124976000.0,24532000.0,340877000.0,-7748000.0,102222000.0,437140000.0,238157000.0,90369000.0,-7748000.0,18595000.0,1222461000.0,201624000.0,977085000.0,636694000.0,124849000.0,305128000.0,30635000.0,-395514000.0,49152000.0,-537584000.0,573000000.0,15351000.0,222961000.0,-26743000.0,173964000.0,-1911000.0,140459000.0,35211000.0,-40832000.0,103408000.0,-9398000.0,387239000.0,-37200000.0
2018-09-27,100.66999816894533,101.75,100.41999816894533,100.83999633789062,100.83999633789062,433100,GWRE,0.8164419359475839,0.7619991980207758,0.9992067214938,0.8940192753436789,-0.077577339396095,-0.0766867530063917,-0.0176157439753464,95654000.0,1296380000.0,567817000.0,1413616000.0,9377000.0,147387000.0,1981433000.0,8000.0,9074000.0,124976000.0,24532000.0,340877000.0,-7748000.0,102222000.0,437140000.0,238157000.0,90369000.0,-7748000.0,18595000.0,1222461000.0,201624000.0,977085000.0,636694000.0,124849000.0,305128000.0,30635000.0,-395514000.0,49152000.0,-537584000.0,573000000.0,15351000.0,222961000.0,-26743000.0,173964000.0,-1911000.0,140459000.0,35211000.0,-40832000.0,103408000.0,-9398000.0,387239000.0,-37200000.0
2018-09-28,100.54000091552734,101.9000015258789,100.54000091552734,101.01000213623048,101.01000213623048,597400,GWRE,0.8476388569035745,0.7874467798570391,1.0099989554051665,0.9113153745879689,-0.0636765176843942,-0.077610687213951,-0.0129021771268089,95654000.0,1296380000.0,567817000.0,1413616000.0,9377000.0,147387000.0,1981433000.0,8000.0,9074000.0,124976000.0,24532000.0,340877000.0,-7748000.0,102222000.0,437140000.0,238157000.0,90369000.0,-7748000.0,18595000.0,1222461000.0,201624000.0,977085000.0,636694000.0,124849000.0,305128000.0,30635000.0,-395514000.0,49152000.0,-537584000.0,573000000.0,15351000.0,222961000.0,-26743000.0,173964000.0,-1911000.0,140459000.0,35211000.0,-40832000.0,103408000.0,-9398000.0,387239000.0,-37200000.0
2018-10-01,101.70999908447266,101.70999908447266,99.1999969482422,99.68000030517578,99.68000030517578,686400,GWRE,0.8925561892888904,0.8292536457568344,1.0258828433302156,0.9236523660614412,-0.0310961767725507,-0.0505902149967061,-0.0032743015994041,95654000.0,1296380000.0,567817000.0,1413616000.0,9377000.0,147387000.0,1981433000.0,8000.0,9074000.0,124976000.0,24532000.0,340877000.0,-7748000.0,102222000.0,437140000.0,238157000.0,90369000.0,-7748000.0,18595000.0,1222461000.0,201624000.0,977085000.0,636694000.0,124849000.0,305128000.0,30635000.0,-395514000.0,49152000.0,-537584000.0,573000000.0,15351000.0,222961000.0,-26743000.0,173964000.0,-1911000.0,140459000.0,35211000.0,-40832000.0,103408000.0,-9398000.0,387239000.0,-37200000.0
2018-10-02,99.8000030517578,99.9499969482422,97.41000366210938,98.06999969482422,98.06999969482422,530700,GWRE,0.910166232425728,0.857244824680683,1.0511878929202376,0.9440697883215468,-0.0339035558958188,-0.0379423324064088,0.0102794739305143,95654000.0,1296380000.0,567817000.0,1413616000.0,9377000.0,147387000.0,1981433000.0,8000.0,9074000.0,124976000.0,24532000.0,340877000.0,-7748000.0,102222000.0,437140000.0,238157000.0,90369000.0,-7748000.0,18595000.0,1222461000.0,201624000.0,977085000.0,636694000.0,124849000.0,305128000.0,30635000.0,-395514000.0,49152000.0,-537584000.0,573000000.0,15351000.0,222961000.0,-26743000.0,173964000.0,-1911000.0,140459000.0,35211000.0,-40832000.0,103408000.0,-9398000.0,387239000.0,-37200000.0
2018-10-03,98.62000274658205,99.55999755859376,97.81999969482422,99.33999633789062,99.33999633789062,498500,GWRE,0.8952084113501801,0.8487014361448685,1.0429837369626744,0.9398574419912976,-0.0446490306411175,-0.0515608775701846,0.0059358738568773,95654000.0,1296380000.0,567817000.0,1413616000.0,9377000.0,147387000.0,1981433000.0,8000.0,9074000.0,124976000.0,24532000.0,340877000.0,-7748000.0,102222000.0,437140000.0,238157000.0,90369000.0,-7748000.0,18595000.0,1222461000.0,201624000.0,977085000.0,636694000.0,124849000.0,305128000.0,30635000.0,-395514000.0,49152000.0,-537584000.0,573000000.0,15351000.0,222961000.0,-26743000.0,173964000.0,-1911000.0,140459000.0,35211000.0,-40832000.0,103408000.0,-9398000.0,387239000.0,-37200000.0
2018-10-04,99.0500030517578,100.33999633789062,95.9499969482422,97.3000030517578,97.3000030517578,905600,GWRE,0.9078108844875205,0.8587872038826639,1.0611510458543063,0.951596492949428,-0.0437856084619074,-0.0567597596804757,0.0126426250540123,95654000.0,1296380000.0,567817000.0,1413616000.0,9377000.0,147387000.0,1981433000.0,8000.0,9074000.0,124976000.0,24532000.0,340877000.0,-7748000.0,102222000.0,437140000.0,238157000.0,90369000.0,-7748000.0,18595000.0,1222461000.0,201624000.0,977085000.0,636694000.0,124849000.0,305128000.0,30635000.0,-395514000.0,49152000.0,-537584000.0,573000000.0,15351000.0,222961000.0,-26743000.0,173964000.0,-1911000.0,140459000.0,35211000.0,-40832000.0,103408000.0,-9398000.0,387239000.0,-37200000.0
2018-10-05,97.2699966430664,98.43000030517578,95.41999816894533,96.73999786376952,96.73999786376952,668600,GWRE,0.8979739990165543,0.8569361521241683,1.0548894490928755,0.963805777686949,-0.0658317786703946,-0.0665282679209365,0.0068951801295091,95654000.0,1296380000.0,567817000.0,1413616000.0,9377000.0,147387000.0,1981433000.0,8000.0,9074000.0,124976000.0,24532000.0,340877000.0,-7748000.0,102222000.0,437140000.0,238157000.0,90369000.0,-7748000.0,18595000.0,1222461000.0,201624000.0,977085000.0,636694000.0,124849000.0,305128000.0,30635000.0,-395514000.0,49152000.0,-537584000.0,573000000.0,15351000.0,222961000.0,-26743000.0,173964000.0,-1911000.0,140459000.0,35211000.0,-40832000.0,103408000.0,-9398000.0,387239000.0,-37200000.0
2018-10-08,96.20999908447266,97.5,93.97000122070312,95.0999984741211,95.0999984741211,747400,GWRE,0.9565720576268796,0.8544690161939718,1.0746582396218771,0.9817406222856884,-0.0251685646588089,-0.0648694789054785,0.0227064812589878,95654000.0,1296380000.0,567817000.0,1413616000.0,9377000.0,147387000.0,1981433000.0,8000.0,9074000.0,124976000.0,24532000.0,340877000.0,-7748000.0,102222000.0,437140000.0,238157000.0,90369000.0,-7748000.0,18595000.0,1222461000.0,201624000.0,977085000.0,636694000.0,124849000.0,305128000.0,30635000.0,-395514000.0,49152000.0,-537584000.0,573000000.0,15351000.0,222961000.0,-26743000.0,173964000.0,-1911000.0,140459000.0,35211000.0,-40832000.0,103408000.0,-9398000.0,387239000.0,-37200000.0
2018-10-09,93.5500030517578,96.98999786376952,93.5500030517578,94.0500030517578,94.0500030517578,868600,GWRE,0.9621477397929574,0.8859117170785351,1.1063264186657895,0.985404470737889,-0.0232567309449315,-0.0464315221089551,0.0503588724418064,95654000.0,1296380000.0,567817000.0,1413616000.0,9377000.0,147387000.0,1981433000.0,8000.0,9074000.0,124976000.0,24532000.0,340877000.0,-7748000.0,102222000.0,437140000.0,238157000.0,90369000.0,-7748000.0,18595000.0,1222461000.0,201624000.0,977085000.0,636694000.0,124849000.0,305128000.0,30635000.0,-395514000.0,49152000.0,-537584000.0,573000000.0,15351000.0,222961000.0,-26743000.0,173964000.0,-1911000.0,140459000.0,35211000.0,-40832000.0,103408000.0,-9398000.0,387239000.0,-37200000.0
2018-10-10,93.94000244140624,93.94000244140624,89.38999938964844,89.48999786376953,89.48999786376953,984700,GWRE,0.9747458424317282,0.9281483913435312,1.1616940615277562,1.004670879558299,-0.0299250371265707,-0.036779545028199,0.0592831200071721,95654000.0,1296380000.0,567817000.0,1413616000.0,9377000.0,147387000.0,1981433000.0,8000.0,9074000.0,124976000.0,24532000.0,340877000.0,-7748000.0,102222000.0,437140000.0,238157000.0,90369000.0,-7748000.0,18595000.0,1222461000.0,201624000.0,977085000.0,636694000.0,124849000.0,305128000.0,30635000.0,-395514000.0,49152000.0,-537584000.0,573000000.0,15351000.0,222961000.0,-26743000.0,173964000.0,-1911000.0,140459000.0,35211000.0,-40832000.0,103408000.0,-9398000.0,387239000.0,-37200000.0
2018-10-11,89.0,90.38999938964844,86.33999633789062,87.02999877929688,87.02999877929688,2202300,GWRE,0.981041002539099,0.9623118599873272,1.203607968163254,1.005569825537468,-0.0245288229983691,-0.0309705726811964,0.0788728766823501,95654000.0,1296380000.0,567817000.0,1413616000.0,9377000.0,147387000.0,1981433000.0,8000.0,9074000.0,124976000.0,24532000.0,340877000.0,-7748000.0,102222000.0,437140000.0,238157000.0,90369000.0,-7748000.0,18595000.0,1222461000.0,201624000.0,977085000.0,636694000.0,124849000.0,305128000.0,30635000.0,-395514000.0,49152000.0,-537584000.0,573000000.0,15351000.0,222961000.0,-26743000.0,173964000.0,-1911000.0,140459000.0,35211000.0,-40832000.0,103408000.0,-9398000.0,387239000.0,-37200000.0
2018-10-12,89.04000091552734,90.68000030517578,87.37999725341797,88.77999877929688,88.77999877929688,1109600,GWRE,0.9603514677690302,0.965420142633071,1.1897949842960622,0.9966747140918392,-0.0363232463228089,-0.0323253340882697,0.0816811662281236,95654000.0,1296380000.0,567817000.0,1413616000.0,9377000.0,147387000.0,1981433000.0,8000.0,9074000.0,124976000.0,24532000.0,340877000.0,-7748000.0,102222000.0,437140000.0,238157000.0,90369000.0,-7748000.0,18595000.0,1222461000.0,201624000.0,977085000.0,636694000.0,124849000.0,305128000.0,30635000.0,-395514000.0,49152000.0,-537584000.0,573000000.0,15351000.0,222961000.0,-26743000.0,173964000.0,-1911000.0,140459000.0,35211000.0,-40832000.0,103408000.0,-9398000.0,387239000.0,-37200000.0
2018-10-15,88.77999877929688,89.75,87.29000091552734,88.66999816894531,88.66999816894531,617500,GWRE,0.9522950737014844,0.9579339595741032,1.1992782060881313,0.9891317727722226,-0.0368366990707382,-0.0253467288566709,0.0826670913003164,95654000.0,1296380000.0,567817000.0,1413616000.0,9377000.0,147387000.0,1981433000.0,8000.0,9074000.0,124976000.0,24532000.0,340877000.0,-7748000.0,102222000.0,437140000.0,238157000.0,90369000.0,-7748000.0,18595000.0,1222461000.0,201624000.0,977085000.0,636694000.0,124849000.0,305128000.0,30635000.0,-395514000.0,49152000.0,-537584000.0,573000000.0,15351000.0,222961000.0,-26743000.0,173964000.0,-1911000.0,140459000.0,35211000.0,-40832000.0,103408000.0,-9398000.0,387239000.0,-37200000.0
2018-10-16,90.02999877929688,92.8000030517578,89.41999816894531,92.55999755859376,92.55999755859376,678600,GWRE,0.9415514674220888,0.907627531894101,1.1557909051284434,0.9777864585235492,-0.0362349911014603,-0.052773748855144,0.0642533289675735,95654000.0,1296380000.0,567817000.0,1413616000.0,9377000.0,147387000.0,1981433000.0,8000.0,9074000.0,124976000.0,24532000.0,340877000.0,-7748000.0,102222000.0,437140000.0,238157000.0,90369000.0,-7748000.0,18595000.0,1222461000.0,201624000.0,977085000.0,636694000.0,124849000.0,305128000.0,30635000.0,-395514000.0,49152000.0,-537584000.0,573000000.0,15351000.0,222961000.0,-26743000.0,173964000.0,-1911000.0,140459000.0,35211000.0,-40832000.0,103408000.0,-9398000.0,387239000.0,-37200000.0
2018-10-17,92.66000366210938,94.22000122070312,91.5199966430664,93.98999786376952,93.98999786376952,852300,GWRE,0.9331843927861432,0.8990318323283244,1.1330992916327405,0.9825023252332036,-0.0493179324470604,-0.0694795401872034,0.0373481120798988,95654000.0,1296380000.0,567817000.0,1413616000.0,9377000.0,147387000.0,1981433000.0,8000.0,9074000.0,124976000.0,24532000.0,340877000.0,-7748000.0,102222000.0,437140000.0,238157000.0,90369000.0,-7748000.0,18595000.0,1222461000.0,201624000.0,977085000.0,636694000.0,124849000.0,305128000.0,30635000.0,-395514000.0,49152000.0,-537584000.0,573000000.0,15351000.0,222961000.0,-26743000.0,173964000.0,-1911000.0,140459000.0,35211000.0,-40832000.0,103408000.0,-9398000.0,387239000.0,-37200000.0
2018-10-18,93.51000213623048,93.80999755859376,89.6500015258789,91.0,91.0,1016200,GWRE,0.8878022078629378,0.947912111387148,1.1526373559302026,0.9779319429497442,-0.0901297350868063,-0.0469044067078519,0.0503518560547948,95654000.0,1296380000.0,567817000.0,1413616000.0,9377000.0,147387000.0,1981433000.0,8000.0,9074000.0,124976000.0,24532000.0,340877000.0,-7748000.0,102222000.0,437140000.0,238157000.0,90369000.0,-7748000.0,18595000.0,1222461000.0,201624000.0,977085000.0,636694000.0,124849000.0,305128000.0,30635000.0,-395514000.0,49152000.0,-537584000.0,573000000.0,15351000.0,222961000.0,-26743000.0,173964000.0,-1911000.0,140459000.0,35211000.0,-40832000.0,103408000.0,-9398000.0,387239000.0,-37200000.0
2018-10-19,91.5,91.86000061035156,88.80000305175781,89.43000030517578,89.43000030517578,697500,GWRE,0.8933243779159954,0.9542658620895872,1.1648216237668565,0.968237340120051,-0.0749129622040556,-0.0449601272326326,0.0517318611476935,95654000.0,1296380000.0,567817000.0,1413616000.0,9377000.0,147387000.0,1981433000.0,8000.0,9074000.0,124976000.0,24532000.0,340877000.0,-7748000.0,102222000.0,437140000.0,238157000.0,90369000.0,-7748000.0,18595000.0,1222461000.0,201624000.0,977085000.0,636694000.0,124849000.0,305128000.0,30635000.0,-395514000.0,49152000.0,-537584000.0,573000000.0,15351000.0,222961000.0,-26743000.0,173964000.0,-1911000.0,140459000.0,35211000.0,-40832000.0,103408000.0,-9398000.0,387239000.0,-37200000.0
2018-10-22,89.5999984741211,91.27999877929688,88.83999633789062,90.6999969482422,90.6999969482422,987200,GWRE,0.9239250922971712,0.9277839510170984,1.15214998363928,0.9826563959246816,-0.0587313036275102,-0.0762071314326908,0.0211456613948417,95654000.0,1296380000.0,567817000.0,1413616000.0,9377000.0,147387000.0,1981433000.0,8000.0,9074000.0,124976000.0,24532000.0,340877000.0,-7748000.0,102222000.0,437140000.0,238157000.0,90369000.0,-7748000.0,18595000.0,1222461000.0,201624000.0,977085000.0,636694000.0,124849000.0,305128000.0,30635000.0,-395514000.0,49152000.0,-537584000.0,573000000.0,15351000.0,222961000.0,-26743000.0,173964000.0,-1911000.0,140459000.0,35211000.0,-40832000.0,103408000.0,-9398000.0,387239000.0,-37200000.0
2018-10-23,88.93000030517578,91.25,88.13999938964844,90.87999725341795,90.87999725341795,721300,GWRE,0.9324383849558544,0.941351294424036,1.1514084787861607,0.9881077347865406,-0.0556693498306861,-0.0800587066893153,0.0174295273481059,95654000.0,1296380000.0,567817000.0,1413616000.0,9377000.0,147387000.0,1981433000.0,8000.0,9074000.0,124976000.0,24532000.0,340877000.0,-7748000.0,102222000.0,437140000.0,238157000.0,90369000.0,-7748000.0,18595000.0,1222461000.0,201624000.0,977085000.0,636694000.0,124849000.0,305128000.0,30635000.0,-395514000.0,49152000.0,-537584000.0,573000000.0,15351000.0,222961000.0,-26743000.0,173964000.0,-1911000.0,140459000.0,35211000.0,-40832000.0,103408000.0,-9398000.0,387239000.0,-37200000.0
2018-10-24,90.93000030517578,91.1999969482422,86.62999725341797,86.83999633789062,86.83999633789062,757400,GWRE,1.0041455622470412,0.9981575766989635,1.179295347545117,1.035209336841041,-0.0310637745940001,-0.0649702643641331,0.0275476815386328,95654000.0,1296380000.0,567817000.0,1413616000.0,9377000.0,147387000.0,1981433000.0,8000.0,9074000.0,124976000.0,24532000.0,340877000.0,-7748000.0,102222000.0,437140000.0,238157000.0,90369000.0,-7748000.0,18595000.0,1222461000.0,201624000.0,977085000.0,636694000.0,124849000.0,305128000.0,30635000.0,-395514000.0,49152000.0,-537584000.0,573000000.0,15351000.0,222961000.0,-26743000.0,173964000.0,-1911000.0,140459000.0,35211000.0,-40832000.0,103408000.0,-9398000.0,387239000.0,-37200000.0
