Date,Open,High,Low,Close,Adj Close,Volume,ticker,PriceReturn_22days,PriceReturn_66days,PriceReturn_132days,PriceReturn_22days_mean,AdjRet22Day,AdjRet66Day,AdjRet132Day,Intangible Assets,Capital Surplus,Total Liab,Total Stockholder Equity,Deferred Long Term Liab,Other Current Liab,Total Assets,Common Stock,Other Current Assets,Retained Earnings,Other Liab,Good Will,Treasury Stock,Other Assets,Cash,Total Current Liabilities,Other Stockholder Equity,Property Plant Equipment,Total Current Assets,Net Tangible Assets,Short Term Investments,Net Receivables,Long Term Debt,Accounts Payable,Short Long Term Debt,Investments,Change To Liabilities,Total Cashflows From Investing Activities,Net Borrowings,Total Cash From Financing Activities,Change To Operating Activities,Issuance Of Stock,Net Income,Change In Cash,Repurchase Of Stock,Total Cash From Operating Activities,Depreciation,Other Cashflows From Investing Activities,Change To Account Receivables,Other Cashflows From Financing Activities,Change To Netincome,Capital Expenditures
2020-07-07,38.27999877929688,38.38999938964844,37.18000030517578,37.90999984741211,37.90999984741211,5276100,NET,1.090741193367317,1.1450804542900954,2.175679337613187,1.0770138498901505,0.0137273434771665,-0.0024344012816217,0.7736317617261437,31000.0,1027179000.0,104996000.0,725828000.0,25184000.0,38856000.0,830824000.0,294000.0,3308000.0,-301706000.0,10607000.0,4083000.0,61000.0,35603000.0,138976000.0,83883000.0,61000.0,101235000.0,689872000.0,721714000.0,500745000.0,35930000.0,,11463000.0,,-360406000.0,13282000.0,-417641000.0,-192000.0,570768000.0,-14465000.0,576511000.0,-105828000.0,114210000.0,-283000.0,-38917000.0,22679000.0,44000.0,-11711000.0,-5268000.0,39505000.0,-43289000.0
2020-07-08,38.34000015258789,38.52000045776367,37.86000061035156,38.400001525878906,38.400001525878906,4748300,NET,1.043229160975251,1.2070311623004608,2.096614555652358,1.077606770930481,-0.0343776099552299,0.0648921119224914,0.6975668467213352,31000.0,1027179000.0,104996000.0,725828000.0,25184000.0,38856000.0,830824000.0,294000.0,3308000.0,-301706000.0,10607000.0,4083000.0,61000.0,35603000.0,138976000.0,83883000.0,61000.0,101235000.0,689872000.0,721714000.0,500745000.0,35930000.0,,11463000.0,,-360406000.0,13282000.0,-417641000.0,-192000.0,570768000.0,-14465000.0,576511000.0,-105828000.0,114210000.0,-283000.0,-38917000.0,22679000.0,44000.0,-11711000.0,-5268000.0,39505000.0,-43289000.0
2020-07-09,39.02999877929688,40.15499877929688,37.65999984741211,39.72999954223633,39.72999954223633,6852200,NET,0.9310345357327104,1.434935791049451,1.959476450317096,1.1044879116126745,-0.173453375879964,0.2675551653888999,0.5506639032037297,31000.0,1027179000.0,104996000.0,725828000.0,25184000.0,38856000.0,830824000.0,294000.0,3308000.0,-301706000.0,10607000.0,4083000.0,61000.0,35603000.0,138976000.0,83883000.0,61000.0,101235000.0,689872000.0,721714000.0,500745000.0,35930000.0,,11463000.0,,-360406000.0,13282000.0,-417641000.0,-192000.0,570768000.0,-14465000.0,576511000.0,-105828000.0,114210000.0,-283000.0,-38917000.0,22679000.0,44000.0,-11711000.0,-5268000.0,39505000.0,-43289000.0
2020-07-10,42.11000061035156,42.59700012207031,39.40999984741211,40.08000183105469,40.08000183105469,9081600,NET,0.9433632646192937,1.4902693815736423,2.0319360958288457,1.085711270031918,-0.1423480054126243,0.3481531143787908,0.6349903527934795,31000.0,1027179000.0,104996000.0,725828000.0,25184000.0,38856000.0,830824000.0,294000.0,3308000.0,-301706000.0,10607000.0,4083000.0,61000.0,35603000.0,138976000.0,83883000.0,61000.0,101235000.0,689872000.0,721714000.0,500745000.0,35930000.0,,11463000.0,,-360406000.0,13282000.0,-417641000.0,-192000.0,570768000.0,-14465000.0,576511000.0,-105828000.0,114210000.0,-283000.0,-38917000.0,22679000.0,44000.0,-11711000.0,-5268000.0,39505000.0,-43289000.0
2020-07-13,40.75,41.09000015258789,36.119998931884766,36.75,36.75,10564100,NET,1.0574149825946004,1.673469387755102,2.2723810105096724,1.102834219482497,-0.0454192368878965,0.521917114899888,0.8502230549532612,31000.0,1027179000.0,104996000.0,725828000.0,25184000.0,38856000.0,830824000.0,294000.0,3308000.0,-301706000.0,10607000.0,4083000.0,61000.0,35603000.0,138976000.0,83883000.0,61000.0,101235000.0,689872000.0,721714000.0,500745000.0,35930000.0,,11463000.0,,-360406000.0,13282000.0,-417641000.0,-192000.0,570768000.0,-14465000.0,576511000.0,-105828000.0,114210000.0,-283000.0,-38917000.0,22679000.0,44000.0,-11711000.0,-5268000.0,39505000.0,-43289000.0
2020-07-14,36.68000030517578,37.52999877929688,34.459999084472656,36.75,36.75,8081200,NET,1.0571428156223426,1.5994557490965138,2.259047527702488,1.0836330203006346,-0.0264902046782919,0.4599159280754481,0.86546738391612,31000.0,1027179000.0,104996000.0,725828000.0,25184000.0,38856000.0,830824000.0,294000.0,3308000.0,-301706000.0,10607000.0,4083000.0,61000.0,35603000.0,138976000.0,83883000.0,61000.0,101235000.0,689872000.0,721714000.0,500745000.0,35930000.0,,11463000.0,,-360406000.0,13282000.0,-417641000.0,-192000.0,570768000.0,-14465000.0,576511000.0,-105828000.0,114210000.0,-283000.0,-38917000.0,22679000.0,44000.0,-11711000.0,-5268000.0,39505000.0,-43289000.0
2020-07-15,36.209999084472656,36.58000183105469,35.119998931884766,36.119998931884766,36.119998931884766,4727300,NET,1.0658915043880108,1.6137874484838954,2.310908186296217,1.0561175899815567,0.0097739144064541,0.5063669453235184,0.9535681718995936,31000.0,1027179000.0,104996000.0,725828000.0,25184000.0,38856000.0,830824000.0,294000.0,3308000.0,-301706000.0,10607000.0,4083000.0,61000.0,35603000.0,138976000.0,83883000.0,61000.0,101235000.0,689872000.0,721714000.0,500745000.0,35930000.0,,11463000.0,,-360406000.0,13282000.0,-417641000.0,-192000.0,570768000.0,-14465000.0,576511000.0,-105828000.0,114210000.0,-283000.0,-38917000.0,22679000.0,44000.0,-11711000.0,-5268000.0,39505000.0,-43289000.0
2020-07-16,35.61000061035156,35.8380012512207,34.54999923706055,35.099998474121094,35.099998474121094,3540100,NET,1.1373219345971757,1.6601140453246916,2.358404626152044,1.0603047606893516,0.077017173907824,0.5627520923991329,0.998717166281343,31000.0,1027179000.0,104996000.0,725828000.0,25184000.0,38856000.0,830824000.0,294000.0,3308000.0,-301706000.0,10607000.0,4083000.0,61000.0,35603000.0,138976000.0,83883000.0,61000.0,101235000.0,689872000.0,721714000.0,500745000.0,35930000.0,,11463000.0,,-360406000.0,13282000.0,-417641000.0,-192000.0,570768000.0,-14465000.0,576511000.0,-105828000.0,114210000.0,-283000.0,-38917000.0,22679000.0,44000.0,-11711000.0,-5268000.0,39505000.0,-43289000.0
2020-07-17,36.04999923706055,37.45000076293945,35.349998474121094,37.02000045776367,37.02000045776367,5960200,NET,1.0821177978913237,1.5413290293821331,2.080767094186853,1.0508986066031938,0.0312191912881298,0.4431751656143572,0.7159739471288917,31000.0,1027179000.0,104996000.0,725828000.0,25184000.0,38856000.0,830824000.0,294000.0,3308000.0,-301706000.0,10607000.0,4083000.0,61000.0,35603000.0,138976000.0,83883000.0,61000.0,101235000.0,689872000.0,721714000.0,500745000.0,35930000.0,,11463000.0,,-360406000.0,13282000.0,-417641000.0,-192000.0,570768000.0,-14465000.0,576511000.0,-105828000.0,114210000.0,-283000.0,-38917000.0,22679000.0,44000.0,-11711000.0,-5268000.0,39505000.0,-43289000.0
2020-07-20,37.0,38.59999847412109,36.81999969482422,38.369998931884766,38.369998931884766,5154400,NET,1.023977117780894,1.43289030682117,1.9434454461987989,1.0499296408975316,-0.0259525231166375,0.3382700217833922,0.555854442974236,31000.0,1027179000.0,104996000.0,725828000.0,25184000.0,38856000.0,830824000.0,294000.0,3308000.0,-301706000.0,10607000.0,4083000.0,61000.0,35603000.0,138976000.0,83883000.0,61000.0,101235000.0,689872000.0,721714000.0,500745000.0,35930000.0,,11463000.0,,-360406000.0,13282000.0,-417641000.0,-192000.0,570768000.0,-14465000.0,576511000.0,-105828000.0,114210000.0,-283000.0,-38917000.0,22679000.0,44000.0,-11711000.0,-5268000.0,39505000.0,-43289000.0
2020-07-21,38.97999954223633,39.119998931884766,37.810001373291016,38.18000030517578,38.18000030517578,3881800,NET,1.0557883984046612,1.4617601080984084,2.0639078685673944,1.035121986103813,0.0206664123008482,0.3637856207171013,0.7163542845099586,31000.0,1027179000.0,104996000.0,725828000.0,25184000.0,38856000.0,830824000.0,294000.0,3308000.0,-301706000.0,10607000.0,4083000.0,61000.0,35603000.0,138976000.0,83883000.0,61000.0,101235000.0,689872000.0,721714000.0,500745000.0,35930000.0,,11463000.0,,-360406000.0,13282000.0,-417641000.0,-192000.0,570768000.0,-14465000.0,576511000.0,-105828000.0,114210000.0,-283000.0,-38917000.0,22679000.0,44000.0,-11711000.0,-5268000.0,39505000.0,-43289000.0
2020-07-22,38.93000030517578,39.04999923706055,37.810001373291016,38.040000915527344,38.040000915527344,2516100,NET,1.023133470879039,1.4674026906250508,2.0152471560750658,1.0249122036135947,-0.0017787327345557,0.3716066824306705,0.6693326769994006,31000.0,1027179000.0,104996000.0,725828000.0,25184000.0,38856000.0,830824000.0,294000.0,3308000.0,-301706000.0,10607000.0,4083000.0,61000.0,35603000.0,138976000.0,83883000.0,61000.0,101235000.0,689872000.0,721714000.0,500745000.0,35930000.0,,11463000.0,,-360406000.0,13282000.0,-417641000.0,-192000.0,570768000.0,-14465000.0,576511000.0,-105828000.0,114210000.0,-283000.0,-38917000.0,22679000.0,44000.0,-11711000.0,-5268000.0,39505000.0,-43289000.0
2020-07-23,38.31999969482422,38.58000183105469,35.91999816894531,36.43000030517578,36.43000030517578,3144900,NET,1.0455668359458197,1.502882227322447,2.2091683415522625,1.042919681119605,0.0026471548262143,0.4299736124812534,0.8619513089875774,31000.0,1027179000.0,104996000.0,725828000.0,25184000.0,38856000.0,830824000.0,294000.0,3308000.0,-301706000.0,10607000.0,4083000.0,61000.0,35603000.0,138976000.0,83883000.0,61000.0,101235000.0,689872000.0,721714000.0,500745000.0,35930000.0,,11463000.0,,-360406000.0,13282000.0,-417641000.0,-192000.0,570768000.0,-14465000.0,576511000.0,-105828000.0,114210000.0,-283000.0,-38917000.0,22679000.0,44000.0,-11711000.0,-5268000.0,39505000.0,-43289000.0
2020-07-24,35.22999954223633,36.45500183105469,35.0,35.720001220703125,35.720001220703125,3002900,NET,1.092665102057032,1.567189183347245,2.339585577796327,1.0525520783774,0.0401130236796318,0.496065941520782,0.9927882198885858,31000.0,1027179000.0,104996000.0,725828000.0,25184000.0,38856000.0,830824000.0,294000.0,3308000.0,-301706000.0,10607000.0,4083000.0,61000.0,35603000.0,138976000.0,83883000.0,61000.0,101235000.0,689872000.0,721714000.0,500745000.0,35930000.0,,11463000.0,,-360406000.0,13282000.0,-417641000.0,-192000.0,570768000.0,-14465000.0,576511000.0,-105828000.0,114210000.0,-283000.0,-38917000.0,22679000.0,44000.0,-11711000.0,-5268000.0,39505000.0,-43289000.0
2020-07-27,36.4900016784668,37.68999862670898,36.15999984741211,37.36000061035156,37.36000061035156,2721700,NET,1.0679871754291024,1.4657386891573154,2.2039613220743948,1.045546571033957,0.022440604395145,0.4326674331792386,0.8575965459899535,31000.0,1027179000.0,104996000.0,725828000.0,25184000.0,38856000.0,830824000.0,294000.0,3308000.0,-301706000.0,10607000.0,4083000.0,61000.0,35603000.0,138976000.0,83883000.0,61000.0,101235000.0,689872000.0,721714000.0,500745000.0,35930000.0,,11463000.0,,-360406000.0,13282000.0,-417641000.0,-192000.0,570768000.0,-14465000.0,576511000.0,-105828000.0,114210000.0,-283000.0,-38917000.0,22679000.0,44000.0,-11711000.0,-5268000.0,39505000.0,-43289000.0
2020-07-28,38.68999862670898,38.68999862670898,37.58000183105469,37.650001525878906,37.650001525878906,4678900,NET,1.0552456290055583,1.434262890079376,2.2055776241721903,1.059971727560168,-0.0047260985546095,0.3819234793622545,0.8381529872754168,31000.0,1027179000.0,104996000.0,725828000.0,25184000.0,38856000.0,830824000.0,294000.0,3308000.0,-301706000.0,10607000.0,4083000.0,61000.0,35603000.0,138976000.0,83883000.0,61000.0,101235000.0,689872000.0,721714000.0,500745000.0,35930000.0,,11463000.0,,-360406000.0,13282000.0,-417641000.0,-192000.0,570768000.0,-14465000.0,576511000.0,-105828000.0,114210000.0,-283000.0,-38917000.0,22679000.0,44000.0,-11711000.0,-5268000.0,39505000.0,-43289000.0
2020-07-29,38.4900016784668,39.08000183105469,37.81999969482422,38.70000076293945,38.70000076293945,2923100,NET,1.0245478228478282,1.3428940619161824,2.210852606507676,1.0491737417135036,-0.0246259188656754,0.3188324949480619,0.8557445038642564,31000.0,1027179000.0,104996000.0,725828000.0,25184000.0,38856000.0,830824000.0,294000.0,3308000.0,-301706000.0,10607000.0,4083000.0,61000.0,35603000.0,138976000.0,83883000.0,61000.0,101235000.0,689872000.0,721714000.0,500745000.0,35930000.0,,11463000.0,,-360406000.0,13282000.0,-417641000.0,-192000.0,570768000.0,-14465000.0,576511000.0,-105828000.0,114210000.0,-283000.0,-38917000.0,22679000.0,44000.0,-11711000.0,-5268000.0,39505000.0,-43289000.0
2020-07-30,38.36000061035156,41.5,38.36000061035156,41.130001068115234,41.130001068115234,5678500,NET,0.9302211847301188,1.2654995838891605,2.2156575464828685,1.0469317050835845,-0.1167105203534656,0.2158638480922849,0.8336976372839844,31000.0,1027179000.0,104996000.0,725828000.0,25184000.0,38856000.0,830824000.0,294000.0,3308000.0,-301706000.0,10607000.0,4083000.0,61000.0,35603000.0,138976000.0,83883000.0,61000.0,101235000.0,689872000.0,721714000.0,500745000.0,35930000.0,,11463000.0,,-360406000.0,13282000.0,-417641000.0,-192000.0,570768000.0,-14465000.0,576511000.0,-105828000.0,114210000.0,-283000.0,-38917000.0,22679000.0,44000.0,-11711000.0,-5268000.0,39505000.0,-43289000.0
2020-07-31,42.0,42.060001373291016,40.209999084472656,41.619998931884766,41.619998931884766,5364300,NET,0.954829473770656,1.2746275972731789,2.245555057255748,1.0584584032817186,-0.1036289295110626,0.1979689509945188,0.8583615215345279,31000.0,1027179000.0,104996000.0,725828000.0,25184000.0,38856000.0,830824000.0,294000.0,3308000.0,-301706000.0,10607000.0,4083000.0,61000.0,35603000.0,138976000.0,83883000.0,61000.0,101235000.0,689872000.0,721714000.0,500745000.0,35930000.0,,11463000.0,,-360406000.0,13282000.0,-417641000.0,-192000.0,570768000.0,-14465000.0,576511000.0,-105828000.0,114210000.0,-283000.0,-38917000.0,22679000.0,44000.0,-11711000.0,-5268000.0,39505000.0,-43289000.0
2020-08-03,42.290000915527344,42.84000015258789,41.86000061035156,42.5099983215332,42.5099983215332,6993300,NET,0.9174312288844472,1.320159989360844,2.138555804554324,1.0645312650354448,-0.1471000361509976,0.2479551214592026,0.7625689836094103,31000.0,1027179000.0,104996000.0,725828000.0,25184000.0,38856000.0,830824000.0,294000.0,3308000.0,-301706000.0,10607000.0,4083000.0,61000.0,35603000.0,138976000.0,83883000.0,61000.0,101235000.0,689872000.0,721714000.0,500745000.0,35930000.0,,11463000.0,,-360406000.0,13282000.0,-417641000.0,-192000.0,570768000.0,-14465000.0,576511000.0,-105828000.0,114210000.0,-283000.0,-38917000.0,22679000.0,44000.0,-11711000.0,-5268000.0,39505000.0,-43289000.0
2020-08-04,43.09999847412109,43.150001525878906,41.27999877929688,42.310001373291016,42.310001373291016,4517300,NET,0.8562987087281732,1.3708342736337888,2.157409496963975,1.02982774469698,-0.1735290359688067,0.2775909761181963,0.7848622488428685,31000.0,1027179000.0,104996000.0,725828000.0,25184000.0,38856000.0,830824000.0,294000.0,3308000.0,-301706000.0,10607000.0,4083000.0,61000.0,35603000.0,138976000.0,83883000.0,61000.0,101235000.0,689872000.0,721714000.0,500745000.0,35930000.0,,11463000.0,,-360406000.0,13282000.0,-417641000.0,-192000.0,570768000.0,-14465000.0,576511000.0,-105828000.0,114210000.0,-283000.0,-38917000.0,22679000.0,44000.0,-11711000.0,-5268000.0,39505000.0,-43289000.0
2020-08-05,42.08000183105469,42.75,41.560001373291016,42.4900016784668,42.4900016784668,3851900,NET,0.8183101690811302,1.517298156600813,2.0228287491878394,1.0154342721529666,-0.1971241030718363,0.4391052313980375,0.6580999302884178,31000.0,1027179000.0,104996000.0,725828000.0,25184000.0,38856000.0,830824000.0,294000.0,3308000.0,-301706000.0,10607000.0,4083000.0,61000.0,35603000.0,138976000.0,83883000.0,61000.0,101235000.0,689872000.0,721714000.0,500745000.0,35930000.0,,11463000.0,,-360406000.0,13282000.0,-417641000.0,-192000.0,570768000.0,-14465000.0,576511000.0,-105828000.0,114210000.0,-283000.0,-38917000.0,22679000.0,44000.0,-11711000.0,-5268000.0,39505000.0,-43289000.0
2020-08-06,41.84000015258789,42.40999984741211,40.0,41.34999847412109,41.34999847412109,8043100,NET,0.7966142646250518,1.5615478132420098,1.9847642738412128,0.9945470827091798,-0.197932818084128,0.446988600484218,0.6213254139513449,31000.0,1027179000.0,104996000.0,725828000.0,25184000.0,38856000.0,830824000.0,294000.0,3308000.0,-301706000.0,10607000.0,4083000.0,61000.0,35603000.0,138976000.0,83883000.0,61000.0,101235000.0,689872000.0,721714000.0,500745000.0,35930000.0,,11463000.0,,-360406000.0,13282000.0,-417641000.0,-192000.0,570768000.0,-14465000.0,576511000.0,-105828000.0,114210000.0,-283000.0,-38917000.0,22679000.0,44000.0,-11711000.0,-5268000.0,39505000.0,-43289000.0
2020-08-07,41.0,45.27999877929688,39.61600112915039,40.060001373291016,40.060001373291016,12303400,NET,0.8489764641947442,1.5287069290840565,2.106839706254989,1.000982312548244,-0.1520058483534998,0.4169831289099102,0.7594358270671628,31000.0,1027179000.0,104996000.0,725828000.0,25184000.0,38856000.0,830824000.0,294000.0,3308000.0,-301706000.0,10607000.0,4083000.0,61000.0,35603000.0,138976000.0,83883000.0,61000.0,101235000.0,689872000.0,721714000.0,500745000.0,35930000.0,,11463000.0,,-360406000.0,13282000.0,-417641000.0,-192000.0,570768000.0,-14465000.0,576511000.0,-105828000.0,114210000.0,-283000.0,-38917000.0,22679000.0,44000.0,-11711000.0,-5268000.0,39505000.0,-43289000.0
2020-08-10,39.540000915527344,39.540000915527344,36.040000915527344,36.9900016784668,36.9900016784668,14591200,NET,0.9078129307196764,1.769667372645167,2.2381724022392344,0.9799638681285404,-0.0721509374088641,0.6669368886921831,0.9171092833772928,31000.0,1027179000.0,104996000.0,725828000.0,25184000.0,38856000.0,830824000.0,294000.0,3308000.0,-301706000.0,10607000.0,4083000.0,61000.0,35603000.0,138976000.0,83883000.0,61000.0,101235000.0,689872000.0,721714000.0,500745000.0,35930000.0,,11463000.0,,-360406000.0,13282000.0,-417641000.0,-192000.0,570768000.0,-14465000.0,576511000.0,-105828000.0,114210000.0,-283000.0,-38917000.0,22679000.0,44000.0,-11711000.0,-5268000.0,39505000.0,-43289000.0
2020-08-11,36.84999847412109,38.150001525878906,36.040000915527344,37.810001373291016,37.810001373291016,7826800,NET,0.9037290909246832,1.696641078971091,2.173234466661252,0.9825449744444564,-0.0788158835197732,0.6079474237526263,0.8311863004531548,31000.0,1027179000.0,104996000.0,725828000.0,25184000.0,38856000.0,830824000.0,294000.0,3308000.0,-301706000.0,10607000.0,4083000.0,61000.0,35603000.0,138976000.0,83883000.0,61000.0,101235000.0,689872000.0,721714000.0,500745000.0,35930000.0,,11463000.0,,-360406000.0,13282000.0,-417641000.0,-192000.0,570768000.0,-14465000.0,576511000.0,-105828000.0,114210000.0,-283000.0,-38917000.0,22679000.0,44000.0,-11711000.0,-5268000.0,39505000.0,-43289000.0
2020-08-12,38.09999847412109,40.06999969482422,38.02999877929688,38.86000061035156,38.86000061035156,9585100,NET,0.8962944231600614,1.6410190287227262,2.0169839429322867,0.9960166142981388,-0.0997221911380775,0.5357053289710618,0.6868146954573198,31000.0,1027179000.0,104996000.0,725828000.0,25184000.0,38856000.0,830824000.0,294000.0,3308000.0,-301706000.0,10607000.0,4083000.0,61000.0,35603000.0,138976000.0,83883000.0,61000.0,101235000.0,689872000.0,721714000.0,500745000.0,35930000.0,,11463000.0,,-360406000.0,13282000.0,-417641000.0,-192000.0,570768000.0,-14465000.0,576511000.0,-105828000.0,114210000.0,-283000.0,-38917000.0,22679000.0,44000.0,-11711000.0,-5268000.0,39505000.0,-43289000.0
2020-08-13,39.709999084472656,39.709999084472656,38.209999084472656,38.84999847412109,38.84999847412109,4062700,NET,0.9310167204521004,1.6612613500749294,1.989189235895979,1.000064240707307,-0.0690475202552066,0.5324073021856128,0.6555356800455405,31000.0,1027179000.0,104996000.0,725828000.0,25184000.0,38856000.0,830824000.0,294000.0,3308000.0,-301706000.0,10607000.0,4083000.0,61000.0,35603000.0,138976000.0,83883000.0,61000.0,101235000.0,689872000.0,721714000.0,500745000.0,35930000.0,,11463000.0,,-360406000.0,13282000.0,-417641000.0,-192000.0,570768000.0,-14465000.0,576511000.0,-105828000.0,114210000.0,-283000.0,-38917000.0,22679000.0,44000.0,-11711000.0,-5268000.0,39505000.0,-43289000.0
2020-08-14,38.95000076293945,39.790000915527344,38.16999816894531,38.5,38.5,3042400,NET,0.9324675721007508,1.7132467294668223,1.985194813121449,1.005359460743004,-0.072891888642253,0.5846844171353502,0.6230458532200434,31000.0,1027179000.0,104996000.0,725828000.0,25184000.0,38856000.0,830824000.0,294000.0,3308000.0,-301706000.0,10607000.0,4083000.0,61000.0,35603000.0,138976000.0,83883000.0,61000.0,101235000.0,689872000.0,721714000.0,500745000.0,35930000.0,,11463000.0,,-360406000.0,13282000.0,-417641000.0,-192000.0,570768000.0,-14465000.0,576511000.0,-105828000.0,114210000.0,-283000.0,-38917000.0,22679000.0,44000.0,-11711000.0,-5268000.0,39505000.0,-43289000.0
2020-08-17,37.72999954223633,39.93999862670898,37.68999862670898,39.91999816894531,39.91999816894531,7369900,NET,0.9043086204899704,1.6152306191009316,1.7965932993578082,0.999910744389532,-0.0956021238995616,0.4987853143786094,0.4665694669768294,31000.0,1027179000.0,104996000.0,725828000.0,25184000.0,38856000.0,830824000.0,294000.0,3308000.0,-301706000.0,10607000.0,4083000.0,61000.0,35603000.0,138976000.0,83883000.0,61000.0,101235000.0,689872000.0,721714000.0,500745000.0,35930000.0,,11463000.0,,-360406000.0,13282000.0,-417641000.0,-192000.0,570768000.0,-14465000.0,576511000.0,-105828000.0,114210000.0,-283000.0,-38917000.0,22679000.0,44000.0,-11711000.0,-5268000.0,39505000.0,-43289000.0
2020-08-18,40.400001525878906,40.470001220703125,39.459999084472656,40.060001373291016,40.060001373291016,4394800,NET,0.92611076391167,1.6447827541408653,1.84648024675358,0.9949555639278014,-0.0688448000161313,0.5125900014931324,0.5134306966212572,31000.0,1027179000.0,104996000.0,725828000.0,25184000.0,38856000.0,830824000.0,294000.0,3308000.0,-301706000.0,10607000.0,4083000.0,61000.0,35603000.0,138976000.0,83883000.0,61000.0,101235000.0,689872000.0,721714000.0,500745000.0,35930000.0,,11463000.0,,-360406000.0,13282000.0,-417641000.0,-192000.0,570768000.0,-14465000.0,576511000.0,-105828000.0,114210000.0,-283000.0,-38917000.0,22679000.0,44000.0,-11711000.0,-5268000.0,39505000.0,-43289000.0
2020-08-19,39.93000030517578,40.25,38.2599983215332,39.290000915527344,39.290000915527344,3764700,NET,0.9916008698558144,1.6938152583615074,1.957241021480561,0.9768858377185572,0.0147150321372571,0.5594332753025413,0.5801067049421424,31000.0,1027179000.0,104996000.0,725828000.0,25184000.0,38856000.0,830824000.0,294000.0,3308000.0,-301706000.0,10607000.0,4083000.0,61000.0,35603000.0,138976000.0,83883000.0,61000.0,101235000.0,689872000.0,721714000.0,500745000.0,35930000.0,,11463000.0,,-360406000.0,13282000.0,-417641000.0,-192000.0,570768000.0,-14465000.0,576511000.0,-105828000.0,114210000.0,-283000.0,-38917000.0,22679000.0,44000.0,-11711000.0,-5268000.0,39505000.0,-43289000.0
2020-08-20,39.27999877929688,40.44400024414063,39.119998931884766,40.310001373291016,40.310001373291016,3953500,NET,0.98908453419955,1.6395433908787005,1.8729843073145,0.9875636487882484,0.0015208854113015,0.4806701017039629,0.5012998664443884,31000.0,1027179000.0,104996000.0,725828000.0,25184000.0,38856000.0,830824000.0,294000.0,3308000.0,-301706000.0,10607000.0,4083000.0,61000.0,35603000.0,138976000.0,83883000.0,61000.0,101235000.0,689872000.0,721714000.0,500745000.0,35930000.0,,11463000.0,,-360406000.0,13282000.0,-417641000.0,-192000.0,570768000.0,-14465000.0,576511000.0,-105828000.0,114210000.0,-283000.0,-38917000.0,22679000.0,44000.0,-11711000.0,-5268000.0,39505000.0,-43289000.0
2020-08-21,40.45000076293945,40.4900016784668,38.900001525878906,38.91999816894531,38.91999816894531,3271700,NET,1.027235391139787,1.7135150457077597,1.8198870802509624,0.9669804572148069,0.06025493392498,0.5309187030364395,0.4583696207975318,31000.0,1027179000.0,104996000.0,725828000.0,25184000.0,38856000.0,830824000.0,294000.0,3308000.0,-301706000.0,10607000.0,4083000.0,61000.0,35603000.0,138976000.0,83883000.0,61000.0,101235000.0,689872000.0,721714000.0,500745000.0,35930000.0,,11463000.0,,-360406000.0,13282000.0,-417641000.0,-192000.0,570768000.0,-14465000.0,576511000.0,-105828000.0,114210000.0,-283000.0,-38917000.0,22679000.0,44000.0,-11711000.0,-5268000.0,39505000.0,-43289000.0
2020-08-24,38.40999984741211,38.8390007019043,37.22999954223633,38.09000015258789,38.09000015258789,5468100,NET,1.0112890602114255,1.837490091451583,1.766868017383963,0.9519424952921356,0.0593465649192899,0.6788719590343066,0.4542385130112183,31000.0,1027179000.0,104996000.0,725828000.0,25184000.0,38856000.0,830824000.0,294000.0,3308000.0,-301706000.0,10607000.0,4083000.0,61000.0,35603000.0,138976000.0,83883000.0,61000.0,101235000.0,689872000.0,721714000.0,500745000.0,35930000.0,,11463000.0,,-360406000.0,13282000.0,-417641000.0,-192000.0,570768000.0,-14465000.0,576511000.0,-105828000.0,114210000.0,-283000.0,-38917000.0,22679000.0,44000.0,-11711000.0,-5268000.0,39505000.0,-43289000.0
2020-08-25,37.70000076293945,39.040000915527344,37.310001373291016,39.02999877929688,39.02999877929688,3491000,NET,1.025877585647433,1.9154497687529075,1.7173968966366544,0.9667641278619096,0.0591134577855232,0.7529285702962496,0.3782609648070307,31000.0,1027179000.0,104996000.0,725828000.0,25184000.0,38856000.0,830824000.0,294000.0,3308000.0,-301706000.0,10607000.0,4083000.0,61000.0,35603000.0,138976000.0,83883000.0,61000.0,101235000.0,689872000.0,721714000.0,500745000.0,35930000.0,,11463000.0,,-360406000.0,13282000.0,-417641000.0,-192000.0,570768000.0,-14465000.0,576511000.0,-105828000.0,114210000.0,-283000.0,-38917000.0,22679000.0,44000.0,-11711000.0,-5268000.0,39505000.0,-43289000.0
2020-08-26,39.29999923706055,40.369998931884766,38.959999084472656,39.900001525878906,39.900001525878906,4522500,NET,1.0245613910967073,1.881704234581501,1.5481202530205422,0.9868389913626016,0.0377223997341057,0.7299381077073295,0.1898751953020963,31000.0,1027179000.0,104996000.0,725828000.0,25184000.0,38856000.0,830824000.0,294000.0,3308000.0,-301706000.0,10607000.0,4083000.0,61000.0,35603000.0,138976000.0,83883000.0,61000.0,101235000.0,689872000.0,721714000.0,500745000.0,35930000.0,,11463000.0,,-360406000.0,13282000.0,-417641000.0,-192000.0,570768000.0,-14465000.0,576511000.0,-105828000.0,114210000.0,-283000.0,-38917000.0,22679000.0,44000.0,-11711000.0,-5268000.0,39505000.0,-43289000.0
