Date,Open,High,Low,Close,Adj Close,Volume,ticker,PriceReturn_22days,PriceReturn_66days,PriceReturn_132days,PriceReturn_22days_mean,AdjRet22Day,AdjRet66Day,AdjRet132Day,Intangible Assets,Capital Surplus,Total Liab,Total Stockholder Equity,Minority Interest,Deferred Long Term Liab,Other Current Liab,Total Assets,Common Stock,Retained Earnings,Other Liab,Good Will,Treasury Stock,Other Assets,Cash,Total Current Liabilities,Other Stockholder Equity,Property Plant Equipment,Total Current Assets,Long Term Investments,Net Tangible Assets,Net Receivables,Long Term Debt,Inventory,Accounts Payable,Short Long Term Debt,Investments,Change To Liabilities,Total Cashflows From Investing Activities,Net Borrowings,Total Cash From Financing Activities,Change To Operating Activities,Net Income,Change In Cash,Repurchase Of Stock,Effect Of Exchange Rate,Total Cash From Operating Activities,Depreciation,Other Cashflows From Investing Activities,Dividends Paid,Change To Inventory,Change To Account Receivables,Other Cashflows From Financing Activities,Change To Netincome,Capital Expenditures
2018-05-29,117.3000030517578,120.6500015258789,117.3000030517578,117.91999816894533,112.12358856201172,907600,WLK,0.9035786852752976,0.8058381236100634,0.60083539604592,1.0170681966545738,-0.1134895113792762,-0.2818228008861003,-0.3998164622016328,777000000.0,555000000.0,6707000000.0,4874000000.0,495000000.0,,3000000.0,12076000000.0,1000000.0,4613000000.0,1613000000.0,1012000000.0,-295000000.0,412000000.0,1531000000.0,1967000000.0,7000000.0,6412000000.0,3463000000.0,,3085000000.0,1001000000.0,3127000000.0,900000000.0,600000000.0,710000000.0,-66000000.0,86000000.0,-652000000.0,21000000.0,6000000.0,66000000.0,1304000000.0,908000000.0,-106000000.0,26000000.0,1528000000.0,571000000.0,4000000.0,-103000000.0,-32000000.0,-40000000.0,88000000.0,-457000000.0,-577000000.0
2018-05-30,119.25,119.69000244140624,118.2300033569336,118.94000244140624,113.09344482421876,647500,WLK,0.90491003943499,0.7971571808434564,0.5945827889232309,1.0058059528088674,-0.1008959133738773,-0.2791602896922117,-0.3939080762787234,777000000.0,555000000.0,6707000000.0,4874000000.0,495000000.0,,3000000.0,12076000000.0,1000000.0,4613000000.0,1613000000.0,1012000000.0,-295000000.0,412000000.0,1531000000.0,1967000000.0,7000000.0,6412000000.0,3463000000.0,,3085000000.0,1001000000.0,3127000000.0,900000000.0,600000000.0,710000000.0,-66000000.0,86000000.0,-652000000.0,21000000.0,6000000.0,66000000.0,1304000000.0,908000000.0,-106000000.0,26000000.0,1528000000.0,571000000.0,4000000.0,-103000000.0,-32000000.0,-40000000.0,88000000.0,-457000000.0,-577000000.0
2018-05-31,118.9499969482422,119.5,115.66000366210938,115.7300033569336,110.04124450683594,2612700,WLK,0.9345890816029534,0.803934196592381,0.5944676006075159,1.0168871932272077,-0.0822981116242542,-0.2816165612498411,-0.37961517820858,777000000.0,555000000.0,6707000000.0,4874000000.0,495000000.0,,3000000.0,12076000000.0,1000000.0,4613000000.0,1613000000.0,1012000000.0,-295000000.0,412000000.0,1531000000.0,1967000000.0,7000000.0,6412000000.0,3463000000.0,,3085000000.0,1001000000.0,3127000000.0,900000000.0,600000000.0,710000000.0,-66000000.0,86000000.0,-652000000.0,21000000.0,6000000.0,66000000.0,1304000000.0,908000000.0,-106000000.0,26000000.0,1528000000.0,571000000.0,4000000.0,-103000000.0,-32000000.0,-40000000.0,88000000.0,-457000000.0,-577000000.0
2018-06-01,117.37000274658205,118.47000122070312,115.38999938964844,116.58000183105467,110.8494644165039,990100,WLK,0.9201403980560332,0.8009105900155555,0.5767543855121056,1.0077177169743037,-0.0875773189182702,-0.2714147745834416,-0.3873616596394367,777000000.0,555000000.0,6707000000.0,4874000000.0,495000000.0,,3000000.0,12076000000.0,1000000.0,4613000000.0,1613000000.0,1012000000.0,-295000000.0,412000000.0,1531000000.0,1967000000.0,7000000.0,6412000000.0,3463000000.0,,3085000000.0,1001000000.0,3127000000.0,900000000.0,600000000.0,710000000.0,-66000000.0,86000000.0,-652000000.0,21000000.0,6000000.0,66000000.0,1304000000.0,908000000.0,-106000000.0,26000000.0,1528000000.0,571000000.0,4000000.0,-103000000.0,-32000000.0,-40000000.0,88000000.0,-457000000.0,-577000000.0
2018-06-04,116.88999938964844,117.58000183105467,115.87000274658205,116.54000091552734,110.81141662597656,902400,WLK,0.9335851141337598,0.7914643444484729,0.5725489274024987,1.0112024797155206,-0.0776173655817608,-0.2714489240806755,-0.3847443364083343,777000000.0,555000000.0,6707000000.0,4874000000.0,495000000.0,,3000000.0,12076000000.0,1000000.0,4613000000.0,1613000000.0,1012000000.0,-295000000.0,412000000.0,1531000000.0,1967000000.0,7000000.0,6412000000.0,3463000000.0,,3085000000.0,1001000000.0,3127000000.0,900000000.0,600000000.0,710000000.0,-66000000.0,86000000.0,-652000000.0,21000000.0,6000000.0,66000000.0,1304000000.0,908000000.0,-106000000.0,26000000.0,1528000000.0,571000000.0,4000000.0,-103000000.0,-32000000.0,-40000000.0,88000000.0,-457000000.0,-577000000.0
2018-06-05,116.26000213623048,117.7300033569336,116.20999908447266,117.5500030517578,111.77175903320312,496200,WLK,0.9311783061850296,0.760868286108782,0.5766177925301506,1.01633028397258,-0.0851519777875504,-0.2962969178161269,-0.3841902395319124,777000000.0,555000000.0,6707000000.0,4874000000.0,495000000.0,,3000000.0,12076000000.0,1000000.0,4613000000.0,1613000000.0,1012000000.0,-295000000.0,412000000.0,1531000000.0,1967000000.0,7000000.0,6412000000.0,3463000000.0,,3085000000.0,1001000000.0,3127000000.0,900000000.0,600000000.0,710000000.0,-66000000.0,86000000.0,-652000000.0,21000000.0,6000000.0,66000000.0,1304000000.0,908000000.0,-106000000.0,26000000.0,1528000000.0,571000000.0,4000000.0,-103000000.0,-32000000.0,-40000000.0,88000000.0,-457000000.0,-577000000.0
2018-06-06,118.29000091552734,119.1500015258789,117.61000061035156,119.01000213623048,113.15999603271484,878700,WLK,0.9370641676196106,0.7355279327475186,0.5665000259234915,1.01575942124869,-0.0786952536290793,-0.3177606418179379,-0.3799304622884121,777000000.0,555000000.0,6707000000.0,4874000000.0,495000000.0,,3000000.0,12076000000.0,1000000.0,4613000000.0,1613000000.0,1012000000.0,-295000000.0,412000000.0,1531000000.0,1967000000.0,7000000.0,6412000000.0,3463000000.0,,3085000000.0,1001000000.0,3127000000.0,900000000.0,600000000.0,710000000.0,-66000000.0,86000000.0,-652000000.0,21000000.0,6000000.0,66000000.0,1304000000.0,908000000.0,-106000000.0,26000000.0,1528000000.0,571000000.0,4000000.0,-103000000.0,-32000000.0,-40000000.0,88000000.0,-457000000.0,-577000000.0
2018-06-07,119.08999633789062,119.7699966430664,116.97000122070312,117.62999725341795,111.84782409667967,835100,WLK,0.9487376568183148,0.7387873685600621,0.5528720505523899,1.0174469663824934,-0.0687093095641786,-0.3174477050724782,-0.3822951676651352,777000000.0,555000000.0,6707000000.0,4874000000.0,495000000.0,,3000000.0,12076000000.0,1000000.0,4613000000.0,1613000000.0,1012000000.0,-295000000.0,412000000.0,1531000000.0,1967000000.0,7000000.0,6412000000.0,3463000000.0,,3085000000.0,1001000000.0,3127000000.0,900000000.0,600000000.0,710000000.0,-66000000.0,86000000.0,-652000000.0,21000000.0,6000000.0,66000000.0,1304000000.0,908000000.0,-106000000.0,26000000.0,1528000000.0,571000000.0,4000000.0,-103000000.0,-32000000.0,-40000000.0,88000000.0,-457000000.0,-577000000.0
2018-06-08,117.30999755859376,117.76000213623048,116.52999877929688,117.66999816894533,111.8858642578125,711600,WLK,0.9093228387606388,0.7324014885949667,0.5558481208179635,1.0052080736804023,-0.0958852349197635,-0.3191299007534397,-0.3517096362882433,777000000.0,555000000.0,6707000000.0,4874000000.0,495000000.0,,3000000.0,12076000000.0,1000000.0,4613000000.0,1613000000.0,1012000000.0,-295000000.0,412000000.0,1531000000.0,1967000000.0,7000000.0,6412000000.0,3463000000.0,,3085000000.0,1001000000.0,3127000000.0,900000000.0,600000000.0,710000000.0,-66000000.0,86000000.0,-652000000.0,21000000.0,6000000.0,66000000.0,1304000000.0,908000000.0,-106000000.0,26000000.0,1528000000.0,571000000.0,4000000.0,-103000000.0,-32000000.0,-40000000.0,88000000.0,-457000000.0,-577000000.0
2018-06-11,117.5500030517578,117.55999755859376,115.02999877929688,115.83999633789062,110.14581298828124,835500,WLK,0.9253280729723394,0.7444045978425483,0.5601990769293856,1.0105777092882633,-0.0852496363159238,-0.3092241505015453,-0.346025838096046,777000000.0,555000000.0,6707000000.0,4874000000.0,495000000.0,,3000000.0,12076000000.0,1000000.0,4613000000.0,1613000000.0,1012000000.0,-295000000.0,412000000.0,1531000000.0,1967000000.0,7000000.0,6412000000.0,3463000000.0,,3085000000.0,1001000000.0,3127000000.0,900000000.0,600000000.0,710000000.0,-66000000.0,86000000.0,-652000000.0,21000000.0,6000000.0,66000000.0,1304000000.0,908000000.0,-106000000.0,26000000.0,1528000000.0,571000000.0,4000000.0,-103000000.0,-32000000.0,-40000000.0,88000000.0,-457000000.0,-577000000.0
2018-06-12,115.5199966430664,116.33000183105467,113.75,114.51000213623048,108.88119506835938,928900,WLK,0.9421010426818178,0.7611055241311289,0.5480761496028806,1.0061680526397327,-0.0640670099579149,-0.2896808182053456,-0.3404680119866509,777000000.0,555000000.0,6707000000.0,4874000000.0,495000000.0,,3000000.0,12076000000.0,1000000.0,4613000000.0,1613000000.0,1012000000.0,-295000000.0,412000000.0,1531000000.0,1967000000.0,7000000.0,6412000000.0,3463000000.0,,3085000000.0,1001000000.0,3127000000.0,900000000.0,600000000.0,710000000.0,-66000000.0,86000000.0,-652000000.0,21000000.0,6000000.0,66000000.0,1304000000.0,908000000.0,-106000000.0,26000000.0,1528000000.0,571000000.0,4000000.0,-103000000.0,-32000000.0,-40000000.0,88000000.0,-457000000.0,-577000000.0
2018-06-13,114.75,114.9800033569336,111.6500015258789,112.43000030517578,106.9034423828125,894500,WLK,0.9384505391360348,0.7650205737234129,0.5518612268527769,1.0074181839888556,-0.0689676448528208,-0.2821950792912485,-0.3259013400974571,777000000.0,555000000.0,6707000000.0,4874000000.0,495000000.0,,3000000.0,12076000000.0,1000000.0,4613000000.0,1613000000.0,1012000000.0,-295000000.0,412000000.0,1531000000.0,1967000000.0,7000000.0,6412000000.0,3463000000.0,,3085000000.0,1001000000.0,3127000000.0,900000000.0,600000000.0,710000000.0,-66000000.0,86000000.0,-652000000.0,21000000.0,6000000.0,66000000.0,1304000000.0,908000000.0,-106000000.0,26000000.0,1528000000.0,571000000.0,4000000.0,-103000000.0,-32000000.0,-40000000.0,88000000.0,-457000000.0,-577000000.0
2018-06-14,112.93000030517578,113.56999969482422,111.7300033569336,112.29000091552734,106.77033233642578,803400,WLK,0.9593018050318116,0.7490993133709207,0.5502194024681375,1.0075359550207903,-0.0482341499889786,-0.2985779181298218,-0.3052397086402568,777000000.0,555000000.0,6707000000.0,4874000000.0,495000000.0,,3000000.0,12076000000.0,1000000.0,4613000000.0,1613000000.0,1012000000.0,-295000000.0,412000000.0,1531000000.0,1967000000.0,7000000.0,6412000000.0,3463000000.0,,3085000000.0,1001000000.0,3127000000.0,900000000.0,600000000.0,710000000.0,-66000000.0,86000000.0,-652000000.0,21000000.0,6000000.0,66000000.0,1304000000.0,908000000.0,-106000000.0,26000000.0,1528000000.0,571000000.0,4000000.0,-103000000.0,-32000000.0,-40000000.0,88000000.0,-457000000.0,-577000000.0
2018-06-15,111.79000091552734,112.0,108.45999908447266,110.0,104.59290313720705,922900,WLK,0.9834545426826842,0.7649676301339515,0.5563682011810899,1.0096019294644618,-0.0261473867817776,-0.2780989078660983,-0.2760437201306477,777000000.0,555000000.0,6707000000.0,4874000000.0,495000000.0,,3000000.0,12076000000.0,1000000.0,4613000000.0,1613000000.0,1012000000.0,-295000000.0,412000000.0,1531000000.0,1967000000.0,7000000.0,6412000000.0,3463000000.0,,3085000000.0,1001000000.0,3127000000.0,900000000.0,600000000.0,710000000.0,-66000000.0,86000000.0,-652000000.0,21000000.0,6000000.0,66000000.0,1304000000.0,908000000.0,-106000000.0,26000000.0,1528000000.0,571000000.0,4000000.0,-103000000.0,-32000000.0,-40000000.0,88000000.0,-457000000.0,-577000000.0
2018-06-18,108.94000244140624,109.91000366210938,108.58000183105467,109.52999877929688,104.14598846435548,761700,WLK,0.9804620638926148,0.7895778090128193,0.5842037392725591,1.0102476448598272,-0.0297855809672124,-0.2601062895239089,-0.2875701768972001,777000000.0,555000000.0,6707000000.0,4874000000.0,495000000.0,,3000000.0,12076000000.0,1000000.0,4613000000.0,1613000000.0,1012000000.0,-295000000.0,412000000.0,1531000000.0,1967000000.0,7000000.0,6412000000.0,3463000000.0,,3085000000.0,1001000000.0,3127000000.0,900000000.0,600000000.0,710000000.0,-66000000.0,86000000.0,-652000000.0,21000000.0,6000000.0,66000000.0,1304000000.0,908000000.0,-106000000.0,26000000.0,1528000000.0,571000000.0,4000000.0,-103000000.0,-32000000.0,-40000000.0,88000000.0,-457000000.0,-577000000.0
2018-06-19,107.77999877929688,107.77999877929688,103.70999908447266,105.61000061035156,100.4186782836914,1091900,WLK,1.0191270724217767,0.8159422711172408,0.6193225051031079,1.010631938115176,0.0084951343066006,-0.2374951250892758,-0.2626380661360511,777000000.0,555000000.0,6707000000.0,4874000000.0,495000000.0,,3000000.0,12076000000.0,1000000.0,4613000000.0,1613000000.0,1012000000.0,-295000000.0,412000000.0,1531000000.0,1967000000.0,7000000.0,6412000000.0,3463000000.0,,3085000000.0,1001000000.0,3127000000.0,900000000.0,600000000.0,710000000.0,-66000000.0,86000000.0,-652000000.0,21000000.0,6000000.0,66000000.0,1304000000.0,908000000.0,-106000000.0,26000000.0,1528000000.0,571000000.0,4000000.0,-103000000.0,-32000000.0,-40000000.0,88000000.0,-457000000.0,-577000000.0
2018-06-20,105.93000030517578,106.0,103.33000183105467,104.98999786376952,99.82917022705078,997500,WLK,1.0140013507266328,0.8227660029275169,0.6190501519739416,1.0076096239040084,0.0063917268226243,-0.220867026436878,-0.259807421327764,777000000.0,555000000.0,6707000000.0,4874000000.0,495000000.0,,3000000.0,12076000000.0,1000000.0,4613000000.0,1613000000.0,1012000000.0,-295000000.0,412000000.0,1531000000.0,1967000000.0,7000000.0,6412000000.0,3463000000.0,,3085000000.0,1001000000.0,3127000000.0,900000000.0,600000000.0,710000000.0,-66000000.0,86000000.0,-652000000.0,21000000.0,6000000.0,66000000.0,1304000000.0,908000000.0,-106000000.0,26000000.0,1528000000.0,571000000.0,4000000.0,-103000000.0,-32000000.0,-40000000.0,88000000.0,-457000000.0,-577000000.0
2018-06-21,105.8000030517578,107.58000183105467,105.0,105.87000274658205,100.66590881347656,1261500,WLK,0.9939548214170136,0.8185784784882044,0.628922037257696,1.008634820248486,-0.0146799988314724,-0.232603130288816,-0.2639581424635012,777000000.0,555000000.0,6707000000.0,4874000000.0,495000000.0,,3000000.0,12076000000.0,1000000.0,4613000000.0,1613000000.0,1012000000.0,-295000000.0,412000000.0,1531000000.0,1967000000.0,7000000.0,6412000000.0,3463000000.0,,3085000000.0,1001000000.0,3127000000.0,900000000.0,600000000.0,710000000.0,-66000000.0,86000000.0,-652000000.0,21000000.0,6000000.0,66000000.0,1304000000.0,908000000.0,-106000000.0,26000000.0,1528000000.0,571000000.0,4000000.0,-103000000.0,-32000000.0,-40000000.0,88000000.0,-457000000.0,-577000000.0
2018-06-22,108.5199966430664,109.33000183105467,106.87000274658205,107.86000061035156,102.55809020996094,1102700,WLK,0.9783977586302068,0.7993861109404252,0.6293531542584285,1.0148038426897,-0.036406084059493,-0.2441151062498534,-0.2601976357751182,777000000.0,555000000.0,6707000000.0,4874000000.0,495000000.0,,3000000.0,12076000000.0,1000000.0,4613000000.0,1613000000.0,1012000000.0,-295000000.0,412000000.0,1531000000.0,1967000000.0,7000000.0,6412000000.0,3463000000.0,,3085000000.0,1001000000.0,3127000000.0,900000000.0,600000000.0,710000000.0,-66000000.0,86000000.0,-652000000.0,21000000.0,6000000.0,66000000.0,1304000000.0,908000000.0,-106000000.0,26000000.0,1528000000.0,571000000.0,4000000.0,-103000000.0,-32000000.0,-40000000.0,88000000.0,-457000000.0,-577000000.0
2018-06-25,107.13999938964844,107.16000366210938,103.9000015258789,105.44000244140624,100.25704193115234,623800,WLK,1.0070182455664536,0.8012833376366945,0.622516083574546,1.0325715690378434,-0.0255533234713898,-0.2566348564124588,-0.2614560256083001,777000000.0,555000000.0,6707000000.0,4874000000.0,495000000.0,,3000000.0,12076000000.0,1000000.0,4613000000.0,1613000000.0,1012000000.0,-295000000.0,412000000.0,1531000000.0,1967000000.0,7000000.0,6412000000.0,3463000000.0,,3085000000.0,1001000000.0,3127000000.0,900000000.0,600000000.0,710000000.0,-66000000.0,86000000.0,-652000000.0,21000000.0,6000000.0,66000000.0,1304000000.0,908000000.0,-106000000.0,26000000.0,1528000000.0,571000000.0,4000000.0,-103000000.0,-32000000.0,-40000000.0,88000000.0,-457000000.0,-577000000.0
2018-06-26,105.56999969482422,106.27999877929688,103.9800033569336,105.13999938964844,99.97179412841795,782200,WLK,0.9961955211518632,0.7925083849715607,0.6658288245517249,1.0198612964637193,-0.023665775311856,-0.2647019117828179,-0.2460101572231297,777000000.0,555000000.0,6707000000.0,4874000000.0,495000000.0,,3000000.0,12076000000.0,1000000.0,4613000000.0,1613000000.0,1012000000.0,-295000000.0,412000000.0,1531000000.0,1967000000.0,7000000.0,6412000000.0,3463000000.0,,3085000000.0,1001000000.0,3127000000.0,900000000.0,600000000.0,710000000.0,-66000000.0,86000000.0,-652000000.0,21000000.0,6000000.0,66000000.0,1304000000.0,908000000.0,-106000000.0,26000000.0,1528000000.0,571000000.0,4000000.0,-103000000.0,-32000000.0,-40000000.0,88000000.0,-457000000.0,-577000000.0
2018-06-27,105.52999877929688,107.66000366210938,105.4800033569336,106.0500030517578,100.83705139160156,1091500,WLK,0.9900988990319526,0.7906239686510784,0.663531365945182,1.0240098685139658,-0.0339109694820132,-0.2758070904776944,-0.2726619928008789,777000000.0,555000000.0,6707000000.0,4874000000.0,495000000.0,,3000000.0,12076000000.0,1000000.0,4613000000.0,1613000000.0,1012000000.0,-295000000.0,412000000.0,1531000000.0,1967000000.0,7000000.0,6412000000.0,3463000000.0,,3085000000.0,1001000000.0,3127000000.0,900000000.0,600000000.0,710000000.0,-66000000.0,86000000.0,-652000000.0,21000000.0,6000000.0,66000000.0,1304000000.0,908000000.0,-106000000.0,26000000.0,1528000000.0,571000000.0,4000000.0,-103000000.0,-32000000.0,-40000000.0,88000000.0,-457000000.0,-577000000.0
2018-06-28,105.83999633789062,106.5500030517578,104.72000122070312,106.5500030517578,101.31248474121094,590200,WLK,1.0062880904992233,0.7846557368160654,0.7037654291702155,1.0280310192931803,-0.0217429287939572,-0.2709851455535583,-0.2392973958766401,777000000.0,555000000.0,6707000000.0,4874000000.0,495000000.0,,3000000.0,12076000000.0,1000000.0,4613000000.0,1613000000.0,1012000000.0,-295000000.0,412000000.0,1531000000.0,1967000000.0,7000000.0,6412000000.0,3463000000.0,,3085000000.0,1001000000.0,3127000000.0,900000000.0,600000000.0,710000000.0,-66000000.0,86000000.0,-652000000.0,21000000.0,6000000.0,66000000.0,1304000000.0,908000000.0,-106000000.0,26000000.0,1528000000.0,571000000.0,4000000.0,-103000000.0,-32000000.0,-40000000.0,88000000.0,-457000000.0,-577000000.0
2018-06-29,107.0,109.08000183105467,106.70999908447266,107.62999725341795,102.33939361572266,721900,WLK,0.999349551869194,0.7595493426970032,0.7045569165970432,1.0229810328203164,-0.0236314809511223,-0.296204438985753,-0.2436214202676893,777000000.0,555000000.0,6707000000.0,4874000000.0,495000000.0,,3000000.0,12076000000.0,1000000.0,4613000000.0,1613000000.0,1012000000.0,-295000000.0,412000000.0,1531000000.0,1967000000.0,7000000.0,6412000000.0,3463000000.0,,3085000000.0,1001000000.0,3127000000.0,900000000.0,600000000.0,710000000.0,-66000000.0,86000000.0,-652000000.0,21000000.0,6000000.0,66000000.0,1304000000.0,908000000.0,-106000000.0,26000000.0,1528000000.0,571000000.0,4000000.0,-103000000.0,-32000000.0,-40000000.0,88000000.0,-457000000.0,-577000000.0
2018-07-02,108.0,108.26000213623048,105.87999725341795,108.16000366210938,102.84334564208984,924700,WLK,0.9138313737589562,0.7494314305250276,0.7046397954641,1.028037383723741,-0.1142060099647851,-0.2932058395282479,-0.2476752080051196,777000000.0,555000000.0,6707000000.0,4874000000.0,495000000.0,,3000000.0,12076000000.0,1000000.0,4613000000.0,1613000000.0,1012000000.0,-295000000.0,412000000.0,1531000000.0,1967000000.0,7000000.0,6412000000.0,3463000000.0,,3085000000.0,1001000000.0,3127000000.0,900000000.0,600000000.0,710000000.0,-66000000.0,86000000.0,-652000000.0,21000000.0,6000000.0,66000000.0,1304000000.0,908000000.0,-106000000.0,26000000.0,1528000000.0,571000000.0,4000000.0,-103000000.0,-32000000.0,-40000000.0,88000000.0,-457000000.0,-577000000.0
2018-07-03,108.9000015258789,109.0999984741211,107.0500030517578,107.2699966430664,101.9970703125,386900,WLK,0.9275661681985734,0.7631265259227344,0.7042012991287281,1.0316057780571557,-0.1040396098585823,-0.2724285307873755,-0.2498814918741874,777000000.0,555000000.0,6707000000.0,4874000000.0,495000000.0,,3000000.0,12076000000.0,1000000.0,4613000000.0,1613000000.0,1012000000.0,-295000000.0,412000000.0,1531000000.0,1967000000.0,7000000.0,6412000000.0,3463000000.0,,3085000000.0,1001000000.0,3127000000.0,900000000.0,600000000.0,710000000.0,-66000000.0,86000000.0,-652000000.0,21000000.0,6000000.0,66000000.0,1304000000.0,908000000.0,-106000000.0,26000000.0,1528000000.0,571000000.0,4000000.0,-103000000.0,-32000000.0,-40000000.0,88000000.0,-457000000.0,-577000000.0
2018-07-05,108.2300033569336,108.8000030517578,107.23999786376952,108.8000030517578,103.45188903808594,700700,WLK,0.9225181099860572,0.7676916491772721,0.6855119964046259,1.0278585751886449,-0.1053404652025874,-0.2569349207198252,-0.2545681333235785,777000000.0,555000000.0,6707000000.0,4874000000.0,495000000.0,,3000000.0,12076000000.0,1000000.0,4613000000.0,1613000000.0,1012000000.0,-295000000.0,412000000.0,1531000000.0,1967000000.0,7000000.0,6412000000.0,3463000000.0,,3085000000.0,1001000000.0,3127000000.0,900000000.0,600000000.0,710000000.0,-66000000.0,86000000.0,-652000000.0,21000000.0,6000000.0,66000000.0,1304000000.0,908000000.0,-106000000.0,26000000.0,1528000000.0,571000000.0,4000000.0,-103000000.0,-32000000.0,-40000000.0,88000000.0,-457000000.0,-577000000.0
2018-07-06,108.23999786376952,109.83000183105467,107.72000122070312,109.45999908447266,104.07943725585938,506900,WLK,0.9164990947008848,0.7384241931109303,0.6673135706902997,1.022944787767895,-0.1064456930670102,-0.2717333303037288,-0.2730031681754128,777000000.0,555000000.0,6707000000.0,4874000000.0,495000000.0,,3000000.0,12076000000.0,1000000.0,4613000000.0,1613000000.0,1012000000.0,-295000000.0,412000000.0,1531000000.0,1967000000.0,7000000.0,6412000000.0,3463000000.0,,3085000000.0,1001000000.0,3127000000.0,900000000.0,600000000.0,710000000.0,-66000000.0,86000000.0,-652000000.0,21000000.0,6000000.0,66000000.0,1304000000.0,908000000.0,-106000000.0,26000000.0,1528000000.0,571000000.0,4000000.0,-103000000.0,-32000000.0,-40000000.0,88000000.0,-457000000.0,-577000000.0
2018-07-09,110.38999938964844,111.66999816894533,109.58999633789062,111.5199966430664,106.03817749023438,712400,WLK,0.8953551988842647,0.7216375045723912,0.6741159348298639,1.0132572440264689,-0.1179020451422041,-0.2506304411318473,-0.2631042884426534,777000000.0,555000000.0,6707000000.0,4874000000.0,495000000.0,,3000000.0,12076000000.0,1000000.0,4613000000.0,1613000000.0,1012000000.0,-295000000.0,412000000.0,1531000000.0,1967000000.0,7000000.0,6412000000.0,3463000000.0,,3085000000.0,1001000000.0,3127000000.0,900000000.0,600000000.0,710000000.0,-66000000.0,86000000.0,-652000000.0,21000000.0,6000000.0,66000000.0,1304000000.0,908000000.0,-106000000.0,26000000.0,1528000000.0,571000000.0,4000000.0,-103000000.0,-32000000.0,-40000000.0,88000000.0,-457000000.0,-577000000.0
2018-07-10,111.88999938964844,112.8499984741211,110.69000244140624,111.5999984741211,106.11424255371094,645000,WLK,0.8983870849458242,0.7145621207473991,0.6808459453089691,1.014019569285541,-0.1156324843397167,-0.2381074901384539,-0.2648165162669295,777000000.0,555000000.0,6707000000.0,4874000000.0,495000000.0,,3000000.0,12076000000.0,1000000.0,4613000000.0,1613000000.0,1012000000.0,-295000000.0,412000000.0,1531000000.0,1967000000.0,7000000.0,6412000000.0,3463000000.0,,3085000000.0,1001000000.0,3127000000.0,900000000.0,600000000.0,710000000.0,-66000000.0,86000000.0,-652000000.0,21000000.0,6000000.0,66000000.0,1304000000.0,908000000.0,-106000000.0,26000000.0,1528000000.0,571000000.0,4000000.0,-103000000.0,-32000000.0,-40000000.0,88000000.0,-457000000.0,-577000000.0
2018-07-11,108.61000061035156,109.5999984741211,105.91000366210938,107.0,101.74037170410156,1520600,WLK,0.9164483865921718,0.7573686678843857,0.7319338712234298,1.0161209399346474,-0.0996725533424756,-0.2114446017202148,-0.2334696122828791,777000000.0,555000000.0,6707000000.0,4874000000.0,495000000.0,,3000000.0,12076000000.0,1000000.0,4613000000.0,1613000000.0,1012000000.0,-295000000.0,412000000.0,1531000000.0,1967000000.0,7000000.0,6412000000.0,3463000000.0,,3085000000.0,1001000000.0,3127000000.0,900000000.0,600000000.0,710000000.0,-66000000.0,86000000.0,-652000000.0,21000000.0,6000000.0,66000000.0,1304000000.0,908000000.0,-106000000.0,26000000.0,1528000000.0,571000000.0,4000000.0,-103000000.0,-32000000.0,-40000000.0,88000000.0,-457000000.0,-577000000.0
2018-07-12,107.33999633789062,108.69000244140624,105.83000183105467,107.19000244140624,101.92101287841795,788400,WLK,0.9079205907092834,0.7417157478435311,0.7034124059219743,1.0037965838177765,-0.0958759931084928,-0.221042124732253,-0.242250907443107,777000000.0,555000000.0,6707000000.0,4874000000.0,495000000.0,,3000000.0,12076000000.0,1000000.0,4613000000.0,1613000000.0,1012000000.0,-295000000.0,412000000.0,1531000000.0,1967000000.0,7000000.0,6412000000.0,3463000000.0,,3085000000.0,1001000000.0,3127000000.0,900000000.0,600000000.0,710000000.0,-66000000.0,86000000.0,-652000000.0,21000000.0,6000000.0,66000000.0,1304000000.0,908000000.0,-106000000.0,26000000.0,1528000000.0,571000000.0,4000000.0,-103000000.0,-32000000.0,-40000000.0,88000000.0,-457000000.0,-577000000.0
2018-07-13,107.3000030517578,108.56999969482422,107.16000366210938,107.87999725341795,102.57708740234376,555200,WLK,0.9055432866264472,0.7464511672159668,0.6762476623252209,1.0115806406556596,-0.1060373540292123,-0.2381877093497104,-0.2688019965290807,777000000.0,555000000.0,6707000000.0,4874000000.0,495000000.0,,3000000.0,12076000000.0,1000000.0,4613000000.0,1613000000.0,1012000000.0,-295000000.0,412000000.0,1531000000.0,1967000000.0,7000000.0,6412000000.0,3463000000.0,,3085000000.0,1001000000.0,3127000000.0,900000000.0,600000000.0,710000000.0,-66000000.0,86000000.0,-652000000.0,21000000.0,6000000.0,66000000.0,1304000000.0,908000000.0,-106000000.0,26000000.0,1528000000.0,571000000.0,4000000.0,-103000000.0,-32000000.0,-40000000.0,88000000.0,-457000000.0,-577000000.0
