Date,Open,High,Low,Close,Adj Close,Volume,ticker,PriceReturn_22days,PriceReturn_66days,PriceReturn_132days,PriceReturn_22days_mean,AdjRet22Day,AdjRet66Day,AdjRet132Day,Capital Surplus,Total Liab,Total Stockholder Equity,Other Current Liab,Total Assets,Common Stock,Other Current Assets,Retained Earnings,Other Liab,Other Assets,Cash,Total Current Liabilities,Property Plant Equipment,Total Current Assets,Long Term Investments,Net Tangible Assets,Net Receivables,Accounts Payable,Deferred Long Term Liab,Investments,Change To Liabilities,Total Cashflows From Investing Activities,Total Cash From Financing Activities,Change To Operating Activities,Issuance Of Stock,Net Income,Change In Cash,Total Cash From Operating Activities,Depreciation,Other Cashflows From Financing Activities,Change To Netincome,Capital Expenditures,Repurchase Of Stock
2020-08-31,10.869999885559082,11.199999809265137,10.670000076293944,10.75,10.75,339000,SKLZ,1.1488372447878816,1.551627935365189,2.5841861103856285,0.9888494144827736,0.159987830305108,0.3866936870211033,1.187754881043598,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-09-01,10.84000015258789,11.619999885559082,10.739999771118164,11.0,11.0,567900,SKLZ,1.126363667574796,1.6145454753528945,2.6654545177112925,0.986478520747318,0.1398851468274777,0.4381278108856219,1.2731803814473417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-09-02,13.649999618530272,14.699999809265137,12.220000267028809,14.020000457763672,14.020000457763672,45908900,SKLZ,0.8815976642734566,1.2724678723322629,2.243223946938161,0.9904882601530864,-0.1088905958796296,0.1163986255902238,0.8606595742577876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-09-03,13.119999885559082,13.770000457763672,12.800000190734863,13.140000343322754,13.140000343322754,7003400,SKLZ,0.9132419852711756,1.4908675525676665,2.335616417974685,1.0106128675925516,-0.097370882321376,0.2972509778571195,0.9379741994742784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-09-04,13.25,13.420000076293944,12.0,12.640000343322754,12.640000343322754,3827400,SKLZ,0.9493670628212568,1.491297458027957,2.323575952650072,1.0338377445022602,-0.0844706816810033,0.2991934467561992,0.9143719096125328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-09-08,12.149999618530272,12.600000381469728,12.050000190734863,12.300000190734863,12.300000190734863,2460300,SKLZ,1.015447120116829,1.6056910320112798,2.1747967142431257,1.0699737825781188,-0.0545266624612899,0.3810243686180596,0.7596483259127984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-09-09,12.550000190734863,13.279999732971191,12.210000038146973,12.880000114440918,12.880000114440918,3812500,SKLZ,1.0559006413533765,1.513975141827585,1.997670754163125,1.0585994508262604,-0.0026988094728839,0.3114154801934177,0.5961461046065797,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-09-10,13.25,13.25,12.239999771118164,12.359999656677246,12.359999656677246,3308400,SKLZ,1.128640792617573,1.5525890830984448,2.001618160058189,1.0798213250395274,0.0488194675780455,0.3413438371008914,0.5810059652100015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-09-11,12.630000114440918,12.630000114440918,12.020000457763672,12.100000381469728,12.100000381469728,1973300,SKLZ,1.1487602628357856,1.487603258886313,1.920661077557364,1.0715698880496745,0.0771903747861111,0.2562526432283714,0.534754004613273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-09-14,12.300000190734863,12.6899995803833,12.199999809265137,12.220000267028809,12.220000267028809,2344900,SKLZ,1.131751196521758,1.4468085039964182,1.6358428260475453,1.0477727369997762,0.0839784595219816,0.2413954154211051,0.302007988708117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-09-15,12.649999618530272,12.75,12.399999618530272,12.449999809265137,12.449999809265137,1788900,SKLZ,1.1084337672411106,1.825702802446707,1.5534136906729348,1.0501396738132378,0.0582940934278728,0.6097392046392873,0.1934187487258984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-09-16,12.449999809265137,13.149999618530272,12.446999549865724,12.880000114440918,12.880000114440918,2245700,SKLZ,1.0566769825892983,1.6242235939764214,1.4440993956681418,1.041938601672908,0.0147383809163903,0.4196876769780493,0.0778113110548699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-09-17,12.75,13.114999771118164,12.510000228881836,12.800000190734863,12.800000190734863,1220100,SKLZ,1.0820312636788003,1.5437499948777262,1.4062499790452423,1.034780591985331,0.0472506716934693,0.3365122299550946,0.0526706404810792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-09-18,12.850000381469728,13.100000381469728,12.510000228881836,12.850000381469728,12.850000381469728,1112300,SKLZ,1.0264590808420415,1.5548637314476952,1.4108948344399168,1.04985344404155,-0.0233943631995083,0.3295972063258607,0.0316855177624206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-09-21,12.510000228881836,12.699999809265137,12.3100004196167,12.609999656677246,12.609999656677246,1346100,SKLZ,0.9992070360444282,1.5519429205108275,1.5099128813572398,1.0669078702205033,-0.067700834176075,0.2918340654930984,0.0926286850703836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-09-22,12.75,12.75,12.100000381469728,12.140000343322754,12.140000343322754,1448400,SKLZ,1.0494233452081756,1.566721574948312,1.544481010687358,1.073744026458738,-0.0243206812505625,0.3144326163390727,0.1179841696679835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-09-23,12.239999771118164,12.25,11.039999961853027,11.470000267028809,11.470000267028809,2257600,SKLZ,1.0828247416868826,1.6922405750248584,1.6355710368035967,1.1048641288809902,-0.0220393871941075,0.4128943250238079,0.1649309902024909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-09-24,11.100000381469728,11.6899995803833,10.5,11.56999969482422,11.56999969482422,2342700,SKLZ,1.0717372468105897,1.7821954523004568,1.6447710621080207,1.0795772912172472,-0.0078400444066575,0.5128980768714733,0.1682753907029455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-09-25,11.5600004196167,12.140000343322754,11.34000015258789,11.9399995803833,11.9399995803833,907800,SKLZ,1.0067002412221024,1.6139029426285003,1.5000000399361118,1.0516507496657936,-0.0449505084436911,0.35408290776287,0.0550465406997735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-09-28,12.0,12.0,11.65999984741211,11.84000015258789,11.84000015258789,579700,SKLZ,0.9510135205885716,1.6891891674197794,1.4594594986443972,1.0001758008813186,-0.049162280292747,0.4531091042373041,0.0415184438734761,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-09-29,11.720000267028809,12.010000228881836,11.699999809265137,11.84000015258789,11.84000015258789,685500,SKLZ,0.9535472817865928,1.537162206789452,1.4577702708145055,1.0177523484754358,-0.064205066688843,0.3148599265724356,0.0236700745955176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-09-30,11.8100004196167,12.5,11.75,12.15999984741211,12.15999984741211,1929000,SKLZ,0.9481907794123045,1.8157894901951923,1.305098691176097,1.0045339769584258,-0.0563431975461213,0.5822062165931938,-0.1223943788114065,,40653000.0,-1099850000.0,2896000.0,86881000.0,17000.0,8692000.0,-1099867000.0,56000.0,14499000.0,56861000.0,40597000.0,5569000.0,66813000.0,,-1099850000.0,,5369000.0,13507000.0,-2000000.0,-659000.0,-1134000.0,9482000.0,4735000.0,302000.0,-42851000.0,-12080000.0,-20428000.0,457000.0,-653000.0,17881000.0,-1134000.0,-1907000.0
2020-10-01,12.350000381469728,12.770000457763672,12.05500030517578,12.350000381469728,12.350000381469728,5389900,SKLZ,0.8971659580133119,1.801619377549534,1.3255060998860686,1.0149206669190165,-0.1177547089057046,0.5466751710714608,-0.089589346072948,,40653000.0,-1099850000.0,2896000.0,86881000.0,17000.0,8692000.0,-1099867000.0,56000.0,14499000.0,56861000.0,40597000.0,5569000.0,66813000.0,,-1099850000.0,,5369000.0,13507000.0,-2000000.0,-659000.0,-1134000.0,9482000.0,4735000.0,302000.0,-42851000.0,-12080000.0,-20428000.0,457000.0,-653000.0,17881000.0,-1134000.0,-1907000.0
2020-10-02,12.0,12.970000267028809,11.960000038146973,12.390000343322754,12.390000343322754,3407500,SKLZ,0.9200967960161506,1.7966101381811703,1.268765119566818,1.0320563943288297,-0.1119595983126788,0.5308520282769653,-0.1439295495248962,,40653000.0,-1099850000.0,2896000.0,86881000.0,17000.0,8692000.0,-1099867000.0,56000.0,14499000.0,56861000.0,40597000.0,5569000.0,66813000.0,,-1099850000.0,,5369000.0,13507000.0,-2000000.0,-659000.0,-1134000.0,9482000.0,4735000.0,302000.0,-42851000.0,-12080000.0,-20428000.0,457000.0,-653000.0,17881000.0,-1134000.0,-1907000.0
2020-10-05,12.489999771118164,12.649999618530272,12.149999618530272,12.359999656677246,12.359999656677246,3335600,SKLZ,0.9409385467222112,1.7499999807104705,1.2216829126942776,1.0169315507029275,-0.0759930039807165,0.5073669690135876,-0.1720382922658394,,40653000.0,-1099850000.0,2896000.0,86881000.0,17000.0,8692000.0,-1099867000.0,56000.0,14499000.0,56861000.0,40597000.0,5569000.0,66813000.0,,-1099850000.0,,5369000.0,13507000.0,-2000000.0,-659000.0,-1134000.0,9482000.0,4735000.0,302000.0,-42851000.0,-12080000.0,-20428000.0,457000.0,-653000.0,17881000.0,-1134000.0,-1907000.0
2020-10-06,12.75,13.0,11.8100004196167,12.0,12.0,3383500,SKLZ,1.0350000063578286,1.9541667302449544,1.2591666380564372,1.0491302463111982,-0.0141302399533695,0.7004667073827422,-0.1514966219094231,,40653000.0,-1099850000.0,2896000.0,86881000.0,17000.0,8692000.0,-1099867000.0,56000.0,14499000.0,56861000.0,40597000.0,5569000.0,66813000.0,,-1099850000.0,,5369000.0,13507000.0,-2000000.0,-659000.0,-1134000.0,9482000.0,4735000.0,302000.0,-42851000.0,-12080000.0,-20428000.0,457000.0,-653000.0,17881000.0,-1134000.0,-1907000.0
2020-10-07,12.380000114440918,12.479999542236328,11.949999809265137,12.0,12.0,2067400,SKLZ,1.0166666507720947,2.0416666666666665,1.1758333047231038,1.0272682070512942,-0.0106015562791994,0.7976777200464198,-0.2005578841056428,,40653000.0,-1099850000.0,2896000.0,86881000.0,17000.0,8692000.0,-1099867000.0,56000.0,14499000.0,56861000.0,40597000.0,5569000.0,66813000.0,,-1099850000.0,,5369000.0,13507000.0,-2000000.0,-659000.0,-1134000.0,9482000.0,4735000.0,302000.0,-42851000.0,-12080000.0,-20428000.0,457000.0,-653000.0,17881000.0,-1134000.0,-1907000.0
2020-10-08,12.380000114440918,12.600000381469728,12.010000228881836,12.489999771118164,12.489999771118164,2200800,SKLZ,0.9687750683110284,2.106485183993481,1.0048038767587044,1.0483293009850092,-0.0795542326739807,0.886074124213994,-0.3287680191438167,,40653000.0,-1099850000.0,2896000.0,86881000.0,17000.0,8692000.0,-1099867000.0,56000.0,14499000.0,56861000.0,40597000.0,5569000.0,66813000.0,,-1099850000.0,,5369000.0,13507000.0,-2000000.0,-659000.0,-1134000.0,9482000.0,4735000.0,302000.0,-42851000.0,-12080000.0,-20428000.0,457000.0,-653000.0,17881000.0,-1134000.0,-1907000.0
2020-10-09,13.0,14.09000015258789,12.699999809265137,13.600000381469728,13.600000381469728,8023200,SKLZ,0.8867647118634416,1.920588243131406,1.2323529234394486,1.0518465726367494,-0.1650818607733077,0.6941371381205379,-0.1218724314706158,,40653000.0,-1099850000.0,2896000.0,86881000.0,17000.0,8692000.0,-1099867000.0,56000.0,14499000.0,56861000.0,40597000.0,5569000.0,66813000.0,,-1099850000.0,,5369000.0,13507000.0,-2000000.0,-659000.0,-1134000.0,9482000.0,4735000.0,302000.0,-42851000.0,-12080000.0,-20428000.0,457000.0,-653000.0,17881000.0,-1134000.0,-1907000.0
2020-10-12,13.899999618530272,14.449999809265137,13.699999809265137,13.949999809265137,13.949999809265137,4343800,SKLZ,0.8609319278201842,1.7734767103499642,1.1878136144359632,1.0451976788667212,-0.1842657510465369,0.5677994697369526,-0.1507390272944264,,40653000.0,-1099850000.0,2896000.0,86881000.0,17000.0,8692000.0,-1099867000.0,56000.0,14499000.0,56861000.0,40597000.0,5569000.0,66813000.0,,-1099850000.0,,5369000.0,13507000.0,-2000000.0,-659000.0,-1134000.0,9482000.0,4735000.0,302000.0,-42851000.0,-12080000.0,-20428000.0,457000.0,-653000.0,17881000.0,-1134000.0,-1907000.0
2020-10-13,14.0,14.239999771118164,13.600000381469728,13.899999618530272,13.899999618530272,2016900,SKLZ,0.864028817157027,1.9187050941166803,1.3071942859675536,1.0383629693531184,-0.1743341521960915,0.6936165218303338,-0.0639264261746286,,40653000.0,-1099850000.0,2896000.0,86881000.0,17000.0,8692000.0,-1099867000.0,56000.0,14499000.0,56861000.0,40597000.0,5569000.0,66813000.0,,-1099850000.0,,5369000.0,13507000.0,-2000000.0,-659000.0,-1134000.0,9482000.0,4735000.0,302000.0,-42851000.0,-12080000.0,-20428000.0,457000.0,-653000.0,17881000.0,-1134000.0,-1907000.0
2020-10-14,14.100000381469728,14.220000267028809,13.710000038146973,13.829999923706056,13.829999923706056,1046300,SKLZ,0.91757047363618,2.074475827355572,1.530007228065249,1.0653468080457866,-0.1477763344096065,0.8379704171745217,0.145259540920529,,40653000.0,-1099850000.0,2896000.0,86881000.0,17000.0,8692000.0,-1099867000.0,56000.0,14499000.0,56861000.0,40597000.0,5569000.0,66813000.0,,-1099850000.0,,5369000.0,13507000.0,-2000000.0,-659000.0,-1134000.0,9482000.0,4735000.0,302000.0,-42851000.0,-12080000.0,-20428000.0,457000.0,-653000.0,17881000.0,-1134000.0,-1907000.0
2020-10-15,13.579999923706056,14.0,13.199999809265137,13.800000190734863,13.800000190734863,1330600,SKLZ,0.9210144827882176,2.1159420550257635,1.4420289379337017,1.0811920070010823,-0.1601775242128649,0.8935484244803531,0.0627607785444788,,40653000.0,-1099850000.0,2896000.0,86881000.0,17000.0,8692000.0,-1099867000.0,56000.0,14499000.0,56861000.0,40597000.0,5569000.0,66813000.0,,-1099850000.0,,5369000.0,13507000.0,-2000000.0,-659000.0,-1134000.0,9482000.0,4735000.0,302000.0,-42851000.0,-12080000.0,-20428000.0,457000.0,-653000.0,17881000.0,-1134000.0,-1907000.0
2020-10-16,13.949999809265137,13.979999542236328,13.260000228881836,13.609999656677246,13.609999656677246,1618400,SKLZ,0.9720793443036948,2.058045623472133,1.3673770080678325,1.0838882900645634,-0.1118089457608686,0.8319899974206943,-0.0153500277952407,,40653000.0,-1099850000.0,2896000.0,86881000.0,17000.0,8692000.0,-1099867000.0,56000.0,14499000.0,56861000.0,40597000.0,5569000.0,66813000.0,,-1099850000.0,,5369000.0,13507000.0,-2000000.0,-659000.0,-1134000.0,9482000.0,4735000.0,302000.0,-42851000.0,-12080000.0,-20428000.0,457000.0,-653000.0,17881000.0,-1134000.0,-1907000.0
2020-10-19,13.899999618530272,14.197999954223633,13.550000190734863,13.850000381469728,13.850000381469728,1894600,SKLZ,0.989169634074142,2.066425996458804,1.2945848239228055,1.085679938850043,-0.0965103047759012,0.8275603468799662,-0.1080373257231361,,40653000.0,-1099850000.0,2896000.0,86881000.0,17000.0,8692000.0,-1099867000.0,56000.0,14499000.0,56861000.0,40597000.0,5569000.0,66813000.0,,-1099850000.0,,5369000.0,13507000.0,-2000000.0,-659000.0,-1134000.0,9482000.0,4735000.0,302000.0,-42851000.0,-12080000.0,-20428000.0,457000.0,-653000.0,17881000.0,-1134000.0,-1907000.0
2020-10-20,13.899999618530272,13.989999771118164,13.050000190734863,13.1899995803833,13.1899995803833,1437000,SKLZ,1.0591357628096938,2.253980325098113,1.3282790762040753,1.0883390164590112,-0.0292032536493174,1.0253004056683526,-0.0521900535596959,,40653000.0,-1099850000.0,2896000.0,86881000.0,17000.0,8692000.0,-1099867000.0,56000.0,14499000.0,56861000.0,40597000.0,5569000.0,66813000.0,,-1099850000.0,,5369000.0,13507000.0,-2000000.0,-659000.0,-1134000.0,9482000.0,4735000.0,302000.0,-42851000.0,-12080000.0,-20428000.0,457000.0,-653000.0,17881000.0,-1134000.0,-1907000.0
2020-10-21,13.300000190734863,13.329999923706056,12.399999618530272,12.600000381469728,12.600000381469728,2411100,SKLZ,1.0746031390416235,2.1650793540264504,1.3111111077471804,1.0914123806642604,-0.0168092416226368,0.9456621801687928,-0.0806197701749815,,40653000.0,-1099850000.0,2896000.0,86881000.0,17000.0,8692000.0,-1099867000.0,56000.0,14499000.0,56861000.0,40597000.0,5569000.0,66813000.0,,-1099850000.0,,5369000.0,13507000.0,-2000000.0,-659000.0,-1134000.0,9482000.0,4735000.0,302000.0,-42851000.0,-12080000.0,-20428000.0,457000.0,-653000.0,17881000.0,-1134000.0,-1907000.0
2020-10-22,12.75,12.869999885559082,12.09000015258789,12.739999771118164,12.739999771118164,1636900,SKLZ,1.043171130346621,2.089482050037511,1.331240140437154,1.094738791139384,-0.051567660792763,0.8856070421631581,-0.0328546087927155,,40653000.0,-1099850000.0,2896000.0,86881000.0,17000.0,8692000.0,-1099867000.0,56000.0,14499000.0,56861000.0,40597000.0,5569000.0,66813000.0,,-1099850000.0,,5369000.0,13507000.0,-2000000.0,-659000.0,-1134000.0,9482000.0,4735000.0,302000.0,-42851000.0,-12080000.0,-20428000.0,457000.0,-653000.0,17881000.0,-1134000.0,-1907000.0
2020-10-23,12.75,12.753999710083008,12.260000228881836,12.420000076293944,12.420000076293944,674200,SKLZ,1.0458936949535274,2.2238325820908567,1.2463767670809445,1.1082827557993673,-0.0623890608458399,1.038635733983596,-0.1101979043081025,,40653000.0,-1099850000.0,2896000.0,86881000.0,17000.0,8692000.0,-1099867000.0,56000.0,14499000.0,56861000.0,40597000.0,5569000.0,66813000.0,,-1099850000.0,,5369000.0,13507000.0,-2000000.0,-659000.0,-1134000.0,9482000.0,4735000.0,302000.0,-42851000.0,-12080000.0,-20428000.0,457000.0,-653000.0,17881000.0,-1134000.0,-1907000.0
2020-10-26,12.4399995803833,12.699999809265137,12.0600004196167,12.399999618530272,12.399999618530272,2454400,SKLZ,1.0467741888345965,2.2048387898118667,1.2427419614097217,1.131753622338089,-0.0849794335034925,0.9751215851300226,-0.1506784048434919,,40653000.0,-1099850000.0,2896000.0,86881000.0,17000.0,8692000.0,-1099867000.0,56000.0,14499000.0,56861000.0,40597000.0,5569000.0,66813000.0,,-1099850000.0,,5369000.0,13507000.0,-2000000.0,-659000.0,-1134000.0,9482000.0,4735000.0,302000.0,-42851000.0,-12080000.0,-20428000.0,457000.0,-653000.0,17881000.0,-1134000.0,-1907000.0
2020-10-27,12.279999732971191,12.479999542236328,11.779999732971191,12.020000457763672,12.020000457763672,1349300,SKLZ,1.0856904903282194,2.4009982954460702,1.30698830614436,1.148785200454681,-0.0630947101264616,1.1501077190705795,-0.122121176503344,,40653000.0,-1099850000.0,2896000.0,86881000.0,17000.0,8692000.0,-1099867000.0,56000.0,14499000.0,56861000.0,40597000.0,5569000.0,66813000.0,,-1099850000.0,,5369000.0,13507000.0,-2000000.0,-659000.0,-1134000.0,9482000.0,4735000.0,302000.0,-42851000.0,-12080000.0,-20428000.0,457000.0,-653000.0,17881000.0,-1134000.0,-1907000.0
2020-10-28,11.710000038146973,11.850000381469728,11.085000038146973,11.260000228881836,11.260000228881836,1677100,SKLZ,1.376554146086302,2.7770870179519447,1.2797512925843946,1.1717206663972943,0.2048334796890076,1.4785251854303143,-0.1795167350001518,,40653000.0,-1099850000.0,2896000.0,86881000.0,17000.0,8692000.0,-1099867000.0,56000.0,14499000.0,56861000.0,40597000.0,5569000.0,66813000.0,,-1099850000.0,,5369000.0,13507000.0,-2000000.0,-659000.0,-1134000.0,9482000.0,4735000.0,302000.0,-42851000.0,-12080000.0,-20428000.0,457000.0,-653000.0,17881000.0,-1134000.0,-1907000.0
2020-10-29,11.300000190734863,11.359999656677246,11.0600004196167,11.289999961853027,11.289999961853027,964800,SKLZ,1.3286093933288243,3.453498831727841,1.2958370384298652,1.1675292886158797,0.1610801047129448,2.1544724354981417,-0.132817010928945,,40653000.0,-1099850000.0,2896000.0,86881000.0,17000.0,8692000.0,-1099867000.0,56000.0,14499000.0,56861000.0,40597000.0,5569000.0,66813000.0,,-1099850000.0,,5369000.0,13507000.0,-2000000.0,-659000.0,-1134000.0,9482000.0,4735000.0,302000.0,-42851000.0,-12080000.0,-20428000.0,457000.0,-653000.0,17881000.0,-1134000.0,-1907000.0
2020-10-30,11.149999618530272,12.18000030517578,10.760000228881836,11.529999732971191,11.529999732971191,1995500,SKLZ,1.359930673748174,3.791847548415929,1.2038161696352572,1.1783167979264215,0.1816138758217522,2.4709796079864645,-0.1948356813086345,,40653000.0,-1099850000.0,2896000.0,86881000.0,17000.0,8692000.0,-1099867000.0,56000.0,14499000.0,56861000.0,40597000.0,5569000.0,66813000.0,,-1099850000.0,,5369000.0,13507000.0,-2000000.0,-659000.0,-1134000.0,9482000.0,4735000.0,302000.0,-42851000.0,-12080000.0,-20428000.0,457000.0,-653000.0,17881000.0,-1134000.0,-1907000.0
2020-11-02,11.420000076293944,11.619999885559082,10.93000030517578,11.079999923706056,11.079999923706056,1470600,SKLZ,1.5054152003637042,3.862815842217509,1.2391696423084355,1.166155805005939,0.3392593953577651,2.5483767521290304,-0.1506228484405596,,40653000.0,-1099850000.0,2896000.0,86881000.0,17000.0,8692000.0,-1099867000.0,56000.0,14499000.0,56861000.0,40597000.0,5569000.0,66813000.0,,-1099850000.0,,5369000.0,13507000.0,-2000000.0,-659000.0,-1134000.0,9482000.0,4735000.0,302000.0,-42851000.0,-12080000.0,-20428000.0,457000.0,-653000.0,17881000.0,-1134000.0,-1907000.0
2020-11-03,11.079999923706056,11.4399995803833,11.029999732971191,11.399999618530272,11.399999618530272,829600,SKLZ,1.5578948090501357,3.66491229625877,1.3517544178127632,1.1598423641651217,0.398052444885014,2.379598346679356,-0.0331674176677037,,40653000.0,-1099850000.0,2896000.0,86881000.0,17000.0,8692000.0,-1099867000.0,56000.0,14499000.0,56861000.0,40597000.0,5569000.0,66813000.0,,-1099850000.0,,5369000.0,13507000.0,-2000000.0,-659000.0,-1134000.0,9482000.0,4735000.0,302000.0,-42851000.0,-12080000.0,-20428000.0,457000.0,-653000.0,17881000.0,-1134000.0,-1907000.0
2020-11-04,11.829999923706056,12.079999923706056,11.579999923706056,11.630000114440918,11.630000114440918,1000200,SKLZ,1.5339638845261956,3.449698928383324,1.3482373302564283,1.152631411002053,0.3813324735241425,2.167119068886125,-0.0389702291594633,,40653000.0,-1099850000.0,2896000.0,86881000.0,17000.0,8692000.0,-1099867000.0,56000.0,14499000.0,56861000.0,40597000.0,5569000.0,66813000.0,,-1099850000.0,,5369000.0,13507000.0,-2000000.0,-659000.0,-1134000.0,9482000.0,4735000.0,302000.0,-42851000.0,-12080000.0,-20428000.0,457000.0,-653000.0,17881000.0,-1134000.0,-1907000.0
2020-11-05,12.029999732971191,12.4399995803833,11.859999656677246,12.420000076293944,12.420000076293944,2142500,SKLZ,1.5772946885869452,3.0177133101451754,1.3148148005953018,1.1314046287997348,0.4458900597872104,1.764528999284708,-0.027403262875544,,40653000.0,-1099850000.0,2896000.0,86881000.0,17000.0,8692000.0,-1099867000.0,56000.0,14499000.0,56861000.0,40597000.0,5569000.0,66813000.0,,-1099850000.0,,5369000.0,13507000.0,-2000000.0,-659000.0,-1134000.0,9482000.0,4735000.0,302000.0,-42851000.0,-12080000.0,-20428000.0,457000.0,-653000.0,17881000.0,-1134000.0,-1907000.0
2020-11-06,12.399999618530272,12.84000015258789,12.029999732971191,12.199999809265137,12.199999809265137,1747800,SKLZ,1.5450820226369455,3.0450821398919863,1.2426229577396417,1.13153473850806,0.4135472841288856,1.7790235211968437,-0.0944951367943205,,40653000.0,-1099850000.0,2896000.0,86881000.0,17000.0,8692000.0,-1099867000.0,56000.0,14499000.0,56861000.0,40597000.0,5569000.0,66813000.0,,-1099850000.0,,5369000.0,13507000.0,-2000000.0,-659000.0,-1134000.0,9482000.0,4735000.0,302000.0,-42851000.0,-12080000.0,-20428000.0,457000.0,-653000.0,17881000.0,-1134000.0,-1907000.0
2020-11-09,11.779999732971191,12.1899995803833,11.25,12.100000381469728,12.100000381469728,1552900,SKLZ,1.6322313535002602,3.2884297240571034,1.3057850985634196,1.0952501884521426,0.5369811650481175,2.069400230843652,0.0133877212975479,,40653000.0,-1099850000.0,2896000.0,86881000.0,17000.0,8692000.0,-1099867000.0,56000.0,14499000.0,56861000.0,40597000.0,5569000.0,66813000.0,,-1099850000.0,,5369000.0,13507000.0,-2000000.0,-659000.0,-1134000.0,9482000.0,4735000.0,302000.0,-42851000.0,-12080000.0,-20428000.0,457000.0,-653000.0,17881000.0,-1134000.0,-1907000.0
2020-11-10,12.0,12.09000015258789,11.619999885559082,12.0600004196167,12.0600004196167,1512300,SKLZ,1.6169153666264768,3.160862156346121,1.2611939891317507,1.0839984978705262,0.5329168687559507,1.9508342529013436,-0.0262195154312223,,40653000.0,-1099850000.0,2896000.0,86881000.0,17000.0,8692000.0,-1099867000.0,56000.0,14499000.0,56861000.0,40597000.0,5569000.0,66813000.0,,-1099850000.0,,5369000.0,13507000.0,-2000000.0,-659000.0,-1134000.0,9482000.0,4735000.0,302000.0,-42851000.0,-12080000.0,-20428000.0,457000.0,-653000.0,17881000.0,-1134000.0,-1907000.0
2020-11-11,11.9399995803833,12.100000381469728,11.75,12.010000228881836,12.010000228881836,835200,SKLZ,1.597835151402346,3.0008326585088474,1.36136553454437,1.0757014096148303,0.5221337417875156,1.804435726576285,0.0654737024770406,,40653000.0,-1099850000.0,2896000.0,86881000.0,17000.0,8692000.0,-1099867000.0,56000.0,14499000.0,56861000.0,40597000.0,5569000.0,66813000.0,,-1099850000.0,,5369000.0,13507000.0,-2000000.0,-659000.0,-1134000.0,9482000.0,4735000.0,302000.0,-42851000.0,-12080000.0,-20428000.0,457000.0,-653000.0,17881000.0,-1134000.0,-1907000.0
2020-11-12,11.949999809265137,12.34000015258789,11.6899995803833,12.010000228881836,12.010000228881836,776900,SKLZ,1.4987510122367291,2.992506073420375,1.3347210975147454,1.1099785439559162,0.3887724682808129,1.7620009296919783,0.0230695541714767,,40653000.0,-1099850000.0,2896000.0,86881000.0,17000.0,8692000.0,-1099867000.0,56000.0,14499000.0,56861000.0,40597000.0,5569000.0,66813000.0,,-1099850000.0,,5369000.0,13507000.0,-2000000.0,-659000.0,-1134000.0,9482000.0,4735000.0,302000.0,-42851000.0,-12080000.0,-20428000.0,457000.0,-653000.0,17881000.0,-1134000.0,-1907000.0
2020-11-13,12.050000190734863,12.770000457763672,12.0,12.6899995803833,12.6899995803833,1926900,SKLZ,1.3932230803621315,2.5445234029355284,1.3349094636885674,1.0836109391783006,0.3096121411838308,1.3464867328533223,0.0399059755875386,,40653000.0,-1099850000.0,2896000.0,86881000.0,17000.0,8692000.0,-1099867000.0,56000.0,14499000.0,56861000.0,40597000.0,5569000.0,66813000.0,,-1099850000.0,,5369000.0,13507000.0,-2000000.0,-659000.0,-1134000.0,9482000.0,4735000.0,302000.0,-42851000.0,-12080000.0,-20428000.0,457000.0,-653000.0,17881000.0,-1134000.0,-1907000.0
