Date,Open,High,Low,Close,Adj Close,Volume,ticker,PriceReturn_22days,PriceReturn_66days,PriceReturn_132days,PriceReturn_22days_mean,AdjRet22Day,AdjRet66Day,AdjRet132Day,Capital Surplus,Total Liab,Total Stockholder Equity,Minority Interest,Other Current Liab,Total Assets,Common Stock,Other Current Assets,Retained Earnings,Other Liab,Other Assets,Cash,Total Current Liabilities,Property Plant Equipment,Total Current Assets,Long Term Investments,Net Tangible Assets,Net Receivables,Inventory,Accounts Payable,Long Term Debt,Treasury Stock,Other Stockholder Equity,Investments,Change To Liabilities,Total Cashflows From Investing Activities,Net Borrowings,Total Cash From Financing Activities,Change To Operating Activities,Net Income,Change In Cash,Total Cash From Operating Activities,Depreciation,Other Cashflows From Investing Activities,Dividends Paid,Change To Inventory,Change To Account Receivables,Other Cashflows From Financing Activities,Change To Netincome,Capital Expenditures
2017-11-24,87.25,87.81999969482422,86.70999908447266,86.80999755859375,83.09757232666016,126700,RGLD,0.9990787535353544,0.938183572634922,1.0711465038035617,1.032019884081241,-0.0329411305458863,-0.1045274493597866,-0.0458785676856745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-27,87.33000183105469,87.72000122070312,86.01000213623047,86.37999725341797,82.68597412109375,273600,RGLD,0.9498728341577308,0.9490080842856162,1.060058963909334,1.0369551897736955,-0.0870823556159648,-0.108023152504752,-0.0570085315764654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-28,86.55000305175781,86.98999786376953,85.08999633789062,85.12000274658203,81.4798583984375,355100,RGLD,0.9647555630630292,0.9846195521084432,1.077759377392383,1.020376345675996,-0.0556207826129667,-0.0687936276449411,-0.0336398726387516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-29,84.76000213623047,85.12999725341797,81.87000274658203,82.0,78.4932861328125,656500,RGLD,1.0234147192064906,1.0019008051109068,1.1206068424318487,1.026253639124301,-0.0028389199178102,-0.0521525495443029,0.0083225789896315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-30,81.52999877929688,82.81999969482422,81.45999908447266,82.72000122070312,79.18248748779297,504500,RGLD,1.009912987359479,0.994513714605438,1.1230135219495256,1.0246409570196735,-0.0147279696601945,-0.0549114678684102,0.0122118200155905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-01,82.58999633789062,83.80000305175781,82.06999969482422,82.86000061035156,79.3165054321289,448200,RGLD,1.01643797193448,0.9923493000741715,1.1137109780685643,1.029880242563007,-0.0134422706285268,-0.07589097561717,0.0045470474001736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-04,82.56999969482422,83.38999938964844,81.94999694824219,82.08000183105469,78.56987762451172,351200,RGLD,1.0163210258458888,1.0111887279380083,1.1434122546891428,1.036157586789428,-0.0198365609435391,-0.0594225700155504,0.0260015322340327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-05,81.2699966430664,82.29000091552734,81.0199966430664,81.66999816894531,78.17740631103516,408100,RGLD,1.0227740785990336,1.0248617406936695,1.1385600811330758,1.0465343935592823,-0.0237603149602487,-0.0465479143315368,0.013534872078212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-06,81.4000015258789,82.13999938964844,80.76000213623047,81.43000030517578,77.94766235351562,357300,RGLD,1.0330560894279943,1.03083865367833,1.1393218160441534,1.048372731047773,-0.0153166416197787,-0.0383006909079932,0.0113394609631074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-07,80.87999725341797,82.44000244140625,80.70999908447266,81.79000091552734,78.29226684570312,534600,RGLD,1.0296124781278833,1.0275276838924163,1.133569007137453,1.0387885930282448,-0.0091761149003615,-0.0294911290163577,0.0189580043544461,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-08,82.2300033569336,83.58999633789062,82.22000122070312,83.1500015258789,79.59410858154297,425200,RGLD,1.021939679420936,1.0108421145761073,1.111278258766617,1.0447156071702373,-0.0227759277493011,-0.0461399227151773,-0.0025476089376519,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-11,83.13999938964844,84.97000122070312,83.11000061035156,83.61000061035156,80.034423828125,400600,RGLD,1.0263942631802112,1.0049210354126186,1.0869974582165267,1.0484619827112251,-0.0220677195310139,-0.0397024844220323,-0.0174537332243924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-12,83.48999786376953,83.62999725341797,81.5,83.43000030517578,79.86215209960938,588200,RGLD,1.0262040572076443,0.9998756172802944,1.1187610411158448,1.0415757419863072,-0.0153716847786629,-0.0489115895682986,0.0112645691864099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-13,83.5199966430664,85.4000015258789,83.0199966430664,84.66000366210938,81.03953552246094,427100,RGLD,1.0231422214280643,1.0013429656560422,1.0890810349148476,1.0495576207370112,-0.0264153993089468,-0.047532826499347,-0.0014131766232527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-14,84.47000122070312,85.0,83.69999694824219,84.63999938964844,81.02037048339844,395700,RGLD,1.0163921999355523,0.9973137158409124,1.093735845616866,1.0539026313731312,-0.0375104314375789,-0.0334127768939627,-0.0067163186947991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-15,85.08999633789062,85.4000015258789,83.77999877929688,84.06999969482422,80.47476959228516,1265500,RGLD,1.0396283120886831,1.015647722044458,1.0976814632628078,1.0520989179928428,-0.0124706059041597,0.0149245244316866,0.0238469016912084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-18,84.61000061035156,84.83999633789062,83.88999938964844,84.5199966430664,80.90550994873047,379300,RGLD,1.033737449958494,1.0192596558783311,1.0873145011710652,1.049480051520865,-0.0157426015623711,0.0033661674713463,0.0159221252576646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-19,84.23999786376953,84.56999969482422,83.04000091552734,84.47000122070312,80.85765838623047,559500,RGLD,1.0508541329049577,1.0014577038027774,1.1055827064565362,1.0585213557872055,-0.007667222882248,-0.0031492644896065,0.0280079929893821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-20,84.9000015258789,86.30999755859375,84.3499984741211,85.8499984741211,82.17864227294922,660600,RGLD,1.0461123656257882,0.9722747047042244,1.084178919963284,1.0561912314345747,-0.0100788658087864,-0.0298526755392329,0.0037228640328179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-21,85.62000274658203,86.66000366210938,85.45999908447266,85.87999725341797,82.20735168457031,271600,RGLD,1.0269438320747817,1.0028848968388362,1.121867286021582,1.054691754118366,-0.0277479220435843,-0.0111114915695653,0.043476844344674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-22,85.9000015258789,86.61000061035156,85.81999969482422,86.55999755859375,82.85826873779297,251800,RGLD,1.0259449031292496,1.0061302535938137,1.1102577354662568,1.0628648969920689,-0.036919993862819,0.0149923533885384,0.0221149211073323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-26,86.61000061035156,88.0999984741211,86.61000061035156,87.6500015258789,83.90167236328125,280200,RGLD,0.9967076954413684,0.978169636524339,1.064807641245558,1.054562443450246,-0.0578547480088776,-0.0232417274673529,-0.032148596377447,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-27,87.70999908447266,88.0199966430664,86.68000030517578,86.7300033569336,83.0210189819336,481300,RGLD,1.018729373111686,1.000341489786873,1.0655209175819549,1.0427572783556516,-0.0240279052439655,-0.0116062326222965,-0.0387599555097206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-28,84.41000366210938,84.80999755859375,78.25,82.05000305175781,78.5411605834961,2661400,RGLD,1.0879600627400117,1.055560385512835,1.13096720040231,1.039387058829826,0.0485730039101857,0.0398164195548031,0.0290538018242549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-29,82.0,82.62999725341797,80.72000122070312,82.12000274658203,78.60814666748047,821900,RGLD,1.087155051955548,1.055640959468723,1.1242312313294531,1.0452598484191695,0.0418952035363784,0.0555962208280704,0.0224502380246836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-02,82.66999816894531,84.0,82.66999816894531,83.91999816894531,80.33118438720703,904100,RGLD,1.042681620933238,1.0250871649984914,1.103602667978831,1.0173995405954512,0.0252820803377866,0.0315785462698383,0.003006858022504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-03,84.06999969482422,84.06999969482422,81.66999816894531,83.54000091552734,79.96742248535156,755800,RGLD,1.0186095679144855,1.0526282045777842,1.09594647325905,0.9765980219270426,0.0420115459874429,0.0486794122539286,0.0004980123735358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-04,83.27999877929688,84.0199966430664,82.27999877929688,83.97000122070312,80.62030792236328,663600,RGLD,0.976181844249089,1.057360960683028,1.085275144990591,0.9849127815791188,-0.0087309373300298,0.0590040243640359,-0.0043197147926063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-05,83.81999969482422,84.0199966430664,82.80000305175781,83.16999816894531,79.85221862792969,556100,RGLD,0.9701816003416652,1.0558349153815212,1.1023636612050574,0.9789917900086822,-0.0088101896670169,0.056208096299866,0.0124742903166588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-08,83.0,83.38999938964844,82.13999938964844,83.27999877929688,79.95782470703125,555200,RGLD,0.986191336222328,1.0692526653990102,1.1074277744996486,0.942840182406444,0.043351153815884,0.0775281809246933,0.020077768846594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-09,82.83999633789062,84.66000366210938,82.48999786376953,83.87000274658203,80.52430725097656,565800,RGLD,0.9653031764135844,1.0697423142130518,1.1011956816071125,0.9530778204901076,0.0122253559234767,0.0685180671656366,0.0118978632562343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-10,84.47000122070312,84.86000061035156,83.76000213623047,83.95999908447266,80.6106948852539,343500,RGLD,0.9915434744442094,1.067879257661863,1.1007343027814729,0.966664672858564,0.0248788015856454,0.0546046796656547,0.0149492633218237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-11,84.05000305175781,85.29000091552734,84.05000305175781,84.72000122070312,81.34037780761719,288300,RGLD,0.9766288737944178,1.0548663849162674,1.0735313014763663,0.9609362737659176,0.0156926000285001,0.0499926150681167,-0.0015503047303546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-12,84.94999694824219,85.66999816894531,84.18000030517578,85.55999755859375,82.1468734741211,297000,RGLD,0.9943897900606056,1.0510742159837023,1.0649895910293852,0.9729510699723092,0.0214387200882962,0.0563489919793473,0.0017245593840056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-16,85.22000122070312,85.8499984741211,84.36000061035156,85.36000061035156,81.95486450195312,554500,RGLD,1.002694473313506,1.0510695040806226,1.0827984540664168,0.9917823196316324,0.0109121536818733,0.0547564970116283,0.0005901639476255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-17,85.18000030517578,87.7300033569336,84.58000183105469,86.36000061035156,82.91497039794922,614900,RGLD,0.984136116949187,1.021014772864981,1.0282275276455808,0.9854883712686996,-0.0013522543195124,0.0330949755047249,-0.0476008476428018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-18,86.19000244140625,86.83000183105469,85.44999694824219,85.7699966430664,82.34847259521484,450100,RGLD,0.9535971339997604,1.035989730561105,1.0083369936885624,0.981540936006692,-0.0279438020069315,0.0561833273069795,-0.0571809096401736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-19,86.37999725341797,88.19000244140625,86.20999908447266,87.13999938964844,83.66384887695312,543500,RGLD,0.9449160440445494,1.024075258882282,0.9721749649917544,0.9694690060853024,-0.024552962040753,0.052363226206114,-0.0736403983569815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-22,87.05999755859375,87.41999816894531,85.41999816894531,87.11000061035156,83.63505554199219,477800,RGLD,0.9468485107114312,1.0288026670524768,0.9766649328319992,0.962138874344328,-0.0152903636328967,0.055566067090737,-0.0727792877566335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-23,86.93000030517578,88.80000305175781,86.12999725341797,88.5,84.9696044921875,537800,RGLD,0.9429375738969156,1.016496970136667,0.9516679153419694,0.9712482450100663,-0.0283106711131508,0.0475657852980713,-0.0905867897948047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-24,89.98999786376953,90.37000274658205,89.01000213623047,89.54000091552734,85.96809387207031,501900,RGLD,0.9372349687300596,0.9946103171722424,0.937582412511171,0.9795485186833895,-0.0423135499533299,0.0316988683611539,-0.1159466956004239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-25,89.9000015258789,90.51000213623048,87.16000366210938,87.93000030517578,84.42233276367188,537600,RGLD,0.9247127352964248,1.0132778703787046,0.958751890125295,0.966216685842239,-0.0415039505458141,0.0489516194074588,-0.0971409018419698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-26,88.29000091552734,88.72000122070312,87.62000274658203,88.54000091552734,85.00801849365234,359400,RGLD,0.9122429551655598,0.9989338702484462,0.9594146419041676,0.9510576163473856,-0.0388146611818259,0.0461530183944237,-0.0934265387940942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-29,87.81999969482422,88.79000091552734,86.87000274658203,87.0999984741211,83.62544250488281,760300,RGLD,0.932491460141152,1.0129161202574155,0.9602687868227529,0.9505813448789944,-0.0180898847378424,0.0546926877848794,-0.1039610441909761,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
