Date,Open,High,Low,Close,Adj Close,Volume,ticker,PriceReturn_22days,PriceReturn_66days,PriceReturn_132days,PriceReturn_22days_mean,AdjRet22Day,AdjRet66Day,AdjRet132Day,Intangible Assets,Capital Surplus,Total Liab,Total Stockholder Equity,Deferred Long Term Liab,Other Current Liab,Total Assets,Common Stock,Other Current Assets,Retained Earnings,Other Liab,Good Will,Treasury Stock,Other Assets,Cash,Total Current Liabilities,Short Long Term Debt,Other Stockholder Equity,Property Plant Equipment,Total Current Assets,Long Term Investments,Net Tangible Assets,Short Term Investments,Net Receivables,Long Term Debt,Accounts Payable,Investments,Change To Liabilities,Total Cashflows From Investing Activities,Net Borrowings,Total Cash From Financing Activities,Change To Operating Activities,Issuance Of Stock,Net Income,Change In Cash,Repurchase Of Stock,Effect Of Exchange Rate,Total Cash From Operating Activities,Depreciation,Change To Account Receivables,Other Cashflows From Financing Activities,Change To Netincome,Capital Expenditures
2017-10-27,84.80000305175781,86.5999984741211,83.55000305175781,86.5,86.5,444400,HUBS,0.9329479415981756,1.0976878259912393,1.331791872234014,1.0327543330408862,-0.0998063914427105,0.0192688723951985,0.2356630734989444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-30,86.0,86.44999694824219,84.5,85.44999694824219,85.44999694824219,359400,HUBS,0.9473376224609384,1.0842598576334397,1.3768286217393375,1.0448229351223306,-0.0974853126613921,0.0381489240609609,0.2664391293444705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-31,85.69999694824219,87.25,85.55000305175781,86.55000305175781,86.55000305175781,364800,HUBS,0.9381859513012812,1.0941651485744095,1.3246677929903363,1.0378093145840102,-0.0996233632827289,0.0405087801599182,0.2170878418619128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-01,87.4000015258789,87.8499984741211,84.1500015258789,85.94999694824219,85.94999694824219,594800,HUBS,0.8999418408438119,1.1140198184958543,1.2798138907001984,1.0388512590749122,-0.1389094182311002,0.0594358001440045,0.1703712844411298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-02,87.1500015258789,88.5,82.2750015258789,86.25,86.25,955900,HUBS,0.8979709791100543,1.0347826086956522,1.2823188228883604,1.0310647944789963,-0.133093815368942,0.0167362665756527,0.1778168116027783,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-03,85.6500015258789,86.25,83.19999694824219,83.5999984741211,83.5999984741211,636200,HUBS,0.962918677862408,1.0891148889188424,1.3145933436816886,1.0262436118253355,-0.0633249339629277,0.0634784833510899,0.2067830249923223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-06,83.9000015258789,86.6500015258789,82.80000305175781,83.44999694824219,83.44999694824219,991000,HUBS,0.9910125820559924,1.158777717010799,1.322348741876683,1.0311845275729687,-0.0401719455169763,0.1226667878083545,0.2166204575405763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-07,83.0999984741211,83.5250015258789,79.5,82.75,82.75,914200,HUBS,1.0012084407748774,1.1722054380664653,1.3722054749457135,1.0414917955670933,-0.0402833547922159,0.1262956280387992,0.2603791158506434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-08,82.05000305175781,85.0,80.6500015258789,84.4000015258789,84.4000015258789,976700,HUBS,0.9881516589819802,1.22215639408787,1.3501184228450829,1.0390384642435906,-0.0508868052616103,0.1611516309901313,0.2354651174437312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-09,82.6500015258789,82.69999694824219,78.69999694824219,79.55000305175781,79.55000305175781,1097000,HUBS,1.039597659027554,1.290383376341186,1.433689486819418,1.0401272810196784,-0.0005296219921244,0.2148085236070938,0.3210104939930946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-10,79.4000015258789,81.3499984741211,79.0,80.4000015258789,80.4000015258789,794300,HUBS,1.0615671250534604,1.3152984825001717,1.43781089900741,1.0393664161720684,0.022200708881392,0.2394052338597538,0.324472938652482,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-13,79.8499984741211,80.5,79.0,79.94999694824219,79.94999694824219,534800,HUBS,1.0944340630387457,1.36210138439878,1.4552845893095336,1.0305050740272153,0.0639289890115304,0.2954341696324591,0.3436520284789268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-14,79.4000015258789,80.0,78.25,79.44999694824219,79.44999694824219,622300,HUBS,1.14348649419465,1.3857772523999703,1.4776589809356355,1.043144349882203,0.100342144312447,0.320836469957148,0.3640067600973846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-15,78.19999694824219,78.8499984741211,76.1500015258789,77.5,77.5,792400,HUBS,1.1993547993321574,1.4283870573966737,1.535483870967742,1.0570826794517585,0.1422721198803989,0.3604373391230766,0.4248557715370942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-16,77.94999694824219,80.4000015258789,77.5999984741211,78.8499984741211,78.8499984741211,742300,HUBS,1.176918260590901,1.4109068123382744,1.5250475881678878,1.0412088647392546,0.1357093958516464,0.3404276000006563,0.4128328774047396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-17,78.80000305175781,80.44999694824219,78.30000305175781,80.0999984741211,80.0999984741211,706400,HUBS,1.1279650461330732,1.3976279535687044,1.5131086049570874,1.0392013474275237,0.0887636987055495,0.322306905889739,0.4131692330394116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-20,80.0999984741211,81.25,79.05000305175781,79.80000305175781,79.80000305175781,505200,HUBS,1.1190476144949313,1.4041353228906874,1.5751878714429863,1.0381241126825425,0.0809235018123888,0.3464257622618287,0.4680199196538546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-21,80.30000305175781,80.6500015258789,78.30000305175781,79.5999984741211,79.5999984741211,564600,HUBS,1.0992462522275963,1.395100567594376,1.6312815149830864,1.03199537924298,0.0672508729846161,0.3524990277909292,0.5257120497636818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-22,79.75,81.80000305175781,79.19999694824219,81.3499984741211,81.3499984741211,341700,HUBS,1.0805163266701412,1.3786109849965866,1.6226183463542607,1.0328322263084138,0.0476841003617274,0.344107338678207,0.5129943076582504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-24,81.5,82.44999694824219,81.1500015258789,82.0,82.0,221300,HUBS,1.084146360071694,1.424999981391721,1.6207316328839558,1.032019884081241,0.0521264759904533,0.3822889593970122,0.5037065613947196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-27,82.05000305175781,82.3499984741211,80.5,80.5,80.5,349400,HUBS,1.1068322791816283,1.4509317149286682,1.573913005568226,1.0369551897736955,0.0698770894079325,0.3939004781383,0.4568455100824264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-28,80.9000015258789,82.8499984741211,79.6500015258789,82.69999694824219,82.69999694824219,850700,HUBS,1.0689238789356192,1.431076213318248,1.547763055905659,1.020376345675996,0.0485475332596232,0.3776630335648636,0.4363638058745243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-29,82.5999984741211,83.0,78.6500015258789,80.69999694824219,80.69999694824219,817700,HUBS,1.1084262742365645,1.4869889038157371,1.6065675191987527,1.026253639124301,0.0821726351122635,0.4329355491605273,0.4942832557565355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-30,81.19999694824219,81.66899871826172,79.55000305175781,80.94999694824219,80.94999694824219,642500,HUBS,1.101297157341212,1.4731316182290417,1.6207535749770177,1.0246409570196735,0.0766562003215385,0.4237064357551934,0.5099518730430825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-01,80.5,81.25,78.22799682617188,81.19999694824219,81.19999694824219,423800,HUBS,1.1182266805950098,1.483990203556388,1.633620675885456,1.029880242563007,0.0883464380320029,0.4157499278650465,0.5244567452170652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-04,81.5999984741211,82.05000305175781,76.69999694824219,77.3499984741211,77.3499984741211,1146200,HUBS,1.1700064872047604,1.5035553373755808,1.7407885785742334,1.036157586789428,0.1338489004153324,0.4329440394220221,0.6233778561191234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-05,77.0,78.9000015258789,73.1500015258789,77.44999694824219,77.44999694824219,2925000,HUBS,1.1697869857201764,1.4945126476551407,1.7675919856778184,1.0465343935592823,0.123252592160894,0.4231029926299343,0.6425667766229546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-06,77.1500015258789,81.0,77.05000305175781,80.5,80.5,741700,HUBS,1.1229813854146449,1.468322943456425,1.7434783366896351,1.048372731047773,0.0746086543668718,0.3991835988701016,0.6154959816085892,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-07,80.5,82.9000015258789,79.75,82.69999694824219,82.69999694824219,488000,HUBS,1.0779928030913164,1.408101587006375,1.6795646798320316,1.0387885930282448,0.0392042100630716,0.351082774097601,0.5649536770490249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-08,82.75,83.5999984741211,82.30000305175781,82.8499984741211,82.8499984741211,500300,HUBS,1.097163587206007,1.4158117708161149,1.7151479628319095,1.0447156071702373,0.0524479800357697,0.3588297335248303,0.6013220951276406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-11,82.80000305175781,84.0,82.69999694824219,83.4000015258789,83.4000015258789,270700,HUBS,1.1109112689539908,1.408273318937502,1.675059884799804,1.0484619827112251,0.0624492862427656,0.3636497991028511,0.5706086933588848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-12,83.19999694824219,83.80000305175781,82.1500015258789,82.69999694824219,82.69999694824219,415800,HUBS,1.127569570025021,1.431680845163508,1.6402660084906768,1.0415757419863072,0.0859938280387138,0.3828936383149148,0.5327695365612419,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-13,83.0,85.6500015258789,82.68900299072266,85.3499984741211,85.3499984741211,412900,HUBS,1.1036906693888753,1.4071470488723736,1.475688332747087,1.0495576207370112,0.054133048651864,0.3582712567169843,0.3851941212089866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-14,85.3499984741211,87.75,85.05500030517578,87.5,87.5,585300,HUBS,1.1005714634486603,1.3422856794084823,1.4691428920200893,1.0539026313731312,0.046668832075529,0.3115591866736071,0.3686907277084241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-15,87.69999694824219,91.4000015258789,87.0999984741211,90.8499984741211,90.8499984741211,944800,HUBS,1.0902587200369904,1.2283984628344349,1.346725377314925,1.0520989179928428,0.0381598020441475,0.2276752652216636,0.2728908157433256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-18,92.3000030517578,93.5250015258789,90.8499984741211,92.9499969482422,92.9499969482422,690600,HUBS,1.0855299068171411,1.2420656346285712,1.360408833780317,1.049480051520865,0.036049855296276,0.2261721462215864,0.2890164578669165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-19,92.8499984741211,93.5,91.9000015258789,92.8000030517578,92.8000030517578,500500,HUBS,1.0856680677457329,1.179418031777414,1.3512930754532295,1.0585213557872055,0.0271467119585271,0.1748110634850301,0.2737183619860754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-20,93.4499969482422,93.4499969482422,89.9000015258789,90.3499984741211,90.3499984741211,595800,HUBS,1.07636969167028,1.1892639597444936,1.4178196819804845,1.0561912314345747,0.0201784602357053,0.1871365795010362,0.3373636260500183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-21,90.5,90.73699951171876,88.8550033569336,89.30000305175781,89.30000305175781,365500,HUBS,1.0991041228631502,1.212765950175698,1.4244120112125611,1.054691754118366,0.0444123687447841,0.1987695617672964,0.3460215695356532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-22,89.30000305175781,89.42500305175781,87.19999694824219,87.5,87.5,453700,HUBS,1.1622856794084824,1.2285714285714286,1.4714285714285715,1.0628648969920689,0.0994207824164137,0.2374335283661534,0.383285757069647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-26,86.80000305175781,88.5,86.55000305175781,87.9000015258789,87.9000015258789,302800,HUBS,1.1382252709324672,1.2411831237795898,1.4789533304129272,1.054562443450246,0.083662827482221,0.2397717597878979,0.3819970927899221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-27,88.25,90.8000030517578,87.75,88.9000015258789,88.9000015258789,308900,HUBS,1.0742407014717523,1.247469062119147,1.4746907070114306,1.0427572783556516,0.0314834231161007,0.2355213397099775,0.370409833919755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-28,89.0999984741211,89.8499984741211,88.3499984741211,89.0999984741211,89.0999984741211,158100,HUBS,1.0892256421300135,1.249719420662644,1.451178510281487,1.039387058829826,0.0498385833001875,0.2339754547046122,0.349265111703432,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-29,89.1500015258789,89.75,88.3550033569336,88.4000015258789,88.4000015258789,305600,HUBS,1.0899320906223608,1.227941189797152,1.444570076289629,1.0452598484191695,0.0446722422031913,0.2278964511564993,0.3427890829848594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-02,88.4000015258789,89.9000015258789,87.8499984741211,89.44999694824219,89.44999694824219,341200,HUBS,1.0614868662676695,1.2163220431937185,1.4795976592385616,1.0173995405954512,0.0440873256722182,0.2228134244650654,0.3790018492822344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-03,89.4000015258789,90.1999969482422,87.5999984741211,89.1500015258789,89.1500015258789,348800,HUBS,1.039259674033589,1.254066193361802,1.4800896768345997,0.9765980219270426,0.0626616521065465,0.2501174010379465,0.3846412159490855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-04,89.55000305175781,91.4499969482422,89.0999984741211,90.8000030517578,90.8000030517578,298300,HUBS,1.0429514731873009,1.231277525266487,1.4575991371726442,0.9849127815791188,0.0580386916081819,0.2329205889474948,0.3680042773894467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-05,92.1999969482422,92.1999969482422,90.0,90.5,90.5,219000,HUBS,1.058011049723757,1.239226536197557,1.4773480325772617,0.9789917900086822,0.0790192597150747,0.2395997171159017,0.3874586616888631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-08,90.5,91.19499969482422,88.3499984741211,90.5999984741211,90.5999984741211,319300,HUBS,0.9850993543393192,1.2268212295569485,1.4801325426271374,0.942840182406444,0.0422591719328752,0.2350967450826316,0.3927825369740829,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-09,91.0,91.4000015258789,88.94999694824219,90.4000015258789,90.4000015258789,254000,HUBS,1.0071902822445509,1.2345132366195064,1.469579688729148,0.9530778204901076,0.0541124617544431,0.2332889895720913,0.3802818703782697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-10,89.6500015258789,90.0999984741211,88.0999984741211,89.1500015258789,89.1500015258789,379500,HUBS,1.0846886740677355,1.2978126188215064,1.495793649143193,0.966664672858564,0.1180240012091715,0.2845380408252982,0.4100086096835438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-11,89.5,91.1999969482422,89.1500015258789,90.9000015258789,90.9000015258789,218900,HUBS,1.0671066927582442,1.2876787798340583,1.4735973014269654,0.9609362737659176,0.1061704189923266,0.2828050099859076,0.3985156952202444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-12,91.1500015258789,93.3000030517578,90.70500183105467,92.6500015258789,92.6500015258789,217700,HUBS,1.113329733697491,1.248785699328078,1.4279546775269498,0.9729510699723092,0.1403786637251817,0.254060475323723,0.3646896458815702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-16,93.6999969482422,94.3499984741211,92.75,93.25,93.25,486100,HUBS,1.1008043059075483,1.2182305466393684,1.450938370528234,0.9917823196316324,0.1090219862759157,0.221917539570374,0.3687300804094426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-17,94.3499984741211,94.75,93.3000030517578,94.1999969482422,94.1999969482422,265000,HUBS,1.1226115013369258,1.1661359026845588,1.4256900998154851,0.9854883712686996,0.1371231300682263,0.1782161053243027,0.3498617245271025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-18,93.9499969482422,97.4499969482422,93.6500015258789,96.3000030517578,96.3000030517578,412400,HUBS,1.130841101503902,1.1012461027105027,1.3276219566203575,0.981540936006692,0.1493001654972099,0.1214396994563772,0.2621040532916214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-19,96.3499984741211,99.4499969482422,96.3000030517578,99.0500030517578,99.0500030517578,358500,HUBS,1.1115597686209986,1.0630994427807752,1.2523977711231007,0.9694690060853024,0.142090762535696,0.0913874101046072,0.2065824077743647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-22,99.4000015258789,101.5500030517578,98.61399841308594,100.9000015258789,100.9000015258789,433600,HUBS,1.0971258203583851,1.0847373170769516,1.2299305906580371,0.962138874344328,0.1349869460140572,0.1115007171152119,0.1804863700694043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-23,101.25,101.6500015258789,99.8499984741211,100.75,100.75,212200,HUBS,1.1042183622828785,1.070471448874651,1.2764268595882444,0.9712482450100663,0.132970117272812,0.1015402640360552,0.2341721544514703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-24,100.9499969482422,101.5999984741211,97.1999969482422,97.25,97.25,350400,HUBS,1.1511567809587888,1.088946031114436,1.2627249671131908,0.9795485186833895,0.1716082622753992,0.1260345823033477,0.2091958590015958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-25,98.0,98.6999969482422,95.6999969482422,98.1500015258789,98.1500015258789,232500,HUBS,1.1416199827792557,1.072847696533083,1.2297503318572809,0.966216685842239,0.1754032969370167,0.1085214455618373,0.1738575398900159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-26,99.25,102.0,98.3499984741211,101.6999969482422,101.6999969482422,201000,HUBS,1.0919371325868776,1.0501475541450715,1.2335299971747984,0.9510576163473856,0.1408795162394919,0.0973667022910491,0.1806888164765365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-29,101.3499984741211,102.3000030517578,99.3000030517578,100.0500030517578,100.0500030517578,210900,HUBS,1.1209395112947826,1.0784607519707936,1.2783607958483896,0.9505813448789944,0.1703581664157881,0.1202373194982575,0.2141309648346605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
