Date,Open,High,Low,Close,Adj Close,Volume,ticker,PriceReturn_22days,PriceReturn_66days,PriceReturn_132days,PriceReturn_22days_mean,AdjRet22Day,AdjRet66Day,AdjRet132Day,Intangible Assets,Capital Surplus,Total Liab,Total Stockholder Equity,Other Current Liab,Total Assets,Common Stock,Retained Earnings,Other Liab,Good Will,Treasury Stock,Other Assets,Cash,Total Current Liabilities,Other Stockholder Equity,Property Plant Equipment,Total Current Assets,Long Term Investments,Net Tangible Assets,Short Term Investments,Net Receivables,Inventory,Accounts Payable,Deferred Long Term Liab,Investments,Change To Liabilities,Total Cashflows From Investing Activities,Total Cash From Financing Activities,Change To Operating Activities,Issuance Of Stock,Net Income,Change In Cash,Effect Of Exchange Rate,Total Cash From Operating Activities,Depreciation,Change To Inventory,Change To Account Receivables,Change To Netincome,Capital Expenditures
2017-12-01,60.810001373291016,61.20000076293945,58.150001525878906,59.45000076293945,59.45000076293945,931000,SGEN,0.9340622046537254,0.9619848257825534,1.1446594142716902,1.029880242563007,-0.0958180379092815,-0.1062554499087882,0.0354954836032994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-04,59.54999923706055,60.86000061035156,57.720001220703125,57.880001068115234,57.880001068115234,544900,SGEN,0.9504146044640788,1.0138216866326433,1.1314788641192073,1.036157586789428,-0.0857429823253491,-0.0567896113209154,0.0140681416640973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-05,57.900001525878906,58.290000915527344,55.93000030517578,56.04999923706055,56.04999923706055,839800,SGEN,0.9755575566363448,1.058340776133348,1.1616414183160326,1.0465343935592823,-0.0709768369229375,-0.0130688788918582,0.0366162092611688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-06,56.09000015258789,57.470001220703125,55.33000183105469,56.75,56.75,1033200,SGEN,0.9767400934832736,1.0324229101777602,1.158590308370044,1.048372731047773,-0.0716326375644994,-0.036716434408563,0.030607953288998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-07,56.95000076293945,57.790000915527344,56.04999923706055,57.27000045776367,57.27000045776367,577800,SGEN,0.9320761418097544,1.0071590683452931,1.148594347014355,1.0387885930282448,-0.1067124512184903,-0.0498597445634809,0.0339833442313481,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-08,57.560001373291016,59.41999816894531,57.52000045776367,59.2599983215332,59.2599983215332,687900,SGEN,0.8737765819423197,0.9736753695109894,1.1265609859454215,1.0447156071702373,-0.1709390252279176,-0.0833066677802951,0.0127351182411525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-11,55.0,57.150001525878906,53.02999877929688,55.27000045776367,55.27000045776367,3185600,SGEN,0.9473493789884102,1.008322762450928,1.2051745984922455,1.0484619827112251,-0.1011126037228149,-0.036300757383723,0.1007234070513263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-12,55.0099983215332,55.27000045776367,53.83000183105469,54.61000061035156,54.61000061035156,1499800,SGEN,0.9329793113622792,1.0045779160814112,1.2241347322279537,1.0415757419863072,-0.108596430624028,-0.0442092907671818,0.1166382602985187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-13,55.060001373291016,56.2599983215332,54.20000076293945,55.709999084472656,55.709999084472656,1320700,SGEN,0.9434572291698422,0.9714593398183872,1.1938611242010944,1.0495576207370112,-0.106100391567169,-0.0774164523370021,0.1033669126629939,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-14,55.869998931884766,55.9900016784668,51.400001525878906,51.81999969482422,51.81999969482422,1412300,SGEN,1.0314550574626506,1.026823608603519,1.2672712959414476,1.0539026313731312,-0.0224475739104805,-0.0039028841313561,0.1668191316297824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-15,51.95000076293945,53.06999969482422,51.060001373291016,52.54999923706055,52.54999923706055,2580100,SGEN,1.0176974370823568,0.969552835445282,1.233301588953914,1.0520989179928428,-0.034401480910486,-0.0311703621674892,0.1594670273823146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-18,52.56999969482422,53.0,51.470001220703125,52.40999984741211,52.40999984741211,1012300,SGEN,1.0740316939403085,1.02213317784372,1.239458104819671,1.049480051520865,0.0245516424194434,0.0062396894367351,0.1680657289062703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-19,52.22999954223633,52.84000015258789,51.68000030517578,52.56999969482422,52.56999969482422,768400,SGEN,1.0797032271453773,0.9739395293924712,1.2628875741877714,1.0585213557872055,0.0211818713581715,-0.0306674388999127,0.1853128607206173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-20,52.97999954223633,52.97999954223633,51.72999954223633,52.369998931884766,52.369998931884766,948700,SGEN,1.068550701275691,0.9868245438078692,1.2831773595345326,1.0561912314345747,0.0123594698411162,-0.0153028364355881,0.2027213036040664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-21,52.2400016784668,53.08000183105469,51.91999816894531,52.77000045776367,52.77000045776367,706000,SGEN,1.05343944798866,0.9918514250247176,1.291074410885181,1.054691754118366,-0.001252306129706,-0.0221449633836839,0.2126839692082731,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-22,52.77999877929688,53.459999084472656,52.47999954223633,53.43000030517578,53.43000030517578,811300,SGEN,1.0495976326173106,0.9533969368473764,1.282612734191925,1.0628648969920689,-0.013267264374758,-0.0377409633578988,0.1944699198330004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-26,53.540000915527344,53.970001220703125,52.75,53.59000015258789,53.59000015258789,633000,SGEN,1.0561671638918224,0.9380481491813564,1.300055942723876,1.054562443450246,0.0016047204415763,-0.0633632148103355,0.2030997051008709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-27,53.7599983215332,54.84000015258789,53.290000915527344,54.68000030517578,54.68000030517578,515800,SGEN,1.009692735485349,0.9705559509625832,1.2576809849899897,1.0427572783556516,-0.0330645428703024,-0.0413917714465863,0.1534001118983141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-28,54.93999862670898,55.15999984741211,54.34000015258789,55.040000915527344,55.040000915527344,482900,SGEN,0.9502179935884808,0.9424054881738148,1.2589026119725215,1.039387058829826,-0.0891690652413451,-0.0733384777842171,0.1569892133944666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-29,55.16999816894531,55.400001525878906,53.43999862670898,53.5,53.5,450800,SGEN,1.0495327388014748,0.9358878447630696,1.2979439708674063,1.0452598484191695,0.0042728903823052,-0.0641568938775829,0.1961629775626368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-02,53.63999938964844,56.5099983215332,53.630001068115234,56.130001068115234,56.130001068115234,948200,SGEN,0.9959023777327703,0.8943523927965088,1.2563690593465076,1.0173995405954512,-0.0214971628626808,-0.0991562259321442,0.1557732493901804,764000.0,1806159000.0,200380000.0,677569000.0,55437000.0,877949000.0,144000.0,-1192570000.0,33251000.0,,63836000.0,3010000.0,160945000.0,167129000.0,63836000.0,103756000.0,577061000.0,193358000.0,676805000.0,252226000.0,97474000.0,59978000.0,27373000.0,,200240000.0,-16878000.0,129861000.0,41311000.0,16774000.0,41311000.0,-125530000.0,52272000.0,198000.0,-118900000.0,24269000.0,8146000.0,-22846000.0,-2835000.0,-28722000.0
2018-01-03,56.29999923706055,57.130001068115234,55.54999923706055,56.61000061035156,56.61000061035156,540900,SGEN,0.9409998212934634,0.9130895260449278,1.244479706565484,0.9765980219270426,-0.0355982006335792,-0.0908592662789277,0.1490312456799698,764000.0,1806159000.0,200380000.0,677569000.0,55437000.0,877949000.0,144000.0,-1192570000.0,33251000.0,,63836000.0,3010000.0,160945000.0,167129000.0,63836000.0,103756000.0,577061000.0,193358000.0,676805000.0,252226000.0,97474000.0,59978000.0,27373000.0,,200240000.0,-16878000.0,129861000.0,41311000.0,16774000.0,41311000.0,-125530000.0,52272000.0,198000.0,-118900000.0,24269000.0,8146000.0,-22846000.0,-2835000.0,-28722000.0
2018-01-04,56.7400016784668,56.880001068115234,55.040000915527344,55.52999877929688,55.52999877929688,577500,SGEN,0.9767693655827878,0.9301279067403015,1.242391488931401,0.9849127815791188,-0.008143415996331,-0.0682290295786905,0.1527966291482034,764000.0,1806159000.0,200380000.0,677569000.0,55437000.0,877949000.0,144000.0,-1192570000.0,33251000.0,,63836000.0,3010000.0,160945000.0,167129000.0,63836000.0,103756000.0,577061000.0,193358000.0,676805000.0,252226000.0,97474000.0,59978000.0,27373000.0,,200240000.0,-16878000.0,129861000.0,41311000.0,16774000.0,41311000.0,-125530000.0,52272000.0,198000.0,-118900000.0,24269000.0,8146000.0,-22846000.0,-2835000.0,-28722000.0
2018-01-05,55.97999954223633,55.97999954223633,54.869998931884766,55.0099983215332,55.0099983215332,500400,SGEN,0.9434648811025884,0.9385566741220042,1.235048255124409,0.9789917900086822,-0.0355269089060937,-0.061070144959651,0.1451588842360105,764000.0,1806159000.0,200380000.0,677569000.0,55437000.0,877949000.0,144000.0,-1192570000.0,33251000.0,,63836000.0,3010000.0,160945000.0,167129000.0,63836000.0,103756000.0,577061000.0,193358000.0,676805000.0,252226000.0,97474000.0,59978000.0,27373000.0,,200240000.0,-16878000.0,129861000.0,41311000.0,16774000.0,41311000.0,-125530000.0,52272000.0,198000.0,-118900000.0,24269000.0,8146000.0,-22846000.0,-2835000.0,-28722000.0
2018-01-08,55.119998931884766,55.22999954223633,54.29999923706055,54.68000030517578,54.68000030517578,810400,SGEN,0.9242867709118032,0.918800318179795,1.2441477395686378,0.942840182406444,-0.0185534114946407,-0.0729241662945218,0.1567977339155832,764000.0,1806159000.0,200380000.0,677569000.0,55437000.0,877949000.0,144000.0,-1192570000.0,33251000.0,,63836000.0,3010000.0,160945000.0,167129000.0,63836000.0,103756000.0,577061000.0,193358000.0,676805000.0,252226000.0,97474000.0,59978000.0,27373000.0,,200240000.0,-16878000.0,129861000.0,41311000.0,16774000.0,41311000.0,-125530000.0,52272000.0,198000.0,-118900000.0,24269000.0,8146000.0,-22846000.0,-2835000.0,-28722000.0
2018-01-09,54.86000061035156,55.56999969482422,54.68999862670898,55.43000030517578,55.43000030517578,559900,SGEN,0.9045642993613084,0.9078116438351452,1.272235184102671,0.9530778204901076,-0.0485135211287992,-0.0934126032122698,0.1829373657517927,764000.0,1806159000.0,200380000.0,677569000.0,55437000.0,877949000.0,144000.0,-1192570000.0,33251000.0,,63836000.0,3010000.0,160945000.0,167129000.0,63836000.0,103756000.0,577061000.0,193358000.0,676805000.0,252226000.0,97474000.0,59978000.0,27373000.0,,200240000.0,-16878000.0,129861000.0,41311000.0,16774000.0,41311000.0,-125530000.0,52272000.0,198000.0,-118900000.0,24269000.0,8146000.0,-22846000.0,-2835000.0,-28722000.0
2018-01-10,55.02000045776367,55.209999084472656,53.06999969482422,53.380001068115234,53.380001068115234,1423300,SGEN,0.979955045458713,0.9689022140465324,1.3162233182906011,0.966664672858564,0.013290372600149,-0.0443723639496758,0.230438278830952,764000.0,1806159000.0,200380000.0,677569000.0,55437000.0,877949000.0,144000.0,-1192570000.0,33251000.0,,63836000.0,3010000.0,160945000.0,167129000.0,63836000.0,103756000.0,577061000.0,193358000.0,676805000.0,252226000.0,97474000.0,59978000.0,27373000.0,,200240000.0,-16878000.0,129861000.0,41311000.0,16774000.0,41311000.0,-125530000.0,52272000.0,198000.0,-118900000.0,24269000.0,8146000.0,-22846000.0,-2835000.0,-28722000.0
2018-01-11,53.40999984741211,53.40999984741211,50.7599983215332,51.77999877929688,51.77999877929688,1432400,SGEN,1.0071456692797367,0.9808806897043542,1.343182786623894,0.9609362737659176,0.046209395513819,-0.0239930801437965,0.2681011804171729,764000.0,1806159000.0,200380000.0,677569000.0,55437000.0,877949000.0,144000.0,-1192570000.0,33251000.0,,63836000.0,3010000.0,160945000.0,167129000.0,63836000.0,103756000.0,577061000.0,193358000.0,676805000.0,252226000.0,97474000.0,59978000.0,27373000.0,,200240000.0,-16878000.0,129861000.0,41311000.0,16774000.0,41311000.0,-125530000.0,52272000.0,198000.0,-118900000.0,24269000.0,8146000.0,-22846000.0,-2835000.0,-28722000.0
