Date,Open,High,Low,Close,Adj Close,Volume,ticker,PriceReturn_22days,PriceReturn_66days,PriceReturn_132days,PriceReturn_22days_mean,AdjRet22Day,AdjRet66Day,AdjRet132Day,Intangible Assets,Capital Surplus,Total Liab,Total Stockholder Equity,Deferred Long Term Liab,Other Current Liab,Total Assets,Common Stock,Other Current Assets,Retained Earnings,Other Liab,Good Will,Treasury Stock,Other Assets,Cash,Total Current Liabilities,Deferred Long Term Asset Charges,Short Long Term Debt,Other Stockholder Equity,Property Plant Equipment,Total Current Assets,Long Term Investments,Net Tangible Assets,Short Term Investments,Net Receivables,Long Term Debt,Inventory,Accounts Payable,Change To Liabilities,Total Cashflows From Investing Activities,Net Borrowings,Total Cash From Financing Activities,Change To Operating Activities,Issuance Of Stock,Net Income,Change In Cash,Repurchase Of Stock,Effect Of Exchange Rate,Total Cash From Operating Activities,Depreciation,Other Cashflows From Investing Activities,Dividends Paid,Change To Account Receivables,Other Cashflows From Financing Activities,Change To Netincome,Capital Expenditures
2019-08-28,128.75,129.1300048828125,126.95999908447266,128.5800018310547,123.74325561523438,561200,BR,0.971934937169822,0.9545943974317966,0.7181189222009663,1.0376918441745164,-0.0657569070046943,-0.1366308156086019,-0.2067857199354603,556200000.0,1109300000.0,2753200000.0,1127500000.0,379200000.0,296600000.0,3880700000.0,1600000.0,83600000.0,2087700000.0,480200000.0,1500000000.0,-2071100000.0,492700000.0,273200000.0,802600000.0,5500000.0,,-71300000.0,189000000.0,1042400000.0,100400000.0,-928700000.0,500000.0,664000000.0,1470400000.0,21100000.0,133700000.0,4200000.0,-433500000.0,415700000.0,-173100000.0,-111800000.0,31100000.0,482100000.0,9200000.0,-397800000.0,-1100000.0,617000000.0,260000000.0,-6200000.0,-211200000.0,-34900000.0,-10900000.0,17400000.0,-50600000.0
2019-08-29,130.05999755859375,131.0399932861328,129.4600067138672,130.3300018310547,125.42742156982422,428800,BR,0.9625063784886432,0.9359969265249812,0.770173983333235,1.0061255072758946,-0.0436191287872513,-0.131741627106247,-0.1807926149577012,556200000.0,1109300000.0,2753200000.0,1127500000.0,379200000.0,296600000.0,3880700000.0,1600000.0,83600000.0,2087700000.0,480200000.0,1500000000.0,-2071100000.0,492700000.0,273200000.0,802600000.0,5500000.0,,-71300000.0,189000000.0,1042400000.0,100400000.0,-928700000.0,500000.0,664000000.0,1470400000.0,21100000.0,133700000.0,4200000.0,-433500000.0,415700000.0,-173100000.0,-111800000.0,31100000.0,482100000.0,9200000.0,-397800000.0,-1100000.0,617000000.0,260000000.0,-6200000.0,-211200000.0,-34900000.0,-10900000.0,17400000.0,-50600000.0
2019-08-30,131.27000427246094,131.42999267578125,129.0800018310547,129.44000244140625,124.57093048095705,465200,BR,0.9437514427115878,0.9447602766845986,0.7612834362286416,0.9877970758764808,-0.0440456331648929,-0.1275023347877115,-0.1315990861564014,556200000.0,1109300000.0,2753200000.0,1127500000.0,379200000.0,296600000.0,3880700000.0,1600000.0,83600000.0,2087700000.0,480200000.0,1500000000.0,-2071100000.0,492700000.0,273200000.0,802600000.0,5500000.0,,-71300000.0,189000000.0,1042400000.0,100400000.0,-928700000.0,500000.0,664000000.0,1470400000.0,21100000.0,133700000.0,4200000.0,-433500000.0,415700000.0,-173100000.0,-111800000.0,31100000.0,482100000.0,9200000.0,-397800000.0,-1100000.0,617000000.0,260000000.0,-6200000.0,-211200000.0,-34900000.0,-10900000.0,17400000.0,-50600000.0
2019-09-03,128.5500030517578,129.5500030517578,127.8499984741211,128.35000610351562,123.52191162109376,426700,BR,0.9520794101936818,0.953566229679763,0.7565245384510098,1.006579794190457,-0.0545003839967752,-0.13230076174955,-0.0531715941528475,556200000.0,1109300000.0,2753200000.0,1127500000.0,379200000.0,296600000.0,3880700000.0,1600000.0,83600000.0,2087700000.0,480200000.0,1500000000.0,-2071100000.0,492700000.0,273200000.0,802600000.0,5500000.0,,-71300000.0,189000000.0,1042400000.0,100400000.0,-928700000.0,500000.0,664000000.0,1470400000.0,21100000.0,133700000.0,4200000.0,-433500000.0,415700000.0,-173100000.0,-111800000.0,31100000.0,482100000.0,9200000.0,-397800000.0,-1100000.0,617000000.0,260000000.0,-6200000.0,-211200000.0,-34900000.0,-10900000.0,17400000.0,-50600000.0
2019-09-04,129.89999389648438,129.97000122070312,128.55999755859375,129.77999877929688,124.89811706542967,398400,BR,0.9518814956966268,0.9519588903211272,0.8104922065995441,1.0063518641843596,-0.0544703684877327,-0.1301081277381363,-0.0520571338255707,556200000.0,1109300000.0,2753200000.0,1127500000.0,379200000.0,296600000.0,3880700000.0,1600000.0,83600000.0,2087700000.0,480200000.0,1500000000.0,-2071100000.0,492700000.0,273200000.0,802600000.0,5500000.0,,-71300000.0,189000000.0,1042400000.0,100400000.0,-928700000.0,500000.0,664000000.0,1470400000.0,21100000.0,133700000.0,4200000.0,-433500000.0,415700000.0,-173100000.0,-111800000.0,31100000.0,482100000.0,9200000.0,-397800000.0,-1100000.0,617000000.0,260000000.0,-6200000.0,-211200000.0,-34900000.0,-10900000.0,17400000.0,-50600000.0
2019-09-05,130.0,131.9600067138672,129.69000244140625,131.50999450683594,126.56305694580078,326000,BR,0.9301185800867848,0.9255364122686336,0.76858675089019,0.9877692663138892,-0.0576506862271042,-0.1361854898141041,0.0289162855024822,556200000.0,1109300000.0,2753200000.0,1127500000.0,379200000.0,296600000.0,3880700000.0,1600000.0,83600000.0,2087700000.0,480200000.0,1500000000.0,-2071100000.0,492700000.0,273200000.0,802600000.0,5500000.0,,-71300000.0,189000000.0,1042400000.0,100400000.0,-928700000.0,500000.0,664000000.0,1470400000.0,21100000.0,133700000.0,4200000.0,-433500000.0,415700000.0,-173100000.0,-111800000.0,31100000.0,482100000.0,9200000.0,-397800000.0,-1100000.0,617000000.0,260000000.0,-6200000.0,-211200000.0,-34900000.0,-10900000.0,17400000.0,-50600000.0
2019-09-06,132.11000061035156,132.11000061035156,130.16000366210938,130.2899932861328,125.3889389038086,414800,BR,0.92171495929505,0.9358217007761312,0.8161963577805604,0.9690296845701092,-0.0473147252750592,-0.1241650551227678,0.0395858600295383,556200000.0,1109300000.0,2753200000.0,1127500000.0,379200000.0,296600000.0,3880700000.0,1600000.0,83600000.0,2087700000.0,480200000.0,1500000000.0,-2071100000.0,492700000.0,273200000.0,802600000.0,5500000.0,,-71300000.0,189000000.0,1042400000.0,100400000.0,-928700000.0,500000.0,664000000.0,1470400000.0,21100000.0,133700000.0,4200000.0,-433500000.0,415700000.0,-173100000.0,-111800000.0,31100000.0,482100000.0,9200000.0,-397800000.0,-1100000.0,617000000.0,260000000.0,-6200000.0,-211200000.0,-34900000.0,-10900000.0,17400000.0,-50600000.0
2019-09-09,131.0500030517578,131.0500030517578,128.47000122070312,129.1699981689453,124.3110809326172,381800,BR,0.9395815634777166,0.9285404876068064,0.7924850350153696,0.974601100586469,-0.0350195371087523,-0.1299349882407021,0.0765864783559078,556200000.0,1109300000.0,2753200000.0,1127500000.0,379200000.0,296600000.0,3880700000.0,1600000.0,83600000.0,2087700000.0,480200000.0,1500000000.0,-2071100000.0,492700000.0,273200000.0,802600000.0,5500000.0,,-71300000.0,189000000.0,1042400000.0,100400000.0,-928700000.0,500000.0,664000000.0,1470400000.0,21100000.0,133700000.0,4200000.0,-433500000.0,415700000.0,-173100000.0,-111800000.0,31100000.0,482100000.0,9200000.0,-397800000.0,-1100000.0,617000000.0,260000000.0,-6200000.0,-211200000.0,-34900000.0,-10900000.0,17400000.0,-50600000.0
2019-09-10,128.3800048828125,128.3800048828125,123.91999816894533,125.0,120.29794311523438,582600,BR,0.9845851884981012,0.9649243529110032,0.7583756075397718,0.9761899030612584,0.0083952854368426,-0.0974994066862626,0.0263983815337276,556200000.0,1109300000.0,2753200000.0,1127500000.0,379200000.0,296600000.0,3880700000.0,1600000.0,83600000.0,2087700000.0,480200000.0,1500000000.0,-2071100000.0,492700000.0,273200000.0,802600000.0,5500000.0,,-71300000.0,189000000.0,1042400000.0,100400000.0,-928700000.0,500000.0,664000000.0,1470400000.0,21100000.0,133700000.0,4200000.0,-433500000.0,415700000.0,-173100000.0,-111800000.0,31100000.0,482100000.0,9200000.0,-397800000.0,-1100000.0,617000000.0,260000000.0,-6200000.0,-211200000.0,-34900000.0,-10900000.0,17400000.0,-50600000.0
2019-09-11,124.9800033569336,125.3499984741211,123.86000061035156,124.6500015258789,119.96109771728516,518400,BR,1.0018531449118235,0.9690099068651268,0.7387739822728226,0.9814555571814548,0.0203975877303687,-0.0806652600439044,0.0420524577145812,556200000.0,1109300000.0,2753200000.0,1127500000.0,379200000.0,296600000.0,3880700000.0,1600000.0,83600000.0,2087700000.0,480200000.0,1500000000.0,-2071100000.0,492700000.0,273200000.0,802600000.0,5500000.0,,-71300000.0,189000000.0,1042400000.0,100400000.0,-928700000.0,500000.0,664000000.0,1470400000.0,21100000.0,133700000.0,4200000.0,-433500000.0,415700000.0,-173100000.0,-111800000.0,31100000.0,482100000.0,9200000.0,-397800000.0,-1100000.0,617000000.0,260000000.0,-6200000.0,-211200000.0,-34900000.0,-10900000.0,17400000.0,-50600000.0
2019-09-12,125.0999984741211,126.2300033569336,124.1500015258789,124.3000030517578,120.1447525024414,372300,BR,0.9943684163434804,0.9769032932165655,0.6847411096526185,0.9786821553106512,0.0156862610328293,-0.0794576774621453,0.0074089917159955,556200000.0,1109300000.0,2753200000.0,1127500000.0,379200000.0,296600000.0,3880700000.0,1600000.0,83600000.0,2087700000.0,480200000.0,1500000000.0,-2071100000.0,492700000.0,273200000.0,802600000.0,5500000.0,,-71300000.0,189000000.0,1042400000.0,100400000.0,-928700000.0,500000.0,664000000.0,1470400000.0,21100000.0,133700000.0,4200000.0,-433500000.0,415700000.0,-173100000.0,-111800000.0,31100000.0,482100000.0,9200000.0,-397800000.0,-1100000.0,617000000.0,260000000.0,-6200000.0,-211200000.0,-34900000.0,-10900000.0,17400000.0,-50600000.0
2019-09-13,124.72000122070312,124.8000030517578,123.4499969482422,124.0199966430664,119.87409973144533,358700,BR,1.0098371717458183,0.9919877231220854,0.7723783994259724,0.987396678943335,0.0224404928024832,-0.0655451548589599,0.0224657229690411,556200000.0,1109300000.0,2753200000.0,1127500000.0,379200000.0,296600000.0,3880700000.0,1600000.0,83600000.0,2087700000.0,480200000.0,1500000000.0,-2071100000.0,492700000.0,273200000.0,802600000.0,5500000.0,,-71300000.0,189000000.0,1042400000.0,100400000.0,-928700000.0,500000.0,664000000.0,1470400000.0,21100000.0,133700000.0,4200000.0,-433500000.0,415700000.0,-173100000.0,-111800000.0,31100000.0,482100000.0,9200000.0,-397800000.0,-1100000.0,617000000.0,260000000.0,-6200000.0,-211200000.0,-34900000.0,-10900000.0,17400000.0,-50600000.0
2019-09-16,123.4000015258789,125.41999816894533,123.16999816894533,124.86000061035156,120.68601989746094,309100,BR,1.002963481247785,0.9952902786714188,0.7599819781297386,0.9826616262133095,0.0203018550344753,-0.062084881564586,-0.0094228495352449,556200000.0,1109300000.0,2753200000.0,1127500000.0,379200000.0,296600000.0,3880700000.0,1600000.0,83600000.0,2087700000.0,480200000.0,1500000000.0,-2071100000.0,492700000.0,273200000.0,802600000.0,5500000.0,,-71300000.0,189000000.0,1042400000.0,100400000.0,-928700000.0,500000.0,664000000.0,1470400000.0,21100000.0,133700000.0,4200000.0,-433500000.0,415700000.0,-173100000.0,-111800000.0,31100000.0,482100000.0,9200000.0,-397800000.0,-1100000.0,617000000.0,260000000.0,-6200000.0,-211200000.0,-34900000.0,-10900000.0,17400000.0,-50600000.0
2019-09-17,125.16000366210938,127.3000030517578,125.16000366210938,127.18000030517578,122.92847442626952,454900,BR,0.98584674824442,0.9678928403391136,0.7698664159790167,0.9869791412258752,-0.0011323929814551,-0.0928611881725494,-0.0423409243301809,556200000.0,1109300000.0,2753200000.0,1127500000.0,379200000.0,296600000.0,3880700000.0,1600000.0,83600000.0,2087700000.0,480200000.0,1500000000.0,-2071100000.0,492700000.0,273200000.0,802600000.0,5500000.0,,-71300000.0,189000000.0,1042400000.0,100400000.0,-928700000.0,500000.0,664000000.0,1470400000.0,21100000.0,133700000.0,4200000.0,-433500000.0,415700000.0,-173100000.0,-111800000.0,31100000.0,482100000.0,9200000.0,-397800000.0,-1100000.0,617000000.0,260000000.0,-6200000.0,-211200000.0,-34900000.0,-10900000.0,17400000.0,-50600000.0
2019-09-18,127.5199966430664,128.27000427246094,124.44000244140624,126.33999633789062,122.11653900146484,489000,BR,0.9734052585961354,0.9828359373159876,0.7321304388544363,0.9867204398181848,-0.0133151812220494,-0.0863611951769163,-0.0563517855961341,556200000.0,1109300000.0,2753200000.0,1127500000.0,379200000.0,296600000.0,3880700000.0,1600000.0,83600000.0,2087700000.0,480200000.0,1500000000.0,-2071100000.0,492700000.0,273200000.0,802600000.0,5500000.0,,-71300000.0,189000000.0,1042400000.0,100400000.0,-928700000.0,500000.0,664000000.0,1470400000.0,21100000.0,133700000.0,4200000.0,-433500000.0,415700000.0,-173100000.0,-111800000.0,31100000.0,482100000.0,9200000.0,-397800000.0,-1100000.0,617000000.0,260000000.0,-6200000.0,-211200000.0,-34900000.0,-10900000.0,17400000.0,-50600000.0
2019-09-19,128.33999633789062,128.33999633789062,126.1999969482422,126.87000274658205,122.62883758544922,375100,BR,0.9746196885288668,0.9727916152638364,0.7718273024169974,0.995011450677082,-0.0203917621482151,-0.0982987210370677,-0.0358283367106706,556200000.0,1109300000.0,2753200000.0,1127500000.0,379200000.0,296600000.0,3880700000.0,1600000.0,83600000.0,2087700000.0,480200000.0,1500000000.0,-2071100000.0,492700000.0,273200000.0,802600000.0,5500000.0,,-71300000.0,189000000.0,1042400000.0,100400000.0,-928700000.0,500000.0,664000000.0,1470400000.0,21100000.0,133700000.0,4200000.0,-433500000.0,415700000.0,-173100000.0,-111800000.0,31100000.0,482100000.0,9200000.0,-397800000.0,-1100000.0,617000000.0,260000000.0,-6200000.0,-211200000.0,-34900000.0,-10900000.0,17400000.0,-50600000.0
2019-09-20,127.04000091552734,128.3300018310547,126.1999969482422,126.70999908447266,122.4741668701172,1037600,BR,0.960224280496014,0.9756056431802436,0.7559811807610994,0.9960398818346244,-0.0358156013386102,-0.0999923318813023,-0.0413174189521167,556200000.0,1109300000.0,2753200000.0,1127500000.0,379200000.0,296600000.0,3880700000.0,1600000.0,83600000.0,2087700000.0,480200000.0,1500000000.0,-2071100000.0,492700000.0,273200000.0,802600000.0,5500000.0,,-71300000.0,189000000.0,1042400000.0,100400000.0,-928700000.0,500000.0,664000000.0,1470400000.0,21100000.0,133700000.0,4200000.0,-433500000.0,415700000.0,-173100000.0,-111800000.0,31100000.0,482100000.0,9200000.0,-397800000.0,-1100000.0,617000000.0,260000000.0,-6200000.0,-211200000.0,-34900000.0,-10900000.0,17400000.0,-50600000.0
2019-09-23,126.19000244140624,126.54000091552734,124.29000091552734,125.43000030517578,121.23698425292967,476500,BR,0.9814237494032704,0.9820375646900524,0.7354286204057777,0.9976146190139424,-0.0161908696106721,-0.0951193356613183,-0.0194721321908085,556200000.0,1109300000.0,2753200000.0,1127500000.0,379200000.0,296600000.0,3880700000.0,1600000.0,83600000.0,2087700000.0,480200000.0,1500000000.0,-2071100000.0,492700000.0,273200000.0,802600000.0,5500000.0,,-71300000.0,189000000.0,1042400000.0,100400000.0,-928700000.0,500000.0,664000000.0,1470400000.0,21100000.0,133700000.0,4200000.0,-433500000.0,415700000.0,-173100000.0,-111800000.0,31100000.0,482100000.0,9200000.0,-397800000.0,-1100000.0,617000000.0,260000000.0,-6200000.0,-211200000.0,-34900000.0,-10900000.0,17400000.0,-50600000.0
2019-09-24,126.5199966430664,128.27999877929688,124.97000122070312,125.45999908447266,121.2659683227539,644200,BR,0.9945799739319828,0.9865268478744286,0.741532848979334,1.0119348901247942,-0.0173549161928113,-0.1017965691977681,-0.0306985152746924,556200000.0,1109300000.0,2753200000.0,1127500000.0,379200000.0,296600000.0,3880700000.0,1600000.0,83600000.0,2087700000.0,480200000.0,1500000000.0,-2071100000.0,492700000.0,273200000.0,802600000.0,5500000.0,,-71300000.0,189000000.0,1042400000.0,100400000.0,-928700000.0,500000.0,664000000.0,1470400000.0,21100000.0,133700000.0,4200000.0,-433500000.0,415700000.0,-173100000.0,-111800000.0,31100000.0,482100000.0,9200000.0,-397800000.0,-1100000.0,617000000.0,260000000.0,-6200000.0,-211200000.0,-34900000.0,-10900000.0,17400000.0,-50600000.0
2019-09-25,125.12999725341795,126.88999938964844,124.2699966430664,126.62000274658205,122.38719940185548,258500,BR,0.975754252943998,0.9741570242498612,0.7370529690581356,1.0097773436008184,-0.0340230906568204,-0.1022359834563551,-0.0141362833270861,556200000.0,1109300000.0,2753200000.0,1127500000.0,379200000.0,296600000.0,3880700000.0,1600000.0,83600000.0,2087700000.0,480200000.0,1500000000.0,-2071100000.0,492700000.0,273200000.0,802600000.0,5500000.0,,-71300000.0,189000000.0,1042400000.0,100400000.0,-928700000.0,500000.0,664000000.0,1470400000.0,21100000.0,133700000.0,4200000.0,-433500000.0,415700000.0,-173100000.0,-111800000.0,31100000.0,482100000.0,9200000.0,-397800000.0,-1100000.0,617000000.0,260000000.0,-6200000.0,-211200000.0,-34900000.0,-10900000.0,17400000.0,-50600000.0
2019-09-26,126.81999969482422,127.58000183105467,125.58000183105467,126.6500015258789,122.41618347167967,364800,BR,0.9849980062739736,0.979875146257473,0.7864875234133489,1.0188342190622592,-0.0338362127882856,-0.1058711685678012,-0.0287861143336707,556200000.0,1109300000.0,2753200000.0,1127500000.0,379200000.0,296600000.0,3880700000.0,1600000.0,83600000.0,2087700000.0,480200000.0,1500000000.0,-2071100000.0,492700000.0,273200000.0,802600000.0,5500000.0,,-71300000.0,189000000.0,1042400000.0,100400000.0,-928700000.0,500000.0,664000000.0,1470400000.0,21100000.0,133700000.0,4200000.0,-433500000.0,415700000.0,-173100000.0,-111800000.0,31100000.0,482100000.0,9200000.0,-397800000.0,-1100000.0,617000000.0,260000000.0,-6200000.0,-211200000.0,-34900000.0,-10900000.0,17400000.0,-50600000.0
2019-09-27,127.27999877929688,127.27999877929688,122.75,123.87999725341795,119.73877716064452,434800,BR,1.0058122001597896,1.0037315218338057,0.821604915026703,1.0279220586600373,-0.0221098585002477,-0.0942625839630042,-0.0053162884383358,556200000.0,1109300000.0,2753200000.0,1127500000.0,379200000.0,296600000.0,3880700000.0,1600000.0,83600000.0,2087700000.0,480200000.0,1500000000.0,-2071100000.0,492700000.0,273200000.0,802600000.0,5500000.0,,-71300000.0,189000000.0,1042400000.0,100400000.0,-928700000.0,500000.0,664000000.0,1470400000.0,21100000.0,133700000.0,4200000.0,-433500000.0,415700000.0,-173100000.0,-111800000.0,31100000.0,482100000.0,9200000.0,-397800000.0,-1100000.0,617000000.0,260000000.0,-6200000.0,-211200000.0,-34900000.0,-10900000.0,17400000.0,-50600000.0
2019-09-30,123.94000244140624,125.3499984741211,123.94000244140624,124.43000030517578,120.27039337158205,556300,BR,1.0034557675769364,1.0001021309139428,0.8288514883931387,1.0229391089257944,-0.0194833413488579,-0.086362354136956,-0.030555739853681,556200000.0,1109300000.0,2753200000.0,1127500000.0,379200000.0,296600000.0,3880700000.0,1600000.0,83600000.0,2087700000.0,480200000.0,1500000000.0,-2071100000.0,492700000.0,273200000.0,802600000.0,5500000.0,,-71300000.0,189000000.0,1042400000.0,100400000.0,-928700000.0,500000.0,664000000.0,1470400000.0,21100000.0,133700000.0,4200000.0,-433500000.0,415700000.0,-173100000.0,-111800000.0,31100000.0,482100000.0,9200000.0,-397800000.0,-1100000.0,617000000.0,260000000.0,-6200000.0,-211200000.0,-34900000.0,-10900000.0,17400000.0,-50600000.0
2019-10-01,125.0500030517578,126.70999908447266,124.5,124.9000015258789,120.72469329833984,446200,BR,1.0025619916344084,1.0053466250183982,0.8565458475481,1.0331074467465924,-0.0305454551121839,-0.1012501136182626,-0.040287208519509,556200000.0,1109300000.0,2753200000.0,1127500000.0,379200000.0,296600000.0,3880700000.0,1600000.0,83600000.0,2087700000.0,480200000.0,1500000000.0,-2071100000.0,492700000.0,273200000.0,802600000.0,5500000.0,,-71300000.0,189000000.0,1042400000.0,100400000.0,-928700000.0,500000.0,664000000.0,1470400000.0,21100000.0,133700000.0,4200000.0,-433500000.0,415700000.0,-173100000.0,-111800000.0,31100000.0,482100000.0,9200000.0,-397800000.0,-1100000.0,617000000.0,260000000.0,-6200000.0,-211200000.0,-34900000.0,-10900000.0,17400000.0,-50600000.0
2019-10-02,123.9000015258789,124.05999755859376,121.48999786376952,121.62999725341795,117.56399536132812,741600,BR,1.034366541660296,1.0287413198793356,0.8520015253078845,1.0645124703401363,-0.0301459286798404,-0.0950656055829648,-0.0409163047624707,556200000.0,1109300000.0,2753200000.0,1127500000.0,379200000.0,296600000.0,3880700000.0,1600000.0,83600000.0,2087700000.0,480200000.0,1500000000.0,-2071100000.0,492700000.0,273200000.0,802600000.0,5500000.0,,-71300000.0,189000000.0,1042400000.0,100400000.0,-928700000.0,500000.0,664000000.0,1470400000.0,21100000.0,133700000.0,4200000.0,-433500000.0,415700000.0,-173100000.0,-111800000.0,31100000.0,482100000.0,9200000.0,-397800000.0,-1100000.0,617000000.0,260000000.0,-6200000.0,-211200000.0,-34900000.0,-10900000.0,17400000.0,-50600000.0
2019-10-03,121.33000183105467,122.3000030517578,119.26000213623048,121.66999816894533,117.60266876220705,809300,BR,1.014794072328522,1.0350080706912237,0.8879188878826879,1.0604946631589245,-0.0457005908304022,-0.0825706770399854,-0.020976490723227,556200000.0,1109300000.0,2753200000.0,1127500000.0,379200000.0,296600000.0,3880700000.0,1600000.0,83600000.0,2087700000.0,480200000.0,1500000000.0,-2071100000.0,492700000.0,273200000.0,802600000.0,5500000.0,,-71300000.0,189000000.0,1042400000.0,100400000.0,-928700000.0,500000.0,664000000.0,1470400000.0,21100000.0,133700000.0,4200000.0,-433500000.0,415700000.0,-173100000.0,-111800000.0,31100000.0,482100000.0,9200000.0,-397800000.0,-1100000.0,617000000.0,260000000.0,-6200000.0,-211200000.0,-34900000.0,-10900000.0,17400000.0,-50600000.0
2019-10-04,122.51000213623048,123.45999908447266,121.91999816894533,123.0,118.8882064819336,735500,BR,1.0032519589563311,1.046194181255561,0.8751971630468369,1.0487397601702302,-0.045487801213899,-0.0632193947792332,0.0044638878551889,556200000.0,1109300000.0,2753200000.0,1127500000.0,379200000.0,296600000.0,3880700000.0,1600000.0,83600000.0,2087700000.0,480200000.0,1500000000.0,-2071100000.0,492700000.0,273200000.0,802600000.0,5500000.0,,-71300000.0,189000000.0,1042400000.0,100400000.0,-928700000.0,500000.0,664000000.0,1470400000.0,21100000.0,133700000.0,4200000.0,-433500000.0,415700000.0,-173100000.0,-111800000.0,31100000.0,482100000.0,9200000.0,-397800000.0,-1100000.0,617000000.0,260000000.0,-6200000.0,-211200000.0,-34900000.0,-10900000.0,17400000.0,-50600000.0
2019-10-07,122.4800033569336,122.66000366210938,121.2699966430664,121.79000091552734,117.7186508178711,976700,BR,0.9593562226001822,1.0523816563455002,0.8878735113290872,1.0501054432696155,-0.0907492206694333,-0.0577188834753985,0.0149542463126716,556200000.0,1109300000.0,2753200000.0,1127500000.0,379200000.0,296600000.0,3880700000.0,1600000.0,83600000.0,2087700000.0,480200000.0,1500000000.0,-2071100000.0,492700000.0,273200000.0,802600000.0,5500000.0,,-71300000.0,189000000.0,1042400000.0,100400000.0,-928700000.0,500000.0,664000000.0,1470400000.0,21100000.0,133700000.0,4200000.0,-433500000.0,415700000.0,-173100000.0,-111800000.0,31100000.0,482100000.0,9200000.0,-397800000.0,-1100000.0,617000000.0,260000000.0,-6200000.0,-211200000.0,-34900000.0,-10900000.0,17400000.0,-50600000.0
2019-10-08,120.97000122070312,121.43000030517578,118.98999786376952,119.56999969482422,115.57286071777344,1481700,BR,1.0076107218428705,1.079482037864678,0.9287730439045372,1.0730029298493442,-0.0653922080064737,-0.0616689279594759,0.0057939437924675,556200000.0,1109300000.0,2753200000.0,1127500000.0,379200000.0,296600000.0,3880700000.0,1600000.0,83600000.0,2087700000.0,480200000.0,1500000000.0,-2071100000.0,492700000.0,273200000.0,802600000.0,5500000.0,,-71300000.0,189000000.0,1042400000.0,100400000.0,-928700000.0,500000.0,664000000.0,1470400000.0,21100000.0,133700000.0,4200000.0,-433500000.0,415700000.0,-173100000.0,-111800000.0,31100000.0,482100000.0,9200000.0,-397800000.0,-1100000.0,617000000.0,260000000.0,-6200000.0,-211200000.0,-34900000.0,-10900000.0,17400000.0,-50600000.0
2019-10-09,120.61000061035156,121.3000030517578,119.8499984741211,120.83999633789062,116.80039978027344,1438700,BR,0.989573174722596,1.0648948982648545,0.9177579559354332,1.0691769327565497,-0.0796037580339537,-0.0694521737347833,0.0138677380597082,556200000.0,1109300000.0,2753200000.0,1127500000.0,379200000.0,296600000.0,3880700000.0,1600000.0,83600000.0,2087700000.0,480200000.0,1500000000.0,-2071100000.0,492700000.0,273200000.0,802600000.0,5500000.0,,-71300000.0,189000000.0,1042400000.0,100400000.0,-928700000.0,500000.0,664000000.0,1470400000.0,21100000.0,133700000.0,4200000.0,-433500000.0,415700000.0,-173100000.0,-111800000.0,31100000.0,482100000.0,9200000.0,-397800000.0,-1100000.0,617000000.0,260000000.0,-6200000.0,-211200000.0,-34900000.0,-10900000.0,17400000.0,-50600000.0
2019-10-10,120.54000091552734,122.8499984741211,119.61000061035156,122.54000091552734,118.44357299804688,452700,BR,0.9680105865284055,1.0515970873648826,0.8849947915042902,1.062308334970296,-0.0942977484418904,-0.0785376568297342,0.0128204694918107,556200000.0,1109300000.0,2753200000.0,1127500000.0,379200000.0,296600000.0,3880700000.0,1600000.0,83600000.0,2087700000.0,480200000.0,1500000000.0,-2071100000.0,492700000.0,273200000.0,802600000.0,5500000.0,,-71300000.0,189000000.0,1042400000.0,100400000.0,-928700000.0,500000.0,664000000.0,1470400000.0,21100000.0,133700000.0,4200000.0,-433500000.0,415700000.0,-173100000.0,-111800000.0,31100000.0,482100000.0,9200000.0,-397800000.0,-1100000.0,617000000.0,260000000.0,-6200000.0,-211200000.0,-34900000.0,-10900000.0,17400000.0,-50600000.0
2019-10-11,123.83000183105467,125.56999969482422,123.83000183105467,124.33999633789062,120.18340301513672,409400,BR,0.9508604853815658,1.045018310853665,0.8888371939782435,1.046331019445505,-0.0954705340639395,-0.0779581997080642,0.0136644337169745,556200000.0,1109300000.0,2753200000.0,1127500000.0,379200000.0,296600000.0,3880700000.0,1600000.0,83600000.0,2087700000.0,480200000.0,1500000000.0,-2071100000.0,492700000.0,273200000.0,802600000.0,5500000.0,,-71300000.0,189000000.0,1042400000.0,100400000.0,-928700000.0,500000.0,664000000.0,1470400000.0,21100000.0,133700000.0,4200000.0,-433500000.0,415700000.0,-173100000.0,-111800000.0,31100000.0,482100000.0,9200000.0,-397800000.0,-1100000.0,617000000.0,260000000.0,-6200000.0,-211200000.0,-34900000.0,-10900000.0,17400000.0,-50600000.0
2019-10-14,124.41000366210938,124.8499984741211,123.4499969482422,123.5999984741211,119.46814727783205,229200,BR,0.961731354679493,1.0646848836213512,0.901023690700686,1.0486679415024387,-0.0869365868229457,-0.062007536714943,0.0204204913755671,556200000.0,1109300000.0,2753200000.0,1127500000.0,379200000.0,296600000.0,3880700000.0,1600000.0,83600000.0,2087700000.0,480200000.0,1500000000.0,-2071100000.0,492700000.0,273200000.0,802600000.0,5500000.0,,-71300000.0,189000000.0,1042400000.0,100400000.0,-928700000.0,500000.0,664000000.0,1470400000.0,21100000.0,133700000.0,4200000.0,-433500000.0,415700000.0,-173100000.0,-111800000.0,31100000.0,482100000.0,9200000.0,-397800000.0,-1100000.0,617000000.0,260000000.0,-6200000.0,-211200000.0,-34900000.0,-10900000.0,17400000.0,-50600000.0
