Date,Open,High,Low,Close,Adj Close,Volume,ticker,PriceReturn_22days,PriceReturn_66days,PriceReturn_132days,PriceReturn_22days_mean,AdjRet22Day,AdjRet66Day,AdjRet132Day,Intangible Assets,Capital Surplus,Total Liab,Total Stockholder Equity,Total Assets,Common Stock,Other Current Assets,Retained Earnings,Other Liab,Good Will,Treasury Stock,Other Assets,Cash,Total Current Liabilities,Other Stockholder Equity,Property Plant Equipment,Total Current Assets,Long Term Investments,Net Tangible Assets,Short Term Investments,Long Term Debt,Inventory,Accounts Payable,Short Long Term Debt,Deferred Long Term Asset Charges,Investments,Change To Liabilities,Total Cashflows From Investing Activities,Net Borrowings,Total Cash From Financing Activities,Change To Operating Activities,Issuance Of Stock,Net Income,Change In Cash,Repurchase Of Stock,Effect Of Exchange Rate,Total Cash From Operating Activities,Depreciation,Other Cashflows From Investing Activities,Dividends Paid,Other Cashflows From Financing Activities,Change To Netincome,Capital Expenditures
2018-10-12,57.97999954223633,58.880001068115234,54.47999954223633,55.900001525878906,52.14738845825195,1292700,EWBC,0.9670247345945996,0.9028797468933166,0.912801748338073,0.9966747140918392,-0.0296499794972395,-0.0948657298280241,-0.1953120697298656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-15,55.810001373291016,56.54999923706055,55.560001373291016,55.9900016784668,52.23134994506836,554600,EWBC,0.9382031363260732,0.8981995868431037,0.91710116793327,0.9891317727722226,-0.0509286364461494,-0.0850811015876704,-0.1995099468545448,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-16,56.25,56.29999923706055,55.119998931884766,55.95000076293945,52.19403839111328,877000,EWBC,0.9604159488930046,0.9024319207060424,0.9390369522671318,0.9777864585235492,-0.0173705096305445,-0.0579693600432026,-0.152500623893738,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-17,55.47999954223633,56.220001220703125,54.369998931884766,55.77999877929688,52.03544235229492,1773300,EWBC,0.954159802750268,0.9348927946123898,0.9361707274929092,0.9825023252332036,-0.0283425224829355,-0.033618577903138,-0.1595804520599324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-18,55.220001220703125,56.86000061035156,53.7599983215332,53.88999938964844,50.27231979370117,1839000,EWBC,0.9805412370840668,0.9758817845949646,0.9603452175866806,0.9779319429497442,0.0026092941343226,-0.0189347335000353,-0.1419402822887271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-19,53.91999816894531,54.90999984741211,53.27999877929688,53.84000015258789,50.22567367553711,1496900,EWBC,0.9471261568972864,0.980332527770206,0.9823383214752082,0.968237340120051,-0.0211111832227646,-0.0188934615520138,-0.1307514411439547,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-22,54.13999938964844,54.68000030517578,52.09000015258789,52.09999847412109,48.60248565673828,1306800,EWBC,0.9878183166743192,1.0042048214993504,1.026632681492993,0.9826563959246816,0.0051619207496377,0.0002137390495611,-0.1043716407514452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-23,51.34999847412109,53.060001373291016,51.02000045776367,52.61000061035156,49.078250885009766,1112000,EWBC,0.974042422841928,0.9927520500647892,1.0132098316055824,0.9881077347865406,-0.0140653119446125,-0.0286579510485621,-0.1207691198324723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-24,52.52999877929688,52.61000061035156,50.34000015258789,50.470001220703125,47.081912994384766,1349100,EWBC,1.0378312982220976,1.0014123853196517,1.0300434904811857,1.035209336841041,0.0026219613810563,-0.0617154557434449,-0.1217041755252983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-25,50.75,52.41999816894531,50.540000915527344,51.7599983215332,48.28530883789063,1251100,EWBC,1.017010825976022,0.9949739700027744,0.9881061367843644,1.0143747476211535,0.0026360783548684,-0.0551454437100766,-0.1434427332251093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-26,50.90999984741211,51.83000183105469,50.36000061035156,51.38999938964844,47.94014739990234,1139800,EWBC,1.0366462850739806,1.0178449939055745,0.990285601702588,1.053081568236106,-0.0164352831621252,-0.0565077754739689,-0.1583581085972253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-29,52.16999816894531,53.18000030517578,51.93000030517578,52.4900016784668,48.966304779052734,923700,EWBC,1.0118604982166484,0.9972835467255438,0.9699194225591125,1.055315029975959,-0.0434545317593106,-0.0871295018649546,-0.1894062872166534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-30,52.75,52.84000015258789,51.52000045776367,52.52999877929688,49.00362396240234,1123900,EWBC,1.0265772879134576,1.0022866251191227,0.9046844599013888,1.039498234163286,-0.0129209462498283,-0.0569709062738463,-0.1978127002695922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-31,52.59999847412109,54.04999923706055,52.41999816894531,52.43999862670898,49.134796142578125,1541400,EWBC,1.032799312319066,1.008423113209598,0.9213353910346828,1.0407634740694096,-0.0079641617503436,-0.0330968266512701,-0.1813814809957864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-11-01,52.66999816894531,53.34999847412109,52.4900016784668,53.06999969482422,49.72509002685547,954600,EWBC,0.9485584114440252,0.9828225010958844,0.9016443559383434,0.9864869819371144,-0.0379285704930891,-0.0423533177890218,-0.1859541572245888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-11-02,53.650001525878906,54.380001068115234,53.040000915527344,53.650001525878906,50.26852798461914,1067700,EWBC,0.9170550342539796,0.9830581351237664,0.9013092148163931,0.988961756405294,-0.0719067221513144,-0.0484917387029257,-0.1993829377960619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-11-05,53.65999984741211,54.68999862670898,53.59999847412109,54.18000030517578,50.7651252746582,823400,EWBC,0.8890734009364302,0.989572936057746,0.8775800428817053,0.9641545570690644,-0.0750811561326341,-0.0528178548422811,-0.2118876933648883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-11-06,53.95000076293945,54.84999847412109,53.630001068115234,54.65999984741211,51.214874267578125,1131200,EWBC,0.8624222310808723,0.982720715953734,0.8768945047964825,0.9564908430667262,-0.0940686119858538,-0.0579548444020144,-0.1987523198846723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-11-07,54.88999938964844,55.09999847412109,53.86000061035156,54.7599983215332,51.30856704711914,672700,EWBC,0.8372899562409067,0.9739549493306175,0.8804573868720341,0.938443196526784,-0.1011532402858771,-0.0483555798523273,-0.1890896896128323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-11-08,54.540000915527344,55.43999862670898,54.4900016784668,54.88999938964844,51.43037414550781,676800,EWBC,0.8493349435595058,0.9870219647231708,0.8573970024396675,0.9476590583772034,-0.0983241148176976,-0.0488574841999405,-0.2105532773838432,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-11-09,54.75,55.27999877929688,53.63999938964844,54.0,50.59646987915039,750800,EWBC,0.8379629723872797,1.0224512105007095,0.8466541526819232,0.9499672718524812,-0.1120042994652014,-0.027062788165417,-0.217715054944105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-11-12,53.77999877929688,54.45000076293945,53.459999084472656,53.59000015258789,50.21231460571289,628500,EWBC,0.832244853833784,1.043583091421566,0.8616121105015423,0.9554368959668008,-0.1231920421330169,-0.028753199155713,-0.2274857468000298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-11-13,53.650001525878906,54.88999938964844,53.54999923706055,53.81999969482422,50.42781448364258,834100,EWBC,0.8218134644905738,1.0268038917801476,0.8434809459981728,0.9321128663785744,-0.1102994018880005,-0.0421022338397316,-0.2369413522887161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-11-14,54.209999084472656,54.560001373291016,51.810001373291016,52.29999923706055,49.00361633300781,612400,EWBC,0.8401529378318736,1.062984878410438,0.878809005508639,0.9389238595591888,-0.098770921727315,-0.023128564264196,-0.2007044976784653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-11-15,51.7599983215332,53.650001525878906,51.380001068115234,53.5,50.12798690795898,757800,EWBC,0.7936448228872156,1.0438365356744073,0.8273837621609299,0.9146569716831342,-0.1210121487959186,-0.0301616524988972,-0.2413860093230631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-11-16,53.09999847412109,53.540000915527344,52.72999954223633,52.9900016784668,49.65012741088867,524300,EWBC,0.7956218758842833,1.0366309110464822,0.8141916823217396,0.8964348880940413,-0.1008130122097579,-0.0306164102567469,-0.2398786577258177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-11-19,52.93000030517578,53.4900016784668,52.20000076293945,52.61000061035156,49.29408264160156,576700,EWBC,0.7796996288852287,1.0572940350164697,0.8358135195479884,0.8957911154576635,-0.1160914865724348,-0.0375228626462611,-0.2443901189973568,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-11-20,51.97999954223633,52.220001220703125,50.65999984741211,50.77000045776367,47.57004928588867,1097300,EWBC,0.7967304942830522,1.0805743900079252,0.9007175745254508,0.8879637982276005,-0.0912333039445483,-0.0282225486482319,-0.223818092386036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-11-21,50.869998931884766,51.709999084472656,50.150001525878906,51.2400016784668,48.01042556762695,899600,EWBC,0.8356751680188024,1.0736035379990458,0.8772790746918414,0.9212998027107722,-0.0856246346919697,-0.0313627482315295,-0.2439095937693357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-11-23,50.83000183105469,51.77000045776367,50.70000076293945,51.02000045776367,47.804298400878906,205000,EWBC,0.8363386667794481,1.0756730380214514,0.8846248806019338,0.929240887735936,-0.0929022209564879,-0.0223370171864898,-0.2425775804297282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-11-26,51.70000076293945,52.83000183105469,51.41999816894531,52.150001525878906,48.86308288574219,540900,EWBC,0.8255032100455578,1.0492828415656166,0.8565482493627219,0.914613401743324,-0.0891101916977662,-0.0286415158712975,-0.2615342081740854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-11-27,52.040000915527344,52.810001373291016,52.040000915527344,52.40999984741211,49.10668182373047,824900,EWBC,0.8305668241691812,1.021076247675177,0.8573094180993398,0.926901793334764,-0.0963349691655829,-0.0496880163294792,-0.2706882701195278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-11-28,52.459999084472656,53.150001525878906,51.77000045776367,53.040000915527344,49.69697570800781,826400,EWBC,0.8352186146448461,0.988871459446149,0.8450319640423329,0.9053221834064322,-0.070103568761586,-0.0508131888377236,-0.2548908208787368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-11-29,52.66999816894531,53.16999816894531,52.25,52.880001068115234,49.54706954956055,788200,EWBC,0.831316043687065,0.991863319974559,0.8307820314745381,0.8896719965366943,-0.0583559528496292,-0.0474773566814441,-0.2706672663494273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-11-30,52.5099983215332,53.959999084472656,52.5099983215332,53.68999862670898,50.30600738525391,1283700,EWBC,0.8539764948680627,0.9748412464062336,0.8231392225528908,0.914333965059734,-0.0603574701916713,-0.0729257669197537,-0.2778578890589269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-12-03,54.4900016784668,55.20000076293945,53.72999954223633,54.15999984741211,50.74638366699219,1802400,EWBC,0.8508124568701769,0.9624864126962172,0.8251330165092319,0.9162245864028972,-0.0654121295327203,-0.0756042433240005,-0.2574687270648947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-12-04,53.95000076293945,54.16999816894531,49.7400016784668,50.34000015258789,47.16715240478516,1193300,EWBC,0.9286849555658392,1.0518877057428366,0.8751081516194718,0.9618269940790172,-0.0331420385131778,-0.0303198273522347,-0.247407165371375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-12-06,49.40999984741211,49.880001068115234,48.0099983215332,49.20000076293945,46.09900665283203,1829200,EWBC,0.9607722338338998,1.0768734332303536,0.9134490256920844,0.9694525250380056,-0.0086802912041057,-0.004442448538565,-0.2193115172351136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-12-07,49.06999969482422,50.119998931884766,47.81999969482422,48.16999816894531,45.1339225769043,1372800,EWBC,0.9819390247479056,1.092809104983127,0.9252234717117832,0.9991068404183748,-0.0171678156704691,-0.0186092276995539,-0.2402423837757673,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-12-10,48.16999816894531,48.5,46.61000061035156,47.13999938964844,44.16884613037109,1098100,EWBC,1.0050912036154984,1.1420463859268628,0.9533663747545256,1.002962635548684,0.0021285680668143,0.0228476289844952,-0.2233126130684561,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-12-11,47.59000015258789,48.18000030517578,45.810001373291016,45.84999847412109,42.960147857666016,1748000,EWBC,1.0324972728471475,1.1391216014924863,0.9777665006621976,0.999317577953094,0.0331796948940535,0.0200297642884301,-0.1952188875755671,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-12-12,46.869998931884766,47.52000045776367,46.43000030517578,46.619998931884766,43.68161392211914,1446600,EWBC,1.0255256520616376,1.0853986416581514,0.9564181700382144,0.999901327963336,0.0256243240983017,-0.0177409613397931,-0.200590242777225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-12-13,46.86000061035156,47.060001373291016,45.119998931884766,45.25,42.39796829223633,986000,EWBC,1.0881769039063205,1.0967255642760956,0.9967573519441898,1.01310217819441,0.0750747257119104,-0.0317853221188249,-0.1595545932950298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-12-14,44.68999862670898,45.81999969482422,44.41999816894531,44.59999847412109,41.7889404296875,916500,EWBC,1.106502037477909,1.050316302014109,1.023511783048768,1.0368354288357888,0.0696666086421202,-0.0649201583369265,-0.1458036482143903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-12-17,44.4900016784668,45.29999923706055,44.02000045776367,44.22999954223633,41.44225692749024,946200,EWBC,1.1361065825809824,1.0522887903622282,1.0480574132219742,1.07745251528605,0.0586540672949322,-0.0907756470707881,-0.1633902466124541,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-12-18,44.560001373291016,45.130001068115234,43.56999969482422,43.93999862670898,41.1705322265625,1712100,EWBC,1.139508634057681,1.0848401980318385,1.0749706651070807,1.0611103771593748,0.0783982568983061,-0.0672351812561737,-0.1481061437491977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-12-19,43.9900016784668,44.25,42.16999816894531,42.459999084472656,39.783817291259766,1512600,EWBC,1.1839378300444077,1.1212341749121135,1.1267114510193557,1.0767260051985343,0.1072118248458733,-0.0432788462064046,-0.1238204834480587,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-12-20,42.060001373291016,43.060001373291016,41.63999938964844,42.15999984741211,39.50272750854492,1143300,EWBC,1.2314987644614122,1.153517250849629,1.102629612773158,1.103472266160576,0.1280264983008361,-0.0408526809312514,-0.1712078535488865,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-12-21,42.150001525878906,42.880001068115234,40.95000076293945,41.02000045776367,38.43457794189453,3353500,EWBC,1.2764506281342447,1.1747992187700054,1.150753707497692,1.141954602863601,0.1344960252706437,-0.0535594440290188,-0.1636454347866374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-12-24,40.79999923706055,41.43999862670898,40.15999984741211,40.45000076293945,37.900508880615234,390400,EWBC,1.2991345785988695,1.2442530948203243,1.1769562969388927,1.166284980250879,0.1328495983479904,-0.0296574883544897,-0.169541004965219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-12-26,40.52000045776367,42.83000183105469,40.04999923706055,42.81999969482422,40.12112045288086,1055300,EWBC,1.2164877222377044,1.1871169899418217,1.0731344136459664,1.1113287815869517,0.1051589406507529,-0.0262774778387757,-0.2007507948598395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-12-27,42.09999847412109,42.84999847412109,41.130001068115234,42.66999816894531,39.98058319091797,1256900,EWBC,1.218654914237353,1.187051972822348,1.0880308224569613,1.1155736616231424,0.1030812526142106,-0.0229291159280264,-0.1790580484193613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-12-28,42.790000915527344,43.68999862670898,42.31999969482422,43.04999923706055,40.33663177490234,1124000,EWBC,1.1688732728163764,1.204576676048794,1.0591901498826464,1.125268657046021,0.0436046157703553,-0.0068404696390127,-0.2096781359526685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-12-31,43.150001525878906,44.09999847412109,42.54999923706055,43.52999877929688,40.786380767822266,871200,EWBC,1.1779085205115458,1.18529354684689,1.0639828917297711,1.1192605847178094,0.0586479357937363,-0.0224924429903892,-0.1934672020953347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-02,42.7400016784668,44.41999816894531,42.7400016784668,44.29999923706055,41.50783920288086,808300,EWBC,1.175576468810722,1.1592489719034895,1.0616758650903575,1.1282955545492954,0.0472809142614265,-0.0499103982257689,-0.2064891795540517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-03,44.11000061035156,44.83000183105469,43.4900016784668,43.959999084472656,41.18927383422852,919900,EWBC,1.1855826906935396,1.1481047362630734,1.0354264650191465,1.156797624498726,0.0287850661948136,-0.0756448241658058,-0.2579637901290865,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-04,44.86000061035156,46.310001373291016,44.650001525878906,45.84999847412109,42.960147857666016,1248500,EWBC,1.143284633065302,1.1077896897860855,1.0013352282439356,1.1153694690580065,0.0279151640072956,-0.0833901724305199,-0.2461760240005328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-07,45.97999954223633,46.810001373291016,45.459999084472656,46.08000183105469,43.17565536499024,812800,EWBC,1.1476065313694117,1.1070565836257742,0.9829677567331808,1.0926917705380343,0.0549147608313773,-0.06924176351334,-0.238360730725286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-08,46.40999984741211,46.77000045776367,45.58000183105469,46.75,43.80342483520508,977200,EWBC,1.1156875867873748,1.1202004214127124,1.0194304440422004,1.081303723883271,0.0343838629041037,-0.0487284257726921,-0.1907814484690713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-09,46.970001220703125,47.58000183105469,46.720001220703125,47.27000045776367,44.290645599365234,768800,EWBC,1.1157409133969542,1.0825875517967445,1.0026615501604708,1.0765719272798775,0.0391689861170767,-0.0746703171243854,-0.1915452667574835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-10,47.06999969482422,47.650001525878906,46.68999862670898,47.29999923706055,44.31875991821289,839800,EWBC,1.1335108238608071,1.1035642681287328,0.9922035803898072,1.0832896482048868,0.0502211756559203,-0.0459093652501263,-0.1948219606946933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-11,47.0,47.869998931884766,46.459999084472656,47.380001068115234,44.39371871948242,713400,EWBC,1.1337170969105432,1.0997925937484938,1.011843818976628,1.0859071025850418,0.0478099943255014,-0.0390863345995142,-0.1823598361463136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-14,46.93999862670898,47.91999816894531,46.91999816894531,47.34000015258789,44.35623550415039,720400,EWBC,1.1266112250199332,1.0557338794076672,1.02997896148351,1.0927621499400229,0.0338490750799103,-0.0924676089647891,-0.1844336677101097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-15,47.27000045776367,47.86000061035156,46.790000915527344,47.810001373291016,44.79661560058594,673400,EWBC,1.133186252018621,1.0516589055556067,1.0126714571984177,1.0960145102552552,0.0371717417633659,-0.085984429302206,-0.1844088387413383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-16,48.119998931884766,49.470001220703125,48.119998931884766,49.2400016784668,46.13648986816406,1442400,EWBC,1.1212908052352146,1.0417230977235423,1.0066437337466154,1.0938351035858227,0.0274557016493919,-0.1047106346619342,-0.1942020205480368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-17,48.9900016784668,49.880001068115234,48.65999984741211,49.34999847412109,46.23954772949219,921400,EWBC,1.1332447023533547,1.0339052685246448,0.98414022449515,1.0858226358732557,0.047422066480099,-0.102974831330781,-0.199820380961649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-18,49.63999938964844,50.43999862670898,48.97999954223633,50.25,47.082820892333984,966000,EWBC,1.0997530560918922,1.0109892834332552,0.9769649192840434,1.066978972170165,0.0327740839217272,-0.1029035396649924,-0.191513091617559,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-22,50.16999816894531,50.45000076293945,49.59999847412109,50.06999969482422,46.91417694091797,1006300,EWBC,1.1103275501351002,1.0210438541355815,0.973884131670552,1.0921354993188457,0.0181920508162547,-0.1187451670981449,-0.2018199710183759,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-23,50.290000915527344,50.77000045776367,49.72999954223633,50.27000045776367,47.10156631469727,1443400,EWBC,1.110906245553211,1.040562651565395,0.8988903973494646,1.093735096733343,0.017171148819868,-0.1011681818988317,-0.2643814740372396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-24,50.54999923706055,52.33000183105469,50.41999816894531,51.91999816894531,48.647560119628906,1951500,EWBC,1.057994618537018,1.0013669298639205,0.8568261726606813,1.0815305230501042,-0.0235359045130862,-0.1329107805061025,-0.2867366521126705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-25,52.83000183105469,52.83000183105469,51.65999984741211,52.36000061035156,49.05984115600586,1257900,EWBC,1.0623421990471311,0.9840794579286748,0.8156794673527027,1.071659144914872,-0.0093169458677409,-0.1260746495426113,-0.2812517369237192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-28,52.09000015258789,52.9900016784668,51.810001373291016,52.54999923706055,49.23786163330078,818800,EWBC,1.0439725707946057,1.0020460340223174,0.8165958158918016,1.0717564169540592,-0.0277838461594535,-0.1134723732716562,-0.2983016002978929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-29,52.560001373291016,52.869998931884766,52.08000183105469,52.09000015258789,48.80685043334961,670900,EWBC,1.0560845924822089,1.0223339497216872,0.8076235247185434,1.0799450686516954,-0.0238604761694865,-0.1063109389974668,-0.3109214145144164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-30,52.09000015258789,52.5099983215332,51.79999923706055,52.0,48.7225341796875,704600,EWBC,1.0554006633094066,1.0206071410675588,0.8320690367920628,1.0606854292749508,-0.0052847659655441,-0.0915189930310296,-0.2977697565573926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-31,51.59000015258789,51.93000030517578,49.93000030517578,50.31999969482422,47.14841079711914,1160000,EWBC,1.087442685579141,1.0285907240426182,0.8511697680027619,1.0491297846528118,0.0383129009263292,-0.0554386170024738,-0.25798813555142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-02-01,50.27999877929688,51.060001373291016,49.720001220703125,51.040000915527344,48.042625427246094,941200,EWBC,1.0436912214193237,0.9930974744812764,0.8054162088459615,1.033701269744067,0.0099899516752566,-0.0847720732047314,-0.2833393364680892,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-02-04,51.08000183105469,51.880001068115234,50.5099983215332,51.84000015258789,48.79563903808594,745300,EWBC,1.0071375612086917,0.972923782729197,0.8023482654553608,1.0188657427648729,-0.0117281815561811,-0.095851244809525,-0.2922480752748894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-02-05,51.810001373291016,51.95000076293945,51.40999984741211,51.880001068115234,48.833290100097656,915800,EWBC,1.0063610458706165,0.9725613399957534,0.7666515588897862,1.0118359015222649,-0.0054748556516481,-0.0956746969444751,-0.2904812085730224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-02-06,51.58000183105469,52.27000045776367,51.58000183105469,52.18000030517578,49.11567687988281,857700,EWBC,0.9984667636994016,0.9026205051812064,0.7438368420970877,1.0285592028780797,-0.0300924391786781,-0.1383234188326081,-0.3156504102357246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-02-07,52.75,53.5,51.95000076293945,52.63999938964844,49.54866409301758,1232200,EWBC,0.9857522027487348,0.9136397004053852,0.7665303834778736,1.0380111047151712,-0.0522589019664364,-0.1455982631177484,-0.3174382925731216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-02-08,52.43999862670898,52.95000076293945,51.27999877929688,51.91999816894531,48.87093734741211,994400,EWBC,1.0152157994595832,0.91740304575137,0.7771603850779898,1.0411920338578655,-0.0259762343982825,-0.1435595824401956,-0.3144611928650724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-02-11,52.209999084472656,52.52000045776367,51.88999938964844,52.5,49.41688537597656,493400,EWBC,1.0045715181167083,0.916842232024171,0.7581754068520665,1.036831024960284,-0.0322595068435755,-0.1500429978861367,-0.3224766680104041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-02-12,52.970001220703125,53.88999938964844,52.84999847412109,53.369998931884766,50.23579406738281,1129800,EWBC,0.9818250602247154,0.8868270451875965,0.7613501301388441,1.0266865901713609,-0.0448615299466452,-0.1572585226888919,-0.3150930922525756,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
