Date,Open,High,Low,Close,Adj Close,Volume,ticker,PriceReturn_22days,PriceReturn_66days,PriceReturn_132days,PriceReturn_22days_mean,AdjRet22Day,AdjRet66Day,AdjRet132Day,Intangible Assets,Capital Surplus,Total Liab,Total Stockholder Equity,Minority Interest,Other Current Liab,Total Assets,Common Stock,Other Current Assets,Retained Earnings,Other Liab,Good Will,Treasury Stock,Other Assets,Cash,Total Current Liabilities,Other Stockholder Equity,Property Plant Equipment,Total Current Assets,Long Term Investments,Net Tangible Assets,Short Term Investments,Net Receivables,Long Term Debt,Accounts Payable,Deferred Long Term Liab,Investments,Change To Liabilities,Total Cashflows From Investing Activities,Net Borrowings,Total Cash From Financing Activities,Change To Operating Activities,Issuance Of Stock,Net Income,Change In Cash,Repurchase Of Stock,Effect Of Exchange Rate,Total Cash From Operating Activities,Depreciation,Other Cashflows From Investing Activities,Dividends Paid,Change To Account Receivables,Other Cashflows From Financing Activities,Change To Netincome,Capital Expenditures
2017-11-06,53.869998931884766,54.09999847412109,53.33000183105469,53.900001525878906,53.18321228027344,926000,TRU,1.0313542289799065,1.0782929722859402,1.2786640902159427,1.0311845275729687,0.0001697014069377,0.0421820430834958,0.172935805879836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-07,53.84999847412109,53.900001525878906,52.84000015258789,53.130001068115234,52.4234504699707,1355300,TRU,1.046677993578021,1.0342555022585789,1.2949369521236067,1.0414917955670933,0.0051861980109277,-0.0116543077690871,0.1831105930285366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-08,53.16999816894531,54.119998931884766,53.040000915527344,53.59999847412109,52.88719940185547,1288100,TRU,1.0393655192828768,1.041417948073227,1.2865672412601732,1.0390384642435906,0.0003270550392862,-0.0195868150245115,0.1719139358588215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-09,53.38999938964844,53.42499923706055,52.650001525878906,53.119998931884766,52.41357803344727,967700,TRU,1.0353915110766776,1.0946914116218416,1.283210327873446,1.0401272810196784,-0.0047357699430008,0.0191165588877493,0.1705313350471224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-10,53.0099983215332,53.41999816894531,52.56499862670898,53.400001525878906,52.68986129760742,818400,TRU,1.0273408594103342,1.0945693380791413,1.283605641944144,1.0393664161720684,-0.0120255567617342,0.0186760894387234,0.1702676815892159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-13,53.16999816894531,54.150001525878906,53.040000915527344,54.0099983215332,53.29174423217773,1154700,TRU,1.0255507633403915,1.0781336669407997,1.2692937085467684,1.0305050740272153,-0.0049543106868237,0.0114664521744789,0.1576611477161615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-14,54.25,55.0,54.0,54.470001220703125,53.745635986328125,1878300,TRU,1.0181749773015956,1.041490525722871,1.2561852087600227,1.043144349882203,-0.0249693725806074,-0.0234502567199512,0.1425329879217718,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-15,54.40999984741211,54.470001220703125,53.63999938964844,53.91999816894531,53.20294189453125,1500600,TRU,1.0424702900271543,1.0630563987577968,1.2680709138820916,1.0570826794517585,-0.0146123894246041,-0.0048933195158002,0.1574428144514437,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-16,54.310001373291016,54.59700012207031,53.93999862670898,54.310001373291016,53.58776092529297,1101100,TRU,1.0298287763628378,1.076229079330368,1.2624666938597109,1.0412088647392546,-0.0113800883764167,0.0057498669927498,0.1502519830965627,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-17,54.93999862670898,55.75,54.77999877929688,55.290000915527344,54.55472946166992,1880800,TRU,1.0112133986006069,1.0490141558100563,1.2420815183626264,1.0392013474275237,-0.0279879488269167,-0.0263068918689091,0.1421421464449506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-20,55.400001525878906,55.630001068115234,54.90999984741211,54.9900016784668,54.25871276855469,884600,TRU,1.0040007463654057,1.0429169248057946,1.2570500455721605,1.0381241126825425,-0.0341233663171367,-0.0147926358230641,0.1498820937830287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-21,55.0,55.17499923706055,54.810001373291016,55.02000045776367,54.2883186340332,1051200,TRU,1.0025445219313942,1.0372592016348126,1.2610953403811036,1.03199537924298,-0.0294508573115859,-0.0053423381686341,0.155525875161699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-22,54.970001220703125,55.45000076293945,54.86000061035156,55.220001220703125,54.48566436767578,678100,TRU,1.0019917958929054,1.0392970988770638,1.2846274860691909,1.0328322263084138,-0.0308404304155083,0.0047934525586841,0.1750034473731805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-24,55.18000030517578,55.34999847412109,55.05500030517578,55.119998931884766,54.386993408203125,384000,TRU,1.0054425040947663,1.039549985326737,1.3142011376127638,1.032019884081241,-0.0265773799864743,-0.0031610366679717,0.1971760661235275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-27,55.060001373291016,55.790000915527344,55.060001373291016,55.59000015258789,54.850730895996094,915300,TRU,0.9913654765108886,1.042993395132692,1.2868826931890651,1.0369551897736955,-0.0455897132628071,-0.0140378416576762,0.1698151977032655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-28,55.83000183105469,56.209999084472656,55.43999862670898,55.61000061035156,54.8704719543457,1116000,TRU,0.9883113592114552,1.0258945290815151,1.276878663150251,1.020376345675996,-0.0320649864645408,-0.0275186506718692,0.1654794131191161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-29,55.619998931884766,56.13999938964844,53.61000061035156,54.08000183105469,53.360816955566406,2035300,TRU,1.014238125256555,1.055658197491632,1.3131882845977951,1.026253639124301,-0.0120155138677457,0.0016048428364221,0.2009040211555779,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-30,54.380001068115234,55.900001525878906,54.060001373291016,55.52000045776367,54.78166961669922,7539900,TRU,0.9857707354648658,1.0338616135747276,1.2928325290309948,1.0246409570196735,-0.0388702215548076,-0.0155635688991206,0.1820308270970596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-01,55.41999816894531,55.96500015258789,54.09999847412109,55.650001525878906,54.90993118286133,1226900,TRU,0.9913747162159712,1.0425877338050753,1.288733345935536,1.029880242563007,-0.0385055263470357,-0.0256525418862663,0.1795694152671452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-04,56.29999923706055,56.44100189208984,54.95000076293945,55.02999877929688,54.29817581176758,1331000,TRU,1.0343448803110815,1.0630566053350932,1.2967038432996174,1.036157586789428,-0.0018127064783464,-0.0075546926184655,0.1792931208445074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-05,55.11000061035156,55.60300064086914,54.61000061035156,54.90999984741211,54.179779052734375,1586500,TRU,1.0300489956138548,1.0619193793044015,1.2973494716291822,1.0465343935592823,-0.0164853979454275,-0.0094902757208048,0.1723242625743184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-06,54.77000045776367,55.31999969482422,54.68000030517578,55.060001373291016,54.32778549194336,1114500,TRU,1.0294223942178826,1.0597528961248526,1.3001791990747174,1.048372731047773,-0.0189503368298904,-0.0093864484614707,0.1721968439936714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-07,54.90999984741211,55.959999084472656,54.90999984741211,55.59000015258789,54.850730895996094,1139900,TRU,1.0215867260040656,1.0550458696454987,1.292645347765702,1.0387885930282448,-0.0172018670241791,-0.0019729432632753,0.1780343449826953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-08,56.11000061035156,56.11000061035156,55.41999816894531,55.61000061035156,54.8704719543457,883700,TRU,1.0275128589370175,1.0645566782177236,1.3119824749295483,1.0447156071702373,-0.0172027482332197,0.007574640926439,0.1981566072252794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-11,55.47999954223633,56.345001220703125,55.45000076293945,55.709999084472656,54.96913146972656,1040300,TRU,1.0240532364439048,1.0529528180350245,1.301361542969146,1.0484619827112251,-0.0244087462673203,0.0083292982003735,0.1969103515282269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-12,55.43999862670898,55.970001220703125,54.869998931884766,55.0,54.26857376098633,1068600,TRU,1.0270908967065722,1.0756365323905273,1.305055938765295,1.0415757419863072,-0.014484845279735,0.0268493255419342,0.19755946683586,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-13,55.38999938964844,55.54999923706055,54.40999984741211,54.86000061035156,54.13044738769531,1724800,TRU,1.041742506609597,1.0792927568849326,1.2930575197752328,1.0495576207370112,-0.007815114127414,0.0304169647295433,0.2025633082371323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-14,54.709999084472656,56.58000183105469,54.709999084472656,55.38999938964844,54.65338897705078,1414500,TRU,1.044592895484893,1.049648015663788,1.296409353546276,1.0539026313731312,-0.0093097358882381,0.0189215229289128,0.1959571892346108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-15,55.33000183105469,56.02999877929688,55.25,55.459999084472656,54.72246170043945,1945600,TRU,1.0701405665253765,1.0279479531953797,1.274555991513517,1.0520989179928428,0.0180416485325336,0.0272247555826083,0.2007214299419175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-18,55.77000045776367,56.45500183105469,55.72999954223633,56.209999084472656,55.46248626708984,1019600,TRU,1.0619106003249985,1.0325564245192191,1.273756980975102,1.049480051520865,0.0124305488041334,0.0166629361122343,0.2023646050617014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-19,56.36000061035156,56.77000045776367,55.7599983215332,55.93000030517578,55.18621826171875,1088100,TRU,1.071875369813896,1.022170377616623,1.2822813660247896,1.0585213557872055,0.0133540140266903,0.0175634093242391,0.2047066525576355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-20,56.18999862670898,56.369998931884766,55.43999862670898,55.90999984741211,55.16647338867188,500500,TRU,1.074405527481129,1.0109105103460485,1.301540636003308,1.0561912314345747,0.0182142960465543,0.0087831301025911,0.2210845800728418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-21,56.09999847412109,56.31999969482422,54.97999954223633,55.209999084472656,54.47578811645508,749000,TRU,1.095453793953027,1.0284368174477914,1.3129659806753278,1.054691754118366,0.040762039834661,0.0144404290393898,0.2345755389984198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-22,55.560001373291016,55.560001373291016,54.72999954223633,55.15999984741211,54.426456451416016,655200,TRU,1.1122188370001926,1.0088830830255666,1.3319416923794096,1.0628648969920689,0.0493539400081239,0.0177451828202913,0.2437988780204851,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-26,55.02999877929688,55.34999847412109,54.810001373291016,55.33000183105469,54.59418869018555,711900,TRU,1.063256718931486,1.0131936893719118,1.334544104585817,1.054562443450246,0.00869427548124,0.0117823253802198,0.2375878669628119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-27,55.34000015258789,55.68999862670898,55.13999938964844,55.41999816894531,54.6829948425293,497500,TRU,1.0577406662755908,1.0149765406873992,1.3403242831318622,1.0427572783556516,0.0149833879199392,0.0030288182782296,0.2360434100401867,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-28,55.5,55.54999923706055,54.59000015258789,55.11000061035156,54.37712097167969,700100,TRU,1.0771186300372737,1.0355652715369232,1.3455024737215318,1.039387058829826,0.0377315712074477,0.0198213055788913,0.2435890751434768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-29,55.22999954223633,55.31999969482422,54.81999969482422,54.959999084472656,54.22911071777344,433200,TRU,1.0740539634812896,1.0221979910291592,1.3524534188492323,1.0452598484191695,0.02879411506212,0.0221532523885066,0.2506724255444628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-02,54.970001220703125,55.060001373291016,54.540000915527344,54.84999847412109,54.12057495117188,948200,TRU,1.0477666636780958,1.026071120651982,1.3657517129303047,1.0173995405954512,0.0303671230826445,0.0325625019233288,0.2651559029739776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-03,54.93000030517578,55.36000061035156,54.59000015258789,54.72999954223633,54.00216674804688,1202900,TRU,1.0195505280176858,1.0429382049489613,1.364173687782665,0.9765980219270426,0.0429525060906431,0.0389894126251058,0.2687252268971507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-04,54.810001373291016,55.400001525878906,54.63999938964844,55.16999816894531,54.436317443847656,3523900,TRU,1.041870606301796,1.0319014777275706,1.3572852822751598,0.9849127815791188,0.056957824722677,0.0335445414085784,0.2676904224919623,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-05,55.58000183105469,57.040000915527344,55.540000915527344,56.91999816894531,56.16304016113281,1165700,TRU,1.0245959261564577,1.0186227433306865,1.3181941429091903,0.9789917900086822,0.0456041361477754,0.0189959242490312,0.2283047720207918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-08,56.86000061035156,56.869998931884766,56.400001525878906,56.560001373291016,55.80782699584961,772600,TRU,0.9812589291896676,1.041018375854521,1.3287083995713649,0.942840182406444,0.0384187467832236,0.0492938913802042,0.2413583939183103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-09,56.7599983215332,57.22999954223633,56.540000915527344,56.68000030517578,55.92623901367188,700200,TRU,0.9811221516421283,1.0352856965902375,1.33084046031002,0.9530778204901076,0.0280443311520206,0.0340614495428224,0.2415426419591417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-10,56.630001068115234,56.93000030517578,56.34999847412109,56.790000915527344,56.0347785949707,689800,TRU,1.0234194813175763,1.059165245495988,1.335666297528773,0.966664672858564,0.0567548084590123,0.0458906674997796,0.2498812580691238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-11,57.0099983215332,57.244998931884766,56.77000045776367,57.13999938964844,56.3801155090332,511300,TRU,0.9616731290176282,1.0588030522116505,1.3218786648641052,0.9609362737659176,0.0007368552517106,0.0539292823634998,0.2467970586573842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-12,57.16999816894531,57.380001068115234,56.900001525878906,57.04999923706055,56.291316986083984,869100,TRU,0.9784400442085216,1.0613497260956934,1.290974897656486,0.9729510699723092,0.0054889742362123,0.0666245020913385,0.2277098660111065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-16,57.27999877929688,57.55500030517578,56.290000915527344,56.4900016784668,55.7387580871582,615500,TRU,1.0293859370864795,1.183218434747068,1.320430828121885,0.9917823196316324,0.0376036174548469,0.1869054276780737,0.2382225380030938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-17,56.59999847412109,57.18000030517578,56.31999969482422,57.150001525878906,56.38998794555664,908300,TRU,1.022747276691843,1.1473315682941565,1.281533715632963,0.9854883712686996,0.0372589054231435,0.1594117709339004,0.2057053403445803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-18,58.68999862670898,59.130001068115234,57.02999877929688,57.86000061035156,57.09054183959961,2411400,TRU,1.006394785814699,1.1474250570111084,1.2467759632653954,0.981540936006692,0.024853849808007,0.1676186537569829,0.1812580599366593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-19,58.5099983215332,59.52999877929688,58.22999954223633,59.34999847412109,58.56072616577149,1358200,TRU,0.9558551326747112,1.1021064411107222,1.1916920884381257,0.9694690060853024,-0.0136138734105912,0.1303944084345543,0.1458767250893897,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-22,58.97999954223633,59.68999862670898,58.7599983215332,59.68999862670898,58.89620208740234,554300,TRU,0.96029499032533,1.0892948028814289,1.2142544674669542,0.962138874344328,-0.0018438840189979,0.1160582029196891,0.1648102468783214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-23,59.790000915527344,59.95000076293945,59.1349983215332,59.95000076293945,59.15274810791016,644100,TRU,0.9749793280743904,1.0807338814118277,1.22218008945646,0.9712482450100663,0.0037310830643239,0.1118026965732319,0.1799253843196859,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-24,60.02000045776367,60.43999862670898,59.790000915527344,60.06999969482422,59.27116394042969,763400,TRU,0.9655400647977356,1.080572650309765,1.231903809988428,0.9795485186833895,-0.0140084538856539,0.1176612014986766,0.1783747018768331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
