Date,Open,High,Low,Close,Adj Close,Volume,ticker,PriceReturn_22days,PriceReturn_66days,PriceReturn_132days,Intangible Assets,Capital Surplus,Total Liab,Total Stockholder Equity,Other Current Liab,Total Assets,Common Stock,Other Current Assets,Retained Earnings,Other Liab,Good Will,Treasury Stock,Other Assets,Cash,Total Current Liabilities,Deferred Long Term Asset Charges,Short Long Term Debt,Other Stockholder Equity,Property Plant Equipment,Total Current Assets,Net Tangible Assets,Net Receivables,Long Term Debt,Inventory,Accounts Payable,Long Term Investments,Short Term Investments,Change To Liabilities,Total Cashflows From Investing Activities,Net Borrowings,Total Cash From Financing Activities,Change To Operating Activities,Issuance Of Stock,Net Income,Change In Cash,Repurchase Of Stock,Effect Of Exchange Rate,Total Cash From Operating Activities,Depreciation,Other Cashflows From Investing Activities,Dividends Paid,Change To Inventory,Change To Account Receivables,Other Cashflows From Financing Activities,Change To Netincome,Capital Expenditures,Investments
2004-02-03,8.875,8.925000190734863,8.625,8.65999984741211,8.103989601135254,54000,SNX,1.125866224881729,1.0051966137928268,0.8614320855097687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-02-04,8.614999771118164,8.640000343322754,8.5,8.539999961853027,7.991697311401367,105000,SNX,1.1416859051573631,0.990631990684378,0.8700232413219152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-02-05,8.5,8.699999809265137,8.5,8.699999809265137,8.141426086425781,98800,SNX,1.1091952070680426,0.9758618581162444,0.8454021504751605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-02-06,8.699999809265137,8.699999809265137,8.5,8.609999656677246,8.05720329284668,84200,SNX,1.1207897412467644,0.986643333384624,0.8681764057671163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-02-09,8.649999618530273,8.9350004196167,8.649999618530273,8.899999618530273,8.328580856323242,52200,SNX,1.070225290988933,0.9438203855424446,0.8286519755185701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-02-10,8.899999618530273,9.199999809265137,8.899999618530273,9.15999984741211,8.571891784667969,87600,SNX,1.0207421219632675,0.9104800918529464,0.8078601801457008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-02-11,9.135000228881836,9.43000030517578,9.135000228881836,9.350000381469728,8.749691009521484,206200,SNX,0.99732623876314,0.9058821003287733,0.788770137408068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-02-12,9.359999656677246,9.75,9.359999656677246,9.75,9.124008178710938,188200,SNX,0.9641029323472994,0.866154009693102,0.7682051915625193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-02-13,9.725000381469728,9.75,9.654999732971191,9.704999923706056,9.08189582824707,412600,SNX,0.9788768481720892,0.8758374148304042,0.7846473790246788,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-02-17,9.704999923706056,9.890000343322754,9.699999809265137,9.84000015258789,9.208233833312988,137600,SNX,0.9522354695489104,0.8607718496741713,0.7652437208800384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-02-18,9.835000038146973,9.835000038146973,9.725000381469728,9.795000076293944,9.166122436523438,51600,SNX,0.9596733079633968,0.8626848538648368,0.7708011839303759,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-02-19,9.770000457763672,9.8100004196167,9.699999809265137,9.699999809265137,9.07721996307373,48600,SNX,0.9458761703292288,0.8731955930534857,0.7917526033144029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-02-20,9.699999809265137,9.75,9.649999618530272,9.725000381469728,9.100614547729492,185000,SNX,0.9460156186633408,0.8524421740377919,0.8056555041211667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-02-23,9.729999542236328,9.75,9.640000343322754,9.645000457763672,9.025751113891602,90200,SNX,0.9460859074409568,0.8532917146810091,0.8237427920372655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-02-24,9.625,9.635000228881836,9.255000114440918,9.359999656677246,8.759048461914062,114400,SNX,0.9748931028355512,0.9027778564124362,0.8386752699757679,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-02-25,9.4399995803833,9.845000267028809,9.350000381469728,9.824999809265137,9.194193840026855,198800,SNX,0.9282444184415606,0.8671755934225865,0.7852418743609848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-02-26,9.84000015258789,9.899999618530272,9.675000190734863,9.824999809265137,9.194193840026855,130800,SNX,0.9465649725941108,0.941475670459674,0.806615750479913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-02-27,9.789999961853027,9.789999961853027,9.515000343322754,9.649999618530272,9.030430793762209,36800,SNX,0.9507770173975478,0.9740934004978088,0.8357512171440283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-03-01,9.699999809265137,9.880000114440918,9.649999618530272,9.789999961853027,9.161442756652832,22600,SNX,0.9448413355625256,0.954545109134272,0.8110315559234095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-03-02,9.875,9.895000457763672,9.800000190734863,9.824999809265137,9.194193840026855,27000,SNX,0.9363869906795186,0.9318065668956688,0.8111959668123355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-03-03,9.824999809265137,9.824999809265137,9.539999961853027,9.6899995803833,9.067859649658203,94000,SNX,0.9927763416116798,0.9287926178491724,0.824045679897858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-03-04,9.614999771118164,9.725000381469728,9.574999809265137,9.725000381469728,9.100614547729492,22400,SNX,1.002570555082709,0.9341903317367878,0.8200515033188769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-03-05,9.699999809265137,9.835000038146973,9.65999984741211,9.75,9.124008178710938,43600,SNX,1.0143593496791543,0.9497438962389896,0.83128210965447,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-03-08,9.725000381469728,9.75,9.625,9.75,9.124008178710938,31400,SNX,1.0256410015201916,0.933333479666394,0.8292308859756067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-03-09,9.725000381469728,9.725000381469728,9.5,9.649999618530272,9.030430793762209,40600,SNX,1.0569947934823325,0.9326422287752372,0.846113825262884,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-03-10,9.649999618530272,9.649999618530272,9.640000343322754,9.649999618530272,9.030430793762209,4400,SNX,1.0751294764979074,0.9300518011598364,0.8502591008452445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-03-11,9.699999809265137,9.78499984741211,9.524999618530272,9.524999618530272,8.913457870483398,53000,SNX,1.096062692546615,0.9238844787714848,0.8608921388019692,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-03-12,9.475000381469728,9.524999618530272,9.350000381469728,9.350000381469728,8.749691009521484,22000,SNX,1.072192534352017,0.9299468234221092,0.8791444879601723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-03-15,9.425000190734863,9.44499969482422,9.255000114440918,9.324999809265137,8.726296424865723,48800,SNX,1.027345895192283,0.9297586879390964,0.8611259225906361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-03-16,9.399999618530272,9.625,9.399999618530272,9.399999618530272,8.796483039855957,65400,SNX,1.046276250487734,0.9297872531882532,0.8569146969122532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-03-17,9.449999809265137,9.675000190734863,9.375,9.5,8.890057563781738,21400,SNX,1.0736846486569638,0.9105267262546556,0.8421055962726915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-03-18,9.625,9.649999618530272,9.359999656677246,9.369999885559082,8.768406867980957,31800,SNX,1.096584844960612,0.9284954734656894,0.8591250313644012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-03-19,9.425000190734863,9.425000190734863,9.369999885559082,9.399999618530272,8.796483039855957,4000,SNX,1.0957441422340797,0.905319033485292,0.8430848477430243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-03-22,9.364999771118164,9.364999771118164,9.175000190734863,9.175000190734863,8.585926055908203,7800,SNX,1.1269757311899282,0.8888285632915977,0.8773844284724773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-03-23,9.140000343322754,9.199999809265137,8.899999618530273,9.199999809265137,8.609323501586914,35200,SNX,1.1173913573258687,0.904891205013996,0.9619562604610564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-03-24,9.1899995803833,9.1899995803833,9.0,9.125,8.539135932922363,63000,SNX,1.1232876100368407,0.880548022863249,1.0301373709184556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-03-25,9.149999618530272,9.210000038146973,9.095000267028809,9.125,8.539135932922363,137800,SNX,1.050959282362287,0.8602740829085944,0.9643839193346656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-03-26,9.449999809265137,9.574999809265137,9.074999809265137,9.119999885559082,8.534459114074707,170800,SNX,0.9868418126704026,0.8728069827463962,0.986293820256924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-03-29,9.199999809265137,9.5,9.140000343322754,9.300000190734863,8.702901840209961,67800,SNX,0.963978362537085,0.8586021889499645,0.9935482980178736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-03-30,9.274999618530272,9.274999618530272,9.100000381469728,9.175000190734863,8.585926055908203,43800,SNX,0.9204360970503596,0.8468665875226424,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-03-31,9.25,9.30500030517578,9.154999732971191,9.25,8.656109809875488,109600,SNX,0.9054057642138472,0.8475677371752759,0.9783785516783892,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-04-01,9.274999618530272,9.350000381469728,9.15999984741211,9.199999809265137,8.609323501586914,168800,SNX,0.9320651385262636,0.8423911634743945,0.9809780748443928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-04-02,9.399999618530272,9.619999885559082,9.375,9.619999885559082,9.00235652923584,47600,SNX,0.9142408276573668,0.800415746126315,0.9485445177816352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-04-05,9.619999885559082,9.875,9.619999885559082,9.75,9.124008178710938,126800,SNX,0.9184615461802054,0.7769230881794662,0.931795101103602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-04-06,9.789999961853027,9.890000343322754,9.75,9.890000343322754,9.255023002624512,101600,SNX,0.8801818107813876,0.7573304192498502,0.908999087545642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-04-07,9.890000343322754,10.300000190734863,9.850000381469728,10.0,9.357956886291504,371200,SNX,0.8459999455797786,0.745000142165185,0.9185002153878984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-04-08,10.125,10.199999809265137,10.024999618530272,10.199999809265137,9.54511833190918,106200,SNX,0.8323529276589299,0.7299019501074157,0.907843232073593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-04-12,10.19499969482422,10.375,10.19499969482422,10.375,9.708882331848145,54000,SNX,0.8187951653852792,0.7132530609249977,0.9185541065218696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-04-13,10.25,10.5,10.25,10.4399995803833,9.769708633422852,139000,SNX,0.8045976282183563,0.720785556274222,0.9157089779449648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-04-14,10.34000015258789,10.350000381469728,10.0,10.024999618530272,9.381353378295898,59400,SNX,0.8319201403833787,0.7680797884571633,0.9880298609483196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-04-15,10.0,10.0,9.579999923706056,9.579999923706056,8.964924812316895,51600,SNX,0.8841332900018669,0.8147181956522086,1.0334030289120522,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-04-16,9.579999923706056,9.880000114440918,9.579999923706056,9.835000038146973,9.203551292419434,34000,SNX,0.8586681398703483,0.7727503706237411,1.006609314238055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-04-19,9.885000228881836,10.25,9.885000228881836,10.199999809265137,9.54511833190918,96400,SNX,0.8333332167690334,0.7450979050198115,0.9799019501074157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-04-20,10.225000381469728,10.350000381469728,10.225000381469728,10.274999618530272,9.615302085876465,152400,SNX,0.8243306760559888,0.7313869499993801,0.9586375234009844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-04-21,10.274999618530272,10.324999809265137,10.085000038146973,10.300000190734863,9.638694763183594,33200,SNX,0.8203885680520959,0.7325245198727524,0.9679614053917996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-04-22,10.289999961853027,10.34000015258789,10.210000038146973,10.34000015258789,9.676130294799805,39000,SNX,0.8191485880665371,0.7325916864294839,0.9540617246449346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-04-23,10.34000015258789,10.350000381469728,10.225000381469728,10.279999732971191,9.619983673095703,25200,SNX,0.8064200432941117,0.7329765375893055,0.9975677298269782,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-04-26,10.239999771118164,10.324999809265137,10.234999656677246,10.25,9.59190559387207,19000,SNX,0.8029268604537634,0.7341465992406722,1.0292686045376334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
