Date,Open,High,Low,Close,Adj Close,Volume,ticker,PriceReturn_22days,PriceReturn_66days,PriceReturn_132days,PriceReturn_22days_mean,AdjRet22Day,AdjRet66Day,AdjRet132Day,Intangible Assets,Capital Surplus,Total Liab,Total Stockholder Equity,Other Current Liab,Total Assets,Common Stock,Other Current Assets,Retained Earnings,Other Liab,Good Will,Treasury Stock,Other Assets,Cash,Total Current Liabilities,Deferred Long Term Asset Charges,Other Stockholder Equity,Property Plant Equipment,Total Current Assets,Net Tangible Assets,Net Receivables,Inventory,Accounts Payable,Short Long Term Debt,Change To Liabilities,Total Cashflows From Investing Activities,Net Borrowings,Total Cash From Financing Activities,Change To Operating Activities,Issuance Of Stock,Net Income,Change In Cash,Repurchase Of Stock,Effect Of Exchange Rate,Total Cash From Operating Activities,Depreciation,Other Cashflows From Investing Activities,Change To Inventory,Change To Account Receivables,Other Cashflows From Financing Activities,Change To Netincome,Capital Expenditures
2017-11-02,40.84000015258789,40.84000015258789,38.15999984741211,38.59999847412109,38.59999847412109,906300,QDEL,1.0256477128912462,1.0772021625578951,1.5588083043393273,1.0310647944789963,-0.0054170815877501,0.0591558204378956,0.4543062930537451,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-03,38.70000076293945,39.959999084472656,38.459999084472656,39.04999923706055,39.04999923706055,971800,QDEL,1.0192061463419495,1.099615863396909,1.576184390258484,1.0262436118253355,-0.0070374654833862,0.0739794578291566,0.4683740715691178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-06,39.209999084472656,39.68999862670898,38.27000045776367,38.70000076293945,38.70000076293945,492800,QDEL,1.0255813396447675,1.1459947700205804,1.634366892844367,1.0311845275729687,-0.0056031879282012,0.1098838408181359,0.5286386085082604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-07,38.560001373291016,38.59999847412109,37.34000015258789,37.65999984741211,37.65999984741211,303700,QDEL,1.072756284906227,1.1765799668832413,1.698619263937649,1.0414917955670933,0.0312644893391338,0.1306701568555752,0.5867929048425788,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-08,37.4900016784668,37.75,36.5099983215332,37.709999084472656,37.709999084472656,160800,QDEL,1.069742803817732,1.1630867588223095,1.6833731393108051,1.0390384642435906,0.0307043395741413,0.1020819957245708,0.5687198339094535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-09,37.31999969482422,39.04999923706055,37.08000183105469,38.91999816894531,38.91999816894531,391100,QDEL,1.0280061717335232,1.1587872712210676,1.5994348131719582,1.0401272810196784,-0.0121211092861552,0.0832124184869753,0.4867558203456348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-10,38.880001068115234,38.880001068115234,37.43999862670898,37.720001220703125,37.720001220703125,376500,QDEL,1.0649521969500222,1.21606567994246,1.663308580277328,1.0393664161720684,0.0255857807779538,0.1401724313020422,0.5499706199223999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-13,37.709999084472656,38.20000076293945,37.02000045776367,38.18000030517578,38.18000030517578,164600,QDEL,1.0515977266882333,1.2082242194707822,1.6212677064197818,1.0305050740272153,0.021092652661018,0.1415570047044614,0.509635145589175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-14,37.90999984741211,38.5,37.52000045776367,38.0099983215332,38.0099983215332,155500,QDEL,1.0523546899853302,1.220994525041065,1.6101026957496285,1.043144349882203,0.0092103401031271,0.1560537425982426,0.4964504749113776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-15,37.91999816894531,38.27000045776367,37.40999984741211,37.540000915527344,37.540000915527344,250000,QDEL,1.1030900063266662,1.1646244047537997,1.6246670269323311,1.0570826794517585,0.0460073268749077,0.0966746864802026,0.5140389275016832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-16,37.61000061035156,38.54999923706055,37.5,38.0,38.0,374300,QDEL,1.1265789835076585,1.1565789674457752,1.649473692241468,1.0412088647392546,0.0853701187684039,0.086099755108157,0.5372589814783197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-17,37.79999923706055,38.119998931884766,37.66999816894531,37.93999862670898,37.93999862670898,167700,QDEL,1.2058513878751946,1.1866104925494256,1.6526094631642907,1.0392013474275237,0.1666500404476709,0.1112894448704602,0.5526700912466149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-20,38.02000045776367,38.52999877929688,37.79999923706055,38.380001068115234,38.380001068115234,230400,QDEL,1.168837919799322,1.145648775326165,1.6690983787338287,1.0381241126825425,0.1307138071167795,0.0879392146973063,0.561930426944697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-21,38.66999816894531,39.310001373291016,38.5,39.0,39.0,196000,QDEL,1.1466666979667468,1.1184615110739684,1.6735896575145233,1.03199537924298,0.1146713187237666,0.0758599712705216,0.5680201922951187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-22,39.0099983215332,39.52999877929688,38.540000915527344,39.08000183105469,39.08000183105469,158100,QDEL,1.1427839753048146,1.0908392802131233,1.6589047797725005,1.0328322263084138,0.1099517489964008,0.0563356338947436,0.5492807410764902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-24,39.11000061035156,39.959999084472656,38.970001220703125,39.90999984741211,39.90999984741211,97700,QDEL,1.1167627127343696,1.0929591355213504,1.6193935730523132,1.032019884081241,0.0847428286531288,0.0502481135266417,0.502368501563077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-27,37.75,39.459999084472656,33.0099983215332,36.33000183105469,36.33000183105469,2786700,QDEL,1.2124964772065288,1.1855215393357954,1.7387832365851394,1.0369551897736955,0.175541287432833,0.1284903025454271,0.6217157410993399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-28,35.81999969482422,38.09999847412109,34.77000045776367,36.90999984741211,36.90999984741211,665600,QDEL,1.1744784246364746,1.211053940605029,1.7369276855970115,1.020376345675996,0.1541020789604785,0.1576407608516445,0.6255284355658768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-29,37.060001373291016,38.0,36.900001525878906,37.619998931884766,37.619998931884766,506800,QDEL,1.181020775296174,1.2461457309713575,1.7174375982129937,1.026253639124301,0.1547671361718732,0.1920923763161477,0.6051533347707765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-30,37.84999847412109,38.119998931884766,37.2400016784668,37.9900016784668,37.9900016784668,345100,QDEL,1.1821531419638671,1.2950776148774592,1.7407210932265178,1.0246409570196735,0.1575121849441936,0.2456524324036109,0.6299193912925827,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-01,38.209999084472656,39.20000076293945,37.40999984741211,39.150001525878906,39.150001525878906,481000,QDEL,1.1867176825973225,1.2503192555582037,1.6733077798969458,1.029880242563007,0.1568374400343155,0.182078979866862,0.5641438492285551,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-04,39.5099983215332,40.59999847412109,38.88999938964844,40.36000061035156,40.36000061035156,496800,QDEL,1.1617938226101527,1.2061446870417118,1.6831020633769032,1.036157586789428,0.1256362358207248,0.1355333890881531,0.5656913409217932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-05,40.18999862670898,40.77000045776367,39.34000015258789,39.59000015258789,39.59000015258789,326000,QDEL,1.179590820483662,1.2253093744522816,1.7289718788689572,1.0465343935592823,0.1330564269243797,0.1538997194270752,0.6039466698140934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-06,39.38999938964844,40.15999984741211,39.33000183105469,39.79999923706055,39.79999923706055,246500,QDEL,1.1500000335463334,1.1984925044551926,1.7444724029171508,1.048372731047773,0.1016273024985603,0.1293531598688693,0.6164900478361048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-07,39.66999816894531,39.900001525878906,39.290000915527344,39.68999862670898,39.68999862670898,207600,QDEL,1.1564626634930386,1.209876596605602,1.753086526544537,1.0387885930282448,0.1176740704647938,0.1528577836968279,0.6384755237615303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-08,39.59999847412109,40.619998931884766,39.5099983215332,40.400001525878906,40.400001525878906,374200,QDEL,1.1428216936915296,1.2027227306281842,1.7168316334325344,1.0447156071702373,0.0981060865212923,0.1457406933368996,0.6030057657282655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-11,40.2599983215332,40.619998931884766,40.0,40.34000015258789,40.34000015258789,216100,QDEL,1.1400595315941378,1.1995537730939776,1.6923648087464558,1.0484619827112251,0.0915975488829126,0.1549302532593266,0.5879136173055366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-12,40.400001525878906,40.810001373291016,39.75,40.0099983215332,40.0099983215332,309700,QDEL,1.1599600548454525,1.2446888609405018,1.7090727348672785,1.0415757419863072,0.1183843128591453,0.1959016540919087,0.6015762629378436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-13,40.11000061035156,40.27000045776367,39.68000030517578,40.16999816894531,40.16999816894531,230400,QDEL,1.169529541541172,1.244212143899846,1.6474982156294526,1.0495576207370112,0.1199719208041607,0.1953363517444566,0.5570040040913522,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-14,40.61000061035156,40.84999847412109,39.90999984741211,40.150001525878906,40.150001525878906,279000,QDEL,1.157409699990936,1.2533000693011227,1.6871729835454017,1.0539026313731312,0.1035070686178047,0.2225735765662475,0.5867208192337365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-15,40.54999923706055,40.54999923706055,39.15999984741211,40.0,40.0,659300,QDEL,1.1732500076293946,1.275749969482422,1.6309999465942382,1.0520989179928428,0.1211510896365517,0.2750267718696506,0.5571653850226388,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-18,40.310001373291016,41.66999816894531,40.04999923706055,41.40999984741211,41.40999984741211,457200,QDEL,1.1605892670944913,1.2349673889903283,1.601062624874682,1.049480051520865,0.1111092155736261,0.2190739005833435,0.5296702489612815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-19,41.68999862670898,42.86000061035156,41.650001525878906,42.810001373291016,42.810001373291016,526500,QDEL,1.1121233142509368,1.1810324632419935,1.5533753297538804,1.0585213557872055,0.053601958463731,0.1764254949496095,0.4758006162867263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-20,43.2599983215332,46.02000045776367,42.59999847412109,45.75,45.75,930000,QDEL,1.049617496344561,1.1263387711321722,1.480437231845543,1.0561912314345747,-0.0065737350900136,0.1242113908887148,0.3999811759150768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-21,45.90999984741211,46.13999938964844,44.77000045776367,44.86000061035156,44.86000061035156,625600,QDEL,1.083593400556813,1.154926452705748,1.501337439986122,1.054691754118366,0.028901646438447,0.1409300642973463,0.422946998309214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-22,44.84999847412109,44.959999084472656,43.9900016784668,44.720001220703125,44.720001220703125,169400,QDEL,1.0858676218195218,1.1406528830307394,1.5395795302940865,1.0628648969920689,0.0230027248274531,0.1495149828254641,0.451436715935162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-26,44.5099983215332,44.900001525878906,44.15999984741211,44.65999984741211,44.65999984741211,209000,QDEL,1.0714285409227071,1.1874160089673576,1.5658307331863544,1.054562443450246,0.016866097472461,0.1860046449756656,0.4688744955633492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-27,44.709999084472656,44.959999084472656,44.34999847412109,44.56999969482422,44.56999969482422,179800,QDEL,1.0495849023918504,1.1951985825108669,1.5624859741189436,1.0427572783556516,0.0068276240361988,0.1832508601016973,0.4582051010272681,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-28,44.790000915527344,44.790000915527344,43.900001525878906,44.04999923706055,44.04999923706055,107600,QDEL,1.039273543069232,1.1963678019454178,1.5786606610658307,1.039387058829826,-0.000113515760594,0.1806238359873859,0.4767472624877757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-29,44.119998931884766,44.4900016784668,43.27999877929688,43.34999847412109,43.34999847412109,300000,QDEL,1.0528258591956912,1.1815456291487587,1.5681662226012771,1.0452598484191695,0.0075660107765216,0.1815008905081061,0.4663852292965076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-02,42.72999954223633,44.7599983215332,42.02000045776367,44.43000030517578,44.43000030517578,260500,QDEL,1.0110285361333309,1.165878885466184,1.5575061101266947,1.0173995405954512,-0.0063710044621203,0.1723702667375308,0.4569103001703676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-03,44.59999847412109,45.02000045776367,44.400001525878906,44.90999984741211,44.90999984741211,345200,QDEL,0.9703852589428574,1.1841460807361863,1.5401914585606742,0.9765980219270426,-0.0062127629841851,0.1801972884123308,0.44474299767516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-04,45.47999954223633,46.5,45.47999954223633,46.459999084472656,46.459999084472656,301600,QDEL,0.9526474213023668,1.1741282891090636,1.498062846440779,0.9849127815791188,-0.032265360276752,0.1757713527900715,0.4084679866575815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-05,46.65999984741211,47.59999847412109,46.0099983215332,46.88999938964844,46.88999938964844,333700,QDEL,0.9328215450589866,1.184261025850127,1.5131157575554437,0.9789917900086822,-0.0461702449496955,0.1846342067684717,0.4232263866670451,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-08,46.91999816894531,47.220001220703125,46.09999847412109,46.70000076293945,46.70000076293945,374600,QDEL,0.8903640503589042,1.194218405709793,1.5055673749451175,0.942840182406444,-0.0524761320475397,0.2024939212354762,0.418217369292063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-09,46.70000076293945,46.95000076293945,45.560001373291016,45.77000045776367,45.77000045776367,474100,QDEL,0.9381690670144036,1.228315504881471,1.5252348014069623,0.9530778204901076,-0.014908753475704,0.2270912578340558,0.4359369830560842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-10,45.54999923706055,45.93000030517578,44.33000183105469,45.900001525878906,45.900001525878906,201300,QDEL,0.9662308714546792,1.230936778251406,1.5161218741715083,0.966664672858564,-0.0004338014038847,0.2176622002551977,0.4303368347118592,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-11,45.959999084472656,46.25,45.40999984741211,46.16999816894531,46.16999816894531,247400,QDEL,0.9597141678704816,1.228719986833221,1.5382282750627356,0.9609362737659176,-0.001222105895436,0.2238462169850703,0.4631466688560146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-12,46.20000076293945,46.5,45.900001525878906,45.9900016784668,45.9900016784668,95300,QDEL,0.9536855622879324,1.225266284356432,1.5168514805445883,0.9729510699723092,-0.0192655076843768,0.230541060352077,0.4535864488992087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-16,46.40999984741211,47.31999969482422,44.29999923706055,46.40999984741211,46.40999984741211,363600,QDEL,0.9717732950312848,1.1982331565004831,1.5070028586803843,0.9917823196316324,-0.0200090246003477,0.2019201494314888,0.424794568561593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-17,46.4900016784668,47.22999954223633,46.06999969482422,46.97999954223633,46.97999954223633,270200,QDEL,0.9763729114268372,1.1798637898100162,1.4848872459761155,0.9854883712686996,-0.0091154598418622,0.1919439924497601,0.4090588706877329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-18,46.90999984741211,47.09000015258789,46.09999847412109,46.470001220703125,46.470001220703125,273100,QDEL,0.9926834485978792,1.1854959910791742,1.4374865783734334,0.981540936006692,0.0111425125911871,0.2056895878250487,0.3719686750446973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-19,46.41999816894531,47.43999862670898,46.18000030517578,46.93000030517578,46.93000030517578,288200,QDEL,0.9889196579079008,1.1689750746560554,1.3922862968889531,0.9694690060853024,0.0194506518225983,0.1972630419798875,0.3464709335402172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-22,47.5,49.470001220703125,47.08000183105469,48.060001373291016,48.060001373291016,686700,QDEL,0.9096962124724404,1.1645859263709477,1.4119849910795934,0.962138874344328,-0.0524426618718875,0.191349326409208,0.3625407704909607,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-23,47.84999847412109,48.06999969482422,46.88999938964844,47.61000061035156,47.61000061035156,240100,QDEL,0.9231253980152998,1.1751732838830204,1.453266153211573,0.9712482450100663,-0.0481228469947666,0.2062420990444247,0.4110114480747988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-24,48.58000183105469,49.16999816894531,47.7599983215332,48.02000045776367,48.02000045776367,337400,QDEL,0.9375260314160416,1.180758022124767,1.4487713251068166,0.9795485186833895,-0.0420224872673479,0.2178465733136787,0.3952422169952216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-25,48.02000045776367,48.65999984741211,47.79999923706055,48.61000061035156,48.61000061035156,656300,QDEL,0.9045464033863776,1.1793869802759516,1.4579305051786025,0.966216685842239,-0.0616702824558613,0.2150607293047057,0.4020377132113375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-26,48.84000015258789,49.31999969482422,48.43000030517578,48.560001373291016,48.560001373291016,291800,QDEL,0.8982701338199848,1.1834843409274034,1.4878500402954882,0.9510576163473856,-0.0527874825274009,0.230703489073381,0.4350088595972263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
