Date,Open,High,Low,Close,Adj Close,Volume,ticker,PriceReturn_22days,PriceReturn_66days,PriceReturn_132days,Intangible Assets,Capital Surplus,Total Liab,Total Stockholder Equity,Minority Interest,Other Current Liab,Total Assets,Common Stock,Other Current Assets,Retained Earnings,Other Liab,Treasury Stock,Other Assets,Cash,Total Current Liabilities,Deferred Long Term Asset Charges,Other Stockholder Equity,Property Plant Equipment,Total Current Assets,Long Term Investments,Net Tangible Assets,Net Receivables,Long Term Debt,Accounts Payable,Good Will,Investments,Change To Liabilities,Total Cashflows From Investing Activities,Net Borrowings,Total Cash From Financing Activities,Change To Operating Activities,Net Income,Change In Cash,Repurchase Of Stock,Total Cash From Operating Activities,Depreciation,Other Cashflows From Investing Activities,Dividends Paid,Change To Account Receivables,Other Cashflows From Financing Activities,Change To Netincome,Effect Of Exchange Rate
2017-03-08,26.3700008392334,26.71999931335449,26.0,26.26000022888184,20.52540779113769,1741200,PK,1.023307104906737,1.074027259907678,1.078601739114274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-03-09,26.25,26.76499938964844,25.8799991607666,26.020000457763672,20.337820053100582,1026400,PK,1.030791789268842,1.087841037243708,1.0913290271151077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-03-10,26.06999969482422,26.420000076293945,25.540000915527344,26.0,20.32218742370605,1401900,PK,1.0339311020069215,1.089459945250345,1.0802497193955822,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-03-13,25.89999961853028,26.3799991607666,25.729999542236328,25.75,20.12677955627441,1476000,PK,1.0412055121245,1.0964835960250674,1.0791041399878645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-03-14,25.790000915527344,25.90999984741211,25.549999237060547,25.780000686645508,20.150224685668945,822700,PK,1.0336838745457555,1.0963909296029608,1.094677553293708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-03-15,25.940000534057617,26.70599937438965,25.799999237060547,26.459999084472656,20.681734085083008,1501600,PK,1.0113452827743878,1.0682142746803638,1.064983397405836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-03-16,26.56999969482422,26.84000015258789,26.26000022888184,26.59000015258789,20.783342361450195,1014800,PK,1.0090777213180395,1.055344595036717,1.0694886420420875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-03-17,26.540000915527344,26.905000686645508,26.51000022888184,26.6299991607666,20.81460762023925,2680700,PK,1.0186341806800407,1.0522320981441238,1.079131214955875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-03-20,26.530000686645508,26.530000686645508,26.25,26.450000762939453,20.67391967773437,877200,PK,1.01864658724055,1.0493983442149375,1.0806169301328676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-03-21,26.600000381469727,26.670000076293945,25.959999084472656,26.18000030517578,20.46287727355957,2533200,PK,1.0264341296186463,1.0676000362028368,1.0791355426198457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-03-22,26.100000381469727,26.239999771118164,25.700000762939453,26.170000076293945,20.455062866210938,1330800,PK,1.0330422075233692,1.0641229897138698,1.1064162059702674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-03-23,26.18000030517578,26.520000457763672,26.07999992370605,26.25,20.51759529113769,717900,PK,1.030668591963525,1.0589431436584988,1.1018446464665437,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-03-24,26.15999984741211,26.64999961853028,26.020000457763672,26.21999931335449,20.49414253234864,602400,PK,1.0388276858281555,1.070791979735748,1.1031055578062496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-03-27,26.0,26.43000030517578,25.84000015258789,26.170000076293945,20.455062866210938,1236300,PK,1.0408123797595452,1.0649434594787337,1.090375411307209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-03-28,26.15999984741211,26.350000381469727,25.809999465942383,26.13999938964844,20.431610107421875,1669000,PK,0.9984442750816648,1.0653755472342916,1.1016640328721454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-03-29,25.709999084472656,25.979999542236328,25.549999237060547,25.68000030517578,20.407772064208984,1909600,PK,1.0027259090335576,1.0899621946717386,1.1105877349982007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-03-30,25.56999969482422,25.989999771118164,25.549999237060547,25.709999084472656,20.431610107421875,2190000,PK,1.0194479150952274,1.0677464290675325,1.113708508401008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-03-31,25.780000686645508,26.14999961853028,25.65999984741211,25.670000076293945,20.39982414245605,1743600,PK,1.017919788379715,1.0579323807291428,1.1271049386450211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-04-03,25.57999992370605,26.030000686645508,25.549999237060547,25.780000686645508,20.48724365234375,1865700,PK,1.01008526408928,1.0581473270810309,1.1210943900578854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-04-04,25.68000030517578,26.1299991607666,25.549999237060547,26.1299991607666,20.765384674072266,1290500,PK,1.0015308106646414,1.0435852089116584,1.10726301965217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-04-05,26.18000030517578,26.290000915527344,25.82999992370605,25.82999992370605,20.5269775390625,1030300,PK,0.9802555238556824,1.0623925855004548,1.1409030139988223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-04-06,25.799999237060547,26.309999465942383,25.790000915527344,26.290000915527344,20.89253616333008,1298200,PK,0.9760366035020476,1.0434172690046637,1.1260447377353382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-04-07,26.209999084472656,26.43000030517578,25.8700008392334,26.43000030517578,21.003795623779297,1614300,PK,0.9689745894447512,1.0275111655081464,1.1212515794079172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-04-10,26.25,26.59499931335449,26.059999465942383,26.3799991607666,20.96405792236328,1445400,PK,0.9605762935525536,1.0348508680213742,1.118681538437463,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-04-11,26.450000762939453,26.479999542236328,26.290000915527344,26.440000534057617,21.0117416381836,1185800,PK,0.9425114131873372,1.046335561687129,1.1219986485362832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-04-12,26.3700008392334,26.6200008392334,26.15999984741211,26.3700008392334,20.956113815307617,918300,PK,0.9628364839698852,1.0479573249899268,1.1339800468533878,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-04-13,26.46999931335449,26.46999931335449,25.8799991607666,26.209999084472656,20.828962326049805,2229400,PK,0.9832123896844202,1.0559051314629764,1.1216051646578071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-04-17,26.209999084472656,26.350000381469727,26.18000030517578,26.31999969482422,20.91637420654297,483600,PK,0.9555470607696156,1.0221555243728824,1.0992699935182677,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-04-18,26.32999992370605,26.5,26.26000022888184,26.38999938964844,20.972007751464844,936900,PK,0.9640015817563972,1.025218882999138,1.1069144363646817,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-04-19,26.5,26.8700008392334,26.229999542236328,26.68000030517578,21.202470779418945,947700,PK,0.9505245542069634,1.0274031568878612,1.0867583268780403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-04-20,26.68000030517578,26.709999084472656,26.36000061035156,26.5,21.05941772460937,1256700,PK,0.962264246639858,1.028247925950078,1.112836919900011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-04-21,26.65999984741211,26.75,26.39999961853028,26.43000030517578,21.003795623779297,725400,PK,0.9720014587672148,1.0259735754635066,1.1138312454061636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-04-24,26.520000457763672,26.670000076293945,26.209999084472656,26.59000015258789,21.130943298339844,1008100,PK,0.9691613636979068,1.0285881917553503,1.0931540704234253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-04-25,26.670000076293945,26.809999465942383,26.479999542236328,26.61000061035156,21.146841049194336,1819100,PK,0.9571586993276384,1.026287821766595,1.1167703538412206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-04-26,26.549999237060547,26.96999931335449,26.39999961853028,26.790000915527344,21.28988265991211,1548800,PK,0.9563271197085118,1.0212886007294373,1.1146610428389818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-04-27,26.82999992370605,26.96999931335449,26.56999969482422,26.790000915527344,21.28988265991211,1172200,PK,0.951847647784498,1.026597939622094,1.1192847537589488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-04-28,26.700000762939453,26.834999084472656,25.63999938964844,25.670000076293945,20.39982414245605,3946100,PK,1.0027268775695084,1.0539746916964077,1.1693261475535754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-05-01,25.700000762939453,25.8700008392334,25.51000022888184,25.75,20.4634017944336,1394400,PK,1.012427209369695,1.0262377156781852,1.1729086686608163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-05-02,25.84000015258789,26.520000457763672,25.709999084472656,26.209999084472656,20.828962326049805,1266200,PK,1.0412057278252806,1.0248946579215457,1.151929581172808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-05-03,26.209999084472656,26.530000686645508,26.020000457763672,26.1299991607666,20.765384674072266,1443300,PK,1.042480041869959,1.0365866137009483,1.157036594513,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-05-04,26.780000686645508,26.790000915527344,25.520000457763672,26.040000915527344,20.693862915039062,1320400,PK,1.0387864227289183,1.024172628822004,1.1542967151430512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-05-05,25.979999542236328,26.6200008392334,25.979999542236328,26.170000076293945,20.79717254638672,672600,PK,1.0309515808750565,1.0105440277747717,1.1363355475036565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-05-08,26.15999984741211,26.31999969482422,25.25,25.31999969482422,20.12168312072754,1979900,PK,1.059636532605113,1.0420607234976786,1.1728520922726895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-05-09,25.3799991607666,25.76000022888184,25.36000061035156,25.65999984741211,20.39188003540039,1727700,PK,1.063523070991537,1.0334004974924278,1.1416231527595826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-05-10,25.71999931335449,25.93000030517578,25.459999084472656,25.61000061035156,20.352144241333008,1109200,PK,1.0831707571938594,1.045732557916139,1.1486889179725006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-05-11,25.6200008392334,25.6200008392334,25.1200008392334,25.34000015258789,20.13757705688477,1543400,PK,1.0986582546323174,1.057275932975244,1.1780364258388747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-05-12,25.299999237060547,25.38999938964844,24.895000457763672,24.920000076293945,19.80380630493164,889800,PK,1.117977466406778,1.081618253400929,1.1978908971271798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-05-15,25.0,25.39999961853028,24.93000030517578,25.38999938964844,20.17731094360352,1240300,PK,1.093737598927356,1.03958795778923,1.1655531736253204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-05-16,25.3700008392334,26.0,25.170000076293945,25.770000457763672,20.479293823242188,1997500,PK,1.078773700182769,1.0218929821306564,1.167191671304813,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-05-17,25.6200008392334,26.07999992370605,25.100000381469727,25.14999961853028,19.98657989501953,910300,PK,1.1053678863953282,1.0511247361797105,1.1935032356993085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-05-18,25.100000381469727,25.46999931335449,24.64999961853028,25.440000534057617,20.21704864501953,1405100,PK,1.084905537552705,1.047528783281111,1.1693482255294467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-05-19,25.440000534057617,25.489999771118164,25.15999984741211,25.36000061035156,20.15346908569336,953200,PK,1.0867507799855047,1.0376127815599558,1.1681531960997975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-05-22,25.489999771118164,25.82999992370605,25.19499969482422,25.5,20.264724731445312,1153100,PK,1.0705882939817133,1.033510024705042,1.138262112134234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-05-23,25.6299991607666,26.200000762939453,25.52499961853028,25.690000534057617,20.41571998596192,1429700,PK,1.0700660340702204,1.0321937696970125,1.161183446834403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-05-24,25.770000457763672,26.01000022888184,25.68000030517578,25.770000457763672,20.479293823242188,958400,PK,1.0628639268446969,1.0187390426120848,1.1695949389441125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-05-25,25.84000015258789,25.84000015258789,25.46999931335449,25.46999931335449,20.24088287353516,1019900,PK,1.0734199191636076,1.0363228525453887,1.1675659900648807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-05-26,25.530000686645508,25.690000534057617,25.459999084472656,25.6200008392334,20.360092163085938,609400,PK,1.0778420490152654,1.0429449404527702,1.1579095778445785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-05-30,25.520000457763672,25.700000762939453,25.46999931335449,25.5,20.264724731445312,465500,PK,1.0749460306655754,1.063391661126041,1.1657875080285738,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-05-31,25.76000022888184,25.88999938964844,25.30500030517578,25.739999771118164,20.45545196533203,1928400,PK,1.064133798459385,1.0613707915708896,1.1380751897422623,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-06-01,25.6200008392334,26.38999938964844,25.6200008392334,26.06999969482422,20.71770477294922,1756200,PK,1.0736565788170256,1.020655596681435,1.126440750930488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-06-02,26.8799991607666,27.559999465942383,26.670000076293945,27.290000915527344,21.68723487854004,7296200,PK,1.0059271665788505,0.9884294749936172,1.0745700420839908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-06-05,27.31999969482422,27.75,27.11000061035156,27.239999771118164,21.647499084472656,3115800,PK,0.9969574054383248,0.9906169633193428,1.0750268469408937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-06-06,27.21999931335449,27.32999992370605,26.920000076293945,27.049999237060547,21.49650382995605,3922400,PK,1.0084673434093805,0.9998288430741206,1.0791437078446215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-06-07,27.1200008392334,27.229999542236328,26.780000686645508,26.979999542236328,21.44087791442871,1521900,PK,1.010707135673743,1.020874382127523,1.083473687628406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-06-08,26.64999961853028,27.030000686645508,26.64999961853028,26.82999992370605,21.32167053222656,3633600,PK,1.0227955031606548,1.0303687478396408,1.102227039719123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
