Date,Open,High,Low,Close,Adj Close,Volume,ticker,PriceReturn_22days,PriceReturn_66days,PriceReturn_132days,PriceReturn_22days_mean,AdjRet22Day,AdjRet66Day,AdjRet132Day,Intangible Assets,Capital Surplus,Total Liab,Total Stockholder Equity,Minority Interest,Other Current Liab,Total Assets,Common Stock,Other Current Assets,Retained Earnings,Other Liab,Good Will,Treasury Stock,Other Assets,Cash,Total Current Liabilities,Short Long Term Debt,Other Stockholder Equity,Property Plant Equipment,Total Current Assets,Long Term Investments,Net Tangible Assets,Net Receivables,Long Term Debt,Inventory,Accounts Payable,Change To Liabilities,Total Cashflows From Investing Activities,Net Borrowings,Total Cash From Financing Activities,Change To Operating Activities,Issuance Of Stock,Net Income,Change In Cash,Repurchase Of Stock,Effect Of Exchange Rate,Total Cash From Operating Activities,Depreciation,Other Cashflows From Investing Activities,Dividends Paid,Change To Inventory,Change To Account Receivables,Other Cashflows From Financing Activities,Change To Netincome,Capital Expenditures
2017-11-01,138.77999877929688,142.92999267578125,138.0,139.6699981689453,133.8715057373047,2843600,MCK,1.0986051820485163,1.0967394293867498,1.086153685177804,1.0388512590749122,0.0597539229736041,0.0421554110349,-0.0232889210812645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-02,139.6699981689453,140.7100067138672,135.69000244140625,137.05999755859375,131.36984252929688,2763300,MCK,1.1019749916777533,1.0986110152862192,1.0963566330687171,1.0310647944789963,0.0709101971987569,0.0805646731662197,-0.008145378216865,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-03,136.49000549316406,138.9499969482422,136.24000549316406,137.61000061035156,131.89698791503906,1750400,MCK,1.095968521984206,1.0847516098158712,1.096135458568318,1.0262436118253355,0.0697249101588701,0.0591152042481186,-0.0116748601210481,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-06,136.83999633789062,137.13999938964844,134.77999877929688,135.2100067138672,129.59666442871094,2752300,MCK,1.112011578139668,1.1046728065249958,1.121758498251611,1.0311845275729687,0.0808270505666992,0.0685618773225513,0.0160302139155041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-07,135.69000244140625,137.8800048828125,135.3000030517578,136.92999267578125,131.24522399902344,2083400,MCK,1.1167826396212568,1.0700089416851222,1.0924823227035676,1.0414917955670933,0.0752908440541635,0.0240991316574561,-0.0193440363915025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-08,136.64999389648438,141.72999572753906,136.35000610351562,140.36000061035156,134.53286743164062,2206300,MCK,1.0983461472066904,1.062355771619144,1.0484653862093791,1.0390384642435906,0.0593076829630998,0.0013510085214054,-0.0661879191919725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-09,140.0,142.50999450683594,139.19000244140625,140.11000061035156,134.2932586669922,1817000,MCK,1.1055995295103092,1.0637506259201324,1.0499061304438575,1.0401272810196784,0.0654722484906307,-0.0118242268139598,-0.0627728623824659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-10,139.27000427246094,140.80999755859375,137.14999389648438,137.61000061035156,131.89698791503906,2088200,MCK,1.1304929279855471,1.0961872864197957,1.0718276177894936,1.0393664161720684,0.0911265118134787,0.0202940377793778,-0.0415103425654344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-13,137.4600067138672,140.42999267578125,135.69000244140625,138.0500030517578,132.31874084472656,2289800,MCK,1.1413377237364877,1.0807133275005274,1.0480366980136746,1.0305050740272153,0.1108326497092724,0.0140461127342066,-0.0635958628169321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-14,137.97999572753906,137.97999572753906,135.02999877929688,136.1699981689453,130.5167694091797,1482300,MCK,1.1968432511097442,1.1010809901436212,1.0756372765590696,1.043144349882203,0.1536989012275411,0.0361402077007988,-0.0380149442791812,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-15,136.0,138.9499969482422,135.3699951171875,138.86000061035156,133.09510803222656,3334000,MCK,1.156767521683238,1.0833596158725212,1.0215960500410377,1.0570826794517585,0.0996848422314795,0.015409897598924,-0.0890320493896101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-16,138.97000122070312,143.02000427246094,138.5,142.6999969482422,136.7756805419922,2732100,MCK,1.123602437422542,1.0721880208141008,1.0167013044010358,1.0412088647392546,0.0823935726832874,0.0017088084764826,-0.0955134063621123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-17,141.7100067138672,142.83999633789062,140.88999938964844,142.1300048828125,136.22938537597656,1849000,MCK,1.1328331576113564,1.0896745482630967,1.005547199132072,1.0392013474275237,0.0936318101838327,0.0143535005841313,-0.0943921727856038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-20,141.39999389648438,142.0,136.8300018310547,138.24000549316406,132.50082397460938,3618300,MCK,1.1556481236873204,1.114247658855674,1.036028483202884,1.0381241126825425,0.1175240110047779,0.0565380982268153,-0.0711394685862476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-21,138.89999389648438,142.97000122070312,138.38999938964844,142.8699951171875,136.93862915039062,2326100,MCK,1.1115317887192584,1.049240451461433,1.0064000864680798,1.03199537924298,0.0795364094762782,0.0066389116579863,-0.0991693787513248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-22,143.0,146.61000061035156,142.61000061035156,145.8000030517578,139.7469940185547,2220500,MCK,1.0923564761276978,1.0096214876323626,0.9928743470926714,1.0328322263084138,0.059524249819284,-0.024882158686017,-0.1167496916033389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-24,145.8000030517578,146.4199981689453,144.0500030517578,144.66000366210938,138.65432739257812,768700,MCK,1.0948675283514089,1.04090977621508,1.0137145435436925,1.032019884081241,0.0628476442701682,-0.0018012457796285,-0.1033105279455437,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-27,144.27999877929688,145.9600067138672,144.27999877929688,144.85000610351562,138.8364715576172,1831600,MCK,1.0914246041807552,1.0493226184984878,1.0123151580534857,1.0369551897736955,0.0544694144070594,-0.0077086182918804,-0.1047523374323138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-28,145.02000427246094,147.86000061035156,144.64999389648438,147.75,141.6160125732422,3752800,MCK,1.0579278170643578,1.0277752906034263,0.9906742275330308,1.020376345675996,0.0375514713883617,-0.025637889149958,-0.1207250224981039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-29,148.1199951171875,152.38999938964844,147.6199951171875,148.1199951171875,141.97068786621094,3283200,MCK,1.0759237423221428,1.0291410612701308,0.9871117220186044,1.026253639124301,0.0496701031978419,-0.0249122933850789,-0.1251725414236127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-30,148.91000366210938,149.49000549316406,144.4600067138672,147.74000549316406,141.93226623535156,2767600,MCK,1.061053210535352,1.0445471475937715,0.9896227270083564,1.0246409570196735,0.0364122535156785,-0.0048780348800767,-0.1211789749255787,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-01,147.0399932861328,147.74000549316406,143.8699951171875,146.38999938964844,140.63536071777344,2560700,MCK,1.0592249117062664,1.0665712671559897,1.026061122449854,1.029880242563007,0.0293446691432595,-0.0016690085353519,-0.0831028082185367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-04,144.30999755859375,153.60000610351562,144.30999755859375,153.08999633789062,147.07192993164062,2866400,MCK,1.0265856554947417,1.0330519065921626,0.98430555523854,1.036157586789428,-0.0095719312946862,-0.037559391361396,-0.1331051672165699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-05,153.2899932861328,153.32000732421875,147.41000366210938,150.69000244140625,144.7662811279297,1908800,MCK,1.0561418124643804,1.0487733049813526,0.9999822923090756,1.0465343935592823,0.009607418905098,-0.0226363500438537,-0.1250429167457881,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-06,150.69000244140625,152.25999450683594,149.63999938964844,150.47000122070312,144.55494689941406,1262900,MCK,1.0675882638752323,1.0353203280754328,0.9750059982775204,1.048372731047773,0.0192155328274592,-0.0338190165108904,-0.1529763568035255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-07,150.66000366210938,151.3000030517578,149.05999755859375,150.00999450683594,144.1129913330078,1315100,MCK,1.0710620652735656,1.028607597429597,0.9826839473904052,1.0387885930282448,0.0322734722453208,-0.0284112154791771,-0.1319270553926015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-08,150.5800018310547,153.0500030517578,149.85000610351562,152.57000732421875,146.5723876953125,1400500,MCK,1.0637740782413234,1.0006408649469778,0.9711990753888704,1.0447156071702373,0.0190584710710861,-0.0563411723443068,-0.1426267923153985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-11,152.92999267578125,155.0,152.2899932861328,153.80999755859375,147.76365661621094,1423200,MCK,1.0808788745868243,0.9618835050851218,0.9565768286730087,1.0484619827112251,0.0324168918755991,-0.0827400147495291,-0.1478743627679104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-12,154.4600067138672,155.69000244140625,153.89999389648438,154.5500030517578,148.4745635986328,1981500,MCK,1.104237952920678,0.9196013865370172,0.9677269111156352,1.0415757419863072,0.0626622109343708,-0.1291858203115758,-0.1397695608137996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-13,154.27999877929688,157.0399932861328,153.75,155.2100067138672,149.10861206054688,1461100,MCK,1.1135234387455892,0.9228585357607084,0.9454244799059188,1.0495576207370112,0.063965818008578,-0.1260172563946808,-0.1450697316321816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-14,156.6300048828125,161.25,156.1999969482422,157.1999969482422,151.02037048339844,2443500,MCK,1.092748091873002,0.9033344646216114,0.9261711637480676,1.0539026313731312,0.0388454604998707,-0.1273920281132637,-0.1742810005635975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-15,159.0,164.2899932861328,157.55999755859375,162.60000610351562,156.20811462402344,3323300,MCK,1.0477245120884455,0.8570005338345094,0.8937444656795205,1.0520989179928428,-0.0043744059043973,-0.1437226637782619,-0.1800900958920789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-18,159.9199981689453,160.80999755859375,156.75999450683594,160.25999450683594,153.96009826660156,2662400,MCK,1.0792461473217505,0.8710773881560514,0.851255742235649,1.049480051520865,0.0297660958008854,-0.1448161002509334,-0.2201366336777515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-19,160.0399932861328,161.9199981689453,159.66000366210938,159.97000122070312,153.68148803710938,2045100,MCK,1.0664501517623195,0.8692732188405696,0.8377272090924345,1.0585213557872055,0.0079287959751137,-0.1353337494518143,-0.2398475043747195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-20,160.72000122070312,161.88999938964844,159.66000366210938,160.63999938964844,154.32516479492188,1119000,MCK,1.0867777011611992,0.8775638841533603,0.8434887432624596,1.0561912314345747,0.0305864697266244,-0.124563496090097,-0.2369673126680065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-21,160.66000366210938,161.58999633789062,159.07000732421875,159.38999938964844,153.12432861328125,1056000,MCK,1.0991904859276729,0.8857665989447499,0.8481497447573312,1.054691754118366,0.0444987318093068,-0.1282297894636517,-0.2302406969195767,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-22,160.10000610351562,160.10000610351562,157.47999572753906,158.44000244140625,152.21163940429688,1249000,MCK,1.1153747911600425,0.8843725859223673,0.8625557900671476,1.0628648969920689,0.0525098941679738,-0.1067653142829079,-0.2255870242917769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-26,158.5399932861328,160.1300048828125,157.24000549316406,158.89999389648438,152.65353393554688,957200,MCK,1.1096919105400858,0.8863536906422856,0.8716916982314209,1.054562443450246,0.0551294670898396,-0.1150576733494063,-0.2252645393915842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-27,159.0,159.13999938964844,157.08999633789062,158.02000427246094,151.80812072753906,673800,MCK,1.0868880238683745,0.8964906360976498,0.8790255844441851,1.0427572783556516,0.0441307455127228,-0.1154570863115197,-0.2252552886474904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-28,157.83999633789062,158.80999755859375,156.3699951171875,157.72999572753906,151.529541015625,692400,MCK,1.0706904086745668,0.9061448204748132,0.8822337734526677,1.039387058829826,0.0313033498447408,-0.1095991454832187,-0.2196796251253872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-29,158.27999877929688,158.35000610351562,155.85000610351562,155.9499969482422,149.81951904296875,641700,MCK,1.066175101633924,0.8978505224588668,0.8676960356353246,1.0452598484191695,0.0209152532147545,-0.1021942161817858,-0.2340849576694449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-02,156.91000366210938,159.0800018310547,156.66000366210938,159.0,152.7496337890625,809900,MCK,1.0013207000579385,0.8826445967274689,0.8591388128583701,1.0173995405954512,-0.0160788405375127,-0.1108640220011841,-0.2414569970979569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-03,157.97000122070312,158.60000610351562,155.02999877929688,156.75999450683594,150.59768676757812,1588400,MCK,0.9721230002928192,0.915523877939971,0.8753243555696956,0.9765980219270426,-0.0044750216342234,-0.0884249143838844,-0.2201241053158186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-04,156.7899932861328,158.13999938964844,152.5,155.05999755859375,148.9644775390625,1946500,MCK,0.9836194201998332,0.9247857319040872,0.8783779132799101,0.9849127815791188,-0.0012933613792857,-0.0735712044149049,-0.2112169465032873,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-05,156.24000549316406,157.22999572753906,154.75999450683594,157.16000366210938,150.98193359375,938800,MCK,0.9724485262490662,0.9179127480911092,0.860248644938246,0.9789917900086822,-0.006543263759616,-0.0817140709905459,-0.2296407259501525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-08,157.3000030517578,159.8800048828125,156.13999938964844,159.14999389648438,152.8937225341797,1502600,MCK,0.9439521367323472,0.8995711894649554,0.8479770994994732,0.942840182406444,0.0011119543259032,-0.0921532950093614,-0.2393729061535813,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-09,158.57000732421875,161.4199981689453,157.69000244140625,160.63999938964844,154.32516479492188,2008200,MCK,0.9271039506799288,0.9226089283076462,0.8367974265794227,0.9530778204901076,-0.0259738698101789,-0.0786153187397689,-0.2525003917714554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-10,159.72000122070312,160.72000122070312,157.7100067138672,160.6699981689453,154.3539581298828,1278700,MCK,0.9274910261146464,0.9325417683192956,0.8309515832799594,0.966664672858564,-0.0391736467439175,-0.0807328096769126,-0.2548334561796896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-11,161.0,162.7899932861328,159.19000244140625,162.3000030517578,155.91990661621094,1544200,MCK,0.9006775740194103,0.9218175467763098,0.8209349889272914,0.9609362737659176,-0.0602586997465073,-0.0830562230718409,-0.2541466172794295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-12,163.3699951171875,166.30999755859375,162.3000030517578,166.25,159.71461486816406,1838400,MCK,0.8948571694985515,0.8867739040687368,0.7975022969684793,0.9729510699723092,-0.0780939004737577,-0.1079513199356181,-0.2657627346769002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-16,166.89999389648438,171.8300018310547,166.5,170.66000366210938,163.9512481689453,2686800,MCK,0.8713232717610128,0.8588671875618037,0.7849586247519593,0.9917823196316324,-0.1204590478706197,-0.1374458195071906,-0.2972496653668319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-17,171.16000366210938,173.83999633789062,170.75999450683594,172.8300018310547,166.0359344482422,1747300,MCK,0.870798250691942,0.8601453259716114,0.7385421415817606,0.9854883712686996,-0.1146901205767574,-0.1277744713886446,-0.337286233706622,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-18,171.91000366210938,172.0,169.3699951171875,171.77999877929688,165.0272216796875,1369000,MCK,0.8665153860890907,0.8686700340187129,0.724517911048352,0.981540936006692,-0.1150255499176012,-0.1111363692354125,-0.3409999922803841,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-19,171.6999969482422,173.1199951171875,169.22000122070312,170.36000061035156,163.66307067871094,2399800,MCK,0.8780816166740771,0.8925005568337273,0.7424094635908126,0.9694690060853024,-0.0913873894112253,-0.0792114758424405,-0.3034058997579233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-22,170.67999267578125,173.8800048828125,170.41000366210938,172.9600067138672,166.1608428955078,1561200,MCK,0.8677728314304483,0.8921218452572323,0.7295069652767887,0.962138874344328,-0.0943660429138796,-0.0811147547045074,-0.319937255311844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-23,172.92999267578125,173.02999877929688,170.25999450683594,170.60000610351562,163.89364624023438,1788700,MCK,0.8947829862840606,0.9289600885733028,0.7348288333211992,0.9712482450100663,-0.0764652587260058,-0.0399710962652929,-0.3074258718155749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-24,173.13999938964844,177.97000122070312,172.3699951171875,174.5800018310547,167.71714782714844,1939300,MCK,0.8850955068870877,0.8967601451702136,0.7134732886133671,0.9795485186833895,-0.0944530117963018,-0.0661513036408747,-0.3400558194982278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
