Date,Open,High,Low,Close,Adj Close,Volume,ticker,PriceReturn_22days,PriceReturn_66days,PriceReturn_132days,PriceReturn_22days_mean,AdjRet22Day,AdjRet66Day,AdjRet132Day,Intangible Assets,Capital Surplus,Total Liab,Total Stockholder Equity,Other Current Liab,Total Assets,Common Stock,Retained Earnings,Good Will,Other Assets,Cash,Total Current Liabilities,Deferred Long Term Asset Charges,Property Plant Equipment,Total Current Assets,Net Tangible Assets,Net Receivables,Long Term Debt,Inventory,Accounts Payable,Other Liab,Short Long Term Debt,Change To Liabilities,Total Cashflows From Investing Activities,Net Borrowings,Total Cash From Financing Activities,Change To Operating Activities,Issuance Of Stock,Net Income,Change In Cash,Total Cash From Operating Activities,Depreciation,Other Cashflows From Investing Activities,Dividends Paid,Change To Inventory,Change To Account Receivables,Other Cashflows From Financing Activities,Change To Netincome,Capital Expenditures
2019-10-18,33.45000076293945,33.66999816894531,33.0,33.06999969482422,33.06999969482422,1267500,GO,0.9271242857680068,1.0713637929280333,1.0456607847041135,1.0489642593361574,-0.1218399735681506,-0.0320156972714034,0.0976676175840336,68824000.0,287457000.0,1076911000.0,299951000.0,3463000.0,1376862000.0,68000.0,12426000.0,747943000.0,15691000.0,21063000.0,150924000.0,,304032000.0,240372000.0,-516816000.0,7125000.0,848000000.0,198304000.0,98123000.0,75968000.0,7349000.0,16315000.0,-73550000.0,146584000.0,-16999000.0,14690000.0,29000.0,15868000.0,15262000.0,105811000.0,47057000.0,-6707000.0,-153587000.0,-15292000.0,-642000.0,-10025000.0,23548000.0,-64762000.0
2019-10-21,33.06999969482422,33.45000076293945,32.5,32.75,32.75,355000,GO,0.9465648854961832,1.076335877862595,1.0158778765729366,1.0401557689402523,-0.093590883444069,-0.0039903010208268,0.0958319801518011,68824000.0,287457000.0,1076911000.0,299951000.0,3463000.0,1376862000.0,68000.0,12426000.0,747943000.0,15691000.0,21063000.0,150924000.0,,304032000.0,240372000.0,-516816000.0,7125000.0,848000000.0,198304000.0,98123000.0,75968000.0,7349000.0,16315000.0,-73550000.0,146584000.0,-16999000.0,14690000.0,29000.0,15868000.0,15262000.0,105811000.0,47057000.0,-6707000.0,-153587000.0,-15292000.0,-642000.0,-10025000.0,23548000.0,-64762000.0
2019-10-22,32.880001068115234,32.880001068115234,30.76000022888184,31.76000022888184,31.76000022888184,1270900,GO,0.9713476120637876,1.0547858866051216,1.044710329535912,1.0392857492778664,-0.0679381372140788,-0.04033186982873,0.1499010547753303,68824000.0,287457000.0,1076911000.0,299951000.0,3463000.0,1376862000.0,68000.0,12426000.0,747943000.0,15691000.0,21063000.0,150924000.0,,304032000.0,240372000.0,-516816000.0,7125000.0,848000000.0,198304000.0,98123000.0,75968000.0,7349000.0,16315000.0,-73550000.0,146584000.0,-16999000.0,14690000.0,29000.0,15868000.0,15262000.0,105811000.0,47057000.0,-6707000.0,-153587000.0,-15292000.0,-642000.0,-10025000.0,23548000.0,-64762000.0
2019-10-23,32.0,32.0,30.59000015258789,30.940000534057617,30.940000534057617,1085700,GO,1.0239172514009365,1.0904977729824872,1.0685197415203591,1.040533347199015,-0.0166160957980785,0.0002850883822191,0.17106988589568,68824000.0,287457000.0,1076911000.0,299951000.0,3463000.0,1376862000.0,68000.0,12426000.0,747943000.0,15691000.0,21063000.0,150924000.0,,304032000.0,240372000.0,-516816000.0,7125000.0,848000000.0,198304000.0,98123000.0,75968000.0,7349000.0,16315000.0,-73550000.0,146584000.0,-16999000.0,14690000.0,29000.0,15868000.0,15262000.0,105811000.0,47057000.0,-6707000.0,-153587000.0,-15292000.0,-642000.0,-10025000.0,23548000.0,-64762000.0
2019-10-24,30.90999984741211,31.575000762939453,30.3799991607666,31.14999961853028,31.14999961853028,784700,GO,1.0199037189992315,1.0468700163627858,1.1059390428514193,1.0483311387448295,-0.028427419745598,-0.041477630114086,0.2042925826186217,68824000.0,287457000.0,1076911000.0,299951000.0,3463000.0,1376862000.0,68000.0,12426000.0,747943000.0,15691000.0,21063000.0,150924000.0,,304032000.0,240372000.0,-516816000.0,7125000.0,848000000.0,198304000.0,98123000.0,75968000.0,7349000.0,16315000.0,-73550000.0,146584000.0,-16999000.0,14690000.0,29000.0,15868000.0,15262000.0,105811000.0,47057000.0,-6707000.0,-153587000.0,-15292000.0,-642000.0,-10025000.0,23548000.0,-64762000.0
2019-10-25,31.270000457763672,32.43000030517578,30.88999938964844,31.51000022888184,31.51000022888184,704400,GO,1.0384005389727735,1.0390352726325132,1.14693745246383,1.0472237990930433,-0.0088232601202697,-0.0255068726758882,0.2523018779379399,68824000.0,287457000.0,1076911000.0,299951000.0,3463000.0,1376862000.0,68000.0,12426000.0,747943000.0,15691000.0,21063000.0,150924000.0,,304032000.0,240372000.0,-516816000.0,7125000.0,848000000.0,198304000.0,98123000.0,75968000.0,7349000.0,16315000.0,-73550000.0,146584000.0,-16999000.0,14690000.0,29000.0,15868000.0,15262000.0,105811000.0,47057000.0,-6707000.0,-153587000.0,-15292000.0,-642000.0,-10025000.0,23548000.0,-64762000.0
2019-10-28,31.56999969482422,32.0,30.770000457763672,30.89999961853028,30.89999961853028,421700,GO,1.0608413975396682,1.0588997289527933,1.17734632741868,1.0479818360763853,0.0128595614632829,-0.0108975506795678,0.2700756960888337,68824000.0,287457000.0,1076911000.0,299951000.0,3463000.0,1376862000.0,68000.0,12426000.0,747943000.0,15691000.0,21063000.0,150924000.0,,304032000.0,240372000.0,-516816000.0,7125000.0,848000000.0,198304000.0,98123000.0,75968000.0,7349000.0,16315000.0,-73550000.0,146584000.0,-16999000.0,14690000.0,29000.0,15868000.0,15262000.0,105811000.0,47057000.0,-6707000.0,-153587000.0,-15292000.0,-642000.0,-10025000.0,23548000.0,-64762000.0
2019-10-29,30.81999969482422,31.549999237060547,30.76000022888184,31.3799991607666,31.3799991607666,518900,GO,1.055768067372564,1.0245379982697709,1.1698534119264723,1.0403561361801832,0.0154119311923808,-0.0602672906053871,0.2384994397520844,68824000.0,287457000.0,1076911000.0,299951000.0,3463000.0,1376862000.0,68000.0,12426000.0,747943000.0,15691000.0,21063000.0,150924000.0,,304032000.0,240372000.0,-516816000.0,7125000.0,848000000.0,198304000.0,98123000.0,75968000.0,7349000.0,16315000.0,-73550000.0,146584000.0,-16999000.0,14690000.0,29000.0,15868000.0,15262000.0,105811000.0,47057000.0,-6707000.0,-153587000.0,-15292000.0,-642000.0,-10025000.0,23548000.0,-64762000.0
2019-10-30,31.450000762939453,32.060001373291016,31.239999771118164,31.979999542236328,31.979999542236328,419100,GO,1.0240775631265011,0.986866789171174,1.1466541180063137,1.028957528147249,-0.0048799650207478,-0.1064164601758015,0.2179512112599758,68824000.0,287457000.0,1076911000.0,299951000.0,3463000.0,1376862000.0,68000.0,12426000.0,747943000.0,15691000.0,21063000.0,150924000.0,,304032000.0,240372000.0,-516816000.0,7125000.0,848000000.0,198304000.0,98123000.0,75968000.0,7349000.0,16315000.0,-73550000.0,146584000.0,-16999000.0,14690000.0,29000.0,15868000.0,15262000.0,105811000.0,47057000.0,-6707000.0,-153587000.0,-15292000.0,-642000.0,-10025000.0,23548000.0,-64762000.0
2019-10-31,31.979999542236328,32.5,31.46500015258789,31.89999961853028,31.89999961853028,404400,GO,1.0435737088908814,0.97899686256094,1.1752351763881954,1.028953970896263,0.0146197379946184,-0.1207652364961611,0.2609947142956773,68824000.0,287457000.0,1076911000.0,299951000.0,3463000.0,1376862000.0,68000.0,12426000.0,747943000.0,15691000.0,21063000.0,150924000.0,,304032000.0,240372000.0,-516816000.0,7125000.0,848000000.0,198304000.0,98123000.0,75968000.0,7349000.0,16315000.0,-73550000.0,146584000.0,-16999000.0,14690000.0,29000.0,15868000.0,15262000.0,105811000.0,47057000.0,-6707000.0,-153587000.0,-15292000.0,-642000.0,-10025000.0,23548000.0,-64762000.0
2019-11-01,31.809999465942383,32.970001220703125,31.43000030517578,32.220001220703125,32.220001220703125,1317100,GO,1.0086902162845657,0.9608937899288208,1.1446306539683742,1.0210186331905924,-0.0123284169060267,-0.1156182407971906,0.265881875908267,68824000.0,287457000.0,1076911000.0,299951000.0,3463000.0,1376862000.0,68000.0,12426000.0,747943000.0,15691000.0,21063000.0,150924000.0,,304032000.0,240372000.0,-516816000.0,7125000.0,848000000.0,198304000.0,98123000.0,75968000.0,7349000.0,16315000.0,-73550000.0,146584000.0,-16999000.0,14690000.0,29000.0,15868000.0,15262000.0,105811000.0,47057000.0,-6707000.0,-153587000.0,-15292000.0,-642000.0,-10025000.0,23548000.0,-64762000.0
2019-11-04,32.349998474121094,32.525001525878906,31.559999465942383,31.770000457763672,31.770000457763672,339500,GO,0.9908718630359202,0.9678942259028388,1.18382121713696,1.017747736512303,-0.026875873476383,-0.1116958993831575,0.2985901822205195,68824000.0,287457000.0,1076911000.0,299951000.0,3463000.0,1376862000.0,68000.0,12426000.0,747943000.0,15691000.0,21063000.0,150924000.0,,304032000.0,240372000.0,-516816000.0,7125000.0,848000000.0,198304000.0,98123000.0,75968000.0,7349000.0,16315000.0,-73550000.0,146584000.0,-16999000.0,14690000.0,29000.0,15868000.0,15262000.0,105811000.0,47057000.0,-6707000.0,-153587000.0,-15292000.0,-642000.0,-10025000.0,23548000.0,-64762000.0
2019-11-05,31.670000076293945,32.4900016784668,31.459999084472656,31.780000686645508,31.780000686645508,386800,GO,1.0210824437324664,0.9675896581374736,1.180931339471859,1.0255920535009635,-0.0045096097684971,-0.1187986840817684,0.2869901656163806,68824000.0,287457000.0,1076911000.0,299951000.0,3463000.0,1376862000.0,68000.0,12426000.0,747943000.0,15691000.0,21063000.0,150924000.0,,304032000.0,240372000.0,-516816000.0,7125000.0,848000000.0,198304000.0,98123000.0,75968000.0,7349000.0,16315000.0,-73550000.0,146584000.0,-16999000.0,14690000.0,29000.0,15868000.0,15262000.0,105811000.0,47057000.0,-6707000.0,-153587000.0,-15292000.0,-642000.0,-10025000.0,23548000.0,-64762000.0
2019-11-06,31.76000022888184,32.029998779296875,30.770000457763672,31.18000030517578,31.18000030517578,872500,GO,1.0355997626519364,1.0115458821946133,1.2309172768591756,1.02472378454011,0.0108759781118263,-0.0852967772892812,0.2929728484288005,68824000.0,287457000.0,1076911000.0,299951000.0,3463000.0,1376862000.0,68000.0,12426000.0,747943000.0,15691000.0,21063000.0,150924000.0,,304032000.0,240372000.0,-516816000.0,7125000.0,848000000.0,198304000.0,98123000.0,75968000.0,7349000.0,16315000.0,-73550000.0,146584000.0,-16999000.0,14690000.0,29000.0,15868000.0,15262000.0,105811000.0,47057000.0,-6707000.0,-153587000.0,-15292000.0,-642000.0,-10025000.0,23548000.0,-64762000.0
2019-11-07,31.229999542236328,31.32999992370605,30.61100006103516,30.8700008392334,30.8700008392334,780000,GO,1.0294784523055656,1.0430838965840172,1.242954256195531,1.021753728436673,0.0077247238688928,-0.0528140607440414,0.3163519327748066,68824000.0,287457000.0,1076911000.0,299951000.0,3463000.0,1376862000.0,68000.0,12426000.0,747943000.0,15691000.0,21063000.0,150924000.0,,304032000.0,240372000.0,-516816000.0,7125000.0,848000000.0,198304000.0,98123000.0,75968000.0,7349000.0,16315000.0,-73550000.0,146584000.0,-16999000.0,14690000.0,29000.0,15868000.0,15262000.0,105811000.0,47057000.0,-6707000.0,-153587000.0,-15292000.0,-642000.0,-10025000.0,23548000.0,-64762000.0
2019-11-08,30.64999961853028,31.65999984741211,30.0,31.11000061035156,31.11000061035156,774500,GO,1.0266795212929016,1.057859183598396,1.2150433460449035,1.0184480680698833,0.0082314532230183,-0.0347233957521611,0.2782168094864283,68824000.0,287457000.0,1076911000.0,299951000.0,3463000.0,1376862000.0,68000.0,12426000.0,747943000.0,15691000.0,21063000.0,150924000.0,,304032000.0,240372000.0,-516816000.0,7125000.0,848000000.0,198304000.0,98123000.0,75968000.0,7349000.0,16315000.0,-73550000.0,146584000.0,-16999000.0,14690000.0,29000.0,15868000.0,15262000.0,105811000.0,47057000.0,-6707000.0,-153587000.0,-15292000.0,-642000.0,-10025000.0,23548000.0,-64762000.0
2019-11-11,31.280000686645508,32.0,30.31999969482422,31.0,31.0,1364300,GO,0.9829032036565964,1.0358064713016633,1.2138710021972656,1.02732105527683,-0.0444178516202334,-0.0555000617960041,0.2796579311094122,68824000.0,287457000.0,1076911000.0,299951000.0,3463000.0,1376862000.0,68000.0,12426000.0,747943000.0,15691000.0,21063000.0,150924000.0,,304032000.0,240372000.0,-516816000.0,7125000.0,848000000.0,198304000.0,98123000.0,75968000.0,7349000.0,16315000.0,-73550000.0,146584000.0,-16999000.0,14690000.0,29000.0,15868000.0,15262000.0,105811000.0,47057000.0,-6707000.0,-153587000.0,-15292000.0,-642000.0,-10025000.0,23548000.0,-64762000.0
2019-11-12,33.0099983215332,34.38999938964844,31.88999938964844,32.599998474121094,32.599998474121094,2881700,GO,0.9484663044030268,0.9822086489722432,1.1607362553291674,1.024242363400095,-0.0757760589970681,-0.1143770160289745,0.2250034700694224,68824000.0,287457000.0,1076911000.0,299951000.0,3463000.0,1376862000.0,68000.0,12426000.0,747943000.0,15691000.0,21063000.0,150924000.0,,304032000.0,240372000.0,-516816000.0,7125000.0,848000000.0,198304000.0,98123000.0,75968000.0,7349000.0,16315000.0,-73550000.0,146584000.0,-16999000.0,14690000.0,29000.0,15868000.0,15262000.0,105811000.0,47057000.0,-6707000.0,-153587000.0,-15292000.0,-642000.0,-10025000.0,23548000.0,-64762000.0
2019-11-13,32.4900016784668,33.5,31.36000061035156,31.57999992370605,31.57999992370605,822000,GO,0.9914502704744788,1.0246991984968306,1.173210871645644,1.0310099359995386,-0.0395596655250598,-0.0722637007122815,0.2184196057305129,68824000.0,287457000.0,1076911000.0,299951000.0,3463000.0,1376862000.0,68000.0,12426000.0,747943000.0,15691000.0,21063000.0,150924000.0,,304032000.0,240372000.0,-516816000.0,7125000.0,848000000.0,198304000.0,98123000.0,75968000.0,7349000.0,16315000.0,-73550000.0,146584000.0,-16999000.0,14690000.0,29000.0,15868000.0,15262000.0,105811000.0,47057000.0,-6707000.0,-153587000.0,-15292000.0,-642000.0,-10025000.0,23548000.0,-64762000.0
2019-11-14,31.65999984741211,31.989999771118164,30.6200008392334,31.84000015258789,31.84000015258789,652900,GO,0.9802135343876864,0.9940326465720142,1.1711683648499132,1.030070938868324,-0.0498574044806375,-0.0891975583963069,0.2003866728448659,68824000.0,287457000.0,1076911000.0,299951000.0,3463000.0,1376862000.0,68000.0,12426000.0,747943000.0,15691000.0,21063000.0,150924000.0,,304032000.0,240372000.0,-516816000.0,7125000.0,848000000.0,198304000.0,98123000.0,75968000.0,7349000.0,16315000.0,-73550000.0,146584000.0,-16999000.0,14690000.0,29000.0,15868000.0,15262000.0,105811000.0,47057000.0,-6707000.0,-153587000.0,-15292000.0,-642000.0,-10025000.0,23548000.0,-64762000.0
2019-11-15,31.86000061035156,32.209999084472656,30.6299991607666,31.559999465942383,31.559999465942383,773400,GO,0.9939797645778156,0.9923954443859496,1.1460709372944622,1.0243368944408853,-0.0303571298630697,-0.0505340346302697,0.1888414726067283,68824000.0,287457000.0,1076911000.0,299951000.0,3463000.0,1376862000.0,68000.0,12426000.0,747943000.0,15691000.0,21063000.0,150924000.0,,304032000.0,240372000.0,-516816000.0,7125000.0,848000000.0,198304000.0,98123000.0,75968000.0,7349000.0,16315000.0,-73550000.0,146584000.0,-16999000.0,14690000.0,29000.0,15868000.0,15262000.0,105811000.0,47057000.0,-6707000.0,-153587000.0,-15292000.0,-642000.0,-10025000.0,23548000.0,-64762000.0
2019-11-18,31.6299991607666,31.809999465942383,30.253999710083008,30.600000381469727,30.600000381469727,673900,GO,1.0343137001297684,1.0359477244364954,1.2029412063531164,1.0296677569338806,0.0046459431958878,0.0267873263888394,0.2394956389566549,68824000.0,287457000.0,1076911000.0,299951000.0,3463000.0,1376862000.0,68000.0,12426000.0,747943000.0,15691000.0,21063000.0,150924000.0,,304032000.0,240372000.0,-516816000.0,7125000.0,848000000.0,198304000.0,98123000.0,75968000.0,7349000.0,16315000.0,-73550000.0,146584000.0,-16999000.0,14690000.0,29000.0,15868000.0,15262000.0,105811000.0,47057000.0,-6707000.0,-153587000.0,-15292000.0,-642000.0,-10025000.0,23548000.0,-64762000.0
2019-11-19,30.38999938964844,30.920000076293945,30.02300071716309,30.65999984741211,30.65999984741211,422500,GO,1.0759948415737306,1.0202218148179714,1.17514673707143,1.0348511569492849,0.0411436846244457,0.0243143728726641,0.2000757681195299,68824000.0,287457000.0,1076911000.0,299951000.0,3463000.0,1376862000.0,68000.0,12426000.0,747943000.0,15691000.0,21063000.0,150924000.0,,304032000.0,240372000.0,-516816000.0,7125000.0,848000000.0,198304000.0,98123000.0,75968000.0,7349000.0,16315000.0,-73550000.0,146584000.0,-16999000.0,14690000.0,29000.0,15868000.0,15262000.0,105811000.0,47057000.0,-6707000.0,-153587000.0,-15292000.0,-642000.0,-10025000.0,23548000.0,-64762000.0
2019-11-20,30.5,31.06999969482422,30.040000915527344,31.0,31.0,626300,GO,1.0596773701329385,0.967741935483871,1.1712903668803554,1.0367429245182895,0.0229344456146489,0.0076547640904756,0.1869603888676488,68824000.0,287457000.0,1076911000.0,299951000.0,3463000.0,1376862000.0,68000.0,12426000.0,747943000.0,15691000.0,21063000.0,150924000.0,,304032000.0,240372000.0,-516816000.0,7125000.0,848000000.0,198304000.0,98123000.0,75968000.0,7349000.0,16315000.0,-73550000.0,146584000.0,-16999000.0,14690000.0,29000.0,15868000.0,15262000.0,105811000.0,47057000.0,-6707000.0,-153587000.0,-15292000.0,-642000.0,-10025000.0,23548000.0,-64762000.0
2019-11-21,30.90999984741211,31.200000762939453,30.40999984741211,30.850000381469727,30.850000381469727,531400,GO,1.0505672430033228,1.025931903635926,1.1802268848360222,1.0414325601773815,0.0091346828259413,0.0723926304093173,0.1770466749703136,68824000.0,287457000.0,1076911000.0,299951000.0,3463000.0,1376862000.0,68000.0,12426000.0,747943000.0,15691000.0,21063000.0,150924000.0,,304032000.0,240372000.0,-516816000.0,7125000.0,848000000.0,198304000.0,98123000.0,75968000.0,7349000.0,16315000.0,-73550000.0,146584000.0,-16999000.0,14690000.0,29000.0,15868000.0,15262000.0,105811000.0,47057000.0,-6707000.0,-153587000.0,-15292000.0,-642000.0,-10025000.0,23548000.0,-64762000.0
2019-11-22,30.93000030517578,31.850000381469727,30.690000534057617,31.68000030517578,31.68000030517578,533200,GO,1.0482954155479256,0.9952651636021048,1.12310610758554,1.0399834010172984,0.0083120145306272,0.0126887101491389,0.122091197832856,68824000.0,287457000.0,1076911000.0,299951000.0,3463000.0,1376862000.0,68000.0,12426000.0,747943000.0,15691000.0,21063000.0,150924000.0,,304032000.0,240372000.0,-516816000.0,7125000.0,848000000.0,198304000.0,98123000.0,75968000.0,7349000.0,16315000.0,-73550000.0,146584000.0,-16999000.0,14690000.0,29000.0,15868000.0,15262000.0,105811000.0,47057000.0,-6707000.0,-153587000.0,-15292000.0,-642000.0,-10025000.0,23548000.0,-64762000.0
2019-11-25,31.64999961853028,31.809999465942383,30.940000534057617,31.770000457763672,31.770000457763672,648100,GO,1.0535096234952688,0.9807994774453176,1.0900220512792804,1.0272769628028116,0.0262326606924572,0.0309465486849194,0.0755329537272797,68824000.0,287457000.0,1076911000.0,299951000.0,3463000.0,1376862000.0,68000.0,12426000.0,747943000.0,15691000.0,21063000.0,150924000.0,,304032000.0,240372000.0,-516816000.0,7125000.0,848000000.0,198304000.0,98123000.0,75968000.0,7349000.0,16315000.0,-73550000.0,146584000.0,-16999000.0,14690000.0,29000.0,15868000.0,15262000.0,105811000.0,47057000.0,-6707000.0,-153587000.0,-15292000.0,-642000.0,-10025000.0,23548000.0,-64762000.0
2019-11-26,31.82999992370605,32.81999969482422,31.709999084472656,32.720001220703125,32.720001220703125,588200,GO,1.017420527920505,0.9996943112513046,1.0097799414084907,1.019753497826135,-0.0023329699056298,0.0194572585088014,-0.021002052683799,68824000.0,287457000.0,1076911000.0,299951000.0,3463000.0,1376862000.0,68000.0,12426000.0,747943000.0,15691000.0,21063000.0,150924000.0,,304032000.0,240372000.0,-516816000.0,7125000.0,848000000.0,198304000.0,98123000.0,75968000.0,7349000.0,16315000.0,-73550000.0,146584000.0,-16999000.0,14690000.0,29000.0,15868000.0,15262000.0,105811000.0,47057000.0,-6707000.0,-153587000.0,-15292000.0,-642000.0,-10025000.0,23548000.0,-64762000.0
2019-11-27,32.720001220703125,33.27000045776367,32.400001525878906,32.779998779296875,32.779998779296875,309000,GO,0.9899329460449572,1.005491162656463,0.9981696900296516,1.0184708296222131,-0.0285378835772559,0.0621721565383009,-0.0081212818566104,68824000.0,287457000.0,1076911000.0,299951000.0,3463000.0,1376862000.0,68000.0,12426000.0,747943000.0,15691000.0,21063000.0,150924000.0,,304032000.0,240372000.0,-516816000.0,7125000.0,848000000.0,198304000.0,98123000.0,75968000.0,7349000.0,16315000.0,-73550000.0,146584000.0,-16999000.0,14690000.0,29000.0,15868000.0,15262000.0,105811000.0,47057000.0,-6707000.0,-153587000.0,-15292000.0,-642000.0,-10025000.0,23548000.0,-64762000.0
2019-11-29,32.810001373291016,33.72999954223633,32.63999938964844,33.130001068115234,33.130001068115234,217400,GO,0.9655900615682677,1.0075460305445207,1.025354667235321,1.027957565839464,-0.0623675042711963,0.0799284800311712,0.0314080468693056,68824000.0,287457000.0,1076911000.0,299951000.0,3463000.0,1376862000.0,68000.0,12426000.0,747943000.0,15691000.0,21063000.0,150924000.0,,304032000.0,240372000.0,-516816000.0,7125000.0,848000000.0,198304000.0,98123000.0,75968000.0,7349000.0,16315000.0,-73550000.0,146584000.0,-16999000.0,14690000.0,29000.0,15868000.0,15262000.0,105811000.0,47057000.0,-6707000.0,-153587000.0,-15292000.0,-642000.0,-10025000.0,23548000.0,-64762000.0
2019-12-02,33.040000915527344,33.040000915527344,32.15999984741211,32.75,32.75,341800,GO,0.9789313396424738,1.0003052922605558,1.0125190793102934,1.0333786657950568,-0.0544473261525829,0.1461389166055657,0.0710507445135465,68824000.0,287457000.0,1076911000.0,299951000.0,3463000.0,1376862000.0,68000.0,12426000.0,747943000.0,15691000.0,21063000.0,150924000.0,,304032000.0,240372000.0,-516816000.0,7125000.0,848000000.0,198304000.0,98123000.0,75968000.0,7349000.0,16315000.0,-73550000.0,146584000.0,-16999000.0,14690000.0,29000.0,15868000.0,15262000.0,105811000.0,47057000.0,-6707000.0,-153587000.0,-15292000.0,-642000.0,-10025000.0,23548000.0,-64762000.0
2019-12-03,32.47999954223633,33.38999938964844,32.25,33.290000915527344,33.290000915527344,413000,GO,0.9363171889176916,1.004505788737052,0.980174231623278,1.0417166514803613,-0.1053994625626697,0.1090931964869174,0.0146030966439256,68824000.0,287457000.0,1076911000.0,299951000.0,3463000.0,1376862000.0,68000.0,12426000.0,747943000.0,15691000.0,21063000.0,150924000.0,,304032000.0,240372000.0,-516816000.0,7125000.0,848000000.0,198304000.0,98123000.0,75968000.0,7349000.0,16315000.0,-73550000.0,146584000.0,-16999000.0,14690000.0,29000.0,15868000.0,15262000.0,105811000.0,47057000.0,-6707000.0,-153587000.0,-15292000.0,-642000.0,-10025000.0,23548000.0,-64762000.0
2019-12-04,33.52000045776367,33.810001373291016,32.33000183105469,32.5,32.5,511500,GO,0.9670769324669471,1.0006153987004207,1.0200000469501205,1.0344529937206122,-0.067376061253665,0.1634926225879942,0.0463684073046827,68824000.0,287457000.0,1076911000.0,299951000.0,3463000.0,1376862000.0,68000.0,12426000.0,747943000.0,15691000.0,21063000.0,150924000.0,,304032000.0,240372000.0,-516816000.0,7125000.0,848000000.0,198304000.0,98123000.0,75968000.0,7349000.0,16315000.0,-73550000.0,146584000.0,-16999000.0,14690000.0,29000.0,15868000.0,15262000.0,105811000.0,47057000.0,-6707000.0,-153587000.0,-15292000.0,-642000.0,-10025000.0,23548000.0,-64762000.0
2019-12-05,32.54999923706055,32.779998779296875,31.299999237060547,31.479999542236328,31.479999542236328,398800,GO,1.008259219589028,0.9231257906135908,1.102287206719393,1.0367512645970387,-0.0284920450080106,0.1716373870594164,0.1076695632972114,68824000.0,287457000.0,1076911000.0,299951000.0,3463000.0,1376862000.0,68000.0,12426000.0,747943000.0,15691000.0,21063000.0,150924000.0,,304032000.0,240372000.0,-516816000.0,7125000.0,848000000.0,198304000.0,98123000.0,75968000.0,7349000.0,16315000.0,-73550000.0,146584000.0,-16999000.0,14690000.0,29000.0,15868000.0,15262000.0,105811000.0,47057000.0,-6707000.0,-153587000.0,-15292000.0,-642000.0,-10025000.0,23548000.0,-64762000.0
2019-12-06,31.40999984741211,32.68000030517578,31.40999984741211,32.45000076293945,32.45000076293945,824300,GO,1.0040061961497304,0.9325115413692447,1.093990729286635,1.0330572442281234,-0.0290510480783929,0.129619797231503,0.1111430342049599,68824000.0,287457000.0,1076911000.0,299951000.0,3463000.0,1376862000.0,68000.0,12426000.0,747943000.0,15691000.0,21063000.0,150924000.0,,304032000.0,240372000.0,-516816000.0,7125000.0,848000000.0,198304000.0,98123000.0,75968000.0,7349000.0,16315000.0,-73550000.0,146584000.0,-16999000.0,14690000.0,29000.0,15868000.0,15262000.0,105811000.0,47057000.0,-6707000.0,-153587000.0,-15292000.0,-642000.0,-10025000.0,23548000.0,-64762000.0
2019-12-09,32.84000015258789,32.9900016784668,32.189998626708984,32.290000915527344,32.290000915527344,663400,GO,1.0157943111512258,0.9132858140284926,1.0780427496535585,1.0340376238600335,-0.0182433127088077,0.2123930577474659,0.089417624395196,68824000.0,287457000.0,1076911000.0,299951000.0,3463000.0,1376862000.0,68000.0,12426000.0,747943000.0,15691000.0,21063000.0,150924000.0,,304032000.0,240372000.0,-516816000.0,7125000.0,848000000.0,198304000.0,98123000.0,75968000.0,7349000.0,16315000.0,-73550000.0,146584000.0,-16999000.0,14690000.0,29000.0,15868000.0,15262000.0,105811000.0,47057000.0,-6707000.0,-153587000.0,-15292000.0,-642000.0,-10025000.0,23548000.0,-64762000.0
2019-12-10,32.290000915527344,32.41999816894531,30.82999992370605,31.780000686645508,31.780000686645508,372600,GO,1.0541220665887925,1.0607299671531525,1.101950903118755,1.0438020196584652,0.0103200469303272,0.3230644243375274,0.1156315894191591,68824000.0,287457000.0,1076911000.0,299951000.0,3463000.0,1376862000.0,68000.0,12426000.0,747943000.0,15691000.0,21063000.0,150924000.0,,304032000.0,240372000.0,-516816000.0,7125000.0,848000000.0,198304000.0,98123000.0,75968000.0,7349000.0,16315000.0,-73550000.0,146584000.0,-16999000.0,14690000.0,29000.0,15868000.0,15262000.0,105811000.0,47057000.0,-6707000.0,-153587000.0,-15292000.0,-642000.0,-10025000.0,23548000.0,-64762000.0
2019-12-11,31.75,32.15999984741211,31.34000015258789,31.940000534057617,31.940000534057617,473300,GO,1.053537913689072,1.0450845494671217,1.109580401819947,1.044148768614289,0.0093891450747829,0.3654348450401888,0.1204081641837288,68824000.0,287457000.0,1076911000.0,299951000.0,3463000.0,1376862000.0,68000.0,12426000.0,747943000.0,15691000.0,21063000.0,150924000.0,,304032000.0,240372000.0,-516816000.0,7125000.0,848000000.0,198304000.0,98123000.0,75968000.0,7349000.0,16315000.0,-73550000.0,146584000.0,-16999000.0,14690000.0,29000.0,15868000.0,15262000.0,105811000.0,47057000.0,-6707000.0,-153587000.0,-15292000.0,-642000.0,-10025000.0,23548000.0,-64762000.0
