Date,Open,High,Low,Close,Adj Close,Volume,ticker,PriceReturn_22days,PriceReturn_66days,PriceReturn_132days,Intangible Assets,Total Liab,Total Stockholder Equity,Minority Interest,Other Current Liab,Total Assets,Common Stock,Other Current Assets,Other Liab,Good Will,Treasury Stock,Other Assets,Cash,Total Current Liabilities,Deferred Long Term Asset Charges,Short Long Term Debt,Other Stockholder Equity,Property Plant Equipment,Total Current Assets,Long Term Investments,Net Tangible Assets,Net Receivables,Long Term Debt,Inventory,Accounts Payable,Change To Liabilities,Total Cashflows From Investing Activities,Net Borrowings,Total Cash From Financing Activities,Change To Operating Activities,Issuance Of Stock,Net Income,Change In Cash,Effect Of Exchange Rate,Total Cash From Operating Activities,Depreciation,Other Cashflows From Investing Activities,Dividends Paid,Change To Account Receivables,Other Cashflows From Financing Activities,Change To Netincome,Capital Expenditures
2021-03-10,44.43999862670898,45.290000915527344,43.2400016784668,43.59999847412109,42.99624633789063,1059600,BEPC,1.0827982235799392,0.988544085070562,0.9703172898592588,233000000.0,27748000000.0,1177000000.0,10548000000.0,8116000000.0,39473000000.0,-5826000000.0,194000000.0,5500000000.0,970000000.0,7003000000.0,217000000.0,355000000.0,9950000000.0,40000000.0,886000000.0,7003000000.0,36097000000.0,1584000000.0,372000000.0,-26000000.0,968000000.0,11936000000.0,22000000.0,650000000.0,8000000.0,-478000000.0,-32000000.0,-475000000.0,-69000000.0,102000000.0,-2738000000.0,51000000.0,12000000.0,992000000.0,1065000000.0,-17000000.0,-235000000.0,42000000.0,-310000000.0,2684000000.0,-373000000.0
2021-03-11,44.52000045776367,46.0,43.630001068115234,45.43999862670898,44.810768127441406,1258500,BEPC,1.051936625863187,0.923029224626058,0.930579914281876,233000000.0,27748000000.0,1177000000.0,10548000000.0,8116000000.0,39473000000.0,-5826000000.0,194000000.0,5500000000.0,970000000.0,7003000000.0,217000000.0,355000000.0,9950000000.0,40000000.0,886000000.0,7003000000.0,36097000000.0,1584000000.0,372000000.0,-26000000.0,968000000.0,11936000000.0,22000000.0,650000000.0,8000000.0,-478000000.0,-32000000.0,-475000000.0,-69000000.0,102000000.0,-2738000000.0,51000000.0,12000000.0,992000000.0,1065000000.0,-17000000.0,-235000000.0,42000000.0,-310000000.0,2684000000.0,-373000000.0
2021-03-12,45.34999847412109,45.52000045776367,44.33000183105469,45.40999984741211,44.78118515014648,699500,BEPC,1.026205714415196,0.9021280046654268,0.899038249803925,233000000.0,27748000000.0,1177000000.0,10548000000.0,8116000000.0,39473000000.0,-5826000000.0,194000000.0,5500000000.0,970000000.0,7003000000.0,217000000.0,355000000.0,9950000000.0,40000000.0,886000000.0,7003000000.0,36097000000.0,1584000000.0,372000000.0,-26000000.0,968000000.0,11936000000.0,22000000.0,650000000.0,8000000.0,-478000000.0,-32000000.0,-475000000.0,-69000000.0,102000000.0,-2738000000.0,51000000.0,12000000.0,992000000.0,1065000000.0,-17000000.0,-235000000.0,42000000.0,-310000000.0,2684000000.0,-373000000.0
2021-03-15,45.34999847412109,46.4900016784668,45.15999984741211,46.27000045776367,45.62928009033203,1060200,BEPC,1.0149124160782623,0.8659905720397256,0.890656160018165,233000000.0,27748000000.0,1177000000.0,10548000000.0,8116000000.0,39473000000.0,-5826000000.0,194000000.0,5500000000.0,970000000.0,7003000000.0,217000000.0,355000000.0,9950000000.0,40000000.0,886000000.0,7003000000.0,36097000000.0,1584000000.0,372000000.0,-26000000.0,968000000.0,11936000000.0,22000000.0,650000000.0,8000000.0,-478000000.0,-32000000.0,-475000000.0,-69000000.0,102000000.0,-2738000000.0,51000000.0,12000000.0,992000000.0,1065000000.0,-17000000.0,-235000000.0,42000000.0,-310000000.0,2684000000.0,-373000000.0
2021-03-16,46.459999084472656,46.91999816894531,45.72999954223633,46.540000915527344,45.895538330078125,780500,BEPC,0.9995702853571204,0.8588027501737144,0.9050988925497288,233000000.0,27748000000.0,1177000000.0,10548000000.0,8116000000.0,39473000000.0,-5826000000.0,194000000.0,5500000000.0,970000000.0,7003000000.0,217000000.0,355000000.0,9950000000.0,40000000.0,886000000.0,7003000000.0,36097000000.0,1584000000.0,372000000.0,-26000000.0,968000000.0,11936000000.0,22000000.0,650000000.0,8000000.0,-478000000.0,-32000000.0,-475000000.0,-69000000.0,102000000.0,-2738000000.0,51000000.0,12000000.0,992000000.0,1065000000.0,-17000000.0,-235000000.0,42000000.0,-310000000.0,2684000000.0,-373000000.0
2021-03-17,45.84000015258789,46.38999938964844,44.33000183105469,45.97999954223633,45.343292236328125,753600,BEPC,0.9632449392889664,0.8824031218009852,0.9011255820902956,233000000.0,27748000000.0,1177000000.0,10548000000.0,8116000000.0,39473000000.0,-5826000000.0,194000000.0,5500000000.0,970000000.0,7003000000.0,217000000.0,355000000.0,9950000000.0,40000000.0,886000000.0,7003000000.0,36097000000.0,1584000000.0,372000000.0,-26000000.0,968000000.0,11936000000.0,22000000.0,650000000.0,8000000.0,-478000000.0,-32000000.0,-475000000.0,-69000000.0,102000000.0,-2738000000.0,51000000.0,12000000.0,992000000.0,1065000000.0,-17000000.0,-235000000.0,42000000.0,-310000000.0,2684000000.0,-373000000.0
2021-03-18,45.63999938964844,46.15999984741211,44.130001068115234,44.41999816894531,43.80489349365234,1459200,BEPC,0.96330488305079,0.9163396233973315,0.9147379778615524,233000000.0,27748000000.0,1177000000.0,10548000000.0,8116000000.0,39473000000.0,-5826000000.0,194000000.0,5500000000.0,970000000.0,7003000000.0,217000000.0,355000000.0,9950000000.0,40000000.0,886000000.0,7003000000.0,36097000000.0,1584000000.0,372000000.0,-26000000.0,968000000.0,11936000000.0,22000000.0,650000000.0,8000000.0,-478000000.0,-32000000.0,-475000000.0,-69000000.0,102000000.0,-2738000000.0,51000000.0,12000000.0,992000000.0,1065000000.0,-17000000.0,-235000000.0,42000000.0,-310000000.0,2684000000.0,-373000000.0
2021-03-19,44.90999984741211,45.47499847412109,44.08000183105469,44.27000045776367,43.6569709777832,2710900,BEPC,0.9667946272124224,0.9082983111497288,0.917837376193956,233000000.0,27748000000.0,1177000000.0,10548000000.0,8116000000.0,39473000000.0,-5826000000.0,194000000.0,5500000000.0,970000000.0,7003000000.0,217000000.0,355000000.0,9950000000.0,40000000.0,886000000.0,7003000000.0,36097000000.0,1584000000.0,372000000.0,-26000000.0,968000000.0,11936000000.0,22000000.0,650000000.0,8000000.0,-478000000.0,-32000000.0,-475000000.0,-69000000.0,102000000.0,-2738000000.0,51000000.0,12000000.0,992000000.0,1065000000.0,-17000000.0,-235000000.0,42000000.0,-310000000.0,2684000000.0,-373000000.0
2021-03-22,44.0,45.4900016784668,43.63999938964844,45.34000015258789,44.712158203125,716000,BEPC,0.950154440431143,0.8673177360612861,0.8666546540643548,233000000.0,27748000000.0,1177000000.0,10548000000.0,8116000000.0,39473000000.0,-5826000000.0,194000000.0,5500000000.0,970000000.0,7003000000.0,217000000.0,355000000.0,9950000000.0,40000000.0,886000000.0,7003000000.0,36097000000.0,1584000000.0,372000000.0,-26000000.0,968000000.0,11936000000.0,22000000.0,650000000.0,8000000.0,-478000000.0,-32000000.0,-475000000.0,-69000000.0,102000000.0,-2738000000.0,51000000.0,12000000.0,992000000.0,1065000000.0,-17000000.0,-235000000.0,42000000.0,-310000000.0,2684000000.0,-373000000.0
2021-03-23,45.34999847412109,45.79999923706055,44.90999984741211,45.27999877929688,44.65298461914063,729800,BEPC,0.9701855843640156,0.8969341110410207,0.8684749543633803,233000000.0,27748000000.0,1177000000.0,10548000000.0,8116000000.0,39473000000.0,-5826000000.0,194000000.0,5500000000.0,970000000.0,7003000000.0,217000000.0,355000000.0,9950000000.0,40000000.0,886000000.0,7003000000.0,36097000000.0,1584000000.0,372000000.0,-26000000.0,968000000.0,11936000000.0,22000000.0,650000000.0,8000000.0,-478000000.0,-32000000.0,-475000000.0,-69000000.0,102000000.0,-2738000000.0,51000000.0,12000000.0,992000000.0,1065000000.0,-17000000.0,-235000000.0,42000000.0,-310000000.0,2684000000.0,-373000000.0
2021-03-24,45.61000061035156,45.83000183105469,44.27000045776367,44.27000045776367,43.6569709777832,666800,BEPC,1.0146826228658472,0.9617543512279748,0.888976044468161,233000000.0,27748000000.0,1177000000.0,10548000000.0,8116000000.0,39473000000.0,-5826000000.0,194000000.0,5500000000.0,970000000.0,7003000000.0,217000000.0,355000000.0,9950000000.0,40000000.0,886000000.0,7003000000.0,36097000000.0,1584000000.0,372000000.0,-26000000.0,968000000.0,11936000000.0,22000000.0,650000000.0,8000000.0,-478000000.0,-32000000.0,-475000000.0,-69000000.0,102000000.0,-2738000000.0,51000000.0,12000000.0,992000000.0,1065000000.0,-17000000.0,-235000000.0,42000000.0,-310000000.0,2684000000.0,-373000000.0
2021-03-25,44.040000915527344,44.900001525878906,43.380001068115234,44.72999954223633,44.11060333251953,741800,BEPC,0.9847976318240508,0.959518235663948,0.8809673338043625,233000000.0,27748000000.0,1177000000.0,10548000000.0,8116000000.0,39473000000.0,-5826000000.0,194000000.0,5500000000.0,970000000.0,7003000000.0,217000000.0,355000000.0,9950000000.0,40000000.0,886000000.0,7003000000.0,36097000000.0,1584000000.0,372000000.0,-26000000.0,968000000.0,11936000000.0,22000000.0,650000000.0,8000000.0,-478000000.0,-32000000.0,-475000000.0,-69000000.0,102000000.0,-2738000000.0,51000000.0,12000000.0,992000000.0,1065000000.0,-17000000.0,-235000000.0,42000000.0,-310000000.0,2684000000.0,-373000000.0
2021-03-26,45.060001373291016,45.5099983215332,44.150001525878906,45.47999954223633,44.850215911865234,613500,BEPC,0.956244569823721,0.9286384573217382,0.8470416676058063,233000000.0,27748000000.0,1177000000.0,10548000000.0,8116000000.0,39473000000.0,-5826000000.0,194000000.0,5500000000.0,970000000.0,7003000000.0,217000000.0,355000000.0,9950000000.0,40000000.0,886000000.0,7003000000.0,36097000000.0,1584000000.0,372000000.0,-26000000.0,968000000.0,11936000000.0,22000000.0,650000000.0,8000000.0,-478000000.0,-32000000.0,-475000000.0,-69000000.0,102000000.0,-2738000000.0,51000000.0,12000000.0,992000000.0,1065000000.0,-17000000.0,-235000000.0,42000000.0,-310000000.0,2684000000.0,-373000000.0
2021-03-29,45.119998931884766,45.709999084472656,44.54999923706055,44.63999938964844,44.02184677124024,625300,BEPC,0.9538531115471378,0.9443082763066368,0.8595732103022313,233000000.0,27748000000.0,1177000000.0,10548000000.0,8116000000.0,39473000000.0,-5826000000.0,194000000.0,5500000000.0,970000000.0,7003000000.0,217000000.0,355000000.0,9950000000.0,40000000.0,886000000.0,7003000000.0,36097000000.0,1584000000.0,372000000.0,-26000000.0,968000000.0,11936000000.0,22000000.0,650000000.0,8000000.0,-478000000.0,-32000000.0,-475000000.0,-69000000.0,102000000.0,-2738000000.0,51000000.0,12000000.0,992000000.0,1065000000.0,-17000000.0,-235000000.0,42000000.0,-310000000.0,2684000000.0,-373000000.0
2021-03-30,44.650001525878906,46.26499938964844,44.06999969482422,46.150001525878906,45.51094055175781,643600,BEPC,0.8988081727214968,0.9160294440598068,0.8263947120051096,233000000.0,27748000000.0,1177000000.0,10548000000.0,8116000000.0,39473000000.0,-5826000000.0,194000000.0,5500000000.0,970000000.0,7003000000.0,217000000.0,355000000.0,9950000000.0,40000000.0,886000000.0,7003000000.0,36097000000.0,1584000000.0,372000000.0,-26000000.0,968000000.0,11936000000.0,22000000.0,650000000.0,8000000.0,-478000000.0,-32000000.0,-475000000.0,-69000000.0,102000000.0,-2738000000.0,51000000.0,12000000.0,992000000.0,1065000000.0,-17000000.0,-235000000.0,42000000.0,-310000000.0,2684000000.0,-373000000.0
2021-03-31,46.31999969482422,46.959999084472656,45.630001068115234,46.79999923706055,46.15193557739258,738500,BEPC,0.8799145642835493,0.9056738080480208,0.817733887134165,233000000.0,27748000000.0,1177000000.0,10548000000.0,8116000000.0,39473000000.0,-5826000000.0,194000000.0,5500000000.0,970000000.0,7003000000.0,217000000.0,355000000.0,9950000000.0,40000000.0,886000000.0,7003000000.0,36097000000.0,1584000000.0,372000000.0,-26000000.0,968000000.0,11936000000.0,22000000.0,650000000.0,8000000.0,-478000000.0,-32000000.0,-475000000.0,-69000000.0,102000000.0,-2738000000.0,51000000.0,12000000.0,992000000.0,1065000000.0,-17000000.0,-235000000.0,42000000.0,-310000000.0,2684000000.0,-373000000.0
2021-04-01,47.0099983215332,47.34999847412109,46.470001220703125,46.93999862670898,46.28999710083008,771600,BEPC,0.8608863300080062,0.8961075499118433,0.8226399701021332,233000000.0,27748000000.0,1177000000.0,10548000000.0,8116000000.0,39473000000.0,-5826000000.0,194000000.0,5500000000.0,970000000.0,7003000000.0,217000000.0,355000000.0,9950000000.0,40000000.0,886000000.0,7003000000.0,36097000000.0,1584000000.0,372000000.0,-26000000.0,968000000.0,11936000000.0,22000000.0,650000000.0,8000000.0,-478000000.0,-32000000.0,-475000000.0,-69000000.0,102000000.0,-2738000000.0,51000000.0,12000000.0,992000000.0,1065000000.0,-17000000.0,-235000000.0,42000000.0,-310000000.0,2684000000.0,-373000000.0
2021-04-05,47.880001068115234,49.68000030517578,47.54999923706055,48.52000045776367,47.84811782836914,1464200,BEPC,0.8295548539567221,0.8407757669417688,0.7971055314329467,233000000.0,27748000000.0,1177000000.0,10548000000.0,8116000000.0,39473000000.0,-5826000000.0,194000000.0,5500000000.0,970000000.0,7003000000.0,217000000.0,355000000.0,9950000000.0,40000000.0,886000000.0,7003000000.0,36097000000.0,1584000000.0,372000000.0,-26000000.0,968000000.0,11936000000.0,22000000.0,650000000.0,8000000.0,-478000000.0,-32000000.0,-475000000.0,-69000000.0,102000000.0,-2738000000.0,51000000.0,12000000.0,992000000.0,1065000000.0,-17000000.0,-235000000.0,42000000.0,-310000000.0,2684000000.0,-373000000.0
2021-04-06,48.13999938964844,48.709999084472656,47.52999877929688,48.0,47.33532333374024,597200,BEPC,0.8277083017190157,0.8572270148833828,0.8365845141675524,233000000.0,27748000000.0,1177000000.0,10548000000.0,8116000000.0,39473000000.0,-5826000000.0,194000000.0,5500000000.0,970000000.0,7003000000.0,217000000.0,355000000.0,9950000000.0,40000000.0,886000000.0,7003000000.0,36097000000.0,1584000000.0,372000000.0,-26000000.0,968000000.0,11936000000.0,22000000.0,650000000.0,8000000.0,-478000000.0,-32000000.0,-475000000.0,-69000000.0,102000000.0,-2738000000.0,51000000.0,12000000.0,992000000.0,1065000000.0,-17000000.0,-235000000.0,42000000.0,-310000000.0,2684000000.0,-373000000.0
2021-04-07,47.68000030517578,47.7599983215332,46.150001525878906,46.25,45.60955429077149,815500,BEPC,0.8624864725799539,0.8765985648869952,0.8899451175036095,233000000.0,27748000000.0,1177000000.0,10548000000.0,8116000000.0,39473000000.0,-5826000000.0,194000000.0,5500000000.0,970000000.0,7003000000.0,217000000.0,355000000.0,9950000000.0,40000000.0,886000000.0,7003000000.0,36097000000.0,1584000000.0,372000000.0,-26000000.0,968000000.0,11936000000.0,22000000.0,650000000.0,8000000.0,-478000000.0,-32000000.0,-475000000.0,-69000000.0,102000000.0,-2738000000.0,51000000.0,12000000.0,992000000.0,1065000000.0,-17000000.0,-235000000.0,42000000.0,-310000000.0,2684000000.0,-373000000.0
2021-04-08,46.720001220703125,47.31999969482422,46.45000076293945,46.790000915527344,46.14207458496094,772500,BEPC,0.837785845546595,0.8512010878425591,0.8662376275931583,233000000.0,27748000000.0,1177000000.0,10548000000.0,8116000000.0,39473000000.0,-5826000000.0,194000000.0,5500000000.0,970000000.0,7003000000.0,217000000.0,355000000.0,9950000000.0,40000000.0,886000000.0,7003000000.0,36097000000.0,1584000000.0,372000000.0,-26000000.0,968000000.0,11936000000.0,22000000.0,650000000.0,8000000.0,-478000000.0,-32000000.0,-475000000.0,-69000000.0,102000000.0,-2738000000.0,51000000.0,12000000.0,992000000.0,1065000000.0,-17000000.0,-235000000.0,42000000.0,-310000000.0,2684000000.0,-373000000.0
2021-04-09,47.18000030517578,47.70000076293945,46.5,47.380001068115234,46.723907470703125,731700,BEPC,0.815322941982915,0.8352879300401227,0.8578050082002601,233000000.0,27748000000.0,1177000000.0,10548000000.0,8116000000.0,39473000000.0,-5826000000.0,194000000.0,5500000000.0,970000000.0,7003000000.0,217000000.0,355000000.0,9950000000.0,40000000.0,886000000.0,7003000000.0,36097000000.0,1584000000.0,372000000.0,-26000000.0,968000000.0,11936000000.0,22000000.0,650000000.0,8000000.0,-478000000.0,-32000000.0,-475000000.0,-69000000.0,102000000.0,-2738000000.0,51000000.0,12000000.0,992000000.0,1065000000.0,-17000000.0,-235000000.0,42000000.0,-310000000.0,2684000000.0,-373000000.0
2021-04-12,47.25,47.68000030517578,46.5,47.209999084472656,46.55625915527344,625400,BEPC,0.8023723981198979,0.8318965616131304,0.8510133685729558,233000000.0,27748000000.0,1177000000.0,10548000000.0,8116000000.0,39473000000.0,-5826000000.0,194000000.0,5500000000.0,970000000.0,7003000000.0,217000000.0,355000000.0,9950000000.0,40000000.0,886000000.0,7003000000.0,36097000000.0,1584000000.0,372000000.0,-26000000.0,968000000.0,11936000000.0,22000000.0,650000000.0,8000000.0,-478000000.0,-32000000.0,-475000000.0,-69000000.0,102000000.0,-2738000000.0,51000000.0,12000000.0,992000000.0,1065000000.0,-17000000.0,-235000000.0,42000000.0,-310000000.0,2684000000.0,-373000000.0
2021-04-13,47.0,47.869998931884766,46.83399963378906,47.79999923706055,47.13808822631836,550500,BEPC,0.7845188871994236,0.8195217321532056,0.854510657833755,233000000.0,27748000000.0,1177000000.0,10548000000.0,8116000000.0,39473000000.0,-5826000000.0,194000000.0,5500000000.0,970000000.0,7003000000.0,217000000.0,355000000.0,9950000000.0,40000000.0,886000000.0,7003000000.0,36097000000.0,1584000000.0,372000000.0,-26000000.0,968000000.0,11936000000.0,22000000.0,650000000.0,8000000.0,-478000000.0,-32000000.0,-475000000.0,-69000000.0,102000000.0,-2738000000.0,51000000.0,12000000.0,992000000.0,1065000000.0,-17000000.0,-235000000.0,42000000.0,-310000000.0,2684000000.0,-373000000.0
2021-04-14,48.0,48.119998931884766,46.2599983215332,46.59999847412109,45.954708099365234,480600,BEPC,0.8454936106839097,0.8326294782717764,0.878256054267246,233000000.0,27748000000.0,1177000000.0,10548000000.0,8116000000.0,39473000000.0,-5826000000.0,194000000.0,5500000000.0,970000000.0,7003000000.0,217000000.0,355000000.0,9950000000.0,40000000.0,886000000.0,7003000000.0,36097000000.0,1584000000.0,372000000.0,-26000000.0,968000000.0,11936000000.0,22000000.0,650000000.0,8000000.0,-478000000.0,-32000000.0,-475000000.0,-69000000.0,102000000.0,-2738000000.0,51000000.0,12000000.0,992000000.0,1065000000.0,-17000000.0,-235000000.0,42000000.0,-310000000.0,2684000000.0,-373000000.0
2021-04-15,46.84000015258789,47.20000076293945,46.25,46.959999084472656,46.30972290039063,379000,BEPC,0.8490204464383972,0.8571262529843944,0.8620219614531224,233000000.0,27748000000.0,1177000000.0,10548000000.0,8116000000.0,39473000000.0,-5826000000.0,194000000.0,5500000000.0,970000000.0,7003000000.0,217000000.0,355000000.0,9950000000.0,40000000.0,886000000.0,7003000000.0,36097000000.0,1584000000.0,372000000.0,-26000000.0,968000000.0,11936000000.0,22000000.0,650000000.0,8000000.0,-478000000.0,-32000000.0,-475000000.0,-69000000.0,102000000.0,-2738000000.0,51000000.0,12000000.0,992000000.0,1065000000.0,-17000000.0,-235000000.0,42000000.0,-310000000.0,2684000000.0,-373000000.0
2021-04-16,47.25,47.560001373291016,46.30699920654297,46.52000045776367,45.87581634521485,886700,BEPC,0.8794067388598268,0.9003014284799605,0.8566604884222359,233000000.0,27748000000.0,1177000000.0,10548000000.0,8116000000.0,39473000000.0,-5826000000.0,194000000.0,5500000000.0,970000000.0,7003000000.0,217000000.0,355000000.0,9950000000.0,40000000.0,886000000.0,7003000000.0,36097000000.0,1584000000.0,372000000.0,-26000000.0,968000000.0,11936000000.0,22000000.0,650000000.0,8000000.0,-478000000.0,-32000000.0,-475000000.0,-69000000.0,102000000.0,-2738000000.0,51000000.0,12000000.0,992000000.0,1065000000.0,-17000000.0,-235000000.0,42000000.0,-310000000.0,2684000000.0,-373000000.0
2021-04-19,46.02000045776367,46.869998931884766,43.95000076293945,44.290000915527344,43.67669677734375,889300,BEPC,0.9449084787709318,0.9533621483540364,0.0,233000000.0,27748000000.0,1177000000.0,10548000000.0,8116000000.0,39473000000.0,-5826000000.0,194000000.0,5500000000.0,970000000.0,7003000000.0,217000000.0,355000000.0,9950000000.0,40000000.0,886000000.0,7003000000.0,36097000000.0,1584000000.0,372000000.0,-26000000.0,968000000.0,11936000000.0,22000000.0,650000000.0,8000000.0,-478000000.0,-32000000.0,-475000000.0,-69000000.0,102000000.0,-2738000000.0,51000000.0,12000000.0,992000000.0,1065000000.0,-17000000.0,-235000000.0,42000000.0,-310000000.0,2684000000.0,-373000000.0
2021-04-20,44.630001068115234,44.70000076293945,42.650001525878906,42.790000915527344,42.19746780395508,775100,BEPC,0.9974293544828502,0.9954897086038248,0.0,233000000.0,27748000000.0,1177000000.0,10548000000.0,8116000000.0,39473000000.0,-5826000000.0,194000000.0,5500000000.0,970000000.0,7003000000.0,217000000.0,355000000.0,9950000000.0,40000000.0,886000000.0,7003000000.0,36097000000.0,1584000000.0,372000000.0,-26000000.0,968000000.0,11936000000.0,22000000.0,650000000.0,8000000.0,-478000000.0,-32000000.0,-475000000.0,-69000000.0,102000000.0,-2738000000.0,51000000.0,12000000.0,992000000.0,1065000000.0,-17000000.0,-235000000.0,42000000.0,-310000000.0,2684000000.0,-373000000.0
2021-04-21,42.5,43.150001525878906,42.36000061035156,42.79999923706055,42.20732498168945,564400,BEPC,0.992289774128676,0.9738462927532336,0.0,233000000.0,27748000000.0,1177000000.0,10548000000.0,8116000000.0,39473000000.0,-5826000000.0,194000000.0,5500000000.0,970000000.0,7003000000.0,217000000.0,355000000.0,9950000000.0,40000000.0,886000000.0,7003000000.0,36097000000.0,1584000000.0,372000000.0,-26000000.0,968000000.0,11936000000.0,22000000.0,650000000.0,8000000.0,-478000000.0,-32000000.0,-475000000.0,-69000000.0,102000000.0,-2738000000.0,51000000.0,12000000.0,992000000.0,1065000000.0,-17000000.0,-235000000.0,42000000.0,-310000000.0,2684000000.0,-373000000.0
2021-04-22,43.25,43.9900016784668,42.68999862670898,43.08000183105469,42.48345565795898,711400,BEPC,0.9846795075382184,0.994398561954561,0.0,233000000.0,27748000000.0,1177000000.0,10548000000.0,8116000000.0,39473000000.0,-5826000000.0,194000000.0,5500000000.0,970000000.0,7003000000.0,217000000.0,355000000.0,9950000000.0,40000000.0,886000000.0,7003000000.0,36097000000.0,1584000000.0,372000000.0,-26000000.0,968000000.0,11936000000.0,22000000.0,650000000.0,8000000.0,-478000000.0,-32000000.0,-475000000.0,-69000000.0,102000000.0,-2738000000.0,51000000.0,12000000.0,992000000.0,1065000000.0,-17000000.0,-235000000.0,42000000.0,-310000000.0,2684000000.0,-373000000.0
2021-04-23,43.369998931884766,44.17499923706055,42.959999084472656,43.93000030517578,43.32168197631836,497900,BEPC,0.9638059866760228,1.006562926544657,0.0,233000000.0,27748000000.0,1177000000.0,10548000000.0,8116000000.0,39473000000.0,-5826000000.0,194000000.0,5500000000.0,970000000.0,7003000000.0,217000000.0,355000000.0,9950000000.0,40000000.0,886000000.0,7003000000.0,36097000000.0,1584000000.0,372000000.0,-26000000.0,968000000.0,11936000000.0,22000000.0,650000000.0,8000000.0,-478000000.0,-32000000.0,-475000000.0,-69000000.0,102000000.0,-2738000000.0,51000000.0,12000000.0,992000000.0,1065000000.0,-17000000.0,-235000000.0,42000000.0,-310000000.0,2684000000.0,-373000000.0
2021-04-26,44.790000915527344,45.34999847412109,44.41999816894531,44.91999816894531,44.297969818115234,631700,BEPC,0.9706143761086704,0.970704107411642,0.0,233000000.0,27748000000.0,1177000000.0,10548000000.0,8116000000.0,39473000000.0,-5826000000.0,194000000.0,5500000000.0,970000000.0,7003000000.0,217000000.0,355000000.0,9950000000.0,40000000.0,886000000.0,7003000000.0,36097000000.0,1584000000.0,372000000.0,-26000000.0,968000000.0,11936000000.0,22000000.0,650000000.0,8000000.0,-478000000.0,-32000000.0,-475000000.0,-69000000.0,102000000.0,-2738000000.0,51000000.0,12000000.0,992000000.0,1065000000.0,-17000000.0,-235000000.0,42000000.0,-310000000.0,2684000000.0,-373000000.0
2021-04-27,44.869998931884766,44.98500061035156,43.7599983215332,44.04999923706055,43.44001770019531,462400,BEPC,0.985303586200356,0.970215428441964,0.0,233000000.0,27748000000.0,1177000000.0,10548000000.0,8116000000.0,39473000000.0,-5826000000.0,194000000.0,5500000000.0,970000000.0,7003000000.0,217000000.0,355000000.0,9950000000.0,40000000.0,886000000.0,7003000000.0,36097000000.0,1584000000.0,372000000.0,-26000000.0,968000000.0,11936000000.0,22000000.0,650000000.0,8000000.0,-478000000.0,-32000000.0,-475000000.0,-69000000.0,102000000.0,-2738000000.0,51000000.0,12000000.0,992000000.0,1065000000.0,-17000000.0,-235000000.0,42000000.0,-310000000.0,2684000000.0,-373000000.0
2021-04-28,43.810001373291016,43.959999084472656,42.930999755859375,43.4900016784668,42.88777542114258,539900,BEPC,0.9891919013218536,0.974140988170801,0.0,233000000.0,27748000000.0,1177000000.0,10548000000.0,8116000000.0,39473000000.0,-5826000000.0,194000000.0,5500000000.0,970000000.0,7003000000.0,217000000.0,355000000.0,9950000000.0,40000000.0,886000000.0,7003000000.0,36097000000.0,1584000000.0,372000000.0,-26000000.0,968000000.0,11936000000.0,22000000.0,650000000.0,8000000.0,-478000000.0,-32000000.0,-475000000.0,-69000000.0,102000000.0,-2738000000.0,51000000.0,12000000.0,992000000.0,1065000000.0,-17000000.0,-235000000.0,42000000.0,-310000000.0,2684000000.0,-373000000.0
2021-04-29,43.970001220703125,44.09999847412109,42.400001525878906,42.58000183105469,41.99037551879883,594100,BEPC,1.0124610209833729,0.990939380105882,0.0,233000000.0,27748000000.0,1177000000.0,10548000000.0,8116000000.0,39473000000.0,-5826000000.0,194000000.0,5500000000.0,970000000.0,7003000000.0,217000000.0,355000000.0,9950000000.0,40000000.0,886000000.0,7003000000.0,36097000000.0,1584000000.0,372000000.0,-26000000.0,968000000.0,11936000000.0,22000000.0,650000000.0,8000000.0,-478000000.0,-32000000.0,-475000000.0,-69000000.0,102000000.0,-2738000000.0,51000000.0,12000000.0,992000000.0,1065000000.0,-17000000.0,-235000000.0,42000000.0,-310000000.0,2684000000.0,-373000000.0
2021-04-30,42.290000915527344,42.5,41.29999923706055,41.47999954223633,40.90560531616211,1005900,BEPC,1.0475645283260278,1.0225589306285583,0.0,233000000.0,27748000000.0,1177000000.0,10548000000.0,8116000000.0,39473000000.0,-5826000000.0,194000000.0,5500000000.0,970000000.0,7003000000.0,217000000.0,355000000.0,9950000000.0,40000000.0,886000000.0,7003000000.0,36097000000.0,1584000000.0,372000000.0,-26000000.0,968000000.0,11936000000.0,22000000.0,650000000.0,8000000.0,-478000000.0,-32000000.0,-475000000.0,-69000000.0,102000000.0,-2738000000.0,51000000.0,12000000.0,992000000.0,1065000000.0,-17000000.0,-235000000.0,42000000.0,-310000000.0,2684000000.0,-373000000.0
