Date,Open,High,Low,Close,Adj Close,Volume,ticker,PriceReturn_22days,PriceReturn_66days,PriceReturn_132days,PriceReturn_22days_mean,AdjRet22Day,AdjRet66Day,AdjRet132Day,Intangible Assets,Total Liab,Total Stockholder Equity,Deferred Long Term Liab,Other Current Liab,Total Assets,Common Stock,Other Current Assets,Retained Earnings,Other Liab,Good Will,Other Assets,Cash,Total Current Liabilities,Property Plant Equipment,Total Current Assets,Long Term Investments,Net Tangible Assets,Short Term Investments,Net Receivables,Long Term Debt,Accounts Payable,Deferred Long Term Asset Charges,Investments,Change To Liabilities,Total Cashflows From Investing Activities,Net Borrowings,Total Cash From Financing Activities,Change To Operating Activities,Net Income,Change In Cash,Total Cash From Operating Activities,Depreciation,Other Cashflows From Investing Activities,Dividends Paid,Change To Account Receivables,Change To Netincome,Capital Expenditures,Issuance Of Stock
2019-03-28,50.81999969482422,51.27000045776367,50.02999877929688,50.33000183105469,44.48063659667969,272200,MCY,1.0685475336379788,1.2695189124975172,1.098694702689426,1.0490338384171682,0.0195136952208105,0.2055667580509157,0.0448338880782901,230665000.0,3816045000.0,1617684000.0,,1236184000.0,5433729000.0,98026000.0,266461000.0,1519658000.0,2088205000.0,42796000.0,58347000.0,314291000.0,1351255000.0,153023000.0,1434106000.0,3514792000.0,1559354000.0,253299000.0,600055000.0,376585000.0,115071000.0,13339000.0,-208617000.0,140840000.0,-222436000.0,-609000.0,-138120000.0,137080000.0,-5728000.0,22878000.0,383434000.0,58791000.0,14140000.0,-138478000.0,-80979000.0,147328000.0,-27959000.0,358000.0
2019-03-29,50.709999084472656,50.709999084472656,49.75,50.06999969482422,44.250858306884766,270200,MCY,1.0950668774580077,1.2908440334593754,1.0992962386435217,1.0324632338783333,0.0626036435796744,0.2241840052051336,0.0560557304759814,230665000.0,3816045000.0,1617684000.0,,1236184000.0,5433729000.0,98026000.0,266461000.0,1519658000.0,2088205000.0,42796000.0,58347000.0,314291000.0,1351255000.0,153023000.0,1434106000.0,3514792000.0,1559354000.0,253299000.0,600055000.0,376585000.0,115071000.0,13339000.0,-208617000.0,140840000.0,-222436000.0,-609000.0,-138120000.0,137080000.0,-5728000.0,22878000.0,383434000.0,58791000.0,14140000.0,-138478000.0,-80979000.0,147328000.0,-27959000.0,358000.0
2019-04-01,50.36000061035156,50.369998931884766,49.810001373291016,50.369998931884766,44.51598739624024,372600,MCY,1.1002580294318596,1.300208430469633,1.0886906225312454,1.0212813420416047,0.0789766873902548,0.2463566076410128,0.0759194866472345,230665000.0,3816045000.0,1617684000.0,,1236184000.0,5433729000.0,98026000.0,266461000.0,1519658000.0,2088205000.0,42796000.0,58347000.0,314291000.0,1351255000.0,153023000.0,1434106000.0,3514792000.0,1559354000.0,253299000.0,600055000.0,376585000.0,115071000.0,13339000.0,-208617000.0,140840000.0,-222436000.0,-609000.0,-138120000.0,137080000.0,-5728000.0,22878000.0,383434000.0,58791000.0,14140000.0,-138478000.0,-80979000.0,147328000.0,-27959000.0,358000.0
2019-04-02,50.380001068115234,50.470001220703125,49.95000076293945,50.0,44.18899154663086,217300,MCY,1.126399973618509,1.293055374628827,1.0940891216146162,1.0336972441913572,0.0927027294271518,0.2458212664657242,0.0719595447479441,230665000.0,3816045000.0,1617684000.0,,1236184000.0,5433729000.0,98026000.0,266461000.0,1519658000.0,2088205000.0,42796000.0,58347000.0,314291000.0,1351255000.0,153023000.0,1434106000.0,3514792000.0,1559354000.0,253299000.0,600055000.0,376585000.0,115071000.0,13339000.0,-208617000.0,140840000.0,-222436000.0,-609000.0,-138120000.0,137080000.0,-5728000.0,22878000.0,383434000.0,58791000.0,14140000.0,-138478000.0,-80979000.0,147328000.0,-27959000.0,358000.0
2019-04-03,50.2400016784668,50.27999877929688,49.68000030517578,50.02999877929688,44.21550750732422,196800,MCY,1.1085347641195669,1.2920780479051113,1.0973150326594383,1.0249207136838323,0.0836140504357345,0.2480535228342268,0.0742527072336722,230665000.0,3816045000.0,1617684000.0,,1236184000.0,5433729000.0,98026000.0,266461000.0,1519658000.0,2088205000.0,42796000.0,58347000.0,314291000.0,1351255000.0,153023000.0,1434106000.0,3514792000.0,1559354000.0,253299000.0,600055000.0,376585000.0,115071000.0,13339000.0,-208617000.0,140840000.0,-222436000.0,-609000.0,-138120000.0,137080000.0,-5728000.0,22878000.0,383434000.0,58791000.0,14140000.0,-138478000.0,-80979000.0,147328000.0,-27959000.0,358000.0
2019-04-04,50.0,50.5099983215332,49.93999862670898,50.470001220703125,44.6043701171875,212500,MCY,1.105607329248301,1.2758080037164854,1.0960519356922158,1.0063768150467909,0.0992305142015101,0.2315005930970808,0.0592647871557339,230665000.0,3816045000.0,1617684000.0,,1236184000.0,5433729000.0,98026000.0,266461000.0,1519658000.0,2088205000.0,42796000.0,58347000.0,314291000.0,1351255000.0,153023000.0,1434106000.0,3514792000.0,1559354000.0,253299000.0,600055000.0,376585000.0,115071000.0,13339000.0,-208617000.0,140840000.0,-222436000.0,-609000.0,-138120000.0,137080000.0,-5728000.0,22878000.0,383434000.0,58791000.0,14140000.0,-138478000.0,-80979000.0,147328000.0,-27959000.0,358000.0
2019-04-05,50.66999816894531,51.41999816894531,50.150001525878906,51.18000030517578,45.231842041015625,558000,MCY,1.0922236982991682,1.2606763318595804,1.083842754175165,0.9978526240736147,0.0943710742255533,0.2227971439472418,0.0560354470552491,230665000.0,3816045000.0,1617684000.0,,1236184000.0,5433729000.0,98026000.0,266461000.0,1519658000.0,2088205000.0,42796000.0,58347000.0,314291000.0,1351255000.0,153023000.0,1434106000.0,3514792000.0,1559354000.0,253299000.0,600055000.0,376585000.0,115071000.0,13339000.0,-208617000.0,140840000.0,-222436000.0,-609000.0,-138120000.0,137080000.0,-5728000.0,22878000.0,383434000.0,58791000.0,14140000.0,-138478000.0,-80979000.0,147328000.0,-27959000.0,358000.0
2019-04-08,51.11000061035156,51.77999877929688,49.90999984741211,50.290000915527344,44.44528198242188,200000,MCY,1.1097636233051331,1.2924309745444706,1.1103408238080228,0.9970067760311296,0.1127568472740033,0.2470188925955221,0.0737042183960337,230665000.0,3816045000.0,1617684000.0,,1236184000.0,5433729000.0,98026000.0,266461000.0,1519658000.0,2088205000.0,42796000.0,58347000.0,314291000.0,1351255000.0,153023000.0,1434106000.0,3514792000.0,1559354000.0,253299000.0,600055000.0,376585000.0,115071000.0,13339000.0,-208617000.0,140840000.0,-222436000.0,-609000.0,-138120000.0,137080000.0,-5728000.0,22878000.0,383434000.0,58791000.0,14140000.0,-138478000.0,-80979000.0,147328000.0,-27959000.0,358000.0
2019-04-09,50.13999938964844,50.209999084472656,49.22999954223633,49.5,43.747100830078125,210400,MCY,1.1379796373225066,1.308974680939376,1.1150523541947883,1.0096366937147183,0.1283429436077883,0.2562281525963581,0.0731030985564804,230665000.0,3816045000.0,1617684000.0,,1236184000.0,5433729000.0,98026000.0,266461000.0,1519658000.0,2088205000.0,42796000.0,58347000.0,314291000.0,1351255000.0,153023000.0,1434106000.0,3514792000.0,1559354000.0,253299000.0,600055000.0,376585000.0,115071000.0,13339000.0,-208617000.0,140840000.0,-222436000.0,-609000.0,-138120000.0,137080000.0,-5728000.0,22878000.0,383434000.0,58791000.0,14140000.0,-138478000.0,-80979000.0,147328000.0,-27959000.0,358000.0
2019-04-10,49.5,50.290000915527344,49.5,50.22999954223633,44.39226150512695,248600,MCY,1.099940148653044,1.2871345383519095,1.1071901962376576,0.9747325358921805,0.1252076127608636,0.2433715543745844,0.0671273486405441,230665000.0,3816045000.0,1617684000.0,,1236184000.0,5433729000.0,98026000.0,266461000.0,1519658000.0,2088205000.0,42796000.0,58347000.0,314291000.0,1351255000.0,153023000.0,1434106000.0,3514792000.0,1559354000.0,253299000.0,600055000.0,376585000.0,115071000.0,13339000.0,-208617000.0,140840000.0,-222436000.0,-609000.0,-138120000.0,137080000.0,-5728000.0,22878000.0,383434000.0,58791000.0,14140000.0,-138478000.0,-80979000.0,147328000.0,-27959000.0,358000.0
2019-04-11,50.43999862670898,50.68000030517578,49.91999816894531,50.22999954223633,44.39226150512695,940000,MCY,1.10730628980512,1.2760697300416384,1.1067833101962548,0.9836252853453008,0.1236810044598193,0.2411409682561236,0.0709225882796107,230665000.0,3816045000.0,1617684000.0,,1236184000.0,5433729000.0,98026000.0,266461000.0,1519658000.0,2088205000.0,42796000.0,58347000.0,314291000.0,1351255000.0,153023000.0,1434106000.0,3514792000.0,1559354000.0,253299000.0,600055000.0,376585000.0,115071000.0,13339000.0,-208617000.0,140840000.0,-222436000.0,-609000.0,-138120000.0,137080000.0,-5728000.0,22878000.0,383434000.0,58791000.0,14140000.0,-138478000.0,-80979000.0,147328000.0,-27959000.0,358000.0
2019-04-12,50.43999862670898,50.65999984741211,49.9900016784668,50.52000045776367,44.648555755615234,397900,MCY,1.1078780873881855,1.2717451826248205,1.1133785205177118,0.9813274551009966,0.1265506322871888,0.2393736198189682,0.0776123870989722,230665000.0,3816045000.0,1617684000.0,,1236184000.0,5433729000.0,98026000.0,266461000.0,1519658000.0,2088205000.0,42796000.0,58347000.0,314291000.0,1351255000.0,153023000.0,1434106000.0,3514792000.0,1559354000.0,253299000.0,600055000.0,376585000.0,115071000.0,13339000.0,-208617000.0,140840000.0,-222436000.0,-609000.0,-138120000.0,137080000.0,-5728000.0,22878000.0,383434000.0,58791000.0,14140000.0,-138478000.0,-80979000.0,147328000.0,-27959000.0,358000.0
2019-04-15,50.59000015258789,50.83000183105469,50.2400016784668,50.38999938964844,44.53366470336914,397300,MCY,1.1113315966881938,1.2660019720353364,1.089881193907985,0.9921070743335896,0.1192245223546043,0.2367712735721467,0.0555789594816282,230665000.0,3816045000.0,1617684000.0,,1236184000.0,5433729000.0,98026000.0,266461000.0,1519658000.0,2088205000.0,42796000.0,58347000.0,314291000.0,1351255000.0,153023000.0,1434106000.0,3514792000.0,1559354000.0,253299000.0,600055000.0,376585000.0,115071000.0,13339000.0,-208617000.0,140840000.0,-222436000.0,-609000.0,-138120000.0,137080000.0,-5728000.0,22878000.0,383434000.0,58791000.0,14140000.0,-138478000.0,-80979000.0,147328000.0,-27959000.0,358000.0
2019-04-16,50.68000030517578,51.459999084472656,50.560001373291016,51.43000030517578,45.45278930664063,498200,MCY,1.0822477150148682,1.2303805667662815,1.0785741645780136,0.984238240605008,0.0980094744098601,0.200297735547958,0.0419033247114293,230665000.0,3816045000.0,1617684000.0,,1236184000.0,5433729000.0,98026000.0,266461000.0,1519658000.0,2088205000.0,42796000.0,58347000.0,314291000.0,1351255000.0,153023000.0,1434106000.0,3514792000.0,1559354000.0,253299000.0,600055000.0,376585000.0,115071000.0,13339000.0,-208617000.0,140840000.0,-222436000.0,-609000.0,-138120000.0,137080000.0,-5728000.0,22878000.0,383434000.0,58791000.0,14140000.0,-138478000.0,-80979000.0,147328000.0,-27959000.0,358000.0
2019-04-17,51.43999862670898,51.5,51.0099983215332,51.25,45.29371643066406,176100,MCY,1.0879999252114545,1.2331244026601813,1.0640137732202433,0.9851225042245522,0.1028774209869023,0.1864154376382336,0.0160005544195775,230665000.0,3816045000.0,1617684000.0,,1236184000.0,5433729000.0,98026000.0,266461000.0,1519658000.0,2088205000.0,42796000.0,58347000.0,314291000.0,1351255000.0,153023000.0,1434106000.0,3514792000.0,1559354000.0,253299000.0,600055000.0,376585000.0,115071000.0,13339000.0,-208617000.0,140840000.0,-222436000.0,-609000.0,-138120000.0,137080000.0,-5728000.0,22878000.0,383434000.0,58791000.0,14140000.0,-138478000.0,-80979000.0,147328000.0,-27959000.0,358000.0
2019-04-18,51.34000015258789,51.52000045776367,51.060001373291016,51.09999847412109,45.1611442565918,152700,MCY,1.1121331244932413,1.235557753990865,1.064336753212319,0.9960603425316994,0.1160727819615419,0.1796677270194264,0.0134981797442996,230665000.0,3816045000.0,1617684000.0,,1236184000.0,5433729000.0,98026000.0,266461000.0,1519658000.0,2088205000.0,42796000.0,58347000.0,314291000.0,1351255000.0,153023000.0,1434106000.0,3514792000.0,1559354000.0,253299000.0,600055000.0,376585000.0,115071000.0,13339000.0,-208617000.0,140840000.0,-222436000.0,-609000.0,-138120000.0,137080000.0,-5728000.0,22878000.0,383434000.0,58791000.0,14140000.0,-138478000.0,-80979000.0,147328000.0,-27959000.0,358000.0
2019-04-22,51.0,51.02000045776367,50.15999984741211,50.47999954223633,44.61320495605469,186500,MCY,1.1267828431159623,1.2421251527564916,0.9579442952269518,0.9930065863727758,0.1337762567431865,0.1909240740441935,-0.0998619063476128,230665000.0,3816045000.0,1617684000.0,,1236184000.0,5433729000.0,98026000.0,266461000.0,1519658000.0,2088205000.0,42796000.0,58347000.0,314291000.0,1351255000.0,153023000.0,1434106000.0,3514792000.0,1559354000.0,253299000.0,600055000.0,376585000.0,115071000.0,13339000.0,-208617000.0,140840000.0,-222436000.0,-609000.0,-138120000.0,137080000.0,-5728000.0,22878000.0,383434000.0,58791000.0,14140000.0,-138478000.0,-80979000.0,147328000.0,-27959000.0,358000.0
2019-04-23,50.630001068115234,51.470001220703125,50.52999877929688,51.400001525878906,45.42627716064453,290900,MCY,1.0929962195880394,1.2218587386567907,0.9491503604315202,0.967174065327414,0.1258221542606253,0.1758698894334003,-0.0975534346613854,230665000.0,3816045000.0,1617684000.0,,1236184000.0,5433729000.0,98026000.0,266461000.0,1519658000.0,2088205000.0,42796000.0,58347000.0,314291000.0,1351255000.0,153023000.0,1434106000.0,3514792000.0,1559354000.0,253299000.0,600055000.0,376585000.0,115071000.0,13339000.0,-208617000.0,140840000.0,-222436000.0,-609000.0,-138120000.0,137080000.0,-5728000.0,22878000.0,383434000.0,58791000.0,14140000.0,-138478000.0,-80979000.0,147328000.0,-27959000.0,358000.0
2019-04-24,51.380001068115234,51.83000183105469,51.2400016784668,51.5,45.51466369628906,233300,MCY,1.106990162760502,1.1445311177334152,0.9423454723990388,0.9699825032562136,0.1370076595042885,0.1038853695593249,-0.1037870010042909,230665000.0,3816045000.0,1617684000.0,,1236184000.0,5433729000.0,98026000.0,266461000.0,1519658000.0,2088205000.0,42796000.0,58347000.0,314291000.0,1351255000.0,153023000.0,1434106000.0,3514792000.0,1559354000.0,253299000.0,600055000.0,376585000.0,115071000.0,13339000.0,-208617000.0,140840000.0,-222436000.0,-609000.0,-138120000.0,137080000.0,-5728000.0,22878000.0,383434000.0,58791000.0,14140000.0,-138478000.0,-80979000.0,147328000.0,-27959000.0,358000.0
2019-04-25,51.25,52.2400016784668,51.040000915527344,52.11000061035156,46.05376434326172,164000,MCY,1.070235965090877,1.111353715045775,0.9426910327897992,0.9664471965417172,0.1037887685491598,0.0637921830476235,-0.102488873529622,230665000.0,3816045000.0,1617684000.0,,1236184000.0,5433729000.0,98026000.0,266461000.0,1519658000.0,2088205000.0,42796000.0,58347000.0,314291000.0,1351255000.0,153023000.0,1434106000.0,3514792000.0,1559354000.0,253299000.0,600055000.0,376585000.0,115071000.0,13339000.0,-208617000.0,140840000.0,-222436000.0,-609000.0,-138120000.0,137080000.0,-5728000.0,22878000.0,383434000.0,58791000.0,14140000.0,-138478000.0,-80979000.0,147328000.0,-27959000.0,358000.0
2019-04-26,52.18999862670898,53.380001068115234,52.18999862670898,53.11000061035156,46.93754577636719,416300,MCY,1.073244066592135,1.079012005140277,0.9334094091249988,0.9508996027652468,0.1223444638268883,0.0494765907452534,-0.1162315012403448,230665000.0,3816045000.0,1617684000.0,,1236184000.0,5433729000.0,98026000.0,266461000.0,1519658000.0,2088205000.0,42796000.0,58347000.0,314291000.0,1351255000.0,153023000.0,1434106000.0,3514792000.0,1559354000.0,253299000.0,600055000.0,376585000.0,115071000.0,13339000.0,-208617000.0,140840000.0,-222436000.0,-609000.0,-138120000.0,137080000.0,-5728000.0,22878000.0,383434000.0,58791000.0,14140000.0,-138478000.0,-80979000.0,147328000.0,-27959000.0,358000.0
2019-04-29,54.56999969482422,54.95000076293945,52.20000076293945,53.0,46.840328216552734,406200,MCY,1.0881131885392767,1.0743875413707291,0.9120110895827814,0.950937124534164,0.1371760640051126,0.0578082080576729,-0.1396142303299928,230665000.0,3816045000.0,1617684000.0,,1236184000.0,5433729000.0,98026000.0,266461000.0,1519658000.0,2088205000.0,42796000.0,58347000.0,314291000.0,1351255000.0,153023000.0,1434106000.0,3514792000.0,1559354000.0,253299000.0,600055000.0,376585000.0,115071000.0,13339000.0,-208617000.0,140840000.0,-222436000.0,-609000.0,-138120000.0,137080000.0,-5728000.0,22878000.0,383434000.0,58791000.0,14140000.0,-138478000.0,-80979000.0,147328000.0,-27959000.0,358000.0
2019-04-30,52.81999969482422,53.880001068115234,52.119998931884766,53.77999877929688,47.5296745300293,550900,MCY,1.0719599852932902,1.0557987367029442,0.9221608622221916,0.9392273716208748,0.1327326136724153,0.049615405366383,-0.1280737341767234,230665000.0,3816045000.0,1617684000.0,,1236184000.0,5433729000.0,98026000.0,266461000.0,1519658000.0,2088205000.0,42796000.0,58347000.0,314291000.0,1351255000.0,153023000.0,1434106000.0,3514792000.0,1559354000.0,253299000.0,600055000.0,376585000.0,115071000.0,13339000.0,-208617000.0,140840000.0,-222436000.0,-609000.0,-138120000.0,137080000.0,-5728000.0,22878000.0,383434000.0,58791000.0,14140000.0,-138478000.0,-80979000.0,147328000.0,-27959000.0,358000.0
2019-05-01,53.869998931884766,55.650001525878906,53.72999954223633,54.83000183105469,48.45764923095703,357000,MCY,1.0707640203223174,0.9994572097890856,0.9169912780422584,0.9512030495001949,0.1195609708221226,0.013513372955563,-0.1417872280295689,230665000.0,3816045000.0,1617684000.0,,1236184000.0,5433729000.0,98026000.0,266461000.0,1519658000.0,2088205000.0,42796000.0,58347000.0,314291000.0,1351255000.0,153023000.0,1434106000.0,3514792000.0,1559354000.0,253299000.0,600055000.0,376585000.0,115071000.0,13339000.0,-208617000.0,140840000.0,-222436000.0,-609000.0,-138120000.0,137080000.0,-5728000.0,22878000.0,383434000.0,58791000.0,14140000.0,-138478000.0,-80979000.0,147328000.0,-27959000.0,358000.0
2019-05-02,54.619998931884766,55.65999984741211,54.540000915527344,55.41999816894531,48.97907257080078,290800,MCY,1.0779501961514288,0.9962930222741104,0.9050161337178736,0.9730573317075356,0.1048928644438933,-0.0020500513951847,-0.1538346298488752,230665000.0,3816045000.0,1617684000.0,,1236184000.0,5433729000.0,98026000.0,266461000.0,1519658000.0,2088205000.0,42796000.0,58347000.0,314291000.0,1351255000.0,153023000.0,1434106000.0,3514792000.0,1559354000.0,253299000.0,600055000.0,376585000.0,115071000.0,13339000.0,-208617000.0,140840000.0,-222436000.0,-609000.0,-138120000.0,137080000.0,-5728000.0,22878000.0,383434000.0,58791000.0,14140000.0,-138478000.0,-80979000.0,147328000.0,-27959000.0,358000.0
2019-05-03,55.41999816894531,56.40999984741211,55.310001373291016,56.31999969482422,49.77447891235352,320700,MCY,1.0681815969719992,0.9819870830047728,0.8891018533683228,0.9685577099237416,0.0996238870482575,-0.0072875601259371,-0.1617706229295894,230665000.0,3816045000.0,1617684000.0,,1236184000.0,5433729000.0,98026000.0,266461000.0,1519658000.0,2088205000.0,42796000.0,58347000.0,314291000.0,1351255000.0,153023000.0,1434106000.0,3514792000.0,1559354000.0,253299000.0,600055000.0,376585000.0,115071000.0,13339000.0,-208617000.0,140840000.0,-222436000.0,-609000.0,-138120000.0,137080000.0,-5728000.0,22878000.0,383434000.0,58791000.0,14140000.0,-138478000.0,-80979000.0,147328000.0,-27959000.0,358000.0
2019-05-06,55.709999084472656,55.77000045776367,54.9900016784668,55.459999084472656,49.014427185058594,297000,MCY,1.0748287121372375,1.0130662399199055,0.8990184170739798,0.9757631777316036,0.099065534405634,0.0008391735248365,-0.1551773631473488,230665000.0,3816045000.0,1617684000.0,,1236184000.0,5433729000.0,98026000.0,266461000.0,1519658000.0,2088205000.0,42796000.0,58347000.0,314291000.0,1351255000.0,153023000.0,1434106000.0,3514792000.0,1559354000.0,253299000.0,600055000.0,376585000.0,115071000.0,13339000.0,-208617000.0,140840000.0,-222436000.0,-609000.0,-138120000.0,137080000.0,-5728000.0,22878000.0,383434000.0,58791000.0,14140000.0,-138478000.0,-80979000.0,147328000.0,-27959000.0,358000.0
2019-05-07,55.27000045776367,55.880001068115234,54.75,55.79999923706055,49.314918518066406,348300,MCY,1.075985429634712,0.9918623782740972,0.896654602049412,0.9996107475822942,0.0763746820524178,-0.0273550914355222,-0.1760535405235254,230665000.0,3816045000.0,1617684000.0,,1236184000.0,5433729000.0,98026000.0,266461000.0,1519658000.0,2088205000.0,42796000.0,58347000.0,314291000.0,1351255000.0,153023000.0,1434106000.0,3514792000.0,1559354000.0,253299000.0,600055000.0,376585000.0,115071000.0,13339000.0,-208617000.0,140840000.0,-222436000.0,-609000.0,-138120000.0,137080000.0,-5728000.0,22878000.0,383434000.0,58791000.0,14140000.0,-138478000.0,-80979000.0,147328000.0,-27959000.0,358000.0
2019-05-08,55.810001373291016,56.68999862670898,55.75,55.900001525878906,49.40328979492188,322500,MCY,1.0704831123633054,0.9794227002304724,0.8999876918572292,1.0062546732425055,0.0642284391207996,-0.0269585999237665,-0.174853697576055,230665000.0,3816045000.0,1617684000.0,,1236184000.0,5433729000.0,98026000.0,266461000.0,1519658000.0,2088205000.0,42796000.0,58347000.0,314291000.0,1351255000.0,153023000.0,1434106000.0,3514792000.0,1559354000.0,253299000.0,600055000.0,376585000.0,115071000.0,13339000.0,-208617000.0,140840000.0,-222436000.0,-609000.0,-138120000.0,137080000.0,-5728000.0,22878000.0,383434000.0,58791000.0,14140000.0,-138478000.0,-80979000.0,147328000.0,-27959000.0,358000.0
2019-05-09,55.5,56.060001373291016,55.130001068115234,55.810001373291016,49.32375717163086,142700,MCY,1.0813473270189382,0.986614850957782,0.895944424125519,1.0047120161243328,0.0766353108946054,-0.0332370355755994,-0.1823290425407369,230665000.0,3816045000.0,1617684000.0,,1236184000.0,5433729000.0,98026000.0,266461000.0,1519658000.0,2088205000.0,42796000.0,58347000.0,314291000.0,1351255000.0,153023000.0,1434106000.0,3514792000.0,1559354000.0,253299000.0,600055000.0,376585000.0,115071000.0,13339000.0,-208617000.0,140840000.0,-222436000.0,-609000.0,-138120000.0,137080000.0,-5728000.0,22878000.0,383434000.0,58791000.0,14140000.0,-138478000.0,-80979000.0,147328000.0,-27959000.0,358000.0
2019-05-10,55.709999084472656,56.4900016784668,55.2599983215332,56.33000183105469,49.78330993652344,200500,MCY,1.073302833109432,0.9425260352252912,0.894024748367789,1.0003969532476458,0.0729058798617863,-0.0432084385632611,-0.1865061484765495,230665000.0,3816045000.0,1617684000.0,,1236184000.0,5433729000.0,98026000.0,266461000.0,1519658000.0,2088205000.0,42796000.0,58347000.0,314291000.0,1351255000.0,153023000.0,1434106000.0,3514792000.0,1559354000.0,253299000.0,600055000.0,376585000.0,115071000.0,13339000.0,-208617000.0,140840000.0,-222436000.0,-609000.0,-138120000.0,137080000.0,-5728000.0,22878000.0,383434000.0,58791000.0,14140000.0,-138478000.0,-80979000.0,147328000.0,-27959000.0,358000.0
2019-05-13,55.650001525878906,55.86000061035156,54.93999862670898,55.25,48.82883071899414,153800,MCY,1.105622770295898,0.9677171072136848,0.9126107161732429,1.0355430748618968,0.0700796954340012,-0.0451435540512721,-0.1984181646121203,230665000.0,3816045000.0,1617684000.0,,1236184000.0,5433729000.0,98026000.0,266461000.0,1519658000.0,2088205000.0,42796000.0,58347000.0,314291000.0,1351255000.0,153023000.0,1434106000.0,3514792000.0,1559354000.0,253299000.0,600055000.0,376585000.0,115071000.0,13339000.0,-208617000.0,140840000.0,-222436000.0,-609000.0,-138120000.0,137080000.0,-5728000.0,22878000.0,383434000.0,58791000.0,14140000.0,-138478000.0,-80979000.0,147328000.0,-27959000.0,358000.0
2019-05-14,55.33000183105469,55.9900016784668,55.27000045776367,55.619998931884766,49.15583038330078,122200,MCY,1.102991438863515,0.9638231103036138,0.9045183939724531,1.0187411547323868,0.0842502841311281,-0.0548954402745144,-0.1951784083151347,230665000.0,3816045000.0,1617684000.0,,1236184000.0,5433729000.0,98026000.0,266461000.0,1519658000.0,2088205000.0,42796000.0,58347000.0,314291000.0,1351255000.0,153023000.0,1434106000.0,3514792000.0,1559354000.0,253299000.0,600055000.0,376585000.0,115071000.0,13339000.0,-208617000.0,140840000.0,-222436000.0,-609000.0,-138120000.0,137080000.0,-5728000.0,22878000.0,383434000.0,58791000.0,14140000.0,-138478000.0,-80979000.0,147328000.0,-27959000.0,358000.0
2019-05-15,55.5099983215332,56.20000076293945,55.400001525878906,55.970001220703125,49.46515655517578,322700,MCY,1.084900170386444,0.9610457134475424,0.8888176396163984,1.0149267974711538,0.0699733729152902,-0.0631659911790051,-0.2038828133024549,230665000.0,3816045000.0,1617684000.0,,1236184000.0,5433729000.0,98026000.0,266461000.0,1519658000.0,2088205000.0,42796000.0,58347000.0,314291000.0,1351255000.0,153023000.0,1434106000.0,3514792000.0,1559354000.0,253299000.0,600055000.0,376585000.0,115071000.0,13339000.0,-208617000.0,140840000.0,-222436000.0,-609000.0,-138120000.0,137080000.0,-5728000.0,22878000.0,383434000.0,58791000.0,14140000.0,-138478000.0,-80979000.0,147328000.0,-27959000.0,358000.0
2019-05-16,56.11000061035156,56.63999938964844,55.790000915527344,56.0,49.49166870117188,162700,MCY,1.100739990861684,0.9457340034765064,0.8806755293532944,1.0155764066669877,0.0851635841946965,-0.0623893580136826,-0.1977135494058413,230665000.0,3816045000.0,1617684000.0,,1236184000.0,5433729000.0,98026000.0,266461000.0,1519658000.0,2088205000.0,42796000.0,58347000.0,314291000.0,1351255000.0,153023000.0,1434106000.0,3514792000.0,1559354000.0,253299000.0,600055000.0,376585000.0,115071000.0,13339000.0,-208617000.0,140840000.0,-222436000.0,-609000.0,-138120000.0,137080000.0,-5728000.0,22878000.0,383434000.0,58791000.0,14140000.0,-138478000.0,-80979000.0,147328000.0,-27959000.0,358000.0
2019-05-17,55.63999938964844,56.25,55.56999969482422,55.65999984741211,49.19117736816406,189100,MCY,1.099657220547349,0.9549608178937048,0.8878916853532469,1.0290497520456616,0.0706074685016873,-0.0710068158336141,-0.2035544551539382,230665000.0,3816045000.0,1617684000.0,,1236184000.0,5433729000.0,98026000.0,266461000.0,1519658000.0,2088205000.0,42796000.0,58347000.0,314291000.0,1351255000.0,153023000.0,1434106000.0,3514792000.0,1559354000.0,253299000.0,600055000.0,376585000.0,115071000.0,13339000.0,-208617000.0,140840000.0,-222436000.0,-609000.0,-138120000.0,137080000.0,-5728000.0,22878000.0,383434000.0,58791000.0,14140000.0,-138478000.0,-80979000.0,147328000.0,-27959000.0,358000.0
2019-05-20,55.560001373291016,56.119998931884766,55.45000076293945,55.7599983215332,49.27956008911133,159300,MCY,1.1123642734001216,0.9561474650653672,0.8890490659752671,1.0446379624017454,0.0677263109983761,-0.0774977714084339,-0.222228760455306,230665000.0,3816045000.0,1617684000.0,,1236184000.0,5433729000.0,98026000.0,266461000.0,1519658000.0,2088205000.0,42796000.0,58347000.0,314291000.0,1351255000.0,153023000.0,1434106000.0,3514792000.0,1559354000.0,253299000.0,600055000.0,376585000.0,115071000.0,13339000.0,-208617000.0,140840000.0,-222436000.0,-609000.0,-138120000.0,137080000.0,-5728000.0,22878000.0,383434000.0,58791000.0,14140000.0,-138478000.0,-80979000.0,147328000.0,-27959000.0,358000.0
