Date,Open,High,Low,Close,Adj Close,Volume,ticker,PriceReturn_22days,PriceReturn_66days,PriceReturn_132days,PriceReturn_22days_mean,AdjRet22Day,AdjRet66Day,AdjRet132Day,Intangible Assets,Capital Surplus,Total Liab,Total Stockholder Equity,Deferred Long Term Liab,Other Current Liab,Total Assets,Common Stock,Other Current Assets,Retained Earnings,Other Liab,Good Will,Treasury Stock,Other Assets,Cash,Total Current Liabilities,Short Long Term Debt,Other Stockholder Equity,Property Plant Equipment,Total Current Assets,Net Tangible Assets,Net Receivables,Long Term Debt,Accounts Payable,Long Term Investments,Change To Liabilities,Total Cashflows From Investing Activities,Net Borrowings,Total Cash From Financing Activities,Change To Operating Activities,Issuance Of Stock,Net Income,Change In Cash,Repurchase Of Stock,Effect Of Exchange Rate,Total Cash From Operating Activities,Depreciation,Other Cashflows From Investing Activities,Change To Account Receivables,Other Cashflows From Financing Activities,Change To Netincome,Capital Expenditures,Investments
2020-07-17,10.760000228881836,10.904999732971191,10.619999885559082,10.8100004196167,10.8100004196167,1889600,CHNG,1.1813135950106162,1.369102647200419,2.221091516824676,1.0508986066031938,0.1304149884074223,0.2709487834326431,0.8562983697667148,4469449000.0,4222580000.0,6821933000.0,3285447000.0,,399551000.0,10107380000.0,303000.0,44613000.0,-930064000.0,1032573000.0,3795325000.0,-7372000.0,88729000.0,410405000.0,1059789000.0,306910000.0,-7372000.0,206196000.0,1401181000.0,-4979327000.0,872809000.0,4729571000.0,68169000.0,146500000.0,18836000.0,-564662000.0,286273000.0,1125570000.0,-200250000.0,848812000.0,-947597000.0,406996000.0,-4108000.0,16000.0,-153928000.0,20548000.0,7332000.0,-21211000.0,-9515000.0,963221000.0,-13002000.0,-889659000.0
2020-07-20,10.850000381469728,11.010000228881836,10.6899995803833,10.93000030517578,10.93000030517578,1526500,CHNG,1.1825251445431684,1.34034759464672,2.176578248059321,1.0499296408975316,0.1325955036456367,0.2457273096089423,0.7889872448347584,4469449000.0,4222580000.0,6821933000.0,3285447000.0,,399551000.0,10107380000.0,303000.0,44613000.0,-930064000.0,1032573000.0,3795325000.0,-7372000.0,88729000.0,410405000.0,1059789000.0,306910000.0,-7372000.0,206196000.0,1401181000.0,-4979327000.0,872809000.0,4729571000.0,68169000.0,146500000.0,18836000.0,-564662000.0,286273000.0,1125570000.0,-200250000.0,848812000.0,-947597000.0,406996000.0,-4108000.0,16000.0,-153928000.0,20548000.0,7332000.0,-21211000.0,-9515000.0,963221000.0,-13002000.0,-889659000.0
2020-07-21,10.899999618530272,11.1850004196167,10.835000038146973,10.880000114440918,10.880000114440918,2369300,CHNG,1.1884191331959562,1.3860293901734908,2.1902573228907163,1.035121986103813,0.1532971470921431,0.2880549027921837,0.8427037388332805,4469449000.0,4222580000.0,6821933000.0,3285447000.0,,399551000.0,10107380000.0,303000.0,44613000.0,-930064000.0,1032573000.0,3795325000.0,-7372000.0,88729000.0,410405000.0,1059789000.0,306910000.0,-7372000.0,206196000.0,1401181000.0,-4979327000.0,872809000.0,4729571000.0,68169000.0,146500000.0,18836000.0,-564662000.0,286273000.0,1125570000.0,-200250000.0,848812000.0,-947597000.0,406996000.0,-4108000.0,16000.0,-153928000.0,20548000.0,7332000.0,-21211000.0,-9515000.0,963221000.0,-13002000.0,-889659000.0
2020-07-22,10.890000343322754,11.300000190734863,10.890000343322754,11.279999732971191,11.279999732971191,1891700,CHNG,1.145390104800186,1.3656914980186317,2.115248331133316,1.0249122036135947,0.1204779011865913,0.2698954898242514,0.7693338520576509,4469449000.0,4222580000.0,6821933000.0,3285447000.0,,399551000.0,10107380000.0,303000.0,44613000.0,-930064000.0,1032573000.0,3795325000.0,-7372000.0,88729000.0,410405000.0,1059789000.0,306910000.0,-7372000.0,206196000.0,1401181000.0,-4979327000.0,872809000.0,4729571000.0,68169000.0,146500000.0,18836000.0,-564662000.0,286273000.0,1125570000.0,-200250000.0,848812000.0,-947597000.0,406996000.0,-4108000.0,16000.0,-153928000.0,20548000.0,7332000.0,-21211000.0,-9515000.0,963221000.0,-13002000.0,-889659000.0
2020-07-23,11.300000190734863,11.545000076293944,11.09000015258789,11.449999809265137,11.449999809265137,5285400,CHNG,1.1454148462522888,1.289956393345269,2.0812227354295008,1.042919681119605,0.1024951651326835,0.2170477785040754,0.7340057028648157,4469449000.0,4222580000.0,6821933000.0,3285447000.0,,399551000.0,10107380000.0,303000.0,44613000.0,-930064000.0,1032573000.0,3795325000.0,-7372000.0,88729000.0,410405000.0,1059789000.0,306910000.0,-7372000.0,206196000.0,1401181000.0,-4979327000.0,872809000.0,4729571000.0,68169000.0,146500000.0,18836000.0,-564662000.0,286273000.0,1125570000.0,-200250000.0,848812000.0,-947597000.0,406996000.0,-4108000.0,16000.0,-153928000.0,20548000.0,7332000.0,-21211000.0,-9515000.0,963221000.0,-13002000.0,-889659000.0
2020-07-24,11.4399995803833,11.56999969482422,11.050000190734863,11.420000076293944,11.420000076293944,7471400,CHNG,1.1392294344978573,1.291593686642664,2.098073460980942,1.0525520783774,0.0866773561204572,0.2204704448162009,0.7512761030732011,4469449000.0,4222580000.0,6821933000.0,3285447000.0,,399551000.0,10107380000.0,303000.0,44613000.0,-930064000.0,1032573000.0,3795325000.0,-7372000.0,88729000.0,410405000.0,1059789000.0,306910000.0,-7372000.0,206196000.0,1401181000.0,-4979327000.0,872809000.0,4729571000.0,68169000.0,146500000.0,18836000.0,-564662000.0,286273000.0,1125570000.0,-200250000.0,848812000.0,-947597000.0,406996000.0,-4108000.0,16000.0,-153928000.0,20548000.0,7332000.0,-21211000.0,-9515000.0,963221000.0,-13002000.0,-889659000.0
2020-07-27,11.449999809265137,11.979999542236328,11.399999618530272,11.9350004196167,11.9350004196167,5465900,CHNG,1.1403434585814904,1.1813992363414227,1.9991621090464813,1.045546571033957,0.0947968875475331,0.1483279803633459,0.65279733296204,4469449000.0,4222580000.0,6821933000.0,3285447000.0,,399551000.0,10107380000.0,303000.0,44613000.0,-930064000.0,1032573000.0,3795325000.0,-7372000.0,88729000.0,410405000.0,1059789000.0,306910000.0,-7372000.0,206196000.0,1401181000.0,-4979327000.0,872809000.0,4729571000.0,68169000.0,146500000.0,18836000.0,-564662000.0,286273000.0,1125570000.0,-200250000.0,848812000.0,-947597000.0,406996000.0,-4108000.0,16000.0,-153928000.0,20548000.0,7332000.0,-21211000.0,-9515000.0,963221000.0,-13002000.0,-889659000.0
2020-07-28,11.859999656677246,12.06999969482422,11.529999732971191,11.550000190734863,11.550000190734863,3342300,CHNG,1.1774891910719902,1.234632034060127,2.0580086636562487,1.059971727560168,0.1175174635118223,0.1822926233430055,0.6905840267594752,4469449000.0,4222580000.0,6821933000.0,3285447000.0,,399551000.0,10107380000.0,303000.0,44613000.0,-930064000.0,1032573000.0,3795325000.0,-7372000.0,88729000.0,410405000.0,1059789000.0,306910000.0,-7372000.0,206196000.0,1401181000.0,-4979327000.0,872809000.0,4729571000.0,68169000.0,146500000.0,18836000.0,-564662000.0,286273000.0,1125570000.0,-200250000.0,848812000.0,-947597000.0,406996000.0,-4108000.0,16000.0,-153928000.0,20548000.0,7332000.0,-21211000.0,-9515000.0,963221000.0,-13002000.0,-889659000.0
2020-07-29,11.670000076293944,11.869999885559082,11.520000457763672,11.770000457763672,11.770000457763672,1833400,CHNG,1.185216590205271,1.2022089267801783,2.0220899160086017,1.0491737417135036,0.1360428484917673,0.1781473598120577,0.6669818133651819,4469449000.0,4222580000.0,6821933000.0,3285447000.0,,399551000.0,10107380000.0,303000.0,44613000.0,-930064000.0,1032573000.0,3795325000.0,-7372000.0,88729000.0,410405000.0,1059789000.0,306910000.0,-7372000.0,206196000.0,1401181000.0,-4979327000.0,872809000.0,4729571000.0,68169000.0,146500000.0,18836000.0,-564662000.0,286273000.0,1125570000.0,-200250000.0,848812000.0,-947597000.0,406996000.0,-4108000.0,16000.0,-153928000.0,20548000.0,7332000.0,-21211000.0,-9515000.0,963221000.0,-13002000.0,-889659000.0
2020-07-30,11.529999732971191,11.8100004196167,11.390000343322754,11.699999809265137,11.699999809265137,3850200,CHNG,1.2094016965132768,1.2290598588773916,2.032478724300005,1.0469317050835845,0.1624699914296923,0.179424123080516,0.650518815101121,4469449000.0,4222580000.0,6821933000.0,3285447000.0,,399551000.0,10107380000.0,303000.0,44613000.0,-930064000.0,1032573000.0,3795325000.0,-7372000.0,88729000.0,410405000.0,1059789000.0,306910000.0,-7372000.0,206196000.0,1401181000.0,-4979327000.0,872809000.0,4729571000.0,68169000.0,146500000.0,18836000.0,-564662000.0,286273000.0,1125570000.0,-200250000.0,848812000.0,-947597000.0,406996000.0,-4108000.0,16000.0,-153928000.0,20548000.0,7332000.0,-21211000.0,-9515000.0,963221000.0,-13002000.0,-889659000.0
2020-07-31,11.68000030517578,11.829999923706056,11.390000343322754,11.65999984741211,11.65999984741211,1551000,CHNG,1.2032589979909043,1.253001702218708,2.0377358953529727,1.0584584032817186,0.1448005947091857,0.176343055940048,0.6505423596317526,4469449000.0,4222580000.0,6821933000.0,3285447000.0,,399551000.0,10107380000.0,303000.0,44613000.0,-930064000.0,1032573000.0,3795325000.0,-7372000.0,88729000.0,410405000.0,1059789000.0,306910000.0,-7372000.0,206196000.0,1401181000.0,-4979327000.0,872809000.0,4729571000.0,68169000.0,146500000.0,18836000.0,-564662000.0,286273000.0,1125570000.0,-200250000.0,848812000.0,-947597000.0,406996000.0,-4108000.0,16000.0,-153928000.0,20548000.0,7332000.0,-21211000.0,-9515000.0,963221000.0,-13002000.0,-889659000.0
2020-08-03,11.699999809265137,11.81999969482422,11.5600004196167,11.6899995803833,11.6899995803833,2065500,CHNG,1.2429427078298296,1.303678384787287,2.033361959879924,1.0645312650354448,0.1784114427943848,0.2314735168856456,0.6573751389350102,4469449000.0,4222580000.0,6821933000.0,3285447000.0,,399551000.0,10107380000.0,303000.0,44613000.0,-930064000.0,1032573000.0,3795325000.0,-7372000.0,88729000.0,410405000.0,1059789000.0,306910000.0,-7372000.0,206196000.0,1401181000.0,-4979327000.0,872809000.0,4729571000.0,68169000.0,146500000.0,18836000.0,-564662000.0,286273000.0,1125570000.0,-200250000.0,848812000.0,-947597000.0,406996000.0,-4108000.0,16000.0,-153928000.0,20548000.0,7332000.0,-21211000.0,-9515000.0,963221000.0,-13002000.0,-889659000.0
2020-08-04,11.699999809265137,12.279999732971191,11.649999618530272,12.140000343322754,12.140000343322754,4267000,CHNG,1.167215788761302,1.2668862997932475,1.9489290921170024,1.02982774469698,0.137388044064322,0.1736430022776549,0.5763818439958956,4469449000.0,4222580000.0,6821933000.0,3285447000.0,,399551000.0,10107380000.0,303000.0,44613000.0,-930064000.0,1032573000.0,3795325000.0,-7372000.0,88729000.0,410405000.0,1059789000.0,306910000.0,-7372000.0,206196000.0,1401181000.0,-4979327000.0,872809000.0,4729571000.0,68169000.0,146500000.0,18836000.0,-564662000.0,286273000.0,1125570000.0,-200250000.0,848812000.0,-947597000.0,406996000.0,-4108000.0,16000.0,-153928000.0,20548000.0,7332000.0,-21211000.0,-9515000.0,963221000.0,-13002000.0,-889659000.0
2020-08-05,12.25,12.470000267028809,12.045000076293944,12.380000114440918,12.380000114440918,5092600,CHNG,1.1268174216729496,1.2516154880713293,1.9135703000861768,1.0154342721529666,0.111383149519983,0.1734225628685537,0.5488414811867552,4469449000.0,4222580000.0,6821933000.0,3285447000.0,,399551000.0,10107380000.0,303000.0,44613000.0,-930064000.0,1032573000.0,3795325000.0,-7372000.0,88729000.0,410405000.0,1059789000.0,306910000.0,-7372000.0,206196000.0,1401181000.0,-4979327000.0,872809000.0,4729571000.0,68169000.0,146500000.0,18836000.0,-564662000.0,286273000.0,1125570000.0,-200250000.0,848812000.0,-947597000.0,406996000.0,-4108000.0,16000.0,-153928000.0,20548000.0,7332000.0,-21211000.0,-9515000.0,963221000.0,-13002000.0,-889659000.0
2020-08-06,12.68000030517578,13.31999969482422,12.510000228881836,13.079999923706056,13.079999923706056,6234900,CHNG,1.0680428401004594,1.2675840994201104,1.8111621309050705,0.9945470827091798,0.0734957573912795,0.1530248866623187,0.4477232710152021,4469449000.0,4222580000.0,6821933000.0,3285447000.0,,399551000.0,10107380000.0,303000.0,44613000.0,-930064000.0,1032573000.0,3795325000.0,-7372000.0,88729000.0,410405000.0,1059789000.0,306910000.0,-7372000.0,206196000.0,1401181000.0,-4979327000.0,872809000.0,4729571000.0,68169000.0,146500000.0,18836000.0,-564662000.0,286273000.0,1125570000.0,-200250000.0,848812000.0,-947597000.0,406996000.0,-4108000.0,16000.0,-153928000.0,20548000.0,7332000.0,-21211000.0,-9515000.0,963221000.0,-13002000.0,-889659000.0
2020-08-07,12.729999542236328,13.06999969482422,12.449999809265137,12.824999809265137,12.824999809265137,7742100,CHNG,1.139961021675586,1.3091618842284722,1.8409357474839911,1.000982312548244,0.138978709127342,0.1974380840543259,0.4935318682961649,4469449000.0,4222580000.0,6821933000.0,3285447000.0,,399551000.0,10107380000.0,303000.0,44613000.0,-930064000.0,1032573000.0,3795325000.0,-7372000.0,88729000.0,410405000.0,1059789000.0,306910000.0,-7372000.0,206196000.0,1401181000.0,-4979327000.0,872809000.0,4729571000.0,68169000.0,146500000.0,18836000.0,-564662000.0,286273000.0,1125570000.0,-200250000.0,848812000.0,-947597000.0,406996000.0,-4108000.0,16000.0,-153928000.0,20548000.0,7332000.0,-21211000.0,-9515000.0,963221000.0,-13002000.0,-889659000.0
2020-08-10,12.90999984741211,13.050000190734863,12.539999961853027,12.960000038146973,12.960000038146973,3424800,CHNG,1.108024661605668,1.2793209780018389,1.8155864673909243,0.9799638681285404,0.1280607934771274,0.1765904940488549,0.4945233485289826,4469449000.0,4222580000.0,6821933000.0,3285447000.0,,399551000.0,10107380000.0,303000.0,44613000.0,-930064000.0,1032573000.0,3795325000.0,-7372000.0,88729000.0,410405000.0,1059789000.0,306910000.0,-7372000.0,206196000.0,1401181000.0,-4979327000.0,872809000.0,4729571000.0,68169000.0,146500000.0,18836000.0,-564662000.0,286273000.0,1125570000.0,-200250000.0,848812000.0,-947597000.0,406996000.0,-4108000.0,16000.0,-153928000.0,20548000.0,7332000.0,-21211000.0,-9515000.0,963221000.0,-13002000.0,-889659000.0
2020-08-11,13.050000190734863,13.229999542236328,12.720000267028809,12.729999542236328,12.729999542236328,2888500,CHNG,1.124901823233575,1.2490180825047428,1.8373920055569328,0.9825449744444564,0.1423568487891185,0.160324427286278,0.4953438393488354,4469449000.0,4222580000.0,6821933000.0,3285447000.0,,399551000.0,10107380000.0,303000.0,44613000.0,-930064000.0,1032573000.0,3795325000.0,-7372000.0,88729000.0,410405000.0,1059789000.0,306910000.0,-7372000.0,206196000.0,1401181000.0,-4979327000.0,872809000.0,4729571000.0,68169000.0,146500000.0,18836000.0,-564662000.0,286273000.0,1125570000.0,-200250000.0,848812000.0,-947597000.0,406996000.0,-4108000.0,16000.0,-153928000.0,20548000.0,7332000.0,-21211000.0,-9515000.0,963221000.0,-13002000.0,-889659000.0
2020-08-12,12.829999923706056,12.920000076293944,12.56999969482422,12.609999656677246,12.609999656677246,1765200,CHNG,1.1522601212187398,1.2981761526508175,1.8271214546248784,0.9960166142981388,0.1562435069206008,0.1928624528991531,0.4969522071499115,4469449000.0,4222580000.0,6821933000.0,3285447000.0,,399551000.0,10107380000.0,303000.0,44613000.0,-930064000.0,1032573000.0,3795325000.0,-7372000.0,88729000.0,410405000.0,1059789000.0,306910000.0,-7372000.0,206196000.0,1401181000.0,-4979327000.0,872809000.0,4729571000.0,68169000.0,146500000.0,18836000.0,-564662000.0,286273000.0,1125570000.0,-200250000.0,848812000.0,-947597000.0,406996000.0,-4108000.0,16000.0,-153928000.0,20548000.0,7332000.0,-21211000.0,-9515000.0,963221000.0,-13002000.0,-889659000.0
2020-08-13,12.609999656677246,12.850000381469728,12.550000190734863,12.8100004196167,12.8100004196167,1909700,CHNG,1.1373926009020523,1.2997657356070933,1.811865599077564,1.000064240707307,0.1373283601947452,0.1709116877177767,0.4782120432271255,4469449000.0,4222580000.0,6821933000.0,3285447000.0,,399551000.0,10107380000.0,303000.0,44613000.0,-930064000.0,1032573000.0,3795325000.0,-7372000.0,88729000.0,410405000.0,1059789000.0,306910000.0,-7372000.0,206196000.0,1401181000.0,-4979327000.0,872809000.0,4729571000.0,68169000.0,146500000.0,18836000.0,-564662000.0,286273000.0,1125570000.0,-200250000.0,848812000.0,-947597000.0,406996000.0,-4108000.0,16000.0,-153928000.0,20548000.0,7332000.0,-21211000.0,-9515000.0,963221000.0,-13002000.0,-889659000.0
2020-08-14,12.800000190734863,12.920000076293944,12.744999885559082,12.8100004196167,12.8100004196167,2061600,CHNG,1.1631537182241645,1.319281738090369,1.809523774072552,1.005359460743004,0.1577942574811606,0.1907194257588969,0.4473748141711464,4469449000.0,4222580000.0,6821933000.0,3285447000.0,,399551000.0,10107380000.0,303000.0,44613000.0,-930064000.0,1032573000.0,3795325000.0,-7372000.0,88729000.0,410405000.0,1059789000.0,306910000.0,-7372000.0,206196000.0,1401181000.0,-4979327000.0,872809000.0,4729571000.0,68169000.0,146500000.0,18836000.0,-564662000.0,286273000.0,1125570000.0,-200250000.0,848812000.0,-947597000.0,406996000.0,-4108000.0,16000.0,-153928000.0,20548000.0,7332000.0,-21211000.0,-9515000.0,963221000.0,-13002000.0,-889659000.0
2020-08-17,12.880000114440918,12.93000030517578,12.630000114440918,12.829999923706056,12.829999923706056,1131900,CHNG,1.1652377161469771,1.3141076157918952,1.7887763756361852,0.999910744389532,0.165326971757445,0.197662311069573,0.4587525432552064,4469449000.0,4222580000.0,6821933000.0,3285447000.0,,399551000.0,10107380000.0,303000.0,44613000.0,-930064000.0,1032573000.0,3795325000.0,-7372000.0,88729000.0,410405000.0,1059789000.0,306910000.0,-7372000.0,206196000.0,1401181000.0,-4979327000.0,872809000.0,4729571000.0,68169000.0,146500000.0,18836000.0,-564662000.0,286273000.0,1125570000.0,-200250000.0,848812000.0,-947597000.0,406996000.0,-4108000.0,16000.0,-153928000.0,20548000.0,7332000.0,-21211000.0,-9515000.0,963221000.0,-13002000.0,-889659000.0
2020-08-18,12.8100004196167,12.899999618530272,12.704999923706056,12.770000457763672,12.770000457763672,2286000,CHNG,1.1534846526400124,1.3194988079444876,1.7909162113873938,0.9949555639278014,0.158529088712211,0.1873060552967547,0.4578666612550712,4469449000.0,4222580000.0,6821933000.0,3285447000.0,,399551000.0,10107380000.0,303000.0,44613000.0,-930064000.0,1032573000.0,3795325000.0,-7372000.0,88729000.0,410405000.0,1059789000.0,306910000.0,-7372000.0,206196000.0,1401181000.0,-4979327000.0,872809000.0,4729571000.0,68169000.0,146500000.0,18836000.0,-564662000.0,286273000.0,1125570000.0,-200250000.0,848812000.0,-947597000.0,406996000.0,-4108000.0,16000.0,-153928000.0,20548000.0,7332000.0,-21211000.0,-9515000.0,963221000.0,-13002000.0,-889659000.0
2020-08-19,12.779999732971191,13.050000190734863,12.670000076293944,12.925000190734863,12.925000190734863,2054700,CHNG,1.072340383144646,1.3299806793333795,1.7825919207369376,0.9768858377185572,0.0954545454260887,0.1955986962744134,0.4054576041985192,4469449000.0,4222580000.0,6821933000.0,3285447000.0,,399551000.0,10107380000.0,303000.0,44613000.0,-930064000.0,1032573000.0,3795325000.0,-7372000.0,88729000.0,410405000.0,1059789000.0,306910000.0,-7372000.0,206196000.0,1401181000.0,-4979327000.0,872809000.0,4729571000.0,68169000.0,146500000.0,18836000.0,-564662000.0,286273000.0,1125570000.0,-200250000.0,848812000.0,-947597000.0,406996000.0,-4108000.0,16000.0,-153928000.0,20548000.0,7332000.0,-21211000.0,-9515000.0,963221000.0,-13002000.0,-889659000.0
2020-08-20,12.779999732971191,13.0,12.619999885559082,12.93000030517578,12.93000030517578,1375100,CHNG,1.087393664947447,1.3248258899042404,1.7563803981800383,0.9875636487882484,0.0998300161591985,0.1659526007295029,0.3846959573099267,4469449000.0,4222580000.0,6821933000.0,3285447000.0,,399551000.0,10107380000.0,303000.0,44613000.0,-930064000.0,1032573000.0,3795325000.0,-7372000.0,88729000.0,410405000.0,1059789000.0,306910000.0,-7372000.0,206196000.0,1401181000.0,-4979327000.0,872809000.0,4729571000.0,68169000.0,146500000.0,18836000.0,-564662000.0,286273000.0,1125570000.0,-200250000.0,848812000.0,-947597000.0,406996000.0,-4108000.0,16000.0,-153928000.0,20548000.0,7332000.0,-21211000.0,-9515000.0,963221000.0,-13002000.0,-889659000.0
2020-08-21,12.869999885559082,13.050000190734863,12.864999771118164,12.920000076293944,12.920000076293944,2710900,CHNG,1.0719814473439655,1.339783232486458,1.7476780023505267,0.9669804572148069,0.1050009901291586,0.1571868898151378,0.3861605428970962,4469449000.0,4222580000.0,6821933000.0,3285447000.0,,399551000.0,10107380000.0,303000.0,44613000.0,-930064000.0,1032573000.0,3795325000.0,-7372000.0,88729000.0,410405000.0,1059789000.0,306910000.0,-7372000.0,206196000.0,1401181000.0,-4979327000.0,872809000.0,4729571000.0,68169000.0,146500000.0,18836000.0,-564662000.0,286273000.0,1125570000.0,-200250000.0,848812000.0,-947597000.0,406996000.0,-4108000.0,16000.0,-153928000.0,20548000.0,7332000.0,-21211000.0,-9515000.0,963221000.0,-13002000.0,-889659000.0
2020-08-24,12.989999771118164,13.265000343322754,12.93000030517578,13.114999771118164,13.114999771118164,6537700,CHNG,1.044605417335596,1.312237848632868,1.7117804921643092,0.9519424952921356,0.0926629220434605,0.1536197162155916,0.3991509877915644,4469449000.0,4222580000.0,6821933000.0,3285447000.0,,399551000.0,10107380000.0,303000.0,44613000.0,-930064000.0,1032573000.0,3795325000.0,-7372000.0,88729000.0,410405000.0,1059789000.0,306910000.0,-7372000.0,206196000.0,1401181000.0,-4979327000.0,872809000.0,4729571000.0,68169000.0,146500000.0,18836000.0,-564662000.0,286273000.0,1125570000.0,-200250000.0,848812000.0,-947597000.0,406996000.0,-4108000.0,16000.0,-153928000.0,20548000.0,7332000.0,-21211000.0,-9515000.0,963221000.0,-13002000.0,-889659000.0
2020-08-25,13.1899995803833,13.239999771118164,12.904999732971191,13.010000228881836,13.010000228881836,4175800,CHNG,1.0730207373214462,1.356648678556344,1.72175243846675,0.9667641278619096,0.1062566094595365,0.1941274800996861,0.3826165066371263,4469449000.0,4222580000.0,6821933000.0,3285447000.0,,399551000.0,10107380000.0,303000.0,44613000.0,-930064000.0,1032573000.0,3795325000.0,-7372000.0,88729000.0,410405000.0,1059789000.0,306910000.0,-7372000.0,206196000.0,1401181000.0,-4979327000.0,872809000.0,4729571000.0,68169000.0,146500000.0,18836000.0,-564662000.0,286273000.0,1125570000.0,-200250000.0,848812000.0,-947597000.0,406996000.0,-4108000.0,16000.0,-153928000.0,20548000.0,7332000.0,-21211000.0,-9515000.0,963221000.0,-13002000.0,-889659000.0
2020-08-26,13.25,13.744999885559082,13.154999732971191,13.609999656677246,13.609999656677246,3253300,CHNG,1.0529022986915042,1.258633327912128,1.6517266795967436,0.9868389913626016,0.0660633073289026,0.1068672010379565,0.2934816218782976,4469449000.0,4222580000.0,6821933000.0,3285447000.0,,399551000.0,10107380000.0,303000.0,44613000.0,-930064000.0,1032573000.0,3795325000.0,-7372000.0,88729000.0,410405000.0,1059789000.0,306910000.0,-7372000.0,206196000.0,1401181000.0,-4979327000.0,872809000.0,4729571000.0,68169000.0,146500000.0,18836000.0,-564662000.0,286273000.0,1125570000.0,-200250000.0,848812000.0,-947597000.0,406996000.0,-4108000.0,16000.0,-153928000.0,20548000.0,7332000.0,-21211000.0,-9515000.0,963221000.0,-13002000.0,-889659000.0
2020-08-27,13.609999656677246,13.765000343322754,13.354999542236328,13.600000381469728,13.600000381469728,2747700,CHNG,1.05220588369353,1.2536763793250705,1.6669117235601163,0.97477619582067,0.07742968787286,0.1004392776065064,0.2982875561022338,4469449000.0,4222580000.0,6821933000.0,3285447000.0,,399551000.0,10107380000.0,303000.0,44613000.0,-930064000.0,1032573000.0,3795325000.0,-7372000.0,88729000.0,410405000.0,1059789000.0,306910000.0,-7372000.0,206196000.0,1401181000.0,-4979327000.0,872809000.0,4729571000.0,68169000.0,146500000.0,18836000.0,-564662000.0,286273000.0,1125570000.0,-200250000.0,848812000.0,-947597000.0,406996000.0,-4108000.0,16000.0,-153928000.0,20548000.0,7332000.0,-21211000.0,-9515000.0,963221000.0,-13002000.0,-889659000.0
2020-08-28,13.720000267028809,13.960000038146973,13.65999984741211,13.949999809265137,13.949999809265137,1745600,CHNG,1.040143399804548,1.2179211471984364,1.631541257352949,0.9723584880428094,0.0677849117617385,0.072852233273597,0.2598267649411705,4469449000.0,4222580000.0,6821933000.0,3285447000.0,,399551000.0,10107380000.0,303000.0,44613000.0,-930064000.0,1032573000.0,3795325000.0,-7372000.0,88729000.0,410405000.0,1059789000.0,306910000.0,-7372000.0,206196000.0,1401181000.0,-4979327000.0,872809000.0,4729571000.0,68169000.0,146500000.0,18836000.0,-564662000.0,286273000.0,1125570000.0,-200250000.0,848812000.0,-947597000.0,406996000.0,-4108000.0,16000.0,-153928000.0,20548000.0,7332000.0,-21211000.0,-9515000.0,963221000.0,-13002000.0,-889659000.0
2020-08-31,13.920000076293944,14.28499984741211,13.800999641418455,14.149999618530272,14.149999618530272,3835800,CHNG,1.0388692724779025,1.227561929859443,1.618374574974642,0.9888494144827736,0.0500198579951288,0.0626276815153572,0.2219433456326116,4469449000.0,4222580000.0,6821933000.0,3285447000.0,,399551000.0,10107380000.0,303000.0,44613000.0,-930064000.0,1032573000.0,3795325000.0,-7372000.0,88729000.0,410405000.0,1059789000.0,306910000.0,-7372000.0,206196000.0,1401181000.0,-4979327000.0,872809000.0,4729571000.0,68169000.0,146500000.0,18836000.0,-564662000.0,286273000.0,1125570000.0,-200250000.0,848812000.0,-947597000.0,406996000.0,-4108000.0,16000.0,-153928000.0,20548000.0,7332000.0,-21211000.0,-9515000.0,963221000.0,-13002000.0,-889659000.0
2020-09-01,14.18000030517578,14.395000457763672,14.0,14.029999732971191,14.029999732971191,6675000,CHNG,1.0527441724074622,1.2701354265136826,1.6322166824218929,0.986478520747318,0.066265651660144,0.09371776204641,0.239942546157942,4469449000.0,4222580000.0,6821933000.0,3285447000.0,,399551000.0,10107380000.0,303000.0,44613000.0,-930064000.0,1032573000.0,3795325000.0,-7372000.0,88729000.0,410405000.0,1059789000.0,306910000.0,-7372000.0,206196000.0,1401181000.0,-4979327000.0,872809000.0,4729571000.0,68169000.0,146500000.0,18836000.0,-564662000.0,286273000.0,1125570000.0,-200250000.0,848812000.0,-947597000.0,406996000.0,-4108000.0,16000.0,-153928000.0,20548000.0,7332000.0,-21211000.0,-9515000.0,963221000.0,-13002000.0,-889659000.0
2020-09-02,14.100000381469728,14.604999542236328,14.029999732971191,14.529999732971191,14.529999732971191,2504800,CHNG,1.0268410427040664,1.2078458058905832,1.5815554001759933,0.9904882601530864,0.03635278255098,0.0517765591485441,0.1989910274956197,4469449000.0,4222580000.0,6821933000.0,3285447000.0,,399551000.0,10107380000.0,303000.0,44613000.0,-930064000.0,1032573000.0,3795325000.0,-7372000.0,88729000.0,410405000.0,1059789000.0,306910000.0,-7372000.0,206196000.0,1401181000.0,-4979327000.0,872809000.0,4729571000.0,68169000.0,146500000.0,18836000.0,-564662000.0,286273000.0,1125570000.0,-200250000.0,848812000.0,-947597000.0,406996000.0,-4108000.0,16000.0,-153928000.0,20548000.0,7332000.0,-21211000.0,-9515000.0,963221000.0,-13002000.0,-889659000.0
