Date,Open,High,Low,Close,Adj Close,Volume,ticker,PriceReturn_22days,PriceReturn_66days,PriceReturn_132days,Intangible Assets,Capital Surplus,Total Liab,Total Stockholder Equity,Deferred Long Term Liab,Other Current Liab,Total Assets,Other Current Assets,Retained Earnings,Other Liab,Good Will,Treasury Stock,Other Assets,Cash,Total Current Liabilities,Short Long Term Debt,Other Stockholder Equity,Property Plant Equipment,Total Current Assets,Net Tangible Assets,Net Receivables,Long Term Debt,Inventory,Accounts Payable,Change To Liabilities,Total Cashflows From Investing Activities,Net Borrowings,Total Cash From Financing Activities,Change To Operating Activities,Issuance Of Stock,Net Income,Change In Cash,Repurchase Of Stock,Effect Of Exchange Rate,Total Cash From Operating Activities,Depreciation,Other Cashflows From Investing Activities,Dividends Paid,Change To Inventory,Change To Account Receivables,Other Cashflows From Financing Activities,Change To Netincome,Capital Expenditures
2021-06-30,25.31999969482422,26.25,25.31999969482422,26.020000457763672,26.020000457763672,897200,HAYW,0.8704842129152278,0.8247501424647196,0.0,1114200000.0,10300000.0,2397900000.0,209200000.0,1000000.0,37000000.0,2607100000.0,13700000.0,203000000.0,879000000.0,920300000.0,-4100000.0,5900000.0,114900000.0,218600000.0,7300000.0,-400000.0,142300000.0,424400000.0,-1825300000.0,140200000.0,1292600000.0,145300000.0,83300000.0,69300000.0,-13000000.0,146500000.0,-135100000.0,-13000000.0,100000.0,43300000.0,68100000.0,-2500000.0,2400000.0,213800000.0,62800000.0,2100000.0,-275200000.0,-4700000.0,47100000.0,-4000000.0,3600000.0,-14200000.0
2021-07-01,26.100000381469727,26.40999984741211,25.549999237060547,26.40999984741211,26.40999984741211,408000,HAYW,0.9076107327468722,0.8398334128483222,0.0,1114200000.0,10300000.0,2397900000.0,209200000.0,1000000.0,37000000.0,2607100000.0,13700000.0,203000000.0,879000000.0,920300000.0,-4100000.0,5900000.0,114900000.0,218600000.0,7300000.0,-400000.0,142300000.0,424400000.0,-1825300000.0,140200000.0,1292600000.0,145300000.0,83300000.0,69300000.0,-13000000.0,146500000.0,-135100000.0,-13000000.0,100000.0,43300000.0,68100000.0,-2500000.0,2400000.0,213800000.0,62800000.0,2100000.0,-275200000.0,-4700000.0,47100000.0,-4000000.0,3600000.0,-14200000.0
2021-07-02,26.479999542236328,26.549999237060547,25.549999237060547,25.600000381469727,25.600000381469727,776900,HAYW,0.9097656472062224,0.8476562671712597,0.0,1114200000.0,10300000.0,2397900000.0,209200000.0,1000000.0,37000000.0,2607100000.0,13700000.0,203000000.0,879000000.0,920300000.0,-4100000.0,5900000.0,114900000.0,218600000.0,7300000.0,-400000.0,142300000.0,424400000.0,-1825300000.0,140200000.0,1292600000.0,145300000.0,83300000.0,69300000.0,-13000000.0,146500000.0,-135100000.0,-13000000.0,100000.0,43300000.0,68100000.0,-2500000.0,2400000.0,213800000.0,62800000.0,2100000.0,-275200000.0,-4700000.0,47100000.0,-4000000.0,3600000.0,-14200000.0
2021-07-06,25.71999931335449,25.8129997253418,24.459999084472656,24.920000076293945,24.920000076293945,1137800,HAYW,0.9109149555955922,0.890850750199556,0.0,1114200000.0,10300000.0,2397900000.0,209200000.0,1000000.0,37000000.0,2607100000.0,13700000.0,203000000.0,879000000.0,920300000.0,-4100000.0,5900000.0,114900000.0,218600000.0,7300000.0,-400000.0,142300000.0,424400000.0,-1825300000.0,140200000.0,1292600000.0,145300000.0,83300000.0,69300000.0,-13000000.0,146500000.0,-135100000.0,-13000000.0,100000.0,43300000.0,68100000.0,-2500000.0,2400000.0,213800000.0,62800000.0,2100000.0,-275200000.0,-4700000.0,47100000.0,-4000000.0,3600000.0,-14200000.0
2021-07-07,24.700000762939453,24.96999931335449,23.82200050354004,24.489999771118164,24.489999771118164,672000,HAYW,0.9305839578816296,0.9040424498394176,0.0,1114200000.0,10300000.0,2397900000.0,209200000.0,1000000.0,37000000.0,2607100000.0,13700000.0,203000000.0,879000000.0,920300000.0,-4100000.0,5900000.0,114900000.0,218600000.0,7300000.0,-400000.0,142300000.0,424400000.0,-1825300000.0,140200000.0,1292600000.0,145300000.0,83300000.0,69300000.0,-13000000.0,146500000.0,-135100000.0,-13000000.0,100000.0,43300000.0,68100000.0,-2500000.0,2400000.0,213800000.0,62800000.0,2100000.0,-275200000.0,-4700000.0,47100000.0,-4000000.0,3600000.0,-14200000.0
2021-07-08,24.100000381469727,24.459999084472656,23.46999931335449,24.1299991607666,24.1299991607666,473300,HAYW,0.9133858964803686,0.9175300522034938,0.0,1114200000.0,10300000.0,2397900000.0,209200000.0,1000000.0,37000000.0,2607100000.0,13700000.0,203000000.0,879000000.0,920300000.0,-4100000.0,5900000.0,114900000.0,218600000.0,7300000.0,-400000.0,142300000.0,424400000.0,-1825300000.0,140200000.0,1292600000.0,145300000.0,83300000.0,69300000.0,-13000000.0,146500000.0,-135100000.0,-13000000.0,100000.0,43300000.0,68100000.0,-2500000.0,2400000.0,213800000.0,62800000.0,2100000.0,-275200000.0,-4700000.0,47100000.0,-4000000.0,3600000.0,-14200000.0
2021-07-09,24.309999465942383,24.58300018310547,23.8799991607666,24.299999237060547,24.299999237060547,287700,HAYW,0.9045267585323242,0.890946514332038,0.0,1114200000.0,10300000.0,2397900000.0,209200000.0,1000000.0,37000000.0,2607100000.0,13700000.0,203000000.0,879000000.0,920300000.0,-4100000.0,5900000.0,114900000.0,218600000.0,7300000.0,-400000.0,142300000.0,424400000.0,-1825300000.0,140200000.0,1292600000.0,145300000.0,83300000.0,69300000.0,-13000000.0,146500000.0,-135100000.0,-13000000.0,100000.0,43300000.0,68100000.0,-2500000.0,2400000.0,213800000.0,62800000.0,2100000.0,-275200000.0,-4700000.0,47100000.0,-4000000.0,3600000.0,-14200000.0
2021-07-12,24.170000076293945,24.40999984741211,24.01000022888184,24.200000762939453,24.200000762939453,671100,HAYW,0.8913222733388136,0.895041287791314,0.0,1114200000.0,10300000.0,2397900000.0,209200000.0,1000000.0,37000000.0,2607100000.0,13700000.0,203000000.0,879000000.0,920300000.0,-4100000.0,5900000.0,114900000.0,218600000.0,7300000.0,-400000.0,142300000.0,424400000.0,-1825300000.0,140200000.0,1292600000.0,145300000.0,83300000.0,69300000.0,-13000000.0,146500000.0,-135100000.0,-13000000.0,100000.0,43300000.0,68100000.0,-2500000.0,2400000.0,213800000.0,62800000.0,2100000.0,-275200000.0,-4700000.0,47100000.0,-4000000.0,3600000.0,-14200000.0
2021-07-13,24.01000022888184,24.141000747680664,23.479999542236328,23.51000022888184,23.51000022888184,584400,HAYW,0.9336452806994896,0.9587409909012736,0.0,1114200000.0,10300000.0,2397900000.0,209200000.0,1000000.0,37000000.0,2607100000.0,13700000.0,203000000.0,879000000.0,920300000.0,-4100000.0,5900000.0,114900000.0,218600000.0,7300000.0,-400000.0,142300000.0,424400000.0,-1825300000.0,140200000.0,1292600000.0,145300000.0,83300000.0,69300000.0,-13000000.0,146500000.0,-135100000.0,-13000000.0,100000.0,43300000.0,68100000.0,-2500000.0,2400000.0,213800000.0,62800000.0,2100000.0,-275200000.0,-4700000.0,47100000.0,-4000000.0,3600000.0,-14200000.0
2021-07-14,23.38999938964844,23.63999938964844,22.739999771118164,22.86000061035156,22.86000061035156,439600,HAYW,0.9860017635047956,1.0008748272038972,0.0,1114200000.0,10300000.0,2397900000.0,209200000.0,1000000.0,37000000.0,2607100000.0,13700000.0,203000000.0,879000000.0,920300000.0,-4100000.0,5900000.0,114900000.0,218600000.0,7300000.0,-400000.0,142300000.0,424400000.0,-1825300000.0,140200000.0,1292600000.0,145300000.0,83300000.0,69300000.0,-13000000.0,146500000.0,-135100000.0,-13000000.0,100000.0,43300000.0,68100000.0,-2500000.0,2400000.0,213800000.0,62800000.0,2100000.0,-275200000.0,-4700000.0,47100000.0,-4000000.0,3600000.0,-14200000.0
2021-07-15,22.76000022888184,23.309999465942383,22.459999084472656,22.690000534057617,22.690000534057617,487100,HAYW,0.974438082412758,1.0123401839006831,0.0,1114200000.0,10300000.0,2397900000.0,209200000.0,1000000.0,37000000.0,2607100000.0,13700000.0,203000000.0,879000000.0,920300000.0,-4100000.0,5900000.0,114900000.0,218600000.0,7300000.0,-400000.0,142300000.0,424400000.0,-1825300000.0,140200000.0,1292600000.0,145300000.0,83300000.0,69300000.0,-13000000.0,146500000.0,-135100000.0,-13000000.0,100000.0,43300000.0,68100000.0,-2500000.0,2400000.0,213800000.0,62800000.0,2100000.0,-275200000.0,-4700000.0,47100000.0,-4000000.0,3600000.0,-14200000.0
2021-07-16,23.01000022888184,23.11000061035156,22.5,22.600000381469727,22.600000381469727,671800,HAYW,0.9318583677197624,0.996017692430586,0.0,1114200000.0,10300000.0,2397900000.0,209200000.0,1000000.0,37000000.0,2607100000.0,13700000.0,203000000.0,879000000.0,920300000.0,-4100000.0,5900000.0,114900000.0,218600000.0,7300000.0,-400000.0,142300000.0,424400000.0,-1825300000.0,140200000.0,1292600000.0,145300000.0,83300000.0,69300000.0,-13000000.0,146500000.0,-135100000.0,-13000000.0,100000.0,43300000.0,68100000.0,-2500000.0,2400000.0,213800000.0,62800000.0,2100000.0,-275200000.0,-4700000.0,47100000.0,-4000000.0,3600000.0,-14200000.0
2021-07-19,22.15999984741211,23.1299991607666,21.790000915527344,23.01000022888184,23.01000022888184,879900,HAYW,0.9148196013765734,0.9900043659300952,0.0,1114200000.0,10300000.0,2397900000.0,209200000.0,1000000.0,37000000.0,2607100000.0,13700000.0,203000000.0,879000000.0,920300000.0,-4100000.0,5900000.0,114900000.0,218600000.0,7300000.0,-400000.0,142300000.0,424400000.0,-1825300000.0,140200000.0,1292600000.0,145300000.0,83300000.0,69300000.0,-13000000.0,146500000.0,-135100000.0,-13000000.0,100000.0,43300000.0,68100000.0,-2500000.0,2400000.0,213800000.0,62800000.0,2100000.0,-275200000.0,-4700000.0,47100000.0,-4000000.0,3600000.0,-14200000.0
2021-07-20,23.100000381469727,23.850000381469727,22.90999984741211,23.6200008392334,23.6200008392334,871100,HAYW,0.8640981846838295,0.9737510238270796,0.0,1114200000.0,10300000.0,2397900000.0,209200000.0,1000000.0,37000000.0,2607100000.0,13700000.0,203000000.0,879000000.0,920300000.0,-4100000.0,5900000.0,114900000.0,218600000.0,7300000.0,-400000.0,142300000.0,424400000.0,-1825300000.0,140200000.0,1292600000.0,145300000.0,83300000.0,69300000.0,-13000000.0,146500000.0,-135100000.0,-13000000.0,100000.0,43300000.0,68100000.0,-2500000.0,2400000.0,213800000.0,62800000.0,2100000.0,-275200000.0,-4700000.0,47100000.0,-4000000.0,3600000.0,-14200000.0
2021-07-21,24.020000457763672,24.530000686645508,23.729999542236328,23.96999931335449,23.96999931335449,593900,HAYW,0.8506466405398889,0.9995828022875136,0.0,1114200000.0,10300000.0,2397900000.0,209200000.0,1000000.0,37000000.0,2607100000.0,13700000.0,203000000.0,879000000.0,920300000.0,-4100000.0,5900000.0,114900000.0,218600000.0,7300000.0,-400000.0,142300000.0,424400000.0,-1825300000.0,140200000.0,1292600000.0,145300000.0,83300000.0,69300000.0,-13000000.0,146500000.0,-135100000.0,-13000000.0,100000.0,43300000.0,68100000.0,-2500000.0,2400000.0,213800000.0,62800000.0,2100000.0,-275200000.0,-4700000.0,47100000.0,-4000000.0,3600000.0,-14200000.0
2021-07-22,23.90999984741211,24.059999465942383,23.51000022888184,23.8799991607666,23.8799991607666,438800,HAYW,0.8668342332669888,0.0,0.0,1114200000.0,10300000.0,2397900000.0,209200000.0,1000000.0,37000000.0,2607100000.0,13700000.0,203000000.0,879000000.0,920300000.0,-4100000.0,5900000.0,114900000.0,218600000.0,7300000.0,-400000.0,142300000.0,424400000.0,-1825300000.0,140200000.0,1292600000.0,145300000.0,83300000.0,69300000.0,-13000000.0,146500000.0,-135100000.0,-13000000.0,100000.0,43300000.0,68100000.0,-2500000.0,2400000.0,213800000.0,62800000.0,2100000.0,-275200000.0,-4700000.0,47100000.0,-4000000.0,3600000.0,-14200000.0
2021-07-23,23.959999084472656,24.32999992370605,23.65999984741211,24.190000534057617,24.190000534057617,660700,HAYW,0.8921041524295591,0.0,0.0,1114200000.0,10300000.0,2397900000.0,209200000.0,1000000.0,37000000.0,2607100000.0,13700000.0,203000000.0,879000000.0,920300000.0,-4100000.0,5900000.0,114900000.0,218600000.0,7300000.0,-400000.0,142300000.0,424400000.0,-1825300000.0,140200000.0,1292600000.0,145300000.0,83300000.0,69300000.0,-13000000.0,146500000.0,-135100000.0,-13000000.0,100000.0,43300000.0,68100000.0,-2500000.0,2400000.0,213800000.0,62800000.0,2100000.0,-275200000.0,-4700000.0,47100000.0,-4000000.0,3600000.0,-14200000.0
2021-07-26,24.270000457763672,24.489999771118164,23.920000076293945,23.920000076293945,23.920000076293945,561400,HAYW,0.8975752192673467,0.0,0.0,1114200000.0,10300000.0,2397900000.0,209200000.0,1000000.0,37000000.0,2607100000.0,13700000.0,203000000.0,879000000.0,920300000.0,-4100000.0,5900000.0,114900000.0,218600000.0,7300000.0,-400000.0,142300000.0,424400000.0,-1825300000.0,140200000.0,1292600000.0,145300000.0,83300000.0,69300000.0,-13000000.0,146500000.0,-135100000.0,-13000000.0,100000.0,43300000.0,68100000.0,-2500000.0,2400000.0,213800000.0,62800000.0,2100000.0,-275200000.0,-4700000.0,47100000.0,-4000000.0,3600000.0,-14200000.0
2021-07-27,23.979999542236328,24.479999542236328,23.5,24.34000015258789,24.34000015258789,633500,HAYW,0.8701725625471646,0.0,0.0,1114200000.0,10300000.0,2397900000.0,209200000.0,1000000.0,37000000.0,2607100000.0,13700000.0,203000000.0,879000000.0,920300000.0,-4100000.0,5900000.0,114900000.0,218600000.0,7300000.0,-400000.0,142300000.0,424400000.0,-1825300000.0,140200000.0,1292600000.0,145300000.0,83300000.0,69300000.0,-13000000.0,146500000.0,-135100000.0,-13000000.0,100000.0,43300000.0,68100000.0,-2500000.0,2400000.0,213800000.0,62800000.0,2100000.0,-275200000.0,-4700000.0,47100000.0,-4000000.0,3600000.0,-14200000.0
2021-07-28,24.25,24.989999771118164,23.75,23.76000022888184,23.76000022888184,407800,HAYW,0.9002524908921294,0.0,0.0,1114200000.0,10300000.0,2397900000.0,209200000.0,1000000.0,37000000.0,2607100000.0,13700000.0,203000000.0,879000000.0,920300000.0,-4100000.0,5900000.0,114900000.0,218600000.0,7300000.0,-400000.0,142300000.0,424400000.0,-1825300000.0,140200000.0,1292600000.0,145300000.0,83300000.0,69300000.0,-13000000.0,146500000.0,-135100000.0,-13000000.0,100000.0,43300000.0,68100000.0,-2500000.0,2400000.0,213800000.0,62800000.0,2100000.0,-275200000.0,-4700000.0,47100000.0,-4000000.0,3600000.0,-14200000.0
2021-07-29,23.82999992370605,24.530000686645508,23.799999237060547,24.26000022888184,24.26000022888184,382900,HAYW,0.8866446836745661,0.0,0.0,1114200000.0,10300000.0,2397900000.0,209200000.0,1000000.0,37000000.0,2607100000.0,13700000.0,203000000.0,879000000.0,920300000.0,-4100000.0,5900000.0,114900000.0,218600000.0,7300000.0,-400000.0,142300000.0,424400000.0,-1825300000.0,140200000.0,1292600000.0,145300000.0,83300000.0,69300000.0,-13000000.0,146500000.0,-135100000.0,-13000000.0,100000.0,43300000.0,68100000.0,-2500000.0,2400000.0,213800000.0,62800000.0,2100000.0,-275200000.0,-4700000.0,47100000.0,-4000000.0,3600000.0,-14200000.0
2021-07-30,24.299999237060547,25.104999542236328,24.020000457763672,24.09000015258789,24.09000015258789,1140900,HAYW,0.8696554848584707,0.0,0.0,1114200000.0,10300000.0,2397900000.0,209200000.0,1000000.0,37000000.0,2607100000.0,13700000.0,203000000.0,879000000.0,920300000.0,-4100000.0,5900000.0,114900000.0,218600000.0,7300000.0,-400000.0,142300000.0,424400000.0,-1825300000.0,140200000.0,1292600000.0,145300000.0,83300000.0,69300000.0,-13000000.0,146500000.0,-135100000.0,-13000000.0,100000.0,43300000.0,68100000.0,-2500000.0,2400000.0,213800000.0,62800000.0,2100000.0,-275200000.0,-4700000.0,47100000.0,-4000000.0,3600000.0,-14200000.0
2021-08-02,24.299999237060547,24.959999084472656,22.36000061035156,22.64999961853028,22.64999961853028,1641600,HAYW,0.9350993669707672,0.0,0.0,1114200000.0,10300000.0,2397900000.0,209200000.0,1000000.0,37000000.0,2607100000.0,13700000.0,203000000.0,879000000.0,920300000.0,-4100000.0,5900000.0,114900000.0,218600000.0,7300000.0,-400000.0,142300000.0,424400000.0,-1825300000.0,140200000.0,1292600000.0,145300000.0,83300000.0,69300000.0,-13000000.0,146500000.0,-135100000.0,-13000000.0,100000.0,43300000.0,68100000.0,-2500000.0,2400000.0,213800000.0,62800000.0,2100000.0,-275200000.0,-4700000.0,47100000.0,-4000000.0,3600000.0,-14200000.0
2021-08-03,22.739999771118164,24.020000457763672,21.76000022888184,23.96999931335449,23.96999931335449,1121500,HAYW,0.8856904526654861,0.0,0.0,1114200000.0,10300000.0,2397900000.0,209200000.0,1000000.0,37000000.0,2607100000.0,13700000.0,203000000.0,879000000.0,920300000.0,-4100000.0,5900000.0,114900000.0,218600000.0,7300000.0,-400000.0,142300000.0,424400000.0,-1825300000.0,140200000.0,1292600000.0,145300000.0,83300000.0,69300000.0,-13000000.0,146500000.0,-135100000.0,-13000000.0,100000.0,43300000.0,68100000.0,-2500000.0,2400000.0,213800000.0,62800000.0,2100000.0,-275200000.0,-4700000.0,47100000.0,-4000000.0,3600000.0,-14200000.0
2021-08-04,23.600000381469727,23.86000061035156,23.075000762939453,23.290000915527344,23.290000915527344,430000,HAYW,0.9248604580846846,0.0,0.0,1114200000.0,10300000.0,2397900000.0,209200000.0,1000000.0,37000000.0,2607100000.0,13700000.0,203000000.0,879000000.0,920300000.0,-4100000.0,5900000.0,114900000.0,218600000.0,7300000.0,-400000.0,142300000.0,424400000.0,-1825300000.0,140200000.0,1292600000.0,145300000.0,83300000.0,69300000.0,-13000000.0,146500000.0,-135100000.0,-13000000.0,100000.0,43300000.0,68100000.0,-2500000.0,2400000.0,213800000.0,62800000.0,2100000.0,-275200000.0,-4700000.0,47100000.0,-4000000.0,3600000.0,-14200000.0
2021-08-05,23.25,23.61000061035156,22.6299991607666,22.700000762939453,22.700000762939453,582700,HAYW,0.9625550505329736,0.0,0.0,1114200000.0,10300000.0,2397900000.0,209200000.0,1000000.0,37000000.0,2607100000.0,13700000.0,203000000.0,879000000.0,920300000.0,-4100000.0,5900000.0,114900000.0,218600000.0,7300000.0,-400000.0,142300000.0,424400000.0,-1825300000.0,140200000.0,1292600000.0,145300000.0,83300000.0,69300000.0,-13000000.0,146500000.0,-135100000.0,-13000000.0,100000.0,43300000.0,68100000.0,-2500000.0,2400000.0,213800000.0,62800000.0,2100000.0,-275200000.0,-4700000.0,47100000.0,-4000000.0,3600000.0,-14200000.0
2021-08-06,23.0,23.11000061035156,22.26000022888184,22.790000915527344,22.790000915527344,533400,HAYW,0.9258446482594838,0.0,0.0,1114200000.0,10300000.0,2397900000.0,209200000.0,1000000.0,37000000.0,2607100000.0,13700000.0,203000000.0,879000000.0,920300000.0,-4100000.0,5900000.0,114900000.0,218600000.0,7300000.0,-400000.0,142300000.0,424400000.0,-1825300000.0,140200000.0,1292600000.0,145300000.0,83300000.0,69300000.0,-13000000.0,146500000.0,-135100000.0,-13000000.0,100000.0,43300000.0,68100000.0,-2500000.0,2400000.0,213800000.0,62800000.0,2100000.0,-275200000.0,-4700000.0,47100000.0,-4000000.0,3600000.0,-14200000.0
2021-08-09,22.65999984741211,22.86000061035156,22.030000686645508,22.040000915527344,22.040000915527344,893400,HAYW,0.9795825433644868,0.0,0.0,1114200000.0,10300000.0,2397900000.0,209200000.0,1000000.0,37000000.0,2607100000.0,13700000.0,203000000.0,879000000.0,920300000.0,-4100000.0,5900000.0,114900000.0,218600000.0,7300000.0,-400000.0,142300000.0,424400000.0,-1825300000.0,140200000.0,1292600000.0,145300000.0,83300000.0,69300000.0,-13000000.0,146500000.0,-135100000.0,-13000000.0,100000.0,43300000.0,68100000.0,-2500000.0,2400000.0,213800000.0,62800000.0,2100000.0,-275200000.0,-4700000.0,47100000.0,-4000000.0,3600000.0,-14200000.0
2021-08-10,21.989999771118164,22.334999084472656,21.540000915527344,21.979999542236328,21.979999542236328,482600,HAYW,0.9504094551734014,0.0,0.0,1114200000.0,10300000.0,2397900000.0,209200000.0,1000000.0,37000000.0,2607100000.0,13700000.0,203000000.0,879000000.0,920300000.0,-4100000.0,5900000.0,114900000.0,218600000.0,7300000.0,-400000.0,142300000.0,424400000.0,-1825300000.0,140200000.0,1292600000.0,145300000.0,83300000.0,69300000.0,-13000000.0,146500000.0,-135100000.0,-13000000.0,100000.0,43300000.0,68100000.0,-2500000.0,2400000.0,213800000.0,62800000.0,2100000.0,-275200000.0,-4700000.0,47100000.0,-4000000.0,3600000.0,-14200000.0
2021-08-11,21.89999961853028,22.049999237060547,21.479999542236328,21.56999969482422,21.56999969482422,523800,HAYW,0.9429763764655282,0.0,0.0,1114200000.0,10300000.0,2397900000.0,209200000.0,1000000.0,37000000.0,2607100000.0,13700000.0,203000000.0,879000000.0,920300000.0,-4100000.0,5900000.0,114900000.0,218600000.0,7300000.0,-400000.0,142300000.0,424400000.0,-1825300000.0,140200000.0,1292600000.0,145300000.0,83300000.0,69300000.0,-13000000.0,146500000.0,-135100000.0,-13000000.0,100000.0,43300000.0,68100000.0,-2500000.0,2400000.0,213800000.0,62800000.0,2100000.0,-275200000.0,-4700000.0,47100000.0,-4000000.0,3600000.0,-14200000.0
2021-08-12,21.559999465942383,22.3700008392334,21.3799991607666,21.950000762939453,21.950000762939453,512500,HAYW,0.8984054044613011,0.0,0.0,1114200000.0,10300000.0,2397900000.0,209200000.0,1000000.0,37000000.0,2607100000.0,13700000.0,203000000.0,879000000.0,920300000.0,-4100000.0,5900000.0,114900000.0,218600000.0,7300000.0,-400000.0,142300000.0,424400000.0,-1825300000.0,140200000.0,1292600000.0,145300000.0,83300000.0,69300000.0,-13000000.0,146500000.0,-135100000.0,-13000000.0,100000.0,43300000.0,68100000.0,-2500000.0,2400000.0,213800000.0,62800000.0,2100000.0,-275200000.0,-4700000.0,47100000.0,-4000000.0,3600000.0,-14200000.0
2021-08-13,21.96999931335449,22.559999465942383,21.64999961853028,22.540000915527344,22.540000915527344,425300,HAYW,0.8873114102769362,0.0,0.0,1114200000.0,10300000.0,2397900000.0,209200000.0,1000000.0,37000000.0,2607100000.0,13700000.0,203000000.0,879000000.0,920300000.0,-4100000.0,5900000.0,114900000.0,218600000.0,7300000.0,-400000.0,142300000.0,424400000.0,-1825300000.0,140200000.0,1292600000.0,145300000.0,83300000.0,69300000.0,-13000000.0,146500000.0,-135100000.0,-13000000.0,100000.0,43300000.0,68100000.0,-2500000.0,2400000.0,213800000.0,62800000.0,2100000.0,-275200000.0,-4700000.0,47100000.0,-4000000.0,3600000.0,-14200000.0
2021-08-16,22.350000381469727,22.420000076293945,21.809999465942383,22.11000061035156,22.11000061035156,612800,HAYW,0.9751243270363514,0.0,0.0,1114200000.0,10300000.0,2397900000.0,209200000.0,1000000.0,37000000.0,2607100000.0,13700000.0,203000000.0,879000000.0,920300000.0,-4100000.0,5900000.0,114900000.0,218600000.0,7300000.0,-400000.0,142300000.0,424400000.0,-1825300000.0,140200000.0,1292600000.0,145300000.0,83300000.0,69300000.0,-13000000.0,146500000.0,-135100000.0,-13000000.0,100000.0,43300000.0,68100000.0,-2500000.0,2400000.0,213800000.0,62800000.0,2100000.0,-275200000.0,-4700000.0,47100000.0,-4000000.0,3600000.0,-14200000.0
2021-08-17,21.8700008392334,21.989999771118164,20.96999931335449,21.059999465942383,21.059999465942383,999100,HAYW,1.0156695124441824,0.0,0.0,1114200000.0,10300000.0,2397900000.0,209200000.0,1000000.0,37000000.0,2607100000.0,13700000.0,203000000.0,879000000.0,920300000.0,-4100000.0,5900000.0,114900000.0,218600000.0,7300000.0,-400000.0,142300000.0,424400000.0,-1825300000.0,140200000.0,1292600000.0,145300000.0,83300000.0,69300000.0,-13000000.0,146500000.0,-135100000.0,-13000000.0,100000.0,43300000.0,68100000.0,-2500000.0,2400000.0,213800000.0,62800000.0,2100000.0,-275200000.0,-4700000.0,47100000.0,-4000000.0,3600000.0,-14200000.0
2021-08-18,20.90999984741211,21.36000061035156,20.6200008392334,21.049999237060547,21.049999237060547,574600,HAYW,1.038004806337508,0.0,0.0,1114200000.0,10300000.0,2397900000.0,209200000.0,1000000.0,37000000.0,2607100000.0,13700000.0,203000000.0,879000000.0,920300000.0,-4100000.0,5900000.0,114900000.0,218600000.0,7300000.0,-400000.0,142300000.0,424400000.0,-1825300000.0,140200000.0,1292600000.0,145300000.0,83300000.0,69300000.0,-13000000.0,146500000.0,-135100000.0,-13000000.0,100000.0,43300000.0,68100000.0,-2500000.0,2400000.0,213800000.0,62800000.0,2100000.0,-275200000.0,-4700000.0,47100000.0,-4000000.0,3600000.0,-14200000.0
2021-08-19,20.89999961853028,21.209999084472656,20.020000457763672,20.40999984741211,20.40999984741211,721300,HAYW,1.0970112472826592,0.0,0.0,1114200000.0,10300000.0,2397900000.0,209200000.0,1000000.0,37000000.0,2607100000.0,13700000.0,203000000.0,879000000.0,920300000.0,-4100000.0,5900000.0,114900000.0,218600000.0,7300000.0,-400000.0,142300000.0,424400000.0,-1825300000.0,140200000.0,1292600000.0,145300000.0,83300000.0,69300000.0,-13000000.0,146500000.0,-135100000.0,-13000000.0,100000.0,43300000.0,68100000.0,-2500000.0,2400000.0,213800000.0,62800000.0,2100000.0,-275200000.0,-4700000.0,47100000.0,-4000000.0,3600000.0,-14200000.0
2021-08-20,20.3700008392334,20.920000076293945,20.270000457763672,20.38999938964844,20.38999938964844,689800,HAYW,1.1083865158398805,0.0,0.0,1114200000.0,10300000.0,2397900000.0,209200000.0,1000000.0,37000000.0,2607100000.0,13700000.0,203000000.0,879000000.0,920300000.0,-4100000.0,5900000.0,114900000.0,218600000.0,7300000.0,-400000.0,142300000.0,424400000.0,-1825300000.0,140200000.0,1292600000.0,145300000.0,83300000.0,69300000.0,-13000000.0,146500000.0,-135100000.0,-13000000.0,100000.0,43300000.0,68100000.0,-2500000.0,2400000.0,213800000.0,62800000.0,2100000.0,-275200000.0,-4700000.0,47100000.0,-4000000.0,3600000.0,-14200000.0
2021-08-23,20.5,20.8799991607666,20.239999771118164,20.700000762939453,20.700000762939453,446200,HAYW,1.1019323007359785,0.0,0.0,1114200000.0,10300000.0,2397900000.0,209200000.0,1000000.0,37000000.0,2607100000.0,13700000.0,203000000.0,879000000.0,920300000.0,-4100000.0,5900000.0,114900000.0,218600000.0,7300000.0,-400000.0,142300000.0,424400000.0,-1825300000.0,140200000.0,1292600000.0,145300000.0,83300000.0,69300000.0,-13000000.0,146500000.0,-135100000.0,-13000000.0,100000.0,43300000.0,68100000.0,-2500000.0,2400000.0,213800000.0,62800000.0,2100000.0,-275200000.0,-4700000.0,47100000.0,-4000000.0,3600000.0,-14200000.0
2021-08-24,20.68000030517578,21.63999938964844,20.59000015258789,21.57999992370605,21.57999992370605,586300,HAYW,1.049119530569505,0.0,0.0,1114200000.0,10300000.0,2397900000.0,209200000.0,1000000.0,37000000.0,2607100000.0,13700000.0,203000000.0,879000000.0,920300000.0,-4100000.0,5900000.0,114900000.0,218600000.0,7300000.0,-400000.0,142300000.0,424400000.0,-1825300000.0,140200000.0,1292600000.0,145300000.0,83300000.0,69300000.0,-13000000.0,146500000.0,-135100000.0,-13000000.0,100000.0,43300000.0,68100000.0,-2500000.0,2400000.0,213800000.0,62800000.0,2100000.0,-275200000.0,-4700000.0,47100000.0,-4000000.0,3600000.0,-14200000.0
