Date,Open,High,Low,Close,Adj Close,Volume,ticker,PriceReturn_22days,PriceReturn_66days,PriceReturn_132days,Total Liab,Total Stockholder Equity,Other Current Liab,Total Assets,Common Stock,Other Current Assets,Retained Earnings,Other Liab,Treasury Stock,Other Assets,Cash,Total Current Liabilities,Other Stockholder Equity,Property Plant Equipment,Total Current Assets,Net Tangible Assets,Net Receivables,Accounts Payable,Minority Interest,Short Term Investments,Change To Liabilities,Total Cashflows From Investing Activities,Net Borrowings,Total Cash From Financing Activities,Change To Operating Activities,Net Income,Change In Cash,Effect Of Exchange Rate,Total Cash From Operating Activities,Depreciation,Other Cashflows From Investing Activities,Change To Account Receivables,Other Cashflows From Financing Activities,Change To Netincome,Capital Expenditures,Investments
2021-06-22,51.5,52.72999954223633,50.209999084472656,50.90999984741211,50.90999984741211,584000,TSP,0.8540561711364164,0.7530937000098383,0.0,87267000.0,-405473000.0,50001000.0,346585000.0,6000.0,1536000.0,-405178000.0,2402000.0,-301000.0,4986000.0,310815000.0,81098000.0,-301000.0,22116000.0,319483000.0,-405473000.0,4852000.0,4542000.0,,,4196000.0,-4412000.0,50406000.0,356495000.0,14150000.0,-177870000.0,248241000.0,6000.0,-103848000.0,7718000.0,8000.0,-1004000.0,11943000.0,48962000.0,-4303000.0,
2021-06-23,50.43999862670898,57.290000915527344,50.41999816894531,56.790000915527344,56.790000915527344,1145300,TSP,0.7253037147855889,0.68392321758122,0.0,87267000.0,-405473000.0,50001000.0,346585000.0,6000.0,1536000.0,-405178000.0,2402000.0,-301000.0,4986000.0,310815000.0,81098000.0,-301000.0,22116000.0,319483000.0,-405473000.0,4852000.0,4542000.0,,,4196000.0,-4412000.0,50406000.0,356495000.0,14150000.0,-177870000.0,248241000.0,6000.0,-103848000.0,7718000.0,8000.0,-1004000.0,11943000.0,48962000.0,-4303000.0,
2021-06-24,57.0099983215332,60.7400016784668,53.380001068115234,54.040000915527344,54.040000915527344,1144800,TSP,0.7398223328073419,0.6872686669214504,0.0,87267000.0,-405473000.0,50001000.0,346585000.0,6000.0,1536000.0,-405178000.0,2402000.0,-301000.0,4986000.0,310815000.0,81098000.0,-301000.0,22116000.0,319483000.0,-405473000.0,4852000.0,4542000.0,,,4196000.0,-4412000.0,50406000.0,356495000.0,14150000.0,-177870000.0,248241000.0,6000.0,-103848000.0,7718000.0,8000.0,-1004000.0,11943000.0,48962000.0,-4303000.0,
2021-06-25,55.14500045776367,57.27999877929688,53.75,56.310001373291016,56.310001373291016,3129000,TSP,0.7394778613768449,0.6217367690944359,0.0,87267000.0,-405473000.0,50001000.0,346585000.0,6000.0,1536000.0,-405178000.0,2402000.0,-301000.0,4986000.0,310815000.0,81098000.0,-301000.0,22116000.0,319483000.0,-405473000.0,4852000.0,4542000.0,,,4196000.0,-4412000.0,50406000.0,356495000.0,14150000.0,-177870000.0,248241000.0,6000.0,-103848000.0,7718000.0,8000.0,-1004000.0,11943000.0,48962000.0,-4303000.0,
2021-06-28,56.90999984741211,65.56999969482422,56.40999984741211,65.30000305175781,65.30000305175781,1840800,TSP,0.6128636843407678,0.5686064216365413,0.0,87267000.0,-405473000.0,50001000.0,346585000.0,6000.0,1536000.0,-405178000.0,2402000.0,-301000.0,4986000.0,310815000.0,81098000.0,-301000.0,22116000.0,319483000.0,-405473000.0,4852000.0,4542000.0,,,4196000.0,-4412000.0,50406000.0,356495000.0,14150000.0,-177870000.0,248241000.0,6000.0,-103848000.0,7718000.0,8000.0,-1004000.0,11943000.0,48962000.0,-4303000.0,
2021-06-29,64.36000061035156,74.25,62.86000061035156,70.55000305175781,70.55000305175781,2990000,TSP,0.52161584188824,0.4982282070220706,0.0,87267000.0,-405473000.0,50001000.0,346585000.0,6000.0,1536000.0,-405178000.0,2402000.0,-301000.0,4986000.0,310815000.0,81098000.0,-301000.0,22116000.0,319483000.0,-405473000.0,4852000.0,4542000.0,,,4196000.0,-4412000.0,50406000.0,356495000.0,14150000.0,-177870000.0,248241000.0,6000.0,-103848000.0,7718000.0,8000.0,-1004000.0,11943000.0,48962000.0,-4303000.0,
2021-06-30,70.33000183105469,79.83899688720703,69.01000213623047,71.23999786376953,71.23999786376953,5972600,TSP,0.5353733932247248,0.4799270024135832,0.0,87267000.0,-405473000.0,50001000.0,346585000.0,6000.0,1536000.0,-405178000.0,2402000.0,-301000.0,4986000.0,310815000.0,81098000.0,-301000.0,22116000.0,319483000.0,-405473000.0,4852000.0,4542000.0,,,4196000.0,-4412000.0,50406000.0,356495000.0,14150000.0,-177870000.0,248241000.0,6000.0,-103848000.0,7718000.0,8000.0,-1004000.0,11943000.0,48962000.0,-4303000.0,
2021-07-01,71.51000213623047,73.88999938964844,61.02099990844727,63.08000183105469,63.08000183105469,2045600,TSP,0.5968611355896247,0.5521560053904065,0.0,87267000.0,-405473000.0,50001000.0,346585000.0,6000.0,1536000.0,-405178000.0,2402000.0,-301000.0,4986000.0,310815000.0,81098000.0,-301000.0,22116000.0,319483000.0,-405473000.0,4852000.0,4542000.0,,,4196000.0,-4412000.0,50406000.0,356495000.0,14150000.0,-177870000.0,248241000.0,6000.0,-103848000.0,7718000.0,8000.0,-1004000.0,11943000.0,48962000.0,-4303000.0,
2021-07-02,63.380001068115234,69.9800033569336,61.310001373291016,62.58000183105469,62.58000183105469,1362100,TSP,0.6011504926677107,0.5829338203076482,0.0,87267000.0,-405473000.0,50001000.0,346585000.0,6000.0,1536000.0,-405178000.0,2402000.0,-301000.0,4986000.0,310815000.0,81098000.0,-301000.0,22116000.0,319483000.0,-405473000.0,4852000.0,4542000.0,,,4196000.0,-4412000.0,50406000.0,356495000.0,14150000.0,-177870000.0,248241000.0,6000.0,-103848000.0,7718000.0,8000.0,-1004000.0,11943000.0,48962000.0,-4303000.0,
2021-07-06,60.88999938964844,64.83000183105469,59.84999847412109,63.130001068115234,63.130001068115234,814100,TSP,0.5962299818280709,0.5976556138740894,0.0,87267000.0,-405473000.0,50001000.0,346585000.0,6000.0,1536000.0,-405178000.0,2402000.0,-301000.0,4986000.0,310815000.0,81098000.0,-301000.0,22116000.0,319483000.0,-405473000.0,4852000.0,4542000.0,,,4196000.0,-4412000.0,50406000.0,356495000.0,14150000.0,-177870000.0,248241000.0,6000.0,-103848000.0,7718000.0,8000.0,-1004000.0,11943000.0,48962000.0,-4303000.0,
2021-07-07,63.43000030517578,63.81499862670898,55.09999847412109,55.20000076293945,55.20000076293945,1292800,TSP,0.6143115829479994,0.6965579752084763,0.0,87267000.0,-405473000.0,50001000.0,346585000.0,6000.0,1536000.0,-405178000.0,2402000.0,-301000.0,4986000.0,310815000.0,81098000.0,-301000.0,22116000.0,319483000.0,-405473000.0,4852000.0,4542000.0,,,4196000.0,-4412000.0,50406000.0,356495000.0,14150000.0,-177870000.0,248241000.0,6000.0,-103848000.0,7718000.0,8000.0,-1004000.0,11943000.0,48962000.0,-4303000.0,
2021-07-08,53.36000061035156,57.290000915527344,52.65999984741211,54.119998931884766,54.119998931884766,1038600,TSP,0.6347006495205936,0.6528086202573821,0.0,87267000.0,-405473000.0,50001000.0,346585000.0,6000.0,1536000.0,-405178000.0,2402000.0,-301000.0,4986000.0,310815000.0,81098000.0,-301000.0,22116000.0,319483000.0,-405473000.0,4852000.0,4542000.0,,,4196000.0,-4412000.0,50406000.0,356495000.0,14150000.0,-177870000.0,248241000.0,6000.0,-103848000.0,7718000.0,8000.0,-1004000.0,11943000.0,48962000.0,-4303000.0,
2021-07-09,54.7599983215332,55.470001220703125,53.56999969482422,55.0099983215332,55.0099983215332,585900,TSP,0.6000727018493967,0.6893292006173694,0.0,87267000.0,-405473000.0,50001000.0,346585000.0,6000.0,1536000.0,-405178000.0,2402000.0,-301000.0,4986000.0,310815000.0,81098000.0,-301000.0,22116000.0,319483000.0,-405473000.0,4852000.0,4542000.0,,,4196000.0,-4412000.0,50406000.0,356495000.0,14150000.0,-177870000.0,248241000.0,6000.0,-103848000.0,7718000.0,8000.0,-1004000.0,11943000.0,48962000.0,-4303000.0,
2021-07-12,55.59999847412109,56.880001068115234,53.81999969482422,54.18000030517578,54.18000030517578,688300,TSP,0.6035437537606593,0.7122554436180284,0.0,87267000.0,-405473000.0,50001000.0,346585000.0,6000.0,1536000.0,-405178000.0,2402000.0,-301000.0,4986000.0,310815000.0,81098000.0,-301000.0,22116000.0,319483000.0,-405473000.0,4852000.0,4542000.0,,,4196000.0,-4412000.0,50406000.0,356495000.0,14150000.0,-177870000.0,248241000.0,6000.0,-103848000.0,7718000.0,8000.0,-1004000.0,11943000.0,48962000.0,-4303000.0,
2021-07-13,54.619998931884766,55.45000076293945,51.59999847412109,52.0,52.0,885100,TSP,0.6242307516244742,0.7405768907987155,0.0,87267000.0,-405473000.0,50001000.0,346585000.0,6000.0,1536000.0,-405178000.0,2402000.0,-301000.0,4986000.0,310815000.0,81098000.0,-301000.0,22116000.0,319483000.0,-405473000.0,4852000.0,4542000.0,,,4196000.0,-4412000.0,50406000.0,356495000.0,14150000.0,-177870000.0,248241000.0,6000.0,-103848000.0,7718000.0,8000.0,-1004000.0,11943000.0,48962000.0,-4303000.0,
2021-07-14,51.869998931884766,52.70000076293945,48.29999923706055,48.400001525878906,48.400001525878906,855300,TSP,0.6336776675491438,0.7975206044876285,0.0,87267000.0,-405473000.0,50001000.0,346585000.0,6000.0,1536000.0,-405178000.0,2402000.0,-301000.0,4986000.0,310815000.0,81098000.0,-301000.0,22116000.0,319483000.0,-405473000.0,4852000.0,4542000.0,,,4196000.0,-4412000.0,50406000.0,356495000.0,14150000.0,-177870000.0,248241000.0,6000.0,-103848000.0,7718000.0,8000.0,-1004000.0,11943000.0,48962000.0,-4303000.0,
2021-07-15,48.11000061035156,49.650001525878906,46.5,48.0,48.0,800700,TSP,0.6322916746139526,0.7641666730244955,0.0,87267000.0,-405473000.0,50001000.0,346585000.0,6000.0,1536000.0,-405178000.0,2402000.0,-301000.0,4986000.0,310815000.0,81098000.0,-301000.0,22116000.0,319483000.0,-405473000.0,4852000.0,4542000.0,,,4196000.0,-4412000.0,50406000.0,356495000.0,14150000.0,-177870000.0,248241000.0,6000.0,-103848000.0,7718000.0,8000.0,-1004000.0,11943000.0,48962000.0,-4303000.0,
2021-07-16,48.209999084472656,48.25,46.119998931884766,46.619998931884766,46.619998931884766,844300,TSP,0.6722436909185247,0.8075933588262908,0.0,87267000.0,-405473000.0,50001000.0,346585000.0,6000.0,1536000.0,-405178000.0,2402000.0,-301000.0,4986000.0,310815000.0,81098000.0,-301000.0,22116000.0,319483000.0,-405473000.0,4852000.0,4542000.0,,,4196000.0,-4412000.0,50406000.0,356495000.0,14150000.0,-177870000.0,248241000.0,6000.0,-103848000.0,7718000.0,8000.0,-1004000.0,11943000.0,48962000.0,-4303000.0,
2021-07-19,45.34999847412109,46.470001220703125,43.31999969482422,45.22999954223633,45.22999954223633,1104600,TSP,0.7112535594634392,0.7950475226269408,0.0,87267000.0,-405473000.0,50001000.0,346585000.0,6000.0,1536000.0,-405178000.0,2402000.0,-301000.0,4986000.0,310815000.0,81098000.0,-301000.0,22116000.0,319483000.0,-405473000.0,4852000.0,4542000.0,,,4196000.0,-4412000.0,50406000.0,356495000.0,14150000.0,-177870000.0,248241000.0,6000.0,-103848000.0,7718000.0,8000.0,-1004000.0,11943000.0,48962000.0,-4303000.0,
2021-07-20,45.22999954223633,48.61000061035156,45.22999954223633,47.790000915527344,47.790000915527344,875400,TSP,0.7219083351971789,0.7587360876101604,0.0,87267000.0,-405473000.0,50001000.0,346585000.0,6000.0,1536000.0,-405178000.0,2402000.0,-301000.0,4986000.0,310815000.0,81098000.0,-301000.0,22116000.0,319483000.0,-405473000.0,4852000.0,4542000.0,,,4196000.0,-4412000.0,50406000.0,356495000.0,14150000.0,-177870000.0,248241000.0,6000.0,-103848000.0,7718000.0,8000.0,-1004000.0,11943000.0,48962000.0,-4303000.0,
2021-07-21,48.22999954223633,50.400001525878906,47.9900016784668,49.43000030517578,49.43000030517578,665600,TSP,0.6878413876206244,0.715557327807283,0.0,87267000.0,-405473000.0,50001000.0,346585000.0,6000.0,1536000.0,-405178000.0,2402000.0,-301000.0,4986000.0,310815000.0,81098000.0,-301000.0,22116000.0,319483000.0,-405473000.0,4852000.0,4542000.0,,,4196000.0,-4412000.0,50406000.0,356495000.0,14150000.0,-177870000.0,248241000.0,6000.0,-103848000.0,7718000.0,8000.0,-1004000.0,11943000.0,48962000.0,-4303000.0,
2021-07-22,50.0,50.16999816894531,45.60200119018555,45.7599983215332,45.7599983215332,834700,TSP,0.8531469044472486,0.0,0.0,87267000.0,-405473000.0,50001000.0,346585000.0,6000.0,1536000.0,-405178000.0,2402000.0,-301000.0,4986000.0,310815000.0,81098000.0,-301000.0,22116000.0,319483000.0,-405473000.0,4852000.0,4542000.0,,,4196000.0,-4412000.0,50406000.0,356495000.0,14150000.0,-177870000.0,248241000.0,6000.0,-103848000.0,7718000.0,8000.0,-1004000.0,11943000.0,48962000.0,-4303000.0,
2021-07-23,44.91999816894531,45.0,42.220001220703125,43.47999954223633,43.47999954223633,842800,TSP,1.066237375769004,0.0,0.0,87267000.0,-405473000.0,50001000.0,346585000.0,6000.0,1536000.0,-405178000.0,2402000.0,-301000.0,4986000.0,310815000.0,81098000.0,-301000.0,22116000.0,319483000.0,-405473000.0,4852000.0,4542000.0,,,4196000.0,-4412000.0,50406000.0,356495000.0,14150000.0,-177870000.0,248241000.0,6000.0,-103848000.0,7718000.0,8000.0,-1004000.0,11943000.0,48962000.0,-4303000.0,
2021-07-26,41.5,42.900001525878906,39.83000183105469,41.18999862670898,41.18999862670898,1094100,TSP,1.0917699130862089,0.0,0.0,87267000.0,-405473000.0,50001000.0,346585000.0,6000.0,1536000.0,-405178000.0,2402000.0,-301000.0,4986000.0,310815000.0,81098000.0,-301000.0,22116000.0,319483000.0,-405473000.0,4852000.0,4542000.0,,,4196000.0,-4412000.0,50406000.0,356495000.0,14150000.0,-177870000.0,248241000.0,6000.0,-103848000.0,7718000.0,8000.0,-1004000.0,11943000.0,48962000.0,-4303000.0,
2021-07-27,40.61000061035156,41.18000030517578,39.040000915527344,39.97999954223633,39.97999954223633,1830800,TSP,1.1993497076527808,0.0,0.0,87267000.0,-405473000.0,50001000.0,346585000.0,6000.0,1536000.0,-405178000.0,2402000.0,-301000.0,4986000.0,310815000.0,81098000.0,-301000.0,22116000.0,319483000.0,-405473000.0,4852000.0,4542000.0,,,4196000.0,-4412000.0,50406000.0,356495000.0,14150000.0,-177870000.0,248241000.0,6000.0,-103848000.0,7718000.0,8000.0,-1004000.0,11943000.0,48962000.0,-4303000.0,
2021-07-28,41.0,42.619998931884766,40.880001068115234,41.63999938964844,41.63999938964844,1113500,TSP,1.2007685094354212,0.0,0.0,87267000.0,-405473000.0,50001000.0,346585000.0,6000.0,1536000.0,-405178000.0,2402000.0,-301000.0,4986000.0,310815000.0,81098000.0,-301000.0,22116000.0,319483000.0,-405473000.0,4852000.0,4542000.0,,,4196000.0,-4412000.0,50406000.0,356495000.0,14150000.0,-177870000.0,248241000.0,6000.0,-103848000.0,7718000.0,8000.0,-1004000.0,11943000.0,48962000.0,-4303000.0,
2021-07-29,42.09999847412109,42.33599853515625,39.18000030517578,40.02000045776367,40.02000045776367,1090800,TSP,1.1331833572061698,0.0,0.0,87267000.0,-405473000.0,50001000.0,346585000.0,6000.0,1536000.0,-405178000.0,2402000.0,-301000.0,4986000.0,310815000.0,81098000.0,-301000.0,22116000.0,319483000.0,-405473000.0,4852000.0,4542000.0,,,4196000.0,-4412000.0,50406000.0,356495000.0,14150000.0,-177870000.0,248241000.0,6000.0,-103848000.0,7718000.0,8000.0,-1004000.0,11943000.0,48962000.0,-4303000.0,
2021-07-30,39.59999847412109,39.9900016784668,36.5,36.79999923706055,36.79999923706055,1482200,TSP,1.1375000401683484,0.0,0.0,87267000.0,-405473000.0,50001000.0,346585000.0,6000.0,1536000.0,-405178000.0,2402000.0,-301000.0,4986000.0,310815000.0,81098000.0,-301000.0,22116000.0,319483000.0,-405473000.0,4852000.0,4542000.0,,,4196000.0,-4412000.0,50406000.0,356495000.0,14150000.0,-177870000.0,248241000.0,6000.0,-103848000.0,7718000.0,8000.0,-1004000.0,11943000.0,48962000.0,-4303000.0,
2021-08-02,37.5,38.56999969482422,36.32500076293945,38.13999938964844,38.13999938964844,1525400,TSP,1.1638699554278522,0.0,0.0,87267000.0,-405473000.0,50001000.0,346585000.0,6000.0,1536000.0,-405178000.0,2402000.0,-301000.0,4986000.0,310815000.0,81098000.0,-301000.0,22116000.0,319483000.0,-405473000.0,4852000.0,4542000.0,,,4196000.0,-4412000.0,50406000.0,356495000.0,14150000.0,-177870000.0,248241000.0,6000.0,-103848000.0,7718000.0,8000.0,-1004000.0,11943000.0,48962000.0,-4303000.0,
2021-08-03,38.20000076293945,38.900001525878906,37.16999816894531,37.650001525878906,37.650001525878906,791600,TSP,1.20876484666944,0.0,0.0,87267000.0,-405473000.0,50001000.0,346585000.0,6000.0,1536000.0,-405178000.0,2402000.0,-301000.0,4986000.0,310815000.0,81098000.0,-301000.0,22116000.0,319483000.0,-405473000.0,4852000.0,4542000.0,,,4196000.0,-4412000.0,50406000.0,356495000.0,14150000.0,-177870000.0,248241000.0,6000.0,-103848000.0,7718000.0,8000.0,-1004000.0,11943000.0,48962000.0,-4303000.0,
2021-08-04,37.70000076293945,38.400001525878906,36.02000045776367,37.619998931884766,37.619998931884766,919400,TSP,1.164274334945234,0.0,0.0,87267000.0,-405473000.0,50001000.0,346585000.0,6000.0,1536000.0,-405178000.0,2402000.0,-301000.0,4986000.0,310815000.0,81098000.0,-301000.0,22116000.0,319483000.0,-405473000.0,4852000.0,4542000.0,,,4196000.0,-4412000.0,50406000.0,356495000.0,14150000.0,-177870000.0,248241000.0,6000.0,-103848000.0,7718000.0,8000.0,-1004000.0,11943000.0,48962000.0,-4303000.0,
2021-08-05,37.7599983215332,38.540000915527344,36.08000183105469,37.63999938964844,37.63999938964844,1872400,TSP,1.1408076334485309,0.0,0.0,87267000.0,-405473000.0,50001000.0,346585000.0,6000.0,1536000.0,-405178000.0,2402000.0,-301000.0,4986000.0,310815000.0,81098000.0,-301000.0,22116000.0,319483000.0,-405473000.0,4852000.0,4542000.0,,,4196000.0,-4412000.0,50406000.0,356495000.0,14150000.0,-177870000.0,248241000.0,6000.0,-103848000.0,7718000.0,8000.0,-1004000.0,11943000.0,48962000.0,-4303000.0,
2021-08-06,35.5,36.38999938964844,32.65999984741211,33.90999984741211,33.90999984741211,3878900,TSP,1.1763491468341218,0.0,0.0,87267000.0,-405473000.0,50001000.0,346585000.0,6000.0,1536000.0,-405178000.0,2402000.0,-301000.0,4986000.0,310815000.0,81098000.0,-301000.0,22116000.0,319483000.0,-405473000.0,4852000.0,4542000.0,,,4196000.0,-4412000.0,50406000.0,356495000.0,14150000.0,-177870000.0,248241000.0,6000.0,-103848000.0,7718000.0,8000.0,-1004000.0,11943000.0,48962000.0,-4303000.0,
2021-08-09,33.45000076293945,34.91999816894531,32.40999984741211,34.349998474121094,34.349998474121094,2624500,TSP,1.218340621052732,0.0,0.0,87267000.0,-405473000.0,50001000.0,346585000.0,6000.0,1536000.0,-405178000.0,2402000.0,-301000.0,4986000.0,310815000.0,81098000.0,-301000.0,22116000.0,319483000.0,-405473000.0,4852000.0,4542000.0,,,4196000.0,-4412000.0,50406000.0,356495000.0,14150000.0,-177870000.0,248241000.0,6000.0,-103848000.0,7718000.0,8000.0,-1004000.0,11943000.0,48962000.0,-4303000.0,
2021-08-10,35.33000183105469,35.5,31.01000022888184,33.0099983215332,33.0099983215332,5517900,TSP,1.2172069781344224,0.0,0.0,87267000.0,-405473000.0,50001000.0,346585000.0,6000.0,1536000.0,-405178000.0,2402000.0,-301000.0,4986000.0,310815000.0,81098000.0,-301000.0,22116000.0,319483000.0,-405473000.0,4852000.0,4542000.0,,,4196000.0,-4412000.0,50406000.0,356495000.0,14150000.0,-177870000.0,248241000.0,6000.0,-103848000.0,7718000.0,8000.0,-1004000.0,11943000.0,48962000.0,-4303000.0,
2021-08-11,32.75,33.09600067138672,30.809999465942383,32.70000076293945,32.70000076293945,2745600,TSP,1.2672782158976277,0.0,0.0,87267000.0,-405473000.0,50001000.0,346585000.0,6000.0,1536000.0,-405178000.0,2402000.0,-301000.0,4986000.0,310815000.0,81098000.0,-301000.0,22116000.0,319483000.0,-405473000.0,4852000.0,4542000.0,,,4196000.0,-4412000.0,50406000.0,356495000.0,14150000.0,-177870000.0,248241000.0,6000.0,-103848000.0,7718000.0,8000.0,-1004000.0,11943000.0,48962000.0,-4303000.0,
2021-08-12,32.650001525878906,32.849998474121094,30.84000015258789,32.459999084472656,32.459999084472656,3124600,TSP,1.2067159357278727,0.0,0.0,87267000.0,-405473000.0,50001000.0,346585000.0,6000.0,1536000.0,-405178000.0,2402000.0,-301000.0,4986000.0,310815000.0,81098000.0,-301000.0,22116000.0,319483000.0,-405473000.0,4852000.0,4542000.0,,,4196000.0,-4412000.0,50406000.0,356495000.0,14150000.0,-177870000.0,248241000.0,6000.0,-103848000.0,7718000.0,8000.0,-1004000.0,11943000.0,48962000.0,-4303000.0,
2021-08-13,32.9900016784668,33.18000030517578,30.5,30.670000076293945,30.670000076293945,3664800,TSP,1.3048581792699998,0.0,0.0,87267000.0,-405473000.0,50001000.0,346585000.0,6000.0,1536000.0,-405178000.0,2402000.0,-301000.0,4986000.0,310815000.0,81098000.0,-301000.0,22116000.0,319483000.0,-405473000.0,4852000.0,4542000.0,,,4196000.0,-4412000.0,50406000.0,356495000.0,14150000.0,-177870000.0,248241000.0,6000.0,-103848000.0,7718000.0,8000.0,-1004000.0,11943000.0,48962000.0,-4303000.0,
2021-08-16,27.420000076293945,30.65999984741211,27.239999771118164,30.350000381469727,30.350000381469727,6324000,TSP,1.243822060148914,0.0,0.0,87267000.0,-405473000.0,50001000.0,346585000.0,6000.0,1536000.0,-405178000.0,2402000.0,-301000.0,4986000.0,310815000.0,81098000.0,-301000.0,22116000.0,319483000.0,-405473000.0,4852000.0,4542000.0,,,4196000.0,-4412000.0,50406000.0,356495000.0,14150000.0,-177870000.0,248241000.0,6000.0,-103848000.0,7718000.0,8000.0,-1004000.0,11943000.0,48962000.0,-4303000.0,
2021-08-17,28.049999237060547,31.43000030517578,28.040000915527344,31.34000015258789,31.34000015258789,6848200,TSP,1.2897255255950484,0.0,0.0,87267000.0,-405473000.0,50001000.0,346585000.0,6000.0,1536000.0,-405178000.0,2402000.0,-301000.0,4986000.0,310815000.0,81098000.0,-301000.0,22116000.0,319483000.0,-405473000.0,4852000.0,4542000.0,,,4196000.0,-4412000.0,50406000.0,356495000.0,14150000.0,-177870000.0,248241000.0,6000.0,-103848000.0,7718000.0,8000.0,-1004000.0,11943000.0,48962000.0,-4303000.0,
2021-08-18,30.5,32.220001220703125,29.25,32.16999816894531,32.16999816894531,6622300,TSP,1.1821573187408014,0.0,0.0,87267000.0,-405473000.0,50001000.0,346585000.0,6000.0,1536000.0,-405178000.0,2402000.0,-301000.0,4986000.0,310815000.0,81098000.0,-301000.0,22116000.0,319483000.0,-405473000.0,4852000.0,4542000.0,,,4196000.0,-4412000.0,50406000.0,356495000.0,14150000.0,-177870000.0,248241000.0,6000.0,-103848000.0,7718000.0,8000.0,-1004000.0,11943000.0,48962000.0,-4303000.0,
2021-08-19,31.489999771118164,38.47999954223633,31.25,34.5,34.5,5199900,TSP,1.1455072596453235,0.0,0.0,87267000.0,-405473000.0,50001000.0,346585000.0,6000.0,1536000.0,-405178000.0,2402000.0,-301000.0,4986000.0,310815000.0,81098000.0,-301000.0,22116000.0,319483000.0,-405473000.0,4852000.0,4542000.0,,,4196000.0,-4412000.0,50406000.0,356495000.0,14150000.0,-177870000.0,248241000.0,6000.0,-103848000.0,7718000.0,8000.0,-1004000.0,11943000.0,48962000.0,-4303000.0,
2021-08-20,35.959999084472656,36.93999862670898,32.93000030517578,34.0,34.0,2780600,TSP,1.0949999865363629,0.0,0.0,87267000.0,-405473000.0,50001000.0,346585000.0,6000.0,1536000.0,-405178000.0,2402000.0,-301000.0,4986000.0,310815000.0,81098000.0,-301000.0,22116000.0,319483000.0,-405473000.0,4852000.0,4542000.0,,,4196000.0,-4412000.0,50406000.0,356495000.0,14150000.0,-177870000.0,248241000.0,6000.0,-103848000.0,7718000.0,8000.0,-1004000.0,11943000.0,48962000.0,-4303000.0,
2021-08-23,34.060001373291016,39.310001373291016,34.060001373291016,39.040000915527344,39.040000915527344,1613000,TSP,1.0122950699533777,0.0,0.0,87267000.0,-405473000.0,50001000.0,346585000.0,6000.0,1536000.0,-405178000.0,2402000.0,-301000.0,4986000.0,310815000.0,81098000.0,-301000.0,22116000.0,319483000.0,-405473000.0,4852000.0,4542000.0,,,4196000.0,-4412000.0,50406000.0,356495000.0,14150000.0,-177870000.0,248241000.0,6000.0,-103848000.0,7718000.0,8000.0,-1004000.0,11943000.0,48962000.0,-4303000.0,
2021-08-24,39.560001373291016,50.29999923706055,39.560001373291016,46.36000061035156,46.36000061035156,7877300,TSP,0.8270060320928272,0.0,0.0,87267000.0,-405473000.0,50001000.0,346585000.0,6000.0,1536000.0,-405178000.0,2402000.0,-301000.0,4986000.0,310815000.0,81098000.0,-301000.0,22116000.0,319483000.0,-405473000.0,4852000.0,4542000.0,,,4196000.0,-4412000.0,50406000.0,356495000.0,14150000.0,-177870000.0,248241000.0,6000.0,-103848000.0,7718000.0,8000.0,-1004000.0,11943000.0,48962000.0,-4303000.0,
2021-08-25,46.11000061035156,46.29999923706055,43.02999877929688,44.970001220703125,44.970001220703125,3890700,TSP,0.8636868823278322,0.0,0.0,87267000.0,-405473000.0,50001000.0,346585000.0,6000.0,1536000.0,-405178000.0,2402000.0,-301000.0,4986000.0,310815000.0,81098000.0,-301000.0,22116000.0,319483000.0,-405473000.0,4852000.0,4542000.0,,,4196000.0,-4412000.0,50406000.0,356495000.0,14150000.0,-177870000.0,248241000.0,6000.0,-103848000.0,7718000.0,8000.0,-1004000.0,11943000.0,48962000.0,-4303000.0,
2021-08-26,45.380001068115234,49.29999923706055,45.34000015258789,47.95000076293945,47.95000076293945,2709900,TSP,0.7745568049782793,0.0,0.0,87267000.0,-405473000.0,50001000.0,346585000.0,6000.0,1536000.0,-405178000.0,2402000.0,-301000.0,4986000.0,310815000.0,81098000.0,-301000.0,22116000.0,319483000.0,-405473000.0,4852000.0,4542000.0,,,4196000.0,-4412000.0,50406000.0,356495000.0,14150000.0,-177870000.0,248241000.0,6000.0,-103848000.0,7718000.0,8000.0,-1004000.0,11943000.0,48962000.0,-4303000.0,
2021-08-27,48.119998931884766,50.0,46.459999084472656,50.0,50.0,2108100,TSP,0.7001999664306641,0.0,0.0,87267000.0,-405473000.0,50001000.0,346585000.0,6000.0,1536000.0,-405178000.0,2402000.0,-301000.0,4986000.0,310815000.0,81098000.0,-301000.0,22116000.0,319483000.0,-405473000.0,4852000.0,4542000.0,,,4196000.0,-4412000.0,50406000.0,356495000.0,14150000.0,-177870000.0,248241000.0,6000.0,-103848000.0,7718000.0,8000.0,-1004000.0,11943000.0,48962000.0,-4303000.0,
2021-08-30,49.630001068115234,50.22999954223633,43.209999084472656,45.34999847412109,45.34999847412109,2024300,TSP,0.8187431602517786,0.0,0.0,87267000.0,-405473000.0,50001000.0,346585000.0,6000.0,1536000.0,-405178000.0,2402000.0,-301000.0,4986000.0,310815000.0,81098000.0,-301000.0,22116000.0,319483000.0,-405473000.0,4852000.0,4542000.0,,,4196000.0,-4412000.0,50406000.0,356495000.0,14150000.0,-177870000.0,248241000.0,6000.0,-103848000.0,7718000.0,8000.0,-1004000.0,11943000.0,48962000.0,-4303000.0,
