Date,Open,High,Low,Close,Adj Close,Volume,ticker,PriceReturn_22days,PriceReturn_66days,PriceReturn_132days,PriceReturn_22days_mean,AdjRet22Day,AdjRet66Day,AdjRet132Day,Intangible Assets,Capital Surplus,Total Liab,Total Stockholder Equity,Other Current Liab,Total Assets,Common Stock,Other Current Assets,Retained Earnings,Other Liab,Good Will,Treasury Stock,Other Assets,Cash,Total Current Liabilities,Deferred Long Term Asset Charges,Other Stockholder Equity,Property Plant Equipment,Total Current Assets,Long Term Investments,Net Tangible Assets,Short Term Investments,Net Receivables,Long Term Debt,Accounts Payable,Short Long Term Debt,Investments,Change To Liabilities,Total Cashflows From Investing Activities,Net Borrowings,Total Cash From Financing Activities,Change To Operating Activities,Issuance Of Stock,Net Income,Change In Cash,Repurchase Of Stock,Effect Of Exchange Rate,Total Cash From Operating Activities,Depreciation,Other Cashflows From Investing Activities,Dividends Paid,Change To Account Receivables,Other Cashflows From Financing Activities,Change To Netincome,Capital Expenditures
2017-11-30,164.5,164.5,161.52999877929688,162.0500030517578,150.15103149414062,605600,RGA,0.9580993380485022,0.9765651406085466,0.919522864043345,1.0246409570196735,-0.0665416189711712,-0.0728600418653017,-0.19127883789059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-01,162.02999877929688,162.60000610351562,157.50999450683594,160.7100067138672,148.90945434570312,426300,RGA,0.9746747850430324,1.0017508066970455,0.9134725835721744,1.029880242563007,-0.0552054575199745,-0.066489468994296,-0.1956913470962162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-04,162.9499969482422,162.9499969482422,160.63999938964844,161.7100067138672,149.8359832763672,460500,RGA,0.9716780158480174,0.98773917728848,0.893195898713712,1.036157586789428,-0.0644795709414105,-0.0828721206650786,-0.224214823741398,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-05,162.19000244140625,162.19000244140625,160.52000427246094,160.82000732421875,149.01133728027344,197200,RGA,0.987688220506928,0.9928309627860306,0.8998912202794972,1.0465343935592823,-0.0588461730523544,-0.0785786922391758,-0.2251339887753666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-06,160.3800048828125,161.74000549316406,159.75,159.7899932861328,148.05699157714844,267700,RGA,1.0008133514128477,0.9935795531782078,0.8946674879880714,1.048372731047773,-0.0475593796349254,-0.0755597914081155,-0.2333148670929745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-07,159.35000610351562,162.22000122070312,159.1300048828125,160.8800048828125,149.06698608398438,263500,RGA,1.0062777567253345,0.9987591683049698,0.8862909081901238,1.0387885930282448,-0.0325108363029102,-0.0582596446038042,-0.2283200945928829,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-08,161.5800018310547,162.22999572753906,160.41000366210938,161.86000061035156,149.9749755859375,344100,RGA,1.0111207314045718,0.9928363293029844,0.8741461791721438,1.0447156071702373,-0.0335948757656654,-0.0641457079883002,-0.2396796885321251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-11,161.52999877929688,161.74000549316406,159.47000122070312,160.3300018310547,148.55731201171875,553300,RGA,1.0227655473809585,1.0016223541606837,0.8726308699022951,1.0484619827112251,-0.0256964353302666,-0.0430011656739672,-0.231820321538624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-12,160.72000122070312,161.72000122070312,160.14999389648438,160.36000061035156,148.58511352539062,431700,RGA,1.0136570601973325,1.0090055386943535,0.8644955663950138,1.0415757419863072,-0.0279186817889747,-0.0397816681542395,-0.2430009055344211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-13,160.0800018310547,160.9600067138672,157.58999633789062,157.7100067138672,146.1296844482422,222600,RGA,1.033922972865026,1.0277412338521763,0.8732135780856878,1.0495576207370112,-0.015634647871985,-0.0211345583032129,-0.2172806334524126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-14,158.27000427246094,158.27000427246094,156.42999267578125,156.52999877929688,145.03636169433594,359500,RGA,1.0340508672025963,1.0023505268696191,0.876966562066713,1.0539026313731312,-0.0198517641705349,-0.028375965865256,-0.2234856022449521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-15,156.8300018310547,158.30999755859375,156.25999450683594,156.57000732421875,145.0734100341797,626300,RGA,1.0375550708170187,0.9808195208619356,0.8564908702374991,1.0520989179928428,-0.0145438471758241,-0.0199036767508357,-0.2173436913341002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-18,157.75,158.92999267578125,155.3000030517578,156.16000366210938,144.6935577392578,362700,RGA,1.0458502207771951,1.0196308263197251,0.8597707051319163,1.049480051520865,-0.0036298307436699,0.0037373379127403,-0.2116216707814842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-19,156.50999450683594,156.82000732421875,154.5500030517578,154.88999938964844,143.51681518554688,303000,RGA,1.0491312652849103,0.99430802216316,0.8674699256330168,1.0585213557872055,-0.0093900905022954,-0.0102989461292238,-0.2101047878341372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-20,156.11000061035156,157.07000732421875,154.4199981689453,154.42999267578125,143.09054565429688,251200,RGA,1.05173860383199,1.0055209327948291,0.8692070088003495,1.0561912314345747,-0.0044526276025846,0.0033935525513717,-0.2112490471301166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-21,155.1300048828125,155.9600067138672,154.8000030517578,155.14999389648438,143.75767517089844,263400,RGA,1.044279968492681,0.9958753051462202,0.8718560479373181,1.054691754118366,-0.0104117856256851,-0.0181210832621813,-0.2065343937395898,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-22,155.77000427246094,157.61000061035156,154.3300018310547,155.07000732421875,143.68356323242188,216300,RGA,1.0404330890869018,0.9744551182048938,0.8836656101463334,1.0628648969920689,-0.0224318079051668,-0.0166827820003814,-0.204477204212591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-26,155.50999450683594,156.5399932861328,155.11000061035156,156.07000732421875,144.61013793945312,214900,RGA,1.0233868338333068,0.9824830619267144,0.8760685943166577,1.054562443450246,-0.0311756096169393,-0.0189283020649775,-0.2208876433063473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-27,156.0500030517578,156.94000244140625,155.50999450683594,156.1699981689453,144.7028045654297,155500,RGA,1.0244605141932983,0.9765860687108828,0.8972290386316157,1.0427572783556516,-0.0182967641623532,-0.0353616536982867,-0.2070518344600598,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-28,156.36000061035156,156.82000732421875,156.1699981689453,156.64999389648438,145.1475372314453,124500,RGA,1.0,0.9764756256288508,0.888953973602215,1.039387058829826,-0.0393870588298259,-0.039268340329181,-0.2129594249758399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-29,156.7100067138672,157.22999572753906,155.92999267578125,155.92999267578125,144.48037719726562,159400,RGA,1.0248191244680085,0.9614243442529286,0.8785985269730708,1.0452598484191695,-0.020440723951161,-0.038620394387724,-0.2231824663316987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-02,156.66000366210938,156.8800048828125,155.0,155.3699951171875,143.96153259277344,252300,RGA,1.0006437961801071,0.9685700485539336,0.8811170573872114,1.0173995405954512,-0.0167557444153441,-0.0249385701747194,-0.2194787525691157,3440324000.0,1870906000.0,50945283000.0,9569535000.0,1024158000.0,60514818000.0,791000.0,1301661000.0,6736265000.0,40853698000.0,7000000.0,961573000.0,12497937000.0,1303524000.0,6519282000.0,33499000.0,2063631000.0,156700000.0,5088329000.0,39324528000.0,9414535000.0,93304000.0,2338481000.0,3572303000.0,5480813000.0,14311000.0,-987000000.0,-847000000.0,-1608000000.0,-371000000.0,-324000000.0,1550000000.0,7000000.0,1822000000.0,103000000.0,-44000000.0,53000000.0,1982000000.0,167700000.0,-23000000.0,-117000000.0,-347000000.0,201000000.0,-877000000.0,-44000000.0
2018-01-03,155.4199981689453,156.0800018310547,154.77000427246094,155.25999450683594,143.85960388183594,249500,RGA,0.9838979344786684,0.979466445792276,0.8843346450667124,0.9765980219270426,0.0072999125516257,-0.0244823465315794,-0.2111138158188017,3440324000.0,1870906000.0,50945283000.0,9569535000.0,1024158000.0,60514818000.0,791000.0,1301661000.0,6736265000.0,40853698000.0,7000000.0,961573000.0,12497937000.0,1303524000.0,6519282000.0,33499000.0,2063631000.0,156700000.0,5088329000.0,39324528000.0,9414535000.0,93304000.0,2338481000.0,3572303000.0,5480813000.0,14311000.0,-987000000.0,-847000000.0,-1608000000.0,-371000000.0,-324000000.0,1550000000.0,7000000.0,1822000000.0,103000000.0,-44000000.0,53000000.0,1982000000.0,167700000.0,-23000000.0,-117000000.0,-347000000.0,201000000.0,-877000000.0,-44000000.0
2018-01-04,156.10000610351562,158.1300048828125,155.88999938964844,156.63999938964844,145.13829040527344,204100,RGA,0.9669943059045816,0.967250409308118,0.885218891137445,0.9849127815791188,-0.0179184756745373,-0.0311065270108741,-0.2043759686457524,3440324000.0,1870906000.0,50945283000.0,9569535000.0,1024158000.0,60514818000.0,791000.0,1301661000.0,6736265000.0,40853698000.0,7000000.0,961573000.0,12497937000.0,1303524000.0,6519282000.0,33499000.0,2063631000.0,156700000.0,5088329000.0,39324528000.0,9414535000.0,93304000.0,2338481000.0,3572303000.0,5480813000.0,14311000.0,-987000000.0,-847000000.0,-1608000000.0,-371000000.0,-324000000.0,1550000000.0,7000000.0,1822000000.0,103000000.0,-44000000.0,53000000.0,1982000000.0,167700000.0,-23000000.0,-117000000.0,-347000000.0,201000000.0,-877000000.0,-44000000.0
2018-01-05,157.1699981689453,157.66000366210938,156.17999267578125,157.1300048828125,145.5923309326172,158000,RGA,0.9777069506292434,0.9701723170654126,0.8802162837672204,0.9789917900086822,-0.0012848393794387,-0.0294545020162425,-0.2096730871211781,3440324000.0,1870906000.0,50945283000.0,9569535000.0,1024158000.0,60514818000.0,791000.0,1301661000.0,6736265000.0,40853698000.0,7000000.0,961573000.0,12497937000.0,1303524000.0,6519282000.0,33499000.0,2063631000.0,156700000.0,5088329000.0,39324528000.0,9414535000.0,93304000.0,2338481000.0,3572303000.0,5480813000.0,14311000.0,-987000000.0,-847000000.0,-1608000000.0,-371000000.0,-324000000.0,1550000000.0,7000000.0,1822000000.0,103000000.0,-44000000.0,53000000.0,1982000000.0,167700000.0,-23000000.0,-117000000.0,-347000000.0,201000000.0,-877000000.0,-44000000.0
2018-01-08,157.17999267578125,159.1300048828125,156.16000366210938,158.83999633789062,147.17674255371094,173600,RGA,0.925050503479647,0.9553063514897036,0.8893719528789705,0.942840182406444,-0.0177896789267969,-0.0364181329846132,-0.1979780527740839,3440324000.0,1870906000.0,50945283000.0,9569535000.0,1024158000.0,60514818000.0,791000.0,1301661000.0,6736265000.0,40853698000.0,7000000.0,961573000.0,12497937000.0,1303524000.0,6519282000.0,33499000.0,2063631000.0,156700000.0,5088329000.0,39324528000.0,9414535000.0,93304000.0,2338481000.0,3572303000.0,5480813000.0,14311000.0,-987000000.0,-847000000.0,-1608000000.0,-371000000.0,-324000000.0,1550000000.0,7000000.0,1822000000.0,103000000.0,-44000000.0,53000000.0,1982000000.0,167700000.0,-23000000.0,-117000000.0,-347000000.0,201000000.0,-877000000.0,-44000000.0
2018-01-09,159.6199951171875,161.67999267578125,159.6199951171875,159.9199981689453,148.1774139404297,264700,RGA,0.932104000070024,0.9568227841648942,0.8694552698473014,0.9530778204901076,-0.0209738204200836,-0.0444014628825208,-0.2198425485035767,3440324000.0,1870906000.0,50945283000.0,9569535000.0,1024158000.0,60514818000.0,791000.0,1301661000.0,6736265000.0,40853698000.0,7000000.0,961573000.0,12497937000.0,1303524000.0,6519282000.0,33499000.0,2063631000.0,156700000.0,5088329000.0,39324528000.0,9414535000.0,93304000.0,2338481000.0,3572303000.0,5480813000.0,14311000.0,-987000000.0,-847000000.0,-1608000000.0,-371000000.0,-324000000.0,1550000000.0,7000000.0,1822000000.0,103000000.0,-44000000.0,53000000.0,1982000000.0,167700000.0,-23000000.0,-117000000.0,-347000000.0,201000000.0,-877000000.0,-44000000.0
