Date,Open,High,Low,Close,Adj Close,Volume,ticker,PriceReturn_22days,PriceReturn_66days,PriceReturn_132days,PriceReturn_22days_mean,AdjRet22Day,AdjRet66Day,AdjRet132Day,Intangible Assets,Capital Surplus,Total Liab,Total Stockholder Equity,Other Current Liab,Total Assets,Common Stock,Other Current Assets,Retained Earnings,Other Liab,Good Will,Treasury Stock,Other Assets,Cash,Total Current Liabilities,Deferred Long Term Asset Charges,Other Stockholder Equity,Property Plant Equipment,Total Current Assets,Long Term Investments,Net Tangible Assets,Net Receivables,Long Term Debt,Accounts Payable,Deferred Long Term Liab,Short Long Term Debt,Change To Liabilities,Total Cashflows From Investing Activities,Net Borrowings,Total Cash From Financing Activities,Change To Operating Activities,Issuance Of Stock,Net Income,Change In Cash,Repurchase Of Stock,Effect Of Exchange Rate,Total Cash From Operating Activities,Depreciation,Other Cashflows From Investing Activities,Dividends Paid,Change To Account Receivables,Other Cashflows From Financing Activities,Change To Netincome,Capital Expenditures,Investments
2020-12-28,38.900001525878906,39.18999862670898,37.119998931884766,38.09999847412109,38.03722381591797,173300,BSY,1.0312335589490966,1.2580966440449173,1.676789022016341,1.0230201952264786,0.008213363722618,0.1155367224541186,0.5018649493635374,46313000.0,408667000.0,659980000.0,334619000.0,285386000.0,994599000.0,2548000.0,7233000.0,-52669000.0,33817000.0,480065000.0,-23927000.0,83306000.0,121101000.0,392413000.0,51068000.0,-23927000.0,29632000.0,353558000.0,1725000.0,-191759000.0,205145000.0,233750000.0,17669000.0,5235000.0,,41612000.0,-53693000.0,-36029000.0,-77048000.0,-668000.0,8136000.0,103088000.0,39918000.0,-24166000.0,-114000.0,170773000.0,27921000.0,-7854000.0,-24989000.0,-21152000.0,-1805000.0,24010000.0,-15804000.0,-3000000.0
2020-12-29,38.09999847412109,38.84400177001953,37.36000061035156,38.54999923706055,38.48647689819336,183400,BSY,1.1063554471558577,1.248862052617906,1.6673444015605512,1.0446043805401628,0.0617510666156948,0.0939232049548586,0.4614865725887103,46313000.0,408667000.0,659980000.0,334619000.0,285386000.0,994599000.0,2548000.0,7233000.0,-52669000.0,33817000.0,480065000.0,-23927000.0,83306000.0,121101000.0,392413000.0,51068000.0,-23927000.0,29632000.0,353558000.0,1725000.0,-191759000.0,205145000.0,233750000.0,17669000.0,5235000.0,,41612000.0,-53693000.0,-36029000.0,-77048000.0,-668000.0,8136000.0,103088000.0,39918000.0,-24166000.0,-114000.0,170773000.0,27921000.0,-7854000.0,-24989000.0,-21152000.0,-1805000.0,24010000.0,-15804000.0,-3000000.0
2020-12-30,38.47999954223633,39.84999847412109,37.83700180053711,39.84000015258789,39.77435302734375,187400,BSY,1.1270081315035532,1.2096803677667751,1.6068227557802115,1.043669894425415,0.0833382370781381,0.0704460557784512,0.4089022950410597,46313000.0,408667000.0,659980000.0,334619000.0,285386000.0,994599000.0,2548000.0,7233000.0,-52669000.0,33817000.0,480065000.0,-23927000.0,83306000.0,121101000.0,392413000.0,51068000.0,-23927000.0,29632000.0,353558000.0,1725000.0,-191759000.0,205145000.0,233750000.0,17669000.0,5235000.0,,41612000.0,-53693000.0,-36029000.0,-77048000.0,-668000.0,8136000.0,103088000.0,39918000.0,-24166000.0,-114000.0,170773000.0,27921000.0,-7854000.0,-24989000.0,-21152000.0,-1805000.0,24010000.0,-15804000.0,-3000000.0
2020-12-31,39.61000061035156,41.16999816894531,39.02999877929688,40.5099983215332,40.4432487487793,390700,BSY,1.125401211380354,1.2099293950974137,1.5698672556146485,1.045383884821216,0.0800173265591379,0.0708977486459225,0.3913400807250129,45627000.0,741113000.0,784436000.0,341599000.0,345071000.0,1126035000.0,2722000.0,3535000.0,-376003000.0,41015000.0,581174000.0,-26233000.0,78396000.0,122006000.0,465555000.0,39224000.0,-26233000.0,74542000.0,340258000.0,6038000.0,-285202000.0,190469000.0,246000000.0,16492000.0,,,47091000.0,-117333000.0,8636000.0,-136511000.0,11705000.0,363279000.0,126287000.0,905000.0,-83975000.0,-3591000.0,258340000.0,31030000.0,-7854000.0,-30157000.0,12388000.0,-1805000.0,32284000.0,-15496000.0,
2021-01-04,41.75,44.630001068115234,39.7400016784668,40.68000030517578,40.61296844482422,388300,BSY,1.1376598350285156,1.2051191543168491,1.5140844184059168,1.0757807590012936,0.061879076027222,0.0414944310284466,0.3228243150533347,45627000.0,741113000.0,784436000.0,341599000.0,345071000.0,1126035000.0,2722000.0,3535000.0,-376003000.0,41015000.0,581174000.0,-26233000.0,78396000.0,122006000.0,465555000.0,39224000.0,-26233000.0,74542000.0,340258000.0,6038000.0,-285202000.0,190469000.0,246000000.0,16492000.0,,,47091000.0,-117333000.0,8636000.0,-136511000.0,11705000.0,363279000.0,126287000.0,905000.0,-83975000.0,-3591000.0,258340000.0,31030000.0,-7854000.0,-30157000.0,12388000.0,-1805000.0,32284000.0,-15496000.0,
2021-01-05,41.290000915527344,42.810001373291016,39.4900016784668,42.79999923706055,42.72947692871094,294700,BSY,1.090654136189484,1.166001355559849,1.3976834424935158,1.0714255300260027,0.0192286061634812,0.0163259812109524,0.2249054963686636,45627000.0,741113000.0,784436000.0,341599000.0,345071000.0,1126035000.0,2722000.0,3535000.0,-376003000.0,41015000.0,581174000.0,-26233000.0,78396000.0,122006000.0,465555000.0,39224000.0,-26233000.0,74542000.0,340258000.0,6038000.0,-285202000.0,190469000.0,246000000.0,16492000.0,,,47091000.0,-117333000.0,8636000.0,-136511000.0,11705000.0,363279000.0,126287000.0,905000.0,-83975000.0,-3591000.0,258340000.0,31030000.0,-7854000.0,-30157000.0,12388000.0,-1805000.0,32284000.0,-15496000.0,
2021-01-06,42.47999954223633,45.3849983215332,41.09999847412109,44.0,43.9275016784668,341500,BSY,1.0531818842202625,1.1367030613362308,1.3402236548823476,1.0611421164765942,-0.0079602322563316,0.0146273460246535,0.2048872077713301,45627000.0,741113000.0,784436000.0,341599000.0,345071000.0,1126035000.0,2722000.0,3535000.0,-376003000.0,41015000.0,581174000.0,-26233000.0,78396000.0,122006000.0,465555000.0,39224000.0,-26233000.0,74542000.0,340258000.0,6038000.0,-285202000.0,190469000.0,246000000.0,16492000.0,,,47091000.0,-117333000.0,8636000.0,-136511000.0,11705000.0,363279000.0,126287000.0,905000.0,-83975000.0,-3591000.0,258340000.0,31030000.0,-7854000.0,-30157000.0,12388000.0,-1805000.0,32284000.0,-15496000.0,
2021-01-07,44.959999084472656,46.34999847412109,44.5,46.34000015258789,46.263648986816406,240900,BSY,1.0099265007209093,1.0769281955134586,1.2710348788867305,1.048112954760671,-0.0381864540397614,-0.0343365690471262,0.1673755124672764,45627000.0,741113000.0,784436000.0,341599000.0,345071000.0,1126035000.0,2722000.0,3535000.0,-376003000.0,41015000.0,581174000.0,-26233000.0,78396000.0,122006000.0,465555000.0,39224000.0,-26233000.0,74542000.0,340258000.0,6038000.0,-285202000.0,190469000.0,246000000.0,16492000.0,,,47091000.0,-117333000.0,8636000.0,-136511000.0,11705000.0,363279000.0,126287000.0,905000.0,-83975000.0,-3591000.0,258340000.0,31030000.0,-7854000.0,-30157000.0,12388000.0,-1805000.0,32284000.0,-15496000.0,
2021-01-08,48.58000183105469,51.52999877929688,47.7599983215332,48.11000061035156,48.03072738647461,369600,BSY,1.016420740360927,1.0356434100732692,1.264020468006945,1.048457502162525,-0.0320367618015982,-0.0829584703622969,0.1346990153150884,45627000.0,741113000.0,784436000.0,341599000.0,345071000.0,1126035000.0,2722000.0,3535000.0,-376003000.0,41015000.0,581174000.0,-26233000.0,78396000.0,122006000.0,465555000.0,39224000.0,-26233000.0,74542000.0,340258000.0,6038000.0,-285202000.0,190469000.0,246000000.0,16492000.0,,,47091000.0,-117333000.0,8636000.0,-136511000.0,11705000.0,363279000.0,126287000.0,905000.0,-83975000.0,-3591000.0,258340000.0,31030000.0,-7854000.0,-30157000.0,12388000.0,-1805000.0,32284000.0,-15496000.0,
2021-01-11,47.77999877929688,50.70000076293945,47.310001373291016,49.150001525878906,49.06901550292969,295600,BSY,0.9702949853332948,1.0312390870415236,1.2342186376149913,1.0505801982022729,-0.0802852128689778,-0.0902982728035755,0.0941496717562222,45627000.0,741113000.0,784436000.0,341599000.0,345071000.0,1126035000.0,2722000.0,3535000.0,-376003000.0,41015000.0,581174000.0,-26233000.0,78396000.0,122006000.0,465555000.0,39224000.0,-26233000.0,74542000.0,340258000.0,6038000.0,-285202000.0,190469000.0,246000000.0,16492000.0,,,47091000.0,-117333000.0,8636000.0,-136511000.0,11705000.0,363279000.0,126287000.0,905000.0,-83975000.0,-3591000.0,258340000.0,31030000.0,-7854000.0,-30157000.0,12388000.0,-1805000.0,32284000.0,-15496000.0,
2021-01-12,49.880001068115234,53.83000183105469,49.04999923706055,53.290000915527344,53.20219421386719,460200,BSY,0.906173789865886,0.937603662990846,1.1467888743923624,1.0463067685815588,-0.1401329787156727,-0.1668808054650195,0.0235528185632136,45627000.0,741113000.0,784436000.0,341599000.0,345071000.0,1126035000.0,2722000.0,3535000.0,-376003000.0,41015000.0,581174000.0,-26233000.0,78396000.0,122006000.0,465555000.0,39224000.0,-26233000.0,74542000.0,340258000.0,6038000.0,-285202000.0,190469000.0,246000000.0,16492000.0,,,47091000.0,-117333000.0,8636000.0,-136511000.0,11705000.0,363279000.0,126287000.0,905000.0,-83975000.0,-3591000.0,258340000.0,31030000.0,-7854000.0,-30157000.0,12388000.0,-1805000.0,32284000.0,-15496000.0,
2021-01-13,53.02000045776367,53.845001220703125,51.36000061035156,52.0,51.9143180847168,350600,BSY,0.9334615913393368,0.9566297428905094,1.1733126842940351,1.0474268478686666,-0.1139652565293297,-0.1375552943854542,0.03949025139715,45627000.0,741113000.0,784436000.0,341599000.0,345071000.0,1126035000.0,2722000.0,3535000.0,-376003000.0,41015000.0,581174000.0,-26233000.0,78396000.0,122006000.0,465555000.0,39224000.0,-26233000.0,74542000.0,340258000.0,6038000.0,-285202000.0,190469000.0,246000000.0,16492000.0,,,47091000.0,-117333000.0,8636000.0,-136511000.0,11705000.0,363279000.0,126287000.0,905000.0,-83975000.0,-3591000.0,258340000.0,31030000.0,-7854000.0,-30157000.0,12388000.0,-1805000.0,32284000.0,-15496000.0,
2021-01-14,52.43000030517578,54.61800003051758,51.09000015258789,52.65999984741211,52.5732307434082,833600,BSY,0.8982149373262059,0.9680138025942556,1.1622196647350551,1.0370807891473377,-0.1388658518211317,-0.1339850090317959,0.0343602254291683,45627000.0,741113000.0,784436000.0,341599000.0,345071000.0,1126035000.0,2722000.0,3535000.0,-376003000.0,41015000.0,581174000.0,-26233000.0,78396000.0,122006000.0,465555000.0,39224000.0,-26233000.0,74542000.0,340258000.0,6038000.0,-285202000.0,190469000.0,246000000.0,16492000.0,,,47091000.0,-117333000.0,8636000.0,-136511000.0,11705000.0,363279000.0,126287000.0,905000.0,-83975000.0,-3591000.0,258340000.0,31030000.0,-7854000.0,-30157000.0,12388000.0,-1805000.0,32284000.0,-15496000.0,
2021-01-15,52.27000045776367,52.59000015258789,48.56999969482422,51.56999969482422,51.48502731323242,638000,BSY,0.9034322328670468,0.977995539729549,1.1693119344872678,1.0379703062726533,-0.1345380734056065,-0.1284696255956918,0.0363789386144197,45627000.0,741113000.0,784436000.0,341599000.0,345071000.0,1126035000.0,2722000.0,3535000.0,-376003000.0,41015000.0,581174000.0,-26233000.0,78396000.0,122006000.0,465555000.0,39224000.0,-26233000.0,74542000.0,340258000.0,6038000.0,-285202000.0,190469000.0,246000000.0,16492000.0,,,47091000.0,-117333000.0,8636000.0,-136511000.0,11705000.0,363279000.0,126287000.0,905000.0,-83975000.0,-3591000.0,258340000.0,31030000.0,-7854000.0,-30157000.0,12388000.0,-1805000.0,32284000.0,-15496000.0,
2021-01-19,51.61000061035156,51.77000045776367,48.560001373291016,50.5,50.41679000854492,727200,BSY,0.9316831384261094,1.0062474373809205,1.1899241695525256,1.0431767404393268,-0.1114936020132174,-0.1078402260630286,0.0605214550531056,45627000.0,741113000.0,784436000.0,341599000.0,345071000.0,1126035000.0,2722000.0,3535000.0,-376003000.0,41015000.0,581174000.0,-26233000.0,78396000.0,122006000.0,465555000.0,39224000.0,-26233000.0,74542000.0,340258000.0,6038000.0,-285202000.0,190469000.0,246000000.0,16492000.0,,,47091000.0,-117333000.0,8636000.0,-136511000.0,11705000.0,363279000.0,126287000.0,905000.0,-83975000.0,-3591000.0,258340000.0,31030000.0,-7854000.0,-30157000.0,12388000.0,-1805000.0,32284000.0,-15496000.0,
2021-01-20,50.0,50.65700149536133,46.84999847412109,47.619998931884766,47.541534423828125,569600,BSY,0.9668207474318624,1.0847560822959468,1.279760177707481,1.0311275448261352,-0.0643067973942728,-0.0274172859595638,0.1512129935159685,45627000.0,741113000.0,784436000.0,341599000.0,345071000.0,1126035000.0,2722000.0,3535000.0,-376003000.0,41015000.0,581174000.0,-26233000.0,78396000.0,122006000.0,465555000.0,39224000.0,-26233000.0,74542000.0,340258000.0,6038000.0,-285202000.0,190469000.0,246000000.0,16492000.0,,,47091000.0,-117333000.0,8636000.0,-136511000.0,11705000.0,363279000.0,126287000.0,905000.0,-83975000.0,-3591000.0,258340000.0,31030000.0,-7854000.0,-30157000.0,12388000.0,-1805000.0,32284000.0,-15496000.0,
2021-01-21,44.91999816894531,45.790000915527344,42.900001525878906,44.22999954223633,44.15711975097656,1914400,BSY,1.0859145555743308,1.173326926711914,1.376489047061714,1.0380301751047352,0.0478843804695956,0.0524507425128588,0.2452911627303262,45627000.0,741113000.0,784436000.0,341599000.0,345071000.0,1126035000.0,2722000.0,3535000.0,-376003000.0,41015000.0,581174000.0,-26233000.0,78396000.0,122006000.0,465555000.0,39224000.0,-26233000.0,74542000.0,340258000.0,6038000.0,-285202000.0,190469000.0,246000000.0,16492000.0,,,47091000.0,-117333000.0,8636000.0,-136511000.0,11705000.0,363279000.0,126287000.0,905000.0,-83975000.0,-3591000.0,258340000.0,31030000.0,-7854000.0,-30157000.0,12388000.0,-1805000.0,32284000.0,-15496000.0,
2021-01-22,43.61000061035156,46.40999984741211,42.27000045776367,45.84999847412109,45.77444839477539,3591600,BSY,1.0848419729593668,1.1277234370740707,1.3315662314845365,1.0546006276654674,0.0302413452938994,0.0070264061993834,0.2021843917094865,45627000.0,741113000.0,784436000.0,341599000.0,345071000.0,1126035000.0,2722000.0,3535000.0,-376003000.0,41015000.0,581174000.0,-26233000.0,78396000.0,122006000.0,465555000.0,39224000.0,-26233000.0,74542000.0,340258000.0,6038000.0,-285202000.0,190469000.0,246000000.0,16492000.0,,,47091000.0,-117333000.0,8636000.0,-136511000.0,11705000.0,363279000.0,126287000.0,905000.0,-83975000.0,-3591000.0,258340000.0,31030000.0,-7854000.0,-30157000.0,12388000.0,-1805000.0,32284000.0,-15496000.0,
2021-01-25,45.959999084472656,47.07500076293945,41.84999847412109,43.06999969482422,42.99903106689453,1094000,BSY,1.0849779336969383,1.1833202063389632,1.4254170844445735,1.0270231116838735,0.0579548220130647,0.057815215244785,0.2881515269044379,45627000.0,741113000.0,784436000.0,341599000.0,345071000.0,1126035000.0,2722000.0,3535000.0,-376003000.0,41015000.0,581174000.0,-26233000.0,78396000.0,122006000.0,465555000.0,39224000.0,-26233000.0,74542000.0,340258000.0,6038000.0,-285202000.0,190469000.0,246000000.0,16492000.0,,,47091000.0,-117333000.0,8636000.0,-136511000.0,11705000.0,363279000.0,126287000.0,905000.0,-83975000.0,-3591000.0,258340000.0,31030000.0,-7854000.0,-30157000.0,12388000.0,-1805000.0,32284000.0,-15496000.0,
2021-01-26,43.84999847412109,43.86000061035156,42.09999847412109,42.18999862670898,42.1204833984375,765300,BSY,1.0514339728040203,1.2144059863614365,1.458233348113757,1.0299643010441049,0.0214696717599154,0.0925689527376127,0.3228570736104039,45627000.0,741113000.0,784436000.0,341599000.0,345071000.0,1126035000.0,2722000.0,3535000.0,-376003000.0,41015000.0,581174000.0,-26233000.0,78396000.0,122006000.0,465555000.0,39224000.0,-26233000.0,74542000.0,340258000.0,6038000.0,-285202000.0,190469000.0,246000000.0,16492000.0,,,47091000.0,-117333000.0,8636000.0,-136511000.0,11705000.0,363279000.0,126287000.0,905000.0,-83975000.0,-3591000.0,258340000.0,31030000.0,-7854000.0,-30157000.0,12388000.0,-1805000.0,32284000.0,-15496000.0,
2021-01-27,41.560001373291016,43.13999938964844,39.29199981689453,39.36000061035156,39.29514694213867,890700,BSY,1.1305894279839397,1.3151970777169215,1.5986921447430231,1.0834518832758422,0.0471375447080975,0.1602564634346197,0.4234344333391004,45627000.0,741113000.0,784436000.0,341599000.0,345071000.0,1126035000.0,2722000.0,3535000.0,-376003000.0,41015000.0,581174000.0,-26233000.0,78396000.0,122006000.0,465555000.0,39224000.0,-26233000.0,74542000.0,340258000.0,6038000.0,-285202000.0,190469000.0,246000000.0,16492000.0,,,47091000.0,-117333000.0,8636000.0,-136511000.0,11705000.0,363279000.0,126287000.0,905000.0,-83975000.0,-3591000.0,258340000.0,31030000.0,-7854000.0,-30157000.0,12388000.0,-1805000.0,32284000.0,-15496000.0,
2021-01-28,40.16999816894531,43.93999862670898,40.16999816894531,41.459999084472656,41.39168548583984,687700,BSY,1.1087796027899706,1.2229960568013774,1.51819939243812,1.0617555757592425,0.0470240270307282,0.0867208279852362,0.3539206976348488,45627000.0,741113000.0,784436000.0,341599000.0,345071000.0,1126035000.0,2722000.0,3535000.0,-376003000.0,41015000.0,581174000.0,-26233000.0,78396000.0,122006000.0,465555000.0,39224000.0,-26233000.0,74542000.0,340258000.0,6038000.0,-285202000.0,190469000.0,246000000.0,16492000.0,,,47091000.0,-117333000.0,8636000.0,-136511000.0,11705000.0,363279000.0,126287000.0,905000.0,-83975000.0,-3591000.0,258340000.0,31030000.0,-7854000.0,-30157000.0,12388000.0,-1805000.0,32284000.0,-15496000.0,
2021-01-29,41.5,42.13999938964844,38.86000061035156,39.290000915527344,39.22526168823242,611000,BSY,1.1751080726430214,1.2808640987790425,1.65377853819442,1.0699322973380807,0.1051757753049407,0.1243598783080521,0.4712248909909808,45627000.0,741113000.0,784436000.0,341599000.0,345071000.0,1126035000.0,2722000.0,3535000.0,-376003000.0,41015000.0,581174000.0,-26233000.0,78396000.0,122006000.0,465555000.0,39224000.0,-26233000.0,74542000.0,340258000.0,6038000.0,-285202000.0,190469000.0,246000000.0,16492000.0,,,47091000.0,-117333000.0,8636000.0,-136511000.0,11705000.0,363279000.0,126287000.0,905000.0,-83975000.0,-3591000.0,258340000.0,31030000.0,-7854000.0,-30157000.0,12388000.0,-1805000.0,32284000.0,-15496000.0,
2021-02-01,39.900001525878906,42.92499923706055,39.5,42.650001525878906,42.5797233581543,682000,BSY,1.0792496411267531,1.1344384022281275,1.5119902591099337,1.0315574884075709,0.0476921527191822,-0.0044037034321868,0.3453146283490873,45627000.0,741113000.0,784436000.0,341599000.0,345071000.0,1126035000.0,2722000.0,3535000.0,-376003000.0,41015000.0,581174000.0,-26233000.0,78396000.0,122006000.0,465555000.0,39224000.0,-26233000.0,74542000.0,340258000.0,6038000.0,-285202000.0,190469000.0,246000000.0,16492000.0,,,47091000.0,-117333000.0,8636000.0,-136511000.0,11705000.0,363279000.0,126287000.0,905000.0,-83975000.0,-3591000.0,258340000.0,31030000.0,-7854000.0,-30157000.0,12388000.0,-1805000.0,32284000.0,-15496000.0,
2021-02-02,43.34000015258789,45.130001068115234,42.63999938964844,44.900001525878906,44.826019287109375,606500,BSY,1.0505567586813982,1.080264596533772,1.3956394895629871,1.0393553331681484,0.0112014255132497,-0.0566205794314214,0.2364739337554282,45627000.0,741113000.0,784436000.0,341599000.0,345071000.0,1126035000.0,2722000.0,3535000.0,-376003000.0,41015000.0,581174000.0,-26233000.0,78396000.0,122006000.0,465555000.0,39224000.0,-26233000.0,74542000.0,340258000.0,6038000.0,-285202000.0,190469000.0,246000000.0,16492000.0,,,47091000.0,-117333000.0,8636000.0,-136511000.0,11705000.0,363279000.0,126287000.0,905000.0,-83975000.0,-3591000.0,258340000.0,31030000.0,-7854000.0,-30157000.0,12388000.0,-1805000.0,32284000.0,-15496000.0,
2021-02-03,44.95000076293945,46.220001220703125,44.01900100708008,45.59000015258789,45.5148811340332,831200,BSY,0.9420925515107004,1.001357420592446,1.392085188618687,1.0396059646408131,-0.0975134131301127,-0.1210085278745649,0.2374898832761187,45627000.0,741113000.0,784436000.0,341599000.0,345071000.0,1126035000.0,2722000.0,3535000.0,-376003000.0,41015000.0,581174000.0,-26233000.0,78396000.0,122006000.0,465555000.0,39224000.0,-26233000.0,74542000.0,340258000.0,6038000.0,-285202000.0,190469000.0,246000000.0,16492000.0,,,47091000.0,-117333000.0,8636000.0,-136511000.0,11705000.0,363279000.0,126287000.0,905000.0,-83975000.0,-3591000.0,258340000.0,31030000.0,-7854000.0,-30157000.0,12388000.0,-1805000.0,32284000.0,-15496000.0,
2021-02-04,46.040000915527344,46.95299911499024,45.35499954223633,46.27999877929688,46.20374298095703,432700,BSY,0.9377769249987244,0.9918336589874168,1.3877715336664345,1.0350444874140108,-0.0972675624152863,-0.1067232780841851,0.2480126336788093,45627000.0,741113000.0,784436000.0,341599000.0,345071000.0,1126035000.0,2722000.0,3535000.0,-376003000.0,41015000.0,581174000.0,-26233000.0,78396000.0,122006000.0,465555000.0,39224000.0,-26233000.0,74542000.0,340258000.0,6038000.0,-285202000.0,190469000.0,246000000.0,16492000.0,,,47091000.0,-117333000.0,8636000.0,-136511000.0,11705000.0,363279000.0,126287000.0,905000.0,-83975000.0,-3591000.0,258340000.0,31030000.0,-7854000.0,-30157000.0,12388000.0,-1805000.0,32284000.0,-15496000.0,
2021-02-05,46.97999954223633,48.970001220703125,46.36000061035156,46.68000030517578,46.60308074951172,545800,BSY,0.9595392150330392,1.0572938656683406,1.3512148680193814,1.0366248108476028,-0.0770855958145636,-0.0039993289177484,0.2239646540455186,45627000.0,741113000.0,784436000.0,341599000.0,345071000.0,1126035000.0,2722000.0,3535000.0,-376003000.0,41015000.0,581174000.0,-26233000.0,78396000.0,122006000.0,465555000.0,39224000.0,-26233000.0,74542000.0,340258000.0,6038000.0,-285202000.0,190469000.0,246000000.0,16492000.0,,,47091000.0,-117333000.0,8636000.0,-136511000.0,11705000.0,363279000.0,126287000.0,905000.0,-83975000.0,-3591000.0,258340000.0,31030000.0,-7854000.0,-30157000.0,12388000.0,-1805000.0,32284000.0,-15496000.0,
2021-02-08,47.08000183105469,47.93999862670898,46.25,46.34000015258789,46.263648986816406,374900,BSY,0.9674430631664372,1.038921520237327,1.3524864240965628,1.0368884708904245,-0.0694454077239872,-0.0231872278362252,0.2490218287805801,45627000.0,741113000.0,784436000.0,341599000.0,345071000.0,1126035000.0,2722000.0,3535000.0,-376003000.0,41015000.0,581174000.0,-26233000.0,78396000.0,122006000.0,465555000.0,39224000.0,-26233000.0,74542000.0,340258000.0,6038000.0,-285202000.0,190469000.0,246000000.0,16492000.0,,,47091000.0,-117333000.0,8636000.0,-136511000.0,11705000.0,363279000.0,126287000.0,905000.0,-83975000.0,-3591000.0,258340000.0,31030000.0,-7854000.0,-30157000.0,12388000.0,-1805000.0,32284000.0,-15496000.0,
2021-02-09,45.869998931884766,48.196998596191406,45.09999847412109,46.79999923706055,46.72288513183594,381000,BSY,1.001340531823486,1.068267515906926,1.346038625996928,1.0434986931592627,-0.0421581613357766,-0.0126517611364163,0.2536938173836784,45627000.0,741113000.0,784436000.0,341599000.0,345071000.0,1126035000.0,2722000.0,3535000.0,-376003000.0,41015000.0,581174000.0,-26233000.0,78396000.0,122006000.0,465555000.0,39224000.0,-26233000.0,74542000.0,340258000.0,6038000.0,-285202000.0,190469000.0,246000000.0,16492000.0,,,47091000.0,-117333000.0,8636000.0,-136511000.0,11705000.0,363279000.0,126287000.0,905000.0,-83975000.0,-3591000.0,258340000.0,31030000.0,-7854000.0,-30157000.0,12388000.0,-1805000.0,32284000.0,-15496000.0,
2021-02-10,47.2599983215332,49.34000015258789,46.43999862670898,48.900001525878906,48.819427490234375,704900,BSY,0.9411481888961472,1.0252559830969892,1.3060458425407029,1.0526013459758607,-0.1114531570797136,-0.0528704529174803,0.2229768430571641,45627000.0,741113000.0,784436000.0,341599000.0,345071000.0,1126035000.0,2722000.0,3535000.0,-376003000.0,41015000.0,581174000.0,-26233000.0,78396000.0,122006000.0,465555000.0,39224000.0,-26233000.0,74542000.0,340258000.0,6038000.0,-285202000.0,190469000.0,246000000.0,16492000.0,,,47091000.0,-117333000.0,8636000.0,-136511000.0,11705000.0,363279000.0,126287000.0,905000.0,-83975000.0,-3591000.0,258340000.0,31030000.0,-7854000.0,-30157000.0,12388000.0,-1805000.0,32284000.0,-15496000.0,
2021-02-11,49.02999877929688,49.650001525878906,47.209999084472656,47.68999862670898,47.611419677734375,174300,BSY,0.9266275556347512,1.084003202295192,1.349679930723766,1.0387619607072216,-0.1121344050724704,0.0155815682923889,0.2590361725520982,45627000.0,741113000.0,784436000.0,341599000.0,345071000.0,1126035000.0,2722000.0,3535000.0,-376003000.0,41015000.0,581174000.0,-26233000.0,78396000.0,122006000.0,465555000.0,39224000.0,-26233000.0,74542000.0,340258000.0,6038000.0,-285202000.0,190469000.0,246000000.0,16492000.0,,,47091000.0,-117333000.0,8636000.0,-136511000.0,11705000.0,363279000.0,126287000.0,905000.0,-83975000.0,-3591000.0,258340000.0,31030000.0,-7854000.0,-30157000.0,12388000.0,-1805000.0,32284000.0,-15496000.0,
2021-02-12,47.56999969482422,49.54999923706055,46.02999877929688,48.290000915527344,48.21043395996094,225100,BSY,0.908897366972631,1.0775801633096684,1.319433828377041,1.037978242018038,-0.1290808750454068,0.0226301803557353,0.2253061698618401,45627000.0,741113000.0,784436000.0,341599000.0,345071000.0,1126035000.0,2722000.0,3535000.0,-376003000.0,41015000.0,581174000.0,-26233000.0,78396000.0,122006000.0,465555000.0,39224000.0,-26233000.0,74542000.0,340258000.0,6038000.0,-285202000.0,190469000.0,246000000.0,16492000.0,,,47091000.0,-117333000.0,8636000.0,-136511000.0,11705000.0,363279000.0,126287000.0,905000.0,-83975000.0,-3591000.0,258340000.0,31030000.0,-7854000.0,-30157000.0,12388000.0,-1805000.0,32284000.0,-15496000.0,
2021-02-16,47.66999816894531,49.75,47.650001525878906,48.540000915527344,48.46002197265625,310900,BSY,0.8788586204247271,1.076359561897253,1.3221260842677738,1.023482203476065,-0.1446235830513378,0.0122040575203401,0.2170857075463581,45627000.0,741113000.0,784436000.0,341599000.0,345071000.0,1126035000.0,2722000.0,3535000.0,-376003000.0,41015000.0,581174000.0,-26233000.0,78396000.0,122006000.0,465555000.0,39224000.0,-26233000.0,74542000.0,340258000.0,6038000.0,-285202000.0,190469000.0,246000000.0,16492000.0,,,47091000.0,-117333000.0,8636000.0,-136511000.0,11705000.0,363279000.0,126287000.0,905000.0,-83975000.0,-3591000.0,258340000.0,31030000.0,-7854000.0,-30157000.0,12388000.0,-1805000.0,32284000.0,-15496000.0,
2021-02-17,47.7599983215332,48.52000045776367,46.22999954223633,47.29999923706055,47.22206115722656,202700,BSY,0.8889931157494397,1.1246757002596337,1.370333420039454,1.0274034553097129,-0.1384103395602729,0.0551195813327876,0.2553841319090089,45627000.0,741113000.0,784436000.0,341599000.0,345071000.0,1126035000.0,2722000.0,3535000.0,-376003000.0,41015000.0,581174000.0,-26233000.0,78396000.0,122006000.0,465555000.0,39224000.0,-26233000.0,74542000.0,340258000.0,6038000.0,-285202000.0,190469000.0,246000000.0,16492000.0,,,47091000.0,-117333000.0,8636000.0,-136511000.0,11705000.0,363279000.0,126287000.0,905000.0,-83975000.0,-3591000.0,258340000.0,31030000.0,-7854000.0,-30157000.0,12388000.0,-1805000.0,32284000.0,-15496000.0,
