Date,Open,High,Low,Close,Adj Close,Volume,ticker,PriceReturn_22days,PriceReturn_66days,PriceReturn_132days,Intangible Assets,Capital Surplus,Total Liab,Total Stockholder Equity,Minority Interest,Deferred Long Term Liab,Other Current Liab,Total Assets,Common Stock,Other Current Assets,Retained Earnings,Other Liab,Good Will,Treasury Stock,Other Assets,Cash,Total Current Liabilities,Deferred Long Term Asset Charges,Short Long Term Debt,Other Stockholder Equity,Property Plant Equipment,Total Current Assets,Net Tangible Assets,Net Receivables,Long Term Debt,Accounts Payable,Change To Liabilities,Total Cashflows From Investing Activities,Net Borrowings,Total Cash From Financing Activities,Change To Operating Activities,Net Income,Change In Cash,Total Cash From Operating Activities,Depreciation,Change To Account Receivables,Change To Netincome,Capital Expenditures,Issuance Of Stock,Other Cashflows From Financing Activities,Repurchase Of Stock
2015-11-13,120.61341094970705,122.88159942626952,120.07846069335938,121.21968841552734,121.21968841552734,256426,MSGS,0.9739334853803444,0.8925566134061558,0.9787584195292862,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-16,120.43509674072266,122.77460479736328,120.43509674072266,122.48217010498048,122.48217010498048,380503,MSGS,0.957721831398476,0.8933146995359343,0.9662823238320356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-17,122.17546081542967,123.7446517944336,121.0984344482422,122.10413360595705,122.10413360595705,466025,MSGS,0.9407091772635744,0.9005783585085456,0.9725451692040574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-18,122.67475128173828,123.0563507080078,120.6562042236328,120.99857330322266,120.99857330322266,567670,MSGS,0.9329167802944917,0.908689005503002,0.9875619225670378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-19,120.93437957763672,120.93437957763672,117.9743194580078,119.00856018066406,119.00856018066406,256426,MSGS,0.9607431777924942,0.925621831064019,1.012646061944945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-20,119.2082748413086,119.56847381591795,116.12696075439452,118.23109436035156,118.23109436035156,396626,MSGS,0.9755067921825856,0.9350869270570038,1.018279467755443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-23,117.66761779785156,121.96861267089844,117.66761779785156,119.40798950195312,119.40798950195312,379942,MSGS,0.9624275543535626,0.9587240953383046,0.9992234383853243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-24,118.78031158447266,119.04421997070312,117.14693450927734,118.1954345703125,118.1954345703125,225301,MSGS,0.9665077944182175,0.9756200445749422,1.0108623666030816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-25,119.36519622802734,120.76319122314452,117.30384826660156,117.67475128173828,117.67475128173828,257968,MSGS,0.9817553512041244,0.982300869464301,1.018305269139739,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-27,117.83167266845705,118.68045806884766,115.9629135131836,118.25962829589844,118.25962829589844,204692,MSGS,0.9662243719987308,0.97273821546443,1.0165862758463808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-30,118.54493713378906,119.5863037109375,114.73609161376952,115.8773193359375,115.8773193359375,205393,MSGS,0.9959374575330228,1.023328789476512,1.037424599717466,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-12-01,116.26248168945312,118.245361328125,114.7289581298828,117.47503662109376,117.47503662109376,438686,MSGS,0.9353369804609626,1.0047359058061185,1.0321797012642415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-12-02,117.32524871826172,119.02996063232422,115.49215698242188,116.70470428466795,116.70470428466795,306758,MSGS,0.9442611190020552,1.0221856072534248,1.033431156053792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-12-03,117.58202362060548,117.681884765625,114.79315185546876,115.47075653076172,115.47075653076172,267361,MSGS,0.9641732005909752,1.0340354528313642,1.0470689659843029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-12-04,115.52068328857422,117.09700775146484,114.5863037109375,115.5492172241211,115.5492172241211,441350,MSGS,0.9538271593363128,1.0436419509804615,1.0502469187238497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-12-07,115.2282485961914,116.4764633178711,112.93152618408205,114.0228271484375,114.0228271484375,227404,MSGS,0.9623420228568368,1.0399724326205069,1.0609908197949844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-12-08,113.73751831054688,114.01569366455078,111.87945556640624,112.34664916992188,112.34664916992188,293719,MSGS,0.9801282129639062,1.0604405962446095,1.0792965264337373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-12-09,112.74607849121094,113.53067016601562,110.56348419189452,112.89586639404295,112.89586639404295,260351,MSGS,0.9708743788725748,1.0524387012470429,1.0842809998751817,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-12-10,112.5891571044922,114.36162567138672,112.22539520263672,112.69615173339844,112.69615173339844,176091,MSGS,0.9496835419471936,1.0495569451863105,1.082278416741643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-12-11,113.08131408691406,115.28530883789062,112.69615173339844,113.02425384521484,113.02425384521484,406440,MSGS,0.9379022924785924,1.0327527124946378,1.0740880695462462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-12-14,113.43081665039062,114.97146606445312,112.79600524902344,114.4436492919922,114.4436492919922,390317,MSGS,0.9186039426525686,1.0285447187327128,1.0837021356423626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-12-15,115.5492172241211,117.4037094116211,115.34236907958984,117.25392150878906,117.25392150878906,297785,MSGS,0.8987772945881065,0.9966543051835334,1.038080174088827,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-12-16,117.8673324584961,119.94650268554688,116.8045654296875,118.0599136352539,118.0599136352539,299888,MSGS,0.8862373467213386,0.9782503936029876,1.010753990361727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-12-17,118.0599136352539,118.82311248779295,117.07560729980467,117.30384826660156,117.30384826660156,140761,MSGS,0.8948073039462773,0.9789615128209296,1.0035875189021315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-12-18,117.13980102539062,117.92439270019533,113.92296600341795,114.8644790649414,114.8644790649414,378961,MSGS,0.94088426189549,1.0196224413947392,1.0722801482008224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-12-21,115.12838745117188,116.63338470458984,111.81883239746094,112.88159942626952,112.88159942626952,269464,MSGS,0.9573486526449017,1.0532035940103073,1.0900416657176246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-12-22,113.0527801513672,114.46504974365234,111.74037170410156,114.33666229248048,114.33666229248048,230489,MSGS,0.9499064314256952,1.0393636602945282,1.0858390660558437,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-12-23,114.47218322753906,115.62767791748048,113.89443969726562,115.33523559570312,115.33523559570312,194177,MSGS,0.93376626125703,1.0288187907565016,1.060544200587145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-12-24,115.1355209350586,115.66333770751952,114.41512298583984,114.92153930664062,114.92153930664062,113422,MSGS,0.9400447294814392,1.0203575039122363,1.0607621485128191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-12-28,114.57917022705078,114.88587951660156,113.63053131103516,114.23680877685548,114.23680877685548,205954,MSGS,0.9620379601031092,1.0103021742712184,1.0642481887863064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-12-29,114.95720672607422,116.26248168945312,114.1583480834961,115.52781677246094,115.52781677246094,214085,MSGS,0.94887944906185,1.0079026779132747,1.0620485625124898,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-12-30,115.39942932128906,116.0128402709961,114.00142669677734,114.2653350830078,114.2653350830078,198523,MSGS,0.9340199690378292,1.0130462163749103,1.081086141096747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-12-31,113.70185089111328,115.76319122314452,111.76890563964844,115.40656280517578,115.40656280517578,369427,MSGS,0.9270704414199942,0.9813349610212336,1.0939431142647085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-04,114.172607421875,115.15692138671876,108.87303924560548,109.87874603271484,109.87874603271484,325124,MSGS,0.9748133370392932,1.05017849223585,1.1454073096793944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-05,109.82168579101562,110.89871978759766,107.75321197509766,110.19971466064452,110.19971466064452,269464,MSGS,0.959029145262594,1.0499028772792098,1.139741099772454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-06,108.59486389160156,111.51212310791016,108.59486389160156,111.33380889892578,111.33380889892578,162492,MSGS,0.9033249741566786,1.0358767318965691,1.1238387979780364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-07,110.1355209350586,110.8773193359375,109.1654815673828,110.21398162841795,110.21398162841795,327507,MSGS,0.9444084982334516,1.0627103052360567,1.1548666835525792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-08,110.5135498046875,111.46575927734376,109.18687438964844,109.7289581298828,109.7289581298828,204972,MSGS,0.9540431864124987,1.060387443147504,1.1598414005345703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-11,109.9072723388672,110.87018585205078,107.93152618408205,110.11412048339844,110.11412048339844,153940,MSGS,0.98419483626204,1.0448244625915912,1.1642699397860912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-12,110.11412048339844,110.58131408691406,108.609130859375,109.60770416259766,109.60770416259766,228246,MSGS,0.9863994023318552,1.055378411208129,1.1725776513014547,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-13,109.95720672607422,111.24821472167967,104.93580627441406,107.0256805419922,107.0256805419922,362417,MSGS,1.0022658854710589,1.095968012705953,1.2178606180322735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-14,107.34664916992188,107.7318115234375,105.56348419189452,106.00570678710938,106.00570678710938,282643,MSGS,1.008545253548557,1.0748216904964454,1.218409313693738,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-15,103.9372329711914,106.10556030273438,103.9372329711914,105.12838745117188,105.12838745117188,254884,MSGS,1.0241536126277886,1.0690684520967113,1.2312233315441876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-19,104.41512298583984,106.54779052734376,103.86590576171876,105.38516235351562,105.38516235351562,276755,MSGS,1.021590534280496,1.0905583881438443,1.2307275644673252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-20,104.42225646972656,104.95720672607422,101.64764404296876,104.6291046142578,104.6291046142578,554912,MSGS,1.0340854484916304,1.0933941988688014,1.2459608634888897,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-21,104.75035858154295,105.6490707397461,103.50213623046876,104.96434020996094,104.96434020996094,307178,MSGS,1.0424028081058383,1.077738469413106,1.2421174299598063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-22,105.89158630371094,108.20970153808594,105.14978790283205,108.07418060302734,108.07418060302734,301570,MSGS,1.0174894650728503,1.0523363137436952,1.209411260415182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-25,107.61769104003906,108.81597900390624,107.38230895996094,108.06704711914062,108.06704711914062,173007,MSGS,1.0174246097514896,1.0457395652983037,1.195102651941846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-26,108.35948944091795,109.01569366455078,107.77460479736328,108.609130859375,108.609130859375,179456,MSGS,1.0142510166051122,1.0309318543012118,1.1898601367162476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-27,108.48074340820312,109.25106811523438,106.99714660644533,107.69615173339844,107.69615173339844,140480,MSGS,1.0265580424980252,1.0773561113492185,1.2050466316471793,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-28,108.55207061767578,108.9800262451172,106.9900131225586,108.03138732910156,108.03138732910156,273670,MSGS,1.0596857037731224,1.0699193990913771,1.2127293361742215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-29,108.2810287475586,110.16404724121094,107.06134033203124,109.900146484375,109.900146484375,342228,MSGS,1.0492600677328272,1.0380970774251306,1.1921728764347963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-02-01,109.23680877685548,110.70613098144533,109.05135345458984,109.6219711303711,109.6219711303711,217030,MSGS,1.054460244658215,1.057453277062515,1.1966946009398003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-02-02,109.17974090576172,109.59343719482422,106.0199737548828,106.72610473632812,106.72610473632812,217030,MSGS,1.0778586932807122,1.0799973321521985,1.23143751245639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-02-03,106.9900131225586,108.20256805419922,105.7346649169922,106.9900131225586,106.9900131225586,257688,MSGS,1.1083333244196574,1.0835333383963013,1.2293334103474942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-02-04,105.56348419189452,108.22396850585938,104.3010025024414,107.11126708984376,107.11126708984376,402094,MSGS,1.1019511815698917,1.0717187367336578,1.2185523938250995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-02-05,107.10413360595705,109.4864501953125,104.73609161376952,105.68473815917967,105.68473815917967,253482,MSGS,1.128771013643212,1.0793007808805897,1.2443814786125926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-02-08,104.57203674316406,105.67760467529295,99.67903137207033,100.57061004638672,100.57061004638672,546640,MSGS,1.1872340832276398,1.1307801681855192,1.3212765810566856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-02-09,99.27246856689452,105.98430633544922,99.21540832519533,104.08702087402344,104.08702087402344,364520,MSGS,1.1585691422948825,1.0978551178364355,1.2867127751633929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-02-10,104.35806274414062,106.60485076904295,103.81597900390624,104.68616485595705,104.68616485595705,161651,MSGS,1.1327246259043793,1.1026095321732252,1.2817333476661497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-02-11,102.36091613769533,108.7945785522461,101.9900131225586,108.37374877929688,108.37374877929688,228386,MSGS,1.099315553570619,1.053968724858787,1.2122548463318363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-02-12,108.9871597290039,110.827392578125,105.82025909423828,108.11697387695312,108.11697387695312,134031,MSGS,1.098957682066921,1.069666182771312,1.2016756911315616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-02-16,108.77317810058594,108.77317810058594,106.41226959228516,107.2681884765625,107.2681884765625,128423,MSGS,1.1026664142221656,1.0781966756985275,1.2068621470945364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-02-17,107.61769104003906,108.4379425048828,104.79315185546876,106.91155242919922,106.91155242919922,281522,MSGS,1.0918006715282569,1.089332197539861,1.2000133303732483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-02-18,106.9044189453125,108.70185089111328,105.92011260986328,107.66761779785156,107.66761779785156,675484,MSGS,1.0932758937118991,1.0949321190656884,1.1933090564837117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-02-19,107.57489013671876,108.4379425048828,104.13694763183594,107.66048431396484,107.66048431396484,234695,MSGS,1.0854644247242011,1.1065324005095216,1.1904068200782707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-02-22,108.62339782714844,108.83737182617188,107.03280639648438,108.1954345703125,108.1954345703125,219133,MSGS,1.0674402061518362,1.0965785305137887,1.1901246365660014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
