Date,Open,High,Low,Close,Adj Close,Volume,ticker,PriceReturn_22days,PriceReturn_66days,PriceReturn_132days,PriceReturn_22days_mean,AdjRet22Day,AdjRet66Day,AdjRet132Day,Total Liab,Total Stockholder Equity,Other Current Liab,Total Assets,Common Stock,Other Current Assets,Retained Earnings,Other Liab,Treasury Stock,Other Assets,Cash,Total Current Liabilities,Short Long Term Debt,Other Stockholder Equity,Property Plant Equipment,Total Current Assets,Long Term Investments,Net Tangible Assets,Short Term Investments,Net Receivables,Long Term Debt,Inventory,Accounts Payable,Investments,Change To Liabilities,Total Cashflows From Investing Activities,Net Borrowings,Total Cash From Financing Activities,Change To Operating Activities,Issuance Of Stock,Net Income,Change In Cash,Repurchase Of Stock,Total Cash From Operating Activities,Depreciation,Other Cashflows From Investing Activities,Dividends Paid,Change To Inventory,Change To Account Receivables,Other Cashflows From Financing Activities,Change To Netincome,Capital Expenditures
2018-07-18,47.94499969482422,47.95000076293945,47.48249816894531,47.59999847412109,45.954368591308594,65573600,AAPL,1.146759907433279,1.1558779519173028,0.8266567120418916,1.0123701639629037,0.1343897434703753,0.1983357052477122,-0.1273575721040565,241272000000.0,134047000000.0,38099000000.0,375319000000.0,35867000000.0,13936000000.0,98330000000.0,43251000000.0,-150000000.0,18177000000.0,20289000000.0,100814000000.0,6496000000.0,-150000000.0,33783000000.0,128645000000.0,194714000000.0,134047000000.0,53892000000.0,35673000000.0,97207000000.0,4855000000.0,44242000000.0,-33542000000.0,8373000000.0,-46446000000.0,29014000000.0,-17974000000.0,-8480000000.0,555000000.0,48351000000.0,-195000000.0,-34774000000.0,64225000000.0,10157000000.0,-124000000.0,-12769000000.0,-2723000000.0,-2093000000.0,-105000000.0,10640000000.0,-12451000000.0
2018-07-19,47.42250061035156,48.13750076293945,47.42250061035156,47.970001220703125,46.31159210205078,81147200,AAPL,1.126827116219311,1.1539700070162977,0.8117783851576724,1.0156203938264288,0.1112067223928823,0.2016048337929166,-0.1413538848846341,241272000000.0,134047000000.0,38099000000.0,375319000000.0,35867000000.0,13936000000.0,98330000000.0,43251000000.0,-150000000.0,18177000000.0,20289000000.0,100814000000.0,6496000000.0,-150000000.0,33783000000.0,128645000000.0,194714000000.0,134047000000.0,53892000000.0,35673000000.0,97207000000.0,4855000000.0,44242000000.0,-33542000000.0,8373000000.0,-46446000000.0,29014000000.0,-17974000000.0,-8480000000.0,555000000.0,48351000000.0,-195000000.0,-34774000000.0,64225000000.0,10157000000.0,-124000000.0,-12769000000.0,-2723000000.0,-2093000000.0,-105000000.0,10640000000.0,-12451000000.0
2018-07-20,47.94499969482422,48.10749816894531,47.54249954223633,47.86000061035156,46.20538711547852,82704800,AAPL,1.1272155585176094,1.1675257678763158,0.8692444518931529,1.0254269547025363,0.1017886038150728,0.2180559754025625,-0.0980390808618821,241272000000.0,134047000000.0,38099000000.0,375319000000.0,35867000000.0,13936000000.0,98330000000.0,43251000000.0,-150000000.0,18177000000.0,20289000000.0,100814000000.0,6496000000.0,-150000000.0,33783000000.0,128645000000.0,194714000000.0,134047000000.0,53892000000.0,35673000000.0,97207000000.0,4855000000.0,44242000000.0,-33542000000.0,8373000000.0,-46446000000.0,29014000000.0,-17974000000.0,-8480000000.0,555000000.0,48351000000.0,-195000000.0,-34774000000.0,64225000000.0,10157000000.0,-124000000.0,-12769000000.0,-2723000000.0,-2093000000.0,-105000000.0,10640000000.0,-12451000000.0
2018-07-23,47.66999816894531,47.9900016784668,47.38999938964844,47.90250015258789,46.24641036987305,63957600,AAPL,1.126268114104018,1.126477381956063,0.8747274135689539,1.0245017604647777,0.1017663536392405,0.205874697529981,-0.1006853405174922,241272000000.0,134047000000.0,38099000000.0,375319000000.0,35867000000.0,13936000000.0,98330000000.0,43251000000.0,-150000000.0,18177000000.0,20289000000.0,100814000000.0,6496000000.0,-150000000.0,33783000000.0,128645000000.0,194714000000.0,134047000000.0,53892000000.0,35673000000.0,97207000000.0,4855000000.0,44242000000.0,-33542000000.0,8373000000.0,-46446000000.0,29014000000.0,-17974000000.0,-8480000000.0,555000000.0,48351000000.0,-195000000.0,-34774000000.0,64225000000.0,10157000000.0,-124000000.0,-12769000000.0,-2723000000.0,-2093000000.0,-105000000.0,10640000000.0,-12451000000.0
2018-07-24,48.11249923706055,48.415000915527344,48.01250076293945,48.25,46.58190536499024,74791600,AAPL,1.1204442622068798,1.1428540777470326,0.8688446403197989,1.028705132789729,0.0917391294171507,0.202607454196827,-0.1165135430140749,241272000000.0,134047000000.0,38099000000.0,375319000000.0,35867000000.0,13936000000.0,98330000000.0,43251000000.0,-150000000.0,18177000000.0,20289000000.0,100814000000.0,6496000000.0,-150000000.0,33783000000.0,128645000000.0,194714000000.0,134047000000.0,53892000000.0,35673000000.0,97207000000.0,4855000000.0,44242000000.0,-33542000000.0,8373000000.0,-46446000000.0,29014000000.0,-17974000000.0,-8480000000.0,555000000.0,48351000000.0,-195000000.0,-34774000000.0,64225000000.0,10157000000.0,-124000000.0,-12769000000.0,-2723000000.0,-2093000000.0,-105000000.0,10640000000.0,-12451000000.0
2018-07-25,48.26499938964844,48.712501525878906,48.10749816894531,48.70500183105469,47.02117156982422,66839600,AAPL,1.1134281948591622,1.11414949703553,0.8851770658521061,1.0275315155090796,0.0858966793500826,0.1948023186402452,-0.100079808937215,241272000000.0,134047000000.0,38099000000.0,375319000000.0,35867000000.0,13936000000.0,98330000000.0,43251000000.0,-150000000.0,18177000000.0,20289000000.0,100814000000.0,6496000000.0,-150000000.0,33783000000.0,128645000000.0,194714000000.0,134047000000.0,53892000000.0,35673000000.0,97207000000.0,4855000000.0,44242000000.0,-33542000000.0,8373000000.0,-46446000000.0,29014000000.0,-17974000000.0,-8480000000.0,555000000.0,48351000000.0,-195000000.0,-34774000000.0,64225000000.0,10157000000.0,-124000000.0,-12769000000.0,-2723000000.0,-2093000000.0,-105000000.0,10640000000.0,-12451000000.0
2018-07-26,48.65250015258789,48.9900016784668,48.40250015258789,48.5525016784668,46.87394332885742,76304000,AAPL,1.126123041673384,1.096670473447359,0.9031499163840202,1.0295081833374728,0.0966148583359112,0.1837669449450901,-0.0828036058164979,241272000000.0,134047000000.0,38099000000.0,375319000000.0,35867000000.0,13936000000.0,98330000000.0,43251000000.0,-150000000.0,18177000000.0,20289000000.0,100814000000.0,6496000000.0,-150000000.0,33783000000.0,128645000000.0,194714000000.0,134047000000.0,53892000000.0,35673000000.0,97207000000.0,4855000000.0,44242000000.0,-33542000000.0,8373000000.0,-46446000000.0,29014000000.0,-17974000000.0,-8480000000.0,555000000.0,48351000000.0,-195000000.0,-34774000000.0,64225000000.0,10157000000.0,-124000000.0,-12769000000.0,-2723000000.0,-2093000000.0,-105000000.0,10640000000.0,-12451000000.0
2018-07-27,48.747501373291016,48.79750061035156,47.525001525878906,47.744998931884766,46.0943603515625,96096000,AAPL,1.154416900597185,1.1207877610201136,0.9187412276055666,1.0411669837331483,0.1132499168640366,0.1787368678753188,-0.0761758197602834,241272000000.0,134047000000.0,38099000000.0,375319000000.0,35867000000.0,13936000000.0,98330000000.0,43251000000.0,-150000000.0,18177000000.0,20289000000.0,100814000000.0,6496000000.0,-150000000.0,33783000000.0,128645000000.0,194714000000.0,134047000000.0,53892000000.0,35673000000.0,97207000000.0,4855000000.0,44242000000.0,-33542000000.0,8373000000.0,-46446000000.0,29014000000.0,-17974000000.0,-8480000000.0,555000000.0,48351000000.0,-195000000.0,-34774000000.0,64225000000.0,10157000000.0,-124000000.0,-12769000000.0,-2723000000.0,-2093000000.0,-105000000.0,10640000000.0,-12451000000.0
2018-07-30,47.97499847412109,48.04999923706055,47.26750183105469,47.477500915527344,45.83610916137695,84118000,AAPL,1.1782529483812834,1.1564824440369947,0.906419047607951,1.0547896538977315,0.1234632944835516,0.1966092862830715,-0.0919688628639736,241272000000.0,134047000000.0,38099000000.0,375319000000.0,35867000000.0,13936000000.0,98330000000.0,43251000000.0,-150000000.0,18177000000.0,20289000000.0,100814000000.0,6496000000.0,-150000000.0,33783000000.0,128645000000.0,194714000000.0,134047000000.0,53892000000.0,35673000000.0,97207000000.0,4855000000.0,44242000000.0,-33542000000.0,8373000000.0,-46446000000.0,29014000000.0,-17974000000.0,-8480000000.0,555000000.0,48351000000.0,-195000000.0,-34774000000.0,64225000000.0,10157000000.0,-124000000.0,-12769000000.0,-2723000000.0,-2093000000.0,-105000000.0,10640000000.0,-12451000000.0
2018-07-31,47.57500076293945,48.03499984741211,47.334999084472656,47.5724983215332,45.927825927734375,157492000,AAPL,1.1867106533516107,1.1718920996728823,0.9056719334628162,1.039332918396705,0.1473777349549057,0.2040508213757751,-0.0869801817461555,241272000000.0,134047000000.0,38099000000.0,375319000000.0,35867000000.0,13936000000.0,98330000000.0,43251000000.0,-150000000.0,18177000000.0,20289000000.0,100814000000.0,6496000000.0,-150000000.0,33783000000.0,128645000000.0,194714000000.0,134047000000.0,53892000000.0,35673000000.0,97207000000.0,4855000000.0,44242000000.0,-33542000000.0,8373000000.0,-46446000000.0,29014000000.0,-17974000000.0,-8480000000.0,555000000.0,48351000000.0,-195000000.0,-34774000000.0,64225000000.0,10157000000.0,-124000000.0,-12769000000.0,-2723000000.0,-2093000000.0,-105000000.0,10640000000.0,-12451000000.0
2018-08-01,49.782501220703125,50.43999862670898,49.32749938964844,50.375,48.63343048095703,271742800,AAPL,1.1336395072791023,1.0332887493115124,0.8503682103688127,1.0441469543239128,0.0894925529551895,0.0656076881247212,-0.1479935177451119,241272000000.0,134047000000.0,38099000000.0,375319000000.0,35867000000.0,13936000000.0,98330000000.0,43251000000.0,-150000000.0,18177000000.0,20289000000.0,100814000000.0,6496000000.0,-150000000.0,33783000000.0,128645000000.0,194714000000.0,134047000000.0,53892000000.0,35673000000.0,97207000000.0,4855000000.0,44242000000.0,-33542000000.0,8373000000.0,-46446000000.0,29014000000.0,-17974000000.0,-8480000000.0,555000000.0,48351000000.0,-195000000.0,-34774000000.0,64225000000.0,10157000000.0,-124000000.0,-12769000000.0,-2723000000.0,-2093000000.0,-105000000.0,10640000000.0,-12451000000.0
2018-08-02,50.14500045776367,52.095001220703125,50.087501525878906,51.84749984741211,50.05503082275391,249616000,AAPL,1.1049756333551952,0.9754422965568442,0.8333368898031386,1.036080044554326,0.0688955888008693,0.0123605769110231,-0.1694643623743368,241272000000.0,134047000000.0,38099000000.0,375319000000.0,35867000000.0,13936000000.0,98330000000.0,43251000000.0,-150000000.0,18177000000.0,20289000000.0,100814000000.0,6496000000.0,-150000000.0,33783000000.0,128645000000.0,194714000000.0,134047000000.0,53892000000.0,35673000000.0,97207000000.0,4855000000.0,44242000000.0,-33542000000.0,8373000000.0,-46446000000.0,29014000000.0,-17974000000.0,-8480000000.0,555000000.0,48351000000.0,-195000000.0,-34774000000.0,64225000000.0,10157000000.0,-124000000.0,-12769000000.0,-2723000000.0,-2093000000.0,-105000000.0,10640000000.0,-12451000000.0
2018-08-03,51.75749969482422,52.185001373291016,51.369998931884766,51.997501373291016,50.1998405456543,133789600,AAPL,1.094599093421397,0.9831467355320498,0.8274804520840966,1.0300075892155895,0.0645915042058073,0.0173529279608584,-0.1760564506329243,241272000000.0,134047000000.0,38099000000.0,375319000000.0,35867000000.0,13936000000.0,98330000000.0,43251000000.0,-150000000.0,18177000000.0,20289000000.0,100814000000.0,6496000000.0,-150000000.0,33783000000.0,128645000000.0,194714000000.0,134047000000.0,53892000000.0,35673000000.0,97207000000.0,4855000000.0,44242000000.0,-33542000000.0,8373000000.0,-46446000000.0,29014000000.0,-17974000000.0,-8480000000.0,555000000.0,48351000000.0,-195000000.0,-34774000000.0,64225000000.0,10157000000.0,-124000000.0,-12769000000.0,-2723000000.0,-2093000000.0,-105000000.0,10640000000.0,-12451000000.0
2018-08-06,52.0,52.3125,51.76750183105469,52.26750183105469,50.46051025390625,101701600,AAPL,1.070849007251329,1.0077308450610527,0.8262051025406867,1.0208245578915285,0.0500244493598007,0.0299877048781637,-0.171225246166137,241272000000.0,134047000000.0,38099000000.0,375319000000.0,35867000000.0,13936000000.0,98330000000.0,43251000000.0,-150000000.0,18177000000.0,20289000000.0,100814000000.0,6496000000.0,-150000000.0,33783000000.0,128645000000.0,194714000000.0,134047000000.0,53892000000.0,35673000000.0,97207000000.0,4855000000.0,44242000000.0,-33542000000.0,8373000000.0,-46446000000.0,29014000000.0,-17974000000.0,-8480000000.0,555000000.0,48351000000.0,-195000000.0,-34774000000.0,64225000000.0,10157000000.0,-124000000.0,-12769000000.0,-2723000000.0,-2093000000.0,-105000000.0,10640000000.0,-12451000000.0
2018-08-07,52.33000183105469,52.375,51.68999862670898,51.77750015258789,49.987449645996094,102349600,AAPL,1.0722617142517004,1.0137184245007789,0.8321684901682017,1.0153550048561928,0.0569067093955075,0.0416442754272808,-0.1716938469736081,241272000000.0,134047000000.0,38099000000.0,375319000000.0,35867000000.0,13936000000.0,98330000000.0,43251000000.0,-150000000.0,18177000000.0,20289000000.0,100814000000.0,6496000000.0,-150000000.0,33783000000.0,128645000000.0,194714000000.0,134047000000.0,53892000000.0,35673000000.0,97207000000.0,4855000000.0,44242000000.0,-33542000000.0,8373000000.0,-46446000000.0,29014000000.0,-17974000000.0,-8480000000.0,555000000.0,48351000000.0,-195000000.0,-34774000000.0,64225000000.0,10157000000.0,-124000000.0,-12769000000.0,-2723000000.0,-2093000000.0,-105000000.0,10640000000.0,-12451000000.0
2018-08-08,51.51250076293945,51.95249938964844,51.130001068115234,51.8125,50.02123641967773,90102000,AAPL,1.0571565864016346,0.9935008377713112,0.8340950464535823,1.0213436192153664,0.0358129671862681,0.0302050014552308,-0.1732875913710745,241272000000.0,134047000000.0,38099000000.0,375319000000.0,35867000000.0,13936000000.0,98330000000.0,43251000000.0,-150000000.0,18177000000.0,20289000000.0,100814000000.0,6496000000.0,-150000000.0,33783000000.0,128645000000.0,194714000000.0,134047000000.0,53892000000.0,35673000000.0,97207000000.0,4855000000.0,44242000000.0,-33542000000.0,8373000000.0,-46446000000.0,29014000000.0,-17974000000.0,-8480000000.0,555000000.0,48351000000.0,-195000000.0,-34774000000.0,64225000000.0,10157000000.0,-124000000.0,-12769000000.0,-2723000000.0,-2093000000.0,-105000000.0,10640000000.0,-12451000000.0
2018-08-09,52.38249969482422,52.44499969482422,51.79999923706055,52.220001220703125,50.41465377807617,93970400,AAPL,1.0754262725524764,0.9360915969469804,0.8329117073306931,1.02116669517792,0.0542595773745562,-0.0083949164978298,-0.1747079583667827,241272000000.0,134047000000.0,38099000000.0,375319000000.0,35867000000.0,13936000000.0,98330000000.0,43251000000.0,-150000000.0,18177000000.0,20289000000.0,100814000000.0,6496000000.0,-150000000.0,33783000000.0,128645000000.0,194714000000.0,134047000000.0,53892000000.0,35673000000.0,97207000000.0,4855000000.0,44242000000.0,-33542000000.0,8373000000.0,-46446000000.0,29014000000.0,-17974000000.0,-8480000000.0,555000000.0,48351000000.0,-195000000.0,-34774000000.0,64225000000.0,10157000000.0,-124000000.0,-12769000000.0,-2723000000.0,-2093000000.0,-105000000.0,10640000000.0,-12451000000.0
2018-08-10,51.84000015258789,52.275001525878906,51.66749954223633,51.88249969482422,50.26447677612305,98444800,AAPL,1.0652438035473828,0.9295079258721436,0.8306898833995078,1.0270259004091946,0.0382179031381881,-0.0205433256409806,-0.1799711933196308,241272000000.0,134047000000.0,38099000000.0,375319000000.0,35867000000.0,13936000000.0,98330000000.0,43251000000.0,-150000000.0,18177000000.0,20289000000.0,100814000000.0,6496000000.0,-150000000.0,33783000000.0,128645000000.0,194714000000.0,134047000000.0,53892000000.0,35673000000.0,97207000000.0,4855000000.0,44242000000.0,-33542000000.0,8373000000.0,-46446000000.0,29014000000.0,-17974000000.0,-8480000000.0,555000000.0,48351000000.0,-195000000.0,-34774000000.0,64225000000.0,10157000000.0,-124000000.0,-12769000000.0,-2723000000.0,-2093000000.0,-105000000.0,10640000000.0,-12451000000.0
2018-08-13,52.32749938964844,52.73749923706055,51.92499923706055,52.21749877929688,50.58904266357422,103563600,AAPL,1.083975600556614,0.8974565237685247,0.8345762438870563,1.0361343742708915,0.0478412262857224,-0.0509427445273743,-0.1900771368401403,241272000000.0,134047000000.0,38099000000.0,375319000000.0,35867000000.0,13936000000.0,98330000000.0,43251000000.0,-150000000.0,18177000000.0,20289000000.0,100814000000.0,6496000000.0,-150000000.0,33783000000.0,128645000000.0,194714000000.0,134047000000.0,53892000000.0,35673000000.0,97207000000.0,4855000000.0,44242000000.0,-33542000000.0,8373000000.0,-46446000000.0,29014000000.0,-17974000000.0,-8480000000.0,555000000.0,48351000000.0,-195000000.0,-34774000000.0,64225000000.0,10157000000.0,-124000000.0,-12769000000.0,-2723000000.0,-2093000000.0,-105000000.0,10640000000.0,-12451000000.0
2018-08-14,52.540000915527344,52.63999938964844,52.06499862670898,52.4375,50.80217742919922,82992000,AAPL,1.067175141013852,0.9157466356638182,0.8371287944286181,1.0304608447362038,0.0367142962776481,-0.0353401569758101,-0.1792345179278551,241272000000.0,134047000000.0,38099000000.0,375319000000.0,35867000000.0,13936000000.0,98330000000.0,43251000000.0,-150000000.0,18177000000.0,20289000000.0,100814000000.0,6496000000.0,-150000000.0,33783000000.0,128645000000.0,194714000000.0,134047000000.0,53892000000.0,35673000000.0,97207000000.0,4855000000.0,44242000000.0,-33542000000.0,8373000000.0,-46446000000.0,29014000000.0,-17974000000.0,-8480000000.0,555000000.0,48351000000.0,-195000000.0,-34774000000.0,64225000000.0,10157000000.0,-124000000.0,-12769000000.0,-2723000000.0,-2093000000.0,-105000000.0,10640000000.0,-12451000000.0
2018-08-15,52.30500030517578,52.685001373291016,52.08250045776367,52.560001373291016,50.92085647583008,115230400,AAPL,1.0363394744781045,0.9237313104890348,0.8356570357169372,1.0307359015638238,0.0056035729142807,-0.0371690510535647,-0.1852895755421489,241272000000.0,134047000000.0,38099000000.0,375319000000.0,35867000000.0,13936000000.0,98330000000.0,43251000000.0,-150000000.0,18177000000.0,20289000000.0,100814000000.0,6496000000.0,-150000000.0,33783000000.0,128645000000.0,194714000000.0,134047000000.0,53892000000.0,35673000000.0,97207000000.0,4855000000.0,44242000000.0,-33542000000.0,8373000000.0,-46446000000.0,29014000000.0,-17974000000.0,-8480000000.0,555000000.0,48351000000.0,-195000000.0,-34774000000.0,64225000000.0,10157000000.0,-124000000.0,-12769000000.0,-2723000000.0,-2093000000.0,-105000000.0,10640000000.0,-12451000000.0
2018-08-16,52.9375,53.45249938964844,52.86750030517578,53.33000183105469,51.66684341430664,114001600,AAPL,1.023063974543111,0.8743131445724218,0.8261425428374887,1.0271667832483622,-0.0041028087052512,-0.059858419477402,-0.1888139134113065,241272000000.0,134047000000.0,38099000000.0,375319000000.0,35867000000.0,13936000000.0,98330000000.0,43251000000.0,-150000000.0,18177000000.0,20289000000.0,100814000000.0,6496000000.0,-150000000.0,33783000000.0,128645000000.0,194714000000.0,134047000000.0,53892000000.0,35673000000.0,97207000000.0,4855000000.0,44242000000.0,-33542000000.0,8373000000.0,-46446000000.0,29014000000.0,-17974000000.0,-8480000000.0,555000000.0,48351000000.0,-195000000.0,-34774000000.0,64225000000.0,10157000000.0,-124000000.0,-12769000000.0,-2723000000.0,-2093000000.0,-105000000.0,10640000000.0,-12451000000.0
2018-08-17,53.36000061035156,54.48749923706055,53.290000915527344,54.39500045776367,52.69862747192383,141708000,AAPL,1.00363078878195,0.8162401610640431,0.802000907878163,1.0197024215319763,-0.0160716327500265,-0.0983739110908028,-0.2047612403358857,241272000000.0,134047000000.0,38099000000.0,375319000000.0,35867000000.0,13936000000.0,98330000000.0,43251000000.0,-150000000.0,18177000000.0,20289000000.0,100814000000.0,6496000000.0,-150000000.0,33783000000.0,128645000000.0,194714000000.0,134047000000.0,53892000000.0,35673000000.0,97207000000.0,4855000000.0,44242000000.0,-33542000000.0,8373000000.0,-46446000000.0,29014000000.0,-17974000000.0,-8480000000.0,555000000.0,48351000000.0,-195000000.0,-34774000000.0,64225000000.0,10157000000.0,-124000000.0,-12769000000.0,-2723000000.0,-2093000000.0,-105000000.0,10640000000.0,-12451000000.0
2018-08-20,54.525001525878906,54.79499816894531,53.77750015258789,53.8650016784668,52.185157775878906,121150800,AAPL,1.021210412904186,0.8233399556404352,0.8184048773006718,1.0223927591148063,-0.0011823462106204,-0.0964892153080113,-0.1914600058991986,241272000000.0,134047000000.0,38099000000.0,375319000000.0,35867000000.0,13936000000.0,98330000000.0,43251000000.0,-150000000.0,18177000000.0,20289000000.0,100814000000.0,6496000000.0,-150000000.0,33783000000.0,128645000000.0,194714000000.0,134047000000.0,53892000000.0,35673000000.0,97207000000.0,4855000000.0,44242000000.0,-33542000000.0,8373000000.0,-46446000000.0,29014000000.0,-17974000000.0,-8480000000.0,555000000.0,48351000000.0,-195000000.0,-34774000000.0,64225000000.0,10157000000.0,-124000000.0,-12769000000.0,-2723000000.0,-2093000000.0,-105000000.0,10640000000.0,-12451000000.0
2018-08-21,54.20000076293945,54.29750061035156,53.50749969482422,53.7599983215332,52.08343124389648,104639200,AAPL,1.0121839614705803,0.8039954124109682,0.8241276011273124,1.0153576837490752,-0.0031737222784948,-0.10995685574004,-0.1731676623819789,241272000000.0,134047000000.0,38099000000.0,375319000000.0,35867000000.0,13936000000.0,98330000000.0,43251000000.0,-150000000.0,18177000000.0,20289000000.0,100814000000.0,6496000000.0,-150000000.0,33783000000.0,128645000000.0,194714000000.0,134047000000.0,53892000000.0,35673000000.0,97207000000.0,4855000000.0,44242000000.0,-33542000000.0,8373000000.0,-46446000000.0,29014000000.0,-17974000000.0,-8480000000.0,555000000.0,48351000000.0,-195000000.0,-34774000000.0,64225000000.0,10157000000.0,-124000000.0,-12769000000.0,-2723000000.0,-2093000000.0,-105000000.0,10640000000.0,-12451000000.0
2018-08-22,53.525001525878906,54.09000015258789,53.459999084472656,53.76250076293945,52.08585739135742,76072400,AAPL,1.0266913822657764,0.8148303115681528,0.8225894326166078,1.0093416701778264,0.0173497120879499,-0.1134289242600504,-0.1726334088117856,241272000000.0,134047000000.0,38099000000.0,375319000000.0,35867000000.0,13936000000.0,98330000000.0,43251000000.0,-150000000.0,18177000000.0,20289000000.0,100814000000.0,6496000000.0,-150000000.0,33783000000.0,128645000000.0,194714000000.0,134047000000.0,53892000000.0,35673000000.0,97207000000.0,4855000000.0,44242000000.0,-33542000000.0,8373000000.0,-46446000000.0,29014000000.0,-17974000000.0,-8480000000.0,555000000.0,48351000000.0,-195000000.0,-34774000000.0,64225000000.0,10157000000.0,-124000000.0,-12769000000.0,-2723000000.0,-2093000000.0,-105000000.0,10640000000.0,-12451000000.0
2018-08-23,53.66249847412109,54.26250076293945,53.650001525878906,53.872501373291016,52.19242858886719,75532800,AAPL,1.0310918077943962,0.8113971769484017,0.8161864859436518,1.0113582232611953,0.0197335845332009,-0.1157861454295414,-0.1706778050408063,241272000000.0,134047000000.0,38099000000.0,375319000000.0,35867000000.0,13936000000.0,98330000000.0,43251000000.0,-150000000.0,18177000000.0,20289000000.0,100814000000.0,6496000000.0,-150000000.0,33783000000.0,128645000000.0,194714000000.0,134047000000.0,53892000000.0,35673000000.0,97207000000.0,4855000000.0,44242000000.0,-33542000000.0,8373000000.0,-46446000000.0,29014000000.0,-17974000000.0,-8480000000.0,555000000.0,48351000000.0,-195000000.0,-34774000000.0,64225000000.0,10157000000.0,-124000000.0,-12769000000.0,-2723000000.0,-2093000000.0,-105000000.0,10640000000.0,-12451000000.0
2018-08-24,54.150001525878906,54.22499847412109,53.77750015258789,54.040000915527344,52.35469818115234,73905600,AAPL,1.0197077919948825,0.8399858792361382,0.8042389250732452,0.9990272938710923,0.0206804981237901,-0.1018285703786563,-0.1700978768821843,241272000000.0,134047000000.0,38099000000.0,375319000000.0,35867000000.0,13936000000.0,98330000000.0,43251000000.0,-150000000.0,18177000000.0,20289000000.0,100814000000.0,6496000000.0,-150000000.0,33783000000.0,128645000000.0,194714000000.0,134047000000.0,53892000000.0,35673000000.0,97207000000.0,4855000000.0,44242000000.0,-33542000000.0,8373000000.0,-46446000000.0,29014000000.0,-17974000000.0,-8480000000.0,555000000.0,48351000000.0,-195000000.0,-34774000000.0,64225000000.0,10157000000.0,-124000000.0,-12769000000.0,-2723000000.0,-2093000000.0,-105000000.0,10640000000.0,-12451000000.0
2018-08-27,54.28749847412109,54.685001373291016,54.08250045776367,54.48500061035156,52.78582763671875,82100400,AAPL,1.0321646530063835,0.8267251252539478,0.7995661495785941,0.9932191999359588,0.0389454530704247,-0.1083104160189007,-0.1673350407309369,241272000000.0,134047000000.0,38099000000.0,375319000000.0,35867000000.0,13936000000.0,98330000000.0,43251000000.0,-150000000.0,18177000000.0,20289000000.0,100814000000.0,6496000000.0,-150000000.0,33783000000.0,128645000000.0,194714000000.0,134047000000.0,53892000000.0,35673000000.0,97207000000.0,4855000000.0,44242000000.0,-33542000000.0,8373000000.0,-46446000000.0,29014000000.0,-17974000000.0,-8480000000.0,555000000.0,48351000000.0,-195000000.0,-34774000000.0,64225000000.0,10157000000.0,-124000000.0,-12769000000.0,-2723000000.0,-2093000000.0,-105000000.0,10640000000.0,-12451000000.0
2018-08-28,54.75249862670898,55.1349983215332,54.72999954223633,54.92499923706055,53.21210861206055,91107200,AAPL,1.0274919018856588,0.8156716837876773,0.8206377625726429,0.9940396115641872,0.0334522903214714,-0.1245715144566445,-0.1593856067972411,241272000000.0,134047000000.0,38099000000.0,375319000000.0,35867000000.0,13936000000.0,98330000000.0,43251000000.0,-150000000.0,18177000000.0,20289000000.0,100814000000.0,6496000000.0,-150000000.0,33783000000.0,128645000000.0,194714000000.0,134047000000.0,53892000000.0,35673000000.0,97207000000.0,4855000000.0,44242000000.0,-33542000000.0,8373000000.0,-46446000000.0,29014000000.0,-17974000000.0,-8480000000.0,555000000.0,48351000000.0,-195000000.0,-34774000000.0,64225000000.0,10157000000.0,-124000000.0,-12769000000.0,-2723000000.0,-2093000000.0,-105000000.0,10640000000.0,-12451000000.0
2018-08-29,55.03749847412109,55.872501373291016,54.852500915527344,55.744998931884766,54.00653076171875,109019200,AAPL,1.0191942949201158,0.8317556052316626,0.817650984411924,0.9863033577406792,0.0328909371794367,-0.1150509421726325,-0.161025453310408,241272000000.0,134047000000.0,38099000000.0,375319000000.0,35867000000.0,13936000000.0,98330000000.0,43251000000.0,-150000000.0,18177000000.0,20289000000.0,100814000000.0,6496000000.0,-150000000.0,33783000000.0,128645000000.0,194714000000.0,134047000000.0,53892000000.0,35673000000.0,97207000000.0,4855000000.0,44242000000.0,-33542000000.0,8373000000.0,-46446000000.0,29014000000.0,-17974000000.0,-8480000000.0,555000000.0,48351000000.0,-195000000.0,-34774000000.0,64225000000.0,10157000000.0,-124000000.0,-12769000000.0,-2723000000.0,-2093000000.0,-105000000.0,10640000000.0,-12451000000.0
2018-08-30,55.8125,57.06499862670898,55.59999847412109,56.25749969482422,54.5030403137207,195175200,AAPL,1.0188864574952694,0.7879239720751742,0.8137851269400941,0.9878902855184554,0.030996171976814,-0.1323298230984404,-0.1754491799714017,241272000000.0,134047000000.0,38099000000.0,375319000000.0,35867000000.0,13936000000.0,98330000000.0,43251000000.0,-150000000.0,18177000000.0,20289000000.0,100814000000.0,6496000000.0,-150000000.0,33783000000.0,128645000000.0,194714000000.0,134047000000.0,53892000000.0,35673000000.0,97207000000.0,4855000000.0,44242000000.0,-33542000000.0,8373000000.0,-46446000000.0,29014000000.0,-17974000000.0,-8480000000.0,555000000.0,48351000000.0,-195000000.0,-34774000000.0,64225000000.0,10157000000.0,-124000000.0,-12769000000.0,-2723000000.0,-2093000000.0,-105000000.0,10640000000.0,-12451000000.0
