Date,Open,High,Low,Close,Adj Close,Volume,ticker,PriceReturn_22days,PriceReturn_66days,PriceReturn_132days,PriceReturn_22days_mean,AdjRet22Day,AdjRet66Day,AdjRet132Day,Intangible Assets,Capital Surplus,Total Liab,Total Stockholder Equity,Minority Interest,Other Current Liab,Total Assets,Common Stock,Retained Earnings,Other Liab,Good Will,Treasury Stock,Other Assets,Cash,Total Current Liabilities,Short Long Term Debt,Other Stockholder Equity,Property Plant Equipment,Total Current Assets,Net Tangible Assets,Net Receivables,Long Term Debt,Accounts Payable,Change To Liabilities,Total Cashflows From Investing Activities,Net Borrowings,Total Cash From Financing Activities,Change To Operating Activities,Net Income,Change In Cash,Effect Of Exchange Rate,Total Cash From Operating Activities,Depreciation,Change To Account Receivables,Other Cashflows From Financing Activities,Change To Netincome,Capital Expenditures,Issuance Of Stock
2020-10-30,10.40999984741211,10.529999732971191,10.020000457763672,10.359999656677246,10.359999656677246,981700,GOCO,1.0376448220315713,1.38803094507563,1.119691193618262,1.1783167979264215,-0.1406719758948504,0.0671630046461655,-0.2789606573256296,712240000.0,392490000.0,675089000.0,337679000.0,925490000.0,59171000.0,1938258000.0,32000.0,-54758000.0,132946000.0,386553000.0,-85000.0,406831000.0,294598000.0,145326000.0,4170000.0,-85000.0,15463000.0,417171000.0,-761114000.0,103043000.0,396817000.0,9181000.0,53424000.0,-4259000.0,-1116000.0,147678000.0,-52861000.0,-56420000.0,176257000.0,-166000.0,33004000.0,24777000.0,2046000.0,-703613000.0,61351000.0,-4259000.0,852407000.0
2020-11-02,10.550000190734863,10.68000030517578,10.130000114440918,10.470000267028809,10.470000267028809,575100,GOCO,1.0659025370377675,1.3371537385808434,1.1041069842204705,1.166155805005939,-0.1002532679681715,0.0227146484923645,-0.2856855065285246,712240000.0,392490000.0,675089000.0,337679000.0,925490000.0,59171000.0,1938258000.0,32000.0,-54758000.0,132946000.0,386553000.0,-85000.0,406831000.0,294598000.0,145326000.0,4170000.0,-85000.0,15463000.0,417171000.0,-761114000.0,103043000.0,396817000.0,9181000.0,53424000.0,-4259000.0,-1116000.0,147678000.0,-52861000.0,-56420000.0,176257000.0,-166000.0,33004000.0,24777000.0,2046000.0,-703613000.0,61351000.0,-4259000.0,852407000.0
2020-11-03,10.520000457763672,11.510000228881836,10.520000457763672,11.5,11.5,877000,GOCO,1.032173903092094,1.3043478260869563,0.9947825722072436,1.1598423641651217,-0.1276684610730276,0.0190338765075421,-0.3901392632732232,712240000.0,392490000.0,675089000.0,337679000.0,925490000.0,59171000.0,1938258000.0,32000.0,-54758000.0,132946000.0,386553000.0,-85000.0,406831000.0,294598000.0,145326000.0,4170000.0,-85000.0,15463000.0,417171000.0,-761114000.0,103043000.0,396817000.0,9181000.0,53424000.0,-4259000.0,-1116000.0,147678000.0,-52861000.0,-56420000.0,176257000.0,-166000.0,33004000.0,24777000.0,2046000.0,-703613000.0,61351000.0,-4259000.0,852407000.0
2020-11-04,11.640000343322754,12.0600004196167,11.510000228881836,11.59000015258789,11.59000015258789,831300,GOCO,1.0388265576652869,1.277825731202413,0.967213105311645,1.152631411002053,-0.1138048533367661,-0.004754128294786,-0.4199944541042467,712240000.0,392490000.0,675089000.0,337679000.0,925490000.0,59171000.0,1938258000.0,32000.0,-54758000.0,132946000.0,386553000.0,-85000.0,406831000.0,294598000.0,145326000.0,4170000.0,-85000.0,15463000.0,417171000.0,-761114000.0,103043000.0,396817000.0,9181000.0,53424000.0,-4259000.0,-1116000.0,147678000.0,-52861000.0,-56420000.0,176257000.0,-166000.0,33004000.0,24777000.0,2046000.0,-703613000.0,61351000.0,-4259000.0,852407000.0
2020-11-05,11.649999618530272,11.84000015258789,11.380000114440918,11.68000030517578,11.68000030517578,404600,GOCO,1.070205451489659,1.2619862488005589,1.0017122862642815,1.1314046287997348,-0.0611991773100757,0.0088019379400914,-0.3405057772065643,712240000.0,392490000.0,675089000.0,337679000.0,925490000.0,59171000.0,1938258000.0,32000.0,-54758000.0,132946000.0,386553000.0,-85000.0,406831000.0,294598000.0,145326000.0,4170000.0,-85000.0,15463000.0,417171000.0,-761114000.0,103043000.0,396817000.0,9181000.0,53424000.0,-4259000.0,-1116000.0,147678000.0,-52861000.0,-56420000.0,176257000.0,-166000.0,33004000.0,24777000.0,2046000.0,-703613000.0,61351000.0,-4259000.0,852407000.0
2020-11-06,11.68000030517578,12.4399995803833,11.595000267028809,12.149999618530272,12.149999618530272,582300,GOCO,1.0082304843299923,1.1851851909993865,0.9711934618284584,1.13153473850806,-0.1233042541780675,-0.0808734276957563,-0.3659246327055038,712240000.0,392490000.0,675089000.0,337679000.0,925490000.0,59171000.0,1938258000.0,32000.0,-54758000.0,132946000.0,386553000.0,-85000.0,406831000.0,294598000.0,145326000.0,4170000.0,-85000.0,15463000.0,417171000.0,-761114000.0,103043000.0,396817000.0,9181000.0,53424000.0,-4259000.0,-1116000.0,147678000.0,-52861000.0,-56420000.0,176257000.0,-166000.0,33004000.0,24777000.0,2046000.0,-703613000.0,61351000.0,-4259000.0,852407000.0
2020-11-09,12.59000015258789,13.119999885559082,12.239999771118164,12.850000381469728,12.850000381469728,1076700,GOCO,1.0677042692398406,1.127626407857029,0.9136186321089738,1.0952501884521426,-0.0275459192123019,-0.0914030853564225,-0.3787787451568979,712240000.0,392490000.0,675089000.0,337679000.0,925490000.0,59171000.0,1938258000.0,32000.0,-54758000.0,132946000.0,386553000.0,-85000.0,406831000.0,294598000.0,145326000.0,4170000.0,-85000.0,15463000.0,417171000.0,-761114000.0,103043000.0,396817000.0,9181000.0,53424000.0,-4259000.0,-1116000.0,147678000.0,-52861000.0,-56420000.0,176257000.0,-166000.0,33004000.0,24777000.0,2046000.0,-703613000.0,61351000.0,-4259000.0,852407000.0
2020-11-10,12.8100004196167,13.06999969482422,12.317999839782717,13.050000190734863,13.050000190734863,681200,GOCO,1.018390786790069,1.101915701476412,0.8904214341551473,1.0839984978705262,-0.0656077110804571,-0.1081122019683658,-0.3969920704078258,712240000.0,392490000.0,675089000.0,337679000.0,925490000.0,59171000.0,1938258000.0,32000.0,-54758000.0,132946000.0,386553000.0,-85000.0,406831000.0,294598000.0,145326000.0,4170000.0,-85000.0,15463000.0,417171000.0,-761114000.0,103043000.0,396817000.0,9181000.0,53424000.0,-4259000.0,-1116000.0,147678000.0,-52861000.0,-56420000.0,176257000.0,-166000.0,33004000.0,24777000.0,2046000.0,-703613000.0,61351000.0,-4259000.0,852407000.0
2020-11-11,13.100000381469728,13.670000076293944,13.050000190734863,13.329999923706056,13.329999923706056,1469500,GOCO,1.057014271060141,1.0675168509888522,0.8717179258864126,1.0757014096148303,-0.0186871385546896,-0.1288800809437102,-0.4241739061809167,712240000.0,392490000.0,675089000.0,337679000.0,925490000.0,59171000.0,1938258000.0,32000.0,-54758000.0,132946000.0,386553000.0,-85000.0,406831000.0,294598000.0,145326000.0,4170000.0,-85000.0,15463000.0,417171000.0,-761114000.0,103043000.0,396817000.0,9181000.0,53424000.0,-4259000.0,-1116000.0,147678000.0,-52861000.0,-56420000.0,176257000.0,-166000.0,33004000.0,24777000.0,2046000.0,-703613000.0,61351000.0,-4259000.0,852407000.0
2020-11-12,11.850000381469728,12.032999992370604,10.779999732971191,11.109999656677246,11.109999656677246,4545800,GOCO,1.2412241573351506,1.3312331610167112,1.0072007134273828,1.1099785439559162,0.1312456133792343,0.1007280172883147,-0.3044508299158859,712240000.0,392490000.0,675089000.0,337679000.0,925490000.0,59171000.0,1938258000.0,32000.0,-54758000.0,132946000.0,386553000.0,-85000.0,406831000.0,294598000.0,145326000.0,4170000.0,-85000.0,15463000.0,417171000.0,-761114000.0,103043000.0,396817000.0,9181000.0,53424000.0,-4259000.0,-1116000.0,147678000.0,-52861000.0,-56420000.0,176257000.0,-166000.0,33004000.0,24777000.0,2046000.0,-703613000.0,61351000.0,-4259000.0,852407000.0
2020-11-13,11.18000030517578,11.579999923706056,10.850000381469728,11.479999542236328,11.479999542236328,2138600,GOCO,1.1872822872766218,1.265679469717184,1.018292686979155,1.0836109391783006,0.1036713480983211,0.0676427996349779,-0.2767108011218737,712240000.0,392490000.0,675089000.0,337679000.0,925490000.0,59171000.0,1938258000.0,32000.0,-54758000.0,132946000.0,386553000.0,-85000.0,406831000.0,294598000.0,145326000.0,4170000.0,-85000.0,15463000.0,417171000.0,-761114000.0,103043000.0,396817000.0,9181000.0,53424000.0,-4259000.0,-1116000.0,147678000.0,-52861000.0,-56420000.0,176257000.0,-166000.0,33004000.0,24777000.0,2046000.0,-703613000.0,61351000.0,-4259000.0,852407000.0
2020-11-16,11.949999809265137,11.949999809265137,10.899999618530272,11.079999923706056,11.079999923706056,1142500,GOCO,1.28519854414901,1.294223849397954,1.0406137014768695,1.0745618956570646,0.2106366484919453,0.1194938414109192,-0.2362416947227956,712240000.0,392490000.0,675089000.0,337679000.0,925490000.0,59171000.0,1938258000.0,32000.0,-54758000.0,132946000.0,386553000.0,-85000.0,406831000.0,294598000.0,145326000.0,4170000.0,-85000.0,15463000.0,417171000.0,-761114000.0,103043000.0,396817000.0,9181000.0,53424000.0,-4259000.0,-1116000.0,147678000.0,-52861000.0,-56420000.0,176257000.0,-166000.0,33004000.0,24777000.0,2046000.0,-703613000.0,61351000.0,-4259000.0,852407000.0
2020-11-17,11.09000015258789,11.520000457763672,10.789999961853027,11.350000381469728,11.350000381469728,936900,GOCO,1.2792951515199382,1.2731276937097322,1.0017620707856545,1.0716898328073,0.2076053187126381,0.0779870628715688,-0.2726539642691483,712240000.0,392490000.0,675089000.0,337679000.0,925490000.0,59171000.0,1938258000.0,32000.0,-54758000.0,132946000.0,386553000.0,-85000.0,406831000.0,294598000.0,145326000.0,4170000.0,-85000.0,15463000.0,417171000.0,-761114000.0,103043000.0,396817000.0,9181000.0,53424000.0,-4259000.0,-1116000.0,147678000.0,-52861000.0,-56420000.0,176257000.0,-166000.0,33004000.0,24777000.0,2046000.0,-703613000.0,61351000.0,-4259000.0,852407000.0
2020-11-18,11.609999656677246,11.800000190734863,11.06999969482422,11.779999732971191,11.779999732971191,880100,GOCO,1.1952462005832958,1.2037351975049029,0.940577264419973,1.0797196178315844,0.1155265827517113,0.0300548234495572,-0.3565158988170145,712240000.0,392490000.0,675089000.0,337679000.0,925490000.0,59171000.0,1938258000.0,32000.0,-54758000.0,132946000.0,386553000.0,-85000.0,406831000.0,294598000.0,145326000.0,4170000.0,-85000.0,15463000.0,417171000.0,-761114000.0,103043000.0,396817000.0,9181000.0,53424000.0,-4259000.0,-1116000.0,147678000.0,-52861000.0,-56420000.0,176257000.0,-166000.0,33004000.0,24777000.0,2046000.0,-703613000.0,61351000.0,-4259000.0,852407000.0
2020-11-19,11.640000343322754,12.130000114440918,11.5600004196167,12.020000457763672,12.020000457763672,465100,GOCO,1.115640543819667,1.1289516787047549,0.9376039957206842,1.0747387601086344,0.0409017837110325,-0.0301823980532378,-0.3507148758168271,712240000.0,392490000.0,675089000.0,337679000.0,925490000.0,59171000.0,1938258000.0,32000.0,-54758000.0,132946000.0,386553000.0,-85000.0,406831000.0,294598000.0,145326000.0,4170000.0,-85000.0,15463000.0,417171000.0,-761114000.0,103043000.0,396817000.0,9181000.0,53424000.0,-4259000.0,-1116000.0,147678000.0,-52861000.0,-56420000.0,176257000.0,-166000.0,33004000.0,24777000.0,2046000.0,-703613000.0,61351000.0,-4259000.0,852407000.0
2020-11-20,12.020000457763672,12.15999984741211,11.579999923706056,11.630000114440918,11.630000114440918,464900,GOCO,1.1969045519620884,1.2132415750501089,0.9681857367224224,1.0823666585670508,0.1145378933950376,0.0204507585713344,-0.3155551712148213,712240000.0,392490000.0,675089000.0,337679000.0,925490000.0,59171000.0,1938258000.0,32000.0,-54758000.0,132946000.0,386553000.0,-85000.0,406831000.0,294598000.0,145326000.0,4170000.0,-85000.0,15463000.0,417171000.0,-761114000.0,103043000.0,396817000.0,9181000.0,53424000.0,-4259000.0,-1116000.0,147678000.0,-52861000.0,-56420000.0,176257000.0,-166000.0,33004000.0,24777000.0,2046000.0,-703613000.0,61351000.0,-4259000.0,852407000.0
2020-11-23,11.649999618530272,11.699999809265137,11.010000228881836,11.020000457763672,11.020000457763672,1292000,GOCO,1.2794918144977183,1.2323048420691167,0.9981850765033696,1.0655008807234645,0.213990933774254,0.070499794964967,-0.2677311362187701,712240000.0,392490000.0,675089000.0,337679000.0,925490000.0,59171000.0,1938258000.0,32000.0,-54758000.0,132946000.0,386553000.0,-85000.0,406831000.0,294598000.0,145326000.0,4170000.0,-85000.0,15463000.0,417171000.0,-761114000.0,103043000.0,396817000.0,9181000.0,53424000.0,-4259000.0,-1116000.0,147678000.0,-52861000.0,-56420000.0,176257000.0,-166000.0,33004000.0,24777000.0,2046000.0,-703613000.0,61351000.0,-4259000.0,852407000.0
2020-11-24,11.199999809265137,11.369999885559082,10.90999984741211,10.949999809265137,10.949999809265137,1282600,GOCO,1.2210045770271436,1.216438349483235,1.013698682631727,1.0462667827802716,0.1747377942468719,0.0855173864554701,-0.2348186953678155,712240000.0,392490000.0,675089000.0,337679000.0,925490000.0,59171000.0,1938258000.0,32000.0,-54758000.0,132946000.0,386553000.0,-85000.0,406831000.0,294598000.0,145326000.0,4170000.0,-85000.0,15463000.0,417171000.0,-761114000.0,103043000.0,396817000.0,9181000.0,53424000.0,-4259000.0,-1116000.0,147678000.0,-52861000.0,-56420000.0,176257000.0,-166000.0,33004000.0,24777000.0,2046000.0,-703613000.0,61351000.0,-4259000.0,852407000.0
2020-11-25,11.0,11.164999961853027,10.949999809265137,11.029999732971191,11.029999732971191,558400,GOCO,1.2067090427781304,1.0961015816209057,1.0353581462161736,1.0403610731589388,0.1663479696191916,-0.0159433830845876,-0.2242841629474514,712240000.0,392490000.0,675089000.0,337679000.0,925490000.0,59171000.0,1938258000.0,32000.0,-54758000.0,132946000.0,386553000.0,-85000.0,406831000.0,294598000.0,145326000.0,4170000.0,-85000.0,15463000.0,417171000.0,-761114000.0,103043000.0,396817000.0,9181000.0,53424000.0,-4259000.0,-1116000.0,147678000.0,-52861000.0,-56420000.0,176257000.0,-166000.0,33004000.0,24777000.0,2046000.0,-703613000.0,61351000.0,-4259000.0,852407000.0
2020-11-27,11.25,11.289999961853027,11.050000190734863,11.130000114440918,11.130000114440918,383000,GOCO,1.209344105997172,1.1033243132709565,1.0287510953759136,1.0432249427155542,0.1661191632816177,-0.0275674261689529,-0.2185721947905119,712240000.0,392490000.0,675089000.0,337679000.0,925490000.0,59171000.0,1938258000.0,32000.0,-54758000.0,132946000.0,386553000.0,-85000.0,406831000.0,294598000.0,145326000.0,4170000.0,-85000.0,15463000.0,417171000.0,-761114000.0,103043000.0,396817000.0,9181000.0,53424000.0,-4259000.0,-1116000.0,147678000.0,-52861000.0,-56420000.0,176257000.0,-166000.0,33004000.0,24777000.0,2046000.0,-703613000.0,61351000.0,-4259000.0,852407000.0
2020-11-30,11.130000114440918,11.190999984741213,10.510000228881836,10.539999961853027,10.539999961853027,1696800,GOCO,1.2960151704792375,1.1252371631500604,1.0796964094523782,1.057318771652863,0.2386963988263746,-0.0273289992460943,-0.1782403435642543,712240000.0,392490000.0,675089000.0,337679000.0,925490000.0,59171000.0,1938258000.0,32000.0,-54758000.0,132946000.0,386553000.0,-85000.0,406831000.0,294598000.0,145326000.0,4170000.0,-85000.0,15463000.0,417171000.0,-761114000.0,103043000.0,396817000.0,9181000.0,53424000.0,-4259000.0,-1116000.0,147678000.0,-52861000.0,-56420000.0,176257000.0,-166000.0,33004000.0,24777000.0,2046000.0,-703613000.0,61351000.0,-4259000.0,852407000.0
2020-12-01,10.649999618530272,10.729999542236328,10.050000190734863,10.050000190734863,10.050000190734863,1894500,GOCO,1.4616914727948038,1.0398009563123227,1.1353233463548622,1.0299227666019029,0.431768706192901,-0.1142635301976311,-0.1192984421292477,712240000.0,392490000.0,675089000.0,337679000.0,925490000.0,59171000.0,1938258000.0,32000.0,-54758000.0,132946000.0,386553000.0,-85000.0,406831000.0,294598000.0,145326000.0,4170000.0,-85000.0,15463000.0,417171000.0,-761114000.0,103043000.0,396817000.0,9181000.0,53424000.0,-4259000.0,-1116000.0,147678000.0,-52861000.0,-56420000.0,176257000.0,-166000.0,33004000.0,24777000.0,2046000.0,-703613000.0,61351000.0,-4259000.0,852407000.0
2020-12-02,10.109999656677246,10.770000457763672,10.010000228881836,10.75,10.75,1990900,GOCO,1.352558135986328,0.938604665357013,1.0623255884924598,1.0415781929012056,0.3109799430851223,-0.2248778100227459,-0.1822390485566891,712240000.0,392490000.0,675089000.0,337679000.0,925490000.0,59171000.0,1938258000.0,32000.0,-54758000.0,132946000.0,386553000.0,-85000.0,406831000.0,294598000.0,145326000.0,4170000.0,-85000.0,15463000.0,417171000.0,-761114000.0,103043000.0,396817000.0,9181000.0,53424000.0,-4259000.0,-1116000.0,147678000.0,-52861000.0,-56420000.0,176257000.0,-166000.0,33004000.0,24777000.0,2046000.0,-703613000.0,61351000.0,-4259000.0,852407000.0
2020-12-03,10.800000190734863,11.229999542236328,10.619999885559082,11.15999984741211,11.15999984741211,1500900,GOCO,1.2715053561289984,0.9327956980058636,1.0313620417791394,1.0581536374396452,0.2133517186893532,-0.2381503188366334,-0.2010847161698563,712240000.0,392490000.0,675089000.0,337679000.0,925490000.0,59171000.0,1938258000.0,32000.0,-54758000.0,132946000.0,386553000.0,-85000.0,406831000.0,294598000.0,145326000.0,4170000.0,-85000.0,15463000.0,417171000.0,-761114000.0,103043000.0,396817000.0,9181000.0,53424000.0,-4259000.0,-1116000.0,147678000.0,-52861000.0,-56420000.0,176257000.0,-166000.0,33004000.0,24777000.0,2046000.0,-703613000.0,61351000.0,-4259000.0,852407000.0
2020-12-04,11.210000038146973,11.890000343322754,11.210000038146973,11.869999885559082,11.869999885559082,1375100,GOCO,1.2165121920473525,0.8593091750299299,0.946925010908604,1.055411022203609,0.1611011698437434,-0.2996298112497325,-0.2578644894070225,712240000.0,392490000.0,675089000.0,337679000.0,925490000.0,59171000.0,1938258000.0,32000.0,-54758000.0,132946000.0,386553000.0,-85000.0,406831000.0,294598000.0,145326000.0,4170000.0,-85000.0,15463000.0,417171000.0,-761114000.0,103043000.0,396817000.0,9181000.0,53424000.0,-4259000.0,-1116000.0,147678000.0,-52861000.0,-56420000.0,176257000.0,-166000.0,33004000.0,24777000.0,2046000.0,-703613000.0,61351000.0,-4259000.0,852407000.0
2020-12-07,11.789999961853027,12.420000076293944,11.649999618530272,12.039999961853027,12.039999961853027,896400,GOCO,1.328903658695486,0.960132928259374,0.9401993131802308,1.0603009546150792,0.2686027040804069,-0.2141883590420692,-0.2560234506373139,712240000.0,392490000.0,675089000.0,337679000.0,925490000.0,59171000.0,1938258000.0,32000.0,-54758000.0,132946000.0,386553000.0,-85000.0,406831000.0,294598000.0,145326000.0,4170000.0,-85000.0,15463000.0,417171000.0,-761114000.0,103043000.0,396817000.0,9181000.0,53424000.0,-4259000.0,-1116000.0,147678000.0,-52861000.0,-56420000.0,176257000.0,-166000.0,33004000.0,24777000.0,2046000.0,-703613000.0,61351000.0,-4259000.0,852407000.0
2020-12-08,12.06999969482422,12.640000343322754,11.899999618530272,12.5,12.5,872000,GOCO,1.1848000335693358,0.9095999908447264,0.9031999969482422,1.055428864375226,0.1293711691941099,-0.2453334374351993,-0.2688192483587747,712240000.0,392490000.0,675089000.0,337679000.0,925490000.0,59171000.0,1938258000.0,32000.0,-54758000.0,132946000.0,386553000.0,-85000.0,406831000.0,294598000.0,145326000.0,4170000.0,-85000.0,15463000.0,417171000.0,-761114000.0,103043000.0,396817000.0,9181000.0,53424000.0,-4259000.0,-1116000.0,147678000.0,-52861000.0,-56420000.0,176257000.0,-166000.0,33004000.0,24777000.0,2046000.0,-703613000.0,61351000.0,-4259000.0,852407000.0
2020-12-09,12.6899995803833,12.949999809265137,11.8100004196167,12.25,12.25,1680800,GOCO,1.2089796260911592,0.9510203770228792,0.92571429817044,1.0711936781318203,0.1377859479593388,-0.2162775361016017,-0.2743766675085337,712240000.0,392490000.0,675089000.0,337679000.0,925490000.0,59171000.0,1938258000.0,32000.0,-54758000.0,132946000.0,386553000.0,-85000.0,406831000.0,294598000.0,145326000.0,4170000.0,-85000.0,15463000.0,417171000.0,-761114000.0,103043000.0,396817000.0,9181000.0,53424000.0,-4259000.0,-1116000.0,147678000.0,-52861000.0,-56420000.0,176257000.0,-166000.0,33004000.0,24777000.0,2046000.0,-703613000.0,61351000.0,-4259000.0,852407000.0
2020-12-10,11.979999542236328,13.80500030517578,11.84000015258789,13.720000267028809,13.720000267028809,1261600,GOCO,1.1093294439362893,0.8819242088899824,0.8367346442277022,1.062316503263218,0.0470129406730712,-0.2610178772473861,-0.3623881829279367,712240000.0,392490000.0,675089000.0,337679000.0,925490000.0,59171000.0,1938258000.0,32000.0,-54758000.0,132946000.0,386553000.0,-85000.0,406831000.0,294598000.0,145326000.0,4170000.0,-85000.0,15463000.0,417171000.0,-761114000.0,103043000.0,396817000.0,9181000.0,53424000.0,-4259000.0,-1116000.0,147678000.0,-52861000.0,-56420000.0,176257000.0,-166000.0,33004000.0,24777000.0,2046000.0,-703613000.0,61351000.0,-4259000.0,852407000.0
2020-12-11,13.68000030517578,13.9399995803833,13.020000457763672,13.289999961853027,13.289999961853027,1028600,GOCO,1.1151241337368571,0.9029345398377892,0.8735891414598967,1.073775639924845,0.0413484938120121,-0.2472900586080507,-0.331510937941628,712240000.0,392490000.0,675089000.0,337679000.0,925490000.0,59171000.0,1938258000.0,32000.0,-54758000.0,132946000.0,386553000.0,-85000.0,406831000.0,294598000.0,145326000.0,4170000.0,-85000.0,15463000.0,417171000.0,-761114000.0,103043000.0,396817000.0,9181000.0,53424000.0,-4259000.0,-1116000.0,147678000.0,-52861000.0,-56420000.0,176257000.0,-166000.0,33004000.0,24777000.0,2046000.0,-703613000.0,61351000.0,-4259000.0,852407000.0
2020-12-14,13.899999618530272,15.15999984741211,13.880000114440918,14.09000015258789,14.09000015258789,2361600,GOCO,1.064584800394411,0.8246983505833996,0.8325052814198796,1.0697624410001334,-0.0051776406057224,-0.3312918708467869,-0.3889527405087211,712240000.0,392490000.0,675089000.0,337679000.0,925490000.0,59171000.0,1938258000.0,32000.0,-54758000.0,132946000.0,386553000.0,-85000.0,406831000.0,294598000.0,145326000.0,4170000.0,-85000.0,15463000.0,417171000.0,-761114000.0,103043000.0,396817000.0,9181000.0,53424000.0,-4259000.0,-1116000.0,147678000.0,-52861000.0,-56420000.0,176257000.0,-166000.0,33004000.0,24777000.0,2046000.0,-703613000.0,61351000.0,-4259000.0,852407000.0
2020-12-15,14.579999923706056,14.84000015258789,13.760000228881836,13.789999961853027,13.789999961853027,984400,GOCO,1.078317616148922,0.8230602184820148,0.8484408877179542,1.0593177594136232,0.0189998567352989,-0.2880309304850108,-0.3626285059142536,712240000.0,392490000.0,675089000.0,337679000.0,925490000.0,59171000.0,1938258000.0,32000.0,-54758000.0,132946000.0,386553000.0,-85000.0,406831000.0,294598000.0,145326000.0,4170000.0,-85000.0,15463000.0,417171000.0,-761114000.0,103043000.0,396817000.0,9181000.0,53424000.0,-4259000.0,-1116000.0,147678000.0,-52861000.0,-56420000.0,176257000.0,-166000.0,33004000.0,24777000.0,2046000.0,-703613000.0,61351000.0,-4259000.0,852407000.0
2020-12-16,14.050000190734863,14.279999732971191,13.390000343322754,13.630000114440918,13.630000114440918,829200,GOCO,1.0931767786812998,0.7835656797875131,0.873074065929191,1.0685424132795076,0.0246343654017922,-0.3169021381960774,-0.3346089318325121,712240000.0,392490000.0,675089000.0,337679000.0,925490000.0,59171000.0,1938258000.0,32000.0,-54758000.0,132946000.0,386553000.0,-85000.0,406831000.0,294598000.0,145326000.0,4170000.0,-85000.0,15463000.0,417171000.0,-761114000.0,103043000.0,396817000.0,9181000.0,53424000.0,-4259000.0,-1116000.0,147678000.0,-52861000.0,-56420000.0,176257000.0,-166000.0,33004000.0,24777000.0,2046000.0,-703613000.0,61351000.0,-4259000.0,852407000.0
2020-12-17,13.890000343322754,14.380000114440918,13.68000030517578,14.239999771118164,14.239999771118164,722100,GOCO,1.0646067479691894,0.7830056037743,0.8202247537156129,1.0520021356846316,0.0126046122845577,-0.3254414946354157,-0.3731408574789423,712240000.0,392490000.0,675089000.0,337679000.0,925490000.0,59171000.0,1938258000.0,32000.0,-54758000.0,132946000.0,386553000.0,-85000.0,406831000.0,294598000.0,145326000.0,4170000.0,-85000.0,15463000.0,417171000.0,-761114000.0,103043000.0,396817000.0,9181000.0,53424000.0,-4259000.0,-1116000.0,147678000.0,-52861000.0,-56420000.0,176257000.0,-166000.0,33004000.0,24777000.0,2046000.0,-703613000.0,61351000.0,-4259000.0,852407000.0
2020-12-18,14.25,14.579999923706056,14.059000015258787,14.520000457763672,14.520000457763672,960900,GOCO,1.0344352606223683,0.7741046430276295,0.7720385457807006,1.0541479277304715,-0.0197126671081033,-0.3545604285779693,-0.424493486924409,712240000.0,392490000.0,675089000.0,337679000.0,925490000.0,59171000.0,1938258000.0,32000.0,-54758000.0,132946000.0,386553000.0,-85000.0,406831000.0,294598000.0,145326000.0,4170000.0,-85000.0,15463000.0,417171000.0,-761114000.0,103043000.0,396817000.0,9181000.0,53424000.0,-4259000.0,-1116000.0,147678000.0,-52861000.0,-56420000.0,176257000.0,-166000.0,33004000.0,24777000.0,2046000.0,-703613000.0,61351000.0,-4259000.0,852407000.0
2020-12-21,14.0,14.28499984741211,13.760000228881836,14.079999923706056,14.079999923706056,713000,GOCO,1.041193176622787,0.7968750232830644,0.7798295171685083,1.057296658195766,-0.0161034815729788,-0.3235145725093016,-0.4283039617096695,712240000.0,392490000.0,675089000.0,337679000.0,925490000.0,59171000.0,1938258000.0,32000.0,-54758000.0,132946000.0,386553000.0,-85000.0,406831000.0,294598000.0,145326000.0,4170000.0,-85000.0,15463000.0,417171000.0,-761114000.0,103043000.0,396817000.0,9181000.0,53424000.0,-4259000.0,-1116000.0,147678000.0,-52861000.0,-56420000.0,176257000.0,-166000.0,33004000.0,24777000.0,2046000.0,-703613000.0,61351000.0,-4259000.0,852407000.0
2020-12-22,14.289999961853027,14.359999656677246,13.369999885559082,13.40999984741211,13.40999984741211,924600,GOCO,1.1014168997633522,0.841909029852211,0.7785234675001159,1.051384072668894,0.0500328270944581,-0.2834858572112423,-0.427015299949855,712240000.0,392490000.0,675089000.0,337679000.0,925490000.0,59171000.0,1938258000.0,32000.0,-54758000.0,132946000.0,386553000.0,-85000.0,406831000.0,294598000.0,145326000.0,4170000.0,-85000.0,15463000.0,417171000.0,-761114000.0,103043000.0,396817000.0,9181000.0,53424000.0,-4259000.0,-1116000.0,147678000.0,-52861000.0,-56420000.0,176257000.0,-166000.0,33004000.0,24777000.0,2046000.0,-703613000.0,61351000.0,-4259000.0,852407000.0
2020-12-23,13.65999984741211,14.039999961853027,13.406000137329102,13.920000076293944,13.920000076293944,540800,GOCO,1.050287342344003,0.8397988158269927,0.7313218569957148,1.0287074732832335,0.0215798690607693,-0.27779626280323,-0.455007824533692,712240000.0,392490000.0,675089000.0,337679000.0,925490000.0,59171000.0,1938258000.0,32000.0,-54758000.0,132946000.0,386553000.0,-85000.0,406831000.0,294598000.0,145326000.0,4170000.0,-85000.0,15463000.0,417171000.0,-761114000.0,103043000.0,396817000.0,9181000.0,53424000.0,-4259000.0,-1116000.0,147678000.0,-52861000.0,-56420000.0,176257000.0,-166000.0,33004000.0,24777000.0,2046000.0,-703613000.0,61351000.0,-4259000.0,852407000.0
