Date,Open,High,Low,Close,Adj Close,Volume,ticker,PriceReturn_22days,PriceReturn_66days,PriceReturn_132days,PriceReturn_22days_mean,AdjRet22Day,AdjRet66Day,AdjRet132Day,Intangible Assets,Capital Surplus,Total Liab,Total Stockholder Equity,Deferred Long Term Liab,Other Current Liab,Total Assets,Common Stock,Other Current Assets,Retained Earnings,Other Liab,Good Will,Treasury Stock,Other Assets,Cash,Total Current Liabilities,Deferred Long Term Asset Charges,Other Stockholder Equity,Property Plant Equipment,Total Current Assets,Net Tangible Assets,Short Term Investments,Net Receivables,Accounts Payable,Change To Liabilities,Total Cashflows From Investing Activities,Total Cash From Financing Activities,Change To Operating Activities,Issuance Of Stock,Net Income,Change In Cash,Effect Of Exchange Rate,Total Cash From Operating Activities,Depreciation,Other Cashflows From Investing Activities,Change To Account Receivables,Change To Netincome,Capital Expenditures,Net Borrowings,Repurchase Of Stock,Other Cashflows From Financing Activities,Investments
2019-11-20,76.22000122070312,78.18000030517578,75.80000305175781,77.83999633789062,77.83999633789062,933100,ESTC,0.8308067987082564,0.9240750730888974,1.140030858667616,1.0367429245182895,-0.2059361258100331,-0.036012098304498,0.1557008806549095,6723000.0,581135000.0,222726000.0,263012000.0,8935000.0,164623000.0,485738000.0,754000.0,37093000.0,-317077000.0,19146000.0,19846000.0,-1800000.0,24080000.0,298000000.0,203580000.0,1748000.0,-1431000.0,5448000.0,429641000.0,236443000.0,1268000.0,81274000.0,4450000.0,74102000.0,-8283000.0,281788000.0,-36633000.0,288066000.0,-102303000.0,248671000.0,-897000.0,-23937000.0,5695000.0,-2850000.0,-29804000.0,43632000.0,-3447000.0,-106000.0,-2834000.0,-6172000.0,
2019-11-21,78.69000244140625,79.4800033569336,77.45999908447266,77.52999877929688,77.52999877929688,774500,ESTC,0.8389010955704441,0.952663507974602,1.1514252295706795,1.0414325601773815,-0.2025314646069373,-0.0008757652520067,0.1482450197049709,6723000.0,581135000.0,222726000.0,263012000.0,8935000.0,164623000.0,485738000.0,754000.0,37093000.0,-317077000.0,19146000.0,19846000.0,-1800000.0,24080000.0,298000000.0,203580000.0,1748000.0,-1431000.0,5448000.0,429641000.0,236443000.0,1268000.0,81274000.0,4450000.0,74102000.0,-8283000.0,281788000.0,-36633000.0,288066000.0,-102303000.0,248671000.0,-897000.0,-23937000.0,5695000.0,-2850000.0,-29804000.0,43632000.0,-3447000.0,-106000.0,-2834000.0,-6172000.0,
2019-11-22,77.9000015258789,79.31999969482422,76.91000366210938,78.91000366210938,78.91000366210938,664000,ESTC,0.8237231907671472,0.9218095867190724,1.0879482256993498,1.0399834010172984,-0.2162602102501511,-0.0607668667338934,0.0869333159466658,6723000.0,581135000.0,222726000.0,263012000.0,8935000.0,164623000.0,485738000.0,754000.0,37093000.0,-317077000.0,19146000.0,19846000.0,-1800000.0,24080000.0,298000000.0,203580000.0,1748000.0,-1431000.0,5448000.0,429641000.0,236443000.0,1268000.0,81274000.0,4450000.0,74102000.0,-8283000.0,281788000.0,-36633000.0,288066000.0,-102303000.0,248671000.0,-897000.0,-23937000.0,5695000.0,-2850000.0,-29804000.0,43632000.0,-3447000.0,-106000.0,-2834000.0,-6172000.0,
2019-11-25,79.27999877929688,80.38999938964844,78.94000244140625,79.22000122070312,79.22000122070312,859700,ESTC,0.8207522802470529,0.8542034476927101,1.0969452182130075,1.0272769628028116,-0.2065246825557586,-0.0956494810676881,0.0824561206610068,6723000.0,581135000.0,222726000.0,263012000.0,8935000.0,164623000.0,485738000.0,754000.0,37093000.0,-317077000.0,19146000.0,19846000.0,-1800000.0,24080000.0,298000000.0,203580000.0,1748000.0,-1431000.0,5448000.0,429641000.0,236443000.0,1268000.0,81274000.0,4450000.0,74102000.0,-8283000.0,281788000.0,-36633000.0,288066000.0,-102303000.0,248671000.0,-897000.0,-23937000.0,5695000.0,-2850000.0,-29804000.0,43632000.0,-3447000.0,-106000.0,-2834000.0,-6172000.0,
2019-11-26,79.25,80.22000122070312,79.01000213623047,79.47000122070312,79.47000122070312,774700,ESTC,0.8058386804056569,0.903863102148058,1.0342267670683578,1.019753497826135,-0.213914817420478,-0.0763739505944451,0.003444772976068,6723000.0,581135000.0,222726000.0,263012000.0,8935000.0,164623000.0,485738000.0,754000.0,37093000.0,-317077000.0,19146000.0,19846000.0,-1800000.0,24080000.0,298000000.0,203580000.0,1748000.0,-1431000.0,5448000.0,429641000.0,236443000.0,1268000.0,81274000.0,4450000.0,74102000.0,-8283000.0,281788000.0,-36633000.0,288066000.0,-102303000.0,248671000.0,-897000.0,-23937000.0,5695000.0,-2850000.0,-29804000.0,43632000.0,-3447000.0,-106000.0,-2834000.0,-6172000.0,
2019-11-27,79.33000183105469,80.0,78.41000366210938,79.9800033569336,79.9800033569336,530900,ESTC,0.8039509921598864,0.8984745885750441,1.024631076626953,1.0184708296222131,-0.2145198374623267,-0.0448444175431179,0.018340104740691,6723000.0,581135000.0,222726000.0,263012000.0,8935000.0,164623000.0,485738000.0,754000.0,37093000.0,-317077000.0,19146000.0,19846000.0,-1800000.0,24080000.0,298000000.0,203580000.0,1748000.0,-1431000.0,5448000.0,429641000.0,236443000.0,1268000.0,81274000.0,4450000.0,74102000.0,-8283000.0,281788000.0,-36633000.0,288066000.0,-102303000.0,248671000.0,-897000.0,-23937000.0,5695000.0,-2850000.0,-29804000.0,43632000.0,-3447000.0,-106000.0,-2834000.0,-6172000.0,
2019-11-29,79.6500015258789,80.0199966430664,79.0199966430664,79.41000366210938,79.41000366210938,238100,ESTC,0.8284850507684733,0.8077067929950613,1.0324895363641848,1.027957565839464,-0.1994725150709906,-0.1199107575182881,0.0385429159981693,6723000.0,581135000.0,222726000.0,263012000.0,8935000.0,164623000.0,485738000.0,754000.0,37093000.0,-317077000.0,19146000.0,19846000.0,-1800000.0,24080000.0,298000000.0,203580000.0,1748000.0,-1431000.0,5448000.0,429641000.0,236443000.0,1268000.0,81274000.0,4450000.0,74102000.0,-8283000.0,281788000.0,-36633000.0,288066000.0,-102303000.0,248671000.0,-897000.0,-23937000.0,5695000.0,-2850000.0,-29804000.0,43632000.0,-3447000.0,-106000.0,-2834000.0,-6172000.0,
2019-12-02,79.31999969482422,79.69999694824219,74.80000305175781,76.41000366210938,76.41000366210938,1600200,ESTC,0.8648082536844951,0.7310561174341591,1.035204746539564,1.0333786657950568,-0.1685704121105616,-0.1231102582208308,0.0937364117428171,6723000.0,581135000.0,222726000.0,263012000.0,8935000.0,164623000.0,485738000.0,754000.0,37093000.0,-317077000.0,19146000.0,19846000.0,-1800000.0,24080000.0,298000000.0,203580000.0,1748000.0,-1431000.0,5448000.0,429641000.0,236443000.0,1268000.0,81274000.0,4450000.0,74102000.0,-8283000.0,281788000.0,-36633000.0,288066000.0,-102303000.0,248671000.0,-897000.0,-23937000.0,5695000.0,-2850000.0,-29804000.0,43632000.0,-3447000.0,-106000.0,-2834000.0,-6172000.0,
2019-12-03,74.56999969482422,77.94999694824219,74.52999877929688,77.77999877929688,77.77999877929688,1638300,ESTC,0.8718179303525923,0.7456929919036998,1.0734121776046173,1.0417166514803613,-0.169898721127769,-0.1497196003464349,0.1078410426252649,6723000.0,581135000.0,222726000.0,263012000.0,8935000.0,164623000.0,485738000.0,754000.0,37093000.0,-317077000.0,19146000.0,19846000.0,-1800000.0,24080000.0,298000000.0,203580000.0,1748000.0,-1431000.0,5448000.0,429641000.0,236443000.0,1268000.0,81274000.0,4450000.0,74102000.0,-8283000.0,281788000.0,-36633000.0,288066000.0,-102303000.0,248671000.0,-897000.0,-23937000.0,5695000.0,-2850000.0,-29804000.0,43632000.0,-3447000.0,-106000.0,-2834000.0,-6172000.0,
2019-12-04,78.5,79.37000274658203,77.4000015258789,78.19999694824219,78.19999694824219,1754500,ESTC,0.887468084836529,0.675191832449904,1.1024296988340294,1.0344529937206122,-0.1469849088840832,-0.1619309436625224,0.1287980591885916,6723000.0,581135000.0,222726000.0,263012000.0,8935000.0,164623000.0,485738000.0,754000.0,37093000.0,-317077000.0,19146000.0,19846000.0,-1800000.0,24080000.0,298000000.0,203580000.0,1748000.0,-1431000.0,5448000.0,429641000.0,236443000.0,1268000.0,81274000.0,4450000.0,74102000.0,-8283000.0,281788000.0,-36633000.0,288066000.0,-102303000.0,248671000.0,-897000.0,-23937000.0,5695000.0,-2850000.0,-29804000.0,43632000.0,-3447000.0,-106000.0,-2834000.0,-6172000.0,
2019-12-05,66.5,67.5,63.63999938964844,64.22000122070312,64.22000122070312,10845700,ESTC,1.0864216025672402,0.7592649859030841,1.3587667467701596,1.0367512645970387,0.0496703379702014,0.0077765823489097,0.3641491033479781,6723000.0,581135000.0,222726000.0,263012000.0,8935000.0,164623000.0,485738000.0,754000.0,37093000.0,-317077000.0,19146000.0,19846000.0,-1800000.0,24080000.0,298000000.0,203580000.0,1748000.0,-1431000.0,5448000.0,429641000.0,236443000.0,1268000.0,81274000.0,4450000.0,74102000.0,-8283000.0,281788000.0,-36633000.0,288066000.0,-102303000.0,248671000.0,-897000.0,-23937000.0,5695000.0,-2850000.0,-29804000.0,43632000.0,-3447000.0,-106000.0,-2834000.0,-6172000.0,
2019-12-06,64.54000091552734,65.44000244140625,62.93000030517578,63.84000015258789,63.84000015258789,2930900,ESTC,1.0866228474432416,0.8070175491012307,1.3742168412788964,1.0330572442281234,0.0535656032151181,0.004125804963489,0.3913691461972213,6723000.0,581135000.0,222726000.0,263012000.0,8935000.0,164623000.0,485738000.0,754000.0,37093000.0,-317077000.0,19146000.0,19846000.0,-1800000.0,24080000.0,298000000.0,203580000.0,1748000.0,-1431000.0,5448000.0,429641000.0,236443000.0,1268000.0,81274000.0,4450000.0,74102000.0,-8283000.0,281788000.0,-36633000.0,288066000.0,-102303000.0,248671000.0,-897000.0,-23937000.0,5695000.0,-2850000.0,-29804000.0,43632000.0,-3447000.0,-106000.0,-2834000.0,-6172000.0,
2019-12-09,63.06999969482422,63.54999923706055,62.02000045776367,62.27999877929688,62.27999877929688,2749100,ESTC,1.1114322828746304,0.728484261739688,1.4372190733887007,1.0340376238600335,0.0773946590145968,0.0275915054586614,0.4485939481303382,6723000.0,581135000.0,222726000.0,263012000.0,8935000.0,164623000.0,485738000.0,754000.0,37093000.0,-317077000.0,19146000.0,19846000.0,-1800000.0,24080000.0,298000000.0,203580000.0,1748000.0,-1431000.0,5448000.0,429641000.0,236443000.0,1268000.0,81274000.0,4450000.0,74102000.0,-8283000.0,281788000.0,-36633000.0,288066000.0,-102303000.0,248671000.0,-897000.0,-23937000.0,5695000.0,-2850000.0,-29804000.0,43632000.0,-3447000.0,-106000.0,-2834000.0,-6172000.0,
2019-12-10,62.09000015258789,63.04999923706055,61.970001220703125,62.470001220703125,62.470001220703125,2107500,ESTC,1.0995678101354311,0.7325115643885712,1.4514166223338645,1.0438020196584652,0.0557657904769659,-0.0051539784270537,0.4650973086342685,6723000.0,581135000.0,222726000.0,263012000.0,8935000.0,164623000.0,485738000.0,754000.0,37093000.0,-317077000.0,19146000.0,19846000.0,-1800000.0,24080000.0,298000000.0,203580000.0,1748000.0,-1431000.0,5448000.0,429641000.0,236443000.0,1268000.0,81274000.0,4450000.0,74102000.0,-8283000.0,281788000.0,-36633000.0,288066000.0,-102303000.0,248671000.0,-897000.0,-23937000.0,5695000.0,-2850000.0,-29804000.0,43632000.0,-3447000.0,-106000.0,-2834000.0,-6172000.0,
2019-12-11,62.380001068115234,62.63999938964844,61.68999862670898,61.9900016784668,61.9900016784668,2231000,ESTC,1.1400225238821642,0.7117276615143332,1.5078238214207276,1.044148768614289,0.0958737552678752,0.0320779570874003,0.5186515837845093,6723000.0,581135000.0,222726000.0,263012000.0,8935000.0,164623000.0,485738000.0,754000.0,37093000.0,-317077000.0,19146000.0,19846000.0,-1800000.0,24080000.0,298000000.0,203580000.0,1748000.0,-1431000.0,5448000.0,429641000.0,236443000.0,1268000.0,81274000.0,4450000.0,74102000.0,-8283000.0,281788000.0,-36633000.0,288066000.0,-102303000.0,248671000.0,-897000.0,-23937000.0,5695000.0,-2850000.0,-29804000.0,43632000.0,-3447000.0,-106000.0,-2834000.0,-6172000.0,
2019-12-12,61.9900016784668,62.27999877929688,60.09999847412109,61.0099983215332,61.0099983215332,1836300,ESTC,1.1719390586307294,0.7895426896273808,1.522045618178243,1.0379600676281349,0.1339789910025945,0.0972651349181543,0.5350130652990239,6723000.0,581135000.0,222726000.0,263012000.0,8935000.0,164623000.0,485738000.0,754000.0,37093000.0,-317077000.0,19146000.0,19846000.0,-1800000.0,24080000.0,298000000.0,203580000.0,1748000.0,-1431000.0,5448000.0,429641000.0,236443000.0,1268000.0,81274000.0,4450000.0,74102000.0,-8283000.0,281788000.0,-36633000.0,288066000.0,-102303000.0,248671000.0,-897000.0,-23937000.0,5695000.0,-2850000.0,-29804000.0,43632000.0,-3447000.0,-106000.0,-2834000.0,-6172000.0,
2019-12-13,61.0,62.54999923706055,60.27000045776367,62.15999984741211,62.15999984741211,1313900,ESTC,1.1562098282336817,0.8037322909767128,1.466377119524297,1.049983828710455,0.1062259995232266,0.1371483382275893,0.506142923647825,6723000.0,581135000.0,222726000.0,263012000.0,8935000.0,164623000.0,485738000.0,754000.0,37093000.0,-317077000.0,19146000.0,19846000.0,-1800000.0,24080000.0,298000000.0,203580000.0,1748000.0,-1431000.0,5448000.0,429641000.0,236443000.0,1268000.0,81274000.0,4450000.0,74102000.0,-8283000.0,281788000.0,-36633000.0,288066000.0,-102303000.0,248671000.0,-897000.0,-23937000.0,5695000.0,-2850000.0,-29804000.0,43632000.0,-3447000.0,-106000.0,-2834000.0,-6172000.0,
2019-12-16,62.0,62.2599983215332,60.619998931884766,62.150001525878906,62.150001525878906,1734300,ESTC,1.133869661955838,0.784070769844558,1.4958970062453008,1.044141152852935,0.0897285091029029,0.1403959028220894,0.5299949784828197,6723000.0,581135000.0,222726000.0,263012000.0,8935000.0,164623000.0,485738000.0,754000.0,37093000.0,-317077000.0,19146000.0,19846000.0,-1800000.0,24080000.0,298000000.0,203580000.0,1748000.0,-1431000.0,5448000.0,429641000.0,236443000.0,1268000.0,81274000.0,4450000.0,74102000.0,-8283000.0,281788000.0,-36633000.0,288066000.0,-102303000.0,248671000.0,-897000.0,-23937000.0,5695000.0,-2850000.0,-29804000.0,43632000.0,-3447000.0,-106000.0,-2834000.0,-6172000.0,
2019-12-17,62.369998931884766,62.93000030517578,61.65999984741211,62.41999816894531,62.41999816894531,1184200,ESTC,1.1267222668078305,0.8811278694872368,1.4756488835684936,1.0401829423118685,0.0865393244959622,0.1702462967868934,0.529291865045907,6723000.0,581135000.0,222726000.0,263012000.0,8935000.0,164623000.0,485738000.0,754000.0,37093000.0,-317077000.0,19146000.0,19846000.0,-1800000.0,24080000.0,298000000.0,203580000.0,1748000.0,-1431000.0,5448000.0,429641000.0,236443000.0,1268000.0,81274000.0,4450000.0,74102000.0,-8283000.0,281788000.0,-36633000.0,288066000.0,-102303000.0,248671000.0,-897000.0,-23937000.0,5695000.0,-2850000.0,-29804000.0,43632000.0,-3447000.0,-106000.0,-2834000.0,-6172000.0,
2019-12-18,62.47999954223633,63.84999847412109,62.31999969482422,63.81999969482422,63.81999969482422,1172500,ESTC,1.0799122296851829,0.8818552028896542,1.4377938353965896,1.0376155592547895,0.0422966704303933,0.1530360452071527,0.4769395640488704,6723000.0,581135000.0,222726000.0,263012000.0,8935000.0,164623000.0,485738000.0,754000.0,37093000.0,-317077000.0,19146000.0,19846000.0,-1800000.0,24080000.0,298000000.0,203580000.0,1748000.0,-1431000.0,5448000.0,429641000.0,236443000.0,1268000.0,81274000.0,4450000.0,74102000.0,-8283000.0,281788000.0,-36633000.0,288066000.0,-102303000.0,248671000.0,-897000.0,-23937000.0,5695000.0,-2850000.0,-29804000.0,43632000.0,-3447000.0,-106000.0,-2834000.0,-6172000.0,
2019-12-19,63.84000015258789,65.11000061035156,63.52000045776367,63.59000015258789,63.59000015258789,1463900,ESTC,1.0698222773400683,0.8870891604348647,1.4500707479668096,1.034943648284932,0.0348786290551363,0.1196305152671743,0.4799963612678263,6723000.0,581135000.0,222726000.0,263012000.0,8935000.0,164623000.0,485738000.0,754000.0,37093000.0,-317077000.0,19146000.0,19846000.0,-1800000.0,24080000.0,298000000.0,203580000.0,1748000.0,-1431000.0,5448000.0,429641000.0,236443000.0,1268000.0,81274000.0,4450000.0,74102000.0,-8283000.0,281788000.0,-36633000.0,288066000.0,-102303000.0,248671000.0,-897000.0,-23937000.0,5695000.0,-2850000.0,-29804000.0,43632000.0,-3447000.0,-106000.0,-2834000.0,-6172000.0,
2019-12-20,63.790000915527344,64.04000091552734,62.650001525878906,63.13999938964844,63.13999938964844,1883000,ESTC,1.051472917824146,0.8492239380774457,1.5001584120419251,1.0184381935354383,0.0330347242887076,0.1102666558597678,0.5344945335644083,6723000.0,581135000.0,222726000.0,263012000.0,8935000.0,164623000.0,485738000.0,754000.0,37093000.0,-317077000.0,19146000.0,19846000.0,-1800000.0,24080000.0,298000000.0,203580000.0,1748000.0,-1431000.0,5448000.0,429641000.0,236443000.0,1268000.0,81274000.0,4450000.0,74102000.0,-8283000.0,281788000.0,-36633000.0,288066000.0,-102303000.0,248671000.0,-897000.0,-23937000.0,5695000.0,-2850000.0,-29804000.0,43632000.0,-3447000.0,-106000.0,-2834000.0,-6172000.0,
2019-12-23,63.5,65.16999816894531,63.15999984741211,64.66999816894531,64.66999816894531,1006300,ESTC,1.0068038109457924,0.8611411814366101,1.4625020026128934,1.004497558926818,0.0023062520189744,0.1048022468326713,0.4914862623989436,6723000.0,581135000.0,222726000.0,263012000.0,8935000.0,164623000.0,485738000.0,754000.0,37093000.0,-317077000.0,19146000.0,19846000.0,-1800000.0,24080000.0,298000000.0,203580000.0,1748000.0,-1431000.0,5448000.0,429641000.0,236443000.0,1268000.0,81274000.0,4450000.0,74102000.0,-8283000.0,281788000.0,-36633000.0,288066000.0,-102303000.0,248671000.0,-897000.0,-23937000.0,5695000.0,-2850000.0,-29804000.0,43632000.0,-3447000.0,-106000.0,-2834000.0,-6172000.0,
2019-12-24,64.7300033569336,65.4800033569336,64.66999816894531,65.04000091552734,65.04000091552734,566000,ESTC,1.0146063489371109,0.8580873399091112,1.4381918757506666,1.013647133004122,0.0009592159329889,0.1148639869564518,0.4580233857198917,6723000.0,581135000.0,222726000.0,263012000.0,8935000.0,164623000.0,485738000.0,754000.0,37093000.0,-317077000.0,19146000.0,19846000.0,-1800000.0,24080000.0,298000000.0,203580000.0,1748000.0,-1431000.0,5448000.0,429641000.0,236443000.0,1268000.0,81274000.0,4450000.0,74102000.0,-8283000.0,281788000.0,-36633000.0,288066000.0,-102303000.0,248671000.0,-897000.0,-23937000.0,5695000.0,-2850000.0,-29804000.0,43632000.0,-3447000.0,-106000.0,-2834000.0,-6172000.0,
2019-12-26,65.0,65.72000122070312,64.45999908447266,65.0,65.0,800100,ESTC,1.0195384098933291,0.795230748103215,1.4356923029972957,1.009368571505801,0.0101698383875281,0.0914295709285047,0.4638687188153635,6723000.0,581135000.0,222726000.0,263012000.0,8935000.0,164623000.0,485738000.0,754000.0,37093000.0,-317077000.0,19146000.0,19846000.0,-1800000.0,24080000.0,298000000.0,203580000.0,1748000.0,-1431000.0,5448000.0,429641000.0,236443000.0,1268000.0,81274000.0,4450000.0,74102000.0,-8283000.0,281788000.0,-36633000.0,288066000.0,-102303000.0,248671000.0,-897000.0,-23937000.0,5695000.0,-2850000.0,-29804000.0,43632000.0,-3447000.0,-106000.0,-2834000.0,-6172000.0,
2019-12-27,65.0,65.7300033569336,64.87999725341797,65.0199966430664,65.0199966430664,612900,ESTC,1.0172255122178857,0.7473085613850062,1.4855429302485326,1.013204306983852,0.0040212052340338,0.0352510911701433,0.5046982858921849,6723000.0,581135000.0,222726000.0,263012000.0,8935000.0,164623000.0,485738000.0,754000.0,37093000.0,-317077000.0,19146000.0,19846000.0,-1800000.0,24080000.0,298000000.0,203580000.0,1748000.0,-1431000.0,5448000.0,429641000.0,236443000.0,1268000.0,81274000.0,4450000.0,74102000.0,-8283000.0,281788000.0,-36633000.0,288066000.0,-102303000.0,248671000.0,-897000.0,-23937000.0,5695000.0,-2850000.0,-29804000.0,43632000.0,-3447000.0,-106000.0,-2834000.0,-6172000.0,
2019-12-30,65.0199966430664,65.26000213623047,63.369998931884766,64.04000091552734,64.04000091552734,933500,ESTC,1.0131167446265128,0.7400062259861415,1.5352904167586487,0.9989207364455844,0.0141960081809284,0.0390454724878338,0.5590528834895124,6723000.0,581135000.0,222726000.0,263012000.0,8935000.0,164623000.0,485738000.0,754000.0,37093000.0,-317077000.0,19146000.0,19846000.0,-1800000.0,24080000.0,298000000.0,203580000.0,1748000.0,-1431000.0,5448000.0,429641000.0,236443000.0,1268000.0,81274000.0,4450000.0,74102000.0,-8283000.0,281788000.0,-36633000.0,288066000.0,-102303000.0,248671000.0,-897000.0,-23937000.0,5695000.0,-2850000.0,-29804000.0,43632000.0,-3447000.0,-106000.0,-2834000.0,-6172000.0,
2019-12-31,63.95000076293945,64.97000122070312,63.75,64.30000305175781,64.30000305175781,501400,ESTC,1.0186624710931391,0.8178848780186831,1.48102642048522,1.003635286357499,0.01502718473564,0.06545463680271,0.4997828211039443,6723000.0,581135000.0,222726000.0,263012000.0,8935000.0,164623000.0,485738000.0,754000.0,37093000.0,-317077000.0,19146000.0,19846000.0,-1800000.0,24080000.0,298000000.0,203580000.0,1748000.0,-1431000.0,5448000.0,429641000.0,236443000.0,1268000.0,81274000.0,4450000.0,74102000.0,-8283000.0,281788000.0,-36633000.0,288066000.0,-102303000.0,248671000.0,-897000.0,-23937000.0,5695000.0,-2850000.0,-29804000.0,43632000.0,-3447000.0,-106000.0,-2834000.0,-6172000.0,
2020-01-02,64.86000061035156,66.9800033569336,64.76000213623047,65.79000091552734,65.79000091552734,1088900,ESTC,1.0598875571755215,0.786745669573583,1.363429027207564,1.01505070885822,0.0448368483173013,0.032847601705481,0.4021224922974961,6723000.0,581135000.0,222726000.0,263012000.0,8935000.0,164623000.0,485738000.0,754000.0,37093000.0,-317077000.0,19146000.0,19846000.0,-1800000.0,24080000.0,298000000.0,203580000.0,1748000.0,-1431000.0,5448000.0,429641000.0,236443000.0,1268000.0,81274000.0,4450000.0,74102000.0,-8283000.0,281788000.0,-36633000.0,288066000.0,-102303000.0,248671000.0,-897000.0,-23937000.0,5695000.0,-2850000.0,-29804000.0,43632000.0,-3447000.0,-106000.0,-2834000.0,-6172000.0,
2020-01-03,65.0999984741211,66.41000366210938,64.91999816894531,66.08000183105469,66.08000183105469,495100,ESTC,1.0163438529226425,0.8432203340908078,1.345792945535038,1.029111122076935,-0.0127672691542923,0.051548745102569,0.3636738520693298,6723000.0,581135000.0,222726000.0,263012000.0,8935000.0,164623000.0,485738000.0,754000.0,37093000.0,-317077000.0,19146000.0,19846000.0,-1800000.0,24080000.0,298000000.0,203580000.0,1748000.0,-1431000.0,5448000.0,429641000.0,236443000.0,1268000.0,81274000.0,4450000.0,74102000.0,-8283000.0,281788000.0,-36633000.0,288066000.0,-102303000.0,248671000.0,-897000.0,-23937000.0,5695000.0,-2850000.0,-29804000.0,43632000.0,-3447000.0,-106000.0,-2834000.0,-6172000.0,
2020-01-06,65.0,68.75,64.91000366210938,67.80999755859375,67.80999755859375,2013500,ESTC,1.0184338599764715,0.7963427509835742,1.3236986486936533,1.0266874067249352,-0.0082535467484636,-0.0148209470917044,0.3237172888899756,6723000.0,581135000.0,222726000.0,263012000.0,8935000.0,164623000.0,485738000.0,754000.0,37093000.0,-317077000.0,19146000.0,19846000.0,-1800000.0,24080000.0,298000000.0,203580000.0,1748000.0,-1431000.0,5448000.0,429641000.0,236443000.0,1268000.0,81274000.0,4450000.0,74102000.0,-8283000.0,281788000.0,-36633000.0,288066000.0,-102303000.0,248671000.0,-897000.0,-23937000.0,5695000.0,-2850000.0,-29804000.0,43632000.0,-3447000.0,-106000.0,-2834000.0,-6172000.0,
2020-01-07,68.05999755859375,70.05000305175781,67.80999755859375,69.4000015258789,69.4000015258789,1771000,ESTC,1.0028818003435866,0.7770893244874867,1.2740633461798117,1.0199620823962716,-0.0170802820526849,-0.0185126032138241,0.2738805927361056,6723000.0,581135000.0,222726000.0,263012000.0,8935000.0,164623000.0,485738000.0,754000.0,37093000.0,-317077000.0,19146000.0,19846000.0,-1800000.0,24080000.0,298000000.0,203580000.0,1748000.0,-1431000.0,5448000.0,429641000.0,236443000.0,1268000.0,81274000.0,4450000.0,74102000.0,-8283000.0,281788000.0,-36633000.0,288066000.0,-102303000.0,248671000.0,-897000.0,-23937000.0,5695000.0,-2850000.0,-29804000.0,43632000.0,-3447000.0,-106000.0,-2834000.0,-6172000.0,
2020-01-08,69.0999984741211,70.4000015258789,68.58999633789062,69.7699966430664,69.7699966430664,690000,ESTC,1.0247958067962086,0.8133868816179697,1.2951125836026731,1.0232695215769656,0.001526285219243,-0.0009697666534553,0.2858419034772974,6723000.0,581135000.0,222726000.0,263012000.0,8935000.0,164623000.0,485738000.0,754000.0,37093000.0,-317077000.0,19146000.0,19846000.0,-1800000.0,24080000.0,298000000.0,203580000.0,1748000.0,-1431000.0,5448000.0,429641000.0,236443000.0,1268000.0,81274000.0,4450000.0,74102000.0,-8283000.0,281788000.0,-36633000.0,288066000.0,-102303000.0,248671000.0,-897000.0,-23937000.0,5695000.0,-2850000.0,-29804000.0,43632000.0,-3447000.0,-106000.0,-2834000.0,-6172000.0,
2020-01-09,70.26000213623047,70.26000213623047,66.63999938964844,69.37000274658203,69.37000274658203,1882900,ESTC,1.0307048748606675,0.8371053394211581,1.340348849294443,1.0249701162824836,0.0057347585781839,0.0509820242738723,0.3326171364582397,6723000.0,581135000.0,222726000.0,263012000.0,8935000.0,164623000.0,485738000.0,754000.0,37093000.0,-317077000.0,19146000.0,19846000.0,-1800000.0,24080000.0,298000000.0,203580000.0,1748000.0,-1431000.0,5448000.0,429641000.0,236443000.0,1268000.0,81274000.0,4450000.0,74102000.0,-8283000.0,281788000.0,-36633000.0,288066000.0,-102303000.0,248671000.0,-897000.0,-23937000.0,5695000.0,-2850000.0,-29804000.0,43632000.0,-3447000.0,-106000.0,-2834000.0,-6172000.0,
2020-01-10,70.54000091552734,70.72000122070312,68.41000366210938,69.22000122070312,69.22000122070312,1753700,ESTC,1.0431955765824987,0.8451314499905431,1.324761562136689,1.03459025933606,0.0086053172464388,0.0573531685859232,0.3083014512339985,6723000.0,581135000.0,222726000.0,263012000.0,8935000.0,164623000.0,485738000.0,754000.0,37093000.0,-317077000.0,19146000.0,19846000.0,-1800000.0,24080000.0,298000000.0,203580000.0,1748000.0,-1431000.0,5448000.0,429641000.0,236443000.0,1268000.0,81274000.0,4450000.0,74102000.0,-8283000.0,281788000.0,-36633000.0,288066000.0,-102303000.0,248671000.0,-897000.0,-23937000.0,5695000.0,-2850000.0,-29804000.0,43632000.0,-3447000.0,-106000.0,-2834000.0,-6172000.0,
2020-01-13,69.22000122070312,70.5,68.55999755859375,68.69000244140625,68.69000244140625,1259500,ESTC,1.0502256052645376,0.8934342226037104,1.337021299660481,1.0265771375432875,0.0236484677212498,0.082889493332974,0.320623352372829,6723000.0,581135000.0,222726000.0,263012000.0,8935000.0,164623000.0,485738000.0,754000.0,37093000.0,-317077000.0,19146000.0,19846000.0,-1800000.0,24080000.0,298000000.0,203580000.0,1748000.0,-1431000.0,5448000.0,429641000.0,236443000.0,1268000.0,81274000.0,4450000.0,74102000.0,-8283000.0,281788000.0,-36633000.0,288066000.0,-102303000.0,248671000.0,-897000.0,-23937000.0,5695000.0,-2850000.0,-29804000.0,43632000.0,-3447000.0,-106000.0,-2834000.0,-6172000.0,
