Date,Open,High,Low,Close,Adj Close,Volume,ticker,PriceReturn_22days,PriceReturn_66days,PriceReturn_132days,PriceReturn_22days_mean,AdjRet22Day,AdjRet66Day,AdjRet132Day,Capital Surplus,Total Liab,Total Stockholder Equity,Minority Interest,Deferred Long Term Liab,Other Current Liab,Total Assets,Common Stock,Other Current Assets,Other Liab,Treasury Stock,Other Assets,Cash,Total Current Liabilities,Other Stockholder Equity,Property Plant Equipment,Total Current Assets,Long Term Investments,Net Tangible Assets,Net Receivables,Long Term Debt,Accounts Payable,Investments,Change To Liabilities,Total Cashflows From Investing Activities,Net Borrowings,Total Cash From Financing Activities,Change To Operating Activities,Issuance Of Stock,Net Income,Change In Cash,Total Cash From Operating Activities,Depreciation,Other Cashflows From Investing Activities,Dividends Paid,Change To Account Receivables,Other Cashflows From Financing Activities,Change To Netincome
2018-04-05,123.05999755859376,123.18000030517578,121.44000244140624,122.2699966430664,108.14942932128906,578100,BXP,1.015375974172653,1.0359503341078695,0.9488778487632274,1.0070075641703935,0.0083684100022594,-0.0415507355905044,-0.081276193828168,6377908000.0,11269777000.0,5613957000.0,2288499000.0,679038000.0,139040000.0,19372233000.0,1543000.0,148573000.0,443980000.0,-765494000.0,883963000.0,434767000.0,554186000.0,-762772000.0,16302083000.0,1537101000.0,649086000.0,5613957000.0,953761000.0,10271611000.0,331500000.0,140316000.0,10482000.0,-882044000.0,647505000.0,55346000.0,-258495000.0,241000.0,462439000.0,85281000.0,911979000.0,617547000.0,-15770000.0,-526578000.0,-55922000.0,-65822000.0,135928000.0
2018-04-06,122.2300033569336,122.98999786376952,120.29000091552734,120.95999908447266,106.99073791503906,597900,BXP,1.0149637501078546,1.0479183141999602,0.9619213191580696,1.0294048035181318,-0.0144410534102772,-0.0446530966903464,-0.1010054095182546,6377908000.0,11269777000.0,5613957000.0,2288499000.0,679038000.0,139040000.0,19372233000.0,1543000.0,148573000.0,443980000.0,-765494000.0,883963000.0,434767000.0,554186000.0,-762772000.0,16302083000.0,1537101000.0,649086000.0,5613957000.0,953761000.0,10271611000.0,331500000.0,140316000.0,10482000.0,-882044000.0,647505000.0,55346000.0,-258495000.0,241000.0,462439000.0,85281000.0,911979000.0,617547000.0,-15770000.0,-526578000.0,-55922000.0,-65822000.0,135928000.0
2018-04-09,121.16000366210938,121.47000122070312,120.02999877929688,120.12000274658205,106.24774169921876,661800,BXP,1.034382265133163,1.063793003412871,0.979457930229445,1.0371214117684873,-0.0027391466353243,-0.0353827570223328,-0.082474126529197,6377908000.0,11269777000.0,5613957000.0,2288499000.0,679038000.0,139040000.0,19372233000.0,1543000.0,148573000.0,443980000.0,-765494000.0,883963000.0,434767000.0,554186000.0,-762772000.0,16302083000.0,1537101000.0,649086000.0,5613957000.0,953761000.0,10271611000.0,331500000.0,140316000.0,10482000.0,-882044000.0,647505000.0,55346000.0,-258495000.0,241000.0,462439000.0,85281000.0,911979000.0,617547000.0,-15770000.0,-526578000.0,-55922000.0,-65822000.0,135928000.0
2018-04-10,120.75,121.98999786376952,120.12000274658205,121.4499969482422,107.42414093017578,712400,BXP,1.0281598463441504,1.0551268201231834,0.9857709677572852,1.029383087600204,-0.0012232412560535,-0.0270992350584466,-0.0841499236143494,6377908000.0,11269777000.0,5613957000.0,2288499000.0,679038000.0,139040000.0,19372233000.0,1543000.0,148573000.0,443980000.0,-765494000.0,883963000.0,434767000.0,554186000.0,-762772000.0,16302083000.0,1537101000.0,649086000.0,5613957000.0,953761000.0,10271611000.0,331500000.0,140316000.0,10482000.0,-882044000.0,647505000.0,55346000.0,-258495000.0,241000.0,462439000.0,85281000.0,911979000.0,617547000.0,-15770000.0,-526578000.0,-55922000.0,-65822000.0,135928000.0
2018-04-11,121.08999633789062,122.1500015258789,120.87999725341795,120.9499969482422,106.9818878173828,611400,BXP,1.0283589103950628,1.0562432206345165,0.9856525983912802,1.0343834471238158,-0.006024536728753,-0.0257290137673567,-0.0845728500109229,6377908000.0,11269777000.0,5613957000.0,2288499000.0,679038000.0,139040000.0,19372233000.0,1543000.0,148573000.0,443980000.0,-765494000.0,883963000.0,434767000.0,554186000.0,-762772000.0,16302083000.0,1537101000.0,649086000.0,5613957000.0,953761000.0,10271611000.0,331500000.0,140316000.0,10482000.0,-882044000.0,647505000.0,55346000.0,-258495000.0,241000.0,462439000.0,85281000.0,911979000.0,617547000.0,-15770000.0,-526578000.0,-55922000.0,-65822000.0,135928000.0
2018-04-12,121.41999816894533,121.41999816894533,118.29000091552734,118.83000183105467,105.1067123413086,952300,BXP,1.0303796009261246,1.0644151977995646,0.9943591089987934,1.0271557935683588,0.0032238073577657,-0.0164847360561373,-0.0541032080120137,6377908000.0,11269777000.0,5613957000.0,2288499000.0,679038000.0,139040000.0,19372233000.0,1543000.0,148573000.0,443980000.0,-765494000.0,883963000.0,434767000.0,554186000.0,-762772000.0,16302083000.0,1537101000.0,649086000.0,5613957000.0,953761000.0,10271611000.0,331500000.0,140316000.0,10482000.0,-882044000.0,647505000.0,55346000.0,-258495000.0,241000.0,462439000.0,85281000.0,911979000.0,617547000.0,-15770000.0,-526578000.0,-55922000.0,-65822000.0,135928000.0
2018-04-13,118.86000061035156,119.97000122070312,118.33999633789062,119.9000015258789,106.05313110351562,544200,BXP,0.992493990905138,1.050719120244916,0.9894618906987872,1.0272560919411189,-0.0347621010359806,-0.0376304982829331,-0.0554021772174003,6377908000.0,11269777000.0,5613957000.0,2288499000.0,679038000.0,139040000.0,19372233000.0,1543000.0,148573000.0,443980000.0,-765494000.0,883963000.0,434767000.0,554186000.0,-762772000.0,16302083000.0,1537101000.0,649086000.0,5613957000.0,953761000.0,10271611000.0,331500000.0,140316000.0,10482000.0,-882044000.0,647505000.0,55346000.0,-258495000.0,241000.0,462439000.0,85281000.0,911979000.0,617547000.0,-15770000.0,-526578000.0,-55922000.0,-65822000.0,135928000.0
2018-04-16,120.36000061035156,121.20999908447266,119.37000274658205,120.5199966430664,106.60154724121094,539400,BXP,0.9717891128545704,1.058926126060102,0.9680425333287336,1.0235757079403338,-0.0517865950857634,-0.0201543007988045,-0.0627120248951323,6377908000.0,11269777000.0,5613957000.0,2288499000.0,679038000.0,139040000.0,19372233000.0,1543000.0,148573000.0,443980000.0,-765494000.0,883963000.0,434767000.0,554186000.0,-762772000.0,16302083000.0,1537101000.0,649086000.0,5613957000.0,953761000.0,10271611000.0,331500000.0,140316000.0,10482000.0,-882044000.0,647505000.0,55346000.0,-258495000.0,241000.0,462439000.0,85281000.0,911979000.0,617547000.0,-15770000.0,-526578000.0,-55922000.0,-65822000.0,135928000.0
2018-04-17,121.18000030517578,122.48999786376952,120.18000030517578,121.62000274658205,107.57451629638672,740200,BXP,0.9639861880919632,1.03602473388843,0.9612054093306478,1.014767811419326,-0.0507816233273626,-0.0278486628851033,-0.0522184992921442,6377908000.0,11269777000.0,5613957000.0,2288499000.0,679038000.0,139040000.0,19372233000.0,1543000.0,148573000.0,443980000.0,-765494000.0,883963000.0,434767000.0,554186000.0,-762772000.0,16302083000.0,1537101000.0,649086000.0,5613957000.0,953761000.0,10271611000.0,331500000.0,140316000.0,10482000.0,-882044000.0,647505000.0,55346000.0,-258495000.0,241000.0,462439000.0,85281000.0,911979000.0,617547000.0,-15770000.0,-526578000.0,-55922000.0,-65822000.0,135928000.0
2018-04-18,122.06999969482422,122.3000030517578,120.5500030517578,120.83999633789062,106.88459777832033,431300,BXP,0.9689671594676156,1.0346328775927438,0.9699283590126696,1.0120135674144035,-0.0430464079467881,-0.0271479440775657,-0.0101030831806073,6377908000.0,11269777000.0,5613957000.0,2288499000.0,679038000.0,139040000.0,19372233000.0,1543000.0,148573000.0,443980000.0,-765494000.0,883963000.0,434767000.0,554186000.0,-762772000.0,16302083000.0,1537101000.0,649086000.0,5613957000.0,953761000.0,10271611000.0,331500000.0,140316000.0,10482000.0,-882044000.0,647505000.0,55346000.0,-258495000.0,241000.0,462439000.0,85281000.0,911979000.0,617547000.0,-15770000.0,-526578000.0,-55922000.0,-65822000.0,135928000.0
2018-04-19,120.55999755859376,120.73999786376952,118.2300033569336,119.33999633789062,105.55782318115234,637200,BXP,0.9903638239551016,1.0515168938270087,0.9941897305335662,1.024856428629928,-0.0344926046748264,-0.0101108949448167,-0.0073887609718129,6377908000.0,11269777000.0,5613957000.0,2288499000.0,679038000.0,139040000.0,19372233000.0,1543000.0,148573000.0,443980000.0,-765494000.0,883963000.0,434767000.0,554186000.0,-762772000.0,16302083000.0,1537101000.0,649086000.0,5613957000.0,953761000.0,10271611000.0,331500000.0,140316000.0,10482000.0,-882044000.0,647505000.0,55346000.0,-258495000.0,241000.0,462439000.0,85281000.0,911979000.0,617547000.0,-15770000.0,-526578000.0,-55922000.0,-65822000.0,135928000.0
2018-04-20,119.87999725341795,119.97000122070312,118.3000030517578,118.75,105.03595733642578,520600,BXP,1.004126380002779,1.058351788331647,0.98161720189612,1.0270315688040224,-0.0229051888012432,-0.0186837494667562,-0.0105948247020183,6377908000.0,11269777000.0,5613957000.0,2288499000.0,679038000.0,139040000.0,19372233000.0,1543000.0,148573000.0,443980000.0,-765494000.0,883963000.0,434767000.0,554186000.0,-762772000.0,16302083000.0,1537101000.0,649086000.0,5613957000.0,953761000.0,10271611000.0,331500000.0,140316000.0,10482000.0,-882044000.0,647505000.0,55346000.0,-258495000.0,241000.0,462439000.0,85281000.0,911979000.0,617547000.0,-15770000.0,-526578000.0,-55922000.0,-65822000.0,135928000.0
2018-04-23,118.86000061035156,119.06999969482422,117.56999969482422,118.55999755859376,104.86788940429688,506600,BXP,1.0118929136507144,1.0570766877619635,1.0011585098089202,1.0289721591416667,-0.0170792454909523,-0.023456200734349,0.0122070474833876,6377908000.0,11269777000.0,5613957000.0,2288499000.0,679038000.0,139040000.0,19372233000.0,1543000.0,148573000.0,443980000.0,-765494000.0,883963000.0,434767000.0,554186000.0,-762772000.0,16302083000.0,1537101000.0,649086000.0,5613957000.0,953761000.0,10271611000.0,331500000.0,140316000.0,10482000.0,-882044000.0,647505000.0,55346000.0,-258495000.0,241000.0,462439000.0,85281000.0,911979000.0,617547000.0,-15770000.0,-526578000.0,-55922000.0,-65822000.0,135928000.0
2018-04-24,118.68000030517578,119.12999725341795,117.54000091552734,118.44000244140624,104.76177215576172,943900,BXP,1.0088651977393317,1.044126153793495,1.001915618546922,1.0406249194487622,-0.0317597217094305,-0.0362411120868413,-0.0188613966638746,6377908000.0,11269777000.0,5613957000.0,2288499000.0,679038000.0,139040000.0,19372233000.0,1543000.0,148573000.0,443980000.0,-765494000.0,883963000.0,434767000.0,554186000.0,-762772000.0,16302083000.0,1537101000.0,649086000.0,5613957000.0,953761000.0,10271611000.0,331500000.0,140316000.0,10482000.0,-882044000.0,647505000.0,55346000.0,-258495000.0,241000.0,462439000.0,85281000.0,911979000.0,617547000.0,-15770000.0,-526578000.0,-55922000.0,-65822000.0,135928000.0
2018-04-25,118.6500015258789,119.06999969482422,116.43000030517578,118.31999969482422,104.6556167602539,1410300,BXP,1.0107336502976765,1.0383800278492583,1.0353399520215936,1.03953065299256,-0.0287970026948833,-0.0316979494106308,0.0040829499387315,6377908000.0,11269777000.0,5613957000.0,2288499000.0,679038000.0,139040000.0,19372233000.0,1543000.0,148573000.0,443980000.0,-765494000.0,883963000.0,434767000.0,554186000.0,-762772000.0,16302083000.0,1537101000.0,649086000.0,5613957000.0,953761000.0,10271611000.0,331500000.0,140316000.0,10482000.0,-882044000.0,647505000.0,55346000.0,-258495000.0,241000.0,462439000.0,85281000.0,911979000.0,617547000.0,-15770000.0,-526578000.0,-55922000.0,-65822000.0,135928000.0
2018-04-26,118.51000213623048,120.73999786376952,118.4000015258789,120.56999969482422,106.6457748413086,903300,BXP,0.9902960129200492,1.0478853792760552,1.0089515337192896,1.0247521280151235,-0.0344561150950742,-0.0237155647777385,-0.0320736295229757,6377908000.0,11269777000.0,5613957000.0,2288499000.0,679038000.0,139040000.0,19372233000.0,1543000.0,148573000.0,443980000.0,-765494000.0,883963000.0,434767000.0,554186000.0,-762772000.0,16302083000.0,1537101000.0,649086000.0,5613957000.0,953761000.0,10271611000.0,331500000.0,140316000.0,10482000.0,-882044000.0,647505000.0,55346000.0,-258495000.0,241000.0,462439000.0,85281000.0,911979000.0,617547000.0,-15770000.0,-526578000.0,-55922000.0,-65822000.0,135928000.0
2018-04-27,120.25,123.12999725341795,120.25,122.4499969482422,108.30867004394533,606100,BXP,0.9973865604074996,1.0672230395751434,0.9859221114557564,1.0380132315445008,-0.0406266711370011,-0.0017319473577379,-0.0518498754382525,6377908000.0,11269777000.0,5613957000.0,2288499000.0,679038000.0,139040000.0,19372233000.0,1543000.0,148573000.0,443980000.0,-765494000.0,883963000.0,434767000.0,554186000.0,-762772000.0,16302083000.0,1537101000.0,649086000.0,5613957000.0,953761000.0,10271611000.0,331500000.0,140316000.0,10482000.0,-882044000.0,647505000.0,55346000.0,-258495000.0,241000.0,462439000.0,85281000.0,911979000.0,617547000.0,-15770000.0,-526578000.0,-55922000.0,-65822000.0,135928000.0
2018-04-30,122.66000366210938,123.29000091552734,121.31999969482422,121.41000366210938,107.3887710571289,635600,BXP,1.002964976209643,1.068572481249726,1.010660387458891,1.0376551498532594,-0.0346901736436162,-0.0179169735803441,-0.0376675469968819,6377908000.0,11269777000.0,5613957000.0,2288499000.0,679038000.0,139040000.0,19372233000.0,1543000.0,148573000.0,443980000.0,-765494000.0,883963000.0,434767000.0,554186000.0,-762772000.0,16302083000.0,1537101000.0,649086000.0,5613957000.0,953761000.0,10271611000.0,331500000.0,140316000.0,10482000.0,-882044000.0,647505000.0,55346000.0,-258495000.0,241000.0,462439000.0,85281000.0,911979000.0,617547000.0,-15770000.0,-526578000.0,-55922000.0,-65822000.0,135928000.0
2018-05-01,121.6999969482422,122.95999908447266,120.86000061035156,122.66999816894533,108.50324249267578,673700,BXP,0.9904621355323896,1.059237700711242,1.0125185130339565,1.0446815749675655,-0.0542194394351759,-0.0273419701141615,-0.0393157568697288,6377908000.0,11269777000.0,5613957000.0,2288499000.0,679038000.0,139040000.0,19372233000.0,1543000.0,148573000.0,443980000.0,-765494000.0,883963000.0,434767000.0,554186000.0,-762772000.0,16302083000.0,1537101000.0,649086000.0,5613957000.0,953761000.0,10271611000.0,331500000.0,140316000.0,10482000.0,-882044000.0,647505000.0,55346000.0,-258495000.0,241000.0,462439000.0,85281000.0,911979000.0,617547000.0,-15770000.0,-526578000.0,-55922000.0,-65822000.0,135928000.0
2018-05-02,121.83000183105467,122.38999938964844,118.68000030517578,120.80999755859376,106.85804748535156,884200,BXP,1.0228459775163643,1.0794616030817434,1.0390231454899144,1.0548014599130375,-0.0319554823966732,-0.0174706917289155,-0.0374280973076162,6377908000.0,11269777000.0,5613957000.0,2288499000.0,679038000.0,139040000.0,19372233000.0,1543000.0,148573000.0,443980000.0,-765494000.0,883963000.0,434767000.0,554186000.0,-762772000.0,16302083000.0,1537101000.0,649086000.0,5613957000.0,953761000.0,10271611000.0,331500000.0,140316000.0,10482000.0,-882044000.0,647505000.0,55346000.0,-258495000.0,241000.0,462439000.0,85281000.0,911979000.0,617547000.0,-15770000.0,-526578000.0,-55922000.0,-65822000.0,135928000.0
2018-05-03,120.44000244140624,122.33000183105467,120.36000061035156,121.81999969482422,107.7514190673828,537900,BXP,1.002462615751083,1.0719163101491067,1.0362375536298658,1.0605317444062077,-0.0580691286551247,-0.0309294551203171,-0.0394460101201714,6377908000.0,11269777000.0,5613957000.0,2288499000.0,679038000.0,139040000.0,19372233000.0,1543000.0,148573000.0,443980000.0,-765494000.0,883963000.0,434767000.0,554186000.0,-762772000.0,16302083000.0,1537101000.0,649086000.0,5613957000.0,953761000.0,10271611000.0,331500000.0,140316000.0,10482000.0,-882044000.0,647505000.0,55346000.0,-258495000.0,241000.0,462439000.0,85281000.0,911979000.0,617547000.0,-15770000.0,-526578000.0,-55922000.0,-65822000.0,135928000.0
2018-05-04,121.61000061035156,124.48999786376952,121.58999633789062,124.04000091552734,109.71503448486328,563400,BXP,0.9884715271002144,1.0520824315087949,1.016219525110585,1.056267554793551,-0.0677960276933365,-0.0355685919790074,-0.034777210813399,6377908000.0,11269777000.0,5613957000.0,2288499000.0,679038000.0,139040000.0,19372233000.0,1543000.0,148573000.0,443980000.0,-765494000.0,883963000.0,434767000.0,554186000.0,-762772000.0,16302083000.0,1537101000.0,649086000.0,5613957000.0,953761000.0,10271611000.0,331500000.0,140316000.0,10482000.0,-882044000.0,647505000.0,55346000.0,-258495000.0,241000.0,462439000.0,85281000.0,911979000.0,617547000.0,-15770000.0,-526578000.0,-55922000.0,-65822000.0,135928000.0
2018-05-07,124.54000091552734,124.9000015258789,123.7699966430664,124.1500015258789,109.81233215332033,451700,BXP,0.9857428326831013,1.048312821737747,1.0167898696353763,1.0491433491707594,-0.0634005164876581,-0.0352076350595393,-0.0085493091577981,6377908000.0,11269777000.0,5613957000.0,2288499000.0,679038000.0,139040000.0,19372233000.0,1543000.0,148573000.0,443980000.0,-765494000.0,883963000.0,434767000.0,554186000.0,-762772000.0,16302083000.0,1537101000.0,649086000.0,5613957000.0,953761000.0,10271611000.0,331500000.0,140316000.0,10482000.0,-882044000.0,647505000.0,55346000.0,-258495000.0,241000.0,462439000.0,85281000.0,911979000.0,617547000.0,-15770000.0,-526578000.0,-55922000.0,-65822000.0,135928000.0
2018-05-08,124.0,124.0,121.88999938964844,122.7699966430664,108.59172058105467,1057600,BXP,0.9990222248701536,1.0570629481469345,1.031276298300876,1.0533582377542972,-0.0543360128841435,-0.0203469437882874,0.0063916436384281,6377908000.0,11269777000.0,5613957000.0,2288499000.0,679038000.0,139040000.0,19372233000.0,1543000.0,148573000.0,443980000.0,-765494000.0,883963000.0,434767000.0,554186000.0,-762772000.0,16302083000.0,1537101000.0,649086000.0,5613957000.0,953761000.0,10271611000.0,331500000.0,140316000.0,10482000.0,-882044000.0,647505000.0,55346000.0,-258495000.0,241000.0,462439000.0,85281000.0,911979000.0,617547000.0,-15770000.0,-526578000.0,-55922000.0,-65822000.0,135928000.0
2018-05-09,122.63999938964844,124.4000015258789,122.36000061035156,124.25,109.9007797241211,485300,BXP,0.9843863014811264,1.0489273973501403,1.0161349789290668,1.0460669201720088,-0.0616806186908823,-0.0138258188229001,0.0065235740043305,6377908000.0,11269777000.0,5613957000.0,2288499000.0,679038000.0,139040000.0,19372233000.0,1543000.0,148573000.0,443980000.0,-765494000.0,883963000.0,434767000.0,554186000.0,-762772000.0,16302083000.0,1537101000.0,649086000.0,5613957000.0,953761000.0,10271611000.0,331500000.0,140316000.0,10482000.0,-882044000.0,647505000.0,55346000.0,-258495000.0,241000.0,462439000.0,85281000.0,911979000.0,617547000.0,-15770000.0,-526578000.0,-55922000.0,-65822000.0,135928000.0
2018-05-10,124.66000366210938,125.18000030517578,123.81999969482422,124.87000274658205,110.44918823242188,499600,BXP,0.9775764609793492,1.0461370734242577,1.0087335623158604,1.042896340423364,-0.0653198794440147,-0.0173703363181512,-0.0043614399434572,6377908000.0,11269777000.0,5613957000.0,2288499000.0,679038000.0,139040000.0,19372233000.0,1543000.0,148573000.0,443980000.0,-765494000.0,883963000.0,434767000.0,554186000.0,-762772000.0,16302083000.0,1537101000.0,649086000.0,5613957000.0,953761000.0,10271611000.0,331500000.0,140316000.0,10482000.0,-882044000.0,647505000.0,55346000.0,-258495000.0,241000.0,462439000.0,85281000.0,911979000.0,617547000.0,-15770000.0,-526578000.0,-55922000.0,-65822000.0,135928000.0
2018-05-11,125.11000061035156,125.3000030517578,123.98999786376952,124.37999725341795,110.01577758789062,539700,BXP,0.9631772925192448,1.057460311340065,1.0241258175804309,1.0355751904583157,-0.0723978979390709,0.0053143616387636,0.0111168485941146,6377908000.0,11269777000.0,5613957000.0,2288499000.0,679038000.0,139040000.0,19372233000.0,1543000.0,148573000.0,443980000.0,-765494000.0,883963000.0,434767000.0,554186000.0,-762772000.0,16302083000.0,1537101000.0,649086000.0,5613957000.0,953761000.0,10271611000.0,331500000.0,140316000.0,10482000.0,-882044000.0,647505000.0,55346000.0,-258495000.0,241000.0,462439000.0,85281000.0,911979000.0,617547000.0,-15770000.0,-526578000.0,-55922000.0,-65822000.0,135928000.0
2018-05-14,124.01000213623048,124.33999633789062,122.27999877929688,122.44000244140624,108.29981231689452,536000,BXP,0.979091759514023,1.082024446087738,1.0408496666413762,1.041087727357805,-0.0619959678437819,0.0203184000015617,0.0481682756814405,6377908000.0,11269777000.0,5613957000.0,2288499000.0,679038000.0,139040000.0,19372233000.0,1543000.0,148573000.0,443980000.0,-765494000.0,883963000.0,434767000.0,554186000.0,-762772000.0,16302083000.0,1537101000.0,649086000.0,5613957000.0,953761000.0,10271611000.0,331500000.0,140316000.0,10482000.0,-882044000.0,647505000.0,55346000.0,-258495000.0,241000.0,462439000.0,85281000.0,911979000.0,617547000.0,-15770000.0,-526578000.0,-55922000.0,-65822000.0,135928000.0
2018-05-15,121.58999633789062,122.02999877929688,118.6999969482422,119.0,105.25709533691406,1095200,BXP,1.0090755043867692,1.117701046182233,1.069318361544123,1.0466187864615744,-0.0375432820748051,0.0465698124125555,0.0891238016539467,6377908000.0,11269777000.0,5613957000.0,2288499000.0,679038000.0,139040000.0,19372233000.0,1543000.0,148573000.0,443980000.0,-765494000.0,883963000.0,434767000.0,554186000.0,-762772000.0,16302083000.0,1537101000.0,649086000.0,5613957000.0,953761000.0,10271611000.0,331500000.0,140316000.0,10482000.0,-882044000.0,647505000.0,55346000.0,-258495000.0,241000.0,462439000.0,85281000.0,911979000.0,617547000.0,-15770000.0,-526578000.0,-55922000.0,-65822000.0,135928000.0
2018-05-16,119.4000015258789,119.88999938964844,116.66000366210938,117.12000274658205,103.59422302246094,1091100,BXP,1.0149417799073843,1.1309157065441615,1.0881284714392123,1.0408877248167443,-0.0259459449093601,0.061347106857351,0.1035687243784051,6377908000.0,11269777000.0,5613957000.0,2288499000.0,679038000.0,139040000.0,19372233000.0,1543000.0,148573000.0,443980000.0,-765494000.0,883963000.0,434767000.0,554186000.0,-762772000.0,16302083000.0,1537101000.0,649086000.0,5613957000.0,953761000.0,10271611000.0,331500000.0,140316000.0,10482000.0,-882044000.0,647505000.0,55346000.0,-258495000.0,241000.0,462439000.0,85281000.0,911979000.0,617547000.0,-15770000.0,-526578000.0,-55922000.0,-65822000.0,135928000.0
2018-05-17,116.83999633789062,117.9000015258789,116.68000030517578,117.23999786376952,103.70034790039062,767800,BXP,1.0131353895892738,1.114305603826662,1.0868417885183073,1.0349193513761987,-0.0217839617869248,0.0400952593689665,0.1040661566416579,6377908000.0,11269777000.0,5613957000.0,2288499000.0,679038000.0,139040000.0,19372233000.0,1543000.0,148573000.0,443980000.0,-765494000.0,883963000.0,434767000.0,554186000.0,-762772000.0,16302083000.0,1537101000.0,649086000.0,5613957000.0,953761000.0,10271611000.0,331500000.0,140316000.0,10482000.0,-882044000.0,647505000.0,55346000.0,-258495000.0,241000.0,462439000.0,85281000.0,911979000.0,617547000.0,-15770000.0,-526578000.0,-55922000.0,-65822000.0,135928000.0
2018-05-18,117.22000122070312,117.87000274658205,116.44000244140624,117.08999633789062,103.56766510009766,1877300,BXP,1.0353573722997895,1.1111775985849095,1.0885807628697275,1.0385787395853494,-0.0032213672855598,0.0371981103017866,0.0911326735996878,6377908000.0,11269777000.0,5613957000.0,2288499000.0,679038000.0,139040000.0,19372233000.0,1543000.0,148573000.0,443980000.0,-765494000.0,883963000.0,434767000.0,554186000.0,-762772000.0,16302083000.0,1537101000.0,649086000.0,5613957000.0,953761000.0,10271611000.0,331500000.0,140316000.0,10482000.0,-882044000.0,647505000.0,55346000.0,-258495000.0,241000.0,462439000.0,85281000.0,911979000.0,617547000.0,-15770000.0,-526578000.0,-55922000.0,-65822000.0,135928000.0
2018-05-21,117.73999786376952,118.77999877929688,116.0,118.19000244140624,104.5406494140625,777400,BXP,1.0353667749887028,1.0952152593948836,1.0908943953563592,1.025089312179409,0.010277462809294,0.0293756418418165,0.1027774873680902,6377908000.0,11269777000.0,5613957000.0,2288499000.0,679038000.0,139040000.0,19372233000.0,1543000.0,148573000.0,443980000.0,-765494000.0,883963000.0,434767000.0,554186000.0,-762772000.0,16302083000.0,1537101000.0,649086000.0,5613957000.0,953761000.0,10271611000.0,331500000.0,140316000.0,10482000.0,-882044000.0,647505000.0,55346000.0,-258495000.0,241000.0,462439000.0,85281000.0,911979000.0,617547000.0,-15770000.0,-526578000.0,-55922000.0,-65822000.0,135928000.0
2018-05-22,118.37000274658205,119.52999877929688,117.63999938964844,119.23999786376952,105.46937561035156,753200,BXP,1.0533376465793534,1.089200570424857,1.1057045957916047,1.0307376712719063,0.0225999753074468,0.0117923270792184,0.0908756183940273,6377908000.0,11269777000.0,5613957000.0,2288499000.0,679038000.0,139040000.0,19372233000.0,1543000.0,148573000.0,443980000.0,-765494000.0,883963000.0,434767000.0,554186000.0,-762772000.0,16302083000.0,1537101000.0,649086000.0,5613957000.0,953761000.0,10271611000.0,331500000.0,140316000.0,10482000.0,-882044000.0,647505000.0,55346000.0,-258495000.0,241000.0,462439000.0,85281000.0,911979000.0,617547000.0,-15770000.0,-526578000.0,-55922000.0,-65822000.0,135928000.0
2018-05-23,119.23999786376952,120.91999816894533,118.87999725341795,119.97000122070312,106.11507415771484,735100,BXP,1.0433440472394466,1.0791334066446827,1.0977082354480627,1.0150475795387122,0.0282964677007344,-0.0020763951641313,0.0864006304062761,6377908000.0,11269777000.0,5613957000.0,2288499000.0,679038000.0,139040000.0,19372233000.0,1543000.0,148573000.0,443980000.0,-765494000.0,883963000.0,434767000.0,554186000.0,-762772000.0,16302083000.0,1537101000.0,649086000.0,5613957000.0,953761000.0,10271611000.0,331500000.0,140316000.0,10482000.0,-882044000.0,647505000.0,55346000.0,-258495000.0,241000.0,462439000.0,85281000.0,911979000.0,617547000.0,-15770000.0,-526578000.0,-55922000.0,-65822000.0,135928000.0
2018-05-24,120.1999969482422,120.3499984741211,118.77999877929688,119.48999786376952,105.69050598144533,787900,BXP,1.042513982103312,1.1019150562048865,1.113833500829347,1.0168206501033523,0.0256933319999594,0.0206592914187466,0.0969380687269974,6377908000.0,11269777000.0,5613957000.0,2288499000.0,679038000.0,139040000.0,19372233000.0,1543000.0,148573000.0,443980000.0,-765494000.0,883963000.0,434767000.0,554186000.0,-762772000.0,16302083000.0,1537101000.0,649086000.0,5613957000.0,953761000.0,10271611000.0,331500000.0,140316000.0,10482000.0,-882044000.0,647505000.0,55346000.0,-258495000.0,241000.0,462439000.0,85281000.0,911979000.0,617547000.0,-15770000.0,-526578000.0,-55922000.0,-65822000.0,135928000.0
2018-05-25,119.63999938964844,119.9800033569336,119.37000274658205,119.58999633789062,105.7789535522461,605300,BXP,1.0388827449705038,1.0993946551444216,1.1213843773582892,1.0047051141844092,0.0341776307860945,0.0131783432760321,0.0927263337754431,6377908000.0,11269777000.0,5613957000.0,2288499000.0,679038000.0,139040000.0,19372233000.0,1543000.0,148573000.0,443980000.0,-765494000.0,883963000.0,434767000.0,554186000.0,-762772000.0,16302083000.0,1537101000.0,649086000.0,5613957000.0,953761000.0,10271611000.0,331500000.0,140316000.0,10482000.0,-882044000.0,647505000.0,55346000.0,-258495000.0,241000.0,462439000.0,85281000.0,911979000.0,617547000.0,-15770000.0,-526578000.0,-55922000.0,-65822000.0,135928000.0
