Date,Open,High,Low,Close,Adj Close,Volume,ticker,PriceReturn_22days,PriceReturn_66days,PriceReturn_132days,PriceReturn_22days_mean,AdjRet22Day,AdjRet66Day,AdjRet132Day,Intangible Assets,Capital Surplus,Total Liab,Total Stockholder Equity,Other Current Liab,Total Assets,Common Stock,Other Current Assets,Retained Earnings,Other Liab,Good Will,Treasury Stock,Other Assets,Cash,Total Current Liabilities,Deferred Long Term Asset Charges,Short Long Term Debt,Other Stockholder Equity,Property Plant Equipment,Total Current Assets,Long Term Investments,Net Tangible Assets,Short Term Investments,Net Receivables,Accounts Payable,Long Term Debt,Investments,Change To Liabilities,Total Cashflows From Investing Activities,Net Borrowings,Total Cash From Financing Activities,Change To Operating Activities,Issuance Of Stock,Net Income,Change In Cash,Effect Of Exchange Rate,Total Cash From Operating Activities,Depreciation,Other Cashflows From Investing Activities,Change To Account Receivables,Other Cashflows From Financing Activities,Change To Netincome,Capital Expenditures
2019-12-04,123.5199966430664,124.06999969482422,121.12000274658205,123.47000122070312,123.47000122070312,1183100,TEAM,1.0379038845833957,1.0572608082573196,1.38276499586615,1.0344529937206122,0.0034508908627834,0.2201380321448931,0.4091333562207123,150975000.0,458166000.0,2411791000.0,565467000.0,1323076000.0,2977258000.0,24199000.0,216755000.0,-765637000.0,82083000.0,608907000.0,848739000.0,31874000.0,1268441000.0,2329708000.0,17084000.0,853576000.0,848739000.0,81459000.0,2042111000.0,61932000.0,-194415000.0,445046000.0,88281000.0,24993000.0,,-142470000.0,198126000.0,-604198000.0,-38127000.0,-3187000.0,1085000.0,3542000.0,-637621000.0,-141898000.0,-855000.0,466342000.0,42258000.0,-552000.0,-30211000.0,-6729000.0,830776000.0,-44192000.0
2019-12-05,124.0,124.70999908447266,123.0,123.9499969482422,123.9499969482422,767600,TEAM,1.0492940763274314,1.0085518774835542,1.3917708653020051,1.0367512645970387,0.0125428117303927,0.2570634739293799,0.3971532218798236,150975000.0,458166000.0,2411791000.0,565467000.0,1323076000.0,2977258000.0,24199000.0,216755000.0,-765637000.0,82083000.0,608907000.0,848739000.0,31874000.0,1268441000.0,2329708000.0,17084000.0,853576000.0,848739000.0,81459000.0,2042111000.0,61932000.0,-194415000.0,445046000.0,88281000.0,24993000.0,,-142470000.0,198126000.0,-604198000.0,-38127000.0,-3187000.0,1085000.0,3542000.0,-637621000.0,-141898000.0,-855000.0,466342000.0,42258000.0,-552000.0,-30211000.0,-6729000.0,830776000.0,-44192000.0
2019-12-06,123.23999786376952,124.5500030517578,122.25,123.36000061035156,123.36000061035156,874400,TEAM,1.097681606615902,1.0371271223118843,1.4324741070002789,1.0330572442281234,0.0646243623877786,0.2342353781741426,0.4496264119186037,150975000.0,458166000.0,2411791000.0,565467000.0,1323076000.0,2977258000.0,24199000.0,216755000.0,-765637000.0,82083000.0,608907000.0,848739000.0,31874000.0,1268441000.0,2329708000.0,17084000.0,853576000.0,848739000.0,81459000.0,2042111000.0,61932000.0,-194415000.0,445046000.0,88281000.0,24993000.0,,-142470000.0,198126000.0,-604198000.0,-38127000.0,-3187000.0,1085000.0,3542000.0,-637621000.0,-141898000.0,-855000.0,466342000.0,42258000.0,-552000.0,-30211000.0,-6729000.0,830776000.0,-44192000.0
2019-12-09,122.88999938964844,123.88999938964844,121.0999984741211,122.8000030517578,122.8000030517578,837700,TEAM,1.0903908026781413,0.9818403639941794,1.4464983751502427,1.0340376238600335,0.0563531788181077,0.2809476077131527,0.4578732498918803,150975000.0,458166000.0,2411791000.0,565467000.0,1323076000.0,2977258000.0,24199000.0,216755000.0,-765637000.0,82083000.0,608907000.0,848739000.0,31874000.0,1268441000.0,2329708000.0,17084000.0,853576000.0,848739000.0,81459000.0,2042111000.0,61932000.0,-194415000.0,445046000.0,88281000.0,24993000.0,,-142470000.0,198126000.0,-604198000.0,-38127000.0,-3187000.0,1085000.0,3542000.0,-637621000.0,-141898000.0,-855000.0,466342000.0,42258000.0,-552000.0,-30211000.0,-6729000.0,830776000.0,-44192000.0
2019-12-10,122.6999969482422,124.75,120.33999633789062,120.8000030517578,120.8000030517578,916400,TEAM,1.1264073169428512,1.029635712841218,1.4291390316909127,1.0438020196584652,0.082605297284386,0.2919701700255929,0.4428197179913168,150975000.0,458166000.0,2411791000.0,565467000.0,1323076000.0,2977258000.0,24199000.0,216755000.0,-765637000.0,82083000.0,608907000.0,848739000.0,31874000.0,1268441000.0,2329708000.0,17084000.0,853576000.0,848739000.0,81459000.0,2042111000.0,61932000.0,-194415000.0,445046000.0,88281000.0,24993000.0,,-142470000.0,198126000.0,-604198000.0,-38127000.0,-3187000.0,1085000.0,3542000.0,-637621000.0,-141898000.0,-855000.0,466342000.0,42258000.0,-552000.0,-30211000.0,-6729000.0,830776000.0,-44192000.0
2019-12-11,120.3499984741211,120.4499969482422,113.91000366210938,118.2300033569336,118.2300033569336,2275400,TEAM,1.1352448398017558,1.0321407029896734,1.5610250555555805,1.044148768614289,0.0910960711874668,0.3524909985627406,0.5718528179193622,150975000.0,458166000.0,2411791000.0,565467000.0,1323076000.0,2977258000.0,24199000.0,216755000.0,-765637000.0,82083000.0,608907000.0,848739000.0,31874000.0,1268441000.0,2329708000.0,17084000.0,853576000.0,848739000.0,81459000.0,2042111000.0,61932000.0,-194415000.0,445046000.0,88281000.0,24993000.0,,-142470000.0,198126000.0,-604198000.0,-38127000.0,-3187000.0,1085000.0,3542000.0,-637621000.0,-141898000.0,-855000.0,466342000.0,42258000.0,-552000.0,-30211000.0,-6729000.0,830776000.0,-44192000.0
2019-12-12,118.11000061035156,118.18000030517578,114.9800033569336,116.16999816894533,116.16999816894533,1747100,TEAM,1.1613153635925049,1.0463975163519397,1.5695102410683803,1.0379600676281349,0.12335529596437,0.3541199616427132,0.5824776881891613,150975000.0,458166000.0,2411791000.0,565467000.0,1323076000.0,2977258000.0,24199000.0,216755000.0,-765637000.0,82083000.0,608907000.0,848739000.0,31874000.0,1268441000.0,2329708000.0,17084000.0,853576000.0,848739000.0,81459000.0,2042111000.0,61932000.0,-194415000.0,445046000.0,88281000.0,24993000.0,,-142470000.0,198126000.0,-604198000.0,-38127000.0,-3187000.0,1085000.0,3542000.0,-637621000.0,-141898000.0,-855000.0,466342000.0,42258000.0,-552000.0,-30211000.0,-6729000.0,830776000.0,-44192000.0
2019-12-13,116.37999725341795,120.80999755859376,115.58000183105467,119.80999755859376,119.80999755859376,2078100,TEAM,1.1244470742503565,1.050830515744788,1.4758368327129288,1.049983828710455,0.0744632455399014,0.3842465629956644,0.5156026368364568,150975000.0,458166000.0,2411791000.0,565467000.0,1323076000.0,2977258000.0,24199000.0,216755000.0,-765637000.0,82083000.0,608907000.0,848739000.0,31874000.0,1268441000.0,2329708000.0,17084000.0,853576000.0,848739000.0,81459000.0,2042111000.0,61932000.0,-194415000.0,445046000.0,88281000.0,24993000.0,,-142470000.0,198126000.0,-604198000.0,-38127000.0,-3187000.0,1085000.0,3542000.0,-637621000.0,-141898000.0,-855000.0,466342000.0,42258000.0,-552000.0,-30211000.0,-6729000.0,830776000.0,-44192000.0
2019-12-16,120.0,122.16000366210938,119.16999816894533,121.22000122070312,121.22000122070312,1241500,TEAM,1.0959413031322938,1.0566737753506488,1.4878732782882365,1.044141152852935,0.0518001502793588,0.4129989083281802,0.5219712505257554,150975000.0,458166000.0,2411791000.0,565467000.0,1323076000.0,2977258000.0,24199000.0,216755000.0,-765637000.0,82083000.0,608907000.0,848739000.0,31874000.0,1268441000.0,2329708000.0,17084000.0,853576000.0,848739000.0,81459000.0,2042111000.0,61932000.0,-194415000.0,445046000.0,88281000.0,24993000.0,,-142470000.0,198126000.0,-604198000.0,-38127000.0,-3187000.0,1085000.0,3542000.0,-637621000.0,-141898000.0,-855000.0,466342000.0,42258000.0,-552000.0,-30211000.0,-6729000.0,830776000.0,-44192000.0
2019-12-17,122.27999877929688,122.27999877929688,119.05999755859376,119.68000030517578,119.68000030517578,1126500,TEAM,1.0972594166891858,1.1547459608609767,1.5124498165547535,1.0401829423118685,0.0570764743773175,0.4438643881606333,0.5660927980321669,150975000.0,458166000.0,2411791000.0,565467000.0,1323076000.0,2977258000.0,24199000.0,216755000.0,-765637000.0,82083000.0,608907000.0,848739000.0,31874000.0,1268441000.0,2329708000.0,17084000.0,853576000.0,848739000.0,81459000.0,2042111000.0,61932000.0,-194415000.0,445046000.0,88281000.0,24993000.0,,-142470000.0,198126000.0,-604198000.0,-38127000.0,-3187000.0,1085000.0,3542000.0,-637621000.0,-141898000.0,-855000.0,466342000.0,42258000.0,-552000.0,-30211000.0,-6729000.0,830776000.0,-44192000.0
2019-12-18,119.61000061035156,120.6999969482422,117.83999633789062,118.12000274658205,118.12000274658205,1225600,TEAM,1.112936028251753,1.1781239453631502,1.482644774895081,1.0376155592547895,0.0753204689969635,0.4493047876806487,0.5217905035473619,150975000.0,458166000.0,2411791000.0,565467000.0,1323076000.0,2977258000.0,24199000.0,216755000.0,-765637000.0,82083000.0,608907000.0,848739000.0,31874000.0,1268441000.0,2329708000.0,17084000.0,853576000.0,848739000.0,81459000.0,2042111000.0,61932000.0,-194415000.0,445046000.0,88281000.0,24993000.0,,-142470000.0,198126000.0,-604198000.0,-38127000.0,-3187000.0,1085000.0,3542000.0,-637621000.0,-141898000.0,-855000.0,466342000.0,42258000.0,-552000.0,-30211000.0,-6729000.0,830776000.0,-44192000.0
2019-12-19,118.66000366210938,120.9000015258789,117.79000091552734,120.02999877929688,120.02999877929688,1427300,TEAM,1.1050570752194873,1.2346913143000395,1.50187458223614,1.034943648284932,0.0701134269345553,0.4672326691323492,0.5318001955371566,150975000.0,458166000.0,2411791000.0,565467000.0,1323076000.0,2977258000.0,24199000.0,216755000.0,-765637000.0,82083000.0,608907000.0,848739000.0,31874000.0,1268441000.0,2329708000.0,17084000.0,853576000.0,848739000.0,81459000.0,2042111000.0,61932000.0,-194415000.0,445046000.0,88281000.0,24993000.0,,-142470000.0,198126000.0,-604198000.0,-38127000.0,-3187000.0,1085000.0,3542000.0,-637621000.0,-141898000.0,-855000.0,466342000.0,42258000.0,-552000.0,-30211000.0,-6729000.0,830776000.0,-44192000.0
2019-12-20,120.94000244140624,123.3000030517578,120.4000015258789,121.08999633789062,121.08999633789062,1634800,TEAM,1.2122388118381693,1.1747460921797728,1.5328268744217628,1.0184381935354383,0.193800618302731,0.4357888099620949,0.567162995944246,150975000.0,458166000.0,2411791000.0,565467000.0,1323076000.0,2977258000.0,24199000.0,216755000.0,-765637000.0,82083000.0,608907000.0,848739000.0,31874000.0,1268441000.0,2329708000.0,17084000.0,853576000.0,848739000.0,81459000.0,2042111000.0,61932000.0,-194415000.0,445046000.0,88281000.0,24993000.0,,-142470000.0,198126000.0,-604198000.0,-38127000.0,-3187000.0,1085000.0,3542000.0,-637621000.0,-141898000.0,-855000.0,466342000.0,42258000.0,-552000.0,-30211000.0,-6729000.0,830776000.0,-44192000.0
2019-12-23,121.31999969482422,122.78299713134766,120.68000030517578,120.75,120.75,751400,TEAM,1.1911387315201216,1.1690269454418996,1.5741615058472438,1.004497558926818,0.1866411725933037,0.4126880108379608,0.603145765633294,150975000.0,458166000.0,2411791000.0,565467000.0,1323076000.0,2977258000.0,24199000.0,216755000.0,-765637000.0,82083000.0,608907000.0,848739000.0,31874000.0,1268441000.0,2329708000.0,17084000.0,853576000.0,848739000.0,81459000.0,2042111000.0,61932000.0,-194415000.0,445046000.0,88281000.0,24993000.0,,-142470000.0,198126000.0,-604198000.0,-38127000.0,-3187000.0,1085000.0,3542000.0,-637621000.0,-141898000.0,-855000.0,466342000.0,42258000.0,-552000.0,-30211000.0,-6729000.0,830776000.0,-44192000.0
2019-12-24,121.33999633789062,121.37999725341795,119.37999725341795,120.5199966430664,120.5199966430664,265200,TEAM,1.2385496882690838,1.13889809434153,1.5804016472453244,1.013647133004122,0.2249025552649619,0.3956747413888707,0.6002331572145495,150975000.0,458166000.0,2411791000.0,565467000.0,1323076000.0,2977258000.0,24199000.0,216755000.0,-765637000.0,82083000.0,608907000.0,848739000.0,31874000.0,1268441000.0,2329708000.0,17084000.0,853576000.0,848739000.0,81459000.0,2042111000.0,61932000.0,-194415000.0,445046000.0,88281000.0,24993000.0,,-142470000.0,198126000.0,-604198000.0,-38127000.0,-3187000.0,1085000.0,3542000.0,-637621000.0,-141898000.0,-855000.0,466342000.0,42258000.0,-552000.0,-30211000.0,-6729000.0,830776000.0,-44192000.0
2019-12-26,120.1999969482422,123.33999633789062,120.0199966430664,121.6999969482422,121.6999969482422,568900,TEAM,1.225554623143634,1.1014790995333217,1.564831612299863,1.009368571505801,0.2161860516378331,0.3976779223586114,0.5930080281179307,150975000.0,458166000.0,2411791000.0,565467000.0,1323076000.0,2977258000.0,24199000.0,216755000.0,-765637000.0,82083000.0,608907000.0,848739000.0,31874000.0,1268441000.0,2329708000.0,17084000.0,853576000.0,848739000.0,81459000.0,2042111000.0,61932000.0,-194415000.0,445046000.0,88281000.0,24993000.0,,-142470000.0,198126000.0,-604198000.0,-38127000.0,-3187000.0,1085000.0,3542000.0,-637621000.0,-141898000.0,-855000.0,466342000.0,42258000.0,-552000.0,-30211000.0,-6729000.0,830776000.0,-44192000.0
2019-12-27,122.41000366210938,122.5,120.5199966430664,121.12000274658205,121.12000274658205,592500,TEAM,1.2349735670335078,1.0651419384192224,1.617239105357766,1.013204306983852,0.2217692600496559,0.3530844682043595,0.6363944610014183,150975000.0,458166000.0,2411791000.0,565467000.0,1323076000.0,2977258000.0,24199000.0,216755000.0,-765637000.0,82083000.0,608907000.0,848739000.0,31874000.0,1268441000.0,2329708000.0,17084000.0,853576000.0,848739000.0,81459000.0,2042111000.0,61932000.0,-194415000.0,445046000.0,88281000.0,24993000.0,,-142470000.0,198126000.0,-604198000.0,-38127000.0,-3187000.0,1085000.0,3542000.0,-637621000.0,-141898000.0,-855000.0,466342000.0,42258000.0,-552000.0,-30211000.0,-6729000.0,830776000.0,-44192000.0
2019-12-30,121.12000274658205,121.44000244140624,117.20800018310548,119.33000183105467,119.33000183105467,707200,TEAM,1.2318779665160822,1.0890807401298988,1.6401575313624823,0.9989207364455844,0.2329572300704978,0.3881199866315911,0.663919998093346,150975000.0,458166000.0,2411791000.0,565467000.0,1323076000.0,2977258000.0,24199000.0,216755000.0,-765637000.0,82083000.0,608907000.0,848739000.0,31874000.0,1268441000.0,2329708000.0,17084000.0,853576000.0,848739000.0,81459000.0,2042111000.0,61932000.0,-194415000.0,445046000.0,88281000.0,24993000.0,,-142470000.0,198126000.0,-604198000.0,-38127000.0,-3187000.0,1085000.0,3542000.0,-637621000.0,-141898000.0,-855000.0,466342000.0,42258000.0,-552000.0,-30211000.0,-6729000.0,830776000.0,-44192000.0
2019-12-31,118.75,120.43000030517578,117.80999755859376,120.33999633789062,120.33999633789062,676000,TEAM,1.2414824534064226,1.137277752826883,1.5954795233739447,1.003635286357499,0.2378471670489235,0.3848475116109098,0.6142359239926691,150975000.0,458166000.0,2411791000.0,565467000.0,1323076000.0,2977258000.0,24199000.0,216755000.0,-765637000.0,82083000.0,608907000.0,848739000.0,31874000.0,1268441000.0,2329708000.0,17084000.0,853576000.0,848739000.0,81459000.0,2042111000.0,61932000.0,-194415000.0,445046000.0,88281000.0,24993000.0,,-142470000.0,198126000.0,-604198000.0,-38127000.0,-3187000.0,1085000.0,3542000.0,-637621000.0,-141898000.0,-855000.0,466342000.0,42258000.0,-552000.0,-30211000.0,-6729000.0,830776000.0,-44192000.0
2020-01-02,121.1500015258789,123.83999633789062,119.83999633789062,122.87999725341795,122.87999725341795,2062500,TEAM,1.2377115864043542,1.0784505797079584,1.4611816981202248,1.01505070885822,0.222660877546134,0.3245525118398564,0.4998751632101569,150975000.0,458166000.0,2411791000.0,565467000.0,1323076000.0,2977258000.0,24199000.0,216755000.0,-765637000.0,82083000.0,608907000.0,848739000.0,31874000.0,1268441000.0,2329708000.0,17084000.0,853576000.0,848739000.0,81459000.0,2042111000.0,61932000.0,-194415000.0,445046000.0,88281000.0,24993000.0,,-142470000.0,198126000.0,-604198000.0,-38127000.0,-3187000.0,1085000.0,3542000.0,-637621000.0,-141898000.0,-855000.0,466342000.0,42258000.0,-552000.0,-30211000.0,-6729000.0,830776000.0,-44192000.0
2020-01-03,121.0199966430664,123.62999725341795,120.81999969482422,123.04000091552734,123.04000091552734,1223600,TEAM,1.1913199019860918,1.143367942368308,1.415393307872668,1.029111122076935,0.1622087799091569,0.3516963533800693,0.4332742144069598,150975000.0,458166000.0,2411791000.0,565467000.0,1323076000.0,2977258000.0,24199000.0,216755000.0,-765637000.0,82083000.0,608907000.0,848739000.0,31874000.0,1268441000.0,2329708000.0,17084000.0,853576000.0,848739000.0,81459000.0,2042111000.0,61932000.0,-194415000.0,445046000.0,88281000.0,24993000.0,,-142470000.0,198126000.0,-604198000.0,-38127000.0,-3187000.0,1085000.0,3542000.0,-637621000.0,-141898000.0,-855000.0,466342000.0,42258000.0,-552000.0,-30211000.0,-6729000.0,830776000.0,-44192000.0
2020-01-06,122.55999755859376,128.02999877929688,122.052001953125,127.69000244140624,127.69000244140624,3583800,TEAM,1.1585872003510396,1.0803508051583288,1.373012796398596,1.0266874067249352,0.1318997936261043,0.2691871070830501,0.3730314365949184,150975000.0,458166000.0,2411791000.0,565467000.0,1323076000.0,2977258000.0,24199000.0,216755000.0,-765637000.0,82083000.0,608907000.0,848739000.0,31874000.0,1268441000.0,2329708000.0,17084000.0,853576000.0,848739000.0,81459000.0,2042111000.0,61932000.0,-194415000.0,445046000.0,88281000.0,24993000.0,,-142470000.0,198126000.0,-604198000.0,-38127000.0,-3187000.0,1085000.0,3542000.0,-637621000.0,-141898000.0,-855000.0,466342000.0,42258000.0,-552000.0,-30211000.0,-6729000.0,830776000.0,-44192000.0
2020-01-07,128.22999572753906,129.1999969482422,127.3249969482422,128.14999389648438,128.14999389648438,1560400,TEAM,1.1548966605456872,1.055794065515516,1.3362466925397318,1.0199620823962716,0.1349345781494155,0.2601921378142051,0.3360639390960258,150975000.0,458166000.0,2411791000.0,565467000.0,1323076000.0,2977258000.0,24199000.0,216755000.0,-765637000.0,82083000.0,608907000.0,848739000.0,31874000.0,1268441000.0,2329708000.0,17084000.0,853576000.0,848739000.0,81459000.0,2042111000.0,61932000.0,-194415000.0,445046000.0,88281000.0,24993000.0,,-142470000.0,198126000.0,-604198000.0,-38127000.0,-3187000.0,1085000.0,3542000.0,-637621000.0,-141898000.0,-855000.0,466342000.0,42258000.0,-552000.0,-30211000.0,-6729000.0,830776000.0,-44192000.0
2020-01-08,128.32000732421875,131.80999755859375,127.33000183105467,130.05999755859375,130.05999755859375,1570400,TEAM,1.1631554791560197,1.1115639707673226,1.3290789163091892,1.0232695215769656,0.1398859575790541,0.2972073224958975,0.3198082361838135,150975000.0,458166000.0,2411791000.0,565467000.0,1323076000.0,2977258000.0,24199000.0,216755000.0,-765637000.0,82083000.0,608907000.0,848739000.0,31874000.0,1268441000.0,2329708000.0,17084000.0,853576000.0,848739000.0,81459000.0,2042111000.0,61932000.0,-194415000.0,445046000.0,88281000.0,24993000.0,,-142470000.0,198126000.0,-604198000.0,-38127000.0,-3187000.0,1085000.0,3542000.0,-637621000.0,-141898000.0,-855000.0,466342000.0,42258000.0,-552000.0,-30211000.0,-6729000.0,830776000.0,-44192000.0
2020-01-09,131.82000732421875,135.60000610351562,131.6999969482422,135.41000366210938,135.41000366210938,2034300,TEAM,1.1003618342098411,1.060704534365235,1.4055092103765623,1.0249701162824836,0.0753917179273575,0.2745812192179493,0.3977774975403589,150975000.0,458166000.0,2411791000.0,565467000.0,1323076000.0,2977258000.0,24199000.0,216755000.0,-765637000.0,82083000.0,608907000.0,848739000.0,31874000.0,1268441000.0,2329708000.0,17084000.0,853576000.0,848739000.0,81459000.0,2042111000.0,61932000.0,-194415000.0,445046000.0,88281000.0,24993000.0,,-142470000.0,198126000.0,-604198000.0,-38127000.0,-3187000.0,1085000.0,3542000.0,-637621000.0,-141898000.0,-855000.0,466342000.0,42258000.0,-552000.0,-30211000.0,-6729000.0,830776000.0,-44192000.0
2020-01-10,135.6699981689453,137.4499969482422,133.25999450683594,133.89999389648438,133.89999389648438,1243800,TEAM,1.1317401060024364,1.094174766132552,1.437565453826492,1.03459025933606,0.0971498466663765,0.3063964847279321,0.4211053429238014,150975000.0,458166000.0,2411791000.0,565467000.0,1323076000.0,2977258000.0,24199000.0,216755000.0,-765637000.0,82083000.0,608907000.0,848739000.0,31874000.0,1268441000.0,2329708000.0,17084000.0,853576000.0,848739000.0,81459000.0,2042111000.0,61932000.0,-194415000.0,445046000.0,88281000.0,24993000.0,,-142470000.0,198126000.0,-604198000.0,-38127000.0,-3187000.0,1085000.0,3542000.0,-637621000.0,-141898000.0,-855000.0,466342000.0,42258000.0,-552000.0,-30211000.0,-6729000.0,830776000.0,-44192000.0
2020-01-13,138.58999633789062,140.49000549316406,135.14999389648438,136.07000732421875,136.07000732421875,1602500,TEAM,1.1262584827738409,1.1189093246480737,1.4058939718871375,1.0265771375432875,0.0996813452305531,0.3083645953773373,0.3894960245994854,150975000.0,458166000.0,2411791000.0,565467000.0,1323076000.0,2977258000.0,24199000.0,216755000.0,-765637000.0,82083000.0,608907000.0,848739000.0,31874000.0,1268441000.0,2329708000.0,17084000.0,853576000.0,848739000.0,81459000.0,2042111000.0,61932000.0,-194415000.0,445046000.0,88281000.0,24993000.0,,-142470000.0,198126000.0,-604198000.0,-38127000.0,-3187000.0,1085000.0,3542000.0,-637621000.0,-141898000.0,-855000.0,466342000.0,42258000.0,-552000.0,-30211000.0,-6729000.0,830776000.0,-44192000.0
2020-01-14,135.4600067138672,136.5,134.00999450683594,134.22000122070312,134.22000122070312,1147000,TEAM,1.150499156344266,1.137162892971794,1.405453715347986,1.02603594253187,0.124463213812396,0.3392366335387025,0.397927665733188,150975000.0,458166000.0,2411791000.0,565467000.0,1323076000.0,2977258000.0,24199000.0,216755000.0,-765637000.0,82083000.0,608907000.0,848739000.0,31874000.0,1268441000.0,2329708000.0,17084000.0,853576000.0,848739000.0,81459000.0,2042111000.0,61932000.0,-194415000.0,445046000.0,88281000.0,24993000.0,,-142470000.0,198126000.0,-604198000.0,-38127000.0,-3187000.0,1085000.0,3542000.0,-637621000.0,-141898000.0,-855000.0,466342000.0,42258000.0,-552000.0,-30211000.0,-6729000.0,830776000.0,-44192000.0
2020-01-15,134.30999755859375,137.22000122070312,134.30999755859375,134.91000366210938,134.91000366210938,994900,TEAM,1.140612265256583,1.098510065416783,1.3663923455193272,1.0219015962939193,0.1187106689626638,0.3277386458923309,0.3736270509546382,150975000.0,458166000.0,2411791000.0,565467000.0,1323076000.0,2977258000.0,24199000.0,216755000.0,-765637000.0,82083000.0,608907000.0,848739000.0,31874000.0,1268441000.0,2329708000.0,17084000.0,853576000.0,848739000.0,81459000.0,2042111000.0,61932000.0,-194415000.0,445046000.0,88281000.0,24993000.0,,-142470000.0,198126000.0,-604198000.0,-38127000.0,-3187000.0,1085000.0,3542000.0,-637621000.0,-141898000.0,-855000.0,466342000.0,42258000.0,-552000.0,-30211000.0,-6729000.0,830776000.0,-44192000.0
2020-01-16,135.72000122070312,135.97999572753906,134.30999755859375,134.72000122070312,134.72000122070312,737700,TEAM,1.128637185822646,1.107482152585624,1.3695813007347373,1.0174106968397891,0.1112264889828569,0.329999513234615,0.3791918378023318,150975000.0,458166000.0,2411791000.0,565467000.0,1323076000.0,2977258000.0,24199000.0,216755000.0,-765637000.0,82083000.0,608907000.0,848739000.0,31874000.0,1268441000.0,2329708000.0,17084000.0,853576000.0,848739000.0,81459000.0,2042111000.0,61932000.0,-194415000.0,445046000.0,88281000.0,24993000.0,,-142470000.0,198126000.0,-604198000.0,-38127000.0,-3187000.0,1085000.0,3542000.0,-637621000.0,-141898000.0,-855000.0,466342000.0,42258000.0,-552000.0,-30211000.0,-6729000.0,830776000.0,-44192000.0
2020-01-17,135.11000061035156,135.5449981689453,132.4199981689453,132.85000610351562,132.85000610351562,2002600,TEAM,1.1214150461645829,1.1245012610179708,1.3802031779168982,1.016705703823629,0.1047093423409541,0.3451059779635668,0.4021927894264294,150975000.0,458166000.0,2411791000.0,565467000.0,1323076000.0,2977258000.0,24199000.0,216755000.0,-765637000.0,82083000.0,608907000.0,848739000.0,31874000.0,1268441000.0,2329708000.0,17084000.0,853576000.0,848739000.0,81459000.0,2042111000.0,61932000.0,-194415000.0,445046000.0,88281000.0,24993000.0,,-142470000.0,198126000.0,-604198000.0,-38127000.0,-3187000.0,1085000.0,3542000.0,-637621000.0,-141898000.0,-855000.0,466342000.0,42258000.0,-552000.0,-30211000.0,-6729000.0,830776000.0,-44192000.0
2020-01-21,132.1999969482422,133.49000549316406,130.3300018310547,131.32000732421875,131.32000732421875,1078500,TEAM,1.1112548319883322,1.1599147032344634,1.4248400104668877,1.0096671574983878,0.1015876744899444,0.3678119837056458,0.4372407461045278,150975000.0,458166000.0,2411791000.0,565467000.0,1323076000.0,2977258000.0,24199000.0,216755000.0,-765637000.0,82083000.0,608907000.0,848739000.0,31874000.0,1268441000.0,2329708000.0,17084000.0,853576000.0,848739000.0,81459000.0,2042111000.0,61932000.0,-194415000.0,445046000.0,88281000.0,24993000.0,,-142470000.0,198126000.0,-604198000.0,-38127000.0,-3187000.0,1085000.0,3542000.0,-637621000.0,-141898000.0,-855000.0,466342000.0,42258000.0,-552000.0,-30211000.0,-6729000.0,830776000.0,-44192000.0
2020-01-22,132.60000610351562,133.85800170898438,131.35000610351562,131.4600067138672,131.4600067138672,1314400,TEAM,1.119047566538984,1.1552562555982842,1.4275064207973591,0.9795819064254594,0.1394656601135246,0.3380736229221112,0.4377945953654566,150975000.0,458166000.0,2411791000.0,565467000.0,1323076000.0,2977258000.0,24199000.0,216755000.0,-765637000.0,82083000.0,608907000.0,848739000.0,31874000.0,1268441000.0,2329708000.0,17084000.0,853576000.0,848739000.0,81459000.0,2042111000.0,61932000.0,-194415000.0,445046000.0,88281000.0,24993000.0,,-142470000.0,198126000.0,-604198000.0,-38127000.0,-3187000.0,1085000.0,3542000.0,-637621000.0,-141898000.0,-855000.0,466342000.0,42258000.0,-552000.0,-30211000.0,-6729000.0,830776000.0,-44192000.0
2020-01-23,131.55999755859375,133.38999938964844,130.52999877929688,132.63999938964844,132.63999938964844,2472900,TEAM,1.0892641465046229,1.120401095402519,1.3318003219945025,0.9454235464635514,0.1438406000410714,0.3005836981964862,0.3465275800560328,150975000.0,458166000.0,2411791000.0,565467000.0,1323076000.0,2977258000.0,24199000.0,216755000.0,-765637000.0,82083000.0,608907000.0,848739000.0,31874000.0,1268441000.0,2329708000.0,17084000.0,853576000.0,848739000.0,81459000.0,2042111000.0,61932000.0,-194415000.0,445046000.0,88281000.0,24993000.0,,-142470000.0,198126000.0,-604198000.0,-38127000.0,-3187000.0,1085000.0,3542000.0,-637621000.0,-141898000.0,-855000.0,466342000.0,42258000.0,-552000.0,-30211000.0,-6729000.0,830776000.0,-44192000.0
2020-01-24,145.0,150.7100067138672,140.64999389648438,146.7899932861328,146.7899932861328,8033700,TEAM,0.998024434229876,1.0404659902792393,1.2122760752592323,0.9432939683900934,0.0547304658397825,0.186056537017752,0.2042877623056136,150975000.0,458166000.0,2411791000.0,565467000.0,1323076000.0,2977258000.0,24199000.0,216755000.0,-765637000.0,82083000.0,608907000.0,848739000.0,31874000.0,1268441000.0,2329708000.0,17084000.0,853576000.0,848739000.0,81459000.0,2042111000.0,61932000.0,-194415000.0,445046000.0,88281000.0,24993000.0,,-142470000.0,198126000.0,-604198000.0,-38127000.0,-3187000.0,1085000.0,3542000.0,-637621000.0,-141898000.0,-855000.0,466342000.0,42258000.0,-552000.0,-30211000.0,-6729000.0,830776000.0,-44192000.0
