Date,Open,High,Low,Close,Adj Close,Volume,ticker,PriceReturn_22days,PriceReturn_66days,PriceReturn_132days,Intangible Assets,Capital Surplus,Total Liab,Total Stockholder Equity,Deferred Long Term Liab,Other Current Liab,Total Assets,Other Current Assets,Retained Earnings,Other Liab,Good Will,Treasury Stock,Other Assets,Cash,Total Current Liabilities,Deferred Long Term Asset Charges,Other Stockholder Equity,Property Plant Equipment,Total Current Assets,Long Term Investments,Net Tangible Assets,Short Term Investments,Net Receivables,Accounts Payable,Long Term Debt,Investments,Change To Liabilities,Total Cashflows From Investing Activities,Net Borrowings,Total Cash From Financing Activities,Change To Operating Activities,Issuance Of Stock,Net Income,Change In Cash,Effect Of Exchange Rate,Total Cash From Operating Activities,Depreciation,Other Cashflows From Investing Activities,Change To Account Receivables,Other Cashflows From Financing Activities,Change To Netincome,Capital Expenditures,Repurchase Of Stock
2019-12-31,149.1199951171875,150.2100067138672,147.5500030517578,149.5500030517578,149.5500030517578,769300,SPOT,0.9796054631259202,0.8192577341550666,1.860514774701,32000000.0,4192000000.0,3085000000.0,2037000000.0,26000000.0,472000000.0,5122000000.0,188000000.0,-2709000000.0,24000000.0,478000000.0,554000000.0,104000000.0,1065000000.0,2439000000.0,9000000.0,924000000.0,780000000.0,2231000000.0,1497000000.0,1527000000.0,536000000.0,406000000.0,377000000.0,,262000000.0,513000000.0,-218000000.0,-17000000.0,-203000000.0,-35000000.0,228000000.0,-186000000.0,174000000.0,22000000.0,573000000.0,80000000.0,-14000000.0,-27000000.0,24000000.0,221000000.0,-135000000.0,-438000000.0
2020-01-02,151.0,152.8000030517578,149.61000061035156,151.6199951171875,151.6199951171875,662600,SPOT,1.0177417394013708,0.8416436137708714,1.7226619895319994,32000000.0,4192000000.0,3085000000.0,2037000000.0,26000000.0,472000000.0,5122000000.0,188000000.0,-2709000000.0,24000000.0,478000000.0,554000000.0,104000000.0,1065000000.0,2439000000.0,9000000.0,924000000.0,780000000.0,2231000000.0,1497000000.0,1527000000.0,536000000.0,406000000.0,377000000.0,,262000000.0,513000000.0,-218000000.0,-17000000.0,-203000000.0,-35000000.0,228000000.0,-186000000.0,174000000.0,22000000.0,573000000.0,80000000.0,-14000000.0,-27000000.0,24000000.0,221000000.0,-135000000.0,-438000000.0
2020-01-03,149.5,153.58999633789062,149.5,152.5,152.5,1018400,SPOT,0.9639344262295082,0.8264918092821465,1.7232786084784837,32000000.0,4192000000.0,3085000000.0,2037000000.0,26000000.0,472000000.0,5122000000.0,188000000.0,-2709000000.0,24000000.0,478000000.0,554000000.0,104000000.0,1065000000.0,2439000000.0,9000000.0,924000000.0,780000000.0,2231000000.0,1497000000.0,1527000000.0,536000000.0,406000000.0,377000000.0,,262000000.0,513000000.0,-218000000.0,-17000000.0,-203000000.0,-35000000.0,228000000.0,-186000000.0,174000000.0,22000000.0,573000000.0,80000000.0,-14000000.0,-27000000.0,24000000.0,221000000.0,-135000000.0,-438000000.0
2020-01-06,151.49000549316406,157.0,150.35000610351562,156.72000122070312,156.72000122070312,1311900,SPOT,0.9850050658166714,0.8413731469071256,1.64943847617742,32000000.0,4192000000.0,3085000000.0,2037000000.0,26000000.0,472000000.0,5122000000.0,188000000.0,-2709000000.0,24000000.0,478000000.0,554000000.0,104000000.0,1065000000.0,2439000000.0,9000000.0,924000000.0,780000000.0,2231000000.0,1497000000.0,1527000000.0,536000000.0,406000000.0,377000000.0,,262000000.0,513000000.0,-218000000.0,-17000000.0,-203000000.0,-35000000.0,228000000.0,-186000000.0,174000000.0,22000000.0,573000000.0,80000000.0,-14000000.0,-27000000.0,24000000.0,221000000.0,-135000000.0,-438000000.0
2020-01-07,156.6999969482422,157.85000610351562,155.00999450683594,156.02000427246094,156.02000427246094,876700,SPOT,0.9905781234428372,0.832136894473672,1.722086817832538,32000000.0,4192000000.0,3085000000.0,2037000000.0,26000000.0,472000000.0,5122000000.0,188000000.0,-2709000000.0,24000000.0,478000000.0,554000000.0,104000000.0,1065000000.0,2439000000.0,9000000.0,924000000.0,780000000.0,2231000000.0,1497000000.0,1527000000.0,536000000.0,406000000.0,377000000.0,,262000000.0,513000000.0,-218000000.0,-17000000.0,-203000000.0,-35000000.0,228000000.0,-186000000.0,174000000.0,22000000.0,573000000.0,80000000.0,-14000000.0,-27000000.0,24000000.0,221000000.0,-135000000.0,-438000000.0
2020-01-08,156.3300018310547,159.47999572753906,155.33999633789062,158.77999877929688,158.77999877929688,974500,SPOT,0.9341856844150276,0.8560901481346087,1.6578285238068056,32000000.0,4192000000.0,3085000000.0,2037000000.0,26000000.0,472000000.0,5122000000.0,188000000.0,-2709000000.0,24000000.0,478000000.0,554000000.0,104000000.0,1065000000.0,2439000000.0,9000000.0,924000000.0,780000000.0,2231000000.0,1497000000.0,1527000000.0,536000000.0,406000000.0,377000000.0,,262000000.0,513000000.0,-218000000.0,-17000000.0,-203000000.0,-35000000.0,228000000.0,-186000000.0,174000000.0,22000000.0,573000000.0,80000000.0,-14000000.0,-27000000.0,24000000.0,221000000.0,-135000000.0,-438000000.0
2020-01-09,157.83999633789062,159.97999572753906,157.11000061035156,157.74000549316406,157.74000549316406,1630600,SPOT,0.9241156282245604,0.8798021677849577,1.846012376701898,32000000.0,4192000000.0,3085000000.0,2037000000.0,26000000.0,472000000.0,5122000000.0,188000000.0,-2709000000.0,24000000.0,478000000.0,554000000.0,104000000.0,1065000000.0,2439000000.0,9000000.0,924000000.0,780000000.0,2231000000.0,1497000000.0,1527000000.0,536000000.0,406000000.0,377000000.0,,262000000.0,513000000.0,-218000000.0,-17000000.0,-203000000.0,-35000000.0,228000000.0,-186000000.0,174000000.0,22000000.0,573000000.0,80000000.0,-14000000.0,-27000000.0,24000000.0,221000000.0,-135000000.0,-438000000.0
2020-01-10,157.74000549316406,158.66000366210938,154.89999389648438,156.0399932861328,156.0399932861328,1046400,SPOT,0.9425788782325308,0.8939375256020372,1.7712126171141935,32000000.0,4192000000.0,3085000000.0,2037000000.0,26000000.0,472000000.0,5122000000.0,188000000.0,-2709000000.0,24000000.0,478000000.0,554000000.0,104000000.0,1065000000.0,2439000000.0,9000000.0,924000000.0,780000000.0,2231000000.0,1497000000.0,1527000000.0,536000000.0,406000000.0,377000000.0,,262000000.0,513000000.0,-218000000.0,-17000000.0,-203000000.0,-35000000.0,228000000.0,-186000000.0,174000000.0,22000000.0,573000000.0,80000000.0,-14000000.0,-27000000.0,24000000.0,221000000.0,-135000000.0,-438000000.0
2020-01-13,152.1999969482422,154.11500549316406,150.26499938964844,150.8699951171875,150.8699951171875,1880900,SPOT,0.9378935810933816,0.9402797454865862,1.9196659673265493,32000000.0,4192000000.0,3085000000.0,2037000000.0,26000000.0,472000000.0,5122000000.0,188000000.0,-2709000000.0,24000000.0,478000000.0,554000000.0,104000000.0,1065000000.0,2439000000.0,9000000.0,924000000.0,780000000.0,2231000000.0,1497000000.0,1527000000.0,536000000.0,406000000.0,377000000.0,,262000000.0,513000000.0,-218000000.0,-17000000.0,-203000000.0,-35000000.0,228000000.0,-186000000.0,174000000.0,22000000.0,573000000.0,80000000.0,-14000000.0,-27000000.0,24000000.0,221000000.0,-135000000.0,-438000000.0
2020-01-14,151.6199951171875,152.1300048828125,148.22000122070312,149.39999389648438,149.39999389648438,1048000,SPOT,0.9437751389581412,0.9674698741037504,1.7907631825627373,32000000.0,4192000000.0,3085000000.0,2037000000.0,26000000.0,472000000.0,5122000000.0,188000000.0,-2709000000.0,24000000.0,478000000.0,554000000.0,104000000.0,1065000000.0,2439000000.0,9000000.0,924000000.0,780000000.0,2231000000.0,1497000000.0,1527000000.0,536000000.0,406000000.0,377000000.0,,262000000.0,513000000.0,-218000000.0,-17000000.0,-203000000.0,-35000000.0,228000000.0,-186000000.0,174000000.0,22000000.0,573000000.0,80000000.0,-14000000.0,-27000000.0,24000000.0,221000000.0,-135000000.0,-438000000.0
2020-01-15,149.38999938964844,152.82000732421875,149.35499572753906,152.4499969482422,152.4499969482422,1037400,SPOT,0.9487045442966808,0.9126927003933456,1.7628074490917442,32000000.0,4192000000.0,3085000000.0,2037000000.0,26000000.0,472000000.0,5122000000.0,188000000.0,-2709000000.0,24000000.0,478000000.0,554000000.0,104000000.0,1065000000.0,2439000000.0,9000000.0,924000000.0,780000000.0,2231000000.0,1497000000.0,1527000000.0,536000000.0,406000000.0,377000000.0,,262000000.0,513000000.0,-218000000.0,-17000000.0,-203000000.0,-35000000.0,228000000.0,-186000000.0,174000000.0,22000000.0,573000000.0,80000000.0,-14000000.0,-27000000.0,24000000.0,221000000.0,-135000000.0,-438000000.0
2020-01-16,153.35000610351562,153.35000610351562,150.27000427246094,151.83999633789062,151.83999633789062,701300,SPOT,0.9441517654632416,0.9203109119036044,1.794652308826482,32000000.0,4192000000.0,3085000000.0,2037000000.0,26000000.0,472000000.0,5122000000.0,188000000.0,-2709000000.0,24000000.0,478000000.0,554000000.0,104000000.0,1065000000.0,2439000000.0,9000000.0,924000000.0,780000000.0,2231000000.0,1497000000.0,1527000000.0,536000000.0,406000000.0,377000000.0,,262000000.0,513000000.0,-218000000.0,-17000000.0,-203000000.0,-35000000.0,228000000.0,-186000000.0,174000000.0,22000000.0,573000000.0,80000000.0,-14000000.0,-27000000.0,24000000.0,221000000.0,-135000000.0,-438000000.0
2020-01-17,152.0800018310547,152.64999389648438,146.6199951171875,148.33999633789062,148.33999633789062,1314900,SPOT,0.9967642190953968,0.935081637712272,1.8007280687046694,32000000.0,4192000000.0,3085000000.0,2037000000.0,26000000.0,472000000.0,5122000000.0,188000000.0,-2709000000.0,24000000.0,478000000.0,554000000.0,104000000.0,1065000000.0,2439000000.0,9000000.0,924000000.0,780000000.0,2231000000.0,1497000000.0,1527000000.0,536000000.0,406000000.0,377000000.0,,262000000.0,513000000.0,-218000000.0,-17000000.0,-203000000.0,-35000000.0,228000000.0,-186000000.0,174000000.0,22000000.0,573000000.0,80000000.0,-14000000.0,-27000000.0,24000000.0,221000000.0,-135000000.0,-438000000.0
2020-01-21,147.5,149.44000244140625,145.71499633789062,148.9499969482422,148.9499969482422,1743900,SPOT,0.9865726751193225,0.9254112061901412,1.760389371113529,32000000.0,4192000000.0,3085000000.0,2037000000.0,26000000.0,472000000.0,5122000000.0,188000000.0,-2709000000.0,24000000.0,478000000.0,554000000.0,104000000.0,1065000000.0,2439000000.0,9000000.0,924000000.0,780000000.0,2231000000.0,1497000000.0,1527000000.0,536000000.0,406000000.0,377000000.0,,262000000.0,513000000.0,-218000000.0,-17000000.0,-203000000.0,-35000000.0,228000000.0,-186000000.0,174000000.0,22000000.0,573000000.0,80000000.0,-14000000.0,-27000000.0,24000000.0,221000000.0,-135000000.0,-438000000.0
2020-01-22,150.0,152.92999267578125,147.02999877929688,148.1199951171875,148.1199951171875,1718700,SPOT,0.9811639658512988,0.946867436020633,1.767418425431371,32000000.0,4192000000.0,3085000000.0,2037000000.0,26000000.0,472000000.0,5122000000.0,188000000.0,-2709000000.0,24000000.0,478000000.0,554000000.0,104000000.0,1065000000.0,2439000000.0,9000000.0,924000000.0,780000000.0,2231000000.0,1497000000.0,1527000000.0,536000000.0,406000000.0,377000000.0,,262000000.0,513000000.0,-218000000.0,-17000000.0,-203000000.0,-35000000.0,228000000.0,-186000000.0,174000000.0,22000000.0,573000000.0,80000000.0,-14000000.0,-27000000.0,24000000.0,221000000.0,-135000000.0,-438000000.0
2020-01-23,148.0,150.9499969482422,147.63999938964844,148.97000122070312,148.97000122070312,1102100,SPOT,0.9518695166127926,0.9383097109075604,1.730684065325685,32000000.0,4192000000.0,3085000000.0,2037000000.0,26000000.0,472000000.0,5122000000.0,188000000.0,-2709000000.0,24000000.0,478000000.0,554000000.0,104000000.0,1065000000.0,2439000000.0,9000000.0,924000000.0,780000000.0,2231000000.0,1497000000.0,1527000000.0,536000000.0,406000000.0,377000000.0,,262000000.0,513000000.0,-218000000.0,-17000000.0,-203000000.0,-35000000.0,228000000.0,-186000000.0,174000000.0,22000000.0,573000000.0,80000000.0,-14000000.0,-27000000.0,24000000.0,221000000.0,-135000000.0,-438000000.0
2020-01-24,149.35000610351562,150.2100067138672,145.89999389648438,146.6300048828125,146.6300048828125,1164800,SPOT,0.9581259006670868,1.0624019204241115,1.7351836882166314,32000000.0,4192000000.0,3085000000.0,2037000000.0,26000000.0,472000000.0,5122000000.0,188000000.0,-2709000000.0,24000000.0,478000000.0,554000000.0,104000000.0,1065000000.0,2439000000.0,9000000.0,924000000.0,780000000.0,2231000000.0,1497000000.0,1527000000.0,536000000.0,406000000.0,377000000.0,,262000000.0,513000000.0,-218000000.0,-17000000.0,-203000000.0,-35000000.0,228000000.0,-186000000.0,174000000.0,22000000.0,573000000.0,80000000.0,-14000000.0,-27000000.0,24000000.0,221000000.0,-135000000.0,-438000000.0
2020-01-27,143.10000610351562,145.3800048828125,141.5,144.33999633789062,144.33999633789062,1003900,SPOT,0.9318968956598608,1.0500901425091014,1.7321602509063403,32000000.0,4192000000.0,3085000000.0,2037000000.0,26000000.0,472000000.0,5122000000.0,188000000.0,-2709000000.0,24000000.0,478000000.0,554000000.0,104000000.0,1065000000.0,2439000000.0,9000000.0,924000000.0,780000000.0,2231000000.0,1497000000.0,1527000000.0,536000000.0,406000000.0,377000000.0,,262000000.0,513000000.0,-218000000.0,-17000000.0,-203000000.0,-35000000.0,228000000.0,-186000000.0,174000000.0,22000000.0,573000000.0,80000000.0,-14000000.0,-27000000.0,24000000.0,221000000.0,-135000000.0,-438000000.0
2020-01-28,145.0,145.59500122070312,143.05999755859375,144.3000030517578,144.3000030517578,791400,SPOT,0.9502424963082295,1.0037421571359155,1.7273041907739843,32000000.0,4192000000.0,3085000000.0,2037000000.0,26000000.0,472000000.0,5122000000.0,188000000.0,-2709000000.0,24000000.0,478000000.0,554000000.0,104000000.0,1065000000.0,2439000000.0,9000000.0,924000000.0,780000000.0,2231000000.0,1497000000.0,1527000000.0,536000000.0,406000000.0,377000000.0,,262000000.0,513000000.0,-218000000.0,-17000000.0,-203000000.0,-35000000.0,228000000.0,-186000000.0,174000000.0,22000000.0,573000000.0,80000000.0,-14000000.0,-27000000.0,24000000.0,221000000.0,-135000000.0,-438000000.0
2020-01-29,144.94000244140625,144.94000244140625,141.4199981689453,141.57000732421875,141.57000732421875,1215200,SPOT,0.984247998368602,1.026417956070383,1.803489398284014,32000000.0,4192000000.0,3085000000.0,2037000000.0,26000000.0,472000000.0,5122000000.0,188000000.0,-2709000000.0,24000000.0,478000000.0,554000000.0,104000000.0,1065000000.0,2439000000.0,9000000.0,924000000.0,780000000.0,2231000000.0,1497000000.0,1527000000.0,536000000.0,406000000.0,377000000.0,,262000000.0,513000000.0,-218000000.0,-17000000.0,-203000000.0,-35000000.0,228000000.0,-186000000.0,174000000.0,22000000.0,573000000.0,80000000.0,-14000000.0,-27000000.0,24000000.0,221000000.0,-135000000.0,-438000000.0
2020-01-30,140.14999389648438,142.97000122070312,140.0,142.7100067138672,142.7100067138672,886600,SPOT,0.9611099236868124,1.0161866544034666,1.7666595421208742,32000000.0,4192000000.0,3085000000.0,2037000000.0,26000000.0,472000000.0,5122000000.0,188000000.0,-2709000000.0,24000000.0,478000000.0,554000000.0,104000000.0,1065000000.0,2439000000.0,9000000.0,924000000.0,780000000.0,2231000000.0,1497000000.0,1527000000.0,536000000.0,406000000.0,377000000.0,,262000000.0,513000000.0,-218000000.0,-17000000.0,-203000000.0,-35000000.0,228000000.0,-186000000.0,174000000.0,22000000.0,573000000.0,80000000.0,-14000000.0,-27000000.0,24000000.0,221000000.0,-135000000.0,-438000000.0
2020-01-31,143.0,143.02000427246094,140.10000610351562,141.3000030517578,141.3000030517578,1501100,SPOT,1.0208775434149255,1.0508138182640463,1.7621372973499492,32000000.0,4192000000.0,3085000000.0,2037000000.0,26000000.0,472000000.0,5122000000.0,188000000.0,-2709000000.0,24000000.0,478000000.0,554000000.0,104000000.0,1065000000.0,2439000000.0,9000000.0,924000000.0,780000000.0,2231000000.0,1497000000.0,1527000000.0,536000000.0,406000000.0,377000000.0,,262000000.0,513000000.0,-218000000.0,-17000000.0,-203000000.0,-35000000.0,228000000.0,-186000000.0,174000000.0,22000000.0,573000000.0,80000000.0,-14000000.0,-27000000.0,24000000.0,221000000.0,-135000000.0,-438000000.0
2020-02-03,141.72999572753906,146.57000732421875,141.5,146.5,146.5,1894500,SPOT,1.0107849954338204,1.0105118995640463,1.7318771414382466,32000000.0,4192000000.0,3085000000.0,2037000000.0,26000000.0,472000000.0,5122000000.0,188000000.0,-2709000000.0,24000000.0,478000000.0,554000000.0,104000000.0,1065000000.0,2439000000.0,9000000.0,924000000.0,780000000.0,2231000000.0,1497000000.0,1527000000.0,536000000.0,406000000.0,377000000.0,,262000000.0,513000000.0,-218000000.0,-17000000.0,-203000000.0,-35000000.0,228000000.0,-186000000.0,174000000.0,22000000.0,573000000.0,80000000.0,-14000000.0,-27000000.0,24000000.0,221000000.0,-135000000.0,-438000000.0
2020-02-04,149.0500030517578,156.0,148.64700317382812,154.30999755859375,154.30999755859375,3152600,SPOT,0.9405741798067015,0.9860021794032549,1.6414360527091247,32000000.0,4192000000.0,3085000000.0,2037000000.0,26000000.0,472000000.0,5122000000.0,188000000.0,-2709000000.0,24000000.0,478000000.0,554000000.0,104000000.0,1065000000.0,2439000000.0,9000000.0,924000000.0,780000000.0,2231000000.0,1497000000.0,1527000000.0,536000000.0,406000000.0,377000000.0,,262000000.0,513000000.0,-218000000.0,-17000000.0,-203000000.0,-35000000.0,228000000.0,-186000000.0,174000000.0,22000000.0,573000000.0,80000000.0,-14000000.0,-27000000.0,24000000.0,221000000.0,-135000000.0,-438000000.0
2020-02-05,150.0,152.0,145.36000061035156,147.0,147.0,4159800,SPOT,0.9508843454373938,1.0613605732820472,1.7255782562048254,32000000.0,4192000000.0,3085000000.0,2037000000.0,26000000.0,472000000.0,5122000000.0,188000000.0,-2709000000.0,24000000.0,478000000.0,554000000.0,104000000.0,1065000000.0,2439000000.0,9000000.0,924000000.0,780000000.0,2231000000.0,1497000000.0,1527000000.0,536000000.0,406000000.0,377000000.0,,262000000.0,513000000.0,-218000000.0,-17000000.0,-203000000.0,-35000000.0,228000000.0,-186000000.0,174000000.0,22000000.0,573000000.0,80000000.0,-14000000.0,-27000000.0,24000000.0,221000000.0,-135000000.0,-438000000.0
2020-02-06,146.6199951171875,154.5500030517578,145.60000610351562,154.3699951171875,154.3699951171875,2341700,SPOT,0.9192200452475447,0.9972145320374284,1.628036634537905,32000000.0,4192000000.0,3085000000.0,2037000000.0,26000000.0,472000000.0,5122000000.0,188000000.0,-2709000000.0,24000000.0,478000000.0,554000000.0,104000000.0,1065000000.0,2439000000.0,9000000.0,924000000.0,780000000.0,2231000000.0,1497000000.0,1527000000.0,536000000.0,406000000.0,377000000.0,,262000000.0,513000000.0,-218000000.0,-17000000.0,-203000000.0,-35000000.0,228000000.0,-186000000.0,174000000.0,22000000.0,573000000.0,80000000.0,-14000000.0,-27000000.0,24000000.0,221000000.0,-135000000.0,-438000000.0
2020-02-07,152.7899932861328,155.0,150.7100067138672,154.5500030517578,154.5500030517578,2110600,SPOT,0.8738919113017618,0.9639598368538796,1.6817211163371324,32000000.0,4192000000.0,3085000000.0,2037000000.0,26000000.0,472000000.0,5122000000.0,188000000.0,-2709000000.0,24000000.0,478000000.0,554000000.0,104000000.0,1065000000.0,2439000000.0,9000000.0,924000000.0,780000000.0,2231000000.0,1497000000.0,1527000000.0,536000000.0,406000000.0,377000000.0,,262000000.0,513000000.0,-218000000.0,-17000000.0,-203000000.0,-35000000.0,228000000.0,-186000000.0,174000000.0,22000000.0,573000000.0,80000000.0,-14000000.0,-27000000.0,24000000.0,221000000.0,-135000000.0,-438000000.0
2020-02-10,152.6300048828125,154.2899932861328,147.89999389648438,148.3300018310547,148.3300018310547,1794700,SPOT,0.856131573492522,1.0252140864760717,1.731274756441111,32000000.0,4192000000.0,3085000000.0,2037000000.0,26000000.0,472000000.0,5122000000.0,188000000.0,-2709000000.0,24000000.0,478000000.0,554000000.0,104000000.0,1065000000.0,2439000000.0,9000000.0,924000000.0,780000000.0,2231000000.0,1497000000.0,1527000000.0,536000000.0,406000000.0,377000000.0,,262000000.0,513000000.0,-218000000.0,-17000000.0,-203000000.0,-35000000.0,228000000.0,-186000000.0,174000000.0,22000000.0,573000000.0,80000000.0,-14000000.0,-27000000.0,24000000.0,221000000.0,-135000000.0,-438000000.0
2020-02-11,149.35000610351562,150.97999572753906,145.02000427246094,145.77000427246094,145.77000427246094,1527900,SPOT,0.9025176216136548,1.0895931753845811,1.7954311144254225,32000000.0,4192000000.0,3085000000.0,2037000000.0,26000000.0,472000000.0,5122000000.0,188000000.0,-2709000000.0,24000000.0,478000000.0,554000000.0,104000000.0,1065000000.0,2439000000.0,9000000.0,924000000.0,780000000.0,2231000000.0,1497000000.0,1527000000.0,536000000.0,406000000.0,377000000.0,,262000000.0,513000000.0,-218000000.0,-17000000.0,-203000000.0,-35000000.0,228000000.0,-186000000.0,174000000.0,22000000.0,573000000.0,80000000.0,-14000000.0,-27000000.0,24000000.0,221000000.0,-135000000.0,-438000000.0
2020-02-12,146.16000366210938,147.44000244140625,144.1699981689453,147.0800018310547,147.0800018310547,1224000,SPOT,0.7998368093901516,1.097565887041597,1.831180195942851,32000000.0,4192000000.0,3085000000.0,2037000000.0,26000000.0,472000000.0,5122000000.0,188000000.0,-2709000000.0,24000000.0,478000000.0,554000000.0,104000000.0,1065000000.0,2439000000.0,9000000.0,924000000.0,780000000.0,2231000000.0,1497000000.0,1527000000.0,536000000.0,406000000.0,377000000.0,,262000000.0,513000000.0,-218000000.0,-17000000.0,-203000000.0,-35000000.0,228000000.0,-186000000.0,174000000.0,22000000.0,573000000.0,80000000.0,-14000000.0,-27000000.0,24000000.0,221000000.0,-135000000.0,-438000000.0
2020-02-13,146.88999938964844,146.88999938964844,141.3000030517578,141.5,141.5,1591000,SPOT,0.8400706907885657,1.2369611221151722,1.915053081175464,32000000.0,4192000000.0,3085000000.0,2037000000.0,26000000.0,472000000.0,5122000000.0,188000000.0,-2709000000.0,24000000.0,478000000.0,554000000.0,104000000.0,1065000000.0,2439000000.0,9000000.0,924000000.0,780000000.0,2231000000.0,1497000000.0,1527000000.0,536000000.0,406000000.0,377000000.0,,262000000.0,513000000.0,-218000000.0,-17000000.0,-203000000.0,-35000000.0,228000000.0,-186000000.0,174000000.0,22000000.0,573000000.0,80000000.0,-14000000.0,-27000000.0,24000000.0,221000000.0,-135000000.0,-438000000.0
2020-02-14,142.72000122070312,144.4600067138672,140.85000610351562,141.0,141.0,1288100,SPOT,0.859858140877798,1.3460993124238143,1.908723438885195,32000000.0,4192000000.0,3085000000.0,2037000000.0,26000000.0,472000000.0,5122000000.0,188000000.0,-2709000000.0,24000000.0,478000000.0,554000000.0,104000000.0,1065000000.0,2439000000.0,9000000.0,924000000.0,780000000.0,2231000000.0,1497000000.0,1527000000.0,536000000.0,406000000.0,377000000.0,,262000000.0,513000000.0,-218000000.0,-17000000.0,-203000000.0,-35000000.0,228000000.0,-186000000.0,174000000.0,22000000.0,573000000.0,80000000.0,-14000000.0,-27000000.0,24000000.0,221000000.0,-135000000.0,-438000000.0
2020-02-18,141.5,145.1300048828125,140.89999389648438,144.6300048828125,144.6300048828125,1480200,SPOT,0.8928299835669715,1.3326419068389928,1.8577749662603849,32000000.0,4192000000.0,3085000000.0,2037000000.0,26000000.0,472000000.0,5122000000.0,188000000.0,-2709000000.0,24000000.0,478000000.0,554000000.0,104000000.0,1065000000.0,2439000000.0,9000000.0,924000000.0,780000000.0,2231000000.0,1497000000.0,1527000000.0,536000000.0,406000000.0,377000000.0,,262000000.0,513000000.0,-218000000.0,-17000000.0,-203000000.0,-35000000.0,228000000.0,-186000000.0,174000000.0,22000000.0,573000000.0,80000000.0,-14000000.0,-27000000.0,24000000.0,221000000.0,-135000000.0,-438000000.0
2020-02-19,145.57000732421875,146.33999633789062,143.0,143.36000061035156,143.36000061035156,1051800,SPOT,0.8674665184214008,1.326520628901377,1.9411970379471903,32000000.0,4192000000.0,3085000000.0,2037000000.0,26000000.0,472000000.0,5122000000.0,188000000.0,-2709000000.0,24000000.0,478000000.0,554000000.0,104000000.0,1065000000.0,2439000000.0,9000000.0,924000000.0,780000000.0,2231000000.0,1497000000.0,1527000000.0,536000000.0,406000000.0,377000000.0,,262000000.0,513000000.0,-218000000.0,-17000000.0,-203000000.0,-35000000.0,228000000.0,-186000000.0,174000000.0,22000000.0,573000000.0,80000000.0,-14000000.0,-27000000.0,24000000.0,221000000.0,-135000000.0,-438000000.0
2020-02-20,143.35000610351562,148.17999267578125,142.17999267578125,147.86000061035156,147.86000061035156,1442600,SPOT,0.7992695780964449,1.2917624726874797,1.8396456691653889,32000000.0,4192000000.0,3085000000.0,2037000000.0,26000000.0,472000000.0,5122000000.0,188000000.0,-2709000000.0,24000000.0,478000000.0,554000000.0,104000000.0,1065000000.0,2439000000.0,9000000.0,924000000.0,780000000.0,2231000000.0,1497000000.0,1527000000.0,536000000.0,406000000.0,377000000.0,,262000000.0,513000000.0,-218000000.0,-17000000.0,-203000000.0,-35000000.0,228000000.0,-186000000.0,174000000.0,22000000.0,573000000.0,80000000.0,-14000000.0,-27000000.0,24000000.0,221000000.0,-135000000.0,-438000000.0
2020-02-21,146.75999450683594,147.10000610351562,143.05999755859375,146.9499969482422,146.9499969482422,1170700,SPOT,0.8825451183036421,1.265396398842637,1.9010547203342707,32000000.0,4192000000.0,3085000000.0,2037000000.0,26000000.0,472000000.0,5122000000.0,188000000.0,-2709000000.0,24000000.0,478000000.0,554000000.0,104000000.0,1065000000.0,2439000000.0,9000000.0,924000000.0,780000000.0,2231000000.0,1497000000.0,1527000000.0,536000000.0,406000000.0,377000000.0,,262000000.0,513000000.0,-218000000.0,-17000000.0,-203000000.0,-35000000.0,228000000.0,-186000000.0,174000000.0,22000000.0,573000000.0,80000000.0,-14000000.0,-27000000.0,24000000.0,221000000.0,-135000000.0,-438000000.0
2020-02-24,140.47999572753906,146.6999969482422,139.13099670410156,145.3300018310547,145.3300018310547,1382100,SPOT,0.8548131961172771,1.2194316313758833,1.941512420746535,32000000.0,4192000000.0,3085000000.0,2037000000.0,26000000.0,472000000.0,5122000000.0,188000000.0,-2709000000.0,24000000.0,478000000.0,554000000.0,104000000.0,1065000000.0,2439000000.0,9000000.0,924000000.0,780000000.0,2231000000.0,1497000000.0,1527000000.0,536000000.0,406000000.0,377000000.0,,262000000.0,513000000.0,-218000000.0,-17000000.0,-203000000.0,-35000000.0,228000000.0,-186000000.0,174000000.0,22000000.0,573000000.0,80000000.0,-14000000.0,-27000000.0,24000000.0,221000000.0,-135000000.0,-438000000.0
2020-02-25,146.8300018310547,147.9499969482422,141.2100067138672,141.8000030517578,141.8000030517578,2049200,SPOT,0.8942876927323294,1.275951966021755,2.057475273068292,32000000.0,4192000000.0,3085000000.0,2037000000.0,26000000.0,472000000.0,5122000000.0,188000000.0,-2709000000.0,24000000.0,478000000.0,554000000.0,104000000.0,1065000000.0,2439000000.0,9000000.0,924000000.0,780000000.0,2231000000.0,1497000000.0,1527000000.0,536000000.0,406000000.0,377000000.0,,262000000.0,513000000.0,-218000000.0,-17000000.0,-203000000.0,-35000000.0,228000000.0,-186000000.0,174000000.0,22000000.0,573000000.0,80000000.0,-14000000.0,-27000000.0,24000000.0,221000000.0,-135000000.0,-438000000.0
