Date,Open,High,Low,Close,Adj Close,Volume,ticker,PriceReturn_22days,PriceReturn_66days,PriceReturn_132days,PriceReturn_22days_mean,AdjRet22Day,AdjRet66Day,AdjRet132Day,Intangible Assets,Capital Surplus,Total Liab,Total Stockholder Equity,Other Current Liab,Total Assets,Common Stock,Other Current Assets,Retained Earnings,Other Liab,Good Will,Treasury Stock,Other Assets,Cash,Total Current Liabilities,Deferred Long Term Asset Charges,Short Long Term Debt,Other Stockholder Equity,Property Plant Equipment,Total Current Assets,Net Tangible Assets,Net Receivables,Accounts Payable,Long Term Debt,Change To Liabilities,Total Cashflows From Investing Activities,Net Borrowings,Total Cash From Financing Activities,Change To Operating Activities,Net Income,Change In Cash,Repurchase Of Stock,Effect Of Exchange Rate,Total Cash From Operating Activities,Depreciation,Other Cashflows From Investing Activities,Dividends Paid,Change To Account Receivables,Change To Netincome,Capital Expenditures
2017-11-22,54.88999938964844,54.970001220703125,54.45000076293945,54.59000015258789,50.61661148071289,695800,RHI,1.013189019297164,1.044648285407897,1.221563360356794,1.0328322263084138,-0.0196432070112497,0.0101446390895172,0.1119393216607835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-24,54.7400016784668,54.77000045776367,54.43999862670898,54.68999862670898,50.70932769775391,388900,RHI,1.0135307323036995,1.065338709136272,1.2462745086828957,1.032019884081241,-0.0184891517775411,0.0226276871415633,0.1292494371936594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-27,54.70000076293945,55.4900016784668,54.59000015258789,54.90999984741211,50.91331100463867,648100,RHI,1.0203970758437024,1.0731488626445391,1.2508396321195652,1.0369551897736955,-0.0165581139299932,0.0161176258541708,0.1337721366337656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-28,55.09000015258789,55.97999954223633,54.959999084472656,55.90999984741211,51.84052658081055,953400,RHI,0.9933822591741102,1.07031024932664,1.243992225572885,1.020376345675996,-0.0269940865018858,0.0168970695732557,0.1325929755417503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-29,55.90999984741211,57.130001068115234,55.83000183105469,56.81999969482422,52.68429183959961,672900,RHI,0.9839845003258664,1.0588280058513326,1.2226477243904457,1.026253639124301,-0.0422691387984345,0.0047746511961228,0.1103634609482284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-30,56.84000015258789,57.52999877929688,56.70000076293945,57.040000915527344,52.88827133178711,1573300,RHI,0.9784364105821676,1.0510447556007525,1.2280183777911438,1.0246409570196735,-0.0462045464375059,0.0016195731269041,0.1172166758572086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-01,57.040000915527344,57.040000915527344,55.09000015258789,56.08000183105469,51.998146057128906,874400,RHI,0.9982169322548702,1.0842677596261816,1.2610984871104851,1.029880242563007,-0.0316633103081367,0.0160274839348399,0.1519345564420944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-04,56.65999984741211,57.66999816894531,56.59000015258789,56.65999984741211,52.53593063354492,1137300,RHI,0.9938228195090916,1.0524183198362411,1.2456954806567742,1.036157586789428,-0.0423347672803363,-0.0181929781173175,0.1282847582016641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-05,55.95000076293945,55.970001220703125,53.16999816894531,53.290000915527344,49.411231994628906,2230500,RHI,1.0653029624813304,1.115011991948032,1.3246610130366596,1.0465343935592823,0.018768568922048,0.0436023369228255,0.1996358039817958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-06,53.11000061035156,53.7599983215332,52.83000183105469,53.08000183105469,49.21651077270508,1341800,RHI,1.0668802128817092,1.106549908915902,1.3272395127723522,1.048372731047773,0.0185074818339361,0.0374105643295787,0.1992571576913062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-07,53.27000045776367,53.619998931884766,53.130001068115234,53.52999877929688,49.633750915527344,1306500,RHI,1.0422195049030871,1.1023163138805907,1.3057120832145253,1.0387885930282448,0.0034309118748423,0.0452975009718166,0.1911010804315185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-08,53.9900016784668,54.70000076293945,53.2400016784668,54.68000030517578,50.70005035400391,991700,RHI,1.034930478528091,1.0923647894311772,1.2895107064977849,1.0447156071702373,-0.0097851286421462,0.0353827521398926,0.1756848387935159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-11,54.66999816894531,54.77000045776367,54.0,54.560001373291016,50.58879089355469,790100,RHI,1.0329910957604649,1.0943987836110838,1.2862418474826618,1.0484619827112251,-0.0154708869507602,0.0497752637764328,0.1817906560417426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-12,54.5,55.09000015258789,54.04999923706055,54.36000061035156,50.4033432006836,678700,RHI,1.024650391805484,1.1023073300752126,1.296730158494699,1.0415757419863072,-0.0169253501808233,0.0535201232266195,0.1892336865652641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-13,54.34999847412109,55.02000045776367,54.040000915527344,54.34999847412109,50.39406204223633,732500,RHI,1.050966121572528,1.1030652811729094,1.2704132871266578,1.0495576207370112,0.0014085008355166,0.05418948901752,0.1799190755885573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-14,54.52000045776367,54.709999084472656,54.040000915527344,54.220001220703125,50.273536682128906,875000,RHI,1.0313537405912143,1.0760560853837184,1.263778950999423,1.0539026313731312,-0.0225488907819169,0.0453295926488432,0.1633267866877579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-15,54.43999862670898,55.540000915527344,54.27000045776367,55.2599983215332,51.23782730102539,1860100,RHI,1.0318496058090685,1.01397985018861,1.2014561236490808,1.0520989179928428,-0.0202493121837743,0.0132566525758386,0.1276215620774814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-18,55.68000030517578,55.91999816894531,55.18999862670898,55.369998931884766,51.33982849121094,839800,RHI,1.037565605730476,1.0322916614035458,1.1808407341481486,1.049480051520865,-0.011914445790389,0.0163981729965609,0.109448358234748,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-19,55.43000030517578,55.68999862670898,55.130001068115234,55.400001525878906,51.36764907836914,762300,RHI,1.0299636387832485,1.023207297997634,1.186031182437242,1.0585213557872055,-0.0285577170039572,0.0186003297052501,0.1084564689700879,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-20,55.79999923706055,56.2400016784668,55.43999862670898,55.869998931884766,51.80343627929688,544900,RHI,1.0279218790040616,1.0221540416908443,1.1823768258522114,1.0561912314345747,-0.028269352430513,0.0200266614473869,0.1019207699217452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-21,55.84000015258789,56.060001373291016,55.54999923706055,55.869998931884766,51.80343627929688,570300,RHI,1.0263110495170822,1.0412194144901752,1.1782216589739585,1.054691754118366,-0.0283807046012838,0.0272230260817736,0.0998312172970505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-22,56.0,56.0,55.27000045776367,55.68000030517578,51.62726593017578,383100,RHI,1.0513649625403934,1.0373729345937257,1.1898556338075,1.0628648969920689,-0.0114999344516752,0.0462350343884504,0.1017128194485754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-26,55.68000030517578,55.970001220703125,55.0099983215332,55.310001373291016,51.28419494628906,369600,RHI,1.0415838654480072,1.0704748582325117,1.2021947740542065,1.054562443450246,-0.0129785780022388,0.0690634942408197,0.1052385364312014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-27,55.310001373291016,55.59000015258789,55.09000015258789,55.43000030517578,51.39546203613281,393100,RHI,1.035540456729349,1.061449733734372,1.2227171622796744,1.0427572783556516,-0.0072168216263026,0.0495020113252024,0.1184362891879988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-28,55.90999984741211,56.75,55.29999923706055,56.02999877929688,51.9517936706543,593000,RHI,1.0330177633928148,1.0622785284896648,1.1950323121972624,1.039387058829826,-0.0063692954370111,0.0465345625316329,0.0931189136192074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-29,56.220001220703125,56.34999847412109,55.52000045776367,55.540000915527344,51.49745941162109,526900,RHI,1.0538347747180503,1.0340172225411584,1.2088467564214154,1.0452598484191695,0.0085749262988807,0.0339724839005057,0.1070657631166458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-02,55.810001373291016,55.91999816894531,55.380001068115234,55.90999984741211,51.84052658081055,673800,RHI,1.005902345183475,1.0419123830923798,1.2098729602449152,1.0173995405954512,-0.0114971954119762,0.0484037643637267,0.109277150288588,4946000.0,1064601000.0,762189000.0,1105265000.0,16880000.0,1867454000.0,124000.0,404711000.0,37033000.0,13636000.0,210885000.0,3507000.0,74867000.0,294753000.0,747896000.0,74867000.0,183000.0,3507000.0,144887000.0,1431869000.0,889434000.0,732405000.0,117934000.0,657000.0,1328000.0,-78497000.0,-167000.0,-352891000.0,27976000.0,290584000.0,34552000.0,-231724000.0,12949000.0,452991000.0,65493000.0,-36584000.0,-121000000.0,-17039000.0,94304000.0,-40753000.0
2018-01-03,56.0,56.18000030517578,55.540000915527344,55.810001373291016,51.74781036376953,706700,RHI,0.974914816232913,1.0675463669350018,1.220721457227362,0.9765980219270426,-0.0016832056941296,0.0635975746111463,0.1252729963418477,4946000.0,1064601000.0,762189000.0,1105265000.0,16880000.0,1867454000.0,124000.0,404711000.0,37033000.0,13636000.0,210885000.0,3507000.0,74867000.0,294753000.0,747896000.0,74867000.0,183000.0,3507000.0,144887000.0,1431869000.0,889434000.0,732405000.0,117934000.0,657000.0,1328000.0,-78497000.0,-167000.0,-352891000.0,27976000.0,290584000.0,34552000.0,-231724000.0,12949000.0,452991000.0,65493000.0,-36584000.0,-121000000.0,-17039000.0,94304000.0,-40753000.0
2018-01-04,55.959999084472656,56.47999954223633,55.93999862670898,55.97999954223633,51.90542984008789,757100,RHI,1.0005358390798296,1.0458151599907015,1.2094420857611512,0.9849127815791188,0.0156230575007106,0.0474582236717093,0.1198472259779537,4946000.0,1064601000.0,762189000.0,1105265000.0,16880000.0,1867454000.0,124000.0,404711000.0,37033000.0,13636000.0,210885000.0,3507000.0,74867000.0,294753000.0,747896000.0,74867000.0,183000.0,3507000.0,144887000.0,1431869000.0,889434000.0,732405000.0,117934000.0,657000.0,1328000.0,-78497000.0,-167000.0,-352891000.0,27976000.0,290584000.0,34552000.0,-231724000.0,12949000.0,452991000.0,65493000.0,-36584000.0,-121000000.0,-17039000.0,94304000.0,-40753000.0
2018-01-05,55.97999954223633,56.36000061035156,55.83000183105469,56.310001373291016,52.21140670776367,780600,RHI,0.998401830303954,1.051464512763914,1.213108995334008,0.9789917900086822,0.0194100402952718,0.0518376936822587,0.1232196244456094,4946000.0,1064601000.0,762189000.0,1105265000.0,16880000.0,1867454000.0,124000.0,404711000.0,37033000.0,13636000.0,210885000.0,3507000.0,74867000.0,294753000.0,747896000.0,74867000.0,183000.0,3507000.0,144887000.0,1431869000.0,889434000.0,732405000.0,117934000.0,657000.0,1328000.0,-78497000.0,-167000.0,-352891000.0,27976000.0,290584000.0,34552000.0,-231724000.0,12949000.0,452991000.0,65493000.0,-36584000.0,-121000000.0,-17039000.0,94304000.0,-40753000.0
2018-01-08,56.459999084472656,56.83000183105469,55.90999984741211,56.77000045776367,52.63793182373047,665500,RHI,0.920556460390016,1.0365721656171247,1.2180354725707128,0.942840182406444,-0.0222837220164279,0.0448476811428079,0.1306854669176582,4946000.0,1064601000.0,762189000.0,1105265000.0,16880000.0,1867454000.0,124000.0,404711000.0,37033000.0,13636000.0,210885000.0,3507000.0,74867000.0,294753000.0,747896000.0,74867000.0,183000.0,3507000.0,144887000.0,1431869000.0,889434000.0,732405000.0,117934000.0,657000.0,1328000.0,-78497000.0,-167000.0,-352891000.0,27976000.0,290584000.0,34552000.0,-231724000.0,12949000.0,452991000.0,65493000.0,-36584000.0,-121000000.0,-17039000.0,94304000.0,-40753000.0
2018-01-09,56.72999954223633,57.119998931884766,56.58000183105469,56.630001068115234,52.50812149047852,617300,RHI,0.9397844731544606,1.0517336061860896,1.220868411919804,0.9530778204901076,-0.0132933473356471,0.0505093591386744,0.1315705935689259,4946000.0,1064601000.0,762189000.0,1105265000.0,16880000.0,1867454000.0,124000.0,404711000.0,37033000.0,13636000.0,210885000.0,3507000.0,74867000.0,294753000.0,747896000.0,74867000.0,183000.0,3507000.0,144887000.0,1431869000.0,889434000.0,732405000.0,117934000.0,657000.0,1328000.0,-78497000.0,-167000.0,-352891000.0,27976000.0,290584000.0,34552000.0,-231724000.0,12949000.0,452991000.0,65493000.0,-36584000.0,-121000000.0,-17039000.0,94304000.0,-40753000.0
2018-01-10,56.5,56.68000030517578,55.68999862670898,55.790000915527344,51.72926330566406,539900,RHI,0.9607454465597032,1.0753141694608082,1.2383459449478176,0.966664672858564,-0.0059192262988607,0.0620395914645999,0.1525609054881684,4946000.0,1064601000.0,762189000.0,1105265000.0,16880000.0,1867454000.0,124000.0,404711000.0,37033000.0,13636000.0,210885000.0,3507000.0,74867000.0,294753000.0,747896000.0,74867000.0,183000.0,3507000.0,144887000.0,1431869000.0,889434000.0,732405000.0,117934000.0,657000.0,1328000.0,-78497000.0,-167000.0,-352891000.0,27976000.0,290584000.0,34552000.0,-231724000.0,12949000.0,452991000.0,65493000.0,-36584000.0,-121000000.0,-17039000.0,94304000.0,-40753000.0
2018-01-11,55.91999816894531,56.61000061035156,55.91999816894531,56.59000015258789,52.47102737426758,539400,RHI,0.9655416062490892,1.073430866599806,1.2315411925802793,0.9609362737659176,0.0046053324831716,0.0685570967516553,0.1564595863735582,4946000.0,1064601000.0,762189000.0,1105265000.0,16880000.0,1867454000.0,124000.0,404711000.0,37033000.0,13636000.0,210885000.0,3507000.0,74867000.0,294753000.0,747896000.0,74867000.0,183000.0,3507000.0,144887000.0,1431869000.0,889434000.0,732405000.0,117934000.0,657000.0,1328000.0,-78497000.0,-167000.0,-352891000.0,27976000.0,290584000.0,34552000.0,-231724000.0,12949000.0,452991000.0,65493000.0,-36584000.0,-121000000.0,-17039000.0,94304000.0,-40753000.0
