Date,Open,High,Low,Close,Adj Close,Volume,ticker,PriceReturn_22days,PriceReturn_66days,PriceReturn_132days,PriceReturn_22days_mean,AdjRet22Day,AdjRet66Day,AdjRet132Day,Capital Surplus,Total Liab,Total Stockholder Equity,Other Current Liab,Total Assets,Common Stock,Other Current Assets,Retained Earnings,Other Liab,Good Will,Treasury Stock,Other Assets,Cash,Total Current Liabilities,Short Long Term Debt,Other Stockholder Equity,Property Plant Equipment,Total Current Assets,Net Tangible Assets,Net Receivables,Long Term Debt,Inventory,Accounts Payable,Short Term Investments,Intangible Assets,Investments,Change To Liabilities,Total Cashflows From Investing Activities,Total Cash From Financing Activities,Change To Operating Activities,Issuance Of Stock,Net Income,Change In Cash,Effect Of Exchange Rate,Total Cash From Operating Activities,Depreciation,Change To Inventory,Change To Account Receivables,Other Cashflows From Financing Activities,Change To Netincome,Capital Expenditures,Net Borrowings
2020-03-18,9.715999603271484,9.715999603271484,9.715999603271484,9.715999603271484,9.715999603271484,300,CHPT,1.0055579309074905,1.0333470946697496,1.558254524652816,1.2579863744882274,-0.2524284435807369,-0.4836746044198192,-0.0365291521440391,20331000.0,173253000.0,-462021000.0,55026000.0,234191000.0,1000.0,400000.0,-482390000.0,34064000.0,1215000.0,37000.0,3448000.0,72753000.0,96698000.0,,37000.0,38210000.0,191318000.0,-463236000.0,38488000.0,34261000.0,25419000.0,19631000.0,47037000.0,,-47014000.0,43294000.0,-61899000.0,17158000.0,-4049000.0,2217000.0,-134327000.0,-132545000.0,132000.0,-87936000.0,7698000.0,-1472000.0,-8702000.0,185000.0,8947000.0,-14885000.0,
2020-03-19,9.715999603271484,9.715999603271484,9.715999603271484,9.715999603271484,9.715999603271484,0,CHPT,1.0065870864875457,1.0374640114550857,1.5654591044883943,1.1695174739874898,-0.1629303874999441,-0.4150573367353671,0.017443924429936,20331000.0,173253000.0,-462021000.0,55026000.0,234191000.0,1000.0,400000.0,-482390000.0,34064000.0,1215000.0,37000.0,3448000.0,72753000.0,96698000.0,,37000.0,38210000.0,191318000.0,-463236000.0,38488000.0,34261000.0,25419000.0,19631000.0,47037000.0,,-47014000.0,43294000.0,-61899000.0,17158000.0,-4049000.0,2217000.0,-134327000.0,-132545000.0,132000.0,-87936000.0,7698000.0,-1472000.0,-8702000.0,185000.0,8947000.0,-14885000.0,
2020-03-20,9.715999603271484,9.715999603271484,9.715999603271484,9.715999603271484,9.715999603271484,50000,CHPT,1.0065870864875457,1.0343763484048432,1.6560313719208273,1.2321109934680623,-0.2255239069805166,-0.4123959891927145,0.0283156188323729,20331000.0,173253000.0,-462021000.0,55026000.0,234191000.0,1000.0,400000.0,-482390000.0,34064000.0,1215000.0,37000.0,3448000.0,72753000.0,96698000.0,,37000.0,38210000.0,191318000.0,-463236000.0,38488000.0,34261000.0,25419000.0,19631000.0,47037000.0,,-47014000.0,43294000.0,-61899000.0,17158000.0,-4049000.0,2217000.0,-134327000.0,-132545000.0,132000.0,-87936000.0,7698000.0,-1472000.0,-8702000.0,185000.0,8947000.0,-14885000.0,
2020-03-23,9.399999618530272,9.4399995803833,9.380000114440918,9.380000114440918,9.380000114440918,609200,CHPT,1.042643882052246,1.0767590893650778,1.7100213987026571,1.2782648704797976,-0.2356209884275517,-0.4276727879679172,0.0533257509702,20331000.0,173253000.0,-462021000.0,55026000.0,234191000.0,1000.0,400000.0,-482390000.0,34064000.0,1215000.0,37000.0,3448000.0,72753000.0,96698000.0,,37000.0,38210000.0,191318000.0,-463236000.0,38488000.0,34261000.0,25419000.0,19631000.0,47037000.0,,-47014000.0,43294000.0,-61899000.0,17158000.0,-4049000.0,2217000.0,-134327000.0,-132545000.0,132000.0,-87936000.0,7698000.0,-1472000.0,-8702000.0,185000.0,8947000.0,-14885000.0,
2020-03-24,9.380000114440918,9.380000114440918,9.380000114440918,9.380000114440918,9.380000114440918,0,CHPT,1.0447761269903757,1.086353886573557,1.7270789515235556,1.1633792784668344,-0.1186031514764587,-0.2290757929140123,0.2401008741753578,20331000.0,173253000.0,-462021000.0,55026000.0,234191000.0,1000.0,400000.0,-482390000.0,34064000.0,1215000.0,37000.0,3448000.0,72753000.0,96698000.0,,37000.0,38210000.0,191318000.0,-463236000.0,38488000.0,34261000.0,25419000.0,19631000.0,47037000.0,,-47014000.0,43294000.0,-61899000.0,17158000.0,-4049000.0,2217000.0,-134327000.0,-132545000.0,132000.0,-87936000.0,7698000.0,-1472000.0,-8702000.0,185000.0,8947000.0,-14885000.0,
2020-03-26,9.43000030517578,9.5649995803833,9.43000030517578,9.5649995803833,9.5649995803833,4000,CHPT,1.0287507145079844,1.0601150850146102,1.6664924495213134,1.1093241340992537,-0.0805734195912692,-0.1842107547517473,0.2865716418462332,20331000.0,173253000.0,-462021000.0,55026000.0,234191000.0,1000.0,400000.0,-482390000.0,34064000.0,1215000.0,37000.0,3448000.0,72753000.0,96698000.0,,37000.0,38210000.0,191318000.0,-463236000.0,38488000.0,34261000.0,25419000.0,19631000.0,47037000.0,,-47014000.0,43294000.0,-61899000.0,17158000.0,-4049000.0,2217000.0,-134327000.0,-132545000.0,132000.0,-87936000.0,7698000.0,-1472000.0,-8702000.0,185000.0,8947000.0,-14885000.0,
2020-03-27,9.5649995803833,9.5649995803833,9.5649995803833,9.5649995803833,9.5649995803833,0,CHPT,1.0245688050874064,1.0538421710314512,1.6319916718754004,1.195296091343066,-0.1707272862556597,-0.2370155200727874,0.1690234256757963,20331000.0,173253000.0,-462021000.0,55026000.0,234191000.0,1000.0,400000.0,-482390000.0,34064000.0,1215000.0,37000.0,3448000.0,72753000.0,96698000.0,,37000.0,38210000.0,191318000.0,-463236000.0,38488000.0,34261000.0,25419000.0,19631000.0,47037000.0,,-47014000.0,43294000.0,-61899000.0,17158000.0,-4049000.0,2217000.0,-134327000.0,-132545000.0,132000.0,-87936000.0,7698000.0,-1472000.0,-8702000.0,185000.0,8947000.0,-14885000.0,
2020-03-30,9.803000450134276,9.803000450134276,9.803000450134276,9.803000450134276,9.803000450134276,100,CHPT,0.999693944786122,1.0292767203177762,1.4444556969512488,1.1443490799402438,-0.1446551351541218,-0.2457005940207204,0.0176801490911031,20331000.0,173253000.0,-462021000.0,55026000.0,234191000.0,1000.0,400000.0,-482390000.0,34064000.0,1215000.0,37000.0,3448000.0,72753000.0,96698000.0,,37000.0,38210000.0,191318000.0,-463236000.0,38488000.0,34261000.0,25419000.0,19631000.0,47037000.0,,-47014000.0,43294000.0,-61899000.0,17158000.0,-4049000.0,2217000.0,-134327000.0,-132545000.0,132000.0,-87936000.0,7698000.0,-1472000.0,-8702000.0,185000.0,8947000.0,-14885000.0,
2020-03-31,9.649999618530272,9.649999618530272,9.649999618530272,9.649999618530272,9.649999618530272,621900,CHPT,1.0155441013610569,1.0507772791878214,1.445595892302198,1.1201491571206488,-0.1046050557595918,-0.2579968049584098,-0.0314719743695239,20331000.0,173253000.0,-462021000.0,55026000.0,234191000.0,1000.0,400000.0,-482390000.0,34064000.0,1215000.0,37000.0,3448000.0,72753000.0,96698000.0,,37000.0,38210000.0,191318000.0,-463236000.0,38488000.0,34261000.0,25419000.0,19631000.0,47037000.0,,-47014000.0,43294000.0,-61899000.0,17158000.0,-4049000.0,2217000.0,-134327000.0,-132545000.0,132000.0,-87936000.0,7698000.0,-1472000.0,-8702000.0,185000.0,8947000.0,-14885000.0,
2020-04-01,9.649999618530272,9.649999618530272,9.649999618530272,9.649999618530272,9.649999618530272,0,CHPT,1.0207254684814089,1.067357574911862,1.3803109037690202,1.1936280309095093,-0.1729025624281004,-0.302716223047675,-0.2102248501606027,20331000.0,173253000.0,-462021000.0,55026000.0,234191000.0,1000.0,400000.0,-482390000.0,34064000.0,1215000.0,37000.0,3448000.0,72753000.0,96698000.0,,37000.0,38210000.0,191318000.0,-463236000.0,38488000.0,34261000.0,25419000.0,19631000.0,47037000.0,,-47014000.0,43294000.0,-61899000.0,17158000.0,-4049000.0,2217000.0,-134327000.0,-132545000.0,132000.0,-87936000.0,7698000.0,-1472000.0,-8702000.0,185000.0,8947000.0,-14885000.0,
2020-04-02,9.649999618530272,9.649999618530272,9.649999618530272,9.649999618530272,9.649999618530272,78500,CHPT,1.0207254684814089,1.065284988533178,1.409326520112449,1.1939662404088118,-0.1732407719274029,-0.3075605520316404,-0.178935421605473,20331000.0,173253000.0,-462021000.0,55026000.0,234191000.0,1000.0,400000.0,-482390000.0,34064000.0,1215000.0,37000.0,3448000.0,72753000.0,96698000.0,,37000.0,38210000.0,191318000.0,-463236000.0,38488000.0,34261000.0,25419000.0,19631000.0,47037000.0,,-47014000.0,43294000.0,-61899000.0,17158000.0,-4049000.0,2217000.0,-134327000.0,-132545000.0,132000.0,-87936000.0,7698000.0,-1472000.0,-8702000.0,185000.0,8947000.0,-14885000.0,
2020-04-03,9.6899995803833,9.739999771118164,9.6899995803833,9.739999771118164,9.739999771118164,400,CHPT,1.011293697426744,1.0472279311043724,1.3583162066868826,1.2106828272376642,-0.1993891298109202,-0.3349759175516968,-0.2731175335766849,20331000.0,173253000.0,-462021000.0,55026000.0,234191000.0,1000.0,400000.0,-482390000.0,34064000.0,1215000.0,37000.0,3448000.0,72753000.0,96698000.0,,37000.0,38210000.0,191318000.0,-463236000.0,38488000.0,34261000.0,25419000.0,19631000.0,47037000.0,,-47014000.0,43294000.0,-61899000.0,17158000.0,-4049000.0,2217000.0,-134327000.0,-132545000.0,132000.0,-87936000.0,7698000.0,-1472000.0,-8702000.0,185000.0,8947000.0,-14885000.0,
2020-04-06,9.609999656677246,9.760000228881836,9.609999656677246,9.760000228881836,9.760000228881836,500,CHPT,1.0092213268931658,1.0502048934044237,1.4047130857206622,1.1388974241006424,-0.1296760972074766,-0.2380873488344943,-0.086156593484469,20331000.0,173253000.0,-462021000.0,55026000.0,234191000.0,1000.0,400000.0,-482390000.0,34064000.0,1215000.0,37000.0,3448000.0,72753000.0,96698000.0,,37000.0,38210000.0,191318000.0,-463236000.0,38488000.0,34261000.0,25419000.0,19631000.0,47037000.0,,-47014000.0,43294000.0,-61899000.0,17158000.0,-4049000.0,2217000.0,-134327000.0,-132545000.0,132000.0,-87936000.0,7698000.0,-1472000.0,-8702000.0,185000.0,8947000.0,-14885000.0,
2020-04-08,9.720000267028809,9.729999542236328,9.720000267028809,9.729999542236328,9.729999542236328,254200,CHPT,1.012333077582635,1.0483042434882566,1.5313463843293953,1.0946023996533671,-0.0822693220707322,-0.1670884763003106,0.1305020567050854,20331000.0,173253000.0,-462021000.0,55026000.0,234191000.0,1000.0,400000.0,-482390000.0,34064000.0,1215000.0,37000.0,3448000.0,72753000.0,96698000.0,,37000.0,38210000.0,191318000.0,-463236000.0,38488000.0,34261000.0,25419000.0,19631000.0,47037000.0,,-47014000.0,43294000.0,-61899000.0,17158000.0,-4049000.0,2217000.0,-134327000.0,-132545000.0,132000.0,-87936000.0,7698000.0,-1472000.0,-8702000.0,185000.0,8947000.0,-14885000.0,
2020-04-09,9.6899995803833,9.729999542236328,9.6899995803833,9.6899995803833,9.6899995803833,32500,CHPT,1.01651195129155,1.06604750991098,1.465428320349157,1.034988442566395,-0.0184764912748454,-0.1461258489294545,0.1084183585375591,20331000.0,173253000.0,-462021000.0,55026000.0,234191000.0,1000.0,400000.0,-482390000.0,34064000.0,1215000.0,37000.0,3448000.0,72753000.0,96698000.0,,37000.0,38210000.0,191318000.0,-463236000.0,38488000.0,34261000.0,25419000.0,19631000.0,47037000.0,,-47014000.0,43294000.0,-61899000.0,17158000.0,-4049000.0,2217000.0,-134327000.0,-132545000.0,132000.0,-87936000.0,7698000.0,-1472000.0,-8702000.0,185000.0,8947000.0,-14885000.0,
2020-04-13,9.75,9.75,9.734999656677246,9.734999656677246,9.734999656677246,400,CHPT,1.0118131205801948,1.0600924559607685,1.5747304020900703,1.0242207536395156,-0.0124076330593208,-0.1756410356106741,0.2050344718009975,20331000.0,173253000.0,-462021000.0,55026000.0,234191000.0,1000.0,400000.0,-482390000.0,34064000.0,1215000.0,37000.0,3448000.0,72753000.0,96698000.0,,37000.0,38210000.0,191318000.0,-463236000.0,38488000.0,34261000.0,25419000.0,19631000.0,47037000.0,,-47014000.0,43294000.0,-61899000.0,17158000.0,-4049000.0,2217000.0,-134327000.0,-132545000.0,132000.0,-87936000.0,7698000.0,-1472000.0,-8702000.0,185000.0,8947000.0,-14885000.0,
2020-04-14,9.734999656677246,9.734999656677246,9.734999656677246,9.734999656677246,9.734999656677246,0,CHPT,1.0078069046022942,1.062146945788095,1.654853742013406,1.0130380487332131,-0.0052311441309189,-0.1487671349614177,0.3151846055125455,20331000.0,173253000.0,-462021000.0,55026000.0,234191000.0,1000.0,400000.0,-482390000.0,34064000.0,1215000.0,37000.0,3448000.0,72753000.0,96698000.0,,37000.0,38210000.0,191318000.0,-463236000.0,38488000.0,34261000.0,25419000.0,19631000.0,47037000.0,,-47014000.0,43294000.0,-61899000.0,17158000.0,-4049000.0,2217000.0,-134327000.0,-132545000.0,132000.0,-87936000.0,7698000.0,-1472000.0,-8702000.0,185000.0,8947000.0,-14885000.0,
2020-04-15,9.8100004196167,9.8100004196167,9.699999809265137,9.699999809265137,9.699999809265137,101800,CHPT,1.0114433054863703,1.0670103695861657,1.7402061332664516,1.0554691201654949,-0.0440258146791243,-0.1854688120590431,0.3628419649550074,20331000.0,173253000.0,-462021000.0,55026000.0,234191000.0,1000.0,400000.0,-482390000.0,34064000.0,1215000.0,37000.0,3448000.0,72753000.0,96698000.0,,37000.0,38210000.0,191318000.0,-463236000.0,38488000.0,34261000.0,25419000.0,19631000.0,47037000.0,,-47014000.0,43294000.0,-61899000.0,17158000.0,-4049000.0,2217000.0,-134327000.0,-132545000.0,132000.0,-87936000.0,7698000.0,-1472000.0,-8702000.0,185000.0,8947000.0,-14885000.0,
2020-04-20,9.81999969482422,9.81999969482422,9.8100004196167,9.8100004196167,9.8100004196167,400,CHPT,1.004077467904389,1.047910223572942,1.7288479468928837,1.0996299435474195,-0.0955524756430306,-0.1946811941523818,0.3862403147393864,20331000.0,173253000.0,-462021000.0,55026000.0,234191000.0,1000.0,400000.0,-482390000.0,34064000.0,1215000.0,37000.0,3448000.0,72753000.0,96698000.0,,37000.0,38210000.0,191318000.0,-463236000.0,38488000.0,34261000.0,25419000.0,19631000.0,47037000.0,,-47014000.0,43294000.0,-61899000.0,17158000.0,-4049000.0,2217000.0,-134327000.0,-132545000.0,132000.0,-87936000.0,7698000.0,-1472000.0,-8702000.0,185000.0,8947000.0,-14885000.0,
2020-04-22,9.789999961853027,9.8100004196167,9.777000427246094,9.777000427246094,9.777000427246094,152100,CHPT,1.00746649800896,1.044287572054739,1.7387745992753754,1.1137589563145864,-0.1062924583056263,-0.212022426667968,0.4325834984312944,20331000.0,173253000.0,-462021000.0,55026000.0,234191000.0,1000.0,400000.0,-482390000.0,34064000.0,1215000.0,37000.0,3448000.0,72753000.0,96698000.0,,37000.0,38210000.0,191318000.0,-463236000.0,38488000.0,34261000.0,25419000.0,19631000.0,47037000.0,,-47014000.0,43294000.0,-61899000.0,17158000.0,-4049000.0,2217000.0,-134327000.0,-132545000.0,132000.0,-87936000.0,7698000.0,-1472000.0,-8702000.0,185000.0,8947000.0,-14885000.0,
2020-04-23,9.850000381469728,9.850000381469728,9.699999809265137,9.699999809265137,9.699999809265137,14200,CHPT,1.0144330253686222,1.0556701002547686,1.687628985682792,1.1400400982322514,-0.1256070728636291,-0.1815006381543014,0.37770171558823,20331000.0,173253000.0,-462021000.0,55026000.0,234191000.0,1000.0,400000.0,-482390000.0,34064000.0,1215000.0,37000.0,3448000.0,72753000.0,96698000.0,,37000.0,38210000.0,191318000.0,-463236000.0,38488000.0,34261000.0,25419000.0,19631000.0,47037000.0,,-47014000.0,43294000.0,-61899000.0,17158000.0,-4049000.0,2217000.0,-134327000.0,-132545000.0,132000.0,-87936000.0,7698000.0,-1472000.0,-8702000.0,185000.0,8947000.0,-14885000.0,
2020-04-24,9.760000228881836,9.78499984741211,9.75,9.78499984741211,9.78499984741211,407800,CHPT,1.0056208795128727,1.0424118516427758,1.6913642815679362,1.150698834444404,-0.1450779549315313,-0.2000511987733748,0.4148852696750571,20331000.0,173253000.0,-462021000.0,55026000.0,234191000.0,1000.0,400000.0,-482390000.0,34064000.0,1215000.0,37000.0,3448000.0,72753000.0,96698000.0,,37000.0,38210000.0,191318000.0,-463236000.0,38488000.0,34261000.0,25419000.0,19631000.0,47037000.0,,-47014000.0,43294000.0,-61899000.0,17158000.0,-4049000.0,2217000.0,-134327000.0,-132545000.0,132000.0,-87936000.0,7698000.0,-1472000.0,-8702000.0,185000.0,8947000.0,-14885000.0,
2020-04-27,9.760000228881836,9.770000457763672,9.75,9.770000457763672,9.770000457763672,200500,CHPT,1.009211790654734,1.059365393708366,1.8628454360487705,1.0982745432715075,-0.0890627526167735,-0.1344356846262624,0.6075378401262097,20331000.0,173253000.0,-462021000.0,55026000.0,234191000.0,1000.0,400000.0,-482390000.0,34064000.0,1215000.0,37000.0,3448000.0,72753000.0,96698000.0,,37000.0,38210000.0,191318000.0,-463236000.0,38488000.0,34261000.0,25419000.0,19631000.0,47037000.0,,-47014000.0,43294000.0,-61899000.0,17158000.0,-4049000.0,2217000.0,-134327000.0,-132545000.0,132000.0,-87936000.0,7698000.0,-1472000.0,-8702000.0,185000.0,8947000.0,-14885000.0,
2020-04-28,9.779999732971191,9.779999732971191,9.779999732971191,9.779999732971191,9.779999732971191,500,CHPT,1.0051124940797596,1.0541923007276497,1.9918200484774704,1.0867168009353638,-0.0816043068556042,-0.1249663658734865,0.7216982191999339,20331000.0,173253000.0,-462021000.0,55026000.0,234191000.0,1000.0,400000.0,-482390000.0,34064000.0,1215000.0,37000.0,3448000.0,72753000.0,96698000.0,,37000.0,38210000.0,191318000.0,-463236000.0,38488000.0,34261000.0,25419000.0,19631000.0,47037000.0,,-47014000.0,43294000.0,-61899000.0,17158000.0,-4049000.0,2217000.0,-134327000.0,-132545000.0,132000.0,-87936000.0,7698000.0,-1472000.0,-8702000.0,185000.0,8947000.0,-14885000.0,
2020-04-29,9.779999732971191,9.779999732971191,9.779999732971191,9.779999732971191,9.779999732971191,375000,CHPT,1.0051124940797596,1.0582822764889146,2.012270024796508,1.062179364256442,-0.0570668701766823,-0.0911379504851634,0.7807093109950374,20331000.0,173253000.0,-462021000.0,55026000.0,234191000.0,1000.0,400000.0,-482390000.0,34064000.0,1215000.0,37000.0,3448000.0,72753000.0,96698000.0,,37000.0,38210000.0,191318000.0,-463236000.0,38488000.0,34261000.0,25419000.0,19631000.0,47037000.0,,-47014000.0,43294000.0,-61899000.0,17158000.0,-4049000.0,2217000.0,-134327000.0,-132545000.0,132000.0,-87936000.0,7698000.0,-1472000.0,-8702000.0,185000.0,8947000.0,-14885000.0,
2020-04-30,9.779999732971191,9.779999732971191,9.779999732971191,9.779999732971191,9.779999732971191,0,CHPT,1.0081799515225294,1.053169782409155,2.525562519155154,1.1015967726975993,-0.0934168211750698,-0.1320105766319639,1.2273814337532338,20331000.0,173253000.0,-462021000.0,55026000.0,234191000.0,1000.0,400000.0,-482390000.0,34064000.0,1215000.0,37000.0,3448000.0,72753000.0,96698000.0,,37000.0,38210000.0,191318000.0,-463236000.0,38488000.0,34261000.0,25419000.0,19631000.0,47037000.0,,-47014000.0,43294000.0,-61899000.0,17158000.0,-4049000.0,2217000.0,-134327000.0,-132545000.0,132000.0,-87936000.0,7698000.0,-1472000.0,-8702000.0,185000.0,8947000.0,-14885000.0,
2020-05-01,9.760000228881836,9.84000015258789,9.760000228881836,9.800000190734863,9.800000190734863,611000,CHPT,1.002040765683685,1.0397958553120388,2.6693876875782463,1.1717589994825794,-0.1697182337988945,-0.2024245234785224,1.3264544329172938,20331000.0,173253000.0,-462021000.0,55026000.0,234191000.0,1000.0,400000.0,-482390000.0,34064000.0,1215000.0,37000.0,3448000.0,72753000.0,96698000.0,,37000.0,38210000.0,191318000.0,-463236000.0,38488000.0,34261000.0,25419000.0,19631000.0,47037000.0,,-47014000.0,43294000.0,-61899000.0,17158000.0,-4049000.0,2217000.0,-134327000.0,-132545000.0,132000.0,-87936000.0,7698000.0,-1472000.0,-8702000.0,185000.0,8947000.0,-14885000.0,
2020-05-04,9.84000015258789,9.84000015258789,9.84000015258789,9.84000015258789,9.84000015258789,100,CHPT,0.9989837165928088,1.0416666505136467,3.4634147665223103,1.1726715956239289,-0.17368787903112,-0.1946696210529892,2.0895228487155206,20331000.0,173253000.0,-462021000.0,55026000.0,234191000.0,1000.0,400000.0,-482390000.0,34064000.0,1215000.0,37000.0,3448000.0,72753000.0,96698000.0,,37000.0,38210000.0,191318000.0,-463236000.0,38488000.0,34261000.0,25419000.0,19631000.0,47037000.0,,-47014000.0,43294000.0,-61899000.0,17158000.0,-4049000.0,2217000.0,-134327000.0,-132545000.0,132000.0,-87936000.0,7698000.0,-1472000.0,-8702000.0,185000.0,8947000.0,-14885000.0,
2020-05-05,9.779999732971191,9.850000381469728,9.779999732971191,9.800000190734863,9.800000190734863,150900,CHPT,1.0030611971823793,1.0408162868107331,3.76326534187034,1.199456117160557,-0.1963949199781776,-0.1920705445058761,2.3937699161827344,20331000.0,173253000.0,-462021000.0,55026000.0,234191000.0,1000.0,400000.0,-482390000.0,34064000.0,1215000.0,37000.0,3448000.0,72753000.0,96698000.0,,37000.0,38210000.0,191318000.0,-463236000.0,38488000.0,34261000.0,25419000.0,19631000.0,47037000.0,,-47014000.0,43294000.0,-61899000.0,17158000.0,-4049000.0,2217000.0,-134327000.0,-132545000.0,132000.0,-87936000.0,7698000.0,-1472000.0,-8702000.0,185000.0,8947000.0,-14885000.0,
2020-05-06,9.850000381469728,9.850000381469728,9.800000190734863,9.800000190734863,9.800000190734863,2200,CHPT,1.015306083225599,1.0408162868107331,3.5653059129266174,1.241846991780565,-0.2265409085549661,-0.2135988428194883,2.179488070359433,20331000.0,173253000.0,-462021000.0,55026000.0,234191000.0,1000.0,400000.0,-482390000.0,34064000.0,1215000.0,37000.0,3448000.0,72753000.0,96698000.0,,37000.0,38210000.0,191318000.0,-463236000.0,38488000.0,34261000.0,25419000.0,19631000.0,47037000.0,,-47014000.0,43294000.0,-61899000.0,17158000.0,-4049000.0,2217000.0,-134327000.0,-132545000.0,132000.0,-87936000.0,7698000.0,-1472000.0,-8702000.0,185000.0,8947000.0,-14885000.0,
2020-05-07,9.800000190734863,9.800000190734863,9.800000190734863,9.800000190734863,9.800000190734863,100,CHPT,1.0204081434053665,1.0448979154918063,3.7887755454554735,1.1857653446877672,-0.1653572012824007,-0.1774508207737606,2.453123806397432,20331000.0,173253000.0,-462021000.0,55026000.0,234191000.0,1000.0,400000.0,-482390000.0,34064000.0,1215000.0,37000.0,3448000.0,72753000.0,96698000.0,,37000.0,38210000.0,191318000.0,-463236000.0,38488000.0,34261000.0,25419000.0,19631000.0,47037000.0,,-47014000.0,43294000.0,-61899000.0,17158000.0,-4049000.0,2217000.0,-134327000.0,-132545000.0,132000.0,-87936000.0,7698000.0,-1472000.0,-8702000.0,185000.0,8947000.0,-14885000.0,
2020-05-08,9.729999542236328,9.850000381469728,9.729999542236328,9.850000381469728,9.850000381469728,400500,CHPT,1.0182740451299968,1.0406090967552415,3.4121826709347376,1.1243771196277146,-0.1061030744977178,-0.1514936687942949,2.089389961970848,20331000.0,173253000.0,-462021000.0,55026000.0,234191000.0,1000.0,400000.0,-482390000.0,34064000.0,1215000.0,37000.0,3448000.0,72753000.0,96698000.0,,37000.0,38210000.0,191318000.0,-463236000.0,38488000.0,34261000.0,25419000.0,19631000.0,47037000.0,,-47014000.0,43294000.0,-61899000.0,17158000.0,-4049000.0,2217000.0,-134327000.0,-132545000.0,132000.0,-87936000.0,7698000.0,-1472000.0,-8702000.0,185000.0,8947000.0,-14885000.0,
2020-05-11,9.850000381469728,9.850000381469728,9.850000381469728,9.850000381469728,9.850000381469728,100,CHPT,1.0172588903259083,1.0401014709433356,2.979695354802655,1.0573369744033387,-0.0400780840774304,-0.1603638083128342,1.6190314082675012,20331000.0,173253000.0,-462021000.0,55026000.0,234191000.0,1000.0,400000.0,-482390000.0,34064000.0,1215000.0,37000.0,3448000.0,72753000.0,96698000.0,,37000.0,38210000.0,191318000.0,-463236000.0,38488000.0,34261000.0,25419000.0,19631000.0,47037000.0,,-47014000.0,43294000.0,-61899000.0,17158000.0,-4049000.0,2217000.0,-134327000.0,-132545000.0,132000.0,-87936000.0,7698000.0,-1472000.0,-8702000.0,185000.0,8947000.0,-14885000.0,
2020-05-13,9.850000381469728,9.850000381469728,9.850000381469728,9.850000381469728,9.850000381469728,1900,CHPT,1.0111674774027604,1.0355329354559055,2.99492374188094,1.1712625506774148,-0.1600950732746544,-0.2460010920430162,1.5549058100532869,20331000.0,173253000.0,-462021000.0,55026000.0,234191000.0,1000.0,400000.0,-482390000.0,34064000.0,1215000.0,37000.0,3448000.0,72753000.0,96698000.0,,37000.0,38210000.0,191318000.0,-463236000.0,38488000.0,34261000.0,25419000.0,19631000.0,47037000.0,,-47014000.0,43294000.0,-61899000.0,17158000.0,-4049000.0,2217000.0,-134327000.0,-132545000.0,132000.0,-87936000.0,7698000.0,-1472000.0,-8702000.0,185000.0,8947000.0,-14885000.0,
2020-05-15,9.800000190734863,9.850000381469728,9.800000190734863,9.850000381469728,9.850000381469728,50100,CHPT,1.0111674774027604,1.0355329354559055,3.305583767747297,1.1588394452292876,-0.1476719678265272,-0.2082820244619596,1.886820911938602,20331000.0,173253000.0,-462021000.0,55026000.0,234191000.0,1000.0,400000.0,-482390000.0,34064000.0,1215000.0,37000.0,3448000.0,72753000.0,96698000.0,,37000.0,38210000.0,191318000.0,-463236000.0,38488000.0,34261000.0,25419000.0,19631000.0,47037000.0,,-47014000.0,43294000.0,-61899000.0,17158000.0,-4049000.0,2217000.0,-134327000.0,-132545000.0,132000.0,-87936000.0,7698000.0,-1472000.0,-8702000.0,185000.0,8947000.0,-14885000.0,
2020-05-18,9.869999885559082,9.869999885559082,9.824999809265137,9.850000381469728,9.850000381469728,19700,CHPT,1.0192892967538087,1.0355329354559055,3.3401015483991143,1.0963411429637036,-0.0770518462098948,-0.1378469805109676,1.9757895115893187,20331000.0,173253000.0,-462021000.0,55026000.0,234191000.0,1000.0,400000.0,-482390000.0,34064000.0,1215000.0,37000.0,3448000.0,72753000.0,96698000.0,,37000.0,38210000.0,191318000.0,-463236000.0,38488000.0,34261000.0,25419000.0,19631000.0,47037000.0,,-47014000.0,43294000.0,-61899000.0,17158000.0,-4049000.0,2217000.0,-134327000.0,-132545000.0,132000.0,-87936000.0,7698000.0,-1472000.0,-8702000.0,185000.0,8947000.0,-14885000.0,
2020-05-19,9.843000411987305,9.850000381469728,9.843000411987305,9.850000381469728,9.850000381469728,5200,CHPT,1.0199999535265325,1.0406090967552415,3.6923855353656303,1.1004426756785022,-0.0804427221519696,-0.1427085208675345,2.288956927923426,20331000.0,173253000.0,-462021000.0,55026000.0,234191000.0,1000.0,400000.0,-482390000.0,34064000.0,1215000.0,37000.0,3448000.0,72753000.0,96698000.0,,37000.0,38210000.0,191318000.0,-463236000.0,38488000.0,34261000.0,25419000.0,19631000.0,47037000.0,,-47014000.0,43294000.0,-61899000.0,17158000.0,-4049000.0,2217000.0,-134327000.0,-132545000.0,132000.0,-87936000.0,7698000.0,-1472000.0,-8702000.0,185000.0,8947000.0,-14885000.0,
