Date,Open,High,Low,Close,Adj Close,Volume,ticker,PriceReturn_22days,PriceReturn_66days,PriceReturn_132days,PriceReturn_22days_mean,AdjRet22Day,AdjRet66Day,AdjRet132Day,Capital Surplus,Total Liab,Total Stockholder Equity,Minority Interest,Deferred Long Term Liab,Other Current Liab,Total Assets,Common Stock,Other Current Assets,Retained Earnings,Other Liab,Good Will,Treasury Stock,Other Assets,Cash,Total Current Liabilities,Deferred Long Term Asset Charges,Short Long Term Debt,Property Plant Equipment,Total Current Assets,Long Term Investments,Net Tangible Assets,Net Receivables,Long Term Debt,Inventory,Accounts Payable,Change To Liabilities,Total Cashflows From Investing Activities,Net Borrowings,Total Cash From Financing Activities,Change To Operating Activities,Net Income,Change In Cash,Repurchase Of Stock,Total Cash From Operating Activities,Depreciation,Other Cashflows From Investing Activities,Change To Inventory,Change To Account Receivables,Other Cashflows From Financing Activities,Change To Netincome,Capital Expenditures
2018-11-01,60.79999923706055,62.68999862670898,60.59000015258789,62.43999862670898,62.43999862670898,4137900,LNG,0.970211453610464,1.0504483949465402,1.0733503862442162,0.9864869819371144,-0.0162755283266503,0.0252725760616339,-0.014248126918716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-11-02,62.959999084472656,63.11000061035156,59.7400016784668,60.27000045776367,60.27000045776367,2033200,LNG,0.9970134344813566,1.084121384463568,1.1251036509633676,0.988961756405294,0.0080516780760625,0.0525715106368758,0.0244114983509124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-11-05,61.0,61.130001068115234,60.0,60.91999816894531,60.91999816894531,1638400,LNG,0.989494428613186,1.0804333826847805,1.1032501822814196,0.9641545570690644,0.0253398715441217,0.0380425917847533,0.0137824460348259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-11-06,61.13999938964844,61.5,59.91999816894531,60.16999816894531,60.16999816894531,1451000,LNG,1.0078112221207562,1.0943992102048512,1.1035400290264423,0.9564908430667262,0.05132037905403,0.0537236498491027,0.0278932043452875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-11-07,61.40999984741211,62.29999923706055,60.93999862670898,61.70000076293945,61.70000076293945,2154400,LNG,0.9956239796689622,1.069692045119769,1.0881685341886829,0.938443196526784,0.0571807831421783,0.047381515936824,0.0186214577038164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-11-08,62.54999923706055,66.04000091552734,62.5099983215332,63.38999938964844,63.38999938964844,4634600,LNG,0.9764947487282536,1.0446442949724468,1.0500078592754012,0.9476590583772034,0.0288356903510501,0.0087648460493354,-0.0179424205481095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-11-09,62.40999984741211,63.34999847412109,61.25,62.34999847412109,62.34999847412109,2688000,LNG,0.99438655200182,1.073135610257969,1.040737786330205,0.9499672718524812,0.0444192801493389,0.0236216115918423,-0.0236314212958232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-11-12,62.06999969482422,62.93999862670898,61.45000076293945,61.68999862670898,61.68999862670898,1626600,LNG,0.982493142480152,1.0692170619682095,1.0465229209883982,0.9554368959668008,0.027056246513351,-0.0031192286090695,-0.0425749363131739,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-11-13,61.959999084472656,61.959999084472656,59.59999847412109,59.59999847412109,59.59999847412109,2209600,LNG,0.9864094365884012,1.0966443336190943,1.0500000576044906,0.9321128663785744,0.0542965702098268,0.027738207999215,-0.0304222406823984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-11-14,60.459999084472656,61.47999954223633,58.0,58.65999984741211,58.65999984741211,3160900,LNG,0.9960791076911932,1.111489892905593,1.0901807181944738,0.9389238595591888,0.0571552481320045,0.0253764502309588,0.0106672150073694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-11-15,59.0,60.86000061035156,57.86000061035156,60.7599983215332,60.7599983215332,2980600,LNG,0.978110631120836,1.0636932034034183,1.0370309424317845,0.9146569716831342,0.0634536594377017,-0.0103049847698861,-0.0317388290522084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-11-16,61.0,62.34999847412109,60.540000915527344,62.040000915527344,62.040000915527344,2620600,LNG,0.949709821074468,1.0240167285909345,1.0183752316703,0.8964348880940413,0.0532749329804267,-0.0432305927122946,-0.0356951083772572,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-11-19,61.2400016784668,62.40999984741211,59.52000045776367,59.709999084472656,59.709999084472656,2129900,LNG,0.9564562298779667,1.0976386186643026,1.0842404765771452,0.8957911154576635,0.0606651144203032,0.0028217210015717,0.0040368380317998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-11-20,58.5,59.29999923706055,57.040000915527344,58.15999984741211,58.15999984741211,2827600,LNG,0.950825298867692,1.1081498816597737,1.137207695377795,0.8879637982276005,0.0628615006400914,-0.0006470569963834,0.0126720284663082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-11-21,58.75,60.77999877929688,58.650001525878906,59.79999923706055,59.79999923706055,2169600,LNG,0.9856187187069628,1.0702341273666194,1.0994983417868005,0.9212998027107722,0.0643189159961906,-0.0347321588639559,-0.0216903266743766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-11-23,58.45000076293945,59.119998931884766,57.81999969482422,58.68999862670898,58.68999862670898,876100,LNG,0.9979553768155968,1.107514082823976,1.1456806855873665,0.929240887735936,0.0687144890796607,0.0095040276160347,0.0184782245557044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-11-26,59.38999938964844,61.040000915527344,59.38999938964844,60.7599983215332,60.7599983215332,3451500,LNG,0.9516129244910289,1.0949638021256956,1.1125740675039455,0.914613401743324,0.0369995227477047,0.0170394446887813,-0.0055083900328618,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-11-27,60.66999816894531,62.150001525878906,60.119998931884766,60.959999084472656,60.959999084472656,2015100,LNG,0.9709645589838186,1.0754592936877647,1.0892388865339058,0.926901793334764,0.0440627656490545,0.0046950296831085,-0.0387588016849618,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-11-28,61.2599983215332,62.2599983215332,60.70000076293945,61.45000076293945,61.45000076293945,1454200,LNG,0.979658258999504,1.0864117381182117,1.0764849585774785,0.9053221834064322,0.0743360755930717,0.046727089834339,-0.0234378263435912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-11-29,61.25,62.310001373291016,61.25,61.650001525878906,61.650001525878906,2319500,LNG,0.9776155550047156,1.0752635729895432,1.053852386255507,0.8896719965366943,0.0879435584680213,0.03592289633354,-0.0475969115684584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-11-30,61.0,61.75,60.72999954223633,61.119998931884766,61.119998931884766,2149300,LNG,1.0103076092788768,1.1125654644690466,1.0754254663876297,0.914333965059734,0.0959736442191426,0.0647984511430592,-0.025571645224188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-12-03,64.66999816894531,66.2300033569336,62.88999938964844,63.20000076293945,63.20000076293945,3060200,LNG,0.9895569645657484,1.1011075236995609,1.0349683998811892,0.9162245864028972,0.0733323781628511,0.0630168676793432,-0.0476333436929374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-12-04,63.22999954223633,63.88999938964844,60.45000076293945,60.58000183105469,60.58000183105469,2426000,LNG,1.0625619148394363,1.144106891113758,1.0846813651099665,0.9618269940790172,0.1007349207604192,0.0618993580186866,-0.0378339518808803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-12-06,59.27000045776367,60.209999084472656,57.31999969482422,60.09000015258789,60.09000015258789,3091200,LNG,1.082875678641879,1.1514395451108423,1.105175628115709,0.9694525250380056,0.1134231536038734,0.0701236633419237,-0.027584914811489,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-12-07,61.45000076293945,62.0,60.09999847412109,60.27999877929688,60.27999877929688,2014400,LNG,1.0900796352875957,1.142833456946065,1.1101526132069022,0.9991068404183748,0.0909727948692209,0.031415124263384,-0.0553132422806483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-12-10,59.52999877929688,60.95000076293945,57.83000183105469,60.63999938964844,60.63999938964844,1416300,LNG,1.0636543642678613,1.1494062936969676,1.1248350885721885,1.002962635548684,0.0606917287191772,0.0302075367545999,-0.0518438992507932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-12-11,60.869998931884766,62.02000045776367,60.52000045776367,61.43000030517578,61.43000030517578,1715000,LNG,1.049975576747076,1.120787858246521,1.1217646641669212,0.999317577953094,0.050657998793982,0.0016960210424648,-0.0512207240708435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-12-12,62.25,63.72999954223633,61.77000045776367,61.900001525878906,61.900001525878906,2201300,LNG,1.048303679968723,1.1046849041648237,1.1033925907611362,0.999901327963336,0.0484023520053872,0.0015453011668791,-0.0536158220543032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-12-13,62.34000015258789,62.59999847412109,61.560001373291016,62.0,62.0,1501300,LNG,1.028064543201077,1.1175806599278604,1.0919354346490675,1.01310217819441,0.014962365006667,-0.0109302264670601,-0.0643765105901521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-12-14,61.63999938964844,62.54999923706055,60.540000915527344,60.61000061035156,60.61000061035156,1851400,LNG,1.0562612769901945,1.1153274673053826,1.1324863669103054,1.0368354288357888,0.0194258481544056,9.10069543469394e-05,-0.036829064352853,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-12-17,59.79999923706055,60.720001220703125,58.130001068115234,58.790000915527344,58.790000915527344,2498000,LNG,1.1022283048586097,1.1413505260959935,1.160401431507465,1.07745251528605,0.0247757895725595,-0.0017139113370228,-0.0510462283269632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-12-18,59.22999954223633,60.22999954223633,57.93999862670898,58.43000030517578,58.43000030517578,2239100,LNG,1.0785555387406236,1.151292080981002,1.1714871913526044,1.0611103771593748,0.0174451615812487,-0.0007832983070101,-0.051589617503674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-12-19,59.720001220703125,61.34999847412109,58.5,59.43000030517578,59.43000030517578,2786400,LNG,1.0555274982351488,1.1169442522724824,1.179875523919108,1.0767260051985343,-0.0211985069633855,-0.0475687688460357,-0.0706564105483062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-12-20,58.75,59.86000061035156,57.83000183105469,58.91999816894531,58.91999816894531,3083900,LNG,1.0729803663507953,1.1244060091454326,1.1792261628676373,1.103472266160576,-0.0304918998097807,-0.0699639226354478,-0.0946113034544073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-12-21,59.0099983215332,59.09999847412109,56.59000015258789,57.11000061035156,57.11000061035156,3791800,LNG,1.1127648145313045,1.196988266148974,1.2095955365571032,1.141954602863601,-0.0291897883322964,-0.0313703966500502,-0.1048036057272261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-12-24,56.45000076293945,57.20000076293945,55.09000015258789,55.29999923706055,55.29999923706055,1422800,LNG,1.180108554006905,1.2289330926234032,1.2435804266156054,1.166284980250879,0.0138235737560259,-0.0449774905514108,-0.1029168752885063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-12-26,55.470001220703125,59.06999969482422,55.18000030517578,58.93999862670898,58.93999862670898,2243500,LNG,1.1096030378297723,1.1457414379493265,1.1669494465873442,1.1113287815869517,-0.0017257437571791,-0.0676530298312709,-0.1069357619184616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-12-27,58.220001220703125,58.84000015258789,56.02999877929688,58.56999969482422,58.56999969482422,2448400,LNG,1.1294178226148175,1.142393785397649,1.1695407265992062,1.1155736616231424,0.013844160991675,-0.0675873033527256,-0.0975481442771164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-12-28,58.66999816894531,58.900001525878906,56.43000030517578,57.81999969482422,57.81999969482422,2270500,LNG,1.135420302185778,1.1679349556506804,1.1876513063194003,1.125268657046021,0.0101516451397569,-0.0434821900371262,-0.0812169795159145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-12-31,58.72999954223633,59.540000915527344,58.209999084472656,59.18999862670898,59.18999862670898,2296100,LNG,1.1314411686856078,1.141577990581906,1.1667511262186618,1.1192605847178094,0.0121805839677984,-0.0662079992553732,-0.090698967606444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-02,57.70000076293945,61.04999923706055,57.36000061035156,60.20000076293945,60.20000076293945,1817500,LNG,1.1192690431807883,1.1295680919968096,1.1544850352026217,1.1282955545492954,-0.009026511368507,-0.0795912781324488,-0.1136800094417875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-03,60.97999954223633,61.20000076293945,58.40999984741211,60.27000045776367,60.27000045776367,1628300,LNG,1.1168076496990174,1.1146507349415824,1.1362203888636664,1.156797624498726,-0.0399899747997085,-0.1090988254872968,-0.1571698662845666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-04,61.16999816894531,62.209999084472656,60.52000045776367,61.75,61.75,2030600,LNG,1.0673684803580463,1.0858300089353492,1.0970040139881705,1.1153694690580065,-0.0480009886999599,-0.1053498532812562,-0.1505072382562979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-07,61.9900016784668,63.75,61.20000076293945,62.540000915527344,62.540000915527344,1946700,LNG,1.0519667405248323,1.0730732271813828,1.057563134336752,1.0926917705380343,-0.040725030013202,-0.1032251199577314,-0.1637653531217149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-08,62.880001068115234,65.51000213623047,62.880001068115234,64.37000274658203,64.37000274658203,2886300,LNG,1.0189528280138744,1.0487804762415545,1.0442752579231858,1.081303723883271,-0.0623508958693965,-0.12014837094385,-0.1659366345880859,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-09,65.0,66.58999633789062,64.75,65.06999969482422,65.06999969482422,2322300,LNG,1.004149326023247,1.0213616012934914,1.029814084071074,1.0765719272798775,-0.0724226012566304,-0.1358962676276385,-0.1643927328468801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-10,64.8499984741211,65.70999908447266,63.619998931884766,65.70999908447266,65.70999908447266,1527300,LNG,1.0016740315307286,0.9993912507063664,1.02404507461678,1.0832896482048868,-0.0816156166741581,-0.1500823826724927,-0.1629804664677205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-11,64.9000015258789,65.41000366210938,64.19999694824219,64.5,64.5,1473200,LNG,1.0209302089011023,1.0190698194873424,1.0275968802991764,1.0859071025850418,-0.0649768936839394,-0.1198091088606656,-0.1666067748237651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-14,63.709999084472656,64.76000213623047,63.04999923706055,64.5,64.5,1826900,LNG,1.0232558139534884,1.007751937984496,1.0466666997865188,1.0927621499400229,-0.0695063359865344,-0.1404495503879603,-0.1677459294071008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-15,64.68000030517578,66.0,64.1500015258789,64.88999938964844,64.88999938964844,1300000,LNG,1.0204962527903314,1.0251193907959566,1.027739298330845,1.0960145102552552,-0.0755182574649238,-0.1125239440618561,-0.1693409976089108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-16,64.54000091552734,65.1500015258789,63.68000030517578,63.7400016784668,63.7400016784668,1477400,LNG,1.0497333213079203,1.051772813777245,1.0433008824733936,1.0938351035858227,-0.0441017822779024,-0.0946609186082314,-0.1575448718212586,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-17,63.63999938964844,65.12000274658203,63.36000061035156,64.0199966430664,64.0199966430664,1080900,LNG,1.0303030700270486,1.0249922865887702,1.0196813839784375,1.0858226358732557,-0.0555195658462071,-0.1118878132666556,-0.1642792214783615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-18,65.01000213623047,65.16999816894531,63.81999969482422,64.80000305175781,64.80000305175781,2005500,LNG,1.0086419372256272,1.0018517764125976,1.0064814529192203,1.066978972170165,-0.0583370349445377,-0.11204104668565,-0.1619965579823821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-22,64.08999633789062,64.58999633789062,62.380001068115234,63.02000045776367,63.02000045776367,1809000,LNG,1.0345921370143365,1.0379245189937358,1.0337988107369624,1.0921354993188457,-0.0575433623045089,-0.1018645022399906,-0.1419052919519654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-23,63.33000183105469,63.33000183105469,61.650001525878906,62.72999954223633,62.72999954223633,1376800,LNG,1.0302885019137034,1.0360273926036223,1.0162601700176468,1.093735096733343,-0.0634465948196396,-0.1057034408606043,-0.1470117013690575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-24,62.91999816894531,63.95000076293945,62.38999938964844,63.220001220703125,63.220001220703125,1099200,LNG,1.0049034728346735,1.0178740466877425,1.0042708075379672,1.0815305230501042,-0.0766270502154307,-0.1164036636822805,-0.1392920172353846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-25,63.709999084472656,64.36000061035156,63.33000183105469,63.54999923706055,63.54999923706055,1365500,LNG,1.0313139528301722,1.0141620412586376,0.949331275457702,1.071659144914872,-0.0403451920846997,-0.0959920662126485,-0.1475999288187198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-28,62.93999862670898,65.3499984741211,62.15999984741211,65.26000213623047,65.26000213623047,2644100,LNG,0.9875880300111332,0.9845234124552726,0.941771331177322,1.0717564169540592,-0.084168386942926,-0.130994994838701,-0.1731260850123724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-29,65.38999938964844,66.81999969482422,64.94000244140625,65.4000015258789,65.4000015258789,1841600,LNG,0.9785932493392232,0.9857798121792432,0.9327216907764472,1.0799450686516954,-0.1013518193124721,-0.1428650765399108,-0.1858232484565126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-30,65.61000061035156,67.0,65.2300033569336,66.1500015258789,66.1500015258789,2082000,LNG,0.9826152456636148,0.9723355738648204,0.9495086912238206,1.0606854292749508,-0.078070183611336,-0.139790560233768,-0.1803301021256347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-31,66.16000366210938,66.70999908447266,64.95999908447266,65.6500015258789,65.6500015258789,1867000,LNG,1.0134043752165196,0.99375470445423,0.9495810922108474,1.0491297846528118,-0.0357254094362922,-0.0902746365908621,-0.1595768113433344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-02-01,65.37999725341797,67.37999725341797,64.98999786376953,66.97000122070312,66.97000122070312,2549100,LNG,0.9789457423262896,0.953262639822864,0.9145886051001768,1.033701269744067,-0.0547555274177774,-0.1246069078631438,-0.1741669402138739,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-02-04,66.80000305175781,67.44999694824219,65.81999969482422,67.37999725341797,67.37999725341797,1569700,LNG,0.9907985286070036,0.964232767424273,0.902048104138409,1.0188657427648729,-0.0280672141578692,-0.104542260114449,-0.1925482365918411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-02-05,67.37000274658203,67.6500015258789,66.80999755859375,67.30999755859375,67.30999755859375,1480300,LNG,0.9848462831665016,1.0083197921304452,0.8844154054154536,1.0118359015222649,-0.026989618355763,-0.0599162448097834,-0.172717362047355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-02-06,66.69999694824219,66.86000061035156,65.7699966430664,65.91000366210938,65.91000366210938,1285000,LNG,1.0317098501254087,0.9959034401842074,0.8957669190582751,1.0285592028780797,0.003150647247329,-0.0450404838296071,-0.1637203332745371,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-02-07,65.20999908447266,65.83999633789062,64.5,65.79000091552734,65.79000091552734,1075200,LNG,1.0577594675403998,1.020063834571443,0.9116886868454234,1.0380111047151712,0.0197483628252286,-0.0391741289516907,-0.1722799892055718,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-02-08,64.94000244140625,65.58999633789062,64.2699966430664,65.58999633789062,65.58999633789062,1111900,LNG,1.056715984576967,1.021802109849329,0.9338314288731946,1.0411920338578655,0.0155239507191011,-0.0391605183422365,-0.1577901490698676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-02-11,65.33999633789062,65.58000183105469,64.91999816894531,65.33999633789062,65.33999633789062,989300,LNG,1.0589226556366214,1.0378022858760212,0.9254668596550962,1.036831024960284,0.0220916306763374,-0.0290829440342865,-0.1551852152073743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-02-12,65.66000366210938,66.29000091552734,65.55000305175781,65.81999969482422,65.81999969482422,1100700,LNG,1.0466423535256508,1.021118191979538,0.9316317225635924,1.0266865901713609,0.0199557633542901,-0.0229673758969504,-0.1448114998278273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-02-13,66.31999969482422,67.0,65.79000091552734,65.8499984741211,65.8499984741211,1264000,LNG,1.058466189268541,1.0083523624070236,0.9184510393877204,1.0273780778147723,0.0310881114537686,-0.0239799632586352,-0.154061170455881,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-02-14,65.33000183105469,66.33000183105469,65.33000183105469,66.0,66.0,1116800,LNG,1.043181795062441,1.0172727180249763,0.8892424034349845,1.0248943927666594,0.0182874022957815,-0.027761202827462,-0.1561433701079638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-02-15,66.36000061035156,66.75,66.01000213623047,66.22000122070312,66.22000122070312,1554500,LNG,1.0326184837344814,1.005134345086426,0.8852310155735502,1.0068242604495434,0.0257942232849379,-0.0235386602523024,-0.1583607551197431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-02-19,65.76000213623047,67.44999694824219,65.3499984741211,66.91000366210938,66.91000366210938,1008000,LNG,1.0355701258878536,0.969810130594794,0.8702734472455504,1.018602516828689,0.0169676090591646,-0.0421466384248031,-0.1646675695100918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-02-20,66.62000274658203,67.02999877929688,65.91000366210938,65.95999908447266,65.95999908447266,1092300,LNG,1.0248635447606382,0.978774991732702,0.8931170507138446,0.9918611625488268,0.0330023822118115,-0.0346605406506115,-0.1470561799487768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-02-21,65.55000305175781,66.20999908447266,65.0,65.36000061035156,65.36000061035156,1357500,LNG,1.0266217540930371,0.9574663593430784,0.9176866429333668,0.9945712384616436,0.0320505156313933,-0.0503779874038184,-0.1391414859032931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-02-22,66.12000274658203,66.12000274658203,64.93000030517578,65.19999694824219,65.19999694824219,1318700,LNG,1.0317484630630804,0.980828278469169,0.9157975748353536,0.9944907779035737,0.0372576851595068,-0.010629737047468,-0.1326362197913292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-02-25,65.19999694824219,66.02999877929688,64.0199966430664,64.62999725341797,64.62999725341797,3102600,LNG,1.0270772098772982,0.9749342565259184,0.9131982510589136,0.9897222410498856,0.0373549688274126,-0.017815739701953,-0.1246874139834384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-02-26,64.33999633789062,66.75,63.29999923706055,63.52999877929688,63.52999877929688,2779700,LNG,1.0428144384222704,0.9944908156643132,0.950731979953414,1.0000281637041897,0.0427862747180809,0.0092984302665588,-0.1021114080499163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-02-27,63.650001525878906,65.69000244140625,63.04999923706055,65.54000091552734,65.54000091552734,2198200,LNG,1.043027153729504,0.9877936673698112,0.9440036324019472,1.0030742544286035,0.0399528993009004,0.00243730291183,-0.1197032251876581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-02-28,65.5,65.87000274658203,64.05000305175781,64.44999694824219,64.44999694824219,2910400,LNG,1.054460858067212,1.0262219165466129,0.9618309482349404,1.0182043788806252,0.0362564791865867,0.0148301414924445,-0.1049897662109052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-03-01,64.41999816894531,64.98999786376953,62.650001525878906,64.0,64.0,2564800,LNG,1.0551562309265137,1.02734375,0.975781261920929,1.0101864486721943,0.0449697822543193,0.0160965787461064,-0.0828934021261569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-03-04,67.0,67.0999984741211,64.3499984741211,65.0,65.0,5551200,LNG,1.0293846717247597,1.0344615055964543,0.9833845872145432,1.0217972965916944,0.0075873751330652,0.0118290554522635,-0.0842565771073613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-03-05,65.44000244140625,66.63999938964844,65.20999908447266,66.52999877929688,66.52999877929688,2166200,LNG,1.01503081344278,1.0160829657967343,0.9576131106784004,1.025853178306934,-0.0108223648641541,-0.0165640841615557,-0.1229124670169158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-03-06,66.69999694824219,66.83000183105469,65.30999755859375,65.55999755859375,65.55999755859375,1588300,LNG,1.030658972103134,1.0128127516559835,0.977730336503326,1.0439701731821824,-0.0133112010790483,-0.0354453104168395,-0.1152773461033883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-03-07,65.66000366210938,67.11000061035156,65.0999984741211,66.76000213623047,66.76000213623047,1753300,LNG,1.018573963812032,0.9908627832409772,0.9803773944567123,1.051615733678982,-0.03304176986695,-0.0625836583275131,-0.1196091943150347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
