Date,Open,High,Low,Close,Adj Close,Volume,ticker,PriceReturn_22days,PriceReturn_66days,PriceReturn_132days,PriceReturn_22days_mean,AdjRet22Day,AdjRet66Day,AdjRet132Day,Intangible Assets,Capital Surplus,Total Liab,Total Stockholder Equity,Minority Interest,Deferred Long Term Liab,Other Current Liab,Total Assets,Other Current Assets,Retained Earnings,Other Liab,Good Will,Other Assets,Cash,Total Current Liabilities,Property Plant Equipment,Total Current Assets,Long Term Investments,Net Tangible Assets,Net Receivables,Long Term Debt,Inventory,Accounts Payable,Short Long Term Debt,Investments,Change To Liabilities,Total Cashflows From Investing Activities,Total Cash From Financing Activities,Change To Operating Activities,Net Income,Change In Cash,Repurchase Of Stock,Total Cash From Operating Activities,Depreciation,Change To Inventory,Change To Account Receivables,Change To Netincome,Capital Expenditures,Net Borrowings,Other Cashflows From Financing Activities,Issuance Of Stock
2020-10-01,49.54999923706055,50.5,48.369998931884766,49.68999862670898,49.68999862670898,1662400,FOUR,0.9623666938304238,1.3869993977399704,1.972630294869428,1.0149206669190165,-0.0525539730885926,0.1320551912618972,0.5575348489104115,183000000.0,572600000.0,558100000.0,310000000.0,247500000.0,29700000.0,27400000.0,1115600000.0,300000.0,-262600000.0,7300000.0,422000000.0,30200000.0,328900000.0,113100000.0,46700000.0,433700000.0,,-295000000.0,93700000.0,437700000.0,1200000.0,76700000.0,1800000.0,-16000000.0,10100000.0,-15200000.0,89800000.0,-1000000.0,-5000000.0,84900000.0,-3900000.0,10300000.0,24300000.0,1100000.0,-24100000.0,5200000.0,-7000000.0,-900000.0,-2700000.0,93400000.0
2020-10-02,48.34999847412109,52.43999862670898,48.0,51.54999923706055,51.54999923706055,954400,FOUR,0.9757516970223088,1.363918498529214,1.855674201316711,1.0320563943288297,-0.0563046973065206,0.098160388625009,0.4429795322249967,183000000.0,572600000.0,558100000.0,310000000.0,247500000.0,29700000.0,27400000.0,1115600000.0,300000.0,-262600000.0,7300000.0,422000000.0,30200000.0,328900000.0,113100000.0,46700000.0,433700000.0,,-295000000.0,93700000.0,437700000.0,1200000.0,76700000.0,1800000.0,-16000000.0,10100000.0,-15200000.0,89800000.0,-1000000.0,-5000000.0,84900000.0,-3900000.0,10300000.0,24300000.0,1100000.0,-24100000.0,5200000.0,-7000000.0,-900000.0,-2700000.0,93400000.0
2020-10-05,51.7599983215332,53.29999923706055,51.09999847412109,52.209999084472656,52.209999084472656,725600,FOUR,1.0344761399851443,1.3738748250287984,1.9090212586996071,1.0169315507029275,0.0175445892822165,0.1312418133319155,0.5153000537394901,183000000.0,572600000.0,558100000.0,310000000.0,247500000.0,29700000.0,27400000.0,1115600000.0,300000.0,-262600000.0,7300000.0,422000000.0,30200000.0,328900000.0,113100000.0,46700000.0,433700000.0,,-295000000.0,93700000.0,437700000.0,1200000.0,76700000.0,1800000.0,-16000000.0,10100000.0,-15200000.0,89800000.0,-1000000.0,-5000000.0,84900000.0,-3900000.0,10300000.0,24300000.0,1100000.0,-24100000.0,5200000.0,-7000000.0,-900000.0,-2700000.0,93400000.0
2020-10-06,52.7400016784668,55.29999923706055,52.630001068115234,53.70000076293945,53.70000076293945,842800,FOUR,1.0567970054697928,1.3487895582147302,1.830912445026981,1.0491302463111982,0.0076667591585946,0.095089535352518,0.4202491850611205,183000000.0,572600000.0,558100000.0,310000000.0,247500000.0,29700000.0,27400000.0,1115600000.0,300000.0,-262600000.0,7300000.0,422000000.0,30200000.0,328900000.0,113100000.0,46700000.0,433700000.0,,-295000000.0,93700000.0,437700000.0,1200000.0,76700000.0,1800000.0,-16000000.0,10100000.0,-15200000.0,89800000.0,-1000000.0,-5000000.0,84900000.0,-3900000.0,10300000.0,24300000.0,1100000.0,-24100000.0,5200000.0,-7000000.0,-900000.0,-2700000.0,93400000.0
2020-10-07,54.0099983215332,56.20000076293945,53.0099983215332,53.45000076293945,53.45000076293945,727100,FOUR,1.01964451304159,1.389709966679744,1.7687558384672355,1.0272682070512942,-0.007623694009704,0.1457210200594971,0.3923646496384889,183000000.0,572600000.0,558100000.0,310000000.0,247500000.0,29700000.0,27400000.0,1115600000.0,300000.0,-262600000.0,7300000.0,422000000.0,30200000.0,328900000.0,113100000.0,46700000.0,433700000.0,,-295000000.0,93700000.0,437700000.0,1200000.0,76700000.0,1800000.0,-16000000.0,10100000.0,-15200000.0,89800000.0,-1000000.0,-5000000.0,84900000.0,-3900000.0,10300000.0,24300000.0,1100000.0,-24100000.0,5200000.0,-7000000.0,-900000.0,-2700000.0,93400000.0
2020-10-08,54.540000915527344,55.04999923706055,52.51399993896485,53.459999084472656,53.459999084472656,712400,FOUR,1.173774804987335,1.3817808457096927,1.7702955669734837,1.0483293009850092,0.1254455040023259,0.1613697859302056,0.4367236710709625,183000000.0,572600000.0,558100000.0,310000000.0,247500000.0,29700000.0,27400000.0,1115600000.0,300000.0,-262600000.0,7300000.0,422000000.0,30200000.0,328900000.0,113100000.0,46700000.0,433700000.0,,-295000000.0,93700000.0,437700000.0,1200000.0,76700000.0,1800000.0,-16000000.0,10100000.0,-15200000.0,89800000.0,-1000000.0,-5000000.0,84900000.0,-3900000.0,10300000.0,24300000.0,1100000.0,-24100000.0,5200000.0,-7000000.0,-900000.0,-2700000.0,93400000.0
2020-10-09,54.27000045776367,56.09000015258789,53.560001373291016,55.709999084472656,55.709999084472656,741800,FOUR,1.0770059412318864,1.326512345006951,1.7743672607898553,1.0518465726367494,0.025159368595137,0.1000612399960827,0.4201419058797908,183000000.0,572600000.0,558100000.0,310000000.0,247500000.0,29700000.0,27400000.0,1115600000.0,300000.0,-262600000.0,7300000.0,422000000.0,30200000.0,328900000.0,113100000.0,46700000.0,433700000.0,,-295000000.0,93700000.0,437700000.0,1200000.0,76700000.0,1800000.0,-16000000.0,10100000.0,-15200000.0,89800000.0,-1000000.0,-5000000.0,84900000.0,-3900000.0,10300000.0,24300000.0,1100000.0,-24100000.0,5200000.0,-7000000.0,-900000.0,-2700000.0,93400000.0
2020-10-12,57.59999847412109,62.59000015258789,57.54999923706055,60.04999923706055,60.04999923706055,1618900,FOUR,0.9796836399416152,1.1668609589520147,1.6209824741815504,1.0451976788667212,-0.0655140389251059,-0.0388162816609969,0.2824298324511607,183000000.0,572600000.0,558100000.0,310000000.0,247500000.0,29700000.0,27400000.0,1115600000.0,300000.0,-262600000.0,7300000.0,422000000.0,30200000.0,328900000.0,113100000.0,46700000.0,433700000.0,,-295000000.0,93700000.0,437700000.0,1200000.0,76700000.0,1800000.0,-16000000.0,10100000.0,-15200000.0,89800000.0,-1000000.0,-5000000.0,84900000.0,-3900000.0,10300000.0,24300000.0,1100000.0,-24100000.0,5200000.0,-7000000.0,-900000.0,-2700000.0,93400000.0
2020-10-13,60.5099983215332,62.27000045776367,57.66999816894531,58.20000076293945,58.20000076293945,1248200,FOUR,0.9946735159926592,1.2108247473697105,1.7036082513080577,1.0383629693531184,-0.0436894533604592,-0.014263824916636,0.3324875391658755,183000000.0,572600000.0,558100000.0,310000000.0,247500000.0,29700000.0,27400000.0,1115600000.0,300000.0,-262600000.0,7300000.0,422000000.0,30200000.0,328900000.0,113100000.0,46700000.0,433700000.0,,-295000000.0,93700000.0,437700000.0,1200000.0,76700000.0,1800000.0,-16000000.0,10100000.0,-15200000.0,89800000.0,-1000000.0,-5000000.0,84900000.0,-3900000.0,10300000.0,24300000.0,1100000.0,-24100000.0,5200000.0,-7000000.0,-900000.0,-2700000.0,93400000.0
2020-10-14,60.13999938964844,60.79999923706055,54.38999938964844,57.0,57.0,1585300,FOUR,1.0412280434056331,1.2305263050815516,1.7721053006356224,1.0653468080457866,-0.0241187646401535,-0.0059791050994988,0.3873576134909025,183000000.0,572600000.0,558100000.0,310000000.0,247500000.0,29700000.0,27400000.0,1115600000.0,300000.0,-262600000.0,7300000.0,422000000.0,30200000.0,328900000.0,113100000.0,46700000.0,433700000.0,,-295000000.0,93700000.0,437700000.0,1200000.0,76700000.0,1800000.0,-16000000.0,10100000.0,-15200000.0,89800000.0,-1000000.0,-5000000.0,84900000.0,-3900000.0,10300000.0,24300000.0,1100000.0,-24100000.0,5200000.0,-7000000.0,-900000.0,-2700000.0,93400000.0
2020-10-15,54.970001220703125,58.75,54.310001373291016,58.43999862670898,58.43999862670898,534600,FOUR,1.0468857245526104,1.203285443998722,1.665811101330673,1.0811920070010823,-0.0343062824484721,-0.0191081865466884,0.28654294194145,183000000.0,572600000.0,558100000.0,310000000.0,247500000.0,29700000.0,27400000.0,1115600000.0,300000.0,-262600000.0,7300000.0,422000000.0,30200000.0,328900000.0,113100000.0,46700000.0,433700000.0,,-295000000.0,93700000.0,437700000.0,1200000.0,76700000.0,1800000.0,-16000000.0,10100000.0,-15200000.0,89800000.0,-1000000.0,-5000000.0,84900000.0,-3900000.0,10300000.0,24300000.0,1100000.0,-24100000.0,5200000.0,-7000000.0,-900000.0,-2700000.0,93400000.0
2020-10-16,59.209999084472656,60.650001525878906,58.2599983215332,59.400001525878906,59.400001525878906,548100,FOUR,1.0053872001111783,1.1974746704750274,1.664983147900947,1.0838882900645634,-0.0785010899533851,-0.0285809555764111,0.2822561120378737,183000000.0,572600000.0,558100000.0,310000000.0,247500000.0,29700000.0,27400000.0,1115600000.0,300000.0,-262600000.0,7300000.0,422000000.0,30200000.0,328900000.0,113100000.0,46700000.0,433700000.0,,-295000000.0,93700000.0,437700000.0,1200000.0,76700000.0,1800000.0,-16000000.0,10100000.0,-15200000.0,89800000.0,-1000000.0,-5000000.0,84900000.0,-3900000.0,10300000.0,24300000.0,1100000.0,-24100000.0,5200000.0,-7000000.0,-900000.0,-2700000.0,93400000.0
2020-10-19,59.290000915527344,59.720001220703125,56.77000045776367,57.7599983215332,57.7599983215332,510800,FOUR,0.978358725132892,1.216759016994226,1.69234769460785,1.085679938850043,-0.1073212137171513,-0.0221066325846119,0.2897255449619083,183000000.0,572600000.0,558100000.0,310000000.0,247500000.0,29700000.0,27400000.0,1115600000.0,300000.0,-262600000.0,7300000.0,422000000.0,30200000.0,328900000.0,113100000.0,46700000.0,433700000.0,,-295000000.0,93700000.0,437700000.0,1200000.0,76700000.0,1800000.0,-16000000.0,10100000.0,-15200000.0,89800000.0,-1000000.0,-5000000.0,84900000.0,-3900000.0,10300000.0,24300000.0,1100000.0,-24100000.0,5200000.0,-7000000.0,-900000.0,-2700000.0,93400000.0
2020-10-20,58.47999954223633,60.220001220703125,57.83000183105469,59.220001220703125,59.220001220703125,444300,FOUR,0.9442755321895512,1.1411685315438482,1.669874997487788,1.0883390164590112,-0.14406348426946,-0.0875113878859124,0.2894058677240168,183000000.0,572600000.0,558100000.0,310000000.0,247500000.0,29700000.0,27400000.0,1115600000.0,300000.0,-262600000.0,7300000.0,422000000.0,30200000.0,328900000.0,113100000.0,46700000.0,433700000.0,,-295000000.0,93700000.0,437700000.0,1200000.0,76700000.0,1800000.0,-16000000.0,10100000.0,-15200000.0,89800000.0,-1000000.0,-5000000.0,84900000.0,-3900000.0,10300000.0,24300000.0,1100000.0,-24100000.0,5200000.0,-7000000.0,-900000.0,-2700000.0,93400000.0
2020-10-21,58.650001525878906,59.79999923706055,54.810001373291016,56.810001373291016,56.810001373291016,567600,FOUR,1.0103854979462346,1.1300826508767794,1.744939180727137,1.0914123806642604,-0.0810268827180258,-0.0893345229808781,0.353208302804975,183000000.0,572600000.0,558100000.0,310000000.0,247500000.0,29700000.0,27400000.0,1115600000.0,300000.0,-262600000.0,7300000.0,422000000.0,30200000.0,328900000.0,113100000.0,46700000.0,433700000.0,,-295000000.0,93700000.0,437700000.0,1200000.0,76700000.0,1800000.0,-16000000.0,10100000.0,-15200000.0,89800000.0,-1000000.0,-5000000.0,84900000.0,-3900000.0,10300000.0,24300000.0,1100000.0,-24100000.0,5200000.0,-7000000.0,-900000.0,-2700000.0,93400000.0
2020-10-22,57.22999954223633,57.584999084472656,55.16999816894531,56.060001373291016,56.060001373291016,346500,FOUR,1.088654964043111,1.215126669244729,1.69621823061879,1.094738791139384,-0.006083827096273,0.0112516613703761,0.3321234813889204,183000000.0,572600000.0,558100000.0,310000000.0,247500000.0,29700000.0,27400000.0,1115600000.0,300000.0,-262600000.0,7300000.0,422000000.0,30200000.0,328900000.0,113100000.0,46700000.0,433700000.0,,-295000000.0,93700000.0,437700000.0,1200000.0,76700000.0,1800000.0,-16000000.0,10100000.0,-15200000.0,89800000.0,-1000000.0,-5000000.0,84900000.0,-3900000.0,10300000.0,24300000.0,1100000.0,-24100000.0,5200000.0,-7000000.0,-900000.0,-2700000.0,93400000.0
2020-10-23,56.06999969482422,56.400001525878906,54.07600021362305,55.97999954223633,55.97999954223633,301400,FOUR,1.1416577415152116,1.1613076575175942,1.7011433393293178,1.1082827557993673,0.0333749857158442,-0.0238891905896665,0.3445686679402708,183000000.0,572600000.0,558100000.0,310000000.0,247500000.0,29700000.0,27400000.0,1115600000.0,300000.0,-262600000.0,7300000.0,422000000.0,30200000.0,328900000.0,113100000.0,46700000.0,433700000.0,,-295000000.0,93700000.0,437700000.0,1200000.0,76700000.0,1800000.0,-16000000.0,10100000.0,-15200000.0,89800000.0,-1000000.0,-5000000.0,84900000.0,-3900000.0,10300000.0,24300000.0,1100000.0,-24100000.0,5200000.0,-7000000.0,-900000.0,-2700000.0,93400000.0
2020-10-26,55.4900016784668,55.92499923706055,51.630001068115234,53.25,53.25,437100,FOUR,1.1949295975232908,1.2739905415566315,1.580281718795848,1.131753622338089,0.0631759751852016,0.0442733368747874,0.1868613525426343,183000000.0,572600000.0,558100000.0,310000000.0,247500000.0,29700000.0,27400000.0,1115600000.0,300000.0,-262600000.0,7300000.0,422000000.0,30200000.0,328900000.0,113100000.0,46700000.0,433700000.0,,-295000000.0,93700000.0,437700000.0,1200000.0,76700000.0,1800000.0,-16000000.0,10100000.0,-15200000.0,89800000.0,-1000000.0,-5000000.0,84900000.0,-3900000.0,10300000.0,24300000.0,1100000.0,-24100000.0,5200000.0,-7000000.0,-900000.0,-2700000.0,93400000.0
2020-10-27,53.5,55.93000030517578,53.5,55.77000045776367,55.77000045776367,450300,FOUR,1.1047157988999965,1.278465168845668,1.5664335645202652,1.148785200454681,-0.0440694015546845,0.0275745924701775,0.1373240818725611,183000000.0,572600000.0,558100000.0,310000000.0,247500000.0,29700000.0,27400000.0,1115600000.0,300000.0,-262600000.0,7300000.0,422000000.0,30200000.0,328900000.0,113100000.0,46700000.0,433700000.0,,-295000000.0,93700000.0,437700000.0,1200000.0,76700000.0,1800000.0,-16000000.0,10100000.0,-15200000.0,89800000.0,-1000000.0,-5000000.0,84900000.0,-3900000.0,10300000.0,24300000.0,1100000.0,-24100000.0,5200000.0,-7000000.0,-900000.0,-2700000.0,93400000.0
2020-10-28,53.95000076293945,54.42499923706055,51.27000045776367,52.22999954223633,52.22999954223633,680900,FOUR,1.1799732262734848,1.3919203060580652,1.6004211577734118,1.1717206663972943,0.0082525598761904,0.093358473536435,0.1411531301888653,183000000.0,572600000.0,558100000.0,310000000.0,247500000.0,29700000.0,27400000.0,1115600000.0,300000.0,-262600000.0,7300000.0,422000000.0,30200000.0,328900000.0,113100000.0,46700000.0,433700000.0,,-295000000.0,93700000.0,437700000.0,1200000.0,76700000.0,1800000.0,-16000000.0,10100000.0,-15200000.0,89800000.0,-1000000.0,-5000000.0,84900000.0,-3900000.0,10300000.0,24300000.0,1100000.0,-24100000.0,5200000.0,-7000000.0,-900000.0,-2700000.0,93400000.0
2020-10-29,53.41999816894531,54.38999938964844,50.77000045776367,52.77000045776367,52.77000045776367,749600,FOUR,1.1006253804667117,1.4161455885668672,1.5836649416312287,1.1675292886158797,-0.0669039081491678,0.1171191923371681,0.1550108922724185,183000000.0,572600000.0,558100000.0,310000000.0,247500000.0,29700000.0,27400000.0,1115600000.0,300000.0,-262600000.0,7300000.0,422000000.0,30200000.0,328900000.0,113100000.0,46700000.0,433700000.0,,-295000000.0,93700000.0,437700000.0,1200000.0,76700000.0,1800000.0,-16000000.0,10100000.0,-15200000.0,89800000.0,-1000000.0,-5000000.0,84900000.0,-3900000.0,10300000.0,24300000.0,1100000.0,-24100000.0,5200000.0,-7000000.0,-900000.0,-2700000.0,93400000.0
2020-10-30,52.18999862670898,52.18999862670898,47.060001373291016,50.90999984741211,50.90999984741211,1117300,FOUR,1.0970339548519974,1.5272048759189347,1.5725790178462045,1.1783167979264215,-0.0812828430744243,0.2063369354894701,0.1739271669023128,183000000.0,572600000.0,558100000.0,310000000.0,247500000.0,29700000.0,27400000.0,1115600000.0,300000.0,-262600000.0,7300000.0,422000000.0,30200000.0,328900000.0,113100000.0,46700000.0,433700000.0,,-295000000.0,93700000.0,437700000.0,1200000.0,76700000.0,1800000.0,-16000000.0,10100000.0,-15200000.0,89800000.0,-1000000.0,-5000000.0,84900000.0,-3900000.0,10300000.0,24300000.0,1100000.0,-24100000.0,5200000.0,-7000000.0,-900000.0,-2700000.0,93400000.0
2020-11-02,51.65999984741211,51.790000915527344,47.36000061035156,47.81999969482422,47.81999969482422,654200,FOUR,1.2540778252492115,1.676913487100787,1.6321623494323343,1.166155805005939,0.0879220202432724,0.3624743970123081,0.2423698586833391,183000000.0,572600000.0,558100000.0,310000000.0,247500000.0,29700000.0,27400000.0,1115600000.0,300000.0,-262600000.0,7300000.0,422000000.0,30200000.0,328900000.0,113100000.0,46700000.0,433700000.0,,-295000000.0,93700000.0,437700000.0,1200000.0,76700000.0,1800000.0,-16000000.0,10100000.0,-15200000.0,89800000.0,-1000000.0,-5000000.0,84900000.0,-3900000.0,10300000.0,24300000.0,1100000.0,-24100000.0,5200000.0,-7000000.0,-900000.0,-2700000.0,93400000.0
2020-11-03,48.0099983215332,50.86000061035156,47.04999923706055,50.29999923706055,50.29999923706055,419300,FOUR,1.2435387710895691,1.6017892826419973,1.6459244964466817,1.1598423641651217,0.0836964069244474,0.3164753330625831,0.2610026609662148,183000000.0,572600000.0,558100000.0,310000000.0,247500000.0,29700000.0,27400000.0,1115600000.0,300000.0,-262600000.0,7300000.0,422000000.0,30200000.0,328900000.0,113100000.0,46700000.0,433700000.0,,-295000000.0,93700000.0,437700000.0,1200000.0,76700000.0,1800000.0,-16000000.0,10100000.0,-15200000.0,89800000.0,-1000000.0,-5000000.0,84900000.0,-3900000.0,10300000.0,24300000.0,1100000.0,-24100000.0,5200000.0,-7000000.0,-900000.0,-2700000.0,93400000.0
2020-11-04,50.970001220703125,54.470001220703125,50.060001373291016,54.0099983215332,54.0099983215332,1072800,FOUR,1.1238659998020963,1.5087946749903962,1.585817518748768,1.152631411002053,-0.0287654111999566,0.2262148154931971,0.1986099593328762,183000000.0,572600000.0,558100000.0,310000000.0,247500000.0,29700000.0,27400000.0,1115600000.0,300000.0,-262600000.0,7300000.0,422000000.0,30200000.0,328900000.0,113100000.0,46700000.0,433700000.0,,-295000000.0,93700000.0,437700000.0,1200000.0,76700000.0,1800000.0,-16000000.0,10100000.0,-15200000.0,89800000.0,-1000000.0,-5000000.0,84900000.0,-3900000.0,10300000.0,24300000.0,1100000.0,-24100000.0,5200000.0,-7000000.0,-900000.0,-2700000.0,93400000.0
2020-11-05,54.59000015258789,58.61000061035156,53.07400131225586,56.75,56.75,1202100,FOUR,1.0891630197936744,1.443348082151707,1.5538326044964896,1.1314046287997348,-0.0422416090060604,0.1901637712912396,0.2116145410256438,183000000.0,572600000.0,558100000.0,310000000.0,247500000.0,29700000.0,27400000.0,1115600000.0,300000.0,-262600000.0,7300000.0,422000000.0,30200000.0,328900000.0,113100000.0,46700000.0,433700000.0,,-295000000.0,93700000.0,437700000.0,1200000.0,76700000.0,1800000.0,-16000000.0,10100000.0,-15200000.0,89800000.0,-1000000.0,-5000000.0,84900000.0,-3900000.0,10300000.0,24300000.0,1100000.0,-24100000.0,5200000.0,-7000000.0,-900000.0,-2700000.0,93400000.0
2020-11-06,56.119998931884766,56.369998931884766,51.560001373291016,54.5,54.5,911700,FOUR,1.092293555583429,1.4902752517560207,1.61761474609375,1.13153473850806,-0.0392411829246308,0.2242166330608779,0.2804966515597877,183000000.0,572600000.0,558100000.0,310000000.0,247500000.0,29700000.0,27400000.0,1115600000.0,300000.0,-262600000.0,7300000.0,422000000.0,30200000.0,328900000.0,113100000.0,46700000.0,433700000.0,,-295000000.0,93700000.0,437700000.0,1200000.0,76700000.0,1800000.0,-16000000.0,10100000.0,-15200000.0,89800000.0,-1000000.0,-5000000.0,84900000.0,-3900000.0,10300000.0,24300000.0,1100000.0,-24100000.0,5200000.0,-7000000.0,-900000.0,-2700000.0,93400000.0
2020-11-09,58.0,64.3499984741211,57.09099960327149,62.75,62.75,1999300,FOUR,0.9789641482896538,1.2999203138617406,1.4580079340839764,1.0952501884521426,-0.1162860401624887,0.080890820648289,0.1656105568181047,183000000.0,572600000.0,558100000.0,310000000.0,247500000.0,29700000.0,27400000.0,1115600000.0,300000.0,-262600000.0,7300000.0,422000000.0,30200000.0,328900000.0,113100000.0,46700000.0,433700000.0,,-295000000.0,93700000.0,437700000.0,1200000.0,76700000.0,1800000.0,-16000000.0,10100000.0,-15200000.0,89800000.0,-1000000.0,-5000000.0,84900000.0,-3900000.0,10300000.0,24300000.0,1100000.0,-24100000.0,5200000.0,-7000000.0,-900000.0,-2700000.0,93400000.0
2020-11-10,62.0,62.345001220703125,57.02000045776367,60.0,60.0,1129400,FOUR,1.0381666819254558,1.3616666158040365,1.4849999745686848,1.0839984978705262,-0.0458318159450703,0.1516387123592586,0.1975864700057117,183000000.0,572600000.0,558100000.0,310000000.0,247500000.0,29700000.0,27400000.0,1115600000.0,300000.0,-262600000.0,7300000.0,422000000.0,30200000.0,328900000.0,113100000.0,46700000.0,433700000.0,,-295000000.0,93700000.0,437700000.0,1200000.0,76700000.0,1800000.0,-16000000.0,10100000.0,-15200000.0,89800000.0,-1000000.0,-5000000.0,84900000.0,-3900000.0,10300000.0,24300000.0,1100000.0,-24100000.0,5200000.0,-7000000.0,-900000.0,-2700000.0,93400000.0
2020-11-11,61.0,61.79999923706055,58.0099983215332,58.83000183105469,58.83000183105469,700000,FOUR,1.0814209918705386,1.3693692852490855,1.574536705258459,1.0757014096148303,0.0057195822557081,0.172972353316523,0.2786448731911295,183000000.0,572600000.0,558100000.0,310000000.0,247500000.0,29700000.0,27400000.0,1115600000.0,300000.0,-262600000.0,7300000.0,422000000.0,30200000.0,328900000.0,113100000.0,46700000.0,433700000.0,,-295000000.0,93700000.0,437700000.0,1200000.0,76700000.0,1800000.0,-16000000.0,10100000.0,-15200000.0,89800000.0,-1000000.0,-5000000.0,84900000.0,-3900000.0,10300000.0,24300000.0,1100000.0,-24100000.0,5200000.0,-7000000.0,-900000.0,-2700000.0,93400000.0
2020-11-12,58.619998931884766,60.33000183105469,57.5099983215332,57.88999938964844,57.88999938964844,297700,FOUR,1.084470537937557,1.4135429727727216,1.5987217831670433,1.1099785439559162,-0.0255080060183592,0.183037829044325,0.2870702398237745,183000000.0,572600000.0,558100000.0,310000000.0,247500000.0,29700000.0,27400000.0,1115600000.0,300000.0,-262600000.0,7300000.0,422000000.0,30200000.0,328900000.0,113100000.0,46700000.0,433700000.0,,-295000000.0,93700000.0,437700000.0,1200000.0,76700000.0,1800000.0,-16000000.0,10100000.0,-15200000.0,89800000.0,-1000000.0,-5000000.0,84900000.0,-3900000.0,10300000.0,24300000.0,1100000.0,-24100000.0,5200000.0,-7000000.0,-900000.0,-2700000.0,93400000.0
2020-11-13,59.04999923706055,60.25,57.88999938964844,59.34999847412109,59.34999847412109,348200,FOUR,1.090817178234616,1.347767479701761,1.5774221592845368,1.0836109391783006,0.0072062390563154,0.1497308096195548,0.2824186711835079,183000000.0,572600000.0,558100000.0,310000000.0,247500000.0,29700000.0,27400000.0,1115600000.0,300000.0,-262600000.0,7300000.0,422000000.0,30200000.0,328900000.0,113100000.0,46700000.0,433700000.0,,-295000000.0,93700000.0,437700000.0,1200000.0,76700000.0,1800000.0,-16000000.0,10100000.0,-15200000.0,89800000.0,-1000000.0,-5000000.0,84900000.0,-3900000.0,10300000.0,24300000.0,1100000.0,-24100000.0,5200000.0,-7000000.0,-900000.0,-2700000.0,93400000.0
2020-11-16,61.380001068115234,62.0,59.060001373291016,61.18000030517578,61.18000030517578,453700,FOUR,1.108041853177179,1.3280483751996044,1.5491990569878855,1.0745618956570646,0.0334799575201143,0.1533183672125695,0.2723436607882203,183000000.0,572600000.0,558100000.0,310000000.0,247500000.0,29700000.0,27400000.0,1115600000.0,300000.0,-262600000.0,7300000.0,422000000.0,30200000.0,328900000.0,113100000.0,46700000.0,433700000.0,,-295000000.0,93700000.0,437700000.0,1200000.0,76700000.0,1800000.0,-16000000.0,10100000.0,-15200000.0,89800000.0,-1000000.0,-5000000.0,84900000.0,-3900000.0,10300000.0,24300000.0,1100000.0,-24100000.0,5200000.0,-7000000.0,-900000.0,-2700000.0,93400000.0
2020-11-17,61.310001373291016,61.79999923706055,59.27999877929688,59.720001220703125,59.720001220703125,358500,FOUR,1.1841928964359538,1.3884795122910922,1.5621232251948869,1.0716898328073,0.1125030636286537,0.1933388814529288,0.287707190140084,183000000.0,572600000.0,558100000.0,310000000.0,247500000.0,29700000.0,27400000.0,1115600000.0,300000.0,-262600000.0,7300000.0,422000000.0,30200000.0,328900000.0,113100000.0,46700000.0,433700000.0,,-295000000.0,93700000.0,437700000.0,1200000.0,76700000.0,1800000.0,-16000000.0,10100000.0,-15200000.0,89800000.0,-1000000.0,-5000000.0,84900000.0,-3900000.0,10300000.0,24300000.0,1100000.0,-24100000.0,5200000.0,-7000000.0,-900000.0,-2700000.0,93400000.0
2020-11-18,60.459999084472656,60.84000015258789,56.369998931884766,56.5099983215332,56.5099983215332,691500,FOUR,1.2341178541000777,1.3247213384153662,1.6853654343054227,1.0797196178315844,0.1543982362684932,0.1510409643600205,0.3882722710684352,183000000.0,572600000.0,558100000.0,310000000.0,247500000.0,29700000.0,27400000.0,1115600000.0,300000.0,-262600000.0,7300000.0,422000000.0,30200000.0,328900000.0,113100000.0,46700000.0,433700000.0,,-295000000.0,93700000.0,437700000.0,1200000.0,76700000.0,1800000.0,-16000000.0,10100000.0,-15200000.0,89800000.0,-1000000.0,-5000000.0,84900000.0,-3900000.0,10300000.0,24300000.0,1100000.0,-24100000.0,5200000.0,-7000000.0,-900000.0,-2700000.0,93400000.0
2020-11-19,56.310001373291016,57.869998931884766,55.29999923706055,55.91999816894531,55.91999816894531,419800,FOUR,1.300429248960304,1.3680257958678477,1.6659514791229908,1.0747387601086344,0.2256904888516695,0.2088917191098549,0.3776326075854794,183000000.0,572600000.0,558100000.0,310000000.0,247500000.0,29700000.0,27400000.0,1115600000.0,300000.0,-262600000.0,7300000.0,422000000.0,30200000.0,328900000.0,113100000.0,46700000.0,433700000.0,,-295000000.0,93700000.0,437700000.0,1200000.0,76700000.0,1800000.0,-16000000.0,10100000.0,-15200000.0,89800000.0,-1000000.0,-5000000.0,84900000.0,-3900000.0,10300000.0,24300000.0,1100000.0,-24100000.0,5200000.0,-7000000.0,-900000.0,-2700000.0,93400000.0
2020-11-20,56.45000076293945,58.84999847412109,55.900001525878906,57.400001525878906,57.400001525878906,529100,FOUR,1.2519163536599096,1.3581881012550885,1.6006967737099045,1.0823666585670508,0.1695496950928587,0.1653972847763141,0.3169558657726607,183000000.0,572600000.0,558100000.0,310000000.0,247500000.0,29700000.0,27400000.0,1115600000.0,300000.0,-262600000.0,7300000.0,422000000.0,30200000.0,328900000.0,113100000.0,46700000.0,433700000.0,,-295000000.0,93700000.0,437700000.0,1200000.0,76700000.0,1800000.0,-16000000.0,10100000.0,-15200000.0,89800000.0,-1000000.0,-5000000.0,84900000.0,-3900000.0,10300000.0,24300000.0,1100000.0,-24100000.0,5200000.0,-7000000.0,-900000.0,-2700000.0,93400000.0
