Date,Open,High,Low,Close,Adj Close,Volume,ticker,PriceReturn_22days,PriceReturn_66days,PriceReturn_132days,Intangible Assets,Capital Surplus,Total Liab,Total Stockholder Equity,Minority Interest,Deferred Long Term Liab,Other Current Liab,Total Assets,Other Current Assets,Retained Earnings,Other Liab,Good Will,Other Assets,Cash,Total Current Liabilities,Short Long Term Debt,Property Plant Equipment,Total Current Assets,Net Tangible Assets,Net Receivables,Long Term Debt,Inventory,Accounts Payable,Common Stock,Change To Liabilities,Total Cashflows From Investing Activities,Net Borrowings,Total Cash From Financing Activities,Change To Operating Activities,Issuance Of Stock,Net Income,Change In Cash,Repurchase Of Stock,Total Cash From Operating Activities,Depreciation,Dividends Paid,Change To Inventory,Change To Account Receivables,Other Cashflows From Financing Activities,Change To Netincome,Capital Expenditures
2021-06-29,96.0,96.70999908447266,94.2300033569336,94.81999969482422,94.81999969482422,712600,FOUR,0.9406243696315336,0.8635308744668496,0.0,186300000.0,738300000.0,1109300000.0,459600000.0,210400000.0,30200000.0,30000000.0,1779300000.0,1000000.0,-278700000.0,4500000.0,477000000.0,30800000.0,927800000.0,99400000.0,900000.0,51700000.0,1033500000.0,-203700000.0,94200000.0,1005400000.0,1500000.0,60600000.0,,-800000.0,-102100000.0,475400000.0,1002800000.0,-6500000.0,566300000.0,-18400000.0,924100000.0,-4400000.0,23400000.0,68500000.0,-900000.0,1200000.0,-19900000.0,-33600000.0,-21800000.0,-19300000.0
2021-06-30,94.06999969482422,95.77999877929688,92.6790008544922,93.72000122070312,93.72000122070312,779200,FOUR,0.9320315550190702,0.8381348914708059,0.0,186300000.0,738300000.0,1109300000.0,459600000.0,210400000.0,30200000.0,30000000.0,1779300000.0,1000000.0,-278700000.0,4500000.0,477000000.0,30800000.0,927800000.0,99400000.0,900000.0,51700000.0,1033500000.0,-203700000.0,94200000.0,1005400000.0,1500000.0,60600000.0,,-800000.0,-102100000.0,475400000.0,1002800000.0,-6500000.0,566300000.0,-18400000.0,924100000.0,-4400000.0,23400000.0,68500000.0,-900000.0,1200000.0,-19900000.0,-33600000.0,-21800000.0,-19300000.0
2021-07-01,95.33999633789062,95.79000091552734,93.08999633789062,95.19000244140624,95.19000244140624,698000,FOUR,0.9260426438179706,0.8380081373794318,0.0,186300000.0,738300000.0,1109300000.0,459600000.0,210400000.0,30200000.0,30000000.0,1779300000.0,1000000.0,-278700000.0,4500000.0,477000000.0,30800000.0,927800000.0,99400000.0,900000.0,51700000.0,1033500000.0,-203700000.0,94200000.0,1005400000.0,1500000.0,60600000.0,,-800000.0,-102100000.0,475400000.0,1002800000.0,-6500000.0,566300000.0,-18400000.0,924100000.0,-4400000.0,23400000.0,68500000.0,-900000.0,1200000.0,-19900000.0,-33600000.0,-21800000.0,-19300000.0
2021-07-02,95.66999816894533,97.61000061035156,95.4499969482422,96.86000061035156,96.86000061035156,488100,FOUR,0.8846789376568354,0.8098286387272979,0.0,186300000.0,738300000.0,1109300000.0,459600000.0,210400000.0,30200000.0,30000000.0,1779300000.0,1000000.0,-278700000.0,4500000.0,477000000.0,30800000.0,927800000.0,99400000.0,900000.0,51700000.0,1033500000.0,-203700000.0,94200000.0,1005400000.0,1500000.0,60600000.0,,-800000.0,-102100000.0,475400000.0,1002800000.0,-6500000.0,566300000.0,-18400000.0,924100000.0,-4400000.0,23400000.0,68500000.0,-900000.0,1200000.0,-19900000.0,-33600000.0,-21800000.0,-19300000.0
2021-07-06,97.4000015258789,98.23999786376952,95.51000213623048,96.41999816894533,96.41999816894533,694900,FOUR,0.9039618887918794,0.8262808512954857,0.0,186300000.0,738300000.0,1109300000.0,459600000.0,210400000.0,30200000.0,30000000.0,1779300000.0,1000000.0,-278700000.0,4500000.0,477000000.0,30800000.0,927800000.0,99400000.0,900000.0,51700000.0,1033500000.0,-203700000.0,94200000.0,1005400000.0,1500000.0,60600000.0,,-800000.0,-102100000.0,475400000.0,1002800000.0,-6500000.0,566300000.0,-18400000.0,924100000.0,-4400000.0,23400000.0,68500000.0,-900000.0,1200000.0,-19900000.0,-33600000.0,-21800000.0,-19300000.0
2021-07-07,96.9499969482422,97.45999908447266,93.22000122070312,94.91000366210938,94.91000366210938,377300,FOUR,0.9468970527756976,0.7796859882489161,0.0,186300000.0,738300000.0,1109300000.0,459600000.0,210400000.0,30200000.0,30000000.0,1779300000.0,1000000.0,-278700000.0,4500000.0,477000000.0,30800000.0,927800000.0,99400000.0,900000.0,51700000.0,1033500000.0,-203700000.0,94200000.0,1005400000.0,1500000.0,60600000.0,,-800000.0,-102100000.0,475400000.0,1002800000.0,-6500000.0,566300000.0,-18400000.0,924100000.0,-4400000.0,23400000.0,68500000.0,-900000.0,1200000.0,-19900000.0,-33600000.0,-21800000.0,-19300000.0
2021-07-08,92.79000091552734,94.38999938964844,91.19000244140624,93.06999969482422,93.06999969482422,718400,FOUR,0.9333835073753955,0.7317073030774733,0.0,186300000.0,738300000.0,1109300000.0,459600000.0,210400000.0,30200000.0,30000000.0,1779300000.0,1000000.0,-278700000.0,4500000.0,477000000.0,30800000.0,927800000.0,99400000.0,900000.0,51700000.0,1033500000.0,-203700000.0,94200000.0,1005400000.0,1500000.0,60600000.0,,-800000.0,-102100000.0,475400000.0,1002800000.0,-6500000.0,566300000.0,-18400000.0,924100000.0,-4400000.0,23400000.0,68500000.0,-900000.0,1200000.0,-19900000.0,-33600000.0,-21800000.0,-19300000.0
2021-07-09,93.9499969482422,96.98999786376952,92.625,96.37000274658205,96.37000274658205,336500,FOUR,0.8806682611575636,0.7313479438437943,0.0,186300000.0,738300000.0,1109300000.0,459600000.0,210400000.0,30200000.0,30000000.0,1779300000.0,1000000.0,-278700000.0,4500000.0,477000000.0,30800000.0,927800000.0,99400000.0,900000.0,51700000.0,1033500000.0,-203700000.0,94200000.0,1005400000.0,1500000.0,60600000.0,,-800000.0,-102100000.0,475400000.0,1002800000.0,-6500000.0,566300000.0,-18400000.0,924100000.0,-4400000.0,23400000.0,68500000.0,-900000.0,1200000.0,-19900000.0,-33600000.0,-21800000.0,-19300000.0
2021-07-12,97.0,97.83000183105467,95.08999633789062,97.56999969482422,97.56999969482422,602400,FOUR,0.8864404851315948,0.7126165726839212,0.0,186300000.0,738300000.0,1109300000.0,459600000.0,210400000.0,30200000.0,30000000.0,1779300000.0,1000000.0,-278700000.0,4500000.0,477000000.0,30800000.0,927800000.0,99400000.0,900000.0,51700000.0,1033500000.0,-203700000.0,94200000.0,1005400000.0,1500000.0,60600000.0,,-800000.0,-102100000.0,475400000.0,1002800000.0,-6500000.0,566300000.0,-18400000.0,924100000.0,-4400000.0,23400000.0,68500000.0,-900000.0,1200000.0,-19900000.0,-33600000.0,-21800000.0,-19300000.0
2021-07-13,97.0199966430664,98.95999908447266,95.86000061035156,96.20999908447266,96.20999908447266,572200,FOUR,0.8875376800978427,0.7386966050423154,0.0,186300000.0,738300000.0,1109300000.0,459600000.0,210400000.0,30200000.0,30000000.0,1779300000.0,1000000.0,-278700000.0,4500000.0,477000000.0,30800000.0,927800000.0,99400000.0,900000.0,51700000.0,1033500000.0,-203700000.0,94200000.0,1005400000.0,1500000.0,60600000.0,,-800000.0,-102100000.0,475400000.0,1002800000.0,-6500000.0,566300000.0,-18400000.0,924100000.0,-4400000.0,23400000.0,68500000.0,-900000.0,1200000.0,-19900000.0,-33600000.0,-21800000.0,-19300000.0
2021-07-14,97.36000061035156,97.36000061035156,93.4499969482422,93.48999786376952,93.48999786376952,353900,FOUR,0.8995614546560241,0.8091774869447911,0.0,186300000.0,738300000.0,1109300000.0,459600000.0,210400000.0,30200000.0,30000000.0,1779300000.0,1000000.0,-278700000.0,4500000.0,477000000.0,30800000.0,927800000.0,99400000.0,900000.0,51700000.0,1033500000.0,-203700000.0,94200000.0,1005400000.0,1500000.0,60600000.0,,-800000.0,-102100000.0,475400000.0,1002800000.0,-6500000.0,566300000.0,-18400000.0,924100000.0,-4400000.0,23400000.0,68500000.0,-900000.0,1200000.0,-19900000.0,-33600000.0,-21800000.0,-19300000.0
2021-07-15,92.80999755859376,93.80999755859376,90.8000030517578,92.33000183105467,92.33000183105467,439100,FOUR,0.890826365957416,0.8143615395891449,0.0,186300000.0,738300000.0,1109300000.0,459600000.0,210400000.0,30200000.0,30000000.0,1779300000.0,1000000.0,-278700000.0,4500000.0,477000000.0,30800000.0,927800000.0,99400000.0,900000.0,51700000.0,1033500000.0,-203700000.0,94200000.0,1005400000.0,1500000.0,60600000.0,,-800000.0,-102100000.0,475400000.0,1002800000.0,-6500000.0,566300000.0,-18400000.0,924100000.0,-4400000.0,23400000.0,68500000.0,-900000.0,1200000.0,-19900000.0,-33600000.0,-21800000.0,-19300000.0
2021-07-16,95.27999877929688,95.81999969482422,90.94000244140624,91.44000244140624,91.44000244140624,1331500,FOUR,0.8701880749162471,0.8358486249401764,0.0,186300000.0,738300000.0,1109300000.0,459600000.0,210400000.0,30200000.0,30000000.0,1779300000.0,1000000.0,-278700000.0,4500000.0,477000000.0,30800000.0,927800000.0,99400000.0,900000.0,51700000.0,1033500000.0,-203700000.0,94200000.0,1005400000.0,1500000.0,60600000.0,,-800000.0,-102100000.0,475400000.0,1002800000.0,-6500000.0,566300000.0,-18400000.0,924100000.0,-4400000.0,23400000.0,68500000.0,-900000.0,1200000.0,-19900000.0,-33600000.0,-21800000.0,-19300000.0
2021-07-19,90.01000213623047,90.27999877929688,86.22000122070312,88.0199966430664,88.0199966430664,1276700,FOUR,0.9053624798982955,0.8744603971393843,0.0,186300000.0,738300000.0,1109300000.0,459600000.0,210400000.0,30200000.0,30000000.0,1779300000.0,1000000.0,-278700000.0,4500000.0,477000000.0,30800000.0,927800000.0,99400000.0,900000.0,51700000.0,1033500000.0,-203700000.0,94200000.0,1005400000.0,1500000.0,60600000.0,,-800000.0,-102100000.0,475400000.0,1002800000.0,-6500000.0,566300000.0,-18400000.0,924100000.0,-4400000.0,23400000.0,68500000.0,-900000.0,1200000.0,-19900000.0,-33600000.0,-21800000.0,-19300000.0
2021-07-20,88.98999786376953,93.1999969482422,88.13999938964844,91.68000030517578,91.68000030517578,704900,FOUR,0.8550392575121201,0.8379144790479168,0.0,186300000.0,738300000.0,1109300000.0,459600000.0,210400000.0,30200000.0,30000000.0,1779300000.0,1000000.0,-278700000.0,4500000.0,477000000.0,30800000.0,927800000.0,99400000.0,900000.0,51700000.0,1033500000.0,-203700000.0,94200000.0,1005400000.0,1500000.0,60600000.0,,-800000.0,-102100000.0,475400000.0,1002800000.0,-6500000.0,566300000.0,-18400000.0,924100000.0,-4400000.0,23400000.0,68500000.0,-900000.0,1200000.0,-19900000.0,-33600000.0,-21800000.0,-19300000.0
2021-07-21,85.16999816894531,86.97000122070312,83.5,86.08000183105469,86.08000183105469,6056900,FOUR,0.9156598282783572,0.8933550173106066,0.0,186300000.0,738300000.0,1109300000.0,459600000.0,210400000.0,30200000.0,30000000.0,1779300000.0,1000000.0,-278700000.0,4500000.0,477000000.0,30800000.0,927800000.0,99400000.0,900000.0,51700000.0,1033500000.0,-203700000.0,94200000.0,1005400000.0,1500000.0,60600000.0,,-800000.0,-102100000.0,475400000.0,1002800000.0,-6500000.0,566300000.0,-18400000.0,924100000.0,-4400000.0,23400000.0,68500000.0,-900000.0,1200000.0,-19900000.0,-33600000.0,-21800000.0,-19300000.0
2021-07-22,90.0,90.5,86.58999633789062,89.0199966430664,89.0199966430664,3872500,FOUR,0.9358571186273192,0.0,0.0,186300000.0,738300000.0,1109300000.0,459600000.0,210400000.0,30200000.0,30000000.0,1779300000.0,1000000.0,-278700000.0,4500000.0,477000000.0,30800000.0,927800000.0,99400000.0,900000.0,51700000.0,1033500000.0,-203700000.0,94200000.0,1005400000.0,1500000.0,60600000.0,,-800000.0,-102100000.0,475400000.0,1002800000.0,-6500000.0,566300000.0,-18400000.0,924100000.0,-4400000.0,23400000.0,68500000.0,-900000.0,1200000.0,-19900000.0,-33600000.0,-21800000.0,-19300000.0
2021-07-23,89.2300033569336,90.11000061035156,87.16999816894531,89.30000305175781,89.30000305175781,886600,FOUR,0.9578947143590668,0.0,0.0,186300000.0,738300000.0,1109300000.0,459600000.0,210400000.0,30200000.0,30000000.0,1779300000.0,1000000.0,-278700000.0,4500000.0,477000000.0,30800000.0,927800000.0,99400000.0,900000.0,51700000.0,1033500000.0,-203700000.0,94200000.0,1005400000.0,1500000.0,60600000.0,,-800000.0,-102100000.0,475400000.0,1002800000.0,-6500000.0,566300000.0,-18400000.0,924100000.0,-4400000.0,23400000.0,68500000.0,-900000.0,1200000.0,-19900000.0,-33600000.0,-21800000.0,-19300000.0
2021-07-26,89.30000305175781,89.80000305175781,87.05000305175781,87.5199966430664,87.5199966430664,826600,FOUR,0.9723491971918736,0.0,0.0,186300000.0,738300000.0,1109300000.0,459600000.0,210400000.0,30200000.0,30000000.0,1779300000.0,1000000.0,-278700000.0,4500000.0,477000000.0,30800000.0,927800000.0,99400000.0,900000.0,51700000.0,1033500000.0,-203700000.0,94200000.0,1005400000.0,1500000.0,60600000.0,,-800000.0,-102100000.0,475400000.0,1002800000.0,-6500000.0,566300000.0,-18400000.0,924100000.0,-4400000.0,23400000.0,68500000.0,-900000.0,1200000.0,-19900000.0,-33600000.0,-21800000.0,-19300000.0
2021-07-27,87.19000244140625,88.05000305175781,85.0,87.62999725341797,87.62999725341797,628000,FOUR,0.9471642428559204,0.0,0.0,186300000.0,738300000.0,1109300000.0,459600000.0,210400000.0,30200000.0,30000000.0,1779300000.0,1000000.0,-278700000.0,4500000.0,477000000.0,30800000.0,927800000.0,99400000.0,900000.0,51700000.0,1033500000.0,-203700000.0,94200000.0,1005400000.0,1500000.0,60600000.0,,-800000.0,-102100000.0,475400000.0,1002800000.0,-6500000.0,566300000.0,-18400000.0,924100000.0,-4400000.0,23400000.0,68500000.0,-900000.0,1200000.0,-19900000.0,-33600000.0,-21800000.0,-19300000.0
2021-07-28,88.6500015258789,90.8000030517578,87.12999725341797,89.97000122070312,89.97000122070312,984300,FOUR,0.9726575630644032,0.0,0.0,186300000.0,738300000.0,1109300000.0,459600000.0,210400000.0,30200000.0,30000000.0,1779300000.0,1000000.0,-278700000.0,4500000.0,477000000.0,30800000.0,927800000.0,99400000.0,900000.0,51700000.0,1033500000.0,-203700000.0,94200000.0,1005400000.0,1500000.0,60600000.0,,-800000.0,-102100000.0,475400000.0,1002800000.0,-6500000.0,566300000.0,-18400000.0,924100000.0,-4400000.0,23400000.0,68500000.0,-900000.0,1200000.0,-19900000.0,-33600000.0,-21800000.0,-19300000.0
2021-07-29,90.3499984741211,92.5199966430664,89.68000030517578,90.18000030517578,90.18000030517578,763000,FOUR,0.9489909241677272,0.0,0.0,186300000.0,738300000.0,1109300000.0,459600000.0,210400000.0,30200000.0,30000000.0,1779300000.0,1000000.0,-278700000.0,4500000.0,477000000.0,30800000.0,927800000.0,99400000.0,900000.0,51700000.0,1033500000.0,-203700000.0,94200000.0,1005400000.0,1500000.0,60600000.0,,-800000.0,-102100000.0,475400000.0,1002800000.0,-6500000.0,566300000.0,-18400000.0,924100000.0,-4400000.0,23400000.0,68500000.0,-900000.0,1200000.0,-19900000.0,-33600000.0,-21800000.0,-19300000.0
2021-07-30,89.33000183105469,90.0199966430664,88.02999877929688,89.19000244140625,89.19000244140625,588700,FOUR,0.9609821363193728,0.0,0.0,186300000.0,738300000.0,1109300000.0,459600000.0,210400000.0,30200000.0,30000000.0,1779300000.0,1000000.0,-278700000.0,4500000.0,477000000.0,30800000.0,927800000.0,99400000.0,900000.0,51700000.0,1033500000.0,-203700000.0,94200000.0,1005400000.0,1500000.0,60600000.0,,-800000.0,-102100000.0,475400000.0,1002800000.0,-6500000.0,566300000.0,-18400000.0,924100000.0,-4400000.0,23400000.0,68500000.0,-900000.0,1200000.0,-19900000.0,-33600000.0,-21800000.0,-19300000.0
2021-08-02,90.20999908447266,91.51000213623048,86.94999694824219,87.3499984741211,87.3499984741211,664900,FOUR,1.005609592127408,0.0,0.0,186300000.0,738300000.0,1109300000.0,459600000.0,210400000.0,30200000.0,30000000.0,1779300000.0,1000000.0,-278700000.0,4500000.0,477000000.0,30800000.0,927800000.0,99400000.0,900000.0,51700000.0,1033500000.0,-203700000.0,94200000.0,1005400000.0,1500000.0,60600000.0,,-800000.0,-102100000.0,475400000.0,1002800000.0,-6500000.0,566300000.0,-18400000.0,924100000.0,-4400000.0,23400000.0,68500000.0,-900000.0,1200000.0,-19900000.0,-33600000.0,-21800000.0,-19300000.0
2021-08-03,87.5,88.33999633789062,85.23500061035156,88.1500015258789,88.1500015258789,1164200,FOUR,0.9849120611680962,0.0,0.0,186300000.0,738300000.0,1109300000.0,459600000.0,210400000.0,30200000.0,30000000.0,1779300000.0,1000000.0,-278700000.0,4500000.0,477000000.0,30800000.0,927800000.0,99400000.0,900000.0,51700000.0,1033500000.0,-203700000.0,94200000.0,1005400000.0,1500000.0,60600000.0,,-800000.0,-102100000.0,475400000.0,1002800000.0,-6500000.0,566300000.0,-18400000.0,924100000.0,-4400000.0,23400000.0,68500000.0,-900000.0,1200000.0,-19900000.0,-33600000.0,-21800000.0,-19300000.0
2021-08-04,87.04000091552734,87.94999694824219,84.92400360107422,85.69000244140625,85.69000244140625,1124300,FOUR,0.9971991424165476,0.0,0.0,186300000.0,738300000.0,1109300000.0,459600000.0,210400000.0,30200000.0,30000000.0,1779300000.0,1000000.0,-278700000.0,4500000.0,477000000.0,30800000.0,927800000.0,99400000.0,900000.0,51700000.0,1033500000.0,-203700000.0,94200000.0,1005400000.0,1500000.0,60600000.0,,-800000.0,-102100000.0,475400000.0,1002800000.0,-6500000.0,566300000.0,-18400000.0,924100000.0,-4400000.0,23400000.0,68500000.0,-900000.0,1200000.0,-19900000.0,-33600000.0,-21800000.0,-19300000.0
2021-08-05,86.5,92.6500015258789,85.5,87.16000366210938,87.16000366210938,1329900,FOUR,0.9896741453870526,0.0,0.0,186300000.0,738300000.0,1109300000.0,459600000.0,210400000.0,30200000.0,30000000.0,1779300000.0,1000000.0,-278700000.0,4500000.0,477000000.0,30800000.0,927800000.0,99400000.0,900000.0,51700000.0,1033500000.0,-203700000.0,94200000.0,1005400000.0,1500000.0,60600000.0,,-800000.0,-102100000.0,475400000.0,1002800000.0,-6500000.0,566300000.0,-18400000.0,924100000.0,-4400000.0,23400000.0,68500000.0,-900000.0,1200000.0,-19900000.0,-33600000.0,-21800000.0,-19300000.0
2021-08-06,87.93000030517578,91.41999816894533,87.7300033569336,89.87000274658203,89.87000274658203,1050000,FOUR,0.9082007371996684,0.0,0.0,186300000.0,738300000.0,1109300000.0,459600000.0,210400000.0,30200000.0,30000000.0,1779300000.0,1000000.0,-278700000.0,4500000.0,477000000.0,30800000.0,927800000.0,99400000.0,900000.0,51700000.0,1033500000.0,-203700000.0,94200000.0,1005400000.0,1500000.0,60600000.0,,-800000.0,-102100000.0,475400000.0,1002800000.0,-6500000.0,566300000.0,-18400000.0,924100000.0,-4400000.0,23400000.0,68500000.0,-900000.0,1200000.0,-19900000.0,-33600000.0,-21800000.0,-19300000.0
2021-08-09,89.30000305175781,89.38999938964844,86.61000061035156,86.87000274658203,86.87000274658203,783900,FOUR,0.9269021998072232,0.0,0.0,186300000.0,738300000.0,1109300000.0,459600000.0,210400000.0,30200000.0,30000000.0,1779300000.0,1000000.0,-278700000.0,4500000.0,477000000.0,30800000.0,927800000.0,99400000.0,900000.0,51700000.0,1033500000.0,-203700000.0,94200000.0,1005400000.0,1500000.0,60600000.0,,-800000.0,-102100000.0,475400000.0,1002800000.0,-6500000.0,566300000.0,-18400000.0,924100000.0,-4400000.0,23400000.0,68500000.0,-900000.0,1200000.0,-19900000.0,-33600000.0,-21800000.0,-19300000.0
2021-08-10,84.1500015258789,85.70500183105469,83.1500015258789,84.87000274658203,84.87000274658203,3557600,FOUR,0.927654068682168,0.0,0.0,186300000.0,738300000.0,1109300000.0,459600000.0,210400000.0,30200000.0,30000000.0,1779300000.0,1000000.0,-278700000.0,4500000.0,477000000.0,30800000.0,927800000.0,99400000.0,900000.0,51700000.0,1033500000.0,-203700000.0,94200000.0,1005400000.0,1500000.0,60600000.0,,-800000.0,-102100000.0,475400000.0,1002800000.0,-6500000.0,566300000.0,-18400000.0,924100000.0,-4400000.0,23400000.0,68500000.0,-900000.0,1200000.0,-19900000.0,-33600000.0,-21800000.0,-19300000.0
2021-08-11,85.19999694824219,87.98999786376953,85.0,86.48999786376953,86.48999786376953,1448500,FOUR,0.9146722460897476,0.0,0.0,186300000.0,738300000.0,1109300000.0,459600000.0,210400000.0,30200000.0,30000000.0,1779300000.0,1000000.0,-278700000.0,4500000.0,477000000.0,30800000.0,927800000.0,99400000.0,900000.0,51700000.0,1033500000.0,-203700000.0,94200000.0,1005400000.0,1500000.0,60600000.0,,-800000.0,-102100000.0,475400000.0,1002800000.0,-6500000.0,566300000.0,-18400000.0,924100000.0,-4400000.0,23400000.0,68500000.0,-900000.0,1200000.0,-19900000.0,-33600000.0,-21800000.0,-19300000.0
2021-08-12,86.5,86.58999633789062,84.51000213623047,85.38999938964844,85.38999938964844,442700,FOUR,0.908420192637076,0.0,0.0,186300000.0,738300000.0,1109300000.0,459600000.0,210400000.0,30200000.0,30000000.0,1779300000.0,1000000.0,-278700000.0,4500000.0,477000000.0,30800000.0,927800000.0,99400000.0,900000.0,51700000.0,1033500000.0,-203700000.0,94200000.0,1005400000.0,1500000.0,60600000.0,,-800000.0,-102100000.0,475400000.0,1002800000.0,-6500000.0,566300000.0,-18400000.0,924100000.0,-4400000.0,23400000.0,68500000.0,-900000.0,1200000.0,-19900000.0,-33600000.0,-21800000.0,-19300000.0
2021-08-13,86.43000030517578,86.51000213623047,83.44999694824219,84.0999984741211,84.0999984741211,532300,FOUR,0.921640945809072,0.0,0.0,186300000.0,738300000.0,1109300000.0,459600000.0,210400000.0,30200000.0,30000000.0,1779300000.0,1000000.0,-278700000.0,4500000.0,477000000.0,30800000.0,927800000.0,99400000.0,900000.0,51700000.0,1033500000.0,-203700000.0,94200000.0,1005400000.0,1500000.0,60600000.0,,-800000.0,-102100000.0,475400000.0,1002800000.0,-6500000.0,566300000.0,-18400000.0,924100000.0,-4400000.0,23400000.0,68500000.0,-900000.0,1200000.0,-19900000.0,-33600000.0,-21800000.0,-19300000.0
2021-08-16,83.12999725341797,84.0,81.51000213623047,82.25,82.25,1249300,FOUR,0.976899677496913,0.0,0.0,186300000.0,738300000.0,1109300000.0,459600000.0,210400000.0,30200000.0,30000000.0,1779300000.0,1000000.0,-278700000.0,4500000.0,477000000.0,30800000.0,927800000.0,99400000.0,900000.0,51700000.0,1033500000.0,-203700000.0,94200000.0,1005400000.0,1500000.0,60600000.0,,-800000.0,-102100000.0,475400000.0,1002800000.0,-6500000.0,566300000.0,-18400000.0,924100000.0,-4400000.0,23400000.0,68500000.0,-900000.0,1200000.0,-19900000.0,-33600000.0,-21800000.0,-19300000.0
2021-08-17,81.0,81.72000122070312,79.01000213623047,79.56999969482422,79.56999969482422,1070700,FOUR,1.0240040677319948,0.0,0.0,186300000.0,738300000.0,1109300000.0,459600000.0,210400000.0,30200000.0,30000000.0,1779300000.0,1000000.0,-278700000.0,4500000.0,477000000.0,30800000.0,927800000.0,99400000.0,900000.0,51700000.0,1033500000.0,-203700000.0,94200000.0,1005400000.0,1500000.0,60600000.0,,-800000.0,-102100000.0,475400000.0,1002800000.0,-6500000.0,566300000.0,-18400000.0,924100000.0,-4400000.0,23400000.0,68500000.0,-900000.0,1200000.0,-19900000.0,-33600000.0,-21800000.0,-19300000.0
2021-08-18,79.8499984741211,81.38999938964844,77.61000061035156,79.69000244140625,79.69000244140625,1107700,FOUR,1.0101643560519316,0.0,0.0,186300000.0,738300000.0,1109300000.0,459600000.0,210400000.0,30200000.0,30000000.0,1779300000.0,1000000.0,-278700000.0,4500000.0,477000000.0,30800000.0,927800000.0,99400000.0,900000.0,51700000.0,1033500000.0,-203700000.0,94200000.0,1005400000.0,1500000.0,60600000.0,,-800000.0,-102100000.0,475400000.0,1002800000.0,-6500000.0,566300000.0,-18400000.0,924100000.0,-4400000.0,23400000.0,68500000.0,-900000.0,1200000.0,-19900000.0,-33600000.0,-21800000.0,-19300000.0
2021-08-19,78.19999694824219,80.5,77.29000091552734,78.38999938964844,78.38999938964844,587500,FOUR,1.0250031776978363,0.0,0.0,186300000.0,738300000.0,1109300000.0,459600000.0,210400000.0,30200000.0,30000000.0,1779300000.0,1000000.0,-278700000.0,4500000.0,477000000.0,30800000.0,927800000.0,99400000.0,900000.0,51700000.0,1033500000.0,-203700000.0,94200000.0,1005400000.0,1500000.0,60600000.0,,-800000.0,-102100000.0,475400000.0,1002800000.0,-6500000.0,566300000.0,-18400000.0,924100000.0,-4400000.0,23400000.0,68500000.0,-900000.0,1200000.0,-19900000.0,-33600000.0,-21800000.0,-19300000.0
2021-08-20,78.2699966430664,79.5,77.25,78.81999969482422,78.81999969482422,545700,FOUR,1.0659730648106518,0.0,0.0,186300000.0,738300000.0,1109300000.0,459600000.0,210400000.0,30200000.0,30000000.0,1779300000.0,1000000.0,-278700000.0,4500000.0,477000000.0,30800000.0,927800000.0,99400000.0,900000.0,51700000.0,1033500000.0,-203700000.0,94200000.0,1005400000.0,1500000.0,60600000.0,,-800000.0,-102100000.0,475400000.0,1002800000.0,-6500000.0,566300000.0,-18400000.0,924100000.0,-4400000.0,23400000.0,68500000.0,-900000.0,1200000.0,-19900000.0,-33600000.0,-21800000.0,-19300000.0
2021-08-23,79.76000213623047,83.81999969482422,79.44999694824219,83.30999755859375,83.30999755859375,1242200,FOUR,1.044292432475598,0.0,0.0,186300000.0,738300000.0,1109300000.0,459600000.0,210400000.0,30200000.0,30000000.0,1779300000.0,1000000.0,-278700000.0,4500000.0,477000000.0,30800000.0,927800000.0,99400000.0,900000.0,51700000.0,1033500000.0,-203700000.0,94200000.0,1005400000.0,1500000.0,60600000.0,,-800000.0,-102100000.0,475400000.0,1002800000.0,-6500000.0,566300000.0,-18400000.0,924100000.0,-4400000.0,23400000.0,68500000.0,-900000.0,1200000.0,-19900000.0,-33600000.0,-21800000.0,-19300000.0
2021-08-24,84.16000366210938,86.68000030517578,83.5199966430664,85.54000091552734,85.54000091552734,867400,FOUR,1.0149637452139018,0.0,0.0,186300000.0,738300000.0,1109300000.0,459600000.0,210400000.0,30200000.0,30000000.0,1779300000.0,1000000.0,-278700000.0,4500000.0,477000000.0,30800000.0,927800000.0,99400000.0,900000.0,51700000.0,1033500000.0,-203700000.0,94200000.0,1005400000.0,1500000.0,60600000.0,,-800000.0,-102100000.0,475400000.0,1002800000.0,-6500000.0,566300000.0,-18400000.0,924100000.0,-4400000.0,23400000.0,68500000.0,-900000.0,1200000.0,-19900000.0,-33600000.0,-21800000.0,-19300000.0
2021-08-25,85.69999694824219,86.95999908447266,84.66999816894531,85.0999984741211,85.0999984741211,581400,FOUR,1.004465392357534,0.0,0.0,186300000.0,738300000.0,1109300000.0,459600000.0,210400000.0,30200000.0,30000000.0,1779300000.0,1000000.0,-278700000.0,4500000.0,477000000.0,30800000.0,927800000.0,99400000.0,900000.0,51700000.0,1033500000.0,-203700000.0,94200000.0,1005400000.0,1500000.0,60600000.0,,-800000.0,-102100000.0,475400000.0,1002800000.0,-6500000.0,566300000.0,-18400000.0,924100000.0,-4400000.0,23400000.0,68500000.0,-900000.0,1200000.0,-19900000.0,-33600000.0,-21800000.0,-19300000.0
