Date,Open,High,Low,Close,Adj Close,Volume,ticker,PriceReturn_22days,PriceReturn_66days,PriceReturn_132days,PriceReturn_22days_mean,AdjRet22Day,AdjRet66Day,AdjRet132Day,Intangible Assets,Capital Surplus,Total Liab,Total Stockholder Equity,Deferred Long Term Liab,Other Current Liab,Total Assets,Common Stock,Other Current Assets,Retained Earnings,Other Liab,Good Will,Treasury Stock,Other Assets,Cash,Total Current Liabilities,Short Long Term Debt,Other Stockholder Equity,Property Plant Equipment,Total Current Assets,Net Tangible Assets,Net Receivables,Long Term Debt,Accounts Payable,Minority Interest,Investments,Change To Liabilities,Total Cashflows From Investing Activities,Net Borrowings,Total Cash From Financing Activities,Change To Operating Activities,Issuance Of Stock,Net Income,Change In Cash,Effect Of Exchange Rate,Total Cash From Operating Activities,Depreciation,Change To Account Receivables,Other Cashflows From Financing Activities,Change To Netincome,Capital Expenditures,Repurchase Of Stock,Other Cashflows From Investing Activities
2019-11-12,53.83000183105469,55.15999984741211,53.65999984741211,55.119998931884766,55.119998931884766,1136200,CDAY,1.1340711090865716,1.3697387783570183,1.15058054060047,1.024242363400095,0.1098287456864766,0.2731531133558005,0.2148477553407252,187500000.0,2325600000.0,3632300000.0,1615500000.0,83500000.0,2642900000.0,5247800000.0,1400000.0,2603500000.0,-335600000.0,199200000.0,1927400000.0,-375900000.0,94400000.0,217800000.0,2769600000.0,6800000.0,-375900000.0,104400000.0,2934100000.0,-499400000.0,63900000.0,663500000.0,41500000.0,,-10900000.0,600000.0,-51100000.0,-454000000.0,-1251600000.0,-53900000.0,640800000.0,-60600000.0,-1305500000.0,-12800000.0,9500000.0,30400000.0,-3600000.0,-1438400000.0,59900000.0,-8000000.0,,
2019-11-13,53.02000045776367,54.22999954223633,52.91999816894531,53.650001525878906,53.650001525878906,5531800,CDAY,1.1780055725152954,1.401677442860245,1.2167753387259097,1.0310099359995386,0.1469956365157567,0.3047145436511329,0.2619840728107786,187500000.0,2325600000.0,3632300000.0,1615500000.0,83500000.0,2642900000.0,5247800000.0,1400000.0,2603500000.0,-335600000.0,199200000.0,1927400000.0,-375900000.0,94400000.0,217800000.0,2769600000.0,6800000.0,-375900000.0,104400000.0,2934100000.0,-499400000.0,63900000.0,663500000.0,41500000.0,,-10900000.0,600000.0,-51100000.0,-454000000.0,-1251600000.0,-53900000.0,640800000.0,-60600000.0,-1305500000.0,-12800000.0,9500000.0,30400000.0,-3600000.0,-1438400000.0,59900000.0,-8000000.0,,
2019-11-14,53.52000045776367,55.459999084472656,53.220001220703125,55.08000183105469,55.08000183105469,4491600,CDAY,1.1468771980564714,1.3607479022628606,1.22421928219977,1.030070938868324,0.1168062591881473,0.2775176972945394,0.2534375901947227,187500000.0,2325600000.0,3632300000.0,1615500000.0,83500000.0,2642900000.0,5247800000.0,1400000.0,2603500000.0,-335600000.0,199200000.0,1927400000.0,-375900000.0,94400000.0,217800000.0,2769600000.0,6800000.0,-375900000.0,104400000.0,2934100000.0,-499400000.0,63900000.0,663500000.0,41500000.0,,-10900000.0,600000.0,-51100000.0,-454000000.0,-1251600000.0,-53900000.0,640800000.0,-60600000.0,-1305500000.0,-12800000.0,9500000.0,30400000.0,-3600000.0,-1438400000.0,59900000.0,-8000000.0,,
2019-11-15,55.38999938964844,56.63999938964844,54.75,56.540000915527344,56.540000915527344,1529600,CDAY,1.1390166339419532,1.309692286039949,1.2012733828996585,1.0243368944408853,0.1146797395010679,0.2667628070237295,0.2440439182119246,187500000.0,2325600000.0,3632300000.0,1615500000.0,83500000.0,2642900000.0,5247800000.0,1400000.0,2603500000.0,-335600000.0,199200000.0,1927400000.0,-375900000.0,94400000.0,217800000.0,2769600000.0,6800000.0,-375900000.0,104400000.0,2934100000.0,-499400000.0,63900000.0,663500000.0,41500000.0,,-10900000.0,600000.0,-51100000.0,-454000000.0,-1251600000.0,-53900000.0,640800000.0,-60600000.0,-1305500000.0,-12800000.0,9500000.0,30400000.0,-3600000.0,-1438400000.0,59900000.0,-8000000.0,,
2019-11-18,56.31999969482422,58.20000076293945,55.68000030517578,57.68999862670898,57.68999862670898,1909000,CDAY,1.127231761610576,1.2669439777738505,1.1937944944706065,1.0296677569338806,0.0975640046766954,0.2577835797261945,0.230348927074145,187500000.0,2325600000.0,3632300000.0,1615500000.0,83500000.0,2642900000.0,5247800000.0,1400000.0,2603500000.0,-335600000.0,199200000.0,1927400000.0,-375900000.0,94400000.0,217800000.0,2769600000.0,6800000.0,-375900000.0,104400000.0,2934100000.0,-499400000.0,63900000.0,663500000.0,41500000.0,,-10900000.0,600000.0,-51100000.0,-454000000.0,-1251600000.0,-53900000.0,640800000.0,-60600000.0,-1305500000.0,-12800000.0,9500000.0,30400000.0,-3600000.0,-1438400000.0,59900000.0,-8000000.0,,
2019-11-19,58.18000030517578,59.0,57.77999877929688,58.65999984741211,58.65999984741211,1092800,CDAY,1.12035460947248,1.258779347595723,1.2241731630649122,1.0348511569492849,0.085503452523195,0.2628719056504157,0.2491021941130122,187500000.0,2325600000.0,3632300000.0,1615500000.0,83500000.0,2642900000.0,5247800000.0,1400000.0,2603500000.0,-335600000.0,199200000.0,1927400000.0,-375900000.0,94400000.0,217800000.0,2769600000.0,6800000.0,-375900000.0,104400000.0,2934100000.0,-499400000.0,63900000.0,663500000.0,41500000.0,,-10900000.0,600000.0,-51100000.0,-454000000.0,-1251600000.0,-53900000.0,640800000.0,-60600000.0,-1305500000.0,-12800000.0,9500000.0,30400000.0,-3600000.0,-1438400000.0,59900000.0,-8000000.0,,
2019-11-20,58.400001525878906,59.7599983215332,58.16999816894531,58.93000030517578,58.93000030517578,1273200,CDAY,1.1279484282450465,1.2292550834255451,1.2219582854796944,1.0367429245182895,0.0912055037267569,0.2691679120321497,0.2376283074669879,187500000.0,2325600000.0,3632300000.0,1615500000.0,83500000.0,2642900000.0,5247800000.0,1400000.0,2603500000.0,-335600000.0,199200000.0,1927400000.0,-375900000.0,94400000.0,217800000.0,2769600000.0,6800000.0,-375900000.0,104400000.0,2934100000.0,-499400000.0,63900000.0,663500000.0,41500000.0,,-10900000.0,600000.0,-51100000.0,-454000000.0,-1251600000.0,-53900000.0,640800000.0,-60600000.0,-1305500000.0,-12800000.0,9500000.0,30400000.0,-3600000.0,-1438400000.0,59900000.0,-8000000.0,,
2019-11-21,58.7599983215332,59.18999862670898,57.470001220703125,57.56999969482422,57.56999969482422,1048700,CDAY,1.1591107123617528,1.22859134500382,1.3116206798072838,1.0414325601773815,0.1176781521843712,0.2750520717772112,0.3084404699415752,187500000.0,2325600000.0,3632300000.0,1615500000.0,83500000.0,2642900000.0,5247800000.0,1400000.0,2603500000.0,-335600000.0,199200000.0,1927400000.0,-375900000.0,94400000.0,217800000.0,2769600000.0,6800000.0,-375900000.0,104400000.0,2934100000.0,-499400000.0,63900000.0,663500000.0,41500000.0,,-10900000.0,600000.0,-51100000.0,-454000000.0,-1251600000.0,-53900000.0,640800000.0,-60600000.0,-1305500000.0,-12800000.0,9500000.0,30400000.0,-3600000.0,-1438400000.0,59900000.0,-8000000.0,,
2019-11-22,57.810001373291016,58.65999984741211,57.38999938964844,58.369998931884766,58.369998931884766,1107900,CDAY,1.1620696089134648,1.271372287860969,1.274798784028463,1.0399834010172984,0.1220862078961664,0.2887958344080031,0.273783874275779,187500000.0,2325600000.0,3632300000.0,1615500000.0,83500000.0,2642900000.0,5247800000.0,1400000.0,2603500000.0,-335600000.0,199200000.0,1927400000.0,-375900000.0,94400000.0,217800000.0,2769600000.0,6800000.0,-375900000.0,104400000.0,2934100000.0,-499400000.0,63900000.0,663500000.0,41500000.0,,-10900000.0,600000.0,-51100000.0,-454000000.0,-1251600000.0,-53900000.0,640800000.0,-60600000.0,-1305500000.0,-12800000.0,9500000.0,30400000.0,-3600000.0,-1438400000.0,59900000.0,-8000000.0,,
2019-11-25,58.86000061035156,59.72999954223633,58.584999084472656,59.63999938964844,59.63999938964844,745500,CDAY,1.1376592751256407,1.1648222993235116,1.3737424739041189,1.0272769628028116,0.1103823123228291,0.2149693705631133,0.3592533763521182,187500000.0,2325600000.0,3632300000.0,1615500000.0,83500000.0,2642900000.0,5247800000.0,1400000.0,2603500000.0,-335600000.0,199200000.0,1927400000.0,-375900000.0,94400000.0,217800000.0,2769600000.0,6800000.0,-375900000.0,104400000.0,2934100000.0,-499400000.0,63900000.0,663500000.0,41500000.0,,-10900000.0,600000.0,-51100000.0,-454000000.0,-1251600000.0,-53900000.0,640800000.0,-60600000.0,-1305500000.0,-12800000.0,9500000.0,30400000.0,-3600000.0,-1438400000.0,59900000.0,-8000000.0,,
2019-11-26,59.900001525878906,60.2599983215332,59.33000183105469,60.04999923706055,60.04999923706055,658800,CDAY,1.1325562531274325,1.198001721155854,1.3966695056145928,1.019753497826135,0.1128027553012975,0.2177646684133508,0.365887511522303,187500000.0,2325600000.0,3632300000.0,1615500000.0,83500000.0,2642900000.0,5247800000.0,1400000.0,2603500000.0,-335600000.0,199200000.0,1927400000.0,-375900000.0,94400000.0,217800000.0,2769600000.0,6800000.0,-375900000.0,104400000.0,2934100000.0,-499400000.0,63900000.0,663500000.0,41500000.0,,-10900000.0,600000.0,-51100000.0,-454000000.0,-1251600000.0,-53900000.0,640800000.0,-60600000.0,-1305500000.0,-12800000.0,9500000.0,30400000.0,-3600000.0,-1438400000.0,59900000.0,-8000000.0,,
2019-11-27,60.310001373291016,60.68999862670898,59.880001068115234,60.52999877929688,60.52999877929688,390100,CDAY,1.1214273686163532,1.1301834634351209,1.2560713747329773,1.0184708296222131,0.10295653899414,0.1868644573169587,0.2497804028467152,187500000.0,2325600000.0,3632300000.0,1615500000.0,83500000.0,2642900000.0,5247800000.0,1400000.0,2603500000.0,-335600000.0,199200000.0,1927400000.0,-375900000.0,94400000.0,217800000.0,2769600000.0,6800000.0,-375900000.0,104400000.0,2934100000.0,-499400000.0,63900000.0,663500000.0,41500000.0,,-10900000.0,600000.0,-51100000.0,-454000000.0,-1251600000.0,-53900000.0,640800000.0,-60600000.0,-1305500000.0,-12800000.0,9500000.0,30400000.0,-3600000.0,-1438400000.0,59900000.0,-8000000.0,,
2019-11-29,60.220001220703125,61.150001525878906,60.0099983215332,60.36000061035156,60.36000061035156,251600,CDAY,1.1600396940860564,1.098740871839066,1.2818091776711034,1.027957565839464,0.1320821282465925,0.1711233213257166,0.2878625573050879,187500000.0,2325600000.0,3632300000.0,1615500000.0,83500000.0,2642900000.0,5247800000.0,1400000.0,2603500000.0,-335600000.0,199200000.0,1927400000.0,-375900000.0,94400000.0,217800000.0,2769600000.0,6800000.0,-375900000.0,104400000.0,2934100000.0,-499400000.0,63900000.0,663500000.0,41500000.0,,-10900000.0,600000.0,-51100000.0,-454000000.0,-1251600000.0,-53900000.0,640800000.0,-60600000.0,-1305500000.0,-12800000.0,9500000.0,30400000.0,-3600000.0,-1438400000.0,59900000.0,-8000000.0,,
2019-12-02,60.38999938964844,60.59999847412109,59.060001373291016,60.369998931884766,60.369998931884766,1066700,CDAY,1.1513997575957942,1.025509374569725,1.167467361337142,1.0333786657950568,0.1180210918007373,0.171342998914735,0.2259990265403951,187500000.0,2325600000.0,3632300000.0,1615500000.0,83500000.0,2642900000.0,5247800000.0,1400000.0,2603500000.0,-335600000.0,199200000.0,1927400000.0,-375900000.0,94400000.0,217800000.0,2769600000.0,6800000.0,-375900000.0,104400000.0,2934100000.0,-499400000.0,63900000.0,663500000.0,41500000.0,,-10900000.0,600000.0,-51100000.0,-454000000.0,-1251600000.0,-53900000.0,640800000.0,-60600000.0,-1305500000.0,-12800000.0,9500000.0,30400000.0,-3600000.0,-1438400000.0,59900000.0,-8000000.0,,
2019-12-03,59.900001525878906,61.72999954223633,59.52999877929688,61.56999969482422,61.56999969482422,1188500,CDAY,1.1273348060117696,1.0204645467350293,1.1793081203548454,1.0417166514803613,0.0856181545314083,0.1250519544848946,0.2137369853754931,187500000.0,2325600000.0,3632300000.0,1615500000.0,83500000.0,2642900000.0,5247800000.0,1400000.0,2603500000.0,-335600000.0,199200000.0,1927400000.0,-375900000.0,94400000.0,217800000.0,2769600000.0,6800000.0,-375900000.0,104400000.0,2934100000.0,-499400000.0,63900000.0,663500000.0,41500000.0,,-10900000.0,600000.0,-51100000.0,-454000000.0,-1251600000.0,-53900000.0,640800000.0,-60600000.0,-1305500000.0,-12800000.0,9500000.0,30400000.0,-3600000.0,-1438400000.0,59900000.0,-8000000.0,,
2019-12-04,62.040000915527344,62.040000915527344,61.06999969482422,61.59000015258789,61.59000015258789,640300,CDAY,1.1383341522431492,0.919467461078351,1.2362396363210462,1.0344529937206122,0.1038811585225369,0.0823446849659245,0.2626079966756084,187500000.0,2325600000.0,3632300000.0,1615500000.0,83500000.0,2642900000.0,5247800000.0,1400000.0,2603500000.0,-335600000.0,199200000.0,1927400000.0,-375900000.0,94400000.0,217800000.0,2769600000.0,6800000.0,-375900000.0,104400000.0,2934100000.0,-499400000.0,63900000.0,663500000.0,41500000.0,,-10900000.0,600000.0,-51100000.0,-454000000.0,-1251600000.0,-53900000.0,640800000.0,-60600000.0,-1305500000.0,-12800000.0,9500000.0,30400000.0,-3600000.0,-1438400000.0,59900000.0,-8000000.0,,
2019-12-05,61.81999969482422,62.220001220703125,61.31999969482422,61.93999862670898,61.93999862670898,839500,CDAY,1.1362608784926516,0.7849531806563436,1.236034860446066,1.0367512645970387,0.0995096138956128,0.0334647771021692,0.2414172170238845,187500000.0,2325600000.0,3632300000.0,1615500000.0,83500000.0,2642900000.0,5247800000.0,1400000.0,2603500000.0,-335600000.0,199200000.0,1927400000.0,-375900000.0,94400000.0,217800000.0,2769600000.0,6800000.0,-375900000.0,104400000.0,2934100000.0,-499400000.0,63900000.0,663500000.0,41500000.0,,-10900000.0,600000.0,-51100000.0,-454000000.0,-1251600000.0,-53900000.0,640800000.0,-60600000.0,-1305500000.0,-12800000.0,9500000.0,30400000.0,-3600000.0,-1438400000.0,59900000.0,-8000000.0,,
2019-12-06,62.209999084472656,62.83000183105469,61.86000061035156,62.470001220703125,62.470001220703125,615900,CDAY,1.1442292614081857,0.8812229576012315,1.2284295880298015,1.0330572442281234,0.1111720171800623,0.0783312134634898,0.2455818929481263,187500000.0,2325600000.0,3632300000.0,1615500000.0,83500000.0,2642900000.0,5247800000.0,1400000.0,2603500000.0,-335600000.0,199200000.0,1927400000.0,-375900000.0,94400000.0,217800000.0,2769600000.0,6800000.0,-375900000.0,104400000.0,2934100000.0,-499400000.0,63900000.0,663500000.0,41500000.0,,-10900000.0,600000.0,-51100000.0,-454000000.0,-1251600000.0,-53900000.0,640800000.0,-60600000.0,-1305500000.0,-12800000.0,9500000.0,30400000.0,-3600000.0,-1438400000.0,59900000.0,-8000000.0,,
2019-12-09,62.34999847412109,62.93999862670898,61.66999816894531,61.75,61.75,456000,CDAY,1.1577327589274418,0.7702024513893282,1.2694736743262904,1.0340376238600335,0.1236951350674082,0.0693096951083015,0.280848549067928,187500000.0,2325600000.0,3632300000.0,1615500000.0,83500000.0,2642900000.0,5247800000.0,1400000.0,2603500000.0,-335600000.0,199200000.0,1927400000.0,-375900000.0,94400000.0,217800000.0,2769600000.0,6800000.0,-375900000.0,104400000.0,2934100000.0,-499400000.0,63900000.0,663500000.0,41500000.0,,-10900000.0,600000.0,-51100000.0,-454000000.0,-1251600000.0,-53900000.0,640800000.0,-60600000.0,-1305500000.0,-12800000.0,9500000.0,30400000.0,-3600000.0,-1438400000.0,59900000.0,-8000000.0,,
2019-12-10,61.470001220703125,62.33000183105469,61.470001220703125,61.97999954223633,61.97999954223633,423800,CDAY,1.1713455793856171,0.7913843110572367,1.2508873725703078,1.0438020196584652,0.1275435597271519,0.0537187682416117,0.2645680588707119,187500000.0,2325600000.0,3632300000.0,1615500000.0,83500000.0,2642900000.0,5247800000.0,1400000.0,2603500000.0,-335600000.0,199200000.0,1927400000.0,-375900000.0,94400000.0,217800000.0,2769600000.0,6800000.0,-375900000.0,104400000.0,2934100000.0,-499400000.0,63900000.0,663500000.0,41500000.0,,-10900000.0,600000.0,-51100000.0,-454000000.0,-1251600000.0,-53900000.0,640800000.0,-60600000.0,-1305500000.0,-12800000.0,9500000.0,30400000.0,-3600000.0,-1438400000.0,59900000.0,-8000000.0,,
2019-12-11,62.15999984741211,62.27000045776367,61.375,62.040000915527344,62.040000915527344,369300,CDAY,1.1677949045630889,0.711637667220425,1.2690200224872834,1.044148768614289,0.1236461359487999,0.0319879627934921,0.2798477848510651,187500000.0,2325600000.0,3632300000.0,1615500000.0,83500000.0,2642900000.0,5247800000.0,1400000.0,2603500000.0,-335600000.0,199200000.0,1927400000.0,-375900000.0,94400000.0,217800000.0,2769600000.0,6800000.0,-375900000.0,104400000.0,2934100000.0,-499400000.0,63900000.0,663500000.0,41500000.0,,-10900000.0,600000.0,-51100000.0,-454000000.0,-1251600000.0,-53900000.0,640800000.0,-60600000.0,-1305500000.0,-12800000.0,9500000.0,30400000.0,-3600000.0,-1438400000.0,59900000.0,-8000000.0,,
2019-12-12,61.81999969482422,62.59999847412109,61.310001373291016,61.56999969482422,61.56999969482422,598000,CDAY,1.1913269260627777,0.7454929633487949,1.3100536635034274,1.0379600676281349,0.1533668584346428,0.0532154086395684,0.3230211106242084,187500000.0,2325600000.0,3632300000.0,1615500000.0,83500000.0,2642900000.0,5247800000.0,1400000.0,2603500000.0,-335600000.0,199200000.0,1927400000.0,-375900000.0,94400000.0,217800000.0,2769600000.0,6800000.0,-375900000.0,104400000.0,2934100000.0,-499400000.0,63900000.0,663500000.0,41500000.0,,-10900000.0,600000.0,-51100000.0,-454000000.0,-1251600000.0,-53900000.0,640800000.0,-60600000.0,-1305500000.0,-12800000.0,9500000.0,30400000.0,-3600000.0,-1438400000.0,59900000.0,-8000000.0,,
2019-12-13,61.470001220703125,62.5099983215332,61.31999969482422,62.5099983215332,62.5099983215332,819800,CDAY,1.164933637020103,0.7640377476235033,1.254199386194384,1.049983828710455,0.114949808309648,0.0974537948743797,0.2939651903179121,187500000.0,2325600000.0,3632300000.0,1615500000.0,83500000.0,2642900000.0,5247800000.0,1400000.0,2603500000.0,-335600000.0,199200000.0,1927400000.0,-375900000.0,94400000.0,217800000.0,2769600000.0,6800000.0,-375900000.0,104400000.0,2934100000.0,-499400000.0,63900000.0,663500000.0,41500000.0,,-10900000.0,600000.0,-51100000.0,-454000000.0,-1251600000.0,-53900000.0,640800000.0,-60600000.0,-1305500000.0,-12800000.0,9500000.0,30400000.0,-3600000.0,-1438400000.0,59900000.0,-8000000.0,,
2019-12-16,62.84000015258789,63.810001373291016,62.34000015258789,63.20000076293945,63.20000076293945,655200,CDAY,1.1507911784643925,0.7392405167200533,1.2618670733745545,1.044141152852935,0.1066500256114575,0.0955656496975847,0.2959650456120735,187500000.0,2325600000.0,3632300000.0,1615500000.0,83500000.0,2642900000.0,5247800000.0,1400000.0,2603500000.0,-335600000.0,199200000.0,1927400000.0,-375900000.0,94400000.0,217800000.0,2769600000.0,6800000.0,-375900000.0,104400000.0,2934100000.0,-499400000.0,63900000.0,663500000.0,41500000.0,,-10900000.0,600000.0,-51100000.0,-454000000.0,-1251600000.0,-53900000.0,640800000.0,-60600000.0,-1305500000.0,-12800000.0,9500000.0,30400000.0,-3600000.0,-1438400000.0,59900000.0,-8000000.0,,
2019-12-17,63.04999923706055,63.62799835205078,62.5099983215332,63.16999816894531,63.16999816894531,518300,CDAY,1.1432642601564431,0.788823860621091,1.2649993031247788,1.0401829423118685,0.1030813178445748,0.0779422879207476,0.3186422846021922,187500000.0,2325600000.0,3632300000.0,1615500000.0,83500000.0,2642900000.0,5247800000.0,1400000.0,2603500000.0,-335600000.0,199200000.0,1927400000.0,-375900000.0,94400000.0,217800000.0,2769600000.0,6800000.0,-375900000.0,104400000.0,2934100000.0,-499400000.0,63900000.0,663500000.0,41500000.0,,-10900000.0,600000.0,-51100000.0,-454000000.0,-1251600000.0,-53900000.0,640800000.0,-60600000.0,-1305500000.0,-12800000.0,9500000.0,30400000.0,-3600000.0,-1438400000.0,59900000.0,-8000000.0,,
2019-12-18,63.380001068115234,65.05999755859375,63.34999847412109,64.4000015258789,64.4000015258789,672000,CDAY,1.1257763708416395,0.7809006168317945,1.215527902555101,1.0376155592547895,0.0881608115868499,0.0520814591492929,0.2546736312073817,187500000.0,2325600000.0,3632300000.0,1615500000.0,83500000.0,2642900000.0,5247800000.0,1400000.0,2603500000.0,-335600000.0,199200000.0,1927400000.0,-375900000.0,94400000.0,217800000.0,2769600000.0,6800000.0,-375900000.0,104400000.0,2934100000.0,-499400000.0,63900000.0,663500000.0,41500000.0,,-10900000.0,600000.0,-51100000.0,-454000000.0,-1251600000.0,-53900000.0,640800000.0,-60600000.0,-1305500000.0,-12800000.0,9500000.0,30400000.0,-3600000.0,-1438400000.0,59900000.0,-8000000.0,,
2019-12-19,64.33000183105469,65.29000091552734,64.05000305175781,65.02999877929688,65.02999877929688,566600,CDAY,1.1161003105256315,0.8033215847929258,1.2189758285571892,1.034943648284932,0.0811566622406996,0.0358629396252354,0.2489014418582059,187500000.0,2325600000.0,3632300000.0,1615500000.0,83500000.0,2642900000.0,5247800000.0,1400000.0,2603500000.0,-335600000.0,199200000.0,1927400000.0,-375900000.0,94400000.0,217800000.0,2769600000.0,6800000.0,-375900000.0,104400000.0,2934100000.0,-499400000.0,63900000.0,663500000.0,41500000.0,,-10900000.0,600000.0,-51100000.0,-454000000.0,-1251600000.0,-53900000.0,640800000.0,-60600000.0,-1305500000.0,-12800000.0,9500000.0,30400000.0,-3600000.0,-1438400000.0,59900000.0,-8000000.0,,
2019-12-20,65.58999633789062,65.8499984741211,64.80999755859375,65.72000122070312,65.72000122070312,1574100,CDAY,1.089166167095346,0.740261725840522,1.2802799425868336,1.0184381935354383,0.0707279735599077,0.001304443622844,0.3146160641093168,187500000.0,2325600000.0,3632300000.0,1615500000.0,83500000.0,2642900000.0,5247800000.0,1400000.0,2603500000.0,-335600000.0,199200000.0,1927400000.0,-375900000.0,94400000.0,217800000.0,2769600000.0,6800000.0,-375900000.0,104400000.0,2934100000.0,-499400000.0,63900000.0,663500000.0,41500000.0,,-10900000.0,600000.0,-51100000.0,-454000000.0,-1251600000.0,-53900000.0,640800000.0,-60600000.0,-1305500000.0,-12800000.0,9500000.0,30400000.0,-3600000.0,-1438400000.0,59900000.0,-8000000.0,,
2019-12-23,65.8499984741211,66.69000244140625,65.73999786376953,66.47000122070312,66.47000122070312,389600,CDAY,1.0753723791819343,0.7734316067892543,1.2738076818715856,1.004497558926818,0.0708748202551163,0.0170926721853155,0.3027919416576358,187500000.0,2325600000.0,3632300000.0,1615500000.0,83500000.0,2642900000.0,5247800000.0,1400000.0,2603500000.0,-335600000.0,199200000.0,1927400000.0,-375900000.0,94400000.0,217800000.0,2769600000.0,6800000.0,-375900000.0,104400000.0,2934100000.0,-499400000.0,63900000.0,663500000.0,41500000.0,,-10900000.0,600000.0,-51100000.0,-454000000.0,-1251600000.0,-53900000.0,640800000.0,-60600000.0,-1305500000.0,-12800000.0,9500000.0,30400000.0,-3600000.0,-1438400000.0,59900000.0,-8000000.0,,
2019-12-24,66.62000274658203,67.26000213623047,65.79000091552734,66.7300033569336,66.7300033569336,339300,CDAY,1.0920125742659723,0.7503371373593927,1.264798400719836,1.013647133004122,0.0783654412618504,0.0071137844067332,0.2846299106890612,187500000.0,2325600000.0,3632300000.0,1615500000.0,83500000.0,2642900000.0,5247800000.0,1400000.0,2603500000.0,-335600000.0,199200000.0,1927400000.0,-375900000.0,94400000.0,217800000.0,2769600000.0,6800000.0,-375900000.0,104400000.0,2934100000.0,-499400000.0,63900000.0,663500000.0,41500000.0,,-10900000.0,600000.0,-51100000.0,-454000000.0,-1251600000.0,-53900000.0,640800000.0,-60600000.0,-1305500000.0,-12800000.0,9500000.0,30400000.0,-3600000.0,-1438400000.0,59900000.0,-8000000.0,,
2019-12-26,66.8499984741211,68.01000213623047,66.81999969482422,67.83000183105469,67.83000183105469,717100,CDAY,1.0716497195806725,0.6781659849364735,1.2347043747484707,1.009368571505801,0.0622811480748715,-0.0256351922382367,0.2628807905665385,187500000.0,2325600000.0,3632300000.0,1615500000.0,83500000.0,2642900000.0,5247800000.0,1400000.0,2603500000.0,-335600000.0,199200000.0,1927400000.0,-375900000.0,94400000.0,217800000.0,2769600000.0,6800000.0,-375900000.0,104400000.0,2934100000.0,-499400000.0,63900000.0,663500000.0,41500000.0,,-10900000.0,600000.0,-51100000.0,-454000000.0,-1251600000.0,-53900000.0,640800000.0,-60600000.0,-1305500000.0,-12800000.0,9500000.0,30400000.0,-3600000.0,-1438400000.0,59900000.0,-8000000.0,,
2019-12-27,68.06999969482422,68.35399627685547,67.0,67.8499984741211,67.8499984741211,488000,CDAY,1.1028740385247888,0.6378776676878549,1.2526160615344135,1.013204306983852,0.0896697315409369,-0.0741798025270079,0.2717714171780658,187500000.0,2325600000.0,3632300000.0,1615500000.0,83500000.0,2642900000.0,5247800000.0,1400000.0,2603500000.0,-335600000.0,199200000.0,1927400000.0,-375900000.0,94400000.0,217800000.0,2769600000.0,6800000.0,-375900000.0,104400000.0,2934100000.0,-499400000.0,63900000.0,663500000.0,41500000.0,,-10900000.0,600000.0,-51100000.0,-454000000.0,-1251600000.0,-53900000.0,640800000.0,-60600000.0,-1305500000.0,-12800000.0,9500000.0,30400000.0,-3600000.0,-1438400000.0,59900000.0,-8000000.0,,
2019-12-30,68.01000213623047,68.2699966430664,66.44000244140625,68.01000213623047,68.01000213623047,431400,CDAY,1.0776356214299263,0.5765328312434297,1.2548153750524305,0.9989207364455844,0.0787148849843419,-0.1244279222548779,0.2785778417832941,187500000.0,2325600000.0,3632300000.0,1615500000.0,83500000.0,2642900000.0,5247800000.0,1400000.0,2603500000.0,-335600000.0,199200000.0,1927400000.0,-375900000.0,94400000.0,217800000.0,2769600000.0,6800000.0,-375900000.0,104400000.0,2934100000.0,-499400000.0,63900000.0,663500000.0,41500000.0,,-10900000.0,600000.0,-51100000.0,-454000000.0,-1251600000.0,-53900000.0,640800000.0,-60600000.0,-1305500000.0,-12800000.0,9500000.0,30400000.0,-3600000.0,-1438400000.0,59900000.0,-8000000.0,,
2019-12-31,67.55999755859375,68.62999725341797,67.25,67.87999725341797,67.87999725341797,889300,CDAY,1.1056276677733483,0.6551267386573726,1.2249558764042532,1.003635286357499,0.1019923814158492,-0.0973035025586005,0.2437122770229776,177900000.0,2449100000.0,4203400000.0,1882300000.0,106400000.0,3219100000.0,6085700000.0,1400000.0,3205300000.0,-229800000.0,135300000.0,1973500000.0,-338400000.0,150300000.0,281300000.0,3371700000.0,6800000.0,-338400000.0,160300000.0,3623700000.0,-269100000.0,80400000.0,657900000.0,43200000.0,,-33900000.0,4600000.0,-119300000.0,-7200000.0,609700000.0,-38600000.0,87000000.0,78700000.0,552300000.0,11300000.0,50600000.0,28800000.0,-16400000.0,529900000.0,-24900000.0,-16300000.0,,
2020-01-02,68.43000030517578,70.0199966430664,68.01699829101562,70.0199966430664,70.0199966430664,1294000,CDAY,1.1123965027690603,0.6493859383126049,1.1256784272158231,1.01505070885822,0.0973457939108402,-0.104512129555497,0.1643718923057552,177900000.0,2449100000.0,4203400000.0,1882300000.0,106400000.0,3219100000.0,6085700000.0,1400000.0,3205300000.0,-229800000.0,135300000.0,1973500000.0,-338400000.0,150300000.0,281300000.0,3371700000.0,6800000.0,-338400000.0,160300000.0,3623700000.0,-269100000.0,80400000.0,657900000.0,43200000.0,,-33900000.0,4600000.0,-119300000.0,-7200000.0,609700000.0,-38600000.0,87000000.0,78700000.0,552300000.0,11300000.0,50600000.0,28800000.0,-16400000.0,529900000.0,-24900000.0,-16300000.0,,
