Date,Open,High,Low,Close,Adj Close,Volume,ticker,PriceReturn_22days,PriceReturn_66days,PriceReturn_132days,PriceReturn_22days_mean,AdjRet22Day,AdjRet66Day,AdjRet132Day,Intangible Assets,Capital Surplus,Total Liab,Total Stockholder Equity,Other Current Liab,Total Assets,Common Stock,Other Current Assets,Retained Earnings,Other Liab,Good Will,Treasury Stock,Other Assets,Cash,Total Current Liabilities,Other Stockholder Equity,Property Plant Equipment,Total Current Assets,Net Tangible Assets,Short Term Investments,Net Receivables,Inventory,Accounts Payable,Long Term Debt,Investments,Change To Liabilities,Total Cashflows From Investing Activities,Total Cash From Financing Activities,Change To Operating Activities,Issuance Of Stock,Net Income,Change In Cash,Repurchase Of Stock,Effect Of Exchange Rate,Total Cash From Operating Activities,Depreciation,Change To Inventory,Change To Account Receivables,Change To Netincome,Capital Expenditures,Net Borrowings,Other Cashflows From Financing Activities,Other Cashflows From Investing Activities
2019-04-23,71.41999816894531,73.4000015258789,71.05000305175781,71.91000366210938,71.91000366210938,959500,MRCY,0.956334211387372,0.9872061500279884,1.0025030269310928,0.967174065327414,-0.010839853940042,-0.058782699195402,-0.0442007681618128,177904000.0,590163000.0,292589000.0,771891000.0,15733000.0,1064480000.0,469000.0,3761000.0,179968000.0,25909000.0,497442000.0,1291000.0,6411000.0,66521000.0,71680000.0,1291000.0,50980000.0,331743000.0,96545000.0,,143814000.0,108585000.0,21323000.0,195000000.0,4310000.0,768000.0,-200877000.0,182937000.0,-2065000.0,3445000.0,40883000.0,24884000.0,-15508000.0,-497000.0,43321000.0,42277000.0,-16230000.0,-22751000.0,13953000.0,-15106000.0,195000000.0,-7271000.0,-375000.0
2019-04-24,72.05999755859375,74.26000213623047,71.55999755859375,73.05000305175781,73.05000305175781,489500,MRCY,0.9462012301027384,0.949760360780005,0.9723476497183756,0.9699825032562136,-0.0237812731534752,-0.0908853873940852,-0.073784823684954,177904000.0,590163000.0,292589000.0,771891000.0,15733000.0,1064480000.0,469000.0,3761000.0,179968000.0,25909000.0,497442000.0,1291000.0,6411000.0,66521000.0,71680000.0,1291000.0,50980000.0,331743000.0,96545000.0,,143814000.0,108585000.0,21323000.0,195000000.0,4310000.0,768000.0,-200877000.0,182937000.0,-2065000.0,3445000.0,40883000.0,24884000.0,-15508000.0,-497000.0,43321000.0,42277000.0,-16230000.0,-22751000.0,13953000.0,-15106000.0,195000000.0,-7271000.0,-375000.0
2019-04-25,72.70999908447266,72.95999908447266,69.05000305175781,72.5,72.5,634000,MRCY,0.9617931497508082,0.985241383519666,1.0160000505118534,0.9664471965417172,-0.0046540467909089,-0.0623201484784855,-0.0291798558075677,177904000.0,590163000.0,292589000.0,771891000.0,15733000.0,1064480000.0,469000.0,3761000.0,179968000.0,25909000.0,497442000.0,1291000.0,6411000.0,66521000.0,71680000.0,1291000.0,50980000.0,331743000.0,96545000.0,,143814000.0,108585000.0,21323000.0,195000000.0,4310000.0,768000.0,-200877000.0,182937000.0,-2065000.0,3445000.0,40883000.0,24884000.0,-15508000.0,-497000.0,43321000.0,42277000.0,-16230000.0,-22751000.0,13953000.0,-15106000.0,195000000.0,-7271000.0,-375000.0
2019-04-26,72.69999694824219,73.43000030517578,71.63999938964844,72.27999877929688,72.27999877929688,525100,MRCY,0.9572496348910332,1.1278361651884274,1.0320973953238186,0.9508996027652468,0.0063500321257865,0.0983007507934039,-0.017543515041525,177904000.0,590163000.0,292589000.0,771891000.0,15733000.0,1064480000.0,469000.0,3761000.0,179968000.0,25909000.0,497442000.0,1291000.0,6411000.0,66521000.0,71680000.0,1291000.0,50980000.0,331743000.0,96545000.0,,143814000.0,108585000.0,21323000.0,195000000.0,4310000.0,768000.0,-200877000.0,182937000.0,-2065000.0,3445000.0,40883000.0,24884000.0,-15508000.0,-497000.0,43321000.0,42277000.0,-16230000.0,-22751000.0,13953000.0,-15106000.0,195000000.0,-7271000.0,-375000.0
2019-04-29,72.5,73.05999755859375,71.29000091552734,72.36000061035156,72.36000061035156,523800,MRCY,0.9635157633032032,1.107241598545818,0.9708402350393333,0.950937124534164,0.012578638769039,0.0906622652327617,-0.080785084873441,177904000.0,590163000.0,292589000.0,771891000.0,15733000.0,1064480000.0,469000.0,3761000.0,179968000.0,25909000.0,497442000.0,1291000.0,6411000.0,66521000.0,71680000.0,1291000.0,50980000.0,331743000.0,96545000.0,,143814000.0,108585000.0,21323000.0,195000000.0,4310000.0,768000.0,-200877000.0,182937000.0,-2065000.0,3445000.0,40883000.0,24884000.0,-15508000.0,-497000.0,43321000.0,42277000.0,-16230000.0,-22751000.0,13953000.0,-15106000.0,195000000.0,-7271000.0,-375000.0
2019-04-30,72.5,73.63999938964844,72.5,73.0199966430664,73.0199966430664,764200,MRCY,0.9416598917737632,1.0940838545934717,0.9712407755318556,0.9392273716208748,0.0024325201528883,0.0879005232569105,-0.0789938208670594,177904000.0,590163000.0,292589000.0,771891000.0,15733000.0,1064480000.0,469000.0,3761000.0,179968000.0,25909000.0,497442000.0,1291000.0,6411000.0,66521000.0,71680000.0,1291000.0,50980000.0,331743000.0,96545000.0,,143814000.0,108585000.0,21323000.0,195000000.0,4310000.0,768000.0,-200877000.0,182937000.0,-2065000.0,3445000.0,40883000.0,24884000.0,-15508000.0,-497000.0,43321000.0,42277000.0,-16230000.0,-22751000.0,13953000.0,-15106000.0,195000000.0,-7271000.0,-375000.0
2019-05-01,77.97000122070312,79.83000183105469,73.4800033569336,74.16000366210938,74.16000366210938,1107800,MRCY,0.8692016707303273,1.0411272285834798,0.949972943221917,0.9512030495001949,-0.0820013787698674,0.0551833917499573,-0.1088055628499102,177904000.0,590163000.0,292589000.0,771891000.0,15733000.0,1064480000.0,469000.0,3761000.0,179968000.0,25909000.0,497442000.0,1291000.0,6411000.0,66521000.0,71680000.0,1291000.0,50980000.0,331743000.0,96545000.0,,143814000.0,108585000.0,21323000.0,195000000.0,4310000.0,768000.0,-200877000.0,182937000.0,-2065000.0,3445000.0,40883000.0,24884000.0,-15508000.0,-497000.0,43321000.0,42277000.0,-16230000.0,-22751000.0,13953000.0,-15106000.0,195000000.0,-7271000.0,-375000.0
2019-05-02,73.69000244140625,74.61000061035156,71.37999725341797,71.87000274658203,71.87000274658203,605300,MRCY,0.9247251501967326,1.0847362752908791,0.9718936385798732,0.9730573317075356,-0.0483321815108028,0.0863932016215839,-0.0869571249868755,177904000.0,590163000.0,292589000.0,771891000.0,15733000.0,1064480000.0,469000.0,3761000.0,179968000.0,25909000.0,497442000.0,1291000.0,6411000.0,66521000.0,71680000.0,1291000.0,50980000.0,331743000.0,96545000.0,,143814000.0,108585000.0,21323000.0,195000000.0,4310000.0,768000.0,-200877000.0,182937000.0,-2065000.0,3445000.0,40883000.0,24884000.0,-15508000.0,-497000.0,43321000.0,42277000.0,-16230000.0,-22751000.0,13953000.0,-15106000.0,195000000.0,-7271000.0,-375000.0
2019-05-03,71.55999755859375,73.72000122070312,69.80000305175781,73.58000183105469,73.58000183105469,510700,MRCY,0.9257950672927512,1.0974449305588243,0.957869007923662,0.9685577099237416,-0.0427626426309905,0.1081702874281144,-0.0930034683742502,177904000.0,590163000.0,292589000.0,771891000.0,15733000.0,1064480000.0,469000.0,3761000.0,179968000.0,25909000.0,497442000.0,1291000.0,6411000.0,66521000.0,71680000.0,1291000.0,50980000.0,331743000.0,96545000.0,,143814000.0,108585000.0,21323000.0,195000000.0,4310000.0,768000.0,-200877000.0,182937000.0,-2065000.0,3445000.0,40883000.0,24884000.0,-15508000.0,-497000.0,43321000.0,42277000.0,-16230000.0,-22751000.0,13953000.0,-15106000.0,195000000.0,-7271000.0,-375000.0
2019-05-06,72.0,75.58999633789062,71.36000061035156,75.55000305175781,75.55000305175781,418800,MRCY,0.9070813502462513,1.085373880710811,0.9339509557697104,0.9757631777316036,-0.0686818274853522,0.0731468143157421,-0.1202448244516182,177904000.0,590163000.0,292589000.0,771891000.0,15733000.0,1064480000.0,469000.0,3761000.0,179968000.0,25909000.0,497442000.0,1291000.0,6411000.0,66521000.0,71680000.0,1291000.0,50980000.0,331743000.0,96545000.0,,143814000.0,108585000.0,21323000.0,195000000.0,4310000.0,768000.0,-200877000.0,182937000.0,-2065000.0,3445000.0,40883000.0,24884000.0,-15508000.0,-497000.0,43321000.0,42277000.0,-16230000.0,-22751000.0,13953000.0,-15106000.0,195000000.0,-7271000.0,-375000.0
2019-05-07,74.56999969482422,75.52999877929688,72.80999755859375,73.5199966430664,73.5199966430664,506900,MRCY,0.931991291780458,1.1205114392668725,0.9770131271874712,0.9996107475822942,-0.0676194558018361,0.101293969557253,-0.0956950153854662,177904000.0,590163000.0,292589000.0,771891000.0,15733000.0,1064480000.0,469000.0,3761000.0,179968000.0,25909000.0,497442000.0,1291000.0,6411000.0,66521000.0,71680000.0,1291000.0,50980000.0,331743000.0,96545000.0,,143814000.0,108585000.0,21323000.0,195000000.0,4310000.0,768000.0,-200877000.0,182937000.0,-2065000.0,3445000.0,40883000.0,24884000.0,-15508000.0,-497000.0,43321000.0,42277000.0,-16230000.0,-22751000.0,13953000.0,-15106000.0,195000000.0,-7271000.0,-375000.0
2019-05-08,73.29000091552734,74.75,73.29000091552734,73.66000366210938,73.66000366210938,215400,MRCY,0.9372793576311136,1.102905156459547,0.9735269551902044,1.0062546732425055,-0.0689753156113921,0.0965238563053079,-0.1013144342430798,177904000.0,590163000.0,292589000.0,771891000.0,15733000.0,1064480000.0,469000.0,3761000.0,179968000.0,25909000.0,497442000.0,1291000.0,6411000.0,66521000.0,71680000.0,1291000.0,50980000.0,331743000.0,96545000.0,,143814000.0,108585000.0,21323000.0,195000000.0,4310000.0,768000.0,-200877000.0,182937000.0,-2065000.0,3445000.0,40883000.0,24884000.0,-15508000.0,-497000.0,43321000.0,42277000.0,-16230000.0,-22751000.0,13953000.0,-15106000.0,195000000.0,-7271000.0,-375000.0
2019-05-09,72.95999908447266,75.83000183105469,72.6500015258789,75.36000061035156,75.36000061035156,347000,MRCY,0.9004777078124149,1.1104033920838554,0.96244689745045,1.0047120161243328,-0.1042343083119179,0.0905515055504739,-0.1158265692158059,177904000.0,590163000.0,292589000.0,771891000.0,15733000.0,1064480000.0,469000.0,3761000.0,179968000.0,25909000.0,497442000.0,1291000.0,6411000.0,66521000.0,71680000.0,1291000.0,50980000.0,331743000.0,96545000.0,,143814000.0,108585000.0,21323000.0,195000000.0,4310000.0,768000.0,-200877000.0,182937000.0,-2065000.0,3445000.0,40883000.0,24884000.0,-15508000.0,-497000.0,43321000.0,42277000.0,-16230000.0,-22751000.0,13953000.0,-15106000.0,195000000.0,-7271000.0,-375000.0
2019-05-10,75.13999938964844,76.0,72.8499984741211,74.55999755859375,74.55999755859375,308300,MRCY,0.916309038786304,1.114806940293437,0.9690182720730588,1.0003969532476458,-0.0840879144613417,0.1290724665048847,-0.1115126247712797,177904000.0,590163000.0,292589000.0,771891000.0,15733000.0,1064480000.0,469000.0,3761000.0,179968000.0,25909000.0,497442000.0,1291000.0,6411000.0,66521000.0,71680000.0,1291000.0,50980000.0,331743000.0,96545000.0,,143814000.0,108585000.0,21323000.0,195000000.0,4310000.0,768000.0,-200877000.0,182937000.0,-2065000.0,3445000.0,40883000.0,24884000.0,-15508000.0,-497000.0,43321000.0,42277000.0,-16230000.0,-22751000.0,13953000.0,-15106000.0,195000000.0,-7271000.0,-375000.0
2019-05-13,72.94000244140625,73.55999755859375,71.5,72.06999969482422,72.06999969482422,288000,MRCY,0.9575413130074772,1.1494380003978253,1.027612014322132,1.0355430748618968,-0.0780017618544195,0.1365773391328684,-0.0834168664632313,177904000.0,590163000.0,292589000.0,771891000.0,15733000.0,1064480000.0,469000.0,3761000.0,179968000.0,25909000.0,497442000.0,1291000.0,6411000.0,66521000.0,71680000.0,1291000.0,50980000.0,331743000.0,96545000.0,,143814000.0,108585000.0,21323000.0,195000000.0,4310000.0,768000.0,-200877000.0,182937000.0,-2065000.0,3445000.0,40883000.0,24884000.0,-15508000.0,-497000.0,43321000.0,42277000.0,-16230000.0,-22751000.0,13953000.0,-15106000.0,195000000.0,-7271000.0,-375000.0
2019-05-14,72.5999984741211,73.76000213623047,71.52999877929688,72.81999969482422,72.81999969482422,271900,MRCY,0.9163691792994682,1.151469360416392,0.995742961275846,1.0187411547323868,-0.1023719754329186,0.1327508098382637,-0.1039538410117418,177904000.0,590163000.0,292589000.0,771891000.0,15733000.0,1064480000.0,469000.0,3761000.0,179968000.0,25909000.0,497442000.0,1291000.0,6411000.0,66521000.0,71680000.0,1291000.0,50980000.0,331743000.0,96545000.0,,143814000.0,108585000.0,21323000.0,195000000.0,4310000.0,768000.0,-200877000.0,182937000.0,-2065000.0,3445000.0,40883000.0,24884000.0,-15508000.0,-497000.0,43321000.0,42277000.0,-16230000.0,-22751000.0,13953000.0,-15106000.0,195000000.0,-7271000.0,-375000.0
2019-05-15,72.26000213623047,74.08999633789062,72.0,73.91000366210938,73.91000366210938,322500,MRCY,0.9132728542212816,1.1670950867568748,0.9864700317893144,1.0149267974711538,-0.1016539432498722,0.1428833821303272,-0.1062304211295389,177904000.0,590163000.0,292589000.0,771891000.0,15733000.0,1064480000.0,469000.0,3761000.0,179968000.0,25909000.0,497442000.0,1291000.0,6411000.0,66521000.0,71680000.0,1291000.0,50980000.0,331743000.0,96545000.0,,143814000.0,108585000.0,21323000.0,195000000.0,4310000.0,768000.0,-200877000.0,182937000.0,-2065000.0,3445000.0,40883000.0,24884000.0,-15508000.0,-497000.0,43321000.0,42277000.0,-16230000.0,-22751000.0,13953000.0,-15106000.0,195000000.0,-7271000.0,-375000.0
2019-05-16,74.37000274658203,75.5999984741211,73.69000244140625,73.95999908447266,73.95999908447266,270000,MRCY,0.9319902806711516,1.168604669754804,0.9664684186284728,1.0155764066669877,-0.0835861259958358,0.160481308264615,-0.1119206601306629,177904000.0,590163000.0,292589000.0,771891000.0,15733000.0,1064480000.0,469000.0,3761000.0,179968000.0,25909000.0,497442000.0,1291000.0,6411000.0,66521000.0,71680000.0,1291000.0,50980000.0,331743000.0,96545000.0,,143814000.0,108585000.0,21323000.0,195000000.0,4310000.0,768000.0,-200877000.0,182937000.0,-2065000.0,3445000.0,40883000.0,24884000.0,-15508000.0,-497000.0,43321000.0,42277000.0,-16230000.0,-22751000.0,13953000.0,-15106000.0,195000000.0,-7271000.0,-375000.0
2019-05-17,73.47000122070312,74.48999786376953,72.8499984741211,72.94000244140625,72.94000244140625,350600,MRCY,0.9373457699224048,1.216753455297649,0.9625719321969224,1.0290497520456616,-0.0917039821232568,0.1907858215703299,-0.1288742083102627,177904000.0,590163000.0,292589000.0,771891000.0,15733000.0,1064480000.0,469000.0,3761000.0,179968000.0,25909000.0,497442000.0,1291000.0,6411000.0,66521000.0,71680000.0,1291000.0,50980000.0,331743000.0,96545000.0,,143814000.0,108585000.0,21323000.0,195000000.0,4310000.0,768000.0,-200877000.0,182937000.0,-2065000.0,3445000.0,40883000.0,24884000.0,-15508000.0,-497000.0,43321000.0,42277000.0,-16230000.0,-22751000.0,13953000.0,-15106000.0,195000000.0,-7271000.0,-375000.0
2019-05-20,72.23999786376953,73.18000030517578,71.80999755859375,72.86000061035156,72.86000061035156,326400,MRCY,0.9563546489358116,1.206011556553541,0.9763930660678756,1.0446379624017454,-0.0882833134659338,0.1723663200797398,-0.1348847603626976,177904000.0,590163000.0,292589000.0,771891000.0,15733000.0,1064480000.0,469000.0,3761000.0,179968000.0,25909000.0,497442000.0,1291000.0,6411000.0,66521000.0,71680000.0,1291000.0,50980000.0,331743000.0,96545000.0,,143814000.0,108585000.0,21323000.0,195000000.0,4310000.0,768000.0,-200877000.0,182937000.0,-2065000.0,3445000.0,40883000.0,24884000.0,-15508000.0,-497000.0,43321000.0,42277000.0,-16230000.0,-22751000.0,13953000.0,-15106000.0,195000000.0,-7271000.0,-375000.0
2019-05-21,70.63999938964844,71.19999694824219,67.01000213623047,70.86000061035156,70.86000061035156,704700,MRCY,0.9799605114773612,1.1947502530749603,1.0328817641968,1.0269267582642037,-0.0469662467868424,0.1994123815893572,-0.0690397356812291,177904000.0,590163000.0,292589000.0,771891000.0,15733000.0,1064480000.0,469000.0,3761000.0,179968000.0,25909000.0,497442000.0,1291000.0,6411000.0,66521000.0,71680000.0,1291000.0,50980000.0,331743000.0,96545000.0,,143814000.0,108585000.0,21323000.0,195000000.0,4310000.0,768000.0,-200877000.0,182937000.0,-2065000.0,3445000.0,40883000.0,24884000.0,-15508000.0,-497000.0,43321000.0,42277000.0,-16230000.0,-22751000.0,13953000.0,-15106000.0,195000000.0,-7271000.0,-375000.0
2019-05-22,70.13999938964844,72.0,69.45999908447266,70.95999908447266,70.95999908447266,858800,MRCY,0.9678692388850976,1.2003946082887524,1.037063095932219,1.0251883365565806,-0.057319097671483,0.1914178164260098,-0.0758060170543422,177904000.0,590163000.0,292589000.0,771891000.0,15733000.0,1064480000.0,469000.0,3761000.0,179968000.0,25909000.0,497442000.0,1291000.0,6411000.0,66521000.0,71680000.0,1291000.0,50980000.0,331743000.0,96545000.0,,143814000.0,108585000.0,21323000.0,195000000.0,4310000.0,768000.0,-200877000.0,182937000.0,-2065000.0,3445000.0,40883000.0,24884000.0,-15508000.0,-497000.0,43321000.0,42277000.0,-16230000.0,-22751000.0,13953000.0,-15106000.0,195000000.0,-7271000.0,-375000.0
2019-05-23,67.69999694824219,68.94999694824219,66.75,68.7699966430664,68.7699966430664,6441200,MRCY,0.9709175498381872,1.2264068700720816,1.0651447371763871,1.0315939619299814,-0.0606764120917941,0.2101092663187682,-0.0570757163143214,177904000.0,590163000.0,292589000.0,771891000.0,15733000.0,1064480000.0,469000.0,3761000.0,179968000.0,25909000.0,497442000.0,1291000.0,6411000.0,66521000.0,71680000.0,1291000.0,50980000.0,331743000.0,96545000.0,,143814000.0,108585000.0,21323000.0,195000000.0,4310000.0,768000.0,-200877000.0,182937000.0,-2065000.0,3445000.0,40883000.0,24884000.0,-15508000.0,-497000.0,43321000.0,42277000.0,-16230000.0,-22751000.0,13953000.0,-15106000.0,195000000.0,-7271000.0,-375000.0
2019-05-24,69.01000213623047,69.87999725341797,68.6500015258789,69.12000274658203,69.12000274658203,737000,MRCY,0.9697626752859396,1.2364004005873486,0.9997105863474242,1.0262061090332957,-0.056443433747356,0.216397399097638,-0.1072040170270619,177904000.0,590163000.0,292589000.0,771891000.0,15733000.0,1064480000.0,469000.0,3761000.0,179968000.0,25909000.0,497442000.0,1291000.0,6411000.0,66521000.0,71680000.0,1291000.0,50980000.0,331743000.0,96545000.0,,143814000.0,108585000.0,21323000.0,195000000.0,4310000.0,768000.0,-200877000.0,182937000.0,-2065000.0,3445000.0,40883000.0,24884000.0,-15508000.0,-497000.0,43321000.0,42277000.0,-16230000.0,-22751000.0,13953000.0,-15106000.0,195000000.0,-7271000.0,-375000.0
2019-05-28,69.44000244140625,70.2300033569336,69.0,69.7300033569336,69.7300033569336,1880800,MRCY,0.9691667657769428,1.2252975523901295,1.014627801433556,1.0459074063233282,-0.0767406405463854,0.1825900536745515,-0.0946185335654392,177904000.0,590163000.0,292589000.0,771891000.0,15733000.0,1064480000.0,469000.0,3761000.0,179968000.0,25909000.0,497442000.0,1291000.0,6411000.0,66521000.0,71680000.0,1291000.0,50980000.0,331743000.0,96545000.0,,143814000.0,108585000.0,21323000.0,195000000.0,4310000.0,768000.0,-200877000.0,182937000.0,-2065000.0,3445000.0,40883000.0,24884000.0,-15508000.0,-497000.0,43321000.0,42277000.0,-16230000.0,-22751000.0,13953000.0,-15106000.0,195000000.0,-7271000.0,-375000.0
2019-05-29,69.68000030517578,70.75,69.0999984741211,69.19000244140625,69.19000244140625,1283800,MRCY,1.016765370599563,1.2376065071819295,1.010261584902731,1.0644748086933271,-0.0477094380937643,0.1854760692630557,-0.1142093901023806,177904000.0,590163000.0,292589000.0,771891000.0,15733000.0,1064480000.0,469000.0,3761000.0,179968000.0,25909000.0,497442000.0,1291000.0,6411000.0,66521000.0,71680000.0,1291000.0,50980000.0,331743000.0,96545000.0,,143814000.0,108585000.0,21323000.0,195000000.0,4310000.0,768000.0,-200877000.0,182937000.0,-2065000.0,3445000.0,40883000.0,24884000.0,-15508000.0,-497000.0,43321000.0,42277000.0,-16230000.0,-22751000.0,13953000.0,-15106000.0,195000000.0,-7271000.0,-375000.0
2019-05-30,69.33999633789062,69.98999786376953,68.19000244140625,69.72000122070312,69.72000122070312,615400,MRCY,0.988525487123482,1.2078312910222206,0.9822146035275552,1.070190523354997,-0.0816650362315151,0.1678061556416443,-0.1429395011801837,177904000.0,590163000.0,292589000.0,771891000.0,15733000.0,1064480000.0,469000.0,3761000.0,179968000.0,25909000.0,497442000.0,1291000.0,6411000.0,66521000.0,71680000.0,1291000.0,50980000.0,331743000.0,96545000.0,,143814000.0,108585000.0,21323000.0,195000000.0,4310000.0,768000.0,-200877000.0,182937000.0,-2065000.0,3445000.0,40883000.0,24884000.0,-15508000.0,-497000.0,43321000.0,42277000.0,-16230000.0,-22751000.0,13953000.0,-15106000.0,195000000.0,-7271000.0,-375000.0
2019-05-31,68.86000061035156,69.58000183105469,68.06999969482422,68.76000213623047,68.76000213623047,780100,MRCY,1.0178882444637238,1.2374926366247985,1.0180337089186355,1.082059629815577,-0.0641713853518528,0.1738990299801348,-0.1294141958313637,177904000.0,590163000.0,292589000.0,771891000.0,15733000.0,1064480000.0,469000.0,3761000.0,179968000.0,25909000.0,497442000.0,1291000.0,6411000.0,66521000.0,71680000.0,1291000.0,50980000.0,331743000.0,96545000.0,,143814000.0,108585000.0,21323000.0,195000000.0,4310000.0,768000.0,-200877000.0,182937000.0,-2065000.0,3445000.0,40883000.0,24884000.0,-15508000.0,-497000.0,43321000.0,42277000.0,-16230000.0,-22751000.0,13953000.0,-15106000.0,195000000.0,-7271000.0,-375000.0
2019-06-03,68.30000305175781,68.80000305175781,64.02999877929688,64.45999908447266,64.45999908447266,1397900,MRCY,1.0881166674813685,1.3496742357378788,1.0612783840170454,1.0882635205145406,-0.000146853033172,0.2737105477379427,-0.0782747149691742,177904000.0,590163000.0,292589000.0,771891000.0,15733000.0,1064480000.0,469000.0,3761000.0,179968000.0,25909000.0,497442000.0,1291000.0,6411000.0,66521000.0,71680000.0,1291000.0,50980000.0,331743000.0,96545000.0,,143814000.0,108585000.0,21323000.0,195000000.0,4310000.0,768000.0,-200877000.0,182937000.0,-2065000.0,3445000.0,40883000.0,24884000.0,-15508000.0,-497000.0,43321000.0,42277000.0,-16230000.0,-22751000.0,13953000.0,-15106000.0,195000000.0,-7271000.0,-375000.0
2019-06-04,65.36000061035156,66.58000183105469,64.5999984741211,66.45999908447266,66.45999908447266,745400,MRCY,1.0473969540967818,1.287090010440768,1.0311465501555783,1.0615273897798907,-0.0141304356831089,0.2366215096785147,-0.0793498063278899,177904000.0,590163000.0,292589000.0,771891000.0,15733000.0,1064480000.0,469000.0,3761000.0,179968000.0,25909000.0,497442000.0,1291000.0,6411000.0,66521000.0,71680000.0,1291000.0,50980000.0,331743000.0,96545000.0,,143814000.0,108585000.0,21323000.0,195000000.0,4310000.0,768000.0,-200877000.0,182937000.0,-2065000.0,3445000.0,40883000.0,24884000.0,-15508000.0,-497000.0,43321000.0,42277000.0,-16230000.0,-22751000.0,13953000.0,-15106000.0,195000000.0,-7271000.0,-375000.0
2019-06-05,66.94000244140625,68.68000030517578,66.80000305175781,68.12000274658203,68.12000274658203,515100,MRCY,1.0027891192652845,1.231503170980974,1.0174690951854288,1.047279977293423,-0.0444908580281384,0.1861008548149672,-0.0885886630828349,177904000.0,590163000.0,292589000.0,771891000.0,15733000.0,1064480000.0,469000.0,3761000.0,179968000.0,25909000.0,497442000.0,1291000.0,6411000.0,66521000.0,71680000.0,1291000.0,50980000.0,331743000.0,96545000.0,,143814000.0,108585000.0,21323000.0,195000000.0,4310000.0,768000.0,-200877000.0,182937000.0,-2065000.0,3445000.0,40883000.0,24884000.0,-15508000.0,-497000.0,43321000.0,42277000.0,-16230000.0,-22751000.0,13953000.0,-15106000.0,195000000.0,-7271000.0,-375000.0
2019-06-06,68.13999938964844,68.58999633789062,66.5,68.52999877929688,68.52999877929688,437900,MRCY,1.0185320924424794,1.1216985862519042,1.031956843432308,1.0447668278492974,-0.0262347354068179,0.0767796080063558,-0.0788029309611308,177904000.0,590163000.0,292589000.0,771891000.0,15733000.0,1064480000.0,469000.0,3761000.0,179968000.0,25909000.0,497442000.0,1291000.0,6411000.0,66521000.0,71680000.0,1291000.0,50980000.0,331743000.0,96545000.0,,143814000.0,108585000.0,21323000.0,195000000.0,4310000.0,768000.0,-200877000.0,182937000.0,-2065000.0,3445000.0,40883000.0,24884000.0,-15508000.0,-497000.0,43321000.0,42277000.0,-16230000.0,-22751000.0,13953000.0,-15106000.0,195000000.0,-7271000.0,-375000.0
2019-06-07,68.83000183105469,69.44000244140625,67.98999786376953,68.5199966430664,68.5199966430664,287900,MRCY,1.0157618488611524,1.1590776716271467,1.0337128619550513,1.0378656899032048,-0.0221038410420524,0.1113887140612013,-0.0668510712439829,177904000.0,590163000.0,292589000.0,771891000.0,15733000.0,1064480000.0,469000.0,3761000.0,179968000.0,25909000.0,497442000.0,1291000.0,6411000.0,66521000.0,71680000.0,1291000.0,50980000.0,331743000.0,96545000.0,,143814000.0,108585000.0,21323000.0,195000000.0,4310000.0,768000.0,-200877000.0,182937000.0,-2065000.0,3445000.0,40883000.0,24884000.0,-15508000.0,-497000.0,43321000.0,42277000.0,-16230000.0,-22751000.0,13953000.0,-15106000.0,195000000.0,-7271000.0,-375000.0
2019-06-10,68.9000015258789,70.16999816894531,68.6500015258789,69.04000091552734,69.04000091552734,340200,MRCY,1.0408458814807169,1.178302395645322,1.0362108917561983,1.033488437542036,0.0073574439386809,0.135112967171662,-0.0659665485009315,177904000.0,590163000.0,292589000.0,771891000.0,15733000.0,1064480000.0,469000.0,3761000.0,179968000.0,25909000.0,497442000.0,1291000.0,6411000.0,66521000.0,71680000.0,1291000.0,50980000.0,331743000.0,96545000.0,,143814000.0,108585000.0,21323000.0,195000000.0,4310000.0,768000.0,-200877000.0,182937000.0,-2065000.0,3445000.0,40883000.0,24884000.0,-15508000.0,-497000.0,43321000.0,42277000.0,-16230000.0,-22751000.0,13953000.0,-15106000.0,195000000.0,-7271000.0,-375000.0
2019-06-11,69.41999816894531,70.18000030517578,66.88999938964844,67.86000061035156,67.86000061035156,383100,MRCY,1.064249934735286,1.1970233219323392,1.039493078117759,1.0434176593512368,0.0208322753840493,0.152528930080839,-0.0656017957340646,177904000.0,590163000.0,292589000.0,771891000.0,15733000.0,1064480000.0,469000.0,3761000.0,179968000.0,25909000.0,497442000.0,1291000.0,6411000.0,66521000.0,71680000.0,1291000.0,50980000.0,331743000.0,96545000.0,,143814000.0,108585000.0,21323000.0,195000000.0,4310000.0,768000.0,-200877000.0,182937000.0,-2065000.0,3445000.0,40883000.0,24884000.0,-15508000.0,-497000.0,43321000.0,42277000.0,-16230000.0,-22751000.0,13953000.0,-15106000.0,195000000.0,-7271000.0,-375000.0
