Date,Open,High,Low,Close,Adj Close,Volume,ticker,PriceReturn_22days,PriceReturn_66days,PriceReturn_132days,PriceReturn_22days_mean,AdjRet22Day,AdjRet66Day,AdjRet132Day,Intangible Assets,Capital Surplus,Total Liab,Total Stockholder Equity,Total Assets,Common Stock,Other Current Assets,Retained Earnings,Other Liab,Good Will,Treasury Stock,Other Assets,Cash,Total Current Liabilities,Other Stockholder Equity,Property Plant Equipment,Total Current Assets,Net Tangible Assets,Short Term Investments,Net Receivables,Accounts Payable,Investments,Change To Liabilities,Total Cashflows From Investing Activities,Total Cash From Financing Activities,Change To Operating Activities,Issuance Of Stock,Net Income,Change In Cash,Repurchase Of Stock,Effect Of Exchange Rate,Total Cash From Operating Activities,Depreciation,Other Cashflows From Investing Activities,Change To Account Receivables,Other Cashflows From Financing Activities,Change To Netincome,Capital Expenditures
2020-03-13,14.140000343322754,14.3100004196167,13.3149995803833,14.3100004196167,14.3100004196167,13005600,PINS,1.1900768824087613,1.5653388512709965,2.5765197659492696,1.0020290023992315,0.1880478800095297,0.3429536828501121,1.2723930341325294,7671000.0,4229778000.0,369612000.0,2023705000.0,2393317000.0,6000.0,2738000.0,-2206726000.0,20063000.0,6905000.0,647000.0,31264000.0,649666000.0,176157000.0,647000.0,280243000.0,2067234000.0,2009129000.0,1063679000.0,316367000.0,34334000.0,-552718000.0,11636000.0,-586501000.0,1128198000.0,43034000.0,1614544000.0,-1361371000.0,542453000.0,-475015000.0,99000.0,657000.0,27791000.0,316000.0,-94224000.0,-11331000.0,1373791000.0,-33783000.0
2020-03-16,12.81999969482422,12.81999969482422,11.359999656677246,11.640000343322754,11.640000343322754,18504600,PINS,1.4613401827466066,1.981099552043456,3.483676807649058,1.154696163181374,0.3066440195652327,0.5596738502523653,1.9524787867340707,7671000.0,4229778000.0,369612000.0,2023705000.0,2393317000.0,6000.0,2738000.0,-2206726000.0,20063000.0,6905000.0,647000.0,31264000.0,649666000.0,176157000.0,647000.0,280243000.0,2067234000.0,2009129000.0,1063679000.0,316367000.0,34334000.0,-552718000.0,11636000.0,-586501000.0,1128198000.0,43034000.0,1614544000.0,-1361371000.0,542453000.0,-475015000.0,99000.0,657000.0,27791000.0,316000.0,-94224000.0,-11331000.0,1373791000.0,-33783000.0
2020-03-17,11.649999618530272,12.779999732971191,10.505000114440918,12.649999618530272,12.649999618530272,15405500,PINS,1.3794467422258203,1.8347825916511205,3.126482247408607,1.1570109519637126,0.2224357902621077,0.47269245356591,1.6876531651902549,7671000.0,4229778000.0,369612000.0,2023705000.0,2393317000.0,6000.0,2738000.0,-2206726000.0,20063000.0,6905000.0,647000.0,31264000.0,649666000.0,176157000.0,647000.0,280243000.0,2067234000.0,2009129000.0,1063679000.0,316367000.0,34334000.0,-552718000.0,11636000.0,-586501000.0,1128198000.0,43034000.0,1614544000.0,-1361371000.0,542453000.0,-475015000.0,99000.0,657000.0,27791000.0,316000.0,-94224000.0,-11331000.0,1373791000.0,-33783000.0
2020-03-18,11.550000190734863,12.399999618530272,10.100000381469728,10.920000076293944,10.920000076293944,13387600,PINS,1.596153862948618,2.193223497766464,3.524725403805092,1.2579863744882274,0.3381674884603907,0.6762017986768953,1.9299417270082364,7671000.0,4229778000.0,369612000.0,2023705000.0,2393317000.0,6000.0,2738000.0,-2206726000.0,20063000.0,6905000.0,647000.0,31264000.0,649666000.0,176157000.0,647000.0,280243000.0,2067234000.0,2009129000.0,1063679000.0,316367000.0,34334000.0,-552718000.0,11636000.0,-586501000.0,1128198000.0,43034000.0,1614544000.0,-1361371000.0,542453000.0,-475015000.0,99000.0,657000.0,27791000.0,316000.0,-94224000.0,-11331000.0,1373791000.0,-33783000.0
2020-03-19,10.600000381469728,13.050000190734863,10.399999618530272,12.609999656677246,12.609999656677246,14851400,PINS,1.3378272243092724,1.908802565436921,3.1641556393501613,1.1695174739874898,0.1683097503217825,0.4562812172464681,1.616140459291703,7671000.0,4229778000.0,369612000.0,2023705000.0,2393317000.0,6000.0,2738000.0,-2206726000.0,20063000.0,6905000.0,647000.0,31264000.0,649666000.0,176157000.0,647000.0,280243000.0,2067234000.0,2009129000.0,1063679000.0,316367000.0,34334000.0,-552718000.0,11636000.0,-586501000.0,1128198000.0,43034000.0,1614544000.0,-1361371000.0,542453000.0,-475015000.0,99000.0,657000.0,27791000.0,316000.0,-94224000.0,-11331000.0,1373791000.0,-33783000.0
2020-03-20,13.130000114440918,13.609999656677246,12.010000228881836,12.210000038146973,12.210000038146973,10624600,PINS,1.577395591212856,1.897624897944742,3.356265308288695,1.2321109934680623,0.3452845977447938,0.4508525603471844,1.7285495552002408,7671000.0,4229778000.0,369612000.0,2023705000.0,2393317000.0,6000.0,2738000.0,-2206726000.0,20063000.0,6905000.0,647000.0,31264000.0,649666000.0,176157000.0,647000.0,280243000.0,2067234000.0,2009129000.0,1063679000.0,316367000.0,34334000.0,-552718000.0,11636000.0,-586501000.0,1128198000.0,43034000.0,1614544000.0,-1361371000.0,542453000.0,-475015000.0,99000.0,657000.0,27791000.0,316000.0,-94224000.0,-11331000.0,1373791000.0,-33783000.0
2020-03-23,12.119999885559082,12.880000114440918,11.470000267028809,12.520000457763672,12.520000457763672,9910100,PINS,1.505591029733614,1.8035143049618787,3.2396166046575257,1.2782648704797976,0.2273261592538162,0.2990824276288837,1.5829209569250686,7671000.0,4229778000.0,369612000.0,2023705000.0,2393317000.0,6000.0,2738000.0,-2206726000.0,20063000.0,6905000.0,647000.0,31264000.0,649666000.0,176157000.0,647000.0,280243000.0,2067234000.0,2009129000.0,1063679000.0,316367000.0,34334000.0,-552718000.0,11636000.0,-586501000.0,1128198000.0,43034000.0,1614544000.0,-1361371000.0,542453000.0,-475015000.0,99000.0,657000.0,27791000.0,316000.0,-94224000.0,-11331000.0,1373791000.0,-33783000.0
2020-03-24,13.460000038146973,14.279999732971191,12.989999771118164,14.260000228881836,14.260000228881836,14813100,PINS,1.4460028406921188,1.515427788464072,2.910939527017673,1.1633792784668344,0.2826235622252844,0.1999981089765026,1.4239614496694752,7671000.0,4229778000.0,369612000.0,2023705000.0,2393317000.0,6000.0,2738000.0,-2206726000.0,20063000.0,6905000.0,647000.0,31264000.0,649666000.0,176157000.0,647000.0,280243000.0,2067234000.0,2009129000.0,1063679000.0,316367000.0,34334000.0,-552718000.0,11636000.0,-586501000.0,1128198000.0,43034000.0,1614544000.0,-1361371000.0,542453000.0,-475015000.0,99000.0,657000.0,27791000.0,316000.0,-94224000.0,-11331000.0,1373791000.0,-33783000.0
2020-03-25,14.600000381469728,14.949999809265137,13.670000076293944,14.029999732971191,14.029999732971191,14894700,PINS,1.4811119801956576,1.570919553457457,3.1739130168797645,1.1630380067850696,0.3180739734105879,0.2746250508274144,1.7238396614282532,7671000.0,4229778000.0,369612000.0,2023705000.0,2393317000.0,6000.0,2738000.0,-2206726000.0,20063000.0,6905000.0,647000.0,31264000.0,649666000.0,176157000.0,647000.0,280243000.0,2067234000.0,2009129000.0,1063679000.0,316367000.0,34334000.0,-552718000.0,11636000.0,-586501000.0,1128198000.0,43034000.0,1614544000.0,-1361371000.0,542453000.0,-475015000.0,99000.0,657000.0,27791000.0,316000.0,-94224000.0,-11331000.0,1373791000.0,-33783000.0
2020-03-26,14.0,15.579999923706056,13.949999809265137,15.199999809265137,15.199999809265137,10981100,PINS,1.3085526078444107,1.4585526549007095,2.882894752940313,1.1093241340992537,0.199228473745157,0.214226815134352,1.5029739452652329,7671000.0,4229778000.0,369612000.0,2023705000.0,2393317000.0,6000.0,2738000.0,-2206726000.0,20063000.0,6905000.0,647000.0,31264000.0,649666000.0,176157000.0,647000.0,280243000.0,2067234000.0,2009129000.0,1063679000.0,316367000.0,34334000.0,-552718000.0,11636000.0,-586501000.0,1128198000.0,43034000.0,1614544000.0,-1361371000.0,542453000.0,-475015000.0,99000.0,657000.0,27791000.0,316000.0,-94224000.0,-11331000.0,1373791000.0,-33783000.0
2020-03-27,14.600000381469728,15.470000267028809,14.449999809265137,14.9399995803833,14.9399995803833,10767500,PINS,1.3955823940481529,1.5582330214528852,2.949799259210793,1.195296091343066,0.2002863027050867,0.2673753303486466,1.4868310130111888,7671000.0,4229778000.0,369612000.0,2023705000.0,2393317000.0,6000.0,2738000.0,-2206726000.0,20063000.0,6905000.0,647000.0,31264000.0,649666000.0,176157000.0,647000.0,280243000.0,2067234000.0,2009129000.0,1063679000.0,316367000.0,34334000.0,-552718000.0,11636000.0,-586501000.0,1128198000.0,43034000.0,1614544000.0,-1361371000.0,542453000.0,-475015000.0,99000.0,657000.0,27791000.0,316000.0,-94224000.0,-11331000.0,1373791000.0,-33783000.0
2020-03-30,14.880000114440918,15.510000228881836,14.31999969482422,15.420000076293944,15.420000076293944,10071400,PINS,1.3398184011149208,1.5635538580455168,2.789234637401524,1.1443490799402438,0.1954693211746769,0.2885765437070202,1.3624590895413784,7671000.0,4229778000.0,369612000.0,2023705000.0,2393317000.0,6000.0,2738000.0,-2206726000.0,20063000.0,6905000.0,647000.0,31264000.0,649666000.0,176157000.0,647000.0,280243000.0,2067234000.0,2009129000.0,1063679000.0,316367000.0,34334000.0,-552718000.0,11636000.0,-586501000.0,1128198000.0,43034000.0,1614544000.0,-1361371000.0,542453000.0,-475015000.0,99000.0,657000.0,27791000.0,316000.0,-94224000.0,-11331000.0,1373791000.0,-33783000.0
2020-03-31,15.420000076293944,16.1299991607666,15.09000015258789,15.4399995803833,15.4399995803833,8506800,PINS,1.2791451124838504,1.6722798184288057,2.8082902712925555,1.1201491571206488,0.1589959553632016,0.3635057342825745,1.3312224046208334,7671000.0,4229778000.0,369612000.0,2023705000.0,2393317000.0,6000.0,2738000.0,-2206726000.0,20063000.0,6905000.0,647000.0,31264000.0,649666000.0,176157000.0,647000.0,280243000.0,2067234000.0,2009129000.0,1063679000.0,316367000.0,34334000.0,-552718000.0,11636000.0,-586501000.0,1128198000.0,43034000.0,1614544000.0,-1361371000.0,542453000.0,-475015000.0,99000.0,657000.0,27791000.0,316000.0,-94224000.0,-11331000.0,1373791000.0,-33783000.0
2020-04-01,14.600000381469728,14.6899995803833,13.869999885559082,14.170000076293944,14.170000076293944,9082500,PINS,1.5123500486797905,1.8242766578890943,3.0776288197280963,1.1936280309095093,0.3187220177702812,0.4542028599295573,1.4870930657984731,7671000.0,4229778000.0,369612000.0,2023705000.0,2393317000.0,6000.0,2738000.0,-2206726000.0,20063000.0,6905000.0,647000.0,31264000.0,649666000.0,176157000.0,647000.0,280243000.0,2067234000.0,2009129000.0,1063679000.0,316367000.0,34334000.0,-552718000.0,11636000.0,-586501000.0,1128198000.0,43034000.0,1614544000.0,-1361371000.0,542453000.0,-475015000.0,99000.0,657000.0,27791000.0,316000.0,-94224000.0,-11331000.0,1373791000.0,-33783000.0
2020-04-02,14.079999923706056,14.720000267028809,13.399999618530272,13.699999809265137,13.699999809265137,7888600,PINS,1.51897808435507,1.970802947146046,3.1671532842142325,1.1939662404088118,0.3250118439462581,0.5979574065812274,1.5788913424963105,7671000.0,4229778000.0,369612000.0,2023705000.0,2393317000.0,6000.0,2738000.0,-2206726000.0,20063000.0,6905000.0,647000.0,31264000.0,649666000.0,176157000.0,647000.0,280243000.0,2067234000.0,2009129000.0,1063679000.0,316367000.0,34334000.0,-552718000.0,11636000.0,-586501000.0,1128198000.0,43034000.0,1614544000.0,-1361371000.0,542453000.0,-475015000.0,99000.0,657000.0,27791000.0,316000.0,-94224000.0,-11331000.0,1373791000.0,-33783000.0
2020-04-03,13.5600004196167,14.0,13.380000114440918,13.81999969482422,13.81999969482422,5696600,PINS,1.2821996891932548,1.9840810913015512,3.186686098988912,1.2106828272376642,0.0715168619555906,0.6018772426454819,1.5552523587253446,7671000.0,4229778000.0,369612000.0,2023705000.0,2393317000.0,6000.0,2738000.0,-2206726000.0,20063000.0,6905000.0,647000.0,31264000.0,649666000.0,176157000.0,647000.0,280243000.0,2067234000.0,2009129000.0,1063679000.0,316367000.0,34334000.0,-552718000.0,11636000.0,-586501000.0,1128198000.0,43034000.0,1614544000.0,-1361371000.0,542453000.0,-475015000.0,99000.0,657000.0,27791000.0,316000.0,-94224000.0,-11331000.0,1373791000.0,-33783000.0
2020-04-06,14.619999885559082,15.279999732971191,14.425000190734863,15.210000038146973,15.210000038146973,8265200,PINS,1.229454353454273,1.746219552881617,2.9026956880440404,1.1388974241006424,0.0905569293536305,0.4579273106426988,1.4118260088389092,7671000.0,4229778000.0,369612000.0,2023705000.0,2393317000.0,6000.0,2738000.0,-2206726000.0,20063000.0,6905000.0,647000.0,31264000.0,649666000.0,176157000.0,647000.0,280243000.0,2067234000.0,2009129000.0,1063679000.0,316367000.0,34334000.0,-552718000.0,11636000.0,-586501000.0,1128198000.0,43034000.0,1614544000.0,-1361371000.0,542453000.0,-475015000.0,99000.0,657000.0,27791000.0,316000.0,-94224000.0,-11331000.0,1373791000.0,-33783000.0
2020-04-07,15.75,16.059999465942383,14.819000244140623,15.0600004196167,15.0600004196167,10629700,PINS,1.3140770494102705,1.644754300637271,2.920982765788423,1.1578204984735645,0.1562565509367059,0.3882443662533814,1.454537122724127,7671000.0,4229778000.0,369612000.0,2023705000.0,2393317000.0,6000.0,2738000.0,-2206726000.0,20063000.0,6905000.0,647000.0,31264000.0,649666000.0,176157000.0,647000.0,280243000.0,2067234000.0,2009129000.0,1063679000.0,316367000.0,34334000.0,-552718000.0,11636000.0,-586501000.0,1128198000.0,43034000.0,1614544000.0,-1361371000.0,542453000.0,-475015000.0,99000.0,657000.0,27791000.0,316000.0,-94224000.0,-11331000.0,1373791000.0,-33783000.0
2020-04-08,16.56999969482422,17.0,15.899999618530272,16.829999923706055,16.829999923706055,24639900,PINS,1.105763558806573,1.469994051293512,2.593582990122019,1.0946023996533671,0.0111611591532059,0.2546013315049447,1.1927386624977092,7671000.0,4229778000.0,369612000.0,2023705000.0,2393317000.0,6000.0,2738000.0,-2206726000.0,20063000.0,6905000.0,647000.0,31264000.0,649666000.0,176157000.0,647000.0,280243000.0,2067234000.0,2009129000.0,1063679000.0,316367000.0,34334000.0,-552718000.0,11636000.0,-586501000.0,1128198000.0,43034000.0,1614544000.0,-1361371000.0,542453000.0,-475015000.0,99000.0,657000.0,27791000.0,316000.0,-94224000.0,-11331000.0,1373791000.0,-33783000.0
2020-04-09,17.010000228881836,17.65999984741211,16.229999542236328,16.75,16.75,13323300,PINS,1.0602985211272735,1.4698507963721432,2.630447843181553,1.034988442566395,0.0253100785608781,0.2576774375317086,1.273437881369955,7671000.0,4229778000.0,369612000.0,2023705000.0,2393317000.0,6000.0,2738000.0,-2206726000.0,20063000.0,6905000.0,647000.0,31264000.0,649666000.0,176157000.0,647000.0,280243000.0,2067234000.0,2009129000.0,1063679000.0,316367000.0,34334000.0,-552718000.0,11636000.0,-586501000.0,1128198000.0,43034000.0,1614544000.0,-1361371000.0,542453000.0,-475015000.0,99000.0,657000.0,27791000.0,316000.0,-94224000.0,-11331000.0,1373791000.0,-33783000.0
2020-04-13,16.760000228881836,16.760000228881836,16.13800048828125,16.469999313354492,16.469999313354492,6450000,PINS,1.0085003826857206,1.496660634256562,2.782028027024364,1.0242207536395156,-0.0157203709537949,0.2609271426851194,1.4123320967352913,7671000.0,4229778000.0,369612000.0,2023705000.0,2393317000.0,6000.0,2738000.0,-2206726000.0,20063000.0,6905000.0,647000.0,31264000.0,649666000.0,176157000.0,647000.0,280243000.0,2067234000.0,2009129000.0,1063679000.0,316367000.0,34334000.0,-552718000.0,11636000.0,-586501000.0,1128198000.0,43034000.0,1614544000.0,-1361371000.0,542453000.0,-475015000.0,99000.0,657000.0,27791000.0,316000.0,-94224000.0,-11331000.0,1373791000.0,-33783000.0
2020-04-14,16.90999984741211,17.41699981689453,16.68000030517578,17.239999771118164,17.239999771118164,8475800,PINS,0.9895591468929524,1.446055721354505,2.628770318822621,1.0130380487332131,-0.0234789018402606,0.2351416406049924,1.2891011823217606,7671000.0,4229778000.0,369612000.0,2023705000.0,2393317000.0,6000.0,2738000.0,-2206726000.0,20063000.0,6905000.0,647000.0,31264000.0,649666000.0,176157000.0,647000.0,280243000.0,2067234000.0,2009129000.0,1063679000.0,316367000.0,34334000.0,-552718000.0,11636000.0,-586501000.0,1128198000.0,43034000.0,1614544000.0,-1361371000.0,542453000.0,-475015000.0,99000.0,657000.0,27791000.0,316000.0,-94224000.0,-11331000.0,1373791000.0,-33783000.0
2020-04-15,16.739999771118164,17.3700008392334,16.329999923706055,17.030000686645508,17.030000686645508,9345400,PINS,1.0710510296938218,1.5314150835094988,2.899588906466561,1.0554691201654949,0.0155819095283271,0.27893590186429,1.5222247381551168,7671000.0,4229778000.0,369612000.0,2023705000.0,2393317000.0,6000.0,2738000.0,-2206726000.0,20063000.0,6905000.0,647000.0,31264000.0,649666000.0,176157000.0,647000.0,280243000.0,2067234000.0,2009129000.0,1063679000.0,316367000.0,34334000.0,-552718000.0,11636000.0,-586501000.0,1128198000.0,43034000.0,1614544000.0,-1361371000.0,542453000.0,-475015000.0,99000.0,657000.0,27791000.0,316000.0,-94224000.0,-11331000.0,1373791000.0,-33783000.0
2020-04-16,17.200000762939453,17.329999923706055,16.450000762939453,17.010000228881836,17.010000228881836,7980700,PINS,1.088771323254773,1.512051673561042,2.9870664720520725,1.1191469275195236,-0.0303756042647505,0.2401890856199839,1.5835180219698313,7671000.0,4229778000.0,369612000.0,2023705000.0,2393317000.0,6000.0,2738000.0,-2206726000.0,20063000.0,6905000.0,647000.0,31264000.0,649666000.0,176157000.0,647000.0,280243000.0,2067234000.0,2009129000.0,1063679000.0,316367000.0,34334000.0,-552718000.0,11636000.0,-586501000.0,1128198000.0,43034000.0,1614544000.0,-1361371000.0,542453000.0,-475015000.0,99000.0,657000.0,27791000.0,316000.0,-94224000.0,-11331000.0,1373791000.0,-33783000.0
2020-04-17,17.649999618530273,17.75,17.229999542236328,17.450000762939453,17.450000762939453,6077700,PINS,1.069340918714598,1.455014228055053,3.037249150874658,1.059274009359354,0.0100669093552439,0.2283493391587454,1.685805618511666,7671000.0,4229778000.0,369612000.0,2023705000.0,2393317000.0,6000.0,2738000.0,-2206726000.0,20063000.0,6905000.0,647000.0,31264000.0,649666000.0,176157000.0,647000.0,280243000.0,2067234000.0,2009129000.0,1063679000.0,316367000.0,34334000.0,-552718000.0,11636000.0,-586501000.0,1128198000.0,43034000.0,1614544000.0,-1361371000.0,542453000.0,-475015000.0,99000.0,657000.0,27791000.0,316000.0,-94224000.0,-11331000.0,1373791000.0,-33783000.0
2020-04-20,17.049999237060547,18.1299991607666,17.0,17.43000030517578,17.43000030517578,10708500,PINS,1.0837635719397616,1.4136545587054106,2.8950085026383348,1.0996299435474195,-0.0158663716076579,0.1710631409800866,1.5524008704848375,7671000.0,4229778000.0,369612000.0,2023705000.0,2393317000.0,6000.0,2738000.0,-2206726000.0,20063000.0,6905000.0,647000.0,31264000.0,649666000.0,176157000.0,647000.0,280243000.0,2067234000.0,2009129000.0,1063679000.0,316367000.0,34334000.0,-552718000.0,11636000.0,-586501000.0,1128198000.0,43034000.0,1614544000.0,-1361371000.0,542453000.0,-475015000.0,99000.0,657000.0,27791000.0,316000.0,-94224000.0,-11331000.0,1373791000.0,-33783000.0
2020-04-21,17.049999237060547,17.520000457763672,16.43000030517578,16.8700008392334,16.8700008392334,11294900,PINS,1.1078837939706303,1.4546532124916292,3.1132186037372045,1.1321504200906551,-0.0242666261200248,0.1838397688934323,1.7427202088448184,7671000.0,4229778000.0,369612000.0,2023705000.0,2393317000.0,6000.0,2738000.0,-2206726000.0,20063000.0,6905000.0,647000.0,31264000.0,649666000.0,176157000.0,647000.0,280243000.0,2067234000.0,2009129000.0,1063679000.0,316367000.0,34334000.0,-552718000.0,11636000.0,-586501000.0,1128198000.0,43034000.0,1614544000.0,-1361371000.0,542453000.0,-475015000.0,99000.0,657000.0,27791000.0,316000.0,-94224000.0,-11331000.0,1373791000.0,-33783000.0
2020-04-22,17.489999771118164,19.489999771118164,17.489999771118164,19.26000022888184,19.26000022888184,24176100,PINS,0.9657320955571748,1.260124619384425,2.557113157566108,1.1137589563145864,-0.1480268607574116,0.003814620661718,1.250922056722027,7671000.0,4229778000.0,369612000.0,2023705000.0,2393317000.0,6000.0,2738000.0,-2206726000.0,20063000.0,6905000.0,647000.0,31264000.0,649666000.0,176157000.0,647000.0,280243000.0,2067234000.0,2009129000.0,1063679000.0,316367000.0,34334000.0,-552718000.0,11636000.0,-586501000.0,1128198000.0,43034000.0,1614544000.0,-1361371000.0,542453000.0,-475015000.0,99000.0,657000.0,27791000.0,316000.0,-94224000.0,-11331000.0,1373791000.0,-33783000.0
2020-04-23,19.190000534057617,19.309999465942383,18.549999237060547,18.850000381469727,18.850000381469727,8599200,PINS,1.0344827376857375,1.2732095233055232,3.3161802151995143,1.1400400982322514,-0.1055573605465138,0.0360387848964531,2.0062529451049524,7671000.0,4229778000.0,369612000.0,2023705000.0,2393317000.0,6000.0,2738000.0,-2206726000.0,20063000.0,6905000.0,647000.0,31264000.0,649666000.0,176157000.0,647000.0,280243000.0,2067234000.0,2009129000.0,1063679000.0,316367000.0,34334000.0,-552718000.0,11636000.0,-586501000.0,1128198000.0,43034000.0,1614544000.0,-1361371000.0,542453000.0,-475015000.0,99000.0,657000.0,27791000.0,316000.0,-94224000.0,-11331000.0,1373791000.0,-33783000.0
2020-04-24,19.040000915527344,20.700000762939453,18.8700008392334,20.6200008392334,20.6200008392334,16764100,PINS,0.9267701179716354,1.2099902884323566,2.85887479940234,1.150698834444404,-0.2239287164727685,-0.0324727619837941,1.582395787509461,7671000.0,4229778000.0,369612000.0,2023705000.0,2393317000.0,6000.0,2738000.0,-2206726000.0,20063000.0,6905000.0,647000.0,31264000.0,649666000.0,176157000.0,647000.0,280243000.0,2067234000.0,2009129000.0,1063679000.0,316367000.0,34334000.0,-552718000.0,11636000.0,-586501000.0,1128198000.0,43034000.0,1614544000.0,-1361371000.0,542453000.0,-475015000.0,99000.0,657000.0,27791000.0,316000.0,-94224000.0,-11331000.0,1373791000.0,-33783000.0
2020-04-27,20.959999084472656,21.559999465942383,20.57999992370605,20.780000686645508,20.780000686645508,14820700,PINS,0.9528392003271314,1.2122232772709312,2.809432104861949,1.0982745432715075,-0.1454353429443761,0.0184221989363027,1.5541245089393882,7671000.0,4229778000.0,369612000.0,2023705000.0,2393317000.0,6000.0,2738000.0,-2206726000.0,20063000.0,6905000.0,647000.0,31264000.0,649666000.0,176157000.0,647000.0,280243000.0,2067234000.0,2009129000.0,1063679000.0,316367000.0,34334000.0,-552718000.0,11636000.0,-586501000.0,1128198000.0,43034000.0,1614544000.0,-1361371000.0,542453000.0,-475015000.0,99000.0,657000.0,27791000.0,316000.0,-94224000.0,-11331000.0,1373791000.0,-33783000.0
2020-04-28,21.020000457763672,21.020000457763672,19.56100082397461,19.88999938964844,19.88999938964844,8637300,PINS,1.0201106856789086,1.7239819993847385,2.995475297101444,1.0867168009353638,-0.0666061152564552,0.5448233327836023,1.7253534678239073,7671000.0,4229778000.0,369612000.0,2023705000.0,2393317000.0,6000.0,2738000.0,-2206726000.0,20063000.0,6905000.0,647000.0,31264000.0,649666000.0,176157000.0,647000.0,280243000.0,2067234000.0,2009129000.0,1063679000.0,316367000.0,34334000.0,-552718000.0,11636000.0,-586501000.0,1128198000.0,43034000.0,1614544000.0,-1361371000.0,542453000.0,-475015000.0,99000.0,657000.0,27791000.0,316000.0,-94224000.0,-11331000.0,1373791000.0,-33783000.0
2020-04-29,20.739999771118164,21.100000381469727,20.39999961853028,20.850000381469727,20.850000381469727,10446600,PINS,0.9798561118172824,1.7304556916517135,2.947242188904354,1.062179364256442,-0.0823232524391595,0.5810354646776354,1.7156814751028835,7671000.0,4229778000.0,369612000.0,2023705000.0,2393317000.0,6000.0,2738000.0,-2206726000.0,20063000.0,6905000.0,647000.0,31264000.0,649666000.0,176157000.0,647000.0,280243000.0,2067234000.0,2009129000.0,1063679000.0,316367000.0,34334000.0,-552718000.0,11636000.0,-586501000.0,1128198000.0,43034000.0,1614544000.0,-1361371000.0,542453000.0,-475015000.0,99000.0,657000.0,27791000.0,316000.0,-94224000.0,-11331000.0,1373791000.0,-33783000.0
2020-04-30,20.81999969482422,21.059999465942383,20.3799991607666,20.65999984741211,20.65999984741211,10020600,PINS,0.9927396118277776,1.6897386304572004,3.0721201204971664,1.1015967726975993,-0.1088571608698216,0.5045582714160814,1.7739390350952464,7671000.0,4229778000.0,369612000.0,2023705000.0,2393317000.0,6000.0,2738000.0,-2206726000.0,20063000.0,6905000.0,647000.0,31264000.0,649666000.0,176157000.0,647000.0,280243000.0,2067234000.0,2009129000.0,1063679000.0,316367000.0,34334000.0,-552718000.0,11636000.0,-586501000.0,1128198000.0,43034000.0,1614544000.0,-1361371000.0,542453000.0,-475015000.0,99000.0,657000.0,27791000.0,316000.0,-94224000.0,-11331000.0,1373791000.0,-33783000.0
2020-05-01,19.96999931335449,20.43000030517578,19.63999938964844,19.75,19.75,9314000,PINS,1.0855696472940566,1.8167089148412776,3.277974575380736,1.1717589994825794,-0.0861893521885228,0.5744885360507164,1.9350413207197836,7671000.0,4229778000.0,369612000.0,2023705000.0,2393317000.0,6000.0,2738000.0,-2206726000.0,20063000.0,6905000.0,647000.0,31264000.0,649666000.0,176157000.0,647000.0,280243000.0,2067234000.0,2009129000.0,1063679000.0,316367000.0,34334000.0,-552718000.0,11636000.0,-586501000.0,1128198000.0,43034000.0,1614544000.0,-1361371000.0,542453000.0,-475015000.0,99000.0,657000.0,27791000.0,316000.0,-94224000.0,-11331000.0,1373791000.0,-33783000.0
2020-05-04,19.51000022888184,21.489999771118164,19.209999084472656,21.43000030517578,21.43000030517578,11793300,PINS,0.9892674036882408,1.6752216992366689,2.6948203069344894,1.1726715956239289,-0.183404191935688,0.4388854276700329,1.3209283891277,7671000.0,4229778000.0,369612000.0,2023705000.0,2393317000.0,6000.0,2738000.0,-2206726000.0,20063000.0,6905000.0,647000.0,31264000.0,649666000.0,176157000.0,647000.0,280243000.0,2067234000.0,2009129000.0,1063679000.0,316367000.0,34334000.0,-552718000.0,11636000.0,-586501000.0,1128198000.0,43034000.0,1614544000.0,-1361371000.0,542453000.0,-475015000.0,99000.0,657000.0,27791000.0,316000.0,-94224000.0,-11331000.0,1373791000.0,-33783000.0
2020-05-05,21.600000381469727,22.07999992370605,20.65999984741211,20.809999465942383,20.809999465942383,27864800,PINS,1.0634310297309006,1.6809226544904312,2.6751561555806265,1.199456117160557,-0.1360250874296562,0.4480358231738219,1.3056607298930207,7671000.0,4229778000.0,369612000.0,2023705000.0,2393317000.0,6000.0,2738000.0,-2206726000.0,20063000.0,6905000.0,647000.0,31264000.0,649666000.0,176157000.0,647000.0,280243000.0,2067234000.0,2009129000.0,1063679000.0,316367000.0,34334000.0,-552718000.0,11636000.0,-586501000.0,1128198000.0,43034000.0,1614544000.0,-1361371000.0,542453000.0,-475015000.0,99000.0,657000.0,27791000.0,316000.0,-94224000.0,-11331000.0,1373791000.0,-33783000.0
2020-05-06,17.639999389648438,18.6200008392334,17.200000762939453,17.719999313354492,17.719999313354492,39651500,PINS,1.2522574150064645,2.023702144464873,3.360609567980136,1.241846991780565,0.0104104232258994,0.7692870148346516,1.974791725412952,7671000.0,4229778000.0,369612000.0,2023705000.0,2393317000.0,6000.0,2738000.0,-2206726000.0,20063000.0,6905000.0,647000.0,31264000.0,649666000.0,176157000.0,647000.0,280243000.0,2067234000.0,2009129000.0,1063679000.0,316367000.0,34334000.0,-552718000.0,11636000.0,-586501000.0,1128198000.0,43034000.0,1614544000.0,-1361371000.0,542453000.0,-475015000.0,99000.0,657000.0,27791000.0,316000.0,-94224000.0,-11331000.0,1373791000.0,-33783000.0
