Date,Open,High,Low,Close,Adj Close,Volume,ticker,PriceReturn_22days,PriceReturn_66days,PriceReturn_132days,PriceReturn_22days_mean,AdjRet22Day,AdjRet66Day,AdjRet132Day,Intangible Assets,Capital Surplus,Total Liab,Total Stockholder Equity,Total Assets,Common Stock,Other Current Assets,Retained Earnings,Other Liab,Good Will,Treasury Stock,Other Assets,Cash,Total Current Liabilities,Short Long Term Debt,Other Stockholder Equity,Property Plant Equipment,Total Current Assets,Long Term Investments,Net Tangible Assets,Short Term Investments,Long Term Debt,Inventory,Accounts Payable,Investments,Change To Liabilities,Total Cashflows From Investing Activities,Net Borrowings,Total Cash From Financing Activities,Change To Operating Activities,Net Income,Change In Cash,Repurchase Of Stock,Total Cash From Operating Activities,Depreciation,Other Cashflows From Investing Activities,Dividends Paid,Other Cashflows From Financing Activities,Change To Netincome,Capital Expenditures
2017-11-02,13.800000190734863,13.899999618530272,13.670000076293944,13.869999885559082,11.70234203338623,9130700.0,HBAN,1.04253774918414,1.097037478011816,1.116496445421833,1.0310647944789963,0.0114729547051437,0.0789911358918165,0.0119944341362507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-03,13.779999732971191,13.84000015258789,13.6899995803833,13.779999732971191,11.626407623291016,7819900.0,HBAN,1.0537011535888428,1.1268716412171036,1.120079841380304,1.0262436118253355,0.027457541763507,0.1012352356493511,0.0122695226909377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-06,13.779999732971191,13.859999656677246,13.739999771118164,13.779999732971191,11.626407623291016,5686000.0,HBAN,1.0674891634700914,1.131990181091695,1.138624079784946,1.0311845275729687,0.0363046358971226,0.0958792518892506,0.0328957954488393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-07,13.760000228881836,13.81999969482422,13.390000343322754,13.399999618530272,11.305795669555664,9368300.0,HBAN,1.1082090691629665,1.1670995646894902,1.153368886306572,1.0414917955670933,0.0667172735958732,0.1211897546618241,0.0415425272115019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-08,13.40999984741211,13.43000030517578,13.239999771118164,13.289999961853027,11.21298599243164,8270400.0,HBAN,1.1000753720890912,1.204813828728622,1.1706066202923913,1.0390384642435906,0.0610369078455006,0.1438090656308834,0.0559533148910396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-09,13.199999809265137,13.369999885559082,13.09000015258789,13.210000038146973,11.145488739013672,10764900.0,HBAN,1.1211203971081447,1.2098216531820438,1.188528566876463,1.0401272810196784,0.0809931160884662,0.1342468004479515,0.0758495740501394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-10,13.25,13.3100004196167,13.140000343322754,13.140000343322754,11.086429595947266,8767600.0,HBAN,1.1095891565771732,1.2139660819594795,1.1808577643767326,1.0393664161720684,0.0702227404051047,0.1380728333190617,0.0675198040218045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-13,13.09000015258789,13.380000114440918,13.039999961853027,13.359999656677246,11.272047996520996,8477100.0,HBAN,1.0808381908726346,1.1992553216060884,1.159117073261115,1.0305050740272153,0.0503331168454193,0.1325881068397676,0.0474845124305081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-14,13.279999732971191,13.640000343322754,13.270000457763672,13.609999656677246,11.482975959777832,11459000.0,HBAN,1.079494397909503,1.188332343778925,1.1340705451385888,1.043144349882203,0.0363500480273,0.1233915613361027,0.0204183243003379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-15,13.470000267028809,13.640000343322754,13.359999656677246,13.510000228881836,11.398603439331056,8394000.0,HBAN,1.0949436351256852,1.173260347671938,1.092529204834349,1.0570826794517585,0.0378609556739266,0.105310629398341,-0.0180988945962989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-16,13.579999923706056,13.640000343322754,13.399999618530272,13.399999618530272,11.305795669555664,8297200.0,HBAN,1.0986678516533042,1.2024433432481487,1.1335356279627828,1.0412088647392546,0.0574589869140496,0.1319641309105306,0.0213209171996346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-17,13.31999969482422,13.550000190734863,13.31999969482422,13.539999961853027,11.423916816711426,6074700.0,HBAN,1.089540519140201,1.1929874708287818,1.1225703312798525,1.0392013474275237,0.0503391717126773,0.1176664231498163,0.0226309593621767,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-20,13.5600004196167,13.640000343322754,13.520000457763672,13.56999969482422,11.449225425720217,4565500.0,HBAN,1.1019835019007722,1.1747560240268884,1.1441927342093123,1.0381241126825425,0.0638593892182297,0.1170464633980297,0.0370247824201805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-21,13.609999656677246,13.649999618530272,13.5,13.550000190734863,11.43235206604004,5714000.0,HBAN,1.09914804270047,1.1675658112613854,1.1519164242652251,1.03199537924298,0.0671526634574899,0.1249642714579386,0.0463469590458205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-22,13.59000015258789,13.65999984741211,13.5,13.539999961853027,11.423916816711426,5128000.0,HBAN,1.0887962904603907,1.161729866276757,1.1535218963097027,1.0328322263084138,0.0559640641519769,0.1272262199583773,0.0438978576136923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-24,13.600000381469728,13.640000343322754,13.460000038146973,13.460000038146973,11.356419563293455,2257300.0,HBAN,1.092272978935544,1.182858950514983,1.1839196598541712,1.032019884081241,0.0602530948543034,0.1401479285202742,0.066894588364935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-27,13.449999809265137,13.579999923706056,13.43000030517578,13.5,11.390166282653809,5934600.0,HBAN,1.100233223970786,1.1950293277782684,1.1781404961964523,1.0369551897736955,0.0632780341970902,0.1379980909879001,0.0610730007106528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-28,13.539999961853027,13.989999771118164,13.510000228881836,13.970000267028809,11.786713600158691,11494500.0,HBAN,1.0502337315366246,1.1685294392506351,1.1480155980149307,1.020376345675996,0.0298573858606285,0.1151162594972508,0.0366163479837959,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-29,14.100000381469728,14.579999923706056,14.09000015258789,14.479999542236328,12.217008590698242,14562400.0,HBAN,1.0160271346966252,1.1329398580628864,1.098404413517639,1.026253639124301,-0.0102265044276756,0.0788865034076766,-0.0138798499245782,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-30,14.579999923706056,14.770000457763672,14.369999885559082,14.399999618530272,12.149513244628906,13866100.0,HBAN,1.0300689467434367,1.130836563658388,1.1066359709908122,1.0246409570196735,0.0054279897237632,0.0814113811845396,-0.0041657309431228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-01,14.449999809265137,14.529999732971191,13.920000076293944,14.4399995803833,12.183259963989258,14848800.0,HBAN,1.0362874610354509,1.151430590539045,1.1007392207669404,1.029880242563007,0.0064072184724439,0.0831903148477033,-0.0084247099014502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-04,14.710000038146973,14.93000030517578,14.640000343322754,14.699999809265137,12.402626991271973,9744000.0,HBAN,1.0268698495674429,1.129693919237973,1.072230756910156,1.036157586789428,-0.009287737221985,0.0590826212844142,-0.045179965544954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-05,14.729999542236328,14.789999961853027,14.43000030517578,14.460000038146973,12.200133323669434,8688400.0,HBAN,1.0418230082670934,1.1352038225975662,1.091451130158159,1.0465343935592823,-0.0047113852921889,0.0637941675723599,-0.0335740788967047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-06,14.489999771118164,14.729999542236328,14.420000076293944,14.520000457763672,12.25075912475586,11095700.0,HBAN,1.0569495117957144,1.1138568309832622,1.0869407494341363,1.048372731047773,0.0085767807479413,0.0447174863969388,-0.0410416056469096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-07,14.5,14.770000457763672,14.43000030517578,14.710000038146973,12.41106414794922,7786000.0,HBAN,1.0604231123170655,1.0987851184852184,1.07570103267695,1.0387885930282448,0.0216345192888207,0.0417663055764443,-0.0389099701060566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-08,14.81999969482422,14.850000381469728,14.619999885559082,14.850000381469728,12.52918529510498,6531500.0,HBAN,1.0606044252604487,1.0979914982741026,1.0711058005665026,1.0447156071702373,0.0158888180902114,0.0410094609828179,-0.0427200671377663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-11,14.829999923706056,14.869999885559082,14.579999923706056,14.619999885559082,12.335129737854004,7732900.0,HBAN,1.0924531716817605,1.1048549823373024,1.099223299004254,1.0484619827112251,0.0439911889705353,0.0602314625026514,-0.0052278924366651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-12,14.699999809265137,14.93000030517578,14.609999656677246,14.8100004196167,12.495434761047363,9383200.0,HBAN,1.0668713465222015,1.0845146615360088,1.067047573603427,1.0415757419863072,0.0252956045358943,0.0357274546874157,-0.0404488983260078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-13,14.84000015258789,14.90999984741211,14.5600004196167,14.579999923706056,12.301382064819336,7884300.0,HBAN,1.089229931713737,1.1051025611883898,1.073288304289331,1.0495576207370112,0.0396723109767258,0.0562267690330005,-0.0172059072487693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-14,14.670000076293944,14.670000076293944,14.350000381469728,14.4399995803833,12.183259963989258,10346400.0,HBAN,1.082344728492375,1.075765431965404,1.073000125087338,1.0539026313731312,0.0284420971192438,0.0450389392305288,-0.0274520392243271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-15,14.359999656677246,14.800000190734863,14.279999732971191,14.579999923706056,12.395808219909668,18245200.0,HBAN,1.0843621688871328,1.0151924761656592,1.042688972343094,1.0520989179928428,0.0322632508942899,0.0144692785528879,-0.0311455892285053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-18,14.729999542236328,14.829999923706056,14.539999961853027,14.68000030517578,12.480828285217283,10669700.0,HBAN,1.091961953059567,1.0480592449188697,1.03628214874544,1.049480051520865,0.0424819015387019,0.0321657565118849,-0.0351102271679606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-19,14.779999732971191,14.779999732971191,14.609999656677246,14.609999656677246,12.421314239501951,13655400.0,HBAN,1.0978783989671312,1.0289592260607776,1.0321563841970314,1.0585213557872055,0.0393570431799255,0.0243522577683936,-0.0454183292701226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-20,14.760000228881836,14.829999923706056,14.56999969482422,14.640000343322754,12.446820259094238,9899700.0,HBAN,1.1004097096741148,1.0407084675810028,1.0349262690384209,1.0561912314345747,0.04421847823954,0.0385810873375453,-0.0455297868920452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-21,14.699999809265137,14.920000076293944,14.649999618530272,14.84000015258789,12.616857528686523,6335200.0,HBAN,1.0815364844070183,1.032151213319935,1.0134057117096988,1.054691754118366,0.0268447302886523,0.0181548249115335,-0.064984729967209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-22,14.880000114440918,14.880000114440918,14.649999618530272,14.779999732971191,12.565847396850586,4921800.0,HBAN,1.096752291965405,1.0068293351535786,1.0195933652119125,1.0628648969920689,0.0338873949733362,0.0156914349483033,-0.068549449147012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-26,14.739999771118164,14.880000114440918,14.56999969482422,14.630000114440918,12.438318252563477,4436200.0,HBAN,1.1093642011874696,1.0282459174690293,1.0384272305616966,1.054562443450246,0.0548017577372235,0.0268345534773373,-0.0585290070613084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-27,14.649999618530272,14.710000038146973,14.510000228881836,14.59000015258789,12.40431022644043,5264400.0,HBAN,1.1034955241318003,1.0442750142194177,1.065082492610439,1.0427572783556516,0.0607382457761487,0.0323272918102481,-0.0391983804812365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-28,14.630000114440918,14.739999771118164,14.550000190734863,14.739999771118164,12.53183937072754,6961500.0,HBAN,1.097693360098248,1.0370889091247526,1.038301868729446,1.039387058829826,0.0583063012684219,0.0213449431667207,-0.0636115298486088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-29,14.729999542236328,14.760000228881836,14.539999961853027,14.5600004196167,12.378804206848145,7305700.0,HBAN,1.1222528271509418,1.0143788380335863,1.0406127309946436,1.0452598484191695,0.0769929787317722,0.0143340993929337,-0.0611682623101259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-02,14.710000038146973,14.75,14.489999771118164,14.600000381469728,12.412812232971191,13411000.0,HBAN,1.101369975837785,1.0157684016866606,1.032163734827356,1.0173995405954512,0.0839704352423338,0.0222597829580075,-0.068432075128971,584000000.0,9707000000.0,93371000000.0,9743000000.0,104185000000.0,11000000.0,488000000.0,588000000.0,1982000000.0,1993000000.0,-563000000.0,73536000000.0,1520000000.0,84834000000.0,2651000000.0,-528000000.0,864000000.0,2306000000.0,24902000000.0,7404000000.0,47000000.0,6555000000.0,33000000.0,77041000000.0,-1208000000.0,0.0,-4866000000.0,2314000000.0,3047000000.0,-175000000.0,1186000000.0,135000000.0,-286000000.0,1954000000.0,413000000.0,18000000.0,-425000000.0,1444000000.0,483000000.0,-194000000.0
2018-01-03,14.640000343322754,14.789999961853027,14.5600004196167,14.720000267028809,12.514836311340332,15133700.0,HBAN,1.0482335381200767,1.0247157666639717,1.0168084343861583,0.9765980219270426,0.0716355161930341,0.0207669743401162,-0.0786400264993558,584000000.0,9707000000.0,93371000000.0,9743000000.0,104185000000.0,11000000.0,488000000.0,588000000.0,1982000000.0,1993000000.0,-563000000.0,73536000000.0,1520000000.0,84834000000.0,2651000000.0,-528000000.0,864000000.0,2306000000.0,24902000000.0,7404000000.0,47000000.0,6555000000.0,33000000.0,77041000000.0,-1208000000.0,0.0,-4866000000.0,2314000000.0,3047000000.0,-175000000.0,1186000000.0,135000000.0,-286000000.0,1954000000.0,413000000.0,18000000.0,-425000000.0,1444000000.0,483000000.0,-194000000.0
2018-01-04,14.880000114440918,14.90999984741211,14.75,14.850000381469728,12.625359535217283,15114300.0,HBAN,1.0457913039313906,1.000717369272348,1.0251070180952755,0.9849127815791188,0.0608785223522717,0.0023604329533557,-0.0644878416879219,584000000.0,9707000000.0,93371000000.0,9743000000.0,104185000000.0,11000000.0,488000000.0,588000000.0,1982000000.0,1993000000.0,-563000000.0,73536000000.0,1520000000.0,84834000000.0,2651000000.0,-528000000.0,864000000.0,2306000000.0,24902000000.0,7404000000.0,47000000.0,6555000000.0,33000000.0,77041000000.0,-1208000000.0,0.0,-4866000000.0,2314000000.0,3047000000.0,-175000000.0,1186000000.0,135000000.0,-286000000.0,1954000000.0,413000000.0,18000000.0,-425000000.0,1444000000.0,483000000.0,-194000000.0
2018-01-05,14.90999984741211,15.010000228881836,14.859999656677246,14.979999542236328,12.735883712768556,9988300.0,HBAN,1.0440590175237756,1.0150562258144082,1.017575144097042,0.9789917900086822,0.0650672275150934,0.015429406732753,-0.0723142267913565,584000000.0,9707000000.0,93371000000.0,9743000000.0,104185000000.0,11000000.0,488000000.0,588000000.0,1982000000.0,1993000000.0,-563000000.0,73536000000.0,1520000000.0,84834000000.0,2651000000.0,-528000000.0,864000000.0,2306000000.0,24902000000.0,7404000000.0,47000000.0,6555000000.0,33000000.0,77041000000.0,-1208000000.0,0.0,-4866000000.0,2314000000.0,3047000000.0,-175000000.0,1186000000.0,135000000.0,-286000000.0,1954000000.0,413000000.0,18000000.0,-425000000.0,1444000000.0,483000000.0,-194000000.0
2018-01-08,14.90999984741211,15.010000228881836,14.850000381469728,14.949999809265137,12.710379600524902,11481400.0,HBAN,1.010033389609192,0.994701975922656,1.028501105096198,0.942840182406444,0.067193207202748,0.0029774914483391,-0.0588489005568564,584000000.0,9707000000.0,93371000000.0,9743000000.0,104185000000.0,11000000.0,488000000.0,588000000.0,1982000000.0,1993000000.0,-563000000.0,73536000000.0,1520000000.0,84834000000.0,2651000000.0,-528000000.0,864000000.0,2306000000.0,24902000000.0,7404000000.0,47000000.0,6555000000.0,33000000.0,77041000000.0,-1208000000.0,0.0,-4866000000.0,2314000000.0,3047000000.0,-175000000.0,1186000000.0,135000000.0,-286000000.0,1954000000.0,413000000.0,18000000.0,-425000000.0,1444000000.0,483000000.0,-194000000.0
2018-01-09,15.020000457763672,15.390000343322754,14.970000267028809,15.229999542236328,12.948433876037598,6983800.0,HBAN,1.0118188164950668,0.9770806185005588,1.0062381526618795,0.9530778204901076,0.058740996004959,-0.0241436285468562,-0.0830596656889985,584000000.0,9707000000.0,93371000000.0,9743000000.0,104185000000.0,11000000.0,488000000.0,588000000.0,1982000000.0,1993000000.0,-563000000.0,73536000000.0,1520000000.0,84834000000.0,2651000000.0,-528000000.0,864000000.0,2306000000.0,24902000000.0,7404000000.0,47000000.0,6555000000.0,33000000.0,77041000000.0,-1208000000.0,0.0,-4866000000.0,2314000000.0,3047000000.0,-175000000.0,1186000000.0,135000000.0,-286000000.0,1954000000.0,413000000.0,18000000.0,-425000000.0,1444000000.0,483000000.0,-194000000.0
2018-01-10,15.380000114440918,15.6899995803833,15.300000190734863,15.479999542236328,13.16097927093506,8935400.0,HBAN,1.0,0.9488507014383104,0.9965876071997632,0.966664672858564,0.033335327141436,-0.0644238765578978,-0.0891974322598858,584000000.0,9707000000.0,93371000000.0,9743000000.0,104185000000.0,11000000.0,488000000.0,588000000.0,1982000000.0,1993000000.0,-563000000.0,73536000000.0,1520000000.0,84834000000.0,2651000000.0,-528000000.0,864000000.0,2306000000.0,24902000000.0,7404000000.0,47000000.0,6555000000.0,33000000.0,77041000000.0,-1208000000.0,0.0,-4866000000.0,2314000000.0,3047000000.0,-175000000.0,1186000000.0,135000000.0,-286000000.0,1954000000.0,413000000.0,18000000.0,-425000000.0,1444000000.0,483000000.0,-194000000.0
