Date,Open,High,Low,Close,Adj Close,Volume,ticker,PriceReturn_22days,PriceReturn_66days,PriceReturn_132days,PriceReturn_22days_mean,AdjRet22Day,AdjRet66Day,AdjRet132Day,Intangible Assets,Capital Surplus,Total Liab,Total Stockholder Equity,Minority Interest,Other Current Liab,Total Assets,Common Stock,Other Current Assets,Retained Earnings,Other Liab,Good Will,Treasury Stock,Other Assets,Cash,Total Current Liabilities,Deferred Long Term Asset Charges,Short Long Term Debt,Other Stockholder Equity,Property Plant Equipment,Total Current Assets,Net Tangible Assets,Net Receivables,Long Term Debt,Inventory,Accounts Payable,Long Term Investments,Short Term Investments,Investments,Change To Liabilities,Total Cashflows From Investing Activities,Net Borrowings,Total Cash From Financing Activities,Change To Operating Activities,Issuance Of Stock,Net Income,Change In Cash,Repurchase Of Stock,Effect Of Exchange Rate,Total Cash From Operating Activities,Depreciation,Other Cashflows From Investing Activities,Dividends Paid,Change To Inventory,Change To Account Receivables,Change To Netincome,Capital Expenditures,Other Cashflows From Financing Activities
2018-11-15,39.29999923706055,41.34000015258789,39.08000183105469,41.15999984741211,38.58406066894531,862300,TKR,0.8887388304803561,1.0762201693001587,1.092245352748211,0.9146569716831342,-0.0259181412027781,0.0022219811268542,0.023475581264218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-11-16,40.95000076293945,41.290000915527344,40.29999923706055,40.88999938964844,38.33095550537109,666800,TKR,0.8894361494511971,1.074652252187699,1.097462538178366,0.8964348880940413,-0.0069987386428441,0.0074049308844699,0.0433921981308087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-11-19,40.470001220703125,40.65999984741211,39.650001525878906,39.66999816894531,37.44370269775391,636200,TKR,0.8989161381395122,1.107220699369435,1.15461128268533,0.8957911154576635,0.0031250226818486,0.012403801706704,0.0744076441399848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-11-20,39.0099983215332,39.709999084472656,38.560001373291016,38.869998931884766,36.6885986328125,494800,TKR,0.8857733702541648,1.1235355120394737,1.214067381626535,0.8879637982276005,-0.0021904279734357,0.0147385733833165,0.0895317147150482,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-11-21,39.0,39.900001525878906,38.959999084472656,39.18999862670898,36.99064254760742,325800,TKR,0.933146400257815,1.1182137544311956,1.210355707379955,0.9212998027107722,0.0118465975470428,0.0132474682006202,0.0891670389187777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-11-23,38.560001373291016,39.540000915527344,38.560001373291016,39.040000915527344,36.84906005859375,199900,TKR,0.9503075645771738,1.1189009871880875,1.2292729840078842,0.929240887735936,0.0210666768412377,0.0208909319801462,0.1020705229762222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-11-26,39.43999862670898,40.0099983215332,39.310001373291016,39.54999923706055,37.33044052124024,720500,TKR,0.93147921954647,1.1126162393414802,1.2167500123391173,0.914613401743324,0.0168658178031458,0.034691881904566,0.0986675548023099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-11-27,39.15999984741211,39.560001373291016,38.59000015258789,38.84999847412109,36.66972351074219,609200,TKR,0.9606178170903888,1.1202278474375902,1.2451899290400623,0.926901793334764,0.0337160237556247,0.049463583432934,0.1171922408211947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-11-28,39.02999877929688,39.77999877929688,38.220001220703125,39.77999877929688,37.54753494262695,1029400,TKR,0.9467068568783,1.079869460718789,1.2272801576696044,0.9053221834064322,0.0413846734718678,0.0401848124349164,0.1273573727485346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-11-29,39.560001373291016,39.900001525878906,38.869998931884766,39.20000076293945,37.00008392333984,480500,TKR,0.9283163304757536,1.0950767834958015,1.2394971828009096,0.8896719965366943,0.0386443339390593,0.0557361068397983,0.1380478849769442,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-11-30,39.0,40.22999954223633,39.0,40.150001525878906,37.89677047729492,578500,TKR,0.9591530891967324,1.0854604263906538,1.2187446241151083,0.914333965059734,0.0448191241369982,0.0376934130646664,0.1177475125032905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-12-03,41.7400016784668,43.34000015258789,41.5,41.52000045776367,39.189884185791016,1060700,TKR,0.9426781395396828,1.0532804497988153,1.1560919552089557,0.9162245864028972,0.0264535531367855,0.0151897937785976,0.073490211634829,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-12-04,41.310001373291016,41.43000030517578,39.63999938964844,39.7400016784668,37.50978469848633,1119100,TKR,0.9984899773364392,1.1141347497931702,1.1938589225121825,0.9618269940790172,0.0366629832574221,0.0319272166980988,0.0713436055213356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-12-06,38.650001525878906,38.7599983215332,37.4900016784668,38.7400016784668,36.56590270996094,724100,TKR,1.0407847994247998,1.1249672944600255,1.2623184607802675,0.9694525250380056,0.0713322743867943,0.0436514126911069,0.1295579178530694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-12-07,38.79999923706055,39.52000045776367,37.27999877929688,37.5,35.39548873901367,489500,TKR,1.1029335419829147,1.1618978490017209,1.323502446190017,0.9991068404183748,0.1038267015645399,0.0504795163190399,0.1580365907024663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-12-10,37.43999862670898,37.63999938964844,36.40999984741211,37.29999923706055,35.20671081542969,802800,TKR,1.115013628442162,1.1859372203178855,1.361821270424785,1.002962635548684,0.1120509928934778,0.0667384633755179,0.1851422826018032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-12-11,38.08000183105469,38.63999938964844,37.369998931884766,37.63999938964844,35.52763366699219,1279300,TKR,1.0977681944081168,1.1701439309310202,1.340641440099573,0.999317577953094,0.0984506164550228,0.051052093726964,0.1676560518618082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-12-12,38.400001525878906,39.27000045776367,38.2599983215332,38.66999816894531,36.49983215332031,1163800,TKR,1.0685283729081254,1.1376749386405736,1.2994329557079212,0.999901327963336,0.0686270449447895,0.034535335642629,0.1424245428924817,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-12-13,38.97999954223633,39.31999969482422,38.0,38.02000045776367,35.88631057739258,538100,TKR,1.1033667074821354,1.1775088093062245,1.3386950098013464,1.01310217819441,0.0902645292877253,0.048997922911304,0.1823830645621267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-12-14,37.47999954223633,38.65999984741211,37.47999954223633,37.86000061035156,35.73528289794922,509000,TKR,1.1299525288248349,1.106719300923697,1.3553192375149314,1.0368354288357888,0.093117099989046,-0.0085171594273385,0.186003806251773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-12-17,37.84000015258789,38.59999847412109,37.130001068115234,37.369998931884766,35.27278518676758,573800,TKR,1.1795560700538117,1.1298492010370569,1.367670792638421,1.07745251528605,0.1021035547677615,-0.0132152363959594,0.1562231328039927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-12-18,37.7400016784668,38.56999969482422,37.31999969482422,37.619998931884766,35.50875473022461,907800,TKR,1.1313131237170873,1.135718066474747,1.3820012382355005,1.0611103771593748,0.0702027465577124,-0.0163573128132652,0.158924429379222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-12-19,37.77000045776367,38.310001373291016,36.11000061035156,36.33000183105469,34.29115295410156,585600,TKR,1.1527664246731084,1.1757678641750895,1.4271705442741416,1.0767260051985343,0.076040419474574,0.0112548430565713,0.1766386098067272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-12-20,36.18999862670898,36.84999847412109,35.61000061035156,36.119998931884766,34.09293746948242,419300,TKR,1.1536542691668663,1.1920779066601963,1.4074316297647858,1.103472266160576,0.0501820030062902,-0.0022920251206841,0.1335941634427411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-12-21,36.09999847412109,36.47999954223633,35.47999954223633,35.65999984741211,33.658748626708984,1214100,TKR,1.190970550144904,1.2311641753289166,1.42871107285946,1.141954602863601,0.0490159472813029,0.0028055125298924,0.1143119305751307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-12-24,35.369998931884766,35.529998779296875,34.38999938964844,34.43000030517578,32.49778366088867,322500,TKR,1.2175426063249175,1.3265972140950586,1.4650444841643464,1.166284980250879,0.0512576260740385,0.0526866309202445,0.1185471822602346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-12-26,34.58000183105469,36.619998931884766,33.97999954223633,36.56999969482422,34.51768493652344,391800,TKR,1.165982841110076,1.2558480844116948,1.3707288991760496,1.1113287815869517,0.0546540595231246,0.0424536166310973,0.0968436906702436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-12-27,35.540000915527344,37.11000061035156,35.540000915527344,37.09999847412109,35.017940521240234,542000,TKR,1.173315309589822,1.2571690732518328,1.3342235180222366,1.1155736616231424,0.0577416479666796,0.0471879845014582,0.067134647145914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-12-28,37.150001525878906,37.720001220703125,36.66999816894531,36.84000015258789,34.77252960205078,566100,TKR,1.1560803079620117,1.2780627530741897,1.3183503539610395,1.125268657046021,0.0308116509159905,0.066645607386383,0.0494820681257246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-12-31,36.900001525878906,37.400001525878906,36.34000015258789,37.31999969482422,35.225589752197266,531700,TKR,1.1492497923745668,1.283739633754042,1.2886409909621614,1.1192605847178094,0.0299892076567573,0.0759536439167629,0.0311908971370555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-02,36.470001220703125,37.93999862670898,36.2599983215332,37.65999984741211,35.5465087890625,490300,TKR,1.1534785729248584,1.255847201379135,1.300670057555538,1.1282955545492954,0.025183018375563,0.0466878312498766,0.0325050129111288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-03,37.470001220703125,37.68000030517578,36.27000045776367,36.38999938964844,34.347782135009766,564700,TKR,1.1931849670121215,1.28667618458996,1.3274178940289747,1.156797624498726,0.0363873425133955,0.0629266241610806,0.0340276388807416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-04,37.09000015258789,38.560001373291016,37.09000015258789,38.5099983215332,36.34880447387695,387400,TKR,1.129576882111273,1.2064348031052972,1.281691233180541,1.1153694690580065,0.0142074130532667,0.0152549408886917,0.0341799809360725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-07,38.45000076293945,39.43000030517578,38.13999938964844,39.13999938964844,36.94344711303711,931400,TKR,1.0735821962159544,1.203216933279901,1.239068643997529,1.0926917705380343,-0.0191095743220799,0.0269185861407867,0.017740156539062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-08,39.58000183105469,40.2599983215332,39.20000076293945,39.68000030517578,37.45314407348633,885400,TKR,1.0574598978602516,1.2104323059095754,1.2097011066378611,1.081303723883271,-0.0238438260230193,0.0415034587241709,-0.0005107858734105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-09,40.06999969482422,40.630001068115234,39.88999938964844,40.31999969482422,38.05723571777344,626200,TKR,1.0453868680684442,1.18472835498226,1.1975315732729672,1.0765719272798775,-0.0311850592114333,0.0274704860611301,0.0033247563550129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-10,40.060001373291016,41.40999984741211,39.95000076293945,41.36000061035156,39.03887176513672,527400,TKR,1.0464214389055255,1.1678357006181277,1.1669299769802164,1.0832896482048868,-0.0368682092993613,0.0183620672392685,-0.0200955641042841,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-11,41.27000045776367,41.7599983215332,40.83000183105469,41.59000015258789,39.25596237182617,500600,TKR,1.0459244085566457,1.1575055766290292,1.1989483723920058,1.0859071025850418,-0.039982694028396,0.0186266482810211,0.0047447172690642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-14,41.2599983215332,41.66999816894531,40.959999084472656,41.31999969482422,39.00110626220703,881700,TKR,1.0319458140558022,1.1675049633672296,1.2254090559909294,1.0927621499400229,-0.0608163358842206,0.0193034749947733,0.0109964267973097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-15,41.27000045776367,41.65999984741211,40.91999816894531,41.31999969482422,39.00110626220703,663900,TKR,1.0500969003431762,1.1658000376764026,1.1844803737436551,1.0960145102552552,-0.045917609912079,0.0281567028185898,-0.0125999221961008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-16,41.38999938964844,42.369998931884766,41.38999938964844,41.95000076293945,39.59576034545898,957300,TKR,1.0362458165101789,1.1538102260440506,1.1587254502523223,1.0938351035858227,-0.0575892870756438,0.007376493658574,-0.0421203040423299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-17,41.58000183105469,43.040000915527344,41.58000183105469,42.77999877929688,40.379173278808594,915800,TKR,1.0236698403557132,1.126954458308511,1.1457134602997896,1.0858226358732557,-0.0621527955175424,-0.0099256415469148,-0.0382471451570094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-18,43.20000076293945,44.130001068115234,43.0,44.08000183105469,41.60622787475586,656100,TKR,0.9909682223686952,1.0642630764247298,1.113531868996132,1.066978972170165,-0.0760107498014698,-0.0496297466735178,-0.0549461419054704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-22,43.27000045776367,43.33000183105469,42.16999816894531,42.560001373291016,40.1715202331543,559100,TKR,1.0336911340275496,1.1294691731992188,1.0876294058821985,1.0921354993188457,-0.0584443652912958,-0.0103198480345076,-0.0880746968067294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-23,42.7599983215332,42.970001220703125,41.38999938964844,41.880001068115234,39.52968978881836,439100,TKR,1.0504748336569532,1.1569402703274152,1.0443541892662471,1.093735096733343,-0.0432602630763898,0.0152094368631885,-0.1189176821204571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-24,41.88999938964844,42.29999923706055,41.630001068115234,41.66999816894531,39.33146286010742,609200,TKR,1.047315422995203,1.1581818430461277,1.0559361435863437,1.0815305230501042,-0.0342151000549011,0.0239041326761046,-0.0876266811870081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-25,42.38999938964844,42.95000076293945,42.220001220703125,42.470001220703125,40.08657836914063,607000,TKR,1.034222534690158,1.2273690825750234,1.0098162850945942,1.071659144914872,-0.0374366102247141,0.1172149751037372,-0.0871149191818276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-28,41.77000045776367,42.02999877929688,41.08000183105469,41.91999816894531,39.56743621826172,625000,TKR,1.0417895974746745,1.2132202045319265,1.0356275511296074,1.0717564169540592,-0.0299668194793847,0.0977017972379528,-0.0792698650600871,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-29,42.27999877929688,42.77000045776367,42.27000045776367,42.63999938964844,40.24702835083008,450900,TKR,1.0277391145855697,1.231209712282346,1.0091155722511038,1.0799450686516954,-0.0522059540661257,0.1025648235631919,-0.109429366981856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-30,43.18999862670898,44.02000045776367,42.5099983215332,43.52999877929688,41.08708572387695,787500,TKR,1.0034892704145577,1.188464053467856,0.9996501630854652,1.0606854292749508,-0.057196158860393,0.0763379193692677,-0.1301886302639902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-31,43.40999984741211,43.63999938964844,42.5,42.59000015258789,40.19983673095703,1187500,TKR,1.033199577990284,1.1905897868562458,0.985096239888876,1.0491297846528118,-0.0159302066625277,0.1065604458111537,-0.1240616636653059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-02-01,42.54999923706055,43.27999877929688,42.41999816894531,42.88999938964844,40.483001708984375,654000,TKR,1.0147084875243773,1.174048582522896,0.9751363879304692,1.033701269744067,-0.0189927822196898,0.096179034836888,-0.1136191573835815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-02-04,42.88999938964844,43.5099983215332,42.65999984741211,43.43999862670898,41.00213623046875,448300,TKR,0.9888859468664546,1.1566351247955056,0.965587269027463,1.0188657427648729,-0.0299797958984182,0.0878600972567835,-0.1290090717027872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-02-05,43.540000915527344,43.63999938964844,42.810001373291016,43.41999816894531,40.98325729370117,552400,TKR,0.9886459878354524,1.1594858852060987,0.9331469263085684,1.0118359015222649,-0.0231899136868122,0.0912498482658701,-0.1239858411542401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-02-06,43.400001525878906,43.869998931884766,43.27999877929688,43.5,41.05876922607422,810900,TKR,1.001867455271659,1.1117719363281369,0.9176956716846396,1.0285592028780797,-0.0266917476064205,0.0708280123143223,-0.1417915806481726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-02-07,42.93000030517578,43.84000015258789,41.77999877929688,42.02000045776367,39.66182708740234,1358200,TKR,1.040747284581966,1.1526066378060829,0.9623091416749464,1.0380111047151712,0.0027361798667948,0.0933686742829491,-0.1216595343760488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-02-08,41.869998931884766,42.22999954223633,41.040000915527344,41.959999084472656,39.60519790649414,936100,TKR,1.0551886317677308,1.1628901785881984,0.9774416276217186,1.0411920338578655,0.013996597909865,0.1019275503966328,-0.1141799503213436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-02-11,42.20000076293945,42.25,41.70000076293945,42.150001525878906,39.7845344543457,563200,TKR,1.0339556615477756,1.1433208649075102,0.9677132940279564,1.036831024960284,-0.0028753634125082,0.0764356349972024,-0.1129387808345142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-02-12,42.59999847412109,43.7599983215332,42.59999847412109,43.27999877929688,40.851112365722656,857200,TKR,1.006727598064932,1.0818425914806729,0.9490445027180262,1.0266865901713609,-0.0199589921064287,0.0377570236041844,-0.1273987196733935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-02-13,43.619998931884766,44.09999847412109,43.18000030517578,43.5,41.05876922607422,771000,TKR,1.0169069737840868,1.0611003492420084,0.9428382161249652,1.0273780778147723,-0.0104711040306855,0.0287680235763494,-0.1296739937186363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-02-14,43.2400016784668,43.400001525878906,42.5099983215332,42.63999938964844,40.24702835083008,731800,TKR,1.032932035463286,1.103638617899009,0.9281342326636696,1.0248943927666594,0.0080376426966266,0.0586046970465705,-0.1172515408792788,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-02-15,43.0,43.52999877929688,42.869998931884766,43.38999938964844,40.95494079589844,927200,TKR,1.013917820376353,1.0677579886610509,0.909271082997426,1.0068242604495434,0.0070935599268096,0.0390849833223223,-0.1343206876958673,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-02-19,43.09999847412109,43.630001068115234,42.95000076293945,43.18999862670898,41.03094100952149,944600,TKR,1.029867846037775,1.03945596952031,0.8930431019294786,1.018602516828689,0.011265329209086,0.0274992005007128,-0.1418979148261637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-02-20,43.25,43.880001068115234,43.13999938964844,43.5099983215332,41.33494186401367,2019300,TKR,0.956791651896826,1.028111317517168,0.9037062371656968,0.9918611625488268,-0.0350695106520007,0.0146757851338545,-0.1364669934969247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-02-21,43.470001220703125,43.88999938964844,43.06999969482422,43.400001525878906,41.23044967651367,557500,TKR,0.9665897043156124,1.014952376943122,0.9228044334385148,0.9945712384616436,-0.0279815341460313,0.0071080301962249,-0.134023695398145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-02-22,43.84000015258789,43.91999816894531,43.43000030517578,43.709999084472656,41.52494430541992,663300,TKR,0.971173711119777,1.019493887060006,0.9313261706037794,0.9944907779035737,-0.0233170667837965,0.028035871543369,-0.1171076240229034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-02-25,44.0,44.290000915527344,43.70000076293945,43.709999084472656,41.52494430541992,746200,TKR,0.9709449667746544,1.0148902463503104,0.8993394432877084,0.9897222410498856,-0.0187772742752312,0.022140250122439,-0.1385462217546436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-02-26,43.5099983215332,43.869998931884766,43.310001373291016,43.36000061035156,41.19244766235352,838000,TKR,0.9866235156416908,1.021225736924881,0.9187489981111008,1.0000281637041897,-0.0134046480624986,0.0360333515271266,-0.1340943898922295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-02-27,43.40999984741211,43.77000045776367,43.22999954223633,43.63999938964844,41.45844268798828,381100,TKR,0.9995417774727868,1.04280138850627,0.949303566167425,1.0030742544286035,-0.0035324769558167,0.0574450240482887,-0.1144032914221804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-02-28,43.58000183105469,43.720001220703125,42.970001220703125,43.38999938964844,41.22094345092773,2088800,TKR,1.0458632350354065,1.080577666319354,0.957341611092464,1.0182043788806252,0.0276588561547812,0.0691858912651857,-0.1094791033533817,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-03-01,43.880001068115234,44.119998931884766,43.29999923706055,43.540000915527344,41.36344528198242,728600,TKR,1.0480018821048698,1.0824010191107238,0.9787089192200922,1.0101864486721943,0.0378154334326754,0.0711538478568303,-0.0799657448269937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-03-04,43.72999954223633,43.880001068115234,43.040000915527344,43.400001525878906,41.23044967651367,347300,TKR,1.0677417340260715,1.0986432205204977,1.0334569264496825,1.0217972965916944,0.0459444374343771,0.0760107703763068,-0.0341842378722221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-03-05,43.27999877929688,43.81999969482422,43.06999969482422,43.720001220703125,41.534454345703125,1027300,TKR,1.0699905804624683,1.093593612348558,1.0467490472086354,1.025853178306934,0.0441374021555343,0.0609465623902678,-0.0337765304866808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-03-06,43.720001220703125,44.130001068115234,43.209999084472656,43.2400016784668,41.07844543457031,575400,TKR,1.1008324489611707,1.1115505938263457,1.0410300703869857,1.0439701731821824,0.0568622757789882,0.0632925317535226,-0.0519776122197286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-03-07,43.16999816894531,43.16999816894531,42.18000030517578,42.68000030517578,40.54643630981445,458100,TKR,1.1009841466816508,1.1365078857334248,1.0594371721529907,1.051615733678982,0.0493684130026688,0.0830614441649344,-0.0405494166187563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-03-08,42.15999984741211,42.790000915527344,42.06999969482422,42.650001525878906,40.5179328918457,536500,TKR,1.0907385967731775,1.1318815278359535,1.0699219218167473,1.0447938742436944,0.0459447225294831,0.0769025375304026,-0.0337371922744738,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-03-11,42.66999816894531,43.38999938964844,42.540000915527344,43.29999923706055,41.13544464111328,591800,TKR,1.066050535034836,1.1227904716597068,1.0409914859956173,1.0378598344851322,0.0281907005497037,0.0764845621278837,-0.0492965206549105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-03-12,43.29999923706055,43.5099983215332,43.11000061035156,43.45000076293945,41.27793884277344,580500,TKR,1.0768701729378811,1.0976107602014054,1.0380974947794814,1.0369816348467653,0.0398885380911158,0.0591021496811399,-0.046839855742397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-03-13,43.68000030517578,44.13999938964844,43.47999954223633,43.9900016784668,41.79095458984375,927700,TKR,1.0847920558256647,1.0715570291060503,1.02120837428783,1.0381516152855237,0.046640440540141,0.038506367331349,-0.05578681032315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-03-14,43.79999923706055,43.86000061035156,43.040000915527344,43.29999923706055,41.13544464111328,624900,TKR,1.0960738764453914,1.1220934750695746,1.034440033347522,1.0368706366121625,0.0592032398332289,0.0783082765021494,-0.0393783116756227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-03-15,43.34999847412109,43.720001220703125,43.13999938964844,43.290000915527344,41.12594223022461,777600,TKR,1.1085700578958064,1.1390867513242608,1.0278918708136109,1.033509193192778,0.0750608647030284,0.0939870309064754,-0.0430202675574609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-03-18,43.34000015258789,43.970001220703125,43.209999084472656,43.95000076293945,41.75294876098633,412300,TKR,1.0882823060340594,1.1483080614163996,0.9900952784692222,1.0209918251991643,0.067290480834895,0.0999865256001091,-0.0650514395429388,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
