Date,Open,High,Low,Close,Adj Close,Volume,ticker,PriceReturn_22days,PriceReturn_66days,PriceReturn_132days,Intangible Assets,Capital Surplus,Total Liab,Total Stockholder Equity,Other Current Liab,Total Assets,Other Current Assets,Retained Earnings,Other Liab,Good Will,Treasury Stock,Other Assets,Cash,Total Current Liabilities,Short Long Term Debt,Other Stockholder Equity,Property Plant Equipment,Total Current Assets,Long Term Investments,Net Tangible Assets,Net Receivables,Long Term Debt,Inventory,Accounts Payable,Common Stock,Change To Liabilities,Total Cashflows From Investing Activities,Net Borrowings,Total Cash From Financing Activities,Change To Operating Activities,Issuance Of Stock,Net Income,Change In Cash,Effect Of Exchange Rate,Total Cash From Operating Activities,Depreciation,Other Cashflows From Investing Activities,Change To Inventory,Change To Account Receivables,Other Cashflows From Financing Activities,Change To Netincome,Capital Expenditures
2019-03-27,32.56999969482422,32.939998626708984,32.2400016784668,32.689998626708984,32.689998626708984,5445700,ELAN,0.9874579423482408,1.0694402126988465,0.821352141615945,2504800000.0,5403300000.0,3759200000.0,5197500000.0,439700000.0,8956700000.0,202700000.0,16400000.0,337800000.0,2958000000.0,-222200000.0,51300000.0,474800000.0,970700000.0,29000000.0,-222200000.0,922400000.0,2504900000.0,15300000.0,-265300000.0,709400000.0,2450700000.0,1004100000.0,205200000.0,,116100000.0,-127000000.0,2492500000.0,-35200000.0,-3200000.0,1659700000.0,86500000.0,354100000.0,29000000.0,487300000.0,277600000.0,100000.0,-20100000.0,-122000000.0,-4187400000.0,134000000.0,-134500000.0
2019-03-28,32.779998779296875,32.91999816894531,32.43000030517578,32.5,32.5,2223200,ELAN,0.9692307692307692,1.045846205491286,0.8240000211275541,2504800000.0,5403300000.0,3759200000.0,5197500000.0,439700000.0,8956700000.0,202700000.0,16400000.0,337800000.0,2958000000.0,-222200000.0,51300000.0,474800000.0,970700000.0,29000000.0,-222200000.0,922400000.0,2504900000.0,15300000.0,-265300000.0,709400000.0,2450700000.0,1004100000.0,205200000.0,,116100000.0,-127000000.0,2492500000.0,-35200000.0,-3200000.0,1659700000.0,86500000.0,354100000.0,29000000.0,487300000.0,277600000.0,100000.0,-20100000.0,-122000000.0,-4187400000.0,134000000.0,-134500000.0
2019-03-29,32.45000076293945,32.619998931884766,31.700000762939453,32.06999969482422,32.06999969482422,4066000,ELAN,0.9803554983859798,1.0835672070682405,0.8306828700702443,2504800000.0,5403300000.0,3759200000.0,5197500000.0,439700000.0,8956700000.0,202700000.0,16400000.0,337800000.0,2958000000.0,-222200000.0,51300000.0,474800000.0,970700000.0,29000000.0,-222200000.0,922400000.0,2504900000.0,15300000.0,-265300000.0,709400000.0,2450700000.0,1004100000.0,205200000.0,,116100000.0,-127000000.0,2492500000.0,-35200000.0,-3200000.0,1659700000.0,86500000.0,354100000.0,29000000.0,487300000.0,277600000.0,100000.0,-20100000.0,-122000000.0,-4187400000.0,134000000.0,-134500000.0
2019-04-01,32.5099983215332,32.599998474121094,32.099998474121094,32.16999816894531,32.16999816894531,4624400,ELAN,0.974821336503038,1.062791438381667,0.829344166109739,2504800000.0,5403300000.0,3759200000.0,5197500000.0,439700000.0,8956700000.0,202700000.0,16400000.0,337800000.0,2958000000.0,-222200000.0,51300000.0,474800000.0,970700000.0,29000000.0,-222200000.0,922400000.0,2504900000.0,15300000.0,-265300000.0,709400000.0,2450700000.0,1004100000.0,205200000.0,,116100000.0,-127000000.0,2492500000.0,-35200000.0,-3200000.0,1659700000.0,86500000.0,354100000.0,29000000.0,487300000.0,277600000.0,100000.0,-20100000.0,-122000000.0,-4187400000.0,134000000.0,-134500000.0
2019-04-02,32.16999816894531,32.970001220703125,32.09000015258789,32.439998626708984,32.439998626708984,4867000,ELAN,0.990443971278762,1.028360111670446,0.8267571156042645,2504800000.0,5403300000.0,3759200000.0,5197500000.0,439700000.0,8956700000.0,202700000.0,16400000.0,337800000.0,2958000000.0,-222200000.0,51300000.0,474800000.0,970700000.0,29000000.0,-222200000.0,922400000.0,2504900000.0,15300000.0,-265300000.0,709400000.0,2450700000.0,1004100000.0,205200000.0,,116100000.0,-127000000.0,2492500000.0,-35200000.0,-3200000.0,1659700000.0,86500000.0,354100000.0,29000000.0,487300000.0,277600000.0,100000.0,-20100000.0,-122000000.0,-4187400000.0,134000000.0,-134500000.0
2019-04-03,32.599998474121094,33.459999084472656,32.58000183105469,32.83000183105469,32.83000183105469,7161400,ELAN,0.979896325760023,1.0377702648373472,0.8087114759751937,2504800000.0,5403300000.0,3759200000.0,5197500000.0,439700000.0,8956700000.0,202700000.0,16400000.0,337800000.0,2958000000.0,-222200000.0,51300000.0,474800000.0,970700000.0,29000000.0,-222200000.0,922400000.0,2504900000.0,15300000.0,-265300000.0,709400000.0,2450700000.0,1004100000.0,205200000.0,,116100000.0,-127000000.0,2492500000.0,-35200000.0,-3200000.0,1659700000.0,86500000.0,354100000.0,29000000.0,487300000.0,277600000.0,100000.0,-20100000.0,-122000000.0,-4187400000.0,134000000.0,-134500000.0
2019-04-04,32.72999954223633,33.15999984741211,32.72999954223633,32.97999954223633,32.97999954223633,2864300,ELAN,0.9436022216852704,1.005457862573505,0.8153426247083891,2504800000.0,5403300000.0,3759200000.0,5197500000.0,439700000.0,8956700000.0,202700000.0,16400000.0,337800000.0,2958000000.0,-222200000.0,51300000.0,474800000.0,970700000.0,29000000.0,-222200000.0,922400000.0,2504900000.0,15300000.0,-265300000.0,709400000.0,2450700000.0,1004100000.0,205200000.0,,116100000.0,-127000000.0,2492500000.0,-35200000.0,-3200000.0,1659700000.0,86500000.0,354100000.0,29000000.0,487300000.0,277600000.0,100000.0,-20100000.0,-122000000.0,-4187400000.0,134000000.0,-134500000.0
2019-04-05,33.20000076293945,33.470001220703125,33.029998779296875,33.119998931884766,33.119998931884766,3704000,ELAN,0.9477657126199104,1.0223430465679877,0.8043478335985693,2504800000.0,5403300000.0,3759200000.0,5197500000.0,439700000.0,8956700000.0,202700000.0,16400000.0,337800000.0,2958000000.0,-222200000.0,51300000.0,474800000.0,970700000.0,29000000.0,-222200000.0,922400000.0,2504900000.0,15300000.0,-265300000.0,709400000.0,2450700000.0,1004100000.0,205200000.0,,116100000.0,-127000000.0,2492500000.0,-35200000.0,-3200000.0,1659700000.0,86500000.0,354100000.0,29000000.0,487300000.0,277600000.0,100000.0,-20100000.0,-122000000.0,-4187400000.0,134000000.0,-134500000.0
2019-04-08,33.20000076293945,33.45000076293945,32.79999923706055,33.41999816894531,33.41999816894531,2068100,ELAN,0.9862358135943856,0.9967086534506004,0.8111909663580664,2504800000.0,5403300000.0,3759200000.0,5197500000.0,439700000.0,8956700000.0,202700000.0,16400000.0,337800000.0,2958000000.0,-222200000.0,51300000.0,474800000.0,970700000.0,29000000.0,-222200000.0,922400000.0,2504900000.0,15300000.0,-265300000.0,709400000.0,2450700000.0,1004100000.0,205200000.0,,116100000.0,-127000000.0,2492500000.0,-35200000.0,-3200000.0,1659700000.0,86500000.0,354100000.0,29000000.0,487300000.0,277600000.0,100000.0,-20100000.0,-122000000.0,-4187400000.0,134000000.0,-134500000.0
2019-04-09,33.20000076293945,33.2599983215332,32.720001220703125,32.7599983215332,32.7599983215332,2995200,ELAN,1.016483545274555,1.0280830900726226,0.8263126093334096,2504800000.0,5403300000.0,3759200000.0,5197500000.0,439700000.0,8956700000.0,202700000.0,16400000.0,337800000.0,2958000000.0,-222200000.0,51300000.0,474800000.0,970700000.0,29000000.0,-222200000.0,922400000.0,2504900000.0,15300000.0,-265300000.0,709400000.0,2450700000.0,1004100000.0,205200000.0,,116100000.0,-127000000.0,2492500000.0,-35200000.0,-3200000.0,1659700000.0,86500000.0,354100000.0,29000000.0,487300000.0,277600000.0,100000.0,-20100000.0,-122000000.0,-4187400000.0,134000000.0,-134500000.0
2019-04-10,32.88999938964844,32.9900016784668,32.470001220703125,32.54999923706055,32.54999923706055,3306200,ELAN,0.9877112835466302,1.024577550101743,0.8132104434342494,2504800000.0,5403300000.0,3759200000.0,5197500000.0,439700000.0,8956700000.0,202700000.0,16400000.0,337800000.0,2958000000.0,-222200000.0,51300000.0,474800000.0,970700000.0,29000000.0,-222200000.0,922400000.0,2504900000.0,15300000.0,-265300000.0,709400000.0,2450700000.0,1004100000.0,205200000.0,,116100000.0,-127000000.0,2492500000.0,-35200000.0,-3200000.0,1659700000.0,86500000.0,354100000.0,29000000.0,487300000.0,277600000.0,100000.0,-20100000.0,-122000000.0,-4187400000.0,134000000.0,-134500000.0
2019-04-11,32.709999084472656,32.95000076293945,32.060001373291016,32.34000015258789,32.34000015258789,3255400,ELAN,1.0080395275295757,1.0259740305697145,0.8110698645169105,2504800000.0,5403300000.0,3759200000.0,5197500000.0,439700000.0,8956700000.0,202700000.0,16400000.0,337800000.0,2958000000.0,-222200000.0,51300000.0,474800000.0,970700000.0,29000000.0,-222200000.0,922400000.0,2504900000.0,15300000.0,-265300000.0,709400000.0,2450700000.0,1004100000.0,205200000.0,,116100000.0,-127000000.0,2492500000.0,-35200000.0,-3200000.0,1659700000.0,86500000.0,354100000.0,29000000.0,487300000.0,277600000.0,100000.0,-20100000.0,-122000000.0,-4187400000.0,134000000.0,-134500000.0
2019-04-12,32.52000045776367,32.779998779296875,32.38999938964844,32.56999969482422,32.56999969482422,3751000,ELAN,1.0055265676040024,1.0082898514060037,0.8093337690310293,2504800000.0,5403300000.0,3759200000.0,5197500000.0,439700000.0,8956700000.0,202700000.0,16400000.0,337800000.0,2958000000.0,-222200000.0,51300000.0,474800000.0,970700000.0,29000000.0,-222200000.0,922400000.0,2504900000.0,15300000.0,-265300000.0,709400000.0,2450700000.0,1004100000.0,205200000.0,,116100000.0,-127000000.0,2492500000.0,-35200000.0,-3200000.0,1659700000.0,86500000.0,354100000.0,29000000.0,487300000.0,277600000.0,100000.0,-20100000.0,-122000000.0,-4187400000.0,134000000.0,-134500000.0
2019-04-15,32.650001525878906,32.7599983215332,31.989999771118164,32.13999938964844,32.13999938964844,2943400,ELAN,1.026757953537129,1.0112010148471724,0.8102053954585399,2504800000.0,5403300000.0,3759200000.0,5197500000.0,439700000.0,8956700000.0,202700000.0,16400000.0,337800000.0,2958000000.0,-222200000.0,51300000.0,474800000.0,970700000.0,29000000.0,-222200000.0,922400000.0,2504900000.0,15300000.0,-265300000.0,709400000.0,2450700000.0,1004100000.0,205200000.0,,116100000.0,-127000000.0,2492500000.0,-35200000.0,-3200000.0,1659700000.0,86500000.0,354100000.0,29000000.0,487300000.0,277600000.0,100000.0,-20100000.0,-122000000.0,-4187400000.0,134000000.0,-134500000.0
2019-04-16,32.349998474121094,32.5,31.709999084472656,31.780000686645508,31.780000686645508,2453200,ELAN,1.0396475834379484,1.01290113062319,0.8234738675537858,2504800000.0,5403300000.0,3759200000.0,5197500000.0,439700000.0,8956700000.0,202700000.0,16400000.0,337800000.0,2958000000.0,-222200000.0,51300000.0,474800000.0,970700000.0,29000000.0,-222200000.0,922400000.0,2504900000.0,15300000.0,-265300000.0,709400000.0,2450700000.0,1004100000.0,205200000.0,,116100000.0,-127000000.0,2492500000.0,-35200000.0,-3200000.0,1659700000.0,86500000.0,354100000.0,29000000.0,487300000.0,277600000.0,100000.0,-20100000.0,-122000000.0,-4187400000.0,134000000.0,-134500000.0
2019-04-17,31.780000686645508,32.0,30.93000030517578,31.18000030517578,31.18000030517578,4064300,ELAN,1.0471456448465497,1.0586914046968,0.8434893835679287,2504800000.0,5403300000.0,3759200000.0,5197500000.0,439700000.0,8956700000.0,202700000.0,16400000.0,337800000.0,2958000000.0,-222200000.0,51300000.0,474800000.0,970700000.0,29000000.0,-222200000.0,922400000.0,2504900000.0,15300000.0,-265300000.0,709400000.0,2450700000.0,1004100000.0,205200000.0,,116100000.0,-127000000.0,2492500000.0,-35200000.0,-3200000.0,1659700000.0,86500000.0,354100000.0,29000000.0,487300000.0,277600000.0,100000.0,-20100000.0,-122000000.0,-4187400000.0,134000000.0,-134500000.0
2019-04-18,31.32999992370605,31.520000457763672,30.75,31.11000061035156,31.11000061035156,6101800,ELAN,1.052394761688718,1.073609799762118,0.8637094282245903,2504800000.0,5403300000.0,3759200000.0,5197500000.0,439700000.0,8956700000.0,202700000.0,16400000.0,337800000.0,2958000000.0,-222200000.0,51300000.0,474800000.0,970700000.0,29000000.0,-222200000.0,922400000.0,2504900000.0,15300000.0,-265300000.0,709400000.0,2450700000.0,1004100000.0,205200000.0,,116100000.0,-127000000.0,2492500000.0,-35200000.0,-3200000.0,1659700000.0,86500000.0,354100000.0,29000000.0,487300000.0,277600000.0,100000.0,-20100000.0,-122000000.0,-4187400000.0,134000000.0,-134500000.0
2019-04-22,31.030000686645508,31.31999969482422,30.81999969482422,31.14999961853028,31.14999961853028,4760500,ELAN,1.036597152839736,1.056500810607871,0.8715890834996829,2504800000.0,5403300000.0,3759200000.0,5197500000.0,439700000.0,8956700000.0,202700000.0,16400000.0,337800000.0,2958000000.0,-222200000.0,51300000.0,474800000.0,970700000.0,29000000.0,-222200000.0,922400000.0,2504900000.0,15300000.0,-265300000.0,709400000.0,2450700000.0,1004100000.0,205200000.0,,116100000.0,-127000000.0,2492500000.0,-35200000.0,-3200000.0,1659700000.0,86500000.0,354100000.0,29000000.0,487300000.0,277600000.0,100000.0,-20100000.0,-122000000.0,-4187400000.0,134000000.0,-134500000.0
2019-04-23,31.1200008392334,31.71999931335449,31.06999969482422,31.6299991607666,31.6299991607666,3652500,ELAN,1.024027829562023,1.0483718219171911,0.8593108133524539,2504800000.0,5403300000.0,3759200000.0,5197500000.0,439700000.0,8956700000.0,202700000.0,16400000.0,337800000.0,2958000000.0,-222200000.0,51300000.0,474800000.0,970700000.0,29000000.0,-222200000.0,922400000.0,2504900000.0,15300000.0,-265300000.0,709400000.0,2450700000.0,1004100000.0,205200000.0,,116100000.0,-127000000.0,2492500000.0,-35200000.0,-3200000.0,1659700000.0,86500000.0,354100000.0,29000000.0,487300000.0,277600000.0,100000.0,-20100000.0,-122000000.0,-4187400000.0,134000000.0,-134500000.0
2019-04-24,31.59000015258789,32.34000015258789,31.40999984741211,32.06999969482422,32.06999969482422,3288400,ELAN,1.0009354156402352,1.0293108399019002,0.8459619400977143,2504800000.0,5403300000.0,3759200000.0,5197500000.0,439700000.0,8956700000.0,202700000.0,16400000.0,337800000.0,2958000000.0,-222200000.0,51300000.0,474800000.0,970700000.0,29000000.0,-222200000.0,922400000.0,2504900000.0,15300000.0,-265300000.0,709400000.0,2450700000.0,1004100000.0,205200000.0,,116100000.0,-127000000.0,2492500000.0,-35200000.0,-3200000.0,1659700000.0,86500000.0,354100000.0,29000000.0,487300000.0,277600000.0,100000.0,-20100000.0,-122000000.0,-4187400000.0,134000000.0,-134500000.0
2019-04-25,32.06999969482422,32.56999969482422,31.809999465942383,32.38999938964844,32.38999938964844,2610800,ELAN,0.9870330322874852,1.029638749693199,0.8342081187688762,2504800000.0,5403300000.0,3759200000.0,5197500000.0,439700000.0,8956700000.0,202700000.0,16400000.0,337800000.0,2958000000.0,-222200000.0,51300000.0,474800000.0,970700000.0,29000000.0,-222200000.0,922400000.0,2504900000.0,15300000.0,-265300000.0,709400000.0,2450700000.0,1004100000.0,205200000.0,,116100000.0,-127000000.0,2492500000.0,-35200000.0,-3200000.0,1659700000.0,86500000.0,354100000.0,29000000.0,487300000.0,277600000.0,100000.0,-20100000.0,-122000000.0,-4187400000.0,134000000.0,-134500000.0
2019-04-26,31.6299991607666,32.72999954223633,31.39999961853028,32.720001220703125,32.720001220703125,5052700,ELAN,0.9700488565701862,1.007334897763319,0.8374082700581719,2504800000.0,5403300000.0,3759200000.0,5197500000.0,439700000.0,8956700000.0,202700000.0,16400000.0,337800000.0,2958000000.0,-222200000.0,51300000.0,474800000.0,970700000.0,29000000.0,-222200000.0,922400000.0,2504900000.0,15300000.0,-265300000.0,709400000.0,2450700000.0,1004100000.0,205200000.0,,116100000.0,-127000000.0,2492500000.0,-35200000.0,-3200000.0,1659700000.0,86500000.0,354100000.0,29000000.0,487300000.0,277600000.0,100000.0,-20100000.0,-122000000.0,-4187400000.0,134000000.0,-134500000.0
2019-04-29,32.58000183105469,32.779998779296875,32.16999816894531,32.279998779296875,32.279998779296875,3952400,ELAN,0.976146264574555,1.0241636500461828,0.8451053816068242,2504800000.0,5403300000.0,3759200000.0,5197500000.0,439700000.0,8956700000.0,202700000.0,16400000.0,337800000.0,2958000000.0,-222200000.0,51300000.0,474800000.0,970700000.0,29000000.0,-222200000.0,922400000.0,2504900000.0,15300000.0,-265300000.0,709400000.0,2450700000.0,1004100000.0,205200000.0,,116100000.0,-127000000.0,2492500000.0,-35200000.0,-3200000.0,1659700000.0,86500000.0,354100000.0,29000000.0,487300000.0,277600000.0,100000.0,-20100000.0,-122000000.0,-4187400000.0,134000000.0,-134500000.0
2019-04-30,32.189998626708984,32.20000076293945,31.450000762939453,31.5,31.5,5158800,ELAN,0.9930158948141432,1.044126964750744,0.8707936604817709,2504800000.0,5403300000.0,3759200000.0,5197500000.0,439700000.0,8956700000.0,202700000.0,16400000.0,337800000.0,2958000000.0,-222200000.0,51300000.0,474800000.0,970700000.0,29000000.0,-222200000.0,922400000.0,2504900000.0,15300000.0,-265300000.0,709400000.0,2450700000.0,1004100000.0,205200000.0,,116100000.0,-127000000.0,2492500000.0,-35200000.0,-3200000.0,1659700000.0,86500000.0,354100000.0,29000000.0,487300000.0,277600000.0,100000.0,-20100000.0,-122000000.0,-4187400000.0,134000000.0,-134500000.0
2019-05-01,31.51000022888184,31.780000686645508,31.3700008392334,31.440000534057617,31.440000534057617,2200400,ELAN,1.0155852341855838,1.0117684136641143,0.8486005041976532,2504800000.0,5403300000.0,3759200000.0,5197500000.0,439700000.0,8956700000.0,202700000.0,16400000.0,337800000.0,2958000000.0,-222200000.0,51300000.0,474800000.0,970700000.0,29000000.0,-222200000.0,922400000.0,2504900000.0,15300000.0,-265300000.0,709400000.0,2450700000.0,1004100000.0,205200000.0,,116100000.0,-127000000.0,2492500000.0,-35200000.0,-3200000.0,1659700000.0,86500000.0,354100000.0,29000000.0,487300000.0,277600000.0,100000.0,-20100000.0,-122000000.0,-4187400000.0,134000000.0,-134500000.0
2019-05-02,31.0,31.3799991607666,30.600000381469727,31.36000061035156,31.36000061035156,4774700,ELAN,1.043686189579746,1.0471938620354428,0.8584183530726073,2504800000.0,5403300000.0,3759200000.0,5197500000.0,439700000.0,8956700000.0,202700000.0,16400000.0,337800000.0,2958000000.0,-222200000.0,51300000.0,474800000.0,970700000.0,29000000.0,-222200000.0,922400000.0,2504900000.0,15300000.0,-265300000.0,709400000.0,2450700000.0,1004100000.0,205200000.0,,116100000.0,-127000000.0,2492500000.0,-35200000.0,-3200000.0,1659700000.0,86500000.0,354100000.0,29000000.0,487300000.0,277600000.0,100000.0,-20100000.0,-122000000.0,-4187400000.0,134000000.0,-134500000.0
2019-05-03,31.549999237060547,32.150001525878906,31.489999771118164,32.130001068115234,32.130001068115234,3542800,ELAN,1.0239651550627489,0.9794583961151588,0.8474945109559455,2504800000.0,5403300000.0,3759200000.0,5197500000.0,439700000.0,8956700000.0,202700000.0,16400000.0,337800000.0,2958000000.0,-222200000.0,51300000.0,474800000.0,970700000.0,29000000.0,-222200000.0,922400000.0,2504900000.0,15300000.0,-265300000.0,709400000.0,2450700000.0,1004100000.0,205200000.0,,116100000.0,-127000000.0,2492500000.0,-35200000.0,-3200000.0,1659700000.0,86500000.0,354100000.0,29000000.0,487300000.0,277600000.0,100000.0,-20100000.0,-122000000.0,-4187400000.0,134000000.0,-134500000.0
2019-05-06,31.709999084472656,32.20000076293945,31.5,32.16999816894531,32.16999816894531,1494300,ELAN,1.0102580618538315,0.9738887692555066,0.8259248121584618,2504800000.0,5403300000.0,3759200000.0,5197500000.0,439700000.0,8956700000.0,202700000.0,16400000.0,337800000.0,2958000000.0,-222200000.0,51300000.0,474800000.0,970700000.0,29000000.0,-222200000.0,922400000.0,2504900000.0,15300000.0,-265300000.0,709400000.0,2450700000.0,1004100000.0,205200000.0,,116100000.0,-127000000.0,2492500000.0,-35200000.0,-3200000.0,1659700000.0,86500000.0,354100000.0,29000000.0,487300000.0,277600000.0,100000.0,-20100000.0,-122000000.0,-4187400000.0,134000000.0,-134500000.0
2019-05-07,31.93000030517578,31.93000030517578,30.6299991607666,31.1200008392334,31.1200008392334,4073200,ELAN,1.05044979900824,0.984897133418114,0.8422235982535502,2504800000.0,5403300000.0,3759200000.0,5197500000.0,439700000.0,8956700000.0,202700000.0,16400000.0,337800000.0,2958000000.0,-222200000.0,51300000.0,474800000.0,970700000.0,29000000.0,-222200000.0,922400000.0,2504900000.0,15300000.0,-265300000.0,709400000.0,2450700000.0,1004100000.0,205200000.0,,116100000.0,-127000000.0,2492500000.0,-35200000.0,-3200000.0,1659700000.0,86500000.0,354100000.0,29000000.0,487300000.0,277600000.0,100000.0,-20100000.0,-122000000.0,-4187400000.0,134000000.0,-134500000.0
2019-05-08,31.21999931335449,31.40999984741211,30.93000030517578,31.38999938964844,31.38999938964844,4245100,ELAN,1.0337687605575605,0.9474355001397546,0.8282892802022189,2504800000.0,5403300000.0,3759200000.0,5197500000.0,439700000.0,8956700000.0,202700000.0,16400000.0,337800000.0,2958000000.0,-222200000.0,51300000.0,474800000.0,970700000.0,29000000.0,-222200000.0,922400000.0,2504900000.0,15300000.0,-265300000.0,709400000.0,2450700000.0,1004100000.0,205200000.0,,116100000.0,-127000000.0,2492500000.0,-35200000.0,-3200000.0,1659700000.0,86500000.0,354100000.0,29000000.0,487300000.0,277600000.0,100000.0,-20100000.0,-122000000.0,-4187400000.0,134000000.0,-134500000.0
2019-05-09,32.06999969482422,33.849998474121094,32.06999969482422,32.959999084472656,32.959999084472656,6249900,ELAN,0.9881674939174326,0.905643240613194,0.7672937384103684,2504800000.0,5403300000.0,3759200000.0,5197500000.0,439700000.0,8956700000.0,202700000.0,16400000.0,337800000.0,2958000000.0,-222200000.0,51300000.0,474800000.0,970700000.0,29000000.0,-222200000.0,922400000.0,2504900000.0,15300000.0,-265300000.0,709400000.0,2450700000.0,1004100000.0,205200000.0,,116100000.0,-127000000.0,2492500000.0,-35200000.0,-3200000.0,1659700000.0,86500000.0,354100000.0,29000000.0,487300000.0,277600000.0,100000.0,-20100000.0,-122000000.0,-4187400000.0,134000000.0,-134500000.0
2019-05-10,32.869998931884766,33.439998626708984,32.5,33.29999923706055,33.29999923706055,3686500,ELAN,0.9963964283893672,0.8561561826449601,0.7840841203771852,2504800000.0,5403300000.0,3759200000.0,5197500000.0,439700000.0,8956700000.0,202700000.0,16400000.0,337800000.0,2958000000.0,-222200000.0,51300000.0,474800000.0,970700000.0,29000000.0,-222200000.0,922400000.0,2504900000.0,15300000.0,-265300000.0,709400000.0,2450700000.0,1004100000.0,205200000.0,,116100000.0,-127000000.0,2492500000.0,-35200000.0,-3200000.0,1659700000.0,86500000.0,354100000.0,29000000.0,487300000.0,277600000.0,100000.0,-20100000.0,-122000000.0,-4187400000.0,134000000.0,-134500000.0
2019-05-13,32.810001373291016,32.86000061035156,31.790000915527344,32.150001525878906,32.150001525878906,2522100,ELAN,1.0124416078443936,0.9079315442819292,0.7944012349414388,2504800000.0,5403300000.0,3759200000.0,5197500000.0,439700000.0,8956700000.0,202700000.0,16400000.0,337800000.0,2958000000.0,-222200000.0,51300000.0,474800000.0,970700000.0,29000000.0,-222200000.0,922400000.0,2504900000.0,15300000.0,-265300000.0,709400000.0,2450700000.0,1004100000.0,205200000.0,,116100000.0,-127000000.0,2492500000.0,-35200000.0,-3200000.0,1659700000.0,86500000.0,354100000.0,29000000.0,487300000.0,277600000.0,100000.0,-20100000.0,-122000000.0,-4187400000.0,134000000.0,-134500000.0
2019-05-14,32.52000045776367,32.779998779296875,32.11000061035156,32.599998474121094,32.599998474121094,2952600,ELAN,0.9800614189691564,0.9006135578091653,0.805828272618406,2504800000.0,5403300000.0,3759200000.0,5197500000.0,439700000.0,8956700000.0,202700000.0,16400000.0,337800000.0,2958000000.0,-222200000.0,51300000.0,474800000.0,970700000.0,29000000.0,-222200000.0,922400000.0,2504900000.0,15300000.0,-265300000.0,709400000.0,2450700000.0,1004100000.0,205200000.0,,116100000.0,-127000000.0,2492500000.0,-35200000.0,-3200000.0,1659700000.0,86500000.0,354100000.0,29000000.0,487300000.0,277600000.0,100000.0,-20100000.0,-122000000.0,-4187400000.0,134000000.0,-134500000.0
2019-05-15,32.279998779296875,32.959999084472656,32.060001373291016,32.75,32.75,1979900,ELAN,0.9615267105684936,0.9102289913264848,0.8045801643196863,2504800000.0,5403300000.0,3759200000.0,5197500000.0,439700000.0,8956700000.0,202700000.0,16400000.0,337800000.0,2958000000.0,-222200000.0,51300000.0,474800000.0,970700000.0,29000000.0,-222200000.0,922400000.0,2504900000.0,15300000.0,-265300000.0,709400000.0,2450700000.0,1004100000.0,205200000.0,,116100000.0,-127000000.0,2492500000.0,-35200000.0,-3200000.0,1659700000.0,86500000.0,354100000.0,29000000.0,487300000.0,277600000.0,100000.0,-20100000.0,-122000000.0,-4187400000.0,134000000.0,-134500000.0
2019-05-16,33.2599983215332,33.58000183105469,32.9900016784668,33.0,33.0,3057500,ELAN,0.9933332963423296,0.8260606129964194,0.7999999884403114,2504800000.0,5403300000.0,3759200000.0,5197500000.0,439700000.0,8956700000.0,202700000.0,16400000.0,337800000.0,2958000000.0,-222200000.0,51300000.0,474800000.0,970700000.0,29000000.0,-222200000.0,922400000.0,2504900000.0,15300000.0,-265300000.0,709400000.0,2450700000.0,1004100000.0,205200000.0,,116100000.0,-127000000.0,2492500000.0,-35200000.0,-3200000.0,1659700000.0,86500000.0,354100000.0,29000000.0,487300000.0,277600000.0,100000.0,-20100000.0,-122000000.0,-4187400000.0,134000000.0,-134500000.0
2019-05-17,32.7599983215332,33.40999984741211,32.54999923706055,33.040000915527344,33.040000915527344,2287900,ELAN,1.002421247401353,0.7987287729537049,0.8108353563312773,2504800000.0,5403300000.0,3759200000.0,5197500000.0,439700000.0,8956700000.0,202700000.0,16400000.0,337800000.0,2958000000.0,-222200000.0,51300000.0,474800000.0,970700000.0,29000000.0,-222200000.0,922400000.0,2504900000.0,15300000.0,-265300000.0,709400000.0,2450700000.0,1004100000.0,205200000.0,,116100000.0,-127000000.0,2492500000.0,-35200000.0,-3200000.0,1659700000.0,86500000.0,354100000.0,29000000.0,487300000.0,277600000.0,100000.0,-20100000.0,-122000000.0,-4187400000.0,134000000.0,-134500000.0
2019-05-20,32.97999954223633,33.02000045776367,32.54999923706055,32.650001525878906,32.650001525878906,1054900,ELAN,1.0085757661933017,0.8284838582816081,0.8517610464397601,2504800000.0,5403300000.0,3759200000.0,5197500000.0,439700000.0,8956700000.0,202700000.0,16400000.0,337800000.0,2958000000.0,-222200000.0,51300000.0,474800000.0,970700000.0,29000000.0,-222200000.0,922400000.0,2504900000.0,15300000.0,-265300000.0,709400000.0,2450700000.0,1004100000.0,205200000.0,,116100000.0,-127000000.0,2492500000.0,-35200000.0,-3200000.0,1659700000.0,86500000.0,354100000.0,29000000.0,487300000.0,277600000.0,100000.0,-20100000.0,-122000000.0,-4187400000.0,134000000.0,-134500000.0
