Date,Open,High,Low,Close,Adj Close,Volume,ticker,PriceReturn_22days,PriceReturn_66days,PriceReturn_132days,PriceReturn_22days_mean,AdjRet22Day,AdjRet66Day,AdjRet132Day,Intangible Assets,Capital Surplus,Total Liab,Total Stockholder Equity,Minority Interest,Other Current Liab,Total Assets,Common Stock,Retained Earnings,Other Liab,Good Will,Treasury Stock,Other Assets,Cash,Total Current Liabilities,Other Stockholder Equity,Property Plant Equipment,Total Current Assets,Long Term Investments,Net Tangible Assets,Short Term Investments,Net Receivables,Long Term Debt,Inventory,Accounts Payable,Investments,Change To Liabilities,Total Cashflows From Investing Activities,Net Borrowings,Total Cash From Financing Activities,Change To Operating Activities,Issuance Of Stock,Net Income,Change In Cash,Repurchase Of Stock,Effect Of Exchange Rate,Total Cash From Operating Activities,Depreciation,Change To Inventory,Change To Account Receivables,Change To Netincome,Capital Expenditures,Other Cashflows From Financing Activities
2018-11-12,38.09999847412109,39.970001220703125,38.09999847412109,39.119998931884766,39.119998931884766,339200,GH,1.017638099699534,1.288854794110193,1.9683027122283767,0.9554368959668008,0.062201203732733,0.216518503532914,0.8792048549268046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-11-13,39.650001525878906,39.650001525878906,37.20000076293945,37.66999816894531,37.66999816894531,388400,GH,0.9620388489517532,1.4045660318356603,2.06238402489366,0.9321128663785744,0.0299259825731788,0.335659906215781,0.9819617266067708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-11-14,38.0,38.369998931884766,36.65999984741211,37.2599983215332,37.2599983215332,254900,GH,0.9371980607085652,1.4527644526712864,2.054750429614174,0.9389238595591888,-0.0017257988506235,0.3666510099966522,0.9752369264270696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-11-15,37.5,38.130001068115234,36.29999923706055,37.5,37.5,288900,GH,0.966133321126302,1.4682667032877603,2.067733357747396,0.9146569716831342,0.0514763494431678,0.3942685151144558,0.9989635862634032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-11-16,37.25,37.59999847412109,36.869998931884766,37.25,37.25,138900,GH,0.957852357185927,1.4738255443188968,2.0638925437159186,0.8964348880940413,0.0614174690918857,0.4065782230156676,1.0098222036683613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-11-19,37.220001220703125,37.7400016784668,32.150001525878906,33.619998931884766,33.619998931884766,507800,GH,1.021713252987168,1.6558596055203505,2.325104124105427,0.8957911154576635,0.1259221375295044,0.5610427078576197,1.2449004855600816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-11-20,33.65999984741211,35.849998474121094,31.059999465942383,34.7400016784668,34.7400016784668,542700,GH,0.9363844907198214,1.91824974582412,2.454519070904941,0.8879637982276005,0.0484206924922209,0.8094528071679628,1.3299834039934542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-11-21,34.7599983215332,38.0,33.689998626708984,37.15999984741211,37.15999984741211,680600,GH,0.9542518630269088,1.899623160057861,2.356835365734102,0.9212998027107722,0.0329520603161366,0.7946568738272857,1.2356466972729248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-11-23,38.68999862670898,38.83000183105469,37.25,38.400001525878906,38.400001525878906,393200,GH,0.9278645742788086,1.7716144811465548,2.289843666957074,0.929240887735936,-0.0013763134571274,0.6736044259386136,1.162641205925412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-11-26,39.790000915527344,40.0,38.0,39.810001373291016,39.810001373291016,643200,GH,0.947249379141512,1.6839989601333007,2.2820898101016747,0.914613401743324,0.0326359773981879,0.6060746026963866,1.164007352564867,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-11-27,39.34999847412109,39.9900016784668,37.0099983215332,38.04999923706055,38.04999923706055,492200,GH,0.9879106677083814,1.6278580780201348,2.372404689962353,0.926901793334764,0.0610088743736173,0.5570938140154786,1.2444070017434854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-11-28,38.5,39.45000076293945,37.619998931884766,37.72999954223633,37.72999954223633,264700,GH,0.9673999587288776,1.662072617156351,2.308772903981551,0.9053221834064322,0.0620777753224454,0.6223879688724783,1.2088501190604817,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-11-29,37.5,37.869998931884766,37.04999923706055,37.54999923706055,37.54999923706055,341400,GH,0.913448733261428,1.6756324752956442,2.333422224416562,0.8896719965366943,0.0237767367247336,0.636291798639641,1.2319729265925965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-11-30,38.16999816894531,38.68999862670898,35.43000030517578,35.72999954223633,35.72999954223633,893300,GH,1.013154246479839,1.870137155077108,2.513573991301892,0.914333965059734,0.098820281420105,0.8223701417511207,1.4125768796900744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-12-03,36.70000076293945,46.27999877929688,36.380001068115234,45.93999862670898,45.93999862670898,2034500,GH,0.8302133332558327,1.6107967394883045,1.933391431213176,0.9162245864028972,-0.0860112531470645,0.5727060834680868,0.8507896876390493,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-12-04,45.9900016784668,45.9900016784668,41.29999923706055,42.459999084472656,42.459999084472656,1196000,GH,0.9404145352367168,2.2244465140080973,2.1090439232841542,0.9618269940790172,-0.0214124588423002,1.142238980913026,0.9865286062933074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-12-06,41.5,46.27000045776367,40.27999877929688,46.09999847412109,46.09999847412109,798700,GH,0.8670282547436715,2.1151844981289782,1.9763558270288768,0.9694525250380056,-0.1024242702943339,1.0338686163600597,0.8435952841016787,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-12-07,46.400001525878906,49.54999923706055,44.130001068115234,45.0099983215332,45.0099983215332,1339200,GH,0.9229060756408476,2.176849744739027,1.98800281479072,0.9991068404183748,-0.0762007647775271,1.0654314120563462,0.8225369593031695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-12-10,45.5,45.68000030517578,42.150001525878906,43.65999984741211,43.65999984741211,318900,GH,0.983508904644538,2.1415483354735305,2.0522216854618707,1.002962635548684,-0.019453730904146,1.022349578531163,0.8755426976388889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-12-11,44.27999877929688,46.40999984741211,43.209999084472656,43.7400016784668,43.7400016784668,427800,GH,0.903749365852391,2.0857338787402497,2.0226336951481394,0.999317577953094,-0.0955682121007029,0.9666420415361936,0.8496483069103746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-12-12,44.27999877929688,44.650001525878906,42.0099983215332,42.43999862670898,42.43999862670898,406000,GH,0.9443921566442026,2.075400675805462,2.0768143789283453,0.999901327963336,-0.0555091713191332,0.9722610728075174,0.919805966112906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-12-13,42.7599983215332,43.20000076293945,40.29999923706055,41.88999938964844,41.88999938964844,537000,GH,0.9629983466305904,2.030794961430487,2.068035295193281,1.01310217819441,-0.0501038315638197,0.9022840750355664,0.9117233499540612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-12-14,41.72999954223633,41.84999847412109,38.02000045776367,39.810001373291016,39.810001373291016,778000,GH,1.0396884692753985,1.9846772019766663,2.0773673472849103,1.0368354288357888,0.0028530404396096,0.8694407416256307,0.908051916021752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-12-17,39.75,39.79999923706055,36.18999862670898,36.2400016784668,36.2400016784668,757700,GH,1.1382449803944148,2.12141262948944,2.3225715858329474,1.07745251528605,0.0607924651083646,0.9783481920564236,1.111123925998519,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-12-18,36.4900016784668,37.75,34.54999923706055,34.91999816894531,34.91999816894531,689300,GH,1.1629439501651069,2.2279498033005654,2.4722224042906387,1.0611103771593748,0.101833573005732,1.075874424012553,1.2491455954343602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-12-19,35.189998626708984,37.83000183105469,35.16999816894531,36.22999954223633,36.22999954223633,674000,GH,1.1037814569069238,2.0110406163657992,2.432514445678573,1.0767260051985343,0.0270554517083894,0.846527595247281,1.1819825112111586,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-12-20,36.68000030517578,37.04999923706055,34.130001068115234,35.68000030517578,35.68000030517578,880500,GH,1.1062219978450385,2.065582856442722,2.403587483259916,1.103472266160576,0.0027497316844624,0.8712129246618416,1.1297500169378714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-12-21,35.900001525878906,37.27000045776367,33.61000061035156,34.349998474121094,34.349998474121094,2787400,GH,1.1426492501759646,2.2328966624562474,2.5036391214046616,1.141954602863601,0.0006946473123636,1.0045379996572232,1.1892399791203323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-12-24,33.5099983215332,34.91999816894531,32.400001525878906,32.529998779296875,32.529998779296875,304100,GH,1.2646787867643954,2.109437605950787,2.643713594441729,1.166284980250879,0.0983938065135163,0.835527022775973,1.2972162925376174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-12-26,32.81999969482422,35.9900016784668,32.33000183105469,35.459999084472656,35.459999084472656,427800,GH,1.1412860198979606,1.8894529534643496,2.3525098793776773,1.1113287815869517,0.0299572383110091,0.6760584856837522,1.0786246708718714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-12-27,34.93000030517578,36.0099983215332,33.68000030517578,35.630001068115234,35.630001068115234,351400,GH,1.118720163217219,1.9651977138369008,2.379736131734351,1.1155736616231424,0.0031465015940765,0.7552166250865262,1.1126472608580282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-12-28,35.91999816894531,38.540000915527344,35.790000915527344,37.709999084472656,37.709999084472656,468800,GH,1.069742803817732,1.8591886054757245,2.3561389719233823,1.125268657046021,-0.0555258532282891,0.6477714597879178,1.0872706860880674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-12-31,38.02999877929688,38.650001525878906,36.380001068115234,37.59000015258789,37.59000015258789,361800,GH,1.0694333758913772,1.8621973853644915,2.38121845631512,1.1192605847178094,-0.0498272088264322,0.6544113955272124,1.123768362490014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-02,37.15999984741211,38.63999938964844,35.36000061035156,36.5,36.5,524500,GH,1.0931507267364085,1.8123288089281893,2.3671233294761342,1.1282955545492954,-0.0351448278128869,0.6031694387989308,1.098958284831725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-03,36.16999816894531,36.16999816894531,33.70000076293945,34.29999923706055,34.29999923706055,414500,GH,1.2250729268927154,1.929446115954121,2.710495722701086,1.156797624498726,0.0682753023939894,0.7056965555252417,1.417105467552853,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-04,34.81999969482422,36.9900016784668,34.0,36.20000076293945,36.20000076293945,559500,GH,1.1400552372367556,2.043922549844762,2.448066322620322,1.1153694690580065,0.0246857681787493,0.8527426876281565,1.2005550703758534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-07,36.38999938964844,39.20000076293945,36.220001220703125,38.13999938964844,38.13999938964844,349200,GH,1.047981170958051,1.8901415178694665,2.420818125553351,1.0926917705380343,-0.0447105995799832,0.7138431707303523,1.199489638094884,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-08,38.68999862670898,39.97999954223633,38.0,39.93000030517578,39.93000030517578,411000,GH,0.9997495082355616,1.9418983301504384,2.345855182896247,1.081303723883271,-0.0815542156477093,0.772969482965034,1.1356432903849751,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-09,40.79999923706055,40.869998931884766,39.36000061035156,39.970001220703125,39.970001220703125,445500,GH,1.0365273715257337,1.851888776143608,2.343007222060612,1.0765719272798775,-0.0400445557541437,0.6946309072224777,1.148800405142658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-10,39.22999954223633,41.619998931884766,38.540000915527344,41.540000915527344,41.540000915527344,456600,GH,1.011795807726773,1.8444872666803924,2.2575829733369748,1.0832896482048868,-0.0714938404781138,0.6950136333015333,1.0705574322524742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-11,41.52000045776367,43.47999954223633,40.79999923706055,42.93999862670898,42.93999862670898,380400,GH,1.0027946611648797,1.6932929997637804,2.181415956326602,1.0859071025850418,-0.083112441420162,0.5544140714157724,0.9872123012036602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-14,42.880001068115234,43.29999923706055,39.4900016784668,39.52999877929688,39.52999877929688,479600,GH,1.2362762570455614,1.7837086848876609,2.418163402219839,1.0927621499400229,0.1435141071055385,0.6355071965152046,1.2037507730262194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-15,39.68999862670898,41.9900016784668,39.68999862670898,40.08000183105469,40.08000183105469,425100,GH,1.2742015309803276,1.5953092740920771,2.340818248719012,1.0960145102552552,0.1781870207250724,0.4576659392342643,1.1437379527792562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-16,40.470001220703125,41.20000076293945,39.66999816894531,40.34000015258789,40.34000015258789,233000,GH,1.2451660721923417,1.6539415212774338,2.403817571985862,1.0938351035858227,0.1513309686065189,0.5075077888919572,1.2029718176912096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-17,40.310001373291016,41.79999923706055,40.2400016784668,41.38999938964844,41.38999938964844,264300,GH,1.218168613492545,1.5825078754744175,2.240154689248249,1.0858226358732557,0.1323459776192892,0.4456277756189917,1.05619408379145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-18,41.47999954223633,42.27999877929688,40.470001220703125,41.25,41.25,234400,GH,1.2826666629675665,1.5849696303858902,2.3512726754853217,1.066978972170165,0.2156876907974014,0.4710768072876425,1.1827946645837193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-22,41.0,41.869998931884766,39.709999084472656,40.61000061035156,40.61000061035156,242100,GH,1.332922931656332,1.6596897442227203,2.3144544804515785,1.0921354993188457,0.2407874323374865,0.5199007229889938,1.1387503777626506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-23,41.0,41.29999923706055,39.369998931884766,39.9900016784668,39.9900016784668,200100,GH,1.3768441876044952,1.653413352622721,2.362340516518955,1.093735096733343,0.2831090908711522,0.5116825191584944,1.1990686451322503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-24,40.0,40.38999938964844,39.09999847412109,39.470001220703125,39.470001220703125,199900,GH,1.3909298157579562,1.6597415786718708,2.3324042237502063,1.0815305230501042,0.3093992927078519,0.5254638683018478,1.1888413989768545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-25,39.81999969482422,40.459999084472656,38.709999084472656,39.25,39.25,709400,GH,1.4183439023935112,1.6563057869103304,2.222165636196258,1.071659144914872,0.3466847574786391,0.5461516794390442,1.125234431919836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-28,39.5099983215332,41.40999984741211,39.04999923706055,41.13999938964844,41.13999938964844,380200,GH,1.6198347199396472,1.612299533668552,2.199805574687768,1.0717564169540592,0.548078302985588,0.4967811263745783,1.0849081584980735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-29,41.13999938964844,41.869998931884766,40.470001220703125,40.470001220703125,40.470001220703125,142900,GH,1.744254860604726,1.7054607007957796,2.7106497069271964,1.0799450686516954,0.6643097919530305,0.5768158120766256,1.5921047676942366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-30,40.5,40.84000015258789,38.810001373291016,39.86000061035156,39.86000061035156,260800,GH,1.7067234756045042,1.7438535140960048,2.7671851822077773,1.0606854292749508,0.6460380463295534,0.6317273799974163,1.637346388858322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-31,39.72999954223633,41.79999923706055,39.27999877929688,40.34000015258789,40.34000015258789,251400,GH,1.6618740868107458,1.6973227804093265,2.5552801547136803,1.0491297846528118,0.612744302157934,0.6132934393642344,1.4461222511594984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-02-01,40.09000015258789,40.5099983215332,39.06999969482422,40.20000076293945,40.20000076293945,184200,GH,1.5407959564968894,1.6104476774899368,2.453482472178094,1.033701269744067,0.5070946867528223,0.5325781298039289,1.3647269268640434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-02-04,40.18999862670898,41.0,39.310001373291016,39.900001525878906,39.900001525878906,232000,GH,1.5716791149443772,1.6057643419704832,2.538095056898263,1.0188657427648729,0.5528133721795043,0.5369893144317612,1.443498716168013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-02-05,40.0,42.4900016784668,39.5099983215332,42.02000045776367,42.02000045776367,391200,GH,1.4973821390646875,1.8086625219433603,2.348881386792233,1.0118359015222649,0.4855462375424229,0.7404264850031317,1.2917486193294243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
