Date,Open,High,Low,Close,Adj Close,Volume,ticker,PriceReturn_22days,PriceReturn_66days,PriceReturn_132days,Intangible Assets,Capital Surplus,Total Liab,Total Stockholder Equity,Minority Interest,Other Current Liab,Total Assets,Common Stock,Retained Earnings,Other Liab,Good Will,Treasury Stock,Other Assets,Cash,Total Current Liabilities,Other Stockholder Equity,Property Plant Equipment,Total Current Assets,Long Term Investments,Net Tangible Assets,Short Term Investments,Net Receivables,Long Term Debt,Inventory,Accounts Payable,Investments,Change To Liabilities,Total Cashflows From Investing Activities,Net Borrowings,Total Cash From Financing Activities,Change To Operating Activities,Issuance Of Stock,Net Income,Change In Cash,Repurchase Of Stock,Effect Of Exchange Rate,Total Cash From Operating Activities,Depreciation,Change To Inventory,Change To Account Receivables,Other Cashflows From Financing Activities,Change To Netincome,Capital Expenditures
2020-06-02,82.25,88.66999816894531,82.0,87.37999725341797,87.37999725341797,7178100,GH,0.9561685245817476,1.0605401817556184,1.4430075566631866,15414000.0,1150090000.0,114542000.0,798393000.0,49600000.0,17751000.0,962535000.0,1000.0,-352809000.0,8552000.0,3290000.0,1111000.0,4882000.0,143228000.0,72734000.0,1111000.0,72808000.0,597358000.0,268783000.0,779689000.0,379574000.0,47986000.0,,15181000.0,16197000.0,-288957000.0,480000.0,-317570000.0,-127000.0,367304000.0,4651000.0,368465000.0,-75651000.0,2684000.0,-3447000.0,84000.0,-47134000.0,11411000.0,-6045000.0,-7389000.0,-1034000.0,25409000.0,-18717000.0
2020-06-03,87.5199966430664,88.0999984741211,84.26000213623047,84.88999938964844,84.88999938964844,2647300,GH,1.0041229647383385,1.0697372860349816,1.4914595537833224,15414000.0,1150090000.0,114542000.0,798393000.0,49600000.0,17751000.0,962535000.0,1000.0,-352809000.0,8552000.0,3290000.0,1111000.0,4882000.0,143228000.0,72734000.0,1111000.0,72808000.0,597358000.0,268783000.0,779689000.0,379574000.0,47986000.0,,15181000.0,16197000.0,-288957000.0,480000.0,-317570000.0,-127000.0,367304000.0,4651000.0,368465000.0,-75651000.0,2684000.0,-3447000.0,84000.0,-47134000.0,11411000.0,-6045000.0,-7389000.0,-1034000.0,25409000.0,-18717000.0
2020-06-04,85.22000122070312,85.44000244140625,81.79000091552734,82.66999816894531,82.66999816894531,1715000,GH,1.0315713156908233,1.100399216591197,1.5248578728763993,15414000.0,1150090000.0,114542000.0,798393000.0,49600000.0,17751000.0,962535000.0,1000.0,-352809000.0,8552000.0,3290000.0,1111000.0,4882000.0,143228000.0,72734000.0,1111000.0,72808000.0,597358000.0,268783000.0,779689000.0,379574000.0,47986000.0,,15181000.0,16197000.0,-288957000.0,480000.0,-317570000.0,-127000.0,367304000.0,4651000.0,368465000.0,-75651000.0,2684000.0,-3447000.0,84000.0,-47134000.0,11411000.0,-6045000.0,-7389000.0,-1034000.0,25409000.0,-18717000.0
2020-06-05,83.45999908447266,84.5199966430664,81.8499984741211,83.22000122070312,83.22000122070312,1137500,GH,1.0469838497399846,1.1416726837609597,1.4911078408758789,15414000.0,1150090000.0,114542000.0,798393000.0,49600000.0,17751000.0,962535000.0,1000.0,-352809000.0,8552000.0,3290000.0,1111000.0,4882000.0,143228000.0,72734000.0,1111000.0,72808000.0,597358000.0,268783000.0,779689000.0,379574000.0,47986000.0,,15181000.0,16197000.0,-288957000.0,480000.0,-317570000.0,-127000.0,367304000.0,4651000.0,368465000.0,-75651000.0,2684000.0,-3447000.0,84000.0,-47134000.0,11411000.0,-6045000.0,-7389000.0,-1034000.0,25409000.0,-18717000.0
2020-06-08,83.5,84.0,79.0,80.30000305175781,80.30000305175781,1787200,GH,1.089912743672686,1.1867994947687817,1.519053533264634,15414000.0,1150090000.0,114542000.0,798393000.0,49600000.0,17751000.0,962535000.0,1000.0,-352809000.0,8552000.0,3290000.0,1111000.0,4882000.0,143228000.0,72734000.0,1111000.0,72808000.0,597358000.0,268783000.0,779689000.0,379574000.0,47986000.0,,15181000.0,16197000.0,-288957000.0,480000.0,-317570000.0,-127000.0,367304000.0,4651000.0,368465000.0,-75651000.0,2684000.0,-3447000.0,84000.0,-47134000.0,11411000.0,-6045000.0,-7389000.0,-1034000.0,25409000.0,-18717000.0
2020-06-09,80.80000305175781,82.87999725341797,79.91999816894531,80.19999694824219,80.19999694824219,1388500,GH,1.06246885694352,1.1926434559294,1.524314272466808,15414000.0,1150090000.0,114542000.0,798393000.0,49600000.0,17751000.0,962535000.0,1000.0,-352809000.0,8552000.0,3290000.0,1111000.0,4882000.0,143228000.0,72734000.0,1111000.0,72808000.0,597358000.0,268783000.0,779689000.0,379574000.0,47986000.0,,15181000.0,16197000.0,-288957000.0,480000.0,-317570000.0,-127000.0,367304000.0,4651000.0,368465000.0,-75651000.0,2684000.0,-3447000.0,84000.0,-47134000.0,11411000.0,-6045000.0,-7389000.0,-1034000.0,25409000.0,-18717000.0
2020-06-10,80.58999633789062,83.44000244140625,80.02999877929688,82.79000091552734,82.79000091552734,961600,GH,0.9701654645079262,1.2459234253557427,1.493175520951069,15414000.0,1150090000.0,114542000.0,798393000.0,49600000.0,17751000.0,962535000.0,1000.0,-352809000.0,8552000.0,3290000.0,1111000.0,4882000.0,143228000.0,72734000.0,1111000.0,72808000.0,597358000.0,268783000.0,779689000.0,379574000.0,47986000.0,,15181000.0,16197000.0,-288957000.0,480000.0,-317570000.0,-127000.0,367304000.0,4651000.0,368465000.0,-75651000.0,2684000.0,-3447000.0,84000.0,-47134000.0,11411000.0,-6045000.0,-7389000.0,-1034000.0,25409000.0,-18717000.0
2020-06-11,81.56999969482422,81.80999755859375,75.97000122070312,76.44000244140625,76.44000244140625,1213700,GH,1.0614860910273374,1.3487702143017408,1.6554159716638468,15414000.0,1150090000.0,114542000.0,798393000.0,49600000.0,17751000.0,962535000.0,1000.0,-352809000.0,8552000.0,3290000.0,1111000.0,4882000.0,143228000.0,72734000.0,1111000.0,72808000.0,597358000.0,268783000.0,779689000.0,379574000.0,47986000.0,,15181000.0,16197000.0,-288957000.0,480000.0,-317570000.0,-127000.0,367304000.0,4651000.0,368465000.0,-75651000.0,2684000.0,-3447000.0,84000.0,-47134000.0,11411000.0,-6045000.0,-7389000.0,-1034000.0,25409000.0,-18717000.0
2020-06-12,79.33000183105469,79.47000122070312,74.30999755859375,77.08999633789062,77.08999633789062,1359000,GH,1.0795175142562503,1.334803559658523,1.651316760916596,15414000.0,1150090000.0,114542000.0,798393000.0,49600000.0,17751000.0,962535000.0,1000.0,-352809000.0,8552000.0,3290000.0,1111000.0,4882000.0,143228000.0,72734000.0,1111000.0,72808000.0,597358000.0,268783000.0,779689000.0,379574000.0,47986000.0,,15181000.0,16197000.0,-288957000.0,480000.0,-317570000.0,-127000.0,367304000.0,4651000.0,368465000.0,-75651000.0,2684000.0,-3447000.0,84000.0,-47134000.0,11411000.0,-6045000.0,-7389000.0,-1034000.0,25409000.0,-18717000.0
2020-06-15,75.87999725341797,81.62999725341797,75.48999786376953,81.05999755859375,81.05999755859375,1105200,GH,1.0151739870957248,1.2429065264549688,1.603750356716089,15414000.0,1150090000.0,114542000.0,798393000.0,49600000.0,17751000.0,962535000.0,1000.0,-352809000.0,8552000.0,3290000.0,1111000.0,4882000.0,143228000.0,72734000.0,1111000.0,72808000.0,597358000.0,268783000.0,779689000.0,379574000.0,47986000.0,,15181000.0,16197000.0,-288957000.0,480000.0,-317570000.0,-127000.0,367304000.0,4651000.0,368465000.0,-75651000.0,2684000.0,-3447000.0,84000.0,-47134000.0,11411000.0,-6045000.0,-7389000.0,-1034000.0,25409000.0,-18717000.0
2020-06-16,83.0,83.36000061035156,80.11000061035156,81.06999969482422,81.06999969482422,833600,GH,1.022819766634823,1.2643394644855777,1.676699064850983,15414000.0,1150090000.0,114542000.0,798393000.0,49600000.0,17751000.0,962535000.0,1000.0,-352809000.0,8552000.0,3290000.0,1111000.0,4882000.0,143228000.0,72734000.0,1111000.0,72808000.0,597358000.0,268783000.0,779689000.0,379574000.0,47986000.0,,15181000.0,16197000.0,-288957000.0,480000.0,-317570000.0,-127000.0,367304000.0,4651000.0,368465000.0,-75651000.0,2684000.0,-3447000.0,84000.0,-47134000.0,11411000.0,-6045000.0,-7389000.0,-1034000.0,25409000.0,-18717000.0
2020-06-17,81.18000030517578,82.31999969482422,77.69000244140625,78.30999755859375,78.30999755859375,1100900,GH,1.055676168385643,1.36215044687151,1.7167667811611722,15414000.0,1150090000.0,114542000.0,798393000.0,49600000.0,17751000.0,962535000.0,1000.0,-352809000.0,8552000.0,3290000.0,1111000.0,4882000.0,143228000.0,72734000.0,1111000.0,72808000.0,597358000.0,268783000.0,779689000.0,379574000.0,47986000.0,,15181000.0,16197000.0,-288957000.0,480000.0,-317570000.0,-127000.0,367304000.0,4651000.0,368465000.0,-75651000.0,2684000.0,-3447000.0,84000.0,-47134000.0,11411000.0,-6045000.0,-7389000.0,-1034000.0,25409000.0,-18717000.0
2020-06-18,78.2300033569336,80.25,78.2300033569336,79.55000305175781,79.55000305175781,632600,GH,1.0227529539806064,1.3534882971518143,1.6818351747778653,15414000.0,1150090000.0,114542000.0,798393000.0,49600000.0,17751000.0,962535000.0,1000.0,-352809000.0,8552000.0,3290000.0,1111000.0,4882000.0,143228000.0,72734000.0,1111000.0,72808000.0,597358000.0,268783000.0,779689000.0,379574000.0,47986000.0,,15181000.0,16197000.0,-288957000.0,480000.0,-317570000.0,-127000.0,367304000.0,4651000.0,368465000.0,-75651000.0,2684000.0,-3447000.0,84000.0,-47134000.0,11411000.0,-6045000.0,-7389000.0,-1034000.0,25409000.0,-18717000.0
2020-06-19,80.3499984741211,80.75,78.51000213623047,78.91999816894531,78.91999816894531,880200,GH,1.049543889417473,1.3412316387479672,1.6051698333037194,15414000.0,1150090000.0,114542000.0,798393000.0,49600000.0,17751000.0,962535000.0,1000.0,-352809000.0,8552000.0,3290000.0,1111000.0,4882000.0,143228000.0,72734000.0,1111000.0,72808000.0,597358000.0,268783000.0,779689000.0,379574000.0,47986000.0,,15181000.0,16197000.0,-288957000.0,480000.0,-317570000.0,-127000.0,367304000.0,4651000.0,368465000.0,-75651000.0,2684000.0,-3447000.0,84000.0,-47134000.0,11411000.0,-6045000.0,-7389000.0,-1034000.0,25409000.0,-18717000.0
2020-06-22,79.30000305175781,83.16999816894531,78.26000213623047,83.0999984741211,83.0999984741211,1045300,GH,1.0140794006068443,1.2803851200913543,1.463537966062139,15414000.0,1150090000.0,114542000.0,798393000.0,49600000.0,17751000.0,962535000.0,1000.0,-352809000.0,8552000.0,3290000.0,1111000.0,4882000.0,143228000.0,72734000.0,1111000.0,72808000.0,597358000.0,268783000.0,779689000.0,379574000.0,47986000.0,,15181000.0,16197000.0,-288957000.0,480000.0,-317570000.0,-127000.0,367304000.0,4651000.0,368465000.0,-75651000.0,2684000.0,-3447000.0,84000.0,-47134000.0,11411000.0,-6045000.0,-7389000.0,-1034000.0,25409000.0,-18717000.0
2020-06-23,84.08999633789062,87.18000030517578,82.77999877929688,83.37000274658203,83.37000274658203,1131700,GH,0.9787692909421968,1.3410099480456277,1.513014216553086,15414000.0,1150090000.0,114542000.0,798393000.0,49600000.0,17751000.0,962535000.0,1000.0,-352809000.0,8552000.0,3290000.0,1111000.0,4882000.0,143228000.0,72734000.0,1111000.0,72808000.0,597358000.0,268783000.0,779689000.0,379574000.0,47986000.0,,15181000.0,16197000.0,-288957000.0,480000.0,-317570000.0,-127000.0,367304000.0,4651000.0,368465000.0,-75651000.0,2684000.0,-3447000.0,84000.0,-47134000.0,11411000.0,-6045000.0,-7389000.0,-1034000.0,25409000.0,-18717000.0
2020-06-24,82.5,83.22000122070312,79.5,81.2699966430664,81.2699966430664,995600,GH,1.030269555992126,1.341085300427019,1.5858251532708532,15414000.0,1150090000.0,114542000.0,798393000.0,49600000.0,17751000.0,962535000.0,1000.0,-352809000.0,8552000.0,3290000.0,1111000.0,4882000.0,143228000.0,72734000.0,1111000.0,72808000.0,597358000.0,268783000.0,779689000.0,379574000.0,47986000.0,,15181000.0,16197000.0,-288957000.0,480000.0,-317570000.0,-127000.0,367304000.0,4651000.0,368465000.0,-75651000.0,2684000.0,-3447000.0,84000.0,-47134000.0,11411000.0,-6045000.0,-7389000.0,-1034000.0,25409000.0,-18717000.0
2020-06-25,81.2699966430664,83.12000274658203,79.19999694824219,82.80999755859375,82.80999755859375,874800,GH,0.9977056536938396,1.3433160384416096,1.5341142936954906,15414000.0,1150090000.0,114542000.0,798393000.0,49600000.0,17751000.0,962535000.0,1000.0,-352809000.0,8552000.0,3290000.0,1111000.0,4882000.0,143228000.0,72734000.0,1111000.0,72808000.0,597358000.0,268783000.0,779689000.0,379574000.0,47986000.0,,15181000.0,16197000.0,-288957000.0,480000.0,-317570000.0,-127000.0,367304000.0,4651000.0,368465000.0,-75651000.0,2684000.0,-3447000.0,84000.0,-47134000.0,11411000.0,-6045000.0,-7389000.0,-1034000.0,25409000.0,-18717000.0
2020-06-26,82.94000244140625,83.9800033569336,79.83000183105469,80.6500015258789,80.6500015258789,3039100,GH,1.043397395335162,1.3859887993111693,1.5935524096824911,15414000.0,1150090000.0,114542000.0,798393000.0,49600000.0,17751000.0,962535000.0,1000.0,-352809000.0,8552000.0,3290000.0,1111000.0,4882000.0,143228000.0,72734000.0,1111000.0,72808000.0,597358000.0,268783000.0,779689000.0,379574000.0,47986000.0,,15181000.0,16197000.0,-288957000.0,480000.0,-317570000.0,-127000.0,367304000.0,4651000.0,368465000.0,-75651000.0,2684000.0,-3447000.0,84000.0,-47134000.0,11411000.0,-6045000.0,-7389000.0,-1034000.0,25409000.0,-18717000.0
2020-06-29,81.0999984741211,81.77999877929688,77.56999969482422,80.0,80.0,1195900,GH,1.0753749847412108,1.35600004196167,1.6192499160766602,15414000.0,1150090000.0,114542000.0,798393000.0,49600000.0,17751000.0,962535000.0,1000.0,-352809000.0,8552000.0,3290000.0,1111000.0,4882000.0,143228000.0,72734000.0,1111000.0,72808000.0,597358000.0,268783000.0,779689000.0,379574000.0,47986000.0,,15181000.0,16197000.0,-288957000.0,480000.0,-317570000.0,-127000.0,367304000.0,4651000.0,368465000.0,-75651000.0,2684000.0,-3447000.0,84000.0,-47134000.0,11411000.0,-6045000.0,-7389000.0,-1034000.0,25409000.0,-18717000.0
2020-06-30,79.66000366210938,81.41000366210938,78.3499984741211,81.12999725341797,81.12999725341797,940500,GH,1.0499199209770365,1.333908602050937,1.705411133913511,15414000.0,1150090000.0,114542000.0,798393000.0,49600000.0,17751000.0,962535000.0,1000.0,-352809000.0,8552000.0,3290000.0,1111000.0,4882000.0,143228000.0,72734000.0,1111000.0,72808000.0,597358000.0,268783000.0,779689000.0,379574000.0,47986000.0,,15181000.0,16197000.0,-288957000.0,480000.0,-317570000.0,-127000.0,367304000.0,4651000.0,368465000.0,-75651000.0,2684000.0,-3447000.0,84000.0,-47134000.0,11411000.0,-6045000.0,-7389000.0,-1034000.0,25409000.0,-18717000.0
2020-07-01,80.91999816894531,84.30999755859375,80.80999755859375,83.7300033569336,83.7300033569336,666200,GH,1.027349733599923,1.3227038762662238,1.7063177999425767,15414000.0,1150090000.0,114542000.0,798393000.0,49600000.0,17751000.0,962535000.0,1000.0,-352809000.0,8552000.0,3290000.0,1111000.0,4882000.0,143228000.0,72734000.0,1111000.0,72808000.0,597358000.0,268783000.0,779689000.0,379574000.0,47986000.0,,15181000.0,16197000.0,-288957000.0,480000.0,-317570000.0,-127000.0,367304000.0,4651000.0,368465000.0,-75651000.0,2684000.0,-3447000.0,84000.0,-47134000.0,11411000.0,-6045000.0,-7389000.0,-1034000.0,25409000.0,-18717000.0
2020-07-02,84.04000091552734,84.94999694824219,82.7699966430664,83.55000305175781,83.55000305175781,512300,GH,1.011609737353423,1.3152602678131973,1.8500299422905493,15414000.0,1150090000.0,114542000.0,798393000.0,49600000.0,17751000.0,962535000.0,1000.0,-352809000.0,8552000.0,3290000.0,1111000.0,4882000.0,143228000.0,72734000.0,1111000.0,72808000.0,597358000.0,268783000.0,779689000.0,379574000.0,47986000.0,,15181000.0,16197000.0,-288957000.0,480000.0,-317570000.0,-127000.0,367304000.0,4651000.0,368465000.0,-75651000.0,2684000.0,-3447000.0,84000.0,-47134000.0,11411000.0,-6045000.0,-7389000.0,-1034000.0,25409000.0,-18717000.0
2020-07-06,84.26000213623047,86.13999938964844,83.4000015258789,85.23999786376953,85.23999786376953,1366900,GH,0.9978883117117922,1.2539887619481165,1.877874370433965,15414000.0,1150090000.0,114542000.0,798393000.0,49600000.0,17751000.0,962535000.0,1000.0,-352809000.0,8552000.0,3290000.0,1111000.0,4882000.0,143228000.0,72734000.0,1111000.0,72808000.0,597358000.0,268783000.0,779689000.0,379574000.0,47986000.0,,15181000.0,16197000.0,-288957000.0,480000.0,-317570000.0,-127000.0,367304000.0,4651000.0,368465000.0,-75651000.0,2684000.0,-3447000.0,84000.0,-47134000.0,11411000.0,-6045000.0,-7389000.0,-1034000.0,25409000.0,-18717000.0
2020-07-07,85.2699966430664,87.6500015258789,84.8499984741211,85.27999877929688,85.27999877929688,778700,GH,0.970333034527305,1.2597326670137827,1.8686679513536628,15414000.0,1150090000.0,114542000.0,798393000.0,49600000.0,17751000.0,962535000.0,1000.0,-352809000.0,8552000.0,3290000.0,1111000.0,4882000.0,143228000.0,72734000.0,1111000.0,72808000.0,597358000.0,268783000.0,779689000.0,379574000.0,47986000.0,,15181000.0,16197000.0,-288957000.0,480000.0,-317570000.0,-127000.0,367304000.0,4651000.0,368465000.0,-75651000.0,2684000.0,-3447000.0,84000.0,-47134000.0,11411000.0,-6045000.0,-7389000.0,-1034000.0,25409000.0,-18717000.0
2020-07-08,86.88999938964844,87.16999816894531,85.61000061035156,87.12999725341797,87.12999725341797,533400,GH,0.9825548411456334,1.2417078601154452,1.8050041229203813,15414000.0,1150090000.0,114542000.0,798393000.0,49600000.0,17751000.0,962535000.0,1000.0,-352809000.0,8552000.0,3290000.0,1111000.0,4882000.0,143228000.0,72734000.0,1111000.0,72808000.0,597358000.0,268783000.0,779689000.0,379574000.0,47986000.0,,15181000.0,16197000.0,-288957000.0,480000.0,-317570000.0,-127000.0,367304000.0,4651000.0,368465000.0,-75651000.0,2684000.0,-3447000.0,84000.0,-47134000.0,11411000.0,-6045000.0,-7389000.0,-1034000.0,25409000.0,-18717000.0
2020-07-09,87.11000061035156,88.41000366210938,85.36000061035156,87.5199966430664,87.5199966430664,724000,GH,0.9817184810844272,1.244858330977479,1.820041126552674,15414000.0,1150090000.0,114542000.0,798393000.0,49600000.0,17751000.0,962535000.0,1000.0,-352809000.0,8552000.0,3290000.0,1111000.0,4882000.0,143228000.0,72734000.0,1111000.0,72808000.0,597358000.0,268783000.0,779689000.0,379574000.0,47986000.0,,15181000.0,16197000.0,-288957000.0,480000.0,-317570000.0,-127000.0,367304000.0,4651000.0,368465000.0,-75651000.0,2684000.0,-3447000.0,84000.0,-47134000.0,11411000.0,-6045000.0,-7389000.0,-1034000.0,25409000.0,-18717000.0
2020-07-10,86.66000366210938,87.26000213623047,85.01000213623047,85.20999908447266,85.20999908447266,406100,GH,0.9578688372671886,1.2810703536552557,1.877009789459688,15414000.0,1150090000.0,114542000.0,798393000.0,49600000.0,17751000.0,962535000.0,1000.0,-352809000.0,8552000.0,3290000.0,1111000.0,4882000.0,143228000.0,72734000.0,1111000.0,72808000.0,597358000.0,268783000.0,779689000.0,379574000.0,47986000.0,,15181000.0,16197000.0,-288957000.0,480000.0,-317570000.0,-127000.0,367304000.0,4651000.0,368465000.0,-75651000.0,2684000.0,-3447000.0,84000.0,-47134000.0,11411000.0,-6045000.0,-7389000.0,-1034000.0,25409000.0,-18717000.0
2020-07-13,85.5,87.0,79.04000091552734,80.31999969482422,80.31999969482422,968700,GH,1.0801793135691613,1.3230826325552687,2.033615499981335,15414000.0,1150090000.0,114542000.0,798393000.0,49600000.0,17751000.0,962535000.0,1000.0,-352809000.0,8552000.0,3290000.0,1111000.0,4882000.0,143228000.0,72734000.0,1111000.0,72808000.0,597358000.0,268783000.0,779689000.0,379574000.0,47986000.0,,15181000.0,16197000.0,-288957000.0,480000.0,-317570000.0,-127000.0,367304000.0,4651000.0,368465000.0,-75651000.0,2684000.0,-3447000.0,84000.0,-47134000.0,11411000.0,-6045000.0,-7389000.0,-1034000.0,25409000.0,-18717000.0
2020-07-14,79.66000366210938,81.18000030517578,77.5,81.13999938964844,81.13999938964844,832100,GH,1.1020458324079456,1.2600443509100263,1.9972886218590336,15414000.0,1150090000.0,114542000.0,798393000.0,49600000.0,17751000.0,962535000.0,1000.0,-352809000.0,8552000.0,3290000.0,1111000.0,4882000.0,143228000.0,72734000.0,1111000.0,72808000.0,597358000.0,268783000.0,779689000.0,379574000.0,47986000.0,,15181000.0,16197000.0,-288957000.0,480000.0,-317570000.0,-127000.0,367304000.0,4651000.0,368465000.0,-75651000.0,2684000.0,-3447000.0,84000.0,-47134000.0,11411000.0,-6045000.0,-7389000.0,-1034000.0,25409000.0,-18717000.0
2020-07-15,82.05000305175781,83.86000061035156,80.72000122070312,83.22000122070312,83.22000122070312,414500,GH,1.0269165805204563,1.2136505469657892,1.921653398500084,15414000.0,1150090000.0,114542000.0,798393000.0,49600000.0,17751000.0,962535000.0,1000.0,-352809000.0,8552000.0,3290000.0,1111000.0,4882000.0,143228000.0,72734000.0,1111000.0,72808000.0,597358000.0,268783000.0,779689000.0,379574000.0,47986000.0,,15181000.0,16197000.0,-288957000.0,480000.0,-317570000.0,-127000.0,367304000.0,4651000.0,368465000.0,-75651000.0,2684000.0,-3447000.0,84000.0,-47134000.0,11411000.0,-6045000.0,-7389000.0,-1034000.0,25409000.0,-18717000.0
2020-07-16,83.05000305175781,83.0999984741211,81.33999633789062,82.29000091552734,82.29000091552734,457200,GH,1.072669773496268,1.2485113224051922,1.911532401284453,15414000.0,1150090000.0,114542000.0,798393000.0,49600000.0,17751000.0,962535000.0,1000.0,-352809000.0,8552000.0,3290000.0,1111000.0,4882000.0,143228000.0,72734000.0,1111000.0,72808000.0,597358000.0,268783000.0,779689000.0,379574000.0,47986000.0,,15181000.0,16197000.0,-288957000.0,480000.0,-317570000.0,-127000.0,367304000.0,4651000.0,368465000.0,-75651000.0,2684000.0,-3447000.0,84000.0,-47134000.0,11411000.0,-6045000.0,-7389000.0,-1034000.0,25409000.0,-18717000.0
2020-07-17,82.5199966430664,84.2300033569336,82.30000305175781,82.91999816894531,82.91999816894531,441700,GH,1.0939459851368498,1.2291365221847748,1.80788720420224,15414000.0,1150090000.0,114542000.0,798393000.0,49600000.0,17751000.0,962535000.0,1000.0,-352809000.0,8552000.0,3290000.0,1111000.0,4882000.0,143228000.0,72734000.0,1111000.0,72808000.0,597358000.0,268783000.0,779689000.0,379574000.0,47986000.0,,15181000.0,16197000.0,-288957000.0,480000.0,-317570000.0,-127000.0,367304000.0,4651000.0,368465000.0,-75651000.0,2684000.0,-3447000.0,84000.0,-47134000.0,11411000.0,-6045000.0,-7389000.0,-1034000.0,25409000.0,-18717000.0
2020-07-20,83.27999877929688,84.80000305175781,81.87000274658203,82.66999816894531,82.66999816894531,797300,GH,1.1080198439937827,1.209144808255509,1.7828716905066408,15414000.0,1150090000.0,114542000.0,798393000.0,49600000.0,17751000.0,962535000.0,1000.0,-352809000.0,8552000.0,3290000.0,1111000.0,4882000.0,143228000.0,72734000.0,1111000.0,72808000.0,597358000.0,268783000.0,779689000.0,379574000.0,47986000.0,,15181000.0,16197000.0,-288957000.0,480000.0,-317570000.0,-127000.0,367304000.0,4651000.0,368465000.0,-75651000.0,2684000.0,-3447000.0,84000.0,-47134000.0,11411000.0,-6045000.0,-7389000.0,-1034000.0,25409000.0,-18717000.0
2020-07-21,83.69000244140625,83.69000244140625,81.05000305175781,81.36000061035156,81.36000061035156,617200,GH,1.150565387267726,1.262168162131759,1.9257619407619155,15414000.0,1150090000.0,114542000.0,798393000.0,49600000.0,17751000.0,962535000.0,1000.0,-352809000.0,8552000.0,3290000.0,1111000.0,4882000.0,143228000.0,72734000.0,1111000.0,72808000.0,597358000.0,268783000.0,779689000.0,379574000.0,47986000.0,,15181000.0,16197000.0,-288957000.0,480000.0,-317570000.0,-127000.0,367304000.0,4651000.0,368465000.0,-75651000.0,2684000.0,-3447000.0,84000.0,-47134000.0,11411000.0,-6045000.0,-7389000.0,-1034000.0,25409000.0,-18717000.0
2020-07-22,81.9000015258789,83.13999938964844,81.9000015258789,82.83000183105469,82.83000183105469,335600,GH,1.1285766182596657,1.2641554602165264,1.877339086834353,15414000.0,1150090000.0,114542000.0,798393000.0,49600000.0,17751000.0,962535000.0,1000.0,-352809000.0,8552000.0,3290000.0,1111000.0,4882000.0,143228000.0,72734000.0,1111000.0,72808000.0,597358000.0,268783000.0,779689000.0,379574000.0,47986000.0,,15181000.0,16197000.0,-288957000.0,480000.0,-317570000.0,-127000.0,367304000.0,4651000.0,368465000.0,-75651000.0,2684000.0,-3447000.0,84000.0,-47134000.0,11411000.0,-6045000.0,-7389000.0,-1034000.0,25409000.0,-18717000.0
2020-07-23,82.87999725341797,87.94999694824219,82.43000030517578,84.2699966430664,84.2699966430664,945800,GH,1.103002262382195,1.2210751824486437,1.844191406822564,15414000.0,1150090000.0,114542000.0,798393000.0,49600000.0,17751000.0,962535000.0,1000.0,-352809000.0,8552000.0,3290000.0,1111000.0,4882000.0,143228000.0,72734000.0,1111000.0,72808000.0,597358000.0,268783000.0,779689000.0,379574000.0,47986000.0,,15181000.0,16197000.0,-288957000.0,480000.0,-317570000.0,-127000.0,367304000.0,4651000.0,368465000.0,-75651000.0,2684000.0,-3447000.0,84000.0,-47134000.0,11411000.0,-6045000.0,-7389000.0,-1034000.0,25409000.0,-18717000.0
2020-07-24,83.29000091552734,83.48999786376953,79.75,81.5999984741211,81.5999984741211,400400,GH,1.1591911532680876,1.3687500555141308,1.940563836575748,15414000.0,1150090000.0,114542000.0,798393000.0,49600000.0,17751000.0,962535000.0,1000.0,-352809000.0,8552000.0,3290000.0,1111000.0,4882000.0,143228000.0,72734000.0,1111000.0,72808000.0,597358000.0,268783000.0,779689000.0,379574000.0,47986000.0,,15181000.0,16197000.0,-288957000.0,480000.0,-317570000.0,-127000.0,367304000.0,4651000.0,368465000.0,-75651000.0,2684000.0,-3447000.0,84000.0,-47134000.0,11411000.0,-6045000.0,-7389000.0,-1034000.0,25409000.0,-18717000.0
2020-07-27,82.77999877929688,84.2699966430664,80.87000274658203,83.7300033569336,83.7300033569336,585500,GH,1.1373462264294498,1.319718088735149,1.890122873066033,15414000.0,1150090000.0,114542000.0,798393000.0,49600000.0,17751000.0,962535000.0,1000.0,-352809000.0,8552000.0,3290000.0,1111000.0,4882000.0,143228000.0,72734000.0,1111000.0,72808000.0,597358000.0,268783000.0,779689000.0,379574000.0,47986000.0,,15181000.0,16197000.0,-288957000.0,480000.0,-317570000.0,-127000.0,367304000.0,4651000.0,368465000.0,-75651000.0,2684000.0,-3447000.0,84000.0,-47134000.0,11411000.0,-6045000.0,-7389000.0,-1034000.0,25409000.0,-18717000.0
2020-07-28,83.30000305175781,84.4800033569336,81.41000366210938,82.62000274658203,82.62000274658203,522500,GH,1.1512950809060236,1.327523561595539,1.915274754692627,15414000.0,1150090000.0,114542000.0,798393000.0,49600000.0,17751000.0,962535000.0,1000.0,-352809000.0,8552000.0,3290000.0,1111000.0,4882000.0,143228000.0,72734000.0,1111000.0,72808000.0,597358000.0,268783000.0,779689000.0,379574000.0,47986000.0,,15181000.0,16197000.0,-288957000.0,480000.0,-317570000.0,-127000.0,367304000.0,4651000.0,368465000.0,-75651000.0,2684000.0,-3447000.0,84000.0,-47134000.0,11411000.0,-6045000.0,-7389000.0,-1034000.0,25409000.0,-18717000.0
