Date,Open,High,Low,Close,Adj Close,Volume,ticker,PriceReturn_22days,PriceReturn_66days,PriceReturn_132days,PriceReturn_22days_mean,AdjRet22Day,AdjRet66Day,AdjRet132Day,Intangible Assets,Capital Surplus,Total Liab,Total Stockholder Equity,Total Assets,Common Stock,Other Current Assets,Retained Earnings,Other Liab,Good Will,Treasury Stock,Other Assets,Cash,Total Current Liabilities,Other Stockholder Equity,Property Plant Equipment,Total Current Assets,Long Term Investments,Net Tangible Assets,Long Term Debt,Inventory,Accounts Payable,Investments,Change To Liabilities,Total Cashflows From Investing Activities,Net Borrowings,Total Cash From Financing Activities,Change To Operating Activities,Net Income,Change In Cash,Total Cash From Operating Activities,Depreciation,Other Cashflows From Investing Activities,Dividends Paid,Other Cashflows From Financing Activities,Change To Netincome,Capital Expenditures,Repurchase Of Stock
2017-10-30,66.55000305175781,67.08000183105469,65.55000305175781,65.8499984741211,59.394168853759766,345800.0,PB,1.0636294884496134,1.1091341103705403,1.1524195037516478,1.0448229351223306,0.0188065533272827,0.0630231767980615,0.0420300113567808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-31,65.88999938964844,66.5199966430664,65.54000091552734,65.77999877929688,59.33102416992188,261100.0,PB,1.0615692955154388,1.1240675273987364,1.161936729454741,1.0378093145840102,0.0237599809314286,0.0704111589842451,0.0543567783263174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-01,66.20999908447266,66.54000091552734,64.87000274658203,65.25,58.85299682617188,291500.0,PB,1.095018913712506,1.132581365261512,1.153729462612037,1.0388512590749122,0.0561676546375937,0.0779973469096622,0.0442868563529683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-02,65.18000030517578,66.11000061035156,64.87000274658203,65.86000061035156,59.40319442749024,324400.0,PB,1.046917546798649,1.0885140055114917,1.1442703213696774,1.0310647944789963,0.0158527523196525,0.0704676633914922,0.0397683100840953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-03,65.58000183105469,65.9800033569336,64.93000030517578,65.91999816894531,59.45730972290039,319800.0,PB,1.036559554539198,1.1149705925886433,1.146446156152902,1.0262436118253355,0.0103159427138621,0.0893341870208908,0.0386358374635358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-06,65.58999633789062,66.05999755859375,65.22000122070312,65.4000015258789,58.98828887939453,181100.0,PB,1.0593272797373623,1.1447386885674624,1.15262749664919,1.0311845275729687,0.0281427521643935,0.108627759365018,0.0468992123130833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-07,65.37999725341797,65.37999725341797,63.02000045776367,63.09999847412109,56.91377639770508,386400.0,PB,1.093343892147279,1.1909248267631751,1.1867981759570712,1.0414917955670933,0.0518520965801856,0.1450150167355091,0.074971816862001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-08,62.91999816894531,63.150001525878906,62.08000183105469,62.790000915527344,56.63417434692383,548300.0,PB,1.0955566127580936,1.233784235529518,1.2232179728981796,1.0390384642435906,0.0565181485145029,0.1727794724317795,0.1085646674968279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-09,62.22999954223633,63.16999816894531,61.95000076293945,63.0099983215332,56.83259582519531,567600.0,PB,1.1044279880072416,1.2277219907420458,1.2152607232867267,1.0401272810196784,0.0643007069875631,0.1521471380079535,0.1025817304604033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-10,63.25,63.630001068115234,62.790000915527344,62.900001525878906,56.7333869934082,298700.0,PB,1.110333783229607,1.243612141941299,1.2026138227150485,1.0393664161720684,0.0709673670575385,0.1677188933008813,0.0892758623601204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-13,62.38999938964844,64.55999755859375,62.33000183105469,64.36000061035156,58.05025100708008,453600.0,PB,1.079211106930989,1.195253630271677,1.1673300356004015,1.0305050740272153,0.0487060329037738,0.1285864155053562,0.0556974747697947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-14,63.90999984741211,65.02999877929688,63.90999984741211,64.26000213623047,57.960052490234375,351800.0,PB,1.1176500011846875,1.2077504890126811,1.159559375222129,1.043144349882203,0.0745056513024844,0.1428097065698588,0.045907154383878,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-15,63.65999984741211,65.04000091552734,63.0099983215332,64.45999908447266,58.14043426513672,246100.0,PB,1.118237147997732,1.177181982008463,1.132930512009383,1.0570826794517585,0.0611544685459735,0.1092322637348659,0.0223024125787352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-16,64.94000244140625,65.2699966430664,64.33999633789062,64.56999969482422,58.239654541015625,337700.0,PB,1.1167992037296224,1.1943240845589256,1.1508644427757957,1.0412088647392546,0.0755903389903678,0.1238448722213074,0.0386497320126475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-17,64.12999725341797,65.75,64.12999725341797,65.37999725341797,58.97024917602539,326300.0,PB,1.096197952518249,1.1861387800019627,1.1188419049807368,1.0392013474275237,0.0569966050907253,0.1108177323229973,0.018902533063061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-20,65.52999877929688,65.66000366210938,64.80999755859375,65.62999725341797,59.19573593139648,197800.0,PB,1.1056536532513903,1.1650791893467938,1.1245823588345958,1.0381241126825425,0.0675295405688478,0.1073696287179351,0.017414407045464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-21,65.91999816894531,66.02999877929688,65.51000213623047,65.97000122070312,59.50241088867188,245200.0,PB,1.0932506314831196,1.142770704312036,1.1356261619930503,1.03199537924298,0.0612552522401395,0.1001691645085893,0.0300566967736457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-22,66.0199966430664,66.44000244140625,65.38999938964844,65.6500015258789,59.21377182006836,139200.0,PB,1.0903118594997532,1.1474227630989398,1.1328550394635928,1.0328322263084138,0.0574796331913394,0.1129191167805601,0.0232310007675824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-24,66.1500015258789,66.19999694824219,64.93000030517578,65.05000305175781,58.672611236572266,101800.0,PB,1.0935687924709143,1.1731491853444904,1.1679892030732335,1.032019884081241,0.0615489083896736,0.1304381633497817,0.0509641315839972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-27,65.0,66.13999938964844,64.19000244140625,65.23999786376953,58.84396743774414,168600.0,PB,1.092850044727616,1.1902248425716924,1.1689223227917396,1.0369551897736955,0.0558948549539202,0.1331936057813241,0.05185482730594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-28,65.45999908447266,67.95999908447266,65.18000030517578,67.86000061035156,61.20710754394531,322700.0,PB,1.0379171778307563,1.1620465992183522,1.1226009773964298,1.020376345675996,0.0175408321547603,0.1086334194649678,0.0112017273652951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-29,68.76000213623047,71.47000122070312,68.76000213623047,70.62999725341797,63.70554733276367,456900.0,PB,0.9962155151006642,1.1154766396485467,1.0598424780989877,1.026253639124301,-0.0300381240236367,0.0614232849933369,-0.0524417853432295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-30,71.0,71.56999969482422,69.87999725341797,70.04000091552734,63.17338943481445,410800.0,PB,0.9977184298203108,1.112387318638751,1.0570906417519976,1.0246409570196735,-0.0269225271993627,0.0629621361649026,-0.0537110601819375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-01,70.20999908447266,70.23999786376953,67.05999755859375,69.83000183105469,62.98399353027344,371500.0,PB,0.9985594343994832,1.1315666110023477,1.0566535658071683,1.029880242563007,-0.0313208081635236,0.063326335311006,-0.0525103648612224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-04,71.08000183105469,72.4800033569336,71.08000183105469,71.44999694824219,64.44514465332031,528200.0,PB,0.9807026888035616,1.107176740870141,1.0230369432578892,1.036157586789428,-0.0554548979858663,0.0365654429165822,-0.0943737791972207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-05,71.56999969482422,71.56999969482422,68.81999969482422,68.94999694824219,62.19024658203125,383100.0,PB,1.0130539539220256,1.1343461245920947,1.049826164830581,1.0465343935592823,-0.0334804396372567,0.0629364695668883,-0.0751990442242827,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-06,68.58000183105469,69.01000213623047,67.23999786376953,68.33000183105469,61.63104248046875,238200.0,PB,1.04445882350611,1.124190775459192,1.050588479672953,1.048372731047773,-0.0039139075416629,0.0550514308728686,-0.0773938754080929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-07,68.16000366210938,69.41999816894531,68.12999725341797,69.27999877929688,62.4879035949707,259000.0,PB,1.0569781297393437,1.1183966330397563,1.0500996011862402,1.0387885930282448,0.0181895367110989,0.0613778201309822,-0.0645114015967665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-08,69.77999877929688,69.77999877929688,68.3499984741211,68.98999786376953,62.2263298034668,374500.0,PB,1.083276448712591,1.1299780122422038,1.04612831368114,1.0447156071702373,0.0385608415423537,0.0729959749509192,-0.067697554023129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-11,68.94999694824219,69.20999908447266,68.19999694824219,68.79000091552734,62.04594421386719,388600.0,PB,1.0956313973365586,1.119609428162557,1.0530058090478114,1.0484619827112251,0.0471694146253334,0.074985908327906,-0.0514453823931078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-12,69.12000274658203,69.91000366210938,68.56999969482422,69.58999633789062,62.76750946044922,414400.0,PB,1.0698916490611534,1.1067385773027385,1.0238365744859377,1.0415757419863072,0.0283159070748462,0.0579513704541454,-0.0836598974434972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-13,69.44000244140625,70.93000030517578,69.1500015258789,69.83999633789062,62.99299621582031,813900.0,PB,1.071675230705841,1.104512162243669,1.0177011943631158,1.0495576207370112,0.0221176099688298,0.0556363700882798,-0.0727930171749846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-14,69.80000305175781,70.2699966430664,68.87000274658203,69.0999984741211,62.648475646972656,611700.0,PB,1.0746744093407985,1.0669655497359118,1.0124845627349384,1.0539026313731312,0.0207717779676672,0.0362390570010366,-0.0879676015767267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-15,69.4800033569336,71.94999694824219,69.19999694824219,71.44999694824219,64.779052734375,2377200.0,PB,1.0587824118567095,0.9967179461812424,0.9623676201782652,1.0520989179928428,0.0066834938638666,-0.0040052514315288,-0.1114669413933342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-18,71.5,73.0,71.22000122070312,71.70999908447266,65.0147933959961,609700.0,PB,1.0555014252573367,1.0254695733287302,0.9528233426066104,1.049480051520865,0.0060213737364716,0.0095760849217454,-0.1185690333067901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-19,72.20999908447266,72.20999908447266,71.27999877929688,71.73999786376953,65.04199981689453,520100.0,PB,1.055059919520808,0.998010483056966,0.9621363055464486,1.0585213557872055,-0.0034614362663978,-0.0065964852354178,-0.1154384079207054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-20,72.4000015258789,72.4000015258789,70.5,71.30000305175781,64.64306640625,500200.0,PB,1.0820479798170544,1.0123425331787383,0.9707646004388584,1.0561912314345747,0.0258567483824796,0.0102151529352809,-0.1096914554916077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-21,71.94999694824219,72.5,71.41999816894531,72.19000244140625,65.44998168945312,535400.0,PB,1.0590108478480322,1.0108570569296371,0.9513830831388586,1.054691754118366,0.0043190937296662,-0.0031393314787644,-0.1270073585380493,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-22,72.37000274658203,72.37000274658203,71.19999694824219,71.75,65.0510482788086,322500.0,PB,1.0727527572985036,0.9929703973706984,0.9593285349652272,1.0628648969920689,0.0098878603064349,0.0018324971654231,-0.1288142793936972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-26,71.77999877929688,71.77999877929688,70.87000274658203,71.20999908447266,64.56147766113281,356400.0,PB,1.0735851023173402,1.011223201715109,0.9685884359650124,1.054562443450246,0.019022658867094,0.009811837723417,-0.1283678016579926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-27,71.26000213623047,71.80999755859375,70.52999877929688,70.7699966430664,64.16253662109375,256600.0,PB,1.0750320574103511,1.0341215223179503,1.0022896791310063,1.0427572783556516,0.0322747790546995,0.0221737999087807,-0.1019911939606692,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-28,71.16000366210938,71.19000244140625,70.5999984741211,70.93000030517578,64.30763244628906,265800.0,PB,1.06865901128613,1.0377377674271824,0.98351516740559,1.039387058829826,0.029271952456304,0.0219938014691505,-0.1183982311724649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-29,71.16999816894531,71.27999877929688,70.04000091552734,70.06999969482422,63.52790832519531,314400.0,PB,1.0984729899972738,1.015917412958028,0.9929926874055,1.0452598484191695,0.0532131415781043,0.0158726743173753,-0.1087883058992695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-02,70.05999755859375,71.20999908447266,69.38999938964844,70.0,63.464454650878906,462200.0,PB,1.0897143481575151,1.017650842774938,0.9847541231722926,1.0173995405954512,0.0723148075620638,0.0241422240462849,-0.1158416867840345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-03,69.86000061035156,70.0,68.94999694824219,69.5199966430664,63.02925491333008,349900.0,PB,1.045167021621897,1.052570998964397,0.9844368437416045,0.9765980219270426,0.0685689996948543,0.0486222066405415,-0.1110116171439097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-04,69.77999877929688,70.5999984741211,69.26000213623047,69.37000274658203,62.89326095581055,541700.0,PB,1.0604010131320316,1.0507913130339366,0.994134198689144,0.9849127815791188,0.0754882315529127,0.0524343767149444,-0.0954606610940534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-05,69.73999786376953,69.91000366210938,69.19999694824219,69.70999908447266,63.2015266418457,398500.0,PB,1.0546550223833424,1.060511527682354,0.9904439916679852,0.9789917900086822,0.0756632323746602,0.0608847086006988,-0.0994453792204133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-08,69.70999908447266,69.81999969482422,69.12999725341797,69.48999786376953,63.0020751953125,299200.0,PB,1.0263345914557471,1.046084505718709,1.0009897905109928,0.942840182406444,0.0834944090493031,0.0543600212443921,-0.0863602151420617,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-09,69.72000122070312,71.69000244140625,69.56999969482422,71.0,64.37108612060547,580100.0,PB,1.0298591471839096,1.0330353016807496,0.9865275367664358,0.9530778204901076,0.0767813266938018,0.0318110546333345,-0.1027702815844423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-10,71.27999877929688,74.38999938964844,71.16000366210938,72.8499984741211,66.04834747314453,658200.0,PB,1.022374957679192,0.9887348969151176,0.9667421115804632,0.966664672858564,0.0557102848206281,-0.0245396810810906,-0.1190429278791859,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-11,73.13999938964844,74.41999816894531,72.97000122070312,74.3499984741211,67.40831756591797,570900.0,PB,1.0055143303434853,0.9732460867676558,0.961361884875324,0.9609362737659176,0.0445780565775676,-0.0316276830804949,-0.1137197213313969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-12,74.70999908447266,75.5,74.1500015258789,74.9800033569336,67.97948455810547,554600.0,PB,1.027874099894649,0.985838937299661,0.9369901844031234,0.9729510699723092,0.0549230299223396,-0.0088862867046939,-0.1262748472422561,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-16,75.23999786376953,75.5,73.33000183105469,74.06999969482422,67.15443420410156,505300.0,PB,1.039017430680479,1.010702032909092,0.9389596715134834,0.9917823196316324,0.0472351110488463,0.0143890258400978,-0.1432486186053079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-17,74.4000015258789,74.69999694824219,73.55000305175781,74.45999908447266,67.5080337524414,405300.0,PB,1.0451249280520698,1.0152583293749964,0.9336345398886784,0.9854883712686996,0.0596365567833703,0.0273385320147403,-0.1421938353997042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-18,74.58999633789062,74.77999877929688,74.05999755859375,74.26000213623047,67.32671356201172,454000.0,PB,1.0305682482256795,1.0248926670947858,0.9482500546480784,0.981540936006692,0.0490273122189874,0.0450862638406602,-0.1172678486806576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-19,74.5999984741211,75.73999786376953,74.45999908447266,75.6500015258789,68.58692169189453,447100.0,PB,1.0206214247774568,0.9820223419254546,0.9341636794932048,0.9694690060853024,0.0511524186921542,0.0103103092492866,-0.1116516838555311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-22,75.29000091552734,75.77999877929688,74.79000091552734,75.69000244140625,68.62320709228516,393500.0,PB,0.997357520044569,0.9585382576464652,0.935804458262147,0.962138874344328,0.0352186457002411,-0.0146983423152745,-0.1136397623264857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-23,75.16000366210938,75.83999633789062,74.81999969482422,75.69000244140625,68.62320709228516,413400.0,PB,1.0136078601104377,0.970617975423202,0.9467431556845172,0.9712482450100663,0.0423596151003712,0.0016867905846063,-0.0955115494522569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-24,76.68000030517578,77.55000305175781,75.44000244140625,77.1500015258789,69.9468994140625,783600.0,PB,1.0,0.9346683275015052,0.9334073219256376,0.9795485186833895,0.0204514813166104,-0.0282431213095831,-0.1201217861859573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-25,77.45999908447266,77.45999908447266,75.6500015258789,76.44999694824219,69.31224060058594,574500.0,PB,0.9950294411800512,0.9504550080606334,0.9389164034274918,0.966216685842239,0.0288127553378122,-0.0138712429106123,-0.1169763885397731,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-26,76.41999816894531,77.0,75.68000030517578,76.97000122070312,69.78369140625,423800.0,PB,0.9744054897248052,0.9462531136953616,0.9340164439849704,0.9510576163473856,0.0233478733774195,-0.0065277381586608,-0.1188247367132914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-29,76.69000244140625,77.48999786376953,76.41000366210938,76.44999694824219,69.31224060058594,458600.0,PB,0.9802486413160132,0.9411240241218004,0.9513312978665464,0.9505813448789944,0.0296672964370187,-0.0170994083507356,-0.1128985331471826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-30,75.62999725341797,76.81999969482422,75.62999725341797,76.08000183105469,68.9767837524414,327000.0,PB,0.9978970072199472,0.962605043178657,0.9657791652955864,0.9691515138835962,0.028745493336351,-0.0169621361951319,-0.1077470259398726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-31,76.12000274658203,76.87999725341797,75.66000366210938,75.80000305175781,68.72293090820312,425600.0,PB,1.019129291406906,0.9791507265156336,0.9718775769756648,0.9806085357513576,0.0385207556555483,-0.0058400574962254,-0.1041696504087615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
