Date,Open,High,Low,Close,Adj Close,Volume,ticker,PriceReturn_22days,PriceReturn_66days,PriceReturn_132days,PriceReturn_22days_mean,AdjRet22Day,AdjRet66Day,AdjRet132Day,Intangible Assets,Capital Surplus,Total Liab,Total Stockholder Equity,Minority Interest,Other Current Liab,Total Assets,Common Stock,Other Current Assets,Retained Earnings,Other Liab,Good Will,Treasury Stock,Other Assets,Cash,Total Current Liabilities,Short Long Term Debt,Other Stockholder Equity,Property Plant Equipment,Total Current Assets,Long Term Investments,Net Tangible Assets,Net Receivables,Long Term Debt,Accounts Payable,Change To Liabilities,Total Cashflows From Investing Activities,Net Borrowings,Total Cash From Financing Activities,Change To Operating Activities,Net Income,Change In Cash,Repurchase Of Stock,Total Cash From Operating Activities,Depreciation,Other Cashflows From Investing Activities,Other Cashflows From Financing Activities,Change To Netincome,Capital Expenditures
2017-12-15,84.91999816894531,85.25,83.51000213623047,83.7300033569336,83.7300033569336,955700,LBRDK,1.1141764860302266,0.9986862461968068,0.9068433925828584,1.0520989179928428,0.0620775680373837,-0.0020369514159644,-0.166991168988741,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-18,84.29000091552734,85.20999908447266,83.69000244140625,84.33000183105469,84.33000183105469,928400,LBRDK,1.1170401387748206,0.9932408433244654,0.8990868972909634,1.049480051520865,0.0675600872539554,-0.0226526450825194,-0.1723054786224371,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-19,84.20999908447266,84.30000305175781,82.0199966430664,82.05999755859375,82.05999755859375,988200,LBRDK,1.1504997132701262,1.021691431053552,0.9227395012610908,1.0585213557872055,0.0919783574829204,0.0170844627611681,-0.1548352122060632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-20,82.55000305175781,82.55000305175781,80.41000366210938,81.23999786376953,81.23999786376953,1135200,LBRDK,1.1792221266721816,1.032865655693605,0.9311915745337116,1.0561912314345747,0.1230308952376069,0.0307382754501475,-0.1492644813967545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-21,81.23999786376953,85.55000305175781,81.23999786376953,84.58000183105469,84.58000183105469,1427400,LBRDK,1.1263891532346448,1.0131236768304728,0.9062426089678308,1.054691754118366,0.0716973991162788,-0.0008727115779287,-0.172147832709077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-22,84.19999694824219,85.9800033569336,84.19999694824219,85.19000244140625,85.19000244140625,878500,LBRDK,1.1251320075973328,0.9769926161720592,0.9031576503865656,1.0628648969920689,0.0622671106052641,-0.014145284033216,-0.1849851639723588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-26,85.1500015258789,85.45999908447266,84.52999877929688,85.16999816894531,85.16999816894531,729800,LBRDK,1.1120112847320198,0.9792180734869174,0.923682046028621,1.054562443450246,0.0574488412817737,-0.0221932905047745,-0.173274191594384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-27,85.27999877929688,85.51000213623047,83.18000030517578,83.54000091552734,83.54000091552734,9587300,LBRDK,1.1394541704357768,0.9991620817086776,0.9563083374924828,1.0427572783556516,0.0966968920801252,-0.0127856407004919,-0.1479725355991927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-28,83.95999908447266,85.26000213623047,83.48999786376953,85.05999755859375,85.05999755859375,875800,LBRDK,1.1233247800875843,0.9841288677066896,0.9343993138746992,1.039387058829826,0.0839377212577583,-0.0316150982513422,-0.1675140847033557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-29,84.98999786376953,85.44000244140625,84.08000183105469,85.16000366210938,85.16000366210938,622200,LBRDK,1.1160168721060533,0.9678252069594124,0.9276655307983486,1.0452598484191695,0.0707570236868837,-0.0322195316812401,-0.1741154625064209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-02,85.43000030517578,88.76000213623047,85.22100067138672,88.54000091552734,88.54000091552734,957300,LBRDK,1.0944206067755469,0.9392365349244708,0.8947368466404685,1.0173995405954512,0.0770210661800956,-0.0542720838041822,-0.2058589633158586,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-03,88.86000061035156,91.2699966430664,88.30999755859375,89.62999725341797,89.62999725341797,1104400,LBRDK,1.0408345841154178,0.9215664510239758,0.8822939222843615,0.9765980219270426,0.0642365621883752,-0.0823823412998796,-0.2131545386011526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-04,90.0999984741211,90.41000366210938,88.0999984741211,88.5,88.5,791500,LBRDK,1.0370621330993997,0.9212429240598516,0.8937852934928937,0.9849127815791188,0.0521493515202807,-0.0771140122591405,-0.1958095662903037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-05,88.58000183105469,89.12000274658203,88.1500015258789,88.93000030517578,88.93000030517578,733200,LBRDK,1.0201282009376442,0.9215112635445774,0.8928370769527342,0.9789917900086822,0.041136410928962,-0.0781155555370778,-0.1970522939356643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-08,89.25,90.76000213623048,88.73999786376953,89.77999877929688,89.77999877929688,863800,LBRDK,0.968812703715374,0.9077745723782944,0.8795945900470816,0.942840182406444,0.02597252130893,-0.0839499120960224,-0.2077554156059728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-09,90.0,90.2699966430664,89.2750015258789,89.58000183105469,89.58000183105469,788300,LBRDK,0.9674034593741988,0.9302299634712295,0.8708417117846804,0.9530778204901076,0.0143256388840911,-0.0709942835761855,-0.2184561065661977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-10,89.25,89.44000244140625,87.72000122070312,88.72000122070312,88.72000122070312,1009200,LBRDK,1.007213699062699,0.9395852058543392,0.8719567126459793,0.966664672858564,0.040549026204135,-0.0736893721418689,-0.2138283268136698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-11,89.06999969482422,90.5,88.61000061035156,90.3000030517578,90.3000030517578,787500,LBRDK,0.9863787008265263,0.9354374126907498,0.848283453880016,0.9609362737659176,0.0254424270606087,-0.0694363571574009,-0.2267981523267049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-12,90.33999633789062,90.87000274658205,89.63999938964844,90.6999969482422,90.6999969482422,625900,LBRDK,0.9939361031877746,0.9234840678553492,0.838919502735058,0.9729510699723092,0.0209850332154653,-0.0712411561490057,-0.2243455289103215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-16,91.0,91.0,89.30000305175781,89.7300033569336,89.7300033569336,967800,LBRDK,1.0209517127280114,0.9235484191049964,0.8268137709333259,0.9917823196316324,0.0291693930963788,-0.0727645879639978,-0.2553945191854654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-17,90.4499969482422,91.18000030517578,89.8499984741211,91.0,91.0,698600,LBRDK,1.012967036320613,0.9159340491661658,0.8364835466657367,0.9854883712686996,0.0274786650519134,-0.0719857481940902,-0.2393448286226459,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-18,91.04000091552734,92.77799987792967,90.4800033569336,92.66000366210938,92.66000366210938,727500,LBRDK,0.9833800900640686,0.8779408078891197,0.8166414329626059,0.981540936006692,0.0018391540573765,-0.1018655953650058,-0.2488764703661301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-19,92.63999938964844,93.56999969482422,92.5999984741211,93.29000091552734,93.29000091552734,1908000,LBRDK,0.9775966990376856,0.8745845807394632,0.8227033899323888,0.9694690060853024,0.0081276929523831,-0.0971274519367046,-0.2231119734163471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-22,93.37000274658205,94.27999877929688,93.22000122070312,94.1999969482422,94.1999969482422,374500,LBRDK,0.9519108394261852,0.8639065805716731,0.8436306135377859,0.962138874344328,-0.0102280349181427,-0.1093300193900665,-0.2058136070508468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-23,94.4800033569336,94.72000122070312,93.7300033569336,94.41000366210938,94.41000366210938,617500,LBRDK,0.9718249808396424,0.7395402710152194,0.8283020221894882,0.9712482450100663,0.0005767358295759,-0.2293909138233764,-0.2139526829472858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-24,94.4000015258789,95.83000183105467,93.8249969482422,95.8000030517578,95.8000030517578,577900,LBRDK,0.9537578270975382,0.7399790932297649,0.8100208350953413,0.9795485186833895,-0.0257906915858513,-0.2229323555813235,-0.2435082730162536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-25,95.8000030517578,96.12999725341795,94.76000213623048,95.2699966430664,95.2699966430664,359300,LBRDK,0.9428991812354848,0.7603653300504059,0.8337357311217725,0.966216685842239,-0.0233175046067541,-0.2039609209208399,-0.2221570608454924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-26,95.58999633789062,96.08999633789062,95.06999969482422,95.8499984741211,95.8499984741211,334900,LBRDK,0.916849229550536,0.7368805255900722,0.8235785466675783,0.9510576163473856,-0.0342083867968496,-0.2159003262639501,-0.2292626340306834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
