Date,Open,High,Low,Close,Adj Close,Volume,ticker,PriceReturn_22days,PriceReturn_66days,PriceReturn_132days,PriceReturn_22days_mean,AdjRet22Day,AdjRet66Day,AdjRet132Day,Intangible Assets,Total Liab,Total Stockholder Equity,Minority Interest,Other Current Liab,Total Assets,Other Current Assets,Retained Earnings,Other Liab,Good Will,Treasury Stock,Other Assets,Cash,Total Current Liabilities,Deferred Long Term Asset Charges,Short Long Term Debt,Other Stockholder Equity,Property Plant Equipment,Total Current Assets,Net Tangible Assets,Net Receivables,Long Term Debt,Accounts Payable,Common Stock,Long Term Investments,Change To Liabilities,Total Cashflows From Investing Activities,Net Borrowings,Total Cash From Financing Activities,Change To Operating Activities,Issuance Of Stock,Net Income,Change In Cash,Repurchase Of Stock,Effect Of Exchange Rate,Total Cash From Operating Activities,Depreciation,Other Cashflows From Investing Activities,Dividends Paid,Change To Account Receivables,Other Cashflows From Financing Activities,Change To Netincome,Capital Expenditures
2021-01-29,20.13999938964844,20.290000915527344,18.825000762939453,18.850000381469727,15.90358066558838,1088400,MCFE,1.182493426375799,1.187515459987588,1.5328731581514228,1.0699322973380807,0.1125611290377182,0.0310112395165975,0.3503195109479837,729000000.0,7228000000.0,-6640000000.0,4840000000.0,1845000000.0,5428000000.0,578000000.0,-118000000.0,787000000.0,1018000000.0,-6522000000.0,2652000000.0,231000000.0,2385000000.0,24000000.0,87000000.0,-6522000000.0,115000000.0,914000000.0,-8387000000.0,105000000.0,4019000000.0,144000000.0,,,106000000.0,-51000000.0,-869000000.0,-651000000.0,-40000000.0,588000000.0,-118000000.0,64000000.0,-24000000.0,6000000.0,760000000.0,383000000.0,-4000000.0,-277000000.0,15000000.0,-69000000.0,306000000.0,-42000000.0
2021-02-01,19.040000915527344,19.65999984741211,18.61000061035156,19.229999542236328,16.224180221557617,970300,MCFE,1.1055642962973935,1.206910582152216,1.492611045922929,1.0315574884075709,0.0740068078898226,0.0680684764919015,0.3259354151620826,729000000.0,7228000000.0,-6640000000.0,4840000000.0,1845000000.0,5428000000.0,578000000.0,-118000000.0,787000000.0,1018000000.0,-6522000000.0,2652000000.0,231000000.0,2385000000.0,24000000.0,87000000.0,-6522000000.0,115000000.0,914000000.0,-8387000000.0,105000000.0,4019000000.0,144000000.0,,,106000000.0,-51000000.0,-869000000.0,-651000000.0,-40000000.0,588000000.0,-118000000.0,64000000.0,-24000000.0,6000000.0,760000000.0,383000000.0,-4000000.0,-277000000.0,15000000.0,-69000000.0,306000000.0,-42000000.0
2021-02-02,20.170000076293945,21.5,20.170000076293945,21.14999961853028,17.844070434570312,1872000,MCFE,1.001891200748399,1.0887923721747963,1.4916772416281792,1.0393553331681484,-0.0374641324197493,-0.0480928037903971,0.3325116858206203,729000000.0,7228000000.0,-6640000000.0,4840000000.0,1845000000.0,5428000000.0,578000000.0,-118000000.0,787000000.0,1018000000.0,-6522000000.0,2652000000.0,231000000.0,2385000000.0,24000000.0,87000000.0,-6522000000.0,115000000.0,914000000.0,-8387000000.0,105000000.0,4019000000.0,144000000.0,,,106000000.0,-51000000.0,-869000000.0,-651000000.0,-40000000.0,588000000.0,-118000000.0,64000000.0,-24000000.0,6000000.0,760000000.0,383000000.0,-4000000.0,-277000000.0,15000000.0,-69000000.0,306000000.0,-42000000.0
2021-02-03,21.059999465942383,21.64999961853028,20.25,20.46999931335449,17.27035903930664,703000,MCFE,1.166096903665545,1.0984456370555564,1.5959445994662185,1.0396059646408131,0.1264909390247319,-0.0239203114114545,0.4413492941236503,729000000.0,7228000000.0,-6640000000.0,4840000000.0,1845000000.0,5428000000.0,578000000.0,-118000000.0,787000000.0,1018000000.0,-6522000000.0,2652000000.0,231000000.0,2385000000.0,24000000.0,87000000.0,-6522000000.0,115000000.0,914000000.0,-8387000000.0,105000000.0,4019000000.0,144000000.0,,,106000000.0,-51000000.0,-869000000.0,-651000000.0,-40000000.0,588000000.0,-118000000.0,64000000.0,-24000000.0,6000000.0,760000000.0,383000000.0,-4000000.0,-277000000.0,15000000.0,-69000000.0,306000000.0,-42000000.0
2021-02-04,20.479999542236328,21.0,20.40999984741211,20.64999961853028,17.422224044799805,202200,MCFE,1.1593221040383883,1.119536299754014,1.506671091033836,1.0350444874140108,0.1242776166243775,0.0209793626824119,0.3669121910462107,729000000.0,7228000000.0,-6640000000.0,4840000000.0,1845000000.0,5428000000.0,578000000.0,-118000000.0,787000000.0,1018000000.0,-6522000000.0,2652000000.0,231000000.0,2385000000.0,24000000.0,87000000.0,-6522000000.0,115000000.0,914000000.0,-8387000000.0,105000000.0,4019000000.0,144000000.0,,,106000000.0,-51000000.0,-869000000.0,-651000000.0,-40000000.0,588000000.0,-118000000.0,64000000.0,-24000000.0,6000000.0,760000000.0,383000000.0,-4000000.0,-277000000.0,15000000.0,-69000000.0,306000000.0,-42000000.0
2021-02-05,20.89999961853028,20.979999542236328,20.1200008392334,20.56999969482422,17.354726791381836,433700,MCFE,1.122994875740133,1.1204699482078826,1.4861663667211606,1.0366248108476028,0.08637006489253,0.0591767536217935,0.3589161527472979,729000000.0,7228000000.0,-6640000000.0,4840000000.0,1845000000.0,5428000000.0,578000000.0,-118000000.0,787000000.0,1018000000.0,-6522000000.0,2652000000.0,231000000.0,2385000000.0,24000000.0,87000000.0,-6522000000.0,115000000.0,914000000.0,-8387000000.0,105000000.0,4019000000.0,144000000.0,,,106000000.0,-51000000.0,-869000000.0,-651000000.0,-40000000.0,588000000.0,-118000000.0,64000000.0,-24000000.0,6000000.0,760000000.0,383000000.0,-4000000.0,-277000000.0,15000000.0,-69000000.0,306000000.0,-42000000.0
2021-02-08,20.64999961853028,20.959999084472656,20.13999938964844,20.270000457763672,17.10162353515625,383600,MCFE,1.1662553802200626,1.1311022670088118,1.5058349289596813,1.0368884708904245,0.1293669093296381,0.0689935189352595,0.4023703336436985,729000000.0,7228000000.0,-6640000000.0,4840000000.0,1845000000.0,5428000000.0,578000000.0,-118000000.0,787000000.0,1018000000.0,-6522000000.0,2652000000.0,231000000.0,2385000000.0,24000000.0,87000000.0,-6522000000.0,115000000.0,914000000.0,-8387000000.0,105000000.0,4019000000.0,144000000.0,,,106000000.0,-51000000.0,-869000000.0,-651000000.0,-40000000.0,588000000.0,-118000000.0,64000000.0,-24000000.0,6000000.0,760000000.0,383000000.0,-4000000.0,-277000000.0,15000000.0,-69000000.0,306000000.0,-42000000.0
2021-02-09,20.13999938964844,20.770000457763672,20.0,20.290000915527344,17.11849594116211,407900,MCFE,1.1720059293447973,1.1765542190314409,1.4898244260571172,1.0434986931592627,0.1285072361855346,0.0956349419880986,0.3974796174438677,729000000.0,7228000000.0,-6640000000.0,4840000000.0,1845000000.0,5428000000.0,578000000.0,-118000000.0,787000000.0,1018000000.0,-6522000000.0,2652000000.0,231000000.0,2385000000.0,24000000.0,87000000.0,-6522000000.0,115000000.0,914000000.0,-8387000000.0,105000000.0,4019000000.0,144000000.0,,,106000000.0,-51000000.0,-869000000.0,-651000000.0,-40000000.0,588000000.0,-118000000.0,64000000.0,-24000000.0,6000000.0,760000000.0,383000000.0,-4000000.0,-277000000.0,15000000.0,-69000000.0,306000000.0,-42000000.0
2021-02-10,20.59000015258789,21.6299991607666,19.93000030517578,20.799999237060547,17.548776626586914,1121000,MCFE,1.178365506733084,1.1433568611134932,1.4459268094419362,1.0526013459758607,0.1257641607572233,0.0652304250990236,0.3628578099583974,729000000.0,7228000000.0,-6640000000.0,4840000000.0,1845000000.0,5428000000.0,578000000.0,-118000000.0,787000000.0,1018000000.0,-6522000000.0,2652000000.0,231000000.0,2385000000.0,24000000.0,87000000.0,-6522000000.0,115000000.0,914000000.0,-8387000000.0,105000000.0,4019000000.0,144000000.0,,,106000000.0,-51000000.0,-869000000.0,-651000000.0,-40000000.0,588000000.0,-118000000.0,64000000.0,-24000000.0,6000000.0,760000000.0,383000000.0,-4000000.0,-277000000.0,15000000.0,-69000000.0,306000000.0,-42000000.0
2021-02-11,20.809999465942383,21.1200008392334,20.07999992370605,21.1200008392334,17.81875991821289,415900,MCFE,1.1259469703051608,1.1393590691319633,1.4441145422226676,1.0387619607072216,0.0871850095979391,0.0709374351291602,0.3534707840509998,729000000.0,7228000000.0,-6640000000.0,4840000000.0,1845000000.0,5428000000.0,578000000.0,-118000000.0,787000000.0,1018000000.0,-6522000000.0,2652000000.0,231000000.0,2385000000.0,24000000.0,87000000.0,-6522000000.0,115000000.0,914000000.0,-8387000000.0,105000000.0,4019000000.0,144000000.0,,,106000000.0,-51000000.0,-869000000.0,-651000000.0,-40000000.0,588000000.0,-118000000.0,64000000.0,-24000000.0,6000000.0,760000000.0,383000000.0,-4000000.0,-277000000.0,15000000.0,-69000000.0,306000000.0,-42000000.0
2021-02-12,21.1200008392334,21.1200008392334,20.280000686645508,20.57999992370605,17.3631649017334,324900,MCFE,1.162779559366335,1.1853724677174726,1.4940370518424144,1.037978242018038,0.1248013173482971,0.1304224847635395,0.3999093933272135,729000000.0,7228000000.0,-6640000000.0,4840000000.0,1845000000.0,5428000000.0,578000000.0,-118000000.0,787000000.0,1018000000.0,-6522000000.0,2652000000.0,231000000.0,2385000000.0,24000000.0,87000000.0,-6522000000.0,115000000.0,914000000.0,-8387000000.0,105000000.0,4019000000.0,144000000.0,,,106000000.0,-51000000.0,-869000000.0,-651000000.0,-40000000.0,588000000.0,-118000000.0,64000000.0,-24000000.0,6000000.0,760000000.0,383000000.0,-4000000.0,-277000000.0,15000000.0,-69000000.0,306000000.0,-42000000.0
2021-02-16,20.690000534057617,20.690000534057617,19.10099983215332,19.59000015258789,16.527910232543945,617300,MCFE,1.2133742470761544,1.2699047993828316,1.6188887164274872,1.023482203476065,0.1898920436000895,0.2057492950059187,0.5138483397060716,729000000.0,7228000000.0,-6640000000.0,4840000000.0,1845000000.0,5428000000.0,578000000.0,-118000000.0,787000000.0,1018000000.0,-6522000000.0,2652000000.0,231000000.0,2385000000.0,24000000.0,87000000.0,-6522000000.0,115000000.0,914000000.0,-8387000000.0,105000000.0,4019000000.0,144000000.0,,,106000000.0,-51000000.0,-869000000.0,-651000000.0,-40000000.0,588000000.0,-118000000.0,64000000.0,-24000000.0,6000000.0,760000000.0,383000000.0,-4000000.0,-277000000.0,15000000.0,-69000000.0,306000000.0,-42000000.0
2021-02-17,19.57699966430664,19.76000022888184,19.1200008392334,19.280000686645508,16.266368865966797,332400,MCFE,1.273340101418085,1.2950152094295415,1.6504217389193718,1.0274034553097129,0.2459366461083723,0.2254590905026954,0.5354724507889268,729000000.0,7228000000.0,-6640000000.0,4840000000.0,1845000000.0,5428000000.0,578000000.0,-118000000.0,787000000.0,1018000000.0,-6522000000.0,2652000000.0,231000000.0,2385000000.0,24000000.0,87000000.0,-6522000000.0,115000000.0,914000000.0,-8387000000.0,105000000.0,4019000000.0,144000000.0,,,106000000.0,-51000000.0,-869000000.0,-651000000.0,-40000000.0,588000000.0,-118000000.0,64000000.0,-24000000.0,6000000.0,760000000.0,383000000.0,-4000000.0,-277000000.0,15000000.0,-69000000.0,306000000.0,-42000000.0
2021-02-18,19.100000381469727,19.809999465942383,18.420000076293945,19.520000457763672,16.468852996826172,876100,MCFE,1.2167007820558229,1.2929962190868132,1.5932873097932905,1.0353108010217529,0.18138998103407,0.2080201848484295,0.4776108294462002,729000000.0,7228000000.0,-6640000000.0,4840000000.0,1845000000.0,5428000000.0,578000000.0,-118000000.0,787000000.0,1018000000.0,-6522000000.0,2652000000.0,231000000.0,2385000000.0,24000000.0,87000000.0,-6522000000.0,115000000.0,914000000.0,-8387000000.0,105000000.0,4019000000.0,144000000.0,,,106000000.0,-51000000.0,-869000000.0,-651000000.0,-40000000.0,588000000.0,-118000000.0,64000000.0,-24000000.0,6000000.0,760000000.0,383000000.0,-4000000.0,-277000000.0,15000000.0,-69000000.0,306000000.0,-42000000.0
2021-02-19,19.39999961853028,19.6200008392334,19.01000022888184,19.46999931335449,16.426666259765625,398200,MCFE,1.209039764504365,1.2983819428575676,1.6209947999977703,1.0023245570248156,0.2067152074795493,0.231285657652726,0.5030948729638827,729000000.0,7228000000.0,-6640000000.0,4840000000.0,1845000000.0,5428000000.0,578000000.0,-118000000.0,787000000.0,1018000000.0,-6522000000.0,2652000000.0,231000000.0,2385000000.0,24000000.0,87000000.0,-6522000000.0,115000000.0,914000000.0,-8387000000.0,105000000.0,4019000000.0,144000000.0,,,106000000.0,-51000000.0,-869000000.0,-651000000.0,-40000000.0,588000000.0,-118000000.0,64000000.0,-24000000.0,6000000.0,760000000.0,383000000.0,-4000000.0,-277000000.0,15000000.0,-69000000.0,306000000.0,-42000000.0
2021-02-22,19.15999984741211,19.850000381469727,19.15999984741211,19.46999931335449,16.426666259765625,759200,MCFE,1.1530562553295842,1.3128371919987962,1.6088842196002369,0.9953240943772406,0.1577321609523436,0.2353564220133739,0.4888305427290129,729000000.0,7228000000.0,-6640000000.0,4840000000.0,1845000000.0,5428000000.0,578000000.0,-118000000.0,787000000.0,1018000000.0,-6522000000.0,2652000000.0,231000000.0,2385000000.0,24000000.0,87000000.0,-6522000000.0,115000000.0,914000000.0,-8387000000.0,105000000.0,4019000000.0,144000000.0,,,106000000.0,-51000000.0,-869000000.0,-651000000.0,-40000000.0,588000000.0,-118000000.0,64000000.0,-24000000.0,6000000.0,760000000.0,383000000.0,-4000000.0,-277000000.0,15000000.0,-69000000.0,306000000.0,-42000000.0
2021-02-23,19.3799991607666,19.700000762939453,18.520000457763672,19.450000762939453,16.4097957611084,1104800,MCFE,1.1389964199283102,1.3074685425943215,1.6099321214874156,1.008586492222307,0.1304099277060035,0.2244803641565165,0.4917175483581475,729000000.0,7228000000.0,-6640000000.0,4840000000.0,1845000000.0,5428000000.0,578000000.0,-118000000.0,787000000.0,1018000000.0,-6522000000.0,2652000000.0,231000000.0,2385000000.0,24000000.0,87000000.0,-6522000000.0,115000000.0,914000000.0,-8387000000.0,105000000.0,4019000000.0,144000000.0,,,106000000.0,-51000000.0,-869000000.0,-651000000.0,-40000000.0,588000000.0,-118000000.0,64000000.0,-24000000.0,6000000.0,760000000.0,383000000.0,-4000000.0,-277000000.0,15000000.0,-69000000.0,306000000.0,-42000000.0
2021-02-24,20.934999465942383,21.299999237060547,20.040000915527344,20.82999992370605,17.57408905029297,2146500,MCFE,1.0915250289671543,1.2126447435196708,1.537798717674327,1.0099883968047432,0.0815366321624111,0.147011021716614,0.4342822015821586,729000000.0,7228000000.0,-6640000000.0,4840000000.0,1845000000.0,5428000000.0,578000000.0,-118000000.0,787000000.0,1018000000.0,-6522000000.0,2652000000.0,231000000.0,2385000000.0,24000000.0,87000000.0,-6522000000.0,115000000.0,914000000.0,-8387000000.0,105000000.0,4019000000.0,144000000.0,,,106000000.0,-51000000.0,-869000000.0,-651000000.0,-40000000.0,588000000.0,-118000000.0,64000000.0,-24000000.0,6000000.0,760000000.0,383000000.0,-4000000.0,-277000000.0,15000000.0,-69000000.0,306000000.0,-42000000.0
2021-02-25,20.959999084472656,21.100000381469727,20.299999237060547,20.75,17.506591796875,900600,MCFE,1.0734505958274645,1.232336757568996,1.565318326662669,1.0266826115313998,0.0467679842960646,0.1322447136308631,0.4239011321040142,729000000.0,7228000000.0,-6640000000.0,4840000000.0,1845000000.0,5428000000.0,578000000.0,-118000000.0,787000000.0,1018000000.0,-6522000000.0,2652000000.0,231000000.0,2385000000.0,24000000.0,87000000.0,-6522000000.0,115000000.0,914000000.0,-8387000000.0,105000000.0,4019000000.0,144000000.0,,,106000000.0,-51000000.0,-869000000.0,-651000000.0,-40000000.0,588000000.0,-118000000.0,64000000.0,-24000000.0,6000000.0,760000000.0,383000000.0,-4000000.0,-277000000.0,15000000.0,-69000000.0,306000000.0,-42000000.0
2021-02-26,21.34000015258789,21.38999938964844,20.39999961853028,20.700000762939453,17.46441078186035,1769500,MCFE,1.0702163878938633,1.2591066273891398,1.5787811800317175,1.0374166001615297,0.0327997877323336,0.1536445502030028,0.4354109823583998,729000000.0,7228000000.0,-6640000000.0,4840000000.0,1845000000.0,5428000000.0,578000000.0,-118000000.0,787000000.0,1018000000.0,-6522000000.0,2652000000.0,231000000.0,2385000000.0,24000000.0,87000000.0,-6522000000.0,115000000.0,914000000.0,-8387000000.0,105000000.0,4019000000.0,144000000.0,,,106000000.0,-51000000.0,-869000000.0,-651000000.0,-40000000.0,588000000.0,-118000000.0,64000000.0,-24000000.0,6000000.0,760000000.0,383000000.0,-4000000.0,-277000000.0,15000000.0,-69000000.0,306000000.0,-42000000.0
2021-03-01,20.979999542236328,21.790000915527344,20.979999542236328,21.350000381469727,18.012807846069336,637500,MCFE,1.0705894885152838,1.258907787980367,1.4959265235682846,1.013597239400828,0.0569922491144556,0.1847444146776555,0.3899660367012301,729000000.0,7228000000.0,-6640000000.0,4840000000.0,1845000000.0,5428000000.0,578000000.0,-118000000.0,787000000.0,1018000000.0,-6522000000.0,2652000000.0,231000000.0,2385000000.0,24000000.0,87000000.0,-6522000000.0,115000000.0,914000000.0,-8387000000.0,105000000.0,4019000000.0,144000000.0,,,106000000.0,-51000000.0,-869000000.0,-651000000.0,-40000000.0,588000000.0,-118000000.0,64000000.0,-24000000.0,6000000.0,760000000.0,383000000.0,-4000000.0,-277000000.0,15000000.0,-69000000.0,306000000.0,-42000000.0
2021-03-02,21.65999984741211,22.0,21.350000381469727,21.520000457763672,18.156234741210938,2781000,MCFE,1.0999653748633271,1.272316719991058,1.354270300457102,1.0361647740865512,0.0638006007767759,0.1839101267605556,0.2414015994478546,729000000.0,7228000000.0,-6640000000.0,4840000000.0,1845000000.0,5428000000.0,578000000.0,-118000000.0,787000000.0,1018000000.0,-6522000000.0,2652000000.0,231000000.0,2385000000.0,24000000.0,87000000.0,-6522000000.0,115000000.0,914000000.0,-8387000000.0,105000000.0,4019000000.0,144000000.0,,,106000000.0,-51000000.0,-869000000.0,-651000000.0,-40000000.0,588000000.0,-118000000.0,64000000.0,-24000000.0,6000000.0,760000000.0,383000000.0,-4000000.0,-277000000.0,15000000.0,-69000000.0,306000000.0,-42000000.0
2021-03-03,21.229999542236328,22.36000061035156,20.979999542236328,22.290000915527344,18.805879592895508,781700,MCFE,1.068731523899771,1.259028852509362,1.2334387152059538,1.054357280092723,0.0143742438070479,0.1585612076671576,0.1107320888955467,729000000.0,7228000000.0,-6640000000.0,4840000000.0,1845000000.0,5428000000.0,578000000.0,-118000000.0,787000000.0,1018000000.0,-6522000000.0,2652000000.0,231000000.0,2385000000.0,24000000.0,87000000.0,-6522000000.0,115000000.0,914000000.0,-8387000000.0,105000000.0,4019000000.0,144000000.0,,,106000000.0,-51000000.0,-869000000.0,-651000000.0,-40000000.0,588000000.0,-118000000.0,64000000.0,-24000000.0,6000000.0,760000000.0,383000000.0,-4000000.0,-277000000.0,15000000.0,-69000000.0,306000000.0,-42000000.0
2021-03-04,21.950000762939453,22.18000030517578,20.559999465942383,21.26000022888184,17.936874389648438,753300,MCFE,1.126655662941478,1.330900455206289,1.1589967044119536,1.0789141676317748,0.047741495309703,0.2027016186735342,0.0232400349451069,729000000.0,7228000000.0,-6640000000.0,4840000000.0,1845000000.0,5428000000.0,578000000.0,-118000000.0,787000000.0,1018000000.0,-6522000000.0,2652000000.0,231000000.0,2385000000.0,24000000.0,87000000.0,-6522000000.0,115000000.0,914000000.0,-8387000000.0,105000000.0,4019000000.0,144000000.0,,,106000000.0,-51000000.0,-869000000.0,-651000000.0,-40000000.0,588000000.0,-118000000.0,64000000.0,-24000000.0,6000000.0,760000000.0,383000000.0,-4000000.0,-277000000.0,15000000.0,-69000000.0,306000000.0,-42000000.0
2021-03-05,21.06999969482422,21.559999465942383,20.209999084472656,21.190000534057617,17.877817153930664,523500,MCFE,1.134646555977862,1.3386172701206909,1.2134554910982196,1.0513678997204563,0.0832786562574057,0.2390121185647558,0.0958183142352413,729000000.0,7228000000.0,-6640000000.0,4840000000.0,1845000000.0,5428000000.0,578000000.0,-118000000.0,787000000.0,1018000000.0,-6522000000.0,2652000000.0,231000000.0,2385000000.0,24000000.0,87000000.0,-6522000000.0,115000000.0,914000000.0,-8387000000.0,105000000.0,4019000000.0,144000000.0,,,106000000.0,-51000000.0,-869000000.0,-651000000.0,-40000000.0,588000000.0,-118000000.0,64000000.0,-24000000.0,6000000.0,760000000.0,383000000.0,-4000000.0,-277000000.0,15000000.0,-69000000.0,306000000.0,-42000000.0
2021-03-08,23.5,24.600000381469727,23.049999237060547,23.8700008392334,20.13891220092773,2551600,MCFE,1.0085174251486233,1.1946405722733815,1.0530133284842011,1.053835017954231,-0.0453175928056077,0.0961032867781088,-0.0544909674738847,729000000.0,7228000000.0,-6640000000.0,4840000000.0,1845000000.0,5428000000.0,578000000.0,-118000000.0,787000000.0,1018000000.0,-6522000000.0,2652000000.0,231000000.0,2385000000.0,24000000.0,87000000.0,-6522000000.0,115000000.0,914000000.0,-8387000000.0,105000000.0,4019000000.0,144000000.0,,,106000000.0,-51000000.0,-869000000.0,-651000000.0,-40000000.0,588000000.0,-118000000.0,64000000.0,-24000000.0,6000000.0,760000000.0,383000000.0,-4000000.0,-277000000.0,15000000.0,-69000000.0,306000000.0,-42000000.0
2021-03-09,21.809999465942383,24.3799991607666,21.5,23.940000534057617,20.197969436645508,1229500,MCFE,1.0143857819116633,1.1924070827163338,1.0450097374270662,1.047243962582535,-0.0328581806708716,0.099327440703512,-0.0601860117284545,729000000.0,7228000000.0,-6640000000.0,4840000000.0,1845000000.0,5428000000.0,578000000.0,-118000000.0,787000000.0,1018000000.0,-6522000000.0,2652000000.0,231000000.0,2385000000.0,24000000.0,87000000.0,-6522000000.0,115000000.0,914000000.0,-8387000000.0,105000000.0,4019000000.0,144000000.0,,,106000000.0,-51000000.0,-869000000.0,-651000000.0,-40000000.0,588000000.0,-118000000.0,64000000.0,-24000000.0,6000000.0,760000000.0,383000000.0,-4000000.0,-277000000.0,15000000.0,-69000000.0,306000000.0,-42000000.0
2021-03-10,24.0,24.36000061035156,23.07999992370605,23.100000381469727,19.4892692565918,630200,MCFE,1.1043581956921076,1.234897078583948,1.1115909293315025,1.039672854637922,0.0646853410541856,0.1561490198129245,0.0162876903840827,729000000.0,7228000000.0,-6640000000.0,4840000000.0,1845000000.0,5428000000.0,578000000.0,-118000000.0,787000000.0,1018000000.0,-6522000000.0,2652000000.0,231000000.0,2385000000.0,24000000.0,87000000.0,-6522000000.0,115000000.0,914000000.0,-8387000000.0,105000000.0,4019000000.0,144000000.0,,,106000000.0,-51000000.0,-869000000.0,-651000000.0,-40000000.0,588000000.0,-118000000.0,64000000.0,-24000000.0,6000000.0,760000000.0,383000000.0,-4000000.0,-277000000.0,15000000.0,-69000000.0,306000000.0,-42000000.0
2021-03-11,23.34000015258789,23.8799991607666,23.1200008392334,23.63999938964844,19.944860458374023,437200,MCFE,1.0799823005989089,1.1969095667519791,1.087695521338116,1.0256622421362138,0.054320058462695,0.1361147711780677,0.0153700268274121,729000000.0,7228000000.0,-6640000000.0,4840000000.0,1845000000.0,5428000000.0,578000000.0,-118000000.0,787000000.0,1018000000.0,-6522000000.0,2652000000.0,231000000.0,2385000000.0,24000000.0,87000000.0,-6522000000.0,115000000.0,914000000.0,-8387000000.0,105000000.0,4019000000.0,144000000.0,,,106000000.0,-51000000.0,-869000000.0,-651000000.0,-40000000.0,588000000.0,-118000000.0,64000000.0,-24000000.0,6000000.0,760000000.0,383000000.0,-4000000.0,-277000000.0,15000000.0,-69000000.0,306000000.0,-42000000.0
2021-03-12,23.64999961853028,24.26000022888184,23.290000915527344,23.780000686645508,20.06297874450684,630600,MCFE,1.0753147299700845,1.2177601601858925,1.0550156058987452,1.0207674438038497,0.0545472861662348,0.1689355124196421,0.0050011015457636,729000000.0,7228000000.0,-6640000000.0,4840000000.0,1845000000.0,5428000000.0,578000000.0,-118000000.0,787000000.0,1018000000.0,-6522000000.0,2652000000.0,231000000.0,2385000000.0,24000000.0,87000000.0,-6522000000.0,115000000.0,914000000.0,-8387000000.0,105000000.0,4019000000.0,144000000.0,,,106000000.0,-51000000.0,-869000000.0,-651000000.0,-40000000.0,588000000.0,-118000000.0,64000000.0,-24000000.0,6000000.0,760000000.0,383000000.0,-4000000.0,-277000000.0,15000000.0,-69000000.0,306000000.0,-42000000.0
2021-03-15,23.709999084472656,24.68000030517578,23.709999084472656,24.51000022888184,20.67887306213379,6186900,MCFE,1.0674836983365592,1.1724685784543638,1.0356186330814814,1.017237660715961,0.0502460376205982,0.1452185199419593,-0.0009235652400911,729000000.0,7228000000.0,-6640000000.0,4840000000.0,1845000000.0,5428000000.0,578000000.0,-118000000.0,787000000.0,1018000000.0,-6522000000.0,2652000000.0,231000000.0,2385000000.0,24000000.0,87000000.0,-6522000000.0,115000000.0,914000000.0,-8387000000.0,105000000.0,4019000000.0,144000000.0,,,106000000.0,-51000000.0,-869000000.0,-651000000.0,-40000000.0,588000000.0,-118000000.0,64000000.0,-24000000.0,6000000.0,760000000.0,383000000.0,-4000000.0,-277000000.0,15000000.0,-69000000.0,306000000.0,-42000000.0
2021-03-16,24.63999938964844,24.700000762939453,23.700000762939453,23.780000686645508,20.06297874450684,575600,MCFE,1.030087332379547,1.191130928789358,1.0713763451062142,1.0317473901389642,-0.0016600577594172,0.1683606174242524,0.0124290454781543,729000000.0,7228000000.0,-6640000000.0,4840000000.0,1845000000.0,5428000000.0,578000000.0,-118000000.0,787000000.0,1018000000.0,-6522000000.0,2652000000.0,231000000.0,2385000000.0,24000000.0,87000000.0,-6522000000.0,115000000.0,914000000.0,-8387000000.0,105000000.0,4019000000.0,144000000.0,,,106000000.0,-51000000.0,-869000000.0,-651000000.0,-40000000.0,588000000.0,-118000000.0,64000000.0,-24000000.0,6000000.0,760000000.0,383000000.0,-4000000.0,-277000000.0,15000000.0,-69000000.0,306000000.0,-42000000.0
2021-03-17,23.75,24.059999465942383,23.200000762939453,23.93000030517578,20.18953323364257,396500,MCFE,1.0349713229785558,1.189124932806683,1.0842251346936698,1.0204048792069982,0.0145664437715575,0.152788996676326,0.0162102711538574,729000000.0,7228000000.0,-6640000000.0,4840000000.0,1845000000.0,5428000000.0,578000000.0,-118000000.0,787000000.0,1018000000.0,-6522000000.0,2652000000.0,231000000.0,2385000000.0,24000000.0,87000000.0,-6522000000.0,115000000.0,914000000.0,-8387000000.0,105000000.0,4019000000.0,144000000.0,,,106000000.0,-51000000.0,-869000000.0,-651000000.0,-40000000.0,588000000.0,-118000000.0,64000000.0,-24000000.0,6000000.0,760000000.0,383000000.0,-4000000.0,-277000000.0,15000000.0,-69000000.0,306000000.0,-42000000.0
2021-03-18,23.71999931335449,24.39999961853028,23.5,23.770000457763672,20.05454063415528,441200,MCFE,1.044898046527818,1.2022037490649686,1.1139621973958458,1.026141003020234,0.0187570435075838,0.1462427908693013,0.0310411884554724,729000000.0,7228000000.0,-6640000000.0,4840000000.0,1845000000.0,5428000000.0,578000000.0,-118000000.0,787000000.0,1018000000.0,-6522000000.0,2652000000.0,231000000.0,2385000000.0,24000000.0,87000000.0,-6522000000.0,115000000.0,914000000.0,-8387000000.0,105000000.0,4019000000.0,144000000.0,,,106000000.0,-51000000.0,-869000000.0,-651000000.0,-40000000.0,588000000.0,-118000000.0,64000000.0,-24000000.0,6000000.0,760000000.0,383000000.0,-4000000.0,-277000000.0,15000000.0,-69000000.0,306000000.0,-42000000.0
